"","date","NBTB"
"214","2007-11-06",23.450001
"215","2007-11-07",22.049999
"216","2007-11-08",23.43
"217","2007-11-09",23.5
"218","2007-11-12",24.1
"219","2007-11-13",24.92
"220","2007-11-14",24.67
"221","2007-11-15",24.110001
"222","2007-11-16",24
"223","2007-11-19",23.09
"224","2007-11-20",23.389999
"225","2007-11-21",23.41
"226","2007-11-23",24.08
"227","2007-11-26",22.559999
"228","2007-11-27",23.43
"229","2007-11-28",24.700001
"230","2007-11-29",24.34
"231","2007-11-30",24.93
"232","2007-12-03",23.959999
"233","2007-12-04",23.540001
"234","2007-12-05",24.41
"235","2007-12-06",24.9
"236","2007-12-07",24.719999
"237","2007-12-10",24.879999
"238","2007-12-11",23.49
"239","2007-12-12",23.85
"240","2007-12-13",23.809999
"241","2007-12-14",23.120001
"242","2007-12-17",23.17
"243","2007-12-18",24.360001
"244","2007-12-19",24.51
"245","2007-12-20",24.780001
"246","2007-12-21",24.92
"247","2007-12-24",24.870001
"248","2007-12-26",25
"249","2007-12-27",23.620001
"250","2007-12-28",23.030001
"251","2007-12-31",22.82
"252","2008-01-02",22.24
"253","2008-01-03",21.6
"254","2008-01-04",21.049999
"255","2008-01-07",21.360001
"256","2008-01-08",20.139999
"257","2008-01-09",20.93
"258","2008-01-10",20.76
"259","2008-01-11",19.74
"260","2008-01-14",20.530001
"261","2008-01-15",19.889999
"262","2008-01-16",19.200001
"263","2008-01-17",18.98
"264","2008-01-18",18.66
"265","2008-01-22",19.450001
"266","2008-01-23",21.51
"267","2008-01-24",20.35
"268","2008-01-25",20.219999
"269","2008-01-28",20.709999
"270","2008-01-29",20.98
"271","2008-01-30",21.25
"272","2008-01-31",22.58
"273","2008-02-01",22.629999
"274","2008-02-04",22.059999
"275","2008-02-05",21.790001
"276","2008-02-06",21.65
"277","2008-02-07",22.4
"278","2008-02-08",22.209999
"279","2008-02-11",21.959999
"280","2008-02-12",22.15
"281","2008-02-13",22.51
"282","2008-02-14",21.41
"283","2008-02-15",21
"284","2008-02-19",20.790001
"285","2008-02-20",21.299999
"286","2008-02-21",20.82
"287","2008-02-22",21.110001
"288","2008-02-25",21.309999
"289","2008-02-26",20.98
"290","2008-02-27",20.59
"291","2008-02-28",19.83
"292","2008-02-29",19.17
"293","2008-03-03",19.02
"294","2008-03-04",19.799999
"295","2008-03-05",19.290001
"296","2008-03-06",18.459999
"297","2008-03-07",18.809999
"298","2008-03-10",19.18
"299","2008-03-11",20.75
"300","2008-03-12",21.139999
"301","2008-03-13",21.66
"302","2008-03-14",21.01
"303","2008-03-17",21.459999
"304","2008-03-18",22.6
"305","2008-03-19",21.780001
"306","2008-03-20",22.959999
"307","2008-03-24",22.93
"308","2008-03-25",23.07
"309","2008-03-26",22.780001
"310","2008-03-27",22.52
"311","2008-03-28",22.1
"312","2008-03-31",22.200001
"313","2008-04-01",23.18
"314","2008-04-02",23.16
"315","2008-04-03",22.77
"316","2008-04-04",22.32
"317","2008-04-07",22.25
"318","2008-04-08",22.18
"319","2008-04-09",21.27
"320","2008-04-10",21.389999
"321","2008-04-11",20.77
"322","2008-04-14",20.4
"323","2008-04-15",21.209999
"324","2008-04-16",22.33
"325","2008-04-17",21.870001
"326","2008-04-18",22
"327","2008-04-21",21.379999
"328","2008-04-22",21.02
"329","2008-04-23",20.92
"330","2008-04-24",21.93
"331","2008-04-25",21.950001
"332","2008-04-28",22.5
"333","2008-04-29",22.77
"334","2008-04-30",22.780001
"335","2008-05-01",24.450001
"336","2008-05-02",23.58
"337","2008-05-05",24.1
"338","2008-05-06",24.57
"339","2008-05-07",23.74
"340","2008-05-08",23.59
"341","2008-05-09",23.6
"342","2008-05-12",24.58
"343","2008-05-13",24.49
"344","2008-05-14",24.41
"345","2008-05-15",24.790001
"346","2008-05-16",24.030001
"347","2008-05-19",23.940001
"348","2008-05-20",23.870001
"349","2008-05-21",24
"350","2008-05-22",24.48
"351","2008-05-23",24.09
"352","2008-05-27",24.48
"353","2008-05-28",23.92
"354","2008-05-29",24.629999
"355","2008-05-30",24.52
"356","2008-06-02",24.4
"357","2008-06-03",24.52
"358","2008-06-04",24.52
"359","2008-06-05",24.73
"360","2008-06-06",23.780001
"361","2008-06-09",23.309999
"362","2008-06-10",23.84
"363","2008-06-11",23.360001
"364","2008-06-12",23.42
"365","2008-06-13",23.35
"366","2008-06-16",23.940001
"367","2008-06-17",23.32
"368","2008-06-18",22.68
"369","2008-06-19",22.83
"370","2008-06-20",22.59
"371","2008-06-23",21.690001
"372","2008-06-24",21.82
"373","2008-06-25",22.120001
"374","2008-06-26",21.49
"375","2008-06-27",21.18
"376","2008-06-30",20.610001
"377","2008-07-01",21.01
"378","2008-07-02",20.43
"379","2008-07-03",19.75
"380","2008-07-07",19.629999
"381","2008-07-08",21.110001
"382","2008-07-09",20.09
"383","2008-07-10",20.940001
"384","2008-07-11",21.4
"385","2008-07-14",20.52
"386","2008-07-15",20.42
"387","2008-07-16",22.15
"388","2008-07-17",22.870001
"389","2008-07-18",22.860001
"390","2008-07-21",22.540001
"391","2008-07-22",24.07
"392","2008-07-23",24.24
"393","2008-07-24",23.16
"394","2008-07-25",23.469999
"395","2008-07-28",22.309999
"396","2008-07-29",24.5
"397","2008-07-30",24.459999
"398","2008-07-31",24.790001
"399","2008-08-01",25
"400","2008-08-04",24.67
"401","2008-08-05",25.110001
"402","2008-08-06",25.059999
"403","2008-08-07",24.719999
"404","2008-08-08",25.32
"405","2008-08-11",26.309999
"406","2008-08-12",26.42
"407","2008-08-13",25.91
"408","2008-08-14",25.700001
"409","2008-08-15",25.379999
"410","2008-08-18",25.16
"411","2008-08-19",24.99
"412","2008-08-20",24.66
"413","2008-08-21",24.129999
"414","2008-08-22",25.139999
"415","2008-08-25",24.129999
"416","2008-08-26",24.629999
"417","2008-08-27",24.969999
"418","2008-08-28",25.700001
"419","2008-08-29",25.09
"420","2008-09-02",25.440001
"421","2008-09-03",25.790001
"422","2008-09-04",25.370001
"423","2008-09-05",25.389999
"424","2008-09-08",26.540001
"425","2008-09-09",26.440001
"426","2008-09-10",26.84
"427","2008-09-11",27
"428","2008-09-12",26.93
"429","2008-09-15",26.85
"430","2008-09-16",28.059999
"431","2008-09-17",27.42
"432","2008-09-18",29.870001
"433","2008-09-19",33.84
"434","2008-09-22",29.42
"435","2008-09-23",29.360001
"436","2008-09-24",30.25
"437","2008-09-25",31.41
"438","2008-09-26",31.82
"439","2008-09-29",30.6
"440","2008-09-30",29.92
"441","2008-10-01",29.450001
"442","2008-10-02",29
"443","2008-10-03",26.860001
"444","2008-10-06",28.27
"445","2008-10-07",26.290001
"446","2008-10-08",26.639999
"447","2008-10-09",23.469999
"448","2008-10-10",25.08
"449","2008-10-13",27.48
"450","2008-10-14",26.719999
"451","2008-10-15",25.110001
"452","2008-10-16",27.299999
"453","2008-10-17",25.25
"454","2008-10-20",26.459999
"455","2008-10-21",25.209999
"456","2008-10-22",24.549999
"457","2008-10-23",24.459999
"458","2008-10-24",24.25
"459","2008-10-27",23.84
"460","2008-10-28",26.26
"461","2008-10-29",26.17
"462","2008-10-30",27.01
"463","2008-10-31",27.879999
"464","2008-11-03",27.83
"465","2008-11-04",27.59
"466","2008-11-05",25.76
"467","2008-11-06",25.85
"468","2008-11-07",25.74
"469","2008-11-10",25.34
"470","2008-11-11",25.049999
"471","2008-11-12",24.200001
"472","2008-11-13",26.440001
"473","2008-11-14",24.799999
"474","2008-11-17",24.719999
"475","2008-11-18",24.58
"476","2008-11-19",23.1
"477","2008-11-20",22.68
"478","2008-11-21",23.83
"479","2008-11-24",25.540001
"480","2008-11-25",26
"481","2008-11-26",26.559999
"482","2008-11-28",26.52
"483","2008-12-01",23.290001
"484","2008-12-02",24.549999
"485","2008-12-03",26
"486","2008-12-04",25.24
"487","2008-12-05",26.83
"488","2008-12-08",27.200001
"489","2008-12-09",25.67
"490","2008-12-10",26.360001
"491","2008-12-11",24.290001
"492","2008-12-12",26.09
"493","2008-12-15",25.17
"494","2008-12-16",27
"495","2008-12-17",26.719999
"496","2008-12-18",26.299999
"497","2008-12-19",26.33
"498","2008-12-22",26.57
"499","2008-12-23",26.030001
"500","2008-12-24",26.33
"501","2008-12-26",26.950001
"502","2008-12-29",27.469999
"503","2008-12-30",27.889999
"504","2008-12-31",27.959999
"505","2009-01-02",27.82
"506","2009-01-05",27.799999
"507","2009-01-06",27.940001
"508","2009-01-07",27.34
"509","2009-01-08",27.379999
"510","2009-01-09",25.299999
"511","2009-01-12",25.27
"512","2009-01-13",26.32
"513","2009-01-14",25.120001
"514","2009-01-15",25.379999
"515","2009-01-16",25.32
"516","2009-01-20",22.780001
"517","2009-01-21",24.4
"518","2009-01-22",23.35
"519","2009-01-23",23.42
"520","2009-01-26",23.51
"521","2009-01-27",24.02
"522","2009-01-28",24.889999
"523","2009-01-29",23.35
"524","2009-01-30",22.84
"525","2009-02-02",23.469999
"526","2009-02-03",23.16
"527","2009-02-04",23.209999
"528","2009-02-05",23.42
"529","2009-02-06",24.129999
"530","2009-02-09",23.690001
"531","2009-02-10",22.25
"532","2009-02-11",22.35
"533","2009-02-12",22.200001
"534","2009-02-13",21.700001
"535","2009-02-17",20.879999
"536","2009-02-18",20.620001
"537","2009-02-19",19.629999
"538","2009-02-20",19.549999
"539","2009-02-23",19.35
"540","2009-02-24",20.41
"541","2009-02-25",19.59
"542","2009-02-26",19.870001
"543","2009-02-27",19.65
"544","2009-03-02",19.049999
"545","2009-03-03",17.879999
"546","2009-03-04",17.66
"547","2009-03-05",16.09
"548","2009-03-06",16.040001
"549","2009-03-09",15.67
"550","2009-03-10",17.33
"551","2009-03-11",16.879999
"552","2009-03-12",18.65
"553","2009-03-13",18.879999
"554","2009-03-16",18.27
"555","2009-03-17",19.76
"556","2009-03-18",20.98
"557","2009-03-19",22.27
"558","2009-03-20",21.26
"559","2009-03-23",23.309999
"560","2009-03-24",22.49
"561","2009-03-25",22.68
"562","2009-03-26",22.129999
"563","2009-03-27",21.200001
"564","2009-03-30",20.76
"565","2009-03-31",21.639999
"566","2009-04-01",21.950001
"567","2009-04-02",22.879999
"568","2009-04-03",23.6
"569","2009-04-06",22.58
"570","2009-04-07",21.83
"571","2009-04-08",21.75
"572","2009-04-09",23.690001
"573","2009-04-13",23.870001
"574","2009-04-14",22.639999
"575","2009-04-15",22.950001
"576","2009-04-16",23.15
"577","2009-04-17",23.389999
"578","2009-04-20",21.82
"579","2009-04-21",23.17
"580","2009-04-22",22.57
"581","2009-04-23",22.389999
"582","2009-04-24",23.02
"583","2009-04-27",22.24
"584","2009-04-28",22.559999
"585","2009-04-29",24.07
"586","2009-04-30",23.68
"587","2009-05-01",23.16
"588","2009-05-04",24.4
"589","2009-05-05",23.5
"590","2009-05-06",24.27
"591","2009-05-07",24.129999
"592","2009-05-08",25.110001
"593","2009-05-11",24.5
"594","2009-05-12",24.17
"595","2009-05-13",23.49
"596","2009-05-14",23.59
"597","2009-05-15",23.370001
"598","2009-05-18",24.07
"599","2009-05-19",23.07
"600","2009-05-20",21.99
"601","2009-05-21",21.43
"602","2009-05-22",21.639999
"603","2009-05-26",22.959999
"604","2009-05-27",21.5
"605","2009-05-28",21.08
"606","2009-05-29",21.940001
"607","2009-06-01",21.57
"608","2009-06-02",21.49
"609","2009-06-03",21.41
"610","2009-06-04",22.120001
"611","2009-06-05",21.82
"612","2009-06-08",21.83
"613","2009-06-09",21.530001
"614","2009-06-10",21.049999
"615","2009-06-11",20.77
"616","2009-06-12",20.93
"617","2009-06-15",21.120001
"618","2009-06-16",21.33
"619","2009-06-17",21.790001
"620","2009-06-18",21.9
"621","2009-06-19",22.75
"622","2009-06-22",21.870001
"623","2009-06-23",21.42
"624","2009-06-24",21.040001
"625","2009-06-25",21.620001
"626","2009-06-26",22.059999
"627","2009-06-29",21.92
"628","2009-06-30",21.709999
"629","2009-07-01",21.93
"630","2009-07-02",21.280001
"631","2009-07-06",21.27
"632","2009-07-07",21.17
"633","2009-07-08",20.84
"634","2009-07-09",21.040001
"635","2009-07-10",21.059999
"636","2009-07-13",21.870001
"637","2009-07-14",21.219999
"638","2009-07-15",21.790001
"639","2009-07-16",21.879999
"640","2009-07-17",21.58
"641","2009-07-20",21.290001
"642","2009-07-21",20.950001
"643","2009-07-22",21.15
"644","2009-07-23",22.469999
"645","2009-07-24",22.09
"646","2009-07-27",22.99
"647","2009-07-28",22.790001
"648","2009-07-29",22.91
"649","2009-07-30",22.99
"650","2009-07-31",22.940001
"651","2009-08-03",23.280001
"652","2009-08-04",23.82
"653","2009-08-05",23.379999
"654","2009-08-06",22.879999
"655","2009-08-07",23.74
"656","2009-08-10",23.83
"657","2009-08-11",23.030001
"658","2009-08-12",23.530001
"659","2009-08-13",23.370001
"660","2009-08-14",22.74
"661","2009-08-17",22.379999
"662","2009-08-18",22.51
"663","2009-08-19",22.59
"664","2009-08-20",22.620001
"665","2009-08-21",23.540001
"666","2009-08-24",23.26
"667","2009-08-25",23.26
"668","2009-08-26",23.309999
"669","2009-08-27",23.379999
"670","2009-08-28",22.969999
"671","2009-08-31",22.6
"672","2009-09-01",21.93
"673","2009-09-02",21.790001
"674","2009-09-03",22.07
"675","2009-09-04",22.110001
"676","2009-09-08",22.290001
"677","2009-09-09",22.700001
"678","2009-09-10",22.700001
"679","2009-09-11",22.51
"680","2009-09-14",22.51
"681","2009-09-15",22.940001
"682","2009-09-16",23.75
"683","2009-09-17",23.639999
"684","2009-09-18",23.67
"685","2009-09-21",23.190001
"686","2009-09-22",23.43
"687","2009-09-23",23.01
"688","2009-09-24",22.77
"689","2009-09-25",22.809999
"690","2009-09-28",23.26
"691","2009-09-29",22.99
"692","2009-09-30",22.540001
"693","2009-10-01",21.98
"694","2009-10-02",21.950001
"695","2009-10-05",22.09
"696","2009-10-06",22.379999
"697","2009-10-07",22.610001
"698","2009-10-08",23.049999
"699","2009-10-09",23.459999
"700","2009-10-12",23.16
"701","2009-10-13",22.940001
"702","2009-10-14",23.24
"703","2009-10-15",23.1
"704","2009-10-16",22.719999
"705","2009-10-19",22.790001
"706","2009-10-20",22.23
"707","2009-10-21",21.58
"708","2009-10-22",22.379999
"709","2009-10-23",22.030001
"710","2009-10-26",21.99
"711","2009-10-27",22.309999
"712","2009-10-28",22.27
"713","2009-10-29",22.290001
"714","2009-10-30",21.799999
"715","2009-11-02",21.65
"716","2009-11-03",21.52
"717","2009-11-04",20.76
"718","2009-11-05",21.25
"719","2009-11-06",21.139999
"720","2009-11-09",21.200001
"721","2009-11-10",21
"722","2009-11-11",21.120001
"723","2009-11-12",20.780001
"724","2009-11-13",20.82
"725","2009-11-16",21.629999
"726","2009-11-17",21.700001
"727","2009-11-18",21.01
"728","2009-11-19",20.389999
"729","2009-11-20",20.559999
"730","2009-11-23",21.01
"731","2009-11-24",21.08
"732","2009-11-25",20.719999
"733","2009-11-27",19.99
"734","2009-11-30",20.59
"735","2009-12-01",20.620001
"736","2009-12-02",20.629999
"737","2009-12-03",19.99
"738","2009-12-04",20.780001
"739","2009-12-07",20.559999
"740","2009-12-08",20.57
"741","2009-12-09",20.459999
"742","2009-12-10",20.01
"743","2009-12-11",20.049999
"744","2009-12-14",20.15
"745","2009-12-15",19.77
"746","2009-12-16",19.879999
"747","2009-12-17",19.74
"748","2009-12-18",20.309999
"749","2009-12-21",20.52
"750","2009-12-22",20.59
"751","2009-12-23",20.68
"752","2009-12-24",20.690001
"753","2009-12-28",20.74
"754","2009-12-29",20.84
"755","2009-12-30",20.75
"756","2009-12-31",20.370001
"757","2010-01-04",20.700001
"758","2010-01-05",19.85
"759","2010-01-06",19.290001
"760","2010-01-07",19.950001
"761","2010-01-08",20
"762","2010-01-11",19.860001
"763","2010-01-12",19.9
"764","2010-01-13",20.09
"765","2010-01-14",20.219999
"766","2010-01-15",20.190001
"767","2010-01-19",20.49
"768","2010-01-20",20.389999
"769","2010-01-21",20.700001
"770","2010-01-22",20.610001
"771","2010-01-25",20.610001
"772","2010-01-26",20.700001
"773","2010-01-27",21.120001
"774","2010-01-28",20.82
"775","2010-01-29",20.860001
"776","2010-02-01",20.77
"777","2010-02-02",20.610001
"778","2010-02-03",20.25
"779","2010-02-04",20
"780","2010-02-05",20.34
"781","2010-02-08",19.92
"782","2010-02-09",20.059999
"783","2010-02-10",20.370001
"784","2010-02-11",20.49
"785","2010-02-12",20.6
"786","2010-02-16",20.93
"787","2010-02-17",20.879999
"788","2010-02-18",21.23
"789","2010-02-19",21.34
"790","2010-02-22",21.65
"791","2010-02-23",21.549999
"792","2010-02-24",21.959999
"793","2010-02-25",21.6
"794","2010-02-26",21.24
"795","2010-03-01",22.139999
"796","2010-03-02",22.4
"797","2010-03-03",22.24
"798","2010-03-04",22.379999
"799","2010-03-05",22.93
"800","2010-03-08",22.66
"801","2010-03-09",22.719999
"802","2010-03-10",23.030001
"803","2010-03-11",23.059999
"804","2010-03-12",22.969999
"805","2010-03-15",23.18
"806","2010-03-16",23.389999
"807","2010-03-17",23.58
"808","2010-03-18",23.530001
"809","2010-03-19",23.76
"810","2010-03-22",23.889999
"811","2010-03-23",23.92
"812","2010-03-24",23.360001
"813","2010-03-25",23.24
"814","2010-03-26",22.969999
"815","2010-03-29",23.01
"816","2010-03-30",23.129999
"817","2010-03-31",22.879999
"818","2010-04-01",22.84
"819","2010-04-05",23.110001
"820","2010-04-06",23.65
"821","2010-04-07",23.719999
"822","2010-04-08",23.9
"823","2010-04-09",23.82
"824","2010-04-12",23.940001
"825","2010-04-13",23.84
"826","2010-04-14",24.09
"827","2010-04-15",24.77
"828","2010-04-16",24.76
"829","2010-04-19",24.85
"830","2010-04-20",25.040001
"831","2010-04-21",25.42
"832","2010-04-22",25.68
"833","2010-04-23",25.809999
"834","2010-04-26",25.08
"835","2010-04-27",24.73
"836","2010-04-28",25.02
"837","2010-04-29",25.959999
"838","2010-04-30",24.469999
"839","2010-05-03",24.75
"840","2010-05-04",23.84
"841","2010-05-05",23.790001
"842","2010-05-06",23.110001
"843","2010-05-07",22.809999
"844","2010-05-10",24.26
"845","2010-05-11",24.75
"846","2010-05-12",25.190001
"847","2010-05-13",25.08
"848","2010-05-14",24.59
"849","2010-05-17",24.709999
"850","2010-05-18",24.129999
"851","2010-05-19",24.01
"852","2010-05-20",22.41
"853","2010-05-21",22.09
"854","2010-05-24",21.74
"855","2010-05-25",21.709999
"856","2010-05-26",21.860001
"857","2010-05-27",22.440001
"858","2010-05-28",21.950001
"859","2010-06-01",21.27
"860","2010-06-02",22.059999
"861","2010-06-03",22.360001
"862","2010-06-04",20.969999
"863","2010-06-07",20.719999
"864","2010-06-08",20.790001
"865","2010-06-09",20.530001
"866","2010-06-10",21.040001
"867","2010-06-11",21.25
"868","2010-06-14",21.08
"869","2010-06-15",21.700001
"870","2010-06-16",21.85
"871","2010-06-17",21.790001
"872","2010-06-18",21.73
"873","2010-06-21",21.58
"874","2010-06-22",21.209999
"875","2010-06-23",21.139999
"876","2010-06-24",20.77
"877","2010-06-25",21.42
"878","2010-06-28",21.33
"879","2010-06-29",20.639999
"880","2010-06-30",20.42
"881","2010-07-01",20.42
"882","2010-07-02",20.49
"883","2010-07-06",20.379999
"884","2010-07-07",21.17
"885","2010-07-08",21.27
"886","2010-07-09",21.559999
"887","2010-07-12",21.290001
"888","2010-07-13",22.200001
"889","2010-07-14",21.879999
"890","2010-07-15",21.540001
"891","2010-07-16",20.52
"892","2010-07-19",20.65
"893","2010-07-20",20.83
"894","2010-07-21",20.33
"895","2010-07-22",21.27
"896","2010-07-23",21.74
"897","2010-07-26",22.23
"898","2010-07-27",22.799999
"899","2010-07-28",22.5
"900","2010-07-29",22.379999
"901","2010-07-30",22.08
"902","2010-08-02",22.27
"903","2010-08-03",22.190001
"904","2010-08-04",22.469999
"905","2010-08-05",21.92
"906","2010-08-06",21.51
"907","2010-08-09",22.190001
"908","2010-08-10",21.709999
"909","2010-08-11",20.959999
"910","2010-08-12",20.84
"911","2010-08-13",20.469999
"912","2010-08-16",20.629999
"913","2010-08-17",20.9
"914","2010-08-18",20.9
"915","2010-08-19",20.09
"916","2010-08-20",20.200001
"917","2010-08-23",19.75
"918","2010-08-24",20.059999
"919","2010-08-25",20.450001
"920","2010-08-26",20.08
"921","2010-08-27",20.77
"922","2010-08-30",19.84
"923","2010-08-31",20.42
"924","2010-09-01",21.129999
"925","2010-09-02",20.98
"926","2010-09-03",21.379999
"927","2010-09-07",20.68
"928","2010-09-08",20.719999
"929","2010-09-09",20.959999
"930","2010-09-10",20.98
"931","2010-09-13",21.57
"932","2010-09-14",21.309999
"933","2010-09-15",21.51
"934","2010-09-16",21.15
"935","2010-09-17",21.41
"936","2010-09-20",22.379999
"937","2010-09-21",21.790001
"938","2010-09-22",21.440001
"939","2010-09-23",20.98
"940","2010-09-24",21.870001
"941","2010-09-27",21.67
"942","2010-09-28",21.92
"943","2010-09-29",22.09
"944","2010-09-30",22.07
"945","2010-10-01",21.959999
"946","2010-10-04",21.450001
"947","2010-10-05",22.32
"948","2010-10-06",22.27
"949","2010-10-07",22.049999
"950","2010-10-08",22.35
"951","2010-10-11",22.040001
"952","2010-10-12",22.120001
"953","2010-10-13",22.559999
"954","2010-10-14",22.440001
"955","2010-10-15",22.200001
"956","2010-10-18",22.959999
"957","2010-10-19",22.469999
"958","2010-10-20",22.49
"959","2010-10-21",22.18
"960","2010-10-22",22.459999
"961","2010-10-25",22.379999
"962","2010-10-26",22.209999
"963","2010-10-27",21.780001
"964","2010-10-28",21.9
"965","2010-10-29",22.049999
"966","2010-11-01",21.690001
"967","2010-11-02",22.27
"968","2010-11-03",22.469999
