"","date","SKYS"
"997","2018-10-29",1.3875
"998","2018-10-30",1.3725
"999","2018-10-31",1.375
"1000","2018-11-01",1.4
"1001","2018-11-02",1.475
"1002","2018-11-05",1.5
"1003","2018-11-06",1.67
"1004","2018-11-07",1.525
"1005","2018-11-08",1.4775
"1006","2018-11-09",1.43
"1007","2018-11-12",1.425
"1008","2018-11-13",1.355
"1009","2018-11-14",1.37
"1010","2018-11-15",1.45
"1011","2018-11-16",1.52
"1012","2018-11-19",1.55
"1013","2018-11-20",1.5525
"1014","2018-11-21",1.625
"1015","2018-11-23",1.675
"1016","2018-11-26",1.68
"1017","2018-11-27",1.6025
"1018","2018-11-28",1.6
"1019","2018-11-29",1.6
"1020","2018-11-30",1.5475
"1021","2018-12-03",1.5125
"1022","2018-12-04",1.45
"1023","2018-12-06",1.56
"1024","2018-12-07",1.6
"1025","2018-12-10",1.65
"1026","2018-12-11",1.7475
"1027","2018-12-12",1.7075
"1028","2018-12-13",1.68
"1029","2018-12-14",1.645
"1030","2018-12-17",1.525
"1031","2018-12-18",1.47
"1032","2018-12-19",1.18
"1033","2018-12-20",1.25
"1034","2018-12-21",1.15
"1035","2018-12-24",1.2775
"1036","2018-12-26",1.325
"1037","2018-12-27",1.3975
"1038","2018-12-28",1.4975
"1039","2018-12-31",1.325
"1040","2019-01-02",1.475
"1041","2019-01-03",1.4025
"1042","2019-01-04",1.3875
"1043","2019-01-07",1.475
"1044","2019-01-08",1.455
"1045","2019-01-09",1.4975
"1046","2019-01-10",1.5125
"1047","2019-01-11",1.525
"1048","2019-01-14",1.5475
"1049","2019-01-15",1.34
"1050","2019-01-16",1.425
"1051","2019-01-17",1.52
"1052","2019-01-18",1.495
"1053","2019-01-22",1.4475
"1054","2019-01-23",1.5725
"1055","2019-01-24",1.5125
"1056","2019-01-25",1.4975
"1057","2019-01-28",1.38
"1058","2019-01-29",1.4125
"1059","2019-01-30",1.4125
"1060","2019-01-31",1.4675
"1061","2019-02-01",1.43
"1062","2019-02-04",1.4
"1063","2019-02-05",1.385
"1064","2019-02-06",1.475
"1065","2019-02-07",1.4725
"1066","2019-02-08",1.425
"1067","2019-02-11",1.485
"1068","2019-02-12",1.375
"1069","2019-02-13",1.4075
"1070","2019-02-14",1.405
"1071","2019-02-15",2.7
"1072","2019-02-19",3.2
"1073","2019-02-20",3.05
"1074","2019-02-21",3.075
"1075","2019-02-22",2.975
"1076","2019-02-25",1.825
"1077","2019-02-26",1.8525
"1078","2019-02-27",1.915
"1079","2019-02-28",1.925
"1080","2019-03-01",1.795
"1081","2019-03-04",1.775
"1082","2019-03-05",1.825
"1083","2019-03-06",1.875
"1084","2019-03-07",1.8725
"1085","2019-03-08",1.84
"1086","2019-03-11",2.2375
"1087","2019-03-12",2.15
"1088","2019-03-13",2.2
"1089","2019-03-14",2.1
"1090","2019-03-15",2.095
"1091","2019-03-18",1.975
"1092","2019-03-19",1.92
"1093","2019-03-20",1.975
"1094","2019-03-21",1.975
"1095","2019-03-22",1.9
"1096","2019-03-25",1.85
"1097","2019-03-26",1.8225
"1098","2019-03-27",1.8525
"1099","2019-03-28",1.9925
"1100","2019-03-29",1.875
"1101","2019-04-01",1.9
"1102","2019-04-02",1.8425
"1103","2019-04-03",1.875
"1104","2019-04-04",1.915
"1105","2019-04-05",1.9225
"1106","2019-04-08",1.875
"1107","2019-04-09",1.82
"1108","2019-04-10",1.8
"1109","2019-04-11",1.865
"1110","2019-04-12",1.825
"1111","2019-04-15",1.825
"1112","2019-04-16",1.8
"1113","2019-04-17",1.775
"1114","2019-04-18",1.8
"1115","2019-04-22",1.7975
"1116","2019-04-23",1.775
"1117","2019-04-24",1.6975
"1118","2019-04-25",1.75
"1119","2019-04-26",1.7
"1120","2019-04-29",1.745
"1121","2019-04-30",1.7375
"1122","2019-05-01",1.6875
"1123","2019-05-02",1.6675
"1124","2019-05-03",1.6675
"1125","2019-05-06",1.65
"1126","2019-05-07",1.575
"1127","2019-05-08",1.5625
"1128","2019-05-09",1.5875
"1129","2019-05-10",1.6
"1130","2019-05-13",1.5975
"1131","2019-05-14",1.55
"1132","2019-05-15",1.55
"1133","2019-05-16",1.5075
"1134","2019-05-17",1.5475
"1135","2019-05-20",1.5375
"1136","2019-05-21",1.4975
"1137","2019-05-22",1.52
"1138","2019-05-23",1.445
"1139","2019-05-24",1.3825
"1140","2019-05-28",1.3775
"1141","2019-05-29",1.325
"1142","2019-05-30",1.375
"1143","2019-05-31",1.32
"1144","2019-06-03",1.3775
"1145","2019-06-04",1.425
"1146","2019-06-05",1.37
"1147","2019-06-06",1.3825
"1148","2019-06-07",1.3475
"1149","2019-06-10",1.35
"1150","2019-06-11",1.26
"1151","2019-06-12",1.3625
"1152","2019-06-13",1.325
"1153","2019-06-14",1.3175
"1154","2019-06-17",1.25
"1155","2019-06-18",1.24
"1156","2019-06-19",1.25
"1157","2019-06-20",1.425
"1158","2019-06-21",1.475
"1159","2019-06-24",1.305
"1160","2019-06-25",1.25
"1161","2019-06-26",1.275
"1162","2019-06-27",1.2625
"1163","2019-06-28",1.3
"1164","2019-07-01",1.325
"1165","2019-07-02",1.275
"1166","2019-07-03",1.25
"1167","2019-07-05",1.2375
"1168","2019-07-08",1.2225
"1169","2019-07-09",1.195
"1170","2019-07-10",1.2175
"1171","2019-07-11",1.215
"1172","2019-07-12",1.275
"1173","2019-07-15",1.205
"1174","2019-07-16",1.2125
"1175","2019-07-17",1.265
"1176","2019-07-18",1.2875
"1177","2019-07-19",1.275
"1178","2019-07-22",1.2925
"1179","2019-07-23",1.35
"1180","2019-07-24",1.325
"1181","2019-07-25",1.35
"1182","2019-07-26",1.4
"1183","2019-07-29",1.45
"1184","2019-07-30",1.45
"1185","2019-07-31",1.375
"1186","2019-08-01",1.3825
"1187","2019-08-02",1.425
"1188","2019-08-05",1.4
"1189","2019-08-06",1.355
"1190","2019-08-07",1.345
"1191","2019-08-08",1.4
"1192","2019-08-09",1.4
"1193","2019-08-12",1.325
"1194","2019-08-13",1.345
"1195","2019-08-14",1.25
"1196","2019-08-15",1.225
"1197","2019-08-16",1.225
"1198","2019-08-19",1.27
"1199","2019-08-20",1.2625
"1200","2019-08-21",1.3125
"1201","2019-08-22",1.325
"1202","2019-08-23",1.3375
"1203","2019-08-26",1.2575
"1204","2019-08-27",1.2875
"1205","2019-08-28",1.3125
"1206","2019-08-29",1.3125
"1207","2019-08-30",1.3125
"1208","2019-09-03",1.3
"1209","2019-09-04",1.265
"1210","2019-09-05",1.31
"1211","2019-09-06",1.27
"1212","2019-09-09",1.3475
"1213","2019-09-10",1.325
"1214","2019-09-11",1.325
"1215","2019-09-12",1.3
"1216","2019-09-13",1.2875
"1217","2019-09-16",1.355
"1218","2019-09-17",1.25
"1219","2019-09-18",1.275
"1220","2019-09-19",1.2375
"1221","2019-09-20",1.275
"1222","2019-09-23",1.3025
"1223","2019-09-24",1.3125
"1224","2019-09-25",1.025
"1225","2019-09-26",1.1125
"1226","2019-09-27",1.07
"1227","2019-09-30",1.025
"1228","2019-10-01",1.065
"1229","2019-10-02",1.105
"1230","2019-10-03",1.1775
"1231","2019-10-04",1.2125
"1232","2019-10-07",1.215
"1233","2019-10-08",1.325
"1234","2019-10-09",1.335
"1235","2019-10-10",1.3125
"1236","2019-10-11",1.375
"1237","2019-10-14",1.4925
"1238","2019-10-15",1.5525
"1239","2019-10-16",1.645
"1240","2019-10-17",1.665
"1241","2019-10-18",1.75
"1242","2019-10-21",1.6
"1243","2019-10-22",1.5975
"1244","2019-10-23",1.485
"1245","2019-10-24",1.4575
"1246","2019-10-25",1.47
"1247","2019-10-28",1.5
"1248","2019-10-29",1.4975
"1249","2019-10-30",1.65
"1250","2019-10-31",1.6375
"1251","2019-11-01",1.7
"1252","2019-11-04",1.6575
"1253","2019-11-05",1.61
"1254","2019-11-06",1.575
"1255","2019-11-07",1.575
"1256","2019-11-08",1.57
"1257","2019-11-11",1.549
"1258","2019-11-12",1.355
"1259","2019-11-13",1.365
"1260","2019-11-14",1.48
"1261","2019-11-15",1.59
"1262","2019-11-18",1.55
"1263","2019-11-19",1.54
"1264","2019-11-20",1.563
"1265","2019-11-21",1.55
"1266","2019-11-22",1.581
"1267","2019-11-25",1.58
"1268","2019-11-26",1.6
"1269","2019-11-27",1.6
"1270","2019-11-29",1.63
"1271","2019-12-02",1.41
"1272","2019-12-03",1.52
"1273","2019-12-04",1.553
"1274","2019-12-05",1.55
"1275","2019-12-06",1.55
"1276","2019-12-09",1.538
"1277","2019-12-10",1.55
"1278","2019-12-11",1.58
"1279","2019-12-12",1.52
"1280","2019-12-13",1.48
"1281","2019-12-16",1.5
"1282","2019-12-17",1.65
"1283","2019-12-18",1.561
"1284","2019-12-19",1.62
"1285","2019-12-20",1.58
"1286","2019-12-23",1.6
"1287","2019-12-24",1.65
"1288","2019-12-26",1.54
"1289","2019-12-27",1.5
"1290","2019-12-30",1.42
"1291","2019-12-31",1.5
"1292","2020-01-02",1.43
"1293","2020-01-03",1.45
"1294","2020-01-06",1.46
"1295","2020-01-07",1.48
"1296","2020-01-08",1.48
"1297","2020-01-09",1.51
"1298","2020-01-10",1.482
"1299","2020-01-13",1.47
"1300","2020-01-14",1.45
"1301","2020-01-15",1.45
"1302","2020-01-16",1.45
"1303","2020-01-17",1.48
"1304","2020-01-21",1.5
"1305","2020-01-22",1.52
"1306","2020-01-23",1.52
"1307","2020-01-24",1.519
"1308","2020-01-27",1.46
"1309","2020-01-28",1.51
"1310","2020-01-29",1.6
"1311","2020-01-30",1.59
"1312","2020-01-31",1.749
"1313","2020-02-03",1.92
"1314","2020-02-04",1.751
"1315","2020-02-05",1.775
"1316","2020-02-06",1.79
"1317","2020-02-07",1.7
"1318","2020-02-10",1.7
"1319","2020-02-11",1.75
"1320","2020-02-12",1.71
"1321","2020-02-13",1.78
"1322","2020-02-14",1.8
"1323","2020-02-18",1.942
"1324","2020-02-19",1.863
"1325","2020-02-20",1.84
"1326","2020-02-21",1.74
"1327","2020-02-24",1.79
"1328","2020-02-25",1.782
"1329","2020-02-26",1.76
"1330","2020-02-27",1.77
"1331","2020-02-28",1.72
"1332","2020-03-02",1.77
"1333","2020-03-03",1.8
"1334","2020-03-04",1.82
"1335","2020-03-05",1.875
"1336","2020-03-06",1.88
"1337","2020-03-09",1.72
"1338","2020-03-10",1.79
"1339","2020-03-11",1.76
"1340","2020-03-12",1.6
"1341","2020-03-13",1.603
"1342","2020-03-16",1.53
"1343","2020-03-17",1.37
"1344","2020-03-18",1.365
"1345","2020-03-19",1.34
"1346","2020-03-20",1.33
"1347","2020-03-23",1.28
"1348","2020-03-24",1.175
"1349","2020-03-25",1.364
"1350","2020-03-26",1.46
"1351","2020-03-27",1.4
"1352","2020-03-30",1.49
"1353","2020-03-31",1.47
"1354","2020-04-01",1.4
"1355","2020-04-02",1.52
"1356","2020-04-03",1.48
"1357","2020-04-06",1.53
"1358","2020-04-07",1.448
"1359","2020-04-08",1.39
"1360","2020-04-09",1.542
"1361","2020-04-13",1.43
"1362","2020-04-14",1.55
"1363","2020-04-15",1.55
"1364","2020-04-16",1.45
"1365","2020-04-17",1.39
"1366","2020-04-20",1.51
"1367","2020-04-21",1.507
"1368","2020-04-22",1.56
"1369","2020-04-23",1.535
"1370","2020-04-24",1.53
"1371","2020-04-27",1.57
"1372","2020-04-28",1.58
"1373","2020-04-29",1.68
"1374","2020-04-30",1.71
"1375","2020-05-01",1.69
"1376","2020-05-04",1.706
"1377","2020-05-05",1.688
"1378","2020-05-06",1.7
"1379","2020-05-07",1.7
"1380","2020-05-08",1.77
"1381","2020-05-11",1.8
"1382","2020-05-12",1.845
"1383","2020-05-13",2
"1384","2020-05-14",2.065
"1385","2020-05-15",1.9
"1386","2020-05-18",2.63
"1387","2020-05-19",3.28
"1388","2020-05-20",3.12
"1389","2020-05-21",3.38
"1390","2020-05-22",3.31
"1391","2020-05-26",4.26
"1392","2020-05-27",4.04
"1393","2020-05-28",3.76
"1394","2020-05-29",2.68
"1395","2020-06-01",2.81
"1396","2020-06-02",2.84
"1397","2020-06-03",2.72
"1398","2020-06-04",2.78
"1399","2020-06-05",2.86
"1400","2020-06-08",3.18
"1401","2020-06-09",3.465
"1402","2020-06-10",3.81
"1403","2020-06-11",3.74
"1404","2020-06-12",3.56
"1405","2020-06-15",3.71
"1406","2020-06-16",4
"1407","2020-06-17",3.98
"1408","2020-06-18",3.96
"1409","2020-06-19",4.06
"1410","2020-06-22",4.19
"1411","2020-06-23",4.06
"1412","2020-06-24",3.96
"1413","2020-06-25",4
"1414","2020-06-26",4.176
"1415","2020-06-29",4.22
"1416","2020-06-30",4.74
"1417","2020-07-01",4.82
"1418","2020-07-02",4.64
"1419","2020-07-06",5.03
"1420","2020-07-07",5.52
"1421","2020-07-08",5.43
"1422","2020-07-09",5.32
"1423","2020-07-10",5.36
"1424","2020-07-13",5.32
"1425","2020-07-14",5.48
"1426","2020-07-15",5.47
"1427","2020-07-16",5.58
"1428","2020-07-17",5.65
"1429","2020-07-20",5.56
"1430","2020-07-21",5.76
"1431","2020-07-22",5.89
"1432","2020-07-23",5.77
"1433","2020-07-24",5.85
"1434","2020-07-27",5.01
"1435","2020-07-28",5.03
"1436","2020-07-29",5.05
"1437","2020-07-30",4.83
"1438","2020-07-31",4.48
"1439","2020-08-03",4.56
"1440","2020-08-04",4.25
"1441","2020-08-05",3.72
"1442","2020-08-06",3.22
"1443","2020-08-07",3.25
"1444","2020-08-10",2.85
"1445","2020-08-11",2.84
"1446","2020-08-12",3.08
"1447","2020-08-13",3.14
"1448","2020-08-14",4.77
"1449","2020-08-17",4.96
"1450","2020-08-18",5.16
"1451","2020-08-19",4.93
"1452","2020-08-20",5.6
"1453","2020-08-21",5.34
"1454","2020-08-24",5.59
"1455","2020-08-25",5.73
"1456","2020-08-26",5.5
"1457","2020-08-27",5.51
"1458","2020-08-28",5.8
"1459","2020-08-31",5.8
"1460","2020-09-01",5.36
"1461","2020-09-02",5.58
"1462","2020-09-03",5.51
"1463","2020-09-04",5.545
"1464","2020-09-08",5.64
"1465","2020-09-09",5.9
"1466","2020-09-10",6.11
"1467","2020-09-11",5.82
"1468","2020-09-14",5.895
"1469","2020-09-15",6.11
"1470","2020-09-16",6.02
"1471","2020-09-17",5.93
"1472","2020-09-18",6.04
"1473","2020-09-21",5.95
"1474","2020-09-22",6.01
"1475","2020-09-23",6.35
"1476","2020-09-24",6.64
"1477","2020-09-25",9.98
"1478","2020-09-28",8.5
"1479","2020-09-29",7.08
"1480","2020-09-30",8.31
"1481","2020-10-01",8.35
"1482","2020-10-02",7.6
"1483","2020-10-05",7.8
"1484","2020-10-06",8.63
"1485","2020-10-07",9.28
"1486","2020-10-08",7.17
"1487","2020-10-09",7.17
"1488","2020-10-12",NA
"1489","2020-10-13",NA
"1490","2020-10-14",NA
"1491","2020-10-15",NA
"1492","2020-10-16",NA
"1493","2020-10-19",NA
"1494","2020-10-20",NA
"1495","2020-10-21",NA
"1496","2020-10-22",NA
"1497","2020-10-23",NA
"1498","2020-10-26",NA
"1499","2020-10-27",NA
"1500","2020-10-28",NA
"1501","2020-10-29",NA
"1502","2020-10-30",NA
"1503","2020-11-02",NA
"1504","2020-11-03",NA
"1505","2020-11-04",NA
"1506","2020-11-05",NA
"1507","2020-11-06",NA
"1508","2020-11-09",NA
"1509","2020-11-10",NA
"1510","2020-11-11",NA
"1511","2020-11-12",NA
"1512","2020-11-13",NA
"1513","2020-11-16",NA
"1514","2020-11-17",NA
"1515","2020-11-18",NA
"1516","2020-11-19",NA
"1517","2020-11-20",NA
"1518","2020-11-23",NA
"1519","2020-11-24",NA
"1520","2020-11-25",NA
