"","date","DRTT"
"1246","2019-01-08",4.419
"1247","2019-01-09",4.419
"1248","2019-01-10",4.496
"1249","2019-01-11",4.477
"1250","2019-01-14",4.504
"1251","2019-01-15",4.514
"1252","2019-01-16",4.848
"1253","2019-01-17",4.908
"1254","2019-01-18",4.865
"1255","2019-01-22",4.708
"1256","2019-01-23",4.645
"1257","2019-01-24",4.647
"1258","2019-01-25",4.95
"1259","2019-01-28",5.04
"1260","2019-01-29",5.097
"1261","2019-01-30",5.254
"1262","2019-01-31",5.254
"1263","2019-02-01",5.374
"1264","2019-02-04",5.368
"1265","2019-02-05",5.443
"1266","2019-02-06",5.549
"1267","2019-02-07",5.488
"1268","2019-02-08",5.488
"1269","2019-02-11",5.525
"1270","2019-02-12",5.632
"1271","2019-02-13",5.632
"1272","2019-02-14",5.59
"1273","2019-02-15",5.47
"1274","2019-02-19",5.51
"1275","2019-02-20",5.607
"1276","2019-02-21",5.593
"1277","2019-02-22",5.593
"1278","2019-02-25",5.794
"1279","2019-02-26",5.866
"1280","2019-02-27",5.866
"1281","2019-02-28",5.735
"1282","2019-03-01",5.735
"1283","2019-03-04",5.651
"1284","2019-03-05",5.684
"1285","2019-03-06",5.393
"1286","2019-03-07",5.369
"1287","2019-03-08",5.369
"1288","2019-03-11",5.4
"1289","2019-03-12",5.363
"1290","2019-03-13",5.458
"1291","2019-03-14",5.41
"1292","2019-03-15",5.369
"1293","2019-03-18",5.416
"1294","2019-03-19",5.321
"1295","2019-03-20",5.333
"1296","2019-03-21",5.762
"1297","2019-03-22",5.97
"1298","2019-03-25",6.006
"1299","2019-03-26",6.32
"1300","2019-03-27",6.476
"1301","2019-03-28",6.311
"1302","2019-03-29",6.374
"1303","2019-04-01",6.363
"1304","2019-04-02",6.363
"1305","2019-04-03",6.486
"1306","2019-04-04",6.5
"1307","2019-04-05",6.679
"1308","2019-04-08",6.75
"1309","2019-04-09",6.812
"1310","2019-04-10",6.692
"1311","2019-04-11",6.618
"1312","2019-04-12",6.768
"1313","2019-04-15",6.727
"1314","2019-04-16",6.699
"1315","2019-04-17",6.744
"1316","2019-04-18",6.71
"1317","2019-04-22",6.72
"1318","2019-04-23",6.6
"1319","2019-04-24",6.845
"1320","2019-04-25",6.829
"1321","2019-04-26",6.75
"1322","2019-04-29",6.876
"1323","2019-04-30",6.888
"1324","2019-05-01",6.89
"1325","2019-05-02",6.671
"1326","2019-05-03",6.603
"1327","2019-05-06",6.606
"1328","2019-05-07",6.606
"1329","2019-05-08",6.499
"1330","2019-05-09",6.105
"1331","2019-05-10",6.166
"1332","2019-05-13",5.905
"1333","2019-05-14",5.8
"1334","2019-05-15",5.79
"1335","2019-05-16",5.76
"1336","2019-05-17",5.701
"1337","2019-05-20",5.5
"1338","2019-05-21",5.723
"1339","2019-05-22",5.69
"1340","2019-05-23",5.553
"1341","2019-05-24",5.57
"1342","2019-05-28",5.464
"1343","2019-05-29",5.399
"1344","2019-05-30",5.68
"1345","2019-05-31",5.68
"1346","2019-06-03",5.672
"1347","2019-06-04",5.672
"1348","2019-06-05",5.687
"1349","2019-06-06",5.65
"1350","2019-06-07",5.769
"1351","2019-06-10",5.92
"1352","2019-06-11",5.927
"1353","2019-06-12",5.897
"1354","2019-06-13",6.182
"1355","2019-06-14",6.15
"1356","2019-06-17",6.15
"1357","2019-06-18",6.179
"1358","2019-06-19",6.125
"1359","2019-06-20",5.961
"1360","2019-06-21",5.961
"1361","2019-06-24",5.83
"1362","2019-06-25",5.659
"1363","2019-06-26",5.625
"1364","2019-06-27",5.6
"1365","2019-06-28",5.676
"1366","2019-07-01",5.05
"1367","2019-07-02",5.98
"1368","2019-07-03",5.784
"1369","2019-07-05",5.784
"1370","2019-07-08",6.042
"1371","2019-07-09",5.954
"1372","2019-07-10",5.954
"1373","2019-07-11",5.954
"1374","2019-07-12",5.76
"1375","2019-07-15",5.76
"1376","2019-07-16",5.616
"1377","2019-07-17",5.5
"1378","2019-07-18",5.602
"1379","2019-07-19",5.602
"1380","2019-07-22",5.52
"1381","2019-07-23",5.548
"1382","2019-07-24",5.436
"1383","2019-07-25",5.626
"1384","2019-07-26",5.491
"1385","2019-07-29",5.479
"1386","2019-07-30",5.456
"1387","2019-07-31",5.24
"1388","2019-08-01",5.2
"1389","2019-08-02",5.3
"1390","2019-08-05",5.3
"1391","2019-08-06",5.232
"1392","2019-08-07",5.109
"1393","2019-08-08",5.16
"1394","2019-08-09",5.139
"1395","2019-08-12",5.11
"1396","2019-08-13",5.117
"1397","2019-08-14",5.01
"1398","2019-08-15",4.901
"1399","2019-08-16",4.994
"1400","2019-08-19",5.07
"1401","2019-08-20",5.07
"1402","2019-08-21",5.102
"1403","2019-08-22",5.124
"1404","2019-08-23",5.124
"1405","2019-08-26",4.98
"1406","2019-08-27",4.95
"1407","2019-08-28",5.056
"1408","2019-08-29",5.056
"1409","2019-08-30",5.162
"1410","2019-09-03",5.15
"1411","2019-09-04",4.446
"1412","2019-09-05",4.522
"1413","2019-09-06",4.53
"1414","2019-09-09",4.659
"1415","2019-09-10",4.638
"1416","2019-09-11",4.72
"1417","2019-09-12",4.642
"1418","2019-09-13",4.622
"1419","2019-09-16",4.634
"1420","2019-09-17",4.634
"1421","2019-09-18",4.539
"1422","2019-09-19",4.556
"1423","2019-09-20",4.556
"1424","2019-09-23",4.549
"1425","2019-09-24",4.549
"1426","2019-09-25",4.405
"1427","2019-09-26",4.375
"1428","2019-09-27",4.405
"1429","2019-09-30",4.52
"1430","2019-10-01",4.4
"1431","2019-10-02",4.302
"1432","2019-10-03",4.295
"1433","2019-10-04",4.356
"1434","2019-10-07",4.38
"1435","2019-10-08",4.279
"1436","2019-10-09",4.279
"1437","2019-10-10",4.42
"1438","2019-10-11",4.51
"1439","2019-10-14",4.61
"1440","2019-10-15",4.57
"1441","2019-10-16",4.5
"1442","2019-10-17",4.465
"1443","2019-10-18",4.48
"1444","2019-10-21",4.47
"1445","2019-10-22",4.52
"1446","2019-10-23",4.44
"1447","2019-10-24",4.52
"1448","2019-10-25",4.51
"1449","2019-10-28",4.537
"1450","2019-10-29",4.5
"1451","2019-10-30",4.45
"1452","2019-10-31",4.546
"1453","2019-11-01",4.6
"1454","2019-11-04",4.62
"1455","2019-11-05",4.61
"1456","2019-11-06",4.61
"1457","2019-11-07",4.6
"1458","2019-11-08",3.15
"1459","2019-11-11",3.31
"1460","2019-11-12",3.45
"1461","2019-11-13",3.29
"1462","2019-11-14",3.137
"1463","2019-11-15",3.15
"1464","2019-11-18",3.1
"1465","2019-11-19",3.04
"1466","2019-11-20",3.16
"1467","2019-11-21",3.22
"1468","2019-11-22",3.33
"1469","2019-11-25",3.39
"1470","2019-11-26",3.395
"1471","2019-11-27",3.41
"1472","2019-11-29",3.32
"1473","2019-12-02",3.33
"1474","2019-12-03",3.3
"1475","2019-12-04",3.34
"1476","2019-12-05",3.35
"1477","2019-12-06",3.36
"1478","2019-12-09",3.32
"1479","2019-12-10",3.34
"1480","2019-12-11",3.39
"1481","2019-12-12",3.39
"1482","2019-12-13",3.33
"1483","2019-12-16",3.15
"1484","2019-12-17",3.23
"1485","2019-12-18",3.18
"1486","2019-12-19",3.19
"1487","2019-12-20",3.2
"1488","2019-12-23",3.2
"1489","2019-12-24",3.16
"1490","2019-12-26",3.15
"1491","2019-12-27",3.24
"1492","2019-12-30",3.29
"1493","2019-12-31",3.31
"1494","2020-01-02",3.35
"1495","2020-01-03",3.21
"1496","2020-01-06",3.21
"1497","2020-01-07",3.234
"1498","2020-01-08",3.28
"1499","2020-01-09",3.29
"1500","2020-01-10",3.27
"1501","2020-01-13",3.33
"1502","2020-01-14",3.23
"1503","2020-01-15",3.21
"1504","2020-01-16",3.15
"1505","2020-01-17",3.195
"1506","2020-01-21",2.98
"1507","2020-01-22",3.03
"1508","2020-01-23",2.9
"1509","2020-01-24",2.87
"1510","2020-01-27",2.73
"1511","2020-01-28",2.79
"1512","2020-01-29",2.5
"1513","2020-01-30",2.64
"1514","2020-01-31",2.59
"1515","2020-02-03",2.54
"1516","2020-02-04",2.68
"1517","2020-02-05",2.79
"1518","2020-02-06",2.82
"1519","2020-02-07",2.8
"1520","2020-02-10",2.9
"1521","2020-02-11",3.07
"1522","2020-02-12",3.06
"1523","2020-02-13",3.09
"1524","2020-02-14",3.08
"1525","2020-02-18",3.061
"1526","2020-02-19",3.09
"1527","2020-02-20",3.12
"1528","2020-02-21",3.13
"1529","2020-02-24",2.96
"1530","2020-02-25",2.83
"1531","2020-02-26",1.92
"1532","2020-02-27",1.77
"1533","2020-02-28",1.81
"1534","2020-03-02",1.83
"1535","2020-03-03",1.62
"1536","2020-03-04",1.71
"1537","2020-03-05",1.6
"1538","2020-03-06",1.57
"1539","2020-03-09",1.32
"1540","2020-03-10",1.34
"1541","2020-03-11",1.225
"1542","2020-03-12",1.05
"1543","2020-03-13",1.1
"1544","2020-03-16",0.962
"1545","2020-03-17",0.916
"1546","2020-03-18",0.782
"1547","2020-03-19",0.793
"1548","2020-03-20",0.88
"1549","2020-03-23",0.905
"1550","2020-03-24",0.905
"1551","2020-03-25",1.03
"1552","2020-03-26",1.08
"1553","2020-03-27",1
"1554","2020-03-30",1.03
"1555","2020-03-31",1.02
"1556","2020-04-01",0.954
"1557","2020-04-02",0.923
"1558","2020-04-03",0.872
"1559","2020-04-06",0.86
"1560","2020-04-07",0.925
"1561","2020-04-08",0.998
"1562","2020-04-09",1.02
"1563","2020-04-13",1
"1564","2020-04-14",1.01
"1565","2020-04-15",0.939
"1566","2020-04-16",1.01
"1567","2020-04-17",1.014
"1568","2020-04-20",1
"1569","2020-04-21",1.01
"1570","2020-04-22",1.01
"1571","2020-04-23",1.08
"1572","2020-04-24",1.04
"1573","2020-04-27",1.08
"1574","2020-04-28",1.18
"1575","2020-04-29",1.18
"1576","2020-04-30",1.197
"1577","2020-05-01",1.23
"1578","2020-05-04",1.25
"1579","2020-05-05",1.27
"1580","2020-05-06",1.25
"1581","2020-05-07",1.35
"1582","2020-05-08",1.26
"1583","2020-05-11",1.27
"1584","2020-05-12",1.246
"1585","2020-05-13",1.15
"1586","2020-05-14",1.09
"1587","2020-05-15",1.02
"1588","2020-05-18",1.11
"1589","2020-05-19",1.14
"1590","2020-05-20",1.2
"1591","2020-05-21",1.18
"1592","2020-05-22",1.2
"1593","2020-05-26",1.19
"1594","2020-05-27",1.27
"1595","2020-05-28",1.27
"1596","2020-05-29",1.31
"1597","2020-06-01",1.26
"1598","2020-06-02",1.28
"1599","2020-06-03",1.33
"1600","2020-06-04",1.59
"1601","2020-06-05",1.54
"1602","2020-06-08",1.55
"1603","2020-06-09",1.54
"1604","2020-06-10",1.52
"1605","2020-06-11",1.35
"1606","2020-06-12",1.39
"1607","2020-06-15",1.41
"1608","2020-06-16",1.46
"1609","2020-06-17",1.51
"1610","2020-06-18",1.42
"1611","2020-06-19",1.33
"1612","2020-06-22",1.35
"1613","2020-06-23",1.31
"1614","2020-06-24",1.32
"1615","2020-06-25",1.25
"1616","2020-06-26",1.18
"1617","2020-06-29",1.16
"1618","2020-06-30",1.21
"1619","2020-07-01",1.27
"1620","2020-07-02",1.26
"1621","2020-07-06",1.16
"1622","2020-07-07",1.12
"1623","2020-07-08",1.18
"1624","2020-07-09",1.1
"1625","2020-07-10",1.15
"1626","2020-07-13",1.12
"1627","2020-07-14",1.11
"1628","2020-07-15",1.11
"1629","2020-07-16",1.09
"1630","2020-07-17",1.12
"1631","2020-07-20",1.13
"1632","2020-07-21",1.1
"1633","2020-07-22",1.06
"1634","2020-07-23",1
"1635","2020-07-24",1.03
"1636","2020-07-27",1.06
"1637","2020-07-28",1.04
"1638","2020-07-29",1.04
"1639","2020-07-30",1.56
"1640","2020-07-31",1.68
"1641","2020-08-03",1.63
"1642","2020-08-04",1.67
"1643","2020-08-05",1.59
"1644","2020-08-06",1.5
"1645","2020-08-07",1.55
"1646","2020-08-10",1.6
"1647","2020-08-11",1.61
"1648","2020-08-12",1.62
"1649","2020-08-13",1.63
"1650","2020-08-14",1.65
"1651","2020-08-17",1.71
"1652","2020-08-18",1.67
"1653","2020-08-19",1.72
"1654","2020-08-20",1.65
"1655","2020-08-21",1.68
"1656","2020-08-24",1.7
"1657","2020-08-25",1.69
"1658","2020-08-26",1.66
"1659","2020-08-27",1.66
"1660","2020-08-28",1.71
"1661","2020-08-31",1.66
"1662","2020-09-01",1.66
"1663","2020-09-02",1.8
"1664","2020-09-03",1.75
"1665","2020-09-04",1.68
"1666","2020-09-08",1.7
"1667","2020-09-09",1.7
"1668","2020-09-10",1.72
"1669","2020-09-11",1.8
"1670","2020-09-14",1.795
"1671","2020-09-15",1.83
"1672","2020-09-16",1.84
"1673","2020-09-17",1.86
"1674","2020-09-18",1.87
"1675","2020-09-21",1.74
"1676","2020-09-22",1.65
"1677","2020-09-23",1.56
"1678","2020-09-24",1.53
"1679","2020-09-25",1.52
"1680","2020-09-28",1.615
"1681","2020-09-29",1.66
"1682","2020-09-30",1.58
"1683","2020-10-01",1.61
"1684","2020-10-02",1.52
"1685","2020-10-05",1.58
"1686","2020-10-06",1.5
"1687","2020-10-07",1.55
"1688","2020-10-08",1.55
"1689","2020-10-09",1.57
"1690","2020-10-12",1.51
"1691","2020-10-13",1.54
"1692","2020-10-14",1.49
"1693","2020-10-15",1.41
"1694","2020-10-16",1.57
"1695","2020-10-19",1.55
"1696","2020-10-20",1.53
"1697","2020-10-21",1.53
"1698","2020-10-22",1.51
"1699","2020-10-23",1.48
"1700","2020-10-26",1.43
"1701","2020-10-27",1.43
"1702","2020-10-28",1.425
"1703","2020-10-29",1.48
"1704","2020-10-30",1.39
"1705","2020-11-02",1.39
"1706","2020-11-03",1.54
"1707","2020-11-04",1.54
"1708","2020-11-05",1.44
"1709","2020-11-06",1.44
"1710","2020-11-09",1.52
"1711","2020-11-10",1.47
"1712","2020-11-11",1.46
"1713","2020-11-12",1.365
"1714","2020-11-13",1.37
"1715","2020-11-16",1.45
"1716","2020-11-17",1.46
"1717","2020-11-18",1.42
"1718","2020-11-19",1.41
"1719","2020-11-20",1.45
"1720","2020-11-23",1.43
"1721","2020-11-24",1.5
"1722","2020-11-25",1.56
"1723","2020-11-27",1.69
