"","date","KEN"
"246","2016-01-06",9.8
"247","2016-01-07",9.5
"248","2016-01-08",9.25
"249","2016-01-11",9.33
"250","2016-01-12",9.32
"251","2016-01-13",9.23
"252","2016-01-14",9.02
"253","2016-01-15",9.1
"254","2016-01-19",9.1
"255","2016-01-20",9.01
"256","2016-01-21",8.7
"257","2016-01-22",9.03
"258","2016-01-25",8.89
"259","2016-01-26",8.89
"260","2016-01-27",8.89
"261","2016-01-28",9.07
"262","2016-01-29",9.2
"263","2016-02-01",8.78
"264","2016-02-02",8.82
"265","2016-02-03",8.87
"266","2016-02-04",8.61
"267","2016-02-05",8.47
"268","2016-02-08",8.47
"269","2016-02-09",8.25
"270","2016-02-10",8.34
"271","2016-02-11",8.09
"272","2016-02-12",8.09
"273","2016-02-16",8.37
"274","2016-02-17",8.37
"275","2016-02-18",8.36
"276","2016-02-19",8.46
"277","2016-02-22",8.65
"278","2016-02-23",8.5
"279","2016-02-24",8.45
"280","2016-02-25",8.45
"281","2016-02-26",8.45
"282","2016-02-29",8.02
"283","2016-03-01",8
"284","2016-03-02",7.98
"285","2016-03-03",7.98
"286","2016-03-04",7.81
"287","2016-03-07",7.81
"288","2016-03-08",7.81
"289","2016-03-09",7.81
"290","2016-03-10",7.73
"291","2016-03-11",7.799
"292","2016-03-14",7.729
"293","2016-03-15",7.46
"294","2016-03-16",7.6
"295","2016-03-17",7.72
"296","2016-03-18",7.72
"297","2016-03-21",7.74
"298","2016-03-22",7.62
"299","2016-03-23",7.49
"300","2016-03-24",7.49
"301","2016-03-28",7.82
"302","2016-03-29",7.77
"303","2016-03-30",7.87
"304","2016-03-31",7.95
"305","2016-04-01",7.9
"306","2016-04-04",7.95
"307","2016-04-05",7.83
"308","2016-04-06",8.02
"309","2016-04-07",8.05
"310","2016-04-08",7.92
"311","2016-04-11",7.66
"312","2016-04-12",7.41
"313","2016-04-13",7.45
"314","2016-04-14",7.47
"315","2016-04-15",7.4
"316","2016-04-18",7.51
"317","2016-04-19",7.5
"318","2016-04-20",7.53
"319","2016-04-21",7.76
"320","2016-04-22",7.62
"321","2016-04-25",9.11
"322","2016-04-26",9.16
"323","2016-04-27",8.99
"324","2016-04-28",8.84
"325","2016-04-29",8.83
"326","2016-05-02",8.83
"327","2016-05-03",8.89
"328","2016-05-04",9.35
"329","2016-05-05",10.06
"330","2016-05-06",10.4
"331","2016-05-09",9.955
"332","2016-05-10",9.96
"333","2016-05-11",9.96
"334","2016-05-12",9.93
"335","2016-05-13",9.85
"336","2016-05-16",9.896
"337","2016-05-17",9.66
"338","2016-05-18",9.11
"339","2016-05-19",9.4
"340","2016-05-20",9.3
"341","2016-05-23",9.09
"342","2016-05-24",9.191
"343","2016-05-25",9.65
"344","2016-05-26",9.386
"345","2016-05-27",9.25
"346","2016-05-31",9.45
"347","2016-06-01",9.5
"348","2016-06-02",9.44
"349","2016-06-03",9.6
"350","2016-06-06",9.95
"351","2016-06-07",9.9
"352","2016-06-08",10
"353","2016-06-09",10.1
"354","2016-06-10",10
"355","2016-06-13",10
"356","2016-06-14",9.57
"357","2016-06-15",9.75
"358","2016-06-16",9.85
"359","2016-06-17",9.88
"360","2016-06-20",10.15
"361","2016-06-21",10.81
"362","2016-06-22",10.45
"363","2016-06-23",10.9
"364","2016-06-24",10.4
"365","2016-06-27",10
"366","2016-06-28",10.2
"367","2016-06-29",10.34
"368","2016-06-30",10.21
"369","2016-07-01",10.39
"370","2016-07-05",10.25
"371","2016-07-06",10.2
"372","2016-07-07",10.05
"373","2016-07-08",9.98
"374","2016-07-11",10.4
"375","2016-07-12",10.79
"376","2016-07-13",10.73
"377","2016-07-14",10.78
"378","2016-07-15",10.5
"379","2016-07-18",10.7
"380","2016-07-19",11.2
"381","2016-07-20",11.62
"382","2016-07-21",11.5
"383","2016-07-22",11.41
"384","2016-07-25",11.6
"385","2016-07-26",11.46
"386","2016-07-27",11.39
"387","2016-07-28",11.59
"388","2016-07-29",11.85
"389","2016-08-01",11.87
"390","2016-08-02",11.59
"391","2016-08-03",11.92
"392","2016-08-04",11.92
"393","2016-08-05",11.64
"394","2016-08-08",11.8
"395","2016-08-09",11.8
"396","2016-08-10",11.8
"397","2016-08-11",12
"398","2016-08-12",12
"399","2016-08-15",12
"400","2016-08-16",12
"401","2016-08-17",12
"402","2016-08-18",12.02
"403","2016-08-19",12.02
"404","2016-08-22",11.49
"405","2016-08-23",11.49
"406","2016-08-24",11.49
"407","2016-08-25",11.89
"408","2016-08-26",11.89
"409","2016-08-29",10.9
"410","2016-08-30",10.74
"411","2016-08-31",10.42
"412","2016-09-01",10.3
"413","2016-09-02",10.15
"414","2016-09-06",10.19
"415","2016-09-07",10
"416","2016-09-08",10
"417","2016-09-09",9.62
"418","2016-09-12",9.85
"419","2016-09-13",9.85
"420","2016-09-14",9.73
"421","2016-09-15",9.73
"422","2016-09-16",9.57
"423","2016-09-19",10.641
"424","2016-09-20",10.72
"425","2016-09-21",10.555
"426","2016-09-22",10.99
"427","2016-09-23",11.05
"428","2016-09-26",11.16
"429","2016-09-27",11.16
"430","2016-09-28",11.16
"431","2016-09-29",11.16
"432","2016-09-30",11.3
"433","2016-10-03",11.36
"434","2016-10-04",11.16
"435","2016-10-05",11.292
"436","2016-10-06",11.292
"437","2016-10-07",11.33
"438","2016-10-10",11.33
"439","2016-10-11",11.11
"440","2016-10-12",11.11
"441","2016-10-13",11.11
"442","2016-10-14",11.11
"443","2016-10-17",11.11
"444","2016-10-18",10.89
"445","2016-10-19",10.89
"446","2016-10-20",10.56
"447","2016-10-21",10.52
"448","2016-10-24",10.57
"449","2016-10-25",10.35
"450","2016-10-26",10.27
"451","2016-10-27",9.97
"452","2016-10-28",10.15
"453","2016-10-31",9.88
"454","2016-11-01",9.7
"455","2016-11-02",9.8
"456","2016-11-03",9.92
"457","2016-11-04",9.92
"458","2016-11-07",9.83
"459","2016-11-08",9.53
"460","2016-11-09",9.53
"461","2016-11-10",9.53
"462","2016-11-11",9.53
"463","2016-11-14",9.53
"464","2016-11-15",9.51
"465","2016-11-16",9.34
"466","2016-11-17",9.586
"467","2016-11-18",9.586
"468","2016-11-21",9.99
"469","2016-11-22",10
"470","2016-11-23",9.61
"471","2016-11-25",9.712
"472","2016-11-28",9.32
"473","2016-11-29",9.13
"474","2016-11-30",8.81
"475","2016-12-01",9.14
"476","2016-12-02",9.14
"477","2016-12-05",9.98
"478","2016-12-06",10.33
"479","2016-12-07",10.05
"480","2016-12-08",10.415
"481","2016-12-09",10.415
"482","2016-12-12",10.54
"483","2016-12-13",10.54
"484","2016-12-14",10.819
"485","2016-12-15",10.74
"486","2016-12-16",10.74
"487","2016-12-19",10.68
"488","2016-12-20",10.84
"489","2016-12-21",11.17
"490","2016-12-22",11.17
"491","2016-12-23",11.314
"492","2016-12-27",11.45
"493","2016-12-28",11.56
"494","2016-12-29",11.7
"495","2016-12-30",11.647
"496","2017-01-03",11.221
"497","2017-01-04",10.89
"498","2017-01-05",10.92
"499","2017-01-06",10.92
"500","2017-01-09",11.04
"501","2017-01-10",10.8
"502","2017-01-11",10.76
"503","2017-01-12",10.72
"504","2017-01-13",10.75
"505","2017-01-17",10.97
"506","2017-01-18",11.49
"507","2017-01-19",12.29
"508","2017-01-20",12.29
"509","2017-01-23",12.15
"510","2017-01-24",12.97
"511","2017-01-25",13.11
"512","2017-01-26",12.957
"513","2017-01-27",12.957
"514","2017-01-30",12.66
"515","2017-01-31",12.93
"516","2017-02-01",12.6
"517","2017-02-02",11.17
"518","2017-02-03",10.8
"519","2017-02-06",10.01
"520","2017-02-07",10.02
"521","2017-02-08",10.12
"522","2017-02-09",10.34
"523","2017-02-10",10.2
"524","2017-02-13",10.295
"525","2017-02-14",10.635
"526","2017-02-15",10.69
"527","2017-02-16",10.79
"528","2017-02-17",10.79
"529","2017-02-21",11.06
"530","2017-02-22",11.17
"531","2017-02-23",11.555
"532","2017-02-24",11.34
"533","2017-02-27",11.52
"534","2017-02-28",11.52
"535","2017-03-01",11.7
"536","2017-03-02",11.97
"537","2017-03-03",11.79
"538","2017-03-06",12
"539","2017-03-07",12.3
"540","2017-03-08",12.32
"541","2017-03-09",12.32
"542","2017-03-10",12.28
"543","2017-03-13",12.25
"544","2017-03-14",12.43
"545","2017-03-15",12.7
"546","2017-03-16",12.47
"547","2017-03-17",12.53
"548","2017-03-20",12.13
"549","2017-03-21",12.34
"550","2017-03-22",12.34
"551","2017-03-23",12.34
"552","2017-03-24",12.3
"553","2017-03-27",12.22
"554","2017-03-28",11.88
"555","2017-03-29",11.53
"556","2017-03-30",11.58
"557","2017-03-31",11.58
"558","2017-04-03",11.5
"559","2017-04-04",11.19
"560","2017-04-05",11.19
"561","2017-04-06",12
"562","2017-04-07",12.03
"563","2017-04-10",11.552
"564","2017-04-11",11.552
"565","2017-04-12",11.552
"566","2017-04-13",11.71
"567","2017-04-17",11.571
"568","2017-04-18",11.41
"569","2017-04-19",11.41
"570","2017-04-20",11.55
"571","2017-04-21",11.55
"572","2017-04-24",11.51
"573","2017-04-25",11.51
"574","2017-04-26",11.78
"575","2017-04-27",12
"576","2017-04-28",12.01
"577","2017-05-01",12.1
"578","2017-05-02",12.13
"579","2017-05-03",12.5
"580","2017-05-04",12.5
"581","2017-05-05",12.72
"582","2017-05-08",12.71
"583","2017-05-09",12.65
"584","2017-05-10",12.364
"585","2017-05-11",12.3
"586","2017-05-12",12.36
"587","2017-05-15",12.36
"588","2017-05-16",12.36
"589","2017-05-17",12.3
"590","2017-05-18",12.09
"591","2017-05-19",12.065
"592","2017-05-22",12.065
"593","2017-05-23",12.8
"594","2017-05-24",12.97
"595","2017-05-25",12.87
"596","2017-05-26",12.87
"597","2017-05-30",13.5
"598","2017-05-31",13.514
"599","2017-06-01",13.514
"600","2017-06-02",13.411
"601","2017-06-05",13.08
"602","2017-06-06",13.49
"603","2017-06-07",13.401
"604","2017-06-08",13.4
"605","2017-06-09",13.4
"606","2017-06-12",12.5
"607","2017-06-13",12.55
"608","2017-06-14",12.67
"609","2017-06-15",12.9
"610","2017-06-16",14
"611","2017-06-19",13.765
"612","2017-06-20",13.765
"613","2017-06-21",13.65
"614","2017-06-22",13.65
"615","2017-06-23",13.276
"616","2017-06-26",12.865
"617","2017-06-27",12.89
"618","2017-06-28",12.89
"619","2017-06-29",13.5
"620","2017-06-30",13.5
"621","2017-07-03",13.5
"622","2017-07-05",13.482
"623","2017-07-06",13.482
"624","2017-07-07",13.482
"625","2017-07-10",13.31
"626","2017-07-11",13.31
"627","2017-07-12",13.31
"628","2017-07-13",13.31
"629","2017-07-14",13.31
"630","2017-07-17",13.31
"631","2017-07-18",13.39
"632","2017-07-19",13.39
"633","2017-07-20",13.05
"634","2017-07-21",13.05
"635","2017-07-24",13.87
"636","2017-07-25",14.71
"637","2017-07-26",14.137
"638","2017-07-27",14
"639","2017-07-28",13.45
"640","2017-07-31",13.45
"641","2017-08-01",13.45
"642","2017-08-02",13.45
"643","2017-08-03",14.3
"644","2017-08-04",14.3
"645","2017-08-07",14.3
"646","2017-08-08",13.49
"647","2017-08-09",13.46
"648","2017-08-10",13.46
"649","2017-08-11",13.24
"650","2017-08-14",14.312
"651","2017-08-15",13.99
"652","2017-08-16",13.99
"653","2017-08-17",13.97
"654","2017-08-18",13.97
"655","2017-08-21",13.47
"656","2017-08-22",13.47
"657","2017-08-23",13.47
"658","2017-08-24",13.47
"659","2017-08-25",13.47
"660","2017-08-28",13.697
"661","2017-08-29",13.41
"662","2017-08-30",14.283
"663","2017-08-31",14.283
"664","2017-09-01",14.165
"665","2017-09-05",15.3
"666","2017-09-06",16.77
"667","2017-09-07",17
"668","2017-09-08",16.68
"669","2017-09-11",16.75
"670","2017-09-12",16.58
"671","2017-09-13",16.690001
"672","2017-09-14",17.066999
"673","2017-09-15",16.200001
"674","2017-09-18",17.190001
"675","2017-09-19",16.955
"676","2017-09-20",16.549999
"677","2017-09-21",16.799999
"678","2017-09-22",16.719999
"679","2017-09-25",16.719999
"680","2017-09-26",16.92
"681","2017-09-27",16.91
"682","2017-09-28",16.459999
"683","2017-09-29",15.88
"684","2017-10-02",16.85
"685","2017-10-03",16.4
"686","2017-10-04",16.981001
"687","2017-10-05",16.981001
"688","2017-10-06",16.981001
"689","2017-10-09",16.981001
"690","2017-10-10",16.75
"691","2017-10-11",17.42
"692","2017-10-12",17.42
"693","2017-10-13",17.42
"694","2017-10-16",16.785
"695","2017-10-17",16.785
"696","2017-10-18",16.785
"697","2017-10-19",16.785
"698","2017-10-20",16.85
"699","2017-10-23",16.85
"700","2017-10-24",16.85
"701","2017-10-25",15.85
"702","2017-10-26",16.780001
"703","2017-10-27",17.1
"704","2017-10-30",17.5
"705","2017-10-31",17.444
"706","2017-11-01",16.83
"707","2017-11-02",16.639999
"708","2017-11-03",16.5
"709","2017-11-06",17.35
"710","2017-11-07",17.35
"711","2017-11-08",18.030001
"712","2017-11-09",17.778999
"713","2017-11-10",17.386
"714","2017-11-13",17.25
"715","2017-11-14",17.25
"716","2017-11-15",17.200001
"717","2017-11-16",17.200001
"718","2017-11-17",17.6
"719","2017-11-20",17.799999
"720","2017-11-21",18.5
"721","2017-11-22",18.235001
"722","2017-11-24",18.5
"723","2017-11-27",19.76
"724","2017-11-28",20.190001
"725","2017-11-29",20.65
"726","2017-11-30",20.459999
"727","2017-12-01",20.5
"728","2017-12-04",20.52
"729","2017-12-05",20.049999
"730","2017-12-06",20.049999
"731","2017-12-07",20
"732","2017-12-08",20
"733","2017-12-11",19.790001
"734","2017-12-12",20.299999
"735","2017-12-13",20.25
"736","2017-12-14",20.25
"737","2017-12-15",19.870001
"738","2017-12-18",20.01
"739","2017-12-19",20.01
"740","2017-12-20",20.52
"741","2017-12-21",20.639999
"742","2017-12-22",21.027
"743","2017-12-26",20.74
"744","2017-12-27",21.219999
"745","2017-12-28",20.860001
"746","2017-12-29",21.65
"747","2018-01-02",21.790001
"748","2018-01-03",22.299999
"749","2018-01-04",22.780001
"750","2018-01-05",23.35
"751","2018-01-08",22.85
"752","2018-01-09",28.049999
"753","2018-01-10",29.74
"754","2018-01-11",30.35
"755","2018-01-12",29.719999
"756","2018-01-16",28.610001
"757","2018-01-17",28.65
"758","2018-01-18",28.65
"759","2018-01-19",28.65
"760","2018-01-22",29.205
"761","2018-01-23",29.250999
"762","2018-01-24",28.799999
"763","2018-01-25",28.950001
"764","2018-01-26",29.01
"765","2018-01-29",29.299999
"766","2018-01-30",29.040001
"767","2018-01-31",29.85
"768","2018-02-01",30.66
"769","2018-02-02",30.01
"770","2018-02-05",28.99
"771","2018-02-06",29
"772","2018-02-07",29.860001
"773","2018-02-08",28.9
"774","2018-02-09",28.360001
"775","2018-02-12",28.58
"776","2018-02-13",28.5
"777","2018-02-14",29.25
"778","2018-02-15",29.15
"779","2018-02-16",29.719999
"780","2018-02-20",30.030001
"781","2018-02-21",30.030001
"782","2018-02-22",31.15
"783","2018-02-23",31.309999
"784","2018-02-26",31.58
"785","2018-02-27",31
"786","2018-02-28",31.25
"787","2018-03-01",30.75
"788","2018-03-02",31.620001
"789","2018-03-05",31.5
"790","2018-03-06",32.279999
"791","2018-03-07",18.799999
"792","2018-03-08",18.690001
"793","2018-03-09",18.809999
"794","2018-03-12",18.42
"795","2018-03-13",18.059999
"796","2018-03-14",18.326
"797","2018-03-15",18.219999
"798","2018-03-16",18.412001
"799","2018-03-19",18.389999
"800","2018-03-20",18.639999
"801","2018-03-21",18.469999
"802","2018-03-22",18.236
"803","2018-03-23",18.24
"804","2018-03-26",17.280001
"805","2018-03-27",16.969999
"806","2018-03-28",16.709999
"807","2018-03-29",16.25
"808","2018-04-02",15.86
"809","2018-04-03",16.049999
"810","2018-04-04",16.299999
"811","2018-04-05",16.4
"812","2018-04-06",16.1
"813","2018-04-09",17.5
"814","2018-04-10",17.530001
"815","2018-04-11",16.030001
"816","2018-04-12",15.95
"817","2018-04-13",15.8
"818","2018-04-16",16.049999
"819","2018-04-17",15.66
"820","2018-04-18",15.51
"821","2018-04-19",15.66
"822","2018-04-20",15.52
"823","2018-04-23",15.76
"824","2018-04-24",15.67
"825","2018-04-25",15.68
"826","2018-04-26",15.33
"827","2018-04-27",15.6
"828","2018-04-30",15.44
"829","2018-05-01",15.5
"830","2018-05-02",15.35
"831","2018-05-03",15.6
"832","2018-05-04",15.65
"833","2018-05-07",15.12
"834","2018-05-08",15.35
"835","2018-05-09",15.26
"836","2018-05-10",15.15
"837","2018-05-11",15.19
"838","2018-05-14",15.58
"839","2018-05-15",15.5
"840","2018-05-16",15.46
"841","2018-05-17",15.69
"842","2018-05-18",15.63
"843","2018-05-21",15.6
"844","2018-05-22",15.76
"845","2018-05-23",15.76
"846","2018-05-24",15.74
"847","2018-05-25",15.46
"848","2018-05-29",15.9
"849","2018-05-30",15.79
"850","2018-05-31",15.79
"851","2018-06-01",15.71
"852","2018-06-04",15.77
"853","2018-06-05",15.86
"854","2018-06-06",15.87
"855","2018-06-07",15.87
"856","2018-06-08",15.903
"857","2018-06-11",16.17
"858","2018-06-12",15.64
"859","2018-06-13",16
"860","2018-06-14",15.89
"861","2018-06-15",15.82
"862","2018-06-18",15.55
"863","2018-06-19",15.408
"864","2018-06-20",15.575
"865","2018-06-21",15.33
"866","2018-06-22",15.46
"867","2018-06-25",15.205
"868","2018-06-26",15.18
"869","2018-06-27",15.29
"870","2018-06-28",15.17
"871","2018-06-29",15
"872","2018-07-02",14.54
"873","2018-07-03",14.543
"874","2018-07-05",15
"875","2018-07-06",14.84
"876","2018-07-09",14.8
"877","2018-07-10",14.38
"878","2018-07-11",14.56
"879","2018-07-12",14.73
"880","2018-07-13",14.73
"881","2018-07-16",14.914
"882","2018-07-17",14.51
"883","2018-07-18",15.141
"884","2018-07-19",14.996
"885","2018-07-20",15.53
"886","2018-07-23",15.78
"887","2018-07-24",15.4
"888","2018-07-25",15.7
"889","2018-07-26",15.7
"890","2018-07-27",15.31
"891","2018-07-30",15.48
"892","2018-07-31",15.32
"893","2018-08-01",15.32
"894","2018-08-02",15.5
"895","2018-08-03",15.76
"896","2018-08-06",15.235
"897","2018-08-07",15.235
"898","2018-08-08",15
"899","2018-08-09",15
"900","2018-08-10",15
"901","2018-08-13",14.8
"902","2018-08-14",14.8
"903","2018-08-15",15.4
"904","2018-08-16",15
"905","2018-08-17",14.65
"906","2018-08-20",15.43
"907","2018-08-21",15.43
"908","2018-08-22",15.83
"909","2018-08-23",16.1
"910","2018-08-24",16.1
"911","2018-08-27",15.71
"912","2018-08-28",15.98
"913","2018-08-29",16.1
"914","2018-08-30",15.2
"915","2018-08-31",15.76
"916","2018-09-04",16.040001
"917","2018-09-05",16.200001
"918","2018-09-06",16.02
"919","2018-09-07",16.01
"920","2018-09-10",16.01
"921","2018-09-11",16.01
"922","2018-09-12",16.620001
"923","2018-09-13",16.969999
"924","2018-09-14",17
"925","2018-09-17",17.200001
"926","2018-09-18",17.120001
"927","2018-09-19",17.311001
"928","2018-09-20",17.459999
"929","2018-09-21",17.615
"930","2018-09-24",17.989
"931","2018-09-25",18.15
"932","2018-09-26",17.5
"933","2018-09-27",17.450001
"934","2018-09-28",17.280001
"935","2018-10-01",16.9
"936","2018-10-02",16.6
"937","2018-10-03",17
"938","2018-10-04",17.16
"939","2018-10-05",16.950001
"940","2018-10-08",16.5
"941","2018-10-09",16.5
"942","2018-10-10",16.5
"943","2018-10-11",15.9
"944","2018-10-12",16.459999
"945","2018-10-15",15.9
"946","2018-10-16",16.65
"947","2018-10-17",16.309999
"948","2018-10-18",16.879999
"949","2018-10-19",16.879999
"950","2018-10-22",16.77
"951","2018-10-23",16.77
"952","2018-10-24",16.1
"953","2018-10-25",16.322001
"954","2018-10-26",15.63
"955","2018-10-29",15.92
"956","2018-10-30",15.734
"957","2018-10-31",15.972
"958","2018-11-01",16.01
"959","2018-11-02",16.01
"960","2018-11-05",15.75
"961","2018-11-06",15.76
"962","2018-11-07",16.129999
"963","2018-11-08",16.809999
"964","2018-11-09",16.6
"965","2018-11-12",16.73
"966","2018-11-13",16.73
"967","2018-11-14",16.33
"968","2018-11-15",15.93
"969","2018-11-16",15.92
"970","2018-11-19",16
"971","2018-11-20",16.290001
"972","2018-11-21",15.69
"973","2018-11-23",15.69
"974","2018-11-26",15.69
"975","2018-11-27",16
"976","2018-11-28",16.83
"977","2018-11-29",17.290001
"978","2018-11-30",17.65
"979","2018-12-03",17.799999
"980","2018-12-04",18
"981","2018-12-06",15.7
"982","2018-12-07",15.792
"983","2018-12-10",14.84
"984","2018-12-11",15.286
"985","2018-12-12",15.601
"986","2018-12-13",15.688
"987","2018-12-14",15.47
"988","2018-12-17",15.65
"989","2018-12-18",15.578
"990","2018-12-19",15.822
"991","2018-12-20",15.62
"992","2018-12-21",15.5
"993","2018-12-24",14.6
"994","2018-12-26",14.3
