"","date","MBUU"
"282","2015-03-16",22.700001
"283","2015-03-17",22.48
"284","2015-03-18",22.52
"285","2015-03-19",22.290001
"286","2015-03-20",22.4
"287","2015-03-23",22.709999
"288","2015-03-24",22.629999
"289","2015-03-25",22.65
"290","2015-03-26",22.809999
"291","2015-03-27",23
"292","2015-03-30",23.07
"293","2015-03-31",23.35
"294","2015-04-01",22.809999
"295","2015-04-02",22.879999
"296","2015-04-06",23
"297","2015-04-07",22.9
"298","2015-04-08",22.75
"299","2015-04-09",22.6
"300","2015-04-10",22.26
"301","2015-04-13",22.4
"302","2015-04-14",22.4
"303","2015-04-15",22.51
"304","2015-04-16",23.889999
"305","2015-04-17",22.98
"306","2015-04-20",22.85
"307","2015-04-21",22.74
"308","2015-04-22",22.629999
"309","2015-04-23",22.51
"310","2015-04-24",22.469999
"311","2015-04-27",22.02
"312","2015-04-28",22.030001
"313","2015-04-29",21.639999
"314","2015-04-30",21.17
"315","2015-05-01",21
"316","2015-05-04",20.99
"317","2015-05-05",21.57
"318","2015-05-06",21.01
"319","2015-05-07",20.93
"320","2015-05-08",20.49
"321","2015-05-11",20.77
"322","2015-05-12",20.48
"323","2015-05-13",20.52
"324","2015-05-14",20.549999
"325","2015-05-15",20.67
"326","2015-05-18",20.57
"327","2015-05-19",20.77
"328","2015-05-20",20.620001
"329","2015-05-21",20.559999
"330","2015-05-22",20.92
"331","2015-05-26",20.809999
"332","2015-05-27",20.700001
"333","2015-05-28",20.77
"334","2015-05-29",20.969999
"335","2015-06-01",21.190001
"336","2015-06-02",21.17
"337","2015-06-03",21.49
"338","2015-06-04",21.450001
"339","2015-06-05",21.370001
"340","2015-06-08",21.35
"341","2015-06-09",21.27
"342","2015-06-10",21.83
"343","2015-06-11",21.76
"344","2015-06-12",21.84
"345","2015-06-15",21.76
"346","2015-06-16",22
"347","2015-06-17",21.85
"348","2015-06-18",22.290001
"349","2015-06-19",22.66
"350","2015-06-22",22.129999
"351","2015-06-23",21.809999
"352","2015-06-24",21.530001
"353","2015-06-25",21.735001
"354","2015-06-26",21.209999
"355","2015-06-29",20.41
"356","2015-06-30",20.09
"357","2015-07-01",20.5
"358","2015-07-02",20.16
"359","2015-07-06",20.42
"360","2015-07-07",20.34
"361","2015-07-08",20.209999
"362","2015-07-09",20.48
"363","2015-07-10",20.92
"364","2015-07-13",21.23
"365","2015-07-14",20.91
"366","2015-07-15",20.700001
"367","2015-07-16",20.889999
"368","2015-07-17",20.129999
"369","2015-07-20",19.43
"370","2015-07-21",19.309999
"371","2015-07-22",19.1
"372","2015-07-23",18.959999
"373","2015-07-24",18.91
"374","2015-07-27",18.76
"375","2015-07-28",18.84
"376","2015-07-29",19.27
"377","2015-07-30",19.15
"378","2015-07-31",19.309999
"379","2015-08-03",18.799999
"380","2015-08-04",18.85
"381","2015-08-05",19.049999
"382","2015-08-06",19.190001
"383","2015-08-07",19.33
"384","2015-08-10",19.040001
"385","2015-08-11",19.32
"386","2015-08-12",18.799999
"387","2015-08-13",18.629999
"388","2015-08-14",19.030001
"389","2015-08-17",19.049999
"390","2015-08-18",18.809999
"391","2015-08-19",18.17
"392","2015-08-20",18.16
"393","2015-08-21",17.809999
"394","2015-08-24",16.690001
"395","2015-08-25",16.530001
"396","2015-08-26",17.190001
"397","2015-08-27",17.49
"398","2015-08-28",17.49
"399","2015-08-31",17.27
"400","2015-09-01",16.959999
"401","2015-09-02",17.25
"402","2015-09-03",17.1
"403","2015-09-04",16.82
"404","2015-09-08",16.860001
"405","2015-09-09",15.85
"406","2015-09-10",16.17
"407","2015-09-11",15.95
"408","2015-09-14",15.91
"409","2015-09-15",15.31
"410","2015-09-16",16.049999
"411","2015-09-17",15.96
"412","2015-09-18",16.059999
"413","2015-09-21",15.88
"414","2015-09-22",15.37
"415","2015-09-23",15.07
"416","2015-09-24",14.8
"417","2015-09-25",14.27
"418","2015-09-28",13.95
"419","2015-09-29",13.97
"420","2015-09-30",13.98
"421","2015-10-01",13.73
"422","2015-10-02",13.95
"423","2015-10-05",13.99
"424","2015-10-06",14.35
"425","2015-10-07",14.86
"426","2015-10-08",15.21
"427","2015-10-09",14.87
"428","2015-10-12",14.81
"429","2015-10-13",14.92
"430","2015-10-14",14.91
"431","2015-10-15",14.99
"432","2015-10-16",14.93
"433","2015-10-19",14.39
"434","2015-10-20",14.1
"435","2015-10-21",13.51
"436","2015-10-22",13.46
"437","2015-10-23",13.72
"438","2015-10-26",13.42
"439","2015-10-27",13.03
"440","2015-10-28",13.71
"441","2015-10-29",14.33
"442","2015-10-30",14.21
"443","2015-11-02",14.49
"444","2015-11-03",15.4
"445","2015-11-04",15.16
"446","2015-11-05",15.2
"447","2015-11-06",15.27
"448","2015-11-09",14.93
"449","2015-11-10",14.93
"450","2015-11-11",14.39
"451","2015-11-12",14.4
"452","2015-11-13",14.21
"453","2015-11-16",14.57
"454","2015-11-17",14.47
"455","2015-11-18",14.81
"456","2015-11-19",15.02
"457","2015-11-20",15.3
"458","2015-11-23",15
"459","2015-11-24",15.31
"460","2015-11-25",15.66
"461","2015-11-27",15.62
"462","2015-11-30",15.52
"463","2015-12-01",15.52
"464","2015-12-02",15.61
"465","2015-12-03",16
"466","2015-12-04",16.27
"467","2015-12-07",16.32
"468","2015-12-08",15.82
"469","2015-12-09",15.89
"470","2015-12-10",15.32
"471","2015-12-11",15.27
"472","2015-12-14",15.51
"473","2015-12-15",15.84
"474","2015-12-16",16.1
"475","2015-12-17",16.280001
"476","2015-12-18",16.23
"477","2015-12-21",16.110001
"478","2015-12-22",16.110001
"479","2015-12-23",16.08
"480","2015-12-24",16.040001
"481","2015-12-28",16
"482","2015-12-29",16.280001
"483","2015-12-30",16.040001
"484","2015-12-31",16.370001
"485","2016-01-04",16.120001
"486","2016-01-05",16.32
"487","2016-01-06",16.389999
"488","2016-01-07",15.64
"489","2016-01-08",15.08
"490","2016-01-11",15.47
"491","2016-01-12",15.1
"492","2016-01-13",15.07
"493","2016-01-14",14.36
"494","2016-01-15",13.805
"495","2016-01-19",13.45
"496","2016-01-20",13.35
"497","2016-01-21",13.01
"498","2016-01-22",13.2
"499","2016-01-25",13.1
"500","2016-01-26",12.93
"501","2016-01-27",12.73
"502","2016-01-28",12.59
"503","2016-01-29",13.07
"504","2016-02-01",13.09
"505","2016-02-02",12.65
"506","2016-02-03",12.78
"507","2016-02-04",14.41
"508","2016-02-05",13.8
"509","2016-02-08",14.52
"510","2016-02-09",14.17
"511","2016-02-10",14.57
"512","2016-02-11",14.55
"513","2016-02-12",14.35
"514","2016-02-16",13.92
"515","2016-02-17",14.03
"516","2016-02-18",13.99
"517","2016-02-19",14.19
"518","2016-02-22",14.69
"519","2016-02-23",14.52
"520","2016-02-24",14.87
"521","2016-02-25",15.71
"522","2016-02-26",15.58
"523","2016-02-29",15.45
"524","2016-03-01",15.27
"525","2016-03-02",15.41
"526","2016-03-03",15.94
"527","2016-03-04",15.04
"528","2016-03-07",15.42
"529","2016-03-08",15.04
"530","2016-03-09",15.2
"531","2016-03-10",14.83
"532","2016-03-11",14.99
"533","2016-03-14",15.28
"534","2016-03-15",14.39
"535","2016-03-16",14.43
"536","2016-03-17",14.62
"537","2016-03-18",15.28
"538","2016-03-21",15.54
"539","2016-03-22",15.1
"540","2016-03-23",14.42
"541","2016-03-24",14.54
"542","2016-03-28",15.01
"543","2016-03-29",15.93
"544","2016-03-30",16.09
"545","2016-03-31",16.4
"546","2016-04-01",16.129999
"547","2016-04-04",16
"548","2016-04-05",16.030001
"549","2016-04-06",16.02
"550","2016-04-07",15.97
"551","2016-04-08",15.37
"552","2016-04-11",15.02
"553","2016-04-12",15.14
"554","2016-04-13",15.67
"555","2016-04-14",15.83
"556","2016-04-15",16.15
"557","2016-04-18",16.309999
"558","2016-04-19",16.16
"559","2016-04-20",16.870001
"560","2016-04-21",17.26
"561","2016-04-22",17.790001
"562","2016-04-25",17.530001
"563","2016-04-26",17.73
"564","2016-04-27",17.889999
"565","2016-04-28",17.610001
"566","2016-04-29",17.6
"567","2016-05-02",17.469999
"568","2016-05-03",17.51
"569","2016-05-04",14.17
"570","2016-05-05",14.48
"571","2016-05-06",14.58
"572","2016-05-09",14.36
"573","2016-05-10",14.24
"574","2016-05-11",14.17
"575","2016-05-12",13.63
"576","2016-05-13",13.7
"577","2016-05-16",13.45
"578","2016-05-17",12.97
"579","2016-05-18",13.21
"580","2016-05-19",13.01
"581","2016-05-20",13.09
"582","2016-05-23",13.1
"583","2016-05-24",13.42
"584","2016-05-25",13.67
"585","2016-05-26",13.84
"586","2016-05-27",13.85
"587","2016-05-31",13.6
"588","2016-06-01",13.85
"589","2016-06-02",13.72
"590","2016-06-03",13.63
"591","2016-06-06",13.72
"592","2016-06-07",13.86
"593","2016-06-08",14.28
"594","2016-06-09",14.11
"595","2016-06-10",13.94
"596","2016-06-13",13.76
"597","2016-06-14",13.74
"598","2016-06-15",13.99
"599","2016-06-16",13.95
"600","2016-06-17",14
"601","2016-06-20",14
"602","2016-06-21",12.96
"603","2016-06-22",12.82
"604","2016-06-23",12.69
"605","2016-06-24",12.22
"606","2016-06-27",11.58
"607","2016-06-28",11.73
"608","2016-06-29",11.85
"609","2016-06-30",12.08
"610","2016-07-01",12.37
"611","2016-07-05",12.36
"612","2016-07-06",12.38
"613","2016-07-07",12.52
"614","2016-07-08",13.03
"615","2016-07-11",12.98
"616","2016-07-12",13.86
"617","2016-07-13",13.34
"618","2016-07-14",13.04
"619","2016-07-15",13.4
"620","2016-07-18",13.57
"621","2016-07-19",13.33
"622","2016-07-20",13.43
"623","2016-07-21",13.24
"624","2016-07-22",13.38
"625","2016-07-25",13.2
"626","2016-07-26",13.41
"627","2016-07-27",13.31
"628","2016-07-28",13.17
"629","2016-07-29",13.64
"630","2016-08-01",13.32
"631","2016-08-02",13
"632","2016-08-03",13.11
"633","2016-08-04",12.96
"634","2016-08-05",13.33
"635","2016-08-08",13.34
"636","2016-08-09",13.06
"637","2016-08-10",12.88
"638","2016-08-11",12.98
"639","2016-08-12",13.17
"640","2016-08-15",13.81
"641","2016-08-16",12.88
"642","2016-08-17",12.86
"643","2016-08-18",12.81
"644","2016-08-19",12.99
"645","2016-08-22",13
"646","2016-08-23",12.95
"647","2016-08-24",13.39
"648","2016-08-25",13.52
"649","2016-08-26",13.45
"650","2016-08-29",13.61
"651","2016-08-30",13.69
"652","2016-08-31",13.69
"653","2016-09-01",13.61
"654","2016-09-02",13.77
"655","2016-09-06",13.91
"656","2016-09-07",14.98
"657","2016-09-08",15.18
"658","2016-09-09",14.78
"659","2016-09-12",14.7
"660","2016-09-13",14.1
"661","2016-09-14",14.23
"662","2016-09-15",14.56
"663","2016-09-16",14.79
"664","2016-09-19",14.99
"665","2016-09-20",14.84
"666","2016-09-21",14.87
"667","2016-09-22",14.97
"668","2016-09-23",15.02
"669","2016-09-26",15.2
"670","2016-09-27",15.25
"671","2016-09-28",14.99
"672","2016-09-29",14.56
"673","2016-09-30",14.9
"674","2016-10-03",14.68
"675","2016-10-04",14.93
"676","2016-10-05",14.96
"677","2016-10-06",14.49
"678","2016-10-07",14.42
"679","2016-10-10",14.5
"680","2016-10-11",14.48
"681","2016-10-12",14.33
"682","2016-10-13",14.19
"683","2016-10-14",14.22
"684","2016-10-17",14.46
"685","2016-10-18",14.3
"686","2016-10-19",14.5
"687","2016-10-20",14.59
"688","2016-10-21",14.55
"689","2016-10-24",14.94
"690","2016-10-25",14.84
"691","2016-10-26",14.64
"692","2016-10-27",14.35
"693","2016-10-28",14.57
"694","2016-10-31",14.67
"695","2016-11-01",14.89
"696","2016-11-02",15.01
"697","2016-11-03",15.31
"698","2016-11-04",15.62
"699","2016-11-07",16.040001
"700","2016-11-08",16.01
"701","2016-11-09",16.34
"702","2016-11-10",16.879999
"703","2016-11-11",17.450001
"704","2016-11-14",17.280001
"705","2016-11-15",17.440001
"706","2016-11-16",17.49
"707","2016-11-17",17.190001
"708","2016-11-18",17.5
"709","2016-11-21",17.51
"710","2016-11-22",17.790001
"711","2016-11-23",18.58
"712","2016-11-25",18.219999
"713","2016-11-28",18.24
"714","2016-11-29",18.280001
"715","2016-11-30",18.200001
"716","2016-12-01",18.139999
"717","2016-12-02",17.870001
"718","2016-12-05",18
"719","2016-12-06",18.219999
"720","2016-12-07",18.83
"721","2016-12-08",19.27
"722","2016-12-09",19.99
"723","2016-12-12",19.700001
"724","2016-12-13",19.790001
"725","2016-12-14",19.530001
"726","2016-12-15",19.530001
"727","2016-12-16",18.940001
"728","2016-12-19",18.780001
"729","2016-12-20",19
"730","2016-12-21",18.74
"731","2016-12-22",18.73
"732","2016-12-23",18.889999
"733","2016-12-27",18.99
"734","2016-12-28",18.99
"735","2016-12-29",19.059999
"736","2016-12-30",19.08
"737","2017-01-03",19.07
"738","2017-01-04",19.629999
"739","2017-01-05",19.51
"740","2017-01-06",18.77
"741","2017-01-09",18.35
"742","2017-01-10",18.5
"743","2017-01-11",18.4
"744","2017-01-12",17.620001
"745","2017-01-13",17.790001
"746","2017-01-17",17.57
"747","2017-01-18",17.57
"748","2017-01-19",17.49
"749","2017-01-20",17.379999
"750","2017-01-23",17.17
"751","2017-01-24",17.940001
"752","2017-01-25",18.110001
"753","2017-01-26",17.58
"754","2017-01-27",17.969999
"755","2017-01-30",17.799999
"756","2017-01-31",18.559999
"757","2017-02-01",19.99
"758","2017-02-02",20
"759","2017-02-03",19.969999
"760","2017-02-06",20.93
"761","2017-02-07",20.950001
"762","2017-02-08",21.530001
"763","2017-02-09",22.459999
"764","2017-02-10",21.41
"765","2017-02-13",21.25
"766","2017-02-14",21.299999
"767","2017-02-15",21.43
"768","2017-02-16",21.200001
"769","2017-02-17",21.370001
"770","2017-02-21",20.99
"771","2017-02-22",21.200001
"772","2017-02-23",20.83
"773","2017-02-24",20.84
"774","2017-02-27",20.91
"775","2017-02-28",20.559999
"776","2017-03-01",21.190001
"777","2017-03-02",21.4
"778","2017-03-03",21.299999
"779","2017-03-06",21.209999
"780","2017-03-07",20.809999
"781","2017-03-08",21.41
"782","2017-03-09",21.01
"783","2017-03-10",20.940001
"784","2017-03-13",21.139999
"785","2017-03-14",21.049999
"786","2017-03-15",21.629999
"787","2017-03-16",21.82
"788","2017-03-17",21.51
"789","2017-03-20",21.219999
"790","2017-03-21",21.02
"791","2017-03-22",20.75
"792","2017-03-23",20.99
"793","2017-03-24",21.58
"794","2017-03-27",21.26
"795","2017-03-28",22.040001
"796","2017-03-29",22.34
"797","2017-03-30",22.190001
"798","2017-03-31",22.450001
"799","2017-04-03",21.780001
"800","2017-04-04",21.690001
"801","2017-04-05",21.709999
"802","2017-04-06",22.440001
"803","2017-04-07",21.6
"804","2017-04-10",22.35
"805","2017-04-11",22.870001
"806","2017-04-12",22.370001
"807","2017-04-13",21.75
"808","2017-04-17",21.91
"809","2017-04-18",21.799999
"810","2017-04-19",21.91
"811","2017-04-20",22.35
"812","2017-04-21",22.35
"813","2017-04-24",22.6
"814","2017-04-25",23.01
"815","2017-04-26",23.49
"816","2017-04-27",23.43
"817","2017-04-28",23.040001
"818","2017-05-01",22.809999
"819","2017-05-02",22.67
"820","2017-05-03",22.440001
"821","2017-05-04",22.84
"822","2017-05-05",23.540001
"823","2017-05-08",23.73
"824","2017-05-09",24.16
"825","2017-05-10",24.290001
"826","2017-05-11",24.42
"827","2017-05-12",23.290001
"828","2017-05-15",22.76
"829","2017-05-16",22.860001
"830","2017-05-17",22.68
"831","2017-05-18",22.959999
"832","2017-05-19",23.07
"833","2017-05-22",23.51
"834","2017-05-23",23.290001
"835","2017-05-24",23.219999
"836","2017-05-25",23.459999
"837","2017-05-26",23.52
"838","2017-05-30",23.99
"839","2017-05-31",24.25
"840","2017-06-01",24.809999
"841","2017-06-02",24.559999
"842","2017-06-05",23.969999
"843","2017-06-06",24.24
"844","2017-06-07",24.26
"845","2017-06-08",24.690001
"846","2017-06-09",24.83
"847","2017-06-12",24.940001
"848","2017-06-13",24.99
"849","2017-06-14",24.950001
"850","2017-06-15",24.860001
"851","2017-06-16",24.799999
"852","2017-06-19",24.889999
"853","2017-06-20",24.610001
"854","2017-06-21",24.629999
"855","2017-06-22",24.440001
"856","2017-06-23",25
"857","2017-06-26",25.26
"858","2017-06-27",25.469999
"859","2017-06-28",25.75
"860","2017-06-29",25.85
"861","2017-06-30",25.870001
"862","2017-07-03",26.799999
"863","2017-07-05",26.639999
"864","2017-07-06",26.530001
"865","2017-07-07",27.139999
"866","2017-07-10",27.75
"867","2017-07-11",27.639999
"868","2017-07-12",28.35
"869","2017-07-13",28.049999
"870","2017-07-14",28.719999
"871","2017-07-17",28.5
"872","2017-07-18",28.51
"873","2017-07-19",28.58
"874","2017-07-20",28.469999
"875","2017-07-21",28.540001
"876","2017-07-24",28.65
"877","2017-07-25",28.719999
"878","2017-07-26",28.65
"879","2017-07-27",28.4
"880","2017-07-28",28.549999
"881","2017-07-31",28.610001
"882","2017-08-01",28.209999
"883","2017-08-02",27.280001
"884","2017-08-03",26.92
"885","2017-08-04",27.049999
"886","2017-08-07",27.26
"887","2017-08-08",27.16
"888","2017-08-09",25.65
"889","2017-08-10",25.51
"890","2017-08-11",25.389999
"891","2017-08-14",25.82
"892","2017-08-15",26.01
"893","2017-08-16",27.209999
"894","2017-08-17",25.92
"895","2017-08-18",25.280001
"896","2017-08-21",26.41
"897","2017-08-22",26.32
"898","2017-08-23",26.59
"899","2017-08-24",26.82
"900","2017-08-25",27.43
"901","2017-08-28",26.07
"902","2017-08-29",26.559999
"903","2017-08-30",26.6
"904","2017-08-31",26.969999
"905","2017-09-01",27.370001
"906","2017-09-05",26.43
"907","2017-09-06",26.790001
"908","2017-09-07",26.57
"909","2017-09-08",26.07
"910","2017-09-11",27.719999
"911","2017-09-12",26.969999
"912","2017-09-13",27.290001
"913","2017-09-14",27.42
"914","2017-09-15",27.93
"915","2017-09-18",28.620001
"916","2017-09-19",28.33
"917","2017-09-20",28.530001
"918","2017-09-21",29.584999
"919","2017-09-22",29.77
"920","2017-09-25",29.66
"921","2017-09-26",30.23
"922","2017-09-27",30.889999
"923","2017-09-28",31.59
"924","2017-09-29",31.639999
"925","2017-10-02",32.509998
"926","2017-10-03",32.939999
"927","2017-10-04",32.959999
"928","2017-10-05",31.92
"929","2017-10-06",32.310001
"930","2017-10-09",32.439999
"931","2017-10-10",32.209999
"932","2017-10-11",32.169998
"933","2017-10-12",31.82
"934","2017-10-13",31.68
"935","2017-10-16",31.23
"936","2017-10-17",31.15
"937","2017-10-18",31.65
"938","2017-10-19",31.6
"939","2017-10-20",31.959999
"940","2017-10-23",31.709999
"941","2017-10-24",32.630001
"942","2017-10-25",32.049999
"943","2017-10-26",31.68
"944","2017-10-27",31.690001
"945","2017-10-30",30.93
"946","2017-10-31",31.200001
"947","2017-11-01",30.790001
"948","2017-11-02",30.790001
"949","2017-11-03",31.6
"950","2017-11-06",30.870001
"951","2017-11-07",28.6
"952","2017-11-08",29.200001
"953","2017-11-09",27.85
"954","2017-11-10",27.799999
"955","2017-11-13",28.059999
"956","2017-11-14",28.42
"957","2017-11-15",28.42
"958","2017-11-16",28.389999
"959","2017-11-17",28.73
"960","2017-11-20",28.450001
"961","2017-11-21",29.09
"962","2017-11-22",28.9
"963","2017-11-24",28.66
"964","2017-11-27",29.27
"965","2017-11-28",30.27
"966","2017-11-29",30.940001
"967","2017-11-30",31.26
"968","2017-12-01",30.74
"969","2017-12-04",29.58
"970","2017-12-05",30.700001
"971","2017-12-06",30.950001
"972","2017-12-07",30.879999
"973","2017-12-08",31.620001
"974","2017-12-11",31.209999
"975","2017-12-12",29.74
"976","2017-12-13",29.5
"977","2017-12-14",28.700001
