"","date","PRTA"
"138","2013-07-11",13.4
"139","2013-07-12",15.53
"140","2013-07-15",16.75
"141","2013-07-16",16.66
"142","2013-07-17",16.969999
"143","2013-07-18",17.290001
"144","2013-07-19",16.58
"145","2013-07-22",16.42
"146","2013-07-23",16.68
"147","2013-07-24",17.18
"148","2013-07-25",17.25
"149","2013-07-26",17.25
"150","2013-07-29",16.99
"151","2013-07-30",16.73
"152","2013-07-31",17.370001
"153","2013-08-01",17.629999
"154","2013-08-02",17.65
"155","2013-08-05",17.639999
"156","2013-08-06",17.145
"157","2013-08-07",17.16
"158","2013-08-08",16.889999
"159","2013-08-09",15.75
"160","2013-08-12",16.26
"161","2013-08-13",16
"162","2013-08-14",16
"163","2013-08-15",16.09
"164","2013-08-16",16.049999
"165","2013-08-19",17.030001
"166","2013-08-20",17.25
"167","2013-08-21",17.280001
"168","2013-08-22",17.719999
"169","2013-08-23",18.76
"170","2013-08-26",20.99
"171","2013-08-27",20.082001
"172","2013-08-28",20.73
"173","2013-08-29",21.18
"174","2013-08-30",20.040001
"175","2013-09-03",20.17
"176","2013-09-04",20.200001
"177","2013-09-05",20.139999
"178","2013-09-06",19.709999
"179","2013-09-09",20
"180","2013-09-10",19.99
"181","2013-09-11",19.77
"182","2013-09-12",19.780001
"183","2013-09-13",20.15
"184","2013-09-16",20.094999
"185","2013-09-17",20.219999
"186","2013-09-18",19.780001
"187","2013-09-19",20.18
"188","2013-09-20",20.98
"189","2013-09-23",20.969999
"190","2013-09-24",19.860001
"191","2013-09-25",20.040001
"192","2013-09-26",19.99
"193","2013-09-27",20.24
"194","2013-09-30",20.23
"195","2013-10-01",20.040001
"196","2013-10-02",23.370001
"197","2013-10-03",22.08
"198","2013-10-04",22.07
"199","2013-10-07",21.969999
"200","2013-10-08",21.200001
"201","2013-10-09",20.75
"202","2013-10-10",21
"203","2013-10-11",20.67
"204","2013-10-14",20.389999
"205","2013-10-15",20.33
"206","2013-10-16",19.93
"207","2013-10-17",20.67
"208","2013-10-18",20.969999
"209","2013-10-21",21.83
"210","2013-10-22",22.68
"211","2013-10-23",22.700001
"212","2013-10-24",22.860001
"213","2013-10-25",23.6
"214","2013-10-28",23.74
"215","2013-10-29",24.094999
"216","2013-10-30",24.209999
"217","2013-10-31",24.040001
"218","2013-11-01",24.257999
"219","2013-11-04",24.34
"220","2013-11-05",24.18
"221","2013-11-06",23.85
"222","2013-11-07",23.290001
"223","2013-11-08",24.9
"224","2013-11-11",25.860001
"225","2013-11-12",25.540001
"226","2013-11-13",27.07
"227","2013-11-14",27.09
"228","2013-11-15",26.719999
"229","2013-11-18",25.93
"230","2013-11-19",26.25
"231","2013-11-20",26.17
"232","2013-11-21",25.549999
"233","2013-11-22",27.110001
"234","2013-11-25",26.93
"235","2013-11-26",27.98
"236","2013-11-27",27.709999
"237","2013-11-29",28.23
"238","2013-12-02",28.559999
"239","2013-12-03",27.35
"240","2013-12-04",26.690001
"241","2013-12-05",27.299999
"242","2013-12-06",28.049999
"243","2013-12-09",28.02
"244","2013-12-10",28.16
"245","2013-12-11",27.389999
"246","2013-12-12",27.73
"247","2013-12-13",28.16
"248","2013-12-16",29.040001
"249","2013-12-17",28.08
"250","2013-12-18",28.02
"251","2013-12-19",27.73
"252","2013-12-20",27.5
"253","2013-12-23",27.879999
"254","2013-12-24",27.49
"255","2013-12-26",27.49
"256","2013-12-27",27.200001
"257","2013-12-30",26.66
"258","2013-12-31",26.52
"259","2014-01-02",28.1
"260","2014-01-03",27.65
"261","2014-01-06",27.23
"262","2014-01-07",27.4
"263","2014-01-08",27.59
"264","2014-01-09",26.9
"265","2014-01-10",26.99
"266","2014-01-13",24.65
"267","2014-01-14",26.370001
"268","2014-01-15",26.25
"269","2014-01-16",26.6
"270","2014-01-17",26.110001
"271","2014-01-21",26.969999
"272","2014-01-22",26.540001
"273","2014-01-23",26.940001
"274","2014-01-24",25.950001
"275","2014-01-27",25.629999
"276","2014-01-28",27.139999
"277","2014-01-29",29.790001
"278","2014-01-30",32.029999
"279","2014-01-31",30.940001
"280","2014-02-03",29.52
"281","2014-02-04",29.809999
"282","2014-02-05",28.08
"283","2014-02-06",26.719999
"284","2014-02-07",27.209999
"285","2014-02-10",27.02
"286","2014-02-11",26.76
"287","2014-02-12",26.389999
"288","2014-02-13",26.4
"289","2014-02-14",26.73
"290","2014-02-18",28.690001
"291","2014-02-19",28
"292","2014-02-20",29.85
"293","2014-02-21",30.219999
"294","2014-02-24",31.120001
"295","2014-02-25",34.490002
"296","2014-02-26",34.459999
"297","2014-02-27",35.900002
"298","2014-02-28",36.009998
"299","2014-03-03",37.330002
"300","2014-03-04",39.450001
"301","2014-03-05",38.240002
"302","2014-03-06",37.57
"303","2014-03-07",37.689999
"304","2014-03-10",37.740002
"305","2014-03-11",39
"306","2014-03-12",40.240002
"307","2014-03-13",38.34
"308","2014-03-14",38.880001
"309","2014-03-17",37.509998
"310","2014-03-18",37.16
"311","2014-03-19",47.389999
"312","2014-03-20",48.299999
"313","2014-03-21",45.48
"314","2014-03-24",38.77
"315","2014-03-25",38.950001
"316","2014-03-26",40.07
"317","2014-03-27",36.860001
"318","2014-03-28",36.029999
"319","2014-03-31",38.310001
"320","2014-04-01",37.02
"321","2014-04-02",36.189999
"322","2014-04-03",34.41
"323","2014-04-04",29.6
"324","2014-04-07",30.41
"325","2014-04-08",29.91
"326","2014-04-09",33.900002
"327","2014-04-10",30.25
"328","2014-04-11",28.530001
"329","2014-04-14",27.290001
"330","2014-04-15",26.26
"331","2014-04-16",28.07
"332","2014-04-17",30.549999
"333","2014-04-21",31.629999
"334","2014-04-22",33.740002
"335","2014-04-23",36.950001
"336","2014-04-24",39.619999
"337","2014-04-25",38.580002
"338","2014-04-28",37.68
"339","2014-04-29",26.120001
"340","2014-04-30",22
"341","2014-05-01",22.139999
"342","2014-05-02",21.440001
"343","2014-05-05",21.690001
"344","2014-05-06",21.65
"345","2014-05-07",21.059999
"346","2014-05-08",18.73
"347","2014-05-09",19.379999
"348","2014-05-12",20.860001
"349","2014-05-13",21.059999
"350","2014-05-14",21.34
"351","2014-05-15",21.1
"352","2014-05-16",20.93
"353","2014-05-19",20.73
"354","2014-05-20",20.41
"355","2014-05-21",20
"356","2014-05-22",20.41
"357","2014-05-23",20.299999
"358","2014-05-27",20.77
"359","2014-05-28",21.469999
"360","2014-05-29",21.690001
"361","2014-05-30",20.82
"362","2014-06-02",20.530001
"363","2014-06-03",20.200001
"364","2014-06-04",20.389999
"365","2014-06-05",21.43
"366","2014-06-06",21.780001
"367","2014-06-09",22.51
"368","2014-06-10",22.030001
"369","2014-06-11",21.6
"370","2014-06-12",22.030001
"371","2014-06-13",22.540001
"372","2014-06-16",23.559999
"373","2014-06-17",22.959999
"374","2014-06-18",24.809999
"375","2014-06-19",23.91
"376","2014-06-20",23.629999
"377","2014-06-23",22.709999
"378","2014-06-24",23.110001
"379","2014-06-25",21.889999
"380","2014-06-26",22.299999
"381","2014-06-27",22.299999
"382","2014-06-30",22.549999
"383","2014-07-01",22.59
"384","2014-07-02",22.73
"385","2014-07-03",23.41
"386","2014-07-07",23.02
"387","2014-07-08",21.190001
"388","2014-07-09",21.09
"389","2014-07-10",20.940001
"390","2014-07-11",20.639999
"391","2014-07-14",21.139999
"392","2014-07-15",19.540001
"393","2014-07-16",19.01
"394","2014-07-17",17.26
"395","2014-07-18",18.440001
"396","2014-07-21",18.5
"397","2014-07-22",18.780001
"398","2014-07-23",18.950001
"399","2014-07-24",18.48
"400","2014-07-25",18.219999
"401","2014-07-28",17.370001
"402","2014-07-29",17.790001
"403","2014-07-30",18.799999
"404","2014-07-31",17.360001
"405","2014-08-01",17.360001
"406","2014-08-04",18.889999
"407","2014-08-05",19.469999
"408","2014-08-06",19.02
"409","2014-08-07",19.52
"410","2014-08-08",20.51
"411","2014-08-11",20.73
"412","2014-08-12",21.049999
"413","2014-08-13",20.68
"414","2014-08-14",21.26
"415","2014-08-15",20.91
"416","2014-08-18",21.129999
"417","2014-08-19",21.08
"418","2014-08-20",21.1
"419","2014-08-21",21.25
"420","2014-08-22",21.49
"421","2014-08-25",21.940001
"422","2014-08-26",23
"423","2014-08-27",22.620001
"424","2014-08-28",22.52
"425","2014-08-29",22.9
"426","2014-09-02",23.110001
"427","2014-09-03",23.25
"428","2014-09-04",23.360001
"429","2014-09-05",23.27
"430","2014-09-08",23.51
"431","2014-09-09",22.9
"432","2014-09-10",23.75
"433","2014-09-11",24
"434","2014-09-12",23.379999
"435","2014-09-15",21.98
"436","2014-09-16",22.4
"437","2014-09-17",23.629999
"438","2014-09-18",22.9
"439","2014-09-19",23.51
"440","2014-09-22",22.440001
"441","2014-09-23",22.709999
"442","2014-09-24",23.25
"443","2014-09-25",22.26
"444","2014-09-26",22.57
"445","2014-09-29",22.780001
"446","2014-09-30",22.16
"447","2014-10-01",21.07
"448","2014-10-02",21.709999
"449","2014-10-03",21.4
"450","2014-10-06",20.4
"451","2014-10-07",19.92
"452","2014-10-08",20.91
"453","2014-10-09",20.209999
"454","2014-10-10",18.379999
"455","2014-10-13",17.48
"456","2014-10-14",17.799999
"457","2014-10-15",18.940001
"458","2014-10-16",19.860001
"459","2014-10-17",19.959999
"460","2014-10-20",20.139999
"461","2014-10-21",19.809999
"462","2014-10-22",18.99
"463","2014-10-23",20.57
"464","2014-10-24",20.9
"465","2014-10-27",19.780001
"466","2014-10-28",21.280001
"467","2014-10-29",20.950001
"468","2014-10-30",21.370001
"469","2014-10-31",21.93
"470","2014-11-03",22.190001
"471","2014-11-04",20.620001
"472","2014-11-05",20.99
"473","2014-11-06",22.17
"474","2014-11-07",22.559999
"475","2014-11-10",23.48
"476","2014-11-11",23.75
"477","2014-11-12",22.84
"478","2014-11-13",21.799999
"479","2014-11-14",21.530001
"480","2014-11-17",22.08
"481","2014-11-18",23.1
"482","2014-11-19",22.290001
"483","2014-11-20",22.26
"484","2014-11-21",22.059999
"485","2014-11-24",22.58
"486","2014-11-25",22.43
"487","2014-11-26",22.92
"488","2014-11-28",24.24
"489","2014-12-01",22.16
"490","2014-12-02",23.15
"491","2014-12-03",21.99
"492","2014-12-04",21.440001
"493","2014-12-05",20.040001
"494","2014-12-08",19
"495","2014-12-09",20.540001
"496","2014-12-10",19.620001
"497","2014-12-11",18.49
"498","2014-12-12",18.15
"499","2014-12-15",17.620001
"500","2014-12-16",18.5
"501","2014-12-17",19.959999
"502","2014-12-18",20.379999
"503","2014-12-19",21.549999
"504","2014-12-22",20.639999
"505","2014-12-23",18.73
"506","2014-12-24",20.139999
"507","2014-12-26",21.379999
"508","2014-12-29",20.93
"509","2014-12-30",20.690001
"510","2014-12-31",20.76
"511","2015-01-02",20.35
"512","2015-01-05",19.360001
"513","2015-01-06",19.049999
"514","2015-01-07",20.76
"515","2015-01-08",21.48
"516","2015-01-09",21.549999
"517","2015-01-12",20.540001
"518","2015-01-13",19.969999
"519","2015-01-14",20.41
"520","2015-01-15",19.200001
"521","2015-01-16",20.07
"522","2015-01-20",20.129999
"523","2015-01-21",19.74
"524","2015-01-22",20.299999
"525","2015-01-23",21.51
"526","2015-01-26",22.969999
"527","2015-01-27",23.76
"528","2015-01-28",22.530001
"529","2015-01-29",22.75
"530","2015-01-30",22.629999
"531","2015-02-02",21.940001
"532","2015-02-03",21.42
"533","2015-02-04",20.75
"534","2015-02-05",21.92
"535","2015-02-06",21.719999
"536","2015-02-09",21.559999
"537","2015-02-10",21.51
"538","2015-02-11",21.459999
"539","2015-02-12",22.76
"540","2015-02-13",22.889999
"541","2015-02-17",23.99
"542","2015-02-18",24.27
"543","2015-02-19",27.52
"544","2015-02-20",26.629999
"545","2015-02-23",28.24
"546","2015-02-24",26.030001
"547","2015-02-25",26.66
"548","2015-02-26",27.52
"549","2015-02-27",26.58
"550","2015-03-02",26.469999
"551","2015-03-03",25.629999
"552","2015-03-04",26.17
"553","2015-03-05",26.58
"554","2015-03-06",26.120001
"555","2015-03-09",26.860001
"556","2015-03-10",27.040001
"557","2015-03-11",27.809999
"558","2015-03-12",28.360001
"559","2015-03-13",28.67
"560","2015-03-16",29.15
"561","2015-03-17",29.32
"562","2015-03-18",28.48
"563","2015-03-19",29.23
"564","2015-03-20",38.66
"565","2015-03-23",37.73
"566","2015-03-24",39.34
"567","2015-03-25",36.830002
"568","2015-03-26",36.560001
"569","2015-03-27",37.84
"570","2015-03-30",39.369999
"571","2015-03-31",38.139999
"572","2015-04-01",39.060001
"573","2015-04-02",38.279999
"574","2015-04-06",38.82
"575","2015-04-07",37.560001
"576","2015-04-08",35.16
"577","2015-04-09",36.389999
"578","2015-04-10",36.91
"579","2015-04-13",36.419998
"580","2015-04-14",36.830002
"581","2015-04-15",36.57
"582","2015-04-16",37.540001
"583","2015-04-17",35.990002
"584","2015-04-20",35.779999
"585","2015-04-21",36.599998
"586","2015-04-22",36.959999
"587","2015-04-23",37.830002
"588","2015-04-24",37.349998
"589","2015-04-27",36.369999
"590","2015-04-28",35.049999
"591","2015-04-29",35.07
"592","2015-04-30",32.41
"593","2015-05-01",33.650002
"594","2015-05-04",34.130001
"595","2015-05-05",31.59
"596","2015-05-06",31.23
"597","2015-05-07",31.120001
"598","2015-05-08",31.65
"599","2015-05-11",31.48
"600","2015-05-12",31.209999
"601","2015-05-13",31.440001
"602","2015-05-14",31.84
"603","2015-05-15",30.99
"604","2015-05-18",32
"605","2015-05-19",32.610001
"606","2015-05-20",33.810001
"607","2015-05-21",33.509998
"608","2015-05-22",34.040001
"609","2015-05-26",33.91
"610","2015-05-27",33.794998
"611","2015-05-28",34.5
"612","2015-05-29",39.439999
"613","2015-06-01",39.950001
"614","2015-06-02",42.689999
"615","2015-06-03",44.939999
"616","2015-06-04",44.950001
"617","2015-06-05",46.619999
"618","2015-06-08",45.18
"619","2015-06-09",45.139999
"620","2015-06-10",44.470001
"621","2015-06-11",46.349998
"622","2015-06-12",45.150002
"623","2015-06-15",47.349998
"624","2015-06-16",46.650002
"625","2015-06-17",51.040001
"626","2015-06-18",50.740002
"627","2015-06-19",51.610001
"628","2015-06-22",54.950001
"629","2015-06-23",53.790001
"630","2015-06-24",51.529999
"631","2015-06-25",52.759998
"632","2015-06-26",51.279999
"633","2015-06-29",49.599998
"634","2015-06-30",52.669998
"635","2015-07-01",50.77
"636","2015-07-02",50.459999
"637","2015-07-06",51.59
"638","2015-07-07",51.060001
"639","2015-07-08",49.380001
"640","2015-07-09",50.919998
"641","2015-07-10",51.700001
"642","2015-07-13",53.16
"643","2015-07-14",55.419998
"644","2015-07-15",55.459999
"645","2015-07-16",58.52
"646","2015-07-17",59.720001
"647","2015-07-20",62.830002
"648","2015-07-21",61.080002
"649","2015-07-22",67.300003
"650","2015-07-23",66.800003
"651","2015-07-24",64.099998
"652","2015-07-27",62.77
"653","2015-07-28",68.699997
"654","2015-07-29",66.849998
"655","2015-07-30",66.699997
"656","2015-07-31",65.970001
"657","2015-08-03",67.639999
"658","2015-08-04",68.330002
"659","2015-08-05",66.889999
"660","2015-08-06",64.690002
"661","2015-08-07",64.919998
"662","2015-08-10",62.389999
"663","2015-08-11",63.52
"664","2015-08-12",62.68
"665","2015-08-13",61.139999
"666","2015-08-14",60.91
"667","2015-08-17",62.049999
"668","2015-08-18",60.48
"669","2015-08-19",58.52
"670","2015-08-20",55.5
"671","2015-08-21",55.540001
"672","2015-08-24",49.18
"673","2015-08-25",52.59
"674","2015-08-26",56.82
"675","2015-08-27",59.610001
"676","2015-08-28",59.52
"677","2015-08-31",57.529999
"678","2015-09-01",54.380001
"679","2015-09-02",56.389999
"680","2015-09-03",52.700001
"681","2015-09-04",53.630001
"682","2015-09-08",56.41
"683","2015-09-09",54.790001
"684","2015-09-10",57.630001
"685","2015-09-11",59.970001
"686","2015-09-14",59.240002
"687","2015-09-15",59.919998
"688","2015-09-16",60.369999
"689","2015-09-17",63.040001
"690","2015-09-18",64.480003
"691","2015-09-21",58.950001
"692","2015-09-22",56.310001
"693","2015-09-23",56.310001
"694","2015-09-24",56.959999
"695","2015-09-25",51.119999
"696","2015-09-28",44.32
"697","2015-09-29",43.43
"698","2015-09-30",45.34
"699","2015-10-01",45.389999
"700","2015-10-02",49.540001
"701","2015-10-05",47
"702","2015-10-06",44.459999
"703","2015-10-07",44.959999
"704","2015-10-08",43.400002
"705","2015-10-09",44.689999
"706","2015-10-12",45.220001
"707","2015-10-13",43.310001
"708","2015-10-14",44.110001
"709","2015-10-15",48.889999
"710","2015-10-16",48.07
"711","2015-10-19",49.02
"712","2015-10-20",46.84
"713","2015-10-21",47.23
"714","2015-10-22",47.099998
"715","2015-10-23",49.32
"716","2015-10-26",50.110001
"717","2015-10-27",51.950001
"718","2015-10-28",54.310001
"719","2015-10-29",52.450001
"720","2015-10-30",51.509998
"721","2015-11-02",55.049999
"722","2015-11-03",57.139999
"723","2015-11-04",59.529999
"724","2015-11-05",59.27
"725","2015-11-06",61.580002
"726","2015-11-09",61.119999
"727","2015-11-10",58.93
"728","2015-11-11",59.799999
"729","2015-11-12",59.57
"730","2015-11-13",66.260002
"731","2015-11-16",67.290001
"732","2015-11-17",65.099998
"733","2015-11-18",69.029999
"734","2015-11-19",70.489998
"735","2015-11-20",70.620003
"736","2015-11-23",70.040001
"737","2015-11-24",73.199997
"738","2015-11-25",73.190002
"739","2015-11-27",75.309998
"740","2015-11-30",70.540001
"741","2015-12-01",70.169998
"742","2015-12-02",69.160004
"743","2015-12-03",65.339996
"744","2015-12-04",65.68
"745","2015-12-07",63.549999
"746","2015-12-08",68.25
"747","2015-12-09",65.400002
"748","2015-12-10",68.5
"749","2015-12-11",66.620003
"750","2015-12-14",67.360001
"751","2015-12-15",68.459999
"752","2015-12-16",71.830002
"753","2015-12-17",67.43
"754","2015-12-18",71.029999
"755","2015-12-21",71.099998
"756","2015-12-22",70.169998
"757","2015-12-23",70.510002
"758","2015-12-24",69.989998
"759","2015-12-28",68.830002
"760","2015-12-29",71.239998
"761","2015-12-30",69.779999
"762","2015-12-31",68.110001
"763","2016-01-04",62.220001
"764","2016-01-05",58.990002
"765","2016-01-06",54.610001
"766","2016-01-07",56.259998
"767","2016-01-08",53.869999
"768","2016-01-11",48.43
"769","2016-01-12",51.560001
"770","2016-01-13",46.119999
"771","2016-01-14",46.509998
"772","2016-01-15",45.82
"773","2016-01-19",43.349998
"774","2016-01-20",43.09
"775","2016-01-21",40.099998
"776","2016-01-22",41.57
"777","2016-01-25",40.970001
"778","2016-01-26",38.509998
"779","2016-01-27",37.66
"780","2016-01-28",37.07
"781","2016-01-29",38.950001
"782","2016-02-01",39.450001
"783","2016-02-02",37.139999
"784","2016-02-03",36.75
"785","2016-02-04",36.77
"786","2016-02-05",34.27
"787","2016-02-08",31.709999
"788","2016-02-09",30.940001
"789","2016-02-10",31.969999
"790","2016-02-11",30.120001
"791","2016-02-12",31.51
"792","2016-02-16",31.959999
"793","2016-02-17",34.25
"794","2016-02-18",31.889999
"795","2016-02-19",34.720001
"796","2016-02-22",34.91
"797","2016-02-23",32.810001
"798","2016-02-24",34.610001
"799","2016-02-25",33.639999
"800","2016-02-26",34.759998
"801","2016-02-29",31.84
"802","2016-03-01",34.439999
"803","2016-03-02",35.900002
"804","2016-03-03",36
"805","2016-03-04",36.060001
"806","2016-03-07",37.900002
"807","2016-03-08",34.689999
"808","2016-03-09",36.040001
"809","2016-03-10",33.66
"810","2016-03-11",35.009998
"811","2016-03-14",37.830002
"812","2016-03-15",35.580002
"813","2016-03-16",35.200001
"814","2016-03-17",34.130001
"815","2016-03-18",37.32
"816","2016-03-21",40.619999
"817","2016-03-22",41.16
"818","2016-03-23",39.639999
"819","2016-03-24",40.310001
"820","2016-03-28",40.459999
"821","2016-03-29",42.209999
"822","2016-03-30",40.27
"823","2016-03-31",41.16
"824","2016-04-01",43.080002
"825","2016-04-04",44.169998
"826","2016-04-05",43.48
"827","2016-04-06",46.880001
"828","2016-04-07",46.59
"829","2016-04-08",44.709999
"830","2016-04-11",44.09
"831","2016-04-12",45.369999
"832","2016-04-13",46.669998
"833","2016-04-14",47.16
"834","2016-04-15",47.330002
"835","2016-04-18",47.639999
"836","2016-04-19",45.619999
"837","2016-04-20",45.07
"838","2016-04-21",47.470001
"839","2016-04-22",48.099998
"840","2016-04-25",47.09
"841","2016-04-26",44.599998
"842","2016-04-27",44.099998
"843","2016-04-28",43.040001
"844","2016-04-29",43.189999
"845","2016-05-02",43.869999
"846","2016-05-03",41.560001
"847","2016-05-04",38.59
"848","2016-05-05",38.759998
"849","2016-05-06",38.32
"850","2016-05-09",39.040001
"851","2016-05-10",40.740002
"852","2016-05-11",39.540001
"853","2016-05-12",38.43
"854","2016-05-13",40.68
"855","2016-05-16",42.990002
"856","2016-05-17",41.099998
"857","2016-05-18",41.77
"858","2016-05-19",40.73
"859","2016-05-20",42.5
"860","2016-05-23",44.189999
"861","2016-05-24",46
"862","2016-05-25",47.549999
"863","2016-05-26",46.060001
"864","2016-05-27",46.560001
"865","2016-05-31",48.540001
"866","2016-06-01",47.889999
"867","2016-06-02",50.32
"868","2016-06-03",48.41
"869","2016-06-06",50.419998
"870","2016-06-07",48.799999
"871","2016-06-08",49.009998
"872","2016-06-09",47.41
"873","2016-06-10",46.52
"874","2016-06-13",45.759998
"875","2016-06-14",44.849998
"876","2016-06-15",45.439999
"877","2016-06-16",43.73
"878","2016-06-17",39.860001
"879","2016-06-20",40.990002
"880","2016-06-21",39.200001
"881","2016-06-22",38.169998
"882","2016-06-23",40.549999
"883","2016-06-24",35.48
"884","2016-06-27",33.810001
"885","2016-06-28",36.189999
"886","2016-06-29",36.75
"887","2016-06-30",34.959999
"888","2016-07-01",38.450001
"889","2016-07-05",39.540001
"890","2016-07-06",40.549999
"891","2016-07-07",41.73
"892","2016-07-08",44.009998
"893","2016-07-11",44.369999
"894","2016-07-12",47.650002
"895","2016-07-13",43.459999
"896","2016-07-14",45.639999
"897","2016-07-15",48.759998
"898","2016-07-18",49.919998
"899","2016-07-19",48.740002
"900","2016-07-20",52.950001
"901","2016-07-21",53.349998
"902","2016-07-22",53.169998
"903","2016-07-25",52.220001
"904","2016-07-26",51.610001
"905","2016-07-27",55.459999
"906","2016-07-28",55.41
"907","2016-07-29",55.049999
"908","2016-08-01",56.66
"909","2016-08-02",55.610001
"910","2016-08-03",58.27
"911","2016-08-04",58.419998
"912","2016-08-05",57.98
"913","2016-08-08",56.68
"914","2016-08-09",57.099998
"915","2016-08-10",55
"916","2016-08-11",56.720001
"917","2016-08-12",57.790001
"918","2016-08-15",58.200001
"919","2016-08-16",55.889999
"920","2016-08-17",55.509998
"921","2016-08-18",55.330002
"922","2016-08-19",54.939999
"923","2016-08-22",54.34
"924","2016-08-23",54.189999
"925","2016-08-24",50.02
"926","2016-08-25",49.380001
"927","2016-08-26",50.029999
"928","2016-08-29",50.07
"929","2016-08-30",50.52
"930","2016-08-31",49.98
"931","2016-09-01",52.209999
"932","2016-09-02",52.189999
"933","2016-09-06",54.509998
"934","2016-09-07",55.330002
"935","2016-09-08",55.349998
"936","2016-09-09",51.959999
"937","2016-09-12",54.970001
"938","2016-09-13",53.200001
"939","2016-09-14",53.860001
"940","2016-09-15",55.799999
"941","2016-09-16",58.43
"942","2016-09-19",61.099998
"943","2016-09-20",61.419998
"944","2016-09-21",62.07
"945","2016-09-22",63.599998
"946","2016-09-23",62.540001
"947","2016-09-26",62
"948","2016-09-27",63.009998
"949","2016-09-28",61.369999
"950","2016-09-29",58.139999
"951","2016-09-30",59.970001
"952","2016-10-03",59.759998
"953","2016-10-04",61.810001
"954","2016-10-05",62.919998
"955","2016-10-06",61.290001
"956","2016-10-07",61.02
"957","2016-10-10",62.639999
"958","2016-10-11",58.650002
"959","2016-10-12",54.360001
"960","2016-10-13",54.849998
"961","2016-10-14",53.549999
"962","2016-10-17",51.799999
"963","2016-10-18",53.689999
"964","2016-10-19",53.200001
"965","2016-10-20",55.200001
"966","2016-10-21",54.470001
