"","date","INTG"
"135","2007-07-17",16.98
"136","2007-07-18",16.51
"137","2007-07-19",16.51
"138","2007-07-20",17.01
"139","2007-07-23",17.01
"140","2007-07-24",16.91
"141","2007-07-25",16.91
"142","2007-07-26",17.5
"143","2007-07-27",17.5
"144","2007-07-30",17.450001
"145","2007-07-31",17.450001
"146","2007-08-01",17.450001
"147","2007-08-02",17.25
"148","2007-08-03",17.25
"149","2007-08-06",17.99
"150","2007-08-07",17.950001
"151","2007-08-08",17.950001
"152","2007-08-09",17.950001
"153","2007-08-10",17.950001
"154","2007-08-13",17.99
"155","2007-08-14",17.51
"156","2007-08-15",17
"157","2007-08-16",16.51
"158","2007-08-17",17.889999
"159","2007-08-20",16.559999
"160","2007-08-21",16.610001
"161","2007-08-22",16.610001
"162","2007-08-23",16.610001
"163","2007-08-24",17
"164","2007-08-27",17
"165","2007-08-28",18.360001
"166","2007-08-29",18.360001
"167","2007-08-30",18.360001
"168","2007-08-31",18.360001
"169","2007-09-04",18.360001
"170","2007-09-05",18.360001
"171","2007-09-06",18.360001
"172","2007-09-07",18
"173","2007-09-10",18
"174","2007-09-11",17.85
"175","2007-09-12",17.85
"176","2007-09-13",17.85
"177","2007-09-14",17.85
"178","2007-09-17",17.85
"179","2007-09-18",17.85
"180","2007-09-19",17.85
"181","2007-09-20",17.85
"182","2007-09-21",17.85
"183","2007-09-24",17.85
"184","2007-09-25",16.860001
"185","2007-09-26",17.5
"186","2007-09-27",17.5
"187","2007-09-28",17.93
"188","2007-10-01",17.93
"189","2007-10-02",17.93
"190","2007-10-03",18.23
"191","2007-10-04",18.49
"192","2007-10-05",18.49
"193","2007-10-08",18.4
"194","2007-10-09",18.01
"195","2007-10-10",18.01
"196","2007-10-11",18.01
"197","2007-10-12",18.01
"198","2007-10-15",18.049999
"199","2007-10-16",18.049999
"200","2007-10-17",18.049999
"201","2007-10-18",18.049999
"202","2007-10-19",18.5
"203","2007-10-22",18.49
"204","2007-10-23",18.5
"205","2007-10-24",18.5
"206","2007-10-25",18.5
"207","2007-10-26",18.5
"208","2007-10-29",18.5
"209","2007-10-30",18.889999
"210","2007-10-31",18.889999
"211","2007-11-01",18.889999
"212","2007-11-02",18.889999
"213","2007-11-05",18.940001
"214","2007-11-06",18.940001
"215","2007-11-07",18.940001
"216","2007-11-08",18.26
"217","2007-11-09",18.02
"218","2007-11-12",18.49
"219","2007-11-13",18.370001
"220","2007-11-14",18.370001
"221","2007-11-15",18.370001
"222","2007-11-16",18.01
"223","2007-11-19",18.01
"224","2007-11-20",18.219999
"225","2007-11-21",17.91
"226","2007-11-23",17.91
"227","2007-11-26",18.790001
"228","2007-11-27",18.790001
"229","2007-11-28",18.110001
"230","2007-11-29",18.42
"231","2007-11-30",18.42
"232","2007-12-03",18.42
"233","2007-12-04",17.82
"234","2007-12-05",18.23
"235","2007-12-06",18.23
"236","2007-12-07",18.23
"237","2007-12-10",18.01
"238","2007-12-11",18
"239","2007-12-12",18
"240","2007-12-13",17.709999
"241","2007-12-14",18.09
"242","2007-12-17",18.09
"243","2007-12-18",18.09
"244","2007-12-19",18.09
"245","2007-12-20",18.23
"246","2007-12-21",18.02
"247","2007-12-24",18.02
"248","2007-12-26",18.25
"249","2007-12-27",18.389999
"250","2007-12-28",18.190001
"251","2007-12-31",18.190001
"252","2008-01-02",18.190001
"253","2008-01-03",18.190001
"254","2008-01-04",18.09
"255","2008-01-07",18.09
"256","2008-01-08",18.24
"257","2008-01-09",18.290001
"258","2008-01-10",18.290001
"259","2008-01-11",18.290001
"260","2008-01-14",17.91
"261","2008-01-15",18.02
"262","2008-01-16",18.01
"263","2008-01-17",18.290001
"264","2008-01-18",18.5
"265","2008-01-22",18.5
"266","2008-01-23",18.5
"267","2008-01-24",18.4
"268","2008-01-25",18.49
"269","2008-01-28",18.49
"270","2008-01-29",18.49
"271","2008-01-30",18.49
"272","2008-01-31",18.049999
"273","2008-02-01",18.049999
"274","2008-02-04",18.049999
"275","2008-02-05",18.049999
"276","2008-02-06",18.01
"277","2008-02-07",18.01
"278","2008-02-08",18.01
"279","2008-02-11",18.01
"280","2008-02-12",17.99
"281","2008-02-13",17.6
"282","2008-02-14",17.6
"283","2008-02-15",17.110001
"284","2008-02-19",18
"285","2008-02-20",18
"286","2008-02-21",17.51
"287","2008-02-22",17.889999
"288","2008-02-25",17.26
"289","2008-02-26",17.51
"290","2008-02-27",17.51
"291","2008-02-28",17.51
"292","2008-02-29",17.51
"293","2008-03-03",17.41
"294","2008-03-04",17.51
"295","2008-03-05",17.51
"296","2008-03-06",18
"297","2008-03-07",18.5
"298","2008-03-10",17.370001
"299","2008-03-11",17.370001
"300","2008-03-12",17.01
"301","2008-03-13",16.92
"302","2008-03-14",17.639999
"303","2008-03-17",17.309999
"304","2008-03-18",17.25
"305","2008-03-19",17.25
"306","2008-03-20",17.25
"307","2008-03-24",17.25
"308","2008-03-25",18
"309","2008-03-26",18
"310","2008-03-27",17.9
"311","2008-03-28",18
"312","2008-03-31",18
"313","2008-04-01",18
"314","2008-04-02",18
"315","2008-04-03",17.969999
"316","2008-04-04",17.969999
"317","2008-04-07",18
"318","2008-04-08",17.84
"319","2008-04-09",17.84
"320","2008-04-10",17.209999
"321","2008-04-11",17.879999
"322","2008-04-14",17.209999
"323","2008-04-15",17.209999
"324","2008-04-16",17.209999
"325","2008-04-17",18
"326","2008-04-18",17.24
"327","2008-04-21",17.610001
"328","2008-04-22",17.610001
"329","2008-04-23",17.610001
"330","2008-04-24",17.940001
"331","2008-04-25",17.700001
"332","2008-04-28",17.68
"333","2008-04-29",18
"334","2008-04-30",18
"335","2008-05-01",18
"336","2008-05-02",17.99
"337","2008-05-05",17.99
"338","2008-05-06",18
"339","2008-05-07",18
"340","2008-05-08",18
"341","2008-05-09",18
"342","2008-05-12",18
"343","2008-05-13",18
"344","2008-05-14",18
"345","2008-05-15",18
"346","2008-05-16",17.9
"347","2008-05-19",17.9
"348","2008-05-20",17.9
"349","2008-05-21",18
"350","2008-05-22",18
"351","2008-05-23",18
"352","2008-05-27",18
"353","2008-05-28",18.190001
"354","2008-05-29",18.190001
"355","2008-05-30",18.190001
"356","2008-06-02",18.190001
"357","2008-06-03",18.190001
"358","2008-06-04",18.190001
"359","2008-06-05",18.190001
"360","2008-06-06",18.190001
"361","2008-06-09",18.190001
"362","2008-06-10",18
"363","2008-06-11",18
"364","2008-06-12",18
"365","2008-06-13",18
"366","2008-06-16",17.32
"367","2008-06-17",17.32
"368","2008-06-18",17.32
"369","2008-06-19",18.16
"370","2008-06-20",17.110001
"371","2008-06-23",17.110001
"372","2008-06-24",17.01
"373","2008-06-25",17.01
"374","2008-06-26",17.01
"375","2008-06-27",16.73
"376","2008-06-30",15.78
"377","2008-07-01",17.01
"378","2008-07-02",17.01
"379","2008-07-03",17.01
"380","2008-07-07",17
"381","2008-07-08",17
"382","2008-07-09",17
"383","2008-07-10",17
"384","2008-07-11",17.01
"385","2008-07-14",16.9
"386","2008-07-15",16.9
"387","2008-07-16",16.9
"388","2008-07-17",16.9
"389","2008-07-18",16.9
"390","2008-07-21",16.9
"391","2008-07-22",16.9
"392","2008-07-23",17.219999
"393","2008-07-24",16.91
"394","2008-07-25",16.91
"395","2008-07-28",16.91
"396","2008-07-29",16.91
"397","2008-07-30",16.91
"398","2008-07-31",16.91
"399","2008-08-01",16.91
"400","2008-08-04",16.91
"401","2008-08-05",16.91
"402","2008-08-06",16.91
"403","2008-08-07",16.91
"404","2008-08-08",14.8
"405","2008-08-11",17
"406","2008-08-12",16.6
"407","2008-08-13",16.6
"408","2008-08-14",14
"409","2008-08-15",17
"410","2008-08-18",16.99
"411","2008-08-19",16.99
"412","2008-08-20",16.99
"413","2008-08-21",16.99
"414","2008-08-22",16.91
"415","2008-08-25",16.91
"416","2008-08-26",16.91
"417","2008-08-27",16.91
"418","2008-08-28",16.91
"419","2008-08-29",16.91
"420","2008-09-02",16.91
"421","2008-09-03",16.91
"422","2008-09-04",16.799999
"423","2008-09-05",16.799999
"424","2008-09-08",16.799999
"425","2008-09-09",16.799999
"426","2008-09-10",16.799999
"427","2008-09-11",16.799999
"428","2008-09-12",16.84
"429","2008-09-15",16.84
"430","2008-09-16",16.84
"431","2008-09-17",16.1
"432","2008-09-18",16.219999
"433","2008-09-19",15
"434","2008-09-22",15
"435","2008-09-23",15
"436","2008-09-24",15
"437","2008-09-25",15
"438","2008-09-26",15
"439","2008-09-29",15
"440","2008-09-30",16.75
"441","2008-10-01",16.450001
"442","2008-10-02",16
"443","2008-10-03",16
"444","2008-10-06",13.77
"445","2008-10-07",14.97
"446","2008-10-08",14.9
"447","2008-10-09",13.5
"448","2008-10-10",13.5
"449","2008-10-13",14
"450","2008-10-14",14.95
"451","2008-10-15",14.95
"452","2008-10-16",14.95
"453","2008-10-17",14.95
"454","2008-10-20",14.95
"455","2008-10-21",14.95
"456","2008-10-22",14.95
"457","2008-10-23",14.95
"458","2008-10-24",14.95
"459","2008-10-27",14.95
"460","2008-10-28",14.72
"461","2008-10-29",14.28
"462","2008-10-30",14.28
"463","2008-10-31",13.61
"464","2008-11-03",13.61
"465","2008-11-04",14
"466","2008-11-05",12.5
"467","2008-11-06",12.03
"468","2008-11-07",12.96
"469","2008-11-10",13.83
"470","2008-11-11",13.83
"471","2008-11-12",13.83
"472","2008-11-13",12.5
"473","2008-11-14",12.5
"474","2008-11-17",12.5
"475","2008-11-18",12.5
"476","2008-11-19",11.47
"477","2008-11-20",12.5
"478","2008-11-21",12.3
"479","2008-11-24",10.95
"480","2008-11-25",9.2
"481","2008-11-26",10.26
"482","2008-11-28",10.02
"483","2008-12-01",9.35
"484","2008-12-02",9.45
"485","2008-12-03",11.84
"486","2008-12-04",9.54
"487","2008-12-05",9.54
"488","2008-12-08",10
"489","2008-12-09",10
"490","2008-12-10",11.07
"491","2008-12-11",10.26
"492","2008-12-12",10.26
"493","2008-12-15",11.5
"494","2008-12-16",11.7
"495","2008-12-17",11.67
"496","2008-12-18",11.81
"497","2008-12-19",12.69
"498","2008-12-22",12.89
"499","2008-12-23",11.99
"500","2008-12-24",11.99
"501","2008-12-26",12.5
"502","2008-12-29",12.5
"503","2008-12-30",12
"504","2008-12-31",12
"505","2009-01-02",12
"506","2009-01-05",11.25
"507","2009-01-06",12.91
"508","2009-01-07",11.5
"509","2009-01-08",11.49
"510","2009-01-09",11.5
"511","2009-01-12",11.5
"512","2009-01-13",11.89
"513","2009-01-14",11.89
"514","2009-01-15",11.89
"515","2009-01-16",11.89
"516","2009-01-20",11.89
"517","2009-01-21",11.89
"518","2009-01-22",11.3
"519","2009-01-23",11.41
"520","2009-01-26",11.41
"521","2009-01-27",11.41
"522","2009-01-28",11.41
"523","2009-01-29",11.41
"524","2009-01-30",11.95
"525","2009-02-02",11.95
"526","2009-02-03",11.95
"527","2009-02-04",11.95
"528","2009-02-05",11.95
"529","2009-02-06",11.95
"530","2009-02-09",11.95
"531","2009-02-10",11.95
"532","2009-02-11",11.95
"533","2009-02-12",11.95
"534","2009-02-13",12
"535","2009-02-17",12
"536","2009-02-18",11.3
"537","2009-02-19",9.8
"538","2009-02-20",9.38
"539","2009-02-23",9.51
"540","2009-02-24",10.4
"541","2009-02-25",10.7
"542","2009-02-26",10.7
"543","2009-02-27",10.99
"544","2009-03-02",10.99
"545","2009-03-03",9.5
"546","2009-03-04",9.5
"547","2009-03-05",9.5
"548","2009-03-06",11
"549","2009-03-09",11
"550","2009-03-10",11
"551","2009-03-11",10.4
"552","2009-03-12",10.4
"553","2009-03-13",10
"554","2009-03-16",10
"555","2009-03-17",9.92
"556","2009-03-18",9.51
"557","2009-03-19",9.51
"558","2009-03-20",10.57
"559","2009-03-23",11.83
"560","2009-03-24",11.83
"561","2009-03-25",11.83
"562","2009-03-26",12
"563","2009-03-27",12
"564","2009-03-30",12
"565","2009-03-31",12
"566","2009-04-01",12
"567","2009-04-02",10.5
"568","2009-04-03",10.5
"569","2009-04-06",10.5
"570","2009-04-07",8.5
"571","2009-04-08",8.5
"572","2009-04-09",9.91
"573","2009-04-13",9.91
"574","2009-04-14",8.64
"575","2009-04-15",9.6
"576","2009-04-16",9.4
"577","2009-04-17",9.4
"578","2009-04-20",9.56
"579","2009-04-21",9.56
"580","2009-04-22",9.56
"581","2009-04-23",9.56
"582","2009-04-24",9.56
"583","2009-04-27",9.41
"584","2009-04-28",9.41
"585","2009-04-29",9.41
"586","2009-04-30",9.5
"587","2009-05-01",9.83
"588","2009-05-04",9.83
"589","2009-05-05",9.83
"590","2009-05-06",9.83
"591","2009-05-07",9.83
"592","2009-05-08",9.83
"593","2009-05-11",10.44
"594","2009-05-12",10.44
"595","2009-05-13",10.44
"596","2009-05-14",10.44
"597","2009-05-15",9
"598","2009-05-18",10.5
"599","2009-05-19",10.5
"600","2009-05-20",10.79
"601","2009-05-21",10.79
"602","2009-05-22",10.01
"603","2009-05-26",10.15
"604","2009-05-27",10.15
"605","2009-05-28",10.15
"606","2009-05-29",10.15
"607","2009-06-01",10.15
"608","2009-06-02",10.15
"609","2009-06-03",10.15
"610","2009-06-04",10.15
"611","2009-06-05",10.15
"612","2009-06-08",10.15
"613","2009-06-09",11.21
"614","2009-06-10",9.14
"615","2009-06-11",10.96
"616","2009-06-12",10.96
"617","2009-06-15",11.13
"618","2009-06-16",11.99
"619","2009-06-17",12.24
"620","2009-06-18",12.4
"621","2009-06-19",12.5
"622","2009-06-22",12.59
"623","2009-06-23",12.59
"624","2009-06-24",12.84
"625","2009-06-25",12.84
"626","2009-06-26",12.25
"627","2009-06-29",12.25
"628","2009-06-30",11.99
"629","2009-07-01",11.99
"630","2009-07-02",11.99
"631","2009-07-06",11.87
"632","2009-07-07",10.04
"633","2009-07-08",10
"634","2009-07-09",10
"635","2009-07-10",10
"636","2009-07-13",9.97
"637","2009-07-14",9.99
"638","2009-07-15",10.03
"639","2009-07-16",10.03
"640","2009-07-17",10.03
"641","2009-07-20",10.01
"642","2009-07-21",8
"643","2009-07-22",8.74
"644","2009-07-23",8.9
"645","2009-07-24",9.84
"646","2009-07-27",9.84
"647","2009-07-28",9.84
"648","2009-07-29",11.09
"649","2009-07-30",11.59
"650","2009-07-31",10.61
"651","2009-08-03",10.61
"652","2009-08-04",11
"653","2009-08-05",11
"654","2009-08-06",11.68
"655","2009-08-07",11.68
"656","2009-08-10",12.01
"657","2009-08-11",12.01
"658","2009-08-12",12
"659","2009-08-13",10.34
"660","2009-08-14",9.33
"661","2009-08-17",10.41
"662","2009-08-18",10.41
"663","2009-08-19",8.77
"664","2009-08-20",9.88
"665","2009-08-21",10
"666","2009-08-24",8.92
"667","2009-08-25",8.92
"668","2009-08-26",8.92
"669","2009-08-27",8.92
"670","2009-08-28",8.92
"671","2009-08-31",10.14
"672","2009-09-01",10.14
"673","2009-09-02",10.14
"674","2009-09-03",10.14
"675","2009-09-04",10.14
"676","2009-09-08",10.14
"677","2009-09-09",8.25
"678","2009-09-10",8.25
"679","2009-09-11",8.25
"680","2009-09-14",9.25
"681","2009-09-15",9.25
"682","2009-09-16",9.25
"683","2009-09-17",10
"684","2009-09-18",10
"685","2009-09-21",10
"686","2009-09-22",10
"687","2009-09-23",10
"688","2009-09-24",10
"689","2009-09-25",10
"690","2009-09-28",10
"691","2009-09-29",9.85
"692","2009-09-30",9.85
"693","2009-10-01",9.85
"694","2009-10-02",9.99
"695","2009-10-05",9.99
"696","2009-10-06",8.75
"697","2009-10-07",9.7
"698","2009-10-08",10
"699","2009-10-09",10.64
"700","2009-10-12",10.64
"701","2009-10-13",10.94
"702","2009-10-14",11.2
"703","2009-10-15",11.5
"704","2009-10-16",11.63
"705","2009-10-19",11.63
"706","2009-10-20",11.5
"707","2009-10-21",11.5
"708","2009-10-22",11.59
"709","2009-10-23",11.59
"710","2009-10-26",11.64
"711","2009-10-27",11.5
"712","2009-10-28",11.6
"713","2009-10-29",11.6
"714","2009-10-30",11.4
"715","2009-11-02",11.4
"716","2009-11-03",11.4
"717","2009-11-04",11.28
"718","2009-11-05",11.28
"719","2009-11-06",10.4
"720","2009-11-09",10.4
"721","2009-11-10",10.4
"722","2009-11-11",10.4
"723","2009-11-12",10.4
"724","2009-11-13",10.4
"725","2009-11-16",10.4
"726","2009-11-17",10.5
"727","2009-11-18",10.5
"728","2009-11-19",10.5
"729","2009-11-20",10.5
"730","2009-11-23",10.3
"731","2009-11-24",10.3
"732","2009-11-25",10.3
"733","2009-11-27",11.22
"734","2009-11-30",10.67
"735","2009-12-01",10.42
"736","2009-12-02",10.42
"737","2009-12-03",10.42
"738","2009-12-04",9.62
"739","2009-12-07",10.15
"740","2009-12-08",10.15
"741","2009-12-09",10.15
"742","2009-12-10",10
"743","2009-12-11",10.25
"744","2009-12-14",10
"745","2009-12-15",10
"746","2009-12-16",9.27
"747","2009-12-17",9.01
"748","2009-12-18",9.41
"749","2009-12-21",8.71
"750","2009-12-22",9.92
"751","2009-12-23",9.96
"752","2009-12-24",9.9
"753","2009-12-28",9.9
"754","2009-12-29",9.9
"755","2009-12-30",9.9
"756","2009-12-31",10.13
"757","2010-01-04",10.13
"758","2010-01-05",10.13
"759","2010-01-06",10.13
"760","2010-01-07",10
"761","2010-01-08",10
"762","2010-01-11",10
"763","2010-01-12",10
"764","2010-01-13",10
"765","2010-01-14",9
"766","2010-01-15",9
"767","2010-01-19",9.1
"768","2010-01-20",9.1
"769","2010-01-21",9.1
"770","2010-01-22",9.1
"771","2010-01-25",9.01
"772","2010-01-26",9.01
"773","2010-01-27",9.01
"774","2010-01-28",9.01
"775","2010-01-29",9.68
"776","2010-02-01",9.19
"777","2010-02-02",9.19
"778","2010-02-03",9.6
"779","2010-02-04",9.5
"780","2010-02-05",10.87
"781","2010-02-08",10.87
"782","2010-02-09",10.87
"783","2010-02-10",11.2
"784","2010-02-11",11.34
"785","2010-02-12",10.46
"786","2010-02-16",10.83
"787","2010-02-17",10.96
"788","2010-02-18",10.87
"789","2010-02-19",11.09
"790","2010-02-22",10.82
"791","2010-02-23",11.19
"792","2010-02-24",11.19
"793","2010-02-25",11.04
"794","2010-02-26",11.23
"795","2010-03-01",11.23
"796","2010-03-02",11.25
"797","2010-03-03",10.75
"798","2010-03-04",11.22
"799","2010-03-05",10.95
"800","2010-03-08",10.14
"801","2010-03-09",10.6
"802","2010-03-10",10.6
"803","2010-03-11",10.37
"804","2010-03-12",10.37
"805","2010-03-15",10.3
"806","2010-03-16",10.3
"807","2010-03-17",10.3
"808","2010-03-18",10.97
"809","2010-03-19",10.97
"810","2010-03-22",10.91
"811","2010-03-23",10.81
"812","2010-03-24",10.49
"813","2010-03-25",10.49
"814","2010-03-26",10.95
"815","2010-03-29",10.94
"816","2010-03-30",10.59
"817","2010-03-31",10.88
"818","2010-04-01",11.29
"819","2010-04-05",11.29
"820","2010-04-06",12.22
"821","2010-04-07",12
"822","2010-04-08",12.35
"823","2010-04-09",12.73
"824","2010-04-12",13.4
"825","2010-04-13",12.12
"826","2010-04-14",13.02
"827","2010-04-15",13
"828","2010-04-16",13.24
"829","2010-04-19",13.24
"830","2010-04-20",13.24
"831","2010-04-21",13.24
"832","2010-04-22",13.24
"833","2010-04-23",13.2
"834","2010-04-26",13
"835","2010-04-27",14.39
"836","2010-04-28",15.3
"837","2010-04-29",15.45
"838","2010-04-30",15.5
"839","2010-05-03",15.03
"840","2010-05-04",15
"841","2010-05-05",14.95
"842","2010-05-06",15
"843","2010-05-07",14.91
"844","2010-05-10",15.24
"845","2010-05-11",15.24
"846","2010-05-12",14.99
"847","2010-05-13",14.99
"848","2010-05-14",15.5
"849","2010-05-17",15.25
"850","2010-05-18",16.200001
"851","2010-05-19",16.24
"852","2010-05-20",16
"853","2010-05-21",16.1
"854","2010-05-24",15.94
"855","2010-05-25",15.94
"856","2010-05-26",15.48
"857","2010-05-27",15.17
"858","2010-05-28",15.17
"859","2010-06-01",15.17
"860","2010-06-02",15.15
"861","2010-06-03",15.1
"862","2010-06-04",15.21
"863","2010-06-07",15.3
"864","2010-06-08",15.16
"865","2010-06-09",15.1
"866","2010-06-10",15.31
"867","2010-06-11",15.15
"868","2010-06-14",15.29
"869","2010-06-15",15.29
"870","2010-06-16",15.35
"871","2010-06-17",15.4
"872","2010-06-18",15.35
"873","2010-06-21",15.4
"874","2010-06-22",15.44
"875","2010-06-23",15.44
"876","2010-06-24",15.44
"877","2010-06-25",15.42
"878","2010-06-28",15.49
"879","2010-06-29",15.25
"880","2010-06-30",15.26
"881","2010-07-01",15.25
"882","2010-07-02",15.24
"883","2010-07-06",15.25
"884","2010-07-07",15.25
"885","2010-07-08",15.2
"886","2010-07-09",15.2
"887","2010-07-12",15.25
"888","2010-07-13",15.25
"889","2010-07-14",15.25
"890","2010-07-15",15.25
"891","2010-07-16",15.34
"892","2010-07-19",15.25
"893","2010-07-20",15.25
"894","2010-07-21",15.39
"895","2010-07-22",15.25
"896","2010-07-23",15.44
"897","2010-07-26",15.44
"898","2010-07-27",15.42
"899","2010-07-28",15.49
"900","2010-07-29",15.49
"901","2010-07-30",15.5
"902","2010-08-02",15.5
"903","2010-08-03",15.18
"904","2010-08-04",15.12
"905","2010-08-05",15.41
"906","2010-08-06",15.44
"907","2010-08-09",15.42
"908","2010-08-10",15.44
"909","2010-08-11",15.44
"910","2010-08-12",15.44
"911","2010-08-13",15.5
"912","2010-08-16",15.14
"913","2010-08-17",15.21
"914","2010-08-18",15.36
"915","2010-08-19",15.39
"916","2010-08-20",15.4
"917","2010-08-23",15.4
"918","2010-08-24",15.4
"919","2010-08-25",15.25
"920","2010-08-26",15.4
"921","2010-08-27",15.4
"922","2010-08-30",15.37
"923","2010-08-31",15.39
"924","2010-09-01",15.28
"925","2010-09-02",15.3
"926","2010-09-03",15.5
"927","2010-09-07",15.25
"928","2010-09-08",15.5
"929","2010-09-09",15.5
"930","2010-09-10",15.5
"931","2010-09-13",15.57
"932","2010-09-14",15.7
"933","2010-09-15",15.7
"934","2010-09-16",16.459999
"935","2010-09-17",16.73
"936","2010-09-20",16.51
"937","2010-09-21",16.75
"938","2010-09-22",16.75
"939","2010-09-23",16.75
"940","2010-09-24",16.030001
"941","2010-09-27",16.530001
"942","2010-09-28",16.59
"943","2010-09-29",16.75
"944","2010-09-30",16.91
"945","2010-10-01",17.440001
"946","2010-10-04",17.59
"947","2010-10-05",18
"948","2010-10-06",18.1
"949","2010-10-07",18.620001
"950","2010-10-08",18.799999
"951","2010-10-11",18.620001
"952","2010-10-12",18.6
"953","2010-10-13",18.65
"954","2010-10-14",18.74
"955","2010-10-15",18.790001
"956","2010-10-18",18.85
"957","2010-10-19",18.889999
"958","2010-10-20",18.6
"959","2010-10-21",20
"960","2010-10-22",20
"961","2010-10-25",20.27
"962","2010-10-26",20.15
"963","2010-10-27",21.59
"964","2010-10-28",22.940001
"965","2010-10-29",23.4
"966","2010-11-01",24.299999
"967","2010-11-02",25.5
"968","2010-11-03",25.59
"969","2010-11-04",24.9
"970","2010-11-05",25
"971","2010-11-08",25.610001
"972","2010-11-09",25.809999
"973","2010-11-10",25.9
"974","2010-11-11",25.799999
"975","2010-11-12",25.360001
"976","2010-11-15",25.540001
"977","2010-11-16",24.799999
"978","2010-11-17",24.84
"979","2010-11-18",24.84
"980","2010-11-19",24.49
"981","2010-11-22",24.450001
"982","2010-11-23",22.940001
"983","2010-11-24",23.82
"984","2010-11-26",23.6
"985","2010-11-29",22.360001
"986","2010-11-30",23
"987","2010-12-01",22.18
"988","2010-12-02",23.209999
"989","2010-12-03",23.209999
"990","2010-12-06",23.209999
"991","2010-12-07",23.209999
"992","2010-12-08",23
"993","2010-12-09",23.02
"994","2010-12-10",24.74
"995","2010-12-13",24.74
"996","2010-12-14",23.299999
"997","2010-12-15",23.129999
"998","2010-12-16",22.9
"999","2010-12-17",21.01
"1000","2010-12-20",22.360001
"1001","2010-12-21",21.75
"1002","2010-12-22",21.549999
"1003","2010-12-23",21.25
"1004","2010-12-27",20.82
"1005","2010-12-28",21.83
