"","date","CXO"
"88","2007-12-06",19.27
"89","2007-12-07",17.41
"90","2007-12-10",17.610001
"91","2007-12-11",17.879999
"92","2007-12-12",18.540001
"93","2007-12-13",18.190001
"94","2007-12-14",19
"95","2007-12-17",18.98
"96","2007-12-18",20.34
"97","2007-12-19",20.08
"98","2007-12-20",20.41
"99","2007-12-21",20.58
"100","2007-12-24",20.84
"101","2007-12-26",21.25
"102","2007-12-27",20.75
"103","2007-12-28",20.549999
"104","2007-12-31",20.610001
"105","2008-01-02",21.57
"106","2008-01-03",22.08
"107","2008-01-04",21.059999
"108","2008-01-07",21.190001
"109","2008-01-08",22.1
"110","2008-01-09",23.27
"111","2008-01-10",22.459999
"112","2008-01-11",21.68
"113","2008-01-14",22.219999
"114","2008-01-15",21.290001
"115","2008-01-16",20.41
"116","2008-01-17",19.33
"117","2008-01-18",19.07
"118","2008-01-22",19.18
"119","2008-01-23",19.09
"120","2008-01-24",19.629999
"121","2008-01-25",19.549999
"122","2008-01-28",19.98
"123","2008-01-29",20.110001
"124","2008-01-30",20.309999
"125","2008-01-31",20.17
"126","2008-02-01",21.48
"127","2008-02-04",20.83
"128","2008-02-05",19.82
"129","2008-02-06",19.889999
"130","2008-02-07",20.01
"131","2008-02-08",20.09
"132","2008-02-11",19.969999
"133","2008-02-12",21.219999
"134","2008-02-13",22.98
"135","2008-02-14",22.290001
"136","2008-02-15",22.200001
"137","2008-02-19",22.68
"138","2008-02-20",22.950001
"139","2008-02-21",21.809999
"140","2008-02-22",22.040001
"141","2008-02-25",22.41
"142","2008-02-26",22.120001
"143","2008-02-27",22.82
"144","2008-02-28",24.959999
"145","2008-02-29",23.299999
"146","2008-03-03",23.719999
"147","2008-03-04",23.77
"148","2008-03-05",25.1
"149","2008-03-06",24.690001
"150","2008-03-07",23.93
"151","2008-03-10",23.799999
"152","2008-03-11",23.959999
"153","2008-03-12",24.51
"154","2008-03-13",25.25
"155","2008-03-14",24.959999
"156","2008-03-17",23.92
"157","2008-03-18",25.09
"158","2008-03-19",23.870001
"159","2008-03-20",24.129999
"160","2008-03-24",25.09
"161","2008-03-25",25.309999
"162","2008-03-26",25.41
"163","2008-03-27",25.370001
"164","2008-03-28",25.68
"165","2008-03-31",25.639999
"166","2008-04-01",25.59
"167","2008-04-02",25.77
"168","2008-04-03",26.24
"169","2008-04-04",26.610001
"170","2008-04-07",26.530001
"171","2008-04-08",26.719999
"172","2008-04-09",26.110001
"173","2008-04-10",27.200001
"174","2008-04-11",27.57
"175","2008-04-14",27.17
"176","2008-04-15",26.950001
"177","2008-04-16",27.49
"178","2008-04-17",27.91
"179","2008-04-18",27.190001
"180","2008-04-21",26.18
"181","2008-04-22",26.67
"182","2008-04-23",27.4
"183","2008-04-24",27
"184","2008-04-25",27.549999
"185","2008-04-28",28
"186","2008-04-29",27.91
"187","2008-04-30",27.57
"188","2008-05-01",27.16
"189","2008-05-02",27.309999
"190","2008-05-05",27.02
"191","2008-05-06",27.33
"192","2008-05-07",26.790001
"193","2008-05-08",26.99
"194","2008-05-09",27.940001
"195","2008-05-12",27.58
"196","2008-05-13",27.940001
"197","2008-05-14",28.4
"198","2008-05-15",29.110001
"199","2008-05-16",29.42
"200","2008-05-19",29.139999
"201","2008-05-20",30.780001
"202","2008-05-21",30.76
"203","2008-05-22",32.209999
"204","2008-05-23",32.310001
"205","2008-05-27",32.619999
"206","2008-05-28",32.060001
"207","2008-05-29",31.48
"208","2008-05-30",31.9
"209","2008-06-02",33.830002
"210","2008-06-03",32.610001
"211","2008-06-04",31.690001
"212","2008-06-05",32.529999
"213","2008-06-06",36.110001
"214","2008-06-09",39.799999
"215","2008-06-10",37.619999
"216","2008-06-11",37.619999
"217","2008-06-12",36.970001
"218","2008-06-13",38.599998
"219","2008-06-16",40.18
"220","2008-06-17",39.889999
"221","2008-06-18",39.990002
"222","2008-06-19",39.5
"223","2008-06-20",39.130001
"224","2008-06-23",38.810001
"225","2008-06-24",37.700001
"226","2008-06-25",36.349998
"227","2008-06-26",36.5
"228","2008-06-27",38
"229","2008-06-30",37.299999
"230","2008-07-01",38.16
"231","2008-07-02",36.330002
"232","2008-07-03",34.48
"233","2008-07-07",33.189999
"234","2008-07-08",32.27
"235","2008-07-09",31.620001
"236","2008-07-10",33.119999
"237","2008-07-11",34.139999
"238","2008-07-14",35.110001
"239","2008-07-15",34.150002
"240","2008-07-16",33.509998
"241","2008-07-17",30.780001
"242","2008-07-18",30.82
"243","2008-07-21",31.66
"244","2008-07-22",31.700001
"245","2008-07-23",30.65
"246","2008-07-24",30.1
"247","2008-07-25",31.42
"248","2008-07-28",31.450001
"249","2008-07-29",30.629999
"250","2008-07-30",33.439999
"251","2008-07-31",32.75
"252","2008-08-01",32.459999
"253","2008-08-04",28.76
"254","2008-08-05",29.450001
"255","2008-08-06",31.01
"256","2008-08-07",30.32
"257","2008-08-08",29.51
"258","2008-08-11",27.07
"259","2008-08-12",29.1
"260","2008-08-13",30.68
"261","2008-08-14",31.17
"262","2008-08-15",31.639999
"263","2008-08-18",29.309999
"264","2008-08-19",30.26
"265","2008-08-20",32.41
"266","2008-08-21",32.93
"267","2008-08-22",33.450001
"268","2008-08-25",32.990002
"269","2008-08-26",33.470001
"270","2008-08-27",33.68
"271","2008-08-28",33.310001
"272","2008-08-29",32.669998
"273","2008-09-02",29.629999
"274","2008-09-03",29.440001
"275","2008-09-04",27.25
"276","2008-09-05",27.309999
"277","2008-09-08",26.24
"278","2008-09-09",22.469999
"279","2008-09-10",25.370001
"280","2008-09-11",25.870001
"281","2008-09-12",27.459999
"282","2008-09-15",24.75
"283","2008-09-16",26.030001
"284","2008-09-17",24.57
"285","2008-09-18",26
"286","2008-09-19",29.889999
"287","2008-09-22",30.34
"288","2008-09-23",30.540001
"289","2008-09-24",29.629999
"290","2008-09-25",30.35
"291","2008-09-26",29.860001
"292","2008-09-29",24.73
"293","2008-09-30",27.610001
"294","2008-10-01",26.120001
"295","2008-10-02",24.41
"296","2008-10-03",24.92
"297","2008-10-06",24.110001
"298","2008-10-07",22.280001
"299","2008-10-08",20.709999
"300","2008-10-09",18.52
"301","2008-10-10",16.91
"302","2008-10-13",22.120001
"303","2008-10-14",23.4
"304","2008-10-15",19.9
"305","2008-10-16",21.530001
"306","2008-10-17",23.25
"307","2008-10-20",26.83
"308","2008-10-21",25.43
"309","2008-10-22",21.360001
"310","2008-10-23",20.440001
"311","2008-10-24",19.870001
"312","2008-10-27",18.959999
"313","2008-10-28",20.82
"314","2008-10-29",21.299999
"315","2008-10-30",21.75
"316","2008-10-31",21.25
"317","2008-11-03",20.42
"318","2008-11-04",22.620001
"319","2008-11-05",21.74
"320","2008-11-06",21.23
"321","2008-11-07",21.969999
"322","2008-11-10",22.91
"323","2008-11-11",21.76
"324","2008-11-12",21.43
"325","2008-11-13",24.799999
"326","2008-11-14",22.629999
"327","2008-11-17",22.17
"328","2008-11-18",21.959999
"329","2008-11-19",19.59
"330","2008-11-20",15.18
"331","2008-11-21",18.610001
"332","2008-11-24",20.049999
"333","2008-11-25",20.77
"334","2008-11-26",23.370001
"335","2008-11-28",23.59
"336","2008-12-01",21.57
"337","2008-12-02",21.99
"338","2008-12-03",21.85
"339","2008-12-04",18.110001
"340","2008-12-05",17.209999
"341","2008-12-08",19.639999
"342","2008-12-09",19.85
"343","2008-12-10",21.629999
"344","2008-12-11",21.41
"345","2008-12-12",22.120001
"346","2008-12-15",23.799999
"347","2008-12-16",23.99
"348","2008-12-17",22.639999
"349","2008-12-18",20.66
"350","2008-12-19",21.290001
"351","2008-12-22",20.07
"352","2008-12-23",20.860001
"353","2008-12-24",20.870001
"354","2008-12-26",21.91
"355","2008-12-29",22.02
"356","2008-12-30",22.43
"357","2008-12-31",22.82
"358","2009-01-02",22.24
"359","2009-01-05",23.959999
"360","2009-01-06",23.950001
"361","2009-01-07",22.34
"362","2009-01-08",22.09
"363","2009-01-09",21.85
"364","2009-01-12",20.73
"365","2009-01-13",21.440001
"366","2009-01-14",20.040001
"367","2009-01-15",21.26
"368","2009-01-16",22.110001
"369","2009-01-20",19.85
"370","2009-01-21",21.32
"371","2009-01-22",20.280001
"372","2009-01-23",21.700001
"373","2009-01-26",23.129999
"374","2009-01-27",22.83
"375","2009-01-28",24.02
"376","2009-01-29",24.629999
"377","2009-01-30",25.219999
"378","2009-02-02",24.49
"379","2009-02-03",24.52
"380","2009-02-04",24.65
"381","2009-02-05",24.99
"382","2009-02-06",26.35
"383","2009-02-09",26.98
"384","2009-02-10",25.43
"385","2009-02-11",24.74
"386","2009-02-12",24.879999
"387","2009-02-13",25.32
"388","2009-02-17",22.49
"389","2009-02-18",21.49
"390","2009-02-19",21.68
"391","2009-02-20",21.299999
"392","2009-02-23",20.5
"393","2009-02-24",20.67
"394","2009-02-25",20.200001
"395","2009-02-26",20.68
"396","2009-02-27",19.950001
"397","2009-03-02",17.379999
"398","2009-03-03",18.25
"399","2009-03-04",19.700001
"400","2009-03-05",19.73
"401","2009-03-06",19.82
"402","2009-03-09",19.719999
"403","2009-03-10",21.709999
"404","2009-03-11",21.459999
"405","2009-03-12",22.450001
"406","2009-03-13",22.610001
"407","2009-03-16",22.290001
"408","2009-03-17",23.370001
"409","2009-03-18",23.91
"410","2009-03-19",26.549999
"411","2009-03-20",25.129999
"412","2009-03-23",27.09
"413","2009-03-24",25.73
"414","2009-03-25",27.27
"415","2009-03-26",27.200001
"416","2009-03-27",26.299999
"417","2009-03-30",25.700001
"418","2009-03-31",25.59
"419","2009-04-01",26.200001
"420","2009-04-02",27.98
"421","2009-04-03",27.959999
"422","2009-04-06",26.16
"423","2009-04-07",24.07
"424","2009-04-08",25.24
"425","2009-04-09",26.85
"426","2009-04-13",27.01
"427","2009-04-14",26.940001
"428","2009-04-15",25.48
"429","2009-04-16",26.629999
"430","2009-04-17",27.700001
"431","2009-04-20",24.98
"432","2009-04-21",24.91
"433","2009-04-22",24.75
"434","2009-04-23",24.65
"435","2009-04-24",25.559999
"436","2009-04-27",25.389999
"437","2009-04-28",25.299999
"438","2009-04-29",26.879999
"439","2009-04-30",27.42
"440","2009-05-01",27.57
"441","2009-05-04",28.030001
"442","2009-05-05",27.469999
"443","2009-05-06",28.6
"444","2009-05-07",29.01
"445","2009-05-08",30.790001
"446","2009-05-11",30.219999
"447","2009-05-12",30.16
"448","2009-05-13",29
"449","2009-05-14",28.9
"450","2009-05-15",27.719999
"451","2009-05-18",29.389999
"452","2009-05-19",29.93
"453","2009-05-20",30.120001
"454","2009-05-21",29.4
"455","2009-05-22",29.129999
"456","2009-05-26",29.610001
"457","2009-05-27",29.17
"458","2009-05-28",30.799999
"459","2009-05-29",32.049999
"460","2009-06-01",31.99
"461","2009-06-02",32.220001
"462","2009-06-03",30.290001
"463","2009-06-04",30.370001
"464","2009-06-05",31.9
"465","2009-06-08",31.379999
"466","2009-06-09",31.9
"467","2009-06-10",32.189999
"468","2009-06-11",33.209999
"469","2009-06-12",32.209999
"470","2009-06-15",31.530001
"471","2009-06-16",30.4
"472","2009-06-17",29.18
"473","2009-06-18",29.07
"474","2009-06-19",29.35
"475","2009-06-22",26.139999
"476","2009-06-23",26.51
"477","2009-06-24",27.040001
"478","2009-06-25",28.5
"479","2009-06-26",27.950001
"480","2009-06-29",28.709999
"481","2009-06-30",28.690001
"482","2009-07-01",29.65
"483","2009-07-02",28.07
"484","2009-07-06",27.26
"485","2009-07-07",27.01
"486","2009-07-08",25.85
"487","2009-07-09",26.709999
"488","2009-07-10",26.76
"489","2009-07-13",26.99
"490","2009-07-14",27.77
"491","2009-07-15",29.07
"492","2009-07-16",29.200001
"493","2009-07-17",29.43
"494","2009-07-20",30.6
"495","2009-07-21",30.4
"496","2009-07-22",30.459999
"497","2009-07-23",31.950001
"498","2009-07-24",32.060001
"499","2009-07-27",31.49
"500","2009-07-28",30.440001
"501","2009-07-29",29.299999
"502","2009-07-30",30.34
"503","2009-07-31",30.700001
"504","2009-08-03",33.040001
"505","2009-08-04",34.860001
"506","2009-08-05",34.580002
"507","2009-08-06",33.549999
"508","2009-08-07",34.43
"509","2009-08-10",34.23
"510","2009-08-11",34.209999
"511","2009-08-12",33.959999
"512","2009-08-13",33.779999
"513","2009-08-14",32.689999
"514","2009-08-17",31.5
"515","2009-08-18",32
"516","2009-08-19",32.93
"517","2009-08-20",33.470001
"518","2009-08-21",34.02
"519","2009-08-24",34.119999
"520","2009-08-25",33.200001
"521","2009-08-26",33.07
"522","2009-08-27",33.330002
"523","2009-08-28",33.740002
"524","2009-08-31",32.59
"525","2009-09-01",31.25
"526","2009-09-02",32.07
"527","2009-09-03",32.540001
"528","2009-09-04",33
"529","2009-09-08",35.07
"530","2009-09-09",35.98
"531","2009-09-10",36.330002
"532","2009-09-11",36.790001
"533","2009-09-14",35.779999
"534","2009-09-15",38.389999
"535","2009-09-16",37.73
"536","2009-09-17",36.959999
"537","2009-09-18",35.5
"538","2009-09-21",35.950001
"539","2009-09-22",37.57
"540","2009-09-23",37.200001
"541","2009-09-24",36.459999
"542","2009-09-25",35.27
"543","2009-09-28",36.5
"544","2009-09-29",36.240002
"545","2009-09-30",36.32
"546","2009-10-01",34.939999
"547","2009-10-02",34.84
"548","2009-10-05",36.41
"549","2009-10-06",37.740002
"550","2009-10-07",37.869999
"551","2009-10-08",38.57
"552","2009-10-09",38.5
"553","2009-10-12",38.110001
"554","2009-10-13",39.48
"555","2009-10-14",40.310001
"556","2009-10-15",42.139999
"557","2009-10-16",42.119999
"558","2009-10-19",41.580002
"559","2009-10-20",41.240002
"560","2009-10-21",40.959999
"561","2009-10-22",39.5
"562","2009-10-23",38.900002
"563","2009-10-26",38.52
"564","2009-10-27",38.880001
"565","2009-10-28",35.700001
"566","2009-10-29",39.119999
"567","2009-10-30",38.110001
"568","2009-11-02",38.009998
"569","2009-11-03",40.23
"570","2009-11-04",40.23
"571","2009-11-05",41.369999
"572","2009-11-06",41.150002
"573","2009-11-09",43.330002
"574","2009-11-10",42.84
"575","2009-11-11",41.439999
"576","2009-11-12",41.110001
"577","2009-11-13",41.400002
"578","2009-11-16",42.84
"579","2009-11-17",42.389999
"580","2009-11-18",42.02
"581","2009-11-19",41
"582","2009-11-20",40.639999
"583","2009-11-23",41.5
"584","2009-11-24",41.970001
"585","2009-11-25",43
"586","2009-11-27",41.02
"587","2009-11-30",40.880001
"588","2009-12-01",42.540001
"589","2009-12-02",41.669998
"590","2009-12-03",40.919998
"591","2009-12-04",40.849998
"592","2009-12-07",41.259998
"593","2009-12-08",40.799999
"594","2009-12-09",40.860001
"595","2009-12-10",41.48
"596","2009-12-11",41.259998
"597","2009-12-14",43.150002
"598","2009-12-15",44.200001
"599","2009-12-16",44.389999
"600","2009-12-17",44.540001
"601","2009-12-18",45.119999
"602","2009-12-21",45.09
"603","2009-12-22",44.959999
"604","2009-12-23",45.869999
"605","2009-12-24",46.169998
"606","2009-12-28",45.950001
"607","2009-12-29",45.720001
"608","2009-12-30",44.98
"609","2009-12-31",44.900002
"610","2010-01-04",47.389999
"611","2010-01-05",45.73
"612","2010-01-06",45.93
"613","2010-01-07",46.040001
"614","2010-01-08",46.990002
"615","2010-01-11",46.740002
"616","2010-01-12",44.959999
"617","2010-01-13",44.369999
"618","2010-01-14",44.369999
"619","2010-01-15",44.060001
"620","2010-01-19",44.91
"621","2010-01-20",44.400002
"622","2010-01-21",43.869999
"623","2010-01-22",43.25
"624","2010-01-25",44.080002
"625","2010-01-26",42.860001
"626","2010-01-27",45
"627","2010-01-28",44.98
"628","2010-01-29",44.869999
"629","2010-02-01",46.16
"630","2010-02-02",47.439999
"631","2010-02-03",46.380001
"632","2010-02-04",44.919998
"633","2010-02-05",44.27
"634","2010-02-08",44.59
"635","2010-02-09",45.580002
"636","2010-02-10",45.290001
"637","2010-02-11",46
"638","2010-02-12",45.41
"639","2010-02-16",46.68
"640","2010-02-17",46.959999
"641","2010-02-18",47.52
"642","2010-02-19",47.75
"643","2010-02-22",45.759998
"644","2010-02-23",45.16
"645","2010-02-24",45.48
"646","2010-02-25",46.790001
"647","2010-02-26",46.450001
"648","2010-03-01",48.029999
"649","2010-03-02",49.049999
"650","2010-03-03",49.650002
"651","2010-03-04",48.77
"652","2010-03-05",50.040001
"653","2010-03-08",48.450001
"654","2010-03-09",49.549999
"655","2010-03-10",49.529999
"656","2010-03-11",50.200001
"657","2010-03-12",50.16
"658","2010-03-15",50.139999
"659","2010-03-16",50.169998
"660","2010-03-17",51.34
"661","2010-03-18",48.369999
"662","2010-03-19",48.16
"663","2010-03-22",48.93
"664","2010-03-23",49.759998
"665","2010-03-24",49.77
"666","2010-03-25",48.360001
"667","2010-03-26",48.259998
"668","2010-03-29",49.700001
"669","2010-03-30",49.77
"670","2010-03-31",50.360001
"671","2010-04-01",52.169998
"672","2010-04-05",53.549999
"673","2010-04-06",53.189999
"674","2010-04-07",54.049999
"675","2010-04-08",53.610001
"676","2010-04-09",54.639999
"677","2010-04-12",53.450001
"678","2010-04-13",53.470001
"679","2010-04-14",54.57
"680","2010-04-15",55.279999
"681","2010-04-16",53.919998
"682","2010-04-19",53.389999
"683","2010-04-20",54.380001
"684","2010-04-21",53.799999
"685","2010-04-22",54.57
"686","2010-04-23",56.540001
"687","2010-04-26",56.790001
"688","2010-04-27",54.450001
"689","2010-04-28",53.970001
"690","2010-04-29",54.700001
"691","2010-04-30",56.82
"692","2010-05-03",58.869999
"693","2010-05-04",57.139999
"694","2010-05-05",54.48
"695","2010-05-06",51.18
"696","2010-05-07",49.049999
"697","2010-05-10",53.73
"698","2010-05-11",53.84
"699","2010-05-12",55.400002
"700","2010-05-13",55.709999
"701","2010-05-14",54.07
"702","2010-05-17",51.25
"703","2010-05-18",51.59
"704","2010-05-19",50.389999
"705","2010-05-20",46.880001
"706","2010-05-21",48
"707","2010-05-24",46.880001
"708","2010-05-25",47.419998
"709","2010-05-26",48.799999
"710","2010-05-27",51.810001
"711","2010-05-28",52.049999
"712","2010-06-01",51.919998
"713","2010-06-02",57.18
"714","2010-06-03",59.57
"715","2010-06-04",54.25
"716","2010-06-07",53.419998
"717","2010-06-08",54.919998
"718","2010-06-09",55.099998
"719","2010-06-10",58.099998
"720","2010-06-11",58.84
"721","2010-06-14",59.700001
"722","2010-06-15",60.959999
"723","2010-06-16",60.580002
"724","2010-06-17",59.610001
"725","2010-06-18",59.610001
"726","2010-06-21",58.720001
"727","2010-06-22",57.279999
"728","2010-06-23",56.84
"729","2010-06-24",56.150002
"730","2010-06-25",59.099998
"731","2010-06-28",58.43
"732","2010-06-29",55.619999
"733","2010-06-30",55.330002
"734","2010-07-01",54.029999
"735","2010-07-02",53.900002
"736","2010-07-06",54
"737","2010-07-07",55.779999
"738","2010-07-08",55.099998
"739","2010-07-09",54.639999
"740","2010-07-12",54.18
"741","2010-07-13",55.099998
"742","2010-07-14",55.189999
"743","2010-07-15",54.98
"744","2010-07-16",53.07
"745","2010-07-19",53.290001
"746","2010-07-20",57.290001
"747","2010-07-21",57.049999
"748","2010-07-22",57.700001
"749","2010-07-23",60.939999
"750","2010-07-26",61.16
"751","2010-07-27",60.040001
"752","2010-07-28",60.48
"753","2010-07-29",60.889999
"754","2010-07-30",59.98
"755","2010-08-02",62.110001
"756","2010-08-03",62.360001
"757","2010-08-04",62.25
"758","2010-08-05",62.389999
"759","2010-08-06",63.080002
"760","2010-08-09",63.189999
"761","2010-08-10",62.57
"762","2010-08-11",59.799999
"763","2010-08-12",60.529999
"764","2010-08-13",60.599998
"765","2010-08-16",60.27
"766","2010-08-17",62.380001
"767","2010-08-18",61.27
"768","2010-08-19",60.560001
"769","2010-08-20",60.560001
"770","2010-08-23",61.16
"771","2010-08-24",59.389999
"772","2010-08-25",58
"773","2010-08-26",57.639999
"774","2010-08-27",58.689999
"775","2010-08-30",58.619999
"776","2010-08-31",58.419998
"777","2010-09-01",61.619999
"778","2010-09-02",62.450001
"779","2010-09-03",64.160004
"780","2010-09-07",63.349998
"781","2010-09-08",64.150002
"782","2010-09-09",63.360001
"783","2010-09-10",63.799999
"784","2010-09-13",65.949997
"785","2010-09-14",65.010002
"786","2010-09-15",64.800003
"787","2010-09-16",64.209999
"788","2010-09-17",63.16
"789","2010-09-20",64.580002
"790","2010-09-21",64.489998
"791","2010-09-22",62.619999
"792","2010-09-23",62.84
"793","2010-09-24",64.449997
"794","2010-09-27",63.240002
"795","2010-09-28",64.260002
"796","2010-09-29",65.639999
"797","2010-09-30",66.169998
"798","2010-10-01",67.489998
"799","2010-10-04",67.230003
"800","2010-10-05",68.900002
"801","2010-10-06",69.239998
"802","2010-10-07",67.879997
"803","2010-10-08",68.540001
"804","2010-10-11",68.779999
"805","2010-10-12",68.260002
"806","2010-10-13",69.760002
"807","2010-10-14",69.150002
"808","2010-10-15",69.25
"809","2010-10-18",69.389999
"810","2010-10-19",66.980003
"811","2010-10-20",67.57
"812","2010-10-21",67.519997
"813","2010-10-22",68.32
"814","2010-10-25",68.330002
"815","2010-10-26",68.440002
"816","2010-10-27",68.550003
"817","2010-10-28",68.489998
"818","2010-10-29",68.669998
"819","2010-11-01",69.959999
"820","2010-11-02",71.459999
"821","2010-11-03",71.860001
"822","2010-11-04",76.970001
"823","2010-11-05",76.919998
"824","2010-11-08",77.730003
"825","2010-11-09",77.910004
"826","2010-11-10",78.099998
"827","2010-11-11",80.050003
"828","2010-11-12",76.199997
"829","2010-11-15",75.160004
"830","2010-11-16",75.639999
"831","2010-11-17",76.169998
"832","2010-11-18",77.470001
"833","2010-11-19",78.910004
"834","2010-11-22",79.580002
"835","2010-11-23",78.529999
"836","2010-11-24",81.139999
"837","2010-11-26",81.110001
"838","2010-11-29",82.379997
"839","2010-11-30",82.75
"840","2010-12-01",83.449997
"841","2010-12-02",85.330002
"842","2010-12-03",85.910004
"843","2010-12-06",87.010002
"844","2010-12-07",86.860001
"845","2010-12-08",82.800003
"846","2010-12-09",84.760002
"847","2010-12-10",83.639999
"848","2010-12-13",82.809998
"849","2010-12-14",83.07
"850","2010-12-15",84.059998
"851","2010-12-16",84.139999
"852","2010-12-17",84.709999
"853","2010-12-20",86.419998
"854","2010-12-21",88.43
"855","2010-12-22",88.080002
"856","2010-12-23",87.150002
"857","2010-12-27",86.879997
"858","2010-12-28",87.419998
"859","2010-12-29",87.68
"860","2010-12-30",87.199997
"861","2010-12-31",87.669998
"862","2011-01-03",88.910004
"863","2011-01-04",88.010002
"864","2011-01-05",86.510002
"865","2011-01-06",85.5
"866","2011-01-07",86.300003
"867","2011-01-10",87.32
"868","2011-01-11",88.650002
"869","2011-01-12",91.75
"870","2011-01-13",91.970001
"871","2011-01-14",94.110001
"872","2011-01-18",95.019997
"873","2011-01-19",92.449997
"874","2011-01-20",90
"875","2011-01-21",90.110001
"876","2011-01-24",89.110001
"877","2011-01-25",86.980003
"878","2011-01-26",90.32
"879","2011-01-27",87.650002
"880","2011-01-28",91.25
"881","2011-01-31",96.25
"882","2011-02-01",96
"883","2011-02-02",96.410004
"884","2011-02-03",96.510002
"885","2011-02-04",95.620003
"886","2011-02-07",96.019997
"887","2011-02-08",97.089996
"888","2011-02-09",97.32
"889","2011-02-10",98.449997
"890","2011-02-11",99.029999
"891","2011-02-14",100.959999
"892","2011-02-15",101.709999
"893","2011-02-16",104.339996
"894","2011-02-17",105.230003
"895","2011-02-18",105.519997
"896","2011-02-22",106.919998
"897","2011-02-23",108.199997
"898","2011-02-24",107.529999
"899","2011-02-25",109.790001
"900","2011-02-28",106.519997
"901","2011-03-01",106.529999
"902","2011-03-02",108.300003
"903","2011-03-03",108.489998
"904","2011-03-04",108.849998
"905","2011-03-07",108.580002
"906","2011-03-08",104.639999
"907","2011-03-09",101.669998
"908","2011-03-10",100.360001
"909","2011-03-11",101.059998
"910","2011-03-14",102.5
"911","2011-03-15",102.879997
"912","2011-03-16",101.889999
"913","2011-03-17",104.809998
"914","2011-03-18",104.309998
"915","2011-03-21",108.330002
"916","2011-03-22",108.160004
"917","2011-03-23",104.660004
"918","2011-03-24",105.400002
"919","2011-03-25",105.860001
"920","2011-03-28",104.349998
"921","2011-03-29",106.339996
"922","2011-03-30",106.779999
"923","2011-03-31",107.300003
"924","2011-04-01",107.300003
"925","2011-04-04",109.400002
"926","2011-04-05",106.989998
"927","2011-04-06",104.699997
"928","2011-04-07",104.32
"929","2011-04-08",106.190002
"930","2011-04-11",103.080002
"931","2011-04-12",98.849998
"932","2011-04-13",98.900002
"933","2011-04-14",100.089996
"934","2011-04-15",102.099998
"935","2011-04-18",100.309998
"936","2011-04-19",101.889999
"937","2011-04-20",104.870003
"938","2011-04-21",105.290001
"939","2011-04-25",105.699997
"940","2011-04-26",106.150002
"941","2011-04-27",105.959999
"942","2011-04-28",105.889999
"943","2011-04-29",106.849998
"944","2011-05-02",104.199997
"945","2011-05-03",100.5
"946","2011-05-04",97.529999
"947","2011-05-05",94
"948","2011-05-06",94.339996
"949","2011-05-09",96.019997
"950","2011-05-10",96.360001
"951","2011-05-11",92.459999
"952","2011-05-12",91.919998
"953","2011-05-13",90.529999
"954","2011-05-16",89.660004
"955","2011-05-17",90.720001
"956","2011-05-18",92.529999
"957","2011-05-19",91.720001
"958","2011-05-20",91.379997
"959","2011-05-23",88.860001
"960","2011-05-24",90.449997
