"","date","DDS"
"1","2007-01-03",34.380001
"2","2007-01-04",33.970001
"3","2007-01-05",33.310001
"4","2007-01-08",33.220001
"5","2007-01-09",33.939999
"6","2007-01-10",33.93
"7","2007-01-11",34.509998
"8","2007-01-12",34.700001
"9","2007-01-16",34.220001
"10","2007-01-17",33.66
"11","2007-01-18",33.830002
"12","2007-01-19",34.279999
"13","2007-01-22",33.599998
"14","2007-01-23",33.950001
"15","2007-01-24",34.25
"16","2007-01-25",33.360001
"17","2007-01-26",33.18
"18","2007-01-29",33.439999
"19","2007-01-30",33.650002
"20","2007-01-31",34.34
"21","2007-02-01",34.889999
"22","2007-02-02",34.98
"23","2007-02-05",34.799999
"24","2007-02-06",35.220001
"25","2007-02-07",34.900002
"26","2007-02-08",35.509998
"27","2007-02-09",35.07
"28","2007-02-12",34.630001
"29","2007-02-13",35.360001
"30","2007-02-14",35.389999
"31","2007-02-15",35.650002
"32","2007-02-16",35.369999
"33","2007-02-20",35.82
"34","2007-02-21",35.540001
"35","2007-02-22",35.119999
"36","2007-02-23",35
"37","2007-02-26",34.970001
"38","2007-02-27",32.950001
"39","2007-02-28",33.41
"40","2007-03-01",33.139999
"41","2007-03-02",32.450001
"42","2007-03-05",31.700001
"43","2007-03-06",31.98
"44","2007-03-07",31.99
"45","2007-03-08",32.599998
"46","2007-03-09",33.049999
"47","2007-03-12",32.310001
"48","2007-03-13",32.240002
"49","2007-03-14",31.799999
"50","2007-03-15",32.099998
"51","2007-03-16",32.279999
"52","2007-03-19",32.73
"53","2007-03-20",32.93
"54","2007-03-21",33.52
"55","2007-03-22",33.509998
"56","2007-03-23",33.720001
"57","2007-03-26",33.540001
"58","2007-03-27",33.209999
"59","2007-03-28",33.049999
"60","2007-03-29",32.91
"61","2007-03-30",32.73
"62","2007-04-02",32.880001
"63","2007-04-03",33.220001
"64","2007-04-04",32.990002
"65","2007-04-05",33.200001
"66","2007-04-09",33.389999
"67","2007-04-10",33.27
"68","2007-04-11",33.139999
"69","2007-04-12",34.59
"70","2007-04-13",34.529999
"71","2007-04-16",35.560001
"72","2007-04-17",35.599998
"73","2007-04-18",35.32
"74","2007-04-19",35.41
"75","2007-04-20",35.610001
"76","2007-04-23",35.310001
"77","2007-04-24",34.869999
"78","2007-04-25",35.029999
"79","2007-04-26",35.220001
"80","2007-04-27",35.5
"81","2007-04-30",34.630001
"82","2007-05-01",34.16
"83","2007-05-02",34.650002
"84","2007-05-03",34.869999
"85","2007-05-04",35.099998
"86","2007-05-07",35.27
"87","2007-05-08",35.07
"88","2007-05-09",35.09
"89","2007-05-10",35.599998
"90","2007-05-11",35
"91","2007-05-14",35.150002
"92","2007-05-15",35.189999
"93","2007-05-16",35.07
"94","2007-05-17",35.52
"95","2007-05-18",38.099998
"96","2007-05-21",39.900002
"97","2007-05-22",39.650002
"98","2007-05-23",37.049999
"99","2007-05-24",35.880001
"100","2007-05-25",35.240002
"101","2007-05-29",35.5
"102","2007-05-30",35.369999
"103","2007-05-31",36.299999
"104","2007-06-01",37.27
"105","2007-06-04",36.77
"106","2007-06-05",36.029999
"107","2007-06-06",35.060001
"108","2007-06-07",34.709999
"109","2007-06-08",35.369999
"110","2007-06-11",34.759998
"111","2007-06-12",34.18
"112","2007-06-13",33.939999
"113","2007-06-14",34.34
"114","2007-06-15",34.860001
"115","2007-06-18",34.900002
"116","2007-06-19",35.380001
"117","2007-06-20",34.91
"118","2007-06-21",34.380001
"119","2007-06-22",34.619999
"120","2007-06-25",34.43
"121","2007-06-26",33.48
"122","2007-06-27",33.93
"123","2007-06-28",36.689999
"124","2007-06-29",35.93
"125","2007-07-02",36.59
"126","2007-07-03",36.610001
"127","2007-07-05",35.990002
"128","2007-07-06",36.470001
"129","2007-07-09",36.66
"130","2007-07-10",35.330002
"131","2007-07-11",34.98
"132","2007-07-12",35.889999
"133","2007-07-13",36.689999
"134","2007-07-16",36.619999
"135","2007-07-17",37.349998
"136","2007-07-18",37.48
"137","2007-07-19",37.66
"138","2007-07-20",36.669998
"139","2007-07-23",36.310001
"140","2007-07-24",34.959999
"141","2007-07-25",33.93
"142","2007-07-26",31.6
"143","2007-07-27",29.83
"144","2007-07-30",30.33
"145","2007-07-31",29.889999
"146","2007-08-01",27.5
"147","2007-08-02",28.24
"148","2007-08-03",25.620001
"149","2007-08-06",25.26
"150","2007-08-07",24.379999
"151","2007-08-08",24.49
"152","2007-08-09",22.469999
"153","2007-08-10",24.25
"154","2007-08-13",24.57
"155","2007-08-14",23.110001
"156","2007-08-15",22.790001
"157","2007-08-16",22.450001
"158","2007-08-17",23.25
"159","2007-08-20",23.18
"160","2007-08-21",23.870001
"161","2007-08-22",24.780001
"162","2007-08-23",24.4
"163","2007-08-24",26.4
"164","2007-08-27",25.68
"165","2007-08-28",24.34
"166","2007-08-29",24.200001
"167","2007-08-30",23.030001
"168","2007-08-31",23.74
"169","2007-09-04",22.110001
"170","2007-09-05",21.639999
"171","2007-09-06",21.219999
"172","2007-09-07",20.700001
"173","2007-09-10",19.74
"174","2007-09-11",20.1
"175","2007-09-12",19.68
"176","2007-09-13",20.129999
"177","2007-09-14",20.469999
"178","2007-09-17",20.280001
"179","2007-09-18",21.43
"180","2007-09-19",21.709999
"181","2007-09-20",21.17
"182","2007-09-21",21.059999
"183","2007-09-24",21.34
"184","2007-09-25",20.99
"185","2007-09-26",21.4
"186","2007-09-27",21.32
"187","2007-09-28",21.83
"188","2007-10-01",21.870001
"189","2007-10-02",22.65
"190","2007-10-03",23.110001
"191","2007-10-04",22.82
"192","2007-10-05",23.799999
"193","2007-10-08",23.309999
"194","2007-10-09",22.65
"195","2007-10-10",23.870001
"196","2007-10-11",22.780001
"197","2007-10-12",21.84
"198","2007-10-15",21.030001
"199","2007-10-16",21.01
"200","2007-10-17",21.200001
"201","2007-10-18",21.030001
"202","2007-10-19",20.85
"203","2007-10-22",21.299999
"204","2007-10-23",21.24
"205","2007-10-24",21.360001
"206","2007-10-25",21.200001
"207","2007-10-26",21.190001
"208","2007-10-29",22.629999
"209","2007-10-30",23.15
"210","2007-10-31",23.030001
"211","2007-11-01",21.73
"212","2007-11-02",21.58
"213","2007-11-05",20.709999
"214","2007-11-06",20.200001
"215","2007-11-07",19.85
"216","2007-11-08",20.16
"217","2007-11-09",19.18
"218","2007-11-12",19.360001
"219","2007-11-13",19.59
"220","2007-11-14",19.030001
"221","2007-11-15",18.280001
"222","2007-11-16",17.33
"223","2007-11-19",16.530001
"224","2007-11-20",17.43
"225","2007-11-21",17.299999
"226","2007-11-23",18.299999
"227","2007-11-26",17.459999
"228","2007-11-27",17.27
"229","2007-11-28",18.389999
"230","2007-11-29",19.48
"231","2007-11-30",20.389999
"232","2007-12-03",20.07
"233","2007-12-04",20.59
"234","2007-12-05",20.77
"235","2007-12-06",20.58
"236","2007-12-07",21.73
"237","2007-12-10",21.700001
"238","2007-12-11",20.620001
"239","2007-12-12",20.75
"240","2007-12-13",20.24
"241","2007-12-14",19.530001
"242","2007-12-17",19.629999
"243","2007-12-18",19.9
"244","2007-12-19",19.129999
"245","2007-12-20",18.950001
"246","2007-12-21",19.459999
"247","2007-12-24",20.299999
"248","2007-12-26",19.190001
"249","2007-12-27",18.969999
"250","2007-12-28",18.780001
"251","2007-12-31",18.780001
"252","2008-01-02",18.200001
"253","2008-01-03",16.889999
"254","2008-01-04",16.27
"255","2008-01-07",16.639999
"256","2008-01-08",15.5
"257","2008-01-09",16.200001
"258","2008-01-10",16.67
"259","2008-01-11",16.110001
"260","2008-01-14",15.81
"261","2008-01-15",14.93
"262","2008-01-16",15.54
"263","2008-01-17",15.56
"264","2008-01-18",16.049999
"265","2008-01-22",17.65
"266","2008-01-23",18.209999
"267","2008-01-24",18.309999
"268","2008-01-25",17.34
"269","2008-01-28",19.049999
"270","2008-01-29",19.780001
"271","2008-01-30",19.129999
"272","2008-01-31",19.84
"273","2008-02-01",20.559999
"274","2008-02-04",19.459999
"275","2008-02-05",18.719999
"276","2008-02-06",18.370001
"277","2008-02-07",19.32
"278","2008-02-08",18.42
"279","2008-02-11",18.799999
"280","2008-02-12",18.23
"281","2008-02-13",17.9
"282","2008-02-14",17.459999
"283","2008-02-15",17.440001
"284","2008-02-19",15.93
"285","2008-02-20",16.59
"286","2008-02-21",15.83
"287","2008-02-22",16.1
"288","2008-02-25",16.26
"289","2008-02-26",16.549999
"290","2008-02-27",16.469999
"291","2008-02-28",15.32
"292","2008-02-29",14.79
"293","2008-03-03",14.93
"294","2008-03-04",15.29
"295","2008-03-05",16.209999
"296","2008-03-06",16.42
"297","2008-03-07",16.370001
"298","2008-03-10",15.72
"299","2008-03-11",16.49
"300","2008-03-12",16.02
"301","2008-03-13",16.299999
"302","2008-03-14",16.110001
"303","2008-03-17",16.190001
"304","2008-03-18",16.610001
"305","2008-03-19",17.049999
"306","2008-03-20",18.360001
"307","2008-03-24",18.59
"308","2008-03-25",18.6
"309","2008-03-26",17.82
"310","2008-03-27",17.040001
"311","2008-03-28",16.73
"312","2008-03-31",17.209999
"313","2008-04-01",18.41
"314","2008-04-02",21.08
"315","2008-04-03",20.4
"316","2008-04-04",22.030001
"317","2008-04-07",20.59
"318","2008-04-08",20.99
"319","2008-04-09",20.5
"320","2008-04-10",21.139999
"321","2008-04-11",20.07
"322","2008-04-14",20.790001
"323","2008-04-15",21.459999
"324","2008-04-16",21.41
"325","2008-04-17",21.379999
"326","2008-04-18",22.4
"327","2008-04-21",22.959999
"328","2008-04-22",20.51
"329","2008-04-23",20.389999
"330","2008-04-24",20.809999
"331","2008-04-25",21.18
"332","2008-04-28",20.82
"333","2008-04-29",20.690001
"334","2008-04-30",20.4
"335","2008-05-01",20.91
"336","2008-05-02",21.08
"337","2008-05-05",20.459999
"338","2008-05-06",20.84
"339","2008-05-07",20.129999
"340","2008-05-08",19
"341","2008-05-09",18.889999
"342","2008-05-12",19.4
"343","2008-05-13",19.1
"344","2008-05-14",19.16
"345","2008-05-15",19.700001
"346","2008-05-16",18.92
"347","2008-05-19",18.52
"348","2008-05-20",17.959999
"349","2008-05-21",16.93
"350","2008-05-22",16.360001
"351","2008-05-23",15.73
"352","2008-05-27",15.33
"353","2008-05-28",15.57
"354","2008-05-29",16
"355","2008-05-30",16.280001
"356","2008-06-02",15.8
"357","2008-06-03",15.48
"358","2008-06-04",15.31
"359","2008-06-05",15.58
"360","2008-06-06",15.02
"361","2008-06-09",14.93
"362","2008-06-10",14.2
"363","2008-06-11",13.91
"364","2008-06-12",13.97
"365","2008-06-13",14.3
"366","2008-06-16",14.55
"367","2008-06-17",14.31
"368","2008-06-18",13.55
"369","2008-06-19",13.75
"370","2008-06-20",13.1
"371","2008-06-23",12.65
"372","2008-06-24",12.43
"373","2008-06-25",12.48
"374","2008-06-26",11.99
"375","2008-06-27",11.66
"376","2008-06-30",11.57
"377","2008-07-01",10.85
"378","2008-07-02",10.39
"379","2008-07-03",10.16
"380","2008-07-07",10.48
"381","2008-07-08",10.9
"382","2008-07-09",9.81
"383","2008-07-10",9.35
"384","2008-07-11",8.66
"385","2008-07-14",8.24
"386","2008-07-15",8.25
"387","2008-07-16",9.3
"388","2008-07-17",10.19
"389","2008-07-18",9.89
"390","2008-07-21",9.98
"391","2008-07-22",10.87
"392","2008-07-23",11.69
"393","2008-07-24",10.49
"394","2008-07-25",10.12
"395","2008-07-28",9.63
"396","2008-07-29",10.43
"397","2008-07-30",10.08
"398","2008-07-31",10.11
"399","2008-08-01",10.16
"400","2008-08-04",10.05
"401","2008-08-05",10.76
"402","2008-08-06",10.46
"403","2008-08-07",9.99
"404","2008-08-08",10.85
"405","2008-08-11",11.6
"406","2008-08-12",11.37
"407","2008-08-13",11.06
"408","2008-08-14",11.31
"409","2008-08-15",11.95
"410","2008-08-18",12.05
"411","2008-08-19",11.33
"412","2008-08-20",11.31
"413","2008-08-21",11.08
"414","2008-08-22",11.85
"415","2008-08-25",11.04
"416","2008-08-26",11.37
"417","2008-08-27",11.5
"418","2008-08-28",12.54
"419","2008-08-29",12.77
"420","2008-09-02",13.05
"421","2008-09-03",13.45
"422","2008-09-04",13.21
"423","2008-09-05",13.61
"424","2008-09-08",14.67
"425","2008-09-09",13.31
"426","2008-09-10",13.4
"427","2008-09-11",12.65
"428","2008-09-12",12.44
"429","2008-09-15",11.53
"430","2008-09-16",12.28
"431","2008-09-17",11.79
"432","2008-09-18",12.8
"433","2008-09-19",14.02
"434","2008-09-22",12.65
"435","2008-09-23",11.53
"436","2008-09-24",11.72
"437","2008-09-25",12.54
"438","2008-09-26",12.84
"439","2008-09-29",11.2
"440","2008-09-30",11.8
"441","2008-10-01",12.94
"442","2008-10-02",12.14
"443","2008-10-03",11.06
"444","2008-10-06",10.5
"445","2008-10-07",9.59
"446","2008-10-08",9.66
"447","2008-10-09",8.5
"448","2008-10-10",10
"449","2008-10-13",9.48
"450","2008-10-14",8.59
"451","2008-10-15",7.27
"452","2008-10-16",6.94
"453","2008-10-17",6.93
"454","2008-10-20",6.54
"455","2008-10-21",6.17
"456","2008-10-22",5.07
"457","2008-10-23",3.92
"458","2008-10-24",3.34
"459","2008-10-27",4.52
"460","2008-10-28",4.54
"461","2008-10-29",4.91
"462","2008-10-30",4.63
"463","2008-10-31",5.33
"464","2008-11-03",5.42
"465","2008-11-04",5.52
"466","2008-11-05",4.99
"467","2008-11-06",4.71
"468","2008-11-07",4.62
"469","2008-11-10",4.27
"470","2008-11-11",3.86
"471","2008-11-12",3.6
"472","2008-11-13",3.84
"473","2008-11-14",3.35
"474","2008-11-17",3.31
"475","2008-11-18",3.23
"476","2008-11-19",3.14
"477","2008-11-20",2.83
"478","2008-11-21",2.78
"479","2008-11-24",3
"480","2008-11-25",3.75
"481","2008-11-26",3.75
"482","2008-11-28",3.66
"483","2008-12-01",3.03
"484","2008-12-02",3.48
"485","2008-12-03",3.67
"486","2008-12-04",3.68
"487","2008-12-05",4.06
"488","2008-12-08",4.47
"489","2008-12-09",3.98
"490","2008-12-10",4.13
"491","2008-12-11",3.76
"492","2008-12-12",3.87
"493","2008-12-15",3.77
"494","2008-12-16",4.02
"495","2008-12-17",4.11
"496","2008-12-18",3.86
"497","2008-12-19",3.78
"498","2008-12-22",3.34
"499","2008-12-23",3.53
"500","2008-12-24",3.62
"501","2008-12-26",3.44
"502","2008-12-29",3.46
"503","2008-12-30",3.79
"504","2008-12-31",3.97
"505","2009-01-02",4.27
"506","2009-01-05",4.9
"507","2009-01-06",4.97
"508","2009-01-07",4.65
"509","2009-01-08",4.86
"510","2009-01-09",4.27
"511","2009-01-12",3.83
"512","2009-01-13",4.09
"513","2009-01-14",3.78
"514","2009-01-15",4.12
"515","2009-01-16",4.12
"516","2009-01-20",3.79
"517","2009-01-21",4
"518","2009-01-22",3.84
"519","2009-01-23",4.06
"520","2009-01-26",4.37
"521","2009-01-27",4.32
"522","2009-01-28",4.62
"523","2009-01-29",4.41
"524","2009-01-30",4.35
"525","2009-02-02",4.65
"526","2009-02-03",4.45
"527","2009-02-04",4.37
"528","2009-02-05",4.52
"529","2009-02-06",4.7
"530","2009-02-09",4.71
"531","2009-02-10",4.44
"532","2009-02-11",4.54
"533","2009-02-12",4.57
"534","2009-02-13",4.46
"535","2009-02-17",4.51
"536","2009-02-18",4.39
"537","2009-02-19",4.17
"538","2009-02-20",4.05
"539","2009-02-23",3.84
"540","2009-02-24",4.28
"541","2009-02-25",3.72
"542","2009-02-26",3.62
"543","2009-02-27",3.55
"544","2009-03-02",3.41
"545","2009-03-03",3.34
"546","2009-03-04",3.47
"547","2009-03-05",3
"548","2009-03-06",3.19
"549","2009-03-09",3.42
"550","2009-03-10",4.37
"551","2009-03-11",4.56
"552","2009-03-12",4.75
"553","2009-03-13",4.83
"554","2009-03-16",4.65
"555","2009-03-17",5.25
"556","2009-03-18",5.5
"557","2009-03-19",5.47
"558","2009-03-20",5.05
"559","2009-03-23",5.97
"560","2009-03-24",5.93
"561","2009-03-25",6.15
"562","2009-03-26",6.68
"563","2009-03-27",6.3
"564","2009-03-30",5.74
"565","2009-03-31",5.7
"566","2009-04-01",6.12
"567","2009-04-02",6.72
"568","2009-04-03",6.6
"569","2009-04-06",6.34
"570","2009-04-07",6.25
"571","2009-04-08",6.76
"572","2009-04-09",6.93
"573","2009-04-13",7.15
"574","2009-04-14",6.59
"575","2009-04-15",6.74
"576","2009-04-16",7.23
"577","2009-04-17",7.6
"578","2009-04-20",6.89
"579","2009-04-21",7.11
"580","2009-04-22",7.29
"581","2009-04-23",6.98
"582","2009-04-24",7.13
"583","2009-04-27",6.81
"584","2009-04-28",6.93
"585","2009-04-29",7.43
"586","2009-04-30",7.71
"587","2009-05-01",7.73
"588","2009-05-04",8.42
"589","2009-05-05",8.42
"590","2009-05-06",8.25
"591","2009-05-07",7.96
"592","2009-05-08",8.28
"593","2009-05-11",8.24
"594","2009-05-12",7.74
"595","2009-05-13",7.25
"596","2009-05-14",7.6
"597","2009-05-15",7.51
"598","2009-05-18",10.18
"599","2009-05-19",10.04
"600","2009-05-20",9.43
"601","2009-05-21",9.46
"602","2009-05-22",9.45
"603","2009-05-26",10.6
"604","2009-05-27",10.09
"605","2009-05-28",9.28
"606","2009-05-29",9.45
"607","2009-06-01",11.2
"608","2009-06-02",11.28
"609","2009-06-03",10.36
"610","2009-06-04",9.65
"611","2009-06-05",9.54
"612","2009-06-08",9.3
"613","2009-06-09",9.73
"614","2009-06-10",9.85
"615","2009-06-11",9.67
"616","2009-06-12",10.04
"617","2009-06-15",9.67
"618","2009-06-16",9.19
"619","2009-06-17",9.22
"620","2009-06-18",8.98
"621","2009-06-19",8.99
"622","2009-06-22",8.51
"623","2009-06-23",8.23
"624","2009-06-24",8.46
"625","2009-06-25",8.94
"626","2009-06-26",9.08
"627","2009-06-29",9.16
"628","2009-06-30",9.2
"629","2009-07-01",9.45
"630","2009-07-02",8.98
"631","2009-07-06",8.82
"632","2009-07-07",8.49
"633","2009-07-08",8.28
"634","2009-07-09",8.29
"635","2009-07-10",7.93
"636","2009-07-13",8.31
"637","2009-07-14",8.26
"638","2009-07-15",8.75
"639","2009-07-16",8.46
"640","2009-07-17",8.17
"641","2009-07-20",8.54
"642","2009-07-21",8.2
"643","2009-07-22",8.3
"644","2009-07-23",9.05
"645","2009-07-24",9.19
"646","2009-07-27",9.66
"647","2009-07-28",9.93
"648","2009-07-29",10.16
"649","2009-07-30",10.49
"650","2009-07-31",10.61
"651","2009-08-03",11.07
"652","2009-08-04",11.16
"653","2009-08-05",10.97
"654","2009-08-06",10.85
"655","2009-08-07",11.59
"656","2009-08-10",11.5
"657","2009-08-11",11.27
"658","2009-08-12",11.58
"659","2009-08-13",11.33
"660","2009-08-14",10.46
"661","2009-08-17",9.99
"662","2009-08-18",10.6
"663","2009-08-19",10.11
"664","2009-08-20",10.47
"665","2009-08-21",10.76
"666","2009-08-24",10.89
"667","2009-08-25",11.71
"668","2009-08-26",11.54
"669","2009-08-27",11.55
"670","2009-08-28",11.68
"671","2009-08-31",11.41
"672","2009-09-01",11.07
"673","2009-09-02",11.08
"674","2009-09-03",11.09
"675","2009-09-04",11.55
"676","2009-09-08",11.85
"677","2009-09-09",12.45
"678","2009-09-10",12.81
"679","2009-09-11",12.84
"680","2009-09-14",13.27
"681","2009-09-15",13.58
"682","2009-09-16",14.22
"683","2009-09-17",14.37
"684","2009-09-18",14.39
"685","2009-09-21",14.66
"686","2009-09-22",14.88
"687","2009-09-23",14.63
"688","2009-09-24",14.41
"689","2009-09-25",14.19
"690","2009-09-28",14.65
"691","2009-09-29",14.5
"692","2009-09-30",14.1
"693","2009-10-01",13.29
"694","2009-10-02",13.1
"695","2009-10-05",14.1
"696","2009-10-06",14.5
"697","2009-10-07",14.63
"698","2009-10-08",14.78
"699","2009-10-09",14.84
"700","2009-10-12",14.76
"701","2009-10-13",15.08
"702","2009-10-14",15.21
"703","2009-10-15",14.95
"704","2009-10-16",14.56
"705","2009-10-19",15.2
"706","2009-10-20",15.3
"707","2009-10-21",14.98
"708","2009-10-22",15.43
"709","2009-10-23",14.92
"710","2009-10-26",14.53
"711","2009-10-27",14.09
"712","2009-10-28",13.53
"713","2009-10-29",14.1
"714","2009-10-30",13.62
"715","2009-11-02",13.59
"716","2009-11-03",13.56
"717","2009-11-04",13.21
"718","2009-11-05",13.31
"719","2009-11-06",13.37
"720","2009-11-09",14.17
"721","2009-11-10",14.26
"722","2009-11-11",13.72
"723","2009-11-12",12.95
"724","2009-11-13",13.19
"725","2009-11-16",13.33
"726","2009-11-17",14.51
"727","2009-11-18",14.55
"728","2009-11-19",14.28
"729","2009-11-20",15.66
"730","2009-11-23",16.42
"731","2009-11-24",16.32
"732","2009-11-25",17.139999
"733","2009-11-27",16.889999
"734","2009-11-30",16.99
"735","2009-12-01",17.200001
"736","2009-12-02",17.02
"737","2009-12-03",16.74
"738","2009-12-04",17.120001
"739","2009-12-07",17.4
"740","2009-12-08",17.57
"741","2009-12-09",17.440001
"742","2009-12-10",17.57
"743","2009-12-11",17.969999
"744","2009-12-14",18.389999
"745","2009-12-15",18.379999
"746","2009-12-16",18.809999
"747","2009-12-17",18.99
"748","2009-12-18",18.84
"749","2009-12-21",19.209999
"750","2009-12-22",19.27
"751","2009-12-23",19.74
"752","2009-12-24",19.77
"753","2009-12-28",20.02
"754","2009-12-29",19.860001
"755","2009-12-30",18.969999
"756","2009-12-31",18.450001
"757","2010-01-04",18.690001
"758","2010-01-05",18.799999
"759","2010-01-06",18.969999
"760","2010-01-07",18.5
"761","2010-01-08",18.110001
"762","2010-01-11",17.940001
"763","2010-01-12",17.469999
"764","2010-01-13",17.68
"765","2010-01-14",17.27
"766","2010-01-15",17.280001
"767","2010-01-19",17.719999
"768","2010-01-20",17.290001
"769","2010-01-21",16.84
"770","2010-01-22",16.549999
"771","2010-01-25",16.9
