"","date","MEIP"
"125","2007-07-02",174.600006
"126","2007-07-03",180
"127","2007-07-05",180
"128","2007-07-06",175.199997
"129","2007-07-09",175.800003
"130","2007-07-10",178.800003
"131","2007-07-11",172.800003
"132","2007-07-12",181.800003
"133","2007-07-13",183
"134","2007-07-16",186
"135","2007-07-17",181.800003
"136","2007-07-18",183.600006
"137","2007-07-19",178.800003
"138","2007-07-20",175.800003
"139","2007-07-23",174
"140","2007-07-24",181.199997
"141","2007-07-25",183
"142","2007-07-26",177.600006
"143","2007-07-27",180
"144","2007-07-30",172.800003
"145","2007-07-31",177
"146","2007-08-01",177
"147","2007-08-02",174.600006
"148","2007-08-03",171.600006
"149","2007-08-06",175.199997
"150","2007-08-07",177.600006
"151","2007-08-08",181.199997
"152","2007-08-09",180
"153","2007-08-10",184.800003
"154","2007-08-13",165.600006
"155","2007-08-14",152.399994
"156","2007-08-15",150
"157","2007-08-16",180
"158","2007-08-17",180
"159","2007-08-20",180
"160","2007-08-21",168.600006
"161","2007-08-22",174
"162","2007-08-23",172.199997
"163","2007-08-24",171.600006
"164","2007-08-27",174
"165","2007-08-28",173.399994
"166","2007-08-29",169.800003
"167","2007-08-30",171
"168","2007-08-31",168
"169","2007-09-04",171.600006
"170","2007-09-05",172.199997
"171","2007-09-06",170.399994
"172","2007-09-07",180
"173","2007-09-10",186
"174","2007-09-11",198
"175","2007-09-12",198
"176","2007-09-13",198
"177","2007-09-14",192.600006
"178","2007-09-17",185.399994
"179","2007-09-18",179.399994
"180","2007-09-19",183.600006
"181","2007-09-20",180
"182","2007-09-21",169.199997
"183","2007-09-24",174.600006
"184","2007-09-25",186.600006
"185","2007-09-26",180
"186","2007-09-27",186
"187","2007-09-28",187.199997
"188","2007-10-01",181.199997
"189","2007-10-02",176.399994
"190","2007-10-03",180.600006
"191","2007-10-04",175.800003
"192","2007-10-05",177
"193","2007-10-08",175.800003
"194","2007-10-09",173.399994
"195","2007-10-10",176.399994
"196","2007-10-11",174
"197","2007-10-12",173.399994
"198","2007-10-15",171.600006
"199","2007-10-16",171.600006
"200","2007-10-17",181.800003
"201","2007-10-18",184.800003
"202","2007-10-19",182.399994
"203","2007-10-22",176.399994
"204","2007-10-23",183
"205","2007-10-24",183
"206","2007-10-25",176.399994
"207","2007-10-26",177.600006
"208","2007-10-29",177
"209","2007-10-30",177
"210","2007-10-31",204
"211","2007-11-01",193.199997
"212","2007-11-02",186
"213","2007-11-05",185.399994
"214","2007-11-06",178.800003
"215","2007-11-07",180
"216","2007-11-08",181.199997
"217","2007-11-09",175.199997
"218","2007-11-12",193.800003
"219","2007-11-13",174
"220","2007-11-14",174
"221","2007-11-15",174
"222","2007-11-16",162.600006
"223","2007-11-19",162
"224","2007-11-20",168
"225","2007-11-21",168
"226","2007-11-23",165
"227","2007-11-26",182.399994
"228","2007-11-27",181.800003
"229","2007-11-28",180
"230","2007-11-29",177
"231","2007-11-30",165.600006
"232","2007-12-03",159.600006
"233","2007-12-04",145.800003
"234","2007-12-05",159
"235","2007-12-06",170.399994
"236","2007-12-07",153
"237","2007-12-10",158.399994
"238","2007-12-11",153
"239","2007-12-12",148.199997
"240","2007-12-13",153
"241","2007-12-14",171.600006
"242","2007-12-17",169.800003
"243","2007-12-18",162
"244","2007-12-19",156.600006
"245","2007-12-20",150.600006
"246","2007-12-21",151.199997
"247","2007-12-24",155.399994
"248","2007-12-26",158.399994
"249","2007-12-27",153
"250","2007-12-28",165
"251","2007-12-31",173.399994
"252","2008-01-02",174.600006
"253","2008-01-03",169.800003
"254","2008-01-04",168
"255","2008-01-07",162
"256","2008-01-08",165
"257","2008-01-09",161.399994
"258","2008-01-10",155.399994
"259","2008-01-11",144.600006
"260","2008-01-14",146.399994
"261","2008-01-15",134.399994
"262","2008-01-16",133.199997
"263","2008-01-17",120
"264","2008-01-18",142.199997
"265","2008-01-22",140.399994
"266","2008-01-23",140.399994
"267","2008-01-24",136.199997
"268","2008-01-25",149.399994
"269","2008-01-28",144.600006
"270","2008-01-29",150
"271","2008-01-30",153.600006
"272","2008-01-31",157.199997
"273","2008-02-01",160.199997
"274","2008-02-04",153
"275","2008-02-05",143.399994
"276","2008-02-06",142.800003
"277","2008-02-07",154.199997
"278","2008-02-08",138.600006
"279","2008-02-11",138
"280","2008-02-12",135
"281","2008-02-13",138
"282","2008-02-14",153
"283","2008-02-15",154.199997
"284","2008-02-19",147.600006
"285","2008-02-20",149.399994
"286","2008-02-21",145.199997
"287","2008-02-22",144
"288","2008-02-25",144
"289","2008-02-26",150
"290","2008-02-27",144
"291","2008-02-28",161.399994
"292","2008-02-29",131.399994
"293","2008-03-03",129
"294","2008-03-04",132.600006
"295","2008-03-05",135
"296","2008-03-06",135
"297","2008-03-07",126
"298","2008-03-10",126
"299","2008-03-11",132
"300","2008-03-12",129
"301","2008-03-13",123.599998
"302","2008-03-14",117
"303","2008-03-17",123.599998
"304","2008-03-18",135.600006
"305","2008-03-19",132
"306","2008-03-20",132
"307","2008-03-24",138
"308","2008-03-25",145.199997
"309","2008-03-26",142.800003
"310","2008-03-27",144
"311","2008-03-28",138
"312","2008-03-31",144
"313","2008-04-01",139.199997
"314","2008-04-02",144
"315","2008-04-03",139.199997
"316","2008-04-04",144
"317","2008-04-07",128.399994
"318","2008-04-08",135.600006
"319","2008-04-09",141
"320","2008-04-10",138.600006
"321","2008-04-11",162
"322","2008-04-14",178.199997
"323","2008-04-15",147
"324","2008-04-16",177.600006
"325","2008-04-17",180
"326","2008-04-18",191.399994
"327","2008-04-21",178.199997
"328","2008-04-22",195.600006
"329","2008-04-23",201.600006
"330","2008-04-24",210
"331","2008-04-25",189
"332","2008-04-28",178.199997
"333","2008-04-29",185.399994
"334","2008-04-30",184.800003
"335","2008-05-01",171
"336","2008-05-02",168
"337","2008-05-05",171
"338","2008-05-06",186
"339","2008-05-07",186
"340","2008-05-08",180.600006
"341","2008-05-09",180
"342","2008-05-12",177
"343","2008-05-13",181.800003
"344","2008-05-14",183.600006
"345","2008-05-15",180
"346","2008-05-16",174
"347","2008-05-19",169.199997
"348","2008-05-20",168.600006
"349","2008-05-21",168.600006
"350","2008-05-22",179.399994
"351","2008-05-23",186
"352","2008-05-27",169.800003
"353","2008-05-28",172.199997
"354","2008-05-29",171.600006
"355","2008-05-30",180
"356","2008-06-02",165.600006
"357","2008-06-03",143.399994
"358","2008-06-04",152.399994
"359","2008-06-05",154.800003
"360","2008-06-06",155.399994
"361","2008-06-09",174
"362","2008-06-10",165
"363","2008-06-11",169.199997
"364","2008-06-12",166.199997
"365","2008-06-13",168.600006
"366","2008-06-16",174
"367","2008-06-17",166.199997
"368","2008-06-18",162.600006
"369","2008-06-19",151.800003
"370","2008-06-20",141
"371","2008-06-23",126
"372","2008-06-24",120
"373","2008-06-25",135
"374","2008-06-26",150
"375","2008-06-27",162.600006
"376","2008-06-30",154.199997
"377","2008-07-01",138.600006
"378","2008-07-02",122.400002
"379","2008-07-03",120
"380","2008-07-07",103.800003
"381","2008-07-08",105.599998
"382","2008-07-09",85.800003
"383","2008-07-10",70.800003
"384","2008-07-11",87.599998
"385","2008-07-14",74.400002
"386","2008-07-15",84
"387","2008-07-16",87.599998
"388","2008-07-17",80.400002
"389","2008-07-18",79.199997
"390","2008-07-21",78
"391","2008-07-22",88.199997
"392","2008-07-23",102
"393","2008-07-24",90.599998
"394","2008-07-25",134.399994
"395","2008-07-28",130.199997
"396","2008-07-29",124.800003
"397","2008-07-30",127.800003
"398","2008-07-31",120.599998
"399","2008-08-01",121.800003
"400","2008-08-04",123.599998
"401","2008-08-05",140.399994
"402","2008-08-06",155.399994
"403","2008-08-07",162
"404","2008-08-08",169.800003
"405","2008-08-11",180
"406","2008-08-12",180
"407","2008-08-13",178.199997
"408","2008-08-14",179.399994
"409","2008-08-15",186
"410","2008-08-18",178.800003
"411","2008-08-19",177.600006
"412","2008-08-20",169.800003
"413","2008-08-21",170.399994
"414","2008-08-22",180
"415","2008-08-25",172.800003
"416","2008-08-26",178.800003
"417","2008-08-27",186
"418","2008-08-28",185.399994
"419","2008-08-29",174
"420","2008-09-02",159.600006
"421","2008-09-03",161.399994
"422","2008-09-04",136.800003
"423","2008-09-05",136.199997
"424","2008-09-08",153
"425","2008-09-09",142.800003
"426","2008-09-10",160.800003
"427","2008-09-11",139.199997
"428","2008-09-12",141.600006
"429","2008-09-15",127.800003
"430","2008-09-16",135
"431","2008-09-17",129
"432","2008-09-18",132
"433","2008-09-19",123
"434","2008-09-22",117
"435","2008-09-23",119.400002
"436","2008-09-24",115.199997
"437","2008-09-25",118.199997
"438","2008-09-26",111
"439","2008-09-29",102.599998
"440","2008-09-30",129
"441","2008-10-01",104.400002
"442","2008-10-02",108
"443","2008-10-03",96
"444","2008-10-06",94.800003
"445","2008-10-07",79.800003
"446","2008-10-08",56.400002
"447","2008-10-09",38.400002
"448","2008-10-10",30
"449","2008-10-13",36
"450","2008-10-14",56.400002
"451","2008-10-15",37.799999
"452","2008-10-16",59.400002
"453","2008-10-17",48.599998
"454","2008-10-20",51
"455","2008-10-21",44.400002
"456","2008-10-22",36
"457","2008-10-23",47.400002
"458","2008-10-24",44.400002
"459","2008-10-27",44.400002
"460","2008-10-28",60
"461","2008-10-29",60
"462","2008-10-30",70.800003
"463","2008-10-31",74.400002
"464","2008-11-03",66
"465","2008-11-04",60
"466","2008-11-05",52.799999
"467","2008-11-06",44.400002
"468","2008-11-07",46.200001
"469","2008-11-10",53.400002
"470","2008-11-11",52.799999
"471","2008-11-12",52.200001
"472","2008-11-13",60
"473","2008-11-14",60
"474","2008-11-17",54
"475","2008-11-18",52.799999
"476","2008-11-19",30
"477","2008-11-20",33
"478","2008-11-21",44.400002
"479","2008-11-24",52.200001
"480","2008-11-25",54
"481","2008-11-26",54.599998
"482","2008-11-28",60
"483","2008-12-01",40.200001
"484","2008-12-02",54
"485","2008-12-03",46.200001
"486","2008-12-04",40.200001
"487","2008-12-05",54
"488","2008-12-08",49.200001
"489","2008-12-09",36.599998
"490","2008-12-10",34.200001
"491","2008-12-11",30
"492","2008-12-12",39.599998
"493","2008-12-15",39
"494","2008-12-16",39.599998
"495","2008-12-17",35.400002
"496","2008-12-18",36
"497","2008-12-19",34.200001
"498","2008-12-22",37.200001
"499","2008-12-23",31.200001
"500","2008-12-24",32.400002
"501","2008-12-26",31.200001
"502","2008-12-29",27.6
"503","2008-12-30",30
"504","2008-12-31",42
"505","2009-01-02",41.400002
"506","2009-01-05",42.599998
"507","2009-01-06",45
"508","2009-01-07",51.599998
"509","2009-01-08",48
"510","2009-01-09",39
"511","2009-01-12",42.599998
"512","2009-01-13",36.599998
"513","2009-01-14",38.400002
"514","2009-01-15",37.200001
"515","2009-01-16",42
"516","2009-01-20",36.599998
"517","2009-01-21",42
"518","2009-01-22",30.6
"519","2009-01-23",33.599998
"520","2009-01-26",34.799999
"521","2009-01-27",34.200001
"522","2009-01-28",37.799999
"523","2009-01-29",30.6
"524","2009-01-30",28.200001
"525","2009-02-02",30
"526","2009-02-03",35.400002
"527","2009-02-04",31.200001
"528","2009-02-05",34.200001
"529","2009-02-06",39
"530","2009-02-09",32.400002
"531","2009-02-10",30.6
"532","2009-02-11",33.599998
"533","2009-02-12",31.799999
"534","2009-02-13",30.6
"535","2009-02-17",26.4
"536","2009-02-18",25.200001
"537","2009-02-19",24.6
"538","2009-02-20",28.200001
"539","2009-02-23",30
"540","2009-02-24",31.799999
"541","2009-02-25",24.6
"542","2009-02-26",24.6
"543","2009-02-27",23.4
"544","2009-03-02",24
"545","2009-03-03",21.6
"546","2009-03-04",24
"547","2009-03-05",19.200001
"548","2009-03-06",21
"549","2009-03-09",15.6
"550","2009-03-10",18
"551","2009-03-11",17.4
"552","2009-03-12",18
"553","2009-03-13",17.4
"554","2009-03-16",18
"555","2009-03-17",23.4
"556","2009-03-18",27.6
"557","2009-03-19",23.4
"558","2009-03-20",22.799999
"559","2009-03-23",24.6
"560","2009-03-24",22.200001
"561","2009-03-25",25.799999
"562","2009-03-26",25.799999
"563","2009-03-27",21.6
"564","2009-03-30",21
"565","2009-03-31",24
"566","2009-04-01",25.200001
"567","2009-04-02",37.799999
"568","2009-04-03",30.6
"569","2009-04-06",27
"570","2009-04-07",24.6
"571","2009-04-08",25.799999
"572","2009-04-09",32.400002
"573","2009-04-13",31.799999
"574","2009-04-14",26.4
"575","2009-04-15",26.4
"576","2009-04-16",31.200001
"577","2009-04-17",30.6
"578","2009-04-20",26.4
"579","2009-04-21",34.799999
"580","2009-04-22",30
"581","2009-04-23",29.4
"582","2009-04-24",30.6
"583","2009-04-27",31.200001
"584","2009-04-28",31.799999
"585","2009-04-29",39.599998
"586","2009-04-30",33
"587","2009-05-01",33
"588","2009-05-04",34.799999
"589","2009-05-05",30
"590","2009-05-06",29.4
"591","2009-05-07",34.799999
"592","2009-05-08",33.599998
"593","2009-05-11",32.400002
"594","2009-05-12",28.200001
"595","2009-05-13",29.4
"596","2009-05-14",30.6
"597","2009-05-15",32.400002
"598","2009-05-18",63
"599","2009-05-19",52.799999
"600","2009-05-20",42
"601","2009-05-21",39.599998
"602","2009-05-22",37.799999
"603","2009-05-26",44.400002
"604","2009-05-27",43.799999
"605","2009-05-28",45
"606","2009-05-29",49.799999
"607","2009-06-01",45
"608","2009-06-02",52.799999
"609","2009-06-03",58.799999
"610","2009-06-04",57.599998
"611","2009-06-05",56.400002
"612","2009-06-08",46.200001
"613","2009-06-09",45.599998
"614","2009-06-10",46.200001
"615","2009-06-11",46.200001
"616","2009-06-12",47.400002
"617","2009-06-15",46.200001
"618","2009-06-16",46.200001
"619","2009-06-17",40.200001
"620","2009-06-18",44.400002
"621","2009-06-19",41.400002
"622","2009-06-22",37.799999
"623","2009-06-23",36.599998
"624","2009-06-24",36
"625","2009-06-25",34.200001
"626","2009-06-26",34.799999
"627","2009-06-29",28.799999
"628","2009-06-30",31.200001
"629","2009-07-01",28.799999
"630","2009-07-02",30.6
"631","2009-07-06",30
"632","2009-07-07",42
"633","2009-07-08",49.799999
"634","2009-07-09",50.400002
"635","2009-07-10",43.200001
"636","2009-07-13",45.599998
"637","2009-07-14",40.200001
"638","2009-07-15",45
"639","2009-07-16",41.400002
"640","2009-07-17",39
"641","2009-07-20",33.599998
"642","2009-07-21",36.599998
"643","2009-07-22",36
"644","2009-07-23",39
"645","2009-07-24",40.200001
"646","2009-07-27",43.799999
"647","2009-07-28",43.799999
"648","2009-07-29",42
"649","2009-07-30",47.400002
"650","2009-07-31",45.599998
"651","2009-08-03",43.200001
"652","2009-08-04",43.200001
"653","2009-08-05",45.599998
"654","2009-08-06",46.799999
"655","2009-08-07",48.599998
"656","2009-08-10",50.400002
"657","2009-08-11",48.599998
"658","2009-08-12",48.599998
"659","2009-08-13",51
"660","2009-08-14",49.799999
"661","2009-08-17",46.799999
"662","2009-08-18",45
"663","2009-08-19",46.799999
"664","2009-08-20",46.799999
"665","2009-08-21",46.200001
"666","2009-08-24",46.200001
"667","2009-08-25",43.200001
"668","2009-08-26",44.400002
"669","2009-08-27",43.799999
"670","2009-08-28",42.599998
"671","2009-08-31",44.400002
"672","2009-09-01",42.599998
"673","2009-09-02",43.799999
"674","2009-09-03",42.599998
"675","2009-09-04",44.400002
"676","2009-09-08",44.400002
"677","2009-09-09",42
"678","2009-09-10",40.200001
"679","2009-09-11",42
"680","2009-09-14",40.799999
"681","2009-09-15",41.400002
"682","2009-09-16",42.599998
"683","2009-09-17",42
"684","2009-09-18",39.599998
"685","2009-09-21",43.200001
"686","2009-09-22",40.799999
"687","2009-09-23",39
"688","2009-09-24",37.200001
"689","2009-09-25",34.200001
"690","2009-09-28",36.599998
"691","2009-09-29",60.599998
"692","2009-09-30",58.200001
"693","2009-10-01",52.200001
"694","2009-10-02",43.799999
"695","2009-10-05",43.799999
"696","2009-10-06",42.599998
"697","2009-10-07",45
"698","2009-10-08",46.200001
"699","2009-10-09",45.599998
"700","2009-10-12",50.400002
"701","2009-10-13",47.400002
"702","2009-10-14",49.200001
"703","2009-10-15",48
"704","2009-10-16",48.599998
"705","2009-10-19",48.599998
"706","2009-10-20",48
"707","2009-10-21",51
"708","2009-10-22",49.799999
"709","2009-10-23",48
"710","2009-10-26",45.599998
"711","2009-10-27",45
"712","2009-10-28",42.599998
"713","2009-10-29",42
"714","2009-10-30",40.799999
"715","2009-11-02",42
"716","2009-11-03",41.400002
"717","2009-11-04",37.200001
"718","2009-11-05",39.599998
"719","2009-11-06",39.599998
"720","2009-11-09",44.400002
"721","2009-11-10",41.400002
"722","2009-11-11",40.200001
"723","2009-11-12",40.200001
"724","2009-11-13",40.799999
"725","2009-11-16",40.200001
"726","2009-11-17",43.799999
"727","2009-11-18",40.799999
"728","2009-11-19",42
"729","2009-11-20",43.200001
"730","2009-11-23",42.599998
"731","2009-11-24",42.599998
"732","2009-11-25",43.799999
"733","2009-11-27",44.400002
"734","2009-11-30",45
"735","2009-12-01",42.599998
"736","2009-12-02",40.200001
"737","2009-12-03",40.200001
"738","2009-12-04",40.799999
"739","2009-12-07",43.200001
"740","2009-12-08",42
"741","2009-12-09",42.599998
"742","2009-12-10",42.599998
"743","2009-12-11",48.599998
"744","2009-12-14",55.799999
"745","2009-12-15",45.599998
"746","2009-12-16",46.799999
"747","2009-12-17",43.799999
"748","2009-12-18",45.599998
"749","2009-12-21",42
"750","2009-12-22",42
"751","2009-12-23",40.799999
"752","2009-12-24",40.799999
"753","2009-12-28",40.799999
"754","2009-12-29",42
"755","2009-12-30",42
"756","2009-12-31",42
"757","2010-01-04",41.400002
"758","2010-01-05",41.400002
"759","2010-01-06",42
"760","2010-01-07",42.599998
"761","2010-01-08",46.200001
"762","2010-01-11",48
"763","2010-01-12",45.599998
"764","2010-01-13",45.599998
"765","2010-01-14",45.599998
"766","2010-01-15",43.200001
"767","2010-01-19",44.400002
"768","2010-01-20",43.200001
"769","2010-01-21",43.799999
"770","2010-01-22",40.200001
"771","2010-01-25",42
"772","2010-01-26",42
"773","2010-01-27",40.200001
"774","2010-01-28",39
"775","2010-01-29",39
"776","2010-02-01",37.799999
"777","2010-02-02",39.599998
"778","2010-02-03",37.200001
"779","2010-02-04",36.599998
"780","2010-02-05",34.799999
"781","2010-02-08",34.799999
"782","2010-02-09",33.599998
"783","2010-02-10",32.400002
"784","2010-02-11",34.200001
"785","2010-02-12",34.799999
"786","2010-02-16",35.400002
"787","2010-02-17",34.799999
"788","2010-02-18",34.799999
"789","2010-02-19",33.599998
"790","2010-02-22",31.799999
"791","2010-02-23",33
"792","2010-02-24",33
"793","2010-02-25",33.599998
"794","2010-02-26",36
"795","2010-03-01",32.400002
"796","2010-03-02",33
"797","2010-03-03",34.200001
"798","2010-03-04",34.200001
"799","2010-03-05",32.400002
"800","2010-03-08",33
"801","2010-03-09",34.200001
"802","2010-03-10",33.599998
"803","2010-03-11",33
"804","2010-03-12",30.6
"805","2010-03-15",30.6
"806","2010-03-16",29.4
"807","2010-03-17",28.200001
"808","2010-03-18",31.200001
"809","2010-03-19",31.799999
"810","2010-03-22",28.799999
"811","2010-03-23",31.799999
"812","2010-03-24",31.799999
"813","2010-03-25",30.6
"814","2010-03-26",30.6
"815","2010-03-29",32.400002
"816","2010-03-30",33
"817","2010-03-31",30.299999
"818","2010-04-01",30.6
"819","2010-04-05",30.9
"820","2010-04-06",31.620001
"821","2010-04-07",30.059999
"822","2010-04-08",30.6
"823","2010-04-09",29.700001
"824","2010-04-12",28.5
"825","2010-04-13",26.280001
"826","2010-04-14",28.200001
"827","2010-04-15",28.799999
"828","2010-04-16",29.459999
"829","2010-04-19",29.34
"830","2010-04-20",29.280001
"831","2010-04-21",30.48
"832","2010-04-22",30.48
"833","2010-04-23",30.299999
"834","2010-04-26",30.18
"835","2010-04-27",29.219999
"836","2010-04-28",28.02
"837","2010-04-29",27.540001
"838","2010-04-30",31.74
"839","2010-05-03",32.099998
"840","2010-05-04",32.700001
"841","2010-05-05",28.620001
"842","2010-05-06",28.5
"843","2010-05-07",27.66
"844","2010-05-10",29.280001
"845","2010-05-11",29.34
"846","2010-05-12",28.5
"847","2010-05-13",29.16
"848","2010-05-14",29.459999
"849","2010-05-17",29.040001
"850","2010-05-18",28.5
"851","2010-05-19",28.5
"852","2010-05-20",27.42
"853","2010-05-21",26.4
"854","2010-05-24",25.200001
"855","2010-05-25",25.68
"856","2010-05-26",25.200001
"857","2010-05-27",25.200001
"858","2010-05-28",24
"859","2010-06-01",11.94
"860","2010-06-02",12.06
"861","2010-06-03",11.7
"862","2010-06-04",11.58
"863","2010-06-07",11.16
"864","2010-06-08",12.12
"865","2010-06-09",9.96
"866","2010-06-10",9.96
"867","2010-06-11",10.02
"868","2010-06-14",8.82
"869","2010-06-15",9.06
"870","2010-06-16",8.64
"871","2010-06-17",8.76
"872","2010-06-18",9.12
"873","2010-06-21",8.76
"874","2010-06-22",8.76
"875","2010-06-23",8.7
"876","2010-06-24",8.52
"877","2010-06-25",8.7
"878","2010-06-28",8.52
"879","2010-06-29",8.52
"880","2010-06-30",7.56
"881","2010-07-01",6.9
"882","2010-07-02",6.78
"883","2010-07-06",6.78
"884","2010-07-07",6.84
"885","2010-07-08",6.72
"886","2010-07-09",7.08
"887","2010-07-12",6.66
"888","2010-07-13",6.48
"889","2010-07-14",6.78
"890","2010-07-15",6.72
"891","2010-07-16",6.84
"892","2010-07-19",6.78
"893","2010-07-20",7.14
"894","2010-07-21",6.84
"895","2010-07-22",7.08
"896","2010-07-23",6.9
"897","2010-07-26",7.2
"898","2010-07-27",7.26
"899","2010-07-28",7.26
"900","2010-07-29",7.2
"901","2010-07-30",7.14
"902","2010-08-02",6.9
"903","2010-08-03",7.08
"904","2010-08-04",7.02
"905","2010-08-05",7.14
"906","2010-08-06",6.72
"907","2010-08-09",6.9
"908","2010-08-10",7.14
"909","2010-08-11",6.9
"910","2010-08-12",6.84
"911","2010-08-13",6.84
"912","2010-08-16",7.02
"913","2010-08-17",6.9
"914","2010-08-18",6.9
"915","2010-08-19",6.84
"916","2010-08-20",6.66
"917","2010-08-23",6.06
"918","2010-08-24",5.4
"919","2010-08-25",4.56
"920","2010-08-26",4.92
"921","2010-08-27",4.8
"922","2010-08-30",4.8
"923","2010-08-31",4.68
"924","2010-09-01",4.62
"925","2010-09-02",4.92
"926","2010-09-03",5.4
"927","2010-09-07",5.4
"928","2010-09-08",6
"929","2010-09-09",6
"930","2010-09-10",6.54
"931","2010-09-13",6.12
"932","2010-09-14",5.7
"933","2010-09-15",5.76
"934","2010-09-16",5.16
"935","2010-09-17",6
"936","2010-09-20",6.3
"937","2010-09-21",6.6
"938","2010-09-22",6.66
"939","2010-09-23",6.66
"940","2010-09-24",7.5
"941","2010-09-27",8.88
"942","2010-09-28",8.76
"943","2010-09-29",7.92
"944","2010-09-30",7.02
"945","2010-10-01",6.54
"946","2010-10-04",7.14
"947","2010-10-05",7.68
"948","2010-10-06",7.86
"949","2010-10-07",7.56
"950","2010-10-08",7.68
"951","2010-10-11",7.26
"952","2010-10-12",7.56
"953","2010-10-13",7.2
"954","2010-10-14",7.56
"955","2010-10-15",7.56
"956","2010-10-18",7.44
"957","2010-10-19",6.84
"958","2010-10-20",6.54
"959","2010-10-21",7.26
"960","2010-10-22",7.32
"961","2010-10-25",7.14
"962","2010-10-26",6.9
"963","2010-10-27",6.96
"964","2010-10-28",6.9
"965","2010-10-29",6.9
"966","2010-11-01",6.9
"967","2010-11-02",6.84
"968","2010-11-03",6.72
"969","2010-11-04",6
"970","2010-11-05",6.42
"971","2010-11-08",6.12
"972","2010-11-09",5.82
"973","2010-11-10",6.18
"974","2010-11-11",6.18
"975","2010-11-12",5.76
"976","2010-11-15",6.06
"977","2010-11-16",5.82
"978","2010-11-17",5.82
"979","2010-11-18",5.7
"980","2010-11-19",5.22
"981","2010-11-22",4.98
"982","2010-11-23",4.86
"983","2010-11-24",5.04
"984","2010-11-26",5.04
"985","2010-11-29",5.1
"986","2010-11-30",5.28
"987","2010-12-01",5.16
"988","2010-12-02",5.16
"989","2010-12-03",4.8
"990","2010-12-06",4.74
"991","2010-12-07",4.98
"992","2010-12-08",5.1
"993","2010-12-09",4.86
"994","2010-12-10",4.8
"995","2010-12-13",5.04
