"","date","PBFX"
"99","2014-09-29",25.799999
"100","2014-09-30",25.32
"101","2014-10-01",25.07
"102","2014-10-02",25.01
"103","2014-10-03",25.139999
"104","2014-10-06",25.530001
"105","2014-10-07",25.27
"106","2014-10-08",25.280001
"107","2014-10-09",24.879999
"108","2014-10-10",23.85
"109","2014-10-13",22.52
"110","2014-10-14",20.780001
"111","2014-10-15",21.709999
"112","2014-10-16",22.66
"113","2014-10-17",23.99
"114","2014-10-20",24.370001
"115","2014-10-21",24.809999
"116","2014-10-22",24.75
"117","2014-10-23",25.209999
"118","2014-10-24",25.17
"119","2014-10-27",24.91
"120","2014-10-28",24.82
"121","2014-10-29",24.549999
"122","2014-10-30",24.75
"123","2014-10-31",24.629999
"124","2014-11-03",24.16
"125","2014-11-04",23.85
"126","2014-11-05",24.290001
"127","2014-11-06",25.48
"128","2014-11-07",25.190001
"129","2014-11-10",25.450001
"130","2014-11-11",25.299999
"131","2014-11-12",24.99
"132","2014-11-13",23.879999
"133","2014-11-14",23.68
"134","2014-11-17",24.709999
"135","2014-11-18",24.389999
"136","2014-11-19",24.01
"137","2014-11-20",23.99
"138","2014-11-21",23.91
"139","2014-11-24",23.57
"140","2014-11-25",23.049999
"141","2014-11-26",23.25
"142","2014-11-28",22.83
"143","2014-12-01",22.610001
"144","2014-12-02",23.309999
"145","2014-12-03",22.879999
"146","2014-12-04",23.18
"147","2014-12-05",23.200001
"148","2014-12-08",22
"149","2014-12-09",22.389999
"150","2014-12-10",21.49
"151","2014-12-11",20.76
"152","2014-12-12",20
"153","2014-12-15",19.629999
"154","2014-12-16",19.98
"155","2014-12-17",19.84
"156","2014-12-18",20.18
"157","2014-12-19",20.049999
"158","2014-12-22",19.35
"159","2014-12-23",18.950001
"160","2014-12-24",18.809999
"161","2014-12-26",18.92
"162","2014-12-29",19.51
"163","2014-12-30",21.370001
"164","2014-12-31",21.35
"165","2015-01-02",22.48
"166","2015-01-05",22
"167","2015-01-06",21.25
"168","2015-01-07",21.35
"169","2015-01-08",20.98
"170","2015-01-09",21.209999
"171","2015-01-12",20.5
"172","2015-01-13",20.120001
"173","2015-01-14",20.540001
"174","2015-01-15",20.709999
"175","2015-01-16",20.629999
"176","2015-01-20",20.559999
"177","2015-01-21",20.68
"178","2015-01-22",21.15
"179","2015-01-23",21.51
"180","2015-01-26",21.99
"181","2015-01-27",22.219999
"182","2015-01-28",22.040001
"183","2015-01-29",21.99
"184","2015-01-30",22.799999
"185","2015-02-02",22.52
"186","2015-02-03",22.860001
"187","2015-02-04",22.74
"188","2015-02-05",22.799999
"189","2015-02-06",22.389999
"190","2015-02-09",21.33
"191","2015-02-10",21.68
"192","2015-02-11",21.459999
"193","2015-02-12",22.450001
"194","2015-02-13",23.4
"195","2015-02-17",24.190001
"196","2015-02-18",24.129999
"197","2015-02-19",23.879999
"198","2015-02-20",24.790001
"199","2015-02-23",25.120001
"200","2015-02-24",25.02
"201","2015-02-25",25.16
"202","2015-02-26",24.84
"203","2015-02-27",24.440001
"204","2015-03-02",24.370001
"205","2015-03-03",24.030001
"206","2015-03-04",23.74
"207","2015-03-05",23.530001
"208","2015-03-06",22.9
"209","2015-03-09",22.809999
"210","2015-03-10",22.25
"211","2015-03-11",22.700001
"212","2015-03-12",23.110001
"213","2015-03-13",23.129999
"214","2015-03-16",22.799999
"215","2015-03-17",23.209999
"216","2015-03-18",22.98
"217","2015-03-19",22.370001
"218","2015-03-20",22.25
"219","2015-03-23",22.690001
"220","2015-03-24",22.299999
"221","2015-03-25",22.549999
"222","2015-03-26",23.07
"223","2015-03-27",23.379999
"224","2015-03-30",23.02
"225","2015-03-31",22.622
"226","2015-04-01",22.719999
"227","2015-04-02",22.610001
"228","2015-04-06",22.485001
"229","2015-04-07",23.17
"230","2015-04-08",23.16
"231","2015-04-09",23.83
"232","2015-04-10",23.290001
"233","2015-04-13",22.92
"234","2015-04-14",23.32
"235","2015-04-15",23.6
"236","2015-04-16",23.34
"237","2015-04-17",23.059999
"238","2015-04-20",23.299999
"239","2015-04-21",23.370001
"240","2015-04-22",23.76
"241","2015-04-23",23.98
"242","2015-04-24",23.969999
"243","2015-04-27",23.92
"244","2015-04-28",23.780001
"245","2015-04-29",23.99
"246","2015-04-30",24.32
"247","2015-05-01",24.26
"248","2015-05-04",24.48
"249","2015-05-05",24.66
"250","2015-05-06",24.870001
"251","2015-05-07",24.77
"252","2015-05-08",24.68
"253","2015-05-11",24.875
"254","2015-05-12",24.59
"255","2015-05-13",24.379999
"256","2015-05-14",24.450001
"257","2015-05-15",24.700001
"258","2015-05-18",24.99
"259","2015-05-19",24.49
"260","2015-05-20",24.49
"261","2015-05-21",24.52
"262","2015-05-22",24.389999
"263","2015-05-26",24.58
"264","2015-05-27",24.24
"265","2015-05-28",23.84
"266","2015-05-29",23.120001
"267","2015-06-01",23.33
"268","2015-06-02",23.610001
"269","2015-06-03",23.52
"270","2015-06-04",22.83
"271","2015-06-05",22.799999
"272","2015-06-08",22.73
"273","2015-06-09",22.4
"274","2015-06-10",22.25
"275","2015-06-11",21.75
"276","2015-06-12",21.4
"277","2015-06-15",21.67
"278","2015-06-16",21.82
"279","2015-06-17",21.780001
"280","2015-06-18",24.059999
"281","2015-06-19",24.08
"282","2015-06-22",23.9
"283","2015-06-23",24.99
"284","2015-06-24",24.26
"285","2015-06-25",24.190001
"286","2015-06-26",24.41
"287","2015-06-29",24.1
"288","2015-06-30",23.93
"289","2015-07-01",23.49
"290","2015-07-02",23.559999
"291","2015-07-06",23.440001
"292","2015-07-07",23.379999
"293","2015-07-08",23.040001
"294","2015-07-09",22.85
"295","2015-07-10",23.08
"296","2015-07-13",22.99
"297","2015-07-14",23.200001
"298","2015-07-15",22.65
"299","2015-07-16",22.59
"300","2015-07-17",22.51
"301","2015-07-20",21.790001
"302","2015-07-21",21.559999
"303","2015-07-22",21.66
"304","2015-07-23",21.844999
"305","2015-07-24",21.24
"306","2015-07-27",21.610001
"307","2015-07-28",21.65
"308","2015-07-29",22.059999
"309","2015-07-30",22.99
"310","2015-07-31",22.9
"311","2015-08-03",22.52
"312","2015-08-04",22.43
"313","2015-08-05",21.959999
"314","2015-08-06",22
"315","2015-08-07",21.309999
"316","2015-08-10",21.52
"317","2015-08-11",21.43
"318","2015-08-12",22.17
"319","2015-08-13",21.75
"320","2015-08-14",21.91
"321","2015-08-17",22.040001
"322","2015-08-18",22.120001
"323","2015-08-19",21.51
"324","2015-08-20",21.25
"325","2015-08-21",20.540001
"326","2015-08-24",19.76
"327","2015-08-25",20.26
"328","2015-08-26",19.860001
"329","2015-08-27",20.93
"330","2015-08-28",21.309999
"331","2015-08-31",20.75
"332","2015-09-01",20.66
"333","2015-09-02",20.610001
"334","2015-09-03",20.65
"335","2015-09-04",20.629999
"336","2015-09-08",20.280001
"337","2015-09-09",20.559999
"338","2015-09-10",19.98
"339","2015-09-11",19.209999
"340","2015-09-14",18.299999
"341","2015-09-15",18.450001
"342","2015-09-16",18.450001
"343","2015-09-17",18.540001
"344","2015-09-18",18.459999
"345","2015-09-21",18.32
"346","2015-09-22",18.23
"347","2015-09-23",18.09
"348","2015-09-24",18.02
"349","2015-09-25",18
"350","2015-09-28",16.93
"351","2015-09-29",16.49
"352","2015-09-30",17.23
"353","2015-10-01",18
"354","2015-10-02",19.01
"355","2015-10-05",19.530001
"356","2015-10-06",20.120001
"357","2015-10-07",20.35
"358","2015-10-08",20.299999
"359","2015-10-09",20.48
"360","2015-10-12",20.639999
"361","2015-10-13",20.68
"362","2015-10-14",20.82
"363","2015-10-15",20.74
"364","2015-10-16",20.559999
"365","2015-10-19",21.25
"366","2015-10-20",20.34
"367","2015-10-21",20.41
"368","2015-10-22",20.33
"369","2015-10-23",20.559999
"370","2015-10-26",20.799999
"371","2015-10-27",20.1
"372","2015-10-28",20
"373","2015-10-29",20.35
"374","2015-10-30",20.860001
"375","2015-11-02",21
"376","2015-11-03",20.950001
"377","2015-11-04",20.219999
"378","2015-11-05",20.129999
"379","2015-11-06",20.82
"380","2015-11-09",20.5
"381","2015-11-10",20.530001
"382","2015-11-11",20.879999
"383","2015-11-12",20.01
"384","2015-11-13",19.83
"385","2015-11-16",19.92
"386","2015-11-17",20.120001
"387","2015-11-18",20.129999
"388","2015-11-19",20
"389","2015-11-20",19.959999
"390","2015-11-23",19.83
"391","2015-11-24",19.98
"392","2015-11-25",20.08
"393","2015-11-27",20.17
"394","2015-11-30",19.73
"395","2015-12-01",19.77
"396","2015-12-02",19.459999
"397","2015-12-03",19.200001
"398","2015-12-04",19.4
"399","2015-12-07",19.219999
"400","2015-12-08",19.549999
"401","2015-12-09",20.74
"402","2015-12-10",20.15
"403","2015-12-11",19.57
"404","2015-12-14",18.950001
"405","2015-12-15",19.049999
"406","2015-12-16",19.190001
"407","2015-12-17",19.07
"408","2015-12-18",19.34
"409","2015-12-21",19.08
"410","2015-12-22",19.24
"411","2015-12-23",19.549999
"412","2015-12-24",19.459999
"413","2015-12-28",20.690001
"414","2015-12-29",20.940001
"415","2015-12-30",20.799999
"416","2015-12-31",21.360001
"417","2016-01-04",20.790001
"418","2016-01-05",20.82
"419","2016-01-06",20.58
"420","2016-01-07",20.42
"421","2016-01-08",20.35
"422","2016-01-11",19.870001
"423","2016-01-12",19.950001
"424","2016-01-13",19.35
"425","2016-01-14",20
"426","2016-01-15",19.629999
"427","2016-01-19",19.5
"428","2016-01-20",18.85
"429","2016-01-21",17.76
"430","2016-01-22",18.6
"431","2016-01-25",18.24
"432","2016-01-26",18.049999
"433","2016-01-27",17.84
"434","2016-01-28",17.719999
"435","2016-01-29",17.950001
"436","2016-02-01",17.709999
"437","2016-02-02",17.809999
"438","2016-02-03",17.59
"439","2016-02-04",17.58
"440","2016-02-05",17.709999
"441","2016-02-08",17.469999
"442","2016-02-09",17.08
"443","2016-02-10",17.26
"444","2016-02-11",16.66
"445","2016-02-12",16.73
"446","2016-02-16",17.139999
"447","2016-02-17",17.719999
"448","2016-02-18",15.77
"449","2016-02-19",16.9
"450","2016-02-22",17.360001
"451","2016-02-23",16.940001
"452","2016-02-24",17.1
"453","2016-02-25",17.450001
"454","2016-02-26",17.5
"455","2016-02-29",17.5
"456","2016-03-01",17.950001
"457","2016-03-02",18.1
"458","2016-03-03",18.200001
"459","2016-03-04",19.309999
"460","2016-03-07",19.190001
"461","2016-03-08",18.17
"462","2016-03-09",19.07
"463","2016-03-10",18.879999
"464","2016-03-11",19.09
"465","2016-03-14",19.1
"466","2016-03-15",18.889999
"467","2016-03-16",19.139999
"468","2016-03-17",19.6
"469","2016-03-18",19.27
"470","2016-03-21",19.18
"471","2016-03-22",19.25
"472","2016-03-23",18.93
"473","2016-03-24",19.6
"474","2016-03-28",19.43
"475","2016-03-29",19.65
"476","2016-03-30",20.120001
"477","2016-03-31",18.84
"478","2016-04-01",18.4
"479","2016-04-04",18.1
"480","2016-04-05",18.09
"481","2016-04-06",18.17
"482","2016-04-07",18.41
"483","2016-04-08",18.58
"484","2016-04-11",18.43
"485","2016-04-12",18.790001
"486","2016-04-13",18.690001
"487","2016-04-14",18.84
"488","2016-04-15",18.299999
"489","2016-04-18",18.889999
"490","2016-04-19",19.280001
"491","2016-04-20",19.65
"492","2016-04-21",19.6
"493","2016-04-22",19.91
"494","2016-04-25",19.9
"495","2016-04-26",19.799999
"496","2016-04-27",20.15
"497","2016-04-28",20.200001
"498","2016-04-29",21.549999
"499","2016-05-02",21.129999
"500","2016-05-03",21.030001
"501","2016-05-04",21.450001
"502","2016-05-05",20.969999
"503","2016-05-06",21.190001
"504","2016-05-09",20.5
"505","2016-05-10",20.9
"506","2016-05-11",20.280001
"507","2016-05-12",20.309999
"508","2016-05-13",20.219999
"509","2016-05-16",20.700001
"510","2016-05-17",21.030001
"511","2016-05-18",21.15
"512","2016-05-19",21.559999
"513","2016-05-20",21.110001
"514","2016-05-23",20.92
"515","2016-05-24",21.299999
"516","2016-05-25",21.530001
"517","2016-05-26",21.77
"518","2016-05-27",21.4
"519","2016-05-31",21.790001
"520","2016-06-01",22.120001
"521","2016-06-02",22.26
"522","2016-06-03",22.27
"523","2016-06-06",22.48
"524","2016-06-07",23.219999
"525","2016-06-08",22.98
"526","2016-06-09",22.799999
"527","2016-06-10",22.549999
"528","2016-06-13",22.43
"529","2016-06-14",22.389999
"530","2016-06-15",22.26
"531","2016-06-16",22.379999
"532","2016-06-17",22.15
"533","2016-06-20",22.07
"534","2016-06-21",22.360001
"535","2016-06-22",22.280001
"536","2016-06-23",22.450001
"537","2016-06-24",22.309999
"538","2016-06-27",21.42
"539","2016-06-28",22.43
"540","2016-06-29",22.969999
"541","2016-06-30",23.02
"542","2016-07-01",22.99
"543","2016-07-05",22.48
"544","2016-07-06",22.41
"545","2016-07-07",22.43
"546","2016-07-08",22.040001
"547","2016-07-11",21.870001
"548","2016-07-12",21.870001
"549","2016-07-13",21.780001
"550","2016-07-14",21.379999
"551","2016-07-15",21.620001
"552","2016-07-18",21.530001
"553","2016-07-19",21.65
"554","2016-07-20",21.51
"555","2016-07-21",21.83
"556","2016-07-22",21.889999
"557","2016-07-25",21.959999
"558","2016-07-26",22.08
"559","2016-07-27",21.950001
"560","2016-07-28",21.959999
"561","2016-07-29",22.049999
"562","2016-08-01",21.84
"563","2016-08-02",21.74
"564","2016-08-03",22.450001
"565","2016-08-04",22.299999
"566","2016-08-05",22.07
"567","2016-08-08",21.82
"568","2016-08-09",21.5
"569","2016-08-10",21.84
"570","2016-08-11",21.440001
"571","2016-08-12",20.450001
"572","2016-08-15",20.68
"573","2016-08-16",20.57
"574","2016-08-17",20.43
"575","2016-08-18",20.48
"576","2016-08-19",20.41
"577","2016-08-22",20.24
"578","2016-08-23",20.09
"579","2016-08-24",20.15
"580","2016-08-25",19.91
"581","2016-08-26",20.1
"582","2016-08-29",20.139999
"583","2016-08-30",20.110001
"584","2016-08-31",20.290001
"585","2016-09-01",20.219999
"586","2016-09-02",20.58
"587","2016-09-06",20.809999
"588","2016-09-07",20.83
"589","2016-09-08",20.92
"590","2016-09-09",20.77
"591","2016-09-12",20.68
"592","2016-09-13",20.4
"593","2016-09-14",20.280001
"594","2016-09-15",20.389999
"595","2016-09-16",20.26
"596","2016-09-19",20.139999
"597","2016-09-20",20.219999
"598","2016-09-21",19.889999
"599","2016-09-22",19.93
"600","2016-09-23",19.83
"601","2016-09-26",19.76
"602","2016-09-27",19.67
"603","2016-09-28",19.969999
"604","2016-09-29",20.15
"605","2016-09-30",19.82
"606","2016-10-03",20.059999
"607","2016-10-04",20
"608","2016-10-05",20
"609","2016-10-06",20.23
"610","2016-10-07",20.02
"611","2016-10-10",20.049999
"612","2016-10-11",19.950001
"613","2016-10-12",19.99
"614","2016-10-13",19.950001
"615","2016-10-14",19.969999
"616","2016-10-17",19.9
"617","2016-10-18",20.15
"618","2016-10-19",19.950001
"619","2016-10-20",20.049999
"620","2016-10-21",20.1
"621","2016-10-24",20.35
"622","2016-10-25",20.15
"623","2016-10-26",19.950001
"624","2016-10-27",19.85
"625","2016-10-28",19.75
"626","2016-10-31",19.549999
"627","2016-11-01",19.4
"628","2016-11-02",18.65
"629","2016-11-03",18.15
"630","2016-11-04",17.700001
"631","2016-11-07",17.950001
"632","2016-11-08",18.200001
"633","2016-11-09",18.200001
"634","2016-11-10",17.9
"635","2016-11-11",17.75
"636","2016-11-14",18.049999
"637","2016-11-15",18.35
"638","2016-11-16",18.25
"639","2016-11-17",18.200001
"640","2016-11-18",18
"641","2016-11-21",18
"642","2016-11-22",17.65
"643","2016-11-23",17.450001
"644","2016-11-25",17.549999
"645","2016-11-28",17.9
"646","2016-11-29",18.049999
"647","2016-11-30",18.65
"648","2016-12-01",18.9
"649","2016-12-02",19.075001
"650","2016-12-05",19.65
"651","2016-12-06",19.5
"652","2016-12-07",19.299999
"653","2016-12-08",19.049999
"654","2016-12-09",18.799999
"655","2016-12-12",18.15
"656","2016-12-13",18
"657","2016-12-14",17.700001
"658","2016-12-15",17.85
"659","2016-12-16",18.35
"660","2016-12-19",17.9
"661","2016-12-20",17.799999
"662","2016-12-21",18.15
"663","2016-12-22",18.15
"664","2016-12-23",18.049999
"665","2016-12-27",18.35
"666","2016-12-28",18.25
"667","2016-12-29",18.200001
"668","2016-12-30",18.200001
"669","2017-01-03",18.799999
"670","2017-01-04",19.35
"671","2017-01-05",19.799999
"672","2017-01-06",20.049999
"673","2017-01-09",20.15
"674","2017-01-10",19.799999
"675","2017-01-11",19.799999
"676","2017-01-12",19.6
"677","2017-01-13",19.6
"678","2017-01-17",19.200001
"679","2017-01-18",19.299999
"680","2017-01-19",19.299999
"681","2017-01-20",19.299999
"682","2017-01-23",19.299999
"683","2017-01-24",19.700001
"684","2017-01-25",19.65
"685","2017-01-26",20.049999
"686","2017-01-27",20
"687","2017-01-30",19.700001
"688","2017-01-31",19.700001
"689","2017-02-01",19.700001
"690","2017-02-02",19.700001
"691","2017-02-03",19.799999
"692","2017-02-06",19.9
"693","2017-02-07",19.85
"694","2017-02-08",19.700001
"695","2017-02-09",19.85
"696","2017-02-10",20.200001
"697","2017-02-13",19.9
"698","2017-02-14",19.9
"699","2017-02-15",19.85
"700","2017-02-16",20.1
"701","2017-02-17",20.950001
"702","2017-02-21",22.15
"703","2017-02-22",22.5
"704","2017-02-23",22.25
"705","2017-02-24",21.950001
"706","2017-02-27",21.15
"707","2017-02-28",20.75
"708","2017-03-01",21.049999
"709","2017-03-02",21.549999
"710","2017-03-03",21.65
"711","2017-03-06",21.25
"712","2017-03-07",21.35
"713","2017-03-08",21.25
"714","2017-03-09",21
"715","2017-03-10",21.049999
"716","2017-03-13",20.9
"717","2017-03-14",20.9
"718","2017-03-15",21.1
"719","2017-03-16",21.200001
"720","2017-03-17",20.9
"721","2017-03-20",21.75
"722","2017-03-21",21.1
"723","2017-03-22",21.299999
"724","2017-03-23",21.4
"725","2017-03-24",21.5
"726","2017-03-27",21.15
"727","2017-03-28",21.35
"728","2017-03-29",21.549999
"729","2017-03-30",21.549999
"730","2017-03-31",21.549999
"731","2017-04-03",21.35
"732","2017-04-04",21.4
"733","2017-04-05",21.25
"734","2017-04-06",21.299999
"735","2017-04-07",21.450001
"736","2017-04-10",21.299999
"737","2017-04-11",21.15
"738","2017-04-12",20.85
"739","2017-04-13",20.799999
"740","2017-04-17",20.700001
"741","2017-04-18",20.700001
"742","2017-04-19",20.65
"743","2017-04-20",20.9
"744","2017-04-21",20.85
"745","2017-04-24",20.799999
"746","2017-04-25",20.85
"747","2017-04-26",20.799999
"748","2017-04-27",20.75
"749","2017-04-28",20.700001
"750","2017-05-01",21
"751","2017-05-02",20.700001
"752","2017-05-03",20.65
"753","2017-05-04",19.9
"754","2017-05-05",20.5
"755","2017-05-08",20.85
"756","2017-05-09",20.5
"757","2017-05-10",20.6
"758","2017-05-11",20.549999
"759","2017-05-12",20
"760","2017-05-15",20.4
"761","2017-05-16",20.049999
"762","2017-05-17",19.85
"763","2017-05-18",19.85
"764","2017-05-19",20.200001
"765","2017-05-22",20.15
"766","2017-05-23",20.200001
"767","2017-05-24",20.1
"768","2017-05-25",20.049999
"769","2017-05-26",19.85
"770","2017-05-30",19.85
"771","2017-05-31",19.6
"772","2017-06-01",19.799999
"773","2017-06-02",19.549999
"774","2017-06-05",19.85
"775","2017-06-06",19.9
"776","2017-06-07",19.549999
"777","2017-06-08",19.25
"778","2017-06-09",19.299999
"779","2017-06-12",19.6
"780","2017-06-13",19.65
"781","2017-06-14",19.35
"782","2017-06-15",18.75
"783","2017-06-16",19.299999
"784","2017-06-19",19.35
"785","2017-06-20",18.75
"786","2017-06-21",18.65
"787","2017-06-22",18.85
"788","2017-06-23",19.299999
"789","2017-06-26",19.200001
"790","2017-06-27",19.049999
"791","2017-06-28",19.25
"792","2017-06-29",19.35
"793","2017-06-30",19.5
"794","2017-07-03",19.700001
"795","2017-07-05",19.4
"796","2017-07-06",19.35
"797","2017-07-07",19.200001
"798","2017-07-10",19.35
"799","2017-07-11",19.35
"800","2017-07-12",19.5
"801","2017-07-13",19.35
"802","2017-07-14",19.799999
"803","2017-07-17",19.9
"804","2017-07-18",20
"805","2017-07-19",19.9
"806","2017-07-20",19.549999
"807","2017-07-21",19.700001
"808","2017-07-24",19.85
"809","2017-07-25",20.200001
"810","2017-07-26",20.200001
"811","2017-07-27",20.35
"812","2017-07-28",20.25
"813","2017-07-31",20.299999
"814","2017-08-01",20.5
"815","2017-08-02",20.549999
"816","2017-08-03",20.9
"817","2017-08-04",21.200001
"818","2017-08-07",21.75
"819","2017-08-08",21.200001
"820","2017-08-09",21.5
"821","2017-08-10",21.65
"822","2017-08-11",21.5
"823","2017-08-14",21.200001
"824","2017-08-15",20.950001
"825","2017-08-16",21.049999
"826","2017-08-17",21.1
"827","2017-08-18",20.85
"828","2017-08-21",20.799999
"829","2017-08-22",21
"830","2017-08-23",20.85
"831","2017-08-24",20.950001
"832","2017-08-25",21.75
"833","2017-08-28",21.950001
"834","2017-08-29",21.799999
"835","2017-08-30",21.799999
"836","2017-08-31",21.85
"837","2017-09-01",21.85
"838","2017-09-05",21.25
"839","2017-09-06",21.5
"840","2017-09-07",21.4
"841","2017-09-08",21.25
"842","2017-09-11",21.15
"843","2017-09-12",21.1
"844","2017-09-13",21.1
"845","2017-09-14",21.1
"846","2017-09-15",21
"847","2017-09-18",21.049999
"848","2017-09-19",21.049999
"849","2017-09-20",21
"850","2017-09-21",20.950001
"851","2017-09-22",20.9
"852","2017-09-25",21.200001
"853","2017-09-26",21.200001
"854","2017-09-27",21.1
"855","2017-09-28",21
"856","2017-09-29",21
"857","2017-10-02",21
"858","2017-10-03",21
"859","2017-10-04",20.85
"860","2017-10-05",20.950001
"861","2017-10-06",20.700001
"862","2017-10-09",20.4
"863","2017-10-10",20.700001
"864","2017-10-11",20.700001
"865","2017-10-12",20.700001
"866","2017-10-13",20.5
"867","2017-10-16",20.5
"868","2017-10-17",20.299999
"869","2017-10-18",20.049999
"870","2017-10-19",20.25
"871","2017-10-20",19.799999
"872","2017-10-23",19.75
"873","2017-10-24",19.700001
"874","2017-10-25",19.25
"875","2017-10-26",19.35
"876","2017-10-27",19.700001
"877","2017-10-30",19.65
"878","2017-10-31",19.700001
"879","2017-11-01",20.1
"880","2017-11-02",20.4
"881","2017-11-03",20.5
"882","2017-11-06",20.6
"883","2017-11-07",20.5
"884","2017-11-08",20.25
"885","2017-11-09",19.950001
"886","2017-11-10",19.5
"887","2017-11-13",19.25
"888","2017-11-14",19.1
"889","2017-11-15",19.35
"890","2017-11-16",19.5
"891","2017-11-17",19.5
"892","2017-11-20",19.5
"893","2017-11-21",19.5
"894","2017-11-22",19.9
"895","2017-11-24",19.799999
"896","2017-11-27",19.799999
"897","2017-11-28",19.6
"898","2017-11-29",19.5
"899","2017-11-30",19.700001
"900","2017-12-01",19.65
"901","2017-12-04",19.65
"902","2017-12-05",19.65
"903","2017-12-06",19.799999
"904","2017-12-07",19.700001
"905","2017-12-08",19.85
"906","2017-12-11",20.049999
"907","2017-12-12",20.049999
"908","2017-12-13",20.049999
"909","2017-12-14",20.049999
"910","2017-12-15",20
"911","2017-12-18",20.049999
"912","2017-12-19",19.9
"913","2017-12-20",19.85
"914","2017-12-21",20.049999
"915","2017-12-22",20.5
"916","2017-12-26",20.75
"917","2017-12-27",20.700001
"918","2017-12-28",20.85
"919","2017-12-29",20.950001
"920","2018-01-02",21.5
"921","2018-01-03",21.6
"922","2018-01-04",21.450001
"923","2018-01-05",21.4
"924","2018-01-08",21.450001
"925","2018-01-09",21.450001
"926","2018-01-10",21
"927","2018-01-11",21.299999
"928","2018-01-12",21.5
"929","2018-01-16",21.35
"930","2018-01-17",21.549999
"931","2018-01-18",21.299999
"932","2018-01-19",21.049999
"933","2018-01-22",21.700001
"934","2018-01-23",21.700001
"935","2018-01-24",21.549999
"936","2018-01-25",21.200001
"937","2018-01-26",21.049999
"938","2018-01-29",20.799999
"939","2018-01-30",20.65
"940","2018-01-31",20.950001
"941","2018-02-01",20.700001
"942","2018-02-02",20.35
"943","2018-02-05",20
"944","2018-02-06",19.950001
"945","2018-02-07",20.1
"946","2018-02-08",19.950001
"947","2018-02-09",19.85
"948","2018-02-12",20.200001
"949","2018-02-13",20.1
"950","2018-02-14",20.15
"951","2018-02-15",20.6
"952","2018-02-16",20.700001
"953","2018-02-20",20.799999
"954","2018-02-21",20.450001
"955","2018-02-22",20.35
"956","2018-02-23",20.299999
"957","2018-02-26",20.5
"958","2018-02-27",19.700001
"959","2018-02-28",19.549999
"960","2018-03-01",19.700001
"961","2018-03-02",20
"962","2018-03-05",20.200001
"963","2018-03-06",20
"964","2018-03-07",19.700001
"965","2018-03-08",19.6
"966","2018-03-09",19.9
"967","2018-03-12",20.200001
"968","2018-03-13",20.049999
"969","2018-03-14",19.85
"970","2018-03-15",19.4
"971","2018-03-16",19.5
"972","2018-03-19",18.9
"973","2018-03-20",18.950001
