"","date","CHEK"
"162","2015-10-21",36
"163","2015-10-22",34.919998
"164","2015-10-23",34.439999
"165","2015-10-26",34.68
"166","2015-10-27",33.959999
"167","2015-10-28",35.400002
"168","2015-10-29",35.400002
"169","2015-10-30",33.360001
"170","2015-11-02",33.540001
"171","2015-11-03",33.995998
"172","2015-11-04",33.599998
"173","2015-11-05",33.708
"174","2015-11-06",34.32
"175","2015-11-09",34.560001
"176","2015-11-10",31.200001
"177","2015-11-11",30.695999
"178","2015-11-12",30
"179","2015-11-13",30
"180","2015-11-16",32.16
"181","2015-11-17",32.16
"182","2015-11-18",30
"183","2015-11-19",30
"184","2015-11-20",29.639999
"185","2015-11-23",27.6
"186","2015-11-24",26.4
"187","2015-11-25",25.440001
"188","2015-11-27",25.440001
"189","2015-11-30",25.08
"190","2015-12-01",25.68
"191","2015-12-02",25.799999
"192","2015-12-03",25.68
"193","2015-12-04",25.344
"194","2015-12-07",25.344
"195","2015-12-08",24.959999
"196","2015-12-09",24.959999
"197","2015-12-10",24
"198","2015-12-11",24.360001
"199","2015-12-14",23.52
"200","2015-12-15",23.292
"201","2015-12-16",23.448
"202","2015-12-17",23.448
"203","2015-12-18",25.26
"204","2015-12-21",24.6
"205","2015-12-22",23.76
"206","2015-12-23",24
"207","2015-12-24",22.92
"208","2015-12-28",23.747999
"209","2015-12-29",23.280001
"210","2015-12-30",23.040001
"211","2015-12-31",22.68
"212","2016-01-04",24.120001
"213","2016-01-05",24.120001
"214","2016-01-06",24.120001
"215","2016-01-07",23.76
"216","2016-01-08",24
"217","2016-01-11",23.879999
"218","2016-01-12",23.879999
"219","2016-01-13",23.219999
"220","2016-01-14",23.879999
"221","2016-01-15",23.16
"222","2016-01-19",24.48
"223","2016-01-20",25.26
"224","2016-01-21",25.08
"225","2016-01-22",25.08
"226","2016-01-25",25.08
"227","2016-01-26",25.452
"228","2016-01-27",24
"229","2016-01-28",23.4
"230","2016-01-29",24.6
"231","2016-02-01",24.6
"232","2016-02-02",24.959999
"233","2016-02-03",26.4
"234","2016-02-04",24.612
"235","2016-02-05",27.24
"236","2016-02-08",25.944
"237","2016-02-09",26.4
"238","2016-02-10",26.4
"239","2016-02-11",29.52
"240","2016-02-12",29.76
"241","2016-02-16",30.6
"242","2016-02-17",33
"243","2016-02-18",33
"244","2016-02-19",33
"245","2016-02-22",34.799999
"246","2016-02-23",36.240002
"247","2016-02-24",38.52
"248","2016-02-25",38.400002
"249","2016-02-26",39.599998
"250","2016-02-29",38.400002
"251","2016-03-01",37.560001
"252","2016-03-02",37.919998
"253","2016-03-03",38.400002
"254","2016-03-04",38.076
"255","2016-03-07",39.599998
"256","2016-03-08",37.967999
"257","2016-03-09",30.84
"258","2016-03-10",35.916
"259","2016-03-11",36
"260","2016-03-14",37.799999
"261","2016-03-15",37.439999
"262","2016-03-16",37.439999
"263","2016-03-17",36
"264","2016-03-18",36.240002
"265","2016-03-21",34.799999
"266","2016-03-22",33.720001
"267","2016-03-23",33.720001
"268","2016-03-24",33.720001
"269","2016-03-28",34.799999
"270","2016-03-29",35.880001
"271","2016-03-30",31.344
"272","2016-03-31",33
"273","2016-04-01",33
"274","2016-04-04",36
"275","2016-04-05",35.400002
"276","2016-04-06",35.040001
"277","2016-04-07",35.52
"278","2016-04-08",35.868
"279","2016-04-11",35.736
"280","2016-04-12",33.119999
"281","2016-04-13",33.599998
"282","2016-04-14",35.112
"283","2016-04-15",35.112
"284","2016-04-18",36
"285","2016-04-19",36
"286","2016-04-20",35.543999
"287","2016-04-21",35.543999
"288","2016-04-22",35.543999
"289","2016-04-25",34.799999
"290","2016-04-26",34.799999
"291","2016-04-27",34.799999
"292","2016-04-28",34.919998
"293","2016-04-29",34.919998
"294","2016-05-02",34.919998
"295","2016-05-03",34.919998
"296","2016-05-04",32.400002
"297","2016-05-05",32.400002
"298","2016-05-06",29.76
"299","2016-05-09",32.124001
"300","2016-05-10",31.200001
"301","2016-05-11",29.639999
"302","2016-05-12",31.152
"303","2016-05-13",31.152
"304","2016-05-16",29.652
"305","2016-05-17",29.412001
"306","2016-05-18",29.4
"307","2016-05-19",25.416
"308","2016-05-20",24.719999
"309","2016-05-23",24
"310","2016-05-24",24.587999
"311","2016-05-25",24
"312","2016-05-26",24
"313","2016-05-27",23.4
"314","2016-05-31",21.84
"315","2016-06-01",19.68
"316","2016-06-02",18.6
"317","2016-06-03",18
"318","2016-06-06",18
"319","2016-06-07",16.812
"320","2016-06-08",15.84
"321","2016-06-09",17.76
"322","2016-06-10",17.16
"323","2016-06-13",16.559999
"324","2016-06-14",16.572001
"325","2016-06-15",15.96
"326","2016-06-16",15.6
"327","2016-06-17",15.6
"328","2016-06-20",14.64
"329","2016-06-21",13.8
"330","2016-06-22",13.56
"331","2016-06-23",11.976
"332","2016-06-24",12
"333","2016-06-27",12.48
"334","2016-06-28",16.799999
"335","2016-06-29",17.16
"336","2016-06-30",16.68
"337","2016-07-01",15.72
"338","2016-07-05",17.4
"339","2016-07-06",16.32
"340","2016-07-07",16.68
"341","2016-07-08",17.280001
"342","2016-07-11",17.16
"343","2016-07-12",16.799999
"344","2016-07-13",16.92
"345","2016-07-14",15.78
"346","2016-07-15",14.52
"347","2016-07-18",13.92
"348","2016-07-19",14.16
"349","2016-07-20",15
"350","2016-07-21",15.6
"351","2016-07-22",14.16
"352","2016-07-25",14.64
"353","2016-07-26",15.12
"354","2016-07-27",15.96
"355","2016-07-28",15.936
"356","2016-07-29",15.12
"357","2016-08-01",15.6
"358","2016-08-02",15.36
"359","2016-08-03",16.68
"360","2016-08-04",29.280001
"361","2016-08-05",36.360001
"362","2016-08-08",27.120001
"363","2016-08-09",28.200001
"364","2016-08-10",26.4
"365","2016-08-11",24.719999
"366","2016-08-12",24.48
"367","2016-08-15",24.6
"368","2016-08-16",23.76
"369","2016-08-17",23.16
"370","2016-08-18",22.440001
"371","2016-08-19",23.4
"372","2016-08-22",22.92
"373","2016-08-23",23.16
"374","2016-08-24",23.16
"375","2016-08-25",22.440001
"376","2016-08-26",22.440001
"377","2016-08-29",24.24
"378","2016-08-30",24.48
"379","2016-08-31",24.360001
"380","2016-09-01",23.76
"381","2016-09-02",24.48
"382","2016-09-06",23.639999
"383","2016-09-07",24.48
"384","2016-09-08",24.959999
"385","2016-09-09",24.719999
"386","2016-09-12",26.040001
"387","2016-09-13",26.16
"388","2016-09-14",26.040001
"389","2016-09-15",26.16
"390","2016-09-16",26.16
"391","2016-09-19",25.440001
"392","2016-09-20",23.4
"393","2016-09-21",24.24
"394","2016-09-22",24.84
"395","2016-09-23",24.6
"396","2016-09-26",23.040001
"397","2016-09-27",23.16
"398","2016-09-28",23.16
"399","2016-09-29",23.879999
"400","2016-09-30",23.76
"401","2016-10-03",23.52
"402","2016-10-04",23.040001
"403","2016-10-05",23.040001
"404","2016-10-06",22.68
"405","2016-10-07",23.16
"406","2016-10-10",22.440001
"407","2016-10-11",22.559999
"408","2016-10-12",22.559999
"409","2016-10-13",21.948
"410","2016-10-14",21.959999
"411","2016-10-17",22.08
"412","2016-10-18",21.84
"413","2016-10-19",21.719999
"414","2016-10-20",21.48
"415","2016-10-21",21.24
"416","2016-10-24",26.4
"417","2016-10-25",26.280001
"418","2016-10-26",28.08
"419","2016-10-27",27.959999
"420","2016-10-28",26.879999
"421","2016-10-31",26.639999
"422","2016-11-01",25.200001
"423","2016-11-02",25.440001
"424","2016-11-03",24.719999
"425","2016-11-04",25.440001
"426","2016-11-07",25.200001
"427","2016-11-08",24.719999
"428","2016-11-09",25.32
"429","2016-11-10",27.6
"430","2016-11-11",28.92
"431","2016-11-14",29.879999
"432","2016-11-15",29.879999
"433","2016-11-16",31.440001
"434","2016-11-17",34.799999
"435","2016-11-18",31.559999
"436","2016-11-21",30.120001
"437","2016-11-22",28.08
"438","2016-11-23",27.24
"439","2016-11-25",27.959999
"440","2016-11-28",27.48
"441","2016-11-29",26.040001
"442","2016-11-30",26.52
"443","2016-12-01",27.360001
"444","2016-12-02",29.4
"445","2016-12-05",31.200001
"446","2016-12-06",31.200001
"447","2016-12-07",29.879999
"448","2016-12-08",29.280001
"449","2016-12-09",28.92
"450","2016-12-12",29.040001
"451","2016-12-13",28.799999
"452","2016-12-14",28.68
"453","2016-12-15",28.32
"454","2016-12-16",27.84
"455","2016-12-19",28.32
"456","2016-12-20",28.08
"457","2016-12-21",27.6
"458","2016-12-22",27.719999
"459","2016-12-23",28.08
"460","2016-12-27",28.440001
"461","2016-12-28",28.08
"462","2016-12-29",28.200001
"463","2016-12-30",28.200001
"464","2017-01-03",28.68
"465","2017-01-04",29.4
"466","2017-01-05",29.280001
"467","2017-01-06",29.16
"468","2017-01-09",28.799999
"469","2017-01-10",28.799999
"470","2017-01-11",28.200001
"471","2017-01-12",27.959999
"472","2017-01-13",27.959999
"473","2017-01-17",27.959999
"474","2017-01-18",28.128
"475","2017-01-19",28.440001
"476","2017-01-20",29.040001
"477","2017-01-23",28.559999
"478","2017-01-24",29.040001
"479","2017-01-25",28.799999
"480","2017-01-26",29.040001
"481","2017-01-27",28.799999
"482","2017-01-30",27.9
"483","2017-01-31",27.120001
"484","2017-02-01",26.879999
"485","2017-02-02",27.719999
"486","2017-02-03",27.719999
"487","2017-02-06",27.360001
"488","2017-02-07",27.396
"489","2017-02-08",27.6
"490","2017-02-09",28.08
"491","2017-02-10",28.200001
"492","2017-02-13",28.200001
"493","2017-02-14",28.559999
"494","2017-02-15",28.559999
"495","2017-02-16",27.48
"496","2017-02-17",27.24
"497","2017-02-21",27.120001
"498","2017-02-22",27
"499","2017-02-23",27.216
"500","2017-02-24",27
"501","2017-02-27",26.4
"502","2017-02-28",25.200001
"503","2017-03-01",26.4
"504","2017-03-02",26.040001
"505","2017-03-03",26.16
"506","2017-03-06",24.959999
"507","2017-03-07",25.200001
"508","2017-03-08",25.559999
"509","2017-03-09",25.799999
"510","2017-03-10",26.16
"511","2017-03-13",25.440001
"512","2017-03-14",25.559999
"513","2017-03-15",25.559999
"514","2017-03-16",25.440001
"515","2017-03-17",26.040001
"516","2017-03-20",25.68
"517","2017-03-21",25.08
"518","2017-03-22",25.559999
"519","2017-03-23",25.440001
"520","2017-03-24",26.040001
"521","2017-03-27",26.16
"522","2017-03-28",25.92
"523","2017-03-29",24.959999
"524","2017-03-30",25.68
"525","2017-03-31",25.68
"526","2017-04-03",26.16
"527","2017-04-04",27.360001
"528","2017-04-05",25.799999
"529","2017-04-06",26.16
"530","2017-04-07",26.112
"531","2017-04-10",25.836
"532","2017-04-11",26.52
"533","2017-04-12",26.280001
"534","2017-04-13",26.124001
"535","2017-04-17",25.92
"536","2017-04-18",26.879999
"537","2017-04-19",26.280001
"538","2017-04-20",25.799999
"539","2017-04-21",25.440001
"540","2017-04-24",26.040001
"541","2017-04-25",25.799999
"542","2017-04-26",26.16
"543","2017-04-27",25.559999
"544","2017-04-28",25.799999
"545","2017-05-01",26.040001
"546","2017-05-02",26.040001
"547","2017-05-03",25.68
"548","2017-05-04",24.959999
"549","2017-05-05",24.84
"550","2017-05-08",23.639999
"551","2017-05-09",23.988001
"552","2017-05-10",24.48
"553","2017-05-11",24.120001
"554","2017-05-12",23.76
"555","2017-05-15",23.76
"556","2017-05-16",23.688
"557","2017-05-17",23.76
"558","2017-05-18",23.639999
"559","2017-05-19",24.84
"560","2017-05-22",24.875999
"561","2017-05-23",24.719999
"562","2017-05-24",24.24
"563","2017-05-25",24.120001
"564","2017-05-26",24.120001
"565","2017-05-30",23.639999
"566","2017-05-31",23.771999
"567","2017-06-01",23.988001
"568","2017-06-02",23.76
"569","2017-06-05",23.16
"570","2017-06-06",23.639999
"571","2017-06-07",23.208
"572","2017-06-08",22.92
"573","2017-06-09",23.040001
"574","2017-06-12",22.752001
"575","2017-06-13",22.92
"576","2017-06-14",22.32
"577","2017-06-15",22.559999
"578","2017-06-16",22.559999
"579","2017-06-19",22.32
"580","2017-06-20",22.247999
"581","2017-06-21",22.32
"582","2017-06-22",22.559999
"583","2017-06-23",22.559999
"584","2017-06-26",22.440001
"585","2017-06-27",22.32
"586","2017-06-28",22.559999
"587","2017-06-29",22.68
"588","2017-06-30",23.16
"589","2017-07-03",23.34
"590","2017-07-05",23.16
"591","2017-07-06",22.92
"592","2017-07-07",23.16
"593","2017-07-10",22.32
"594","2017-07-11",21.360001
"595","2017-07-12",22.32
"596","2017-07-13",22.32
"597","2017-07-14",21.959999
"598","2017-07-17",22.08
"599","2017-07-18",22.32
"600","2017-07-19",22.212
"601","2017-07-20",22.08
"602","2017-07-21",22.200001
"603","2017-07-24",21.959999
"604","2017-07-25",22.08
"605","2017-07-26",21.84
"606","2017-07-27",21.84
"607","2017-07-28",22.200001
"608","2017-07-31",22.176001
"609","2017-08-01",22.152
"610","2017-08-02",22.056
"611","2017-08-03",22.08
"612","2017-08-04",21.959999
"613","2017-08-07",21.719999
"614","2017-08-08",22.200001
"615","2017-08-09",21
"616","2017-08-10",21
"617","2017-08-11",20.040001
"618","2017-08-14",21.719999
"619","2017-08-15",21
"620","2017-08-16",20.4
"621","2017-08-17",21
"622","2017-08-18",20.628
"623","2017-08-21",20.76
"624","2017-08-22",20.52
"625","2017-08-23",20.52
"626","2017-08-24",20.4
"627","2017-08-25",20.76
"628","2017-08-28",20.879999
"629","2017-08-29",20.52
"630","2017-08-30",20.879999
"631","2017-08-31",21.708
"632","2017-09-01",22.200001
"633","2017-09-05",22.08
"634","2017-09-06",22.799999
"635","2017-09-07",22.200001
"636","2017-09-08",21.48
"637","2017-09-11",21.431999
"638","2017-09-12",21.24
"639","2017-09-13",21
"640","2017-09-14",21.959999
"641","2017-09-15",21.24
"642","2017-09-18",21.719999
"643","2017-09-19",21.011999
"644","2017-09-20",21.780001
"645","2017-09-21",21.827999
"646","2017-09-22",21
"647","2017-09-25",20.879999
"648","2017-09-26",21.360001
"649","2017-09-27",23.040001
"650","2017-09-28",23.639999
"651","2017-09-29",21.936001
"652","2017-10-02",22.08
"653","2017-10-03",22.440001
"654","2017-10-04",22.799999
"655","2017-10-05",22.68
"656","2017-10-06",23.280001
"657","2017-10-09",23.52
"658","2017-10-10",23.280001
"659","2017-10-11",23.280001
"660","2017-10-12",23.040001
"661","2017-10-13",21.120001
"662","2017-10-16",20.4
"663","2017-10-17",20.52
"664","2017-10-18",20.52
"665","2017-10-19",20.184
"666","2017-10-20",20.040001
"667","2017-10-23",20.16
"668","2017-10-24",18.587999
"669","2017-10-25",17.507999
"670","2017-10-26",17.184
"671","2017-10-27",17.52
"672","2017-10-30",17.16
"673","2017-10-31",15.48
"674","2017-11-01",14.76
"675","2017-11-02",15.96
"676","2017-11-03",16.32
"677","2017-11-06",15.84
"678","2017-11-07",15.72
"679","2017-11-08",16.08
"680","2017-11-09",15.36
"681","2017-11-10",17.040001
"682","2017-11-13",16.799999
"683","2017-11-14",15.876
"684","2017-11-15",15.48
"685","2017-11-16",13.2
"686","2017-11-17",14.28
"687","2017-11-20",13.08
"688","2017-11-21",12.96
"689","2017-11-22",12.24
"690","2017-11-24",12.336
"691","2017-11-27",12.36
"692","2017-11-28",12.24
"693","2017-11-29",13.896
"694","2017-11-30",11.808
"695","2017-12-01",10.92
"696","2017-12-04",10.416
"697","2017-12-05",11.04
"698","2017-12-06",10.2
"699","2017-12-07",10.32
"700","2017-12-08",10.584
"701","2017-12-11",10.968
"702","2017-12-12",10.56
"703","2017-12-13",10.62
"704","2017-12-14",10.92
"705","2017-12-15",11.4
"706","2017-12-18",11.256
"707","2017-12-19",10.68
"708","2017-12-20",10.32
"709","2017-12-21",10.44
"710","2017-12-22",10.104
"711","2017-12-26",10.56
"712","2017-12-27",10.38
"713","2017-12-28",10.2
"714","2017-12-29",10.44
"715","2018-01-02",10.92
"716","2018-01-03",10.8
"717","2018-01-04",10.68
"718","2018-01-05",10.98
"719","2018-01-08",11.04
"720","2018-01-09",10.68
"721","2018-01-10",10.2
"722","2018-01-11",11.124
"723","2018-01-12",11.712
"724","2018-01-16",10.92
"725","2018-01-17",10.8
"726","2018-01-18",10.404
"727","2018-01-19",10.26
"728","2018-01-22",11.16
"729","2018-01-23",10.92
"730","2018-01-24",11.148
"731","2018-01-25",10.92
"732","2018-01-26",10.8
"733","2018-01-29",10.92
"734","2018-01-30",10.68
"735","2018-01-31",10.728
"736","2018-02-01",10.464
"737","2018-02-02",10.2
"738","2018-02-05",10.08
"739","2018-02-06",9.036
"740","2018-02-07",8.532
"741","2018-02-08",8.64
"742","2018-02-09",7.92
"743","2018-02-12",9
"744","2018-02-13",9.072
"745","2018-02-14",9.24
"746","2018-02-15",9
"747","2018-02-16",9.12
"748","2018-02-20",9.36
"749","2018-02-21",9.36
"750","2018-02-22",8.64
"751","2018-02-23",8.64
"752","2018-02-26",8.88
"753","2018-02-27",8.508
"754","2018-02-28",8.64
"755","2018-03-01",8.04
"756","2018-03-02",7.92
"757","2018-03-05",8.4
"758","2018-03-06",8.4
"759","2018-03-07",8.4
"760","2018-03-08",8.364
"761","2018-03-09",8.4
"762","2018-03-12",8.16
"763","2018-03-13",8.52
"764","2018-03-14",8.376
"765","2018-03-15",8.136
"766","2018-03-16",8.04
"767","2018-03-19",7.92
"768","2018-03-20",7.788
"769","2018-03-21",5.88
"770","2018-03-22",6.12
"771","2018-03-23",5.904
"772","2018-03-26",6.588
"773","2018-03-27",6.132
"774","2018-03-28",6.024
"775","2018-03-29",6.216
"776","2018-04-02",6.18
"777","2018-04-03",5.64
"778","2018-04-04",5.2
"779","2018-04-05",4.2
"780","2018-04-06",3.59
"781","2018-04-09",3.78
"782","2018-04-10",3.64
"783","2018-04-11",3.82
"784","2018-04-12",3.921
"785","2018-04-13",4.04
"786","2018-04-16",4.14
"787","2018-04-17",4.97
"788","2018-04-18",4.358
"789","2018-04-19",4
"790","2018-04-20",4.05
"791","2018-04-23",7.26
"792","2018-04-24",14.87
"793","2018-04-25",12.87
"794","2018-04-26",7.96
"795","2018-04-27",9.02
"796","2018-04-30",12.79
"797","2018-05-01",13.44
"798","2018-05-02",12.22
"799","2018-05-03",8.81
"800","2018-05-04",4.55
"801","2018-05-07",4.31
"802","2018-05-08",4.49
"803","2018-05-09",4.31
"804","2018-05-10",4.29
"805","2018-05-11",4.13
"806","2018-05-14",4.11
"807","2018-05-15",4.05
"808","2018-05-16",4.87
"809","2018-05-17",4.78
"810","2018-05-18",4.4
"811","2018-05-21",4.48
"812","2018-05-22",4.65
"813","2018-05-23",4.41
"814","2018-05-24",4.34
"815","2018-05-25",4.24
"816","2018-05-29",4.14
"817","2018-05-30",4.24
"818","2018-05-31",4.16
"819","2018-06-01",4.16
"820","2018-06-04",4.51
"821","2018-06-05",4.4
"822","2018-06-06",4.26
"823","2018-06-07",4.2
"824","2018-06-08",4.22
"825","2018-06-11",4.23
"826","2018-06-12",4.25
"827","2018-06-13",4.19
"828","2018-06-14",4.12
"829","2018-06-15",3.99
"830","2018-06-18",4.26
"831","2018-06-19",4.3
"832","2018-06-20",4.17
"833","2018-06-21",4.11
"834","2018-06-22",4.23
"835","2018-06-25",4.13
"836","2018-06-26",4.04
"837","2018-06-27",4.063
"838","2018-06-28",4.07
"839","2018-06-29",4.05
"840","2018-07-02",3.9
"841","2018-07-03",3.94
"842","2018-07-05",4
"843","2018-07-06",4.03
"844","2018-07-09",4.16
"845","2018-07-10",4.1
"846","2018-07-11",4.09
"847","2018-07-12",3.98
"848","2018-07-13",3.9
"849","2018-07-16",3.86
"850","2018-07-17",3.81
"851","2018-07-18",3.79
"852","2018-07-19",3.73
"853","2018-07-20",3.69
"854","2018-07-23",3.65
"855","2018-07-24",3.52
"856","2018-07-25",3.41
"857","2018-07-26",3.32
"858","2018-07-27",3.21
"859","2018-07-30",3.24
"860","2018-07-31",3.76
"861","2018-08-01",3.54
"862","2018-08-02",3.24
"863","2018-08-03",3.27
"864","2018-08-06",3.37
"865","2018-08-07",3.35
"866","2018-08-08",3.3
"867","2018-08-09",3.22
"868","2018-08-10",3.22
"869","2018-08-13",3.53
"870","2018-08-14",3.39
"871","2018-08-15",3.33
"872","2018-08-16",3.37
"873","2018-08-17",3.37
"874","2018-08-20",3.3
"875","2018-08-21",3.38
"876","2018-08-22",3.46
"877","2018-08-23",3.47
"878","2018-08-24",3.51
"879","2018-08-27",3.609
"880","2018-08-28",3.63
"881","2018-08-29",3.84
"882","2018-08-30",4.04
"883","2018-08-31",4.03
"884","2018-09-04",4.13
"885","2018-09-05",3.98
"886","2018-09-06",4.02
"887","2018-09-07",3.98
"888","2018-09-10",3.68
"889","2018-09-11",3.6
"890","2018-09-12",3.5
"891","2018-09-13",3.54
"892","2018-09-14",3.48
"893","2018-09-17",3.49
"894","2018-09-18",3.8
"895","2018-09-19",3.82
"896","2018-09-20",3.65
"897","2018-09-21",3.81
"898","2018-09-24",3.92
"899","2018-09-25",3.96
"900","2018-09-26",3.99
"901","2018-09-27",4.05
"902","2018-09-28",4
"903","2018-10-01",4.17
"904","2018-10-02",3.95
"905","2018-10-03",4.09
"906","2018-10-04",4
"907","2018-10-05",3.945
"908","2018-10-08",3.85
"909","2018-10-09",4
"910","2018-10-10",3.935
"911","2018-10-11",3.73
"912","2018-10-12",3.7
"913","2018-10-15",3.79
"914","2018-10-16",3.65
"915","2018-10-17",3.8
"916","2018-10-18",3.79
"917","2018-10-19",3.66
"918","2018-10-22",3.56
"919","2018-10-23",3.52
"920","2018-10-24",3.55
"921","2018-10-25",3.75
"922","2018-10-26",3.64
"923","2018-10-29",3.76
"924","2018-10-30",3.57
"925","2018-10-31",3.57
"926","2018-11-01",3.96
"927","2018-11-02",3.84
"928","2018-11-05",3.79
"929","2018-11-06",3.84
"930","2018-11-07",3.71
"931","2018-11-08",3.89
"932","2018-11-09",3.74
"933","2018-11-12",3.7
"934","2018-11-13",3.5
"935","2018-11-14",3.33
"936","2018-11-15",3.34
"937","2018-11-16",3.44
"938","2018-11-19",3.405
"939","2018-11-20",3.39
"940","2018-11-21",3.47
"941","2018-11-23",3.47
"942","2018-11-26",3.35
"943","2018-11-27",3.1
"944","2018-11-28",3.18
"945","2018-11-29",3.25
"946","2018-11-30",3.4
"947","2018-12-03",3.33
"948","2018-12-04",3.29
"949","2018-12-06",3.13
"950","2018-12-07",3.22
"951","2018-12-10",3.15
"952","2018-12-11",3.28
"953","2018-12-12",3.28
"954","2018-12-13",3.29
"955","2018-12-14",2.925
"956","2018-12-17",2.55
"957","2018-12-18",2.3
"958","2018-12-19",2.23
"959","2018-12-20",2.18
"960","2018-12-21",2.12
"961","2018-12-24",2.08
"962","2018-12-26",2.04
"963","2018-12-27",2.05
"964","2018-12-28",2.1
"965","2018-12-31",2.15
"966","2019-01-02",2.27
"967","2019-01-03",2.43
"968","2019-01-04",2.5
"969","2019-01-07",2.7
"970","2019-01-08",2.67
"971","2019-01-09",2.77
"972","2019-01-10",2.88
"973","2019-01-11",2.94
"974","2019-01-14",2.62
"975","2019-01-15",2.74
"976","2019-01-16",2.75
"977","2019-01-17",2.8
"978","2019-01-18",2.77
"979","2019-01-22",2.78
"980","2019-01-23",2.79
