"","date","COGT"
"255","2019-04-03",17.48
"256","2019-04-04",16.4
"257","2019-04-05",17.360001
"258","2019-04-08",17.84
"259","2019-04-09",16.719999
"260","2019-04-10",16.6
"261","2019-04-11",16.120001
"262","2019-04-12",15.64
"263","2019-04-15",15.48
"264","2019-04-16",15.08
"265","2019-04-17",14.24
"266","2019-04-18",14.4
"267","2019-04-22",14.32
"268","2019-04-23",14.48
"269","2019-04-24",14.08
"270","2019-04-25",14.04
"271","2019-04-26",14.24
"272","2019-04-29",14.44
"273","2019-04-30",12.96
"274","2019-05-01",13.04
"275","2019-05-02",13.12
"276","2019-05-03",13.4
"277","2019-05-06",13.68
"278","2019-05-07",13
"279","2019-05-08",13.24
"280","2019-05-09",13.48
"281","2019-05-10",13.72
"282","2019-05-13",12.84
"283","2019-05-14",12.64
"284","2019-05-15",13.04
"285","2019-05-16",13.8
"286","2019-05-17",13.52
"287","2019-05-20",13.84
"288","2019-05-21",13.72
"289","2019-05-22",13.92
"290","2019-05-23",13.24
"291","2019-05-24",13.16
"292","2019-05-28",13.08
"293","2019-05-29",13.36
"294","2019-05-30",13.68
"295","2019-05-31",12.48
"296","2019-06-03",13.92
"297","2019-06-04",13.6
"298","2019-06-05",13.16
"299","2019-06-06",13.28
"300","2019-06-07",11.68
"301","2019-06-10",12.44
"302","2019-06-11",10.96
"303","2019-06-12",10.84
"304","2019-06-13",11.32
"305","2019-06-14",9.72
"306","2019-06-17",10.36
"307","2019-06-18",10.8
"308","2019-06-19",10.12
"309","2019-06-20",9.8
"310","2019-06-21",9.56
"311","2019-06-24",9.76
"312","2019-06-25",9.28
"313","2019-06-26",8.96
"314","2019-06-27",8.76
"315","2019-06-28",10.48
"316","2019-07-01",9.64
"317","2019-07-02",8.76
"318","2019-07-03",8.92
"319","2019-07-05",9.6
"320","2019-07-08",9.92
"321","2019-07-09",10
"322","2019-07-10",9.6
"323","2019-07-11",9.4
"324","2019-07-12",9.08
"325","2019-07-15",9.12
"326","2019-07-16",10.52
"327","2019-07-17",10.52
"328","2019-07-18",10.56
"329","2019-07-19",10.44
"330","2019-07-22",10
"331","2019-07-23",9.36
"332","2019-07-24",8.96
"333","2019-07-25",8.48
"334","2019-07-26",8.2
"335","2019-07-29",8
"336","2019-07-30",8
"337","2019-07-31",7.92
"338","2019-08-01",9.32
"339","2019-08-02",8.16
"340","2019-08-05",7.72
"341","2019-08-06",7.72
"342","2019-08-07",7.4
"343","2019-08-08",7.2
"344","2019-08-09",7.32
"345","2019-08-12",7.16
"346","2019-08-13",7.64
"347","2019-08-14",7.24
"348","2019-08-15",7
"349","2019-08-16",8
"350","2019-08-19",8.36
"351","2019-08-20",8.24
"352","2019-08-21",8.2
"353","2019-08-22",7.96
"354","2019-08-23",6.84
"355","2019-08-26",7.2
"356","2019-08-27",7.2
"357","2019-08-28",7.4
"358","2019-08-29",7.6
"359","2019-08-30",7.68
"360","2019-09-03",6.96
"361","2019-09-04",6.76
"362","2019-09-05",7.4
"363","2019-09-06",8.04
"364","2019-09-09",7.4
"365","2019-09-10",8
"366","2019-09-11",7.98
"367","2019-09-12",8.08
"368","2019-09-13",7.88
"369","2019-09-16",8.28
"370","2019-09-17",8
"371","2019-09-18",8
"372","2019-09-19",7.68
"373","2019-09-20",7.24
"374","2019-09-23",6.6
"375","2019-09-24",6.96
"376","2019-09-25",6.8
"377","2019-09-26",6.52
"378","2019-09-27",6.36
"379","2019-09-30",5.76
"380","2019-10-01",5.64
"381","2019-10-02",5.44
"382","2019-10-03",5.76
"383","2019-10-04",5.88
"384","2019-10-07",5.6
"385","2019-10-08",5.4
"386","2019-10-09",5.4
"387","2019-10-10",5.84
"388","2019-10-11",5.6
"389","2019-10-14",5.92
"390","2019-10-15",6.32
"391","2019-10-16",6.76
"392","2019-10-17",6.6
"393","2019-10-18",5.96
"394","2019-10-21",5.64
"395","2019-10-22",5.28
"396","2019-10-23",5.6
"397","2019-10-24",5
"398","2019-10-25",5.2
"399","2019-10-28",5.4
"400","2019-10-29",5.2
"401","2019-10-30",5.44
"402","2019-10-31",5.24
"403","2019-11-01",5.4
"404","2019-11-04",5.72
"405","2019-11-05",5.16
"406","2019-11-06",4.96
"407","2019-11-07",5
"408","2019-11-08",5.04
"409","2019-11-11",4.72
"410","2019-11-12",4.4
"411","2019-11-13",4.24
"412","2019-11-14",4.04
"413","2019-11-15",3.18
"414","2019-11-18",2.96
"415","2019-11-19",2.76
"416","2019-11-20",2.668
"417","2019-11-21",2.52
"418","2019-11-22",2.36
"419","2019-11-25",2.4
"420","2019-11-26",2.524
"421","2019-11-27",2.92
"422","2019-11-29",2.944
"423","2019-12-02",2.816
"424","2019-12-03",2.936
"425","2019-12-04",2.764
"426","2019-12-05",2.684
"427","2019-12-06",2.748
"428","2019-12-09",2.408
"429","2019-12-10",2.16
"430","2019-12-11",2.04
"431","2019-12-12",2.26
"432","2019-12-13",2.132
"433","2019-12-16",2.24
"434","2019-12-17",2.36
"435","2019-12-18",2.52
"436","2019-12-19",2.644
"437","2019-12-20",2.72
"438","2019-12-23",3.072
"439","2019-12-24",3.12
"440","2019-12-26",2.94
"441","2019-12-27",2.964
"442","2019-12-30",2.836
"443","2019-12-31",2.88
"444","2020-01-02",2.888
"445","2020-01-03",2.852
"446","2020-01-06",3.096
"447","2020-01-07",3.26
"448","2020-01-08",3.12
"449","2020-01-09",3.728
"450","2020-01-10",3.88
"451","2020-01-13",3.476
"452","2020-01-14",3.436
"453","2020-01-15",3.72
"454","2020-01-16",3.86
"455","2020-01-17",3.796
"456","2020-01-21",4.212
"457","2020-01-22",4.76
"458","2020-01-23",4.56
"459","2020-01-24",4.24
"460","2020-01-27",3.92
"461","2020-01-28",3.8
"462","2020-01-29",3.396
"463","2020-01-30",3
"464","2020-01-31",2.92
"465","2020-02-03",3.012
"466","2020-02-04",3.124
"467","2020-02-05",3.244
"468","2020-02-06",3.352
"469","2020-02-07",3.112
"470","2020-02-10",3.2
"471","2020-02-11",3.2
"472","2020-02-12",3.3
"473","2020-02-13",3.28
"474","2020-02-14",3.22
"475","2020-02-18",3.072
"476","2020-02-19",3.096
"477","2020-02-20",3.148
"478","2020-02-21",3.076
"479","2020-02-24",2.844
"480","2020-02-25",2.58
"481","2020-02-26",2.728
"482","2020-02-27",2.648
"483","2020-02-28",2.68
"484","2020-03-02",2.204
"485","2020-03-03",2.12
"486","2020-03-04",1.976
"487","2020-03-05",2.192
"488","2020-03-06",2.12
"489","2020-03-09",1.94
"490","2020-03-10",1.76
"491","2020-03-11",1.496
"492","2020-03-12",1.36
"493","2020-03-13",1.292
"494","2020-03-16",1.28
"495","2020-03-17",1.56
"496","2020-03-18",1.32
"497","2020-03-19",1.44
"498","2020-03-20",1.488
"499","2020-03-23",1.8
"500","2020-03-24",1.912
"501","2020-03-25",1.956
"502","2020-03-26",2.02
"503","2020-03-27",1.9
"504","2020-03-30",1.668
"505","2020-03-31",1.652
"506","2020-04-01",1.548
"507","2020-04-02",1.4
"508","2020-04-03",1.28
"509","2020-04-06",1.372
"510","2020-04-07",1.32
"511","2020-04-08",1.32
"512","2020-04-09",1.396
"513","2020-04-13",1.6
"514","2020-04-14",1.588
"515","2020-04-15",1.5
"516","2020-04-16",1.46
"517","2020-04-17",1.564
"518","2020-04-20",1.56
"519","2020-04-21",1.52
"520","2020-04-22",1.548
"521","2020-04-23",1.56
"522","2020-04-24",1.592
"523","2020-04-27",1.6
"524","2020-04-28",1.68
"525","2020-04-29",1.6
"526","2020-04-30",1.72
"527","2020-05-01",1.612
"528","2020-05-04",1.6
"529","2020-05-05",1.604
"530","2020-05-06",1.56
"531","2020-05-07",1.668
"532","2020-05-08",1.832
"533","2020-05-11",1.8
"534","2020-05-12",1.844
"535","2020-05-13",1.828
"536","2020-05-14",2
"537","2020-05-15",2.16
"538","2020-05-18",2.076
"539","2020-05-19",2.144
"540","2020-05-20",2.12
"541","2020-05-21",2.056
"542","2020-05-22",2.1
"543","2020-05-26",2.1
"544","2020-05-27",2.06
"545","2020-05-28",2.376
"546","2020-05-29",2.244
"547","2020-06-01",2.236
"548","2020-06-02",2.192
"549","2020-06-03",2.192
"550","2020-06-04",2.316
"551","2020-06-05",2.24
"552","2020-06-08",2.36
"553","2020-06-09",2.52
"554","2020-06-10",2.512
"555","2020-06-11",2.116
"556","2020-06-12",2.2
"557","2020-06-15",2.12
"558","2020-06-16",2.064
"559","2020-06-17",1.992
"560","2020-06-18",2.008
"561","2020-06-19",2
"562","2020-06-22",1.948
"563","2020-06-23",2.032
"564","2020-06-24",2
"565","2020-06-25",1.936
"566","2020-06-26",1.74
"567","2020-06-29",1.804
"568","2020-06-30",1.84
"569","2020-07-01",1.88
"570","2020-07-02",1.78
"571","2020-07-06",8.8
"572","2020-07-07",9.56
"573","2020-07-08",11.84
"574","2020-07-09",12.04
"575","2020-07-10",13.28
"576","2020-07-13",13.12
"577","2020-07-14",11.36
"578","2020-07-15",11.52
"579","2020-07-16",11.12
"580","2020-07-17",12.72
"581","2020-07-20",12
"582","2020-07-21",11.6
"583","2020-07-22",10.8
"584","2020-07-23",10.8
"585","2020-07-24",10.28
"586","2020-07-27",10.32
"587","2020-07-28",10.24
"588","2020-07-29",10.32
"589","2020-07-30",10.6
"590","2020-07-31",10.76
"591","2020-08-03",10.96
"592","2020-08-04",11.36
"593","2020-08-05",11
"594","2020-08-06",10.56
"595","2020-08-07",10.76
"596","2020-08-10",10.56
"597","2020-08-11",9.96
"598","2020-08-12",9.36
"599","2020-08-13",9.48
"600","2020-08-14",9.4
"601","2020-08-17",10.44
"602","2020-08-18",10.84
"603","2020-08-19",12.52
"604","2020-08-20",12.04
"605","2020-08-21",12.16
"606","2020-08-24",11.72
"607","2020-08-25",12.2
"608","2020-08-26",11.12
"609","2020-08-27",11.08
"610","2020-08-28",11.48
"611","2020-08-31",11.44
"612","2020-09-01",9.96
"613","2020-09-02",10
"614","2020-09-03",8.64
"615","2020-09-04",8.8
"616","2020-09-08",9.16
"617","2020-09-09",9.64
"618","2020-09-10",9.68
"619","2020-09-11",9.56
"620","2020-09-14",10.8
"621","2020-09-15",10.92
"622","2020-09-16",11.32
"623","2020-09-17",11.44
"624","2020-09-18",11.76
"625","2020-09-21",11.4
"626","2020-09-22",10.96
"627","2020-09-23",10
"628","2020-09-24",9.24
"629","2020-09-25",9.12
"630","2020-09-28",9.32
"631","2020-09-29",9
"632","2020-09-30",9.36
"633","2020-10-01",9.04
"634","2020-10-02",9.36
"635","2020-10-05",9.4
"636","2020-10-06",11.36
"637","2020-10-07",11.24
"638","2020-10-08",10.12
"639","2020-10-09",9.92
"640","2020-10-12",9.88
"641","2020-10-13",11.56
"642","2020-10-14",10.44
"643","2020-10-15",10.64
"644","2020-10-16",10.24
"645","2020-10-19",11.04
"646","2020-10-20",11
"647","2020-10-21",10.72
"648","2020-10-22",10.36
"649","2020-10-23",11.16
"650","2020-10-26",11.68
"651","2020-10-27",12.84
"652","2020-10-28",11.8
"653","2020-10-29",11.4
"654","2020-10-30",12.32
"655","2020-11-02",11.92
"656","2020-11-03",10.8
"657","2020-11-04",10.52
"658","2020-11-05",9.96
"659","2020-11-06",9.8
"660","2020-11-09",10.05
"661","2020-11-10",11.09
"662","2020-11-11",11.59
"663","2020-11-12",11.02
"664","2020-11-13",10.76
"665","2020-11-16",10.02
"666","2020-11-17",9.71
"667","2020-11-18",10.06
"668","2020-11-19",9.86
"669","2020-11-20",10.24
"670","2020-11-23",9.8
"671","2020-11-24",9.4
"672","2020-11-25",9.54
"673","2020-11-27",9.83
