"","date","CDMO"
"120","2007-06-25",32.549999
"121","2007-06-26",31.5
"122","2007-06-27",31.5
"123","2007-06-28",31.15
"124","2007-06-29",26.950001
"125","2007-07-02",26.950001
"126","2007-07-03",26.25
"127","2007-07-05",28
"128","2007-07-06",29.4
"129","2007-07-09",28.700001
"130","2007-07-10",28.700001
"131","2007-07-11",28
"132","2007-07-12",26.950001
"133","2007-07-13",26.6
"134","2007-07-16",26.950001
"135","2007-07-17",26.25
"136","2007-07-18",26.25
"137","2007-07-19",25.9
"138","2007-07-20",26.6
"139","2007-07-23",26.950001
"140","2007-07-24",26.950001
"141","2007-07-25",26.6
"142","2007-07-26",25.549999
"143","2007-07-27",26.6
"144","2007-07-30",25.9
"145","2007-07-31",26.25
"146","2007-08-01",25.200001
"147","2007-08-02",25.9
"148","2007-08-03",25.200001
"149","2007-08-06",24.5
"150","2007-08-07",23.799999
"151","2007-08-08",24.5
"152","2007-08-09",24.15
"153","2007-08-10",23.450001
"154","2007-08-13",21.700001
"155","2007-08-14",21.35
"156","2007-08-15",21.700001
"157","2007-08-16",20.65
"158","2007-08-17",22.4
"159","2007-08-20",21
"160","2007-08-21",21.35
"161","2007-08-22",22.4
"162","2007-08-23",22.049999
"163","2007-08-24",23.1
"164","2007-08-27",23.799999
"165","2007-08-28",23.450001
"166","2007-08-29",23.450001
"167","2007-08-30",23.799999
"168","2007-08-31",25.9
"169","2007-09-04",25.549999
"170","2007-09-05",25.200001
"171","2007-09-06",25.200001
"172","2007-09-07",25.9
"173","2007-09-10",24.85
"174","2007-09-11",24.85
"175","2007-09-12",24.85
"176","2007-09-13",24.85
"177","2007-09-14",24.5
"178","2007-09-17",23.799999
"179","2007-09-18",23.799999
"180","2007-09-19",23.450001
"181","2007-09-20",23.1
"182","2007-09-21",23.1
"183","2007-09-24",22.75
"184","2007-09-25",23.450001
"185","2007-09-26",22.75
"186","2007-09-27",22.75
"187","2007-09-28",23.450001
"188","2007-10-01",23.1
"189","2007-10-02",21.35
"190","2007-10-03",21.700001
"191","2007-10-04",22.4
"192","2007-10-05",24.15
"193","2007-10-08",22.75
"194","2007-10-09",23.1
"195","2007-10-10",23.450001
"196","2007-10-11",22.4
"197","2007-10-12",22.4
"198","2007-10-15",22.4
"199","2007-10-16",22.4
"200","2007-10-17",22.049999
"201","2007-10-18",22.049999
"202","2007-10-19",21.700001
"203","2007-10-22",22.049999
"204","2007-10-23",21.35
"205","2007-10-24",21
"206","2007-10-25",20.65
"207","2007-10-26",21
"208","2007-10-29",21.700001
"209","2007-10-30",21
"210","2007-10-31",21.35
"211","2007-11-01",21
"212","2007-11-02",21
"213","2007-11-05",20.65
"214","2007-11-06",20.65
"215","2007-11-07",20.299999
"216","2007-11-08",20.299999
"217","2007-11-09",19.950001
"218","2007-11-12",18.549999
"219","2007-11-13",18.549999
"220","2007-11-14",18.200001
"221","2007-11-15",16.1
"222","2007-11-16",16.799999
"223","2007-11-19",15.75
"224","2007-11-20",16.1
"225","2007-11-21",15.75
"226","2007-11-23",16.1
"227","2007-11-26",15.75
"228","2007-11-27",15.75
"229","2007-11-28",16.1
"230","2007-11-29",17.15
"231","2007-11-30",17.5
"232","2007-12-03",18.200001
"233","2007-12-04",18.549999
"234","2007-12-05",19.25
"235","2007-12-06",18.200001
"236","2007-12-07",17.85
"237","2007-12-10",17.85
"238","2007-12-11",17.15
"239","2007-12-12",16.799999
"240","2007-12-13",16.1
"241","2007-12-14",16.1
"242","2007-12-17",13.65
"243","2007-12-18",14
"244","2007-12-19",13.3
"245","2007-12-20",13.3
"246","2007-12-21",14.7
"247","2007-12-24",14.35
"248","2007-12-26",13.3
"249","2007-12-27",15.4
"250","2007-12-28",14.35
"251","2007-12-31",12.95
"252","2008-01-02",13.65
"253","2008-01-03",13.65
"254","2008-01-04",13.65
"255","2008-01-07",13.3
"256","2008-01-08",12.95
"257","2008-01-09",12.95
"258","2008-01-10",12.6
"259","2008-01-11",13.65
"260","2008-01-14",13.3
"261","2008-01-15",14
"262","2008-01-16",13.3
"263","2008-01-17",12.95
"264","2008-01-18",12.95
"265","2008-01-22",12.6
"266","2008-01-23",12.95
"267","2008-01-24",13.3
"268","2008-01-25",13.3
"269","2008-01-28",13.65
"270","2008-01-29",14.7
"271","2008-01-30",16.1
"272","2008-01-31",17.5
"273","2008-02-01",18.200001
"274","2008-02-04",19.25
"275","2008-02-05",18.549999
"276","2008-02-06",17.85
"277","2008-02-07",17.5
"278","2008-02-08",18.200001
"279","2008-02-11",20.299999
"280","2008-02-12",21.700001
"281","2008-02-13",23.799999
"282","2008-02-14",22.4
"283","2008-02-15",22.049999
"284","2008-02-19",23.1
"285","2008-02-20",23.450001
"286","2008-02-21",23.799999
"287","2008-02-22",23.450001
"288","2008-02-25",22.75
"289","2008-02-26",23.1
"290","2008-02-27",22.4
"291","2008-02-28",22.4
"292","2008-02-29",22.049999
"293","2008-03-03",23.450001
"294","2008-03-04",22.75
"295","2008-03-05",20.65
"296","2008-03-06",18.9
"297","2008-03-07",17.5
"298","2008-03-10",18.9
"299","2008-03-11",18.200001
"300","2008-03-12",17.15
"301","2008-03-13",17.15
"302","2008-03-14",15.75
"303","2008-03-17",14.7
"304","2008-03-18",15.75
"305","2008-03-19",17.5
"306","2008-03-20",16.799999
"307","2008-03-24",16.450001
"308","2008-03-25",16.1
"309","2008-03-26",17.15
"310","2008-03-27",17.5
"311","2008-03-28",16.450001
"312","2008-03-31",16.450001
"313","2008-04-01",18.200001
"314","2008-04-02",17.15
"315","2008-04-03",17.15
"316","2008-04-04",18.200001
"317","2008-04-07",17.15
"318","2008-04-08",17.5
"319","2008-04-09",17.85
"320","2008-04-10",17.15
"321","2008-04-11",17.15
"322","2008-04-14",16.450001
"323","2008-04-15",14.7
"324","2008-04-16",15.05
"325","2008-04-17",15.05
"326","2008-04-18",15.05
"327","2008-04-21",15.05
"328","2008-04-22",14
"329","2008-04-23",14
"330","2008-04-24",14
"331","2008-04-25",13.3
"332","2008-04-28",13.65
"333","2008-04-29",13.65
"334","2008-04-30",14.7
"335","2008-05-01",14
"336","2008-05-02",13.65
"337","2008-05-05",15.05
"338","2008-05-06",15.4
"339","2008-05-07",16.1
"340","2008-05-08",15.75
"341","2008-05-09",15.4
"342","2008-05-12",15.05
"343","2008-05-13",15.75
"344","2008-05-14",15.05
"345","2008-05-15",15.4
"346","2008-05-16",15.4
"347","2008-05-19",16.450001
"348","2008-05-20",16.1
"349","2008-05-21",15.75
"350","2008-05-22",15.75
"351","2008-05-23",16.1
"352","2008-05-27",15.75
"353","2008-05-28",15.75
"354","2008-05-29",15.4
"355","2008-05-30",15.05
"356","2008-06-02",15.05
"357","2008-06-03",14.7
"358","2008-06-04",14
"359","2008-06-05",14.7
"360","2008-06-06",14
"361","2008-06-09",13.3
"362","2008-06-10",13.65
"363","2008-06-11",13.3
"364","2008-06-12",13.3
"365","2008-06-13",13.3
"366","2008-06-16",14
"367","2008-06-17",14
"368","2008-06-18",13.65
"369","2008-06-19",13.3
"370","2008-06-20",12.6
"371","2008-06-23",11.9
"372","2008-06-24",11.2
"373","2008-06-25",12.25
"374","2008-06-26",12.95
"375","2008-06-27",12.95
"376","2008-06-30",14.7
"377","2008-07-01",17.85
"378","2008-07-02",16.799999
"379","2008-07-03",15.75
"380","2008-07-07",14.35
"381","2008-07-08",14
"382","2008-07-09",14.35
"383","2008-07-10",13.65
"384","2008-07-11",13.65
"385","2008-07-14",13.3
"386","2008-07-15",12.95
"387","2008-07-16",13.3
"388","2008-07-17",13.3
"389","2008-07-18",14.35
"390","2008-07-21",14
"391","2008-07-22",14.35
"392","2008-07-23",14
"393","2008-07-24",14.35
"394","2008-07-25",14.7
"395","2008-07-28",14.35
"396","2008-07-29",12.95
"397","2008-07-30",12.95
"398","2008-07-31",12.95
"399","2008-08-01",12.6
"400","2008-08-04",12.25
"401","2008-08-05",12.25
"402","2008-08-06",11.9
"403","2008-08-07",11.9
"404","2008-08-08",13.3
"405","2008-08-11",13.3
"406","2008-08-12",13.65
"407","2008-08-13",12.95
"408","2008-08-14",12.95
"409","2008-08-15",13.3
"410","2008-08-18",12.6
"411","2008-08-19",11.9
"412","2008-08-20",11.55
"413","2008-08-21",12.6
"414","2008-08-22",11.9
"415","2008-08-25",11.55
"416","2008-08-26",11.9
"417","2008-08-27",11.9
"418","2008-08-28",11.55
"419","2008-08-29",11.2
"420","2008-09-02",11.9
"421","2008-09-03",11.2
"422","2008-09-04",11.55
"423","2008-09-05",11.9
"424","2008-09-08",11.55
"425","2008-09-09",10.85
"426","2008-09-10",11.2
"427","2008-09-11",11.55
"428","2008-09-12",11.55
"429","2008-09-15",11.55
"430","2008-09-16",11.9
"431","2008-09-17",11.55
"432","2008-09-18",11.55
"433","2008-09-19",11.9
"434","2008-09-22",11.55
"435","2008-09-23",11.55
"436","2008-09-24",11.55
"437","2008-09-25",11.55
"438","2008-09-26",13.3
"439","2008-09-29",11.2
"440","2008-09-30",11.55
"441","2008-10-01",12.6
"442","2008-10-02",11.55
"443","2008-10-03",11.55
"444","2008-10-06",11.55
"445","2008-10-07",11.55
"446","2008-10-08",11.2
"447","2008-10-09",10.85
"448","2008-10-10",9.1
"449","2008-10-13",10.5
"450","2008-10-14",10.15
"451","2008-10-15",10.15
"452","2008-10-16",9.45
"453","2008-10-17",10.15
"454","2008-10-20",9.8
"455","2008-10-21",10.85
"456","2008-10-22",9.8
"457","2008-10-23",9.1
"458","2008-10-24",9.1
"459","2008-10-27",9.8
"460","2008-10-28",9.1
"461","2008-10-29",9.45
"462","2008-10-30",9.1
"463","2008-10-31",9.1
"464","2008-11-03",9.45
"465","2008-11-04",9.45
"466","2008-11-05",9.45
"467","2008-11-06",9.8
"468","2008-11-07",9.1
"469","2008-11-10",9.1
"470","2008-11-11",9.1
"471","2008-11-12",9.1
"472","2008-11-13",8.75
"473","2008-11-14",8.75
"474","2008-11-17",8.4
"475","2008-11-18",8.75
"476","2008-11-19",8.4
"477","2008-11-20",8.05
"478","2008-11-21",7.7
"479","2008-11-24",8.75
"480","2008-11-25",9.45
"481","2008-11-26",11.55
"482","2008-11-28",13.65
"483","2008-12-01",13.3
"484","2008-12-02",12.95
"485","2008-12-03",12.6
"486","2008-12-04",12.95
"487","2008-12-05",12.6
"488","2008-12-08",12.95
"489","2008-12-09",13.3
"490","2008-12-10",12.95
"491","2008-12-11",13.3
"492","2008-12-12",13.3
"493","2008-12-15",12.95
"494","2008-12-16",13.3
"495","2008-12-17",13.3
"496","2008-12-18",12.6
"497","2008-12-19",10.5
"498","2008-12-22",10.15
"499","2008-12-23",9.8
"500","2008-12-24",10.15
"501","2008-12-26",10.5
"502","2008-12-29",9.8
"503","2008-12-30",9.45
"504","2008-12-31",10.15
"505","2009-01-02",10.85
"506","2009-01-05",10.85
"507","2009-01-06",10.5
"508","2009-01-07",9.8
"509","2009-01-08",10.15
"510","2009-01-09",10.15
"511","2009-01-12",10.5
"512","2009-01-13",12.25
"513","2009-01-14",13.3
"514","2009-01-15",14.7
"515","2009-01-16",14.7
"516","2009-01-20",14
"517","2009-01-21",14.7
"518","2009-01-22",15.05
"519","2009-01-23",15.75
"520","2009-01-26",16.1
"521","2009-01-27",16.1
"522","2009-01-28",16.1
"523","2009-01-29",16.1
"524","2009-01-30",15.05
"525","2009-02-02",15.05
"526","2009-02-03",15.05
"527","2009-02-04",16.1
"528","2009-02-05",15.4
"529","2009-02-06",16.1
"530","2009-02-09",15.75
"531","2009-02-10",15.4
"532","2009-02-11",15.4
"533","2009-02-12",15.4
"534","2009-02-13",15.05
"535","2009-02-17",14.7
"536","2009-02-18",15.4
"537","2009-02-19",15.05
"538","2009-02-20",14.35
"539","2009-02-23",13.3
"540","2009-02-24",13.65
"541","2009-02-25",12.95
"542","2009-02-26",11.9
"543","2009-02-27",11.2
"544","2009-03-02",11.2
"545","2009-03-03",11.9
"546","2009-03-04",11.55
"547","2009-03-05",11.9
"548","2009-03-06",11.2
"549","2009-03-09",10.85
"550","2009-03-10",11.55
"551","2009-03-11",11.2
"552","2009-03-12",13.65
"553","2009-03-13",14.35
"554","2009-03-16",13.3
"555","2009-03-17",13.65
"556","2009-03-18",14
"557","2009-03-19",14
"558","2009-03-20",12.95
"559","2009-03-23",12.6
"560","2009-03-24",13.65
"561","2009-03-25",12.95
"562","2009-03-26",12.95
"563","2009-03-27",12.95
"564","2009-03-30",12.95
"565","2009-03-31",12.95
"566","2009-04-01",13.3
"567","2009-04-02",13.3
"568","2009-04-03",13.3
"569","2009-04-06",12.95
"570","2009-04-07",12.95
"571","2009-04-08",13.3
"572","2009-04-09",12.95
"573","2009-04-13",13.3
"574","2009-04-14",13.65
"575","2009-04-15",13.3
"576","2009-04-16",13.65
"577","2009-04-17",14
"578","2009-04-20",13.65
"579","2009-04-21",13.65
"580","2009-04-22",13.65
"581","2009-04-23",13.65
"582","2009-04-24",14
"583","2009-04-27",15.05
"584","2009-04-28",14
"585","2009-04-29",13.65
"586","2009-04-30",13.3
"587","2009-05-01",13.3
"588","2009-05-04",13.3
"589","2009-05-05",14
"590","2009-05-06",14
"591","2009-05-07",15.05
"592","2009-05-08",15.4
"593","2009-05-11",16.450001
"594","2009-05-12",15.75
"595","2009-05-13",15.4
"596","2009-05-14",16.799999
"597","2009-05-15",16.799999
"598","2009-05-18",16.1
"599","2009-05-19",16.799999
"600","2009-05-20",16.799999
"601","2009-05-21",17.5
"602","2009-05-22",17.5
"603","2009-05-26",18.200001
"604","2009-05-27",21
"605","2009-05-28",31.85
"606","2009-05-29",28.700001
"607","2009-06-01",28
"608","2009-06-02",24.15
"609","2009-06-03",28.35
"610","2009-06-04",25.549999
"611","2009-06-05",26.25
"612","2009-06-08",28.35
"613","2009-06-09",29.4
"614","2009-06-10",33.950001
"615","2009-06-11",31.5
"616","2009-06-12",32.900002
"617","2009-06-15",31.5
"618","2009-06-16",33.950001
"619","2009-06-17",28
"620","2009-06-18",28.700001
"621","2009-06-19",30.799999
"622","2009-06-22",29.049999
"623","2009-06-23",28
"624","2009-06-24",29.4
"625","2009-06-25",28.35
"626","2009-06-26",28.700001
"627","2009-06-29",29.049999
"628","2009-06-30",29.4
"629","2009-07-01",28.700001
"630","2009-07-02",29.4
"631","2009-07-06",28.700001
"632","2009-07-07",27.299999
"633","2009-07-08",24.85
"634","2009-07-09",26.25
"635","2009-07-10",26.6
"636","2009-07-13",28.35
"637","2009-07-14",27.65
"638","2009-07-15",25.549999
"639","2009-07-16",25.549999
"640","2009-07-17",27.299999
"641","2009-07-20",27.299999
"642","2009-07-21",26.6
"643","2009-07-22",28
"644","2009-07-23",28.35
"645","2009-07-24",26.950001
"646","2009-07-27",28.35
"647","2009-07-28",28
"648","2009-07-29",28.35
"649","2009-07-30",28
"650","2009-07-31",28.700001
"651","2009-08-03",28
"652","2009-08-04",27.65
"653","2009-08-05",28
"654","2009-08-06",27.65
"655","2009-08-07",26.6
"656","2009-08-10",26.6
"657","2009-08-11",25.200001
"658","2009-08-12",25.9
"659","2009-08-13",26.25
"660","2009-08-14",25.549999
"661","2009-08-17",24.5
"662","2009-08-18",25.549999
"663","2009-08-19",24.85
"664","2009-08-20",25.200001
"665","2009-08-21",24.5
"666","2009-08-24",24.85
"667","2009-08-25",24.5
"668","2009-08-26",26.25
"669","2009-08-27",25.9
"670","2009-08-28",26.25
"671","2009-08-31",26.950001
"672","2009-09-01",28
"673","2009-09-02",29.75
"674","2009-09-03",29.049999
"675","2009-09-04",27.299999
"676","2009-09-08",28.700001
"677","2009-09-09",27.65
"678","2009-09-10",27.299999
"679","2009-09-11",26.950001
"680","2009-09-14",26.25
"681","2009-09-15",26.25
"682","2009-09-16",26.25
"683","2009-09-17",26.25
"684","2009-09-18",25.549999
"685","2009-09-21",25.9
"686","2009-09-22",25.9
"687","2009-09-23",24.5
"688","2009-09-24",24.5
"689","2009-09-25",24.15
"690","2009-09-28",24.5
"691","2009-09-29",24.5
"692","2009-09-30",24.15
"693","2009-10-01",23.450001
"694","2009-10-02",24.5
"695","2009-10-05",23.799999
"696","2009-10-06",23.799999
"697","2009-10-07",23.799999
"698","2009-10-08",24.5
"699","2009-10-09",23.799999
"700","2009-10-12",23.450001
"701","2009-10-13",23.1
"702","2009-10-14",22.4
"703","2009-10-15",22.75
"704","2009-10-16",22.4
"705","2009-10-19",23.799999
"706","2009-10-20",25.34
"707","2009-10-21",24.290001
"708","2009-10-22",23.309999
"709","2009-10-23",22.540001
"710","2009-10-26",21.280001
"711","2009-10-27",19.879999
"712","2009-10-28",19.32
"713","2009-10-29",19.950001
"714","2009-10-30",19.74
"715","2009-11-02",19.67
"716","2009-11-03",20.790001
"717","2009-11-04",21
"718","2009-11-05",22.120001
"719","2009-11-06",22.68
"720","2009-11-09",22.889999
"721","2009-11-10",22.75
"722","2009-11-11",23.1
"723","2009-11-12",22.540001
"724","2009-11-13",22.049999
"725","2009-11-16",22.190001
"726","2009-11-17",21.629999
"727","2009-11-18",21.49
"728","2009-11-19",21.139999
"729","2009-11-20",20.65
"730","2009-11-23",20.719999
"731","2009-11-24",20.299999
"732","2009-11-25",19.809999
"733","2009-11-27",19.040001
"734","2009-11-30",17.99
"735","2009-12-01",18.34
"736","2009-12-02",19.809999
"737","2009-12-03",19.67
"738","2009-12-04",19.67
"739","2009-12-07",19.389999
"740","2009-12-08",18.9
"741","2009-12-09",19.459999
"742","2009-12-10",18.76
"743","2009-12-11",18.549999
"744","2009-12-14",18.549999
"745","2009-12-15",18.9
"746","2009-12-16",18.690001
"747","2009-12-17",18.549999
"748","2009-12-18",19.459999
"749","2009-12-21",18.9
"750","2009-12-22",18.969999
"751","2009-12-23",18.9
"752","2009-12-24",18.620001
"753","2009-12-28",18.27
"754","2009-12-29",18.549999
"755","2009-12-30",18.41
"756","2009-12-31",20.719999
"757","2010-01-04",20.23
"758","2010-01-05",19.459999
"759","2010-01-06",18.83
"760","2010-01-07",21
"761","2010-01-08",22.190001
"762","2010-01-11",24.219999
"763","2010-01-12",23.1
"764","2010-01-13",23.379999
"765","2010-01-14",23.17
"766","2010-01-15",22.540001
"767","2010-01-19",22.959999
"768","2010-01-20",22.469999
"769","2010-01-21",21.77
"770","2010-01-22",21.42
"771","2010-01-25",21.209999
"772","2010-01-26",20.65
"773","2010-01-27",20.16
"774","2010-01-28",20.51
"775","2010-01-29",21.35
"776","2010-02-01",20.51
"777","2010-02-02",20.58
"778","2010-02-03",20.370001
"779","2010-02-04",20.860001
"780","2010-02-05",21.35
"781","2010-02-08",21.91
"782","2010-02-09",21.700001
"783","2010-02-10",21.77
"784","2010-02-11",22.049999
"785","2010-02-12",22.33
"786","2010-02-16",22.68
"787","2010-02-17",22.889999
"788","2010-02-18",23.309999
"789","2010-02-19",23.17
"790","2010-02-22",23.1
"791","2010-02-23",22.959999
"792","2010-02-24",22.82
"793","2010-02-25",22.540001
"794","2010-02-26",22.68
"795","2010-03-01",22.540001
"796","2010-03-02",22.469999
"797","2010-03-03",22.68
"798","2010-03-04",22.610001
"799","2010-03-05",22.4
"800","2010-03-08",23.309999
"801","2010-03-09",24.5
"802","2010-03-10",24.709999
"803","2010-03-11",23.940001
"804","2010-03-12",24.290001
"805","2010-03-15",23.799999
"806","2010-03-16",23.17
"807","2010-03-17",22.889999
"808","2010-03-18",21.98
"809","2010-03-19",22.120001
"810","2010-03-22",21.98
"811","2010-03-23",22.33
"812","2010-03-24",22.120001
"813","2010-03-25",21.84
"814","2010-03-26",21.77
"815","2010-03-29",21.42
"816","2010-03-30",21.49
"817","2010-03-31",21.559999
"818","2010-04-01",22.049999
"819","2010-04-05",23.73
"820","2010-04-06",23.24
"821","2010-04-07",23.73
"822","2010-04-08",23.450001
"823","2010-04-09",23.799999
"824","2010-04-12",25.129999
"825","2010-04-13",27.23
"826","2010-04-14",27.51
"827","2010-04-15",28
"828","2010-04-16",28
"829","2010-04-19",28.629999
"830","2010-04-20",28.35
"831","2010-04-21",27.16
"832","2010-04-22",27.02
"833","2010-04-23",26.950001
"834","2010-04-26",27.58
"835","2010-04-27",27.299999
"836","2010-04-28",27.299999
"837","2010-04-29",27.299999
"838","2010-04-30",28.07
"839","2010-05-03",28.84
"840","2010-05-04",27.860001
"841","2010-05-05",27.299999
"842","2010-05-06",26.6
"843","2010-05-07",25.059999
"844","2010-05-10",26.459999
"845","2010-05-11",26.18
"846","2010-05-12",26.530001
"847","2010-05-13",26.879999
"848","2010-05-14",26.18
"849","2010-05-17",26.530001
"850","2010-05-18",26.809999
"851","2010-05-19",25.83
"852","2010-05-20",21.49
"853","2010-05-21",21.84
"854","2010-05-24",21.49
"855","2010-05-25",21.139999
"856","2010-05-26",22.120001
"857","2010-05-27",22.68
"858","2010-05-28",22.75
"859","2010-06-01",22.4
"860","2010-06-02",22.82
"861","2010-06-03",22.610001
"862","2010-06-04",22.959999
"863","2010-06-07",20.58
"864","2010-06-08",20.16
"865","2010-06-09",19.67
"866","2010-06-10",20.51
"867","2010-06-11",21.07
"868","2010-06-14",21.42
"869","2010-06-15",21.629999
"870","2010-06-16",21.629999
"871","2010-06-17",21.77
"872","2010-06-18",22.049999
"873","2010-06-21",21.98
"874","2010-06-22",21.77
"875","2010-06-23",20.16
"876","2010-06-24",19.040001
"877","2010-06-25",18.9
"878","2010-06-28",17.85
"879","2010-06-29",16.73
"880","2010-06-30",15.05
"881","2010-07-01",15.12
"882","2010-07-02",14.56
"883","2010-07-06",13.23
"884","2010-07-07",13.16
"885","2010-07-08",13.79
"886","2010-07-09",13.58
"887","2010-07-12",13.09
"888","2010-07-13",13.23
"889","2010-07-14",13.3
"890","2010-07-15",12.32
"891","2010-07-16",12.25
"892","2010-07-19",11.55
"893","2010-07-20",11.76
"894","2010-07-21",11.41
"895","2010-07-22",11.27
"896","2010-07-23",12.04
"897","2010-07-26",12.32
"898","2010-07-27",13.02
"899","2010-07-28",11.69
"900","2010-07-29",11.69
"901","2010-07-30",11.34
"902","2010-08-02",12.11
"903","2010-08-03",11.55
"904","2010-08-04",11.76
"905","2010-08-05",11.34
"906","2010-08-06",10.92
"907","2010-08-09",11.06
"908","2010-08-10",11.13
"909","2010-08-11",10.64
"910","2010-08-12",10.57
"911","2010-08-13",9.8
"912","2010-08-16",10.29
"913","2010-08-17",10.64
"914","2010-08-18",10.64
"915","2010-08-19",10.43
"916","2010-08-20",10.22
"917","2010-08-23",9.8
"918","2010-08-24",9.59
"919","2010-08-25",9.45
"920","2010-08-26",9.1
"921","2010-08-27",9.52
"922","2010-08-30",9.31
"923","2010-08-31",9.31
"924","2010-09-01",9.59
"925","2010-09-02",10.29
"926","2010-09-03",10.22
"927","2010-09-07",10.08
"928","2010-09-08",9.38
"929","2010-09-09",9.94
"930","2010-09-10",10.15
"931","2010-09-13",10.43
"932","2010-09-14",9.87
"933","2010-09-15",9.87
"934","2010-09-16",9.73
"935","2010-09-17",9.73
"936","2010-09-20",9.94
"937","2010-09-21",9.59
"938","2010-09-22",9.59
"939","2010-09-23",9.38
"940","2010-09-24",9.59
"941","2010-09-27",10.15
"942","2010-09-28",10.43
"943","2010-09-29",10.22
"944","2010-09-30",10.15
"945","2010-10-01",9.8
"946","2010-10-04",9.87
"947","2010-10-05",9.8
"948","2010-10-06",10.64
"949","2010-10-07",11.13
"950","2010-10-08",11.48
"951","2010-10-11",11.06
"952","2010-10-12",11.34
"953","2010-10-13",11.34
"954","2010-10-14",11.34
"955","2010-10-15",11.48
"956","2010-10-18",13.23
"957","2010-10-19",12.32
"958","2010-10-20",12.11
"959","2010-10-21",11.27
"960","2010-10-22",10.85
"961","2010-10-25",11.2
"962","2010-10-26",10.85
"963","2010-10-27",10.92
"964","2010-10-28",10.85
"965","2010-10-29",10.64
"966","2010-11-01",10.57
"967","2010-11-02",10.71
"968","2010-11-03",10.92
"969","2010-11-04",11.97
"970","2010-11-05",11.48
"971","2010-11-08",11.27
"972","2010-11-09",10.64
"973","2010-11-10",11.13
"974","2010-11-11",10.92
"975","2010-11-12",10.64
"976","2010-11-15",11.06
"977","2010-11-16",10.43
"978","2010-11-17",10.99
"979","2010-11-18",11.2
"980","2010-11-19",11.2
"981","2010-11-22",11.48
"982","2010-11-23",11.13
"983","2010-11-24",11.2
"984","2010-11-26",10.99
