"","date","IT"
"265","2008-01-22",14.49
"266","2008-01-23",14.55
"267","2008-01-24",14.37
"268","2008-01-25",14.36
"269","2008-01-28",14.43
"270","2008-01-29",15.01
"271","2008-01-30",14.75
"272","2008-01-31",14.83
"273","2008-02-01",15.2
"274","2008-02-04",15
"275","2008-02-05",14.8
"276","2008-02-06",14.77
"277","2008-02-07",17.25
"278","2008-02-08",16.700001
"279","2008-02-11",16.59
"280","2008-02-12",17.43
"281","2008-02-13",18.530001
"282","2008-02-14",17.92
"283","2008-02-15",18.1
"284","2008-02-19",18.139999
"285","2008-02-20",18.969999
"286","2008-02-21",18.860001
"287","2008-02-22",19.01
"288","2008-02-25",19.370001
"289","2008-02-26",19.91
"290","2008-02-27",19.52
"291","2008-02-28",19.4
"292","2008-02-29",18.91
"293","2008-03-03",19.219999
"294","2008-03-04",19.559999
"295","2008-03-05",19.5
"296","2008-03-06",19.01
"297","2008-03-07",18.450001
"298","2008-03-10",17.98
"299","2008-03-11",19.190001
"300","2008-03-12",19.67
"301","2008-03-13",20.049999
"302","2008-03-14",19.540001
"303","2008-03-17",18.99
"304","2008-03-18",19.940001
"305","2008-03-19",19.549999
"306","2008-03-20",20.27
"307","2008-03-24",21.209999
"308","2008-03-25",21.059999
"309","2008-03-26",20.5
"310","2008-03-27",20.1
"311","2008-03-28",19.25
"312","2008-03-31",19.34
"313","2008-04-01",19.969999
"314","2008-04-02",20.34
"315","2008-04-03",20.68
"316","2008-04-04",20.76
"317","2008-04-07",20.719999
"318","2008-04-08",20.889999
"319","2008-04-09",20.059999
"320","2008-04-10",21.120001
"321","2008-04-11",20.09
"322","2008-04-14",20.33
"323","2008-04-15",20.92
"324","2008-04-16",22.309999
"325","2008-04-17",21.690001
"326","2008-04-18",22.35
"327","2008-04-21",21.92
"328","2008-04-22",21.42
"329","2008-04-23",21.65
"330","2008-04-24",22.41
"331","2008-04-25",22.940001
"332","2008-04-28",22.620001
"333","2008-04-29",22.16
"334","2008-04-30",22.92
"335","2008-05-01",23.08
"336","2008-05-02",23.120001
"337","2008-05-05",23.469999
"338","2008-05-06",23.299999
"339","2008-05-07",23.690001
"340","2008-05-08",24.110001
"341","2008-05-09",23.879999
"342","2008-05-12",23.48
"343","2008-05-13",24
"344","2008-05-14",23.52
"345","2008-05-15",23.27
"346","2008-05-16",22.459999
"347","2008-05-19",22.4
"348","2008-05-20",22.129999
"349","2008-05-21",21.719999
"350","2008-05-22",21.620001
"351","2008-05-23",21.290001
"352","2008-05-27",21.709999
"353","2008-05-28",21.5
"354","2008-05-29",21.809999
"355","2008-05-30",21.790001
"356","2008-06-02",21.49
"357","2008-06-03",21.73
"358","2008-06-04",22.440001
"359","2008-06-05",23.35
"360","2008-06-06",22.299999
"361","2008-06-09",21.950001
"362","2008-06-10",21.84
"363","2008-06-11",21.02
"364","2008-06-12",21.200001
"365","2008-06-13",21.51
"366","2008-06-16",21.469999
"367","2008-06-17",21.5
"368","2008-06-18",21.799999
"369","2008-06-19",22.360001
"370","2008-06-20",21.49
"371","2008-06-23",21.129999
"372","2008-06-24",20.84
"373","2008-06-25",21.629999
"374","2008-06-26",20.790001
"375","2008-06-27",20.85
"376","2008-06-30",20.719999
"377","2008-07-01",20.049999
"378","2008-07-02",19.57
"379","2008-07-03",19.74
"380","2008-07-07",19.639999
"381","2008-07-08",19.98
"382","2008-07-09",19.75
"383","2008-07-10",20.33
"384","2008-07-11",20.709999
"385","2008-07-14",20.309999
"386","2008-07-15",20.43
"387","2008-07-16",21.299999
"388","2008-07-17",21.42
"389","2008-07-18",21.58
"390","2008-07-21",21.59
"391","2008-07-22",22.280001
"392","2008-07-23",22.129999
"393","2008-07-24",22.370001
"394","2008-07-25",22.690001
"395","2008-07-28",22.200001
"396","2008-07-29",23.34
"397","2008-07-30",25.059999
"398","2008-07-31",24.360001
"399","2008-08-01",23.700001
"400","2008-08-04",24.700001
"401","2008-08-05",25.02
"402","2008-08-06",24.92
"403","2008-08-07",25.690001
"404","2008-08-08",26.459999
"405","2008-08-11",27.280001
"406","2008-08-12",26.99
"407","2008-08-13",27.629999
"408","2008-08-14",27.49
"409","2008-08-15",27.620001
"410","2008-08-18",27.809999
"411","2008-08-19",27.280001
"412","2008-08-20",26.93
"413","2008-08-21",26.33
"414","2008-08-22",26.780001
"415","2008-08-25",25.93
"416","2008-08-26",26.360001
"417","2008-08-27",26.93
"418","2008-08-28",27.17
"419","2008-08-29",26.41
"420","2008-09-02",26.719999
"421","2008-09-03",26.879999
"422","2008-09-04",26.57
"423","2008-09-05",25.82
"424","2008-09-08",26.49
"425","2008-09-09",23.6
"426","2008-09-10",24.200001
"427","2008-09-11",24.23
"428","2008-09-12",23.780001
"429","2008-09-15",23.68
"430","2008-09-16",24.02
"431","2008-09-17",22.9
"432","2008-09-18",23.52
"433","2008-09-19",25
"434","2008-09-22",24.290001
"435","2008-09-23",23.51
"436","2008-09-24",22.98
"437","2008-09-25",24.02
"438","2008-09-26",23.860001
"439","2008-09-29",22.18
"440","2008-09-30",22.68
"441","2008-10-01",21.049999
"442","2008-10-02",19.34
"443","2008-10-03",19.719999
"444","2008-10-06",18.6
"445","2008-10-07",17.84
"446","2008-10-08",17.870001
"447","2008-10-09",17.24
"448","2008-10-10",17.610001
"449","2008-10-13",20.34
"450","2008-10-14",19.23
"451","2008-10-15",17.440001
"452","2008-10-16",18.549999
"453","2008-10-17",18.15
"454","2008-10-20",18.620001
"455","2008-10-21",17.799999
"456","2008-10-22",16.91
"457","2008-10-23",16.639999
"458","2008-10-24",16.219999
"459","2008-10-27",15.67
"460","2008-10-28",16.66
"461","2008-10-29",16.379999
"462","2008-10-30",17.530001
"463","2008-10-31",18.4
"464","2008-11-03",19.1
"465","2008-11-04",19.379999
"466","2008-11-05",17.559999
"467","2008-11-06",16.91
"468","2008-11-07",17.209999
"469","2008-11-10",16.440001
"470","2008-11-11",15.87
"471","2008-11-12",14.59
"472","2008-11-13",17.16
"473","2008-11-14",15.78
"474","2008-11-17",16
"475","2008-11-18",15.1
"476","2008-11-19",13.75
"477","2008-11-20",13.53
"478","2008-11-21",14.51
"479","2008-11-24",14.38
"480","2008-11-25",14.6
"481","2008-11-26",15.37
"482","2008-11-28",15.36
"483","2008-12-01",14.82
"484","2008-12-02",15.64
"485","2008-12-03",16.290001
"486","2008-12-04",15.87
"487","2008-12-05",16.07
"488","2008-12-08",16.91
"489","2008-12-09",16.129999
"490","2008-12-10",16.610001
"491","2008-12-11",15.96
"492","2008-12-12",16.110001
"493","2008-12-15",15.87
"494","2008-12-16",17.290001
"495","2008-12-17",17.76
"496","2008-12-18",17.709999
"497","2008-12-19",17.620001
"498","2008-12-22",17.299999
"499","2008-12-23",17.25
"500","2008-12-24",17.139999
"501","2008-12-26",17.469999
"502","2008-12-29",16.74
"503","2008-12-30",17.200001
"504","2008-12-31",17.83
"505","2009-01-02",18.469999
"506","2009-01-05",17.799999
"507","2009-01-06",18.190001
"508","2009-01-07",17.280001
"509","2009-01-08",17.24
"510","2009-01-09",16.290001
"511","2009-01-12",16.43
"512","2009-01-13",16.52
"513","2009-01-14",15.39
"514","2009-01-15",15.32
"515","2009-01-16",14.88
"516","2009-01-20",14.33
"517","2009-01-21",14.95
"518","2009-01-22",14.73
"519","2009-01-23",14.51
"520","2009-01-26",14.73
"521","2009-01-27",14.72
"522","2009-01-28",15
"523","2009-01-29",14.49
"524","2009-01-30",14.16
"525","2009-02-02",14.6
"526","2009-02-03",14.74
"527","2009-02-04",14.96
"528","2009-02-05",11.13
"529","2009-02-06",11.72
"530","2009-02-09",11.7
"531","2009-02-10",11.01
"532","2009-02-11",11.11
"533","2009-02-12",11.51
"534","2009-02-13",11.51
"535","2009-02-17",11.13
"536","2009-02-18",11
"537","2009-02-19",10.67
"538","2009-02-20",10.41
"539","2009-02-23",10.06
"540","2009-02-24",10.39
"541","2009-02-25",10
"542","2009-02-26",9.97
"543","2009-02-27",10.11
"544","2009-03-02",9.59
"545","2009-03-03",9.48
"546","2009-03-04",9.39
"547","2009-03-05",9.01
"548","2009-03-06",8.94
"549","2009-03-09",8.38
"550","2009-03-10",9.14
"551","2009-03-11",9.06
"552","2009-03-12",9.53
"553","2009-03-13",9.59
"554","2009-03-16",9.4
"555","2009-03-17",9.72
"556","2009-03-18",9.92
"557","2009-03-19",9.62
"558","2009-03-20",9.6
"559","2009-03-23",10.38
"560","2009-03-24",10.37
"561","2009-03-25",10.98
"562","2009-03-26",11.54
"563","2009-03-27",10.84
"564","2009-03-30",10.75
"565","2009-03-31",11.01
"566","2009-04-01",10.98
"567","2009-04-02",11.75
"568","2009-04-03",11.8
"569","2009-04-06",11.48
"570","2009-04-07",11.12
"571","2009-04-08",11.65
"572","2009-04-09",12.51
"573","2009-04-13",12.41
"574","2009-04-14",11.7
"575","2009-04-15",11.9
"576","2009-04-16",12.22
"577","2009-04-17",12.46
"578","2009-04-20",11.77
"579","2009-04-21",12.19
"580","2009-04-22",12.49
"581","2009-04-23",12.37
"582","2009-04-24",12.48
"583","2009-04-27",12.75
"584","2009-04-28",12.89
"585","2009-04-29",13.25
"586","2009-04-30",13.51
"587","2009-05-01",13.11
"588","2009-05-04",13.63
"589","2009-05-05",13.3
"590","2009-05-06",13.38
"591","2009-05-07",13.26
"592","2009-05-08",14.24
"593","2009-05-11",14.3
"594","2009-05-12",14.09
"595","2009-05-13",13.26
"596","2009-05-14",13.31
"597","2009-05-15",13.29
"598","2009-05-18",14.17
"599","2009-05-19",14.74
"600","2009-05-20",14.46
"601","2009-05-21",14.29
"602","2009-05-22",14.76
"603","2009-05-26",15.02
"604","2009-05-27",15.58
"605","2009-05-28",15.58
"606","2009-05-29",15.35
"607","2009-06-01",16.059999
"608","2009-06-02",16.440001
"609","2009-06-03",15.86
"610","2009-06-04",16.129999
"611","2009-06-05",16.08
"612","2009-06-08",15.86
"613","2009-06-09",15.96
"614","2009-06-10",15.82
"615","2009-06-11",15.28
"616","2009-06-12",15.56
"617","2009-06-15",15.05
"618","2009-06-16",14.83
"619","2009-06-17",15.19
"620","2009-06-18",15.08
"621","2009-06-19",15.3
"622","2009-06-22",14.86
"623","2009-06-23",14.77
"624","2009-06-24",14.77
"625","2009-06-25",15.27
"626","2009-06-26",15.41
"627","2009-06-29",15.35
"628","2009-06-30",15.26
"629","2009-07-01",15.81
"630","2009-07-02",15.12
"631","2009-07-06",15.13
"632","2009-07-07",14.96
"633","2009-07-08",14.65
"634","2009-07-09",14.48
"635","2009-07-10",14.41
"636","2009-07-13",14.86
"637","2009-07-14",14.97
"638","2009-07-15",15.77
"639","2009-07-16",16.32
"640","2009-07-17",16.26
"641","2009-07-20",16.51
"642","2009-07-21",16.49
"643","2009-07-22",16.49
"644","2009-07-23",17.23
"645","2009-07-24",17.27
"646","2009-07-27",16.99
"647","2009-07-28",17.200001
"648","2009-07-29",17.17
"649","2009-07-30",17.35
"650","2009-07-31",17.1
"651","2009-08-03",17.469999
"652","2009-08-04",17.5
"653","2009-08-05",17.620001
"654","2009-08-06",17.32
"655","2009-08-07",17.66
"656","2009-08-10",17.33
"657","2009-08-11",17.049999
"658","2009-08-12",16.74
"659","2009-08-13",16.25
"660","2009-08-14",16.200001
"661","2009-08-17",16.27
"662","2009-08-18",16.51
"663","2009-08-19",16.65
"664","2009-08-20",16.639999
"665","2009-08-21",17.110001
"666","2009-08-24",17.18
"667","2009-08-25",17.1
"668","2009-08-26",17.030001
"669","2009-08-27",17.040001
"670","2009-08-28",17
"671","2009-08-31",16.66
"672","2009-09-01",16.469999
"673","2009-09-02",16.66
"674","2009-09-03",16.700001
"675","2009-09-04",16.93
"676","2009-09-08",16.959999
"677","2009-09-09",17.26
"678","2009-09-10",17.59
"679","2009-09-11",17.32
"680","2009-09-14",17.5
"681","2009-09-15",17.4
"682","2009-09-16",17.68
"683","2009-09-17",18.01
"684","2009-09-18",17.75
"685","2009-09-21",17.75
"686","2009-09-22",17.83
"687","2009-09-23",18
"688","2009-09-24",18.040001
"689","2009-09-25",18.01
"690","2009-09-28",18.33
"691","2009-09-29",18.26
"692","2009-09-30",18.27
"693","2009-10-01",17.65
"694","2009-10-02",17.540001
"695","2009-10-05",17.73
"696","2009-10-06",18.209999
"697","2009-10-07",18.49
"698","2009-10-08",19.200001
"699","2009-10-09",19.379999
"700","2009-10-12",19.51
"701","2009-10-13",19.389999
"702","2009-10-14",19.709999
"703","2009-10-15",19.67
"704","2009-10-16",19.469999
"705","2009-10-19",19.950001
"706","2009-10-20",19.93
"707","2009-10-21",19.17
"708","2009-10-22",18.99
"709","2009-10-23",18.66
"710","2009-10-26",18.67
"711","2009-10-27",18.82
"712","2009-10-28",18.35
"713","2009-10-29",18.950001
"714","2009-10-30",18.620001
"715","2009-11-02",18.879999
"716","2009-11-03",18.809999
"717","2009-11-04",18.440001
"718","2009-11-05",19.16
"719","2009-11-06",19.18
"720","2009-11-09",19.620001
"721","2009-11-10",19.42
"722","2009-11-11",19.83
"723","2009-11-12",19.209999
"724","2009-11-13",19.379999
"725","2009-11-16",20.09
"726","2009-11-17",20.16
"727","2009-11-18",19.92
"728","2009-11-19",19.360001
"729","2009-11-20",19.23
"730","2009-11-23",19.639999
"731","2009-11-24",19.5
"732","2009-11-25",19.43
"733","2009-11-27",18.85
"734","2009-11-30",18.92
"735","2009-12-01",19.41
"736","2009-12-02",19.200001
"737","2009-12-03",18.99
"738","2009-12-04",19.51
"739","2009-12-07",19.209999
"740","2009-12-08",18.57
"741","2009-12-09",18.34
"742","2009-12-10",17.66
"743","2009-12-11",17.74
"744","2009-12-14",17.549999
"745","2009-12-15",17.43
"746","2009-12-16",17.66
"747","2009-12-17",17.379999
"748","2009-12-18",17.42
"749","2009-12-21",17.84
"750","2009-12-22",18.18
"751","2009-12-23",18.360001
"752","2009-12-24",18.42
"753","2009-12-28",18.299999
"754","2009-12-29",18.450001
"755","2009-12-30",18.43
"756","2009-12-31",18.040001
"757","2010-01-04",18.700001
"758","2010-01-05",18.73
"759","2010-01-06",18.860001
"760","2010-01-07",20.440001
"761","2010-01-08",20.66
"762","2010-01-11",20.6
"763","2010-01-12",20.57
"764","2010-01-13",21.610001
"765","2010-01-14",22.049999
"766","2010-01-15",21.93
"767","2010-01-19",22.139999
"768","2010-01-20",21.700001
"769","2010-01-21",21.4
"770","2010-01-22",20.98
"771","2010-01-25",21.26
"772","2010-01-26",21.280001
"773","2010-01-27",21.459999
"774","2010-01-28",21.450001
"775","2010-01-29",21.4
"776","2010-02-01",21.389999
"777","2010-02-02",21.200001
"778","2010-02-03",20.99
"779","2010-02-04",20.469999
"780","2010-02-05",20.790001
"781","2010-02-08",20.860001
"782","2010-02-09",21.059999
"783","2010-02-10",21.52
"784","2010-02-11",22.059999
"785","2010-02-12",22.5
"786","2010-02-16",23.530001
"787","2010-02-17",23.700001
"788","2010-02-18",23.76
"789","2010-02-19",23.709999
"790","2010-02-22",23.42
"791","2010-02-23",23.1
"792","2010-02-24",23.299999
"793","2010-02-25",23.59
"794","2010-02-26",23.790001
"795","2010-03-01",24.200001
"796","2010-03-02",24.27
"797","2010-03-03",24.08
"798","2010-03-04",24.1
"799","2010-03-05",24.49
"800","2010-03-08",24.299999
"801","2010-03-09",24.370001
"802","2010-03-10",23.92
"803","2010-03-11",24.1
"804","2010-03-12",23.950001
"805","2010-03-15",23.75
"806","2010-03-16",23.58
"807","2010-03-17",23.58
"808","2010-03-18",23.48
"809","2010-03-19",23.17
"810","2010-03-22",23.49
"811","2010-03-23",23.48
"812","2010-03-24",23.030001
"813","2010-03-25",23.040001
"814","2010-03-26",22.68
"815","2010-03-29",22.700001
"816","2010-03-30",22.610001
"817","2010-03-31",22.24
"818","2010-04-01",22.41
"819","2010-04-05",22.709999
"820","2010-04-06",22.6
"821","2010-04-07",22.24
"822","2010-04-08",22.5
"823","2010-04-09",22.42
"824","2010-04-12",22.559999
"825","2010-04-13",22.91
"826","2010-04-14",23.200001
"827","2010-04-15",23.6
"828","2010-04-16",23.200001
"829","2010-04-19",23.110001
"830","2010-04-20",23.92
"831","2010-04-21",24.030001
"832","2010-04-22",24.4
"833","2010-04-23",24.629999
"834","2010-04-26",24.469999
"835","2010-04-27",24.1
"836","2010-04-28",24.09
"837","2010-04-29",24.549999
"838","2010-04-30",24.08
"839","2010-05-03",24.33
"840","2010-05-04",23.690001
"841","2010-05-05",24.41
"842","2010-05-06",23.16
"843","2010-05-07",22.59
"844","2010-05-10",23.620001
"845","2010-05-11",24.4
"846","2010-05-12",24.700001
"847","2010-05-13",24.700001
"848","2010-05-14",24.57
"849","2010-05-17",24.75
"850","2010-05-18",24.709999
"851","2010-05-19",24.26
"852","2010-05-20",23.4
"853","2010-05-21",23.68
"854","2010-05-24",23.700001
"855","2010-05-25",23.959999
"856","2010-05-26",24.389999
"857","2010-05-27",25.09
"858","2010-05-28",24.75
"859","2010-06-01",24.049999
"860","2010-06-02",25
"861","2010-06-03",25.15
"862","2010-06-04",24
"863","2010-06-07",23.559999
"864","2010-06-08",23.860001
"865","2010-06-09",24.120001
"866","2010-06-10",24.639999
"867","2010-06-11",24.93
"868","2010-06-14",25.24
"869","2010-06-15",26.24
"870","2010-06-16",26.040001
"871","2010-06-17",26.049999
"872","2010-06-18",25.98
"873","2010-06-21",25.530001
"874","2010-06-22",24.93
"875","2010-06-23",25.16
"876","2010-06-24",24.34
"877","2010-06-25",24.5
"878","2010-06-28",24.559999
"879","2010-06-29",23.57
"880","2010-06-30",23.25
"881","2010-07-01",23.48
"882","2010-07-02",23.24
"883","2010-07-06",23.299999
"884","2010-07-07",23.67
"885","2010-07-08",23.91
"886","2010-07-09",24.67
"887","2010-07-12",24.23
"888","2010-07-13",24.49
"889","2010-07-14",24.51
"890","2010-07-15",24.370001
"891","2010-07-16",23.66
"892","2010-07-19",23.74
"893","2010-07-20",23.940001
"894","2010-07-21",23.530001
"895","2010-07-22",24.41
"896","2010-07-23",25.09
"897","2010-07-26",25.49
"898","2010-07-27",25.27
"899","2010-07-28",25
"900","2010-07-29",24.870001
"901","2010-07-30",25.17
"902","2010-08-02",25.370001
"903","2010-08-03",25.23
"904","2010-08-04",25.549999
"905","2010-08-05",25.49
"906","2010-08-06",25.27
"907","2010-08-09",25.559999
"908","2010-08-10",28.23
"909","2010-08-11",27.82
"910","2010-08-12",27.559999
"911","2010-08-13",27.5
"912","2010-08-16",27.92
"913","2010-08-17",28.33
"914","2010-08-18",28.24
"915","2010-08-19",28.059999
"916","2010-08-20",28.120001
"917","2010-08-23",28
"918","2010-08-24",27.91
"919","2010-08-25",28.48
"920","2010-08-26",28.76
"921","2010-08-27",28.969999
"922","2010-08-30",28.59
"923","2010-08-31",28.68
"924","2010-09-01",29.290001
"925","2010-09-02",29.65
"926","2010-09-03",29.860001
"927","2010-09-07",29.610001
"928","2010-09-08",27.75
"929","2010-09-09",27.75
"930","2010-09-10",27.440001
"931","2010-09-13",27.700001
"932","2010-09-14",27.77
"933","2010-09-15",27.799999
"934","2010-09-16",27.68
"935","2010-09-17",27.969999
"936","2010-09-20",28.27
"937","2010-09-21",28.27
"938","2010-09-22",28.26
"939","2010-09-23",28.01
"940","2010-09-24",28.66
"941","2010-09-27",28.700001
"942","2010-09-28",28.889999
"943","2010-09-29",28.959999
"944","2010-09-30",29.440001
"945","2010-10-01",30.040001
"946","2010-10-04",29.92
"947","2010-10-05",30.870001
"948","2010-10-06",30.459999
"949","2010-10-07",30.4
"950","2010-10-08",30.57
"951","2010-10-11",31.08
"952","2010-10-12",31.09
"953","2010-10-13",31.27
"954","2010-10-14",31.280001
"955","2010-10-15",31.219999
"956","2010-10-18",31.34
"957","2010-10-19",30.57
"958","2010-10-20",30.809999
"959","2010-10-21",30.83
"960","2010-10-22",31.059999
"961","2010-10-25",31.450001
"962","2010-10-26",31.709999
"963","2010-10-27",31.450001
"964","2010-10-28",31.65
"965","2010-10-29",31.690001
"966","2010-11-01",31.549999
"967","2010-11-02",31.93
"968","2010-11-03",31.83
"969","2010-11-04",31.389999
"970","2010-11-05",31.370001
"971","2010-11-08",31.58
"972","2010-11-09",31.799999
"973","2010-11-10",32.07
"974","2010-11-11",31.91
"975","2010-11-12",31.629999
