"","date","SVBI"
"181","2007-09-20",12.69
"182","2007-09-21",12.3
"183","2007-09-24",12.49
"184","2007-09-25",12.6
"185","2007-09-26",13
"186","2007-09-27",13.65
"187","2007-09-28",13.25
"188","2007-10-01",13.25
"189","2007-10-02",13.05
"190","2007-10-03",13
"191","2007-10-04",12.85
"192","2007-10-05",13.03
"193","2007-10-08",12.8
"194","2007-10-09",12.67
"195","2007-10-10",12.64
"196","2007-10-11",12.75
"197","2007-10-12",12.72
"198","2007-10-15",12.71
"199","2007-10-16",12.2
"200","2007-10-17",12.15
"201","2007-10-18",11.77
"202","2007-10-19",11.5
"203","2007-10-22",10.8
"204","2007-10-23",10.56
"205","2007-10-24",10.29
"206","2007-10-25",10.05
"207","2007-10-26",10.18
"208","2007-10-29",9.76
"209","2007-10-30",9.76
"210","2007-10-31",9.8
"211","2007-11-01",10.43
"212","2007-11-02",10.45
"213","2007-11-05",10.12
"214","2007-11-06",9.99
"215","2007-11-07",9.65
"216","2007-11-08",9.47
"217","2007-11-09",9.39
"218","2007-11-12",9.7
"219","2007-11-13",9.66
"220","2007-11-14",9.7
"221","2007-11-15",9.7
"222","2007-11-16",10.01
"223","2007-11-19",10.24
"224","2007-11-20",9.78
"225","2007-11-21",9.77
"226","2007-11-23",9.77
"227","2007-11-26",9.52
"228","2007-11-27",9.62
"229","2007-11-28",10.24
"230","2007-11-29",11.25
"231","2007-11-30",11
"232","2007-12-03",10.01
"233","2007-12-04",9.65
"234","2007-12-05",9.7
"235","2007-12-06",9.76
"236","2007-12-07",9.98
"237","2007-12-10",9.95
"238","2007-12-11",9.86
"239","2007-12-12",9.92
"240","2007-12-13",10
"241","2007-12-14",9.91
"242","2007-12-17",9.91
"243","2007-12-18",10
"244","2007-12-19",9.43
"245","2007-12-20",8.72
"246","2007-12-21",8.9
"247","2007-12-24",9.1
"248","2007-12-26",9.6
"249","2007-12-27",8.9
"250","2007-12-28",8.62
"251","2007-12-31",9.69
"252","2008-01-02",9.49
"253","2008-01-03",9.42
"254","2008-01-04",9.42
"255","2008-01-07",8.9
"256","2008-01-08",8.98
"257","2008-01-09",8.98
"258","2008-01-10",8.99
"259","2008-01-11",8.99
"260","2008-01-14",8.95
"261","2008-01-15",9
"262","2008-01-16",8.87
"263","2008-01-17",8.82
"264","2008-01-18",8.59
"265","2008-01-22",8.07
"266","2008-01-23",8.45
"267","2008-01-24",8.45
"268","2008-01-25",8.66
"269","2008-01-28",8.39
"270","2008-01-29",8.35
"271","2008-01-30",8.66
"272","2008-01-31",8.99
"273","2008-02-01",9.5
"274","2008-02-04",9.53
"275","2008-02-05",10.4
"276","2008-02-06",11.03
"277","2008-02-07",11.8
"278","2008-02-08",10.75
"279","2008-02-11",10.63
"280","2008-02-12",10.28
"281","2008-02-13",10.36
"282","2008-02-14",10.22
"283","2008-02-15",9.55
"284","2008-02-19",9.87
"285","2008-02-20",10
"286","2008-02-21",10
"287","2008-02-22",9.9
"288","2008-02-25",9.23
"289","2008-02-26",9.39
"290","2008-02-27",9.29
"291","2008-02-28",9.46
"292","2008-02-29",9.5
"293","2008-03-03",9.4
"294","2008-03-04",9.4
"295","2008-03-05",9.4
"296","2008-03-06",9.12
"297","2008-03-07",8.99
"298","2008-03-10",8.65
"299","2008-03-11",8.7
"300","2008-03-12",8.86
"301","2008-03-13",9.1
"302","2008-03-14",9.1
"303","2008-03-17",9.13
"304","2008-03-18",9.04
"305","2008-03-19",7.8
"306","2008-03-20",8.75
"307","2008-03-24",9
"308","2008-03-25",8.82
"309","2008-03-26",8.85
"310","2008-03-27",8.88
"311","2008-03-28",8.75
"312","2008-03-31",8.83
"313","2008-04-01",8.76
"314","2008-04-02",8.61
"315","2008-04-03",8.61
"316","2008-04-04",8.61
"317","2008-04-07",8.65
"318","2008-04-08",8.78
"319","2008-04-09",8.52
"320","2008-04-10",8.6
"321","2008-04-11",8.65
"322","2008-04-14",8.65
"323","2008-04-15",8.68
"324","2008-04-16",8.87
"325","2008-04-17",8.87
"326","2008-04-18",8.65
"327","2008-04-21",8.79
"328","2008-04-22",8.97
"329","2008-04-23",8.59
"330","2008-04-24",8.75
"331","2008-04-25",8.59
"332","2008-04-28",8.59
"333","2008-04-29",8.74
"334","2008-04-30",8.76
"335","2008-05-01",8.5
"336","2008-05-02",8.5
"337","2008-05-05",8.3
"338","2008-05-06",8.3
"339","2008-05-07",8.31
"340","2008-05-08",8.39
"341","2008-05-09",8.2
"342","2008-05-12",8.05
"343","2008-05-13",8.05
"344","2008-05-14",8.47
"345","2008-05-15",8.28
"346","2008-05-16",8.3
"347","2008-05-19",8.19
"348","2008-05-20",8.3
"349","2008-05-21",8.29
"350","2008-05-22",8.16
"351","2008-05-23",8.3
"352","2008-05-27",8.3
"353","2008-05-28",8.1
"354","2008-05-29",7.72
"355","2008-05-30",7.56
"356","2008-06-02",7.54
"357","2008-06-03",7.37
"358","2008-06-04",7.37
"359","2008-06-05",7.1
"360","2008-06-06",7.3
"361","2008-06-09",7.28
"362","2008-06-10",7.69
"363","2008-06-11",7.4
"364","2008-06-12",7.44
"365","2008-06-13",7.5
"366","2008-06-16",7.25
"367","2008-06-17",7.11
"368","2008-06-18",7.14
"369","2008-06-19",7.3
"370","2008-06-20",7.25
"371","2008-06-23",7.07
"372","2008-06-24",7.05
"373","2008-06-25",7.02
"374","2008-06-26",7.13
"375","2008-06-27",6.77
"376","2008-06-30",6.65
"377","2008-07-01",6.5
"378","2008-07-02",6.51
"379","2008-07-03",6.15
"380","2008-07-07",6
"381","2008-07-08",6.08
"382","2008-07-09",6.5
"383","2008-07-10",6.59
"384","2008-07-11",6.61
"385","2008-07-14",6.11
"386","2008-07-15",6.3
"387","2008-07-16",6.2
"388","2008-07-17",6.1
"389","2008-07-18",6.16
"390","2008-07-21",6.1
"391","2008-07-22",6.75
"392","2008-07-23",6.38
"393","2008-07-24",6.3
"394","2008-07-25",6.15
"395","2008-07-28",5.75
"396","2008-07-29",5.75
"397","2008-07-30",5.75
"398","2008-07-31",5.84
"399","2008-08-01",6.04
"400","2008-08-04",5.9
"401","2008-08-05",6
"402","2008-08-06",5.67
"403","2008-08-07",5.67
"404","2008-08-08",5.55
"405","2008-08-11",5.96
"406","2008-08-12",6.11
"407","2008-08-13",6.2
"408","2008-08-14",5.96
"409","2008-08-15",6.09
"410","2008-08-18",6.25
"411","2008-08-19",6.2
"412","2008-08-20",6.25
"413","2008-08-21",6.25
"414","2008-08-22",6.01
"415","2008-08-25",6.13
"416","2008-08-26",6
"417","2008-08-27",6.19
"418","2008-08-28",6.11
"419","2008-08-29",6.11
"420","2008-09-02",6.16
"421","2008-09-03",6.05
"422","2008-09-04",5.98
"423","2008-09-05",5.98
"424","2008-09-08",5.95
"425","2008-09-09",5.96
"426","2008-09-10",6
"427","2008-09-11",6
"428","2008-09-12",5.97
"429","2008-09-15",5.8
"430","2008-09-16",5.63
"431","2008-09-17",5.97
"432","2008-09-18",5.97
"433","2008-09-19",6.69
"434","2008-09-22",6.87
"435","2008-09-23",6.26
"436","2008-09-24",6.06
"437","2008-09-25",6.28
"438","2008-09-26",6.25
"439","2008-09-29",6.05
"440","2008-09-30",6.15
"441","2008-10-01",6.15
"442","2008-10-02",6.15
"443","2008-10-03",6.1
"444","2008-10-06",5.81
"445","2008-10-07",5.51
"446","2008-10-08",5.6
"447","2008-10-09",5.61
"448","2008-10-10",6.09
"449","2008-10-13",6.14
"450","2008-10-14",6.54
"451","2008-10-15",6.5
"452","2008-10-16",6.52
"453","2008-10-17",6.1
"454","2008-10-20",6.49
"455","2008-10-21",6.5
"456","2008-10-22",6.37
"457","2008-10-23",6.37
"458","2008-10-24",6.24
"459","2008-10-27",6.2
"460","2008-10-28",6
"461","2008-10-29",6.25
"462","2008-10-30",6.07
"463","2008-10-31",6.2
"464","2008-11-03",6.2
"465","2008-11-04",6.4
"466","2008-11-05",6.44
"467","2008-11-06",6.34
"468","2008-11-07",6.3
"469","2008-11-10",6.3
"470","2008-11-11",6.3
"471","2008-11-12",6.3
"472","2008-11-13",6.17
"473","2008-11-14",6.17
"474","2008-11-17",5.53
"475","2008-11-18",6.2
"476","2008-11-19",6.05
"477","2008-11-20",5.59
"478","2008-11-21",4.95
"479","2008-11-24",4.89
"480","2008-11-25",4.6
"481","2008-11-26",4.74
"482","2008-11-28",5.16
"483","2008-12-01",5.4
"484","2008-12-02",5
"485","2008-12-03",4.71
"486","2008-12-04",4.75
"487","2008-12-05",4.75
"488","2008-12-08",4.99
"489","2008-12-09",4.8
"490","2008-12-10",4.54
"491","2008-12-11",4.51
"492","2008-12-12",4.32
"493","2008-12-15",4.53
"494","2008-12-16",4.45
"495","2008-12-17",4.55
"496","2008-12-18",3.85
"497","2008-12-19",3.87
"498","2008-12-22",3.94
"499","2008-12-23",4.35
"500","2008-12-24",4.69
"501","2008-12-26",4.85
"502","2008-12-29",4.6
"503","2008-12-30",4.6
"504","2008-12-31",4.27
"505","2009-01-02",4.19
"506","2009-01-05",4
"507","2009-01-06",4.45
"508","2009-01-07",4.41
"509","2009-01-08",4.49
"510","2009-01-09",4.45
"511","2009-01-12",4.55
"512","2009-01-13",4.7
"513","2009-01-14",4.95
"514","2009-01-15",4.46
"515","2009-01-16",4.75
"516","2009-01-20",4.98
"517","2009-01-21",4.97
"518","2009-01-22",4.94
"519","2009-01-23",4.12
"520","2009-01-26",4.1
"521","2009-01-27",4.95
"522","2009-01-28",4.29
"523","2009-01-29",4.51
"524","2009-01-30",4.15
"525","2009-02-02",4.3
"526","2009-02-03",4.46
"527","2009-02-04",4.11
"528","2009-02-05",3.89
"529","2009-02-06",4.05
"530","2009-02-09",4.16
"531","2009-02-10",4.35
"532","2009-02-11",4.39
"533","2009-02-12",4.39
"534","2009-02-13",4.39
"535","2009-02-17",4.39
"536","2009-02-18",4.39
"537","2009-02-19",4.39
"538","2009-02-20",4.02
"539","2009-02-23",3.9
"540","2009-02-24",4.1
"541","2009-02-25",3.85
"542","2009-02-26",3.66
"543","2009-02-27",4
"544","2009-03-02",3.82
"545","2009-03-03",3.9
"546","2009-03-04",3.7
"547","2009-03-05",3.6
"548","2009-03-06",3.2
"549","2009-03-09",3
"550","2009-03-10",3.18
"551","2009-03-11",2.95
"552","2009-03-12",3.17
"553","2009-03-13",3.15
"554","2009-03-16",3.24
"555","2009-03-17",3.24
"556","2009-03-18",3.29
"557","2009-03-19",3.29
"558","2009-03-20",3.38
"559","2009-03-23",3.21
"560","2009-03-24",3.12
"561","2009-03-25",3.2
"562","2009-03-26",3.13
"563","2009-03-27",3.1
"564","2009-03-30",3.08
"565","2009-03-31",3.15
"566","2009-04-01",3.22
"567","2009-04-02",3.23
"568","2009-04-03",3.23
"569","2009-04-06",3.23
"570","2009-04-07",3.2
"571","2009-04-08",3.2
"572","2009-04-09",3.2
"573","2009-04-13",3.21
"574","2009-04-14",3.21
"575","2009-04-15",3.11
"576","2009-04-16",3.12
"577","2009-04-17",3.2
"578","2009-04-20",3.2
"579","2009-04-21",3.2
"580","2009-04-22",3.25
"581","2009-04-23",3.2
"582","2009-04-24",3.2
"583","2009-04-27",3.2
"584","2009-04-28",3.17
"585","2009-04-29",3.22
"586","2009-04-30",3.16
"587","2009-05-01",3.25
"588","2009-05-04",3.17
"589","2009-05-05",3.2
"590","2009-05-06",3.19
"591","2009-05-07",3.23
"592","2009-05-08",3.2
"593","2009-05-11",3.73
"594","2009-05-12",4.42
"595","2009-05-13",3.96
"596","2009-05-14",4.11
"597","2009-05-15",4.25
"598","2009-05-18",4.25
"599","2009-05-19",4.2
"600","2009-05-20",3.6
"601","2009-05-21",3
"602","2009-05-22",3.6
"603","2009-05-26",3
"604","2009-05-27",3.01
"605","2009-05-28",3
"606","2009-05-29",3.2
"607","2009-06-01",3.14
"608","2009-06-02",3.18
"609","2009-06-03",3.03
"610","2009-06-04",3.03
"611","2009-06-05",3.2
"612","2009-06-08",3.2
"613","2009-06-09",3.2
"614","2009-06-10",3.2
"615","2009-06-11",3.25
"616","2009-06-12",3.06
"617","2009-06-15",2.99
"618","2009-06-16",2.9
"619","2009-06-17",3.18
"620","2009-06-18",3
"621","2009-06-19",3
"622","2009-06-22",3
"623","2009-06-23",2.9
"624","2009-06-24",2.63
"625","2009-06-25",3
"626","2009-06-26",3
"627","2009-06-29",2.9
"628","2009-06-30",3.1
"629","2009-07-01",3.1
"630","2009-07-02",3.1
"631","2009-07-06",3
"632","2009-07-07",2.78
"633","2009-07-08",2.85
"634","2009-07-09",2.72
"635","2009-07-10",2.8
"636","2009-07-13",2.63
"637","2009-07-14",2.7
"638","2009-07-15",2.45
"639","2009-07-16",2.39
"640","2009-07-17",2.65
"641","2009-07-20",2.65
"642","2009-07-21",2.7
"643","2009-07-22",2.7
"644","2009-07-23",2.68
"645","2009-07-24",2.68
"646","2009-07-27",2.95
"647","2009-07-28",2.75
"648","2009-07-29",2.65
"649","2009-07-30",2.73
"650","2009-07-31",3
"651","2009-08-03",3.12
"652","2009-08-04",3.15
"653","2009-08-05",3.25
"654","2009-08-06",3.3
"655","2009-08-07",3.28
"656","2009-08-10",3.35
"657","2009-08-11",3.35
"658","2009-08-12",3.35
"659","2009-08-13",3.45
"660","2009-08-14",3.75
"661","2009-08-17",3.39
"662","2009-08-18",3.12
"663","2009-08-19",3.12
"664","2009-08-20",3.65
"665","2009-08-21",3.65
"666","2009-08-24",3.29
"667","2009-08-25",3.75
"668","2009-08-26",3.65
"669","2009-08-27",3.75
"670","2009-08-28",3.74
"671","2009-08-31",3.36
"672","2009-09-01",3.36
"673","2009-09-02",3.28
"674","2009-09-03",3.2
"675","2009-09-04",3.43
"676","2009-09-08",3.28
"677","2009-09-09",3.41
"678","2009-09-10",3.46
"679","2009-09-11",3.46
"680","2009-09-14",3.45
"681","2009-09-15",3.4
"682","2009-09-16",3.46
"683","2009-09-17",3.47
"684","2009-09-18",3.2
"685","2009-09-21",3.64
"686","2009-09-22",3.63
"687","2009-09-23",3.28
"688","2009-09-24",3.26
"689","2009-09-25",3.16
"690","2009-09-28",3.16
"691","2009-09-29",3.25
"692","2009-09-30",3.25
"693","2009-10-01",3.28
"694","2009-10-02",3.27
"695","2009-10-05",3.27
"696","2009-10-06",3.25
"697","2009-10-07",3.25
"698","2009-10-08",3.05
"699","2009-10-09",3.29
"700","2009-10-12",3.15
"701","2009-10-13",3.27
"702","2009-10-14",3.27
"703","2009-10-15",3.25
"704","2009-10-16",3.24
"705","2009-10-19",3.1
"706","2009-10-20",3.03
"707","2009-10-21",3.25
"708","2009-10-22",3.17
"709","2009-10-23",3.1
"710","2009-10-26",3.15
"711","2009-10-27",3.5
"712","2009-10-28",2.97
"713","2009-10-29",3.45
"714","2009-10-30",3.45
"715","2009-11-02",2.98
"716","2009-11-03",2.98
"717","2009-11-04",3
"718","2009-11-05",2.97
"719","2009-11-06",2.91
"720","2009-11-09",2.95
"721","2009-11-10",3.02
"722","2009-11-11",3.02
"723","2009-11-12",3.05
"724","2009-11-13",3.05
"725","2009-11-16",2.85
"726","2009-11-17",2.85
"727","2009-11-18",2.7
"728","2009-11-19",2.75
"729","2009-11-20",2.75
"730","2009-11-23",2.79
"731","2009-11-24",2.32
"732","2009-11-25",2.41
"733","2009-11-27",2.59
"734","2009-11-30",2.61
"735","2009-12-01",2.5
"736","2009-12-02",2.49
"737","2009-12-03",2.75
"738","2009-12-04",2.84
"739","2009-12-07",2.51
"740","2009-12-08",2.4
"741","2009-12-09",2.4
"742","2009-12-10",2.39
"743","2009-12-11",2.7
"744","2009-12-14",2.72
"745","2009-12-15",2.74
"746","2009-12-16",2.51
"747","2009-12-17",2.53
"748","2009-12-18",2.5
"749","2009-12-21",2.45
"750","2009-12-22",2.5
"751","2009-12-23",2.32
"752","2009-12-24",2.4
"753","2009-12-28",2.35
"754","2009-12-29",2.4
"755","2009-12-30",2.38
"756","2009-12-31",2.52
"757","2010-01-04",2.46
"758","2010-01-05",2.43
"759","2010-01-06",2.27
"760","2010-01-07",2.25
"761","2010-01-08",2.28
"762","2010-01-11",2.25
"763","2010-01-12",2.5
"764","2010-01-13",2.4
"765","2010-01-14",2.42
"766","2010-01-15",2.23
"767","2010-01-19",2.24
"768","2010-01-20",2.3
"769","2010-01-21",2.29
"770","2010-01-22",2.29
"771","2010-01-25",2.34
"772","2010-01-26",2.5
"773","2010-01-27",2.54
"774","2010-01-28",2.92
"775","2010-01-29",3.1
"776","2010-02-01",3.5
"777","2010-02-02",4.02
"778","2010-02-03",4.01
"779","2010-02-04",3.95
"780","2010-02-05",3.95
"781","2010-02-08",4.24
"782","2010-02-09",4
"783","2010-02-10",3.95
"784","2010-02-11",4.11
"785","2010-02-12",4.11
"786","2010-02-16",4.2
"787","2010-02-17",4.18
"788","2010-02-18",4.18
"789","2010-02-19",4.15
"790","2010-02-22",4.19
"791","2010-02-23",4.15
"792","2010-02-24",4.19
"793","2010-02-25",4.2
"794","2010-02-26",4.2
"795","2010-03-01",3.78
"796","2010-03-02",3.88
"797","2010-03-03",4.24
"798","2010-03-04",3.8
"799","2010-03-05",3.89
"800","2010-03-08",3.79
"801","2010-03-09",4.12
"802","2010-03-10",4.04
"803","2010-03-11",4.18
"804","2010-03-12",4.12
"805","2010-03-15",4.12
"806","2010-03-16",4.13
"807","2010-03-17",4.13
"808","2010-03-18",4.13
"809","2010-03-19",4.2
"810","2010-03-22",4.17
"811","2010-03-23",4.17
"812","2010-03-24",4.2
"813","2010-03-25",3.85
"814","2010-03-26",3.85
"815","2010-03-29",3.96
"816","2010-03-30",3.75
"817","2010-03-31",3.75
"818","2010-04-01",3.75
"819","2010-04-05",3.75
"820","2010-04-06",3.95
"821","2010-04-07",3.95
"822","2010-04-08",4.2
"823","2010-04-09",4.18
"824","2010-04-12",4.2
"825","2010-04-13",4.01
"826","2010-04-14",4.15
"827","2010-04-15",4.01
"828","2010-04-16",4.36
"829","2010-04-19",4.36
"830","2010-04-20",4.3
"831","2010-04-21",4.45
"832","2010-04-22",4.89
"833","2010-04-23",5.25
"834","2010-04-26",6
"835","2010-04-27",6.26
"836","2010-04-28",6.25
"837","2010-04-29",5.9
"838","2010-04-30",5.65
"839","2010-05-03",5.71
"840","2010-05-04",5.8
"841","2010-05-05",5.89
"842","2010-05-06",5.5
"843","2010-05-07",5.4
"844","2010-05-10",5.65
"845","2010-05-11",5.95
"846","2010-05-12",5.66
"847","2010-05-13",5.61
"848","2010-05-14",5.89
"849","2010-05-17",5.76
"850","2010-05-18",5.77
"851","2010-05-19",5.65
"852","2010-05-20",5.65
"853","2010-05-21",5.8
"854","2010-05-24",5.8
"855","2010-05-25",5.8
"856","2010-05-26",5.95
"857","2010-05-27",5.52
"858","2010-05-28",5.91
"859","2010-06-01",5.91
"860","2010-06-02",5.72
"861","2010-06-03",5.55
"862","2010-06-04",5.77
"863","2010-06-07",5.68
"864","2010-06-08",5.65
"865","2010-06-09",5.53
"866","2010-06-10",5.2
"867","2010-06-11",5.27
"868","2010-06-14",5
"869","2010-06-15",5.18
"870","2010-06-16",5.3
"871","2010-06-17",5.3
"872","2010-06-18",5.6
"873","2010-06-21",5.6
"874","2010-06-22",5.6
"875","2010-06-23",5.6
"876","2010-06-24",5.6
"877","2010-06-25",5.65
"878","2010-06-28",5.36
"879","2010-06-29",5.36
"880","2010-06-30",5.53
"881","2010-07-01",5.1
"882","2010-07-02",5
"883","2010-07-06",4.95
"884","2010-07-07",4.95
"885","2010-07-08",4.97
"886","2010-07-09",5
"887","2010-07-12",4.83
"888","2010-07-13",4.8
"889","2010-07-14",4.6
"890","2010-07-15",4.75
"891","2010-07-16",4.8
"892","2010-07-19",4.8
"893","2010-07-20",4.8
"894","2010-07-21",4.96
"895","2010-07-22",4.9
"896","2010-07-23",4.99
"897","2010-07-26",4.95
"898","2010-07-27",5
"899","2010-07-28",4.9
"900","2010-07-29",4.99
"901","2010-07-30",5
"902","2010-08-02",4.85
"903","2010-08-03",4.75
"904","2010-08-04",4.75
"905","2010-08-05",4.9
"906","2010-08-06",4.89
"907","2010-08-09",4.9
"908","2010-08-10",4.8
"909","2010-08-11",4.8
"910","2010-08-12",4.65
"911","2010-08-13",4.95
"912","2010-08-16",4.83
"913","2010-08-17",4.29
"914","2010-08-18",4.25
"915","2010-08-19",4.25
"916","2010-08-20",4.37
"917","2010-08-23",4.37
"918","2010-08-24",4.37
"919","2010-08-25",4.37
"920","2010-08-26",4.37
"921","2010-08-27",4.01
"922","2010-08-30",4.01
"923","2010-08-31",3.6
"924","2010-09-01",3.75
"925","2010-09-02",3.58
"926","2010-09-03",3.95
"927","2010-09-07",4.01
"928","2010-09-08",4.21
"929","2010-09-09",3.95
"930","2010-09-10",3.91
"931","2010-09-13",3.77
"932","2010-09-14",3.86
"933","2010-09-15",3.86
"934","2010-09-16",3.98
"935","2010-09-17",3.89
"936","2010-09-20",3.65
"937","2010-09-21",3.65
"938","2010-09-22",3.79
"939","2010-09-23",3.87
"940","2010-09-24",3.68
"941","2010-09-27",3.48
"942","2010-09-28",3.48
"943","2010-09-29",3.46
"944","2010-09-30",3.59
"945","2010-10-01",3.51
"946","2010-10-04",3.69
"947","2010-10-05",3.7
"948","2010-10-06",3.57
"949","2010-10-07",3.86
"950","2010-10-08",3.7
"951","2010-10-11",3.65
"952","2010-10-12",3.87
"953","2010-10-13",3.6
"954","2010-10-14",3.52
"955","2010-10-15",3.81
"956","2010-10-18",3.67
"957","2010-10-19",3.63
"958","2010-10-20",3.65
"959","2010-10-21",3.7
"960","2010-10-22",3.72
"961","2010-10-25",3.72
"962","2010-10-26",3.71
"963","2010-10-27",3.8
"964","2010-10-28",3.52
"965","2010-10-29",3.6
"966","2010-11-01",3.46
"967","2010-11-02",3.68
"968","2010-11-03",3.89
"969","2010-11-04",3.65
"970","2010-11-05",3.47
"971","2010-11-08",3.5
"972","2010-11-09",3.42
"973","2010-11-10",3.62
"974","2010-11-11",3.52
"975","2010-11-12",3.52
"976","2010-11-15",3.5
"977","2010-11-16",3.3
"978","2010-11-17",3.35
"979","2010-11-18",3.04
"980","2010-11-19",3.61
"981","2010-11-22",3.65
"982","2010-11-23",3.22
"983","2010-11-24",3.23
"984","2010-11-26",3.27
"985","2010-11-29",3.07
"986","2010-11-30",3.04
"987","2010-12-01",3.04
"988","2010-12-02",3.02
"989","2010-12-03",3.03
"990","2010-12-06",3.32
"991","2010-12-07",3.33
"992","2010-12-08",3.18
"993","2010-12-09",3
"994","2010-12-10",3.18
"995","2010-12-13",3.02
"996","2010-12-14",3.19
"997","2010-12-15",3.05
"998","2010-12-16",3.17
"999","2010-12-17",2.85
