"","date","MG"
"983","2013-09-04",17.99
"984","2013-09-05",17.790001
"985","2013-09-06",17
"986","2013-09-09",16.969999
"987","2013-09-10",17
"988","2013-09-11",16.940001
"989","2013-09-12",16.940001
"990","2013-09-13",16.870001
"991","2013-09-16",16.58
"992","2013-09-17",16.790001
"993","2013-09-18",16.65
"994","2013-09-19",16.549999
"995","2013-09-20",16.440001
"996","2013-09-23",16.49
"997","2013-09-24",16.33
"998","2013-09-25",16.1
"999","2013-09-26",16.5
"1000","2013-09-27",16.719999
"1001","2013-09-30",17
"1002","2013-10-01",17.23
"1003","2013-10-02",17.26
"1004","2013-10-03",16.870001
"1005","2013-10-04",17.18
"1006","2013-10-07",17.299999
"1007","2013-10-08",17.299999
"1008","2013-10-09",18.34
"1009","2013-10-10",18.459999
"1010","2013-10-11",18.559999
"1011","2013-10-14",18.790001
"1012","2013-10-15",18.58
"1013","2013-10-16",18.66
"1014","2013-10-17",18.700001
"1015","2013-10-18",18.879999
"1016","2013-10-21",19.1
"1017","2013-10-22",18.98
"1018","2013-10-23",19.200001
"1019","2013-10-24",19.190001
"1020","2013-10-25",19.379999
"1021","2013-10-28",19.23
"1022","2013-10-29",18.969999
"1023","2013-10-30",18.92
"1024","2013-10-31",18.360001
"1025","2013-11-01",18.379999
"1026","2013-11-04",18.52
"1027","2013-11-05",18.309999
"1028","2013-11-06",18.02
"1029","2013-11-07",17.790001
"1030","2013-11-08",18.52
"1031","2013-11-11",18.68
"1032","2013-11-12",19.15
"1033","2013-11-13",19.030001
"1034","2013-11-14",19.030001
"1035","2013-11-15",19.59
"1036","2013-11-18",19.889999
"1037","2013-11-19",19.84
"1038","2013-11-20",19.610001
"1039","2013-11-21",19.59
"1040","2013-11-22",19.65
"1041","2013-11-25",19.98
"1042","2013-11-26",20.190001
"1043","2013-11-27",20.049999
"1044","2013-11-29",20.049999
"1045","2013-12-02",19.93
"1046","2013-12-03",19.76
"1047","2013-12-04",19.74
"1048","2013-12-05",19.85
"1049","2013-12-06",20.07
"1050","2013-12-09",20.01
"1051","2013-12-10",19.85
"1052","2013-12-11",19.58
"1053","2013-12-12",19.6
"1054","2013-12-13",19.809999
"1055","2013-12-16",19.99
"1056","2013-12-17",20.049999
"1057","2013-12-18",20.09
"1058","2013-12-19",19.950001
"1059","2013-12-20",19.99
"1060","2013-12-23",20.65
"1061","2013-12-24",20.549999
"1062","2013-12-26",20.969999
"1063","2013-12-27",20.809999
"1064","2013-12-30",20.83
"1065","2013-12-31",20.879999
"1066","2014-01-02",20.950001
"1067","2014-01-03",20.950001
"1068","2014-01-06",20.809999
"1069","2014-01-07",21.450001
"1070","2014-01-08",22.440001
"1071","2014-01-09",24.23
"1072","2014-01-10",24.799999
"1073","2014-01-13",24.969999
"1074","2014-01-14",24.790001
"1075","2014-01-15",24.5
"1076","2014-01-16",24.34
"1077","2014-01-17",24.120001
"1078","2014-01-21",24.5
"1079","2014-01-22",24.74
"1080","2014-01-23",24.549999
"1081","2014-01-24",23.93
"1082","2014-01-27",23.690001
"1083","2014-01-28",24.08
"1084","2014-01-29",23.75
"1085","2014-01-30",23.83
"1086","2014-01-31",23.360001
"1087","2014-02-03",22.85
"1088","2014-02-04",22.66
"1089","2014-02-05",22.42
"1090","2014-02-06",22.83
"1091","2014-02-07",22.99
"1092","2014-02-10",22.709999
"1093","2014-02-11",22.469999
"1094","2014-02-12",23.040001
"1095","2014-02-13",23.790001
"1096","2014-02-14",23.66
"1097","2014-02-18",24.23
"1098","2014-02-19",23.540001
"1099","2014-02-20",23.4
"1100","2014-02-21",23.02
"1101","2014-02-24",23.57
"1102","2014-02-25",23.01
"1103","2014-02-26",22.799999
"1104","2014-02-27",22.18
"1105","2014-02-28",22.040001
"1106","2014-03-03",22.110001
"1107","2014-03-04",22.940001
"1108","2014-03-05",22.969999
"1109","2014-03-06",23.17
"1110","2014-03-07",23.24
"1111","2014-03-10",23.120001
"1112","2014-03-11",22.629999
"1113","2014-03-12",22.530001
"1114","2014-03-13",21.99
"1115","2014-03-14",22.120001
"1116","2014-03-17",22.51
"1117","2014-03-18",23.129999
"1118","2014-03-19",22.889999
"1119","2014-03-20",23
"1120","2014-03-21",23.17
"1121","2014-03-24",22.629999
"1122","2014-03-25",22.620001
"1123","2014-03-26",21.67
"1124","2014-03-27",22.059999
"1125","2014-03-28",22.610001
"1126","2014-03-31",22.77
"1127","2014-04-01",22.51
"1128","2014-04-02",22.379999
"1129","2014-04-03",22.16
"1130","2014-04-04",21.809999
"1131","2014-04-07",21.65
"1132","2014-04-08",22.18
"1133","2014-04-09",22.809999
"1134","2014-04-10",22.57
"1135","2014-04-11",22.66
"1136","2014-04-14",22.57
"1137","2014-04-15",23.27
"1138","2014-04-16",24
"1139","2014-04-17",24.030001
"1140","2014-04-21",23.639999
"1141","2014-04-22",23.780001
"1142","2014-04-23",24.02
"1143","2014-04-24",23.190001
"1144","2014-04-25",22.440001
"1145","2014-04-28",22.469999
"1146","2014-04-29",22.24
"1147","2014-04-30",22.709999
"1148","2014-05-01",22.610001
"1149","2014-05-02",22.870001
"1150","2014-05-05",22.73
"1151","2014-05-06",22.65
"1152","2014-05-07",22.27
"1153","2014-05-08",21.76
"1154","2014-05-09",22.450001
"1155","2014-05-12",23.17
"1156","2014-05-13",23.200001
"1157","2014-05-14",22.530001
"1158","2014-05-15",22.030001
"1159","2014-05-16",22.25
"1160","2014-05-19",22.5
"1161","2014-05-20",22.32
"1162","2014-05-21",22.450001
"1163","2014-05-22",22.75
"1164","2014-05-23",23.23
"1165","2014-05-27",23.719999
"1166","2014-05-28",23.48
"1167","2014-05-29",23.120001
"1168","2014-05-30",22.76
"1169","2014-06-02",22.559999
"1170","2014-06-03",22.17
"1171","2014-06-04",22.120001
"1172","2014-06-05",23.040001
"1173","2014-06-06",23.299999
"1174","2014-06-09",23.959999
"1175","2014-06-10",23.65
"1176","2014-06-11",23.16
"1177","2014-06-12",23.08
"1178","2014-06-13",23.01
"1179","2014-06-16",22.99
"1180","2014-06-17",23.02
"1181","2014-06-18",23.139999
"1182","2014-06-19",23.389999
"1183","2014-06-20",23.51
"1184","2014-06-23",23.52
"1185","2014-06-24",23.790001
"1186","2014-06-25",23.780001
"1187","2014-06-26",24.18
"1188","2014-06-27",24.540001
"1189","2014-06-30",24.52
"1190","2014-07-01",25.040001
"1191","2014-07-02",24.940001
"1192","2014-07-03",24.98
"1193","2014-07-07",24.290001
"1194","2014-07-08",23.98
"1195","2014-07-09",23.91
"1196","2014-07-10",23.42
"1197","2014-07-11",23.450001
"1198","2014-07-14",23.639999
"1199","2014-07-15",22.83
"1200","2014-07-16",22.870001
"1201","2014-07-17",22.34
"1202","2014-07-18",22.629999
"1203","2014-07-21",22.219999
"1204","2014-07-22",22.309999
"1205","2014-07-23",22.42
"1206","2014-07-24",22.08
"1207","2014-07-25",21.860001
"1208","2014-07-28",21.940001
"1209","2014-07-29",21.85
"1210","2014-07-30",21.629999
"1211","2014-07-31",21.120001
"1212","2014-08-01",20.700001
"1213","2014-08-04",20.9
"1214","2014-08-05",21.610001
"1215","2014-08-06",22.059999
"1216","2014-08-07",21.530001
"1217","2014-08-08",21.780001
"1218","2014-08-11",22.17
"1219","2014-08-12",21.959999
"1220","2014-08-13",22.01
"1221","2014-08-14",21.860001
"1222","2014-08-15",21.709999
"1223","2014-08-18",21.83
"1224","2014-08-19",21.49
"1225","2014-08-20",20.98
"1226","2014-08-21",21.379999
"1227","2014-08-22",21.059999
"1228","2014-08-25",21.48
"1229","2014-08-26",21.67
"1230","2014-08-27",21.690001
"1231","2014-08-28",21.370001
"1232","2014-08-29",21.459999
"1233","2014-09-02",21.139999
"1234","2014-09-03",21.24
"1235","2014-09-04",21.32
"1236","2014-09-05",21.43
"1237","2014-09-08",21.299999
"1238","2014-09-09",20.99
"1239","2014-09-10",20.93
"1240","2014-09-11",20.950001
"1241","2014-09-12",20.82
"1242","2014-09-15",20.940001
"1243","2014-09-16",21.120001
"1244","2014-09-17",21.26
"1245","2014-09-18",21.549999
"1246","2014-09-19",20.6
"1247","2014-09-22",20.5
"1248","2014-09-23",20.389999
"1249","2014-09-24",20.610001
"1250","2014-09-25",20.299999
"1251","2014-09-26",20.25
"1252","2014-09-29",20.549999
"1253","2014-09-30",20.4
"1254","2014-10-01",19.91
"1255","2014-10-02",20.35
"1256","2014-10-03",20.02
"1257","2014-10-06",20.27
"1258","2014-10-07",19.629999
"1259","2014-10-08",17.35
"1260","2014-10-09",16.91
"1261","2014-10-10",16.809999
"1262","2014-10-13",16.969999
"1263","2014-10-14",16.709999
"1264","2014-10-15",16.540001
"1265","2014-10-16",16.200001
"1266","2014-10-17",16.1
"1267","2014-10-20",16.110001
"1268","2014-10-21",16.1
"1269","2014-10-22",15.98
"1270","2014-10-23",16.120001
"1271","2014-10-24",15.99
"1272","2014-10-27",16.09
"1273","2014-10-28",16.129999
"1274","2014-10-29",16.24
"1275","2014-10-30",16.25
"1276","2014-10-31",16.49
"1277","2014-11-03",16.620001
"1278","2014-11-04",16.5
"1279","2014-11-05",16.690001
"1280","2014-11-06",16.58
"1281","2014-11-07",16.48
"1282","2014-11-10",17.040001
"1283","2014-11-11",17.049999
"1284","2014-11-12",17.17
"1285","2014-11-13",16.809999
"1286","2014-11-14",16.870001
"1287","2014-11-17",17.1
"1288","2014-11-18",16.940001
"1289","2014-11-19",16.790001
"1290","2014-11-20",17.01
"1291","2014-11-21",17.030001
"1292","2014-11-24",17.209999
"1293","2014-11-25",17.43
"1294","2014-11-26",17.379999
"1295","2014-11-28",17.09
"1296","2014-12-01",16.870001
"1297","2014-12-02",16.870001
"1298","2014-12-03",16.74
"1299","2014-12-04",16.67
"1300","2014-12-05",16.9
"1301","2014-12-08",16.559999
"1302","2014-12-09",17.040001
"1303","2014-12-10",16.41
"1304","2014-12-11",16.49
"1305","2014-12-12",15.87
"1306","2014-12-15",16.5
"1307","2014-12-16",16.82
"1308","2014-12-17",17.110001
"1309","2014-12-18",17.639999
"1310","2014-12-19",17.530001
"1311","2014-12-22",17.620001
"1312","2014-12-23",17.85
"1313","2014-12-24",17.799999
"1314","2014-12-26",18.15
"1315","2014-12-29",18.24
"1316","2014-12-30",18.27
"1317","2014-12-31",18.33
"1318","2015-01-02",18.26
"1319","2015-01-05",18.139999
"1320","2015-01-06",17.65
"1321","2015-01-07",18.27
"1322","2015-01-08",20.809999
"1323","2015-01-09",20.469999
"1324","2015-01-12",20.200001
"1325","2015-01-13",20.299999
"1326","2015-01-14",20.34
"1327","2015-01-15",19.950001
"1328","2015-01-16",20.290001
"1329","2015-01-20",20.49
"1330","2015-01-21",20.540001
"1331","2015-01-22",20.91
"1332","2015-01-23",21
"1333","2015-01-26",20.93
"1334","2015-01-27",21.01
"1335","2015-01-28",20.469999
"1336","2015-01-29",20.700001
"1337","2015-01-30",20.1
"1338","2015-02-02",20.639999
"1339","2015-02-03",21.5
"1340","2015-02-04",20.889999
"1341","2015-02-05",21.139999
"1342","2015-02-06",21.25
"1343","2015-02-09",20.85
"1344","2015-02-10",20.209999
"1345","2015-02-11",20.190001
"1346","2015-02-12",20.16
"1347","2015-02-13",19.950001
"1348","2015-02-17",19.48
"1349","2015-02-18",19.27
"1350","2015-02-19",19.540001
"1351","2015-02-20",19.49
"1352","2015-02-23",19.48
"1353","2015-02-24",19.299999
"1354","2015-02-25",19.57
"1355","2015-02-26",19.219999
"1356","2015-02-27",18.85
"1357","2015-03-02",19.23
"1358","2015-03-03",18.01
"1359","2015-03-04",17.700001
"1360","2015-03-05",17.74
"1361","2015-03-06",17.799999
"1362","2015-03-09",17.66
"1363","2015-03-10",17.5
"1364","2015-03-11",17.74
"1365","2015-03-12",18.139999
"1366","2015-03-13",18.110001
"1367","2015-03-16",18.17
"1368","2015-03-17",17.91
"1369","2015-03-18",18.209999
"1370","2015-03-19",17.959999
"1371","2015-03-20",17.940001
"1372","2015-03-23",18.129999
"1373","2015-03-24",17.959999
"1374","2015-03-25",18.049999
"1375","2015-03-26",18.52
"1376","2015-03-27",18.66
"1377","2015-03-30",19.34
"1378","2015-03-31",19.26
"1379","2015-04-01",19.17
"1380","2015-04-02",19.01
"1381","2015-04-06",19.110001
"1382","2015-04-07",18.83
"1383","2015-04-08",19.200001
"1384","2015-04-09",18.459999
"1385","2015-04-10",18.129999
"1386","2015-04-13",18
"1387","2015-04-14",18.24
"1388","2015-04-15",18.530001
"1389","2015-04-16",18.51
"1390","2015-04-17",18.26
"1391","2015-04-20",18.34
"1392","2015-04-21",18.219999
"1393","2015-04-22",18.360001
"1394","2015-04-23",18.190001
"1395","2015-04-24",18.389999
"1396","2015-04-27",18.200001
"1397","2015-04-28",18.790001
"1398","2015-04-29",18.719999
"1399","2015-04-30",17.959999
"1400","2015-05-01",18.120001
"1401","2015-05-04",18.52
"1402","2015-05-05",18.26
"1403","2015-05-06",18.040001
"1404","2015-05-07",18.040001
"1405","2015-05-08",18.030001
"1406","2015-05-11",18.02
"1407","2015-05-12",18.040001
"1408","2015-05-13",18.26
"1409","2015-05-14",18.190001
"1410","2015-05-15",18.25
"1411","2015-05-18",18.02
"1412","2015-05-19",17.99
"1413","2015-05-20",17.969999
"1414","2015-05-21",18.01
"1415","2015-05-22",17.99
"1416","2015-05-26",18
"1417","2015-05-27",18.120001
"1418","2015-05-28",18.18
"1419","2015-05-29",18.51
"1420","2015-06-01",18.66
"1421","2015-06-02",18.549999
"1422","2015-06-03",19.25
"1423","2015-06-04",18.76
"1424","2015-06-05",19.540001
"1425","2015-06-08",19.389999
"1426","2015-06-09",19.200001
"1427","2015-06-10",19.389999
"1428","2015-06-11",19.23
"1429","2015-06-12",19.16
"1430","2015-06-15",18.92
"1431","2015-06-16",19.040001
"1432","2015-06-17",19.01
"1433","2015-06-18",19.530001
"1434","2015-06-19",19.809999
"1435","2015-06-22",20.139999
"1436","2015-06-23",19.51
"1437","2015-06-24",19.559999
"1438","2015-06-25",19.030001
"1439","2015-06-26",19.58
"1440","2015-06-29",18.91
"1441","2015-06-30",18.98
"1442","2015-07-01",18.860001
"1443","2015-07-02",19.209999
"1444","2015-07-06",19.370001
"1445","2015-07-07",19.440001
"1446","2015-07-08",18.91
"1447","2015-07-09",18.940001
"1448","2015-07-10",18.969999
"1449","2015-07-13",18.85
"1450","2015-07-14",19.08
"1451","2015-07-15",19
"1452","2015-07-16",19.309999
"1453","2015-07-17",19.26
"1454","2015-07-20",18.709999
"1455","2015-07-21",18.610001
"1456","2015-07-22",18.459999
"1457","2015-07-23",18.01
"1458","2015-07-24",17.799999
"1459","2015-07-27",17.809999
"1460","2015-07-28",17.74
"1461","2015-07-29",17.93
"1462","2015-07-30",18.07
"1463","2015-07-31",17.99
"1464","2015-08-03",17.719999
"1465","2015-08-04",17.950001
"1466","2015-08-05",17.84
"1467","2015-08-06",15.32
"1468","2015-08-07",15.07
"1469","2015-08-10",14.89
"1470","2015-08-11",14.83
"1471","2015-08-12",14.91
"1472","2015-08-13",14.55
"1473","2015-08-14",15.45
"1474","2015-08-17",15.63
"1475","2015-08-18",15.73
"1476","2015-08-19",15.69
"1477","2015-08-20",15.06
"1478","2015-08-21",14.87
"1479","2015-08-24",14.23
"1480","2015-08-25",13.88
"1481","2015-08-26",14.29
"1482","2015-08-27",14.21
"1483","2015-08-28",14.6
"1484","2015-08-31",14.64
"1485","2015-09-01",14.11
"1486","2015-09-02",14.1
"1487","2015-09-03",13.96
"1488","2015-09-04",13.82
"1489","2015-09-08",14.17
"1490","2015-09-09",14.03
"1491","2015-09-10",14.15
"1492","2015-09-11",14.19
"1493","2015-09-14",13.99
"1494","2015-09-15",14
"1495","2015-09-16",14.11
"1496","2015-09-17",14.01
"1497","2015-09-18",14.02
"1498","2015-09-21",13.92
"1499","2015-09-22",13.72
"1500","2015-09-23",13.88
"1501","2015-09-24",13.7
"1502","2015-09-25",13.4
"1503","2015-09-28",13.03
"1504","2015-09-29",12.79
"1505","2015-09-30",12.85
"1506","2015-10-01",13
"1507","2015-10-02",13.02
"1508","2015-10-05",13.68
"1509","2015-10-06",13.81
"1510","2015-10-07",14.23
"1511","2015-10-08",19.59
"1512","2015-10-09",18.559999
"1513","2015-10-12",18.700001
"1514","2015-10-13",18.32
"1515","2015-10-14",18.129999
"1516","2015-10-15",18.65
"1517","2015-10-16",18.42
"1518","2015-10-19",18.709999
"1519","2015-10-20",19.200001
"1520","2015-10-21",18.74
"1521","2015-10-22",18.809999
"1522","2015-10-23",19.030001
"1523","2015-10-26",18.799999
"1524","2015-10-27",18.65
"1525","2015-10-28",19.309999
"1526","2015-10-29",18.719999
"1527","2015-10-30",18.92
"1528","2015-11-02",19.68
"1529","2015-11-03",19.450001
"1530","2015-11-04",19.49
"1531","2015-11-05",19.540001
"1532","2015-11-06",20.09
"1533","2015-11-09",19.530001
"1534","2015-11-10",19.49
"1535","2015-11-11",19.41
"1536","2015-11-12",18.91
"1537","2015-11-13",18.98
"1538","2015-11-16",19.360001
"1539","2015-11-17",19.66
"1540","2015-11-18",20.440001
"1541","2015-11-19",20.719999
"1542","2015-11-20",20.700001
"1543","2015-11-23",20.459999
"1544","2015-11-24",21.07
"1545","2015-11-25",21.24
"1546","2015-11-27",21.059999
"1547","2015-11-30",21.530001
"1548","2015-12-01",21.5
"1549","2015-12-02",21.540001
"1550","2015-12-03",21.200001
"1551","2015-12-04",22.129999
"1552","2015-12-07",21.41
"1553","2015-12-08",21.860001
"1554","2015-12-09",22.1
"1555","2015-12-10",22.33
"1556","2015-12-11",21.9
"1557","2015-12-14",21.65
"1558","2015-12-15",21.389999
"1559","2015-12-16",18.42
"1560","2015-12-17",18.74
"1561","2015-12-18",18.75
"1562","2015-12-21",18.84
"1563","2015-12-22",18.92
"1564","2015-12-23",19.4
"1565","2015-12-24",19.629999
"1566","2015-12-28",19.25
"1567","2015-12-29",19.620001
"1568","2015-12-30",19.450001
"1569","2015-12-31",19.09
"1570","2016-01-04",18.76
"1571","2016-01-05",18.98
"1572","2016-01-06",18.65
"1573","2016-01-07",21.950001
"1574","2016-01-08",21.780001
"1575","2016-01-11",20.639999
"1576","2016-01-12",20.83
"1577","2016-01-13",20.68
"1578","2016-01-14",20.4
"1579","2016-01-15",19.610001
"1580","2016-01-19",20
"1581","2016-01-20",20.67
"1582","2016-01-21",20.459999
"1583","2016-01-22",20.98
"1584","2016-01-25",20.120001
"1585","2016-01-26",20.51
"1586","2016-01-27",20.440001
"1587","2016-01-28",21.67
"1588","2016-01-29",22.59
"1589","2016-02-01",22.09
"1590","2016-02-02",22.280001
"1591","2016-02-03",21.23
"1592","2016-02-04",21.75
"1593","2016-02-05",20.969999
"1594","2016-02-08",20.33
"1595","2016-02-09",21.17
"1596","2016-02-10",21.200001
"1597","2016-02-11",21.59
"1598","2016-02-12",21.65
"1599","2016-02-16",21.790001
"1600","2016-02-17",22.059999
"1601","2016-02-18",21.969999
"1602","2016-02-19",22.309999
"1603","2016-02-22",22.299999
"1604","2016-02-23",22.18
"1605","2016-02-24",21.75
"1606","2016-02-25",21.639999
"1607","2016-02-26",21.74
"1608","2016-02-29",21.459999
"1609","2016-03-01",22.02
"1610","2016-03-02",22.23
"1611","2016-03-03",22.059999
"1612","2016-03-04",22.889999
"1613","2016-03-07",23.629999
"1614","2016-03-08",23.110001
"1615","2016-03-09",23.27
"1616","2016-03-10",22.719999
"1617","2016-03-11",23.23
"1618","2016-03-14",23.309999
"1619","2016-03-15",23.219999
"1620","2016-03-16",23.43
"1621","2016-03-17",24.709999
"1622","2016-03-18",24.959999
"1623","2016-03-21",24.92
"1624","2016-03-22",24.92
"1625","2016-03-23",25.33
"1626","2016-03-24",25.639999
"1627","2016-03-28",25.48
"1628","2016-03-29",25.49
"1629","2016-03-30",25.09
"1630","2016-03-31",24.77
"1631","2016-04-01",26
"1632","2016-04-04",25.35
"1633","2016-04-05",24.889999
"1634","2016-04-06",25.5
"1635","2016-04-07",23.290001
"1636","2016-04-08",24.33
"1637","2016-04-11",23.84
"1638","2016-04-12",25.15
"1639","2016-04-13",24.68
"1640","2016-04-14",24.67
"1641","2016-04-15",24.49
"1642","2016-04-18",25.290001
"1643","2016-04-19",25.110001
"1644","2016-04-20",25.35
"1645","2016-04-21",24.889999
"1646","2016-04-22",25.030001
"1647","2016-04-25",24.469999
"1648","2016-04-26",25.25
"1649","2016-04-27",25.559999
"1650","2016-04-28",24.49
"1651","2016-04-29",24.370001
"1652","2016-05-02",24.200001
"1653","2016-05-03",23.83
"1654","2016-05-04",23.790001
"1655","2016-05-05",23.379999
"1656","2016-05-06",23.41
"1657","2016-05-09",23.25
"1658","2016-05-10",23.469999
"1659","2016-05-11",23.379999
"1660","2016-05-12",23.75
"1661","2016-05-13",23.74
"1662","2016-05-16",23.99
"1663","2016-05-17",23.799999
"1664","2016-05-18",23.57
"1665","2016-05-19",23.809999
"1666","2016-05-20",24.549999
"1667","2016-05-23",24.120001
"1668","2016-05-24",24.950001
"1669","2016-05-25",24.950001
"1670","2016-05-26",25.09
"1671","2016-05-27",25.15
"1672","2016-05-31",24.809999
"1673","2016-06-01",24.360001
"1674","2016-06-02",25.120001
"1675","2016-06-03",24.99
"1676","2016-06-06",24.799999
"1677","2016-06-07",24.6
"1678","2016-06-08",24.940001
"1679","2016-06-09",24.879999
"1680","2016-06-10",24.16
"1681","2016-06-13",24.209999
"1682","2016-06-14",24.360001
"1683","2016-06-15",24.469999
"1684","2016-06-16",24.6
"1685","2016-06-17",24.67
"1686","2016-06-20",25.02
"1687","2016-06-21",24.879999
"1688","2016-06-22",24.57
"1689","2016-06-23",25.32
"1690","2016-06-24",24
"1691","2016-06-27",23.190001
"1692","2016-06-28",23.01
"1693","2016-06-29",23.200001
"1694","2016-06-30",23.870001
"1695","2016-07-01",24.09
"1696","2016-07-05",24.09
"1697","2016-07-06",23.950001
"1698","2016-07-07",24.549999
"1699","2016-07-08",25.129999
"1700","2016-07-11",25.41
"1701","2016-07-12",25.4
"1702","2016-07-13",25.59
"1703","2016-07-14",25.43
"1704","2016-07-15",25.34
"1705","2016-07-18",24.92
"1706","2016-07-19",25
"1707","2016-07-20",25.120001
"1708","2016-07-21",25.860001
"1709","2016-07-22",25.610001
"1710","2016-07-25",25.139999
"1711","2016-07-26",25.27
"1712","2016-07-27",25.41
"1713","2016-07-28",25.17
"1714","2016-07-29",25.059999
"1715","2016-08-01",25.65
"1716","2016-08-02",24.98
"1717","2016-08-03",24.77
"1718","2016-08-04",24.73
"1719","2016-08-05",25.219999
"1720","2016-08-08",24.969999
"1721","2016-08-09",25.719999
"1722","2016-08-10",25.799999
"1723","2016-08-11",22.809999
"1724","2016-08-12",24.940001
"1725","2016-08-15",25.24
"1726","2016-08-16",24.85
"1727","2016-08-17",24.51
"1728","2016-08-18",23.91
"1729","2016-08-19",23.629999
"1730","2016-08-22",23.83
"1731","2016-08-23",23.959999
"1732","2016-08-24",23.809999
"1733","2016-08-25",23.92
"1734","2016-08-26",23.73
"1735","2016-08-29",23.5
"1736","2016-08-30",23.540001
"1737","2016-08-31",23.469999
"1738","2016-09-01",23.620001
"1739","2016-09-02",24.26
"1740","2016-09-06",24.02
"1741","2016-09-07",24.6
"1742","2016-09-08",24.290001
"1743","2016-09-09",24.01
"1744","2016-09-12",23.969999
"1745","2016-09-13",23.700001
"1746","2016-09-14",23.59
"1747","2016-09-15",23.709999
"1748","2016-09-16",23.860001
"1749","2016-09-19",24.299999
"1750","2016-09-20",24.09
"1751","2016-09-21",24.709999
"1752","2016-09-22",24.870001
"1753","2016-09-23",24.57
"1754","2016-09-26",23.01
"1755","2016-09-27",23.209999
"1756","2016-09-28",23.59
"1757","2016-09-29",23.370001
"1758","2016-09-30",23.469999
"1759","2016-10-03",23.57
"1760","2016-10-04",23.26
"1761","2016-10-05",23.25
"1762","2016-10-06",23.33
"1763","2016-10-07",20.299999
"1764","2016-10-10",20.690001
"1765","2016-10-11",20.09
"1766","2016-10-12",20.040001
"1767","2016-10-13",20.27
"1768","2016-10-14",20.6
"1769","2016-10-17",20.74
"1770","2016-10-18",20.92
"1771","2016-10-19",21.01
"1772","2016-10-20",21.129999
"1773","2016-10-21",21
"1774","2016-10-24",21.139999
"1775","2016-10-25",21.17
"1776","2016-10-26",21.1
"1777","2016-10-27",20.92
"1778","2016-10-28",21.049999
"1779","2016-10-31",20.940001
"1780","2016-11-01",20.700001
"1781","2016-11-02",20.620001
"1782","2016-11-03",20.85
"1783","2016-11-04",20.65
"1784","2016-11-07",20.9
"1785","2016-11-08",20.969999
"1786","2016-11-09",21.610001
"1787","2016-11-10",21.52
"1788","2016-11-11",21.59
"1789","2016-11-14",22.16
"1790","2016-11-15",22.07
"1791","2016-11-16",22.370001
"1792","2016-11-17",22.42
"1793","2016-11-18",22.49
"1794","2016-11-21",22.5
"1795","2016-11-22",22.959999
"1796","2016-11-23",23
"1797","2016-11-25",23.129999
"1798","2016-11-28",22.799999
"1799","2016-11-29",22.9
"1800","2016-11-30",23.639999
"1801","2016-12-01",23.6
"1802","2016-12-02",23.48
"1803","2016-12-05",23.6
"1804","2016-12-06",23.879999
"1805","2016-12-07",24.190001
"1806","2016-12-08",24.809999
"1807","2016-12-09",25.219999
"1808","2016-12-12",25.549999
"1809","2016-12-13",25.889999
"1810","2016-12-14",25
"1811","2016-12-15",25.16
"1812","2016-12-16",25.809999
"1813","2016-12-19",25.559999
"1814","2016-12-20",25.84
"1815","2016-12-21",26.07
"1816","2016-12-22",25.629999
"1817","2016-12-23",25.74
"1818","2016-12-27",25.91
"1819","2016-12-28",25.84
"1820","2016-12-29",25.870001
"1821","2016-12-30",25.68
"1822","2017-01-03",25.709999
"1823","2017-01-04",26.33
"1824","2017-01-05",24.23
"1825","2017-01-06",24.1
"1826","2017-01-09",24.27
"1827","2017-01-10",24.200001
"1828","2017-01-11",23.82
"1829","2017-01-12",23.719999
"1830","2017-01-13",23.639999
"1831","2017-01-17",23.07
"1832","2017-01-18",22.85
"1833","2017-01-19",22.65
"1834","2017-01-20",23.25
"1835","2017-01-23",23.049999
"1836","2017-01-24",23.42
"1837","2017-01-25",23.49
"1838","2017-01-26",23.540001
"1839","2017-01-27",23.280001
"1840","2017-01-30",23
"1841","2017-01-31",23.08
"1842","2017-02-01",22.870001
"1843","2017-02-02",22.59
"1844","2017-02-03",23.01
"1845","2017-02-06",22.780001
"1846","2017-02-07",22.51
"1847","2017-02-08",22.52
"1848","2017-02-09",22.290001
"1849","2017-02-10",23.299999
"1850","2017-02-13",23.049999
"1851","2017-02-14",22.959999
"1852","2017-02-15",23.07
"1853","2017-02-16",23
"1854","2017-02-17",22.950001
"1855","2017-02-21",23.110001
"1856","2017-02-22",23.1
"1857","2017-02-23",23
"1858","2017-02-24",23.02
"1859","2017-02-27",23.290001
"1860","2017-02-28",22.52
"1861","2017-03-01",23.040001
"1862","2017-03-02",23.07
"1863","2017-03-03",22.799999
"1864","2017-03-06",22.469999
"1865","2017-03-07",22.51
"1866","2017-03-08",22.23
"1867","2017-03-09",21.959999
"1868","2017-03-10",22.23
"1869","2017-03-13",22.49
"1870","2017-03-14",22.200001
"1871","2017-03-15",22.360001
"1872","2017-03-16",22.25
"1873","2017-03-17",20.389999
"1874","2017-03-20",20.1
"1875","2017-03-21",20.77
"1876","2017-03-22",20
"1877","2017-03-23",20.48
"1878","2017-03-24",20.17
"1879","2017-03-27",20.629999
"1880","2017-03-28",20.83
"1881","2017-03-29",20.73
"1882","2017-03-30",21
"1883","2017-03-31",21.379999
"1884","2017-04-03",20.74
"1885","2017-04-04",20.620001
"1886","2017-04-05",20.799999
"1887","2017-04-06",21.030001
"1888","2017-04-07",21.040001
"1889","2017-04-10",20.969999
"1890","2017-04-11",21.209999
"1891","2017-04-12",20.93
