"","date","TRIP"
"216","2012-10-15",31.49
"217","2012-10-16",31.18
"218","2012-10-17",31.09
"219","2012-10-18",30.57
"220","2012-10-19",29.93
"221","2012-10-22",30.700001
"222","2012-10-23",31.5
"223","2012-10-24",31.4
"224","2012-10-25",30.780001
"225","2012-10-26",30.27
"226","2012-10-31",30.290001
"227","2012-11-01",29.41
"228","2012-11-02",35.119999
"229","2012-11-05",34.450001
"230","2012-11-06",33.830002
"231","2012-11-07",34
"232","2012-11-08",34.169998
"233","2012-11-09",34.310001
"234","2012-11-12",34.98
"235","2012-11-13",35.540001
"236","2012-11-14",35.639999
"237","2012-11-15",36.599998
"238","2012-11-16",38.029999
"239","2012-11-19",38.16
"240","2012-11-20",37.279999
"241","2012-11-21",37.400002
"242","2012-11-23",38
"243","2012-11-26",37.91
"244","2012-11-27",37.77
"245","2012-11-28",37.900002
"246","2012-11-29",37.869999
"247","2012-11-30",38.189999
"248","2012-12-03",37.700001
"249","2012-12-04",37.529999
"250","2012-12-05",38.369999
"251","2012-12-06",39.290001
"252","2012-12-07",38.59
"253","2012-12-10",38.389999
"254","2012-12-11",40.91
"255","2012-12-12",42.650002
"256","2012-12-13",42.709999
"257","2012-12-14",41.669998
"258","2012-12-17",43.450001
"259","2012-12-18",42.98
"260","2012-12-19",43.41
"261","2012-12-20",42.970001
"262","2012-12-21",41.970001
"263","2012-12-24",42.25
"264","2012-12-26",41.799999
"265","2012-12-27",41.93
"266","2012-12-28",41.34
"267","2012-12-31",41.919998
"268","2013-01-02",44.16
"269","2013-01-03",43.91
"270","2013-01-04",44.119999
"271","2013-01-07",45.119999
"272","2013-01-08",44.720001
"273","2013-01-09",44.330002
"274","2013-01-10",43.490002
"275","2013-01-11",43.98
"276","2013-01-14",44.150002
"277","2013-01-15",44.150002
"278","2013-01-16",43.970001
"279","2013-01-17",44.09
"280","2013-01-18",43.68
"281","2013-01-22",44.32
"282","2013-01-23",44.84
"283","2013-01-24",44.82
"284","2013-01-25",45.959999
"285","2013-01-28",46.5
"286","2013-01-29",45.900002
"287","2013-01-30",45.52
"288","2013-01-31",46.279999
"289","2013-02-01",46.299999
"290","2013-02-04",45.639999
"291","2013-02-05",46.84
"292","2013-02-06",47
"293","2013-02-07",46.849998
"294","2013-02-08",47.02
"295","2013-02-11",46.23
"296","2013-02-12",46.66
"297","2013-02-13",46.900002
"298","2013-02-14",43.549999
"299","2013-02-15",44.419998
"300","2013-02-19",43.52
"301","2013-02-20",42.759998
"302","2013-02-21",42.939999
"303","2013-02-22",43.849998
"304","2013-02-25",43.639999
"305","2013-02-26",43.73
"306","2013-02-27",45.27
"307","2013-02-28",45.540001
"308","2013-03-01",45.619999
"309","2013-03-04",45.509998
"310","2013-03-05",47.68
"311","2013-03-06",48.630001
"312","2013-03-07",50.59
"313","2013-03-08",51.029999
"314","2013-03-11",51.400002
"315","2013-03-12",51.150002
"316","2013-03-13",52.389999
"317","2013-03-14",52.59
"318","2013-03-15",52.400002
"319","2013-03-18",52.43
"320","2013-03-19",52.299999
"321","2013-03-20",53.240002
"322","2013-03-21",51.75
"323","2013-03-22",52.5
"324","2013-03-25",52.240002
"325","2013-03-26",52.439999
"326","2013-03-27",52.200001
"327","2013-03-28",52.52
"328","2013-04-01",51.700001
"329","2013-04-02",50.509998
"330","2013-04-03",49.110001
"331","2013-04-04",49.52
"332","2013-04-05",48.880001
"333","2013-04-08",48.68
"334","2013-04-09",48.290001
"335","2013-04-10",50.07
"336","2013-04-11",51.889999
"337","2013-04-12",52.490002
"338","2013-04-15",51.560001
"339","2013-04-16",52.939999
"340","2013-04-17",52.169998
"341","2013-04-18",51.349998
"342","2013-04-19",51.09
"343","2013-04-22",51.09
"344","2013-04-23",52.299999
"345","2013-04-24",51.34
"346","2013-04-25",53.009998
"347","2013-04-26",53.720001
"348","2013-04-29",53.07
"349","2013-04-30",52.580002
"350","2013-05-01",52.110001
"351","2013-05-02",53.509998
"352","2013-05-03",55.299999
"353","2013-05-06",55.169998
"354","2013-05-07",55.009998
"355","2013-05-08",52.490002
"356","2013-05-09",51.990002
"357","2013-05-10",53.84
"358","2013-05-13",54.790001
"359","2013-05-14",58.009998
"360","2013-05-15",59.360001
"361","2013-05-16",59.029999
"362","2013-05-17",59.880001
"363","2013-05-20",62.630001
"364","2013-05-21",62.34
"365","2013-05-22",61.509998
"366","2013-05-23",62.060001
"367","2013-05-24",61.689999
"368","2013-05-28",64.300003
"369","2013-05-29",63.560001
"370","2013-05-30",63.990002
"371","2013-05-31",64.489998
"372","2013-06-03",62.060001
"373","2013-06-04",62.189999
"374","2013-06-05",61.52
"375","2013-06-06",62.029999
"376","2013-06-07",64.050003
"377","2013-06-10",64.309998
"378","2013-06-11",63.860001
"379","2013-06-12",63.18
"380","2013-06-13",64.510002
"381","2013-06-14",63.75
"382","2013-06-17",64.360001
"383","2013-06-18",63.849998
"384","2013-06-19",63.77
"385","2013-06-20",61.52
"386","2013-06-21",60.279999
"387","2013-06-24",60.68
"388","2013-06-25",61.529999
"389","2013-06-26",61.91
"390","2013-06-27",60.84
"391","2013-06-28",60.869999
"392","2013-07-01",61.07
"393","2013-07-02",60.23
"394","2013-07-03",60.790001
"395","2013-07-05",61.700001
"396","2013-07-08",63.16
"397","2013-07-09",62.740002
"398","2013-07-10",61.93
"399","2013-07-11",60.439999
"400","2013-07-12",61.049999
"401","2013-07-15",60.450001
"402","2013-07-16",60.619999
"403","2013-07-17",61.09
"404","2013-07-18",62.27
"405","2013-07-19",60.619999
"406","2013-07-22",60.650002
"407","2013-07-23",60.66
"408","2013-07-24",61.139999
"409","2013-07-25",71.099998
"410","2013-07-26",73.949997
"411","2013-07-29",73.290001
"412","2013-07-30",73.269997
"413","2013-07-31",75.019997
"414","2013-08-01",75.889999
"415","2013-08-02",75.790001
"416","2013-08-05",78.010002
"417","2013-08-06",79.279999
"418","2013-08-07",77.989998
"419","2013-08-08",79.709999
"420","2013-08-09",80.940002
"421","2013-08-12",81.260002
"422","2013-08-13",80.959999
"423","2013-08-14",73.550003
"424","2013-08-15",70.519997
"425","2013-08-16",70.989998
"426","2013-08-19",69.260002
"427","2013-08-20",69.809998
"428","2013-08-21",70.199997
"429","2013-08-22",71.209999
"430","2013-08-23",71.870003
"431","2013-08-26",72.25
"432","2013-08-27",71.080002
"433","2013-08-28",72.519997
"434","2013-08-29",74.18
"435","2013-08-30",73.970001
"436","2013-09-03",73.82
"437","2013-09-04",74.739998
"438","2013-09-05",74.669998
"439","2013-09-06",74.110001
"440","2013-09-09",74.5
"441","2013-09-10",72.620003
"442","2013-09-11",73.790001
"443","2013-09-12",74.489998
"444","2013-09-13",72.82
"445","2013-09-16",72.599998
"446","2013-09-17",72.93
"447","2013-09-18",73.919998
"448","2013-09-19",74.269997
"449","2013-09-20",75.120003
"450","2013-09-23",74.300003
"451","2013-09-24",75.300003
"452","2013-09-25",74.779999
"453","2013-09-26",75.300003
"454","2013-09-27",75.849998
"455","2013-09-30",75.839996
"456","2013-10-01",78.5
"457","2013-10-02",79.660004
"458","2013-10-03",78.660004
"459","2013-10-04",78.410004
"460","2013-10-07",75.849998
"461","2013-10-08",71.699997
"462","2013-10-09",70.669998
"463","2013-10-10",72.269997
"464","2013-10-11",74.010002
"465","2013-10-14",75.010002
"466","2013-10-15",73.870003
"467","2013-10-16",75
"468","2013-10-17",72.739998
"469","2013-10-18",71.870003
"470","2013-10-21",74.110001
"471","2013-10-22",75.5
"472","2013-10-23",75.209999
"473","2013-10-24",74.849998
"474","2013-10-25",76.980003
"475","2013-10-28",77.790001
"476","2013-10-29",82.260002
"477","2013-10-30",80.220001
"478","2013-10-31",82.720001
"479","2013-11-01",83.379997
"480","2013-11-04",88.220001
"481","2013-11-05",88.07
"482","2013-11-06",86.610001
"483","2013-11-07",83.879997
"484","2013-11-08",84.480003
"485","2013-11-11",85.019997
"486","2013-11-12",84.900002
"487","2013-11-13",87.489998
"488","2013-11-14",89.18
"489","2013-11-15",87.769997
"490","2013-11-18",87.419998
"491","2013-11-19",87.510002
"492","2013-11-20",87.129997
"493","2013-11-21",87.269997
"494","2013-11-22",87.400002
"495","2013-11-25",86.610001
"496","2013-11-26",87.379997
"497","2013-11-27",88.309998
"498","2013-11-29",88.32
"499","2013-12-02",87.540001
"500","2013-12-03",85.919998
"501","2013-12-04",85.129997
"502","2013-12-05",85.540001
"503","2013-12-06",85.610001
"504","2013-12-09",84.769997
"505","2013-12-10",84.980003
"506","2013-12-11",82.790001
"507","2013-12-12",82.599998
"508","2013-12-13",81.379997
"509","2013-12-16",81.889999
"510","2013-12-17",80.900002
"511","2013-12-18",81.410004
"512","2013-12-19",82.019997
"513","2013-12-20",83.129997
"514","2013-12-23",83.400002
"515","2013-12-24",82.82
"516","2013-12-26",83.470001
"517","2013-12-27",81.639999
"518","2013-12-30",81.669998
"519","2013-12-31",82.830002
"520","2014-01-02",80.480003
"521","2014-01-03",80.919998
"522","2014-01-06",80.379997
"523","2014-01-07",84.910004
"524","2014-01-08",85.150002
"525","2014-01-09",85.169998
"526","2014-01-10",86.800003
"527","2014-01-13",84.449997
"528","2014-01-14",84.309998
"529","2014-01-15",84.339996
"530","2014-01-16",84.760002
"531","2014-01-17",83.900002
"532","2014-01-21",81.5
"533","2014-01-22",82.470001
"534","2014-01-23",81.339996
"535","2014-01-24",80.360001
"536","2014-01-27",77.910004
"537","2014-01-28",77.769997
"538","2014-01-29",76.669998
"539","2014-01-30",77.790001
"540","2014-01-31",77.190002
"541","2014-02-03",73.910004
"542","2014-02-04",76.370003
"543","2014-02-05",76.160004
"544","2014-02-06",77.139999
"545","2014-02-07",84.449997
"546","2014-02-10",84.050003
"547","2014-02-11",84.199997
"548","2014-02-12",90.269997
"549","2014-02-13",92.300003
"550","2014-02-14",91.25
"551","2014-02-18",93.349998
"552","2014-02-19",93.760002
"553","2014-02-20",96.800003
"554","2014-02-21",96.919998
"555","2014-02-24",98.260002
"556","2014-02-25",101.040001
"557","2014-02-26",100.18
"558","2014-02-27",99.720001
"559","2014-02-28",100.239998
"560","2014-03-03",100.550003
"561","2014-03-04",106.889999
"562","2014-03-05",107.300003
"563","2014-03-06",108.379997
"564","2014-03-07",108.059998
"565","2014-03-10",107.540001
"566","2014-03-11",104.730003
"567","2014-03-12",106.690002
"568","2014-03-13",103.209999
"569","2014-03-14",102.949997
"570","2014-03-17",104.529999
"571","2014-03-18",105.199997
"572","2014-03-19",103.760002
"573","2014-03-20",103.360001
"574","2014-03-21",101.510002
"575","2014-03-24",97.580002
"576","2014-03-25",96.480003
"577","2014-03-26",92.709999
"578","2014-03-27",89.949997
"579","2014-03-28",90.050003
"580","2014-03-31",90.589996
"581","2014-04-01",95.550003
"582","2014-04-02",95.160004
"583","2014-04-03",91.300003
"584","2014-04-04",85.690002
"585","2014-04-07",83.360001
"586","2014-04-08",86.07
"587","2014-04-09",88.110001
"588","2014-04-10",81.900002
"589","2014-04-11",78.989998
"590","2014-04-14",79.769997
"591","2014-04-15",83.300003
"592","2014-04-16",84.800003
"593","2014-04-17",85.68
"594","2014-04-21",84.800003
"595","2014-04-22",85.769997
"596","2014-04-23",83.279999
"597","2014-04-24",83.480003
"598","2014-04-25",77.389999
"599","2014-04-28",77.279999
"600","2014-04-29",80.830002
"601","2014-04-30",80.739998
"602","2014-05-01",83.5
"603","2014-05-02",82.599998
"604","2014-05-05",84.709999
"605","2014-05-06",81.370003
"606","2014-05-07",83.989998
"607","2014-05-08",83.220001
"608","2014-05-09",84.580002
"609","2014-05-12",89.510002
"610","2014-05-13",86.089996
"611","2014-05-14",84.190002
"612","2014-05-15",83.610001
"613","2014-05-16",82.160004
"614","2014-05-19",86.410004
"615","2014-05-20",85.870003
"616","2014-05-21",88.160004
"617","2014-05-22",91.010002
"618","2014-05-23",94.419998
"619","2014-05-27",95.419998
"620","2014-05-28",95.190002
"621","2014-05-29",98.199997
"622","2014-05-30",97.169998
"623","2014-06-02",97.769997
"624","2014-06-03",98
"625","2014-06-04",99.349998
"626","2014-06-05",103.029999
"627","2014-06-06",104.050003
"628","2014-06-09",103.699997
"629","2014-06-10",102.68
"630","2014-06-11",103.519997
"631","2014-06-12",101.720001
"632","2014-06-13",101.980003
"633","2014-06-16",103.970001
"634","2014-06-17",104.57
"635","2014-06-18",105.239998
"636","2014-06-19",102.980003
"637","2014-06-20",103.529999
"638","2014-06-23",103.870003
"639","2014-06-24",104.68
"640","2014-06-25",108.5
"641","2014-06-26",107.870003
"642","2014-06-27",110.209999
"643","2014-06-30",108.660004
"644","2014-07-01",109.010002
"645","2014-07-02",108.120003
"646","2014-07-03",109.18
"647","2014-07-07",107.410004
"648","2014-07-08",101.449997
"649","2014-07-09",103.519997
"650","2014-07-10",103.349998
"651","2014-07-11",104.779999
"652","2014-07-14",104.050003
"653","2014-07-15",102.68
"654","2014-07-16",101.959999
"655","2014-07-17",101.150002
"656","2014-07-18",104.169998
"657","2014-07-21",103.139999
"658","2014-07-22",104.169998
"659","2014-07-23",107.360001
"660","2014-07-24",101.790001
"661","2014-07-25",99.879997
"662","2014-07-28",99.300003
"663","2014-07-29",99.209999
"664","2014-07-30",100.019997
"665","2014-07-31",94.839996
"666","2014-08-01",93.870003
"667","2014-08-04",94.790001
"668","2014-08-05",94.07
"669","2014-08-06",94.029999
"670","2014-08-07",94.449997
"671","2014-08-08",95.290001
"672","2014-08-11",95.629997
"673","2014-08-12",94.75
"674","2014-08-13",96.839996
"675","2014-08-14",96.970001
"676","2014-08-15",97.099998
"677","2014-08-18",97.959999
"678","2014-08-19",97.370003
"679","2014-08-20",98.150002
"680","2014-08-21",97.900002
"681","2014-08-22",101.989998
"682","2014-08-25",103.790001
"683","2014-08-26",104.510002
"684","2014-08-27",101.779999
"685","2014-08-28",99.370003
"686","2014-08-29",99.089996
"687","2014-09-02",99.440002
"688","2014-09-03",98.279999
"689","2014-09-04",98.290001
"690","2014-09-05",98.260002
"691","2014-09-08",99.230003
"692","2014-09-09",96.370003
"693","2014-09-10",98.029999
"694","2014-09-11",98.5
"695","2014-09-12",99.32
"696","2014-09-15",95.220001
"697","2014-09-16",95.800003
"698","2014-09-17",96.010002
"699","2014-09-18",97.949997
"700","2014-09-19",98.370003
"701","2014-09-22",94.290001
"702","2014-09-23",92.949997
"703","2014-09-24",94.330002
"704","2014-09-25",91.190002
"705","2014-09-26",92.150002
"706","2014-09-29",90.800003
"707","2014-09-30",91.419998
"708","2014-10-01",89.489998
"709","2014-10-02",88.389999
"710","2014-10-03",88.629997
"711","2014-10-06",88.919998
"712","2014-10-07",86.959999
"713","2014-10-08",88.540001
"714","2014-10-09",85.910004
"715","2014-10-10",82.589996
"716","2014-10-13",79.639999
"717","2014-10-14",78.970001
"718","2014-10-15",78.889999
"719","2014-10-16",79.519997
"720","2014-10-17",81.050003
"721","2014-10-20",83.540001
"722","2014-10-21",88.089996
"723","2014-10-22",85.919998
"724","2014-10-23",87.629997
"725","2014-10-24",88.25
"726","2014-10-27",86.93
"727","2014-10-28",88.82
"728","2014-10-29",87.379997
"729","2014-10-30",86.309998
"730","2014-10-31",88.660004
"731","2014-11-03",85.209999
"732","2014-11-04",83.790001
"733","2014-11-05",71.949997
"734","2014-11-06",74.010002
"735","2014-11-07",73.650002
"736","2014-11-10",72.889999
"737","2014-11-11",69.989998
"738","2014-11-12",70.379997
"739","2014-11-13",69.019997
"740","2014-11-14",69.910004
"741","2014-11-17",68.529999
"742","2014-11-18",70.209999
"743","2014-11-19",71.400002
"744","2014-11-20",71.449997
"745","2014-11-21",71.309998
"746","2014-11-24",71.82
"747","2014-11-25",71.860001
"748","2014-11-26",72.769997
"749","2014-11-28",73.650002
"750","2014-12-01",71.050003
"751","2014-12-02",76.68
"752","2014-12-03",75.730003
"753","2014-12-04",77.220001
"754","2014-12-05",77.139999
"755","2014-12-08",74
"756","2014-12-09",74.059998
"757","2014-12-10",72.440002
"758","2014-12-11",72.800003
"759","2014-12-12",72.379997
"760","2014-12-15",72.190002
"761","2014-12-16",71.209999
"762","2014-12-17",72.529999
"763","2014-12-18",75.07
"764","2014-12-19",75.650002
"765","2014-12-22",76.870003
"766","2014-12-23",75.889999
"767","2014-12-24",76.139999
"768","2014-12-26",76.910004
"769","2014-12-29",75.760002
"770","2014-12-30",75.489998
"771","2014-12-31",74.660004
"772","2015-01-02",74.589996
"773","2015-01-05",72.730003
"774","2015-01-06",70.010002
"775","2015-01-07",70.839996
"776","2015-01-08",73.260002
"777","2015-01-09",74.529999
"778","2015-01-12",71.449997
"779","2015-01-13",71.470001
"780","2015-01-14",69.730003
"781","2015-01-15",66.389999
"782","2015-01-16",68.18
"783","2015-01-20",69.239998
"784","2015-01-21",69.349998
"785","2015-01-22",71.120003
"786","2015-01-23",69.769997
"787","2015-01-26",69.32
"788","2015-01-27",69.099998
"789","2015-01-28",67.93
"790","2015-01-29",68
"791","2015-01-30",67.010002
"792","2015-02-02",67.699997
"793","2015-02-03",70.809998
"794","2015-02-04",71.18
"795","2015-02-05",70.580002
"796","2015-02-06",68.580002
"797","2015-02-09",68.470001
"798","2015-02-10",69.980003
"799","2015-02-11",67.269997
"800","2015-02-12",82.400002
"801","2015-02-13",84.809998
"802","2015-02-17",84.260002
"803","2015-02-18",85.580002
"804","2015-02-19",88.660004
"805","2015-02-20",88.779999
"806","2015-02-23",88.870003
"807","2015-02-24",88.5
"808","2015-02-25",89.169998
"809","2015-02-26",89.860001
"810","2015-02-27",89.25
"811","2015-03-02",91.209999
"812","2015-03-03",90.470001
"813","2015-03-04",89.239998
"814","2015-03-05",87.980003
"815","2015-03-06",85.699997
"816","2015-03-09",86.010002
"817","2015-03-10",84.169998
"818","2015-03-11",83.220001
"819","2015-03-12",84.150002
"820","2015-03-13",82.519997
"821","2015-03-16",83.169998
"822","2015-03-17",83.400002
"823","2015-03-18",84.309998
"824","2015-03-19",83.800003
"825","2015-03-20",86.349998
"826","2015-03-23",86.510002
"827","2015-03-24",85.379997
"828","2015-03-25",84.18
"829","2015-03-26",83.620003
"830","2015-03-27",83.790001
"831","2015-03-30",83.610001
"832","2015-03-31",83.169998
"833","2015-04-01",82.339996
"834","2015-04-02",82.510002
"835","2015-04-06",83.400002
"836","2015-04-07",82.830002
"837","2015-04-08",83.050003
"838","2015-04-09",83.18
"839","2015-04-10",82.93
"840","2015-04-13",83.519997
"841","2015-04-14",83.269997
"842","2015-04-15",83.089996
"843","2015-04-16",82.599998
"844","2015-04-17",80.709999
"845","2015-04-20",80.970001
"846","2015-04-21",81.279999
"847","2015-04-22",82.720001
"848","2015-04-23",82.790001
"849","2015-04-24",81.57
"850","2015-04-27",81.690002
"851","2015-04-28",81.559998
"852","2015-04-29",81.699997
"853","2015-04-30",80.489998
"854","2015-05-01",80.82
"855","2015-05-04",79.910004
"856","2015-05-05",77.720001
"857","2015-05-06",76.800003
"858","2015-05-07",78.470001
"859","2015-05-08",81.93
"860","2015-05-11",81.629997
"861","2015-05-12",80.82
"862","2015-05-13",81.150002
"863","2015-05-14",82.160004
"864","2015-05-15",81.830002
"865","2015-05-18",81.489998
"866","2015-05-19",80.650002
"867","2015-05-20",79.769997
"868","2015-05-21",79.300003
"869","2015-05-22",80.269997
"870","2015-05-26",77.769997
"871","2015-05-27",78.5
"872","2015-05-28",76.800003
"873","2015-05-29",76.260002
"874","2015-06-01",76.510002
"875","2015-06-02",76.32
"876","2015-06-03",75.07
"877","2015-06-04",75.120003
"878","2015-06-05",76.410004
"879","2015-06-08",75.489998
"880","2015-06-09",75.209999
"881","2015-06-10",76.470001
"882","2015-06-11",76.260002
"883","2015-06-12",76.099998
"884","2015-06-15",75.830002
"885","2015-06-16",76.449997
"886","2015-06-17",87.650002
"887","2015-06-18",90.669998
"888","2015-06-19",90.940002
"889","2015-06-22",90.739998
"890","2015-06-23",90.239998
"891","2015-06-24",88.980003
"892","2015-06-25",88.160004
"893","2015-06-26",88.839996
"894","2015-06-29",85.769997
"895","2015-06-30",87.139999
"896","2015-07-01",86.900002
"897","2015-07-02",86.870003
"898","2015-07-06",86.889999
"899","2015-07-07",86.830002
"900","2015-07-08",85.580002
"901","2015-07-09",85.959999
"902","2015-07-10",88.440002
"903","2015-07-13",90.300003
"904","2015-07-14",89.68
"905","2015-07-15",90.379997
"906","2015-07-16",91.110001
"907","2015-07-17",92.18
"908","2015-07-20",91.989998
"909","2015-07-21",92.550003
"910","2015-07-22",91.75
"911","2015-07-23",93.370003
"912","2015-07-24",80.860001
"913","2015-07-27",80.599998
"914","2015-07-28",79.339996
"915","2015-07-29",79.709999
"916","2015-07-30",78.690002
"917","2015-07-31",79.379997
"918","2015-08-03",78.849998
"919","2015-08-04",78.400002
"920","2015-08-05",77.959999
"921","2015-08-06",76.120003
"922","2015-08-07",74.32
"923","2015-08-10",75.309998
"924","2015-08-11",74.669998
"925","2015-08-12",73.5
"926","2015-08-13",71.699997
"927","2015-08-14",72.489998
"928","2015-08-17",73.5
"929","2015-08-18",72.260002
"930","2015-08-19",71.75
"931","2015-08-20",70.379997
"932","2015-08-21",69.510002
"933","2015-08-24",66.269997
"934","2015-08-25",66.540001
"935","2015-08-26",68.379997
"936","2015-08-27",70.339996
"937","2015-08-28",70.599998
"938","2015-08-31",69.900002
"939","2015-09-01",68.190002
"940","2015-09-02",69.730003
"941","2015-09-03",69.470001
"942","2015-09-04",67.209999
"943","2015-09-08",67.599998
"944","2015-09-09",66.919998
"945","2015-09-10",67.489998
"946","2015-09-11",66.919998
"947","2015-09-14",67.790001
"948","2015-09-15",70.059998
