"","date","PSTV"
"1070","2011-03-31",58650
"1071","2011-04-01",59325
"1072","2011-04-04",61875
"1073","2011-04-05",61425
"1074","2011-04-06",61125
"1075","2011-04-07",59025
"1076","2011-04-08",58500
"1077","2011-04-11",57300
"1078","2011-04-12",60675
"1079","2011-04-13",59100
"1080","2011-04-14",57825
"1081","2011-04-15",57450
"1082","2011-04-18",54375
"1083","2011-04-19",53850
"1084","2011-04-20",55125
"1085","2011-04-21",56925
"1086","2011-04-25",54750
"1087","2011-04-26",54975
"1088","2011-04-27",55875
"1089","2011-04-28",55050
"1090","2011-04-29",56325
"1091","2011-05-02",53700
"1092","2011-05-03",53025
"1093","2011-05-04",52050
"1094","2011-05-05",50025
"1095","2011-05-06",47325
"1096","2011-05-09",49500
"1097","2011-05-10",47550
"1098","2011-05-11",45975
"1099","2011-05-12",46575
"1100","2011-05-13",45600
"1101","2011-05-16",42525
"1102","2011-05-17",43500
"1103","2011-05-18",42000
"1104","2011-05-19",40275
"1105","2011-05-20",39600
"1106","2011-05-23",37200
"1107","2011-05-24",38475
"1108","2011-05-25",41400
"1109","2011-05-26",42075
"1110","2011-05-27",42000
"1111","2011-05-31",42900
"1112","2011-06-01",40650
"1113","2011-06-02",39750
"1114","2011-06-03",38850
"1115","2011-06-06",37875
"1116","2011-06-07",38175
"1117","2011-06-08",38325
"1118","2011-06-09",37950
"1119","2011-06-10",37500
"1120","2011-06-13",36450
"1121","2011-06-14",36150
"1122","2011-06-15",35775
"1123","2011-06-16",35925
"1124","2011-06-17",35700
"1125","2011-06-20",36075
"1126","2011-06-21",37425
"1127","2011-06-22",36450
"1128","2011-06-23",35550
"1129","2011-06-24",36375
"1130","2011-06-27",36075
"1131","2011-06-28",36300
"1132","2011-06-29",35775
"1133","2011-06-30",35925
"1134","2011-07-01",37050
"1135","2011-07-05",41100
"1136","2011-07-06",39375
"1137","2011-07-07",39450
"1138","2011-07-08",40350
"1139","2011-07-11",39075
"1140","2011-07-12",39150
"1141","2011-07-13",40350
"1142","2011-07-14",37425
"1143","2011-07-15",37350
"1144","2011-07-18",35400
"1145","2011-07-19",37050
"1146","2011-07-20",35400
"1147","2011-07-21",36750
"1148","2011-07-22",35400
"1149","2011-07-25",34575
"1150","2011-07-26",33975
"1151","2011-07-27",31575
"1152","2011-07-28",32775
"1153","2011-07-29",32475
"1154","2011-08-01",33075
"1155","2011-08-02",30900
"1156","2011-08-03",30000
"1157","2011-08-04",27375
"1158","2011-08-05",26475
"1159","2011-08-08",23625
"1160","2011-08-09",24450
"1161","2011-08-10",22950
"1162","2011-08-11",24225
"1163","2011-08-12",24600
"1164","2011-08-15",30150
"1165","2011-08-16",27675
"1166","2011-08-17",26025
"1167","2011-08-18",24450
"1168","2011-08-19",23775
"1169","2011-08-22",22350
"1170","2011-08-23",23775
"1171","2011-08-24",23625
"1172","2011-08-25",22800
"1173","2011-08-26",23700
"1174","2011-08-29",25125
"1175","2011-08-30",25950
"1176","2011-08-31",24750
"1177","2011-09-01",23250
"1178","2011-09-02",23625
"1179","2011-09-06",22950
"1180","2011-09-07",23775
"1181","2011-09-08",22575
"1182","2011-09-09",22650
"1183","2011-09-12",22950
"1184","2011-09-13",23400
"1185","2011-09-14",26625
"1186","2011-09-15",27525
"1187","2011-09-16",26100
"1188","2011-09-19",25425
"1189","2011-09-20",24375
"1190","2011-09-21",24975
"1191","2011-09-22",23550
"1192","2011-09-23",25425
"1193","2011-09-26",24750
"1194","2011-09-27",24675
"1195","2011-09-28",22575
"1196","2011-09-29",21900
"1197","2011-09-30",22125
"1198","2011-10-03",19350
"1199","2011-10-04",22275
"1200","2011-10-05",21900
"1201","2011-10-06",22050
"1202","2011-10-07",20400
"1203","2011-10-10",21750
"1204","2011-10-11",21600
"1205","2011-10-12",22575
"1206","2011-10-13",22800
"1207","2011-10-14",24225
"1208","2011-10-17",22275
"1209","2011-10-18",22800
"1210","2011-10-19",21300
"1211","2011-10-20",21750
"1212","2011-10-21",22425
"1213","2011-10-24",23850
"1214","2011-10-25",21975
"1215","2011-10-26",22650
"1216","2011-10-27",24300
"1217","2011-10-28",23700
"1218","2011-10-31",22725
"1219","2011-11-01",21600
"1220","2011-11-02",22350
"1221","2011-11-03",23325
"1222","2011-11-04",21750
"1223","2011-11-07",21750
"1224","2011-11-08",21900
"1225","2011-11-09",20325
"1226","2011-11-10",20400
"1227","2011-11-11",21000
"1228","2011-11-14",19650
"1229","2011-11-15",20475
"1230","2011-11-16",20325
"1231","2011-11-17",19800
"1232","2011-11-18",21975
"1233","2011-11-21",20625
"1234","2011-11-22",19950
"1235","2011-11-23",19125
"1236","2011-11-25",18150
"1237","2011-11-28",20250
"1238","2011-11-29",19500
"1239","2011-11-30",20850
"1240","2011-12-01",20325
"1241","2011-12-02",19800
"1242","2011-12-05",19875
"1243","2011-12-06",19425
"1244","2011-12-07",18600
"1245","2011-12-08",17325
"1246","2011-12-09",18150
"1247","2011-12-12",17325
"1248","2011-12-13",15600
"1249","2011-12-14",16425
"1250","2011-12-15",15825
"1251","2011-12-16",15525
"1252","2011-12-19",15075
"1253","2011-12-20",15225
"1254","2011-12-21",14850
"1255","2011-12-22",15225
"1256","2011-12-23",15075
"1257","2011-12-27",15000
"1258","2011-12-28",14775
"1259","2011-12-29",15075
"1260","2011-12-30",16500
"1261","2012-01-03",17100
"1262","2012-01-04",17325
"1263","2012-01-05",17100
"1264","2012-01-06",17100
"1265","2012-01-09",17775
"1266","2012-01-10",17325
"1267","2012-01-11",18075
"1268","2012-01-12",19425
"1269","2012-01-13",19350
"1270","2012-01-17",20100
"1271","2012-01-18",21000
"1272","2012-01-19",20400
"1273","2012-01-20",20625
"1274","2012-01-23",21075
"1275","2012-01-24",24075
"1276","2012-01-25",24375
"1277","2012-01-26",25800
"1278","2012-01-27",26025
"1279","2012-01-30",26250
"1280","2012-01-31",25725
"1281","2012-02-01",28875
"1282","2012-02-02",29850
"1283","2012-02-03",31500
"1284","2012-02-06",32400
"1285","2012-02-07",30375
"1286","2012-02-08",29925
"1287","2012-02-09",28725
"1288","2012-02-10",27300
"1289","2012-02-13",27900
"1290","2012-02-14",25950
"1291","2012-02-15",25650
"1292","2012-02-16",26400
"1293","2012-02-17",26700
"1294","2012-02-21",24825
"1295","2012-02-22",23775
"1296","2012-02-23",24525
"1297","2012-02-24",24825
"1298","2012-02-27",24450
"1299","2012-02-28",24825
"1300","2012-02-29",24375
"1301","2012-03-01",23775
"1302","2012-03-02",21975
"1303","2012-03-05",20025
"1304","2012-03-06",19650
"1305","2012-03-07",19875
"1306","2012-03-08",20100
"1307","2012-03-09",19650
"1308","2012-03-12",19125
"1309","2012-03-13",18825
"1310","2012-03-14",18900
"1311","2012-03-15",21225
"1312","2012-03-16",23475
"1313","2012-03-19",21975
"1314","2012-03-20",21225
"1315","2012-03-21",19650
"1316","2012-03-22",19875
"1317","2012-03-23",19650
"1318","2012-03-26",20025
"1319","2012-03-27",20100
"1320","2012-03-28",18975
"1321","2012-03-29",18900
"1322","2012-03-30",18675
"1323","2012-04-02",18000
"1324","2012-04-03",17100
"1325","2012-04-04",16125
"1326","2012-04-05",15750
"1327","2012-04-09",15225
"1328","2012-04-10",15750
"1329","2012-04-11",17700
"1330","2012-04-12",18150
"1331","2012-04-13",16275
"1332","2012-04-16",16200
"1333","2012-04-17",17100
"1334","2012-04-18",16500
"1335","2012-04-19",16575
"1336","2012-04-20",17175
"1337","2012-04-23",17100
"1338","2012-04-24",17550
"1339","2012-04-25",18375
"1340","2012-04-26",18150
"1341","2012-04-27",18150
"1342","2012-04-30",17775
"1343","2012-05-01",18600
"1344","2012-05-02",18450
"1345","2012-05-03",17700
"1346","2012-05-04",17325
"1347","2012-05-07",17775
"1348","2012-05-08",17025
"1349","2012-05-09",16950
"1350","2012-05-10",18600
"1351","2012-05-11",18300
"1352","2012-05-14",17775
"1353","2012-05-15",16875
"1354","2012-05-16",16050
"1355","2012-05-17",15300
"1356","2012-05-18",15375
"1357","2012-05-21",16125
"1358","2012-05-22",15750
"1359","2012-05-23",16275
"1360","2012-05-24",16050
"1361","2012-05-25",16350
"1362","2012-05-29",17025
"1363","2012-05-30",16350
"1364","2012-05-31",16650
"1365","2012-06-01",15600
"1366","2012-06-04",15975
"1367","2012-06-05",16650
"1368","2012-06-06",16875
"1369","2012-06-07",17325
"1370","2012-06-08",17925
"1371","2012-06-11",16950
"1372","2012-06-12",17100
"1373","2012-06-13",16575
"1374","2012-06-14",16875
"1375","2012-06-15",17100
"1376","2012-06-18",18075
"1377","2012-06-19",18900
"1378","2012-06-20",18825
"1379","2012-06-21",18900
"1380","2012-06-22",21450
"1381","2012-06-25",20325
"1382","2012-06-26",19950
"1383","2012-06-27",19800
"1384","2012-06-28",19725
"1385","2012-06-29",20250
"1386","2012-07-02",22200
"1387","2012-07-03",21525
"1388","2012-07-05",21600
"1389","2012-07-06",22050
"1390","2012-07-09",22800
"1391","2012-07-10",22350
"1392","2012-07-11",22200
"1393","2012-07-12",21600
"1394","2012-07-13",22200
"1395","2012-07-16",21825
"1396","2012-07-17",20925
"1397","2012-07-18",20850
"1398","2012-07-19",19800
"1399","2012-07-20",18750
"1400","2012-07-23",18375
"1401","2012-07-24",17775
"1402","2012-07-25",18600
"1403","2012-07-26",18675
"1404","2012-07-27",20025
"1405","2012-07-30",19800
"1406","2012-07-31",19650
"1407","2012-08-01",18675
"1408","2012-08-02",18225
"1409","2012-08-03",19875
"1410","2012-08-06",18300
"1411","2012-08-07",18525
"1412","2012-08-08",18225
"1413","2012-08-09",18825
"1414","2012-08-10",19950
"1415","2012-08-13",20250
"1416","2012-08-14",21150
"1417","2012-08-15",21900
"1418","2012-08-16",22275
"1419","2012-08-17",22125
"1420","2012-08-20",22725
"1421","2012-08-21",23025
"1422","2012-08-22",22200
"1423","2012-08-23",21525
"1424","2012-08-24",21675
"1425","2012-08-27",23025
"1426","2012-08-28",23475
"1427","2012-08-29",23775
"1428","2012-08-30",22650
"1429","2012-08-31",23625
"1430","2012-09-04",24225
"1431","2012-09-05",24000
"1432","2012-09-06",24825
"1433","2012-09-07",27075
"1434","2012-09-10",28950
"1435","2012-09-11",26550
"1436","2012-09-12",27300
"1437","2012-09-13",27975
"1438","2012-09-14",29550
"1439","2012-09-17",29550
"1440","2012-09-18",28950
"1441","2012-09-19",30450
"1442","2012-09-20",31950
"1443","2012-09-21",35625
"1444","2012-09-24",34125
"1445","2012-09-25",35625
"1446","2012-09-26",31875
"1447","2012-09-27",28950
"1448","2012-09-28",33075
"1449","2012-10-01",30975
"1450","2012-10-02",31200
"1451","2012-10-03",30975
"1452","2012-10-04",31800
"1453","2012-10-05",33300
"1454","2012-10-08",31950
"1455","2012-10-09",29325
"1456","2012-10-10",30225
"1457","2012-10-11",32025
"1458","2012-10-12",31725
"1459","2012-10-15",32400
"1460","2012-10-16",33300
"1461","2012-10-17",33300
"1462","2012-10-18",32100
"1463","2012-10-19",30300
"1464","2012-10-22",30675
"1465","2012-10-23",30600
"1466","2012-10-24",30000
"1467","2012-10-25",29850
"1468","2012-10-26",29550
"1469","2012-10-31",27675
"1470","2012-11-01",27150
"1471","2012-11-02",25800
"1472","2012-11-05",26700
"1473","2012-11-06",25800
"1474","2012-11-07",24825
"1475","2012-11-08",24150
"1476","2012-11-09",28725
"1477","2012-11-12",28050
"1478","2012-11-13",27375
"1479","2012-11-14",25725
"1480","2012-11-15",25425
"1481","2012-11-16",25875
"1482","2012-11-19",25200
"1483","2012-11-20",25950
"1484","2012-11-21",26025
"1485","2012-11-23",25725
"1486","2012-11-26",28050
"1487","2012-11-27",28350
"1488","2012-11-28",29775
"1489","2012-11-29",31050
"1490","2012-11-30",31425
"1491","2012-12-03",29925
"1492","2012-12-04",30150
"1493","2012-12-05",29925
"1494","2012-12-06",29325
"1495","2012-12-07",28050
"1496","2012-12-10",27675
"1497","2012-12-11",27750
"1498","2012-12-12",26250
"1499","2012-12-13",24900
"1500","2012-12-14",21300
"1501","2012-12-17",20925
"1502","2012-12-18",20925
"1503","2012-12-19",20850
"1504","2012-12-20",19350
"1505","2012-12-21",19800
"1506","2012-12-24",19950
"1507","2012-12-26",19575
"1508","2012-12-27",20100
"1509","2012-12-28",20325
"1510","2012-12-31",21000
"1511","2013-01-02",21300
"1512","2013-01-03",20625
"1513","2013-01-04",21075
"1514","2013-01-07",21075
"1515","2013-01-08",21525
"1516","2013-01-09",21375
"1517","2013-01-10",22500
"1518","2013-01-11",22950
"1519","2013-01-14",23025
"1520","2013-01-15",22650
"1521","2013-01-16",21450
"1522","2013-01-17",21900
"1523","2013-01-18",21075
"1524","2013-01-22",20850
"1525","2013-01-23",20175
"1526","2013-01-24",20400
"1527","2013-01-25",20925
"1528","2013-01-28",21150
"1529","2013-01-29",21075
"1530","2013-01-30",20625
"1531","2013-01-31",20550
"1532","2013-02-01",21300
"1533","2013-02-04",20700
"1534","2013-02-05",20850
"1535","2013-02-06",20775
"1536","2013-02-07",20175
"1537","2013-02-08",20700
"1538","2013-02-11",20250
"1539","2013-02-12",20325
"1540","2013-02-13",20025
"1541","2013-02-14",20700
"1542","2013-02-15",20250
"1543","2013-02-19",19875
"1544","2013-02-20",19200
"1545","2013-02-21",17925
"1546","2013-02-22",18000
"1547","2013-02-25",18075
"1548","2013-02-26",18375
"1549","2013-02-27",19200
"1550","2013-02-28",19050
"1551","2013-03-01",18975
"1552","2013-03-04",20025
"1553","2013-03-05",20175
"1554","2013-03-06",21450
"1555","2013-03-07",21975
"1556","2013-03-08",20850
"1557","2013-03-11",21000
"1558","2013-03-12",20550
"1559","2013-03-13",21075
"1560","2013-03-14",20625
"1561","2013-03-15",20775
"1562","2013-03-18",20700
"1563","2013-03-19",20625
"1564","2013-03-20",20700
"1565","2013-03-21",20775
"1566","2013-03-22",20175
"1567","2013-03-25",19875
"1568","2013-03-26",19575
"1569","2013-03-27",18825
"1570","2013-03-28",18825
"1571","2013-04-01",18975
"1572","2013-04-02",19500
"1573","2013-04-03",18600
"1574","2013-04-04",17850
"1575","2013-04-05",18525
"1576","2013-04-08",17850
"1577","2013-04-09",17775
"1578","2013-04-10",18375
"1579","2013-04-11",19350
"1580","2013-04-12",18825
"1581","2013-04-15",17625
"1582","2013-04-16",18900
"1583","2013-04-17",18300
"1584","2013-04-18",17850
"1585","2013-04-19",18600
"1586","2013-04-22",20250
"1587","2013-04-23",21000
"1588","2013-04-24",20250
"1589","2013-04-25",20850
"1590","2013-04-26",20325
"1591","2013-04-29",20550
"1592","2013-04-30",21075
"1593","2013-05-01",19200
"1594","2013-05-02",18975
"1595","2013-05-03",19650
"1596","2013-05-06",19575
"1597","2013-05-07",19050
"1598","2013-05-08",19200
"1599","2013-05-09",19425
"1600","2013-05-10",19800
"1601","2013-05-13",20625
"1602","2013-05-14",21000
"1603","2013-05-15",20175
"1604","2013-05-16",19875
"1605","2013-05-17",19725
"1606","2013-05-20",18750
"1607","2013-05-21",19050
"1608","2013-05-22",18825
"1609","2013-05-23",19275
"1610","2013-05-24",18750
"1611","2013-05-28",19275
"1612","2013-05-29",18900
"1613","2013-05-30",18975
"1614","2013-05-31",18450
"1615","2013-06-03",18750
"1616","2013-06-04",18000
"1617","2013-06-05",17475
"1618","2013-06-06",18150
"1619","2013-06-07",17700
"1620","2013-06-10",17700
"1621","2013-06-11",17325
"1622","2013-06-12",17025
"1623","2013-06-13",17475
"1624","2013-06-14",16800
"1625","2013-06-17",17400
"1626","2013-06-18",17475
"1627","2013-06-19",16875
"1628","2013-06-20",16575
"1629","2013-06-21",17400
"1630","2013-06-24",16725
"1631","2013-06-25",16800
"1632","2013-06-26",16800
"1633","2013-06-27",16875
"1634","2013-06-28",17250
"1635","2013-07-01",17625
"1636","2013-07-02",17025
"1637","2013-07-03",17475
"1638","2013-07-05",18225
"1639","2013-07-08",18300
"1640","2013-07-09",18150
"1641","2013-07-10",18450
"1642","2013-07-11",19125
"1643","2013-07-12",20625
"1644","2013-07-15",20475
"1645","2013-07-16",20250
"1646","2013-07-17",19500
"1647","2013-07-18",20025
"1648","2013-07-19",20325
"1649","2013-07-22",20475
"1650","2013-07-23",20100
"1651","2013-07-24",19650
"1652","2013-07-25",20400
"1653","2013-07-26",20175
"1654","2013-07-29",20025
"1655","2013-07-30",19875
"1656","2013-07-31",21150
"1657","2013-08-01",21075
"1658","2013-08-02",21000
"1659","2013-08-05",20700
"1660","2013-08-06",19800
"1661","2013-08-07",20175
"1662","2013-08-08",19875
"1663","2013-08-09",18225
"1664","2013-08-12",17625
"1665","2013-08-13",17625
"1666","2013-08-14",17400
"1667","2013-08-15",16575
"1668","2013-08-16",17100
"1669","2013-08-19",16650
"1670","2013-08-20",17025
"1671","2013-08-21",17175
"1672","2013-08-22",17400
"1673","2013-08-23",18075
"1674","2013-08-26",17550
"1675","2013-08-27",16725
"1676","2013-08-28",16725
"1677","2013-08-29",16425
"1678","2013-08-30",15750
"1679","2013-09-03",15975
"1680","2013-09-04",16650
"1681","2013-09-05",16800
"1682","2013-09-06",17100
"1683","2013-09-09",17925
"1684","2013-09-10",19200
"1685","2013-09-11",19350
"1686","2013-09-12",19125
"1687","2013-09-13",18750
"1688","2013-09-16",18525
"1689","2013-09-17",18600
"1690","2013-09-18",18525
"1691","2013-09-19",18600
"1692","2013-09-20",18375
"1693","2013-09-23",18600
"1694","2013-09-24",18675
"1695","2013-09-25",18225
"1696","2013-09-26",18525
"1697","2013-09-27",18225
"1698","2013-09-30",17475
"1699","2013-10-01",17700
"1700","2013-10-02",16950
"1701","2013-10-03",16800
"1702","2013-10-04",16950
"1703","2013-10-07",17025
"1704","2013-10-08",15975
"1705","2013-10-09",16200
"1706","2013-10-10",16725
"1707","2013-10-11",17175
"1708","2013-10-14",17175
"1709","2013-10-15",16800
"1710","2013-10-16",16875
"1711","2013-10-17",16950
"1712","2013-10-18",16875
"1713","2013-10-21",16800
"1714","2013-10-22",17025
"1715","2013-10-23",17400
"1716","2013-10-24",17775
"1717","2013-10-25",17775
"1718","2013-10-28",17400
"1719","2013-10-29",17175
"1720","2013-10-30",16425
"1721","2013-10-31",15450
"1722","2013-11-01",15450
"1723","2013-11-04",15675
"1724","2013-11-05",25125
"1725","2013-11-06",21375
"1726","2013-11-07",20850
"1727","2013-11-08",19350
"1728","2013-11-11",19350
"1729","2013-11-12",18525
"1730","2013-11-13",18375
"1731","2013-11-14",18675
"1732","2013-11-15",18675
"1733","2013-11-18",17700
"1734","2013-11-19",17475
"1735","2013-11-20",17925
"1736","2013-11-21",18525
"1737","2013-11-22",18525
"1738","2013-11-25",19425
"1739","2013-11-26",19425
"1740","2013-11-27",19875
"1741","2013-11-29",20400
"1742","2013-12-02",19050
"1743","2013-12-03",19125
"1744","2013-12-04",19275
"1745","2013-12-05",18900
"1746","2013-12-06",19200
"1747","2013-12-09",19050
"1748","2013-12-10",18075
"1749","2013-12-11",17325
"1750","2013-12-12",17700
"1751","2013-12-13",17475
"1752","2013-12-16",16725
"1753","2013-12-17",16800
"1754","2013-12-18",17100
"1755","2013-12-19",18225
"1756","2013-12-20",18525
"1757","2013-12-23",19275
"1758","2013-12-24",19200
"1759","2013-12-26",19800
"1760","2013-12-27",19950
"1761","2013-12-30",18975
"1762","2013-12-31",19275
"1763","2014-01-02",18900
"1764","2014-01-03",19800
"1765","2014-01-06",19500
"1766","2014-01-07",19725
"1767","2014-01-08",21975
"1768","2014-01-09",21375
"1769","2014-01-10",22050
"1770","2014-01-13",22200
"1771","2014-01-14",23175
"1772","2014-01-15",23250
"1773","2014-01-16",23475
"1774","2014-01-17",22875
"1775","2014-01-21",22800
"1776","2014-01-22",23175
"1777","2014-01-23",22650
"1778","2014-01-24",21525
"1779","2014-01-27",19875
"1780","2014-01-28",20400
"1781","2014-01-29",19650
"1782","2014-01-30",20325
"1783","2014-01-31",19950
"1784","2014-02-03",18750
"1785","2014-02-04",19275
"1786","2014-02-05",18675
"1787","2014-02-06",18675
"1788","2014-02-07",19125
"1789","2014-02-10",19725
"1790","2014-02-11",20625
"1791","2014-02-12",20400
"1792","2014-02-13",22050
"1793","2014-02-14",21675
"1794","2014-02-18",22650
"1795","2014-02-19",21825
"1796","2014-02-20",23175
"1797","2014-02-21",24450
"1798","2014-02-24",24600
"1799","2014-02-25",24525
"1800","2014-02-26",24675
"1801","2014-02-27",24900
"1802","2014-02-28",23625
"1803","2014-03-03",22500
"1804","2014-03-04",24000
"1805","2014-03-05",24450
"1806","2014-03-06",23625
"1807","2014-03-07",23400
"1808","2014-03-10",24225
"1809","2014-03-11",23025
"1810","2014-03-12",21675
"1811","2014-03-13",20850
"1812","2014-03-14",21075
"1813","2014-03-17",20925
"1814","2014-03-18",22200
"1815","2014-03-19",21750
"1816","2014-03-20",22050
"1817","2014-03-21",22425
"1818","2014-03-24",21375
"1819","2014-03-25",21600
"1820","2014-03-26",20100
"1821","2014-03-27",20175
"1822","2014-03-28",19725
"1823","2014-03-31",20250
"1824","2014-04-01",21225
"1825","2014-04-02",20775
"1826","2014-04-03",20325
"1827","2014-04-04",19125
"1828","2014-04-07",18225
"1829","2014-04-08",18675
"1830","2014-04-09",19350
"1831","2014-04-10",18000
"1832","2014-04-11",17850
"1833","2014-04-14",17100
"1834","2014-04-15",16875
"1835","2014-04-16",17625
"1836","2014-04-17",17550
"1837","2014-04-21",17925
"1838","2014-04-22",19575
"1839","2014-04-23",18675
"1840","2014-04-24",18600
"1841","2014-04-25",17550
"1842","2014-04-28",17400
"1843","2014-04-29",16950
"1844","2014-04-30",16950
"1845","2014-05-01",16950
"1846","2014-05-02",17025
"1847","2014-05-05",17400
"1848","2014-05-06",16500
"1849","2014-05-07",16425
"1850","2014-05-08",16500
"1851","2014-05-09",17775
"1852","2014-05-12",18675
"1853","2014-05-13",17175
"1854","2014-05-14",17325
"1855","2014-05-15",16725
"1856","2014-05-16",17625
"1857","2014-05-19",18150
"1858","2014-05-20",17250
"1859","2014-05-21",17175
"1860","2014-05-22",17175
"1861","2014-05-23",17925
"1862","2014-05-27",18525
"1863","2014-05-28",18300
"1864","2014-05-29",18675
"1865","2014-05-30",18075
"1866","2014-06-02",17100
"1867","2014-06-03",17025
"1868","2014-06-04",17100
"1869","2014-06-05",17625
"1870","2014-06-06",17400
"1871","2014-06-09",18150
"1872","2014-06-10",18225
"1873","2014-06-11",18675
"1874","2014-06-12",18600
"1875","2014-06-13",18525
"1876","2014-06-16",17925
"1877","2014-06-17",18600
"1878","2014-06-18",18750
"1879","2014-06-19",18075
"1880","2014-06-20",18300
"1881","2014-06-23",18000
"1882","2014-06-24",18000
"1883","2014-06-25",18000
"1884","2014-06-26",17775
"1885","2014-06-27",18000
"1886","2014-06-30",17925
"1887","2014-07-01",18000
"1888","2014-07-02",17925
"1889","2014-07-03",17775
"1890","2014-07-07",17400
"1891","2014-07-08",16800
"1892","2014-07-09",16725
"1893","2014-07-10",16575
"1894","2014-07-11",16650
"1895","2014-07-14",16425
"1896","2014-07-15",15825
"1897","2014-07-16",15675
"1898","2014-07-17",15300
"1899","2014-07-18",16200
"1900","2014-07-21",15525
"1901","2014-07-22",15750
"1902","2014-07-23",16500
"1903","2014-07-24",16200
"1904","2014-07-25",15900
"1905","2014-07-28",15450
"1906","2014-07-29",15975
"1907","2014-07-30",16200
"1908","2014-07-31",15375
"1909","2014-08-01",15525
"1910","2014-08-04",15825
"1911","2014-08-05",15750
"1912","2014-08-06",13425
"1913","2014-08-07",12225
"1914","2014-08-08",12600
"1915","2014-08-11",12675
"1916","2014-08-12",12525
"1917","2014-08-13",12450
"1918","2014-08-14",12525
"1919","2014-08-15",12375
"1920","2014-08-18",12300
"1921","2014-08-19",12300
"1922","2014-08-20",11700
"1923","2014-08-21",10500
"1924","2014-08-22",10275
"1925","2014-08-25",10275
"1926","2014-08-26",10425
"1927","2014-08-27",10275
"1928","2014-08-28",10350
"1929","2014-08-29",10575
"1930","2014-09-02",10200
"1931","2014-09-03",9750
"1932","2014-09-04",9600
"1933","2014-09-05",9450
"1934","2014-09-08",9600
"1935","2014-09-09",8625
"1936","2014-09-10",8325
"1937","2014-09-11",7950
"1938","2014-09-12",8100
"1939","2014-09-15",7950
"1940","2014-09-16",7950
"1941","2014-09-17",7650
"1942","2014-09-18",7050
"1943","2014-09-19",7500
"1944","2014-09-22",6525
"1945","2014-09-23",5850
"1946","2014-09-24",5400
"1947","2014-09-25",5100
"1948","2014-09-26",5100
"1949","2014-09-29",5550
"1950","2014-09-30",5100
"1951","2014-10-01",4950
"1952","2014-10-02",5025
"1953","2014-10-03",5175
"1954","2014-10-06",4725
"1955","2014-10-07",4350
"1956","2014-10-08",3675
"1957","2014-10-09",3600
"1958","2014-10-10",3450
"1959","2014-10-13",3600
"1960","2014-10-14",3600
"1961","2014-10-15",3750
"1962","2014-10-16",3825
"1963","2014-10-17",3825
"1964","2014-10-20",3675
"1965","2014-10-21",3600
"1966","2014-10-22",3450
"1967","2014-10-23",3975
"1968","2014-10-24",3825
"1969","2014-10-27",3600
"1970","2014-10-28",3675
"1971","2014-10-29",3750
"1972","2014-10-30",4050
"1973","2014-10-31",3900
"1974","2014-11-03",3675
"1975","2014-11-04",3600
"1976","2014-11-05",3750
"1977","2014-11-06",3750
"1978","2014-11-07",3225
"1979","2014-11-10",3000
"1980","2014-11-11",2925
"1981","2014-11-12",2850
"1982","2014-11-13",3375
"1983","2014-11-14",3225
"1984","2014-11-17",3300
"1985","2014-11-18",3300
"1986","2014-11-19",3075
"1987","2014-11-20",3075
"1988","2014-11-21",3075
"1989","2014-11-24",3300
"1990","2014-11-25",3150
"1991","2014-11-26",3300
"1992","2014-11-28",3225
"1993","2014-12-01",3150
"1994","2014-12-02",3150
"1995","2014-12-03",3150
"1996","2014-12-04",3300
"1997","2014-12-05",3300
"1998","2014-12-08",3375
"1999","2014-12-09",3525
"2000","2014-12-10",3600
"2001","2014-12-11",3600
"2002","2014-12-12",3975
"2003","2014-12-15",3825
"2004","2014-12-16",3525
"2005","2014-12-17",3675
"2006","2014-12-18",3825
"2007","2014-12-19",3825
"2008","2014-12-22",3975
"2009","2014-12-23",3675
"2010","2014-12-24",3600
"2011","2014-12-26",3750
"2012","2014-12-29",3675
"2013","2014-12-30",3525
"2014","2014-12-31",3675
"2015","2015-01-02",3900
"2016","2015-01-05",3750
"2017","2015-01-06",3675
"2018","2015-01-07",3675
"2019","2015-01-08",3900
"2020","2015-01-09",3825
"2021","2015-01-12",3900
"2022","2015-01-13",3825
"2023","2015-01-14",3600
"2024","2015-01-15",3300
"2025","2015-01-16",3600
"2026","2015-01-20",3525
"2027","2015-01-21",3600
"2028","2015-01-22",3600
"2029","2015-01-23",3600
"2030","2015-01-26",3750
"2031","2015-01-27",3750
"2032","2015-01-28",3600
"2033","2015-01-29",3525
"2034","2015-01-30",3600
"2035","2015-02-02",3600
"2036","2015-02-03",3600
"2037","2015-02-04",3450
"2038","2015-02-05",3525
"2039","2015-02-06",3450
"2040","2015-02-09",3525
"2041","2015-02-10",3300
"2042","2015-02-11",3450
"2043","2015-02-12",3525
"2044","2015-02-13",3525
"2045","2015-02-17",3525
"2046","2015-02-18",4425
"2047","2015-02-19",4125
"2048","2015-02-20",4125
"2049","2015-02-23",4875
"2050","2015-02-24",5475
"2051","2015-02-25",5400
"2052","2015-02-26",8475
"2053","2015-02-27",8400
"2054","2015-03-02",8400
"2055","2015-03-03",9000
"2056","2015-03-04",8550
"2057","2015-03-05",8700
"2058","2015-03-06",8325
"2059","2015-03-09",9300
"2060","2015-03-10",10125
"2061","2015-03-11",8925
"2062","2015-03-12",8625
"2063","2015-03-13",9000
"2064","2015-03-16",10275
"2065","2015-03-17",9900
"2066","2015-03-18",9075
"2067","2015-03-19",9150
"2068","2015-03-20",8925
