"","date","R"
"221","2007-11-15",45.59
"222","2007-11-16",43.540001
"223","2007-11-19",41.119999
"224","2007-11-20",40.369999
"225","2007-11-21",39.43
"226","2007-11-23",39.900002
"227","2007-11-26",38.990002
"228","2007-11-27",40.240002
"229","2007-11-28",42.450001
"230","2007-11-29",41.57
"231","2007-11-30",43.360001
"232","2007-12-03",43.209999
"233","2007-12-04",42.540001
"234","2007-12-05",43.880001
"235","2007-12-06",47.220001
"236","2007-12-07",48.299999
"237","2007-12-10",48.799999
"238","2007-12-11",47.720001
"239","2007-12-12",47.880001
"240","2007-12-13",47.790001
"241","2007-12-14",46.439999
"242","2007-12-17",46
"243","2007-12-18",46.650002
"244","2007-12-19",45.610001
"245","2007-12-20",45.34
"246","2007-12-21",46.790001
"247","2007-12-24",48.439999
"248","2007-12-26",47.98
"249","2007-12-27",47.220001
"250","2007-12-28",47.509998
"251","2007-12-31",47.009998
"252","2008-01-02",45.91
"253","2008-01-03",43.529999
"254","2008-01-04",42.110001
"255","2008-01-07",43.23
"256","2008-01-08",41.619999
"257","2008-01-09",41.830002
"258","2008-01-10",44.310001
"259","2008-01-11",43.240002
"260","2008-01-14",46
"261","2008-01-15",45.900002
"262","2008-01-16",47.169998
"263","2008-01-17",45.68
"264","2008-01-18",46.549999
"265","2008-01-22",46.099998
"266","2008-01-23",49.810001
"267","2008-01-24",48.240002
"268","2008-01-25",48.709999
"269","2008-01-28",49.459999
"270","2008-01-29",49.209999
"271","2008-01-30",49.68
"272","2008-01-31",52
"273","2008-02-01",55.240002
"274","2008-02-04",57.02
"275","2008-02-05",56.919998
"276","2008-02-06",58.73
"277","2008-02-07",58.830002
"278","2008-02-08",58.41
"279","2008-02-11",58.75
"280","2008-02-12",58.720001
"281","2008-02-13",59.68
"282","2008-02-14",59.209999
"283","2008-02-15",58.939999
"284","2008-02-19",57.709999
"285","2008-02-20",59.849998
"286","2008-02-21",58.82
"287","2008-02-22",58.790001
"288","2008-02-25",61.09
"289","2008-02-26",59.150002
"290","2008-02-27",60.59
"291","2008-02-28",59.279999
"292","2008-02-29",57.610001
"293","2008-03-03",58.360001
"294","2008-03-04",59.18
"295","2008-03-05",58.400002
"296","2008-03-06",56.220001
"297","2008-03-07",55.509998
"298","2008-03-10",55.619999
"299","2008-03-11",59.080002
"300","2008-03-12",57.630001
"301","2008-03-13",59.599998
"302","2008-03-14",59.59
"303","2008-03-17",58.599998
"304","2008-03-18",62.330002
"305","2008-03-19",59.490002
"306","2008-03-20",62.27
"307","2008-03-24",63.599998
"308","2008-03-25",62.73
"309","2008-03-26",63.029999
"310","2008-03-27",62.18
"311","2008-03-28",60.830002
"312","2008-03-31",60.91
"313","2008-04-01",64.230003
"314","2008-04-02",64.790001
"315","2008-04-03",64.32
"316","2008-04-04",62.959999
"317","2008-04-07",64.449997
"318","2008-04-08",64.089996
"319","2008-04-09",61.290001
"320","2008-04-10",62.639999
"321","2008-04-11",60.610001
"322","2008-04-14",62.18
"323","2008-04-15",63.509998
"324","2008-04-16",66.68
"325","2008-04-17",64.07
"326","2008-04-18",67.120003
"327","2008-04-21",64.980003
"328","2008-04-22",63.540001
"329","2008-04-23",65.230003
"330","2008-04-24",65.720001
"331","2008-04-25",67.610001
"332","2008-04-28",69.43
"333","2008-04-29",68.800003
"334","2008-04-30",68.470001
"335","2008-05-01",71.309998
"336","2008-05-02",71.599998
"337","2008-05-05",70.910004
"338","2008-05-06",71.489998
"339","2008-05-07",70.650002
"340","2008-05-08",71.029999
"341","2008-05-09",70.879997
"342","2008-05-12",72.550003
"343","2008-05-13",73.190002
"344","2008-05-14",74.540001
"345","2008-05-15",75.019997
"346","2008-05-16",75.43
"347","2008-05-19",75.190002
"348","2008-05-20",73.580002
"349","2008-05-21",71.480003
"350","2008-05-22",71.379997
"351","2008-05-23",70.309998
"352","2008-05-27",71.809998
"353","2008-05-28",73.260002
"354","2008-05-29",74.010002
"355","2008-05-30",73.43
"356","2008-06-02",73.050003
"357","2008-06-03",72.550003
"358","2008-06-04",71.980003
"359","2008-06-05",72.730003
"360","2008-06-06",70.120003
"361","2008-06-09",70.349998
"362","2008-06-10",68.230003
"363","2008-06-11",65.599998
"364","2008-06-12",67.129997
"365","2008-06-13",68.529999
"366","2008-06-16",69.050003
"367","2008-06-17",69.980003
"368","2008-06-18",70.269997
"369","2008-06-19",73.860001
"370","2008-06-20",72.370003
"371","2008-06-23",71.529999
"372","2008-06-24",69.720001
"373","2008-06-25",70.599998
"374","2008-06-26",68.349998
"375","2008-06-27",69.82
"376","2008-06-30",68.879997
"377","2008-07-01",68.389999
"378","2008-07-02",66.970001
"379","2008-07-03",65.68
"380","2008-07-07",67.110001
"381","2008-07-08",70.080002
"382","2008-07-09",67.510002
"383","2008-07-10",68.449997
"384","2008-07-11",65.809998
"385","2008-07-14",64.879997
"386","2008-07-15",64.160004
"387","2008-07-16",67.839996
"388","2008-07-17",70.93
"389","2008-07-18",71.089996
"390","2008-07-21",70.940002
"391","2008-07-22",75.089996
"392","2008-07-23",67.580002
"393","2008-07-24",64
"394","2008-07-25",64.120003
"395","2008-07-28",64.639999
"396","2008-07-29",68.349998
"397","2008-07-30",67.110001
"398","2008-07-31",65.959999
"399","2008-08-01",66.150002
"400","2008-08-04",65.419998
"401","2008-08-05",67.970001
"402","2008-08-06",67.790001
"403","2008-08-07",66.889999
"404","2008-08-08",69.589996
"405","2008-08-11",70.709999
"406","2008-08-12",69.82
"407","2008-08-13",70.260002
"408","2008-08-14",71.370003
"409","2008-08-15",70.629997
"410","2008-08-18",68.050003
"411","2008-08-19",66.709999
"412","2008-08-20",67.029999
"413","2008-08-21",66.709999
"414","2008-08-22",69.129997
"415","2008-08-25",64.720001
"416","2008-08-26",63.439999
"417","2008-08-27",63.900002
"418","2008-08-28",65.800003
"419","2008-08-29",64.519997
"420","2008-09-02",64.949997
"421","2008-09-03",65
"422","2008-09-04",63.48
"423","2008-09-05",62.599998
"424","2008-09-08",64.160004
"425","2008-09-09",62.549999
"426","2008-09-10",65.169998
"427","2008-09-11",65.809998
"428","2008-09-12",66.410004
"429","2008-09-15",64.199997
"430","2008-09-16",65.129997
"431","2008-09-17",66.330002
"432","2008-09-18",69.57
"433","2008-09-19",68.199997
"434","2008-09-22",63.779999
"435","2008-09-23",61.799999
"436","2008-09-24",60
"437","2008-09-25",61.889999
"438","2008-09-26",60.98
"439","2008-09-29",58.18
"440","2008-09-30",62
"441","2008-10-01",58.470001
"442","2008-10-02",55
"443","2008-10-03",54.220001
"444","2008-10-06",53.639999
"445","2008-10-07",50.68
"446","2008-10-08",52.490002
"447","2008-10-09",46
"448","2008-10-10",49.52
"449","2008-10-13",49.669998
"450","2008-10-14",49.950001
"451","2008-10-15",44.610001
"452","2008-10-16",46.529999
"453","2008-10-17",44.09
"454","2008-10-20",45.549999
"455","2008-10-21",44.029999
"456","2008-10-22",38.57
"457","2008-10-23",37.75
"458","2008-10-24",37.169998
"459","2008-10-27",36.869999
"460","2008-10-28",37.810001
"461","2008-10-29",38.709999
"462","2008-10-30",37.59
"463","2008-10-31",39.619999
"464","2008-11-03",39.779999
"465","2008-11-04",40.919998
"466","2008-11-05",39.389999
"467","2008-11-06",38.18
"468","2008-11-07",38.66
"469","2008-11-10",38.59
"470","2008-11-11",36.939999
"471","2008-11-12",36.150002
"472","2008-11-13",38.84
"473","2008-11-14",36.91
"474","2008-11-17",35.169998
"475","2008-11-18",33.48
"476","2008-11-19",30.309999
"477","2008-11-20",28.450001
"478","2008-11-21",30.59
"479","2008-11-24",34.18
"480","2008-11-25",33.52
"481","2008-11-26",35.630001
"482","2008-11-28",35.91
"483","2008-12-01",33.630001
"484","2008-12-02",34.52
"485","2008-12-03",35.57
"486","2008-12-04",35.540001
"487","2008-12-05",35.32
"488","2008-12-08",37.02
"489","2008-12-09",34.900002
"490","2008-12-10",36.650002
"491","2008-12-11",31.950001
"492","2008-12-12",33.580002
"493","2008-12-15",32.689999
"494","2008-12-16",34.650002
"495","2008-12-17",36.599998
"496","2008-12-18",35.48
"497","2008-12-19",36.740002
"498","2008-12-22",34.610001
"499","2008-12-23",35.099998
"500","2008-12-24",36.09
"501","2008-12-26",35.98
"502","2008-12-29",35.16
"503","2008-12-30",36.93
"504","2008-12-31",38.779999
"505","2009-01-02",40.419998
"506","2009-01-05",40.099998
"507","2009-01-06",40.810001
"508","2009-01-07",38.689999
"509","2009-01-08",38.709999
"510","2009-01-09",38.200001
"511","2009-01-12",36.41
"512","2009-01-13",35.830002
"513","2009-01-14",34.029999
"514","2009-01-15",35.150002
"515","2009-01-16",34.75
"516","2009-01-20",32.25
"517","2009-01-21",33.970001
"518","2009-01-22",33.150002
"519","2009-01-23",32.91
"520","2009-01-26",33.57
"521","2009-01-27",34.5
"522","2009-01-28",36.709999
"523","2009-01-29",35.130001
"524","2009-01-30",33.779999
"525","2009-02-02",33.240002
"526","2009-02-03",34.529999
"527","2009-02-04",30
"528","2009-02-05",31.41
"529","2009-02-06",34.040001
"530","2009-02-09",33.779999
"531","2009-02-10",31
"532","2009-02-11",31.59
"533","2009-02-12",31.57
"534","2009-02-13",30.440001
"535","2009-02-17",28.309999
"536","2009-02-18",26.959999
"537","2009-02-19",26.200001
"538","2009-02-20",26.1
"539","2009-02-23",25.1
"540","2009-02-24",26.190001
"541","2009-02-25",24.49
"542","2009-02-26",22.940001
"543","2009-02-27",22.860001
"544","2009-03-02",21
"545","2009-03-03",20.75
"546","2009-03-04",22.360001
"547","2009-03-05",20.370001
"548","2009-03-06",19.41
"549","2009-03-09",19.27
"550","2009-03-10",21.629999
"551","2009-03-11",23.08
"552","2009-03-12",23
"553","2009-03-13",23.639999
"554","2009-03-16",24.799999
"555","2009-03-17",25.610001
"556","2009-03-18",27.17
"557","2009-03-19",27.16
"558","2009-03-20",25.200001
"559","2009-03-23",28.1
"560","2009-03-24",26.549999
"561","2009-03-25",27.299999
"562","2009-03-26",29.860001
"563","2009-03-27",28.360001
"564","2009-03-30",26.93
"565","2009-03-31",28.309999
"566","2009-04-01",29.18
"567","2009-04-02",31.66
"568","2009-04-03",31.49
"569","2009-04-06",30.959999
"570","2009-04-07",29.559999
"571","2009-04-08",24.25
"572","2009-04-09",25.43
"573","2009-04-13",24.09
"574","2009-04-14",24.27
"575","2009-04-15",24.52
"576","2009-04-16",25.030001
"577","2009-04-17",25.299999
"578","2009-04-20",23.82
"579","2009-04-21",24.290001
"580","2009-04-22",25.639999
"581","2009-04-23",25.719999
"582","2009-04-24",26.889999
"583","2009-04-27",25.76
"584","2009-04-28",25.34
"585","2009-04-29",26.290001
"586","2009-04-30",27.690001
"587","2009-05-01",28.700001
"588","2009-05-04",30.02
"589","2009-05-05",29.559999
"590","2009-05-06",30.639999
"591","2009-05-07",29.540001
"592","2009-05-08",29.940001
"593","2009-05-11",27.32
"594","2009-05-12",27.360001
"595","2009-05-13",25.65
"596","2009-05-14",26.049999
"597","2009-05-15",26.16
"598","2009-05-18",26.780001
"599","2009-05-19",27.469999
"600","2009-05-20",27.49
"601","2009-05-21",26.32
"602","2009-05-22",26.08
"603","2009-05-26",26.85
"604","2009-05-27",26.42
"605","2009-05-28",26.85
"606","2009-05-29",28.18
"607","2009-06-01",29.559999
"608","2009-06-02",29.58
"609","2009-06-03",28.51
"610","2009-06-04",30.15
"611","2009-06-05",29.58
"612","2009-06-08",30.030001
"613","2009-06-09",30.33
"614","2009-06-10",30.09
"615","2009-06-11",31.1
"616","2009-06-12",30.389999
"617","2009-06-15",28.870001
"618","2009-06-16",28.469999
"619","2009-06-17",28.129999
"620","2009-06-18",28.76
"621","2009-06-19",29.34
"622","2009-06-22",27.299999
"623","2009-06-23",27.01
"624","2009-06-24",27.08
"625","2009-06-25",28.799999
"626","2009-06-26",28.360001
"627","2009-06-29",28.6
"628","2009-06-30",27.92
"629","2009-07-01",28.35
"630","2009-07-02",26.450001
"631","2009-07-06",26.040001
"632","2009-07-07",24.879999
"633","2009-07-08",24.780001
"634","2009-07-09",25.02
"635","2009-07-10",25.17
"636","2009-07-13",25.469999
"637","2009-07-14",25.309999
"638","2009-07-15",26.07
"639","2009-07-16",26.75
"640","2009-07-17",27.110001
"641","2009-07-20",27.709999
"642","2009-07-21",27.110001
"643","2009-07-22",27.530001
"644","2009-07-23",31.190001
"645","2009-07-24",32.25
"646","2009-07-27",33.779999
"647","2009-07-28",33.830002
"648","2009-07-29",33.34
"649","2009-07-30",34.400002
"650","2009-07-31",35.130001
"651","2009-08-03",36.369999
"652","2009-08-04",37.52
"653","2009-08-05",37.389999
"654","2009-08-06",36.509998
"655","2009-08-07",38.790001
"656","2009-08-10",39.110001
"657","2009-08-11",39.59
"658","2009-08-12",40.130001
"659","2009-08-13",40.080002
"660","2009-08-14",39.25
"661","2009-08-17",37.790001
"662","2009-08-18",37.889999
"663","2009-08-19",38.779999
"664","2009-08-20",38.59
"665","2009-08-21",39.900002
"666","2009-08-24",39.470001
"667","2009-08-25",40.23
"668","2009-08-26",39.099998
"669","2009-08-27",39.240002
"670","2009-08-28",39.09
"671","2009-08-31",38
"672","2009-09-01",36.810001
"673","2009-09-02",37.32
"674","2009-09-03",37.509998
"675","2009-09-04",38.119999
"676","2009-09-08",38.799999
"677","2009-09-09",40.509998
"678","2009-09-10",42.060001
"679","2009-09-11",42.509998
"680","2009-09-14",42.82
"681","2009-09-15",42.529999
"682","2009-09-16",41.669998
"683","2009-09-17",41.060001
"684","2009-09-18",41.189999
"685","2009-09-21",41.349998
"686","2009-09-22",41.34
"687","2009-09-23",40.279999
"688","2009-09-24",38.580002
"689","2009-09-25",38.700001
"690","2009-09-28",39.5
"691","2009-09-29",39.830002
"692","2009-09-30",39.060001
"693","2009-10-01",37.220001
"694","2009-10-02",36.529999
"695","2009-10-05",37.799999
"696","2009-10-06",37.830002
"697","2009-10-07",37.990002
"698","2009-10-08",38.25
"699","2009-10-09",38.669998
"700","2009-10-12",42.48
"701","2009-10-13",41.599998
"702","2009-10-14",43.98
"703","2009-10-15",43.68
"704","2009-10-16",44.75
"705","2009-10-19",45.209999
"706","2009-10-20",46.25
"707","2009-10-21",45.27
"708","2009-10-22",44.540001
"709","2009-10-23",44.490002
"710","2009-10-26",44.23
"711","2009-10-27",42.830002
"712","2009-10-28",41
"713","2009-10-29",41.709999
"714","2009-10-30",40.549999
"715","2009-11-02",40.68
"716","2009-11-03",41.580002
"717","2009-11-04",41.189999
"718","2009-11-05",42.310001
"719","2009-11-06",42.259998
"720","2009-11-09",43.52
"721","2009-11-10",43.599998
"722","2009-11-11",44.490002
"723","2009-11-12",43
"724","2009-11-13",43.34
"725","2009-11-16",43.889999
"726","2009-11-17",43.150002
"727","2009-11-18",43.279999
"728","2009-11-19",42.220001
"729","2009-11-20",41.16
"730","2009-11-23",41.950001
"731","2009-11-24",41.549999
"732","2009-11-25",41.599998
"733","2009-11-27",40.599998
"734","2009-11-30",40.540001
"735","2009-12-01",41.139999
"736","2009-12-02",41.419998
"737","2009-12-03",40.790001
"738","2009-12-04",42.529999
"739","2009-12-07",42.029999
"740","2009-12-08",41.560001
"741","2009-12-09",41.619999
"742","2009-12-10",41.57
"743","2009-12-11",41.700001
"744","2009-12-14",42.990002
"745","2009-12-15",43
"746","2009-12-16",42.860001
"747","2009-12-17",42.779999
"748","2009-12-18",43.060001
"749","2009-12-21",43.959999
"750","2009-12-22",43.220001
"751","2009-12-23",43.32
"752","2009-12-24",43.459999
"753","2009-12-28",42.939999
"754","2009-12-29",42.740002
"755","2009-12-30",42.23
"756","2009-12-31",41.169998
"757","2010-01-04",41.549999
"758","2010-01-05",40.799999
"759","2010-01-06",40.240002
"760","2010-01-07",39.5
"761","2010-01-08",40.34
"762","2010-01-11",41.09
"763","2010-01-12",39.049999
"764","2010-01-13",40.220001
"765","2010-01-14",40.549999
"766","2010-01-15",39.880001
"767","2010-01-19",40.119999
"768","2010-01-20",39.610001
"769","2010-01-21",38.650002
"770","2010-01-22",37.43
"771","2010-01-25",37.119999
"772","2010-01-26",36.91
"773","2010-01-27",37.200001
"774","2010-01-28",36.52
"775","2010-01-29",36.400002
"776","2010-02-01",37.099998
"777","2010-02-02",37.34
"778","2010-02-03",34.450001
"779","2010-02-04",32.549999
"780","2010-02-05",33.139999
"781","2010-02-08",32.669998
"782","2010-02-09",33.400002
"783","2010-02-10",33.209999
"784","2010-02-11",34.040001
"785","2010-02-12",34.150002
"786","2010-02-16",34.700001
"787","2010-02-17",34.639999
"788","2010-02-18",34.689999
"789","2010-02-19",34.849998
"790","2010-02-22",35.119999
"791","2010-02-23",34.43
"792","2010-02-24",34.860001
"793","2010-02-25",34.740002
"794","2010-02-26",35.290001
"795","2010-03-01",35.290001
"796","2010-03-02",35.080002
"797","2010-03-03",35.110001
"798","2010-03-04",35.290001
"799","2010-03-05",35.91
"800","2010-03-08",36.009998
"801","2010-03-09",36.610001
"802","2010-03-10",36.43
"803","2010-03-11",35.959999
"804","2010-03-12",36.799999
"805","2010-03-15",36.959999
"806","2010-03-16",37.689999
"807","2010-03-17",38.490002
"808","2010-03-18",38.529999
"809","2010-03-19",38.689999
"810","2010-03-22",38.77
"811","2010-03-23",38.889999
"812","2010-03-24",38.540001
"813","2010-03-25",38.259998
"814","2010-03-26",38.560001
"815","2010-03-29",38.860001
"816","2010-03-30",39.009998
"817","2010-03-31",38.759998
"818","2010-04-01",39.189999
"819","2010-04-05",39.619999
"820","2010-04-06",41.560001
"821","2010-04-07",41.73
"822","2010-04-08",41.84
"823","2010-04-09",42.439999
"824","2010-04-12",42.720001
"825","2010-04-13",42.950001
"826","2010-04-14",43.73
"827","2010-04-15",43.939999
"828","2010-04-16",43.349998
"829","2010-04-19",43.360001
"830","2010-04-20",43.630001
"831","2010-04-21",45.740002
"832","2010-04-22",47.759998
"833","2010-04-23",47.349998
"834","2010-04-26",47.639999
"835","2010-04-27",46.790001
"836","2010-04-28",46.860001
"837","2010-04-29",47.459999
"838","2010-04-30",46.52
"839","2010-05-03",47.810001
"840","2010-05-04",45.93
"841","2010-05-05",46.279999
"842","2010-05-06",45.23
"843","2010-05-07",42.459999
"844","2010-05-10",44.810001
"845","2010-05-11",46.040001
"846","2010-05-12",47.200001
"847","2010-05-13",46.470001
"848","2010-05-14",44.990002
"849","2010-05-17",45.57
"850","2010-05-18",45.23
"851","2010-05-19",45
"852","2010-05-20",42.279999
"853","2010-05-21",43.48
"854","2010-05-24",43.52
"855","2010-05-25",43.5
"856","2010-05-26",44.139999
"857","2010-05-27",45.470001
"858","2010-05-28",44.939999
"859","2010-06-01",43.470001
"860","2010-06-02",44.5
"861","2010-06-03",44.91
"862","2010-06-04",41.669998
"863","2010-06-07",40.169998
"864","2010-06-08",40.650002
"865","2010-06-09",41.299999
"866","2010-06-10",43.599998
"867","2010-06-11",43.889999
"868","2010-06-14",43.860001
"869","2010-06-15",45.419998
"870","2010-06-16",44.5
"871","2010-06-17",44.639999
"872","2010-06-18",44.490002
"873","2010-06-21",44.209999
"874","2010-06-22",42.34
"875","2010-06-23",42.560001
"876","2010-06-24",42.07
"877","2010-06-25",42.549999
"878","2010-06-28",42.040001
"879","2010-06-29",40.369999
"880","2010-06-30",40.23
"881","2010-07-01",40.189999
"882","2010-07-02",38.84
"883","2010-07-06",38.380001
"884","2010-07-07",40.18
"885","2010-07-08",40.98
"886","2010-07-09",41.119999
"887","2010-07-12",40.84
"888","2010-07-13",41.639999
"889","2010-07-14",41.619999
"890","2010-07-15",41.169998
"891","2010-07-16",39.830002
"892","2010-07-19",40.470001
"893","2010-07-20",41.560001
"894","2010-07-21",41.32
"895","2010-07-22",43.189999
"896","2010-07-23",43.25
"897","2010-07-26",43.450001
"898","2010-07-27",43.959999
"899","2010-07-28",43.68
"900","2010-07-29",43.82
"901","2010-07-30",43.669998
"902","2010-08-02",44.040001
"903","2010-08-03",43.139999
"904","2010-08-04",44.169998
"905","2010-08-05",44.18
"906","2010-08-06",43.52
"907","2010-08-09",44.27
"908","2010-08-10",43.139999
"909","2010-08-11",40.93
"910","2010-08-12",40.740002
"911","2010-08-13",40.330002
"912","2010-08-16",40.349998
"913","2010-08-17",41.130001
"914","2010-08-18",41.16
"915","2010-08-19",39.650002
"916","2010-08-20",39.32
"917","2010-08-23",38.5
"918","2010-08-24",37.91
"919","2010-08-25",38.07
"920","2010-08-26",38.049999
"921","2010-08-27",39.200001
"922","2010-08-30",38.32
"923","2010-08-31",38.369999
"924","2010-09-01",39.549999
"925","2010-09-02",40.5
"926","2010-09-03",40.990002
"927","2010-09-07",40.150002
"928","2010-09-08",40.900002
"929","2010-09-09",41.57
"930","2010-09-10",41.57
"931","2010-09-13",42.23
"932","2010-09-14",42.400002
"933","2010-09-15",42.27
"934","2010-09-16",41.950001
"935","2010-09-17",42.099998
"936","2010-09-20",42.849998
"937","2010-09-21",43.57
"938","2010-09-22",43.369999
"939","2010-09-23",42.07
"940","2010-09-24",43.259998
"941","2010-09-27",42.82
"942","2010-09-28",43.139999
"943","2010-09-29",42.939999
"944","2010-09-30",42.77
"945","2010-10-01",42.509998
"946","2010-10-04",41.869999
"947","2010-10-05",43.299999
"948","2010-10-06",43.310001
"949","2010-10-07",43.150002
"950","2010-10-08",43.82
"951","2010-10-11",44.369999
"952","2010-10-12",44.220001
"953","2010-10-13",45.82
"954","2010-10-14",45.439999
