"","date","TACT"
"1003","2010-12-23",9.44
"1004","2010-12-27",9.32
"1005","2010-12-28",9.3
"1006","2010-12-29",9.26
"1007","2010-12-30",9.26
"1008","2010-12-31",9.42
"1009","2011-01-03",9.41
"1010","2011-01-04",9.34
"1011","2011-01-05",9.4
"1012","2011-01-06",9.31
"1013","2011-01-07",9.53
"1014","2011-01-10",9.35
"1015","2011-01-11",9.48
"1016","2011-01-12",9.75
"1017","2011-01-13",9.71
"1018","2011-01-14",9.68
"1019","2011-01-18",9.61
"1020","2011-01-19",9.57
"1021","2011-01-20",9.5
"1022","2011-01-21",9.43
"1023","2011-01-24",9.41
"1024","2011-01-25",9.41
"1025","2011-01-26",9.47
"1026","2011-01-27",9.38
"1027","2011-01-28",9.42
"1028","2011-01-31",9.5
"1029","2011-02-01",9.5
"1030","2011-02-02",9.65
"1031","2011-02-03",9.78
"1032","2011-02-04",9.75
"1033","2011-02-07",9.68
"1034","2011-02-08",9.66
"1035","2011-02-09",9.68
"1036","2011-02-10",9.6
"1037","2011-02-11",9.41
"1038","2011-02-14",9.4
"1039","2011-02-15",9.5
"1040","2011-02-16",9.53
"1041","2011-02-17",9.84
"1042","2011-02-18",10.07
"1043","2011-02-22",9.72
"1044","2011-02-23",9.68
"1045","2011-02-24",9.82
"1046","2011-02-25",9.95
"1047","2011-02-28",9.92
"1048","2011-03-01",9.77
"1049","2011-03-02",9.98
"1050","2011-03-03",9.89
"1051","2011-03-04",9.78
"1052","2011-03-07",9.89
"1053","2011-03-08",9.96
"1054","2011-03-09",10.3
"1055","2011-03-10",10.1
"1056","2011-03-11",10.24
"1057","2011-03-14",10.2
"1058","2011-03-15",10.42
"1059","2011-03-16",10.39
"1060","2011-03-17",10.33
"1061","2011-03-18",10.45
"1062","2011-03-21",11
"1063","2011-03-22",11.1
"1064","2011-03-23",11.04
"1065","2011-03-24",11.18
"1066","2011-03-25",11.12
"1067","2011-03-28",11.25
"1068","2011-03-29",11.48
"1069","2011-03-30",11.62
"1070","2011-03-31",11.89
"1071","2011-04-01",11.97
"1072","2011-04-04",11.93
"1073","2011-04-05",12
"1074","2011-04-06",12
"1075","2011-04-07",11.75
"1076","2011-04-08",11.6
"1077","2011-04-11",11.88
"1078","2011-04-12",11.61
"1079","2011-04-13",11.68
"1080","2011-04-14",11.7
"1081","2011-04-15",11.63
"1082","2011-04-18",11.7
"1083","2011-04-19",11.9
"1084","2011-04-20",11.72
"1085","2011-04-21",11.53
"1086","2011-04-25",11.63
"1087","2011-04-26",11.58
"1088","2011-04-27",11.7
"1089","2011-04-28",11.6
"1090","2011-04-29",11.58
"1091","2011-05-02",11.5
"1092","2011-05-03",11.44
"1093","2011-05-04",11.39
"1094","2011-05-05",11.37
"1095","2011-05-06",13.03
"1096","2011-05-09",12.98
"1097","2011-05-10",12.44
"1098","2011-05-11",12.29
"1099","2011-05-12",12.24
"1100","2011-05-13",12
"1101","2011-05-16",11.77
"1102","2011-05-17",11.66
"1103","2011-05-18",11.76
"1104","2011-05-19",11.81
"1105","2011-05-20",11.82
"1106","2011-05-23",11.56
"1107","2011-05-24",11.61
"1108","2011-05-25",11.68
"1109","2011-05-26",11.66
"1110","2011-05-27",11.71
"1111","2011-05-31",11.5
"1112","2011-06-01",11.39
"1113","2011-06-02",11.37
"1114","2011-06-03",11.17
"1115","2011-06-06",11.65
"1116","2011-06-07",11.51
"1117","2011-06-08",11.38
"1118","2011-06-09",11.45
"1119","2011-06-10",11.32
"1120","2011-06-13",11.18
"1121","2011-06-14",11.2
"1122","2011-06-15",11.13
"1123","2011-06-16",11.06
"1124","2011-06-17",11.12
"1125","2011-06-20",11.23
"1126","2011-06-21",11.24
"1127","2011-06-22",11.26
"1128","2011-06-23",11.27
"1129","2011-06-24",11.21
"1130","2011-06-27",11.32
"1131","2011-06-28",11.34
"1132","2011-06-29",11.67
"1133","2011-06-30",11.7
"1134","2011-07-01",12.04
"1135","2011-07-05",11.99
"1136","2011-07-06",12.19
"1137","2011-07-07",12.44
"1138","2011-07-08",12.34
"1139","2011-07-11",12.1
"1140","2011-07-12",12.3
"1141","2011-07-13",12.19
"1142","2011-07-14",12.13
"1143","2011-07-15",12.2
"1144","2011-07-18",12.35
"1145","2011-07-19",12.31
"1146","2011-07-20",12.33
"1147","2011-07-21",12.17
"1148","2011-07-22",11.64
"1149","2011-07-25",11.56
"1150","2011-07-26",11.8
"1151","2011-07-27",11.65
"1152","2011-07-28",11.74
"1153","2011-07-29",11.6
"1154","2011-08-01",11.67
"1155","2011-08-02",11.55
"1156","2011-08-03",11.39
"1157","2011-08-04",10.8
"1158","2011-08-05",10.4
"1159","2011-08-08",9.46
"1160","2011-08-09",9.63
"1161","2011-08-10",8.93
"1162","2011-08-11",9.15
"1163","2011-08-12",8.6
"1164","2011-08-15",8.9
"1165","2011-08-16",8.99
"1166","2011-08-17",9.11
"1167","2011-08-18",8.8
"1168","2011-08-19",8.85
"1169","2011-08-22",8.66
"1170","2011-08-23",8.84
"1171","2011-08-24",8.9
"1172","2011-08-25",8.85
"1173","2011-08-26",9.02
"1174","2011-08-29",9.32
"1175","2011-08-30",9.26
"1176","2011-08-31",9.76
"1177","2011-09-01",9.72
"1178","2011-09-02",9.58
"1179","2011-09-06",9.3
"1180","2011-09-07",9.32
"1181","2011-09-08",9.32
"1182","2011-09-09",9.14
"1183","2011-09-12",8.73
"1184","2011-09-13",8.81
"1185","2011-09-14",8.85
"1186","2011-09-15",8.93
"1187","2011-09-16",8.94
"1188","2011-09-19",8.13
"1189","2011-09-20",8.08
"1190","2011-09-21",8.32
"1191","2011-09-22",8.34
"1192","2011-09-23",8.6
"1193","2011-09-26",8.4
"1194","2011-09-27",8.37
"1195","2011-09-28",8.31
"1196","2011-09-29",8.28
"1197","2011-09-30",8.11
"1198","2011-10-03",7.21
"1199","2011-10-04",6.88
"1200","2011-10-05",7.2
"1201","2011-10-06",7.72
"1202","2011-10-07",7.87
"1203","2011-10-10",7.97
"1204","2011-10-11",7.74
"1205","2011-10-12",8.01
"1206","2011-10-13",7.88
"1207","2011-10-14",7.85
"1208","2011-10-17",7.75
"1209","2011-10-18",7.94
"1210","2011-10-19",7.75
"1211","2011-10-20",7.89
"1212","2011-10-21",7.79
"1213","2011-10-24",7.75
"1214","2011-10-25",7.75
"1215","2011-10-26",7.74
"1216","2011-10-27",7.75
"1217","2011-10-28",7.91
"1218","2011-10-31",7.82
"1219","2011-11-01",7.75
"1220","2011-11-02",7.75
"1221","2011-11-03",7.75
"1222","2011-11-04",7.72
"1223","2011-11-07",7.8
"1224","2011-11-08",7.7
"1225","2011-11-09",7.24
"1226","2011-11-10",6.7
"1227","2011-11-11",6.62
"1228","2011-11-14",6.65
"1229","2011-11-15",6.65
"1230","2011-11-16",6.58
"1231","2011-11-17",6.43
"1232","2011-11-18",6.12
"1233","2011-11-21",6.03
"1234","2011-11-22",6.09
"1235","2011-11-23",5.89
"1236","2011-11-25",5.94
"1237","2011-11-28",6.08
"1238","2011-11-29",6.1
"1239","2011-11-30",6.18
"1240","2011-12-01",6.2
"1241","2011-12-02",6.63
"1242","2011-12-05",6.9
"1243","2011-12-06",6.79
"1244","2011-12-07",6.67
"1245","2011-12-08",6.6
"1246","2011-12-09",6.7
"1247","2011-12-12",6.5
"1248","2011-12-13",6.5
"1249","2011-12-14",6.76
"1250","2011-12-15",6.95
"1251","2011-12-16",7.41
"1252","2011-12-19",7.76
"1253","2011-12-20",7.85
"1254","2011-12-21",7.59
"1255","2011-12-22",7.49
"1256","2011-12-23",7.5
"1257","2011-12-27",7.45
"1258","2011-12-28",7.37
"1259","2011-12-29",7.41
"1260","2011-12-30",7.26
"1261","2012-01-03",7.61
"1262","2012-01-04",7.59
"1263","2012-01-05",8.01
"1264","2012-01-06",8.18
"1265","2012-01-09",8.03
"1266","2012-01-10",8.06
"1267","2012-01-11",7.99
"1268","2012-01-12",8.3
"1269","2012-01-13",8.33
"1270","2012-01-17",8.21
"1271","2012-01-18",8.34
"1272","2012-01-19",8.24
"1273","2012-01-20",8.23
"1274","2012-01-23",8.21
"1275","2012-01-24",8.18
"1276","2012-01-25",8.22
"1277","2012-01-26",7.96
"1278","2012-01-27",7.96
"1279","2012-01-30",7.75
"1280","2012-01-31",8.1
"1281","2012-02-01",7.69
"1282","2012-02-02",7.29
"1283","2012-02-03",7.41
"1284","2012-02-06",7.53
"1285","2012-02-07",7.25
"1286","2012-02-08",6.99
"1287","2012-02-09",6.96
"1288","2012-02-10",7.27
"1289","2012-02-13",7.38
"1290","2012-02-14",7.28
"1291","2012-02-15",7.15
"1292","2012-02-16",7.25
"1293","2012-02-17",7.1
"1294","2012-02-21",6.9
"1295","2012-02-22",6.77
"1296","2012-02-23",6.8
"1297","2012-02-24",6.77
"1298","2012-02-27",6.7
"1299","2012-02-28",6.81
"1300","2012-02-29",6.74
"1301","2012-03-01",6.81
"1302","2012-03-02",6.79
"1303","2012-03-05",6.7
"1304","2012-03-06",6.6
"1305","2012-03-07",6.6
"1306","2012-03-08",6.83
"1307","2012-03-09",6.78
"1308","2012-03-12",6.8
"1309","2012-03-13",6.93
"1310","2012-03-14",7.1
"1311","2012-03-15",7.15
"1312","2012-03-16",6.84
"1313","2012-03-19",6.95
"1314","2012-03-20",6.8
"1315","2012-03-21",6.89
"1316","2012-03-22",7.22
"1317","2012-03-23",7.25
"1318","2012-03-26",7.28
"1319","2012-03-27",7.51
"1320","2012-03-28",7.71
"1321","2012-03-29",7.97
"1322","2012-03-30",7.85
"1323","2012-04-02",8.34
"1324","2012-04-03",8.41
"1325","2012-04-04",8.25
"1326","2012-04-05",8.22
"1327","2012-04-09",8.1
"1328","2012-04-10",8.55
"1329","2012-04-11",8.55
"1330","2012-04-12",8.9
"1331","2012-04-13",8.6
"1332","2012-04-16",8.52
"1333","2012-04-17",8.78
"1334","2012-04-18",8.95
"1335","2012-04-19",8.5
"1336","2012-04-20",8.1
"1337","2012-04-23",8.18
"1338","2012-04-24",8.48
"1339","2012-04-25",8.39
"1340","2012-04-26",8.7
"1341","2012-04-27",8.58
"1342","2012-04-30",8.56
"1343","2012-05-01",8.56
"1344","2012-05-02",8.75
"1345","2012-05-03",8.74
"1346","2012-05-04",8.66
"1347","2012-05-07",8.54
"1348","2012-05-08",8.44
"1349","2012-05-09",8.36
"1350","2012-05-10",8.65
"1351","2012-05-11",8.87
"1352","2012-05-14",8.6
"1353","2012-05-15",8.31
"1354","2012-05-16",8.22
"1355","2012-05-17",8.05
"1356","2012-05-18",7.99
"1357","2012-05-21",8
"1358","2012-05-22",7.89
"1359","2012-05-23",8.1
"1360","2012-05-24",7.67
"1361","2012-05-25",7.7
"1362","2012-05-29",7.9
"1363","2012-05-30",7.82
"1364","2012-05-31",7.48
"1365","2012-06-01",7.72
"1366","2012-06-04",7.55
"1367","2012-06-05",7.8
"1368","2012-06-06",7.89
"1369","2012-06-07",7.79
"1370","2012-06-08",7.81
"1371","2012-06-11",7.71
"1372","2012-06-12",7.49
"1373","2012-06-13",7.55
"1374","2012-06-14",7.93
"1375","2012-06-15",7.94
"1376","2012-06-18",7.97
"1377","2012-06-19",7.77
"1378","2012-06-20",7.97
"1379","2012-06-21",7.7
"1380","2012-06-22",7.93
"1381","2012-06-25",7.91
"1382","2012-06-26",7.87
"1383","2012-06-27",7.74
"1384","2012-06-28",7.8
"1385","2012-06-29",7.71
"1386","2012-07-02",7.71
"1387","2012-07-03",7.73
"1388","2012-07-05",7.79
"1389","2012-07-06",7.77
"1390","2012-07-09",7.85
"1391","2012-07-10",7.61
"1392","2012-07-11",7.83
"1393","2012-07-12",7.79
"1394","2012-07-13",7.65
"1395","2012-07-16",7.68
"1396","2012-07-17",7.65
"1397","2012-07-18",7.56
"1398","2012-07-19",7.56
"1399","2012-07-20",7.67
"1400","2012-07-23",7.89
"1401","2012-07-24",7.88
"1402","2012-07-25",7.78
"1403","2012-07-26",7.81
"1404","2012-07-27",7.61
"1405","2012-07-30",7.59
"1406","2012-07-31",7.73
"1407","2012-08-01",7.73
"1408","2012-08-02",7.52
"1409","2012-08-03",7.21
"1410","2012-08-06",6.95
"1411","2012-08-07",7.06
"1412","2012-08-08",7.07
"1413","2012-08-09",7.08
"1414","2012-08-10",7.05
"1415","2012-08-13",7.44
"1416","2012-08-14",7.25
"1417","2012-08-15",7.52
"1418","2012-08-16",7.55
"1419","2012-08-17",7.62
"1420","2012-08-20",7.74
"1421","2012-08-21",7.56
"1422","2012-08-22",7.45
"1423","2012-08-23",7.5
"1424","2012-08-24",7.29
"1425","2012-08-27",7.15
"1426","2012-08-28",7.25
"1427","2012-08-29",7.18
"1428","2012-08-30",7.34
"1429","2012-08-31",7.17
"1430","2012-09-04",7.29
"1431","2012-09-05",7.3
"1432","2012-09-06",7.12
"1433","2012-09-07",7.06
"1434","2012-09-10",7.27
"1435","2012-09-11",7.26
"1436","2012-09-12",7.25
"1437","2012-09-13",7.25
"1438","2012-09-14",7.21
"1439","2012-09-17",7.26
"1440","2012-09-18",7.26
"1441","2012-09-19",7.27
"1442","2012-09-20",7.17
"1443","2012-09-21",7.28
"1444","2012-09-24",7.23
"1445","2012-09-25",7.18
"1446","2012-09-26",7.1
"1447","2012-09-27",7.17
"1448","2012-09-28",7.45
"1449","2012-10-01",7.46
"1450","2012-10-02",7.46
"1451","2012-10-03",7.46
"1452","2012-10-04",7.5
"1453","2012-10-05",7.49
"1454","2012-10-08",7.49
"1455","2012-10-09",7.4
"1456","2012-10-10",7.59
"1457","2012-10-11",7.59
"1458","2012-10-12",7.36
"1459","2012-10-15",7.45
"1460","2012-10-16",7.63
"1461","2012-10-17",7.63
"1462","2012-10-18",7.67
"1463","2012-10-19",7.67
"1464","2012-10-22",7.66
"1465","2012-10-23",7.6
"1466","2012-10-24",7.67
"1467","2012-10-25",7.7
"1468","2012-10-26",7.53
"1469","2012-10-31",7.74
"1470","2012-11-01",7.53
"1471","2012-11-02",7.6
"1472","2012-11-05",7.6
"1473","2012-11-06",7.6
"1474","2012-11-07",7.55
"1475","2012-11-08",7.59
"1476","2012-11-09",7.45
"1477","2012-11-12",7.65
"1478","2012-11-13",7.75
"1479","2012-11-14",7.75
"1480","2012-11-15",7.8
"1481","2012-11-16",7.79
"1482","2012-11-19",7.8
"1483","2012-11-20",7.8
"1484","2012-11-21",7.69
"1485","2012-11-23",7.65
"1486","2012-11-26",7.68
"1487","2012-11-27",7.6
"1488","2012-11-28",7.64
"1489","2012-11-29",7.65
"1490","2012-11-30",7.69
"1491","2012-12-03",7.62
"1492","2012-12-04",7.78
"1493","2012-12-05",7.64
"1494","2012-12-06",7.39
"1495","2012-12-07",7.43
"1496","2012-12-10",7.44
"1497","2012-12-11",7.38
"1498","2012-12-12",7.31
"1499","2012-12-13",7.28
"1500","2012-12-14",7.13
"1501","2012-12-17",7.25
"1502","2012-12-18",7.27
"1503","2012-12-19",7.21
"1504","2012-12-20",7.41
"1505","2012-12-21",7.33
"1506","2012-12-24",7.19
"1507","2012-12-26",7.28
"1508","2012-12-27",7.28
"1509","2012-12-28",7.18
"1510","2012-12-31",7.22
"1511","2013-01-02",7.33
"1512","2013-01-03",7.31
"1513","2013-01-04",7.28
"1514","2013-01-07",7.5
"1515","2013-01-08",7.53
"1516","2013-01-09",7.7
"1517","2013-01-10",7.67
"1518","2013-01-11",7.66
"1519","2013-01-14",7.76
"1520","2013-01-15",7.76
"1521","2013-01-16",8.06
"1522","2013-01-17",8.09
"1523","2013-01-18",7.76
"1524","2013-01-22",7.61
"1525","2013-01-23",7.88
"1526","2013-01-24",7.89
"1527","2013-01-25",7.8
"1528","2013-01-28",7.88
"1529","2013-01-29",7.96
"1530","2013-01-30",8.1
"1531","2013-01-31",8.04
"1532","2013-02-01",8.1
"1533","2013-02-04",8.1
"1534","2013-02-05",8.17
"1535","2013-02-06",8.07
"1536","2013-02-07",8.11
"1537","2013-02-08",8.11
"1538","2013-02-11",7.81
"1539","2013-02-12",8.04
"1540","2013-02-13",8.12
"1541","2013-02-14",7.94
"1542","2013-02-15",7.93
"1543","2013-02-19",7.77
"1544","2013-02-20",7.71
"1545","2013-02-21",7.64
"1546","2013-02-22",7.86
"1547","2013-02-25",7.8
"1548","2013-02-26",7.8
"1549","2013-02-27",7.93
"1550","2013-02-28",7.9
"1551","2013-03-01",7.89
"1552","2013-03-04",7.93
"1553","2013-03-05",7.96
"1554","2013-03-06",7.96
"1555","2013-03-07",7.74
"1556","2013-03-08",7.93
"1557","2013-03-11",7.75
"1558","2013-03-12",7.8
"1559","2013-03-13",7.78
"1560","2013-03-14",7.79
"1561","2013-03-15",7.89
"1562","2013-03-18",7.78
"1563","2013-03-19",7.89
"1564","2013-03-20",7.8
"1565","2013-03-21",7.85
"1566","2013-03-22",7.89
"1567","2013-03-25",7.88
"1568","2013-03-26",7.81
"1569","2013-03-27",7.9
"1570","2013-03-28",7.94
"1571","2013-04-01",7.88
"1572","2013-04-02",7.71
"1573","2013-04-03",7.79
"1574","2013-04-04",7.73
"1575","2013-04-05",7.83
"1576","2013-04-08",7.84
"1577","2013-04-09",7.74
"1578","2013-04-10",7.67
"1579","2013-04-11",7.8
"1580","2013-04-12",7.55
"1581","2013-04-15",7.76
"1582","2013-04-16",7.73
"1583","2013-04-17",7.47
"1584","2013-04-18",7.4
"1585","2013-04-19",7.48
"1586","2013-04-22",7.59
"1587","2013-04-23",7.57
"1588","2013-04-24",7.62
"1589","2013-04-25",7.44
"1590","2013-04-26",7.44
"1591","2013-04-29",7.6
"1592","2013-04-30",7.51
"1593","2013-05-01",7.49
"1594","2013-05-02",7.5
"1595","2013-05-03",7.58
"1596","2013-05-06",7.55
"1597","2013-05-07",7.7
"1598","2013-05-08",7.74
"1599","2013-05-09",7.6
"1600","2013-05-10",7.85
"1601","2013-05-13",7.73
"1602","2013-05-14",7.72
"1603","2013-05-15",7.95
"1604","2013-05-16",8.19
"1605","2013-05-17",8.02
"1606","2013-05-20",7.95
"1607","2013-05-21",8.23
"1608","2013-05-22",8.17
"1609","2013-05-23",8.19
"1610","2013-05-24",8.16
"1611","2013-05-28",8.17
"1612","2013-05-29",7.94
"1613","2013-05-30",7.95
"1614","2013-05-31",8.04
"1615","2013-06-03",8.09
"1616","2013-06-04",7.95
"1617","2013-06-05",7.99
"1618","2013-06-06",7.94
"1619","2013-06-07",8.02
"1620","2013-06-10",7.97
"1621","2013-06-11",7.91
"1622","2013-06-12",7.9
"1623","2013-06-13",7.94
"1624","2013-06-14",7.94
"1625","2013-06-17",7.92
"1626","2013-06-18",7.86
"1627","2013-06-19",7.9
"1628","2013-06-20",7.81
"1629","2013-06-21",7.96
"1630","2013-06-24",7.77
"1631","2013-06-25",7.74
"1632","2013-06-26",7.8
"1633","2013-06-27",8.05
"1634","2013-06-28",8.17
"1635","2013-07-01",8.14
"1636","2013-07-02",8.25
"1637","2013-07-03",8.2
"1638","2013-07-05",8.17
"1639","2013-07-08",8.64
"1640","2013-07-09",8.79
"1641","2013-07-10",8.72
"1642","2013-07-11",8.74
"1643","2013-07-12",8.75
"1644","2013-07-15",8.93
"1645","2013-07-16",8.77
"1646","2013-07-17",8.83
"1647","2013-07-18",9.16
"1648","2013-07-19",8.98
"1649","2013-07-22",8.95
"1650","2013-07-23",8.92
"1651","2013-07-24",8.94
"1652","2013-07-25",8.98
"1653","2013-07-26",9
"1654","2013-07-29",9.07
"1655","2013-07-30",9.12
"1656","2013-07-31",9.09
"1657","2013-08-01",9.12
"1658","2013-08-02",8.99
"1659","2013-08-05",9.21
"1660","2013-08-06",9.52
"1661","2013-08-07",9.13
"1662","2013-08-08",9.03
"1663","2013-08-09",8.92
"1664","2013-08-12",8.82
"1665","2013-08-13",8.78
"1666","2013-08-14",8.71
"1667","2013-08-15",8.63
"1668","2013-08-16",8.69
"1669","2013-08-19",8.68
"1670","2013-08-20",8.74
"1671","2013-08-21",8.75
"1672","2013-08-22",8.55
"1673","2013-08-23",9.09
"1674","2013-08-26",9.07
"1675","2013-08-27",8.88
"1676","2013-08-28",8.91
"1677","2013-08-29",8.9
"1678","2013-08-30",8.88
"1679","2013-09-03",8.97
"1680","2013-09-04",8.91
"1681","2013-09-05",9.09
"1682","2013-09-06",9.1
"1683","2013-09-09",8.97
"1684","2013-09-10",9.75
"1685","2013-09-11",10.74
"1686","2013-09-12",10.83
"1687","2013-09-13",10.6
"1688","2013-09-16",10.63
"1689","2013-09-17",10.75
"1690","2013-09-18",12.06
"1691","2013-09-19",12.24
"1692","2013-09-20",12.97
"1693","2013-09-23",12.61
"1694","2013-09-24",12.97
"1695","2013-09-25",13.08
"1696","2013-09-26",13.11
"1697","2013-09-27",12.81
"1698","2013-09-30",13.09
"1699","2013-10-01",13.59
"1700","2013-10-02",13.46
"1701","2013-10-03",13.2
"1702","2013-10-04",13.13
"1703","2013-10-07",12.95
"1704","2013-10-08",12.86
"1705","2013-10-09",12.82
"1706","2013-10-10",13.02
"1707","2013-10-11",13.23
"1708","2013-10-14",13.43
"1709","2013-10-15",13.4
"1710","2013-10-16",13.46
"1711","2013-10-17",13.84
"1712","2013-10-18",13.94
"1713","2013-10-21",13.52
"1714","2013-10-22",13.61
"1715","2013-10-23",13.73
"1716","2013-10-24",13.71
"1717","2013-10-25",13.71
"1718","2013-10-28",13.7
"1719","2013-10-29",13.7
"1720","2013-10-30",13.7
"1721","2013-10-31",13.79
"1722","2013-11-01",13.74
"1723","2013-11-04",13.97
"1724","2013-11-05",14.34
"1725","2013-11-06",14.39
"1726","2013-11-07",14.78
"1727","2013-11-08",14.49
"1728","2013-11-11",13.47
"1729","2013-11-12",12.67
"1730","2013-11-13",12.52
"1731","2013-11-14",12.58
"1732","2013-11-15",12.96
"1733","2013-11-18",13
"1734","2013-11-19",12.83
"1735","2013-11-20",12.85
"1736","2013-11-21",12.62
"1737","2013-11-22",12.73
"1738","2013-11-25",12.75
"1739","2013-11-26",12.66
"1740","2013-11-27",12.67
"1741","2013-11-29",12.71
"1742","2013-12-02",12.71
"1743","2013-12-03",12.66
"1744","2013-12-04",12.64
"1745","2013-12-05",12.49
"1746","2013-12-06",12.64
"1747","2013-12-09",12.08
"1748","2013-12-10",11.95
"1749","2013-12-11",12
"1750","2013-12-12",11.88
"1751","2013-12-13",11.85
"1752","2013-12-16",12.05
"1753","2013-12-17",12.18
"1754","2013-12-18",12.54
"1755","2013-12-19",12.7
"1756","2013-12-20",12.88
"1757","2013-12-23",12.71
"1758","2013-12-24",12.51
"1759","2013-12-26",12.68
"1760","2013-12-27",12.71
"1761","2013-12-30",12.57
"1762","2013-12-31",12.53
"1763","2014-01-02",12.33
"1764","2014-01-03",12.27
"1765","2014-01-06",12.41
"1766","2014-01-07",12.5
"1767","2014-01-08",12.6
"1768","2014-01-09",12.6
"1769","2014-01-10",12.69
"1770","2014-01-13",12.77
"1771","2014-01-14",12.72
"1772","2014-01-15",12.54
"1773","2014-01-16",12.4
"1774","2014-01-17",12.31
"1775","2014-01-21",12.22
"1776","2014-01-22",12.03
"1777","2014-01-23",12
"1778","2014-01-24",11.85
"1779","2014-01-27",11.8
"1780","2014-01-28",11.9
"1781","2014-01-29",11.88
"1782","2014-01-30",11.95
"1783","2014-01-31",11.88
"1784","2014-02-03",11.78
"1785","2014-02-04",11.75
"1786","2014-02-05",11.66
"1787","2014-02-06",11.81
"1788","2014-02-07",11.98
"1789","2014-02-10",11.9
"1790","2014-02-11",11.57
"1791","2014-02-12",11.78
"1792","2014-02-13",11.81
"1793","2014-02-14",11.57
"1794","2014-02-18",11.82
"1795","2014-02-19",11.66
"1796","2014-02-20",11.78
"1797","2014-02-21",11.53
"1798","2014-02-24",11.6
"1799","2014-02-25",11.53
"1800","2014-02-26",11.69
"1801","2014-02-27",11.61
"1802","2014-02-28",11.6
"1803","2014-03-03",11.17
"1804","2014-03-04",11.59
"1805","2014-03-05",11.81
"1806","2014-03-06",11.63
"1807","2014-03-07",9.99
"1808","2014-03-10",9.99
"1809","2014-03-11",10.49
"1810","2014-03-12",10.44
"1811","2014-03-13",10.58
"1812","2014-03-14",10.76
"1813","2014-03-17",10.9
"1814","2014-03-18",11
"1815","2014-03-19",11.02
"1816","2014-03-20",11.12
"1817","2014-03-21",11.53
"1818","2014-03-24",11.5
"1819","2014-03-25",11.5
"1820","2014-03-26",11.32
"1821","2014-03-27",11.27
"1822","2014-03-28",11.33
"1823","2014-03-31",11.49
"1824","2014-04-01",11.49
"1825","2014-04-02",11.25
"1826","2014-04-03",11.47
"1827","2014-04-04",11.32
"1828","2014-04-07",11.1
"1829","2014-04-08",10.94
"1830","2014-04-09",11.05
"1831","2014-04-10",10.8
"1832","2014-04-11",10.83
"1833","2014-04-14",10.8
"1834","2014-04-15",10.9
"1835","2014-04-16",11.1
"1836","2014-04-17",11.22
"1837","2014-04-21",11.25
"1838","2014-04-22",11.19
"1839","2014-04-23",10.96
"1840","2014-04-24",10.91
"1841","2014-04-25",10.65
"1842","2014-04-28",10.67
"1843","2014-04-29",10.75
"1844","2014-04-30",10.69
"1845","2014-05-01",10.57
"1846","2014-05-02",10.82
"1847","2014-05-05",10.6
"1848","2014-05-06",10.58
"1849","2014-05-07",10.47
"1850","2014-05-08",10.33
"1851","2014-05-09",10.19
"1852","2014-05-12",10.17
"1853","2014-05-13",10.18
"1854","2014-05-14",10.16
"1855","2014-05-15",10.06
"1856","2014-05-16",10.16
"1857","2014-05-19",10.15
"1858","2014-05-20",10.13
"1859","2014-05-21",10.44
"1860","2014-05-22",10.38
"1861","2014-05-23",10.51
"1862","2014-05-27",10.41
"1863","2014-05-28",10.32
"1864","2014-05-29",10.43
"1865","2014-05-30",10.28
"1866","2014-06-02",10.4
"1867","2014-06-03",10.3
"1868","2014-06-04",10.23
"1869","2014-06-05",10.2
"1870","2014-06-06",10.32
"1871","2014-06-09",10.2
"1872","2014-06-10",10.42
"1873","2014-06-11",10.28
"1874","2014-06-12",10.25
"1875","2014-06-13",10.34
"1876","2014-06-16",10.39
"1877","2014-06-17",10.26
"1878","2014-06-18",10.25
"1879","2014-06-19",10.21
"1880","2014-06-20",9.71
"1881","2014-06-23",9.98
"1882","2014-06-24",9.93
"1883","2014-06-25",10.1
"1884","2014-06-26",10.04
"1885","2014-06-27",10.42
"1886","2014-06-30",10.36
"1887","2014-07-01",10.44
"1888","2014-07-02",10.14
"1889","2014-07-03",10.23
"1890","2014-07-07",10.18
"1891","2014-07-08",10.15
"1892","2014-07-09",10.13
"1893","2014-07-10",10.12
"1894","2014-07-11",10.24
"1895","2014-07-14",10.1
"1896","2014-07-15",10.07
"1897","2014-07-16",10.09
"1898","2014-07-17",9.91
"1899","2014-07-18",9.86
"1900","2014-07-21",9.72
"1901","2014-07-22",9.58
"1902","2014-07-23",9.69
"1903","2014-07-24",9.83
"1904","2014-07-25",9.7
"1905","2014-07-28",9.55
"1906","2014-07-29",9.35
"1907","2014-07-30",9.26
"1908","2014-07-31",9.01
"1909","2014-08-01",8.88
"1910","2014-08-04",8.79
"1911","2014-08-05",8.63
"1912","2014-08-06",8.96
"1913","2014-08-07",7.14
"1914","2014-08-08",7.33
"1915","2014-08-11",7.52
"1916","2014-08-12",7.39
"1917","2014-08-13",7.35
"1918","2014-08-14",7.41
"1919","2014-08-15",7.34
"1920","2014-08-18",7.3
"1921","2014-08-19",7.65
"1922","2014-08-20",7.52
"1923","2014-08-21",7.5
"1924","2014-08-22",7.42
"1925","2014-08-25",7.47
"1926","2014-08-26",7.5
"1927","2014-08-27",7.46
"1928","2014-08-28",7.44
"1929","2014-08-29",7.79
"1930","2014-09-02",7.85
"1931","2014-09-03",7.9
"1932","2014-09-04",7.76
"1933","2014-09-05",7.62
"1934","2014-09-08",7.66
"1935","2014-09-09",7.66
"1936","2014-09-10",7.51
