"","date","BXP"
"68","2007-04-11",116.559998
"69","2007-04-12",115.650002
"70","2007-04-13",116.32
"71","2007-04-16",115.870003
"72","2007-04-17",117.360001
"73","2007-04-18",116.57
"74","2007-04-19",116.160004
"75","2007-04-20",116.349998
"76","2007-04-23",117.849998
"77","2007-04-24",116.739998
"78","2007-04-25",117.220001
"79","2007-04-26",117.470001
"80","2007-04-27",118.919998
"81","2007-04-30",117.559998
"82","2007-05-01",116.610001
"83","2007-05-02",116.919998
"84","2007-05-03",117.269997
"85","2007-05-04",115.639999
"86","2007-05-07",116.209999
"87","2007-05-08",115.199997
"88","2007-05-09",117.830002
"89","2007-05-10",116.220001
"90","2007-05-11",117.110001
"91","2007-05-14",116.110001
"92","2007-05-15",113.300003
"93","2007-05-16",112.300003
"94","2007-05-17",109.760002
"95","2007-05-18",107.300003
"96","2007-05-21",108.279999
"97","2007-05-22",110.970001
"98","2007-05-23",110.220001
"99","2007-05-24",107.620003
"100","2007-05-25",107.730003
"101","2007-05-29",111.160004
"102","2007-05-30",115
"103","2007-05-31",115.68
"104","2007-06-01",116.699997
"105","2007-06-04",117.449997
"106","2007-06-05",115.32
"107","2007-06-06",114.349998
"108","2007-06-07",110.050003
"109","2007-06-08",111.260002
"110","2007-06-11",108.769997
"111","2007-06-12",106.449997
"112","2007-06-13",109.370003
"113","2007-06-14",108.160004
"114","2007-06-15",109.440002
"115","2007-06-18",107.82
"116","2007-06-19",107.739998
"117","2007-06-20",104.339996
"118","2007-06-21",102.790001
"119","2007-06-22",101.589996
"120","2007-06-25",100.099998
"121","2007-06-26",100.07
"122","2007-06-27",103.18
"123","2007-06-28",102.309998
"124","2007-06-29",102.129997
"125","2007-07-02",104.919998
"126","2007-07-03",104.489998
"127","2007-07-05",105.910004
"128","2007-07-06",106.019997
"129","2007-07-09",105.580002
"130","2007-07-10",103.169998
"131","2007-07-11",103.410004
"132","2007-07-12",105.839996
"133","2007-07-13",106.199997
"134","2007-07-16",105.120003
"135","2007-07-17",104.5
"136","2007-07-18",104.029999
"137","2007-07-19",104.809998
"138","2007-07-20",103.419998
"139","2007-07-23",100.779999
"140","2007-07-24",98.25
"141","2007-07-25",98.5
"142","2007-07-26",96.949997
"143","2007-07-27",92.82
"144","2007-07-30",94.980003
"145","2007-07-31",94.489998
"146","2007-08-01",94.68
"147","2007-08-02",97.540001
"148","2007-08-03",95.32
"149","2007-08-06",99.529999
"150","2007-08-07",99.400002
"151","2007-08-08",102.879997
"152","2007-08-09",104.860001
"153","2007-08-10",101.260002
"154","2007-08-13",98.510002
"155","2007-08-14",94.370003
"156","2007-08-15",93.230003
"157","2007-08-16",96.849998
"158","2007-08-17",97.610001
"159","2007-08-20",100.93
"160","2007-08-21",101.010002
"161","2007-08-22",99.919998
"162","2007-08-23",98.580002
"163","2007-08-24",98.059998
"164","2007-08-27",96.470001
"165","2007-08-28",93.949997
"166","2007-08-29",96.419998
"167","2007-08-30",97.190002
"168","2007-08-31",100.07
"169","2007-09-04",101.089996
"170","2007-09-05",98.470001
"171","2007-09-06",99.129997
"172","2007-09-07",96.760002
"173","2007-09-10",95.18
"174","2007-09-11",95.660004
"175","2007-09-12",95.190002
"176","2007-09-13",97.5
"177","2007-09-14",97.279999
"178","2007-09-17",97.300003
"179","2007-09-18",100.870003
"180","2007-09-19",104.370003
"181","2007-09-20",103.709999
"182","2007-09-21",103.809998
"183","2007-09-24",105.940002
"184","2007-09-25",102.290001
"185","2007-09-26",101.110001
"186","2007-09-27",102.849998
"187","2007-09-28",103.900002
"188","2007-10-01",107.599998
"189","2007-10-02",108.809998
"190","2007-10-03",108.779999
"191","2007-10-04",109.889999
"192","2007-10-05",113.599998
"193","2007-10-08",111.959999
"194","2007-10-09",111.82
"195","2007-10-10",111.220001
"196","2007-10-11",110.139999
"197","2007-10-12",109.220001
"198","2007-10-15",105.900002
"199","2007-10-16",104.669998
"200","2007-10-17",103.900002
"201","2007-10-18",103.68
"202","2007-10-19",100.040001
"203","2007-10-22",102.099998
"204","2007-10-23",104.82
"205","2007-10-24",104.150002
"206","2007-10-25",105.199997
"207","2007-10-26",107.190002
"208","2007-10-29",107.040001
"209","2007-10-30",106.5
"210","2007-10-31",108.339996
"211","2007-11-01",105.209999
"212","2007-11-02",103.080002
"213","2007-11-05",102.150002
"214","2007-11-06",103.279999
"215","2007-11-07",99.260002
"216","2007-11-08",99.639999
"217","2007-11-09",100.199997
"218","2007-11-12",99.830002
"219","2007-11-13",104.040001
"220","2007-11-14",99.889999
"221","2007-11-15",98.199997
"222","2007-11-16",96.190002
"223","2007-11-19",94.169998
"224","2007-11-20",91.900002
"225","2007-11-21",91.040001
"226","2007-11-23",93.25
"227","2007-11-26",88.709999
"228","2007-11-27",91.029999
"229","2007-11-28",94.800003
"230","2007-11-29",95.459999
"231","2007-11-30",98.419998
"232","2007-12-03",97.410004
"233","2007-12-04",94.959999
"234","2007-12-05",98.300003
"235","2007-12-06",101.629997
"236","2007-12-07",102.389999
"237","2007-12-10",104.629997
"238","2007-12-11",98.330002
"239","2007-12-12",98.050003
"240","2007-12-13",96.370003
"241","2007-12-14",92.720001
"242","2007-12-17",90.900002
"243","2007-12-18",93.699997
"244","2007-12-19",95.949997
"245","2007-12-20",97.68
"246","2007-12-21",100.050003
"247","2007-12-24",103.290001
"248","2007-12-26",101.809998
"249","2007-12-27",93.07
"250","2007-12-28",91.279999
"251","2007-12-31",91.809998
"252","2008-01-02",92.769997
"253","2008-01-03",89.669998
"254","2008-01-04",86.120003
"255","2008-01-07",85.419998
"256","2008-01-08",82.099998
"257","2008-01-09",84.209999
"258","2008-01-10",86.989998
"259","2008-01-11",89.300003
"260","2008-01-14",89.050003
"261","2008-01-15",87.07
"262","2008-01-16",88.589996
"263","2008-01-17",87.040001
"264","2008-01-18",85.18
"265","2008-01-22",88.720001
"266","2008-01-23",94.260002
"267","2008-01-24",91.800003
"268","2008-01-25",89.660004
"269","2008-01-28",93.330002
"270","2008-01-29",93.150002
"271","2008-01-30",89.32
"272","2008-01-31",91.709999
"273","2008-02-01",96.089996
"274","2008-02-04",95.019997
"275","2008-02-05",91.980003
"276","2008-02-06",89.610001
"277","2008-02-07",90.699997
"278","2008-02-08",87.230003
"279","2008-02-11",85.720001
"280","2008-02-12",87.790001
"281","2008-02-13",87.379997
"282","2008-02-14",85.349998
"283","2008-02-15",86.629997
"284","2008-02-19",85.290001
"285","2008-02-20",86.75
"286","2008-02-21",84.940002
"287","2008-02-22",88.059998
"288","2008-02-25",90.470001
"289","2008-02-26",91.07
"290","2008-02-27",90.260002
"291","2008-02-28",88.43
"292","2008-02-29",86.169998
"293","2008-03-03",87.059998
"294","2008-03-04",87.93
"295","2008-03-05",88.57
"296","2008-03-06",85.989998
"297","2008-03-07",88.199997
"298","2008-03-10",86.160004
"299","2008-03-11",92.440002
"300","2008-03-12",90.379997
"301","2008-03-13",90.410004
"302","2008-03-14",87.230003
"303","2008-03-17",85.379997
"304","2008-03-18",90.809998
"305","2008-03-19",90.18
"306","2008-03-20",93.970001
"307","2008-03-24",96.900002
"308","2008-03-25",98.389999
"309","2008-03-26",94.529999
"310","2008-03-27",92.919998
"311","2008-03-28",92.120003
"312","2008-03-31",92.07
"313","2008-04-01",97.82
"314","2008-04-02",98
"315","2008-04-03",99.510002
"316","2008-04-04",97.529999
"317","2008-04-07",97.080002
"318","2008-04-08",95.18
"319","2008-04-09",93.440002
"320","2008-04-10",95.050003
"321","2008-04-11",94.610001
"322","2008-04-14",93.809998
"323","2008-04-15",94.290001
"324","2008-04-16",98.239998
"325","2008-04-17",99.239998
"326","2008-04-18",98.010002
"327","2008-04-21",98.629997
"328","2008-04-22",99.279999
"329","2008-04-23",101.050003
"330","2008-04-24",103.059998
"331","2008-04-25",103.279999
"332","2008-04-28",102.900002
"333","2008-04-29",100.559998
"334","2008-04-30",100.489998
"335","2008-05-01",105.040001
"336","2008-05-02",103.010002
"337","2008-05-05",102.370003
"338","2008-05-06",103.839996
"339","2008-05-07",100.519997
"340","2008-05-08",99.580002
"341","2008-05-09",97.760002
"342","2008-05-12",99.489998
"343","2008-05-13",99.739998
"344","2008-05-14",101.599998
"345","2008-05-15",102.900002
"346","2008-05-16",100.25
"347","2008-05-19",100.139999
"348","2008-05-20",99.010002
"349","2008-05-21",96.940002
"350","2008-05-22",97.010002
"351","2008-05-23",96.110001
"352","2008-05-27",97.580002
"353","2008-05-28",96.68
"354","2008-05-29",98.419998
"355","2008-05-30",97.739998
"356","2008-06-02",94.919998
"357","2008-06-03",96.599998
"358","2008-06-04",97.760002
"359","2008-06-05",100.660004
"360","2008-06-06",96.050003
"361","2008-06-09",94.620003
"362","2008-06-10",95.019997
"363","2008-06-11",92.470001
"364","2008-06-12",94
"365","2008-06-13",97.419998
"366","2008-06-16",100.050003
"367","2008-06-17",97.5
"368","2008-06-18",96.410004
"369","2008-06-19",98.889999
"370","2008-06-20",95.699997
"371","2008-06-23",93.610001
"372","2008-06-24",94.169998
"373","2008-06-25",95.07
"374","2008-06-26",90.849998
"375","2008-06-27",90.07
"376","2008-06-30",90.220001
"377","2008-07-01",91.169998
"378","2008-07-02",88.760002
"379","2008-07-03",89.010002
"380","2008-07-07",87.470001
"381","2008-07-08",93.580002
"382","2008-07-09",88.25
"383","2008-07-10",91.809998
"384","2008-07-11",90.940002
"385","2008-07-14",89.330002
"386","2008-07-15",89.209999
"387","2008-07-16",93.82
"388","2008-07-17",95.75
"389","2008-07-18",96.580002
"390","2008-07-21",96.720001
"391","2008-07-22",99.879997
"392","2008-07-23",100
"393","2008-07-24",93.120003
"394","2008-07-25",94.870003
"395","2008-07-28",93.019997
"396","2008-07-29",99.209999
"397","2008-07-30",97.029999
"398","2008-07-31",96.190002
"399","2008-08-01",96.230003
"400","2008-08-04",94.599998
"401","2008-08-05",99.220001
"402","2008-08-06",99.190002
"403","2008-08-07",98.080002
"404","2008-08-08",102.370003
"405","2008-08-11",103.419998
"406","2008-08-12",101.889999
"407","2008-08-13",97.980003
"408","2008-08-14",99.129997
"409","2008-08-15",99.440002
"410","2008-08-18",99.019997
"411","2008-08-19",97.529999
"412","2008-08-20",98.220001
"413","2008-08-21",98.019997
"414","2008-08-22",101.610001
"415","2008-08-25",99.050003
"416","2008-08-26",100.010002
"417","2008-08-27",102.059998
"418","2008-08-28",103.940002
"419","2008-08-29",102.470001
"420","2008-09-02",104.349998
"421","2008-09-03",103.790001
"422","2008-09-04",101
"423","2008-09-05",101.050003
"424","2008-09-08",103.910004
"425","2008-09-09",100.419998
"426","2008-09-10",102.629997
"427","2008-09-11",103.18
"428","2008-09-12",103.150002
"429","2008-09-15",89
"430","2008-09-16",94.160004
"431","2008-09-17",87
"432","2008-09-18",97
"433","2008-09-19",95.290001
"434","2008-09-22",87.25
"435","2008-09-23",89
"436","2008-09-24",89.540001
"437","2008-09-25",91.980003
"438","2008-09-26",94.709999
"439","2008-09-29",89.260002
"440","2008-09-30",93.660004
"441","2008-10-01",89.300003
"442","2008-10-02",81.010002
"443","2008-10-03",81.190002
"444","2008-10-06",81.339996
"445","2008-10-07",75.949997
"446","2008-10-08",75.010002
"447","2008-10-09",66.550003
"448","2008-10-10",76.18
"449","2008-10-13",83.489998
"450","2008-10-14",76.970001
"451","2008-10-15",64.889999
"452","2008-10-16",68
"453","2008-10-17",68.559998
"454","2008-10-20",69.699997
"455","2008-10-21",69.75
"456","2008-10-22",64.82
"457","2008-10-23",64.580002
"458","2008-10-24",61.240002
"459","2008-10-27",58.5
"460","2008-10-28",72.5
"461","2008-10-29",64.839996
"462","2008-10-30",66.669998
"463","2008-10-31",70.879997
"464","2008-11-03",66.489998
"465","2008-11-04",72.379997
"466","2008-11-05",64.489998
"467","2008-11-06",61.27
"468","2008-11-07",64.199997
"469","2008-11-10",58.310001
"470","2008-11-11",58.349998
"471","2008-11-12",54.009998
"472","2008-11-13",57.07
"473","2008-11-14",52.400002
"474","2008-11-17",49.400002
"475","2008-11-18",49.59
"476","2008-11-19",43.599998
"477","2008-11-20",43.279999
"478","2008-11-21",43.650002
"479","2008-11-24",51.98
"480","2008-11-25",52.380001
"481","2008-11-26",54.939999
"482","2008-11-28",53.400002
"483","2008-12-01",44.490002
"484","2008-12-02",48.939999
"485","2008-12-03",51.740002
"486","2008-12-04",50.830002
"487","2008-12-05",55.669998
"488","2008-12-08",60.950001
"489","2008-12-09",56.459999
"490","2008-12-10",60.099998
"491","2008-12-11",51.119999
"492","2008-12-12",56
"493","2008-12-15",52.5
"494","2008-12-16",61.16
"495","2008-12-17",60.509998
"496","2008-12-18",56.23
"497","2008-12-19",56.790001
"498","2008-12-22",53.650002
"499","2008-12-23",53.330002
"500","2008-12-24",53.34
"501","2008-12-26",53.830002
"502","2008-12-29",50.41
"503","2008-12-30",52.91
"504","2008-12-31",55
"505","2009-01-02",55.130001
"506","2009-01-05",52.599998
"507","2009-01-06",55.549999
"508","2009-01-07",53.360001
"509","2009-01-08",54.700001
"510","2009-01-09",52.310001
"511","2009-01-12",48.599998
"512","2009-01-13",49.869999
"513","2009-01-14",46.43
"514","2009-01-15",46.310001
"515","2009-01-16",48.049999
"516","2009-01-20",40.959999
"517","2009-01-21",43.150002
"518","2009-01-22",41.34
"519","2009-01-23",43.380001
"520","2009-01-26",43.700001
"521","2009-01-27",43.849998
"522","2009-01-28",47.290001
"523","2009-01-29",44.259998
"524","2009-01-30",43.299999
"525","2009-02-02",43.799999
"526","2009-02-03",42.709999
"527","2009-02-04",42.400002
"528","2009-02-05",42.84
"529","2009-02-06",46.93
"530","2009-02-09",47.709999
"531","2009-02-10",43.130001
"532","2009-02-11",44.23
"533","2009-02-12",43.880001
"534","2009-02-13",41.220001
"535","2009-02-17",37.450001
"536","2009-02-18",38.52
"537","2009-02-19",36.880001
"538","2009-02-20",38.880001
"539","2009-02-23",35.73
"540","2009-02-24",40.029999
"541","2009-02-25",40
"542","2009-02-26",37.27
"543","2009-02-27",37.09
"544","2009-03-02",33.849998
"545","2009-03-03",33.59
"546","2009-03-04",34.040001
"547","2009-03-05",31.49
"548","2009-03-06",31.73
"549","2009-03-09",32.5
"550","2009-03-10",37.66
"551","2009-03-11",36.650002
"552","2009-03-12",39.099998
"553","2009-03-13",37.639999
"554","2009-03-16",35
"555","2009-03-17",38.360001
"556","2009-03-18",41.25
"557","2009-03-19",39.419998
"558","2009-03-20",34.900002
"559","2009-03-23",40.279999
"560","2009-03-24",37.02
"561","2009-03-25",36.779999
"562","2009-03-26",37.560001
"563","2009-03-27",34.540001
"564","2009-03-30",31.92
"565","2009-03-31",35.029999
"566","2009-04-01",34.740002
"567","2009-04-02",37.099998
"568","2009-04-03",41.689999
"569","2009-04-06",40.18
"570","2009-04-07",36.57
"571","2009-04-08",37.330002
"572","2009-04-09",44.080002
"573","2009-04-13",43.77
"574","2009-04-14",39.299999
"575","2009-04-15",42.869999
"576","2009-04-16",44.880001
"577","2009-04-17",47.169998
"578","2009-04-20",41.540001
"579","2009-04-21",45.869999
"580","2009-04-22",43.959999
"581","2009-04-23",46.060001
"582","2009-04-24",49.84
"583","2009-04-27",45.799999
"584","2009-04-28",46.709999
"585","2009-04-29",48.490002
"586","2009-04-30",49.419998
"587","2009-05-01",46.529999
"588","2009-05-04",50.290001
"589","2009-05-05",48.560001
"590","2009-05-06",51.27
"591","2009-05-07",48.77
"592","2009-05-08",52.419998
"593","2009-05-11",50.049999
"594","2009-05-12",49.700001
"595","2009-05-13",45.540001
"596","2009-05-14",47.049999
"597","2009-05-15",44.970001
"598","2009-05-18",48.669998
"599","2009-05-19",47.23
"600","2009-05-20",46.740002
"601","2009-05-21",46.59
"602","2009-05-22",45.380001
"603","2009-05-26",48.150002
"604","2009-05-27",45.779999
"605","2009-05-28",47.189999
"606","2009-05-29",48.32
"607","2009-06-01",49.880001
"608","2009-06-02",49.259998
"609","2009-06-03",50.310001
"610","2009-06-04",53.009998
"611","2009-06-05",50.32
"612","2009-06-08",50.43
"613","2009-06-09",50.880001
"614","2009-06-10",49.73
"615","2009-06-11",48.889999
"616","2009-06-12",50.93
"617","2009-06-15",48.540001
"618","2009-06-16",47.369999
"619","2009-06-17",46.299999
"620","2009-06-18",46.509998
"621","2009-06-19",47.32
"622","2009-06-22",44.27
"623","2009-06-23",45.200001
"624","2009-06-24",46.75
"625","2009-06-25",47.25
"626","2009-06-26",46.91
"627","2009-06-29",46.549999
"628","2009-06-30",47.700001
"629","2009-07-01",48.07
"630","2009-07-02",44.91
"631","2009-07-06",46.77
"632","2009-07-07",44.259998
"633","2009-07-08",43.939999
"634","2009-07-09",43.700001
"635","2009-07-10",43.619999
"636","2009-07-13",46.139999
"637","2009-07-14",46.130001
"638","2009-07-15",47.790001
"639","2009-07-16",48.209999
"640","2009-07-17",47.709999
"641","2009-07-20",49.91
"642","2009-07-21",49.799999
"643","2009-07-22",50.84
"644","2009-07-23",53.099998
"645","2009-07-24",53.23
"646","2009-07-27",53.360001
"647","2009-07-28",53.200001
"648","2009-07-29",52.389999
"649","2009-07-30",53.529999
"650","2009-07-31",52.900002
"651","2009-08-03",53.950001
"652","2009-08-04",57.099998
"653","2009-08-05",60.290001
"654","2009-08-06",58.759998
"655","2009-08-07",62.220001
"656","2009-08-10",61.509998
"657","2009-08-11",59.799999
"658","2009-08-12",59.650002
"659","2009-08-13",59.27
"660","2009-08-14",58.529999
"661","2009-08-17",54.959999
"662","2009-08-18",55.689999
"663","2009-08-19",55.369999
"664","2009-08-20",58.169998
"665","2009-08-21",59.400002
"666","2009-08-24",59.330002
"667","2009-08-25",59.560001
"668","2009-08-26",59.77
"669","2009-08-27",60.810001
"670","2009-08-28",61.119999
"671","2009-08-31",60.580002
"672","2009-09-01",57.169998
"673","2009-09-02",56.169998
"674","2009-09-03",57.450001
"675","2009-09-04",58.150002
"676","2009-09-08",60.900002
"677","2009-09-09",62.209999
"678","2009-09-10",63.509998
"679","2009-09-11",63.34
"680","2009-09-14",65.660004
"681","2009-09-15",66.349998
"682","2009-09-16",69.879997
"683","2009-09-17",69.889999
"684","2009-09-18",70.550003
"685","2009-09-21",68.160004
"686","2009-09-22",70.510002
"687","2009-09-23",67.25
"688","2009-09-24",64.440002
"689","2009-09-25",65.599998
"690","2009-09-28",67.290001
"691","2009-09-29",65.669998
"692","2009-09-30",65.550003
"693","2009-10-01",61.880001
"694","2009-10-02",61.599998
"695","2009-10-05",63.77
"696","2009-10-06",63.400002
"697","2009-10-07",63.009998
"698","2009-10-08",64.580002
"699","2009-10-09",65.669998
"700","2009-10-12",65.480003
"701","2009-10-13",64.360001
"702","2009-10-14",66.860001
"703","2009-10-15",66.32
"704","2009-10-16",63.139999
"705","2009-10-19",63.889999
"706","2009-10-20",62.509998
"707","2009-10-21",61.450001
"708","2009-10-22",63.23
"709","2009-10-23",62.66
"710","2009-10-26",62.34
"711","2009-10-27",60.91
"712","2009-10-28",57.25
"713","2009-10-29",61.09
"714","2009-10-30",60.77
"715","2009-11-02",60.990002
"716","2009-11-03",61.700001
"717","2009-11-04",60.290001
"718","2009-11-05",62.150002
"719","2009-11-06",60.060001
"720","2009-11-09",63.419998
"721","2009-11-10",63.599998
"722","2009-11-11",64.980003
"723","2009-11-12",64.489998
"724","2009-11-13",65.709999
"725","2009-11-16",67.480003
"726","2009-11-17",65.93
"727","2009-11-18",67.309998
"728","2009-11-19",66.080002
"729","2009-11-20",65.5
"730","2009-11-23",66.699997
"731","2009-11-24",65.879997
"732","2009-11-25",65.980003
"733","2009-11-27",63.790001
"734","2009-11-30",66.980003
"735","2009-12-01",67.970001
"736","2009-12-02",68.889999
"737","2009-12-03",68.739998
"738","2009-12-04",69.980003
"739","2009-12-07",67.629997
"740","2009-12-08",67.370003
"741","2009-12-09",67.449997
"742","2009-12-10",66.949997
"743","2009-12-11",67.800003
"744","2009-12-14",69.330002
"745","2009-12-15",68.639999
"746","2009-12-16",69.239998
"747","2009-12-17",69.150002
"748","2009-12-18",68.019997
"749","2009-12-21",68.949997
"750","2009-12-22",69.629997
"751","2009-12-23",69.910004
"752","2009-12-24",70.800003
"753","2009-12-28",70.330002
"754","2009-12-29",69.220001
"755","2009-12-30",69.309998
"756","2009-12-31",67.07
"757","2010-01-04",67.099998
"758","2010-01-05",68.120003
"759","2010-01-06",68.440002
"760","2010-01-07",68.739998
"761","2010-01-08",67.849998
"762","2010-01-11",68.169998
"763","2010-01-12",67.489998
"764","2010-01-13",68.599998
"765","2010-01-14",68.309998
"766","2010-01-15",68.089996
"767","2010-01-19",69.529999
"768","2010-01-20",69.07
"769","2010-01-21",65.839996
"770","2010-01-22",64.279999
"771","2010-01-25",65.099998
"772","2010-01-26",64.720001
"773","2010-01-27",65.07
"774","2010-01-28",65.389999
"775","2010-01-29",64.870003
"776","2010-02-01",66.870003
"777","2010-02-02",67.800003
"778","2010-02-03",66.5
"779","2010-02-04",63.439999
"780","2010-02-05",64.529999
"781","2010-02-08",62.900002
"782","2010-02-09",62.810001
"783","2010-02-10",62.490002
"784","2010-02-11",62.720001
"785","2010-02-12",63.400002
"786","2010-02-16",65.029999
"787","2010-02-17",65.389999
"788","2010-02-18",66.349998
"789","2010-02-19",66.57
"790","2010-02-22",67.029999
"791","2010-02-23",65.949997
"792","2010-02-24",66.709999
"793","2010-02-25",67.419998
"794","2010-02-26",67.93
"795","2010-03-01",68.279999
"796","2010-03-02",68.620003
"797","2010-03-03",68.669998
"798","2010-03-04",69.169998
"799","2010-03-05",71.139999
"800","2010-03-08",72.580002
"801","2010-03-09",72.489998
"802","2010-03-10",73.459999
"803","2010-03-11",73.720001
"804","2010-03-12",74
"805","2010-03-15",74.059998
"806","2010-03-16",75.690002
"807","2010-03-17",77.139999
"808","2010-03-18",76.739998
"809","2010-03-19",75.889999
"810","2010-03-22",76.260002
"811","2010-03-23",76.029999
"812","2010-03-24",76.150002
"813","2010-03-25",76.730003
"814","2010-03-26",76.190002
"815","2010-03-29",76.25
"816","2010-03-30",76.239998
"817","2010-03-31",75.440002
"818","2010-04-01",75.470001
"819","2010-04-05",77.790001
"820","2010-04-06",79.410004
"821","2010-04-07",77.239998
"822","2010-04-08",76.949997
"823","2010-04-09",78.349998
"824","2010-04-12",77.449997
"825","2010-04-13",79.970001
"826","2010-04-14",80.129997
"827","2010-04-15",78.040001
"828","2010-04-16",75.589996
"829","2010-04-19",76.089996
"830","2010-04-20",77
"831","2010-04-21",77.940002
"832","2010-04-22",79.370003
"833","2010-04-23",80.110001
"834","2010-04-26",80.690002
"835","2010-04-27",78.120003
"836","2010-04-28",78.800003
"837","2010-04-29",83.389999
"838","2010-04-30",78.860001
"839","2010-05-03",81.510002
"840","2010-05-04",81.129997
"841","2010-05-05",80.720001
"842","2010-05-06",78.029999
"843","2010-05-07",76.089996
"844","2010-05-10",80.730003
"845","2010-05-11",81.160004
"846","2010-05-12",81.730003
"847","2010-05-13",80.760002
"848","2010-05-14",78.199997
"849","2010-05-17",78.449997
"850","2010-05-18",76.57
"851","2010-05-19",76.050003
"852","2010-05-20",72.720001
"853","2010-05-21",75.5
"854","2010-05-24",73.629997
"855","2010-05-25",74.830002
"856","2010-05-26",73.839996
"857","2010-05-27",78.120003
"858","2010-05-28",76.68
"859","2010-06-01",75.910004
"860","2010-06-02",76.18
"861","2010-06-03",75.660004
"862","2010-06-04",71.809998
"863","2010-06-07",72.120003
"864","2010-06-08",73.800003
"865","2010-06-09",74.620003
"866","2010-06-10",78.190002
"867","2010-06-11",79.019997
"868","2010-06-14",79.260002
"869","2010-06-15",81.080002
"870","2010-06-16",80.449997
"871","2010-06-17",79.970001
"872","2010-06-18",80.089996
"873","2010-06-21",79.389999
"874","2010-06-22",76.360001
"875","2010-06-23",76.529999
"876","2010-06-24",74.239998
"877","2010-06-25",76.739998
"878","2010-06-28",74.650002
"879","2010-06-29",72.339996
"880","2010-06-30",71.339996
"881","2010-07-01",71.25
"882","2010-07-02",69.699997
"883","2010-07-06",69.080002
"884","2010-07-07",72.769997
"885","2010-07-08",73.849998
"886","2010-07-09",75.230003
"887","2010-07-12",75.510002
"888","2010-07-13",77.379997
"889","2010-07-14",77.010002
"890","2010-07-15",77.309998
"891","2010-07-16",74.709999
"892","2010-07-19",76.25
"893","2010-07-20",77.970001
"894","2010-07-21",76.080002
"895","2010-07-22",79.139999
"896","2010-07-23",79.970001
"897","2010-07-26",81.75
"898","2010-07-27",81.629997
"899","2010-07-28",81.540001
"900","2010-07-29",81.099998
"901","2010-07-30",81.900002
"902","2010-08-02",85.080002
"903","2010-08-03",84.110001
"904","2010-08-04",85.650002
"905","2010-08-05",84.889999
"906","2010-08-06",84.730003
"907","2010-08-09",85.870003
"908","2010-08-10",84.589996
"909","2010-08-11",82.860001
"910","2010-08-12",81.32
"911","2010-08-13",81.019997
"912","2010-08-16",81.040001
"913","2010-08-17",83.650002
"914","2010-08-18",83.169998
"915","2010-08-19",81.239998
"916","2010-08-20",81.230003
"917","2010-08-23",81.529999
"918","2010-08-24",79.940002
"919","2010-08-25",81.389999
"920","2010-08-26",80.650002
"921","2010-08-27",81.720001
"922","2010-08-30",81.059998
"923","2010-08-31",81.400002
"924","2010-09-01",84.470001
"925","2010-09-02",86.419998
"926","2010-09-03",87.849998
"927","2010-09-07",86.519997
"928","2010-09-08",86.800003
"929","2010-09-09",85.099998
"930","2010-09-10",85.199997
"931","2010-09-13",86.260002
"932","2010-09-14",86.400002
"933","2010-09-15",87.5
"934","2010-09-16",86.769997
"935","2010-09-17",87.099998
"936","2010-09-20",88.879997
"937","2010-09-21",88.010002
"938","2010-09-22",86.540001
"939","2010-09-23",83.980003
"940","2010-09-24",85.779999
"941","2010-09-27",85.029999
"942","2010-09-28",84.959999
"943","2010-09-29",83.480003
"944","2010-09-30",83.120003
"945","2010-10-01",83.639999
