"","date","TRCH"
"116","2011-04-25",3.68
"117","2011-04-26",3.9
"118","2011-04-27",3.9
"119","2011-04-28",3.9
"120","2011-04-29",4
"121","2011-05-02",4
"122","2011-05-03",3.8
"123","2011-05-04",3.75
"124","2011-05-05",3.7
"125","2011-05-06",3.7
"126","2011-05-09",3.7
"127","2011-05-10",3.7
"128","2011-05-11",3.57
"129","2011-05-12",3.7
"130","2011-05-13",3.65
"131","2011-05-16",3.7
"132","2011-05-17",3.8
"133","2011-05-18",3.65
"134","2011-05-19",3.6
"135","2011-05-20",3.6
"136","2011-05-23",3.9
"137","2011-05-24",4
"138","2011-05-25",4
"139","2011-05-26",4
"140","2011-05-27",4
"141","2011-05-31",3.95
"142","2011-06-01",3.95
"143","2011-06-02",3.95
"144","2011-06-03",3.95
"145","2011-06-06",3.65
"146","2011-06-07",3.5
"147","2011-06-08",3.25
"148","2011-06-09",3.26
"149","2011-06-10",3.75
"150","2011-06-13",3.75
"151","2011-06-14",3.5
"152","2011-06-15",3.5
"153","2011-06-16",3.5
"154","2011-06-17",3.5
"155","2011-06-20",3.85
"156","2011-06-21",3.9
"157","2011-06-22",3.7
"158","2011-06-23",3.45
"159","2011-06-24",3.45
"160","2011-06-27",3.45
"161","2011-06-28",3.4
"162","2011-06-29",3.25
"163","2011-06-30",3.5
"164","2011-07-01",3.5
"165","2011-07-05",3.5
"166","2011-07-06",3.5
"167","2011-07-07",3.5
"168","2011-07-08",3.5
"169","2011-07-11",3.5
"170","2011-07-12",3.5
"171","2011-07-13",3.5
"172","2011-07-14",3.4
"173","2011-07-15",3.58
"174","2011-07-18",3.5
"175","2011-07-19",3.5
"176","2011-07-20",3.25
"177","2011-07-21",3.25
"178","2011-07-22",3.4
"179","2011-07-25",3.5
"180","2011-07-26",3.5
"181","2011-07-27",3.3
"182","2011-07-28",3.3
"183","2011-07-29",3.3
"184","2011-08-01",3.4
"185","2011-08-02",3.4
"186","2011-08-03",3.35
"187","2011-08-04",3.35
"188","2011-08-05",3.4
"189","2011-08-08",3.2
"190","2011-08-09",3.2
"191","2011-08-10",3.2
"192","2011-08-11",3.4
"193","2011-08-12",3.05
"194","2011-08-15",3.05
"195","2011-08-16",3.05
"196","2011-08-17",3.05
"197","2011-08-18",3.4
"198","2011-08-19",3.42
"199","2011-08-22",3.4
"200","2011-08-23",3.4
"201","2011-08-24",3.4
"202","2011-08-25",3.42
"203","2011-08-26",3.5
"204","2011-08-29",3.55
"205","2011-08-30",3.5
"206","2011-08-31",3.5
"207","2011-09-01",3.5
"208","2011-09-02",3.5
"209","2011-09-06",3.5
"210","2011-09-07",3.5
"211","2011-09-08",3.5
"212","2011-09-09",3.5
"213","2011-09-12",3.5
"214","2011-09-13",3.25
"215","2011-09-14",3.25
"216","2011-09-15",3.25
"217","2011-09-16",3.25
"218","2011-09-19",3.25
"219","2011-09-20",3.25
"220","2011-09-21",3.25
"221","2011-09-22",3.3
"222","2011-09-23",3.3
"223","2011-09-26",3.3
"224","2011-09-27",3.3
"225","2011-09-28",3.3
"226","2011-09-29",3.1
"227","2011-09-30",3.4
"228","2011-10-03",3.4
"229","2011-10-04",3.34
"230","2011-10-05",3.3
"231","2011-10-06",3.45
"232","2011-10-07",3.45
"233","2011-10-10",3.45
"234","2011-10-11",3.45
"235","2011-10-12",3.4
"236","2011-10-13",3.39
"237","2011-10-14",3.15
"238","2011-10-17",3.45
"239","2011-10-18",3.45
"240","2011-10-19",3.4
"241","2011-10-20",3.4
"242","2011-10-21",3.4
"243","2011-10-24",3
"244","2011-10-25",3
"245","2011-10-26",3
"246","2011-10-27",3
"247","2011-10-28",3.4
"248","2011-10-31",3.25
"249","2011-11-01",3.25
"250","2011-11-02",3.4
"251","2011-11-03",3.4
"252","2011-11-04",3.4
"253","2011-11-07",3.3
"254","2011-11-08",3.2
"255","2011-11-09",3.25
"256","2011-11-10",3.25
"257","2011-11-11",3.1
"258","2011-11-14",3.1
"259","2011-11-15",3
"260","2011-11-16",2.75
"261","2011-11-17",2.9
"262","2011-11-18",2.69
"263","2011-11-21",2.75
"264","2011-11-22",2.75
"265","2011-11-23",2.6
"266","2011-11-25",2.6
"267","2011-11-28",2.3
"268","2011-11-29",2
"269","2011-11-30",2.1
"270","2011-12-01",1.95
"271","2011-12-02",1.75
"272","2011-12-05",1.4
"273","2011-12-06",1.16
"274","2011-12-07",1.19
"275","2011-12-08",1.35
"276","2011-12-09",1.45
"277","2011-12-12",1.25
"278","2011-12-13",1.3
"279","2011-12-14",1.2
"280","2011-12-15",1.22
"281","2011-12-16",1.1
"282","2011-12-19",1.09
"283","2011-12-20",0.95
"284","2011-12-21",1.02
"285","2011-12-22",0.9
"286","2011-12-23",0.99
"287","2011-12-27",0.99
"288","2011-12-28",0.99
"289","2011-12-29",0.99
"290","2011-12-30",1.3
"291","2012-01-03",1.15
"292","2012-01-04",1.04
"293","2012-01-05",1.01
"294","2012-01-06",1
"295","2012-01-09",1.05
"296","2012-01-10",0.93
"297","2012-01-11",0.93
"298","2012-01-12",0.9
"299","2012-01-13",0.9
"300","2012-01-17",0.87
"301","2012-01-18",0.87
"302","2012-01-19",0.84
"303","2012-01-20",0.95
"304","2012-01-23",0.9
"305","2012-01-24",0.9
"306","2012-01-25",1.01
"307","2012-01-26",0.96
"308","2012-01-27",0.96
"309","2012-01-30",1.35
"310","2012-01-31",1.5
"311","2012-02-01",1.72
"312","2012-02-02",1.72
"313","2012-02-03",2.05
"314","2012-02-06",1.71
"315","2012-02-07",1.85
"316","2012-02-08",1.85
"317","2012-02-09",1.6
"318","2012-02-10",1.55
"319","2012-02-13",1.5
"320","2012-02-14",1.4
"321","2012-02-15",1.4
"322","2012-02-16",1.5
"323","2012-02-17",1.6
"324","2012-02-21",1.7
"325","2012-02-22",1.45
"326","2012-02-23",1.4
"327","2012-02-24",1.55
"328","2012-02-27",1.6
"329","2012-02-28",1.45
"330","2012-02-29",1.6
"331","2012-03-01",1.6
"332","2012-03-02",1.6
"333","2012-03-05",1.35
"334","2012-03-06",1.35
"335","2012-03-07",1.2
"336","2012-03-08",1.25
"337","2012-03-09",1.4
"338","2012-03-12",1.25
"339","2012-03-13",1.25
"340","2012-03-14",1.35
"341","2012-03-15",1.2
"342","2012-03-16",1.25
"343","2012-03-19",1.25
"344","2012-03-20",1.25
"345","2012-03-21",1.25
"346","2012-03-22",1.05
"347","2012-03-23",1.05
"348","2012-03-26",1.05
"349","2012-03-27",1.02
"350","2012-03-28",1.02
"351","2012-03-29",1.15
"352","2012-03-30",1.15
"353","2012-04-02",1.15
"354","2012-04-03",1.25
"355","2012-04-04",1.25
"356","2012-04-05",1.25
"357","2012-04-09",1.25
"358","2012-04-10",1.25
"359","2012-04-11",1.25
"360","2012-04-12",1.25
"361","2012-04-13",1.2
"362","2012-04-16",1.2
"363","2012-04-17",1.25
"364","2012-04-18",1.25
"365","2012-04-19",1.25
"366","2012-04-20",1.25
"367","2012-04-23",1.25
"368","2012-04-24",1.25
"369","2012-04-25",1.3
"370","2012-04-26",1.4
"371","2012-04-27",1.45
"372","2012-04-30",1.4
"373","2012-05-01",1.4
"374","2012-05-02",1.4
"375","2012-05-03",1.4
"376","2012-05-04",1.3
"377","2012-05-07",1.3
"378","2012-05-08",1.3
"379","2012-05-09",1.2
"380","2012-05-10",1.2
"381","2012-05-11",1.2
"382","2012-05-14",1.2
"383","2012-05-15",1.2
"384","2012-05-16",1.2
"385","2012-05-17",1.2
"386","2012-05-18",1.2
"387","2012-05-21",0.9
"388","2012-05-22",1.05
"389","2012-05-23",0.95
"390","2012-05-24",1
"391","2012-05-25",1.05
"392","2012-05-29",1.05
"393","2012-05-30",0.93
"394","2012-05-31",0.93
"395","2012-06-01",1.03
"396","2012-06-04",1.03
"397","2012-06-05",1.03
"398","2012-06-06",1.03
"399","2012-06-07",1.03
"400","2012-06-08",1.03
"401","2012-06-11",0.9
"402","2012-06-12",1.01
"403","2012-06-13",0.9
"404","2012-06-14",1.05
"405","2012-06-15",1
"406","2012-06-18",1
"407","2012-06-19",1.15
"408","2012-06-20",1.25
"409","2012-06-21",1.5
"410","2012-06-22",1.45
"411","2012-06-25",1.45
"412","2012-06-26",1.45
"413","2012-06-27",1.41
"414","2012-06-28",1.59
"415","2012-06-29",1.59
"416","2012-07-02",1.65
"417","2012-07-03",1.9
"418","2012-07-05",1.85
"419","2012-07-06",2.05
"420","2012-07-09",2
"421","2012-07-10",2.1
"422","2012-07-11",2.08
"423","2012-07-12",2.13
"424","2012-07-13",2.15
"425","2012-07-16",2.1
"426","2012-07-17",2.4
"427","2012-07-18",2.42
"428","2012-07-19",2.42
"429","2012-07-20",2.2
"430","2012-07-23",2
"431","2012-07-24",1.99
"432","2012-07-25",2.2
"433","2012-07-26",2.18
"434","2012-07-27",2.2
"435","2012-07-30",2.2
"436","2012-07-31",2.23
"437","2012-08-01",2.23
"438","2012-08-02",2.23
"439","2012-08-03",2.35
"440","2012-08-06",2.25
"441","2012-08-07",2.25
"442","2012-08-08",2.27
"443","2012-08-09",2.26
"444","2012-08-10",2.26
"445","2012-08-13",2.25
"446","2012-08-14",2.2
"447","2012-08-15",2.15
"448","2012-08-16",2.15
"449","2012-08-17",2.05
"450","2012-08-20",2.05
"451","2012-08-21",2.05
"452","2012-08-22",2.05
"453","2012-08-23",2.05
"454","2012-08-24",2.1
"455","2012-08-27",2.05
"456","2012-08-28",2
"457","2012-08-29",2
"458","2012-08-30",2
"459","2012-08-31",1.9
"460","2012-09-04",1.9
"461","2012-09-05",1.9
"462","2012-09-06",1.85
"463","2012-09-07",2
"464","2012-09-10",2.05
"465","2012-09-11",2
"466","2012-09-12",2
"467","2012-09-13",1.9
"468","2012-09-14",1.99
"469","2012-09-17",2
"470","2012-09-18",1.95
"471","2012-09-19",1.95
"472","2012-09-20",1.95
"473","2012-09-21",1.95
"474","2012-09-24",1.9
"475","2012-09-25",2.05
"476","2012-09-26",2.08
"477","2012-09-27",2.05
"478","2012-09-28",2.07
"479","2012-10-01",2.07
"480","2012-10-02",2.03
"481","2012-10-03",2
"482","2012-10-04",1.95
"483","2012-10-05",1.9
"484","2012-10-08",1.95
"485","2012-10-09",2.1
"486","2012-10-10",2.05
"487","2012-10-11",2
"488","2012-10-12",2.09
"489","2012-10-15",2
"490","2012-10-16",1.95
"491","2012-10-17",1.95
"492","2012-10-18",1.99
"493","2012-10-19",2
"494","2012-10-22",1.99
"495","2012-10-23",1.98
"496","2012-10-24",1.8
"497","2012-10-25",1.9
"498","2012-10-26",1.9
"499","2012-10-31",1.89
"500","2012-11-01",2
"501","2012-11-02",1.91
"502","2012-11-05",1.95
"503","2012-11-06",1.95
"504","2012-11-07",1.95
"505","2012-11-08",1.75
"506","2012-11-09",1.75
"507","2012-11-12",1.75
"508","2012-11-13",1.8
"509","2012-11-14",1.85
"510","2012-11-15",1.8
"511","2012-11-16",1.84
"512","2012-11-19",2
"513","2012-11-20",2.14
"514","2012-11-21",2.25
"515","2012-11-23",2.23
"516","2012-11-26",2.22
"517","2012-11-27",2.2
"518","2012-11-28",2.24
"519","2012-11-29",2.29
"520","2012-11-30",2.29
"521","2012-12-03",2.2
"522","2012-12-04",2.15
"523","2012-12-05",2.2
"524","2012-12-06",2.3
"525","2012-12-07",2.38
"526","2012-12-10",2.25
"527","2012-12-11",2.55
"528","2012-12-12",2.55
"529","2012-12-13",2.25
"530","2012-12-14",2.18
"531","2012-12-17",2.2
"532","2012-12-18",2.15
"533","2012-12-19",2.07
"534","2012-12-20",2.14
"535","2012-12-21",2.03
"536","2012-12-24",2.1
"537","2012-12-26",2.08
"538","2012-12-27",2
"539","2012-12-28",2
"540","2012-12-31",2.02
"541","2013-01-02",2.02
"542","2013-01-03",2
"543","2013-01-04",1.95
"544","2013-01-07",2.04
"545","2013-01-08",2.05
"546","2013-01-09",2.04
"547","2013-01-10",2
"548","2013-01-11",2.05
"549","2013-01-14",2.05
"550","2013-01-15",2.05
"551","2013-01-16",2.02
"552","2013-01-17",1.96
"553","2013-01-18",1.96
"554","2013-01-22",1.95
"555","2013-01-23",1.97
"556","2013-01-24",1.97
"557","2013-01-25",1.96
"558","2013-01-28",1.99
"559","2013-01-29",2
"560","2013-01-30",2.02
"561","2013-01-31",2
"562","2013-02-01",2
"563","2013-02-04",2.1
"564","2013-02-05",2.23
"565","2013-02-06",2
"566","2013-02-07",2
"567","2013-02-08",2
"568","2013-02-11",1.9
"569","2013-02-12",1.9
"570","2013-02-13",1.9
"571","2013-02-14",1.95
"572","2013-02-15",2.2
"573","2013-02-19",2.2
"574","2013-02-20",2
"575","2013-02-21",2
"576","2013-02-22",2
"577","2013-02-25",2
"578","2013-02-26",2.05
"579","2013-02-27",2.03
"580","2013-02-28",2.1
"581","2013-03-01",2.1
"582","2013-03-04",2
"583","2013-03-05",2
"584","2013-03-06",2
"585","2013-03-07",2.1
"586","2013-03-08",2.18
"587","2013-03-11",2.15
"588","2013-03-12",2
"589","2013-03-13",2.2
"590","2013-03-14",2.28
"591","2013-03-15",2.2
"592","2013-03-18",2.25
"593","2013-03-19",2.25
"594","2013-03-20",2.25
"595","2013-03-21",2.2
"596","2013-03-22",2.29
"597","2013-03-25",2.25
"598","2013-03-26",2.25
"599","2013-03-27",2.15
"600","2013-03-28",2.1
"601","2013-04-01",2
"602","2013-04-02",2
"603","2013-04-03",2.1
"604","2013-04-04",2.1
"605","2013-04-05",2.1
"606","2013-04-08",2
"607","2013-04-09",2
"608","2013-04-10",2
"609","2013-04-11",2.03
"610","2013-04-12",2.09
"611","2013-04-15",1.85
"612","2013-04-16",2.1
"613","2013-04-17",2.1
"614","2013-04-18",2.1
"615","2013-04-19",2.1
"616","2013-04-22",2
"617","2013-04-23",2
"618","2013-04-24",2
"619","2013-04-25",2.25
"620","2013-04-26",2.3
"621","2013-04-29",2.3
"622","2013-04-30",2.3
"623","2013-05-01",2.25
"624","2013-05-02",2.1
"625","2013-05-03",2.05
"626","2013-05-06",2
"627","2013-05-07",2.15
"628","2013-05-08",2.1
"629","2013-05-09",2.15
"630","2013-05-10",2.15
"631","2013-05-13",2
"632","2013-05-14",2
"633","2013-05-15",2.1
"634","2013-05-16",2
"635","2013-05-17",2.05
"636","2013-05-20",2.08
"637","2013-05-21",2
"638","2013-05-22",1.99
"639","2013-05-23",2.05
"640","2013-05-24",2.02
"641","2013-05-28",2
"642","2013-05-29",2
"643","2013-05-30",2
"644","2013-05-31",2
"645","2013-06-03",2
"646","2013-06-04",1.85
"647","2013-06-05",1.85
"648","2013-06-06",1.95
"649","2013-06-07",1.9
"650","2013-06-10",1.93
"651","2013-06-11",1.93
"652","2013-06-12",1.9
"653","2013-06-13",1.85
"654","2013-06-14",1.85
"655","2013-06-17",1.9
"656","2013-06-18",1.95
"657","2013-06-19",2
"658","2013-06-20",1.9
"659","2013-06-21",1.9
"660","2013-06-24",1.94
"661","2013-06-25",2.03
"662","2013-06-26",1.94
"663","2013-06-27",1.9
"664","2013-06-28",1.99
"665","2013-07-01",1.99
"666","2013-07-02",2
"667","2013-07-03",2.05
"668","2013-07-05",2.13
"669","2013-07-08",2.15
"670","2013-07-09",2.2
"671","2013-07-10",2.2
"672","2013-07-11",2.15
"673","2013-07-12",2.25
"674","2013-07-15",2.25
"675","2013-07-16",2.25
"676","2013-07-17",2.21
"677","2013-07-18",2.28
"678","2013-07-19",2.29
"679","2013-07-22",2.25
"680","2013-07-23",2.25
"681","2013-07-24",2.38
"682","2013-07-25",2.9
"683","2013-07-26",2.9
"684","2013-07-29",2.64
"685","2013-07-30",2.65
"686","2013-07-31",2.66
"687","2013-08-01",2.66
"688","2013-08-02",2.31
"689","2013-08-05",2.5
"690","2013-08-06",2.3
"691","2013-08-07",3.35
"692","2013-08-08",2.5
"693","2013-08-09",2.8
"694","2013-08-12",3.02
"695","2013-08-13",3
"696","2013-08-14",2.98
"697","2013-08-15",3
"698","2013-08-16",3
"699","2013-08-19",3.5
"700","2013-08-20",3.5
"701","2013-08-21",3.4
"702","2013-08-22",3.4
"703","2013-08-23",3.5
"704","2013-08-26",3.3
"705","2013-08-27",3.25
"706","2013-08-28",3.15
"707","2013-08-29",3.25
"708","2013-08-30",3.1
"709","2013-09-03",3.3
"710","2013-09-04",3.25
"711","2013-09-05",3.35
"712","2013-09-06",3.35
"713","2013-09-09",3.23
"714","2013-09-10",3.23
"715","2013-09-11",3.14
"716","2013-09-12",3
"717","2013-09-13",3
"718","2013-09-16",3
"719","2013-09-17",2.95
"720","2013-09-18",2.95
"721","2013-09-19",2.95
"722","2013-09-20",3
"723","2013-09-23",2.95
"724","2013-09-24",2.95
"725","2013-09-25",3
"726","2013-09-26",3.1
"727","2013-09-27",3.15
"728","2013-09-30",3.1
"729","2013-10-01",3.1
"730","2013-10-02",3.1
"731","2013-10-03",3.1
"732","2013-10-04",3.1
"733","2013-10-07",3
"734","2013-10-08",3.19
"735","2013-10-09",3.2
"736","2013-10-10",3.22
"737","2013-10-11",3.2
"738","2013-10-14",3.25
"739","2013-10-15",3.2
"740","2013-10-16",3.4
"741","2013-10-17",3.75
"742","2013-10-18",3.7
"743","2013-10-21",3.63
"744","2013-10-22",3.6
"745","2013-10-23",3.5
"746","2013-10-24",3.55
"747","2013-10-25",3.8
"748","2013-10-28",3.94
"749","2013-10-29",4.04
"750","2013-10-30",4.07
"751","2013-10-31",4.1
"752","2013-11-01",4.3
"753","2013-11-04",4.35
"754","2013-11-05",4.35
"755","2013-11-06",4.41
"756","2013-11-07",4.4
"757","2013-11-08",4.42
"758","2013-11-11",4.4
"759","2013-11-12",4.25
"760","2013-11-13",4.31
"761","2013-11-14",4.4
"762","2013-11-15",4.25
"763","2013-11-18",4.08
"764","2013-11-19",4.15
"765","2013-11-20",4.16
"766","2013-11-21",4.18
"767","2013-11-22",4.4
"768","2013-11-25",4.3
"769","2013-11-26",4.3
"770","2013-11-27",4.38
"771","2013-11-29",4.35
"772","2013-12-02",4.23
"773","2013-12-03",4.24
"774","2013-12-04",4.39
"775","2013-12-05",4.39
"776","2013-12-06",4.41
"777","2013-12-09",4.3
"778","2013-12-10",4.45
"779","2013-12-11",4.65
"780","2013-12-12",4.85
"781","2013-12-13",5.83
"782","2013-12-16",5.83
"783","2013-12-17",5.25
"784","2013-12-18",5
"785","2013-12-19",4.95
"786","2013-12-20",4.53
"787","2013-12-23",4.31
"788","2013-12-24",4.6
"789","2013-12-26",4.55
"790","2013-12-27",4.49
"791","2013-12-30",4.4
"792","2013-12-31",4.37
"793","2014-01-02",4.21
"794","2014-01-03",4.3
"795","2014-01-06",4.62
"796","2014-01-07",4.79
"797","2014-01-08",4.69
"798","2014-01-09",4.79
"799","2014-01-10",4.84
"800","2014-01-13",5.14
"801","2014-01-14",5.1
"802","2014-01-15",4.9
"803","2014-01-16",4.9
"804","2014-01-17",4.86
"805","2014-01-21",4.75
"806","2014-01-22",4.76
"807","2014-01-23",4.78
"808","2014-01-24",4.7
"809","2014-01-27",4.59
"810","2014-01-28",4.51
"811","2014-01-29",4.44
"812","2014-01-30",4.61
"813","2014-01-31",4.74
"814","2014-02-03",4.43
"815","2014-02-04",4.5
"816","2014-02-05",4.45
"817","2014-02-06",4.5
"818","2014-02-07",4.5
"819","2014-02-10",4.49
"820","2014-02-11",4.4
"821","2014-02-12",4.41
"822","2014-02-13",4.53
"823","2014-02-14",5.02
"824","2014-02-18",5
"825","2014-02-19",4.8
"826","2014-02-20",4.86
"827","2014-02-21",5
"828","2014-02-24",4.95
"829","2014-02-25",4.96
"830","2014-02-26",4.89
"831","2014-02-27",5
"832","2014-02-28",5.05
"833","2014-03-03",5.05
"834","2014-03-04",5.05
"835","2014-03-05",5
"836","2014-03-06",5.03
"837","2014-03-07",4.94
"838","2014-03-10",4.77
"839","2014-03-11",4.95
"840","2014-03-12",4.95
"841","2014-03-13",4.86
"842","2014-03-14",4.95
"843","2014-03-17",4.85
"844","2014-03-18",5.06
"845","2014-03-19",5
"846","2014-03-20",5.17
"847","2014-03-21",5.19
"848","2014-03-24",5.22
"849","2014-03-25",5.27
"850","2014-03-26",5.19
"851","2014-03-27",5.14
"852","2014-03-28",5.13
"853","2014-03-31",5.06
"854","2014-04-01",5.05
"855","2014-04-02",4.99
"856","2014-04-03",4.93
"857","2014-04-04",4.99
"858","2014-04-07",4.94
"859","2014-04-08",4.92
"860","2014-04-09",4.92
"861","2014-04-10",4.88
"862","2014-04-11",4.66
"863","2014-04-14",4.99
"864","2014-04-15",4.98
"865","2014-04-16",5
"866","2014-04-17",4.99
"867","2014-04-21",5.04
"868","2014-04-22",4.99
"869","2014-04-23",5.01
"870","2014-04-24",4.95
"871","2014-04-25",4.89
"872","2014-04-28",4.9
"873","2014-04-29",4.76
"874","2014-04-30",4.73
"875","2014-05-01",4.45
"876","2014-05-02",4.64
"877","2014-05-05",4.6
"878","2014-05-06",4.4
"879","2014-05-07",4.32
"880","2014-05-08",4.25
"881","2014-05-09",4.37
"882","2014-05-12",4.32
"883","2014-05-13",4.4
"884","2014-05-14",4.22
"885","2014-05-15",4.22
"886","2014-05-16",4.15
"887","2014-05-19",4.18
"888","2014-05-20",4.3
"889","2014-05-21",4.61
"890","2014-05-22",4.69
"891","2014-05-23",4.63
"892","2014-05-27",4.39
"893","2014-05-28",4.26
"894","2014-05-29",4.4
"895","2014-05-30",4.34
"896","2014-06-02",4.35
"897","2014-06-03",4.44
"898","2014-06-04",4.32
"899","2014-06-05",4.33
"900","2014-06-06",4.39
"901","2014-06-09",3.24
"902","2014-06-10",4.09
"903","2014-06-11",4.12
"904","2014-06-12",4.08
"905","2014-06-13",4.2
"906","2014-06-16",4.01
"907","2014-06-17",4.01
"908","2014-06-18",3.94
"909","2014-06-19",3.92
"910","2014-06-20",3.85
"911","2014-06-23",3.9
"912","2014-06-24",3.85
"913","2014-06-25",3.88
"914","2014-06-26",3.91
"915","2014-06-27",3.88
"916","2014-06-30",4.12
"917","2014-07-01",4.09
"918","2014-07-02",3.95
"919","2014-07-03",3.98
"920","2014-07-07",3.87
"921","2014-07-08",3.95
"922","2014-07-09",3.84
"923","2014-07-10",3.67
"924","2014-07-11",3.67
"925","2014-07-14",3.72
"926","2014-07-15",3.33
"927","2014-07-16",3.55
"928","2014-07-17",3.78
"929","2014-07-18",3.89
"930","2014-07-21",3.91
"931","2014-07-22",3.98
"932","2014-07-23",3.95
"933","2014-07-24",3.97
"934","2014-07-25",3.95
"935","2014-07-28",4.02
"936","2014-07-29",3.85
"937","2014-07-30",3.7
"938","2014-07-31",3.78
"939","2014-08-01",3.59
"940","2014-08-04",3.64
"941","2014-08-05",3.7
"942","2014-08-06",3.75
"943","2014-08-07",3.77
"944","2014-08-08",3.74
"945","2014-08-11",3.66
"946","2014-08-12",3.56
"947","2014-08-13",3.6
"948","2014-08-14",3.86
"949","2014-08-15",3.81
"950","2014-08-18",3.85
"951","2014-08-19",3.85
"952","2014-08-20",3.67
"953","2014-08-21",3.84
"954","2014-08-22",3.84
"955","2014-08-25",3.75
"956","2014-08-26",3.6
"957","2014-08-27",3.73
"958","2014-08-28",3.7
"959","2014-08-29",3.65
"960","2014-09-02",3.63
"961","2014-09-03",3.65
"962","2014-09-04",3.5
"963","2014-09-05",3.5
"964","2014-09-08",3.52
"965","2014-09-09",3.58
"966","2014-09-10",3.7
"967","2014-09-11",3.81
"968","2014-09-12",3.7
"969","2014-09-15",3.79
"970","2014-09-16",3.82
"971","2014-09-17",3.83
"972","2014-09-18",3.65
"973","2014-09-19",3.68
"974","2014-09-22",3.65
"975","2014-09-23",3.63
"976","2014-09-24",3.5
"977","2014-09-25",3.55
"978","2014-09-26",3.56
"979","2014-09-29",3.38
"980","2014-09-30",3.6
"981","2014-10-01",3.5
"982","2014-10-02",3.49
"983","2014-10-03",3.42
"984","2014-10-06",3.36
"985","2014-10-07",3.26
"986","2014-10-08",2.99
"987","2014-10-09",2.99
"988","2014-10-10",3.2
"989","2014-10-13",2.99
"990","2014-10-14",2.82
"991","2014-10-15",2.4
"992","2014-10-16",2.49
"993","2014-10-17",2.5
"994","2014-10-20",2.31
"995","2014-10-21",2.45
"996","2014-10-22",2.16
"997","2014-10-23",2.07
"998","2014-10-24",2.35
"999","2014-10-27",2.19
"1000","2014-10-28",1.98
"1001","2014-10-29",1.74
"1002","2014-10-30",1.85
"1003","2014-10-31",1.76
"1004","2014-11-03",1.67
"1005","2014-11-04",1.52
"1006","2014-11-05",1.66
"1007","2014-11-06",1.62
"1008","2014-11-07",1.74
"1009","2014-11-10",1.48
