"","date","HTBX"
"248","2014-07-17",46.599998
"249","2014-07-18",44
"250","2014-07-21",41.299999
"251","2014-07-22",41
"252","2014-07-23",41.5
"253","2014-07-24",41.5
"254","2014-07-25",41.299999
"255","2014-07-28",40.599998
"256","2014-07-29",43.799999
"257","2014-07-30",43.099998
"258","2014-07-31",42.799999
"259","2014-08-01",42.200001
"260","2014-08-04",43.5
"261","2014-08-05",38.5
"262","2014-08-06",38.099998
"263","2014-08-07",38.099998
"264","2014-08-08",39.700001
"265","2014-08-11",39.400002
"266","2014-08-12",39
"267","2014-08-13",39.599998
"268","2014-08-14",39.400002
"269","2014-08-15",40
"270","2014-08-18",43.200001
"271","2014-08-19",42.299999
"272","2014-08-20",41.400002
"273","2014-08-21",53
"274","2014-08-22",66.800003
"275","2014-08-25",61.200001
"276","2014-08-26",62.900002
"277","2014-08-27",64.5
"278","2014-08-28",62.799999
"279","2014-08-29",65.599998
"280","2014-09-02",65.099998
"281","2014-09-03",67.5
"282","2014-09-04",65.599998
"283","2014-09-05",61
"284","2014-09-08",63.799999
"285","2014-09-09",64.199997
"286","2014-09-10",65.599998
"287","2014-09-11",66.900002
"288","2014-09-12",69.800003
"289","2014-09-15",69
"290","2014-09-16",65.900002
"291","2014-09-17",65.099998
"292","2014-09-18",66.800003
"293","2014-09-19",64.5
"294","2014-09-22",62.799999
"295","2014-09-23",62.700001
"296","2014-09-24",62.799999
"297","2014-09-25",62
"298","2014-09-26",63.599998
"299","2014-09-29",66.300003
"300","2014-09-30",63.700001
"301","2014-10-01",61.799999
"302","2014-10-02",66.900002
"303","2014-10-03",68.699997
"304","2014-10-06",73.099998
"305","2014-10-07",71.5
"306","2014-10-08",64.199997
"307","2014-10-09",62.5
"308","2014-10-10",59.900002
"309","2014-10-13",50.5
"310","2014-10-14",50.799999
"311","2014-10-15",53
"312","2014-10-16",57.5
"313","2014-10-17",61.400002
"314","2014-10-20",62.599998
"315","2014-10-21",65.300003
"316","2014-10-22",60.599998
"317","2014-10-23",61.900002
"318","2014-10-24",63
"319","2014-10-27",65.800003
"320","2014-10-28",65.699997
"321","2014-10-29",61.099998
"322","2014-10-30",64
"323","2014-10-31",65.5
"324","2014-11-03",63.900002
"325","2014-11-04",64.099998
"326","2014-11-05",62.799999
"327","2014-11-06",53.5
"328","2014-11-07",52.599998
"329","2014-11-10",49.799999
"330","2014-11-11",47.5
"331","2014-11-12",50.099998
"332","2014-11-13",46.799999
"333","2014-11-14",44.400002
"334","2014-11-17",42
"335","2014-11-18",45.400002
"336","2014-11-19",43.599998
"337","2014-11-20",45.299999
"338","2014-11-21",45.200001
"339","2014-11-24",47.299999
"340","2014-11-25",46.5
"341","2014-11-26",49.700001
"342","2014-11-28",50
"343","2014-12-01",46.5
"344","2014-12-02",46.400002
"345","2014-12-03",46
"346","2014-12-04",44
"347","2014-12-05",41.599998
"348","2014-12-08",39.299999
"349","2014-12-09",41.200001
"350","2014-12-10",40
"351","2014-12-11",40
"352","2014-12-12",38.900002
"353","2014-12-15",40.799999
"354","2014-12-16",40
"355","2014-12-17",42.5
"356","2014-12-18",40.599998
"357","2014-12-19",39.700001
"358","2014-12-22",42.900002
"359","2014-12-23",44
"360","2014-12-24",41.799999
"361","2014-12-26",40
"362","2014-12-29",41.099998
"363","2014-12-30",48
"364","2014-12-31",45.900002
"365","2015-01-02",46.799999
"366","2015-01-05",44.700001
"367","2015-01-06",44.799999
"368","2015-01-07",40.599998
"369","2015-01-08",44.700001
"370","2015-01-09",46
"371","2015-01-12",45.299999
"372","2015-01-13",45.700001
"373","2015-01-14",47.099998
"374","2015-01-15",46
"375","2015-01-16",43.5
"376","2015-01-20",41.900002
"377","2015-01-21",40.599998
"378","2015-01-22",39.900002
"379","2015-01-23",40.900002
"380","2015-01-26",58.5
"381","2015-01-27",59.400002
"382","2015-01-28",59.099998
"383","2015-01-29",56.799999
"384","2015-01-30",56.700001
"385","2015-02-02",50.599998
"386","2015-02-03",51.700001
"387","2015-02-04",50.5
"388","2015-02-05",50.599998
"389","2015-02-06",50
"390","2015-02-09",51.299999
"391","2015-02-10",51.700001
"392","2015-02-11",54.700001
"393","2015-02-12",56.200001
"394","2015-02-13",58.299999
"395","2015-02-17",62
"396","2015-02-18",69.699997
"397","2015-02-19",69.900002
"398","2015-02-20",68.300003
"399","2015-02-23",65.099998
"400","2015-02-24",64.599998
"401","2015-02-25",68.800003
"402","2015-02-26",68.199997
"403","2015-02-27",66.599998
"404","2015-03-02",68
"405","2015-03-03",66.300003
"406","2015-03-04",64.5
"407","2015-03-05",68.199997
"408","2015-03-06",73.5
"409","2015-03-09",83
"410","2015-03-10",70.800003
"411","2015-03-11",70.800003
"412","2015-03-12",72.099998
"413","2015-03-13",73.5
"414","2015-03-16",75.800003
"415","2015-03-17",73.099998
"416","2015-03-18",70.800003
"417","2015-03-19",69.900002
"418","2015-03-20",68.199997
"419","2015-03-23",69.400002
"420","2015-03-24",67.900002
"421","2015-03-25",60.5
"422","2015-03-26",59
"423","2015-03-27",62.099998
"424","2015-03-30",63.599998
"425","2015-03-31",63.599998
"426","2015-04-01",62.200001
"427","2015-04-02",62.5
"428","2015-04-06",61.900002
"429","2015-04-07",61.5
"430","2015-04-08",61.900002
"431","2015-04-09",58.799999
"432","2015-04-10",61.299999
"433","2015-04-13",61.200001
"434","2015-04-14",71.800003
"435","2015-04-15",69.400002
"436","2015-04-16",76.900002
"437","2015-04-17",76.699997
"438","2015-04-20",78.199997
"439","2015-04-21",83.5
"440","2015-04-22",77.099998
"441","2015-04-23",76
"442","2015-04-24",68.900002
"443","2015-04-27",63.400002
"444","2015-04-28",65.099998
"445","2015-04-29",61.099998
"446","2015-04-30",58.900002
"447","2015-05-01",58.799999
"448","2015-05-04",61.099998
"449","2015-05-05",61.099998
"450","2015-05-06",58.299999
"451","2015-05-07",58.099998
"452","2015-05-08",62.200001
"453","2015-05-11",59.599998
"454","2015-05-12",59.299999
"455","2015-05-13",59
"456","2015-05-14",61.700001
"457","2015-05-15",57.700001
"458","2015-05-18",57.5
"459","2015-05-19",57.599998
"460","2015-05-20",57.299999
"461","2015-05-21",63.099998
"462","2015-05-22",64.300003
"463","2015-05-26",63.099998
"464","2015-05-27",64.599998
"465","2015-05-28",65.800003
"466","2015-05-29",68.900002
"467","2015-06-01",63
"468","2015-06-02",64.900002
"469","2015-06-03",63.5
"470","2015-06-04",65.099998
"471","2015-06-05",65.099998
"472","2015-06-08",69.300003
"473","2015-06-09",66.599998
"474","2015-06-10",69.699997
"475","2015-06-11",72.400002
"476","2015-06-12",72.300003
"477","2015-06-15",70.199997
"478","2015-06-16",70.699997
"479","2015-06-17",69.900002
"480","2015-06-18",68.300003
"481","2015-06-19",66.599998
"482","2015-06-22",67
"483","2015-06-23",69.5
"484","2015-06-24",65.599998
"485","2015-06-25",68.699997
"486","2015-06-26",65.300003
"487","2015-06-29",60
"488","2015-06-30",60
"489","2015-07-01",62.200001
"490","2015-07-02",63.099998
"491","2015-07-06",63.400002
"492","2015-07-07",62.599998
"493","2015-07-08",62.5
"494","2015-07-09",63.299999
"495","2015-07-10",63.5
"496","2015-07-13",61.5
"497","2015-07-14",60.400002
"498","2015-07-15",59.599998
"499","2015-07-16",61.5
"500","2015-07-17",61.5
"501","2015-07-20",62.5
"502","2015-07-21",63
"503","2015-07-22",62.200001
"504","2015-07-23",60.299999
"505","2015-07-24",60.700001
"506","2015-07-27",61.900002
"507","2015-07-28",65.800003
"508","2015-07-29",64.300003
"509","2015-07-30",63.700001
"510","2015-07-31",63.900002
"511","2015-08-03",65.199997
"512","2015-08-04",64.800003
"513","2015-08-05",64
"514","2015-08-06",64.900002
"515","2015-08-07",63.5
"516","2015-08-10",60.599998
"517","2015-08-11",59.299999
"518","2015-08-12",56.299999
"519","2015-08-13",59.099998
"520","2015-08-14",56.099998
"521","2015-08-17",55.400002
"522","2015-08-18",57.5
"523","2015-08-19",56.099998
"524","2015-08-20",53.400002
"525","2015-08-21",53.099998
"526","2015-08-24",51.5
"527","2015-08-25",48.599998
"528","2015-08-26",52.799999
"529","2015-08-27",51.700001
"530","2015-08-28",51.599998
"531","2015-08-31",48.599998
"532","2015-09-01",39.900002
"533","2015-09-02",40
"534","2015-09-03",34.200001
"535","2015-09-04",37.900002
"536","2015-09-08",39.5
"537","2015-09-09",41
"538","2015-09-10",44.099998
"539","2015-09-11",45.200001
"540","2015-09-14",43.799999
"541","2015-09-15",44.900002
"542","2015-09-16",42.099998
"543","2015-09-17",44.400002
"544","2015-09-18",56.900002
"545","2015-09-21",57
"546","2015-09-22",52.700001
"547","2015-09-23",52.299999
"548","2015-09-24",50.5
"549","2015-09-25",50
"550","2015-09-28",47.200001
"551","2015-09-29",45.200001
"552","2015-09-30",46.200001
"553","2015-10-01",44.700001
"554","2015-10-02",42.299999
"555","2015-10-05",43.700001
"556","2015-10-06",42.799999
"557","2015-10-07",41
"558","2015-10-08",42.200001
"559","2015-10-09",42.5
"560","2015-10-12",40.200001
"561","2015-10-13",38.599998
"562","2015-10-14",38.700001
"563","2015-10-15",39.400002
"564","2015-10-16",43.200001
"565","2015-10-19",40.700001
"566","2015-10-20",40
"567","2015-10-21",38.5
"568","2015-10-22",37.5
"569","2015-10-23",39.799999
"570","2015-10-26",39
"571","2015-10-27",39.799999
"572","2015-10-28",41
"573","2015-10-29",40.700001
"574","2015-10-30",39.299999
"575","2015-11-02",41.599998
"576","2015-11-03",41.599998
"577","2015-11-04",45
"578","2015-11-05",41.700001
"579","2015-11-06",44.700001
"580","2015-11-09",42.5
"581","2015-11-10",40.5
"582","2015-11-11",37.900002
"583","2015-11-12",37.299999
"584","2015-11-13",36.400002
"585","2015-11-16",31.5
"586","2015-11-17",32.099998
"587","2015-11-18",31.700001
"588","2015-11-19",32.200001
"589","2015-11-20",33
"590","2015-11-23",31.700001
"591","2015-11-24",31.200001
"592","2015-11-25",30.700001
"593","2015-11-27",30.1
"594","2015-11-30",31
"595","2015-12-01",31.299999
"596","2015-12-02",30.4
"597","2015-12-03",30.9
"598","2015-12-04",29.5
"599","2015-12-07",25.4
"600","2015-12-08",25.5
"601","2015-12-09",22.4
"602","2015-12-10",22
"603","2015-12-11",20
"604","2015-12-14",18.4
"605","2015-12-15",19.700001
"606","2015-12-16",20.4
"607","2015-12-17",20.6
"608","2015-12-18",21.200001
"609","2015-12-21",23.6
"610","2015-12-22",26.299999
"611","2015-12-23",27.1
"612","2015-12-24",26.200001
"613","2015-12-28",24
"614","2015-12-29",23
"615","2015-12-30",21.9
"616","2015-12-31",24.4
"617","2016-01-04",23.6
"618","2016-01-05",36.599998
"619","2016-01-06",43.200001
"620","2016-01-07",31.1
"621","2016-01-08",28.9
"622","2016-01-11",24.700001
"623","2016-01-12",23.5
"624","2016-01-13",24.299999
"625","2016-01-14",24.700001
"626","2016-01-15",25.1
"627","2016-01-19",22.200001
"628","2016-01-20",21.4
"629","2016-01-21",22.6
"630","2016-01-22",25.700001
"631","2016-01-25",23.9
"632","2016-01-26",26.1
"633","2016-01-27",26
"634","2016-01-28",26.700001
"635","2016-01-29",24.5
"636","2016-02-01",25
"637","2016-02-02",24.5
"638","2016-02-03",20.5
"639","2016-02-04",23
"640","2016-02-05",21.6
"641","2016-02-08",20.6
"642","2016-02-09",20.6
"643","2016-02-10",22.1
"644","2016-02-11",21.299999
"645","2016-02-12",21.299999
"646","2016-02-16",20.700001
"647","2016-02-17",20.299999
"648","2016-02-18",18.299999
"649","2016-02-19",17.5
"650","2016-02-22",17.6
"651","2016-02-23",15.7
"652","2016-02-24",11.8
"653","2016-02-25",11.4
"654","2016-02-26",10.6
"655","2016-02-29",10
"656","2016-03-01",9.6
"657","2016-03-02",9.7
"658","2016-03-03",9.6
"659","2016-03-04",9.2
"660","2016-03-07",9.4
"661","2016-03-08",9.3
"662","2016-03-09",8.4
"663","2016-03-10",8.5
"664","2016-03-11",7.9
"665","2016-03-14",8.1
"666","2016-03-15",8
"667","2016-03-16",7.4
"668","2016-03-17",19
"669","2016-03-18",6.9
"670","2016-03-21",7.2
"671","2016-03-22",6.8
"672","2016-03-23",7
"673","2016-03-24",7.2
"674","2016-03-28",7.1
"675","2016-03-29",6.8
"676","2016-03-30",7
"677","2016-03-31",6.9
"678","2016-04-01",6.8
"679","2016-04-04",6.9
"680","2016-04-05",6.6
"681","2016-04-06",6.8
"682","2016-04-07",6.6
"683","2016-04-08",6
"684","2016-04-11",5.7
"685","2016-04-12",5.8
"686","2016-04-13",6.2
"687","2016-04-14",7.2
"688","2016-04-15",7.1
"689","2016-04-18",7.2
"690","2016-04-19",6.7
"691","2016-04-20",6.5
"692","2016-04-21",6.5
"693","2016-04-22",6.8
"694","2016-04-25",7.2
"695","2016-04-26",7.2
"696","2016-04-27",6.9
"697","2016-04-28",6.9
"698","2016-04-29",6.8
"699","2016-05-02",6.7
"700","2016-05-03",6.5
"701","2016-05-04",6.2
"702","2016-05-05",5.8
"703","2016-05-06",5.9
"704","2016-05-09",6.3
"705","2016-05-10",6.1
"706","2016-05-11",5.7
"707","2016-05-12",5.5
"708","2016-05-13",4.6
"709","2016-05-16",4.6
"710","2016-05-17",4.8
"711","2016-05-18",5.3
"712","2016-05-19",5
"713","2016-05-20",5.4
"714","2016-05-23",5.3
"715","2016-05-24",5.8
"716","2016-05-25",6
"717","2016-05-26",6.4
"718","2016-05-27",6.7
"719","2016-05-31",7
"720","2016-06-01",6.7
"721","2016-06-02",6.7
"722","2016-06-03",6.5
"723","2016-06-06",5.6
"724","2016-06-07",5.8
"725","2016-06-08",5.9
"726","2016-06-09",6
"727","2016-06-10",6
"728","2016-06-13",6
"729","2016-06-14",6
"730","2016-06-15",6
"731","2016-06-16",6.1
"732","2016-06-17",6
"733","2016-06-20",6
"734","2016-06-21",6.1
"735","2016-06-22",6.3
"736","2016-06-23",8
"737","2016-06-24",7.1
"738","2016-06-27",6.3
"739","2016-06-28",7
"740","2016-06-29",7.1
"741","2016-06-30",7.1
"742","2016-07-01",7.2
"743","2016-07-05",7.1
"744","2016-07-06",6.8
"745","2016-07-07",6.7
"746","2016-07-08",6.6
"747","2016-07-11",6.9
"748","2016-07-12",7
"749","2016-07-13",6.9
"750","2016-07-14",6.7
"751","2016-07-15",6.9
"752","2016-07-18",6.8
"753","2016-07-19",7.6
"754","2016-07-20",10
"755","2016-07-21",8.7
"756","2016-07-22",7.4
"757","2016-07-25",7
"758","2016-07-26",7.2
"759","2016-07-27",7.2
"760","2016-07-28",7.2
"761","2016-07-29",7.1
"762","2016-08-01",9.1
"763","2016-08-02",10.8
"764","2016-08-03",11.3
"765","2016-08-04",11.1
"766","2016-08-05",13.1
"767","2016-08-08",18.1
"768","2016-08-09",17.9
"769","2016-08-10",15.8
"770","2016-08-11",16.6
"771","2016-08-12",16.299999
"772","2016-08-15",15.5
"773","2016-08-16",13.8
"774","2016-08-17",15.7
"775","2016-08-18",15.2
"776","2016-08-19",15.5
"777","2016-08-22",15.4
"778","2016-08-23",16.299999
"779","2016-08-24",17.6
"780","2016-08-25",17.200001
"781","2016-08-26",15
"782","2016-08-29",15.2
"783","2016-08-30",15.1
"784","2016-08-31",14.1
"785","2016-09-01",13.6
"786","2016-09-02",13.4
"787","2016-09-06",13
"788","2016-09-07",13.3
"789","2016-09-08",14.3
"790","2016-09-09",14
"791","2016-09-12",13.5
"792","2016-09-13",14
"793","2016-09-14",14
"794","2016-09-15",13.9
"795","2016-09-16",13.9
"796","2016-09-19",14
"797","2016-09-20",13.8
"798","2016-09-21",14
"799","2016-09-22",13.7
"800","2016-09-23",14.4
"801","2016-09-26",14.4
"802","2016-09-27",13.9
"803","2016-09-28",13.6
"804","2016-09-29",13.7
"805","2016-09-30",13.7
"806","2016-10-03",13.4
"807","2016-10-04",13.3
"808","2016-10-05",13.5
"809","2016-10-06",13.3
"810","2016-10-07",12.4
"811","2016-10-10",11.8
"812","2016-10-11",11.8
"813","2016-10-12",13.3
"814","2016-10-13",12.5
"815","2016-10-14",12.1
"816","2016-10-17",11.8
"817","2016-10-18",11.7
"818","2016-10-19",11.6
"819","2016-10-20",12.1
"820","2016-10-21",12.3
"821","2016-10-24",13
"822","2016-10-25",13.3
"823","2016-10-26",14.8
"824","2016-10-27",13.7
"825","2016-10-28",14.1
"826","2016-10-31",13.4
"827","2016-11-01",13.1
"828","2016-11-02",12.8
"829","2016-11-03",12.9
"830","2016-11-04",13
"831","2016-11-07",13.8
"832","2016-11-08",14.2
"833","2016-11-09",13.7
"834","2016-11-10",13.6
"835","2016-11-11",13.3
"836","2016-11-14",14.5
"837","2016-11-15",15
"838","2016-11-16",15
"839","2016-11-17",14.1
"840","2016-11-18",14.2
"841","2016-11-21",14.5
"842","2016-11-22",15.3
"843","2016-11-23",19.1
"844","2016-11-25",24.9
"845","2016-11-28",32.299999
"846","2016-11-29",29.799999
"847","2016-11-30",28.700001
"848","2016-12-01",10.3
"849","2016-12-02",12.4
"850","2016-12-05",11.1
"851","2016-12-06",12
"852","2016-12-07",11.7
"853","2016-12-08",10.3
"854","2016-12-09",9.7
"855","2016-12-12",8.5
"856","2016-12-13",8.2
"857","2016-12-14",7.9
"858","2016-12-15",7.3
"859","2016-12-16",7.5
"860","2016-12-19",7
"861","2016-12-20",7.7
"862","2016-12-21",10.1
"863","2016-12-22",9.2
"864","2016-12-23",8.8
"865","2016-12-27",9.6
"866","2016-12-28",8.9
"867","2016-12-29",8.6
"868","2016-12-30",8.6
"869","2017-01-03",8.7
"870","2017-01-04",9
"871","2017-01-05",8.8
"872","2017-01-06",9.5
"873","2017-01-09",9.8
"874","2017-01-10",10.6
"875","2017-01-11",9.7
"876","2017-01-12",9.2
"877","2017-01-13",9
"878","2017-01-17",9.5
"879","2017-01-18",9
"880","2017-01-19",8.9
"881","2017-01-20",9.3
"882","2017-01-23",9.3
"883","2017-01-24",9.6
"884","2017-01-25",9.4
"885","2017-01-26",9.4
"886","2017-01-27",10.8
"887","2017-01-30",10
"888","2017-01-31",9.4
"889","2017-02-01",10
"890","2017-02-02",9.7
"891","2017-02-03",9.4
"892","2017-02-06",9.2
"893","2017-02-07",9.1
"894","2017-02-08",8.9
"895","2017-02-09",9.2
"896","2017-02-10",9.5
"897","2017-02-13",9.4
"898","2017-02-14",9.3
"899","2017-02-15",9.5
"900","2017-02-16",9.5
"901","2017-02-17",9.3
"902","2017-02-21",9.1
"903","2017-02-22",8.9
"904","2017-02-23",8.4
"905","2017-02-24",8
"906","2017-02-27",8.7
"907","2017-02-28",8.4
"908","2017-03-01",8.5
"909","2017-03-02",8.5
"910","2017-03-03",8.3
"911","2017-03-06",8.4
"912","2017-03-07",8.3
"913","2017-03-08",8.4
"914","2017-03-09",9.2
"915","2017-03-10",9
"916","2017-03-13",9.7
"917","2017-03-14",9.5
"918","2017-03-15",9.2
"919","2017-03-16",9.6
"920","2017-03-17",8.8
"921","2017-03-20",9.3
"922","2017-03-21",9.9
"923","2017-03-22",10.3
"924","2017-03-23",8.7
"925","2017-03-24",8.7
"926","2017-03-27",8.5
"927","2017-03-28",8.6
"928","2017-03-29",8.7
"929","2017-03-30",8.7
"930","2017-03-31",8.9
"931","2017-04-03",8.7
"932","2017-04-04",8.5
"933","2017-04-05",8.3
"934","2017-04-06",8.3
"935","2017-04-07",8.3
"936","2017-04-10",8.3
"937","2017-04-11",8.1
"938","2017-04-12",7.8
"939","2017-04-13",7.7
"940","2017-04-17",7.6
"941","2017-04-18",7.6
"942","2017-04-19",7.8
"943","2017-04-20",7.8
"944","2017-04-21",7.8
"945","2017-04-24",7.8
"946","2017-04-25",7.9
"947","2017-04-26",7.8
"948","2017-04-27",7.7
"949","2017-04-28",7.9
"950","2017-05-01",7.6
"951","2017-05-02",7.7
"952","2017-05-03",7.5
"953","2017-05-04",7.3
"954","2017-05-05",7.1
"955","2017-05-08",7.1
"956","2017-05-09",7
"957","2017-05-10",7.1
"958","2017-05-11",7.3
"959","2017-05-12",7.2
"960","2017-05-15",7.1
"961","2017-05-16",6.9
"962","2017-05-17",6.9
"963","2017-05-18",6.8
"964","2017-05-19",6.8
"965","2017-05-22",7.4
"966","2017-05-23",7
"967","2017-05-24",7.1
"968","2017-05-25",7.2
"969","2017-05-26",7
"970","2017-05-30",7
"971","2017-05-31",7
"972","2017-06-01",7
"973","2017-06-02",7.1
"974","2017-06-05",7
"975","2017-06-06",6.8
"976","2017-06-07",6.7
"977","2017-06-08",6.8
"978","2017-06-09",6.7
"979","2017-06-12",6.5
"980","2017-06-13",6.4
"981","2017-06-14",6.2
"982","2017-06-15",6.2
"983","2017-06-16",6.1
"984","2017-06-19",6.1
"985","2017-06-20",6
"986","2017-06-21",6
