"","date","LITE"
"387","2017-02-02",37.849998
"388","2017-02-03",38.849998
"389","2017-02-06",38.799999
"390","2017-02-07",40.200001
"391","2017-02-08",45.849998
"392","2017-02-09",46.599998
"393","2017-02-10",47.450001
"394","2017-02-13",49.549999
"395","2017-02-14",50.5
"396","2017-02-15",49.450001
"397","2017-02-16",51.849998
"398","2017-02-17",51.099998
"399","2017-02-21",52.549999
"400","2017-02-22",49.650002
"401","2017-02-23",48.700001
"402","2017-02-24",47.799999
"403","2017-02-27",46.450001
"404","2017-02-28",45.900002
"405","2017-03-01",47.900002
"406","2017-03-02",45.75
"407","2017-03-03",46.700001
"408","2017-03-06",47.200001
"409","2017-03-07",46.5
"410","2017-03-08",45.5
"411","2017-03-09",45.849998
"412","2017-03-10",45.799999
"413","2017-03-13",44.849998
"414","2017-03-14",43.099998
"415","2017-03-15",45.650002
"416","2017-03-16",48.900002
"417","2017-03-17",49.450001
"418","2017-03-20",49.200001
"419","2017-03-21",48.450001
"420","2017-03-22",51.450001
"421","2017-03-23",51.5
"422","2017-03-24",53.5
"423","2017-03-27",54.150002
"424","2017-03-28",54.700001
"425","2017-03-29",53.549999
"426","2017-03-30",53.700001
"427","2017-03-31",53.349998
"428","2017-04-03",51.5
"429","2017-04-04",50.450001
"430","2017-04-05",47.950001
"431","2017-04-06",49
"432","2017-04-07",48.200001
"433","2017-04-10",47.150002
"434","2017-04-11",45.700001
"435","2017-04-12",44.25
"436","2017-04-13",44.099998
"437","2017-04-17",45
"438","2017-04-18",45.299999
"439","2017-04-19",42.950001
"440","2017-04-20",43.900002
"441","2017-04-21",45.200001
"442","2017-04-24",47.450001
"443","2017-04-25",47.349998
"444","2017-04-26",43.549999
"445","2017-04-27",43.799999
"446","2017-04-28",42.75
"447","2017-05-01",43.700001
"448","2017-05-02",42.75
"449","2017-05-03",42.75
"450","2017-05-04",47
"451","2017-05-05",49.450001
"452","2017-05-08",49.5
"453","2017-05-09",51.349998
"454","2017-05-10",52.799999
"455","2017-05-11",51.599998
"456","2017-05-12",53.400002
"457","2017-05-15",54.549999
"458","2017-05-16",56.549999
"459","2017-05-17",52.049999
"460","2017-05-18",53.049999
"461","2017-05-19",53.349998
"462","2017-05-22",57.349998
"463","2017-05-23",56.849998
"464","2017-05-24",56.200001
"465","2017-05-25",56.450001
"466","2017-05-26",58.5
"467","2017-05-30",58.5
"468","2017-05-31",57.049999
"469","2017-06-01",58.549999
"470","2017-06-02",58.299999
"471","2017-06-05",57.799999
"472","2017-06-06",62.849998
"473","2017-06-07",63.5
"474","2017-06-08",65.099998
"475","2017-06-09",60.5
"476","2017-06-12",61
"477","2017-06-13",62.549999
"478","2017-06-14",62.150002
"479","2017-06-15",61.549999
"480","2017-06-16",63.099998
"481","2017-06-19",62.849998
"482","2017-06-20",62.450001
"483","2017-06-21",62.5
"484","2017-06-22",62.450001
"485","2017-06-23",64
"486","2017-06-26",62.650002
"487","2017-06-27",59.349998
"488","2017-06-28",60.200001
"489","2017-06-29",57.299999
"490","2017-06-30",57.049999
"491","2017-07-03",57.900002
"492","2017-07-05",58.25
"493","2017-07-06",58.5
"494","2017-07-07",61.599998
"495","2017-07-10",61.599998
"496","2017-07-11",61.349998
"497","2017-07-12",60.349998
"498","2017-07-13",64.050003
"499","2017-07-14",63.799999
"500","2017-07-17",61.349998
"501","2017-07-18",60.700001
"502","2017-07-19",61.549999
"503","2017-07-20",60.450001
"504","2017-07-21",63.349998
"505","2017-07-24",67.949997
"506","2017-07-25",66.949997
"507","2017-07-26",64.900002
"508","2017-07-27",61.900002
"509","2017-07-28",61.900002
"510","2017-07-31",62.599998
"511","2017-08-01",63.700001
"512","2017-08-02",61.700001
"513","2017-08-03",62.450001
"514","2017-08-04",58.849998
"515","2017-08-07",58.75
"516","2017-08-08",59.25
"517","2017-08-09",57.400002
"518","2017-08-10",53.049999
"519","2017-08-11",51.950001
"520","2017-08-14",54.099998
"521","2017-08-15",53
"522","2017-08-16",53
"523","2017-08-17",51.349998
"524","2017-08-18",52
"525","2017-08-21",51.099998
"526","2017-08-22",54.349998
"527","2017-08-23",56
"528","2017-08-24",57.450001
"529","2017-08-25",56.700001
"530","2017-08-28",56.599998
"531","2017-08-29",56
"532","2017-08-30",56.799999
"533","2017-08-31",56.849998
"534","2017-09-01",57.25
"535","2017-09-05",58.200001
"536","2017-09-06",57.849998
"537","2017-09-07",57.400002
"538","2017-09-08",56.400002
"539","2017-09-11",58.5
"540","2017-09-12",57.25
"541","2017-09-13",58.799999
"542","2017-09-14",57
"543","2017-09-15",57.25
"544","2017-09-18",59.349998
"545","2017-09-19",59.25
"546","2017-09-20",56.650002
"547","2017-09-21",55.049999
"548","2017-09-22",55.099998
"549","2017-09-25",51.900002
"550","2017-09-26",50.799999
"551","2017-09-27",55
"552","2017-09-28",55.200001
"553","2017-09-29",54.349998
"554","2017-10-02",55.599998
"555","2017-10-03",54.549999
"556","2017-10-04",56.049999
"557","2017-10-05",55.299999
"558","2017-10-06",58.599998
"559","2017-10-09",58.599998
"560","2017-10-10",57.799999
"561","2017-10-11",58
"562","2017-10-12",58.950001
"563","2017-10-13",57.700001
"564","2017-10-16",55.75
"565","2017-10-17",56.099998
"566","2017-10-18",56.5
"567","2017-10-19",56.049999
"568","2017-10-20",55.950001
"569","2017-10-23",59.5
"570","2017-10-24",63.099998
"571","2017-10-25",61.349998
"572","2017-10-26",61.650002
"573","2017-10-27",62.599998
"574","2017-10-30",64.75
"575","2017-10-31",63.150002
"576","2017-11-01",63.200001
"577","2017-11-02",58.849998
"578","2017-11-03",59.299999
"579","2017-11-06",57.400002
"580","2017-11-07",56
"581","2017-11-08",57.349998
"582","2017-11-09",55.450001
"583","2017-11-10",57.150002
"584","2017-11-13",57.650002
"585","2017-11-14",55.799999
"586","2017-11-15",56.450001
"587","2017-11-16",57.650002
"588","2017-11-17",57.5
"589","2017-11-20",57.950001
"590","2017-11-21",59.325001
"591","2017-11-22",60.25
"592","2017-11-24",60.299999
"593","2017-11-27",58.150002
"594","2017-11-28",57.299999
"595","2017-11-29",54.099998
"596","2017-11-30",54.049999
"597","2017-12-01",52.25
"598","2017-12-04",47.150002
"599","2017-12-05",47.150002
"600","2017-12-06",46.400002
"601","2017-12-07",48.549999
"602","2017-12-08",49.599998
"603","2017-12-11",53.5
"604","2017-12-12",51.75
"605","2017-12-13",50.275002
"606","2017-12-14",50.924999
"607","2017-12-15",52.150002
"608","2017-12-18",52.349998
"609","2017-12-19",53.400002
"610","2017-12-20",53.900002
"611","2017-12-21",53.349998
"612","2017-12-22",52.799999
"613","2017-12-26",49.700001
"614","2017-12-27",50.049999
"615","2017-12-28",49.049999
"616","2017-12-29",48.900002
"617","2018-01-02",50.150002
"618","2018-01-03",50.900002
"619","2018-01-04",50.200001
"620","2018-01-05",51.099998
"621","2018-01-08",51.75
"622","2018-01-09",50.450001
"623","2018-01-10",51.650002
"624","2018-01-11",53
"625","2018-01-12",53.200001
"626","2018-01-16",51.650002
"627","2018-01-17",51.5
"628","2018-01-18",51.700001
"629","2018-01-19",48.849998
"630","2018-01-22",45.200001
"631","2018-01-23",44.099998
"632","2018-01-24",44.450001
"633","2018-01-25",44.5
"634","2018-01-26",44.25
"635","2018-01-29",44.349998
"636","2018-01-30",44.950001
"637","2018-01-31",46.299999
"638","2018-02-01",47.900002
"639","2018-02-02",44.849998
"640","2018-02-05",42.599998
"641","2018-02-06",51.650002
"642","2018-02-07",53.599998
"643","2018-02-08",55.400002
"644","2018-02-09",57.200001
"645","2018-02-12",56.900002
"646","2018-02-13",57.549999
"647","2018-02-14",57.099998
"648","2018-02-15",58.450001
"649","2018-02-16",59.049999
"650","2018-02-20",58.75
"651","2018-02-21",58.799999
"652","2018-02-22",58.099998
"653","2018-02-23",59.400002
"654","2018-02-26",60.549999
"655","2018-02-27",60.099998
"656","2018-02-28",61
"657","2018-03-01",61.549999
"658","2018-03-02",63.275002
"659","2018-03-05",63.900002
"660","2018-03-06",65.300003
"661","2018-03-07",65.300003
"662","2018-03-08",65.349998
"663","2018-03-09",68.974998
"664","2018-03-12",72
"665","2018-03-13",71.900002
"666","2018-03-14",73.199997
"667","2018-03-15",71.199997
"668","2018-03-16",69.949997
"669","2018-03-19",69.050003
"670","2018-03-20",69.400002
"671","2018-03-21",69.800003
"672","2018-03-22",69.050003
"673","2018-03-23",67.349998
"674","2018-03-26",67.949997
"675","2018-03-27",66.400002
"676","2018-03-28",62.200001
"677","2018-03-29",63.799999
"678","2018-04-02",61.5
"679","2018-04-03",60.400002
"680","2018-04-04",62.299999
"681","2018-04-05",60.5
"682","2018-04-06",59.150002
"683","2018-04-09",59.299999
"684","2018-04-10",60.75
"685","2018-04-11",63.5
"686","2018-04-12",64.25
"687","2018-04-13",64.300003
"688","2018-04-16",58.474998
"689","2018-04-17",61.950001
"690","2018-04-18",63.049999
"691","2018-04-19",60.049999
"692","2018-04-20",58.849998
"693","2018-04-23",54.450001
"694","2018-04-24",55.450001
"695","2018-04-25",51.200001
"696","2018-04-26",51.799999
"697","2018-04-27",50.200001
"698","2018-04-30",50.450001
"699","2018-05-01",52.650002
"700","2018-05-02",58.5
"701","2018-05-03",58.599998
"702","2018-05-04",58.950001
"703","2018-05-07",61.450001
"704","2018-05-08",63.549999
"705","2018-05-09",63.650002
"706","2018-05-10",63.349998
"707","2018-05-11",63.099998
"708","2018-05-14",64.5
"709","2018-05-15",63.549999
"710","2018-05-16",63.650002
"711","2018-05-17",62.75
"712","2018-05-18",62.400002
"713","2018-05-21",62.5
"714","2018-05-22",63.25
"715","2018-05-23",63.299999
"716","2018-05-24",62.299999
"717","2018-05-25",63.349998
"718","2018-05-29",62.950001
"719","2018-05-30",59.900002
"720","2018-05-31",58.75
"721","2018-06-01",61.299999
"722","2018-06-04",60.599998
"723","2018-06-05",60.799999
"724","2018-06-06",61.349998
"725","2018-06-07",61.099998
"726","2018-06-08",59
"727","2018-06-11",59
"728","2018-06-12",59.950001
"729","2018-06-13",58.900002
"730","2018-06-14",59.049999
"731","2018-06-15",57
"732","2018-06-18",57.349998
"733","2018-06-19",55.650002
"734","2018-06-20",56.5
"735","2018-06-21",58.049999
"736","2018-06-22",57.700001
"737","2018-06-25",55.150002
"738","2018-06-26",57.099998
"739","2018-06-27",55.950001
"740","2018-06-28",56.75
"741","2018-06-29",57.900002
"742","2018-07-02",58.900002
"743","2018-07-03",55.049999
"744","2018-07-05",56.299999
"745","2018-07-06",57.950001
"746","2018-07-09",56.299999
"747","2018-07-10",57.299999
"748","2018-07-11",56.150002
"749","2018-07-12",58.450001
"750","2018-07-13",58.849998
"751","2018-07-16",57.849998
"752","2018-07-17",59.299999
"753","2018-07-18",59.299999
"754","2018-07-19",59.400002
"755","2018-07-20",54.400002
"756","2018-07-23",54.400002
"757","2018-07-24",53.150002
"758","2018-07-25",53.549999
"759","2018-07-26",54.75
"760","2018-07-27",53.200001
"761","2018-07-30",52.099998
"762","2018-07-31",52.25
"763","2018-08-01",53.450001
"764","2018-08-02",53.5
"765","2018-08-03",54.849998
"766","2018-08-06",56.099998
"767","2018-08-07",57.849998
"768","2018-08-08",56.5
"769","2018-08-09",58.450001
"770","2018-08-10",58.599998
"771","2018-08-13",58.299999
"772","2018-08-14",59.599998
"773","2018-08-15",59.200001
"774","2018-08-16",60.299999
"775","2018-08-17",59.950001
"776","2018-08-20",60.150002
"777","2018-08-21",61.849998
"778","2018-08-22",63.150002
"779","2018-08-23",64.599998
"780","2018-08-24",65.099998
"781","2018-08-27",66.400002
"782","2018-08-28",68.150002
"783","2018-08-29",68.800003
"784","2018-08-30",68.400002
"785","2018-08-31",67.900002
"786","2018-09-04",67.900002
"787","2018-09-05",68.099998
"788","2018-09-06",64.900002
"789","2018-09-07",65.800003
"790","2018-09-10",65.150002
"791","2018-09-11",61.299999
"792","2018-09-12",60.700001
"793","2018-09-13",60.049999
"794","2018-09-14",61
"795","2018-09-17",60.950001
"796","2018-09-18",60.400002
"797","2018-09-19",60.25
"798","2018-09-20",63.150002
"799","2018-09-21",61.5
"800","2018-09-24",62.150002
"801","2018-09-25",62.599998
"802","2018-09-26",61.25
"803","2018-09-27",61.25
"804","2018-09-28",59.950001
"805","2018-10-01",60.139999
"806","2018-10-02",60.209999
"807","2018-10-03",61.16
"808","2018-10-04",59.360001
"809","2018-10-05",54.919998
"810","2018-10-08",55.990002
"811","2018-10-09",57.259998
"812","2018-10-10",55.580002
"813","2018-10-11",56.939999
"814","2018-10-12",58.299999
"815","2018-10-15",58.439999
"816","2018-10-16",61.93
"817","2018-10-17",62.360001
"818","2018-10-18",62.220001
"819","2018-10-19",62.080002
"820","2018-10-22",59.110001
"821","2018-10-23",57.84
"822","2018-10-24",53.450001
"823","2018-10-25",55.529999
"824","2018-10-26",55.52
"825","2018-10-29",53.040001
"826","2018-10-30",54.779999
"827","2018-10-31",54.650002
"828","2018-11-01",56.32
"829","2018-11-02",52.34
"830","2018-11-05",53.369999
"831","2018-11-06",55.099998
"832","2018-11-07",56.919998
"833","2018-11-08",58.32
"834","2018-11-09",55.950001
"835","2018-11-12",37.5
"836","2018-11-13",38.950001
"837","2018-11-14",38.849998
"838","2018-11-15",41.080002
"839","2018-11-16",41.52
"840","2018-11-19",39.439999
"841","2018-11-20",39.93
"842","2018-11-21",40.279999
"843","2018-11-23",39.849998
"844","2018-11-26",43.060001
"845","2018-11-27",42.810001
"846","2018-11-28",44.209999
"847","2018-11-29",44.389999
"848","2018-11-30",44.470001
"849","2018-12-03",47.77
"850","2018-12-04",45.119999
"851","2018-12-06",44.73
"852","2018-12-07",41.91
"853","2018-12-10",43.400002
"854","2018-12-11",44.169998
"855","2018-12-12",44.860001
"856","2018-12-13",43.860001
"857","2018-12-14",43.459999
"858","2018-12-17",42.830002
"859","2018-12-18",42.220001
"860","2018-12-19",41.720001
"861","2018-12-20",40.830002
"862","2018-12-21",37.98
"863","2018-12-24",37.549999
"864","2018-12-26",40.099998
"865","2018-12-27",40.669998
"866","2018-12-28",41.57
"867","2018-12-31",42.009998
"868","2019-01-02",42.59
"869","2019-01-03",39.009998
"870","2019-01-04",41.790001
"871","2019-01-07",42.23
"872","2019-01-08",43.459999
"873","2019-01-09",44.75
"874","2019-01-10",45.09
"875","2019-01-11",45.73
"876","2019-01-14",45.349998
"877","2019-01-15",45.91
"878","2019-01-16",45.689999
"879","2019-01-17",46
"880","2019-01-18",47.029999
"881","2019-01-22",45.330002
"882","2019-01-23",46
"883","2019-01-24",47.740002
"884","2019-01-25",49.040001
"885","2019-01-28",47.310001
"886","2019-01-29",44.360001
"887","2019-01-30",46.84
"888","2019-01-31",48.91
"889","2019-02-01",49.919998
"890","2019-02-04",49.639999
"891","2019-02-05",47.25
"892","2019-02-06",46.75
"893","2019-02-07",42.709999
"894","2019-02-08",42.330002
"895","2019-02-11",44.25
"896","2019-02-12",44.439999
"897","2019-02-13",45.52
"898","2019-02-14",45.75
"899","2019-02-15",46.650002
"900","2019-02-19",46.889999
"901","2019-02-20",48.07
"902","2019-02-21",47.529999
"903","2019-02-22",50.610001
"904","2019-02-25",51.240002
"905","2019-02-26",50.84
"906","2019-02-27",50.610001
"907","2019-02-28",49.75
"908","2019-03-01",50.009998
"909","2019-03-04",50.759998
"910","2019-03-05",47.810001
"911","2019-03-06",46.889999
"912","2019-03-07",46.330002
"913","2019-03-08",46.860001
"914","2019-03-11",49.560001
"915","2019-03-12",50.049999
"916","2019-03-13",51.5
"917","2019-03-14",51.369999
"918","2019-03-15",53.5
"919","2019-03-18",52.68
"920","2019-03-19",51.240002
"921","2019-03-20",49.66
"922","2019-03-21",52.099998
"923","2019-03-22",52.84
"924","2019-03-25",51.900002
"925","2019-03-26",53.41
"926","2019-03-27",54.880001
"927","2019-03-28",55.169998
"928","2019-03-29",56.540001
"929","2019-04-01",57.599998
"930","2019-04-02",57.900002
"931","2019-04-03",58.59
"932","2019-04-04",59.049999
"933","2019-04-05",58.709999
"934","2019-04-08",59.110001
"935","2019-04-09",59.049999
"936","2019-04-10",59.889999
"937","2019-04-11",58.889999
"938","2019-04-12",60.650002
"939","2019-04-15",60.73
"940","2019-04-16",60.73
"941","2019-04-17",60.139999
"942","2019-04-18",60.75
"943","2019-04-22",60.25
"944","2019-04-23",62.09
"945","2019-04-24",61.810001
"946","2019-04-25",60.619999
"947","2019-04-26",60.189999
"948","2019-04-29",60.91
"949","2019-04-30",61.970001
"950","2019-05-01",61.880001
"951","2019-05-02",62.59
"952","2019-05-03",63.740002
"953","2019-05-06",61.389999
"954","2019-05-07",60.259998
"955","2019-05-08",59.91
"956","2019-05-09",59.400002
"957","2019-05-10",59.130001
