"","date","BIG"
"368","2008-06-18",33.169998
"369","2008-06-19",34.459999
"370","2008-06-20",33.040001
"371","2008-06-23",32.040001
"372","2008-06-24",31.82
"373","2008-06-25",32.330002
"374","2008-06-26",31.33
"375","2008-06-27",32.200001
"376","2008-06-30",31.24
"377","2008-07-01",31.780001
"378","2008-07-02",32.139999
"379","2008-07-03",32.34
"380","2008-07-07",32.189999
"381","2008-07-08",32.439999
"382","2008-07-09",32.450001
"383","2008-07-10",31.18
"384","2008-07-11",30.08
"385","2008-07-14",27.129999
"386","2008-07-15",27.5
"387","2008-07-16",29.42
"388","2008-07-17",30.09
"389","2008-07-18",29.08
"390","2008-07-21",29.030001
"391","2008-07-22",29.17
"392","2008-07-23",30.02
"393","2008-07-24",29.16
"394","2008-07-25",27.790001
"395","2008-07-28",28.27
"396","2008-07-29",29.700001
"397","2008-07-30",30.49
"398","2008-07-31",30.459999
"399","2008-08-01",31.16
"400","2008-08-04",32.32
"401","2008-08-05",34.18
"402","2008-08-06",32.07
"403","2008-08-07",31.309999
"404","2008-08-08",32.959999
"405","2008-08-11",33.91
"406","2008-08-12",33.880001
"407","2008-08-13",33.18
"408","2008-08-14",33.330002
"409","2008-08-15",34.709999
"410","2008-08-18",33.959999
"411","2008-08-19",32.650002
"412","2008-08-20",32.540001
"413","2008-08-21",32.619999
"414","2008-08-22",33.459999
"415","2008-08-25",33.060001
"416","2008-08-26",30.719999
"417","2008-08-27",29.450001
"418","2008-08-28",29.549999
"419","2008-08-29",29.57
"420","2008-09-02",30.219999
"421","2008-09-03",31.1
"422","2008-09-04",30.219999
"423","2008-09-05",30.9
"424","2008-09-08",32.700001
"425","2008-09-09",32.810001
"426","2008-09-10",32.560001
"427","2008-09-11",33.200001
"428","2008-09-12",32.389999
"429","2008-09-15",31.559999
"430","2008-09-16",30.85
"431","2008-09-17",29.219999
"432","2008-09-18",31.969999
"433","2008-09-19",31.59
"434","2008-09-22",29.9
"435","2008-09-23",29.4
"436","2008-09-24",29.6
"437","2008-09-25",30.200001
"438","2008-09-26",30.379999
"439","2008-09-29",28.68
"440","2008-09-30",27.83
"441","2008-10-01",27.280001
"442","2008-10-02",27.190001
"443","2008-10-03",27.24
"444","2008-10-06",26.66
"445","2008-10-07",23.940001
"446","2008-10-08",23.860001
"447","2008-10-09",22.17
"448","2008-10-10",23.33
"449","2008-10-13",25.58
"450","2008-10-14",23.110001
"451","2008-10-15",20.049999
"452","2008-10-16",22.68
"453","2008-10-17",22.690001
"454","2008-10-20",22.52
"455","2008-10-21",22.870001
"456","2008-10-22",21.360001
"457","2008-10-23",20.82
"458","2008-10-24",20.65
"459","2008-10-27",19.75
"460","2008-10-28",22.280001
"461","2008-10-29",22.17
"462","2008-10-30",22.700001
"463","2008-10-31",24.43
"464","2008-11-03",23.6
"465","2008-11-04",24.84
"466","2008-11-05",23.299999
"467","2008-11-06",17.309999
"468","2008-11-07",17.950001
"469","2008-11-10",16.58
"470","2008-11-11",16.940001
"471","2008-11-12",15.79
"472","2008-11-13",17.66
"473","2008-11-14",15.41
"474","2008-11-17",15.13
"475","2008-11-18",15.69
"476","2008-11-19",13.81
"477","2008-11-20",13.56
"478","2008-11-21",14.84
"479","2008-11-24",15.99
"480","2008-11-25",16.059999
"481","2008-11-26",17.700001
"482","2008-11-28",17.52
"483","2008-12-01",15.54
"484","2008-12-02",16.07
"485","2008-12-03",17.27
"486","2008-12-04",16.280001
"487","2008-12-05",16
"488","2008-12-08",15.45
"489","2008-12-09",15.4
"490","2008-12-10",15.87
"491","2008-12-11",14.93
"492","2008-12-12",15.47
"493","2008-12-15",14.88
"494","2008-12-16",15.62
"495","2008-12-17",15.79
"496","2008-12-18",15.56
"497","2008-12-19",15.62
"498","2008-12-22",14.59
"499","2008-12-23",13.74
"500","2008-12-24",14.25
"501","2008-12-26",14.19
"502","2008-12-29",13.65
"503","2008-12-30",14.16
"504","2008-12-31",14.49
"505","2009-01-02",14.53
"506","2009-01-05",15.22
"507","2009-01-06",15.38
"508","2009-01-07",15.16
"509","2009-01-08",14.94
"510","2009-01-09",14.1
"511","2009-01-12",13.8
"512","2009-01-13",14.01
"513","2009-01-14",13.33
"514","2009-01-15",14.3
"515","2009-01-16",14.59
"516","2009-01-20",13.7
"517","2009-01-21",14.13
"518","2009-01-22",14.11
"519","2009-01-23",14.05
"520","2009-01-26",13.95
"521","2009-01-27",13.48
"522","2009-01-28",14.05
"523","2009-01-29",13.44
"524","2009-01-30",13.45
"525","2009-02-02",12.99
"526","2009-02-03",13.96
"527","2009-02-04",13.57
"528","2009-02-05",13.74
"529","2009-02-06",14.25
"530","2009-02-09",15.21
"531","2009-02-10",15.23
"532","2009-02-11",15.32
"533","2009-02-12",15.33
"534","2009-02-13",14.7
"535","2009-02-17",14.32
"536","2009-02-18",14.16
"537","2009-02-19",14.47
"538","2009-02-20",14.14
"539","2009-02-23",13.8
"540","2009-02-24",14.62
"541","2009-02-25",15.18
"542","2009-02-26",15.05
"543","2009-02-27",15.51
"544","2009-03-02",14.75
"545","2009-03-03",14.54
"546","2009-03-04",17.15
"547","2009-03-05",17.040001
"548","2009-03-06",17.51
"549","2009-03-09",17.709999
"550","2009-03-10",18.58
"551","2009-03-11",19.809999
"552","2009-03-12",20.059999
"553","2009-03-13",20.129999
"554","2009-03-16",19.610001
"555","2009-03-17",20.48
"556","2009-03-18",20.9
"557","2009-03-19",20.58
"558","2009-03-20",19.68
"559","2009-03-23",20.950001
"560","2009-03-24",20.58
"561","2009-03-25",21.02
"562","2009-03-26",22.120001
"563","2009-03-27",21.620001
"564","2009-03-30",21.17
"565","2009-03-31",20.780001
"566","2009-04-01",21.059999
"567","2009-04-02",22.110001
"568","2009-04-03",22.35
"569","2009-04-06",21.790001
"570","2009-04-07",21.370001
"571","2009-04-08",22.83
"572","2009-04-09",24.200001
"573","2009-04-13",24.02
"574","2009-04-14",24.07
"575","2009-04-15",24.41
"576","2009-04-16",25.530001
"577","2009-04-17",25.92
"578","2009-04-20",25.530001
"579","2009-04-21",25.969999
"580","2009-04-22",26.450001
"581","2009-04-23",25.92
"582","2009-04-24",26.809999
"583","2009-04-27",26.549999
"584","2009-04-28",26.85
"585","2009-04-29",26.68
"586","2009-04-30",27.639999
"587","2009-05-01",27.09
"588","2009-05-04",28.35
"589","2009-05-05",27.6
"590","2009-05-06",27
"591","2009-05-07",25.57
"592","2009-05-08",25.5
"593","2009-05-11",25.629999
"594","2009-05-12",24.68
"595","2009-05-13",23.99
"596","2009-05-14",24.08
"597","2009-05-15",24.280001
"598","2009-05-18",24.65
"599","2009-05-19",24.639999
"600","2009-05-20",24.75
"601","2009-05-21",24.139999
"602","2009-05-22",23.98
"603","2009-05-26",25.280001
"604","2009-05-27",23.65
"605","2009-05-28",22.290001
"606","2009-05-29",23.01
"607","2009-06-01",23.77
"608","2009-06-02",24.059999
"609","2009-06-03",24.040001
"610","2009-06-04",23.620001
"611","2009-06-05",23.719999
"612","2009-06-08",24.1
"613","2009-06-09",24.23
"614","2009-06-10",23.809999
"615","2009-06-11",22.790001
"616","2009-06-12",22.68
"617","2009-06-15",22.52
"618","2009-06-16",21.879999
"619","2009-06-17",21.41
"620","2009-06-18",20.75
"621","2009-06-19",20.24
"622","2009-06-22",20.57
"623","2009-06-23",20.110001
"624","2009-06-24",20.030001
"625","2009-06-25",20.93
"626","2009-06-26",21.16
"627","2009-06-29",21.139999
"628","2009-06-30",21.030001
"629","2009-07-01",21.059999
"630","2009-07-02",20.32
"631","2009-07-06",20
"632","2009-07-07",19.790001
"633","2009-07-08",20.42
"634","2009-07-09",19.99
"635","2009-07-10",19.76
"636","2009-07-13",20.440001
"637","2009-07-14",20.73
"638","2009-07-15",20.889999
"639","2009-07-16",21.129999
"640","2009-07-17",21.6
"641","2009-07-20",22.049999
"642","2009-07-21",21.59
"643","2009-07-22",22.09
"644","2009-07-23",23.110001
"645","2009-07-24",22.82
"646","2009-07-27",22.790001
"647","2009-07-28",23.02
"648","2009-07-29",23.07
"649","2009-07-30",23
"650","2009-07-31",23.040001
"651","2009-08-03",23.07
"652","2009-08-04",23
"653","2009-08-05",23.629999
"654","2009-08-06",23.889999
"655","2009-08-07",24.76
"656","2009-08-10",24.379999
"657","2009-08-11",24.299999
"658","2009-08-12",23.950001
"659","2009-08-13",23.639999
"660","2009-08-14",23.290001
"661","2009-08-17",22.530001
"662","2009-08-18",23.15
"663","2009-08-19",23.209999
"664","2009-08-20",23
"665","2009-08-21",23.809999
"666","2009-08-24",24.030001
"667","2009-08-25",25.6
"668","2009-08-26",26.370001
"669","2009-08-27",25.75
"670","2009-08-28",25.790001
"671","2009-08-31",25.42
"672","2009-09-01",24.92
"673","2009-09-02",24.57
"674","2009-09-03",24.75
"675","2009-09-04",24.809999
"676","2009-09-08",25.040001
"677","2009-09-09",25.66
"678","2009-09-10",25.93
"679","2009-09-11",25.76
"680","2009-09-14",25.549999
"681","2009-09-15",25.08
"682","2009-09-16",25.030001
"683","2009-09-17",24.92
"684","2009-09-18",25.02
"685","2009-09-21",25.16
"686","2009-09-22",25.18
"687","2009-09-23",24.459999
"688","2009-09-24",23.76
"689","2009-09-25",23.799999
"690","2009-09-28",24.120001
"691","2009-09-29",24.43
"692","2009-09-30",25.02
"693","2009-10-01",25.549999
"694","2009-10-02",24.83
"695","2009-10-05",25.42
"696","2009-10-06",26.42
"697","2009-10-07",26.389999
"698","2009-10-08",26.629999
"699","2009-10-09",26.34
"700","2009-10-12",26.01
"701","2009-10-13",26.24
"702","2009-10-14",26.629999
"703","2009-10-15",27.42
"704","2009-10-16",27.09
"705","2009-10-19",27.780001
"706","2009-10-20",27.52
"707","2009-10-21",26.620001
"708","2009-10-22",26.719999
"709","2009-10-23",26.190001
"710","2009-10-26",26.4
"711","2009-10-27",26
"712","2009-10-28",25.26
"713","2009-10-29",25.84
"714","2009-10-30",25.049999
"715","2009-11-02",25.23
"716","2009-11-03",25.129999
"717","2009-11-04",24.809999
"718","2009-11-05",25.4
"719","2009-11-06",25.07
"720","2009-11-09",25.860001
"721","2009-11-10",25.6
"722","2009-11-11",25.799999
"723","2009-11-12",25.280001
"724","2009-11-13",25.5
"725","2009-11-16",25.860001
"726","2009-11-17",25.280001
"727","2009-11-18",25.299999
"728","2009-11-19",24.719999
"729","2009-11-20",24.15
"730","2009-11-23",24.040001
"731","2009-11-24",24.059999
"732","2009-11-25",24.200001
"733","2009-11-27",24.01
"734","2009-11-30",23.059999
"735","2009-12-01",23.459999
"736","2009-12-02",23.91
"737","2009-12-03",23.540001
"738","2009-12-04",28.08
"739","2009-12-07",28.16
"740","2009-12-08",28.620001
"741","2009-12-09",28.43
"742","2009-12-10",28.34
"743","2009-12-11",28.75
"744","2009-12-14",28.99
"745","2009-12-15",29.280001
"746","2009-12-16",29.23
"747","2009-12-17",28.860001
"748","2009-12-18",29.360001
"749","2009-12-21",29.530001
"750","2009-12-22",29.309999
"751","2009-12-23",29.18
"752","2009-12-24",29.32
"753","2009-12-28",29.049999
"754","2009-12-29",29.4
"755","2009-12-30",29.309999
"756","2009-12-31",28.98
"757","2010-01-04",28.959999
"758","2010-01-05",28.959999
"759","2010-01-06",29.34
"760","2010-01-07",29.67
"761","2010-01-08",29.85
"762","2010-01-11",29.690001
"763","2010-01-12",30.209999
"764","2010-01-13",31.17
"765","2010-01-14",30.73
"766","2010-01-15",31.02
"767","2010-01-19",30.99
"768","2010-01-20",30.1
"769","2010-01-21",30.1
"770","2010-01-22",29.59
"771","2010-01-25",29.58
"772","2010-01-26",29.82
"773","2010-01-27",29.219999
"774","2010-01-28",29.059999
"775","2010-01-29",28.41
"776","2010-02-01",28.85
"777","2010-02-02",29.290001
"778","2010-02-03",29.209999
"779","2010-02-04",29.66
"780","2010-02-05",29.48
"781","2010-02-08",29.200001
"782","2010-02-09",29.77
"783","2010-02-10",29.67
"784","2010-02-11",30.280001
"785","2010-02-12",30.610001
"786","2010-02-16",31
"787","2010-02-17",31.08
"788","2010-02-18",31.280001
"789","2010-02-19",31.360001
"790","2010-02-22",31.309999
"791","2010-02-23",31.33
"792","2010-02-24",31.780001
"793","2010-02-25",32.900002
"794","2010-02-26",33.5
"795","2010-03-01",34.25
"796","2010-03-02",33.939999
"797","2010-03-03",34.57
"798","2010-03-04",35.66
"799","2010-03-05",36.09
"800","2010-03-08",35.98
"801","2010-03-09",35.970001
"802","2010-03-10",35.880001
"803","2010-03-11",35.880001
"804","2010-03-12",35.869999
"805","2010-03-15",35.990002
"806","2010-03-16",36.540001
"807","2010-03-17",37.099998
"808","2010-03-18",36.970001
"809","2010-03-19",36.700001
"810","2010-03-22",37.650002
"811","2010-03-23",37.91
"812","2010-03-24",37.240002
"813","2010-03-25",37.360001
"814","2010-03-26",37.509998
"815","2010-03-29",37.32
"816","2010-03-30",37.369999
"817","2010-03-31",36.419998
"818","2010-04-01",36.82
"819","2010-04-05",37.279999
"820","2010-04-06",37.43
"821","2010-04-07",38.709999
"822","2010-04-08",38.91
"823","2010-04-09",39.220001
"824","2010-04-12",38.669998
"825","2010-04-13",38.77
"826","2010-04-14",39.959999
"827","2010-04-15",39.720001
"828","2010-04-16",39.59
"829","2010-04-19",38.880001
"830","2010-04-20",39.330002
"831","2010-04-21",39.23
"832","2010-04-22",40.419998
"833","2010-04-23",41.139999
"834","2010-04-26",40.869999
"835","2010-04-27",39.560001
"836","2010-04-28",38.880001
"837","2010-04-29",39.029999
"838","2010-04-30",38.200001
"839","2010-05-03",38.299999
"840","2010-05-04",37.639999
"841","2010-05-05",37.48
"842","2010-05-06",35.560001
"843","2010-05-07",34.91
"844","2010-05-10",36.880001
"845","2010-05-11",36.689999
"846","2010-05-12",37.299999
"847","2010-05-13",36.349998
"848","2010-05-14",36.09
"849","2010-05-17",36.759998
"850","2010-05-18",35.990002
"851","2010-05-19",36.049999
"852","2010-05-20",34.91
"853","2010-05-21",36.27
"854","2010-05-24",35.990002
"855","2010-05-25",36.099998
"856","2010-05-26",35.869999
"857","2010-05-27",36.040001
"858","2010-05-28",35.330002
"859","2010-06-01",34.759998
"860","2010-06-02",35.25
"861","2010-06-03",35.209999
"862","2010-06-04",34.220001
"863","2010-06-07",32.790001
"864","2010-06-08",33.060001
"865","2010-06-09",32.810001
"866","2010-06-10",33.790001
"867","2010-06-11",33.650002
"868","2010-06-14",34.259998
"869","2010-06-15",35.169998
"870","2010-06-16",34.869999
"871","2010-06-17",34.849998
"872","2010-06-18",34.560001
"873","2010-06-21",34.299999
"874","2010-06-22",31.559999
"875","2010-06-23",32.830002
"876","2010-06-24",32.299999
"877","2010-06-25",32.400002
"878","2010-06-28",32.889999
"879","2010-06-29",32.490002
"880","2010-06-30",32.09
"881","2010-07-01",32.700001
"882","2010-07-02",32.77
"883","2010-07-06",32.759998
"884","2010-07-07",33.400002
"885","2010-07-08",33.02
"886","2010-07-09",33.279999
"887","2010-07-12",33.290001
"888","2010-07-13",34.16
"889","2010-07-14",34.099998
"890","2010-07-15",34.720001
"891","2010-07-16",33.389999
"892","2010-07-19",33.59
"893","2010-07-20",34.080002
"894","2010-07-21",33.75
"895","2010-07-22",34.560001
"896","2010-07-23",35.68
"897","2010-07-26",36.16
"898","2010-07-27",35.669998
"899","2010-07-28",35
"900","2010-07-29",34.169998
"901","2010-07-30",34.310001
"902","2010-08-02",35.07
"903","2010-08-03",34.18
"904","2010-08-04",34.450001
"905","2010-08-05",32.18
"906","2010-08-06",32.110001
"907","2010-08-09",32.130001
"908","2010-08-10",31.129999
"909","2010-08-11",30.74
"910","2010-08-12",30.879999
"911","2010-08-13",30.639999
"912","2010-08-16",30.5
"913","2010-08-17",30.82
"914","2010-08-18",31.27
"915","2010-08-19",31.08
"916","2010-08-20",31.799999
"917","2010-08-23",31.75
"918","2010-08-24",30.860001
"919","2010-08-25",30.48
"920","2010-08-26",30.35
"921","2010-08-27",31.34
"922","2010-08-30",31.01
"923","2010-08-31",31.26
"924","2010-09-01",31.99
"925","2010-09-02",32.869999
"926","2010-09-03",33.150002
"927","2010-09-07",32.68
"928","2010-09-08",33
"929","2010-09-09",32.889999
"930","2010-09-10",33.049999
"931","2010-09-13",33.169998
"932","2010-09-14",33.360001
"933","2010-09-15",33.66
"934","2010-09-16",33.619999
"935","2010-09-17",33.529999
"936","2010-09-20",34.169998
"937","2010-09-21",33.740002
"938","2010-09-22",33.650002
"939","2010-09-23",33.490002
"940","2010-09-24",34.290001
"941","2010-09-27",34.09
"942","2010-09-28",34.439999
"943","2010-09-29",34
"944","2010-09-30",33.25
"945","2010-10-01",33.439999
"946","2010-10-04",33.18
"947","2010-10-05",32.939999
"948","2010-10-06",32.77
"949","2010-10-07",32.93
"950","2010-10-08",33.169998
"951","2010-10-11",33.549999
"952","2010-10-12",33.900002
"953","2010-10-13",32.93
"954","2010-10-14",32.939999
"955","2010-10-15",33.119999
"956","2010-10-18",33.400002
"957","2010-10-19",33.279999
"958","2010-10-20",33.310001
"959","2010-10-21",33.380001
"960","2010-10-22",33.5
"961","2010-10-25",33.66
"962","2010-10-26",33.720001
"963","2010-10-27",32.830002
"964","2010-10-28",32.439999
"965","2010-10-29",31.370001
"966","2010-11-01",30.9
"967","2010-11-02",31.110001
"968","2010-11-03",31.41
