"","date","GOGO"
"186","2014-03-18",23.08
"187","2014-03-19",22.690001
"188","2014-03-20",22.799999
"189","2014-03-21",21.93
"190","2014-03-24",21.77
"191","2014-03-25",21.860001
"192","2014-03-26",21.690001
"193","2014-03-27",21.17
"194","2014-03-28",20.129999
"195","2014-03-31",20.540001
"196","2014-04-01",21.42
"197","2014-04-02",22.129999
"198","2014-04-03",21.17
"199","2014-04-04",20.27
"200","2014-04-07",18.65
"201","2014-04-08",18.129999
"202","2014-04-09",19.360001
"203","2014-04-10",19.559999
"204","2014-04-11",18.190001
"205","2014-04-14",16.790001
"206","2014-04-15",16.129999
"207","2014-04-16",16.99
"208","2014-04-17",17.969999
"209","2014-04-21",19.110001
"210","2014-04-22",19.57
"211","2014-04-23",19.75
"212","2014-04-24",19.32
"213","2014-04-25",18.25
"214","2014-04-28",18.379
"215","2014-04-29",13.12
"216","2014-04-30",13.52
"217","2014-05-01",13.31
"218","2014-05-02",13.42
"219","2014-05-05",13.66
"220","2014-05-06",13.26
"221","2014-05-07",12.68
"222","2014-05-08",12.23
"223","2014-05-09",11.93
"224","2014-05-12",12.67
"225","2014-05-13",12.84
"226","2014-05-14",13.42
"227","2014-05-15",12.99
"228","2014-05-16",13.68
"229","2014-05-19",14.48
"230","2014-05-20",14.51
"231","2014-05-21",15.25
"232","2014-05-22",16.43
"233","2014-05-23",16.379999
"234","2014-05-27",17.49
"235","2014-05-28",17.68
"236","2014-05-29",18.67
"237","2014-05-30",18.09
"238","2014-06-02",17.82
"239","2014-06-03",18.08
"240","2014-06-04",18.299999
"241","2014-06-05",18.15
"242","2014-06-06",18.48
"243","2014-06-09",19.290001
"244","2014-06-10",19.01
"245","2014-06-11",18.68
"246","2014-06-12",18.139999
"247","2014-06-13",18.09
"248","2014-06-16",18.75
"249","2014-06-17",18.92
"250","2014-06-18",18.889999
"251","2014-06-19",18.954
"252","2014-06-20",18.41
"253","2014-06-23",19.49
"254","2014-06-24",18.58
"255","2014-06-25",19.24
"256","2014-06-26",18.82
"257","2014-06-27",18.969999
"258","2014-06-30",19.559999
"259","2014-07-01",18.950001
"260","2014-07-02",18.77
"261","2014-07-03",18.98
"262","2014-07-07",18.120001
"263","2014-07-08",17.25
"264","2014-07-09",17.030001
"265","2014-07-10",16.219999
"266","2014-07-11",16.58
"267","2014-07-14",16.940001
"268","2014-07-15",16.200001
"269","2014-07-16",16.129999
"270","2014-07-17",16.049999
"271","2014-07-18",16.48
"272","2014-07-21",16.610001
"273","2014-07-22",16.940001
"274","2014-07-23",16.959999
"275","2014-07-24",16.870001
"276","2014-07-25",16.99
"277","2014-07-28",16.389999
"278","2014-07-29",16.74
"279","2014-07-30",17.280001
"280","2014-07-31",16.209999
"281","2014-08-01",15.83
"282","2014-08-04",16.24
"283","2014-08-05",16.061001
"284","2014-08-06",15.69
"285","2014-08-07",15.66
"286","2014-08-08",15.97
"287","2014-08-11",15.24
"288","2014-08-12",14.51
"289","2014-08-13",14.59
"290","2014-08-14",14.8
"291","2014-08-15",15.81
"292","2014-08-18",16.360001
"293","2014-08-19",16.469999
"294","2014-08-20",16.790001
"295","2014-08-21",17.75
"296","2014-08-22",17.65
"297","2014-08-25",17.790001
"298","2014-08-26",17.49
"299","2014-08-27",17.190001
"300","2014-08-28",16.83
"301","2014-08-29",16.93
"302","2014-09-02",17.049999
"303","2014-09-03",16.969999
"304","2014-09-04",16.969999
"305","2014-09-05",17.18
"306","2014-09-08",17.73
"307","2014-09-09",17
"308","2014-09-10",16.98
"309","2014-09-11",18.58
"310","2014-09-12",18.51
"311","2014-09-15",18.25
"312","2014-09-16",17.950001
"313","2014-09-17",18.469999
"314","2014-09-18",19.16
"315","2014-09-19",18.690001
"316","2014-09-22",18
"317","2014-09-23",18.85
"318","2014-09-24",18.83
"319","2014-09-25",17.790001
"320","2014-09-26",18.209999
"321","2014-09-29",17.5
"322","2014-09-30",16.860001
"323","2014-10-01",16.190001
"324","2014-10-02",17.02
"325","2014-10-03",17.389999
"326","2014-10-06",16.24
"327","2014-10-07",16.01
"328","2014-10-08",16.290001
"329","2014-10-09",15.4
"330","2014-10-10",14.7
"331","2014-10-13",14.78
"332","2014-10-14",15.25
"333","2014-10-15",16.299999
"334","2014-10-16",16.450001
"335","2014-10-17",15.92
"336","2014-10-20",16.4
"337","2014-10-21",16.42
"338","2014-10-22",15.92
"339","2014-10-23",16.389999
"340","2014-10-24",16.51
"341","2014-10-27",16.190001
"342","2014-10-28",16.6
"343","2014-10-29",16.690001
"344","2014-10-30",16.709999
"345","2014-10-31",16.610001
"346","2014-11-03",16.629999
"347","2014-11-04",16.65
"348","2014-11-05",16.33
"349","2014-11-06",16.309999
"350","2014-11-07",16.639999
"351","2014-11-10",18.4
"352","2014-11-11",18.190001
"353","2014-11-12",18.75
"354","2014-11-13",17.879999
"355","2014-11-14",17.77
"356","2014-11-17",17
"357","2014-11-18",16.84
"358","2014-11-19",16.200001
"359","2014-11-20",16.18
"360","2014-11-21",16.27
"361","2014-11-24",16.129999
"362","2014-11-25",16.049999
"363","2014-11-26",16.049999
"364","2014-11-28",15.82
"365","2014-12-01",15.82
"366","2014-12-02",15.96
"367","2014-12-03",16.35
"368","2014-12-04",15.9
"369","2014-12-05",15.75
"370","2014-12-08",14.84
"371","2014-12-09",15.39
"372","2014-12-10",15.185
"373","2014-12-11",15.43
"374","2014-12-12",15.46
"375","2014-12-15",15.35
"376","2014-12-16",15.05
"377","2014-12-17",15.68
"378","2014-12-18",16.09
"379","2014-12-19",16.450001
"380","2014-12-22",16.450001
"381","2014-12-23",16.434999
"382","2014-12-24",16.48
"383","2014-12-26",16.530001
"384","2014-12-29",16.620001
"385","2014-12-30",16.67
"386","2014-12-31",16.530001
"387","2015-01-02",16.66
"388","2015-01-05",16.139999
"389","2015-01-06",15.38
"390","2015-01-07",15.1
"391","2015-01-08",15.38
"392","2015-01-09",15.25
"393","2015-01-12",15.02
"394","2015-01-13",14.87
"395","2015-01-14",14.74
"396","2015-01-15",14.25
"397","2015-01-16",14.24
"398","2015-01-20",13.98
"399","2015-01-21",13.61
"400","2015-01-22",13.75
"401","2015-01-23",14.15
"402","2015-01-26",15.26
"403","2015-01-27",15.1
"404","2015-01-28",14.46
"405","2015-01-29",14.78
"406","2015-01-30",14.535
"407","2015-02-02",14.42
"408","2015-02-03",14.8
"409","2015-02-04",15.175
"410","2015-02-05",15.7
"411","2015-02-06",16.139999
"412","2015-02-09",15.73
"413","2015-02-10",15.71
"414","2015-02-11",15.5
"415","2015-02-12",15.64
"416","2015-02-13",16.08
"417","2015-02-17",15.76
"418","2015-02-18",15.64
"419","2015-02-19",15.94
"420","2015-02-20",16.219999
"421","2015-02-23",16.040001
"422","2015-02-24",16.58
"423","2015-02-25",17.49
"424","2015-02-26",18.200001
"425","2015-02-27",17.98
"426","2015-03-02",18.43
"427","2015-03-03",19.469999
"428","2015-03-04",19.629999
"429","2015-03-05",20.07
"430","2015-03-06",20.209999
"431","2015-03-09",19.719999
"432","2015-03-10",19.27
"433","2015-03-11",19.280001
"434","2015-03-12",20.040001
"435","2015-03-13",20.110001
"436","2015-03-16",20.93
"437","2015-03-17",21.370001
"438","2015-03-18",21.139999
"439","2015-03-19",21.08
"440","2015-03-20",20.91
"441","2015-03-23",20.709999
"442","2015-03-24",19.51
"443","2015-03-25",19.040001
"444","2015-03-26",18.809999
"445","2015-03-27",19.110001
"446","2015-03-30",19.09
"447","2015-03-31",19.059999
"448","2015-04-01",18.860001
"449","2015-04-02",19.059999
"450","2015-04-06",19.4
"451","2015-04-07",19.700001
"452","2015-04-08",19.77
"453","2015-04-09",19.860001
"454","2015-04-10",19.860001
"455","2015-04-13",19.690001
"456","2015-04-14",19.83
"457","2015-04-15",21.09
"458","2015-04-16",22.035
"459","2015-04-17",21.09
"460","2015-04-20",21.309999
"461","2015-04-21",22.02
"462","2015-04-22",22.01
"463","2015-04-23",21.92
"464","2015-04-24",21.65
"465","2015-04-27",21.76
"466","2015-04-28",21.799999
"467","2015-04-29",21.450001
"468","2015-04-30",21.139999
"469","2015-05-01",21.040001
"470","2015-05-04",21.26
"471","2015-05-05",21.02
"472","2015-05-06",20.799999
"473","2015-05-07",20.049999
"474","2015-05-08",19.889999
"475","2015-05-11",20.57
"476","2015-05-12",20.940001
"477","2015-05-13",20.67
"478","2015-05-14",20.49
"479","2015-05-15",21.049999
"480","2015-05-18",21.309999
"481","2015-05-19",21.030001
"482","2015-05-20",22.01
"483","2015-05-21",21.99
"484","2015-05-22",22.4
"485","2015-05-26",21.450001
"486","2015-05-27",21.780001
"487","2015-05-28",21.6
"488","2015-05-29",21.4
"489","2015-06-01",22.190001
"490","2015-06-02",22.110001
"491","2015-06-03",22.5
"492","2015-06-04",22.18
"493","2015-06-05",22.219999
"494","2015-06-08",21.75
"495","2015-06-09",21.530001
"496","2015-06-10",22.02
"497","2015-06-11",21.959999
"498","2015-06-12",22.08
"499","2015-06-15",22.379999
"500","2015-06-16",22.24
"501","2015-06-17",22.51
"502","2015-06-18",22.889999
"503","2015-06-19",22.49
"504","2015-06-22",22
"505","2015-06-23",22.33
"506","2015-06-24",21.83
"507","2015-06-25",23.16
"508","2015-06-26",22.639999
"509","2015-06-29",20.75
"510","2015-06-30",21.43
"511","2015-07-01",21.35
"512","2015-07-02",21.34
"513","2015-07-06",20.360001
"514","2015-07-07",19.5
"515","2015-07-08",19.51
"516","2015-07-09",19.389999
"517","2015-07-10",19.719999
"518","2015-07-13",19.75
"519","2015-07-14",19.82
"520","2015-07-15",19.790001
"521","2015-07-16",19.99
"522","2015-07-17",19.67
"523","2015-07-20",19.34
"524","2015-07-21",19.309999
"525","2015-07-22",19.07
"526","2015-07-23",19.33
"527","2015-07-24",18.48
"528","2015-07-27",17.780001
"529","2015-07-28",18.440001
"530","2015-07-29",18.57
"531","2015-07-30",18.5
"532","2015-07-31",18.23
"533","2015-08-03",18.360001
"534","2015-08-04",18.120001
"535","2015-08-05",18.290001
"536","2015-08-06",16.959999
"537","2015-08-07",16.68
"538","2015-08-10",17.440001
"539","2015-08-11",16.870001
"540","2015-08-12",17
"541","2015-08-13",16.540001
"542","2015-08-14",16.57
"543","2015-08-17",16.440001
"544","2015-08-18",16.290001
"545","2015-08-19",16.309999
"546","2015-08-20",15.83
"547","2015-08-21",15.48
"548","2015-08-24",15.41
"549","2015-08-25",15.01
"550","2015-08-26",15.4
"551","2015-08-27",15.5
"552","2015-08-28",15.67
"553","2015-08-31",15.89
"554","2015-09-01",15.61
"555","2015-09-02",16.440001
"556","2015-09-03",15.9
"557","2015-09-04",15.89
"558","2015-09-08",15.88
"559","2015-09-09",15.74
"560","2015-09-10",15.32
"561","2015-09-11",15.18
"562","2015-09-14",15.19
"563","2015-09-15",15.02
"564","2015-09-16",15
"565","2015-09-17",15.41
"566","2015-09-18",15.41
"567","2015-09-21",15.15
"568","2015-09-22",15.08
"569","2015-09-23",14.715
"570","2015-09-24",14.79
"571","2015-09-25",14.64
"572","2015-09-28",14
"573","2015-09-29",14.74
"574","2015-09-30",15.28
"575","2015-10-01",14.87
"576","2015-10-02",15.5
"577","2015-10-05",16.1
"578","2015-10-06",16
"579","2015-10-07",16.969999
"580","2015-10-08",16.99
"581","2015-10-09",17.040001
"582","2015-10-12",16.83
"583","2015-10-13",16.469999
"584","2015-10-14",16.309999
"585","2015-10-15",16.92
"586","2015-10-16",16.6
"587","2015-10-19",16.549999
"588","2015-10-20",16.549999
"589","2015-10-21",15.71
"590","2015-10-22",15.54
"591","2015-10-23",15.6
"592","2015-10-26",14.93
"593","2015-10-27",14.78
"594","2015-10-28",14.45
"595","2015-10-29",14.26
"596","2015-10-30",14.13
"597","2015-11-02",14.29
"598","2015-11-03",14.84
"599","2015-11-04",14.9
"600","2015-11-05",16.41
"601","2015-11-06",17.799999
"602","2015-11-09",16.950001
"603","2015-11-10",16.23
"604","2015-11-11",16.120001
"605","2015-11-12",16.190001
"606","2015-11-13",15.54
"607","2015-11-16",16.25
"608","2015-11-17",17.09
"609","2015-11-18",17.24
"610","2015-11-19",18
"611","2015-11-20",18.18
"612","2015-11-23",17.700001
"613","2015-11-24",17.9
"614","2015-11-25",17.85
"615","2015-11-27",17.73
"616","2015-11-30",17.950001
"617","2015-12-01",18.35
"618","2015-12-02",19.459999
"619","2015-12-03",18.940001
"620","2015-12-04",19.209999
"621","2015-12-07",18.879999
"622","2015-12-08",18.799999
"623","2015-12-09",18.5
"624","2015-12-10",18.66
"625","2015-12-11",17.450001
"626","2015-12-14",17.110001
"627","2015-12-15",17.48
"628","2015-12-16",18.35
"629","2015-12-17",18.33
"630","2015-12-18",17.42
"631","2015-12-21",18.08
"632","2015-12-22",18.43
"633","2015-12-23",19.049999
"634","2015-12-24",18.68
"635","2015-12-28",18.620001
"636","2015-12-29",18.73
"637","2015-12-30",18.25
"638","2015-12-31",17.799999
"639","2016-01-04",17.01
"640","2016-01-05",16.67
"641","2016-01-06",16.35
"642","2016-01-07",15.87
"643","2016-01-08",15.35
"644","2016-01-11",15.52
"645","2016-01-12",15.1
"646","2016-01-13",14.66
"647","2016-01-14",15.11
"648","2016-01-15",14.63
"649","2016-01-19",13.76
"650","2016-01-20",13.68
"651","2016-01-21",14.64
"652","2016-01-22",14.88
"653","2016-01-25",14.05
"654","2016-01-26",14.34
"655","2016-01-27",14.04
"656","2016-01-28",14.03
"657","2016-01-29",14.55
"658","2016-02-01",14.28
"659","2016-02-02",13.86
"660","2016-02-03",13.41
"661","2016-02-04",13.65
"662","2016-02-05",13.21
"663","2016-02-08",12.41
"664","2016-02-09",13.04
"665","2016-02-10",13.18
"666","2016-02-11",13.52
"667","2016-02-12",13.89
"668","2016-02-16",10.08
"669","2016-02-17",9.62
"670","2016-02-18",9.94
"671","2016-02-19",10.05
"672","2016-02-22",11.05
"673","2016-02-23",10.96
"674","2016-02-24",10.48
"675","2016-02-25",10.2
"676","2016-02-26",10.59
"677","2016-02-29",10.88
"678","2016-03-01",11.61
"679","2016-03-02",11.65
"680","2016-03-03",11.96
"681","2016-03-04",12.24
"682","2016-03-07",11.75
"683","2016-03-08",11.37
"684","2016-03-09",11.56
"685","2016-03-10",11.42
"686","2016-03-11",11.79
"687","2016-03-14",11.92
"688","2016-03-15",11.24
"689","2016-03-16",11.47
"690","2016-03-17",11.62
"691","2016-03-18",11
"692","2016-03-21",11.65
"693","2016-03-22",11.3
"694","2016-03-23",10.67
"695","2016-03-24",10.67
"696","2016-03-28",10.5
"697","2016-03-29",10.86
"698","2016-03-30",10.93
"699","2016-03-31",11.01
"700","2016-04-01",10.67
"701","2016-04-04",10.49
"702","2016-04-05",10.49
"703","2016-04-06",10.95
"704","2016-04-07",10.84
"705","2016-04-08",10.89
"706","2016-04-11",10.75
"707","2016-04-12",10.81
"708","2016-04-13",11.16
"709","2016-04-14",11.51
"710","2016-04-15",11.7
"711","2016-04-18",11.56
"712","2016-04-19",11.59
"713","2016-04-20",11.05
"714","2016-04-21",10.9
"715","2016-04-22",11.41
"716","2016-04-25",10.89
"717","2016-04-26",10.87
"718","2016-04-27",10.9
"719","2016-04-28",10.86
"720","2016-04-29",10.59
"721","2016-05-02",10.7
"722","2016-05-03",10.43
"723","2016-05-04",10.15
"724","2016-05-05",10.3
"725","2016-05-06",10.04
"726","2016-05-09",9.69
"727","2016-05-10",9.88
"728","2016-05-11",9.74
"729","2016-05-12",9.53
"730","2016-05-13",9.73
"731","2016-05-16",9.66
"732","2016-05-17",9.55
"733","2016-05-18",9.67
"734","2016-05-19",9.5
"735","2016-05-20",9.74
"736","2016-05-23",9.96
"737","2016-05-24",9.6
"738","2016-05-25",9.635
"739","2016-05-26",11.21
"740","2016-05-27",11.2
"741","2016-05-31",11.24
"742","2016-06-01",10.82
"743","2016-06-02",11.07
"744","2016-06-03",9.29
"745","2016-06-06",9.18
"746","2016-06-07",9.59
"747","2016-06-08",9.79
"748","2016-06-09",9.51
"749","2016-06-10",8.97
"750","2016-06-13",8.81
"751","2016-06-14",8.6
"752","2016-06-15",8.45
"753","2016-06-16",8.23
"754","2016-06-17",8.24
"755","2016-06-20",8.4
"756","2016-06-21",8.28
"757","2016-06-22",8.3
"758","2016-06-23",8.88
"759","2016-06-24",8.37
"760","2016-06-27",7.86
"761","2016-06-28",7.99
"762","2016-06-29",8.23
"763","2016-06-30",8.39
"764","2016-07-01",8.76
"765","2016-07-05",8.4
"766","2016-07-06",8.44
"767","2016-07-07",8.4
"768","2016-07-08",8.6
"769","2016-07-11",8.67
"770","2016-07-12",8.92
"771","2016-07-13",8.79
"772","2016-07-14",8.77
"773","2016-07-15",8.84
"774","2016-07-18",8.54
"775","2016-07-19",8.26
"776","2016-07-20",8.57
"777","2016-07-21",8.32
"778","2016-07-22",8.33
"779","2016-07-25",8.32
"780","2016-07-26",8.46
"781","2016-07-27",8.37
"782","2016-07-28",8.4
"783","2016-07-29",8.41
"784","2016-08-01",8.45
"785","2016-08-02",8.5
"786","2016-08-03",8.42
"787","2016-08-04",9.76
"788","2016-08-05",10.28
"789","2016-08-08",10.63
"790","2016-08-09",11.32
"791","2016-08-10",11.28
"792","2016-08-11",11.37
"793","2016-08-12",11.18
"794","2016-08-15",11.69
"795","2016-08-16",11.79
"796","2016-08-17",11.71
"797","2016-08-18",11.79
"798","2016-08-19",11.7
"799","2016-08-22",11.73
"800","2016-08-23",11.89
"801","2016-08-24",11.69
"802","2016-08-25",11.6
"803","2016-08-26",11.66
"804","2016-08-29",11.81
"805","2016-08-30",12.09
"806","2016-08-31",12.23
"807","2016-09-01",12.53
"808","2016-09-02",12.29
"809","2016-09-06",12.29
"810","2016-09-07",12.38
"811","2016-09-08",12.34
"812","2016-09-09",12.01
"813","2016-09-12",12.18
"814","2016-09-13",11.93
"815","2016-09-14",11.88
"816","2016-09-15",11.94
"817","2016-09-16",11.98
"818","2016-09-19",11.95
"819","2016-09-20",11.97
"820","2016-09-21",12.17
"821","2016-09-22",12.38
"822","2016-09-23",12.36
"823","2016-09-26",12.09
"824","2016-09-27",12.35
"825","2016-09-28",12.89
"826","2016-09-29",11.69
"827","2016-09-30",11.04
"828","2016-10-03",11.12
"829","2016-10-04",11.09
"830","2016-10-05",11.27
"831","2016-10-06",10.91
"832","2016-10-07",10.82
"833","2016-10-10",11.14
"834","2016-10-11",10.84
"835","2016-10-12",10.75
"836","2016-10-13",10.74
"837","2016-10-14",10.75
"838","2016-10-17",10.78
"839","2016-10-18",10.87
"840","2016-10-19",10.95
"841","2016-10-20",10.73
"842","2016-10-21",10.71
"843","2016-10-24",10.75
"844","2016-10-25",10.55
"845","2016-10-26",10.46
"846","2016-10-27",10.35
"847","2016-10-28",10.03
"848","2016-10-31",10.11
"849","2016-11-01",9.81
"850","2016-11-02",9.67
"851","2016-11-03",9.75
"852","2016-11-04",9.52
"853","2016-11-07",9.68
"854","2016-11-08",9.67
"855","2016-11-09",8.91
"856","2016-11-10",8.78
"857","2016-11-11",9.17
"858","2016-11-14",9.05
"859","2016-11-15",9.09
"860","2016-11-16",9.04
"861","2016-11-17",8.97
"862","2016-11-18",8.98
"863","2016-11-21",9.23
"864","2016-11-22",9.24
"865","2016-11-23",9.49
"866","2016-11-25",9.54
"867","2016-11-28",9.31
"868","2016-11-29",9.42
"869","2016-11-30",9.39
"870","2016-12-01",9.01
"871","2016-12-02",9.2
"872","2016-12-05",9.35
"873","2016-12-06",9.41
"874","2016-12-07",9.6
"875","2016-12-08",9.65
"876","2016-12-09",9.7
"877","2016-12-12",9.37
"878","2016-12-13",9.51
"879","2016-12-14",9.44
"880","2016-12-15",9.69
"881","2016-12-16",9.7
"882","2016-12-19",9.99
"883","2016-12-20",10.22
"884","2016-12-21",9.92
"885","2016-12-22",9.68
"886","2016-12-23",9.57
"887","2016-12-27",9.48
"888","2016-12-28",9.45
"889","2016-12-29",9.32
"890","2016-12-30",9.22
"891","2017-01-03",9.56
"892","2017-01-04",9.7
"893","2017-01-05",9.28
"894","2017-01-06",9.235
"895","2017-01-09",9.24
"896","2017-01-10",9.27
"897","2017-01-11",9.44
"898","2017-01-12",9.47
"899","2017-01-13",9.54
"900","2017-01-17",9.48
"901","2017-01-18",9.35
"902","2017-01-19",9.24
"903","2017-01-20",8.96
"904","2017-01-23",8.77
"905","2017-01-24",8.71
"906","2017-01-25",9.42
"907","2017-01-26",9.25
"908","2017-01-27",9.36
"909","2017-01-30",9.19
"910","2017-01-31",9.15
"911","2017-02-01",9.08
"912","2017-02-02",8.98
"913","2017-02-03",8.93
"914","2017-02-06",8.86
"915","2017-02-07",8.8
"916","2017-02-08",8.86
"917","2017-02-09",8.95
"918","2017-02-10",9
"919","2017-02-13",8.96
"920","2017-02-14",9.24
"921","2017-02-15",9.43
"922","2017-02-16",9.1
"923","2017-02-17",9.22
"924","2017-02-21",9.37
"925","2017-02-22",9.16
"926","2017-02-23",9.19
"927","2017-02-24",9.12
"928","2017-02-27",10.49
"929","2017-02-28",10.6
"930","2017-03-01",11.41
"931","2017-03-02",10.77
"932","2017-03-03",10.69
"933","2017-03-06",10.94
"934","2017-03-07",11.13
"935","2017-03-08",11.4
"936","2017-03-09",12.07
"937","2017-03-10",11.99
"938","2017-03-13",12.03
"939","2017-03-14",11.96
"940","2017-03-15",12.03
"941","2017-03-16",12.05
"942","2017-03-17",12.16
"943","2017-03-20",12.25
"944","2017-03-21",11.96
"945","2017-03-22",11.74
"946","2017-03-23",11.12
"947","2017-03-24",10.8
"948","2017-03-27",10.71
"949","2017-03-28",10.84
"950","2017-03-29",10.85
"951","2017-03-30",10.96
"952","2017-03-31",11
"953","2017-04-03",10.91
"954","2017-04-04",11.65
"955","2017-04-05",11.35
"956","2017-04-06",11.49
"957","2017-04-07",11.2
"958","2017-04-10",11.31
"959","2017-04-11",11.46
"960","2017-04-12",11.44
"961","2017-04-13",11.29
"962","2017-04-17",11.43
"963","2017-04-18",11.24
"964","2017-04-19",11.56
"965","2017-04-20",11.85
"966","2017-04-21",12.34
"967","2017-04-24",12.5
"968","2017-04-25",12.66
"969","2017-04-26",12.89
"970","2017-04-27",12.78
"971","2017-04-28",12.61
"972","2017-05-01",12.64
"973","2017-05-02",12.62
"974","2017-05-03",12.34
"975","2017-05-04",12.85
"976","2017-05-05",13.22
"977","2017-05-08",13.1
"978","2017-05-09",13.21
"979","2017-05-10",13.28
"980","2017-05-11",13.44
"981","2017-05-12",13.27
"982","2017-05-15",13.44
"983","2017-05-16",13.19
"984","2017-05-17",12.69
"985","2017-05-18",12.5
