"","date","SFUN"
"117","2011-03-04",199.5
"118","2011-03-07",198.800003
"119","2011-03-08",197.300003
"120","2011-03-09",180.300003
"121","2011-03-10",180.899994
"122","2011-03-11",183.199997
"123","2011-03-14",177.199997
"124","2011-03-15",173.800003
"125","2011-03-16",160.699997
"126","2011-03-17",162.899994
"127","2011-03-18",164.800003
"128","2011-03-21",168
"129","2011-03-22",168.100006
"130","2011-03-23",169.100006
"131","2011-03-24",174.399994
"132","2011-03-25",177.899994
"133","2011-03-28",182.399994
"134","2011-03-29",191
"135","2011-03-30",192.699997
"136","2011-03-31",186.600006
"137","2011-04-01",179.699997
"138","2011-04-04",184.5
"139","2011-04-05",191
"140","2011-04-06",191.199997
"141","2011-04-07",195.300003
"142","2011-04-08",206.199997
"143","2011-04-11",211.399994
"144","2011-04-12",210.899994
"145","2011-04-13",212.199997
"146","2011-04-14",222
"147","2011-04-15",225.600006
"148","2011-04-18",225.199997
"149","2011-04-19",228.300003
"150","2011-04-20",227
"151","2011-04-21",227.800003
"152","2011-04-25",231.300003
"153","2011-04-26",229.399994
"154","2011-04-27",227.300003
"155","2011-04-28",223
"156","2011-04-29",230.5
"157","2011-05-02",235.5
"158","2011-05-03",234
"159","2011-05-04",232.600006
"160","2011-05-05",253
"161","2011-05-06",262
"162","2011-05-09",269.399994
"163","2011-05-10",269.200012
"164","2011-05-11",240.600006
"165","2011-05-12",242.100006
"166","2011-05-13",230
"167","2011-05-16",202
"168","2011-05-17",211.899994
"169","2011-05-18",218
"170","2011-05-19",224
"171","2011-05-20",219.300003
"172","2011-05-23",205.399994
"173","2011-05-24",208.899994
"174","2011-05-25",210.699997
"175","2011-05-26",220.199997
"176","2011-05-27",226.699997
"177","2011-05-31",233.399994
"178","2011-06-01",230
"179","2011-06-02",232
"180","2011-06-03",224.199997
"181","2011-06-06",189.800003
"182","2011-06-07",197.100006
"183","2011-06-08",196.300003
"184","2011-06-09",186.699997
"185","2011-06-10",177.5
"186","2011-06-13",174.899994
"187","2011-06-14",181.800003
"188","2011-06-15",163.600006
"189","2011-06-16",153.899994
"190","2011-06-17",158.100006
"191","2011-06-20",167.300003
"192","2011-06-21",171.5
"193","2011-06-22",173
"194","2011-06-23",177.699997
"195","2011-06-24",176.399994
"196","2011-06-27",177.100006
"197","2011-06-28",187.300003
"198","2011-06-29",188.199997
"199","2011-06-30",206.600006
"200","2011-07-01",216.800003
"201","2011-07-05",211.699997
"202","2011-07-06",201
"203","2011-07-07",215
"204","2011-07-08",210.800003
"205","2011-07-11",197.600006
"206","2011-07-12",203
"207","2011-07-13",211.600006
"208","2011-07-14",208.100006
"209","2011-07-15",209
"210","2011-07-18",206.199997
"211","2011-07-19",224.699997
"212","2011-07-20",236.899994
"213","2011-07-21",224.600006
"214","2011-07-22",216.899994
"215","2011-07-25",215.899994
"216","2011-07-26",219.5
"217","2011-07-27",208.199997
"218","2011-07-28",208.699997
"219","2011-07-29",208
"220","2011-08-01",203.5
"221","2011-08-02",194.5
"222","2011-08-03",200.300003
"223","2011-08-04",197
"224","2011-08-05",200
"225","2011-08-08",184
"226","2011-08-09",196.800003
"227","2011-08-10",183.5
"228","2011-08-11",198.399994
"229","2011-08-12",197.600006
"230","2011-08-15",197
"231","2011-08-16",183.5
"232","2011-08-17",190
"233","2011-08-18",174.399994
"234","2011-08-19",170
"235","2011-08-22",171.699997
"236","2011-08-23",176.199997
"237","2011-08-24",172.300003
"238","2011-08-25",171.600006
"239","2011-08-26",168.699997
"240","2011-08-29",179
"241","2011-08-30",178
"242","2011-08-31",183.5
"243","2011-09-01",184.100006
"244","2011-09-02",184.399994
"245","2011-09-06",181
"246","2011-09-07",185.699997
"247","2011-09-08",181.5
"248","2011-09-09",179.899994
"249","2011-09-12",173.600006
"250","2011-09-13",170.5
"251","2011-09-14",168.5
"252","2011-09-15",164.300003
"253","2011-09-16",159.5
"254","2011-09-19",157.300003
"255","2011-09-20",150.699997
"256","2011-09-21",146.199997
"257","2011-09-22",117.900002
"258","2011-09-23",125
"259","2011-09-26",121.400002
"260","2011-09-27",132
"261","2011-09-28",122.5
"262","2011-09-29",111.199997
"263","2011-09-30",101.800003
"264","2011-10-03",94.099998
"265","2011-10-04",91.900002
"266","2011-10-05",94.400002
"267","2011-10-06",104.800003
"268","2011-10-07",107.300003
"269","2011-10-10",100.300003
"270","2011-10-11",98
"271","2011-10-12",115.5
"272","2011-10-13",124.599998
"273","2011-10-14",121.099998
"274","2011-10-17",122.199997
"275","2011-10-18",118.800003
"276","2011-10-19",113.300003
"277","2011-10-20",113.199997
"278","2011-10-21",117.400002
"279","2011-10-24",123
"280","2011-10-25",119.5
"281","2011-10-26",121.900002
"282","2011-10-27",133.399994
"283","2011-10-28",135.600006
"284","2011-10-31",127.599998
"285","2011-11-01",113.599998
"286","2011-11-02",120.199997
"287","2011-11-03",125.300003
"288","2011-11-04",124.599998
"289","2011-11-07",129
"290","2011-11-08",134
"291","2011-11-09",135.199997
"292","2011-11-10",123.599998
"293","2011-11-11",129.100006
"294","2011-11-14",125
"295","2011-11-15",125
"296","2011-11-16",125.599998
"297","2011-11-17",124.099998
"298","2011-11-18",125.5
"299","2011-11-21",120.599998
"300","2011-11-22",118.199997
"301","2011-11-23",116.5
"302","2011-11-25",114.300003
"303","2011-11-28",120.099998
"304","2011-11-29",121.800003
"305","2011-11-30",129.699997
"306","2011-12-01",141.5
"307","2011-12-02",143.300003
"308","2011-12-05",148.100006
"309","2011-12-06",142.5
"310","2011-12-07",139.699997
"311","2011-12-08",135.399994
"312","2011-12-09",138.399994
"313","2011-12-12",135
"314","2011-12-13",134.100006
"315","2011-12-14",133.300003
"316","2011-12-15",131.100006
"317","2011-12-16",136.100006
"318","2011-12-19",138.899994
"319","2011-12-20",145
"320","2011-12-21",135
"321","2011-12-22",136.600006
"322","2011-12-23",136.300003
"323","2011-12-27",134.800003
"324","2011-12-28",135.199997
"325","2011-12-29",140.600006
"326","2011-12-30",146
"327","2012-01-03",149.300003
"328","2012-01-04",147.899994
"329","2012-01-05",155.800003
"330","2012-01-06",150.399994
"331","2012-01-09",168.300003
"332","2012-01-10",177.300003
"333","2012-01-11",184
"334","2012-01-12",184.199997
"335","2012-01-13",184
"336","2012-01-17",186
"337","2012-01-18",186.100006
"338","2012-01-19",186.5
"339","2012-01-20",194.899994
"340","2012-01-23",199.100006
"341","2012-01-24",199.300003
"342","2012-01-25",200.300003
"343","2012-01-26",200
"344","2012-01-27",200.600006
"345","2012-01-30",189.5
"346","2012-01-31",187.199997
"347","2012-02-01",189.800003
"348","2012-02-02",189
"349","2012-02-03",189
"350","2012-02-06",178.5
"351","2012-02-07",177.800003
"352","2012-02-08",192.899994
"353","2012-02-09",185.699997
"354","2012-02-10",181.5
"355","2012-02-13",180
"356","2012-02-14",182.5
"357","2012-02-15",166.5
"358","2012-02-16",169.300003
"359","2012-02-17",169.199997
"360","2012-02-21",171.800003
"361","2012-02-22",177.800003
"362","2012-02-23",178.100006
"363","2012-02-24",177.100006
"364","2012-02-27",166.699997
"365","2012-02-28",169.199997
"366","2012-02-29",166.899994
"367","2012-03-01",174.800003
"368","2012-03-02",178.300003
"369","2012-03-05",175.300003
"370","2012-03-06",167
"371","2012-03-07",175
"372","2012-03-08",177.399994
"373","2012-03-09",184.199997
"374","2012-03-12",191.5
"375","2012-03-13",191.899994
"376","2012-03-14",183.100006
"377","2012-03-15",187.800003
"378","2012-03-16",194.100006
"379","2012-03-19",190.600006
"380","2012-03-20",184.199997
"381","2012-03-21",179.800003
"382","2012-03-22",177.199997
"383","2012-03-23",188.100006
"384","2012-03-26",192.100006
"385","2012-03-27",192.600006
"386","2012-03-28",192.5
"387","2012-03-29",180.699997
"388","2012-03-30",189.199997
"389","2012-04-02",191.800003
"390","2012-04-03",191.899994
"391","2012-04-04",183.600006
"392","2012-04-05",181.600006
"393","2012-04-09",176.199997
"394","2012-04-10",176.100006
"395","2012-04-11",182.699997
"396","2012-04-12",184.199997
"397","2012-04-13",184.5
"398","2012-04-16",180.399994
"399","2012-04-17",185.300003
"400","2012-04-18",182
"401","2012-04-19",180.100006
"402","2012-04-20",181.899994
"403","2012-04-23",176.5
"404","2012-04-24",182.600006
"405","2012-04-25",182.199997
"406","2012-04-26",191
"407","2012-04-27",185.899994
"408","2012-04-30",180.600006
"409","2012-05-01",179.5
"410","2012-05-02",184.300003
"411","2012-05-03",172.5
"412","2012-05-04",177.399994
"413","2012-05-07",171
"414","2012-05-08",175.399994
"415","2012-05-09",173.399994
"416","2012-05-10",176.899994
"417","2012-05-11",162.5
"418","2012-05-14",156.899994
"419","2012-05-15",155.100006
"420","2012-05-16",152.399994
"421","2012-05-17",153.300003
"422","2012-05-18",150
"423","2012-05-21",148.899994
"424","2012-05-22",143
"425","2012-05-23",141.699997
"426","2012-05-24",139
"427","2012-05-25",140.699997
"428","2012-05-29",162.600006
"429","2012-05-30",152
"430","2012-05-31",157.800003
"431","2012-06-01",149.399994
"432","2012-06-04",153.100006
"433","2012-06-05",157.5
"434","2012-06-06",165
"435","2012-06-07",162.699997
"436","2012-06-08",162.5
"437","2012-06-11",165.699997
"438","2012-06-12",171.399994
"439","2012-06-13",176
"440","2012-06-14",175.5
"441","2012-06-15",175.699997
"442","2012-06-18",180
"443","2012-06-19",182.399994
"444","2012-06-20",178.899994
"445","2012-06-21",175.5
"446","2012-06-22",172.800003
"447","2012-06-25",164.699997
"448","2012-06-26",160
"449","2012-06-27",161.800003
"450","2012-06-28",158
"451","2012-06-29",158.100006
"452","2012-07-02",152.199997
"453","2012-07-03",153.100006
"454","2012-07-05",154.800003
"455","2012-07-06",151.300003
"456","2012-07-09",152.699997
"457","2012-07-10",150.699997
"458","2012-07-11",149.300003
"459","2012-07-12",150.5
"460","2012-07-13",150.699997
"461","2012-07-16",144.899994
"462","2012-07-17",138.100006
"463","2012-07-18",140.5
"464","2012-07-19",142.199997
"465","2012-07-20",134.199997
"466","2012-07-23",128.800003
"467","2012-07-24",132
"468","2012-07-25",128
"469","2012-07-26",130.199997
"470","2012-07-27",129.800003
"471","2012-07-30",120.400002
"472","2012-07-31",118.599998
"473","2012-08-01",118.300003
"474","2012-08-02",116.300003
"475","2012-08-03",126.800003
"476","2012-08-06",132.199997
"477","2012-08-07",133.399994
"478","2012-08-08",132.100006
"479","2012-08-09",131.300003
"480","2012-08-10",131.899994
"481","2012-08-13",135.600006
"482","2012-08-14",138.699997
"483","2012-08-15",144
"484","2012-08-16",145.399994
"485","2012-08-17",145
"486","2012-08-20",148.300003
"487","2012-08-21",139
"488","2012-08-22",135.899994
"489","2012-08-23",132.399994
"490","2012-08-24",137.5
"491","2012-08-27",130.600006
"492","2012-08-28",130.800003
"493","2012-08-29",129.600006
"494","2012-08-30",139.600006
"495","2012-08-31",136
"496","2012-09-04",135.399994
"497","2012-09-05",135
"498","2012-09-06",135.899994
"499","2012-09-07",134.600006
"500","2012-09-10",131
"501","2012-09-11",132.300003
"502","2012-09-12",132.399994
"503","2012-09-13",134.800003
"504","2012-09-14",147.300003
"505","2012-09-17",144.699997
"506","2012-09-18",146
"507","2012-09-19",144.800003
"508","2012-09-20",139.699997
"509","2012-09-21",144.199997
"510","2012-09-24",142
"511","2012-09-25",142.399994
"512","2012-09-26",145.300003
"513","2012-09-27",154.5
"514","2012-09-28",158.300003
"515","2012-10-01",178.899994
"516","2012-10-02",186.600006
"517","2012-10-03",194.5
"518","2012-10-04",194
"519","2012-10-05",192.199997
"520","2012-10-08",181
"521","2012-10-09",178.100006
"522","2012-10-10",179.300003
"523","2012-10-11",183.5
"524","2012-10-12",178.199997
"525","2012-10-15",178.800003
"526","2012-10-16",177.100006
"527","2012-10-17",177.300003
"528","2012-10-18",175.899994
"529","2012-10-19",175.5
"530","2012-10-22",176.699997
"531","2012-10-23",178.199997
"532","2012-10-24",177.5
"533","2012-10-25",179.600006
"534","2012-10-26",178.300003
"535","2012-10-31",180.699997
"536","2012-11-01",189.899994
"537","2012-11-02",187.100006
"538","2012-11-05",195.800003
"539","2012-11-06",194.399994
"540","2012-11-07",192.100006
"541","2012-11-08",191.899994
"542","2012-11-09",192.399994
"543","2012-11-12",183.800003
"544","2012-11-13",187.600006
"545","2012-11-14",179.399994
"546","2012-11-15",178.800003
"547","2012-11-16",176.399994
"548","2012-11-19",181.5
"549","2012-11-20",180
"550","2012-11-21",182.399994
"551","2012-11-23",186
"552","2012-11-26",190.5
"553","2012-11-27",195.300003
"554","2012-11-28",208.800003
"555","2012-11-29",215.399994
"556","2012-11-30",215.5
"557","2012-12-03",233.800003
"558","2012-12-04",221.300003
"559","2012-12-05",225.899994
"560","2012-12-06",224.100006
"561","2012-12-07",233.899994
"562","2012-12-10",231.699997
"563","2012-12-11",231.899994
"564","2012-12-12",229.100006
"565","2012-12-13",228.5
"566","2012-12-14",230.600006
"567","2012-12-17",228.5
"568","2012-12-18",231
"569","2012-12-19",232.600006
"570","2012-12-20",250
"571","2012-12-21",244.600006
"572","2012-12-24",239
"573","2012-12-26",235.800003
"574","2012-12-27",239.399994
"575","2012-12-28",238.199997
"576","2012-12-31",250
"577","2013-01-02",259.899994
"578","2013-01-03",265
"579","2013-01-04",266.299988
"580","2013-01-07",269.100006
"581","2013-01-08",271.299988
"582","2013-01-09",285
"583","2013-01-10",280.600006
"584","2013-01-11",279.899994
"585","2013-01-14",276
"586","2013-01-15",276.700012
"587","2013-01-16",275.299988
"588","2013-01-17",273.399994
"589","2013-01-18",277.700012
"590","2013-01-22",273.899994
"591","2013-01-23",283.700012
"592","2013-01-24",275
"593","2013-01-25",274.5
"594","2013-01-28",267.700012
"595","2013-01-29",266.5
"596","2013-01-30",257.700012
"597","2013-01-31",258.200012
"598","2013-02-01",266
"599","2013-02-04",268
"600","2013-02-05",269.899994
"601","2013-02-06",270.100006
"602","2013-02-07",263.700012
"603","2013-02-08",261.399994
"604","2013-02-11",270.200012
"605","2013-02-12",270.600006
"606","2013-02-13",272.5
"607","2013-02-14",276.100006
"608","2013-02-15",280.200012
"609","2013-02-19",263.799988
"610","2013-02-20",259
"611","2013-02-21",247
"612","2013-02-22",269.200012
"613","2013-02-25",256
"614","2013-02-26",259.600006
"615","2013-02-27",266.700012
"616","2013-02-28",268.5
"617","2013-03-01",256.5
"618","2013-03-04",235.100006
"619","2013-03-05",248
"620","2013-03-06",250.800003
"621","2013-03-07",257.700012
"622","2013-03-08",247.600006
"623","2013-03-11",245.600006
"624","2013-03-12",245
"625","2013-03-13",234.800003
"626","2013-03-14",229.199997
"627","2013-03-15",229
"628","2013-03-18",240
"629","2013-03-19",241.5
"630","2013-03-20",252.399994
"631","2013-03-21",249.399994
"632","2013-03-22",261.799988
"633","2013-03-25",265.5
"634","2013-03-26",266.899994
"635","2013-03-27",270.200012
"636","2013-03-28",262.100006
"637","2013-04-01",254.699997
"638","2013-04-02",237.100006
"639","2013-04-03",221.399994
"640","2013-04-04",236.600006
"641","2013-04-05",230.100006
"642","2013-04-08",222.5
"643","2013-04-09",225.699997
"644","2013-04-10",236.5
"645","2013-04-11",223.800003
"646","2013-04-12",226
"647","2013-04-15",215.600006
"648","2013-04-16",216.800003
"649","2013-04-17",220.300003
"650","2013-04-18",220
"651","2013-04-19",228.699997
"652","2013-04-22",241
"653","2013-04-23",244.899994
"654","2013-04-24",258.100006
"655","2013-04-25",253.699997
"656","2013-04-26",251.899994
"657","2013-04-29",256.100006
"658","2013-04-30",255.899994
"659","2013-05-01",253.600006
"660","2013-05-02",255.5
"661","2013-05-03",250.399994
"662","2013-05-06",256.100006
"663","2013-05-07",261.600006
"664","2013-05-08",253
"665","2013-05-09",255.399994
"666","2013-05-10",249.699997
"667","2013-05-13",260.5
"668","2013-05-14",259.700012
"669","2013-05-15",258.600006
"670","2013-05-16",260.700012
"671","2013-05-17",261.100006
"672","2013-05-20",260
"673","2013-05-21",270.299988
"674","2013-05-22",267.700012
"675","2013-05-23",267.700012
"676","2013-05-24",268
"677","2013-05-28",267.700012
"678","2013-05-29",267.399994
"679","2013-05-30",270.899994
"680","2013-05-31",267.5
"681","2013-06-03",265.600006
"682","2013-06-04",265.200012
"683","2013-06-05",264.5
"684","2013-06-06",269.899994
"685","2013-06-07",269.399994
"686","2013-06-10",268.899994
"687","2013-06-11",270.399994
"688","2013-06-12",263.600006
"689","2013-06-13",258.600006
"690","2013-06-14",257.100006
"691","2013-06-17",264.700012
"692","2013-06-18",265
"693","2013-06-19",263.299988
"694","2013-06-20",249.600006
"695","2013-06-21",249
"696","2013-06-24",236.199997
"697","2013-06-25",241.399994
"698","2013-06-26",243.300003
"699","2013-06-27",247.5
"700","2013-06-28",248.199997
"701","2013-07-01",252.300003
"702","2013-07-02",242.5
"703","2013-07-03",242.699997
"704","2013-07-05",243.399994
"705","2013-07-08",253.699997
"706","2013-07-09",252.399994
"707","2013-07-10",249.199997
"708","2013-07-11",256.5
"709","2013-07-12",257.100006
"710","2013-07-15",276
"711","2013-07-16",329.299988
"712","2013-07-17",318
"713","2013-07-18",315.5
"714","2013-07-19",315
"715","2013-07-22",303.200012
"716","2013-07-23",311.200012
"717","2013-07-24",314.899994
"718","2013-07-25",321.700012
"719","2013-07-26",362.899994
"720","2013-07-29",341.799988
"721","2013-07-30",336.600006
"722","2013-07-31",347.600006
"723","2013-08-01",351.700012
"724","2013-08-02",348.700012
"725","2013-08-05",350.5
"726","2013-08-06",348.5
"727","2013-08-07",349.100006
"728","2013-08-08",394.899994
"729","2013-08-09",389.299988
"730","2013-08-12",385
"731","2013-08-13",410
"732","2013-08-14",405
"733","2013-08-15",373
"734","2013-08-16",361.700012
"735","2013-08-19",402.600006
"736","2013-08-20",400.799988
"737","2013-08-21",406.700012
"738","2013-08-22",397.100006
"739","2013-08-23",381.899994
"740","2013-08-26",384.299988
"741","2013-08-27",368.299988
"742","2013-08-28",377.799988
"743","2013-08-29",389
"744","2013-08-30",417.700012
"745","2013-09-03",471.200012
"746","2013-09-04",500.700012
"747","2013-09-05",509.100006
"748","2013-09-06",495.299988
"749","2013-09-09",482.700012
"750","2013-09-10",535.099976
"751","2013-09-11",505.899994
"752","2013-09-12",473.5
"753","2013-09-13",454.100006
"754","2013-09-16",452
"755","2013-09-17",454
"756","2013-09-18",498.799988
"757","2013-09-19",487.5
"758","2013-09-20",476.200012
"759","2013-09-23",499.799988
"760","2013-09-24",489.299988
"761","2013-09-25",500
"762","2013-09-26",492.899994
"763","2013-09-27",494.799988
"764","2013-09-30",516.400024
"765","2013-10-01",519.799988
"766","2013-10-02",517.200012
"767","2013-10-03",474.200012
"768","2013-10-04",503.600006
"769","2013-10-07",489.799988
"770","2013-10-08",446.200012
"771","2013-10-09",479.200012
"772","2013-10-10",519
"773","2013-10-11",514.200012
"774","2013-10-14",514.400024
"775","2013-10-15",512.299988
"776","2013-10-16",521.299988
"777","2013-10-17",565
"778","2013-10-18",572.099976
"779","2013-10-21",555.5
"780","2013-10-22",545.5
"781","2013-10-23",538.700012
"782","2013-10-24",532.599976
"783","2013-10-25",500.299988
"784","2013-10-28",500.200012
"785","2013-10-29",510.200012
"786","2013-10-30",499.100006
"787","2013-10-31",532.299988
"788","2013-11-01",533.900024
"789","2013-11-04",548.400024
"790","2013-11-05",543
"791","2013-11-06",535.900024
"792","2013-11-07",514
"793","2013-11-08",571.900024
"794","2013-11-11",624.099976
"795","2013-11-12",624.599976
"796","2013-11-13",674.299988
"797","2013-11-14",637
"798","2013-11-15",670.5
"799","2013-11-18",665.299988
"800","2013-11-19",674.299988
"801","2013-11-20",652.700012
"802","2013-11-21",677.599976
"803","2013-11-22",678.200012
"804","2013-11-25",654.400024
"805","2013-11-26",656.200012
"806","2013-11-27",655
"807","2013-11-29",649.5
"808","2013-12-02",718.5
"809","2013-12-03",765.400024
"810","2013-12-04",737.599976
"811","2013-12-05",726.700012
"812","2013-12-06",716.400024
"813","2013-12-09",700.200012
"814","2013-12-10",717.5
"815","2013-12-11",690.200012
"816","2013-12-12",718.200012
"817","2013-12-13",732.799988
"818","2013-12-16",724.700012
"819","2013-12-17",757.299988
"820","2013-12-18",760.599976
"821","2013-12-19",760.099976
"822","2013-12-20",772.299988
"823","2013-12-23",806.5
"824","2013-12-24",832.599976
"825","2013-12-26",815.799988
"826","2013-12-27",811.400024
"827","2013-12-30",811.799988
"828","2013-12-31",824.099976
"829","2014-01-02",825.099976
"830","2014-01-03",823.299988
"831","2014-01-06",839.799988
"832","2014-01-07",919.5
"833","2014-01-08",916.900024
"834","2014-01-09",889.5
"835","2014-01-10",892.099976
"836","2014-01-13",867.799988
"837","2014-01-14",884.599976
"838","2014-01-15",893.599976
"839","2014-01-16",879.400024
"840","2014-01-17",864.5
"841","2014-01-21",880.700012
"842","2014-01-22",948
"843","2014-01-23",874.700012
"844","2014-01-24",815.700012
"845","2014-01-27",791.599976
"846","2014-01-28",814.799988
"847","2014-01-29",804.299988
"848","2014-01-30",822
"849","2014-01-31",813.900024
"850","2014-02-03",785.799988
"851","2014-02-04",793.400024
"852","2014-02-05",722.599976
"853","2014-02-06",760.099976
"854","2014-02-07",784.900024
"855","2014-02-10",788.299988
"856","2014-02-11",780.200012
"857","2014-02-12",778.200012
"858","2014-02-13",815.099976
"859","2014-02-14",790
"860","2014-02-18",809.700012
"861","2014-02-19",815.299988
"862","2014-02-20",811
"863","2014-02-21",799.900024
"864","2014-02-24",750.099976
"865","2014-02-25",740.599976
"866","2014-02-26",764
"867","2014-02-27",775.200012
"868","2014-02-28",787.799988
"869","2014-03-03",791.400024
"870","2014-03-04",839.900024
"871","2014-03-05",937.700012
"872","2014-03-06",970
"873","2014-03-07",924.700012
"874","2014-03-10",893.900024
"875","2014-03-11",884.099976
"876","2014-03-12",877
"877","2014-03-13",847.5
"878","2014-03-14",831.700012
"879","2014-03-17",828
"880","2014-03-18",854.599976
"881","2014-03-19",828.099976
"882","2014-03-20",754
"883","2014-03-21",750.400024
"884","2014-03-24",700
"885","2014-03-25",708.299988
"886","2014-03-26",662.299988
"887","2014-03-27",660.799988
"888","2014-03-28",687.200012
"889","2014-03-31",684.200012
"890","2014-04-01",751
"891","2014-04-02",749
"892","2014-04-03",697.799988
"893","2014-04-04",671.900024
"894","2014-04-07",639.5
"895","2014-04-08",694
"896","2014-04-09",706.5
"897","2014-04-10",687.5
"898","2014-04-11",675
"899","2014-04-14",647
"900","2014-04-15",636
"901","2014-04-16",683.5
"902","2014-04-17",678.5
"903","2014-04-21",696
"904","2014-04-22",729
"905","2014-04-23",700
"906","2014-04-24",677.5
"907","2014-04-25",623
"908","2014-04-28",612
"909","2014-04-29",621
"910","2014-04-30",588.5
"911","2014-05-01",625.5
"912","2014-05-02",629.5
"913","2014-05-05",612.5
"914","2014-05-06",580.5
"915","2014-05-07",526
"916","2014-05-08",530
"917","2014-05-09",558.5
"918","2014-05-12",584
"919","2014-05-13",575.5
"920","2014-05-14",579
"921","2014-05-15",552
"922","2014-05-16",550.5
"923","2014-05-19",555
"924","2014-05-20",564
"925","2014-05-21",560.5
"926","2014-05-22",583
"927","2014-05-23",614
"928","2014-05-27",637
"929","2014-05-28",668
"930","2014-05-29",645.5
"931","2014-05-30",598.5
"932","2014-06-02",588.5
"933","2014-06-03",564
"934","2014-06-04",563
"935","2014-06-05",551.5
"936","2014-06-06",559.5
"937","2014-06-09",549.5
"938","2014-06-10",521
"939","2014-06-11",532
"940","2014-06-12",441.5
"941","2014-06-13",444
"942","2014-06-16",456.5
"943","2014-06-17",443.5
"944","2014-06-18",470
"945","2014-06-19",469
"946","2014-06-20",450.5
"947","2014-06-23",453
"948","2014-06-24",462
"949","2014-06-25",458.5
"950","2014-06-26",484.5
"951","2014-06-27",486
"952","2014-06-30",489.5
"953","2014-07-01",515
"954","2014-07-02",537.5
"955","2014-07-03",525.5
"956","2014-07-07",529.5
"957","2014-07-08",491.5
"958","2014-07-09",475
"959","2014-07-10",503.5
"960","2014-07-11",493
"961","2014-07-14",511.5
"962","2014-07-15",506
"963","2014-07-16",504
"964","2014-07-17",493
"965","2014-07-18",503
"966","2014-07-21",524
"967","2014-07-22",541
"968","2014-07-23",600
"969","2014-07-24",610.5
"970","2014-07-25",605.5
"971","2014-07-28",622.5
"972","2014-07-29",611
"973","2014-07-30",589
"974","2014-07-31",573.5
"975","2014-08-01",565
"976","2014-08-04",566.5
"977","2014-08-05",529.5
"978","2014-08-06",517
