"","date","PKBK"
"74","2007-04-19",8.962864
"75","2007-04-20",8.91427
"76","2007-04-23",8.719895
"77","2007-04-24",8.800885
"78","2007-04-25",8.817082
"79","2007-04-26",8.449929
"80","2007-04-27",8.908871
"81","2007-04-30",8.449929
"82","2007-05-01",8.773889
"83","2007-05-02",8.746892
"84","2007-05-03",8.719895
"85","2007-05-04",8.719895
"86","2007-05-07",8.719895
"87","2007-05-08",8.671301
"88","2007-05-09",8.665902
"89","2007-05-10",8.876475
"90","2007-05-11",8.876475
"91","2007-05-14",8.638906
"92","2007-05-15",8.892673
"93","2007-05-16",8.633506
"94","2007-05-17",8.455329
"95","2007-05-18",8.455329
"96","2007-05-21",8.493124
"97","2007-05-22",8.509322
"98","2007-05-23",8.692899
"99","2007-05-24",8.908871
"100","2007-05-25",9.043854
"101","2007-05-29",8.989861
"102","2007-05-30",8.989861
"103","2007-05-31",8.989861
"104","2007-06-01",8.827882
"105","2007-06-04",8.784687
"106","2007-06-05",8.763089
"107","2007-06-06",8.736094
"108","2007-06-07",8.908871
"109","2007-06-08",8.979062
"110","2007-06-11",9.162639
"111","2007-06-12",9.30842
"112","2007-06-13",9.31382
"113","2007-06-14",9.443403
"114","2007-06-15",9.529793
"115","2007-06-18",9.346216
"116","2007-06-19",9.346216
"117","2007-06-20",9.38941
"118","2007-06-21",9.378612
"119","2007-06-22",9.31922
"120","2007-06-25",8.984462
"121","2007-06-26",8.703697
"122","2007-06-27",8.968264
"123","2007-06-28",8.83868
"124","2007-06-29",8.962864
"125","2007-07-02",9.297622
"126","2007-07-03",9.448803
"127","2007-07-05",9.448803
"128","2007-07-06",9.448803
"129","2007-07-09",9.448803
"130","2007-07-10",9.448803
"131","2007-07-11",9.259827
"132","2007-07-12",9.54599
"133","2007-07-13",9.373212
"134","2007-07-16",9.497396
"135","2007-07-17",9.189635
"136","2007-07-18",9.438004
"137","2007-07-19",9.448803
"138","2007-07-20",9.448803
"139","2007-07-23",9.421806
"140","2007-07-24",9.421806
"141","2007-07-25",9.637779
"142","2007-07-26",9.384011
"143","2007-07-27",9.259827
"144","2007-07-30",9.303021
"145","2007-07-31",9.146441
"146","2007-08-01",9.092448
"147","2007-08-02",8.989861
"148","2007-08-03",8.638906
"149","2007-08-06",8.887274
"150","2007-08-07",8.962864
"151","2007-08-08",8.989861
"152","2007-08-09",8.649704
"153","2007-08-10",8.773889
"154","2007-08-13",8.773889
"155","2007-08-14",8.725294
"156","2007-08-15",8.692899
"157","2007-08-16",8.514721
"158","2007-08-17",8.725294
"159","2007-08-20",8.628107
"160","2007-08-21",8.638906
"161","2007-08-22",8.590311
"162","2007-08-23",8.6821
"163","2007-08-24",8.763089
"164","2007-08-27",8.746892
"165","2007-08-28",8.611909
"166","2007-08-29",8.800885
"167","2007-08-30",8.91427
"168","2007-08-31",8.83868
"169","2007-09-04",8.638906
"170","2007-09-05",8.703697
"171","2007-09-06",8.725294
"172","2007-09-07",8.644304
"173","2007-09-10",8.644304
"174","2007-09-11",8.719895
"175","2007-09-12",8.665902
"176","2007-09-13",8.892673
"177","2007-09-14",8.811684
"178","2007-09-17",8.795485
"179","2007-09-18",8.881875
"180","2007-09-19",8.854878
"181","2007-09-20",8.908871
"182","2007-09-21",9.00066
"183","2007-09-24",8.935867
"184","2007-09-25",8.854878
"185","2007-09-26",8.962864
"186","2007-09-27",8.768489
"187","2007-09-28",8.617308
"188","2007-10-01",8.638906
"189","2007-10-02",8.665902
"190","2007-10-03",8.644304
"191","2007-10-04",8.714496
"192","2007-10-05",8.709097
"193","2007-10-08",8.719895
"194","2007-10-09",8.692899
"195","2007-10-10",8.665902
"196","2007-10-11",8.595711
"197","2007-10-12",8.595711
"198","2007-10-15",8.595711
"199","2007-10-16",8.584912
"200","2007-10-17",8.563315
"201","2007-10-18",8.638906
"202","2007-10-19",8.541718
"203","2007-10-22",8.503922
"204","2007-10-23",8.541718
"205","2007-10-24",8.557916
"206","2007-10-25",8.449929
"207","2007-10-26",8.487724
"208","2007-10-29",8.498523
"209","2007-10-30",8.266353
"210","2007-10-31",7.888401
"211","2007-11-01",8.142168
"212","2007-11-02",8.185363
"213","2007-11-05",8.071978
"214","2007-11-06",8.077376
"215","2007-11-07",7.829008
"216","2007-11-08",8.152966
"217","2007-11-09",8.093575
"218","2007-11-12",8.044981
"219","2007-11-13",8.093575
"220","2007-11-14",8.093575
"221","2007-11-15",8.093575
"222","2007-11-16",8.093575
"223","2007-11-19",7.883001
"224","2007-11-20",7.829008
"225","2007-11-21",7.726421
"226","2007-11-23",7.726421
"227","2007-11-26",7.650831
"228","2007-11-27",7.856005
"229","2007-11-28",7.883001
"230","2007-11-29",7.888401
"231","2007-11-30",7.909998
"232","2007-12-03",7.667028
"233","2007-12-04",7.645431
"234","2007-12-05",7.667028
"235","2007-12-06",8.061178
"236","2007-12-07",8.066578
"237","2007-12-10",8.098974
"238","2007-12-11",8.044981
"239","2007-12-12",8.001786
"240","2007-12-13",8.098974
"241","2007-12-14",8.228558
"242","2007-12-17",8.228558
"243","2007-12-18",8.217759
"244","2007-12-19",8.260953
"245","2007-12-20",8.352741
"246","2007-12-21",8.520121
"247","2007-12-24",9.038455
"248","2007-12-26",9.583786
"249","2007-12-27",9.346216
"250","2007-12-28",9.38941
"251","2007-12-31",9.610783
"252","2008-01-02",9.535192
"253","2008-01-03",9.502796
"254","2008-01-04",9.448803
"255","2008-01-07",9.448803
"256","2008-01-08",9.421806
"257","2008-01-09",9.421806
"258","2008-01-10",9.605383
"259","2008-01-11",9.340816
"260","2008-01-14",9.346216
"261","2008-01-15",9.340816
"262","2008-01-16",9.448803
"263","2008-01-17",9.243629
"264","2008-01-18",9.448803
"265","2008-01-22",9.31382
"266","2008-01-23",9.297622
"267","2008-01-24",9.378612
"268","2008-01-25",9.259827
"269","2008-01-28",8.903472
"270","2008-01-29",9.31382
"271","2008-01-30",9.124844
"272","2008-01-31",9.173438
"273","2008-02-01",8.725294
"274","2008-02-04",9.016857
"275","2008-02-05",8.91427
"276","2008-02-06",8.773889
"277","2008-02-07",8.908871
"278","2008-02-08",8.773889
"279","2008-02-11",8.746892
"280","2008-02-12",8.730694
"281","2008-02-13",8.719895
"282","2008-02-14",8.719895
"283","2008-02-15",8.638906
"284","2008-02-19",8.628107
"285","2008-02-20",8.628107
"286","2008-02-21",8.644304
"287","2008-02-22",8.644304
"288","2008-02-25",8.449929
"289","2008-02-26",8.368939
"290","2008-02-27",8.260953
"291","2008-02-28",7.985588
"292","2008-02-29",7.985588
"293","2008-03-03",7.829008
"294","2008-03-04",8.007185
"295","2008-03-05",8.098974
"296","2008-03-06",7.883001
"297","2008-03-07",7.672428
"298","2008-03-10",7.807411
"299","2008-03-11",8.179963
"300","2008-03-12",7.802011
"301","2008-03-13",7.990987
"302","2008-03-14",7.802011
"303","2008-03-17",7.829008
"304","2008-03-18",8.077376
"305","2008-03-19",8.233956
"306","2008-03-20",8.233956
"307","2008-03-24",7.942394
"308","2008-03-25",8.05038
"309","2008-03-26",8.314946
"310","2008-03-27",8.304148
"311","2008-03-28",8.179963
"312","2008-03-31",8.611909
"313","2008-04-01",8.768489
"314","2008-04-02",8.908871
"315","2008-04-03",9.288983
"316","2008-04-04",9.320029
"317","2008-04-07",9.363494
"318","2008-04-08",9.31382
"319","2008-04-09",9.320029
"320","2008-04-10",9.009568
"321","2008-04-11",9.009568
"322","2008-04-14",9.31382
"323","2008-04-15",9.375912
"324","2008-04-16",10.058926
"325","2008-04-17",10.145854
"326","2008-04-18",9.891276
"327","2008-04-21",9.493887
"328","2008-04-22",9.493887
"329","2008-04-23",9.903695
"330","2008-04-24",9.77951
"331","2008-04-25",9.77951
"332","2008-04-28",9.456632
"333","2008-04-29",9.400749
"334","2008-04-30",9.86644
"335","2008-05-01",9.77951
"336","2008-05-02",9.481468
"337","2008-05-05",9.642908
"338","2008-05-06",9.580816
"339","2008-05-07",9.332447
"340","2008-05-08",9.375912
"341","2008-05-09",9.375912
"342","2008-05-12",9.003359
"343","2008-05-13",8.730154
"344","2008-05-14",8.692899
"345","2008-05-15",8.556295
"346","2008-05-16",8.537668
"347","2008-05-19",8.990941
"348","2008-05-20",8.990941
"349","2008-05-21",8.92264
"350","2008-05-22",8.941267
"351","2008-05-23",8.661853
"352","2008-05-27",8.661853
"353","2008-05-28",8.717735
"354","2008-05-29",8.630806
"355","2008-05-30",8.090605
"356","2008-06-02",8.754991
"357","2008-06-03",8.754991
"358","2008-06-04",8.668061
"359","2008-06-05",8.605969
"360","2008-06-06",8.605969
"361","2008-06-09",8.357601
"362","2008-06-10",8.357601
"363","2008-06-11",8.357601
"364","2008-06-12",8.196161
"365","2008-06-13",8.196161
"366","2008-06-16",8.413484
"367","2008-06-17",8.258254
"368","2008-06-18",8.090605
"369","2008-06-19",8.090605
"370","2008-06-20",8.109233
"371","2008-06-23",8.189952
"372","2008-06-24",7.916747
"373","2008-06-25",7.165432
"374","2008-06-26",6.892227
"375","2008-06-27",6.724578
"376","2008-06-30",6.209213
"377","2008-07-01",7.302035
"378","2008-07-02",6.923273
"379","2008-07-03",6.674904
"380","2008-07-07",6.910854
"381","2008-07-08",6.979156
"382","2008-07-09",7.035038
"383","2008-07-10",6.687323
"384","2008-07-11",6.674904
"385","2008-07-14",6.240259
"386","2008-07-15",6.215423
"387","2008-07-16",7.047457
"388","2008-07-17",7.438637
"389","2008-07-18",7.556612
"390","2008-07-21",7.985048
"391","2008-07-22",7.767726
"392","2008-07-23",7.767726
"393","2008-07-24",7.699424
"394","2008-07-25",7.643541
"395","2008-07-28",7.562822
"396","2008-07-29",7.562822
"397","2008-07-30",7.451056
"398","2008-07-31",7.451056
"399","2008-08-01",8.022304
"400","2008-08-04",7.333081
"401","2008-08-05",7.25857
"402","2008-08-06",7.451056
"403","2008-08-07",7.451056
"404","2008-08-08",7.451056
"405","2008-08-11",7.451056
"406","2008-08-12",7.451056
"407","2008-08-13",7.451056
"408","2008-08-14",7.326871
"409","2008-08-15",6.848762
"410","2008-08-18",7.140595
"411","2008-08-19",7.078503
"412","2008-08-20",7.078503
"413","2008-08-21",6.768043
"414","2008-08-22",6.768043
"415","2008-08-25",6.457582
"416","2008-08-26",6.364444
"417","2008-08-27",6.364444
"418","2008-08-28",6.364444
"419","2008-08-29",6.364444
"420","2008-09-02",6.643858
"421","2008-09-03",6.718369
"422","2008-09-04",6.718369
"423","2008-09-05",6.612812
"424","2008-09-08",6.724578
"425","2008-09-09",6.581766
"426","2008-09-10",6.39549
"427","2008-09-11",6.39549
"428","2008-09-12",6.364444
"429","2008-09-15",5.991891
"430","2008-09-16",5.9981
"431","2008-09-17",5.898753
"432","2008-09-18",5.898753
"433","2008-09-19",6.209213
"434","2008-09-22",6.147121
"435","2008-09-23",5.898753
"436","2008-09-24",5.898753
"437","2008-09-25",6.053983
"438","2008-09-26",5.60692
"439","2008-09-29",5.588292
"440","2008-09-30",5.569664
"441","2008-10-01",5.308877
"442","2008-10-02",5.308877
"443","2008-10-03",5.017044
"444","2008-10-06",4.874232
"445","2008-10-07",4.868023
"446","2008-10-08",4.868023
"447","2008-10-09",5.103973
"448","2008-10-10",5.091555
"449","2008-10-13",4.781094
"450","2008-10-14",5.122601
"451","2008-10-15",5.122601
"452","2008-10-16",5.122601
"453","2008-10-17",5.122601
"454","2008-10-20",4.967371
"455","2008-10-21",5.122601
"456","2008-10-22",4.874232
"457","2008-10-23",4.967371
"458","2008-10-24",4.961161
"459","2008-10-27",4.936325
"460","2008-10-28",4.967371
"461","2008-10-29",4.936325
"462","2008-10-30",4.967371
"463","2008-10-31",5.215739
"464","2008-11-03",5.277831
"465","2008-11-04",5.277831
"466","2008-11-05",5.774568
"467","2008-11-06",5.799405
"468","2008-11-07",5.768359
"469","2008-11-10",5.768359
"470","2008-11-11",5.650384
"471","2008-11-12",5.650384
"472","2008-11-13",5.650384
"473","2008-11-14",5.582083
"474","2008-11-17",5.886334
"475","2008-11-18",5.886334
"476","2008-11-19",5.308877
"477","2008-11-20",5.153647
"478","2008-11-21",4.967371
"479","2008-11-24",4.967371
"480","2008-11-25",4.501679
"481","2008-11-26",4.967371
"482","2008-11-28",5.277831
"483","2008-12-01",5.277831
"484","2008-12-02",5.010835
"485","2008-12-03",5.116392
"486","2008-12-04",4.967371
"487","2008-12-05",4.843186
"488","2008-12-08",4.65691
"489","2008-12-09",4.874232
"490","2008-12-10",4.967371
"491","2008-12-11",4.967371
"492","2008-12-12",4.967371
"493","2008-12-15",4.874232
"494","2008-12-16",5.091555
"495","2008-12-17",4.948743
"496","2008-12-18",4.681747
"497","2008-12-19",4.967371
"498","2008-12-22",4.967371
"499","2008-12-23",4.818349
"500","2008-12-24",5.060509
"501","2008-12-26",5.060509
"502","2008-12-29",4.967371
"503","2008-12-30",4.967371
"504","2008-12-31",4.774885
"505","2009-01-02",5.277831
"506","2009-01-05",4.97358
"507","2009-01-06",4.905279
"508","2009-01-07",4.619655
"509","2009-01-08",4.619655
"510","2009-01-09",4.501679
"511","2009-01-12",4.81214
"512","2009-01-13",4.57619
"513","2009-01-14",4.222265
"514","2009-01-15",4.191219
"515","2009-01-16",4.563772
"516","2009-01-20",4.346449
"517","2009-01-21",4.035989
"518","2009-01-22",4.029779
"519","2009-01-23",3.675854
"520","2009-01-26",4.011152
"521","2009-01-27",3.756574
"522","2009-01-28",3.911804
"523","2009-01-29",3.78762
"524","2009-01-30",4.035989
"525","2009-02-02",3.94285
"526","2009-02-03",3.905595
"527","2009-02-04",4.129127
"528","2009-02-05",4.098081
"529","2009-02-06",3.911804
"530","2009-02-09",3.911804
"531","2009-02-10",3.781411
"532","2009-02-11",3.86834
"533","2009-02-12",3.762783
"534","2009-02-13",4.029779
"535","2009-02-17",3.768992
"536","2009-02-18",3.725528
"537","2009-02-19",3.539252
"538","2009-02-20",3.47716
"539","2009-02-23",3.228791
"540","2009-02-24",3.340557
"541","2009-02-25",3.352975
"542","2009-02-26",3.47716
"543","2009-02-27",3.458532
"544","2009-03-02",3.365394
"545","2009-03-03",3.085979
"546","2009-03-04",3.104607
"547","2009-03-05",3.036305
"548","2009-03-06",2.943167
"549","2009-03-09",2.645125
"550","2009-03-10",2.781728
"551","2009-03-11",2.980422
"552","2009-03-12",3.408858
"553","2009-03-13",3.694482
"554","2009-03-16",3.725528
"555","2009-03-17",3.762783
"556","2009-03-18",3.762783
"557","2009-03-19",3.762783
"558","2009-03-20",3.874549
"559","2009-03-23",3.973897
"560","2009-03-24",4.042198
"561","2009-03-25",4.10429
"562","2009-03-26",4.222265
"563","2009-03-27",4.222265
"564","2009-03-30",3.725528
"565","2009-03-31",4.346449
"566","2009-04-01",4.346449
"567","2009-04-02",4.346449
"568","2009-04-03",4.116708
"569","2009-04-06",4.116708
"570","2009-04-07",4.191219
"571","2009-04-08",4.191219
"572","2009-04-09",3.955269
"573","2009-04-13",4.216056
"574","2009-04-14",3.849712
"575","2009-04-15",4.247102
"576","2009-04-16",3.78762
"577","2009-04-17",4.035989
"578","2009-04-20",4.035989
"579","2009-04-21",4.02357
"580","2009-04-22",4.098081
"581","2009-04-23",4.191219
"582","2009-04-24",4.191219
"583","2009-04-27",4.470634
"584","2009-04-28",4.470634
"585","2009-04-29",4.346449
"586","2009-04-30",4.346449
"587","2009-05-01",4.346449
"588","2009-05-04",4.160173
"589","2009-05-05",4.185009
"590","2009-05-06",4.191219
"591","2009-05-07",4.035989
"592","2009-05-08",3.855922
"593","2009-05-11",4.029779
"594","2009-05-12",4.035989
"595","2009-05-13",3.930432
"596","2009-05-14",4.02357
"597","2009-05-15",4.004942
"598","2009-05-18",4.035989
"599","2009-05-19",3.94285
"600","2009-05-20",4.004942
"601","2009-05-21",4.191219
"602","2009-05-22",4.116708
"603","2009-05-26",4.377495
"604","2009-05-27",4.638282
"605","2009-05-28",4.886651
"606","2009-05-29",5.588292
"607","2009-06-01",5.898753
"608","2009-06-02",6.053983
"609","2009-06-03",6.053983
"610","2009-06-04",5.743522
"611","2009-06-05",5.743522
"612","2009-06-08",6.047774
"613","2009-06-09",5.867706
"614","2009-06-10",5.569664
"615","2009-06-11",5.83666
"616","2009-06-12",6.116075
"617","2009-06-15",5.793196
"618","2009-06-16",6.053983
"619","2009-06-17",5.948426
"620","2009-06-18",5.861497
"621","2009-06-19",5.83666
"622","2009-06-22",5.84287
"623","2009-06-23",5.687639
"624","2009-06-24",5.83666
"625","2009-06-25",5.774568
"626","2009-06-26",5.805614
"627","2009-06-29",5.805614
"628","2009-06-30",5.687639
"629","2009-07-01",5.687639
"630","2009-07-02",5.948426
"631","2009-07-06",5.700058
"632","2009-07-07",5.923589
"633","2009-07-08",5.687639
"634","2009-07-09",5.973263
"635","2009-07-10",5.867706
"636","2009-07-13",5.700058
"637","2009-07-14",5.700058
"638","2009-07-15",5.302668
"639","2009-07-16",5.582083
"640","2009-07-17",5.215739
"641","2009-07-20",5.488945
"642","2009-07-21",5.464108
"643","2009-07-22",5.122601
"644","2009-07-23",5.240576
"645","2009-07-24",5.513782
"646","2009-07-27",5.575873
"647","2009-07-28",5.246785
"648","2009-07-29",5.389597
"649","2009-07-30",5.557246
"650","2009-07-31",5.51999
"651","2009-08-03",5.575873
"652","2009-08-04",5.488945
"653","2009-08-05",5.575873
"654","2009-08-06",5.588292
"655","2009-08-07",5.650384
"656","2009-08-10",5.60692
"657","2009-08-11",5.433062
"658","2009-08-12",5.588292
"659","2009-08-13",5.898753
"660","2009-08-14",6.103657
"661","2009-08-17",5.929799
"662","2009-08-18",6.140912
"663","2009-08-19",5.973263
"664","2009-08-20",6.196795
"665","2009-08-21",5.234367
"666","2009-08-24",5.538618
"667","2009-08-25",5.985682
"668","2009-08-26",5.985682
"669","2009-08-27",5.5262
"670","2009-08-28",5.712476
"671","2009-08-31",5.712476
"672","2009-09-01",5.737313
"673","2009-09-02",5.28404
"674","2009-09-03",5.557246
"675","2009-09-04",5.315086
"676","2009-09-08",5.402016
"677","2009-09-09",5.277831
"678","2009-09-10",5.321296
"679","2009-09-11",5.482735
"680","2009-09-14",5.513782
"681","2009-09-15",5.712476
"682","2009-09-16",5.743522
"683","2009-09-17",5.700058
"684","2009-09-18",5.898753
"685","2009-09-21",5.488945
"686","2009-09-22",5.5262
"687","2009-09-23",5.886334
"688","2009-09-24",5.886334
"689","2009-09-25",5.886334
"690","2009-09-28",5.588292
"691","2009-09-29",5.470317
"692","2009-09-30",5.29025
"693","2009-10-01",5.433062
"694","2009-10-02",5.780777
"695","2009-10-05",5.780777
"696","2009-10-06",5.780777
"697","2009-10-07",5.563455
"698","2009-10-08",5.60692
"699","2009-10-09",5.594501
"700","2009-10-12",5.594501
"701","2009-10-13",5.724895
"702","2009-10-14",5.5262
"703","2009-10-15",5.712476
"704","2009-10-16",5.687639
"705","2009-10-19",5.743522
"706","2009-10-20",5.731104
"707","2009-10-21",5.743522
"708","2009-10-22",5.743522
"709","2009-10-23",5.619338
"710","2009-10-26",5.712476
"711","2009-10-27",5.737313
"712","2009-10-28",5.712476
"713","2009-10-29",5.650384
"714","2009-10-30",5.650384
"715","2009-11-02",5.737313
"716","2009-11-03",5.315086
"717","2009-11-04",5.308877
"718","2009-11-05",5.28404
"719","2009-11-06",5.433062
"720","2009-11-09",5.277831
"721","2009-11-10",5.588292
"722","2009-11-11",4.719002
"723","2009-11-12",5.010835
"724","2009-11-13",5.265413
"725","2009-11-16",5.346133
"726","2009-11-17",5.277831
"727","2009-11-18",5.551037
"728","2009-11-19",5.414434
"729","2009-11-20",5.017044
"730","2009-11-23",5.20953
"731","2009-11-24",5.277831
"732","2009-11-25",5.097764
"733","2009-11-27",5.097764
"734","2009-11-30",5.265413
"735","2009-12-01",5.5262
"736","2009-12-02",4.824559
"737","2009-12-03",5.501363
"738","2009-12-04",5.339923
"739","2009-12-07",5.234367
"740","2009-12-08",5.234367
"741","2009-12-09",4.905279
"742","2009-12-10",4.948743
"743","2009-12-11",4.843186
"744","2009-12-14",4.663119
"745","2009-12-15",4.836977
"746","2009-12-16",4.73763
"747","2009-12-17",4.65691
"748","2009-12-18",4.65691
"749","2009-12-21",5.029463
"750","2009-12-22",5.091555
"751","2009-12-23",5.085346
"752","2009-12-24",5.246785
"753","2009-12-28",4.979789
"754","2009-12-29",5.271622
"755","2009-12-30",5.259203
"756","2009-12-31",5.271622
"757","2010-01-04",5.060509
"758","2010-01-05",5.271622
"759","2010-01-06",5.296459
"760","2010-01-07",5.302668
"761","2010-01-08",5.402016
"762","2010-01-11",5.370969
"763","2010-01-12",5.383388
"764","2010-01-13",5.383388
"765","2010-01-14",5.339923
"766","2010-01-15",5.277831
"767","2010-01-19",5.339923
"768","2010-01-20",5.327505
"769","2010-01-21",5.383388
"770","2010-01-22",5.377179
"771","2010-01-25",5.377179
"772","2010-01-26",4.81214
"773","2010-01-27",4.905279
"774","2010-01-28",4.979789
"775","2010-01-29",5.315086
"776","2010-02-01",5.575873
"777","2010-02-02",5.83666
"778","2010-02-03",5.805614
"779","2010-02-04",5.898753
"780","2010-02-05",5.880125
"781","2010-02-08",5.470317
"782","2010-02-09",5.749732
"783","2010-02-10",5.867706
"784","2010-02-11",5.768359
"785","2010-02-12",5.768359
"786","2010-02-16",5.613129
"787","2010-02-17",5.718685
"788","2010-02-18",5.408225
"789","2010-02-19",5.544827
"790","2010-02-22",5.470317
"791","2010-02-23",5.501363
"792","2010-02-24",5.370969
"793","2010-02-25",5.395806
"794","2010-02-26",5.5262
"795","2010-03-01",5.5262
"796","2010-03-02",5.352342
"797","2010-03-03",5.5262
"798","2010-03-04",5.718685
"799","2010-03-05",5.370969
"800","2010-03-08",5.402016
"801","2010-03-09",5.75594
"802","2010-03-10",5.706267
"803","2010-03-11",5.68143
"804","2010-03-12",5.5262
"805","2010-03-15",5.457899
"806","2010-03-16",5.551037
"807","2010-03-17",5.5262
"808","2010-03-18",5.588292
"809","2010-03-19",5.774568
"810","2010-03-22",5.656593
"811","2010-03-23",5.619338
"812","2010-03-24",5.60071
"813","2010-03-25",5.594501
"814","2010-03-26",5.669012
"815","2010-03-29",5.662803
"816","2010-03-30",5.619338
"817","2010-03-31",5.662803
"818","2010-04-01",5.662803
"819","2010-04-05",5.569664
"820","2010-04-06",5.644175
"821","2010-04-07",5.538618
"822","2010-04-08",5.594501
"823","2010-04-09",5.650384
"824","2010-04-12",5.644175
"825","2010-04-13",5.898753
"826","2010-04-14",6.053983
"827","2010-04-15",6.010519
"828","2010-04-16",6.116075
"829","2010-04-19",6.184376
"830","2010-04-20",6.70595
"831","2010-04-21",6.333397
"832","2010-04-22",6.693532
"833","2010-04-23",6.699741
"834","2010-04-26",6.966737
"835","2010-04-27",7.059875
"836","2010-04-28",7.916747
"837","2010-04-29",7.916747
"838","2010-04-30",7.761517
"839","2010-05-03",7.606286
"840","2010-05-04",7.755307
"841","2010-05-05",7.066085
"842","2010-05-06",7.215106
"843","2010-05-07",7.315074
"844","2010-05-10",7.724882
"845","2010-05-11",7.963937
"846","2010-05-12",8.148351
"847","2010-05-13",7.909296
"848","2010-05-14",7.397036
"849","2010-05-17",7.144321
"850","2010-05-18",6.946247
"851","2010-05-19",6.905266
"852","2010-05-20",6.966737
"853","2010-05-21",7.137491
"854","2010-05-24",7.137491
"855","2010-05-25",6.789154
"856","2010-05-26",6.693532
"857","2010-05-27",6.563759
"858","2010-05-28",6.563759
"859","2010-06-01",6.659381
"860","2010-06-02",6.659381
"861","2010-06-03",6.495458
"862","2010-06-04",6.317874
"863","2010-06-07",6.181272
"864","2010-06-08",6.249573
"865","2010-06-09",6.488628
"866","2010-06-10",6.317874
"867","2010-06-11",6.317874
"868","2010-06-14",6.194932
"869","2010-06-15",6.11297
"870","2010-06-16",5.976368
"871","2010-06-17",6.338365
"872","2010-06-18",6.720852
"873","2010-06-21",6.720852
"874","2010-06-22",6.352025
"875","2010-06-23",6.584249
"876","2010-06-24",6.433987
"877","2010-06-25",6.529609
"878","2010-06-28",6.488628
"879","2010-06-29",6.181272
"880","2010-06-30",6.324705
"881","2010-07-01",6.065159
"882","2010-07-02",5.990028
"883","2010-07-06",6.07882
"884","2010-07-07",6.304214
"885","2010-07-08",6.488628
"886","2010-07-09",6.147121
"887","2010-07-12",6.215423
"888","2010-07-13",5.757803
"889","2010-07-14",5.757803
"890","2010-07-15",5.805614
"891","2010-07-16",5.805614
"892","2010-07-19",5.744143
"893","2010-07-20",5.771464
"894","2010-07-21",5.798784
"895","2010-07-22",5.805614
"896","2010-07-23",5.798784
"897","2010-07-26",5.785124
"898","2010-07-27",6.222252
"899","2010-07-28",6.065159
"900","2010-07-29",5.955877
"901","2010-07-30",6.10614
"902","2010-08-02",6.07882
"903","2010-08-03",5.969538
"904","2010-08-04",6.194932
"905","2010-08-05",6.290554
"906","2010-08-06",6.297384
"907","2010-08-09",6.440817
"908","2010-08-10",6.461308
"909","2010-08-11",5.996858
"910","2010-08-12",5.880746
"911","2010-08-13",6.147121
"912","2010-08-16",6.10614
"913","2010-08-17",6.037839
"914","2010-08-18",5.846595
"915","2010-08-19",5.771464
"916","2010-08-20",5.675842
"917","2010-08-23",5.689502
"918","2010-08-24",5.867085
"919","2010-08-25",5.689502
"920","2010-08-26",5.839765
"921","2010-08-27",5.812445
"922","2010-08-30",5.798784
"923","2010-08-31",5.696332
"924","2010-09-01",5.669012
"925","2010-09-02",5.669012
"926","2010-09-03",5.839765
"927","2010-09-07",5.675842
"928","2010-09-08",5.785124
"929","2010-09-09",5.942217
"930","2010-09-10",5.942217
"931","2010-09-13",5.703162
"932","2010-09-14",5.873916
