"","date","OGS"
"130","2014-07-23",37.869999
"131","2014-07-24",38.330002
"132","2014-07-25",37.610001
"133","2014-07-28",37.900002
"134","2014-07-29",37.75
"135","2014-07-30",36.860001
"136","2014-07-31",36
"137","2014-08-01",35.77
"138","2014-08-04",36.18
"139","2014-08-05",35.709999
"140","2014-08-06",35.029999
"141","2014-08-07",35.040001
"142","2014-08-08",35.560001
"143","2014-08-11",35.220001
"144","2014-08-12",35.349998
"145","2014-08-13",35.490002
"146","2014-08-14",36.240002
"147","2014-08-15",36.889999
"148","2014-08-18",36.529999
"149","2014-08-19",36.990002
"150","2014-08-20",37.119999
"151","2014-08-21",36.959999
"152","2014-08-22",36.779999
"153","2014-08-25",36.810001
"154","2014-08-26",36.77
"155","2014-08-27",37.290001
"156","2014-08-28",37.02
"157","2014-08-29",37.43
"158","2014-09-02",37.25
"159","2014-09-03",37
"160","2014-09-04",37.060001
"161","2014-09-05",37.360001
"162","2014-09-08",37.419998
"163","2014-09-09",36.990002
"164","2014-09-10",36.900002
"165","2014-09-11",37.18
"166","2014-09-12",36.209999
"167","2014-09-15",36.049999
"168","2014-09-16",36.389999
"169","2014-09-17",36.279999
"170","2014-09-18",36.360001
"171","2014-09-19",36.669998
"172","2014-09-22",35.93
"173","2014-09-23",35.849998
"174","2014-09-24",35.400002
"175","2014-09-25",34.950001
"176","2014-09-26",34.779999
"177","2014-09-29",34.700001
"178","2014-09-30",34.25
"179","2014-10-01",34.279999
"180","2014-10-02",34.299999
"181","2014-10-03",34.93
"182","2014-10-06",34.880001
"183","2014-10-07",34.599998
"184","2014-10-08",35.709999
"185","2014-10-09",34.52
"186","2014-10-10",34.900002
"187","2014-10-13",35.060001
"188","2014-10-14",36.130001
"189","2014-10-15",35.73
"190","2014-10-16",35.689999
"191","2014-10-17",35.48
"192","2014-10-20",35.990002
"193","2014-10-21",36.279999
"194","2014-10-22",36.470001
"195","2014-10-23",36.950001
"196","2014-10-24",36.84
"197","2014-10-27",36.860001
"198","2014-10-28",38
"199","2014-10-29",37.389999
"200","2014-10-30",37.830002
"201","2014-10-31",37.950001
"202","2014-11-03",38.080002
"203","2014-11-04",38.439999
"204","2014-11-05",38.82
"205","2014-11-06",39.02
"206","2014-11-07",39.330002
"207","2014-11-10",39.25
"208","2014-11-11",39.080002
"209","2014-11-12",38.950001
"210","2014-11-13",37.98
"211","2014-11-14",38.130001
"212","2014-11-17",38.529999
"213","2014-11-18",38.689999
"214","2014-11-19",38.619999
"215","2014-11-20",38.669998
"216","2014-11-21",39.080002
"217","2014-11-24",38.990002
"218","2014-11-25",39.02
"219","2014-11-26",39.060001
"220","2014-11-28",38.82
"221","2014-12-01",39.330002
"222","2014-12-02",40.66
"223","2014-12-03",41.810001
"224","2014-12-04",41.779999
"225","2014-12-05",42.16
"226","2014-12-08",42.16
"227","2014-12-09",42.939999
"228","2014-12-10",41.93
"229","2014-12-11",42.700001
"230","2014-12-12",41.560001
"231","2014-12-15",41.310001
"232","2014-12-16",40.900002
"233","2014-12-17",41.619999
"234","2014-12-18",42.240002
"235","2014-12-19",42.209999
"236","2014-12-22",41.470001
"237","2014-12-23",41.740002
"238","2014-12-24",42.290001
"239","2014-12-26",42.860001
"240","2014-12-29",44.189999
"241","2014-12-30",42
"242","2014-12-31",41.220001
"243","2015-01-02",41.93
"244","2015-01-05",41.540001
"245","2015-01-06",41.299999
"246","2015-01-07",42.599998
"247","2015-01-08",43.810001
"248","2015-01-09",43.419998
"249","2015-01-12",43.080002
"250","2015-01-13",43.48
"251","2015-01-14",44.119999
"252","2015-01-15",43.93
"253","2015-01-16",44.869999
"254","2015-01-20",45.380001
"255","2015-01-21",45.73
"256","2015-01-22",46
"257","2015-01-23",46.110001
"258","2015-01-26",45.900002
"259","2015-01-27",45.880001
"260","2015-01-28",45.040001
"261","2015-01-29",45.52
"262","2015-01-30",44.189999
"263","2015-02-02",44.889999
"264","2015-02-03",44.970001
"265","2015-02-04",44.27
"266","2015-02-05",44.75
"267","2015-02-06",42.869999
"268","2015-02-09",42.07
"269","2015-02-10",42.75
"270","2015-02-11",42.09
"271","2015-02-12",42.610001
"272","2015-02-13",41.970001
"273","2015-02-17",41.400002
"274","2015-02-18",42.240002
"275","2015-02-19",41.939999
"276","2015-02-20",42.150002
"277","2015-02-23",42.689999
"278","2015-02-24",42.66
"279","2015-02-25",42.130001
"280","2015-02-26",41.75
"281","2015-02-27",41.610001
"282","2015-03-02",41.16
"283","2015-03-03",41.16
"284","2015-03-04",40.700001
"285","2015-03-05",41.200001
"286","2015-03-06",40.02
"287","2015-03-09",39.380001
"288","2015-03-10",39.700001
"289","2015-03-11",40.099998
"290","2015-03-12",40.990002
"291","2015-03-13",40.549999
"292","2015-03-16",41.349998
"293","2015-03-17",41.09
"294","2015-03-18",42.110001
"295","2015-03-19",42.209999
"296","2015-03-20",42.93
"297","2015-03-23",42.639999
"298","2015-03-24",42.509998
"299","2015-03-25",42
"300","2015-03-26",41.799999
"301","2015-03-27",42.099998
"302","2015-03-30",42.82
"303","2015-03-31",43.23
"304","2015-04-01",43.540001
"305","2015-04-02",43.139999
"306","2015-04-06",43.450001
"307","2015-04-07",42.900002
"308","2015-04-08",42.759998
"309","2015-04-09",42.580002
"310","2015-04-10",43.040001
"311","2015-04-13",42.509998
"312","2015-04-14",42.43
"313","2015-04-15",42.799999
"314","2015-04-16",42.880001
"315","2015-04-17",42.209999
"316","2015-04-20",42.75
"317","2015-04-21",42.669998
"318","2015-04-22",42.389999
"319","2015-04-23",42.48
"320","2015-04-24",43
"321","2015-04-27",42.290001
"322","2015-04-28",42.669998
"323","2015-04-29",42.34
"324","2015-04-30",41.970001
"325","2015-05-01",42.470001
"326","2015-05-04",42.02
"327","2015-05-05",41.41
"328","2015-05-06",41.419998
"329","2015-05-07",41.73
"330","2015-05-08",42.240002
"331","2015-05-11",42.110001
"332","2015-05-12",41.849998
"333","2015-05-13",41.77
"334","2015-05-14",42.5
"335","2015-05-15",42.810001
"336","2015-05-18",43.189999
"337","2015-05-19",43.189999
"338","2015-05-20",43.639999
"339","2015-05-21",43.759998
"340","2015-05-22",43.830002
"341","2015-05-26",43.450001
"342","2015-05-27",43.799999
"343","2015-05-28",44.060001
"344","2015-05-29",44.330002
"345","2015-06-01",44.220001
"346","2015-06-02",43.130001
"347","2015-06-03",42.509998
"348","2015-06-04",42.150002
"349","2015-06-05",41.509998
"350","2015-06-08",41.43
"351","2015-06-09",41.689999
"352","2015-06-10",42.400002
"353","2015-06-11",42.610001
"354","2015-06-12",42.369999
"355","2015-06-15",42.189999
"356","2015-06-16",42.57
"357","2015-06-17",42.73
"358","2015-06-18",43.119999
"359","2015-06-19",43
"360","2015-06-22",43.080002
"361","2015-06-23",42.689999
"362","2015-06-24",42.939999
"363","2015-06-25",42.34
"364","2015-06-26",42.5
"365","2015-06-29",42.32
"366","2015-06-30",42.560001
"367","2015-07-01",42.48
"368","2015-07-02",43.18
"369","2015-07-06",43.490002
"370","2015-07-07",44.880001
"371","2015-07-08",44.810001
"372","2015-07-09",43.900002
"373","2015-07-10",43.48
"374","2015-07-13",43.290001
"375","2015-07-14",43.77
"376","2015-07-15",44.18
"377","2015-07-16",44.919998
"378","2015-07-17",44.740002
"379","2015-07-20",44.220001
"380","2015-07-21",43.790001
"381","2015-07-22",44.290001
"382","2015-07-23",43.790001
"383","2015-07-24",43.77
"384","2015-07-27",43.610001
"385","2015-07-28",43.59
"386","2015-07-29",43.700001
"387","2015-07-30",44.18
"388","2015-07-31",45.029999
"389","2015-08-03",44.990002
"390","2015-08-04",44.450001
"391","2015-08-05",44.73
"392","2015-08-06",44.23
"393","2015-08-07",44.630001
"394","2015-08-10",44.68
"395","2015-08-11",44.540001
"396","2015-08-12",44.400002
"397","2015-08-13",44.389999
"398","2015-08-14",45.09
"399","2015-08-17",45.560001
"400","2015-08-18",45.200001
"401","2015-08-19",45.119999
"402","2015-08-20",44.709999
"403","2015-08-21",44.220001
"404","2015-08-24",42.82
"405","2015-08-25",42.689999
"406","2015-08-26",43
"407","2015-08-27",43.330002
"408","2015-08-28",43.029999
"409","2015-08-31",42.970001
"410","2015-09-01",41.919998
"411","2015-09-02",41.779999
"412","2015-09-03",42.139999
"413","2015-09-04",41.700001
"414","2015-09-08",42.830002
"415","2015-09-09",42.77
"416","2015-09-10",42.119999
"417","2015-09-11",42.43
"418","2015-09-14",42.360001
"419","2015-09-15",42.740002
"420","2015-09-16",43.349998
"421","2015-09-17",44.029999
"422","2015-09-18",43.990002
"423","2015-09-21",43.98
"424","2015-09-22",43.619999
"425","2015-09-23",43.57
"426","2015-09-24",44.080002
"427","2015-09-25",44.16
"428","2015-09-28",44.279999
"429","2015-09-29",44.349998
"430","2015-09-30",45.330002
"431","2015-10-01",45.18
"432","2015-10-02",46.150002
"433","2015-10-05",47.110001
"434","2015-10-06",46.470001
"435","2015-10-07",46.689999
"436","2015-10-08",47.66
"437","2015-10-09",47.470001
"438","2015-10-12",47.900002
"439","2015-10-13",47.470001
"440","2015-10-14",47.040001
"441","2015-10-15",47.77
"442","2015-10-16",48.259998
"443","2015-10-19",48.84
"444","2015-10-20",48.650002
"445","2015-10-21",48.09
"446","2015-10-22",49.009998
"447","2015-10-23",48.32
"448","2015-10-26",49.130001
"449","2015-10-27",48.639999
"450","2015-10-28",49.25
"451","2015-10-29",48.810001
"452","2015-10-30",48.84
"453","2015-11-02",48.32
"454","2015-11-03",48.540001
"455","2015-11-04",48.740002
"456","2015-11-05",48.490002
"457","2015-11-06",46.77
"458","2015-11-09",46.360001
"459","2015-11-10",47.209999
"460","2015-11-11",47.880001
"461","2015-11-12",47.02
"462","2015-11-13",46.32
"463","2015-11-16",47.580002
"464","2015-11-17",47.32
"465","2015-11-18",47.75
"466","2015-11-19",48.16
"467","2015-11-20",47.84
"468","2015-11-23",48.52
"469","2015-11-24",48.700001
"470","2015-11-25",48.700001
"471","2015-11-27",48.919998
"472","2015-11-30",48.75
"473","2015-12-01",48.98
"474","2015-12-02",48.77
"475","2015-12-03",47.740002
"476","2015-12-04",48.439999
"477","2015-12-07",48.27
"478","2015-12-08",48.830002
"479","2015-12-09",48.400002
"480","2015-12-10",47.68
"481","2015-12-11",46.849998
"482","2015-12-14",46.82
"483","2015-12-15",48.040001
"484","2015-12-16",49.080002
"485","2015-12-17",49.080002
"486","2015-12-18",48.689999
"487","2015-12-21",48.700001
"488","2015-12-22",49.709999
"489","2015-12-23",50.439999
"490","2015-12-24",50.349998
"491","2015-12-28",51.330002
"492","2015-12-29",51.299999
"493","2015-12-30",51.34
"494","2015-12-31",50.169998
"495","2016-01-04",48.799999
"496","2016-01-05",48.869999
"497","2016-01-06",49.380001
"498","2016-01-07",48.400002
"499","2016-01-08",48.43
"500","2016-01-11",49.09
"501","2016-01-12",49.209999
"502","2016-01-13",48.950001
"503","2016-01-14",51.41
"504","2016-01-15",51.299999
"505","2016-01-19",51.650002
"506","2016-01-20",52.189999
"507","2016-01-21",51.200001
"508","2016-01-22",52.669998
"509","2016-01-25",52.299999
"510","2016-01-26",53.400002
"511","2016-01-27",53.060001
"512","2016-01-28",54.689999
"513","2016-01-29",56.560001
"514","2016-02-01",56.919998
"515","2016-02-02",57.939999
"516","2016-02-03",57.830002
"517","2016-02-04",56.740002
"518","2016-02-05",56.900002
"519","2016-02-08",57.93
"520","2016-02-09",58.290001
"521","2016-02-10",57.880001
"522","2016-02-11",57.439999
"523","2016-02-12",58.139999
"524","2016-02-16",58.299999
"525","2016-02-17",58.060001
"526","2016-02-18",58.580002
"527","2016-02-19",58.029999
"528","2016-02-22",58.25
"529","2016-02-23",58.41
"530","2016-02-24",59.41
"531","2016-02-25",59.75
"532","2016-02-26",57.59
"533","2016-02-29",57.98
"534","2016-03-01",58.139999
"535","2016-03-02",58.349998
"536","2016-03-03",58.48
"537","2016-03-04",59.139999
"538","2016-03-07",58.990002
"539","2016-03-08",59.380001
"540","2016-03-09",59.720001
"541","2016-03-10",59.919998
"542","2016-03-11",59.580002
"543","2016-03-14",59.43
"544","2016-03-15",59.599998
"545","2016-03-16",60.139999
"546","2016-03-17",60.119999
"547","2016-03-18",58.23
"548","2016-03-21",58.080002
"549","2016-03-22",58.689999
"550","2016-03-23",58.669998
"551","2016-03-24",59.98
"552","2016-03-28",59.849998
"553","2016-03-29",61.52
"554","2016-03-30",61.779999
"555","2016-03-31",61.099998
"556","2016-04-01",61.16
"557","2016-04-04",60.549999
"558","2016-04-05",59.259998
"559","2016-04-06",59.360001
"560","2016-04-07",59.720001
"561","2016-04-08",60.119999
"562","2016-04-11",59.459999
"563","2016-04-12",60.25
"564","2016-04-13",60.099998
"565","2016-04-14",59.560001
"566","2016-04-15",59.77
"567","2016-04-18",59.82
"568","2016-04-19",60.439999
"569","2016-04-20",58.900002
"570","2016-04-21",56.950001
"571","2016-04-22",57.25
"572","2016-04-25",57.59
"573","2016-04-26",57.900002
"574","2016-04-27",58.259998
"575","2016-04-28",58.330002
"576","2016-04-29",58.470001
"577","2016-05-02",59.669998
"578","2016-05-03",59.93
"579","2016-05-04",61.119999
"580","2016-05-05",60.099998
"581","2016-05-06",60.150002
"582","2016-05-09",60.73
"583","2016-05-10",60.720001
"584","2016-05-11",60.310001
"585","2016-05-12",60.32
"586","2016-05-13",60.32
"587","2016-05-16",60.57
"588","2016-05-17",57.93
"589","2016-05-18",57.09
"590","2016-05-19",57.189999
"591","2016-05-20",57.73
"592","2016-05-23",57.310001
"593","2016-05-24",58.380001
"594","2016-05-25",58.110001
"595","2016-05-26",58.689999
"596","2016-05-27",59.150002
"597","2016-05-31",58.650002
"598","2016-06-01",58.720001
"599","2016-06-02",58.849998
"600","2016-06-03",60.27
"601","2016-06-06",60.639999
"602","2016-06-07",60.959999
"603","2016-06-08",61.720001
"604","2016-06-09",62.990002
"605","2016-06-10",62.68
"606","2016-06-13",62.580002
"607","2016-06-14",63.040001
"608","2016-06-15",62.389999
"609","2016-06-16",62.75
"610","2016-06-17",62.23
"611","2016-06-20",62.369999
"612","2016-06-21",62.799999
"613","2016-06-22",62.25
"614","2016-06-23",63.049999
"615","2016-06-24",62.84
"616","2016-06-27",63.049999
"617","2016-06-28",63.700001
"618","2016-06-29",64.150002
"619","2016-06-30",66.589996
"620","2016-07-01",65.629997
"621","2016-07-05",66.5
"622","2016-07-06",66.5
"623","2016-07-07",65.379997
"624","2016-07-08",65.980003
"625","2016-07-11",65.910004
"626","2016-07-12",66.010002
"627","2016-07-13",66.25
"628","2016-07-14",65.919998
"629","2016-07-15",66.099998
"630","2016-07-18",65.949997
"631","2016-07-19",65.760002
"632","2016-07-20",65.32
"633","2016-07-21",65.629997
"634","2016-07-22",66.099998
"635","2016-07-25",65.309998
"636","2016-07-26",64.860001
"637","2016-07-27",64.080002
"638","2016-07-28",64.480003
"639","2016-07-29",64.959999
"640","2016-08-01",64.599998
"641","2016-08-02",63.990002
"642","2016-08-03",63.830002
"643","2016-08-04",63.98
"644","2016-08-05",63.52
"645","2016-08-08",63.389999
"646","2016-08-09",63.529999
"647","2016-08-10",63.48
"648","2016-08-11",62.669998
"649","2016-08-12",62.599998
"650","2016-08-15",61.939999
"651","2016-08-16",60.77
"652","2016-08-17",61.27
"653","2016-08-18",62.66
"654","2016-08-19",61.990002
"655","2016-08-22",62.310001
"656","2016-08-23",62.220001
"657","2016-08-24",62.16
"658","2016-08-25",62.450001
"659","2016-08-26",61.540001
"660","2016-08-29",62.299999
"661","2016-08-30",61.630001
"662","2016-08-31",61.23
"663","2016-09-01",61.43
"664","2016-09-02",62.290001
"665","2016-09-06",62.59
"666","2016-09-07",63.439999
"667","2016-09-08",63.59
"668","2016-09-09",60.349998
"669","2016-09-12",61.040001
"670","2016-09-13",59.950001
"671","2016-09-14",59.5
"672","2016-09-15",60.400002
"673","2016-09-16",60.959999
"674","2016-09-19",61.93
"675","2016-09-20",61.75
"676","2016-09-21",63.700001
"677","2016-09-22",64.989998
"678","2016-09-23",64.089996
"679","2016-09-26",64.040001
"680","2016-09-27",63.720001
"681","2016-09-28",63.41
"682","2016-09-29",62.16
"683","2016-09-30",61.84
"684","2016-10-03",60.970001
"685","2016-10-04",59.119999
"686","2016-10-05",58.419998
"687","2016-10-06",57.450001
"688","2016-10-07",56.939999
"689","2016-10-10",57.720001
"690","2016-10-11",56.75
"691","2016-10-12",57.700001
"692","2016-10-13",59.200001
"693","2016-10-14",59.459999
"694","2016-10-17",60.240002
"695","2016-10-18",60.759998
"696","2016-10-19",61.16
"697","2016-10-20",61.029999
"698","2016-10-21",60.52
"699","2016-10-24",60.59
"700","2016-10-25",61
"701","2016-10-26",60.73
"702","2016-10-27",60.02
"703","2016-10-28",59.84
"704","2016-10-31",61.279999
"705","2016-11-01",58.990002
"706","2016-11-02",58.189999
"707","2016-11-03",58.599998
"708","2016-11-04",58.279999
"709","2016-11-07",59.779999
"710","2016-11-08",60.5
"711","2016-11-09",59.619999
"712","2016-11-10",57.060001
"713","2016-11-11",57.549999
"714","2016-11-14",58.189999
"715","2016-11-15",59.25
"716","2016-11-16",59.18
"717","2016-11-17",59.330002
"718","2016-11-18",59.740002
"719","2016-11-21",61.049999
"720","2016-11-22",61.619999
"721","2016-11-23",61.150002
"722","2016-11-25",62.23
"723","2016-11-28",61.939999
"724","2016-11-29",62.650002
"725","2016-11-30",60.009998
"726","2016-12-01",59.360001
"727","2016-12-02",60.279999
"728","2016-12-05",60.669998
"729","2016-12-06",60.790001
"730","2016-12-07",61.950001
"731","2016-12-08",63.389999
"732","2016-12-09",62.759998
"733","2016-12-12",63.220001
"734","2016-12-13",63.470001
"735","2016-12-14",61.82
"736","2016-12-15",62.43
"737","2016-12-16",63.139999
"738","2016-12-19",63.529999
"739","2016-12-20",63.91
"740","2016-12-21",63.959999
"741","2016-12-22",64.440002
"742","2016-12-23",64.43
"743","2016-12-27",64.589996
"744","2016-12-28",63.540001
"745","2016-12-29",64.550003
"746","2016-12-30",63.959999
"747","2017-01-03",63.709999
"748","2017-01-04",65.059998
"749","2017-01-05",64.860001
"750","2017-01-06",64.360001
"751","2017-01-09",62.310001
"752","2017-01-10",62.369999
"753","2017-01-11",62.779999
"754","2017-01-12",62.299999
"755","2017-01-13",62.349998
"756","2017-01-17",62.66
"757","2017-01-18",64.370003
"758","2017-01-19",63.150002
"759","2017-01-20",63.689999
"760","2017-01-23",63.950001
"761","2017-01-24",64.150002
"762","2017-01-25",63.75
"763","2017-01-26",64.349998
"764","2017-01-27",64.410004
"765","2017-01-30",63.189999
"766","2017-01-31",64.620003
"767","2017-02-01",63.080002
"768","2017-02-02",63.73
"769","2017-02-03",64.610001
"770","2017-02-06",63.779999
"771","2017-02-07",63.709999
"772","2017-02-08",63.82
"773","2017-02-09",63.59
"774","2017-02-10",64.25
"775","2017-02-13",64.410004
"776","2017-02-14",63.919998
"777","2017-02-15",64.080002
"778","2017-02-16",64.010002
"779","2017-02-17",63.970001
"780","2017-02-21",64.720001
"781","2017-02-22",64.389999
"782","2017-02-23",66.25
"783","2017-02-24",66.360001
"784","2017-02-27",65.940002
"785","2017-02-28",65.550003
"786","2017-03-01",66.400002
"787","2017-03-02",66.010002
"788","2017-03-03",65.489998
"789","2017-03-06",65.57
"790","2017-03-07",65.279999
"791","2017-03-08",63.779999
"792","2017-03-09",63.669998
"793","2017-03-10",64.709999
"794","2017-03-13",64.879997
"795","2017-03-14",64.800003
"796","2017-03-15",65.790001
"797","2017-03-16",65.790001
"798","2017-03-17",66.260002
"799","2017-03-20",65.370003
"800","2017-03-21",66.610001
"801","2017-03-22",67.050003
"802","2017-03-23",67.709999
"803","2017-03-24",67.699997
"804","2017-03-27",68
"805","2017-03-28",68.470001
"806","2017-03-29",68.589996
"807","2017-03-30",67.849998
"808","2017-03-31",67.599998
"809","2017-04-03",67.650002
"810","2017-04-04",67.959999
"811","2017-04-05",68.220001
"812","2017-04-06",68.510002
"813","2017-04-07",68.349998
"814","2017-04-10",68.110001
"815","2017-04-11",68.739998
"816","2017-04-12",68.839996
"817","2017-04-13",68.220001
"818","2017-04-17",69.269997
"819","2017-04-18",69.150002
"820","2017-04-19",68.919998
"821","2017-04-20",69.010002
"822","2017-04-21",68.889999
"823","2017-04-24",69.040001
"824","2017-04-25",69.690002
"825","2017-04-26",69.93
"826","2017-04-27",69.660004
"827","2017-04-28",68.830002
"828","2017-05-01",68.830002
"829","2017-05-02",69.519997
"830","2017-05-03",68.629997
"831","2017-05-04",68.849998
"832","2017-05-05",69.339996
"833","2017-05-08",69.150002
"834","2017-05-09",67.82
"835","2017-05-10",68.279999
"836","2017-05-11",67.949997
"837","2017-05-12",68.709999
"838","2017-05-15",69.029999
"839","2017-05-16",67.830002
"840","2017-05-17",67.699997
"841","2017-05-18",68.120003
"842","2017-05-19",68.550003
"843","2017-05-22",69.099998
"844","2017-05-23",69.5
"845","2017-05-24",69.610001
"846","2017-05-25",70.519997
"847","2017-05-26",70.669998
"848","2017-05-30",70.470001
"849","2017-05-31",70.650002
"850","2017-06-01",71.82
"851","2017-06-02",72.400002
"852","2017-06-05",71.459999
"853","2017-06-06",71.18
"854","2017-06-07",71.040001
"855","2017-06-08",71.32
"856","2017-06-09",71.760002
"857","2017-06-12",71.410004
"858","2017-06-13",71.639999
"859","2017-06-14",71.970001
"860","2017-06-15",71.970001
"861","2017-06-16",72.230003
"862","2017-06-19",71.839996
"863","2017-06-20",71.699997
"864","2017-06-21",71.160004
"865","2017-06-22",70.879997
"866","2017-06-23",70.720001
"867","2017-06-26",70.949997
"868","2017-06-27",71.160004
"869","2017-06-28",70.110001
"870","2017-06-29",69.610001
"871","2017-06-30",69.809998
"872","2017-07-03",69.669998
"873","2017-07-05",69.489998
"874","2017-07-06",69.379997
"875","2017-07-07",70.300003
"876","2017-07-10",69.519997
"877","2017-07-11",68.800003
"878","2017-07-12",69.800003
"879","2017-07-13",69.169998
"880","2017-07-14",69.5
"881","2017-07-17",69.470001
"882","2017-07-18",69.529999
"883","2017-07-19",70.309998
"884","2017-07-20",70.940002
"885","2017-07-21",72.209999
"886","2017-07-24",71.540001
"887","2017-07-25",72.660004
"888","2017-07-26",72.910004
"889","2017-07-27",73.150002
"890","2017-07-28",72.75
"891","2017-07-31",72.779999
"892","2017-08-01",73.949997
"893","2017-08-02",73.559998
"894","2017-08-03",73.720001
"895","2017-08-04",73.779999
"896","2017-08-07",73.989998
"897","2017-08-08",74.629997
"898","2017-08-09",74.489998
"899","2017-08-10",74.589996
"900","2017-08-11",73.989998
"901","2017-08-14",74.57
"902","2017-08-15",74.230003
"903","2017-08-16",74.550003
"904","2017-08-17",73.959999
"905","2017-08-18",73.660004
"906","2017-08-21",73.900002
"907","2017-08-22",74.989998
"908","2017-08-23",74.970001
"909","2017-08-24",75.370003
"910","2017-08-25",75.230003
"911","2017-08-28",75.279999
"912","2017-08-29",75.330002
"913","2017-08-30",74.830002
"914","2017-08-31",75.239998
"915","2017-09-01",75.199997
"916","2017-09-05",75.190002
"917","2017-09-06",74.379997
"918","2017-09-07",75.120003
"919","2017-09-08",74.809998
"920","2017-09-11",75.730003
"921","2017-09-12",74.849998
"922","2017-09-13",74.349998
"923","2017-09-14",74.839996
"924","2017-09-15",75.309998
"925","2017-09-18",74.709999
"926","2017-09-19",74.599998
"927","2017-09-20",74.129997
"928","2017-09-21",74.419998
"929","2017-09-22",73.980003
"930","2017-09-25",74.809998
"931","2017-09-26",74.839996
"932","2017-09-27",74.739998
"933","2017-09-28",74.660004
"934","2017-09-29",73.639999
"935","2017-10-02",73.860001
"936","2017-10-03",73.699997
"937","2017-10-04",74.019997
"938","2017-10-05",74.309998
"939","2017-10-06",74.230003
"940","2017-10-09",74.470001
"941","2017-10-10",74.82
"942","2017-10-11",74.620003
"943","2017-10-12",75.080002
"944","2017-10-13",74.75
"945","2017-10-16",74.610001
"946","2017-10-17",74.760002
"947","2017-10-18",75.120003
"948","2017-10-19",75.309998
"949","2017-10-20",75.160004
