"","date","EDSA"
"1","2010-06-21",84
"2","2010-06-22",84
"3","2010-06-23",84
"4","2010-06-24",84
"5","2010-06-25",88.199997
"6","2010-06-28",88.199997
"7","2010-06-29",88.199997
"8","2010-06-30",88.199997
"9","2010-07-01",88.199997
"10","2010-07-02",88.199997
"11","2010-07-06",88.199997
"12","2010-07-07",88.199997
"13","2010-07-08",88.199997
"14","2010-07-09",88.199997
"15","2010-07-12",88.199997
"16","2010-07-13",88.199997
"17","2010-07-14",88.199997
"18","2010-07-15",88.199997
"19","2010-07-16",88.199997
"20","2010-07-19",88.199997
"21","2010-07-20",88.199997
"22","2010-07-21",88.199997
"23","2010-07-22",88.199997
"24","2010-07-23",88.199997
"25","2010-07-26",88.199997
"26","2010-07-27",88.199997
"27","2010-07-28",88.199997
"28","2010-07-29",88.199997
"29","2010-07-30",88.199997
"30","2010-08-02",88.199997
"31","2010-08-03",147
"32","2010-08-04",147
"33","2010-08-05",147
"34","2010-08-06",147
"35","2010-08-09",147
"36","2010-08-10",147
"37","2010-08-11",147
"38","2010-08-12",147
"39","2010-08-13",121.800003
"40","2010-08-16",121.800003
"41","2010-08-17",121.800003
"42","2010-08-18",121.800003
"43","2010-08-19",121.800003
"44","2010-08-20",121.800003
"45","2010-08-23",121.800003
"46","2010-08-24",121.800003
"47","2010-08-25",100.800003
"48","2010-08-26",100.800003
"49","2010-08-27",100.800003
"50","2010-08-30",100.800003
"51","2010-08-31",121.800003
"52","2010-09-01",121.800003
"53","2010-09-02",121.800003
"54","2010-09-03",138.600006
"55","2010-09-07",138.600006
"56","2010-09-08",142.800003
"57","2010-09-09",151.199997
"58","2010-09-10",168
"59","2010-09-13",180.600006
"60","2010-09-14",168
"61","2010-09-15",155.399994
"62","2010-09-16",159.600006
"63","2010-09-17",168
"64","2010-09-20",197.399994
"65","2010-09-21",193.199997
"66","2010-09-22",197.399994
"67","2010-09-23",184.800003
"68","2010-09-24",184.800003
"69","2010-09-27",184.800003
"70","2010-09-28",184.800003
"71","2010-09-29",189
"72","2010-09-30",197.399994
"73","2010-10-01",197.399994
"74","2010-10-04",189
"75","2010-10-05",189
"76","2010-10-06",193.199997
"77","2010-10-07",197.399994
"78","2010-10-08",189
"79","2010-10-11",189
"80","2010-10-12",193.199997
"81","2010-10-13",201.600006
"82","2010-10-14",231
"83","2010-10-15",226.800003
"84","2010-10-18",226.800003
"85","2010-10-19",222.600006
"86","2010-10-20",289.799988
"87","2010-10-21",306.600006
"88","2010-10-22",319.200012
"89","2010-10-25",323.399994
"90","2010-10-26",327.600006
"91","2010-10-27",323.399994
"92","2010-10-28",327.600006
"93","2010-10-29",357
"94","2010-11-01",336
"95","2010-11-02",331.799988
"96","2010-11-03",336
"97","2010-11-04",373.799988
"98","2010-11-05",428.399994
"99","2010-11-08",453.600006
"100","2010-11-09",462
"101","2010-11-10",445.200012
"102","2010-11-11",411.600006
"103","2010-11-12",403.200012
"104","2010-11-15",411.600006
"105","2010-11-16",361.200012
"106","2010-11-17",407.399994
"107","2010-11-18",411.600006
"108","2010-11-19",428.399994
"109","2010-11-22",424.200012
"110","2010-11-23",424.200012
"111","2010-11-24",403.200012
"112","2010-11-26",415.799988
"113","2010-11-29",428.399994
"114","2010-11-30",441
"115","2010-12-01",457.799988
"116","2010-12-02",453.600006
"117","2010-12-03",445.200012
"118","2010-12-06",453.600006
"119","2010-12-07",474.600006
"120","2010-12-08",432.600006
"121","2010-12-09",478.799988
"122","2010-12-10",554.400024
"123","2010-12-13",529.200012
"124","2010-12-14",525
"125","2010-12-15",487.200012
"126","2010-12-16",525
"127","2010-12-17",495.600006
"128","2010-12-20",487.200012
"129","2010-12-21",487.200012
"130","2010-12-22",470.399994
"131","2010-12-23",478.799988
"132","2010-12-27",478.799988
"133","2010-12-28",478.799988
"134","2010-12-29",504
"135","2010-12-30",596.400024
"136","2010-12-31",600.599976
"137","2011-01-03",600.599976
"138","2011-01-04",546
"139","2011-01-05",579.599976
"140","2011-01-06",520.799988
"141","2011-01-07",495.600006
"142","2011-01-10",495.600006
"143","2011-01-11",478.799988
"144","2011-01-12",495.600006
"145","2011-01-13",462
"146","2011-01-14",478.799988
"147","2011-01-18",470.399994
"148","2011-01-19",462
"149","2011-01-20",436.799988
"150","2011-01-21",432.600006
"151","2011-01-24",428.399994
"152","2011-01-25",457.799988
"153","2011-01-26",466.200012
"154","2011-01-27",445.200012
"155","2011-01-28",441
"156","2011-01-31",445.200012
"157","2011-02-01",424.200012
"158","2011-02-02",462
"159","2011-02-03",441
"160","2011-02-04",457.799988
"161","2011-02-07",449.399994
"162","2011-02-08",474.600006
"163","2011-02-09",483
"164","2011-02-10",495.600006
"165","2011-02-11",508.200012
"166","2011-02-14",487.200012
"167","2011-02-15",495.600006
"168","2011-02-16",487.200012
"169","2011-02-17",462
"170","2011-02-18",478.799988
"171","2011-02-22",428.399994
"172","2011-02-23",436.799988
"173","2011-02-24",424.200012
"174","2011-02-25",441
"175","2011-02-28",445.200012
"176","2011-03-01",441
"177","2011-03-02",441
"178","2011-03-03",441
"179","2011-03-04",441
"180","2011-03-07",420
"181","2011-03-08",415.799988
"182","2011-03-09",373.799988
"183","2011-03-10",352.799988
"184","2011-03-11",357
"185","2011-03-14",331.799988
"186","2011-03-15",323.399994
"187","2011-03-16",315
"188","2011-03-17",331.799988
"189","2011-03-18",310.799988
"190","2011-03-21",357
"191","2011-03-22",382.200012
"192","2011-03-23",382.200012
"193","2011-03-24",369.600006
"194","2011-03-25",365.399994
"195","2011-03-28",420
"196","2011-03-29",420
"197","2011-03-30",407.399994
"198","2011-03-31",399
"199","2011-04-01",365.399994
"200","2011-04-04",348.600006
"201","2011-04-05",357
"202","2011-04-06",357
"203","2011-04-07",390.600006
"204","2011-04-08",415.799988
"205","2011-04-11",382.200012
"206","2011-04-12",373.799988
"207","2011-04-13",361.200012
"208","2011-04-14",365.399994
"209","2011-04-15",365.399994
"210","2011-04-18",340.200012
"211","2011-04-19",352.799988
"212","2011-04-20",369.600006
"213","2011-04-21",352.799988
"214","2011-04-25",327.600006
"215","2011-04-26",327.600006
"216","2011-04-27",357
"217","2011-04-28",357
"218","2011-04-29",340.200012
"219","2011-05-02",323.399994
"220","2011-05-03",323.399994
"221","2011-05-04",331.799988
"222","2011-05-05",310.799988
"223","2011-05-06",331.799988
"224","2011-05-09",327.600006
"225","2011-05-10",331.799988
"226","2011-05-11",315
"227","2011-05-12",319.200012
"228","2011-05-13",323.399994
"229","2011-05-16",298.200012
"230","2011-05-17",294
"231","2011-05-18",281.399994
"232","2011-05-19",281.399994
"233","2011-05-20",277.200012
"234","2011-05-23",277.200012
"235","2011-05-24",277.200012
"236","2011-05-25",277.200012
"237","2011-05-26",298.200012
"238","2011-05-27",289.799988
"239","2011-05-31",268.799988
"240","2011-06-01",264.600006
"241","2011-06-02",264.600006
"242","2011-06-03",264.600006
"243","2011-06-06",264.600006
"244","2011-06-07",268.799988
"245","2011-06-08",260.399994
"246","2011-06-09",260.399994
"247","2011-06-10",252
"248","2011-06-13",256.200012
"249","2011-06-14",256.200012
"250","2011-06-15",247.800003
"251","2011-06-16",247.800003
"252","2011-06-17",260.399994
"253","2011-06-20",252
"254","2011-06-21",235.199997
"255","2011-06-22",235.199997
"256","2011-06-23",235.199997
"257","2011-06-24",235.199997
"258","2011-06-27",235.199997
"259","2011-06-28",235.199997
"260","2011-06-29",239.399994
"261","2011-06-30",226.800003
"262","2011-07-01",226.800003
"263","2011-07-05",239.399994
"264","2011-07-06",239.399994
"265","2011-07-07",264.600006
"266","2011-07-08",273
"267","2011-07-11",268.799988
"268","2011-07-12",252
"269","2011-07-13",252
"270","2011-07-14",252
"271","2011-07-15",260.399994
"272","2011-07-18",277.200012
"273","2011-07-19",298.200012
"274","2011-07-20",285.600006
"275","2011-07-21",289.799988
"276","2011-07-22",281.399994
"277","2011-07-25",289.799988
"278","2011-07-26",294
"279","2011-07-27",289.799988
"280","2011-07-28",268.799988
"281","2011-07-29",247.800003
"282","2011-08-01",247.800003
"283","2011-08-02",231
"284","2011-08-03",235.199997
"285","2011-08-04",252
"286","2011-08-05",256.200012
"287","2011-08-08",218.399994
"288","2011-08-09",231
"289","2011-08-10",247.800003
"290","2011-08-11",247.800003
"291","2011-08-12",247.800003
"292","2011-08-15",277.200012
"293","2011-08-16",285.600006
"294","2011-08-17",273
"295","2011-08-18",256.200012
"296","2011-08-19",239.399994
"297","2011-08-22",243.600006
"298","2011-08-23",252
"299","2011-08-24",252
"300","2011-08-25",252
"301","2011-08-26",235.199997
"302","2011-08-29",243.600006
"303","2011-08-30",252
"304","2011-08-31",235.199997
"305","2011-09-01",235.199997
"306","2011-09-02",226.800003
"307","2011-09-06",226.800003
"308","2011-09-07",231
"309","2011-09-08",222.600006
"310","2011-09-09",218.399994
"311","2011-09-12",218.399994
"312","2011-09-13",218.399994
"313","2011-09-14",214.199997
"314","2011-09-15",214.199997
"315","2011-09-16",197.399994
"316","2011-09-19",189
"317","2011-09-20",214.199997
"318","2011-09-21",193.199997
"319","2011-09-22",193.199997
"320","2011-09-23",163.800003
"321","2011-09-26",163.800003
"322","2011-09-27",168
"323","2011-09-28",168
"324","2011-09-29",172.199997
"325","2011-09-30",172.199997
"326","2011-10-03",172.199997
"327","2011-10-04",138.600006
"328","2011-10-05",180.600006
"329","2011-10-06",180.600006
"330","2011-10-07",184.800003
"331","2011-10-10",184.800003
"332","2011-10-11",184.800003
"333","2011-10-12",184.800003
"334","2011-10-13",159.600006
"335","2011-10-14",159.600006
"336","2011-10-17",180.600006
"337","2011-10-18",189
"338","2011-10-19",189
"339","2011-10-20",168
"340","2011-10-21",168
"341","2011-10-24",168
"342","2011-10-25",168
"343","2011-10-26",163.800003
"344","2011-10-27",163.800003
"345","2011-10-28",168
"346","2011-10-31",168
"347","2011-11-01",168
