"","date","WIRE"
"182","2007-09-21",25.370001
"183","2007-09-24",25.51
"184","2007-09-25",25.24
"185","2007-09-26",25.5
"186","2007-09-27",25.67
"187","2007-09-28",25.129999
"188","2007-10-01",26.17
"189","2007-10-02",26.93
"190","2007-10-03",26.16
"191","2007-10-04",26.51
"192","2007-10-05",26.450001
"193","2007-10-08",26.209999
"194","2007-10-09",26.370001
"195","2007-10-10",26.049999
"196","2007-10-11",25.540001
"197","2007-10-12",25.27
"198","2007-10-15",24.34
"199","2007-10-16",24.200001
"200","2007-10-17",24.16
"201","2007-10-18",23.34
"202","2007-10-19",22.5
"203","2007-10-22",22.440001
"204","2007-10-23",23.15
"205","2007-10-24",20.92
"206","2007-10-25",21.209999
"207","2007-10-26",20.549999
"208","2007-10-29",20.700001
"209","2007-10-30",20.65
"210","2007-10-31",21
"211","2007-11-01",20.17
"212","2007-11-02",19.950001
"213","2007-11-05",20.01
"214","2007-11-06",19.940001
"215","2007-11-07",19.57
"216","2007-11-08",19.610001
"217","2007-11-09",19.309999
"218","2007-11-12",19.08
"219","2007-11-13",19.389999
"220","2007-11-14",19.18
"221","2007-11-15",18.43
"222","2007-11-16",17.809999
"223","2007-11-19",17.299999
"224","2007-11-20",17.26
"225","2007-11-21",16.76
"226","2007-11-23",17.02
"227","2007-11-26",16.309999
"228","2007-11-27",16.25
"229","2007-11-28",17.77
"230","2007-11-29",17.68
"231","2007-11-30",17.1
"232","2007-12-03",16.6
"233","2007-12-04",16.23
"234","2007-12-05",16.35
"235","2007-12-06",17.34
"236","2007-12-07",17
"237","2007-12-10",17.219999
"238","2007-12-11",16.68
"239","2007-12-12",16.379999
"240","2007-12-13",16.450001
"241","2007-12-14",16.35
"242","2007-12-17",16.25
"243","2007-12-18",16.620001
"244","2007-12-19",15.5
"245","2007-12-20",15.96
"246","2007-12-21",16.790001
"247","2007-12-24",16.969999
"248","2007-12-26",16.9
"249","2007-12-27",16.299999
"250","2007-12-28",16.07
"251","2007-12-31",15.92
"252","2008-01-02",15.79
"253","2008-01-03",15.98
"254","2008-01-04",15.77
"255","2008-01-07",15.82
"256","2008-01-08",15.68
"257","2008-01-09",15.91
"258","2008-01-10",16.290001
"259","2008-01-11",15.76
"260","2008-01-14",16.370001
"261","2008-01-15",15.94
"262","2008-01-16",16.389999
"263","2008-01-17",15.78
"264","2008-01-18",15.45
"265","2008-01-22",15.57
"266","2008-01-23",15.87
"267","2008-01-24",16.01
"268","2008-01-25",16.120001
"269","2008-01-28",15.72
"270","2008-01-29",15.98
"271","2008-01-30",15.96
"272","2008-01-31",16.68
"273","2008-02-01",17.43
"274","2008-02-04",17.15
"275","2008-02-05",16.549999
"276","2008-02-06",16.809999
"277","2008-02-07",16.120001
"278","2008-02-08",15.83
"279","2008-02-11",16.15
"280","2008-02-12",17.02
"281","2008-02-13",17.559999
"282","2008-02-14",17.17
"283","2008-02-15",17.040001
"284","2008-02-19",17.09
"285","2008-02-20",17.389999
"286","2008-02-21",17.02
"287","2008-02-22",17.059999
"288","2008-02-25",17.200001
"289","2008-02-26",17.5
"290","2008-02-27",17.15
"291","2008-02-28",17.049999
"292","2008-02-29",16.75
"293","2008-03-03",16.860001
"294","2008-03-04",16.200001
"295","2008-03-05",16.34
"296","2008-03-06",15.81
"297","2008-03-07",15.68
"298","2008-03-10",15.49
"299","2008-03-11",16.030001
"300","2008-03-12",15.89
"301","2008-03-13",15.98
"302","2008-03-14",15.65
"303","2008-03-17",15.81
"304","2008-03-18",16.809999
"305","2008-03-19",16.5
"306","2008-03-20",16.25
"307","2008-03-24",17.049999
"308","2008-03-25",17.889999
"309","2008-03-26",17.98
"310","2008-03-27",18.42
"311","2008-03-28",18.200001
"312","2008-03-31",18.209999
"313","2008-04-01",18.74
"314","2008-04-02",18.67
"315","2008-04-03",18.4
"316","2008-04-04",18.610001
"317","2008-04-07",18.360001
"318","2008-04-08",18.610001
"319","2008-04-09",18.42
"320","2008-04-10",18.65
"321","2008-04-11",18.370001
"322","2008-04-14",18.049999
"323","2008-04-15",18.049999
"324","2008-04-16",18.92
"325","2008-04-17",19.51
"326","2008-04-18",19.280001
"327","2008-04-21",19.370001
"328","2008-04-22",19.08
"329","2008-04-23",18.67
"330","2008-04-24",22.969999
"331","2008-04-25",23.1
"332","2008-04-28",22.540001
"333","2008-04-29",23.299999
"334","2008-04-30",22.6
"335","2008-05-01",22.709999
"336","2008-05-02",22.379999
"337","2008-05-05",22.620001
"338","2008-05-06",22.950001
"339","2008-05-07",22.5
"340","2008-05-08",23
"341","2008-05-09",22.309999
"342","2008-05-12",22.82
"343","2008-05-13",24.459999
"344","2008-05-14",24.01
"345","2008-05-15",24.41
"346","2008-05-16",23.790001
"347","2008-05-19",24.09
"348","2008-05-20",24.17
"349","2008-05-21",24.09
"350","2008-05-22",24.5
"351","2008-05-23",23.940001
"352","2008-05-27",24.709999
"353","2008-05-28",24.25
"354","2008-05-29",21.940001
"355","2008-05-30",22.65
"356","2008-06-02",22.32
"357","2008-06-03",22.01
"358","2008-06-04",22.1
"359","2008-06-05",22.01
"360","2008-06-06",21.08
"361","2008-06-09",21.860001
"362","2008-06-10",21.799999
"363","2008-06-11",21.02
"364","2008-06-12",21.219999
"365","2008-06-13",21.35
"366","2008-06-16",21.32
"367","2008-06-17",21.48
"368","2008-06-18",22.450001
"369","2008-06-19",22.950001
"370","2008-06-20",22.780001
"371","2008-06-23",21.959999
"372","2008-06-24",21.5
"373","2008-06-25",21.6
"374","2008-06-26",20.82
"375","2008-06-27",21.57
"376","2008-06-30",21.190001
"377","2008-07-01",21.51
"378","2008-07-02",21.389999
"379","2008-07-03",21.07
"380","2008-07-07",20.66
"381","2008-07-08",21.17
"382","2008-07-09",21.48
"383","2008-07-10",22.17
"384","2008-07-11",22.690001
"385","2008-07-14",22.299999
"386","2008-07-15",21.799999
"387","2008-07-16",22
"388","2008-07-17",22
"389","2008-07-18",21.75
"390","2008-07-21",22.33
"391","2008-07-22",22.719999
"392","2008-07-23",22.549999
"393","2008-07-24",18.950001
"394","2008-07-25",18.690001
"395","2008-07-28",18.1
"396","2008-07-29",18.629999
"397","2008-07-30",18.18
"398","2008-07-31",18.23
"399","2008-08-01",18.51
"400","2008-08-04",17.99
"401","2008-08-05",18.129999
"402","2008-08-06",18.52
"403","2008-08-07",18.6
"404","2008-08-08",19.450001
"405","2008-08-11",20.469999
"406","2008-08-12",19.950001
"407","2008-08-13",20.26
"408","2008-08-14",20.379999
"409","2008-08-15",20.440001
"410","2008-08-18",19.709999
"411","2008-08-19",19.32
"412","2008-08-20",18.92
"413","2008-08-21",19.57
"414","2008-08-22",19.549999
"415","2008-08-25",18.98
"416","2008-08-26",18.700001
"417","2008-08-27",19
"418","2008-08-28",19.030001
"419","2008-08-29",19.07
"420","2008-09-02",18.26
"421","2008-09-03",18.16
"422","2008-09-04",17.860001
"423","2008-09-05",17.92
"424","2008-09-08",17.889999
"425","2008-09-09",17.629999
"426","2008-09-10",17.790001
"427","2008-09-11",18.370001
"428","2008-09-12",19.209999
"429","2008-09-15",18.799999
"430","2008-09-16",19.190001
"431","2008-09-17",18.25
"432","2008-09-18",18.83
"433","2008-09-19",20.629999
"434","2008-09-22",20.15
"435","2008-09-23",18.85
"436","2008-09-24",18.629999
"437","2008-09-25",18.26
"438","2008-09-26",18.25
"439","2008-09-29",17.73
"440","2008-09-30",18.110001
"441","2008-10-01",18.01
"442","2008-10-02",17.629999
"443","2008-10-03",16.84
"444","2008-10-06",16.950001
"445","2008-10-07",15.75
"446","2008-10-08",15.06
"447","2008-10-09",14.4
"448","2008-10-10",16.200001
"449","2008-10-13",16.559999
"450","2008-10-14",16.190001
"451","2008-10-15",14.97
"452","2008-10-16",16.41
"453","2008-10-17",15.62
"454","2008-10-20",16.030001
"455","2008-10-21",14.72
"456","2008-10-22",14.3
"457","2008-10-23",15.49
"458","2008-10-24",16.75
"459","2008-10-27",15.8
"460","2008-10-28",17.139999
"461","2008-10-29",18.25
"462","2008-10-30",19.190001
"463","2008-10-31",19.17
"464","2008-11-03",19.51
"465","2008-11-04",18.969999
"466","2008-11-05",18.280001
"467","2008-11-06",17.75
"468","2008-11-07",18.200001
"469","2008-11-10",17.379999
"470","2008-11-11",17.700001
"471","2008-11-12",16.219999
"472","2008-11-13",17.09
"473","2008-11-14",16.58
"474","2008-11-17",15.75
"475","2008-11-18",15.65
"476","2008-11-19",13.85
"477","2008-11-20",13.56
"478","2008-11-21",15.05
"479","2008-11-24",15.61
"480","2008-11-25",15.86
"481","2008-11-26",16.889999
"482","2008-11-28",16.959999
"483","2008-12-01",15.11
"484","2008-12-02",16.610001
"485","2008-12-03",16.969999
"486","2008-12-04",16.200001
"487","2008-12-05",16.290001
"488","2008-12-08",16.6
"489","2008-12-09",16.6
"490","2008-12-10",16.9
"491","2008-12-11",16.15
"492","2008-12-12",16.549999
"493","2008-12-15",16.559999
"494","2008-12-16",17.629999
"495","2008-12-17",17.870001
"496","2008-12-18",18.1
"497","2008-12-19",18.49
"498","2008-12-22",17.48
"499","2008-12-23",17
"500","2008-12-24",17.309999
"501","2008-12-26",17.370001
"502","2008-12-29",16.84
"503","2008-12-30",18.059999
"504","2008-12-31",18.959999
"505","2009-01-02",19.51
"506","2009-01-05",18.66
"507","2009-01-06",19.290001
"508","2009-01-07",18.43
"509","2009-01-08",18.68
"510","2009-01-09",17.459999
"511","2009-01-12",16.73
"512","2009-01-13",16.950001
"513","2009-01-14",15.83
"514","2009-01-15",16.530001
"515","2009-01-16",16.860001
"516","2009-01-20",15.88
"517","2009-01-21",16.74
"518","2009-01-22",16.299999
"519","2009-01-23",16.25
"520","2009-01-26",16.27
"521","2009-01-27",16.860001
"522","2009-01-28",17.5
"523","2009-01-29",17.08
"524","2009-01-30",16.51
"525","2009-02-02",17.309999
"526","2009-02-03",17.969999
"527","2009-02-04",18.309999
"528","2009-02-05",18.450001
"529","2009-02-06",18.799999
"530","2009-02-09",18.809999
"531","2009-02-10",20.620001
"532","2009-02-11",20.450001
"533","2009-02-12",21.48
"534","2009-02-13",20.77
"535","2009-02-17",19.790001
"536","2009-02-18",19.5
"537","2009-02-19",19.559999
"538","2009-02-20",19.59
"539","2009-02-23",18.4
"540","2009-02-24",18.35
"541","2009-02-25",18.1
"542","2009-02-26",18.08
"543","2009-02-27",18
"544","2009-03-02",17.370001
"545","2009-03-03",17.18
"546","2009-03-04",17.309999
"547","2009-03-05",17.1
"548","2009-03-06",17.07
"549","2009-03-09",16.690001
"550","2009-03-10",17.440001
"551","2009-03-11",17.9
"552","2009-03-12",18.809999
"553","2009-03-13",18.01
"554","2009-03-16",17.9
"555","2009-03-17",18.719999
"556","2009-03-18",19.65
"557","2009-03-19",20.32
"558","2009-03-20",19.700001
"559","2009-03-23",21.65
"560","2009-03-24",21.309999
"561","2009-03-25",22.24
"562","2009-03-26",22.879999
"563","2009-03-27",22.129999
"564","2009-03-30",21.700001
"565","2009-03-31",21.43
"566","2009-04-01",21.98
"567","2009-04-02",23.110001
"568","2009-04-03",23.01
"569","2009-04-06",22.940001
"570","2009-04-07",21.799999
"571","2009-04-08",22.84
"572","2009-04-09",23.5
"573","2009-04-13",23.59
"574","2009-04-14",23.190001
"575","2009-04-15",23.16
"576","2009-04-16",23.75
"577","2009-04-17",23.77
"578","2009-04-20",22.690001
"579","2009-04-21",22.9
"580","2009-04-22",22.67
"581","2009-04-23",20.280001
"582","2009-04-24",20.26
"583","2009-04-27",20.290001
"584","2009-04-28",20.889999
"585","2009-04-29",22
"586","2009-04-30",21.84
"587","2009-05-01",21.530001
"588","2009-05-04",20.950001
"589","2009-05-05",20.74
"590","2009-05-06",20.959999
"591","2009-05-07",20.690001
"592","2009-05-08",21.209999
"593","2009-05-11",20.309999
"594","2009-05-12",20.32
"595","2009-05-13",19.469999
"596","2009-05-14",20.049999
"597","2009-05-15",20.07
"598","2009-05-18",20.83
"599","2009-05-19",21.190001
"600","2009-05-20",21.379999
"601","2009-05-21",20.43
"602","2009-05-22",20.290001
"603","2009-05-26",20.98
"604","2009-05-27",20.83
"605","2009-05-28",20.690001
"606","2009-05-29",21.139999
"607","2009-06-01",21.959999
"608","2009-06-02",22.040001
"609","2009-06-03",21.85
"610","2009-06-04",21.99
"611","2009-06-05",22.219999
"612","2009-06-08",21.51
"613","2009-06-09",21.549999
"614","2009-06-10",22.049999
"615","2009-06-11",22.52
"616","2009-06-12",22.26
"617","2009-06-15",21.68
"618","2009-06-16",20.959999
"619","2009-06-17",21.120001
"620","2009-06-18",21
"621","2009-06-19",20.9
"622","2009-06-22",20.92
"623","2009-06-23",20.6
"624","2009-06-24",21.01
"625","2009-06-25",21.35
"626","2009-06-26",21.76
"627","2009-06-29",21.73
"628","2009-06-30",21.35
"629","2009-07-01",21.620001
"630","2009-07-02",21.110001
"631","2009-07-06",21.02
"632","2009-07-07",20.41
"633","2009-07-08",20.23
"634","2009-07-09",20
"635","2009-07-10",20.09
"636","2009-07-13",20.610001
"637","2009-07-14",20.92
"638","2009-07-15",21.9
"639","2009-07-16",22.18
"640","2009-07-17",21.870001
"641","2009-07-20",22.15
"642","2009-07-21",21.889999
"643","2009-07-22",22.07
"644","2009-07-23",21.18
"645","2009-07-24",21.09
"646","2009-07-27",21.620001
"647","2009-07-28",21.379999
"648","2009-07-29",21.530001
"649","2009-07-30",21.959999
"650","2009-07-31",21.690001
"651","2009-08-03",22.17
"652","2009-08-04",22.9
"653","2009-08-05",22.639999
"654","2009-08-06",22.549999
"655","2009-08-07",22.65
"656","2009-08-10",22.700001
"657","2009-08-11",22.040001
"658","2009-08-12",22.66
"659","2009-08-13",23.299999
"660","2009-08-14",23.18
"661","2009-08-17",21.610001
"662","2009-08-18",21.49
"663","2009-08-19",22.129999
"664","2009-08-20",22.440001
"665","2009-08-21",22.93
"666","2009-08-24",22.889999
"667","2009-08-25",22.75
"668","2009-08-26",22.84
"669","2009-08-27",22.690001
"670","2009-08-28",22.32
"671","2009-08-31",23.620001
"672","2009-09-01",23.33
"673","2009-09-02",23.780001
"674","2009-09-03",23.57
"675","2009-09-04",23.48
"676","2009-09-08",23.57
"677","2009-09-09",23.620001
"678","2009-09-10",23.799999
"679","2009-09-11",23.639999
"680","2009-09-14",23.379999
"681","2009-09-15",23.48
"682","2009-09-16",23.51
"683","2009-09-17",24.280001
"684","2009-09-18",24.24
"685","2009-09-21",24.219999
"686","2009-09-22",24.16
"687","2009-09-23",24.02
"688","2009-09-24",23.75
"689","2009-09-25",23.860001
"690","2009-09-28",24.01
"691","2009-09-29",23.1
"692","2009-09-30",22.34
"693","2009-10-01",22.129999
"694","2009-10-02",21.91
"695","2009-10-05",22.209999
"696","2009-10-06",22.57
"697","2009-10-07",22.559999
"698","2009-10-08",22.67
"699","2009-10-09",23.219999
"700","2009-10-12",23.24
"701","2009-10-13",23.110001
"702","2009-10-14",23.01
"703","2009-10-15",23
"704","2009-10-16",22.66
"705","2009-10-19",22.82
"706","2009-10-20",22.52
"707","2009-10-21",22.360001
"708","2009-10-22",21.68
"709","2009-10-23",21.110001
"710","2009-10-26",20.959999
"711","2009-10-27",21.43
"712","2009-10-28",21.24
"713","2009-10-29",21.290001
"714","2009-10-30",20.75
"715","2009-11-02",20.879999
"716","2009-11-03",20.76
"717","2009-11-04",20.15
"718","2009-11-05",21.07
"719","2009-11-06",20.92
"720","2009-11-09",20.690001
"721","2009-11-10",20.42
"722","2009-11-11",20.549999
"723","2009-11-12",20.07
"724","2009-11-13",20.379999
"725","2009-11-16",20.969999
"726","2009-11-17",20.950001
"727","2009-11-18",20.66
"728","2009-11-19",20.08
"729","2009-11-20",20.450001
"730","2009-11-23",20.75
"731","2009-11-24",20.629999
"732","2009-11-25",20.26
"733","2009-11-27",19.9
"734","2009-11-30",19.9
"735","2009-12-01",20.07
"736","2009-12-02",20.110001
"737","2009-12-03",19.879999
"738","2009-12-04",20.219999
"739","2009-12-07",20.280001
"740","2009-12-08",20.280001
"741","2009-12-09",20.48
"742","2009-12-10",20.58
"743","2009-12-11",21.15
"744","2009-12-14",21.690001
"745","2009-12-15",21.77
"746","2009-12-16",22.290001
"747","2009-12-17",21.73
"748","2009-12-18",21.379999
"749","2009-12-21",21.6
"750","2009-12-22",21.4
"751","2009-12-23",21.74
"752","2009-12-24",21.889999
"753","2009-12-28",22.030001
"754","2009-12-29",21.52
"755","2009-12-30",21.42
"756","2009-12-31",21.07
"757","2010-01-04",21.26
"758","2010-01-05",20.870001
"759","2010-01-06",20.549999
"760","2010-01-07",20.690001
"761","2010-01-08",20.559999
"762","2010-01-11",20.389999
"763","2010-01-12",20.27
"764","2010-01-13",20.51
"765","2010-01-14",20.58
"766","2010-01-15",20.33
"767","2010-01-19",20.99
"768","2010-01-20",21.129999
"769","2010-01-21",21.040001
"770","2010-01-22",20.09
"771","2010-01-25",20.379999
"772","2010-01-26",20.4
"773","2010-01-27",20.68
"774","2010-01-28",20.209999
"775","2010-01-29",20.01
"776","2010-02-01",20.049999
"777","2010-02-02",20.209999
"778","2010-02-03",20.23
"779","2010-02-04",19.870001
"780","2010-02-05",19.75
"781","2010-02-08",19.139999
"782","2010-02-09",19.299999
"783","2010-02-10",19.139999
"784","2010-02-11",19.709999
"785","2010-02-12",19.35
"786","2010-02-16",19.52
"787","2010-02-17",19.809999
"788","2010-02-18",20.049999
"789","2010-02-19",20.459999
"790","2010-02-22",20.83
"791","2010-02-23",20.52
"792","2010-02-24",20.32
"793","2010-02-25",20.370001
"794","2010-02-26",20.1
"795","2010-03-01",20.34
"796","2010-03-02",20.57
"797","2010-03-03",20.639999
"798","2010-03-04",20.889999
"799","2010-03-05",21.440001
"800","2010-03-08",21.219999
"801","2010-03-09",21.629999
"802","2010-03-10",21.93
"803","2010-03-11",21.700001
"804","2010-03-12",21.33
"805","2010-03-15",21.549999
"806","2010-03-16",21.799999
"807","2010-03-17",21.91
"808","2010-03-18",21.870001
"809","2010-03-19",21.309999
"810","2010-03-22",21.639999
"811","2010-03-23",21.969999
"812","2010-03-24",21.34
"813","2010-03-25",21.24
"814","2010-03-26",21.15
"815","2010-03-29",21.209999
"816","2010-03-30",21.16
"817","2010-03-31",20.799999
"818","2010-04-01",20.860001
"819","2010-04-05",21.030001
"820","2010-04-06",21.040001
"821","2010-04-07",21
"822","2010-04-08",20.91
"823","2010-04-09",20.940001
"824","2010-04-12",20.870001
"825","2010-04-13",20.9
"826","2010-04-14",21.01
"827","2010-04-15",21.5
"828","2010-04-16",21.280001
"829","2010-04-19",21.32
"830","2010-04-20",21.5
"831","2010-04-21",21.700001
"832","2010-04-22",22.67
"833","2010-04-23",22.870001
"834","2010-04-26",22.17
"835","2010-04-27",21.9
"836","2010-04-28",21.879999
"837","2010-04-29",22.27
"838","2010-04-30",22.18
"839","2010-05-03",22.43
"840","2010-05-04",21.540001
"841","2010-05-05",21.110001
"842","2010-05-06",20.469999
"843","2010-05-07",20.129999
"844","2010-05-10",21.15
"845","2010-05-11",21.23
"846","2010-05-12",21.870001
"847","2010-05-13",21.889999
"848","2010-05-14",21.940001
"849","2010-05-17",22.219999
"850","2010-05-18",21.52
"851","2010-05-19",20.9
"852","2010-05-20",19.91
"853","2010-05-21",20.209999
"854","2010-05-24",19.58
"855","2010-05-25",19.959999
"856","2010-05-26",19.5
"857","2010-05-27",19.959999
"858","2010-05-28",19.75
"859","2010-06-01",19.200001
"860","2010-06-02",19.690001
"861","2010-06-03",19.83
"862","2010-06-04",18.950001
"863","2010-06-07",18.74
"864","2010-06-08",18.42
"865","2010-06-09",18.27
"866","2010-06-10",19.25
"867","2010-06-11",19.6
"868","2010-06-14",19.59
"869","2010-06-15",20.370001
"870","2010-06-16",20.26
"871","2010-06-17",20.32
"872","2010-06-18",20.09
"873","2010-06-21",19.85
"874","2010-06-22",19.459999
"875","2010-06-23",19.620001
"876","2010-06-24",19.200001
"877","2010-06-25",19.15
"878","2010-06-28",19.01
"879","2010-06-29",18.57
"880","2010-06-30",18.190001
"881","2010-07-01",18.290001
"882","2010-07-02",18.09
"883","2010-07-06",17.809999
"884","2010-07-07",18.469999
"885","2010-07-08",18.799999
"886","2010-07-09",19.16
"887","2010-07-12",18.84
"888","2010-07-13",19.559999
"889","2010-07-14",19.469999
"890","2010-07-15",19.219999
"891","2010-07-16",18.379999
"892","2010-07-19",18.68
"893","2010-07-20",18.950001
"894","2010-07-21",19.200001
"895","2010-07-22",19.889999
"896","2010-07-23",20.280001
"897","2010-07-26",20.74
"898","2010-07-27",20.780001
"899","2010-07-28",20.1
"900","2010-07-29",21.309999
"901","2010-07-30",21.280001
"902","2010-08-02",21.76
"903","2010-08-03",21.620001
"904","2010-08-04",22.18
"905","2010-08-05",21.799999
"906","2010-08-06",21.57
"907","2010-08-09",21.92
"908","2010-08-10",21.280001
"909","2010-08-11",20.33
"910","2010-08-12",20.08
"911","2010-08-13",19.700001
"912","2010-08-16",19.66
"913","2010-08-17",20.27
"914","2010-08-18",20.16
"915","2010-08-19",19.67
"916","2010-08-20",19.219999
"917","2010-08-23",19.17
"918","2010-08-24",18.709999
"919","2010-08-25",18.84
"920","2010-08-26",18.459999
"921","2010-08-27",19.15
"922","2010-08-30",18.459999
"923","2010-08-31",18.290001
"924","2010-09-01",18.969999
"925","2010-09-02",18.99
"926","2010-09-03",19.25
"927","2010-09-07",18.73
"928","2010-09-08",18.889999
"929","2010-09-09",18.93
"930","2010-09-10",19
"931","2010-09-13",19.92
"932","2010-09-14",20
"933","2010-09-15",20.049999
"934","2010-09-16",19.93
"935","2010-09-17",20.15
"936","2010-09-20",20.92
"937","2010-09-21",20.9
"938","2010-09-22",20.360001
"939","2010-09-23",19.799999
"940","2010-09-24",21.040001
"941","2010-09-27",20.940001
"942","2010-09-28",20.540001
"943","2010-09-29",20.559999
"944","2010-09-30",20.51
"945","2010-10-01",20.690001
"946","2010-10-04",20.280001
"947","2010-10-05",21.08
"948","2010-10-06",21.23
"949","2010-10-07",20.9
"950","2010-10-08",21.200001
"951","2010-10-11",20.969999
"952","2010-10-12",20.84
"953","2010-10-13",21.48
"954","2010-10-14",21.709999
"955","2010-10-15",21.620001
"956","2010-10-18",21.9
"957","2010-10-19",21.4
"958","2010-10-20",21.870001
"959","2010-10-21",21.91
"960","2010-10-22",22
"961","2010-10-25",22.129999
"962","2010-10-26",21.99
"963","2010-10-27",21.620001
"964","2010-10-28",20.99
"965","2010-10-29",20.76
"966","2010-11-01",20.309999
"967","2010-11-02",20.889999
"968","2010-11-03",20.58
"969","2010-11-04",21.809999
"970","2010-11-05",21.940001
