"","date","CARS"
"81","2017-09-25",25.99
"82","2017-09-26",26.66
"83","2017-09-27",26.75
"84","2017-09-28",26.6
"85","2017-09-29",26.610001
"86","2017-10-02",26.790001
"87","2017-10-03",27.440001
"88","2017-10-04",28.040001
"89","2017-10-05",28.65
"90","2017-10-06",28.709999
"91","2017-10-09",27.83
"92","2017-10-10",27.52
"93","2017-10-11",27.74
"94","2017-10-12",27.42
"95","2017-10-13",27.23
"96","2017-10-16",27.09
"97","2017-10-17",26.59
"98","2017-10-18",26.200001
"99","2017-10-19",25.709999
"100","2017-10-20",25.83
"101","2017-10-23",25.030001
"102","2017-10-24",24.6
"103","2017-10-25",24.5
"104","2017-10-26",24.549999
"105","2017-10-27",24.049999
"106","2017-10-30",23.92
"107","2017-10-31",23.82
"108","2017-11-01",23.790001
"109","2017-11-02",24.370001
"110","2017-11-03",24.219999
"111","2017-11-06",24.700001
"112","2017-11-07",22.99
"113","2017-11-08",22
"114","2017-11-09",22.469999
"115","2017-11-10",22.799999
"116","2017-11-13",22.74
"117","2017-11-14",23.200001
"118","2017-11-15",23.290001
"119","2017-11-16",23.85
"120","2017-11-17",24
"121","2017-11-20",24.299999
"122","2017-11-21",24.07
"123","2017-11-22",24.35
"124","2017-11-24",24.110001
"125","2017-11-27",24.34
"126","2017-11-28",24.07
"127","2017-11-29",24.860001
"128","2017-11-30",24.24
"129","2017-12-01",23.809999
"130","2017-12-04",24.559999
"131","2017-12-05",24.98
"132","2017-12-06",26.16
"133","2017-12-07",26.76
"134","2017-12-08",26.76
"135","2017-12-11",26.82
"136","2017-12-12",27.059999
"137","2017-12-13",27.309999
"138","2017-12-14",27.41
"139","2017-12-15",27.26
"140","2017-12-18",27.889999
"141","2017-12-19",29.23
"142","2017-12-20",29.75
"143","2017-12-21",29.98
"144","2017-12-22",29.559999
"145","2017-12-26",29.540001
"146","2017-12-27",29.15
"147","2017-12-28",28.82
"148","2017-12-29",28.84
"149","2018-01-02",28.99
"150","2018-01-03",29.200001
"151","2018-01-04",29.98
"152","2018-01-05",31.18
"153","2018-01-08",31.969999
"154","2018-01-09",31.24
"155","2018-01-10",31.190001
"156","2018-01-11",31.24
"157","2018-01-12",30.57
"158","2018-01-16",30.959999
"159","2018-01-17",30.780001
"160","2018-01-18",30.68
"161","2018-01-19",30.459999
"162","2018-01-22",30.16
"163","2018-01-23",30.379999
"164","2018-01-24",29.639999
"165","2018-01-25",29.74
"166","2018-01-26",29.73
"167","2018-01-29",29.66
"168","2018-01-30",29.68
"169","2018-01-31",29.690001
"170","2018-02-01",29.23
"171","2018-02-02",28.059999
"172","2018-02-05",26.9
"173","2018-02-06",27.84
"174","2018-02-07",27.620001
"175","2018-02-08",27.459999
"176","2018-02-09",27.219999
"177","2018-02-12",28.200001
"178","2018-02-13",28.48
"179","2018-02-14",28.5
"180","2018-02-15",28.940001
"181","2018-02-16",29.27
"182","2018-02-20",29.389999
"183","2018-02-21",29.41
"184","2018-02-22",29.190001
"185","2018-02-23",29.27
"186","2018-02-26",29.07
"187","2018-02-27",27.809999
"188","2018-02-28",27.389999
"189","2018-03-01",26.889999
"190","2018-03-02",27.98
"191","2018-03-05",28.290001
"192","2018-03-06",29.450001
"193","2018-03-07",28.950001
"194","2018-03-08",29.49
"195","2018-03-09",29.780001
"196","2018-03-12",29.799999
"197","2018-03-13",29.959999
"198","2018-03-14",29.719999
"199","2018-03-15",29.719999
"200","2018-03-16",29.75
"201","2018-03-19",29.780001
"202","2018-03-20",29.719999
"203","2018-03-21",29.73
"204","2018-03-22",29.82
"205","2018-03-23",28.030001
"206","2018-03-26",28.379999
"207","2018-03-27",28
"208","2018-03-28",27.719999
"209","2018-03-29",28.33
"210","2018-04-02",27.52
"211","2018-04-03",27.950001
"212","2018-04-04",28.190001
"213","2018-04-05",28.540001
"214","2018-04-06",28.629999
"215","2018-04-09",28.75
"216","2018-04-10",29.18
"217","2018-04-11",28.84
"218","2018-04-12",28.65
"219","2018-04-13",27.969999
"220","2018-04-16",28.309999
"221","2018-04-17",28.82
"222","2018-04-18",28.93
"223","2018-04-19",28.16
"224","2018-04-20",27.5
"225","2018-04-23",28.01
"226","2018-04-24",28.049999
"227","2018-04-25",28.030001
"228","2018-04-26",28.24
"229","2018-04-27",28.549999
"230","2018-04-30",28.48
"231","2018-05-01",28.27
"232","2018-05-02",28.139999
"233","2018-05-03",27.389999
"234","2018-05-04",27.59
"235","2018-05-07",27.879999
"236","2018-05-08",27.74
"237","2018-05-09",25.129999
"238","2018-05-10",26.209999
"239","2018-05-11",25.969999
"240","2018-05-14",25.809999
"241","2018-05-15",25.059999
"242","2018-05-16",24.17
"243","2018-05-17",24.01
"244","2018-05-18",24.42
"245","2018-05-21",24.49
"246","2018-05-22",24.290001
"247","2018-05-23",24.68
"248","2018-05-24",24.709999
"249","2018-05-25",24.08
"250","2018-05-29",24.440001
"251","2018-05-30",26.59
"252","2018-05-31",25.68
"253","2018-06-01",26.309999
"254","2018-06-04",26.290001
"255","2018-06-05",26.5
"256","2018-06-06",26.700001
"257","2018-06-07",27.549999
"258","2018-06-08",27.6
"259","2018-06-11",28.450001
"260","2018-06-12",29.610001
"261","2018-06-13",29.77
"262","2018-06-14",29.66
"263","2018-06-15",29.620001
"264","2018-06-18",29.91
"265","2018-06-19",29.99
"266","2018-06-20",29.940001
"267","2018-06-21",28.870001
"268","2018-06-22",28.76
"269","2018-06-25",28.25
"270","2018-06-26",28.450001
"271","2018-06-27",28.57
"272","2018-06-28",28.35
"273","2018-06-29",28.389999
"274","2018-07-02",29.25
"275","2018-07-03",29.469999
"276","2018-07-05",29.65
"277","2018-07-06",29.9
"278","2018-07-09",30.42
"279","2018-07-10",29.620001
"280","2018-07-11",32
"281","2018-07-12",32.470001
"282","2018-07-13",32.209999
"283","2018-07-16",31.4
"284","2018-07-17",31.360001
"285","2018-07-18",30.639999
"286","2018-07-19",30.879999
"287","2018-07-20",30.48
"288","2018-07-23",29.530001
"289","2018-07-24",28.559999
"290","2018-07-25",28.959999
"291","2018-07-26",28.799999
"292","2018-07-27",28.33
"293","2018-07-30",28.33
"294","2018-07-31",28.370001
"295","2018-08-01",28.17
"296","2018-08-02",27.799999
"297","2018-08-03",28.129999
"298","2018-08-06",28.43
"299","2018-08-07",28.02
"300","2018-08-08",27.290001
"301","2018-08-09",27.92
"302","2018-08-10",28
"303","2018-08-13",27.24
"304","2018-08-14",27.4
"305","2018-08-15",26.65
"306","2018-08-16",26.940001
"307","2018-08-17",27.16
"308","2018-08-20",27.139999
"309","2018-08-21",26.809999
"310","2018-08-22",26.719999
"311","2018-08-23",26.51
"312","2018-08-24",26.59
"313","2018-08-27",27.07
"314","2018-08-28",26.709999
"315","2018-08-29",26.469999
"316","2018-08-30",26.719999
"317","2018-08-31",26.91
"318","2018-09-04",27.01
"319","2018-09-05",26.09
"320","2018-09-06",25.950001
"321","2018-09-07",26.15
"322","2018-09-10",26.799999
"323","2018-09-11",26.34
"324","2018-09-12",26.620001
"325","2018-09-13",26.57
"326","2018-09-14",26.01
"327","2018-09-17",25.809999
"328","2018-09-18",25.93
"329","2018-09-19",25.450001
"330","2018-09-20",25.690001
"331","2018-09-21",26.459999
"332","2018-09-24",26.75
"333","2018-09-25",27.209999
"334","2018-09-26",27.07
"335","2018-09-27",27.59
"336","2018-09-28",27.610001
"337","2018-10-01",27.07
"338","2018-10-02",26.9
"339","2018-10-03",27.379999
"340","2018-10-04",26.99
"341","2018-10-05",27.360001
"342","2018-10-08",26.940001
"343","2018-10-09",25.799999
"344","2018-10-10",25.23
"345","2018-10-11",24.9
"346","2018-10-12",25.5
"347","2018-10-15",25.700001
"348","2018-10-16",26.139999
"349","2018-10-17",25.799999
"350","2018-10-18",25.15
"351","2018-10-19",24.469999
"352","2018-10-22",25.02
"353","2018-10-23",26.040001
"354","2018-10-24",26.120001
"355","2018-10-25",26.379999
"356","2018-10-26",25.5
"357","2018-10-29",25.01
"358","2018-10-30",25.469999
"359","2018-10-31",26.110001
"360","2018-11-01",26.549999
"361","2018-11-02",26.360001
"362","2018-11-05",26.190001
"363","2018-11-06",26.299999
"364","2018-11-07",25.870001
"365","2018-11-08",25.700001
"366","2018-11-09",25.67
"367","2018-11-12",25.629999
"368","2018-11-13",25.65
"369","2018-11-14",25.6
"370","2018-11-15",25.459999
"371","2018-11-16",26.139999
"372","2018-11-19",25.1
"373","2018-11-20",25.209999
"374","2018-11-21",25.33
"375","2018-11-23",25.309999
"376","2018-11-26",25.65
"377","2018-11-27",25
"378","2018-11-28",25.690001
"379","2018-11-29",26.27
"380","2018-11-30",25.870001
"381","2018-12-03",25.32
"382","2018-12-04",24.59
"383","2018-12-06",25.08
"384","2018-12-07",24.27
"385","2018-12-10",23.93
"386","2018-12-11",23.85
"387","2018-12-12",25.309999
"388","2018-12-13",23.65
"389","2018-12-14",23.629999
"390","2018-12-17",23.15
"391","2018-12-18",23.18
"392","2018-12-19",22.43
"393","2018-12-20",21.6
"394","2018-12-21",20.9
"395","2018-12-24",20.139999
"396","2018-12-26",21.85
"397","2018-12-27",21.889999
"398","2018-12-28",21.33
"399","2018-12-31",21.5
"400","2019-01-02",22.040001
"401","2019-01-03",21.42
"402","2019-01-04",22.25
"403","2019-01-07",22.33
"404","2019-01-08",22.82
"405","2019-01-09",23.26
"406","2019-01-10",23.02
"407","2019-01-11",23.07
"408","2019-01-14",22.549999
"409","2019-01-15",23.4
"410","2019-01-16",23.16
"411","2019-01-17",24.709999
"412","2019-01-18",24.98
"413","2019-01-22",25.18
"414","2019-01-23",25.23
"415","2019-01-24",25.34
"416","2019-01-25",25.889999
"417","2019-01-28",26.18
"418","2019-01-29",26.02
"419","2019-01-30",26.99
"420","2019-01-31",27.309999
"421","2019-02-01",27.370001
"422","2019-02-04",27.35
"423","2019-02-05",26.82
"424","2019-02-06",26.58
"425","2019-02-07",26.34
"426","2019-02-08",26
"427","2019-02-11",25.860001
"428","2019-02-12",26.450001
"429","2019-02-13",25.75
"430","2019-02-14",25.76
"431","2019-02-15",25.34
"432","2019-02-19",24.99
"433","2019-02-20",25.08
"434","2019-02-21",24.85
"435","2019-02-22",25.16
"436","2019-02-25",25.01
"437","2019-02-26",24.83
"438","2019-02-27",24.700001
"439","2019-02-28",23.540001
"440","2019-03-01",24.02
"441","2019-03-04",23.959999
"442","2019-03-05",23.09
"443","2019-03-06",23.209999
"444","2019-03-07",22.459999
"445","2019-03-08",22.75
"446","2019-03-11",22.92
"447","2019-03-12",23.15
"448","2019-03-13",22.34
"449","2019-03-14",22.870001
"450","2019-03-15",22.719999
"451","2019-03-18",22.870001
"452","2019-03-19",22.99
"453","2019-03-20",23.23
"454","2019-03-21",23.299999
"455","2019-03-22",21.799999
"456","2019-03-25",22.030001
"457","2019-03-26",22.530001
"458","2019-03-27",22.77
"459","2019-03-28",22.74
"460","2019-03-29",22.799999
"461","2019-04-01",23.059999
"462","2019-04-02",23.16
"463","2019-04-03",22.98
"464","2019-04-04",22.870001
"465","2019-04-05",23
"466","2019-04-08",22.77
"467","2019-04-09",22.790001
"468","2019-04-10",23
"469","2019-04-11",21.719999
"470","2019-04-12",21.530001
"471","2019-04-15",21.67
"472","2019-04-16",20.27
"473","2019-04-17",21.57
"474","2019-04-18",20.700001
"475","2019-04-22",20.700001
"476","2019-04-23",20.43
"477","2019-04-24",20.799999
"478","2019-04-25",20.76
"479","2019-04-26",20.9
"480","2019-04-29",20.91
"481","2019-04-30",20.809999
"482","2019-05-01",20.379999
"483","2019-05-02",20.4
"484","2019-05-03",21.4
"485","2019-05-06",21.23
"486","2019-05-07",21.27
"487","2019-05-08",21.18
"488","2019-05-09",20.82
"489","2019-05-10",22.08
"490","2019-05-13",21.9
"491","2019-05-14",22.639999
"492","2019-05-15",22.75
"493","2019-05-16",23
"494","2019-05-17",22.74
"495","2019-05-20",22
"496","2019-05-21",21.889999
"497","2019-05-22",21.73
"498","2019-05-23",21.379999
"499","2019-05-24",21.700001
"500","2019-05-28",21.450001
"501","2019-05-29",21.110001
"502","2019-05-30",21.059999
"503","2019-05-31",21.17
"504","2019-06-03",20.43
"505","2019-06-04",21.09
"506","2019-06-05",20.51
"507","2019-06-06",20.040001
"508","2019-06-07",20.6
"509","2019-06-10",20.629999
"510","2019-06-11",21.25
"511","2019-06-12",20.84
"512","2019-06-13",21.459999
"513","2019-06-14",21.16
"514","2019-06-17",21.42
"515","2019-06-18",21.68
"516","2019-06-19",21.73
"517","2019-06-20",21.68
"518","2019-06-21",21.440001
"519","2019-06-24",20.950001
"520","2019-06-25",19.42
"521","2019-06-26",19.67
"522","2019-06-27",19.83
"523","2019-06-28",19.719999
"524","2019-07-01",19.860001
"525","2019-07-02",21.08
"526","2019-07-03",21.16
"527","2019-07-05",21.299999
"528","2019-07-08",21.01
"529","2019-07-09",21.059999
"530","2019-07-10",21.190001
"531","2019-07-11",21.129999
"532","2019-07-12",21.68
"533","2019-07-15",21.49
"534","2019-07-16",20.799999
"535","2019-07-17",20.379999
"536","2019-07-18",20.15
"537","2019-07-19",20.01
"538","2019-07-22",20.57
"539","2019-07-23",20.59
"540","2019-07-24",20.52
"541","2019-07-25",20.09
"542","2019-07-26",20.01
"543","2019-07-29",19.32
"544","2019-07-30",19.33
"545","2019-07-31",19
"546","2019-08-01",18.870001
"547","2019-08-02",18.040001
"548","2019-08-05",11.82
"549","2019-08-06",10.4
"550","2019-08-07",9.88
"551","2019-08-08",9.2
"552","2019-08-09",9.03
"553","2019-08-12",9.24
"554","2019-08-13",9.51
"555","2019-08-14",9.04
"556","2019-08-15",9.03
"557","2019-08-16",9
"558","2019-08-19",8.85
"559","2019-08-20",8.9
"560","2019-08-21",9.05
"561","2019-08-22",8.88
"562","2019-08-23",8.28
"563","2019-08-26",8.64
"564","2019-08-27",8.91
"565","2019-08-28",8.92
"566","2019-08-29",9.11
"567","2019-08-30",8.91
"568","2019-09-03",8.85
"569","2019-09-04",8.97
"570","2019-09-05",9.51
"571","2019-09-06",9.52
"572","2019-09-09",8.94
"573","2019-09-10",9.28
"574","2019-09-11",9.72
"575","2019-09-12",10
"576","2019-09-13",10.94
"577","2019-09-16",11.02
"578","2019-09-17",10.67
"579","2019-09-18",10
"580","2019-09-19",9.8
"581","2019-09-20",9.46
"582","2019-09-23",9.18
"583","2019-09-24",8.76
"584","2019-09-25",9
"585","2019-09-26",8.91
"586","2019-09-27",8.83
"587","2019-09-30",8.98
"588","2019-10-01",9.32
"589","2019-10-02",9.24
"590","2019-10-03",9.19
"591","2019-10-04",9.27
"592","2019-10-07",9.49
"593","2019-10-08",9.32
"594","2019-10-09",9.41
"595","2019-10-10",9.74
"596","2019-10-11",10.11
"597","2019-10-14",10.32
"598","2019-10-15",10.4
"599","2019-10-16",10.63
"600","2019-10-17",10.95
"601","2019-10-18",10.69
"602","2019-10-21",10.42
"603","2019-10-22",10.73
"604","2019-10-23",10.73
"605","2019-10-24",10.52
"606","2019-10-25",11.07
"607","2019-10-28",11.35
"608","2019-10-29",11.38
"609","2019-10-30",11.32
"610","2019-10-31",11.31
"611","2019-11-01",12.02
"612","2019-11-04",12.05
"613","2019-11-05",11.85
"614","2019-11-06",12.14
"615","2019-11-07",12.74
"616","2019-11-08",12.59
"617","2019-11-11",12.59
"618","2019-11-12",12.48
"619","2019-11-13",12.08
"620","2019-11-14",12.51
"621","2019-11-15",12.69
"622","2019-11-18",12.21
"623","2019-11-19",12.01
"624","2019-11-20",12.82
"625","2019-11-21",12.84
"626","2019-11-22",12.82
"627","2019-11-25",13.26
"628","2019-11-26",13.46
"629","2019-11-27",12.75
"630","2019-11-29",13.29
"631","2019-12-02",12.61
"632","2019-12-03",12.36
"633","2019-12-04",12.39
"634","2019-12-05",12.53
"635","2019-12-06",12.43
"636","2019-12-09",12.61
"637","2019-12-10",12.7
"638","2019-12-11",12.52
"639","2019-12-12",12.5
"640","2019-12-13",12.41
"641","2019-12-16",12.47
"642","2019-12-17",11.97
"643","2019-12-18",12.1
"644","2019-12-19",12.39
"645","2019-12-20",12.2
"646","2019-12-23",12.25
"647","2019-12-24",12.11
"648","2019-12-26",12.1
"649","2019-12-27",11.9
"650","2019-12-30",11.91
"651","2019-12-31",12.22
"652","2020-01-02",12.1
"653","2020-01-03",11.86
"654","2020-01-06",11.7
"655","2020-01-07",11.98
"656","2020-01-08",11.49
"657","2020-01-09",11.51
"658","2020-01-10",11.26
"659","2020-01-13",11.34
"660","2020-01-14",11.5
"661","2020-01-15",11.99
"662","2020-01-16",12.9
"663","2020-01-17",12.96
"664","2020-01-21",13.11
"665","2020-01-22",12.61
"666","2020-01-23",12.67
"667","2020-01-24",12.24
"668","2020-01-27",12.11
"669","2020-01-28",12.37
"670","2020-01-29",12.25
"671","2020-01-30",12.15
"672","2020-01-31",11.67
"673","2020-02-03",12.47
"674","2020-02-04",12.62
"675","2020-02-05",13.15
"676","2020-02-06",13.31
"677","2020-02-07",12.92
"678","2020-02-10",12.47
"679","2020-02-11",12.77
"680","2020-02-12",12.4
"681","2020-02-13",11.49
"682","2020-02-14",11.01
"683","2020-02-18",10.79
"684","2020-02-19",11.38
"685","2020-02-20",11.84
"686","2020-02-21",12.02
"687","2020-02-24",12.06
"688","2020-02-25",10.58
"689","2020-02-26",8.89
"690","2020-02-27",8.22
"691","2020-02-28",9.08
"692","2020-03-02",7.91
"693","2020-03-03",7.48
"694","2020-03-04",7.76
"695","2020-03-05",7.41
"696","2020-03-06",7.1
"697","2020-03-09",6.71
"698","2020-03-10",6.87
"699","2020-03-11",6.13
"700","2020-03-12",5.77
"701","2020-03-13",7.15
"702","2020-03-16",6.1
"703","2020-03-17",6.15
"704","2020-03-18",5.4
"705","2020-03-19",4.77
"706","2020-03-20",4.09
"707","2020-03-23",3.73
"708","2020-03-24",3.94
"709","2020-03-25",4.15
"710","2020-03-26",4.28
"711","2020-03-27",3.7
"712","2020-03-30",4.67
"713","2020-03-31",4.3
"714","2020-04-01",3.9
"715","2020-04-02",3.61
"716","2020-04-03",3.62
"717","2020-04-06",4.03
"718","2020-04-07",3.94
"719","2020-04-08",4.46
"720","2020-04-09",4.33
"721","2020-04-13",4.22
"722","2020-04-14",4.29
"723","2020-04-15",4.2
"724","2020-04-16",3.92
"725","2020-04-17",4.15
"726","2020-04-20",4.06
"727","2020-04-21",4.05
"728","2020-04-22",4.03
"729","2020-04-23",4.05
"730","2020-04-24",4.26
"731","2020-04-27",4.71
"732","2020-04-28",4.79
"733","2020-04-29",5.49
"734","2020-04-30",5.18
"735","2020-05-01",4.89
"736","2020-05-04",4.95
"737","2020-05-05",4.52
"738","2020-05-06",6.91
"739","2020-05-07",5.57
"740","2020-05-08",6.04
"741","2020-05-11",5.8
"742","2020-05-12",5.28
"743","2020-05-13",4.94
"744","2020-05-14",4.93
"745","2020-05-15",5.29
"746","2020-05-18",5.54
"747","2020-05-19",5.21
"748","2020-05-20",5.75
"749","2020-05-21",6.1
"750","2020-05-22",6.05
"751","2020-05-26",6.49
"752","2020-05-27",6.7
"753","2020-05-28",6.04
"754","2020-05-29",6.17
"755","2020-06-01",6.26
"756","2020-06-02",6.66
"757","2020-06-03",7.2
"758","2020-06-04",7.14
"759","2020-06-05",7.67
"760","2020-06-08",8.22
"761","2020-06-09",7.91
"762","2020-06-10",7
"763","2020-06-11",6.04
"764","2020-06-12",6.28
"765","2020-06-15",6.28
"766","2020-06-16",6.6
"767","2020-06-17",6.23
"768","2020-06-18",6.84
"769","2020-06-19",6.52
"770","2020-06-22",6.53
"771","2020-06-23",6.63
"772","2020-06-24",6.16
"773","2020-06-25",6.14
"774","2020-06-26",5.58
"775","2020-06-29",5.91
"776","2020-06-30",5.76
"777","2020-07-01",5.68
"778","2020-07-02",5.64
"779","2020-07-06",5.82
"780","2020-07-07",5.62
"781","2020-07-08",5.65
"782","2020-07-09",5.35
"783","2020-07-10",5.84
"784","2020-07-13",5.74
"785","2020-07-14",5.55
"786","2020-07-15",6.15
"787","2020-07-16",6.11
"788","2020-07-17",5.91
"789","2020-07-20",5.91
"790","2020-07-21",5.91
"791","2020-07-22",6.21
"792","2020-07-23",6.32
"793","2020-07-24",6.21
"794","2020-07-27",6.38
"795","2020-07-28",6.59
"796","2020-07-29",6.89
"797","2020-07-30",8.32
"798","2020-07-31",8.12
"799","2020-08-03",8.77
"800","2020-08-04",8.76
"801","2020-08-05",8.69
"802","2020-08-06",9.15
"803","2020-08-07",9.22
"804","2020-08-10",8.73
"805","2020-08-11",8.69
"806","2020-08-12",8.2
"807","2020-08-13",8.47
"808","2020-08-14",8.64
"809","2020-08-17",8.18
"810","2020-08-18",8.53
"811","2020-08-19",8.5
"812","2020-08-20",8.58
"813","2020-08-21",8.71
"814","2020-08-24",9.41
"815","2020-08-25",9.67
"816","2020-08-26",9.29
"817","2020-08-27",9.05
"818","2020-08-28",9.17
"819","2020-08-31",8.68
"820","2020-09-01",8.86
"821","2020-09-02",9.01
"822","2020-09-03",8.48
"823","2020-09-04",8.38
"824","2020-09-08",8.37
"825","2020-09-09",8.26
"826","2020-09-10",8.28
"827","2020-09-11",8.06
"828","2020-09-14",8.55
"829","2020-09-15",8.46
"830","2020-09-16",9.13
"831","2020-09-17",8.72
"832","2020-09-18",8.6
"833","2020-09-21",8.42
"834","2020-09-22",8.39
"835","2020-09-23",8.18
"836","2020-09-24",7.6
"837","2020-09-25",7.56
"838","2020-09-28",8.04
"839","2020-09-29",8.12
"840","2020-09-30",8.08
"841","2020-10-01",8.78
"842","2020-10-02",8.61
"843","2020-10-05",8.93
"844","2020-10-06",8.7
"845","2020-10-07",8.75
"846","2020-10-08",8.91
"847","2020-10-09",8.66
"848","2020-10-12",8.44
"849","2020-10-13",8.3
"850","2020-10-14",8.01
"851","2020-10-15",10.06
"852","2020-10-16",9.21
"853","2020-10-19",8.52
"854","2020-10-20",8.65
"855","2020-10-21",8.43
"856","2020-10-22",8.82
"857","2020-10-23",8.95
"858","2020-10-26",8.31
"859","2020-10-27",8.01
"860","2020-10-28",7.6
"861","2020-10-29",7.68
"862","2020-10-30",7.39
"863","2020-11-02",8.01
"864","2020-11-03",8.21
"865","2020-11-04",8.22
"866","2020-11-05",8.75
"867","2020-11-06",9.32
"868","2020-11-09",8.85
"869","2020-11-10",8.89
"870","2020-11-11",9.47
"871","2020-11-12",8.76
"872","2020-11-13",8.81
"873","2020-11-16",9.3
"874","2020-11-17",9.6
"875","2020-11-18",9.68
"876","2020-11-19",10.02
"877","2020-11-20",10.62
"878","2020-11-23",11.04
"879","2020-11-24",11.21
"880","2020-11-25",11.49
"881","2020-11-27",11.3
