"","date","NWL"
"162","2007-08-23",25.799999
"163","2007-08-24",26.32
"164","2007-08-27",26.43
"165","2007-08-28",25.709999
"166","2007-08-29",25.719999
"167","2007-08-30",25.559999
"168","2007-08-31",25.790001
"169","2007-09-04",26.08
"170","2007-09-05",25.75
"171","2007-09-06",25.790001
"172","2007-09-07",25.370001
"173","2007-09-10",25.16
"174","2007-09-11",25.360001
"175","2007-09-12",25.1
"176","2007-09-13",25.309999
"177","2007-09-14",25.76
"178","2007-09-17",28.02
"179","2007-09-18",29.110001
"180","2007-09-19",29.01
"181","2007-09-20",28.700001
"182","2007-09-21",28.83
"183","2007-09-24",28.620001
"184","2007-09-25",28.209999
"185","2007-09-26",28.35
"186","2007-09-27",28.52
"187","2007-09-28",28.82
"188","2007-10-01",29.34
"189","2007-10-02",29.139999
"190","2007-10-03",29.309999
"191","2007-10-04",29.030001
"192","2007-10-05",29.24
"193","2007-10-08",29.01
"194","2007-10-09",29.190001
"195","2007-10-10",29.030001
"196","2007-10-11",28.48
"197","2007-10-12",28.629999
"198","2007-10-15",28.459999
"199","2007-10-16",28.26
"200","2007-10-17",28.35
"201","2007-10-18",28.4
"202","2007-10-19",28.01
"203","2007-10-22",28.09
"204","2007-10-23",28.09
"205","2007-10-24",27.75
"206","2007-10-25",28.42
"207","2007-10-26",29.02
"208","2007-10-29",28.85
"209","2007-10-30",29.030001
"210","2007-10-31",29.16
"211","2007-11-01",28.299999
"212","2007-11-02",28.43
"213","2007-11-05",28.17
"214","2007-11-06",28
"215","2007-11-07",27.27
"216","2007-11-08",27.52
"217","2007-11-09",27.129999
"218","2007-11-12",27.41
"219","2007-11-13",27.92
"220","2007-11-14",27.9
"221","2007-11-15",27.809999
"222","2007-11-16",27.950001
"223","2007-11-19",28.01
"224","2007-11-20",28.530001
"225","2007-11-21",28.209999
"226","2007-11-23",28.700001
"227","2007-11-26",26.549999
"228","2007-11-27",26.280001
"229","2007-11-28",26.66
"230","2007-11-29",26.610001
"231","2007-11-30",26.780001
"232","2007-12-03",26.440001
"233","2007-12-04",26.530001
"234","2007-12-05",26.629999
"235","2007-12-06",27.01
"236","2007-12-07",26.860001
"237","2007-12-10",26.799999
"238","2007-12-11",25.629999
"239","2007-12-12",25.77
"240","2007-12-13",25.610001
"241","2007-12-14",25.040001
"242","2007-12-17",24.98
"243","2007-12-18",25.290001
"244","2007-12-19",25.26
"245","2007-12-20",25.5
"246","2007-12-21",25.870001
"247","2007-12-24",26.209999
"248","2007-12-26",26.08
"249","2007-12-27",26.049999
"250","2007-12-28",25.950001
"251","2007-12-31",25.879999
"252","2008-01-02",25.280001
"253","2008-01-03",24.690001
"254","2008-01-04",23.91
"255","2008-01-07",23.6
"256","2008-01-08",22.950001
"257","2008-01-09",23.18
"258","2008-01-10",23.299999
"259","2008-01-11",22.42
"260","2008-01-14",23.309999
"261","2008-01-15",22.74
"262","2008-01-16",22.93
"263","2008-01-17",22.84
"264","2008-01-18",22.83
"265","2008-01-22",23.5
"266","2008-01-23",24.99
"267","2008-01-24",24.440001
"268","2008-01-25",24.16
"269","2008-01-28",24.889999
"270","2008-01-29",24.92
"271","2008-01-30",24.82
"272","2008-01-31",24.059999
"273","2008-02-01",23.92
"274","2008-02-04",23.23
"275","2008-02-05",22.780001
"276","2008-02-06",22.940001
"277","2008-02-07",22.98
"278","2008-02-08",22.360001
"279","2008-02-11",22.6
"280","2008-02-12",22.889999
"281","2008-02-13",23.32
"282","2008-02-14",22.85
"283","2008-02-15",22.719999
"284","2008-02-19",22.559999
"285","2008-02-20",22.83
"286","2008-02-21",22.49
"287","2008-02-22",22.809999
"288","2008-02-25",23.77
"289","2008-02-26",24.049999
"290","2008-02-27",24.059999
"291","2008-02-28",23.84
"292","2008-02-29",22.700001
"293","2008-03-03",23.209999
"294","2008-03-04",22.610001
"295","2008-03-05",22.459999
"296","2008-03-06",22.360001
"297","2008-03-07",22.35
"298","2008-03-10",22.1
"299","2008-03-11",22.370001
"300","2008-03-12",22
"301","2008-03-13",22.610001
"302","2008-03-14",22.16
"303","2008-03-17",22
"304","2008-03-18",22.73
"305","2008-03-19",22.700001
"306","2008-03-20",22.99
"307","2008-03-24",23.360001
"308","2008-03-25",23.5
"309","2008-03-26",23.309999
"310","2008-03-27",23.01
"311","2008-03-28",22.540001
"312","2008-03-31",22.870001
"313","2008-04-01",23.610001
"314","2008-04-02",23.700001
"315","2008-04-03",23.639999
"316","2008-04-04",23.43
"317","2008-04-07",23.719999
"318","2008-04-08",23.450001
"319","2008-04-09",23.02
"320","2008-04-10",22.860001
"321","2008-04-11",22.309999
"322","2008-04-14",22.09
"323","2008-04-15",22.09
"324","2008-04-16",22.27
"325","2008-04-17",22.52
"326","2008-04-18",22.549999
"327","2008-04-21",22.469999
"328","2008-04-22",22.280001
"329","2008-04-23",23.690001
"330","2008-04-24",21.190001
"331","2008-04-25",21.4
"332","2008-04-28",20.719999
"333","2008-04-29",20.84
"334","2008-04-30",20.530001
"335","2008-05-01",21.379999
"336","2008-05-02",21.08
"337","2008-05-05",20.59
"338","2008-05-06",20.51
"339","2008-05-07",19.93
"340","2008-05-08",20.26
"341","2008-05-09",19.969999
"342","2008-05-12",20.190001
"343","2008-05-13",20.450001
"344","2008-05-14",20.67
"345","2008-05-15",21.02
"346","2008-05-16",21.08
"347","2008-05-19",21.1
"348","2008-05-20",20.709999
"349","2008-05-21",20.16
"350","2008-05-22",20.219999
"351","2008-05-23",19.58
"352","2008-05-27",19.9
"353","2008-05-28",19.559999
"354","2008-05-29",20.09
"355","2008-05-30",20.08
"356","2008-06-02",19.639999
"357","2008-06-03",19.51
"358","2008-06-04",19.809999
"359","2008-06-05",20.129999
"360","2008-06-06",19.5
"361","2008-06-09",19.280001
"362","2008-06-10",19.5
"363","2008-06-11",18.83
"364","2008-06-12",18.91
"365","2008-06-13",19.17
"366","2008-06-16",18.559999
"367","2008-06-17",18.52
"368","2008-06-18",18.07
"369","2008-06-19",18.709999
"370","2008-06-20",18.16
"371","2008-06-23",18.030001
"372","2008-06-24",17.75
"373","2008-06-25",17.940001
"374","2008-06-26",17.290001
"375","2008-06-27",16.98
"376","2008-06-30",16.790001
"377","2008-07-01",16.82
"378","2008-07-02",16.129999
"379","2008-07-03",16.139999
"380","2008-07-07",16.23
"381","2008-07-08",16.83
"382","2008-07-09",16.16
"383","2008-07-10",15.84
"384","2008-07-11",15.82
"385","2008-07-14",15.44
"386","2008-07-15",15.61
"387","2008-07-16",15.85
"388","2008-07-17",16.360001
"389","2008-07-18",16.34
"390","2008-07-21",16.360001
"391","2008-07-22",16.9
"392","2008-07-23",17.35
"393","2008-07-24",16.620001
"394","2008-07-25",16.799999
"395","2008-07-28",16.280001
"396","2008-07-29",17.25
"397","2008-07-30",17.549999
"398","2008-07-31",16.530001
"399","2008-08-01",16.360001
"400","2008-08-04",16.75
"401","2008-08-05",17.93
"402","2008-08-06",18.17
"403","2008-08-07",17.16
"404","2008-08-08",18.360001
"405","2008-08-11",18.690001
"406","2008-08-12",19.110001
"407","2008-08-13",18.9
"408","2008-08-14",19
"409","2008-08-15",19.02
"410","2008-08-18",18.940001
"411","2008-08-19",18.370001
"412","2008-08-20",18.110001
"413","2008-08-21",17.93
"414","2008-08-22",18.379999
"415","2008-08-25",18.120001
"416","2008-08-26",17.950001
"417","2008-08-27",17.700001
"418","2008-08-28",18.280001
"419","2008-08-29",18.1
"420","2008-09-02",19.07
"421","2008-09-03",20.209999
"422","2008-09-04",19.639999
"423","2008-09-05",19.799999
"424","2008-09-08",20.92
"425","2008-09-09",20.030001
"426","2008-09-10",20.07
"427","2008-09-11",20.639999
"428","2008-09-12",20.18
"429","2008-09-15",19.65
"430","2008-09-16",19.92
"431","2008-09-17",18.68
"432","2008-09-18",18.85
"433","2008-09-19",19.09
"434","2008-09-22",18.16
"435","2008-09-23",17.790001
"436","2008-09-24",17.49
"437","2008-09-25",17.870001
"438","2008-09-26",18.07
"439","2008-09-29",16.959999
"440","2008-09-30",17.26
"441","2008-10-01",17.34
"442","2008-10-02",16.77
"443","2008-10-03",16.23
"444","2008-10-06",15.55
"445","2008-10-07",14.2
"446","2008-10-08",14.01
"447","2008-10-09",12.83
"448","2008-10-10",12.82
"449","2008-10-13",15.13
"450","2008-10-14",15.18
"451","2008-10-15",13.87
"452","2008-10-16",14.49
"453","2008-10-17",14.68
"454","2008-10-20",15.19
"455","2008-10-21",14.84
"456","2008-10-22",14.01
"457","2008-10-23",13.31
"458","2008-10-24",13.07
"459","2008-10-27",12.66
"460","2008-10-28",13.91
"461","2008-10-29",13.49
"462","2008-10-30",13.2
"463","2008-10-31",13.75
"464","2008-11-03",13.71
"465","2008-11-04",14.55
"466","2008-11-05",14.33
"467","2008-11-06",13.66
"468","2008-11-07",13.79
"469","2008-11-10",12.88
"470","2008-11-11",12.84
"471","2008-11-12",12.01
"472","2008-11-13",12.95
"473","2008-11-14",12.05
"474","2008-11-17",11.93
"475","2008-11-18",11.6
"476","2008-11-19",10.81
"477","2008-11-20",10.08
"478","2008-11-21",10.1
"479","2008-11-24",10.97
"480","2008-11-25",10.95
"481","2008-11-26",12.3
"482","2008-11-28",13.36
"483","2008-12-01",11.81
"484","2008-12-02",12.59
"485","2008-12-03",12.94
"486","2008-12-04",12.74
"487","2008-12-05",13.03
"488","2008-12-08",13.26
"489","2008-12-09",12.92
"490","2008-12-10",13.02
"491","2008-12-11",12.39
"492","2008-12-12",12.65
"493","2008-12-15",12.27
"494","2008-12-16",13.18
"495","2008-12-17",9.58
"496","2008-12-18",9.75
"497","2008-12-19",9.5
"498","2008-12-22",9.89
"499","2008-12-23",9.41
"500","2008-12-24",9.8
"501","2008-12-26",9.84
"502","2008-12-29",9.79
"503","2008-12-30",9.9
"504","2008-12-31",9.78
"505","2009-01-02",10.52
"506","2009-01-05",10.55
"507","2009-01-06",10.56
"508","2009-01-07",10.09
"509","2009-01-08",10.18
"510","2009-01-09",10.11
"511","2009-01-12",10.06
"512","2009-01-13",9.54
"513","2009-01-14",9.21
"514","2009-01-15",8.84
"515","2009-01-16",8.83
"516","2009-01-20",8.57
"517","2009-01-21",8.79
"518","2009-01-22",8.64
"519","2009-01-23",8.69
"520","2009-01-26",8.8
"521","2009-01-27",8.73
"522","2009-01-28",9.21
"523","2009-01-29",8.73
"524","2009-01-30",8.08
"525","2009-02-02",8.1
"526","2009-02-03",8.09
"527","2009-02-04",7.84
"528","2009-02-05",8.06
"529","2009-02-06",8.42
"530","2009-02-09",8.38
"531","2009-02-10",7.76
"532","2009-02-11",7.71
"533","2009-02-12",7.79
"534","2009-02-13",7.58
"535","2009-02-17",7.33
"536","2009-02-18",6.94
"537","2009-02-19",6.53
"538","2009-02-20",6.41
"539","2009-02-23",6.24
"540","2009-02-24",6.12
"541","2009-02-25",5.82
"542","2009-02-26",5.73
"543","2009-02-27",5.65
"544","2009-03-02",5.11
"545","2009-03-03",4.95
"546","2009-03-04",5.04
"547","2009-03-05",4.71
"548","2009-03-06",4.71
"549","2009-03-09",4.54
"550","2009-03-10",4.8
"551","2009-03-11",4.86
"552","2009-03-12",5.21
"553","2009-03-13",5.61
"554","2009-03-16",6.17
"555","2009-03-17",6.32
"556","2009-03-18",6.87
"557","2009-03-19",6.71
"558","2009-03-20",6.58
"559","2009-03-23",7.25
"560","2009-03-24",6.56
"561","2009-03-25",6.18
"562","2009-03-26",6.84
"563","2009-03-27",6.91
"564","2009-03-30",6.36
"565","2009-03-31",6.38
"566","2009-04-01",6.64
"567","2009-04-02",7.19
"568","2009-04-03",7.3
"569","2009-04-06",7.17
"570","2009-04-07",6.96
"571","2009-04-08",6.94
"572","2009-04-09",7.57
"573","2009-04-13",7.5
"574","2009-04-14",7.19
"575","2009-04-15",7.49
"576","2009-04-16",7.45
"577","2009-04-17",7.92
"578","2009-04-20",7.34
"579","2009-04-21",7.61
"580","2009-04-22",8.17
"581","2009-04-23",8.41
"582","2009-04-24",8.3
"583","2009-04-27",8.08
"584","2009-04-28",8.21
"585","2009-04-29",8.67
"586","2009-04-30",10.45
"587","2009-05-01",10.81
"588","2009-05-04",11.32
"589","2009-05-05",11.11
"590","2009-05-06",10.84
"591","2009-05-07",10.83
"592","2009-05-08",11.32
"593","2009-05-11",10.74
"594","2009-05-12",10.66
"595","2009-05-13",10.11
"596","2009-05-14",10.37
"597","2009-05-15",10.39
"598","2009-05-18",10.69
"599","2009-05-19",10.91
"600","2009-05-20",11.11
"601","2009-05-21",10.86
"602","2009-05-22",11.11
"603","2009-05-26",11.39
"604","2009-05-27",11.24
"605","2009-05-28",11.23
"606","2009-05-29",11.51
"607","2009-06-01",11.86
"608","2009-06-02",11.74
"609","2009-06-03",11.53
"610","2009-06-04",11.51
"611","2009-06-05",11.36
"612","2009-06-08",11.39
"613","2009-06-09",11.63
"614","2009-06-10",11.31
"615","2009-06-11",11.08
"616","2009-06-12",10.8
"617","2009-06-15",10.62
"618","2009-06-16",10.42
"619","2009-06-17",10.47
"620","2009-06-18",10.57
"621","2009-06-19",10.68
"622","2009-06-22",10.07
"623","2009-06-23",9.96
"624","2009-06-24",10.11
"625","2009-06-25",10.51
"626","2009-06-26",10.28
"627","2009-06-29",10.39
"628","2009-06-30",10.41
"629","2009-07-01",10.67
"630","2009-07-02",10.2
"631","2009-07-06",10.17
"632","2009-07-07",9.85
"633","2009-07-08",10.04
"634","2009-07-09",10.39
"635","2009-07-10",10.27
"636","2009-07-13",10.42
"637","2009-07-14",10.7
"638","2009-07-15",11.09
"639","2009-07-16",11.31
"640","2009-07-17",11.43
"641","2009-07-20",11.85
"642","2009-07-21",11.63
"643","2009-07-22",11.64
"644","2009-07-23",12.2
"645","2009-07-24",12.23
"646","2009-07-27",12.29
"647","2009-07-28",12.27
"648","2009-07-29",12.26
"649","2009-07-30",12.81
"650","2009-07-31",12.87
"651","2009-08-03",13.66
"652","2009-08-04",13.71
"653","2009-08-05",13.67
"654","2009-08-06",13.33
"655","2009-08-07",13.86
"656","2009-08-10",13.61
"657","2009-08-11",13.36
"658","2009-08-12",13.51
"659","2009-08-13",14.05
"660","2009-08-14",13.73
"661","2009-08-17",13.31
"662","2009-08-18",13.31
"663","2009-08-19",13.6
"664","2009-08-20",13.46
"665","2009-08-21",13.69
"666","2009-08-24",13.49
"667","2009-08-25",13.9
"668","2009-08-26",13.92
"669","2009-08-27",13.86
"670","2009-08-28",13.64
"671","2009-08-31",13.92
"672","2009-09-01",13.66
"673","2009-09-02",13.43
"674","2009-09-03",13.6
"675","2009-09-04",13.97
"676","2009-09-08",14.4
"677","2009-09-09",14.73
"678","2009-09-10",15.03
"679","2009-09-11",15.11
"680","2009-09-14",15.2
"681","2009-09-15",15.11
"682","2009-09-16",15.6
"683","2009-09-17",15.28
"684","2009-09-18",15.78
"685","2009-09-21",15.66
"686","2009-09-22",15.82
"687","2009-09-23",15.85
"688","2009-09-24",15.4
"689","2009-09-25",15.12
"690","2009-09-28",15.71
"691","2009-09-29",15.62
"692","2009-09-30",15.69
"693","2009-10-01",14.97
"694","2009-10-02",14.95
"695","2009-10-05",15.18
"696","2009-10-06",15.03
"697","2009-10-07",14.79
"698","2009-10-08",15.06
"699","2009-10-09",15.1
"700","2009-10-12",15.11
"701","2009-10-13",15.15
"702","2009-10-14",15.14
"703","2009-10-15",15.18
"704","2009-10-16",15.03
"705","2009-10-19",15.06
"706","2009-10-20",15.04
"707","2009-10-21",14.97
"708","2009-10-22",15.5
"709","2009-10-23",15.15
"710","2009-10-26",14.82
"711","2009-10-27",14.82
"712","2009-10-28",13.99
"713","2009-10-29",14.54
"714","2009-10-30",14.51
"715","2009-11-02",14.12
"716","2009-11-03",14.14
"717","2009-11-04",14.23
"718","2009-11-05",14.52
"719","2009-11-06",14.42
"720","2009-11-09",14.99
"721","2009-11-10",14.93
"722","2009-11-11",14.76
"723","2009-11-12",14.46
"724","2009-11-13",14.71
"725","2009-11-16",14.76
"726","2009-11-17",14.7
"727","2009-11-18",14.68
"728","2009-11-19",14.45
"729","2009-11-20",14.45
"730","2009-11-23",14.59
"731","2009-11-24",14.72
"732","2009-11-25",14.86
"733","2009-11-27",14.65
"734","2009-11-30",14.51
"735","2009-12-01",14.85
"736","2009-12-02",14.97
"737","2009-12-03",14.86
"738","2009-12-04",15.14
"739","2009-12-07",14.94
"740","2009-12-08",14.55
"741","2009-12-09",14.76
"742","2009-12-10",14.73
"743","2009-12-11",15.11
"744","2009-12-14",15.17
"745","2009-12-15",14.98
"746","2009-12-16",14.82
"747","2009-12-17",14.64
"748","2009-12-18",14.83
"749","2009-12-21",15.02
"750","2009-12-22",14.99
"751","2009-12-23",15.28
"752","2009-12-24",15.32
"753","2009-12-28",15.17
"754","2009-12-29",15.11
"755","2009-12-30",15.12
"756","2009-12-31",15.01
"757","2010-01-04",15.2
"758","2010-01-05",15.11
"759","2010-01-06",15.38
"760","2010-01-07",15.82
"761","2010-01-08",15.77
"762","2010-01-11",15.6
"763","2010-01-12",15.4
"764","2010-01-13",15.51
"765","2010-01-14",15.45
"766","2010-01-15",14.91
"767","2010-01-19",15.2
"768","2010-01-20",15.13
"769","2010-01-21",14.77
"770","2010-01-22",14.47
"771","2010-01-25",14.54
"772","2010-01-26",14.43
"773","2010-01-27",14.26
"774","2010-01-28",14.2
"775","2010-01-29",13.57
"776","2010-02-01",13.64
"777","2010-02-02",14.24
"778","2010-02-03",14.13
"779","2010-02-04",13.56
"780","2010-02-05",13.36
"781","2010-02-08",13.58
"782","2010-02-09",13.84
"783","2010-02-10",13.64
"784","2010-02-11",13.77
"785","2010-02-12",13.78
"786","2010-02-16",13.76
"787","2010-02-17",13.75
"788","2010-02-18",13.83
"789","2010-02-19",13.77
"790","2010-02-22",13.84
"791","2010-02-23",13.71
"792","2010-02-24",13.65
"793","2010-02-25",13.68
"794","2010-02-26",13.75
"795","2010-03-01",13.82
"796","2010-03-02",13.87
"797","2010-03-03",13.98
"798","2010-03-04",14.18
"799","2010-03-05",14.51
"800","2010-03-08",14.64
"801","2010-03-09",15.01
"802","2010-03-10",15.32
"803","2010-03-11",15.31
"804","2010-03-12",15.36
"805","2010-03-15",15.39
"806","2010-03-16",15.51
"807","2010-03-17",15.77
"808","2010-03-18",15.72
"809","2010-03-19",15.34
"810","2010-03-22",15.5
"811","2010-03-23",15.6
"812","2010-03-24",15.44
"813","2010-03-25",15.29
"814","2010-03-26",15.26
"815","2010-03-29",15.31
"816","2010-03-30",15.37
"817","2010-03-31",15.2
"818","2010-04-01",15.62
"819","2010-04-05",15.86
"820","2010-04-06",16.01
"821","2010-04-07",16.030001
"822","2010-04-08",16.16
"823","2010-04-09",16.290001
"824","2010-04-12",16.709999
"825","2010-04-13",16.690001
"826","2010-04-14",16.790001
"827","2010-04-15",16.879999
"828","2010-04-16",16.66
"829","2010-04-19",16.75
"830","2010-04-20",16.99
"831","2010-04-21",17.290001
"832","2010-04-22",17.67
"833","2010-04-23",17.709999
"834","2010-04-26",17.32
"835","2010-04-27",17
"836","2010-04-28",17.07
"837","2010-04-29",16.950001
"838","2010-04-30",17.07
"839","2010-05-03",17.709999
"840","2010-05-04",17.09
"841","2010-05-05",16.6
"842","2010-05-06",16.030001
"843","2010-05-07",15.69
"844","2010-05-10",16.629999
"845","2010-05-11",16.74
"846","2010-05-12",17.110001
"847","2010-05-13",16.719999
"848","2010-05-14",16.49
"849","2010-05-17",16.790001
"850","2010-05-18",16.4
"851","2010-05-19",16.27
"852","2010-05-20",15.7
"853","2010-05-21",15.77
"854","2010-05-24",15.87
"855","2010-05-25",16.07
"856","2010-05-26",16.23
"857","2010-05-27",16.91
"858","2010-05-28",16.66
"859","2010-06-01",16.66
"860","2010-06-02",17.040001
"861","2010-06-03",17.040001
"862","2010-06-04",16.370001
"863","2010-06-07",15.93
"864","2010-06-08",16.120001
"865","2010-06-09",16.280001
"866","2010-06-10",16.5
"867","2010-06-11",16.620001
"868","2010-06-14",16.629999
"869","2010-06-15",16.959999
"870","2010-06-16",16.889999
"871","2010-06-17",16.82
"872","2010-06-18",16.99
"873","2010-06-21",16.48
"874","2010-06-22",15.97
"875","2010-06-23",16.120001
"876","2010-06-24",15.71
"877","2010-06-25",15.86
"878","2010-06-28",15.74
"879","2010-06-29",14.92
"880","2010-06-30",14.64
"881","2010-07-01",14.54
"882","2010-07-02",14.28
"883","2010-07-06",14.28
"884","2010-07-07",14.84
"885","2010-07-08",15.2
"886","2010-07-09",15.39
"887","2010-07-12",15.19
"888","2010-07-13",15.53
"889","2010-07-14",15.49
"890","2010-07-15",15.52
"891","2010-07-16",14.95
"892","2010-07-19",15.08
"893","2010-07-20",15.27
"894","2010-07-21",15.18
"895","2010-07-22",15.55
"896","2010-07-23",15.77
"897","2010-07-26",16
"898","2010-07-27",15.86
"899","2010-07-28",15.69
"900","2010-07-29",15.58
"901","2010-07-30",15.5
"902","2010-08-02",16.02
"903","2010-08-03",16.370001
"904","2010-08-04",16.48
"905","2010-08-05",16.459999
"906","2010-08-06",16.370001
"907","2010-08-09",16.59
"908","2010-08-10",16.74
"909","2010-08-11",16.17
"910","2010-08-12",16
"911","2010-08-13",16.02
"912","2010-08-16",16.049999
"913","2010-08-17",15.88
"914","2010-08-18",16
"915","2010-08-19",15.55
"916","2010-08-20",15.34
"917","2010-08-23",15.24
"918","2010-08-24",15.33
"919","2010-08-25",15.32
"920","2010-08-26",15.16
"921","2010-08-27",15.4
"922","2010-08-30",15.03
"923","2010-08-31",15.01
"924","2010-09-01",15.47
"925","2010-09-02",15.73
"926","2010-09-03",16.1
"927","2010-09-07",16.1
"928","2010-09-08",16.16
"929","2010-09-09",16.73
"930","2010-09-10",16.83
"931","2010-09-13",17.110001
"932","2010-09-14",16.91
"933","2010-09-15",16.889999
"934","2010-09-16",16.790001
"935","2010-09-17",16.74
"936","2010-09-20",17.75
"937","2010-09-21",17.5
"938","2010-09-22",17.27
"939","2010-09-23",17.26
"940","2010-09-24",17.870001
"941","2010-09-27",17.77
"942","2010-09-28",18.07
"943","2010-09-29",17.92
"944","2010-09-30",17.809999
"945","2010-10-01",17.99
"946","2010-10-04",17.870001
"947","2010-10-05",18.379999
"948","2010-10-06",18.27
"949","2010-10-07",18.17
"950","2010-10-08",18.280001
"951","2010-10-11",18.120001
"952","2010-10-12",17.809999
"953","2010-10-13",18.139999
"954","2010-10-14",18.139999
"955","2010-10-15",18.110001
"956","2010-10-18",18.23
"957","2010-10-19",17.66
"958","2010-10-20",17.82
"959","2010-10-21",17.959999
"960","2010-10-22",18.07
"961","2010-10-25",18.129999
"962","2010-10-26",17.959999
"963","2010-10-27",17.889999
"964","2010-10-28",17.799999
"965","2010-10-29",17.65
"966","2010-11-01",17.780001
"967","2010-11-02",17.82
"968","2010-11-03",17.870001
"969","2010-11-04",17.9
"970","2010-11-05",17.469999
"971","2010-11-08",17.549999
"972","2010-11-09",17.370001
"973","2010-11-10",17.299999
"974","2010-11-11",17.370001
"975","2010-11-12",17.280001
"976","2010-11-15",17.35
"977","2010-11-16",17.27
"978","2010-11-17",17.24
"979","2010-11-18",17.1
"980","2010-11-19",17.129999
