"","date","VOYA"
"194","2014-02-06",33.110001
"195","2014-02-07",33.959999
"196","2014-02-10",34.490002
"197","2014-02-11",34.610001
"198","2014-02-12",35.169998
"199","2014-02-13",35.490002
"200","2014-02-14",35.580002
"201","2014-02-18",35.66
"202","2014-02-19",35.220001
"203","2014-02-20",34.990002
"204","2014-02-21",34.959999
"205","2014-02-24",35.759998
"206","2014-02-25",35.560001
"207","2014-02-26",35.389999
"208","2014-02-27",35.470001
"209","2014-02-28",35.869999
"210","2014-03-03",35.509998
"211","2014-03-04",36.200001
"212","2014-03-05",36.580002
"213","2014-03-06",36.849998
"214","2014-03-07",37.009998
"215","2014-03-10",36.919998
"216","2014-03-11",36.400002
"217","2014-03-12",35.939999
"218","2014-03-13",35.82
"219","2014-03-14",35.360001
"220","2014-03-17",35.599998
"221","2014-03-18",36.299999
"222","2014-03-19",35.23
"223","2014-03-20",36.700001
"224","2014-03-21",36.610001
"225","2014-03-24",36.75
"226","2014-03-25",36.5
"227","2014-03-26",35.93
"228","2014-03-27",35.619999
"229","2014-03-28",35.490002
"230","2014-03-31",36.27
"231","2014-04-01",36.77
"232","2014-04-02",37.169998
"233","2014-04-03",37.259998
"234","2014-04-04",36.810001
"235","2014-04-07",35.98
"236","2014-04-08",35.91
"237","2014-04-09",36.290001
"238","2014-04-10",35.689999
"239","2014-04-11",34.799999
"240","2014-04-14",34.580002
"241","2014-04-15",34.599998
"242","2014-04-16",34.900002
"243","2014-04-17",35.509998
"244","2014-04-21",35.240002
"245","2014-04-22",35.830002
"246","2014-04-23",35.529999
"247","2014-04-24",35.369999
"248","2014-04-25",35.130001
"249","2014-04-28",34.32
"250","2014-04-29",34.830002
"251","2014-04-30",35.389999
"252","2014-05-01",35.080002
"253","2014-05-02",35.369999
"254","2014-05-05",35.380001
"255","2014-05-06",34.98
"256","2014-05-07",33.990002
"257","2014-05-08",34.25
"258","2014-05-09",34.48
"259","2014-05-12",35.580002
"260","2014-05-13",35.490002
"261","2014-05-14",34.98
"262","2014-05-15",34.27
"263","2014-05-16",34.459999
"264","2014-05-19",34.720001
"265","2014-05-20",34.900002
"266","2014-05-21",35.849998
"267","2014-05-22",36.240002
"268","2014-05-23",36.330002
"269","2014-05-27",37.18
"270","2014-05-28",36.450001
"271","2014-05-29",36.209999
"272","2014-05-30",35.799999
"273","2014-06-02",36.84
"274","2014-06-03",36.220001
"275","2014-06-04",36.799999
"276","2014-06-05",36.099998
"277","2014-06-06",36.360001
"278","2014-06-09",36.450001
"279","2014-06-10",36.41
"280","2014-06-11",35.84
"281","2014-06-12",36.119999
"282","2014-06-13",36.150002
"283","2014-06-16",35.669998
"284","2014-06-17",36.380001
"285","2014-06-18",36.310001
"286","2014-06-19",36.07
"287","2014-06-20",36.07
"288","2014-06-23",36.439999
"289","2014-06-24",36.41
"290","2014-06-25",36.560001
"291","2014-06-26",36.5
"292","2014-06-27",36.32
"293","2014-06-30",36.34
"294","2014-07-01",36.580002
"295","2014-07-02",36.490002
"296","2014-07-03",37.369999
"297","2014-07-07",36.82
"298","2014-07-08",36.279999
"299","2014-07-09",36.57
"300","2014-07-10",36.279999
"301","2014-07-11",36.610001
"302","2014-07-14",36.91
"303","2014-07-15",36.82
"304","2014-07-16",36.5
"305","2014-07-17",36
"306","2014-07-18",36.369999
"307","2014-07-21",36.830002
"308","2014-07-22",36.860001
"309","2014-07-23",37.009998
"310","2014-07-24",37.110001
"311","2014-07-25",36.889999
"312","2014-07-28",36.830002
"313","2014-07-29",37.060001
"314","2014-07-30",37.470001
"315","2014-07-31",37.099998
"316","2014-08-01",36.849998
"317","2014-08-04",37.099998
"318","2014-08-05",37.119999
"319","2014-08-06",36.380001
"320","2014-08-07",36.09
"321","2014-08-08",36.549999
"322","2014-08-11",36.82
"323","2014-08-12",36.970001
"324","2014-08-13",37.389999
"325","2014-08-14",37.849998
"326","2014-08-15",38.009998
"327","2014-08-18",38.560001
"328","2014-08-19",38.790001
"329","2014-08-20",38.68
"330","2014-08-21",38.779999
"331","2014-08-22",38.810001
"332","2014-08-25",38.93
"333","2014-08-26",39.209999
"334","2014-08-27",39.400002
"335","2014-08-28",38.880001
"336","2014-08-29",39.09
"337","2014-09-02",39.369999
"338","2014-09-03",39.049999
"339","2014-09-04",38.970001
"340","2014-09-05",39.150002
"341","2014-09-08",39.48
"342","2014-09-09",38.98
"343","2014-09-10",39.290001
"344","2014-09-11",39.32
"345","2014-09-12",39.580002
"346","2014-09-15",39.560001
"347","2014-09-16",39.439999
"348","2014-09-17",39.599998
"349","2014-09-18",39.689999
"350","2014-09-19",39.700001
"351","2014-09-22",39.169998
"352","2014-09-23",38.560001
"353","2014-09-24",39.16
"354","2014-09-25",38.779999
"355","2014-09-26",39.049999
"356","2014-09-29",39.029999
"357","2014-09-30",39.099998
"358","2014-10-01",38.599998
"359","2014-10-02",38.59
"360","2014-10-03",39.139999
"361","2014-10-06",38.970001
"362","2014-10-07",38.490002
"363","2014-10-08",38.599998
"364","2014-10-09",37.43
"365","2014-10-10",36.810001
"366","2014-10-13",36.23
"367","2014-10-14",36.200001
"368","2014-10-15",35.389999
"369","2014-10-16",35.23
"370","2014-10-17",35.91
"371","2014-10-20",35.959999
"372","2014-10-21",37.310001
"373","2014-10-22",37.330002
"374","2014-10-23",37.610001
"375","2014-10-24",37.869999
"376","2014-10-27",38.060001
"377","2014-10-28",38.880001
"378","2014-10-29",38.630001
"379","2014-10-30",38.529999
"380","2014-10-31",39.25
"381","2014-11-03",39.450001
"382","2014-11-04",39.380001
"383","2014-11-05",39.189999
"384","2014-11-06",39.630001
"385","2014-11-07",40.509998
"386","2014-11-10",40.25
"387","2014-11-11",40.27
"388","2014-11-12",39.990002
"389","2014-11-13",39.259998
"390","2014-11-14",40.130001
"391","2014-11-17",40.84
"392","2014-11-18",41.59
"393","2014-11-19",41.439999
"394","2014-11-20",41.619999
"395","2014-11-21",41.759998
"396","2014-11-24",41.700001
"397","2014-11-25",41.950001
"398","2014-11-26",41.970001
"399","2014-11-28",41.880001
"400","2014-12-01",41.48
"401","2014-12-02",41.709999
"402","2014-12-03",41.810001
"403","2014-12-04",41.91
"404","2014-12-05",42.209999
"405","2014-12-08",42.169998
"406","2014-12-09",42.209999
"407","2014-12-10",41.040001
"408","2014-12-11",41.34
"409","2014-12-12",40.060001
"410","2014-12-15",39.959999
"411","2014-12-16",40.16
"412","2014-12-17",41.130001
"413","2014-12-18",42.060001
"414","2014-12-19",42.43
"415","2014-12-22",42.27
"416","2014-12-23",42.91
"417","2014-12-24",43
"418","2014-12-26",43.07
"419","2014-12-29",42.959999
"420","2014-12-30",42.860001
"421","2014-12-31",42.380001
"422","2015-01-02",42.330002
"423","2015-01-05",40.810001
"424","2015-01-06",39.919998
"425","2015-01-07",40.360001
"426","2015-01-08",41.130001
"427","2015-01-09",40.68
"428","2015-01-12",40
"429","2015-01-13",40.400002
"430","2015-01-14",39.630001
"431","2015-01-15",38.52
"432","2015-01-16",38.91
"433","2015-01-20",38.57
"434","2015-01-21",38.68
"435","2015-01-22",39.66
"436","2015-01-23",39.18
"437","2015-01-26",39.400002
"438","2015-01-27",39.459999
"439","2015-01-28",39.049999
"440","2015-01-29",39.48
"441","2015-01-30",39.009998
"442","2015-02-02",39.669998
"443","2015-02-03",40.240002
"444","2015-02-04",39.779999
"445","2015-02-05",40.259998
"446","2015-02-06",41.099998
"447","2015-02-09",41.060001
"448","2015-02-10",41.560001
"449","2015-02-11",42.439999
"450","2015-02-12",43.049999
"451","2015-02-13",43.189999
"452","2015-02-17",43.130001
"453","2015-02-18",43.549999
"454","2015-02-19",43.419998
"455","2015-02-20",43.959999
"456","2015-02-23",43.639999
"457","2015-02-24",43.599998
"458","2015-02-25",43.48
"459","2015-02-26",43.650002
"460","2015-02-27",44.189999
"461","2015-03-02",44.240002
"462","2015-03-03",44.080002
"463","2015-03-04",44.299999
"464","2015-03-05",44.110001
"465","2015-03-06",44.220001
"466","2015-03-09",44.689999
"467","2015-03-10",43.34
"468","2015-03-11",44.009998
"469","2015-03-12",44.93
"470","2015-03-13",44.639999
"471","2015-03-16",44.919998
"472","2015-03-17",44.43
"473","2015-03-18",44.380001
"474","2015-03-19",44.220001
"475","2015-03-20",44.349998
"476","2015-03-23",44.369999
"477","2015-03-24",43.790001
"478","2015-03-25",43.169998
"479","2015-03-26",43.209999
"480","2015-03-27",43.310001
"481","2015-03-30",43.290001
"482","2015-03-31",43.110001
"483","2015-04-01",44.009998
"484","2015-04-02",43.970001
"485","2015-04-06",43.830002
"486","2015-04-07",43.860001
"487","2015-04-08",44.23
"488","2015-04-09",44.549999
"489","2015-04-10",43.830002
"490","2015-04-13",44.200001
"491","2015-04-14",43.32
"492","2015-04-15",43.450001
"493","2015-04-16",43.599998
"494","2015-04-17",42.93
"495","2015-04-20",42.860001
"496","2015-04-21",42.59
"497","2015-04-22",43.009998
"498","2015-04-23",42.990002
"499","2015-04-24",42.799999
"500","2015-04-27",42.34
"501","2015-04-28",42.869999
"502","2015-04-29",42.869999
"503","2015-04-30",42.34
"504","2015-05-01",42.700001
"505","2015-05-04",43.02
"506","2015-05-05",42.73
"507","2015-05-06",43.060001
"508","2015-05-07",43.950001
"509","2015-05-08",44.119999
"510","2015-05-11",45.16
"511","2015-05-12",44.59
"512","2015-05-13",44.799999
"513","2015-05-14",44.950001
"514","2015-05-15",44.810001
"515","2015-05-18",45.400002
"516","2015-05-19",45.310001
"517","2015-05-20",45.68
"518","2015-05-21",45.790001
"519","2015-05-22",46.040001
"520","2015-05-26",45.77
"521","2015-05-27",45.650002
"522","2015-05-28",45.619999
"523","2015-05-29",45.310001
"524","2015-06-01",45.34
"525","2015-06-02",45.759998
"526","2015-06-03",46.810001
"527","2015-06-04",46.450001
"528","2015-06-05",46.580002
"529","2015-06-08",46.459999
"530","2015-06-09",46.380001
"531","2015-06-10",47.040001
"532","2015-06-11",47.209999
"533","2015-06-12",47.220001
"534","2015-06-15",46.950001
"535","2015-06-16",47.139999
"536","2015-06-17",47.23
"537","2015-06-18",47.610001
"538","2015-06-19",47.400002
"539","2015-06-22",47.889999
"540","2015-06-23",48.139999
"541","2015-06-24",47.799999
"542","2015-06-25",47.52
"543","2015-06-26",47.810001
"544","2015-06-29",46.189999
"545","2015-06-30",46.470001
"546","2015-07-01",47.27
"547","2015-07-02",46.970001
"548","2015-07-06",46.689999
"549","2015-07-07",46.330002
"550","2015-07-08",45.07
"551","2015-07-09",45.459999
"552","2015-07-10",45.990002
"553","2015-07-13",46.619999
"554","2015-07-14",46.91
"555","2015-07-15",47.23
"556","2015-07-16",47.869999
"557","2015-07-17",47.790001
"558","2015-07-20",47.639999
"559","2015-07-21",47.150002
"560","2015-07-22",47.150002
"561","2015-07-23",46.82
"562","2015-07-24",46.529999
"563","2015-07-27",46.209999
"564","2015-07-28",46.48
"565","2015-07-29",47.029999
"566","2015-07-30",47.23
"567","2015-07-31",46.950001
"568","2015-08-03",46.73
"569","2015-08-04",46.549999
"570","2015-08-05",45.290001
"571","2015-08-06",45.349998
"572","2015-08-07",45.110001
"573","2015-08-10",45.650002
"574","2015-08-11",44.73
"575","2015-08-12",44.18
"576","2015-08-13",44.799999
"577","2015-08-14",45.049999
"578","2015-08-17",45
"579","2015-08-18",45.02
"580","2015-08-19",44.650002
"581","2015-08-20",43.540001
"582","2015-08-21",42.209999
"583","2015-08-24",40.18
"584","2015-08-25",39.650002
"585","2015-08-26",41.240002
"586","2015-08-27",42.709999
"587","2015-08-28",42.939999
"588","2015-08-31",43.080002
"589","2015-09-01",41.43
"590","2015-09-02",41.919998
"591","2015-09-03",42.02
"592","2015-09-04",41.439999
"593","2015-09-08",42.18
"594","2015-09-09",41.490002
"595","2015-09-10",41.91
"596","2015-09-11",42.560001
"597","2015-09-14",42.560001
"598","2015-09-15",42.939999
"599","2015-09-16",42.98
"600","2015-09-17",41.68
"601","2015-09-18",40.59
"602","2015-09-21",40.619999
"603","2015-09-22",39.990002
"604","2015-09-23",40.02
"605","2015-09-24",39.700001
"606","2015-09-25",39.790001
"607","2015-09-28",38.25
"608","2015-09-29",38.380001
"609","2015-09-30",38.77
"610","2015-10-01",39
"611","2015-10-02",38.970001
"612","2015-10-05",39.549999
"613","2015-10-06",39.669998
"614","2015-10-07",39.970001
"615","2015-10-08",40.169998
"616","2015-10-09",40.150002
"617","2015-10-12",39.889999
"618","2015-10-13",39.290001
"619","2015-10-14",38.82
"620","2015-10-15",39.259998
"621","2015-10-16",39.439999
"622","2015-10-19",39.790001
"623","2015-10-20",40.25
"624","2015-10-21",39.790001
"625","2015-10-22",40.09
"626","2015-10-23",40.470001
"627","2015-10-26",40.419998
"628","2015-10-27",39.849998
"629","2015-10-28",40.610001
"630","2015-10-29",40.57
"631","2015-10-30",40.57
"632","2015-11-02",40.970001
"633","2015-11-03",40.689999
"634","2015-11-04",39.529999
"635","2015-11-05",40.029999
"636","2015-11-06",41.91
"637","2015-11-09",41.52
"638","2015-11-10",41.610001
"639","2015-11-11",41.799999
"640","2015-11-12",40.759998
"641","2015-11-13",40.869999
"642","2015-11-16",41.080002
"643","2015-11-17",41.220001
"644","2015-11-18",41.939999
"645","2015-11-19",41.599998
"646","2015-11-20",41.630001
"647","2015-11-23",41.139999
"648","2015-11-24",40.889999
"649","2015-11-25",40.810001
"650","2015-11-27",40.66
"651","2015-11-30",40.700001
"652","2015-12-01",40.860001
"653","2015-12-02",40.5
"654","2015-12-03",39.84
"655","2015-12-04",40.34
"656","2015-12-07",40
"657","2015-12-08",38.790001
"658","2015-12-09",37.880001
"659","2015-12-10",38.689999
"660","2015-12-11",37.139999
"661","2015-12-14",36.830002
"662","2015-12-15",37.150002
"663","2015-12-16",37.599998
"664","2015-12-17",36.709999
"665","2015-12-18",36.040001
"666","2015-12-21",36.419998
"667","2015-12-22",37.139999
"668","2015-12-23",37.779999
"669","2015-12-24",37.439999
"670","2015-12-28",37.240002
"671","2015-12-29",37.599998
"672","2015-12-30",37.27
"673","2015-12-31",36.91
"674","2016-01-04",36.52
"675","2016-01-05",35.98
"676","2016-01-06",34.580002
"677","2016-01-07",33.18
"678","2016-01-08",32.369999
"679","2016-01-11",32.240002
"680","2016-01-12",32.169998
"681","2016-01-13",30.99
"682","2016-01-14",31.200001
"683","2016-01-15",30.24
"684","2016-01-19",30.17
"685","2016-01-20",29.76
"686","2016-01-21",29.91
"687","2016-01-22",30.280001
"688","2016-01-25",29.84
"689","2016-01-26",30.27
"690","2016-01-27",30.129999
"691","2016-01-28",30.24
"692","2016-01-29",30.58
"693","2016-02-01",30.129999
"694","2016-02-02",29.209999
"695","2016-02-03",29.120001
"696","2016-02-04",29.57
"697","2016-02-05",28.93
"698","2016-02-08",27.25
"699","2016-02-09",26.73
"700","2016-02-10",27.26
"701","2016-02-11",25.98
"702","2016-02-12",26.6
"703","2016-02-16",28.17
"704","2016-02-17",29.24
"705","2016-02-18",28.76
"706","2016-02-19",28.93
"707","2016-02-22",28.99
"708","2016-02-23",28.629999
"709","2016-02-24",28.799999
"710","2016-02-25",29.389999
"711","2016-02-26",29.77
"712","2016-02-29",29.360001
"713","2016-03-01",30.33
"714","2016-03-02",30.58
"715","2016-03-03",30.9
"716","2016-03-04",31.049999
"717","2016-03-07",31.35
"718","2016-03-08",30.02
"719","2016-03-09",29.48
"720","2016-03-10",29.549999
"721","2016-03-11",31.379999
"722","2016-03-14",31.700001
"723","2016-03-15",30.959999
"724","2016-03-16",31.08
"725","2016-03-17",31.27
"726","2016-03-18",31.41
"727","2016-03-21",31.280001
"728","2016-03-22",30.98
"729","2016-03-23",30.57
"730","2016-03-24",29.809999
"731","2016-03-28",30.450001
"732","2016-03-29",29.99
"733","2016-03-30",30.530001
"734","2016-03-31",29.77
"735","2016-04-01",30.469999
"736","2016-04-04",30.290001
"737","2016-04-05",29.77
"738","2016-04-06",30.01
"739","2016-04-07",29.200001
"740","2016-04-08",29.25
"741","2016-04-11",29.639999
"742","2016-04-12",30.459999
"743","2016-04-13",31.530001
"744","2016-04-14",31.719999
"745","2016-04-15",31.610001
"746","2016-04-18",31.74
"747","2016-04-19",31.84
"748","2016-04-20",32.529999
"749","2016-04-21",32.639999
"750","2016-04-22",32.919998
"751","2016-04-25",32.650002
"752","2016-04-26",33.130001
"753","2016-04-27",33.130001
"754","2016-04-28",32.389999
"755","2016-04-29",32.470001
"756","2016-05-02",32.689999
"757","2016-05-03",32.009998
"758","2016-05-04",29.860001
"759","2016-05-05",29.58
"760","2016-05-06",30.190001
"761","2016-05-09",30.17
"762","2016-05-10",31.01
"763","2016-05-11",30.540001
"764","2016-05-12",30.530001
"765","2016-05-13",30.299999
"766","2016-05-16",30.66
"767","2016-05-17",30.82
"768","2016-05-18",32.549999
"769","2016-05-19",31.82
"770","2016-05-20",32.43
"771","2016-05-23",32.41
"772","2016-05-24",32.75
"773","2016-05-25",33.099998
"774","2016-05-26",32.889999
"775","2016-05-27",33.27
"776","2016-05-31",32.860001
"777","2016-06-01",32.57
"778","2016-06-02",32.459999
"779","2016-06-03",31.540001
"780","2016-06-06",31.809999
"781","2016-06-07",31.66
"782","2016-06-08",31.709999
"783","2016-06-09",30.940001
"784","2016-06-10",30.360001
"785","2016-06-13",29.75
"786","2016-06-14",28.99
"787","2016-06-15",28.940001
"788","2016-06-16",28.59
"789","2016-06-17",28.610001
"790","2016-06-20",28.75
"791","2016-06-21",28.73
"792","2016-06-22",28.559999
"793","2016-06-23",29.24
"794","2016-06-24",26.43
"795","2016-06-27",23.639999
"796","2016-06-28",23.379999
"797","2016-06-29",24.6
"798","2016-06-30",24.76
"799","2016-07-01",24.57
"800","2016-07-05",23.469999
"801","2016-07-06",23.559999
"802","2016-07-07",23.6
"803","2016-07-08",24.129999
"804","2016-07-11",24.32
"805","2016-07-12",25.139999
"806","2016-07-13",25.01
"807","2016-07-14",25.299999
"808","2016-07-15",25.190001
"809","2016-07-18",25.309999
"810","2016-07-19",25.4
"811","2016-07-20",25.67
"812","2016-07-21",25.620001
"813","2016-07-22",25.65
"814","2016-07-25",25.610001
"815","2016-07-26",25.75
"816","2016-07-27",25.530001
"817","2016-07-28",25.4
"818","2016-07-29",25.629999
"819","2016-08-01",25.58
"820","2016-08-02",25.110001
"821","2016-08-03",27.559999
"822","2016-08-04",27.25
"823","2016-08-05",27.940001
"824","2016-08-08",28.01
"825","2016-08-09",27.700001
"826","2016-08-10",27.450001
"827","2016-08-11",27.52
"828","2016-08-12",27.26
"829","2016-08-15",27.92
"830","2016-08-16",28.77
"831","2016-08-17",28.629999
"832","2016-08-18",28.51
"833","2016-08-19",28.25
"834","2016-08-22",28.139999
"835","2016-08-23",28.459999
"836","2016-08-24",28.309999
"837","2016-08-25",28.34
"838","2016-08-26",28.379999
"839","2016-08-29",28.74
"840","2016-08-30",29.32
"841","2016-08-31",29.24
"842","2016-09-01",28.76
"843","2016-09-02",29.01
"844","2016-09-06",28.5
"845","2016-09-07",28.74
"846","2016-09-08",28.870001
"847","2016-09-09",29.190001
"848","2016-09-12",29.469999
"849","2016-09-13",29.16
"850","2016-09-14",28.83
"851","2016-09-15",29.450001
"852","2016-09-16",29.02
"853","2016-09-19",29.09
"854","2016-09-20",28.83
"855","2016-09-21",29.120001
"856","2016-09-22",29.040001
"857","2016-09-23",28.83
"858","2016-09-26",28.33
"859","2016-09-27",28.41
"860","2016-09-28",28.75
"861","2016-09-29",28.309999
"862","2016-09-30",28.82
"863","2016-10-03",28.879999
"864","2016-10-04",28.889999
"865","2016-10-05",30.309999
"866","2016-10-06",30.26
"867","2016-10-07",30.74
"868","2016-10-10",30.9
"869","2016-10-11",30.9
"870","2016-10-12",30.91
"871","2016-10-13",29.98
"872","2016-10-14",30.27
"873","2016-10-17",30.16
"874","2016-10-18",30.209999
"875","2016-10-19",30.75
"876","2016-10-20",30.700001
"877","2016-10-21",30.629999
"878","2016-10-24",30.68
"879","2016-10-25",30.299999
"880","2016-10-26",30.639999
"881","2016-10-27",31.049999
"882","2016-10-28",30.67
"883","2016-10-31",30.549999
"884","2016-11-01",30.379999
"885","2016-11-02",30.389999
"886","2016-11-03",30.07
"887","2016-11-04",29.9
"888","2016-11-07",30.99
"889","2016-11-08",31.35
"890","2016-11-09",33.889999
"891","2016-11-10",35.779999
"892","2016-11-11",36.490002
"893","2016-11-14",37.650002
"894","2016-11-15",37.66
"895","2016-11-16",36.919998
"896","2016-11-17",37.330002
"897","2016-11-18",37.360001
"898","2016-11-21",37.560001
"899","2016-11-22",37.900002
"900","2016-11-23",38.110001
"901","2016-11-25",38.099998
"902","2016-11-28",37.509998
"903","2016-11-29",37.830002
"904","2016-11-30",38.869999
"905","2016-12-01",40.02
"906","2016-12-02",39.169998
"907","2016-12-05",39.5
"908","2016-12-06",40.060001
"909","2016-12-07",40.23
"910","2016-12-08",40.639999
"911","2016-12-09",41
"912","2016-12-12",40.299999
"913","2016-12-13",39.91
"914","2016-12-14",39.869999
"915","2016-12-15",40.299999
"916","2016-12-16",39.849998
"917","2016-12-19",39.970001
"918","2016-12-20",40.16
"919","2016-12-21",40.150002
"920","2016-12-22",40.080002
"921","2016-12-23",40.290001
"922","2016-12-27",40.279999
"923","2016-12-28",39.779999
"924","2016-12-29",39.389999
"925","2016-12-30",39.220001
"926","2017-01-03",39.709999
"927","2017-01-04",40.09
"928","2017-01-05",39.32
"929","2017-01-06",39.450001
"930","2017-01-09",39.34
"931","2017-01-10",40.360001
"932","2017-01-11",40.349998
"933","2017-01-12",39.91
"934","2017-01-13",40.540001
"935","2017-01-17",39.169998
"936","2017-01-18",39.48
"937","2017-01-19",39.240002
"938","2017-01-20",39.709999
"939","2017-01-23",39.610001
"940","2017-01-24",40.16
"941","2017-01-25",40.799999
"942","2017-01-26",41.400002
"943","2017-01-27",40.689999
"944","2017-01-30",40.349998
"945","2017-01-31",40.220001
"946","2017-02-01",40.860001
"947","2017-02-02",39.889999
"948","2017-02-03",41.139999
"949","2017-02-06",40.880001
"950","2017-02-07",40.990002
"951","2017-02-08",39.279999
"952","2017-02-09",39.889999
"953","2017-02-10",40.07
"954","2017-02-13",41
"955","2017-02-14",42
"956","2017-02-15",42.880001
