"","date","RHP"
"120","2007-06-25",53.48
"121","2007-06-26",53.290001
"122","2007-06-27",53.650002
"123","2007-06-28",53.740002
"124","2007-06-29",53.639999
"125","2007-07-02",54.220001
"126","2007-07-03",54.93
"127","2007-07-05",57.880001
"128","2007-07-06",57.389999
"129","2007-07-09",56.459999
"130","2007-07-10",56.200001
"131","2007-07-11",56.939999
"132","2007-07-12",56.5
"133","2007-07-13",55.959999
"134","2007-07-16",55.290001
"135","2007-07-17",55.580002
"136","2007-07-18",55.330002
"137","2007-07-19",55.43
"138","2007-07-20",54.66
"139","2007-07-23",54.799999
"140","2007-07-24",53.709999
"141","2007-07-25",53.59
"142","2007-07-26",51.450001
"143","2007-07-27",49.560001
"144","2007-07-30",50.450001
"145","2007-07-31",49.98
"146","2007-08-01",50.099998
"147","2007-08-02",50.720001
"148","2007-08-03",48.959999
"149","2007-08-06",50.549999
"150","2007-08-07",53.669998
"151","2007-08-08",55.580002
"152","2007-08-09",56.880001
"153","2007-08-10",52.689999
"154","2007-08-13",52.439999
"155","2007-08-14",50.41
"156","2007-08-15",49.810001
"157","2007-08-16",50.16
"158","2007-08-17",51.310001
"159","2007-08-20",52.040001
"160","2007-08-21",51.73
"161","2007-08-22",52.07
"162","2007-08-23",51.470001
"163","2007-08-24",52.310001
"164","2007-08-27",52.25
"165","2007-08-28",50.599998
"166","2007-08-29",51.869999
"167","2007-08-30",51.099998
"168","2007-08-31",51.349998
"169","2007-09-04",51.959999
"170","2007-09-05",51
"171","2007-09-06",51.049999
"172","2007-09-07",49.939999
"173","2007-09-10",49.889999
"174","2007-09-11",50.59
"175","2007-09-12",50.810001
"176","2007-09-13",50.799999
"177","2007-09-14",50.950001
"178","2007-09-17",50.459999
"179","2007-09-18",53.549999
"180","2007-09-19",52.959999
"181","2007-09-20",52.279999
"182","2007-09-21",52.950001
"183","2007-09-24",53.529999
"184","2007-09-25",53.639999
"185","2007-09-26",54.240002
"186","2007-09-27",54.75
"187","2007-09-28",53.220001
"188","2007-10-01",54.889999
"189","2007-10-02",55.41
"190","2007-10-03",53.459999
"191","2007-10-04",53.830002
"192","2007-10-05",54.220001
"193","2007-10-08",53.779999
"194","2007-10-09",54.48
"195","2007-10-10",53.599998
"196","2007-10-11",53.189999
"197","2007-10-12",53.27
"198","2007-10-15",52.91
"199","2007-10-16",52.75
"200","2007-10-17",53.450001
"201","2007-10-18",53.880001
"202","2007-10-19",52.369999
"203","2007-10-22",52.849998
"204","2007-10-23",54.009998
"205","2007-10-24",53.360001
"206","2007-10-25",52.52
"207","2007-10-26",53.540001
"208","2007-10-29",53.560001
"209","2007-10-30",53.75
"210","2007-10-31",54.48
"211","2007-11-01",50.060001
"212","2007-11-02",49.650002
"213","2007-11-05",49.380001
"214","2007-11-06",51.25
"215","2007-11-07",48.07
"216","2007-11-08",46.470001
"217","2007-11-09",45.119999
"218","2007-11-12",44.18
"219","2007-11-13",44.82
"220","2007-11-14",44.619999
"221","2007-11-15",43.59
"222","2007-11-16",42.98
"223","2007-11-19",41.290001
"224","2007-11-20",40.869999
"225","2007-11-21",39.849998
"226","2007-11-23",40.43
"227","2007-11-26",39.849998
"228","2007-11-27",39.919998
"229","2007-11-28",41.959999
"230","2007-11-29",42.25
"231","2007-11-30",42.060001
"232","2007-12-03",41.799999
"233","2007-12-04",41.52
"234","2007-12-05",42.34
"235","2007-12-06",43.720001
"236","2007-12-07",44.25
"237","2007-12-10",44.009998
"238","2007-12-11",41.869999
"239","2007-12-12",41.32
"240","2007-12-13",40.349998
"241","2007-12-14",38.75
"242","2007-12-17",38.470001
"243","2007-12-18",40.060001
"244","2007-12-19",40.259998
"245","2007-12-20",41.029999
"246","2007-12-21",42.110001
"247","2007-12-24",42.799999
"248","2007-12-26",42.939999
"249","2007-12-27",41.400002
"250","2007-12-28",40.939999
"251","2007-12-31",40.470001
"252","2008-01-02",39.43
"253","2008-01-03",37.939999
"254","2008-01-04",36.52
"255","2008-01-07",36.450001
"256","2008-01-08",34.830002
"257","2008-01-09",32.849998
"258","2008-01-10",32.639999
"259","2008-01-11",31.610001
"260","2008-01-14",30.99
"261","2008-01-15",29.92
"262","2008-01-16",29.219999
"263","2008-01-17",27.52
"264","2008-01-18",27.33
"265","2008-01-22",28.370001
"266","2008-01-23",28.809999
"267","2008-01-24",27.959999
"268","2008-01-25",28.120001
"269","2008-01-28",28.08
"270","2008-01-29",28.68
"271","2008-01-30",28.4
"272","2008-01-31",29.23
"273","2008-02-01",31.02
"274","2008-02-04",31.190001
"275","2008-02-05",31.040001
"276","2008-02-06",30.469999
"277","2008-02-07",33.200001
"278","2008-02-08",32.599998
"279","2008-02-11",32.599998
"280","2008-02-12",33.459999
"281","2008-02-13",33.240002
"282","2008-02-14",31.98
"283","2008-02-15",31.83
"284","2008-02-19",32
"285","2008-02-20",32.240002
"286","2008-02-21",31.83
"287","2008-02-22",31.74
"288","2008-02-25",32.57
"289","2008-02-26",33
"290","2008-02-27",32.34
"291","2008-02-28",30.559999
"292","2008-02-29",30.09
"293","2008-03-03",29.290001
"294","2008-03-04",29.559999
"295","2008-03-05",30.27
"296","2008-03-06",29.209999
"297","2008-03-07",29.040001
"298","2008-03-10",28.040001
"299","2008-03-11",29.59
"300","2008-03-12",28.959999
"301","2008-03-13",28.74
"302","2008-03-14",27.18
"303","2008-03-17",26.190001
"304","2008-03-18",28.15
"305","2008-03-19",27.379999
"306","2008-03-20",30.02
"307","2008-03-24",31.57
"308","2008-03-25",31.309999
"309","2008-03-26",30.950001
"310","2008-03-27",30.5
"311","2008-03-28",29.450001
"312","2008-03-31",30.290001
"313","2008-04-01",32.209999
"314","2008-04-02",32.549999
"315","2008-04-03",32.299999
"316","2008-04-04",32.040001
"317","2008-04-07",32.02
"318","2008-04-08",32.029999
"319","2008-04-09",31.09
"320","2008-04-10",31.370001
"321","2008-04-11",29.1
"322","2008-04-14",28.139999
"323","2008-04-15",28.18
"324","2008-04-16",29.950001
"325","2008-04-17",30.870001
"326","2008-04-18",31.49
"327","2008-04-21",30.530001
"328","2008-04-22",29.41
"329","2008-04-23",29.25
"330","2008-04-24",29.68
"331","2008-04-25",30.040001
"332","2008-04-28",29.889999
"333","2008-04-29",29.74
"334","2008-04-30",29.620001
"335","2008-05-01",30.92
"336","2008-05-02",31.360001
"337","2008-05-05",29.969999
"338","2008-05-06",30.93
"339","2008-05-07",29.75
"340","2008-05-08",29.23
"341","2008-05-09",29.83
"342","2008-05-12",30.08
"343","2008-05-13",30.15
"344","2008-05-14",30.32
"345","2008-05-15",29.92
"346","2008-05-16",29.860001
"347","2008-05-19",29.77
"348","2008-05-20",29.620001
"349","2008-05-21",29.57
"350","2008-05-22",29.629999
"351","2008-05-23",28.719999
"352","2008-05-27",28.790001
"353","2008-05-28",29.01
"354","2008-05-29",28.58
"355","2008-05-30",28.41
"356","2008-06-02",27.610001
"357","2008-06-03",27.35
"358","2008-06-04",27.09
"359","2008-06-05",27.6
"360","2008-06-06",26.469999
"361","2008-06-09",26.040001
"362","2008-06-10",26.43
"363","2008-06-11",24.709999
"364","2008-06-12",25.200001
"365","2008-06-13",25.26
"366","2008-06-16",25.389999
"367","2008-06-17",25.370001
"368","2008-06-18",24.940001
"369","2008-06-19",24.6
"370","2008-06-20",24.209999
"371","2008-06-23",23.57
"372","2008-06-24",24.25
"373","2008-06-25",25.99
"374","2008-06-26",25.25
"375","2008-06-27",24.68
"376","2008-06-30",23.959999
"377","2008-07-01",23.16
"378","2008-07-02",22.030001
"379","2008-07-03",21.780001
"380","2008-07-07",21.34
"381","2008-07-08",21.01
"382","2008-07-09",21.17
"383","2008-07-10",21.48
"384","2008-07-11",21.59
"385","2008-07-14",21.35
"386","2008-07-15",22.549999
"387","2008-07-16",24.82
"388","2008-07-17",26.059999
"389","2008-07-18",28.26
"390","2008-07-21",29.98
"391","2008-07-22",30.040001
"392","2008-07-23",30.77
"393","2008-07-24",29.120001
"394","2008-07-25",30.690001
"395","2008-07-28",31.5
"396","2008-07-29",33.75
"397","2008-07-30",28.969999
"398","2008-07-31",30.040001
"399","2008-08-01",30.99
"400","2008-08-04",31.690001
"401","2008-08-05",31.49
"402","2008-08-06",30.65
"403","2008-08-07",29.33
"404","2008-08-08",30.809999
"405","2008-08-11",31.790001
"406","2008-08-12",31.690001
"407","2008-08-13",31.76
"408","2008-08-14",33.959999
"409","2008-08-15",34.59
"410","2008-08-18",33.439999
"411","2008-08-19",31.76
"412","2008-08-20",32.139999
"413","2008-08-21",30.59
"414","2008-08-22",32.779999
"415","2008-08-25",32.810001
"416","2008-08-26",33.869999
"417","2008-08-27",34.639999
"418","2008-08-28",34.66
"419","2008-08-29",34.650002
"420","2008-09-02",34.720001
"421","2008-09-03",34.41
"422","2008-09-04",33.139999
"423","2008-09-05",33.200001
"424","2008-09-08",34.619999
"425","2008-09-09",34.139999
"426","2008-09-10",32.639999
"427","2008-09-11",32.68
"428","2008-09-12",32.009998
"429","2008-09-15",31.34
"430","2008-09-16",32.869999
"431","2008-09-17",30.4
"432","2008-09-18",33.48
"433","2008-09-19",34.5
"434","2008-09-22",31.07
"435","2008-09-23",31.190001
"436","2008-09-24",29.969999
"437","2008-09-25",30.639999
"438","2008-09-26",30.450001
"439","2008-09-29",26.99
"440","2008-09-30",29.370001
"441","2008-10-01",29.98
"442","2008-10-02",27.99
"443","2008-10-03",25.48
"444","2008-10-06",23.52
"445","2008-10-07",21.24
"446","2008-10-08",20.559999
"447","2008-10-09",17.889999
"448","2008-10-10",20.809999
"449","2008-10-13",22.32
"450","2008-10-14",21.049999
"451","2008-10-15",18.299999
"452","2008-10-16",19.75
"453","2008-10-17",19.870001
"454","2008-10-20",20.66
"455","2008-10-21",19.52
"456","2008-10-22",17.129999
"457","2008-10-23",17.719999
"458","2008-10-24",17.280001
"459","2008-10-27",15.82
"460","2008-10-28",17.360001
"461","2008-10-29",18.57
"462","2008-10-30",19.99
"463","2008-10-31",21.41
"464","2008-11-03",20.969999
"465","2008-11-04",21.93
"466","2008-11-05",16.57
"467","2008-11-06",14.94
"468","2008-11-07",14.59
"469","2008-11-10",14.01
"470","2008-11-11",13.21
"471","2008-11-12",8.06
"472","2008-11-13",9.24
"473","2008-11-14",8.14
"474","2008-11-17",8.46
"475","2008-11-18",7.28
"476","2008-11-19",6.41
"477","2008-11-20",6.3
"478","2008-11-21",6.01
"479","2008-11-24",7.32
"480","2008-11-25",7.25
"481","2008-11-26",8.3
"482","2008-11-28",9.19
"483","2008-12-01",7.11
"484","2008-12-02",8.52
"485","2008-12-03",8.72
"486","2008-12-04",8.33
"487","2008-12-05",8.51
"488","2008-12-08",10.65
"489","2008-12-09",10.45
"490","2008-12-10",10.71
"491","2008-12-11",9
"492","2008-12-12",9.05
"493","2008-12-15",10.05
"494","2008-12-16",11.54
"495","2008-12-17",12.33
"496","2008-12-18",11.43
"497","2008-12-19",11.97
"498","2008-12-22",10.77
"499","2008-12-23",10.55
"500","2008-12-24",10.26
"501","2008-12-26",10.25
"502","2008-12-29",9.73
"503","2008-12-30",10.32
"504","2008-12-31",10.84
"505","2009-01-02",12.21
"506","2009-01-05",12.81
"507","2009-01-06",14.4
"508","2009-01-07",13.58
"509","2009-01-08",13.53
"510","2009-01-09",12.85
"511","2009-01-12",11.86
"512","2009-01-13",12.31
"513","2009-01-14",11.39
"514","2009-01-15",11.41
"515","2009-01-16",11.85
"516","2009-01-20",10.6
"517","2009-01-21",11.36
"518","2009-01-22",10.92
"519","2009-01-23",10.4
"520","2009-01-26",11.31
"521","2009-01-27",10.85
"522","2009-01-28",11.8
"523","2009-01-29",10.85
"524","2009-01-30",10.6
"525","2009-02-02",10.35
"526","2009-02-03",10.3
"527","2009-02-04",10.31
"528","2009-02-05",11.14
"529","2009-02-06",11.73
"530","2009-02-09",11.51
"531","2009-02-10",9.14
"532","2009-02-11",9.16
"533","2009-02-12",9.6
"534","2009-02-13",8.93
"535","2009-02-17",8.47
"536","2009-02-18",7.53
"537","2009-02-19",7.15
"538","2009-02-20",7.38
"539","2009-02-23",6.8
"540","2009-02-24",7.32
"541","2009-02-25",6.82
"542","2009-02-26",6.84
"543","2009-02-27",6.56
"544","2009-03-02",5.51
"545","2009-03-03",5.27
"546","2009-03-04",5.33
"547","2009-03-05",5.13
"548","2009-03-06",4.99
"549","2009-03-09",4.9
"550","2009-03-10",5.92
"551","2009-03-11",5.94
"552","2009-03-12",6.82
"553","2009-03-13",6.82
"554","2009-03-16",6.73
"555","2009-03-17",7.47
"556","2009-03-18",8.1
"557","2009-03-19",8.05
"558","2009-03-20",7.48
"559","2009-03-23",8.27
"560","2009-03-24",8
"561","2009-03-25",8.29
"562","2009-03-26",9.33
"563","2009-03-27",8.89
"564","2009-03-30",8.26
"565","2009-03-31",8.33
"566","2009-04-01",8.8
"567","2009-04-02",9.37
"568","2009-04-03",8.63
"569","2009-04-06",8.41
"570","2009-04-07",8.04
"571","2009-04-08",8.43
"572","2009-04-09",9.47
"573","2009-04-13",10.03
"574","2009-04-14",10.21
"575","2009-04-15",11.46
"576","2009-04-16",12.95
"577","2009-04-17",13.27
"578","2009-04-20",10.96
"579","2009-04-21",11.49
"580","2009-04-22",11.62
"581","2009-04-23",12
"582","2009-04-24",12.74
"583","2009-04-27",12.17
"584","2009-04-28",12.21
"585","2009-04-29",14.04
"586","2009-04-30",13.94
"587","2009-05-01",13.81
"588","2009-05-04",15.33
"589","2009-05-05",16.059999
"590","2009-05-06",16.799999
"591","2009-05-07",15.56
"592","2009-05-08",16.940001
"593","2009-05-11",17.040001
"594","2009-05-12",14.7
"595","2009-05-13",12.78
"596","2009-05-14",13.12
"597","2009-05-15",13.22
"598","2009-05-18",14.35
"599","2009-05-19",14.27
"600","2009-05-20",14.24
"601","2009-05-21",13.52
"602","2009-05-22",13.2
"603","2009-05-26",14.19
"604","2009-05-27",13.58
"605","2009-05-28",13.74
"606","2009-05-29",14.2
"607","2009-06-01",15.41
"608","2009-06-02",15.73
"609","2009-06-03",15.5
"610","2009-06-04",15.36
"611","2009-06-05",15.68
"612","2009-06-08",15.35
"613","2009-06-09",15.25
"614","2009-06-10",14.43
"615","2009-06-11",13.87
"616","2009-06-12",13.99
"617","2009-06-15",13.63
"618","2009-06-16",13.63
"619","2009-06-17",12.79
"620","2009-06-18",12.26
"621","2009-06-19",12.47
"622","2009-06-22",11.39
"623","2009-06-23",11.74
"624","2009-06-24",11.73
"625","2009-06-25",12.53
"626","2009-06-26",12.25
"627","2009-06-29",12.71
"628","2009-06-30",12.71
"629","2009-07-01",12.62
"630","2009-07-02",11.09
"631","2009-07-06",10.79
"632","2009-07-07",10.92
"633","2009-07-08",10.19
"634","2009-07-09",10.69
"635","2009-07-10",10.66
"636","2009-07-13",11.05
"637","2009-07-14",11.72
"638","2009-07-15",12.41
"639","2009-07-16",13.02
"640","2009-07-17",12.62
"641","2009-07-20",12.56
"642","2009-07-21",12.45
"643","2009-07-22",12.75
"644","2009-07-23",13.7
"645","2009-07-24",13.6
"646","2009-07-27",15.03
"647","2009-07-28",14.58
"648","2009-07-29",13.74
"649","2009-07-30",14.31
"650","2009-07-31",14.27
"651","2009-08-03",14.66
"652","2009-08-04",17.01
"653","2009-08-05",17.049999
"654","2009-08-06",17.27
"655","2009-08-07",18.299999
"656","2009-08-10",17.940001
"657","2009-08-11",18.15
"658","2009-08-12",18.549999
"659","2009-08-13",18.629999
"660","2009-08-14",18
"661","2009-08-17",17.16
"662","2009-08-18",17.790001
"663","2009-08-19",18.309999
"664","2009-08-20",19.09
"665","2009-08-21",19.76
"666","2009-08-24",19.809999
"667","2009-08-25",20.9
"668","2009-08-26",21.41
"669","2009-08-27",21.49
"670","2009-08-28",21.360001
"671","2009-08-31",20.32
"672","2009-09-01",19.18
"673","2009-09-02",18.67
"674","2009-09-03",18.799999
"675","2009-09-04",19.23
"676","2009-09-08",19.610001
"677","2009-09-09",20.08
"678","2009-09-10",20.51
"679","2009-09-11",21.040001
"680","2009-09-14",21.299999
"681","2009-09-15",22.18
"682","2009-09-16",23.549999
"683","2009-09-17",24.190001
"684","2009-09-18",24.6
"685","2009-09-21",24.6
"686","2009-09-22",25.41
"687","2009-09-23",21.799999
"688","2009-09-24",20.719999
"689","2009-09-25",19.790001
"690","2009-09-28",20.620001
"691","2009-09-29",21.01
"692","2009-09-30",20.1
"693","2009-10-01",18.02
"694","2009-10-02",17.4
"695","2009-10-05",18.360001
"696","2009-10-06",18.41
"697","2009-10-07",19.139999
"698","2009-10-08",19.25
"699","2009-10-09",19.23
"700","2009-10-12",19.26
"701","2009-10-13",18.58
"702","2009-10-14",19.190001
"703","2009-10-15",19.15
"704","2009-10-16",18.709999
"705","2009-10-19",18.82
"706","2009-10-20",18.4
"707","2009-10-21",17.76
"708","2009-10-22",18.110001
"709","2009-10-23",17.450001
"710","2009-10-26",17.290001
"711","2009-10-27",15.57
"712","2009-10-28",14.86
"713","2009-10-29",16.110001
"714","2009-10-30",15.03
"715","2009-11-02",14.85
"716","2009-11-03",16.030001
"717","2009-11-04",16.4
"718","2009-11-05",17.059999
"719","2009-11-06",16.77
"720","2009-11-09",17.42
"721","2009-11-10",17.32
"722","2009-11-11",18.08
"723","2009-11-12",17.969999
"724","2009-11-13",17.51
"725","2009-11-16",17.780001
"726","2009-11-17",17.93
"727","2009-11-18",17.67
"728","2009-11-19",17.49
"729","2009-11-20",17.540001
"730","2009-11-23",17.99
"731","2009-11-24",17.959999
"732","2009-11-25",17.99
"733","2009-11-27",17.190001
"734","2009-11-30",17.6
"735","2009-12-01",17.959999
"736","2009-12-02",17.299999
"737","2009-12-03",16.9
"738","2009-12-04",17.84
"739","2009-12-07",17.959999
"740","2009-12-08",17.530001
"741","2009-12-09",17.52
"742","2009-12-10",17.950001
"743","2009-12-11",17.99
"744","2009-12-14",18.51
"745","2009-12-15",18.639999
"746","2009-12-16",18.75
"747","2009-12-17",18.030001
"748","2009-12-18",18.52
"749","2009-12-21",19.4
"750","2009-12-22",19.67
"751","2009-12-23",20.18
"752","2009-12-24",19.9
"753","2009-12-28",20.440001
"754","2009-12-29",20.040001
"755","2009-12-30",20.110001
"756","2009-12-31",19.75
"757","2010-01-04",20.709999
"758","2010-01-05",20.57
"759","2010-01-06",21.17
"760","2010-01-07",21.15
"761","2010-01-08",21.620001
"762","2010-01-11",22.07
"763","2010-01-12",21.809999
"764","2010-01-13",21.860001
"765","2010-01-14",21.9
"766","2010-01-15",21.82
"767","2010-01-19",21.879999
"768","2010-01-20",21.530001
"769","2010-01-21",21.139999
"770","2010-01-22",20.65
"771","2010-01-25",20.389999
"772","2010-01-26",20.41
"773","2010-01-27",20.24
"774","2010-01-28",19.75
"775","2010-01-29",19.24
"776","2010-02-01",19.67
"777","2010-02-02",20.08
"778","2010-02-03",19.610001
"779","2010-02-04",18.92
"780","2010-02-05",19.02
"781","2010-02-08",19.389999
"782","2010-02-09",19.700001
"783","2010-02-10",21.200001
"784","2010-02-11",22.110001
"785","2010-02-12",22.5
"786","2010-02-16",22.709999
"787","2010-02-17",22.620001
"788","2010-02-18",22.280001
"789","2010-02-19",22.57
"790","2010-02-22",22.959999
"791","2010-02-23",22.719999
"792","2010-02-24",22.77
"793","2010-02-25",22.879999
"794","2010-02-26",22.51
"795","2010-03-01",23.4
"796","2010-03-02",23.700001
"797","2010-03-03",23.59
"798","2010-03-04",23.58
"799","2010-03-05",24.559999
"800","2010-03-08",24.549999
"801","2010-03-09",25.09
"802","2010-03-10",25.65
"803","2010-03-11",25.09
"804","2010-03-12",24.98
"805","2010-03-15",25.09
"806","2010-03-16",25.5
"807","2010-03-17",25.549999
"808","2010-03-18",25.309999
"809","2010-03-19",24.92
"810","2010-03-22",25.190001
"811","2010-03-23",26.09
"812","2010-03-24",27.049999
"813","2010-03-25",27.809999
"814","2010-03-26",28.190001
"815","2010-03-29",28.700001
"816","2010-03-30",29.200001
"817","2010-03-31",29.290001
"818","2010-04-01",29.73
"819","2010-04-05",30.4
"820","2010-04-06",30.43
"821","2010-04-07",30.700001
"822","2010-04-08",30.77
"823","2010-04-09",30.370001
"824","2010-04-12",29.99
"825","2010-04-13",30.209999
"826","2010-04-14",30.34
"827","2010-04-15",31.26
"828","2010-04-16",30.42
"829","2010-04-19",30.870001
"830","2010-04-20",30.950001
"831","2010-04-21",32.299999
"832","2010-04-22",33.599998
"833","2010-04-23",33.310001
"834","2010-04-26",34.299999
"835","2010-04-27",33.759998
"836","2010-04-28",33.34
"837","2010-04-29",34.349998
"838","2010-04-30",33.75
"839","2010-05-03",29.93
"840","2010-05-04",27.67
"841","2010-05-05",27.73
"842","2010-05-06",26.870001
"843","2010-05-07",25.73
"844","2010-05-10",27.59
"845","2010-05-11",27.27
"846","2010-05-12",28.41
"847","2010-05-13",27.799999
"848","2010-05-14",26.860001
"849","2010-05-17",26.99
"850","2010-05-18",26.9
"851","2010-05-19",26.129999
"852","2010-05-20",24.24
"853","2010-05-21",24.950001
"854","2010-05-24",24.99
"855","2010-05-25",24.870001
"856","2010-05-26",24.65
"857","2010-05-27",27.07
"858","2010-05-28",26.59
"859","2010-06-01",25.309999
"860","2010-06-02",26.209999
"861","2010-06-03",26.389999
"862","2010-06-04",24.82
"863","2010-06-07",23.059999
"864","2010-06-08",23.450001
"865","2010-06-09",23.309999
"866","2010-06-10",24.370001
"867","2010-06-11",25.120001
"868","2010-06-14",25.23
"869","2010-06-15",26.73
"870","2010-06-16",27.77
"871","2010-06-17",27.700001
"872","2010-06-18",27.049999
"873","2010-06-21",26.559999
"874","2010-06-22",25.34
"875","2010-06-23",25.450001
"876","2010-06-24",24.360001
"877","2010-06-25",24.82
"878","2010-06-28",24.299999
"879","2010-06-29",22.940001
"880","2010-06-30",22.09
"881","2010-07-01",22.17
"882","2010-07-02",22.17
"883","2010-07-06",22.299999
"884","2010-07-07",23.83
"885","2010-07-08",24.01
"886","2010-07-09",24.43
"887","2010-07-12",24.91
"888","2010-07-13",26.76
"889","2010-07-14",27.440001
"890","2010-07-15",26.92
"891","2010-07-16",25.33
"892","2010-07-19",25.84
"893","2010-07-20",27.110001
"894","2010-07-21",27.1
"895","2010-07-22",28.190001
"896","2010-07-23",29.059999
"897","2010-07-26",29.780001
"898","2010-07-27",29.23
"899","2010-07-28",29.27
"900","2010-07-29",29.51
"901","2010-07-30",28.99
"902","2010-08-02",29.709999
"903","2010-08-03",29.129999
"904","2010-08-04",30
"905","2010-08-05",29.34
"906","2010-08-06",29.549999
"907","2010-08-09",29.43
"908","2010-08-10",28.32
"909","2010-08-11",27.09
"910","2010-08-12",27.030001
"911","2010-08-13",26.610001
"912","2010-08-16",27.59
"913","2010-08-17",28.26
"914","2010-08-18",28.4
"915","2010-08-19",26.959999
"916","2010-08-20",27.42
"917","2010-08-23",26.51
"918","2010-08-24",25.9
"919","2010-08-25",26.1
"920","2010-08-26",26.35
"921","2010-08-27",27.5
"922","2010-08-30",26.26
"923","2010-08-31",26.16
"924","2010-09-01",27.290001
"925","2010-09-02",29.209999
"926","2010-09-03",29.540001
"927","2010-09-07",28.82
"928","2010-09-08",28.73
"929","2010-09-09",28.719999
"930","2010-09-10",29
"931","2010-09-13",29.379999
"932","2010-09-14",29.02
"933","2010-09-15",29.35
"934","2010-09-16",29.280001
"935","2010-09-17",29.17
"936","2010-09-20",30.459999
"937","2010-09-21",30.629999
"938","2010-09-22",29.370001
"939","2010-09-23",28.26
"940","2010-09-24",30.48
"941","2010-09-27",30.360001
"942","2010-09-28",30.860001
"943","2010-09-29",31.01
"944","2010-09-30",30.5
"945","2010-10-01",30.559999
"946","2010-10-04",30.4
"947","2010-10-05",31.389999
"948","2010-10-06",31.33
"949","2010-10-07",30.469999
"950","2010-10-08",31.74
"951","2010-10-11",32
"952","2010-10-12",31.530001
"953","2010-10-13",32.200001
"954","2010-10-14",31.950001
"955","2010-10-15",31.139999
"956","2010-10-18",32.439999
"957","2010-10-19",31.469999
"958","2010-10-20",32.07
"959","2010-10-21",32.369999
"960","2010-10-22",33.540001
"961","2010-10-25",34.009998
"962","2010-10-26",33.490002
"963","2010-10-27",33.040001
"964","2010-10-28",33.060001
"965","2010-10-29",33.34
"966","2010-11-01",34.200001
"967","2010-11-02",33.259998
"968","2010-11-03",33.790001
