"","date","BSMX"
"322","2014-01-08",13.16
"323","2014-01-09",12.97
"324","2014-01-10",12.97
"325","2014-01-13",12.82
"326","2014-01-14",12.72
"327","2014-01-15",13.08
"328","2014-01-16",12.91
"329","2014-01-17",12.88
"330","2014-01-21",12.72
"331","2014-01-22",12.88
"332","2014-01-23",12.59
"333","2014-01-24",12.24
"334","2014-01-27",11.97
"335","2014-01-28",12.09
"336","2014-01-29",12.05
"337","2014-01-30",12.26
"338","2014-01-31",11.06
"339","2014-02-03",10.58
"340","2014-02-04",10.38
"341","2014-02-05",10.4
"342","2014-02-06",10.44
"343","2014-02-07",10.47
"344","2014-02-10",10.23
"345","2014-02-11",10.76
"346","2014-02-12",10.74
"347","2014-02-13",10.71
"348","2014-02-14",10.91
"349","2014-02-18",11.03
"350","2014-02-19",11.07
"351","2014-02-20",11.08
"352","2014-02-21",11.22
"353","2014-02-24",11.31
"354","2014-02-25",11.16
"355","2014-02-26",10.98
"356","2014-02-27",10.95
"357","2014-02-28",11.04
"358","2014-03-03",10.83
"359","2014-03-04",11.05
"360","2014-03-05",10.87
"361","2014-03-06",11.39
"362","2014-03-07",11.34
"363","2014-03-10",11.16
"364","2014-03-11",11.29
"365","2014-03-12",10.87
"366","2014-03-13",10.95
"367","2014-03-14",10.33
"368","2014-03-17",10.57
"369","2014-03-18",11.14
"370","2014-03-19",10.99
"371","2014-03-20",11.3
"372","2014-03-21",11.47
"373","2014-03-24",11.46
"374","2014-03-25",11.45
"375","2014-03-26",11.27
"376","2014-03-27",11.99
"377","2014-03-28",11.98
"378","2014-03-31",12.29
"379","2014-04-01",11.8
"380","2014-04-02",11.93
"381","2014-04-03",11.9
"382","2014-04-04",12.01
"383","2014-04-07",11.94
"384","2014-04-08",12.12
"385","2014-04-09",11.85
"386","2014-04-10",11.45
"387","2014-04-11",11.58
"388","2014-04-14",11.64
"389","2014-04-15",12
"390","2014-04-16",11.71
"391","2014-04-17",11.7
"392","2014-04-21",11.82
"393","2014-04-22",11.88
"394","2014-04-23",11.75
"395","2014-04-24",11.7
"396","2014-04-25",11.27
"397","2014-04-28",11.3
"398","2014-04-29",11.6
"399","2014-04-30",11.9
"400","2014-05-01",12.22
"401","2014-05-02",12.4
"402","2014-05-05",12.17
"403","2014-05-06",12.26
"404","2014-05-07",12.68
"405","2014-05-08",12.77
"406","2014-05-09",12.91
"407","2014-05-12",13.1
"408","2014-05-13",13.52
"409","2014-05-14",13.42
"410","2014-05-15",13.27
"411","2014-05-16",13.61
"412","2014-05-19",13.79
"413","2014-05-20",14.01
"414","2014-05-21",14.16
"415","2014-05-22",14.11
"416","2014-05-23",13.88
"417","2014-05-27",13.71
"418","2014-05-28",13.52
"419","2014-05-29",13.5
"420","2014-05-30",13.4
"421","2014-06-02",13.5
"422","2014-06-03",13.55
"423","2014-06-04",13.21
"424","2014-06-05",13.3
"425","2014-06-06",13.3
"426","2014-06-09",13.34
"427","2014-06-10",13.2
"428","2014-06-11",13.07
"429","2014-06-12",12.84
"430","2014-06-13",12.99
"431","2014-06-16",13.19
"432","2014-06-17",13.18
"433","2014-06-18",13.44
"434","2014-06-19",13.27
"435","2014-06-20",13.13
"436","2014-06-23",13.25
"437","2014-06-24",13.21
"438","2014-06-25",13.15
"439","2014-06-26",13.13
"440","2014-06-27",13.27
"441","2014-06-30",13.28
"442","2014-07-01",13.4
"443","2014-07-02",13.28
"444","2014-07-03",13.63
"445","2014-07-07",13.56
"446","2014-07-08",13.73
"447","2014-07-09",13.56
"448","2014-07-10",13.5
"449","2014-07-11",13.29
"450","2014-07-14",13.16
"451","2014-07-15",13.2
"452","2014-07-16",13.1
"453","2014-07-17",13.01
"454","2014-07-18",13.12
"455","2014-07-21",13.22
"456","2014-07-22",13.15
"457","2014-07-23",13.31
"458","2014-07-24",13.61
"459","2014-07-25",13.77
"460","2014-07-28",13.96
"461","2014-07-29",13.9
"462","2014-07-30",13.93
"463","2014-07-31",13.28
"464","2014-08-01",13.6
"465","2014-08-04",13.71
"466","2014-08-05",13.65
"467","2014-08-06",13.65
"468","2014-08-07",13.63
"469","2014-08-08",13.49
"470","2014-08-11",13.78
"471","2014-08-12",14
"472","2014-08-13",13.87
"473","2014-08-14",13.72
"474","2014-08-15",13.7
"475","2014-08-18",13.96
"476","2014-08-19",13.92
"477","2014-08-20",14.04
"478","2014-08-21",13.91
"479","2014-08-22",13.74
"480","2014-08-25",13.92
"481","2014-08-26",14.27
"482","2014-08-27",14.76
"483","2014-08-28",14.91
"484","2014-08-29",15.06
"485","2014-09-02",14.64
"486","2014-09-03",14.94
"487","2014-09-04",14.71
"488","2014-09-05",14.56
"489","2014-09-08",14.34
"490","2014-09-09",14.05
"491","2014-09-10",14.28
"492","2014-09-11",13.89
"493","2014-09-12",13.99
"494","2014-09-15",13.65
"495","2014-09-16",13.82
"496","2014-09-17",13.7
"497","2014-09-18",14.02
"498","2014-09-19",14.06
"499","2014-09-22",13.5
"500","2014-09-23",13.56
"501","2014-09-24",13.65
"502","2014-09-25",13.57
"503","2014-09-26",13.64
"504","2014-09-29",13.4
"505","2014-09-30",13.53
"506","2014-10-01",13.24
"507","2014-10-02",13.13
"508","2014-10-03",13.33
"509","2014-10-06",13.36
"510","2014-10-07",13.26
"511","2014-10-08",13.44
"512","2014-10-09",12.86
"513","2014-10-10",12.54
"514","2014-10-13",12.73
"515","2014-10-14",12.73
"516","2014-10-15",12.65
"517","2014-10-16",12.4
"518","2014-10-17",12.56
"519","2014-10-20",12.76
"520","2014-10-21",12.79
"521","2014-10-22",12.78
"522","2014-10-23",12.72
"523","2014-10-24",13.09
"524","2014-10-27",13
"525","2014-10-28",13.07
"526","2014-10-29",13.41
"527","2014-10-30",13.61
"528","2014-10-31",13.3
"529","2014-11-03",12.94
"530","2014-11-04",12.63
"531","2014-11-05",12.25
"532","2014-11-06",12.06
"533","2014-11-07",11.86
"534","2014-11-10",11.8
"535","2014-11-11",11.65
"536","2014-11-12",11.74
"537","2014-11-13",11.6
"538","2014-11-14",11.57
"539","2014-11-17",11.42
"540","2014-11-18",11.32
"541","2014-11-19",11.29
"542","2014-11-20",11.45
"543","2014-11-21",11.78
"544","2014-11-24",11.82
"545","2014-11-25",11.72
"546","2014-11-26",11.78
"547","2014-11-28",11.43
"548","2014-12-01",11.36
"549","2014-12-02",11.02
"550","2014-12-03",10.9
"551","2014-12-04",10.69
"552","2014-12-05",10.8
"553","2014-12-08",10.7
"554","2014-12-09",10.6
"555","2014-12-10",10.02
"556","2014-12-11",9.82
"557","2014-12-12",9.7
"558","2014-12-15",9.44
"559","2014-12-16",9.43
"560","2014-12-17",9.73
"561","2014-12-18",10.13
"562","2014-12-19",10.31
"563","2014-12-22",10.38
"564","2014-12-23",10.24
"565","2014-12-24",10.19
"566","2014-12-26",10.11
"567","2014-12-29",10.26
"568","2014-12-30",10.32
"569","2014-12-31",10.36
"570","2015-01-02",9.82
"571","2015-01-05",9.43
"572","2015-01-06",9.67
"573","2015-01-07",9.84
"574","2015-01-08",9.73
"575","2015-01-09",9.73
"576","2015-01-12",9.76
"577","2015-01-13",9.6
"578","2015-01-14",9.73
"579","2015-01-15",9.48
"580","2015-01-16",9.68
"581","2015-01-20",9.74
"582","2015-01-21",10.19
"583","2015-01-22",10.73
"584","2015-01-23",10.71
"585","2015-01-26",10.72
"586","2015-01-27",10.81
"587","2015-01-28",10.79
"588","2015-01-29",10.72
"589","2015-01-30",10.58
"590","2015-02-02",10.7
"591","2015-02-03",11.21
"592","2015-02-04",11.4
"593","2015-02-05",11.71
"594","2015-02-06",11.27
"595","2015-02-09",11.12
"596","2015-02-10",10.77
"597","2015-02-11",10.68
"598","2015-02-12",10.66
"599","2015-02-13",11
"600","2015-02-17",11.03
"601","2015-02-18",11.08
"602","2015-02-19",10.9
"603","2015-02-20",10.9
"604","2015-02-23",10.83
"605","2015-02-24",11.02
"606","2015-02-25",10.96
"607","2015-02-26",10.82
"608","2015-02-27",11.01
"609","2015-03-02",10.92
"610","2015-03-03",10.96
"611","2015-03-04",10.97
"612","2015-03-05",10.8
"613","2015-03-06",10.64
"614","2015-03-09",10.62
"615","2015-03-10",10.57
"616","2015-03-11",11.09
"617","2015-03-12",11.11
"618","2015-03-13",10.91
"619","2015-03-16",11.27
"620","2015-03-17",11.2
"621","2015-03-18",11.54
"622","2015-03-19",11.12
"623","2015-03-20",11.28
"624","2015-03-23",11.31
"625","2015-03-24",11.16
"626","2015-03-25",10.95
"627","2015-03-26",10.85
"628","2015-03-27",10.83
"629","2015-03-30",10.97
"630","2015-03-31",10.92
"631","2015-04-01",11.18
"632","2015-04-02",11.54
"633","2015-04-06",11.51
"634","2015-04-07",11.36
"635","2015-04-08",11.48
"636","2015-04-09",11.05
"637","2015-04-10",11.22
"638","2015-04-13",10.96
"639","2015-04-14",10.99
"640","2015-04-15",11.02
"641","2015-04-16",11.09
"642","2015-04-17",10.95
"643","2015-04-20",10.88
"644","2015-04-21",10.95
"645","2015-04-22",10.95
"646","2015-04-23",10.95
"647","2015-04-24",11
"648","2015-04-27",10.87
"649","2015-04-28",10.43
"650","2015-04-29",10.37
"651","2015-04-30",10.17
"652","2015-05-01",10.21
"653","2015-05-04",10.16
"654","2015-05-05",10.22
"655","2015-05-06",10.14
"656","2015-05-07",10.04
"657","2015-05-08",10.06
"658","2015-05-11",9.91
"659","2015-05-12",9.74
"660","2015-05-13",9.95
"661","2015-05-14",9.85
"662","2015-05-15",10
"663","2015-05-18",10.05
"664","2015-05-19",9.9
"665","2015-05-20",9.91
"666","2015-05-21",9.89
"667","2015-05-22",9.81
"668","2015-05-26",9.41
"669","2015-05-27",9.53
"670","2015-05-28",9.57
"671","2015-05-29",9.46
"672","2015-06-01",9.33
"673","2015-06-02",9.46
"674","2015-06-03",9.34
"675","2015-06-04",9.27
"676","2015-06-05",8.91
"677","2015-06-08",8.99
"678","2015-06-09",8.96
"679","2015-06-10",8.99
"680","2015-06-11",8.93
"681","2015-06-12",8.94
"682","2015-06-15",8.87
"683","2015-06-16",9.17
"684","2015-06-17",9.32
"685","2015-06-18",9.44
"686","2015-06-19",9.34
"687","2015-06-22",9.44
"688","2015-06-23",9.42
"689","2015-06-24",9.34
"690","2015-06-25",9.4
"691","2015-06-26",9.55
"692","2015-06-29",9.14
"693","2015-06-30",9.15
"694","2015-07-01",9.2
"695","2015-07-02",9.3
"696","2015-07-06",9.14
"697","2015-07-07",9.21
"698","2015-07-08",8.97
"699","2015-07-09",9.06
"700","2015-07-10",9.25
"701","2015-07-13",9.35
"702","2015-07-14",9.46
"703","2015-07-15",9.23
"704","2015-07-16",9.2
"705","2015-07-17",9.06
"706","2015-07-20",8.94
"707","2015-07-21",9.19
"708","2015-07-22",8.96
"709","2015-07-23",8.79
"710","2015-07-24",8.67
"711","2015-07-27",8.6
"712","2015-07-28",8.68
"713","2015-07-29",8.77
"714","2015-07-30",8.58
"715","2015-07-31",8.95
"716","2015-08-03",8.87
"717","2015-08-04",9.12
"718","2015-08-05",9.08
"719","2015-08-06",9.06
"720","2015-08-07",8.81
"721","2015-08-10",8.98
"722","2015-08-11",8.84
"723","2015-08-12",8.75
"724","2015-08-13",8.54
"725","2015-08-14",8.43
"726","2015-08-17",8.34
"727","2015-08-18",8.48
"728","2015-08-19",8.38
"729","2015-08-20",8.18
"730","2015-08-21",7.63
"731","2015-08-24",7.32
"732","2015-08-25",7.38
"733","2015-08-26",7.64
"734","2015-08-27",7.99
"735","2015-08-28",7.9
"736","2015-08-31",7.76
"737","2015-09-01",7.52
"738","2015-09-02",7.5
"739","2015-09-03",7.61
"740","2015-09-04",7.5
"741","2015-09-08",7.57
"742","2015-09-09",7.41
"743","2015-09-10",7.5
"744","2015-09-11",7.44
"745","2015-09-14",7.5
"746","2015-09-15",7.54
"747","2015-09-16",7.65
"748","2015-09-17",7.89
"749","2015-09-18",7.64
"750","2015-09-21",7.6
"751","2015-09-22",7.31
"752","2015-09-23",7.13
"753","2015-09-24",7.41
"754","2015-09-25",7.4
"755","2015-09-28",7.29
"756","2015-09-29",7.26
"757","2015-09-30",7.34
"758","2015-10-01",7.27
"759","2015-10-02",7.3
"760","2015-10-05",7.48
"761","2015-10-06",7.59
"762","2015-10-07",7.75
"763","2015-10-08",7.77
"764","2015-10-09",8.02
"765","2015-10-12",8.05
"766","2015-10-13",7.99
"767","2015-10-14",8.03
"768","2015-10-15",8.24
"769","2015-10-16",8.33
"770","2015-10-19",8.29
"771","2015-10-20",8.35
"772","2015-10-21",8.17
"773","2015-10-22",8.37
"774","2015-10-23",8.4
"775","2015-10-26",8.48
"776","2015-10-27",8.48
"777","2015-10-28",8.59
"778","2015-10-29",8.81
"779","2015-10-30",9.15
"780","2015-11-02",9.05
"781","2015-11-03",9.21
"782","2015-11-04",9.32
"783","2015-11-05",9.42
"784","2015-11-06",9.29
"785","2015-11-09",9.32
"786","2015-11-10",9.56
"787","2015-11-11",9.42
"788","2015-11-12",9.37
"789","2015-11-13",9.31
"790","2015-11-16",9.3
"791","2015-11-17",9.28
"792","2015-11-18",9.53
"793","2015-11-19",9.81
"794","2015-11-20",9.78
"795","2015-11-23",9.75
"796","2015-11-24",9.73
"797","2015-11-25",9.63
"798","2015-11-27",9.5
"799","2015-11-30",9.69
"800","2015-12-01",9.5
"801","2015-12-02",9.2
"802","2015-12-03",9.25
"803","2015-12-04",9.22
"804","2015-12-07",8.96
"805","2015-12-08",8.58
"806","2015-12-09",8.79
"807","2015-12-10",8.82
"808","2015-12-11",8.44
"809","2015-12-14",8.37
"810","2015-12-15",8.56
"811","2015-12-16",8.82
"812","2015-12-17",8.73
"813","2015-12-18",8.69
"814","2015-12-21",8.55
"815","2015-12-22",8.56
"816","2015-12-23",8.67
"817","2015-12-24",8.64
"818","2015-12-28",8.73
"819","2015-12-29",8.67
"820","2015-12-30",8.68
"821","2015-12-31",8.67
"822","2016-01-04",8.45
"823","2016-01-05",8.51
"824","2016-01-06",8.4
"825","2016-01-07",7.96
"826","2016-01-08",7.83
"827","2016-01-11",7.65
"828","2016-01-12",7.71
"829","2016-01-13",7.6
"830","2016-01-14",7.6
"831","2016-01-15",7.45
"832","2016-01-19",7.35
"833","2016-01-20",7.03
"834","2016-01-21",7.12
"835","2016-01-22",7.45
"836","2016-01-25",7.26
"837","2016-01-26",7.36
"838","2016-01-27",7.37
"839","2016-01-28",7.44
"840","2016-01-29",7.67
"841","2016-02-01",7.55
"842","2016-02-02",7.42
"843","2016-02-03",7.51
"844","2016-02-04",7.58
"845","2016-02-05",7.56
"846","2016-02-08",7.26
"847","2016-02-09",7
"848","2016-02-10",7.07
"849","2016-02-11",6.86
"850","2016-02-12",7.24
"851","2016-02-16",7.44
"852","2016-02-17",7.88
"853","2016-02-18",7.98
"854","2016-02-19",7.89
"855","2016-02-22",8.12
"856","2016-02-23",7.88
"857","2016-02-24",7.95
"858","2016-02-25",7.8
"859","2016-02-26",7.82
"860","2016-02-29",7.99
"861","2016-03-01",8.22
"862","2016-03-02",8.52
"863","2016-03-03",8.51
"864","2016-03-04",8.5
"865","2016-03-07",8.5
"866","2016-03-08",8.35
"867","2016-03-09",8.5
"868","2016-03-10",8.36
"869","2016-03-11",8.54
"870","2016-03-14",8.53
"871","2016-03-15",8.49
"872","2016-03-16",8.5
"873","2016-03-17",8.84
"874","2016-03-18",8.9
"875","2016-03-21",8.94
"876","2016-03-22",8.89
"877","2016-03-23",8.81
"878","2016-03-24",8.85
"879","2016-03-28",8.88
"880","2016-03-29",8.96
"881","2016-03-30",9.11
"882","2016-03-31",9.03
"883","2016-04-01",8.87
"884","2016-04-04",8.6
"885","2016-04-05",8.39
"886","2016-04-06",8.53
"887","2016-04-07",8.17
"888","2016-04-08",8.36
"889","2016-04-11",8.46
"890","2016-04-12",8.68
"891","2016-04-13",8.83
"892","2016-04-14",8.74
"893","2016-04-15",8.73
"894","2016-04-18",8.98
"895","2016-04-19",9.07
"896","2016-04-20",9.18
"897","2016-04-21",9.14
"898","2016-04-22",9.15
"899","2016-04-25",9.02
"900","2016-04-26",9.09
"901","2016-04-27",9.32
"902","2016-04-28",9.13
"903","2016-04-29",9.14
"904","2016-05-02",8.93
"905","2016-05-03",8.74
"906","2016-05-04",8.59
"907","2016-05-05",8.55
"908","2016-05-06",8.85
"909","2016-05-09",8.8
"910","2016-05-10",9.08
"911","2016-05-11",9.2
"912","2016-05-12",9.25
"913","2016-05-13",9.3
"914","2016-05-16",9.43
"915","2016-05-17",9.28
"916","2016-05-18",8.9
"917","2016-05-19",8.73
"918","2016-05-20",8.7
"919","2016-05-23",8.69
"920","2016-05-24",8.7
"921","2016-05-25",8.83
"922","2016-05-26",8.87
"923","2016-05-27",8.91
"924","2016-05-31",9.03
"925","2016-06-01",9.06
"926","2016-06-02",9.18
"927","2016-06-03",8.99
"928","2016-06-06",9.08
"929","2016-06-07",9.18
"930","2016-06-08",9.58
"931","2016-06-09",9.56
"932","2016-06-10",9.37
"933","2016-06-13",9.26
"934","2016-06-14",8.72
"935","2016-06-15",8.69
"936","2016-06-16",8.61
"937","2016-06-17",8.69
"938","2016-06-20",8.8
"939","2016-06-21",8.9
"940","2016-06-22",8.85
"941","2016-06-23",9.07
"942","2016-06-24",8.35
"943","2016-06-27",8.16
"944","2016-06-28",8.48
"945","2016-06-29",8.84
"946","2016-06-30",9.09
"947","2016-07-01",9.42
"948","2016-07-05",9.12
"949","2016-07-06",9.23
"950","2016-07-07",9.28
"951","2016-07-08",9.32
"952","2016-07-11",9.35
"953","2016-07-12",9.4
"954","2016-07-13",9.42
"955","2016-07-14",9.52
"956","2016-07-15",9.47
"957","2016-07-18",9.36
"958","2016-07-19",9.26
"959","2016-07-20",9.3
"960","2016-07-21",9.28
"961","2016-07-22",9.37
"962","2016-07-25",9.29
"963","2016-07-26",9.25
"964","2016-07-27",9.08
"965","2016-07-28",9.11
"966","2016-07-29",9.13
"967","2016-08-01",9.03
"968","2016-08-02",9.1
"969","2016-08-03",9.21
"970","2016-08-04",9.08
"971","2016-08-05",9.29
"972","2016-08-08",9.26
"973","2016-08-09",9.58
"974","2016-08-10",9.63
"975","2016-08-11",9.85
"976","2016-08-12",9.82
"977","2016-08-15",10.01
"978","2016-08-16",9.73
"979","2016-08-17",9.54
"980","2016-08-18",9.58
"981","2016-08-19",9.54
"982","2016-08-22",9.44
"983","2016-08-23",9.51
"984","2016-08-24",9.58
"985","2016-08-25",9.63
"986","2016-08-26",9.62
"987","2016-08-29",9.65
"988","2016-08-30",9.59
"989","2016-08-31",9.57
"990","2016-09-01",9.56
"991","2016-09-02",9.64
"992","2016-09-06",9.58
"993","2016-09-07",9.63
"994","2016-09-08",9.56
"995","2016-09-09",9.48
"996","2016-09-12",9.22
"997","2016-09-13",9.08
