"","date","INTZ"
"153","2007-08-10",0.4
"154","2007-08-13",0.4
"155","2007-08-14",0.4
"156","2007-08-15",0.38
"157","2007-08-16",0.38
"158","2007-08-17",0.38
"159","2007-08-20",0.38
"160","2007-08-21",0.4
"161","2007-08-22",0.4
"162","2007-08-23",0.38
"163","2007-08-24",0.38
"164","2007-08-27",0.38
"165","2007-08-28",0.38
"166","2007-08-29",0.37
"167","2007-08-30",0.39
"168","2007-08-31",0.38
"169","2007-09-04",0.38
"170","2007-09-05",0.38
"171","2007-09-06",0.4
"172","2007-09-07",0.38
"173","2007-09-10",0.38
"174","2007-09-11",0.38
"175","2007-09-12",0.38
"176","2007-09-13",0.38
"177","2007-09-14",0.38
"178","2007-09-17",0.38
"179","2007-09-18",0.38
"180","2007-09-19",0.38
"181","2007-09-20",0.38
"182","2007-09-21",0.38
"183","2007-09-24",0.37
"184","2007-09-25",0.35
"185","2007-09-26",0.35
"186","2007-09-27",0.36
"187","2007-09-28",0.37
"188","2007-10-01",0.33
"189","2007-10-02",0.34
"190","2007-10-03",0.34
"191","2007-10-04",0.34
"192","2007-10-05",0.37
"193","2007-10-08",0.37
"194","2007-10-09",0.37
"195","2007-10-10",0.41
"196","2007-10-11",0.42
"197","2007-10-12",0.42
"198","2007-10-15",0.42
"199","2007-10-16",0.37
"200","2007-10-17",0.38
"201","2007-10-18",0.38
"202","2007-10-19",0.38
"203","2007-10-22",0.38
"204","2007-10-23",0.4
"205","2007-10-24",0.4
"206","2007-10-25",0.4
"207","2007-10-26",0.36
"208","2007-10-29",0.36
"209","2007-10-30",0.35
"210","2007-10-31",0.33
"211","2007-11-01",0.32
"212","2007-11-02",0.33
"213","2007-11-05",0.33
"214","2007-11-06",0.31
"215","2007-11-07",0.35
"216","2007-11-08",0.35
"217","2007-11-09",0.35
"218","2007-11-12",0.33
"219","2007-11-13",0.31
"220","2007-11-14",0.32
"221","2007-11-15",0.31
"222","2007-11-16",0.32
"223","2007-11-19",0.35
"224","2007-11-20",0.32
"225","2007-11-21",0.31
"226","2007-11-23",0.31
"227","2007-11-26",0.3
"228","2007-11-27",0.29
"229","2007-11-28",0.28
"230","2007-11-29",0.3
"231","2007-11-30",0.3
"232","2007-12-03",0.27
"233","2007-12-04",0.29
"234","2007-12-05",0.29
"235","2007-12-06",0.29
"236","2007-12-07",0.28
"237","2007-12-10",0.28
"238","2007-12-11",0.28
"239","2007-12-12",0.28
"240","2007-12-13",0.26
"241","2007-12-14",0.25
"242","2007-12-17",0.24
"243","2007-12-18",0.24
"244","2007-12-19",0.24
"245","2007-12-20",0.22
"246","2007-12-21",0.22
"247","2007-12-24",0.22
"248","2007-12-26",0.2
"249","2007-12-27",0.2
"250","2007-12-28",0.2
"251","2007-12-31",0.17
"252","2008-01-02",0.16
"253","2008-01-03",0.17
"254","2008-01-04",0.17
"255","2008-01-07",0.22
"256","2008-01-08",0.22
"257","2008-01-09",0.22
"258","2008-01-10",0.17
"259","2008-01-11",0.22
"260","2008-01-14",0.17
"261","2008-01-15",0.17
"262","2008-01-16",0.21
"263","2008-01-17",0.21
"264","2008-01-18",0.21
"265","2008-01-22",0.22
"266","2008-01-23",0.22
"267","2008-01-24",0.22
"268","2008-01-25",0.22
"269","2008-01-28",0.22
"270","2008-01-29",0.22
"271","2008-01-30",0.22
"272","2008-01-31",0.22
"273","2008-02-01",0.2
"274","2008-02-04",0.2
"275","2008-02-05",0.2
"276","2008-02-06",0.17
"277","2008-02-07",0.17
"278","2008-02-08",0.17
"279","2008-02-11",0.17
"280","2008-02-12",0.17
"281","2008-02-13",0.17
"282","2008-02-14",0.17
"283","2008-02-15",0.17
"284","2008-02-19",0.15
"285","2008-02-20",0.19
"286","2008-02-21",0.21
"287","2008-02-22",0.2
"288","2008-02-25",0.19
"289","2008-02-26",0.19
"290","2008-02-27",0.19
"291","2008-02-28",0.14
"292","2008-02-29",0.15
"293","2008-03-03",0.19
"294","2008-03-04",0.19
"295","2008-03-05",0.19
"296","2008-03-06",0.19
"297","2008-03-07",0.14
"298","2008-03-10",0.14
"299","2008-03-11",0.14
"300","2008-03-12",0.14
"301","2008-03-13",0.14
"302","2008-03-14",0.14
"303","2008-03-17",0.14
"304","2008-03-18",0.13
"305","2008-03-19",0.13
"306","2008-03-20",0.13
"307","2008-03-24",0.13
"308","2008-03-25",0.15
"309","2008-03-26",0.15
"310","2008-03-27",0.15
"311","2008-03-28",0.15
"312","2008-03-31",0.19
"313","2008-04-01",0.19
"314","2008-04-02",0.19
"315","2008-04-03",0.19
"316","2008-04-04",0.19
"317","2008-04-07",0.2
"318","2008-04-08",0.2
"319","2008-04-09",0.2
"320","2008-04-10",0.2
"321","2008-04-11",0.2
"322","2008-04-14",0.16
"323","2008-04-15",0.16
"324","2008-04-16",0.16
"325","2008-04-17",0.16
"326","2008-04-18",0.16
"327","2008-04-21",0.15
"328","2008-04-22",0.15
"329","2008-04-23",0.15
"330","2008-04-24",0.15
"331","2008-04-25",0.15
"332","2008-04-28",0.15
"333","2008-04-29",0.15
"334","2008-04-30",0.15
"335","2008-05-01",0.15
"336","2008-05-02",0.15
"337","2008-05-05",0.17
"338","2008-05-06",0.17
"339","2008-05-07",0.17
"340","2008-05-08",0.17
"341","2008-05-09",0.17
"342","2008-05-12",0.14
"343","2008-05-13",0.2
"344","2008-05-14",0.21
"345","2008-05-15",0.19
"346","2008-05-16",0.19
"347","2008-05-19",0.19
"348","2008-05-20",0.2
"349","2008-05-21",0.2
"350","2008-05-22",0.2
"351","2008-05-23",0.2
"352","2008-05-27",0.2
"353","2008-05-28",0.2
"354","2008-05-29",0.2
"355","2008-05-30",0.22
"356","2008-06-02",0.22
"357","2008-06-03",0.2
"358","2008-06-04",0.19
"359","2008-06-05",0.22
"360","2008-06-06",0.22
"361","2008-06-09",0.22
"362","2008-06-10",0.21
"363","2008-06-11",0.21
"364","2008-06-12",0.21
"365","2008-06-13",0.21
"366","2008-06-16",0.21
"367","2008-06-17",0.21
"368","2008-06-18",0.21
"369","2008-06-19",0.21
"370","2008-06-20",0.21
"371","2008-06-23",0.24
"372","2008-06-24",0.24
"373","2008-06-25",0.24
"374","2008-06-26",0.17
"375","2008-06-27",0.17
"376","2008-06-30",0.2
"377","2008-07-01",0.2
"378","2008-07-02",0.2
"379","2008-07-03",0.2
"380","2008-07-07",0.2
"381","2008-07-08",0.2
"382","2008-07-09",0.2
"383","2008-07-10",0.2
"384","2008-07-11",0.2
"385","2008-07-14",0.17
"386","2008-07-15",0.2
"387","2008-07-16",0.2
"388","2008-07-17",0.2
"389","2008-07-18",0.17
"390","2008-07-21",0.2
"391","2008-07-22",0.2
"392","2008-07-23",0.2
"393","2008-07-24",0.2
"394","2008-07-25",0.2
"395","2008-07-28",0.2
"396","2008-07-29",0.2
"397","2008-07-30",0.2
"398","2008-07-31",0.2
"399","2008-08-01",0.18
"400","2008-08-04",0.2
"401","2008-08-05",0.18
"402","2008-08-06",0.2
"403","2008-08-07",0.2
"404","2008-08-08",0.18
"405","2008-08-11",0.18
"406","2008-08-12",0.18
"407","2008-08-13",0.2
"408","2008-08-14",0.41
"409","2008-08-15",0.4
"410","2008-08-18",0.4
"411","2008-08-19",0.4
"412","2008-08-20",0.38
"413","2008-08-21",0.38
"414","2008-08-22",0.39
"415","2008-08-25",0.39
"416","2008-08-26",0.39
"417","2008-08-27",0.35
"418","2008-08-28",0.38
"419","2008-08-29",0.38
"420","2008-09-02",0.38
"421","2008-09-03",0.37
"422","2008-09-04",0.37
"423","2008-09-05",0.37
"424","2008-09-08",0.31
"425","2008-09-09",0.37
"426","2008-09-10",0.35
"427","2008-09-11",0.35
"428","2008-09-12",0.35
"429","2008-09-15",0.28
"430","2008-09-16",0.28
"431","2008-09-17",0.28
"432","2008-09-18",0.28
"433","2008-09-19",0.28
"434","2008-09-22",0.34
"435","2008-09-23",0.33
"436","2008-09-24",0.28
"437","2008-09-25",0.28
"438","2008-09-26",0.28
"439","2008-09-29",0.28
"440","2008-09-30",0.32
"441","2008-10-01",0.32
"442","2008-10-02",0.32
"443","2008-10-03",0.24
"444","2008-10-06",0.25
"445","2008-10-07",0.22
"446","2008-10-08",0.22
"447","2008-10-09",0.21
"448","2008-10-10",0.25
"449","2008-10-13",0.32
"450","2008-10-14",0.29
"451","2008-10-15",0.29
"452","2008-10-16",0.29
"453","2008-10-17",0.29
"454","2008-10-20",0.29
"455","2008-10-21",0.29
"456","2008-10-22",0.29
"457","2008-10-23",0.31
"458","2008-10-24",0.31
"459","2008-10-27",0.25
"460","2008-10-28",0.29
"461","2008-10-29",0.29
"462","2008-10-30",0.2
"463","2008-10-31",0.27
"464","2008-11-03",0.27
"465","2008-11-04",0.39
"466","2008-11-05",0.3
"467","2008-11-06",0.38
"468","2008-11-07",0.27
"469","2008-11-10",0.39
"470","2008-11-11",0.28
"471","2008-11-12",0.28
"472","2008-11-13",0.39
"473","2008-11-14",0.39
"474","2008-11-17",0.3
"475","2008-11-18",0.3
"476","2008-11-19",0.35
"477","2008-11-20",0.35
"478","2008-11-21",0.35
"479","2008-11-24",0.33
"480","2008-11-25",0.33
"481","2008-11-26",0.22
"482","2008-11-28",0.32
"483","2008-12-01",0.32
"484","2008-12-02",0.32
"485","2008-12-03",0.39
"486","2008-12-04",0.39
"487","2008-12-05",0.3
"488","2008-12-08",0.29
"489","2008-12-09",0.24
"490","2008-12-10",0.23
"491","2008-12-11",0.24
"492","2008-12-12",0.24
"493","2008-12-15",0.34
"494","2008-12-16",0.24
"495","2008-12-17",0.24
"496","2008-12-18",0.25
"497","2008-12-19",0.25
"498","2008-12-22",0.33
"499","2008-12-23",0.25
"500","2008-12-24",0.33
"501","2008-12-26",0.25
"502","2008-12-29",0.25
"503","2008-12-30",0.25
"504","2008-12-31",0.35
"505","2009-01-02",0.35
"506","2009-01-05",0.35
"507","2009-01-06",0.35
"508","2009-01-07",0.35
"509","2009-01-08",0.24
"510","2009-01-09",0.24
"511","2009-01-12",0.24
"512","2009-01-13",0.24
"513","2009-01-14",0.24
"514","2009-01-15",0.24
"515","2009-01-16",0.33
"516","2009-01-20",0.24
"517","2009-01-21",0.33
"518","2009-01-22",0.24
"519","2009-01-23",0.24
"520","2009-01-26",0.24
"521","2009-01-27",0.24
"522","2009-01-28",0.33
"523","2009-01-29",0.26
"524","2009-01-30",0.26
"525","2009-02-02",0.26
"526","2009-02-03",0.26
"527","2009-02-04",0.28
"528","2009-02-05",0.28
"529","2009-02-06",0.28
"530","2009-02-09",0.28
"531","2009-02-10",0.28
"532","2009-02-11",0.28
"533","2009-02-12",0.28
"534","2009-02-13",0.28
"535","2009-02-17",0.28
"536","2009-02-18",0.24
"537","2009-02-19",0.3
"538","2009-02-20",0.3
"539","2009-02-23",0.32
"540","2009-02-24",0.32
"541","2009-02-25",0.32
"542","2009-02-26",0.32
"543","2009-02-27",0.3
"544","2009-03-02",0.3
"545","2009-03-03",0.3
"546","2009-03-04",0.28
"547","2009-03-05",0.18
"548","2009-03-06",0.22
"549","2009-03-09",0.21
"550","2009-03-10",0.21
"551","2009-03-11",0.25
"552","2009-03-12",0.25
"553","2009-03-13",0.27
"554","2009-03-16",0.27
"555","2009-03-17",0.27
"556","2009-03-18",0.27
"557","2009-03-19",0.27
"558","2009-03-20",0.27
"559","2009-03-23",0.27
"560","2009-03-24",0.27
"561","2009-03-25",0.27
"562","2009-03-26",0.27
"563","2009-03-27",0.3
"564","2009-03-30",0.3
"565","2009-03-31",0.29
"566","2009-04-01",0.22
"567","2009-04-02",0.31
"568","2009-04-03",0.3
"569","2009-04-06",0.23
"570","2009-04-07",0.23
"571","2009-04-08",0.23
"572","2009-04-09",0.28
"573","2009-04-13",0.27
"574","2009-04-14",0.37
"575","2009-04-15",0.23
"576","2009-04-16",0.24
"577","2009-04-17",0.24
"578","2009-04-20",0.24
"579","2009-04-21",0.24
"580","2009-04-22",0.24
"581","2009-04-23",0.24
"582","2009-04-24",0.24
"583","2009-04-27",0.21
"584","2009-04-28",0.21
"585","2009-04-29",0.21
"586","2009-04-30",0.19
"587","2009-05-01",0.38
"588","2009-05-04",0.47
"589","2009-05-05",0.37
"590","2009-05-06",0.35
"591","2009-05-07",0.4
"592","2009-05-08",0.38
"593","2009-05-11",0.4
"594","2009-05-12",0.39
"595","2009-05-13",0.4
"596","2009-05-14",0.4
"597","2009-05-15",0.38
"598","2009-05-18",0.4
"599","2009-05-19",0.37
"600","2009-05-20",0.47
"601","2009-05-21",0.41
"602","2009-05-22",0.41
"603","2009-05-26",0.45
"604","2009-05-27",0.51
"605","2009-05-28",0.59
"606","2009-05-29",0.61
"607","2009-06-01",0.5
"608","2009-06-02",0.5
"609","2009-06-03",0.5
"610","2009-06-04",0.45
"611","2009-06-05",0.45
"612","2009-06-08",0.57
"613","2009-06-09",0.68
"614","2009-06-10",0.75
"615","2009-06-11",0.75
"616","2009-06-12",0.7
"617","2009-06-15",0.7
"618","2009-06-16",0.7
"619","2009-06-17",0.55
"620","2009-06-18",0.73
"621","2009-06-19",0.55
"622","2009-06-22",0.55
"623","2009-06-23",0.55
"624","2009-06-24",0.55
"625","2009-06-25",0.55
"626","2009-06-26",0.55
"627","2009-06-29",0.6
"628","2009-06-30",0.6
"629","2009-07-01",0.55
"630","2009-07-02",0.55
"631","2009-07-06",0.5
"632","2009-07-07",0.5
"633","2009-07-08",0.51
"634","2009-07-09",0.72
"635","2009-07-10",0.71
"636","2009-07-13",0.71
"637","2009-07-14",0.71
"638","2009-07-15",0.57
"639","2009-07-16",0.71
"640","2009-07-17",0.71
"641","2009-07-20",0.55
"642","2009-07-21",0.55
"643","2009-07-22",0.65
"644","2009-07-23",0.71
"645","2009-07-24",0.63
"646","2009-07-27",0.63
"647","2009-07-28",0.51
"648","2009-07-29",0.55
"649","2009-07-30",0.55
"650","2009-07-31",0.55
"651","2009-08-03",0.69
"652","2009-08-04",0.55
"653","2009-08-05",0.67
"654","2009-08-06",0.71
"655","2009-08-07",0.61
"656","2009-08-10",0.61
"657","2009-08-11",0.61
"658","2009-08-12",0.61
"659","2009-08-13",0.66
"660","2009-08-14",0.66
"661","2009-08-17",0.53
"662","2009-08-18",0.53
"663","2009-08-19",0.45
"664","2009-08-20",0.59
"665","2009-08-21",0.59
"666","2009-08-24",0.55
"667","2009-08-25",0.55
"668","2009-08-26",0.35
"669","2009-08-27",0.74
"670","2009-08-28",0.46
"671","2009-08-31",0.74
"672","2009-09-01",0.51
"673","2009-09-02",0.73
"674","2009-09-03",0.73
"675","2009-09-04",0.55
"676","2009-09-08",0.55
"677","2009-09-09",0.55
"678","2009-09-10",0.55
"679","2009-09-11",0.45
"680","2009-09-14",0.71
"681","2009-09-15",0.7
"682","2009-09-16",0.45
"683","2009-09-17",0.5
"684","2009-09-18",0.5
"685","2009-09-21",0.5
"686","2009-09-22",0.46
"687","2009-09-23",0.4
"688","2009-09-24",0.4
"689","2009-09-25",0.4
"690","2009-09-28",0.55
"691","2009-09-29",0.55
"692","2009-09-30",0.35
"693","2009-10-01",0.35
"694","2009-10-02",0.71
"695","2009-10-05",0.43
"696","2009-10-06",0.43
"697","2009-10-07",0.43
"698","2009-10-08",0.56
"699","2009-10-09",0.43
"700","2009-10-12",0.43
"701","2009-10-13",0.43
"702","2009-10-14",0.7
"703","2009-10-15",0.7
"704","2009-10-16",0.7
"705","2009-10-19",0.4
"706","2009-10-20",0.4
"707","2009-10-21",0.4
"708","2009-10-22",0.4
"709","2009-10-23",0.69
"710","2009-10-26",0.69
"711","2009-10-27",0.69
"712","2009-10-28",0.69
"713","2009-10-29",0.4
"714","2009-10-30",0.4
"715","2009-11-02",0.4
"716","2009-11-03",0.4
"717","2009-11-04",0.4
"718","2009-11-05",0.4
"719","2009-11-06",0.4
"720","2009-11-09",0.4
"721","2009-11-10",0.4
"722","2009-11-11",0.6
"723","2009-11-12",0.6
"724","2009-11-13",0.6
"725","2009-11-16",0.6
"726","2009-11-17",0.6
"727","2009-11-18",0.4
"728","2009-11-19",0.4
"729","2009-11-20",0.4
"730","2009-11-23",0.42
"731","2009-11-24",0.42
"732","2009-11-25",0.45
"733","2009-11-27",0.45
"734","2009-11-30",0.45
"735","2009-12-01",0.45
"736","2009-12-02",0.35
"737","2009-12-03",0.35
"738","2009-12-04",0.35
"739","2009-12-07",0.35
"740","2009-12-08",0.35
"741","2009-12-09",0.35
"742","2009-12-10",0.35
"743","2009-12-11",0.35
"744","2009-12-14",0.35
"745","2009-12-15",0.35
"746","2009-12-16",0.35
"747","2009-12-17",0.35
"748","2009-12-18",0.35
"749","2009-12-21",0.35
"750","2009-12-22",0.35
"751","2009-12-23",0.4
"752","2009-12-24",0.4
"753","2009-12-28",0.4
"754","2009-12-29",0.4
"755","2009-12-30",0.4
"756","2009-12-31",0.4
"757","2010-01-04",0.4
"758","2010-01-05",0.4
"759","2010-01-06",0.5
"760","2010-01-07",0.5
"761","2010-01-08",0.4
"762","2010-01-11",0.59
"763","2010-01-12",0.59
"764","2010-01-13",0.59
"765","2010-01-14",0.4
"766","2010-01-15",0.4
"767","2010-01-19",0.37
"768","2010-01-20",0.37
"769","2010-01-21",0.37
"770","2010-01-22",0.4
"771","2010-01-25",0.4
"772","2010-01-26",0.4
"773","2010-01-27",0.6
"774","2010-01-28",0.4
"775","2010-01-29",0.4
"776","2010-02-01",0.41
"777","2010-02-02",0.4
"778","2010-02-03",0.4
"779","2010-02-04",0.4
"780","2010-02-05",0.4
"781","2010-02-08",0.4
"782","2010-02-09",0.4
"783","2010-02-10",0.6
"784","2010-02-11",0.57
"785","2010-02-12",0.52
"786","2010-02-16",0.51
"787","2010-02-17",0.55
"788","2010-02-18",0.75
"789","2010-02-19",0.75
"790","2010-02-22",0.72
"791","2010-02-23",0.6
"792","2010-02-24",0.6
"793","2010-02-25",0.6
"794","2010-02-26",0.6
"795","2010-03-01",0.75
"796","2010-03-02",0.7
"797","2010-03-03",0.71
"798","2010-03-04",0.8
"799","2010-03-05",0.99
"800","2010-03-08",0.99
"801","2010-03-09",0.76
"802","2010-03-10",0.99
"803","2010-03-11",0.99
"804","2010-03-12",0.76
"805","2010-03-15",0.9
"806","2010-03-16",0.81
"807","2010-03-17",0.8
"808","2010-03-18",0.85
"809","2010-03-19",0.76
"810","2010-03-22",0.76
"811","2010-03-23",0.76
"812","2010-03-24",0.76
"813","2010-03-25",0.76
"814","2010-03-26",0.71
"815","2010-03-29",0.91
"816","2010-03-30",0.8
"817","2010-03-31",0.91
"818","2010-04-01",0.8
"819","2010-04-05",0.91
"820","2010-04-06",0.91
"821","2010-04-07",0.95
"822","2010-04-08",0.95
"823","2010-04-09",0.93
"824","2010-04-12",0.85
"825","2010-04-13",0.85
"826","2010-04-14",0.8
"827","2010-04-15",0.82
"828","2010-04-16",0.79
"829","2010-04-19",0.79
"830","2010-04-20",0.8
"831","2010-04-21",0.88
"832","2010-04-22",0.88
"833","2010-04-23",0.88
"834","2010-04-26",0.75
"835","2010-04-27",0.75
"836","2010-04-28",0.76
"837","2010-04-29",0.76
"838","2010-04-30",0.76
"839","2010-05-03",0.76
"840","2010-05-04",0.76
"841","2010-05-05",0.76
"842","2010-05-06",0.75
"843","2010-05-07",0.77
"844","2010-05-10",0.77
"845","2010-05-11",0.77
"846","2010-05-12",0.75
"847","2010-05-13",0.75
"848","2010-05-14",0.77
"849","2010-05-17",0.79
"850","2010-05-18",0.79
"851","2010-05-19",0.8
"852","2010-05-20",0.83
"853","2010-05-21",0.83
"854","2010-05-24",0.83
"855","2010-05-25",0.72
"856","2010-05-26",0.72
"857","2010-05-27",0.83
"858","2010-05-28",0.83
"859","2010-06-01",0.88
"860","2010-06-02",0.88
"861","2010-06-03",0.88
"862","2010-06-04",0.88
"863","2010-06-07",0.88
"864","2010-06-08",0.88
"865","2010-06-09",0.88
"866","2010-06-10",0.77
"867","2010-06-11",0.77
"868","2010-06-14",0.88
"869","2010-06-15",0.88
"870","2010-06-16",0.88
"871","2010-06-17",0.88
"872","2010-06-18",0.88
"873","2010-06-21",0.88
"874","2010-06-22",0.88
"875","2010-06-23",0.88
"876","2010-06-24",0.88
"877","2010-06-25",0.77
"878","2010-06-28",0.87
"879","2010-06-29",0.87
"880","2010-06-30",0.71
"881","2010-07-01",0.71
"882","2010-07-02",0.71
"883","2010-07-06",0.72
"884","2010-07-07",0.72
"885","2010-07-08",0.72
"886","2010-07-09",0.72
"887","2010-07-12",0.72
"888","2010-07-13",0.72
"889","2010-07-14",0.72
"890","2010-07-15",0.75
"891","2010-07-16",0.75
"892","2010-07-19",0.75
"893","2010-07-20",0.75
"894","2010-07-21",0.84
"895","2010-07-22",0.84
"896","2010-07-23",0.84
"897","2010-07-26",0.78
"898","2010-07-27",0.74
"899","2010-07-28",0.84
"900","2010-07-29",0.87
"901","2010-07-30",0.87
"902","2010-08-02",0.87
"903","2010-08-03",0.87
"904","2010-08-04",0.87
"905","2010-08-05",0.87
"906","2010-08-06",1.04
"907","2010-08-09",1
"908","2010-08-10",1
"909","2010-08-11",1
"910","2010-08-12",1
"911","2010-08-13",1
"912","2010-08-16",1
"913","2010-08-17",1
"914","2010-08-18",1
"915","2010-08-19",1
"916","2010-08-20",1.06
"917","2010-08-23",1.09
"918","2010-08-24",1.05
"919","2010-08-25",1
"920","2010-08-26",1
"921","2010-08-27",1.02
"922","2010-08-30",1
"923","2010-08-31",1.09
"924","2010-09-01",1.09
"925","2010-09-02",1.09
"926","2010-09-03",1.09
"927","2010-09-07",1.09
"928","2010-09-08",1.09
"929","2010-09-09",1.09
"930","2010-09-10",1.09
"931","2010-09-13",1.09
"932","2010-09-14",1.09
"933","2010-09-15",1.09
"934","2010-09-16",1
"935","2010-09-17",1
"936","2010-09-20",1.02
"937","2010-09-21",1.02
"938","2010-09-22",1.08
"939","2010-09-23",0.95
"940","2010-09-24",0.95
"941","2010-09-27",0.95
"942","2010-09-28",1.09
"943","2010-09-29",1.09
"944","2010-09-30",1.09
"945","2010-10-01",1.09
"946","2010-10-04",1.01
"947","2010-10-05",1.01
"948","2010-10-06",1.1
"949","2010-10-07",1
"950","2010-10-08",0.88
"951","2010-10-11",0.99
"952","2010-10-12",0.95
"953","2010-10-13",0.95
"954","2010-10-14",0.95
"955","2010-10-15",0.86
"956","2010-10-18",1
"957","2010-10-19",1
"958","2010-10-20",0.99
"959","2010-10-21",0.99
"960","2010-10-22",0.99
"961","2010-10-25",0.99
"962","2010-10-26",0.95
"963","2010-10-27",1
"964","2010-10-28",0.95
"965","2010-10-29",0.85
"966","2010-11-01",0.85
"967","2010-11-02",0.85
"968","2010-11-03",0.82
"969","2010-11-04",0.84
"970","2010-11-05",0.84
"971","2010-11-08",1
"972","2010-11-09",1
"973","2010-11-10",0.82
"974","2010-11-11",1
"975","2010-11-12",1
"976","2010-11-15",1
"977","2010-11-16",0.9
"978","2010-11-17",0.9
"979","2010-11-18",0.9
"980","2010-11-19",0.79
"981","2010-11-22",0.82
"982","2010-11-23",0.82
"983","2010-11-24",0.79
"984","2010-11-26",0.79
"985","2010-11-29",0.79
"986","2010-11-30",0.79
"987","2010-12-01",0.79
"988","2010-12-02",0.79
"989","2010-12-03",0.79
"990","2010-12-06",0.71
"991","2010-12-07",0.73
"992","2010-12-08",0.85
"993","2010-12-09",0.85
"994","2010-12-10",0.9
"995","2010-12-13",0.62
"996","2010-12-14",0.62
"997","2010-12-15",0.9
"998","2010-12-16",0.89
"999","2010-12-17",0.89
"1000","2010-12-20",0.75
"1001","2010-12-21",0.75
