"","date","IRMD"
"992","2018-06-21",19.35
"993","2018-06-22",19.4
"994","2018-06-25",19.75
"995","2018-06-26",19.9
"996","2018-06-27",20.1
"997","2018-06-28",20
"998","2018-06-29",20.75
"999","2018-07-02",21
"1000","2018-07-03",20.6
"1001","2018-07-05",21.1
"1002","2018-07-06",20.950001
"1003","2018-07-09",21.450001
"1004","2018-07-10",22.799999
"1005","2018-07-11",22.9
"1006","2018-07-12",22.85
"1007","2018-07-13",22.65
"1008","2018-07-16",22.299999
"1009","2018-07-17",21.975
"1010","2018-07-18",22
"1011","2018-07-19",22.65
"1012","2018-07-20",22.799999
"1013","2018-07-23",23
"1014","2018-07-24",22.200001
"1015","2018-07-25",22.4
"1016","2018-07-26",22.75
"1017","2018-07-27",22.549999
"1018","2018-07-30",22.9
"1019","2018-07-31",23
"1020","2018-08-01",23.950001
"1021","2018-08-02",23.9
"1022","2018-08-03",25.15
"1023","2018-08-06",25.75
"1024","2018-08-07",26
"1025","2018-08-08",27.25
"1026","2018-08-09",27.299999
"1027","2018-08-10",27.700001
"1028","2018-08-13",28.700001
"1029","2018-08-14",28.5
"1030","2018-08-15",28
"1031","2018-08-16",28.200001
"1032","2018-08-17",29.450001
"1033","2018-08-20",29.35
"1034","2018-08-21",29.15
"1035","2018-08-22",29.200001
"1036","2018-08-23",28.950001
"1037","2018-08-24",29.299999
"1038","2018-08-27",29.450001
"1039","2018-08-28",27.799999
"1040","2018-08-29",25.9
"1041","2018-08-30",26.9
"1042","2018-08-31",27.5
"1043","2018-09-04",30.25
"1044","2018-09-05",29.75
"1045","2018-09-06",28.65
"1046","2018-09-07",28.950001
"1047","2018-09-10",29.200001
"1048","2018-09-11",30
"1049","2018-09-12",30.450001
"1050","2018-09-13",30.1
"1051","2018-09-14",28.25
"1052","2018-09-17",30.950001
"1053","2018-09-18",31.450001
"1054","2018-09-19",31.4
"1055","2018-09-20",31.549999
"1056","2018-09-21",33.450001
"1057","2018-09-24",33.900002
"1058","2018-09-25",34.900002
"1059","2018-09-26",34.450001
"1060","2018-09-27",34.900002
"1061","2018-09-28",37.150002
"1062","2018-10-01",34.040001
"1063","2018-10-02",33.349998
"1064","2018-10-03",32.540001
"1065","2018-10-04",31.379999
"1066","2018-10-05",31.139999
"1067","2018-10-08",30.540001
"1068","2018-10-09",30.17
"1069","2018-10-10",28.43
"1070","2018-10-11",28.25
"1071","2018-10-12",28.469999
"1072","2018-10-15",27.58
"1073","2018-10-16",27.450001
"1074","2018-10-17",27.32
"1075","2018-10-18",26.299999
"1076","2018-10-19",25.969999
"1077","2018-10-22",26.23
"1078","2018-10-23",25.700001
"1079","2018-10-24",25.76
"1080","2018-10-25",26.290001
"1081","2018-10-26",26.25
"1082","2018-10-29",24.549999
"1083","2018-10-30",26.5
"1084","2018-10-31",24.959999
"1085","2018-11-01",25.200001
"1086","2018-11-02",25.719999
"1087","2018-11-05",26.16
"1088","2018-11-06",27.09
"1089","2018-11-07",27.559999
"1090","2018-11-08",25.719999
"1091","2018-11-09",24.57
"1092","2018-11-12",25.389999
"1093","2018-11-13",26.15
"1094","2018-11-14",25.780001
"1095","2018-11-15",27.84
"1096","2018-11-16",27.32
"1097","2018-11-19",26.82
"1098","2018-11-20",27.26
"1099","2018-11-21",28.33
"1100","2018-11-23",29.190001
"1101","2018-11-26",28.41
"1102","2018-11-27",28.620001
"1103","2018-11-28",28.870001
"1104","2018-11-29",28.51
"1105","2018-11-30",28.780001
"1106","2018-12-03",28.49
"1107","2018-12-04",26.780001
"1108","2018-12-06",25.940001
"1109","2018-12-07",25.4
"1110","2018-12-10",26.43
"1111","2018-12-11",26.51
"1112","2018-12-12",27.389999
"1113","2018-12-13",27.26
"1114","2018-12-14",27.02
"1115","2018-12-17",23.559999
"1116","2018-12-18",23.68
"1117","2018-12-19",24.290001
"1118","2018-12-20",23.67
"1119","2018-12-21",22.969999
"1120","2018-12-24",20.629999
"1121","2018-12-26",23.34
"1122","2018-12-27",23.4
"1123","2018-12-28",23.1
"1124","2018-12-31",24.459999
"1125","2019-01-02",24.200001
"1126","2019-01-03",23.58
"1127","2019-01-04",24.309999
"1128","2019-01-07",25.83
"1129","2019-01-08",25.549999
"1130","2019-01-09",26.34
"1131","2019-01-10",26.299999
"1132","2019-01-11",26.5
"1133","2019-01-14",26.43
"1134","2019-01-15",26.59
"1135","2019-01-16",26.24
"1136","2019-01-17",25.469999
"1137","2019-01-18",25.799999
"1138","2019-01-22",23.65
"1139","2019-01-23",23.66
"1140","2019-01-24",24.83
"1141","2019-01-25",25.76
"1142","2019-01-28",25.84
"1143","2019-01-29",26.17
"1144","2019-01-30",26.66
"1145","2019-01-31",27.42
"1146","2019-02-01",27.51
"1147","2019-02-04",27.48
"1148","2019-02-05",27.83
"1149","2019-02-06",28.32
"1150","2019-02-07",27.73
"1151","2019-02-08",28.129999
"1152","2019-02-11",27.57
"1153","2019-02-12",26.469999
"1154","2019-02-13",27.190001
"1155","2019-02-14",28.1
"1156","2019-02-15",26.540001
"1157","2019-02-19",25.950001
"1158","2019-02-20",26.719999
"1159","2019-02-21",26.73
"1160","2019-02-22",26.08
"1161","2019-02-25",26.209999
"1162","2019-02-26",25.67
"1163","2019-02-27",25.360001
"1164","2019-02-28",25
"1165","2019-03-01",25.75
"1166","2019-03-04",25.91
"1167","2019-03-05",25.059999
"1168","2019-03-06",24.35
"1169","2019-03-07",24.280001
"1170","2019-03-08",24.379999
"1171","2019-03-11",25
"1172","2019-03-12",24.27
"1173","2019-03-13",24.42
"1174","2019-03-14",25.559999
"1175","2019-03-15",26.290001
"1176","2019-03-18",25.549999
"1177","2019-03-19",25.59
"1178","2019-03-20",26.25
"1179","2019-03-21",27.74
"1180","2019-03-22",27.6
"1181","2019-03-25",28.129999
"1182","2019-03-26",28
"1183","2019-03-27",28.18
"1184","2019-03-28",28.43
"1185","2019-03-29",28.09
"1186","2019-04-01",27.719999
"1187","2019-04-02",27.93
"1188","2019-04-03",27.280001
"1189","2019-04-04",26.889999
"1190","2019-04-05",26.68
"1191","2019-04-08",26.51
"1192","2019-04-09",26.959999
"1193","2019-04-10",27.360001
"1194","2019-04-11",27.65
"1195","2019-04-12",27.809999
"1196","2019-04-15",27.68
"1197","2019-04-16",27.73
"1198","2019-04-17",26.16
"1199","2019-04-18",26.09
"1200","2019-04-22",26.709999
"1201","2019-04-23",27.35
"1202","2019-04-24",28.02
"1203","2019-04-25",28.91
"1204","2019-04-26",29.309999
"1205","2019-04-29",29.08
"1206","2019-04-30",25.01
"1207","2019-05-01",23.27
"1208","2019-05-02",24.5
"1209","2019-05-03",24.700001
"1210","2019-05-06",25
"1211","2019-05-07",23.469999
"1212","2019-05-08",23.68
"1213","2019-05-09",23.450001
"1214","2019-05-10",23.120001
"1215","2019-05-13",23.02
"1216","2019-05-14",23.040001
"1217","2019-05-15",23.07
"1218","2019-05-16",21.690001
"1219","2019-05-17",22.51
"1220","2019-05-20",21.1
"1221","2019-05-21",21.99
"1222","2019-05-22",22.360001
"1223","2019-05-23",21.370001
"1224","2019-05-24",21.790001
"1225","2019-05-28",21.48
"1226","2019-05-29",21.18
"1227","2019-05-30",21.719999
"1228","2019-05-31",20.870001
"1229","2019-06-03",20.059999
"1230","2019-06-04",20.27
"1231","2019-06-05",19.700001
"1232","2019-06-06",19.6
"1233","2019-06-07",20.110001
"1234","2019-06-10",20.629999
"1235","2019-06-11",20.940001
"1236","2019-06-12",20.98
"1237","2019-06-13",20.67
"1238","2019-06-14",20.01
"1239","2019-06-17",20.280001
"1240","2019-06-18",20.940001
"1241","2019-06-19",21.559999
"1242","2019-06-20",21.799999
"1243","2019-06-21",21.18
"1244","2019-06-24",21.280001
"1245","2019-06-25",20.459999
"1246","2019-06-26",19.709999
"1247","2019-06-27",20.1
"1248","2019-06-28",20.450001
"1249","2019-07-01",20.17
"1250","2019-07-02",19.75
"1251","2019-07-03",19.35
"1252","2019-07-05",19.6
"1253","2019-07-08",19.450001
"1254","2019-07-09",19.559999
"1255","2019-07-10",19.18
"1256","2019-07-11",18.24
"1257","2019-07-12",18.059999
"1258","2019-07-15",18.16
"1259","2019-07-16",18.110001
"1260","2019-07-17",18.42
"1261","2019-07-18",18.389999
"1262","2019-07-19",18.280001
"1263","2019-07-22",18.389999
"1264","2019-07-23",19.139999
"1265","2019-07-24",19.25
"1266","2019-07-25",18.540001
"1267","2019-07-26",18.290001
"1268","2019-07-29",18.08
"1269","2019-07-30",24.1
"1270","2019-07-31",23.879999
"1271","2019-08-01",22.959999
"1272","2019-08-02",22.34
"1273","2019-08-05",22.690001
"1274","2019-08-06",21.530001
"1275","2019-08-07",20.98
"1276","2019-08-08",22
"1277","2019-08-09",21.469999
"1278","2019-08-12",21.66
"1279","2019-08-13",21.700001
"1280","2019-08-14",20.98
"1281","2019-08-15",21
"1282","2019-08-16",21.129999
"1283","2019-08-19",20.99
"1284","2019-08-20",20.629999
"1285","2019-08-21",20.709999
"1286","2019-08-22",19.98
"1287","2019-08-23",19.139999
"1288","2019-08-26",19.51
"1289","2019-08-27",19.5
"1290","2019-08-28",19.309999
"1291","2019-08-29",19.370001
"1292","2019-08-30",19.18
"1293","2019-09-03",18.709999
"1294","2019-09-04",18.82
"1295","2019-09-05",18.42
"1296","2019-09-06",18.530001
"1297","2019-09-09",19.01
"1298","2019-09-10",20.85
"1299","2019-09-11",20.450001
"1300","2019-09-12",20.309999
"1301","2019-09-13",23.040001
"1302","2019-09-16",23.09
"1303","2019-09-17",22.309999
"1304","2019-09-18",21.93
"1305","2019-09-19",22.469999
"1306","2019-09-20",22.440001
"1307","2019-09-23",22.309999
"1308","2019-09-24",23.459999
"1309","2019-09-25",22.42
"1310","2019-09-26",22.1
"1311","2019-09-27",21.42
"1312","2019-09-30",21.02
"1313","2019-10-01",21.110001
"1314","2019-10-02",21.379999
"1315","2019-10-03",21.84
"1316","2019-10-04",22.26
"1317","2019-10-07",22.360001
"1318","2019-10-08",22.01
"1319","2019-10-09",21.77
"1320","2019-10-10",21.4
"1321","2019-10-11",21.68
"1322","2019-10-14",21.75
"1323","2019-10-15",21.77
"1324","2019-10-16",22.68
"1325","2019-10-17",22.959999
"1326","2019-10-18",23.08
"1327","2019-10-21",23.440001
"1328","2019-10-22",23.629999
"1329","2019-10-23",24.030001
"1330","2019-10-24",23.6
"1331","2019-10-25",23.969999
"1332","2019-10-28",23.879999
"1333","2019-10-29",23.940001
"1334","2019-10-30",25.299999
"1335","2019-10-31",25.25
"1336","2019-11-01",23.780001
"1337","2019-11-04",24.389999
"1338","2019-11-05",23.99
"1339","2019-11-06",22.82
"1340","2019-11-07",22.879999
"1341","2019-11-08",23.26
"1342","2019-11-11",23.52
"1343","2019-11-12",23.91
"1344","2019-11-13",23.49
"1345","2019-11-14",23.110001
"1346","2019-11-15",23.110001
"1347","2019-11-18",23.110001
"1348","2019-11-19",23.4
"1349","2019-11-20",23.43
"1350","2019-11-21",23.209999
"1351","2019-11-22",22.82
"1352","2019-11-25",22.959999
"1353","2019-11-26",22.51
"1354","2019-11-27",22.379999
"1355","2019-11-29",21.98
"1356","2019-12-02",22.049999
"1357","2019-12-03",22.49
"1358","2019-12-04",22.280001
"1359","2019-12-05",22.59
"1360","2019-12-06",22.879999
"1361","2019-12-09",22.42
"1362","2019-12-10",22.91
"1363","2019-12-11",23.91
"1364","2019-12-12",25.76
"1365","2019-12-13",25.67
"1366","2019-12-16",25.129999
"1367","2019-12-17",25.049999
"1368","2019-12-18",25.92
"1369","2019-12-19",25.51
"1370","2019-12-20",25.34
"1371","2019-12-23",24.93
"1372","2019-12-24",24.83
"1373","2019-12-26",24.4
"1374","2019-12-27",24.610001
"1375","2019-12-30",24.219999
"1376","2019-12-31",23.379999
"1377","2020-01-02",23.51
"1378","2020-01-03",24.51
"1379","2020-01-06",25.059999
"1380","2020-01-07",24.540001
"1381","2020-01-08",25.120001
"1382","2020-01-09",25.360001
"1383","2020-01-10",25.280001
"1384","2020-01-13",25.17
"1385","2020-01-14",25.43
"1386","2020-01-15",25.719999
"1387","2020-01-16",26.129999
"1388","2020-01-17",26.25
"1389","2020-01-21",26.35
"1390","2020-01-22",25.83
"1391","2020-01-23",26.08
"1392","2020-01-24",25.809999
"1393","2020-01-27",26.08
"1394","2020-01-28",25.790001
"1395","2020-01-29",25.870001
"1396","2020-01-30",25.85
"1397","2020-01-31",25.5
"1398","2020-02-03",25.200001
"1399","2020-02-04",25.16
"1400","2020-02-05",25.610001
"1401","2020-02-06",26.879999
"1402","2020-02-07",26.219999
"1403","2020-02-10",25.459999
"1404","2020-02-11",25.49
"1405","2020-02-12",25.629999
"1406","2020-02-13",25.969999
"1407","2020-02-14",26.639999
"1408","2020-02-18",25.959999
"1409","2020-02-19",26.42
"1410","2020-02-20",26.950001
"1411","2020-02-21",27.67
"1412","2020-02-24",26.59
"1413","2020-02-25",26.110001
"1414","2020-02-26",24.65
"1415","2020-02-27",25.01
"1416","2020-02-28",23.74
"1417","2020-03-02",24
"1418","2020-03-03",23.43
"1419","2020-03-04",24.01
"1420","2020-03-05",23.07
"1421","2020-03-06",22.85
"1422","2020-03-09",22.309999
"1423","2020-03-10",22.959999
"1424","2020-03-11",22.51
"1425","2020-03-12",20.76
"1426","2020-03-13",20.639999
"1427","2020-03-16",16.610001
"1428","2020-03-17",19.040001
"1429","2020-03-18",17.4
"1430","2020-03-19",17.82
"1431","2020-03-20",16.08
"1432","2020-03-23",17.77
"1433","2020-03-24",20
"1434","2020-03-25",19.530001
"1435","2020-03-26",19.540001
"1436","2020-03-27",18.67
"1437","2020-03-30",19.459999
"1438","2020-03-31",21.35
"1439","2020-04-01",19.879999
"1440","2020-04-02",19.58
"1441","2020-04-03",18.68
"1442","2020-04-06",19.969999
"1443","2020-04-07",20.059999
"1444","2020-04-08",20.110001
"1445","2020-04-09",19.99
"1446","2020-04-13",19.67
"1447","2020-04-14",19.860001
"1448","2020-04-15",19.48
"1449","2020-04-16",19.85
"1450","2020-04-17",20.25
"1451","2020-04-20",19.700001
"1452","2020-04-21",19.790001
"1453","2020-04-22",20.07
"1454","2020-04-23",20.52
"1455","2020-04-24",20.32
"1456","2020-04-27",20.290001
"1457","2020-04-28",20.5
"1458","2020-04-29",21.5
"1459","2020-04-30",21.76
"1460","2020-05-01",19.809999
"1461","2020-05-04",20
"1462","2020-05-05",19.690001
"1463","2020-05-06",19.73
"1464","2020-05-07",20.33
"1465","2020-05-08",21
"1466","2020-05-11",20.799999
"1467","2020-05-12",20.780001
"1468","2020-05-13",20.290001
"1469","2020-05-14",20.389999
"1470","2020-05-15",20.68
"1471","2020-05-18",20.98
"1472","2020-05-19",20.549999
"1473","2020-05-20",21.49
"1474","2020-05-21",21.290001
"1475","2020-05-22",21.67
"1476","2020-05-26",22.24
"1477","2020-05-27",21.450001
"1478","2020-05-28",22.309999
"1479","2020-05-29",23.25
"1480","2020-06-01",22.75
"1481","2020-06-02",22.15
"1482","2020-06-03",23.549999
"1483","2020-06-04",22.67
"1484","2020-06-05",24.35
"1485","2020-06-08",23.91
"1486","2020-06-09",23.57
"1487","2020-06-10",23.65
"1488","2020-06-11",22.9
"1489","2020-06-12",22.879999
"1490","2020-06-15",23.280001
"1491","2020-06-16",23.67
"1492","2020-06-17",23.959999
"1493","2020-06-18",23.389999
"1494","2020-06-19",23.549999
"1495","2020-06-22",23.51
"1496","2020-06-23",23.469999
"1497","2020-06-24",22.91
"1498","2020-06-25",22.809999
"1499","2020-06-26",22.77
"1500","2020-06-29",22.98
"1501","2020-06-30",23.209999
"1502","2020-07-01",23.76
"1503","2020-07-02",23.959999
"1504","2020-07-06",24.200001
"1505","2020-07-07",23.93
"1506","2020-07-08",23.91
"1507","2020-07-09",23.49
"1508","2020-07-10",23.66
"1509","2020-07-13",23.370001
"1510","2020-07-14",23.639999
"1511","2020-07-15",24.209999
"1512","2020-07-16",24.030001
"1513","2020-07-17",24.25
"1514","2020-07-20",24.459999
"1515","2020-07-21",24.605
"1516","2020-07-22",24.08
"1517","2020-07-23",23.75
"1518","2020-07-24",23.469999
"1519","2020-07-27",22.82
"1520","2020-07-28",23.09
"1521","2020-07-29",23.25
"1522","2020-07-30",23.27
"1523","2020-07-31",22.280001
"1524","2020-08-03",21.629999
"1525","2020-08-04",22.629999
"1526","2020-08-05",22.91
"1527","2020-08-06",22.190001
"1528","2020-08-07",21.91
"1529","2020-08-10",21.75
"1530","2020-08-11",21.68
"1531","2020-08-12",22.139999
"1532","2020-08-13",22.030001
"1533","2020-08-14",22.01
"1534","2020-08-17",22.34
"1535","2020-08-18",22.459999
"1536","2020-08-19",22.57
"1537","2020-08-20",22.1
"1538","2020-08-21",21.780001
"1539","2020-08-24",21.530001
"1540","2020-08-25",21.809999
"1541","2020-08-26",21.549999
"1542","2020-08-27",21.629999
"1543","2020-08-28",21.58
"1544","2020-08-31",21.200001
"1545","2020-09-01",21.610001
"1546","2020-09-02",21.92
"1547","2020-09-03",21.700001
"1548","2020-09-04",21
"1549","2020-09-08",22.01
"1550","2020-09-09",22
"1551","2020-09-10",21.629999
"1552","2020-09-11",22.25
"1553","2020-09-14",22.110001
"1554","2020-09-15",21.719999
"1555","2020-09-16",22.25
"1556","2020-09-17",22.49
"1557","2020-09-18",22.299999
"1558","2020-09-21",21.43
"1559","2020-09-22",21.08
"1560","2020-09-23",21.219999
"1561","2020-09-24",21.02
"1562","2020-09-25",21.040001
"1563","2020-09-28",21.02
"1564","2020-09-29",21.16
"1565","2020-09-30",21.379999
"1566","2020-10-01",21.469999
"1567","2020-10-02",20.620001
"1568","2020-10-05",20.959999
"1569","2020-10-06",20.99
"1570","2020-10-07",21.129999
"1571","2020-10-08",21.110001
"1572","2020-10-09",21.93
"1573","2020-10-12",22.16
"1574","2020-10-13",22.059999
"1575","2020-10-14",21.92
"1576","2020-10-15",21.68
"1577","2020-10-16",21.940001
"1578","2020-10-19",21.98
"1579","2020-10-20",22
"1580","2020-10-21",22.02
"1581","2020-10-22",22.110001
"1582","2020-10-23",22.620001
"1583","2020-10-26",22.5
"1584","2020-10-27",22.52
"1585","2020-10-28",21.84
"1586","2020-10-29",21.950001
"1587","2020-10-30",22.65
"1588","2020-11-02",22.629999
"1589","2020-11-03",22.639999
"1590","2020-11-04",22.549999
"1591","2020-11-05",22.120001
"1592","2020-11-06",21.860001
"1593","2020-11-09",24.309999
"1594","2020-11-10",24.67
"1595","2020-11-11",23.370001
"1596","2020-11-12",23.049999
"1597","2020-11-13",22.799999
"1598","2020-11-16",22.799999
"1599","2020-11-17",22.959999
"1600","2020-11-18",23.17
"1601","2020-11-19",23.610001
"1602","2020-11-20",23.73
"1603","2020-11-23",24.290001
"1604","2020-11-24",24.219999
"1605","2020-11-25",24.07
"1606","2020-11-27",23.92
