"","date","GLT"
"177","2007-09-14",14.73
"178","2007-09-17",14.75
"179","2007-09-18",15.2
"180","2007-09-19",15.44
"181","2007-09-20",15.44
"182","2007-09-21",15.15
"183","2007-09-24",15.37
"184","2007-09-25",15.01
"185","2007-09-26",15.05
"186","2007-09-27",15.15
"187","2007-09-28",14.84
"188","2007-10-01",15.1
"189","2007-10-02",15.17
"190","2007-10-03",14.93
"191","2007-10-04",14.96
"192","2007-10-05",15.36
"193","2007-10-08",15.23
"194","2007-10-09",15.54
"195","2007-10-10",15.54
"196","2007-10-11",15.57
"197","2007-10-12",15.66
"198","2007-10-15",15.51
"199","2007-10-16",15.47
"200","2007-10-17",15.4
"201","2007-10-18",15.4
"202","2007-10-19",14.63
"203","2007-10-22",14.86
"204","2007-10-23",14.7
"205","2007-10-24",14.67
"206","2007-10-25",14.5
"207","2007-10-26",14.25
"208","2007-10-29",14.29
"209","2007-10-30",15.2
"210","2007-10-31",16.07
"211","2007-11-01",16.110001
"212","2007-11-02",16.23
"213","2007-11-05",16.48
"214","2007-11-06",16.709999
"215","2007-11-07",16.299999
"216","2007-11-08",17.02
"217","2007-11-09",15.78
"218","2007-11-12",15.88
"219","2007-11-13",16.120001
"220","2007-11-14",16.35
"221","2007-11-15",15.74
"222","2007-11-16",15.64
"223","2007-11-19",15.12
"224","2007-11-20",15.01
"225","2007-11-21",14.48
"226","2007-11-23",14.63
"227","2007-11-26",14.12
"228","2007-11-27",14.43
"229","2007-11-28",15.39
"230","2007-11-29",15.24
"231","2007-11-30",15.03
"232","2007-12-03",14.59
"233","2007-12-04",14.56
"234","2007-12-05",15.32
"235","2007-12-06",15.78
"236","2007-12-07",15.69
"237","2007-12-10",15.72
"238","2007-12-11",15.22
"239","2007-12-12",15.97
"240","2007-12-13",15.87
"241","2007-12-14",15.05
"242","2007-12-17",14.75
"243","2007-12-18",14.8
"244","2007-12-19",14.78
"245","2007-12-20",15.25
"246","2007-12-21",15.56
"247","2007-12-24",15.76
"248","2007-12-26",15.7
"249","2007-12-27",15.28
"250","2007-12-28",15.38
"251","2007-12-31",15.31
"252","2008-01-02",14.71
"253","2008-01-03",14.77
"254","2008-01-04",13.92
"255","2008-01-07",14.19
"256","2008-01-08",13.84
"257","2008-01-09",14.02
"258","2008-01-10",14.34
"259","2008-01-11",13.4
"260","2008-01-14",13.85
"261","2008-01-15",13.64
"262","2008-01-16",14.01
"263","2008-01-17",13.5
"264","2008-01-18",13.4
"265","2008-01-22",13.58
"266","2008-01-23",14.17
"267","2008-01-24",14.25
"268","2008-01-25",14.07
"269","2008-01-28",14.56
"270","2008-01-29",14.3
"271","2008-01-30",13.85
"272","2008-01-31",14.45
"273","2008-02-01",15.15
"274","2008-02-04",14.31
"275","2008-02-05",13.64
"276","2008-02-06",13.62
"277","2008-02-07",13.69
"278","2008-02-08",13.59
"279","2008-02-11",13.3
"280","2008-02-12",13.25
"281","2008-02-13",13.67
"282","2008-02-14",13.25
"283","2008-02-15",13.15
"284","2008-02-19",14.03
"285","2008-02-20",14.3
"286","2008-02-21",13.44
"287","2008-02-22",13.46
"288","2008-02-25",13.63
"289","2008-02-26",14.13
"290","2008-02-27",14.08
"291","2008-02-28",13.65
"292","2008-02-29",13.17
"293","2008-03-03",13.24
"294","2008-03-04",13.34
"295","2008-03-05",13.44
"296","2008-03-06",13.45
"297","2008-03-07",13.5
"298","2008-03-10",13.04
"299","2008-03-11",13.51
"300","2008-03-12",13.34
"301","2008-03-13",13.96
"302","2008-03-14",14.11
"303","2008-03-17",13.94
"304","2008-03-18",14.44
"305","2008-03-19",13.98
"306","2008-03-20",13.89
"307","2008-03-24",14.57
"308","2008-03-25",14.94
"309","2008-03-26",14.94
"310","2008-03-27",14.84
"311","2008-03-28",14.93
"312","2008-03-31",15.11
"313","2008-04-01",15.52
"314","2008-04-02",15.5
"315","2008-04-03",15.4
"316","2008-04-04",15.37
"317","2008-04-07",15.05
"318","2008-04-08",14.72
"319","2008-04-09",14.39
"320","2008-04-10",14.62
"321","2008-04-11",14.54
"322","2008-04-14",14.67
"323","2008-04-15",14.35
"324","2008-04-16",14.62
"325","2008-04-17",14.37
"326","2008-04-18",14.55
"327","2008-04-21",14.45
"328","2008-04-22",14.16
"329","2008-04-23",14.15
"330","2008-04-24",14.3
"331","2008-04-25",14.96
"332","2008-04-28",14.89
"333","2008-04-29",14.67
"334","2008-04-30",14.59
"335","2008-05-01",14.49
"336","2008-05-02",14.38
"337","2008-05-05",14.27
"338","2008-05-06",14.35
"339","2008-05-07",14.43
"340","2008-05-08",14.15
"341","2008-05-09",14.06
"342","2008-05-12",14.3
"343","2008-05-13",14.29
"344","2008-05-14",14.65
"345","2008-05-15",14.5
"346","2008-05-16",14.88
"347","2008-05-19",14.94
"348","2008-05-20",14.9
"349","2008-05-21",15
"350","2008-05-22",15.19
"351","2008-05-23",15.13
"352","2008-05-27",15.08
"353","2008-05-28",15.3
"354","2008-05-29",15.35
"355","2008-05-30",15.58
"356","2008-06-02",14.87
"357","2008-06-03",15.13
"358","2008-06-04",15.5
"359","2008-06-05",15.76
"360","2008-06-06",15.45
"361","2008-06-09",15.29
"362","2008-06-10",15.26
"363","2008-06-11",14.9
"364","2008-06-12",14.96
"365","2008-06-13",14.95
"366","2008-06-16",14.92
"367","2008-06-17",14.59
"368","2008-06-18",14.49
"369","2008-06-19",14.45
"370","2008-06-20",14.15
"371","2008-06-23",13.9
"372","2008-06-24",13.77
"373","2008-06-25",13.71
"374","2008-06-26",13.7
"375","2008-06-27",13.62
"376","2008-06-30",13.51
"377","2008-07-01",13.63
"378","2008-07-02",12.77
"379","2008-07-03",12.62
"380","2008-07-07",12.73
"381","2008-07-08",13.17
"382","2008-07-09",12.74
"383","2008-07-10",12.8
"384","2008-07-11",12.85
"385","2008-07-14",12.87
"386","2008-07-15",12.71
"387","2008-07-16",12.88
"388","2008-07-17",13.1
"389","2008-07-18",13.09
"390","2008-07-21",13.46
"391","2008-07-22",13.98
"392","2008-07-23",14.06
"393","2008-07-24",13.98
"394","2008-07-25",14.04
"395","2008-07-28",13.97
"396","2008-07-29",14.55
"397","2008-07-30",14.74
"398","2008-07-31",14.62
"399","2008-08-01",14.81
"400","2008-08-04",14.36
"401","2008-08-05",15.61
"402","2008-08-06",15.03
"403","2008-08-07",14.42
"404","2008-08-08",14.84
"405","2008-08-11",15.14
"406","2008-08-12",15.32
"407","2008-08-13",15.52
"408","2008-08-14",15.51
"409","2008-08-15",15.37
"410","2008-08-18",15.23
"411","2008-08-19",14.9
"412","2008-08-20",15.08
"413","2008-08-21",14.78
"414","2008-08-22",14.89
"415","2008-08-25",14.47
"416","2008-08-26",14.53
"417","2008-08-27",14.65
"418","2008-08-28",15
"419","2008-08-29",14.67
"420","2008-09-02",14.17
"421","2008-09-03",14.22
"422","2008-09-04",13.99
"423","2008-09-05",14.06
"424","2008-09-08",14.39
"425","2008-09-09",14.22
"426","2008-09-10",14.65
"427","2008-09-11",14.85
"428","2008-09-12",14.98
"429","2008-09-15",14.32
"430","2008-09-16",14.9
"431","2008-09-17",13.62
"432","2008-09-18",13.93
"433","2008-09-19",15.25
"434","2008-09-22",14.94
"435","2008-09-23",14.62
"436","2008-09-24",14.32
"437","2008-09-25",14.26
"438","2008-09-26",14
"439","2008-09-29",13.14
"440","2008-09-30",13.54
"441","2008-10-01",13.39
"442","2008-10-02",12.28
"443","2008-10-03",11.45
"444","2008-10-06",10.91
"445","2008-10-07",9.76
"446","2008-10-08",9.39
"447","2008-10-09",8.12
"448","2008-10-10",8.36
"449","2008-10-13",9.6
"450","2008-10-14",10.06
"451","2008-10-15",8.96
"452","2008-10-16",9.22
"453","2008-10-17",8.66
"454","2008-10-20",8.99
"455","2008-10-21",8.77
"456","2008-10-22",8.7
"457","2008-10-23",8.71
"458","2008-10-24",8.37
"459","2008-10-27",8.28
"460","2008-10-28",9
"461","2008-10-29",9.13
"462","2008-10-30",9.94
"463","2008-10-31",10.31
"464","2008-11-03",9.88
"465","2008-11-04",10.64
"466","2008-11-05",10.2
"467","2008-11-06",10.28
"468","2008-11-07",10.55
"469","2008-11-10",10.32
"470","2008-11-11",10.17
"471","2008-11-12",9.48
"472","2008-11-13",9.96
"473","2008-11-14",9.14
"474","2008-11-17",9.07
"475","2008-11-18",8.7
"476","2008-11-19",7.99
"477","2008-11-20",7.89
"478","2008-11-21",8.44
"479","2008-11-24",8.81
"480","2008-11-25",9.33
"481","2008-11-26",9.52
"482","2008-11-28",9.52
"483","2008-12-01",8.1
"484","2008-12-02",8.87
"485","2008-12-03",9.06
"486","2008-12-04",8.79
"487","2008-12-05",9.26
"488","2008-12-08",9.62
"489","2008-12-09",9.27
"490","2008-12-10",9.57
"491","2008-12-11",8.97
"492","2008-12-12",9.33
"493","2008-12-15",8.85
"494","2008-12-16",9.4
"495","2008-12-17",9.41
"496","2008-12-18",9.09
"497","2008-12-19",9.2
"498","2008-12-22",8.85
"499","2008-12-23",8.82
"500","2008-12-24",8.77
"501","2008-12-26",8.75
"502","2008-12-29",8.53
"503","2008-12-30",8.76
"504","2008-12-31",9.3
"505","2009-01-02",9.57
"506","2009-01-05",9.45
"507","2009-01-06",9.58
"508","2009-01-07",9.21
"509","2009-01-08",9.25
"510","2009-01-09",8.85
"511","2009-01-12",8.7
"512","2009-01-13",8.87
"513","2009-01-14",8.67
"514","2009-01-15",9.17
"515","2009-01-16",9.21
"516","2009-01-20",8.48
"517","2009-01-21",8.75
"518","2009-01-22",8.6
"519","2009-01-23",8.67
"520","2009-01-26",8.89
"521","2009-01-27",9.2
"522","2009-01-28",9.77
"523","2009-01-29",9.21
"524","2009-01-30",8.71
"525","2009-02-02",8.78
"526","2009-02-03",8.69
"527","2009-02-04",8.62
"528","2009-02-05",8.57
"529","2009-02-06",8.67
"530","2009-02-09",8.69
"531","2009-02-10",8.27
"532","2009-02-11",8.19
"533","2009-02-12",7.29
"534","2009-02-13",7.01
"535","2009-02-17",6.64
"536","2009-02-18",6.68
"537","2009-02-19",6.52
"538","2009-02-20",6.4
"539","2009-02-23",6.25
"540","2009-02-24",6.83
"541","2009-02-25",6.29
"542","2009-02-26",6.41
"543","2009-02-27",6.22
"544","2009-03-02",5.68
"545","2009-03-03",5.45
"546","2009-03-04",5.41
"547","2009-03-05",4.93
"548","2009-03-06",4.79
"549","2009-03-09",4.64
"550","2009-03-10",5
"551","2009-03-11",4.88
"552","2009-03-12",5.18
"553","2009-03-13",5.29
"554","2009-03-16",5.06
"555","2009-03-17",5.46
"556","2009-03-18",6
"557","2009-03-19",6.18
"558","2009-03-20",6.24
"559","2009-03-23",7.05
"560","2009-03-24",6.65
"561","2009-03-25",6.83
"562","2009-03-26",7.23
"563","2009-03-27",6.79
"564","2009-03-30",6.46
"565","2009-03-31",6.24
"566","2009-04-01",6.35
"567","2009-04-02",6.61
"568","2009-04-03",6.54
"569","2009-04-06",6.63
"570","2009-04-07",6.39
"571","2009-04-08",6.5
"572","2009-04-09",6.89
"573","2009-04-13",6.82
"574","2009-04-14",6.44
"575","2009-04-15",6.65
"576","2009-04-16",6.95
"577","2009-04-17",6.98
"578","2009-04-20",6.4
"579","2009-04-21",6.86
"580","2009-04-22",6.89
"581","2009-04-23",6.91
"582","2009-04-24",7.12
"583","2009-04-27",7.14
"584","2009-04-28",7.29
"585","2009-04-29",8.86
"586","2009-04-30",8.88
"587","2009-05-01",9.23
"588","2009-05-04",9.89
"589","2009-05-05",9.91
"590","2009-05-06",9.94
"591","2009-05-07",9.87
"592","2009-05-08",10.55
"593","2009-05-11",10.33
"594","2009-05-12",10.71
"595","2009-05-13",9.92
"596","2009-05-14",10.18
"597","2009-05-15",10.45
"598","2009-05-18",10.86
"599","2009-05-19",11.13
"600","2009-05-20",10.74
"601","2009-05-21",10.94
"602","2009-05-22",10.86
"603","2009-05-26",11.33
"604","2009-05-27",11.2
"605","2009-05-28",10.76
"606","2009-05-29",10.25
"607","2009-06-01",10.36
"608","2009-06-02",10.21
"609","2009-06-03",10.04
"610","2009-06-04",10.15
"611","2009-06-05",10
"612","2009-06-08",9.91
"613","2009-06-09",9.82
"614","2009-06-10",10.06
"615","2009-06-11",10
"616","2009-06-12",9.92
"617","2009-06-15",9.91
"618","2009-06-16",9.04
"619","2009-06-17",9.33
"620","2009-06-18",9.16
"621","2009-06-19",9.26
"622","2009-06-22",8.27
"623","2009-06-23",8.51
"624","2009-06-24",8.27
"625","2009-06-25",8.21
"626","2009-06-26",8.29
"627","2009-06-29",8.5
"628","2009-06-30",8.9
"629","2009-07-01",9.03
"630","2009-07-02",8.3
"631","2009-07-06",8.45
"632","2009-07-07",8.09
"633","2009-07-08",8.15
"634","2009-07-09",8.02
"635","2009-07-10",8.24
"636","2009-07-13",8.38
"637","2009-07-14",8.38
"638","2009-07-15",8.9
"639","2009-07-16",9.1
"640","2009-07-17",9.28
"641","2009-07-20",9.44
"642","2009-07-21",9.48
"643","2009-07-22",9.35
"644","2009-07-23",9.74
"645","2009-07-24",10
"646","2009-07-27",10.38
"647","2009-07-28",10.3
"648","2009-07-29",10.34
"649","2009-07-30",10.41
"650","2009-07-31",10.35
"651","2009-08-03",10.42
"652","2009-08-04",10.47
"653","2009-08-05",11.17
"654","2009-08-06",10.93
"655","2009-08-07",11.25
"656","2009-08-10",11.76
"657","2009-08-11",11.61
"658","2009-08-12",11.8
"659","2009-08-13",11.77
"660","2009-08-14",11.44
"661","2009-08-17",11.1
"662","2009-08-18",11.22
"663","2009-08-19",11.12
"664","2009-08-20",10.88
"665","2009-08-21",10.59
"666","2009-08-24",10.68
"667","2009-08-25",10.71
"668","2009-08-26",10.68
"669","2009-08-27",10.63
"670","2009-08-28",10.17
"671","2009-08-31",10.43
"672","2009-09-01",10.31
"673","2009-09-02",10.23
"674","2009-09-03",10.32
"675","2009-09-04",10.56
"676","2009-09-08",10.7
"677","2009-09-09",11.13
"678","2009-09-10",11.29
"679","2009-09-11",11.27
"680","2009-09-14",11.23
"681","2009-09-15",11.81
"682","2009-09-16",12.04
"683","2009-09-17",11.92
"684","2009-09-18",11.74
"685","2009-09-21",11.34
"686","2009-09-22",11.56
"687","2009-09-23",11.62
"688","2009-09-24",11.66
"689","2009-09-25",11.84
"690","2009-09-28",11.86
"691","2009-09-29",11.63
"692","2009-09-30",11.48
"693","2009-10-01",11.34
"694","2009-10-02",11.42
"695","2009-10-05",11.59
"696","2009-10-06",11.6
"697","2009-10-07",11.57
"698","2009-10-08",11.42
"699","2009-10-09",11.81
"700","2009-10-12",11.62
"701","2009-10-13",11.57
"702","2009-10-14",11.8
"703","2009-10-15",11.79
"704","2009-10-16",11.4
"705","2009-10-19",11.48
"706","2009-10-20",10.96
"707","2009-10-21",10.59
"708","2009-10-22",11.1
"709","2009-10-23",10.91
"710","2009-10-26",10.85
"711","2009-10-27",10.87
"712","2009-10-28",10.7
"713","2009-10-29",11.05
"714","2009-10-30",10.57
"715","2009-11-02",10.45
"716","2009-11-03",11.25
"717","2009-11-04",11.26
"718","2009-11-05",11.75
"719","2009-11-06",11.6
"720","2009-11-09",11.9
"721","2009-11-10",11.6
"722","2009-11-11",11.54
"723","2009-11-12",11.14
"724","2009-11-13",10.93
"725","2009-11-16",11.21
"726","2009-11-17",11.16
"727","2009-11-18",11.01
"728","2009-11-19",10.85
"729","2009-11-20",10.8
"730","2009-11-23",10.89
"731","2009-11-24",10.54
"732","2009-11-25",10.52
"733","2009-11-27",10.13
"734","2009-11-30",11.12
"735","2009-12-01",11.02
"736","2009-12-02",11.02
"737","2009-12-03",11.13
"738","2009-12-04",11.8
"739","2009-12-07",12
"740","2009-12-08",12.1
"741","2009-12-09",12.12
"742","2009-12-10",12.06
"743","2009-12-11",12.23
"744","2009-12-14",12.35
"745","2009-12-15",12.01
"746","2009-12-16",12.17
"747","2009-12-17",12.07
"748","2009-12-18",11.88
"749","2009-12-21",12.08
"750","2009-12-22",12.13
"751","2009-12-23",12.45
"752","2009-12-24",12.42
"753","2009-12-28",12.52
"754","2009-12-29",12.45
"755","2009-12-30",12.45
"756","2009-12-31",12.15
"757","2010-01-04",12.68
"758","2010-01-05",13.18
"759","2010-01-06",13.22
"760","2010-01-07",13.22
"761","2010-01-08",13.62
"762","2010-01-11",13.82
"763","2010-01-12",13.94
"764","2010-01-13",14.19
"765","2010-01-14",14.17
"766","2010-01-15",13.94
"767","2010-01-19",14.23
"768","2010-01-20",13.75
"769","2010-01-21",13.22
"770","2010-01-22",13.17
"771","2010-01-25",13.35
"772","2010-01-26",13.21
"773","2010-01-27",13.46
"774","2010-01-28",13.4
"775","2010-01-29",13.8
"776","2010-02-01",13.87
"777","2010-02-02",13.89
"778","2010-02-03",13.83
"779","2010-02-04",13.11
"780","2010-02-05",13.09
"781","2010-02-08",13
"782","2010-02-09",13.34
"783","2010-02-10",13.11
"784","2010-02-11",13.2
"785","2010-02-12",13.2
"786","2010-02-16",13.73
"787","2010-02-17",13.37
"788","2010-02-18",14.03
"789","2010-02-19",14.19
"790","2010-02-22",14.07
"791","2010-02-23",14.03
"792","2010-02-24",14.02
"793","2010-02-25",14.07
"794","2010-02-26",13.5
"795","2010-03-01",14.1
"796","2010-03-02",14.19
"797","2010-03-03",13.95
"798","2010-03-04",13.59
"799","2010-03-05",14.56
"800","2010-03-08",14.72
"801","2010-03-09",14.6
"802","2010-03-10",14.7
"803","2010-03-11",14.76
"804","2010-03-12",14.52
"805","2010-03-15",14.56
"806","2010-03-16",14.45
"807","2010-03-17",14.49
"808","2010-03-18",14.77
"809","2010-03-19",14.88
"810","2010-03-22",14.88
"811","2010-03-23",14.84
"812","2010-03-24",14.42
"813","2010-03-25",14.25
"814","2010-03-26",14.15
"815","2010-03-29",14.18
"816","2010-03-30",14.56
"817","2010-03-31",14.49
"818","2010-04-01",14.47
"819","2010-04-05",14.54
"820","2010-04-06",14.45
"821","2010-04-07",14.35
"822","2010-04-08",14.35
"823","2010-04-09",14.26
"824","2010-04-12",14.53
"825","2010-04-13",14.41
"826","2010-04-14",14.75
"827","2010-04-15",14.9
"828","2010-04-16",15
"829","2010-04-19",15.16
"830","2010-04-20",15.48
"831","2010-04-21",15.41
"832","2010-04-22",15.29
"833","2010-04-23",15.26
"834","2010-04-26",14.89
"835","2010-04-27",14.58
"836","2010-04-28",14.67
"837","2010-04-29",15.1
"838","2010-04-30",14.69
"839","2010-05-03",14.95
"840","2010-05-04",13.6
"841","2010-05-05",13.87
"842","2010-05-06",13.44
"843","2010-05-07",12.9
"844","2010-05-10",13.64
"845","2010-05-11",13.35
"846","2010-05-12",13.82
"847","2010-05-13",13.2
"848","2010-05-14",13.2
"849","2010-05-17",13.07
"850","2010-05-18",12.96
"851","2010-05-19",12.67
"852","2010-05-20",11.62
"853","2010-05-21",11.7
"854","2010-05-24",11.65
"855","2010-05-25",11.46
"856","2010-05-26",11.36
"857","2010-05-27",11.84
"858","2010-05-28",11.6
"859","2010-06-01",10.68
"860","2010-06-02",11.04
"861","2010-06-03",11.09
"862","2010-06-04",10.8
"863","2010-06-07",10.83
"864","2010-06-08",10.87
"865","2010-06-09",10.76
"866","2010-06-10",11.19
"867","2010-06-11",11.35
"868","2010-06-14",11.3
"869","2010-06-15",11.97
"870","2010-06-16",11.75
"871","2010-06-17",11.74
"872","2010-06-18",11.82
"873","2010-06-21",11.89
"874","2010-06-22",11.61
"875","2010-06-23",11.57
"876","2010-06-24",10.96
"877","2010-06-25",11.28
"878","2010-06-28",11.38
"879","2010-06-29",11.01
"880","2010-06-30",10.85
"881","2010-07-01",10.77
"882","2010-07-02",10.69
"883","2010-07-06",10.37
"884","2010-07-07",10.52
"885","2010-07-08",10.65
"886","2010-07-09",10.88
"887","2010-07-12",10.68
"888","2010-07-13",11.4
"889","2010-07-14",11.27
"890","2010-07-15",11.47
"891","2010-07-16",11.2
"892","2010-07-19",11.36
"893","2010-07-20",11.57
"894","2010-07-21",10.89
"895","2010-07-22",11.49
"896","2010-07-23",11.92
"897","2010-07-26",12.23
"898","2010-07-27",12.17
"899","2010-07-28",11.78
"900","2010-07-29",11.75
"901","2010-07-30",11.43
"902","2010-08-02",11.5
"903","2010-08-03",11.88
"904","2010-08-04",11.81
"905","2010-08-05",11.64
"906","2010-08-06",11.63
"907","2010-08-09",12.04
"908","2010-08-10",12.15
"909","2010-08-11",11.91
"910","2010-08-12",11.75
"911","2010-08-13",11.65
"912","2010-08-16",11.58
"913","2010-08-17",11.93
"914","2010-08-18",11.66
"915","2010-08-19",11.32
"916","2010-08-20",11.35
"917","2010-08-23",10.85
"918","2010-08-24",10.5
"919","2010-08-25",10.55
"920","2010-08-26",10.41
"921","2010-08-27",10.54
"922","2010-08-30",10.12
"923","2010-08-31",10.23
"924","2010-09-01",10.97
"925","2010-09-02",11.18
"926","2010-09-03",11.51
"927","2010-09-07",11.14
"928","2010-09-08",10.88
"929","2010-09-09",11.15
"930","2010-09-10",11.19
"931","2010-09-13",11.5
"932","2010-09-14",11.02
"933","2010-09-15",11.33
"934","2010-09-16",11.18
"935","2010-09-17",11.62
"936","2010-09-20",12.06
"937","2010-09-21",12.02
"938","2010-09-22",11.84
"939","2010-09-23",11.24
"940","2010-09-24",11.74
"941","2010-09-27",11.75
"942","2010-09-28",12.04
"943","2010-09-29",12.14
"944","2010-09-30",12.16
"945","2010-10-01",12.16
"946","2010-10-04",11.63
"947","2010-10-05",12.37
"948","2010-10-06",12.62
"949","2010-10-07",12.08
"950","2010-10-08",12.24
"951","2010-10-11",12.17
"952","2010-10-12",11.94
"953","2010-10-13",12.34
"954","2010-10-14",12.26
"955","2010-10-15",12.35
"956","2010-10-18",12.77
"957","2010-10-19",12.54
"958","2010-10-20",12.53
"959","2010-10-21",12.46
"960","2010-10-22",12.34
"961","2010-10-25",12.54
"962","2010-10-26",12.32
"963","2010-10-27",12.19
"964","2010-10-28",12.19
"965","2010-10-29",12.44
"966","2010-11-01",12.38
"967","2010-11-02",12.4
"968","2010-11-03",12.32
"969","2010-11-04",12.41
"970","2010-11-05",12.58
"971","2010-11-08",12.61
"972","2010-11-09",12.36
"973","2010-11-10",12.48
"974","2010-11-11",12.7
"975","2010-11-12",12.61
"976","2010-11-15",12.61
"977","2010-11-16",12.55
"978","2010-11-17",12.65
"979","2010-11-18",12.82
"980","2010-11-19",12.87
"981","2010-11-22",12.89
"982","2010-11-23",12.64
"983","2010-11-24",13.02
"984","2010-11-26",12.91
"985","2010-11-29",12.74
"986","2010-11-30",12.44
"987","2010-12-01",12.9
"988","2010-12-02",13.04
"989","2010-12-03",12.92
"990","2010-12-06",12.84
"991","2010-12-07",13.13
"992","2010-12-08",13.09
"993","2010-12-09",13.18
"994","2010-12-10",13.26
"995","2010-12-13",12.97
"996","2010-12-14",12.68
"997","2010-12-15",12.57
"998","2010-12-16",12.55
"999","2010-12-17",12.41
