"","date","BEDU"
"397","2018-12-13",10.75
"398","2018-12-14",10.37
"399","2018-12-17",10.52
"400","2018-12-18",10.2
"401","2018-12-19",9.84
"402","2018-12-20",9.68
"403","2018-12-21",9.24
"404","2018-12-24",9.24
"405","2018-12-26",9.25
"406","2018-12-27",9.25
"407","2018-12-28",9.22
"408","2018-12-31",9.21
"409","2019-01-02",11.81
"410","2019-01-03",10.33
"411","2019-01-04",11.04
"412","2019-01-07",11.3
"413","2019-01-08",11.05
"414","2019-01-09",11.34
"415","2019-01-10",11.16
"416","2019-01-11",11.43
"417","2019-01-14",11.06
"418","2019-01-15",11.64
"419","2019-01-16",11.74
"420","2019-01-17",11.5
"421","2019-01-18",11.34
"422","2019-01-22",11.22
"423","2019-01-23",11.25
"424","2019-01-24",11.15
"425","2019-01-25",10.83
"426","2019-01-28",10.64
"427","2019-01-29",10.33
"428","2019-01-30",10.26
"429","2019-01-31",10.09
"430","2019-02-01",10.46
"431","2019-02-04",10.65
"432","2019-02-05",11.38
"433","2019-02-06",10.86
"434","2019-02-07",10.69
"435","2019-02-08",10.64
"436","2019-02-11",10.42
"437","2019-02-12",10.55
"438","2019-02-13",10.53
"439","2019-02-14",10.37
"440","2019-02-15",10.36
"441","2019-02-19",10.36
"442","2019-02-20",10.81
"443","2019-02-21",11.15
"444","2019-02-22",11.3
"445","2019-02-25",11.41
"446","2019-02-26",11.41
"447","2019-02-27",11.41
"448","2019-02-28",11.15
"449","2019-03-01",11.1
"450","2019-03-04",11.04
"451","2019-03-05",10.7
"452","2019-03-06",10.65
"453","2019-03-07",10.37
"454","2019-03-08",10.35
"455","2019-03-11",10.48
"456","2019-03-12",10.35
"457","2019-03-13",10.64
"458","2019-03-14",10.43
"459","2019-03-15",10.2
"460","2019-03-18",10.4
"461","2019-03-19",10.46
"462","2019-03-20",10.31
"463","2019-03-21",10.34
"464","2019-03-22",9.83
"465","2019-03-25",9.79
"466","2019-03-26",9.85
"467","2019-03-27",9.79
"468","2019-03-28",10
"469","2019-03-29",10.34
"470","2019-04-01",10.4
"471","2019-04-02",10.56
"472","2019-04-03",10.75
"473","2019-04-04",10.69
"474","2019-04-05",10.61
"475","2019-04-08",10.65
"476","2019-04-09",10.75
"477","2019-04-10",10.79
"478","2019-04-11",10.75
"479","2019-04-12",10.73
"480","2019-04-15",11.12
"481","2019-04-16",11.82
"482","2019-04-17",12.02
"483","2019-04-18",11.57
"484","2019-04-22",11.61
"485","2019-04-23",11.96
"486","2019-04-24",11.94
"487","2019-04-25",11.9
"488","2019-04-26",11.9
"489","2019-04-29",12.07
"490","2019-04-30",12.12
"491","2019-05-01",12.08
"492","2019-05-02",12.09
"493","2019-05-03",12.12
"494","2019-05-06",11.93
"495","2019-05-07",11.33
"496","2019-05-08",11.5
"497","2019-05-09",11.22
"498","2019-05-10",11.18
"499","2019-05-13",10.61
"500","2019-05-14",11.06
"501","2019-05-15",10.91
"502","2019-05-16",10.72
"503","2019-05-17",10.5
"504","2019-05-20",10.55
"505","2019-05-21",10.38
"506","2019-05-22",10.01
"507","2019-05-23",9.74
"508","2019-05-24",9.46
"509","2019-05-28",9.44
"510","2019-05-29",9.44
"511","2019-05-30",9.55
"512","2019-05-31",9.61
"513","2019-06-03",9.79
"514","2019-06-04",9.61
"515","2019-06-05",9.52
"516","2019-06-06",9.45
"517","2019-06-07",9.35
"518","2019-06-10",9.45
"519","2019-06-11",9.83
"520","2019-06-12",9.64
"521","2019-06-13",9.78
"522","2019-06-14",9.8
"523","2019-06-17",9.84
"524","2019-06-18",9.95
"525","2019-06-19",9.95
"526","2019-06-20",10.28
"527","2019-06-21",10.21
"528","2019-06-24",10.06
"529","2019-06-25",10.06
"530","2019-06-26",9.9
"531","2019-06-27",9.98
"532","2019-06-28",9.06
"533","2019-07-01",9.79
"534","2019-07-02",9.72
"535","2019-07-03",10.2
"536","2019-07-05",10.18
"537","2019-07-08",10.32
"538","2019-07-09",10.05
"539","2019-07-10",9.89
"540","2019-07-11",10
"541","2019-07-12",10.08
"542","2019-07-15",10.1
"543","2019-07-16",10
"544","2019-07-17",9.64
"545","2019-07-18",9.6
"546","2019-07-19",9.3
"547","2019-07-22",9.98
"548","2019-07-23",9.41
"549","2019-07-24",9.45
"550","2019-07-25",9.54
"551","2019-07-26",9.42
"552","2019-07-29",9.3
"553","2019-07-30",9.25
"554","2019-07-31",9.2
"555","2019-08-01",9.15
"556","2019-08-02",9.06
"557","2019-08-05",9.08
"558","2019-08-06",8.94
"559","2019-08-07",8.89
"560","2019-08-08",9.36
"561","2019-08-09",9.01
"562","2019-08-12",8.75
"563","2019-08-13",9.3
"564","2019-08-14",8.96
"565","2019-08-15",9.08
"566","2019-08-16",9.38
"567","2019-08-19",9.14
"568","2019-08-20",9.35
"569","2019-08-21",8.98
"570","2019-08-22",9.2
"571","2019-08-23",9.2
"572","2019-08-26",8.9
"573","2019-08-27",9.33
"574","2019-08-28",8.9
"575","2019-08-29",9.15
"576","2019-08-30",8.92
"577","2019-09-03",8.42
"578","2019-09-04",8.72
"579","2019-09-05",8.8
"580","2019-09-06",9.24
"581","2019-09-09",9.6
"582","2019-09-10",9.66
"583","2019-09-11",9.3
"584","2019-09-12",9.32
"585","2019-09-13",9.46
"586","2019-09-16",9.64
"587","2019-09-17",9.3
"588","2019-09-18",9.52
"589","2019-09-19",9.71
"590","2019-09-20",9.55
"591","2019-09-23",9.63
"592","2019-09-24",9.54
"593","2019-09-25",10.02
"594","2019-09-26",9.97
"595","2019-09-27",9.45
"596","2019-09-30",9.67
"597","2019-10-01",9.67
"598","2019-10-02",9.47
"599","2019-10-03",9.55
"600","2019-10-04",9.83
"601","2019-10-07",9.57
"602","2019-10-08",9.24
"603","2019-10-09",9.28
"604","2019-10-10",9.34
"605","2019-10-11",9.26
"606","2019-10-14",9.41
"607","2019-10-15",9.38
"608","2019-10-16",9.89
"609","2019-10-17",9.45
"610","2019-10-18",9.41
"611","2019-10-21",9.5
"612","2019-10-22",8.98
"613","2019-10-23",9.49
"614","2019-10-24",9.5
"615","2019-10-25",9.27
"616","2019-10-28",9.11
"617","2019-10-29",9.13
"618","2019-10-30",9.35
"619","2019-10-31",9.15
"620","2019-11-01",9.01
"621","2019-11-04",9.1
"622","2019-11-05",9.03
"623","2019-11-06",9.13
"624","2019-11-07",9.08
"625","2019-11-08",8.96
"626","2019-11-11",9.12
"627","2019-11-12",9.05
"628","2019-11-13",8.84
"629","2019-11-14",8.7
"630","2019-11-15",9.14
"631","2019-11-18",8.91
"632","2019-11-19",9.3
"633","2019-11-20",9.1
"634","2019-11-21",9.16
"635","2019-11-22",9.5
"636","2019-11-25",9.66
"637","2019-11-26",9.56
"638","2019-11-27",9.35
"639","2019-11-29",9.48
"640","2019-12-02",9.4
"641","2019-12-03",9.2
"642","2019-12-04",9.4
"643","2019-12-05",9.08
"644","2019-12-06",8.96
"645","2019-12-09",8.97
"646","2019-12-10",9.18
"647","2019-12-11",9.62
"648","2019-12-12",9.5
"649","2019-12-13",9.5
"650","2019-12-16",9.33
"651","2019-12-17",9.36
"652","2019-12-18",9.31
"653","2019-12-19",9.31
"654","2019-12-20",9.3
"655","2019-12-23",9.07
"656","2019-12-24",9.08
"657","2019-12-26",9.11
"658","2019-12-27",8.97
"659","2019-12-30",8.83
"660","2019-12-31",8.83
"661","2020-01-02",8.63
"662","2020-01-03",8.58
"663","2020-01-06",8.42
"664","2020-01-07",8.7
"665","2020-01-08",9.2
"666","2020-01-09",9.11
"667","2020-01-10",8.86
"668","2020-01-13",9.3
"669","2020-01-14",9.19
"670","2020-01-15",9.22
"671","2020-01-16",9.48
"672","2020-01-17",9.5
"673","2020-01-21",9.25
"674","2020-01-22",8.95
"675","2020-01-23",8.99
"676","2020-01-24",9.14
"677","2020-01-27",8.98
"678","2020-01-28",8.92
"679","2020-01-29",8.85
"680","2020-01-30",8.74
"681","2020-01-31",8.58
"682","2020-02-03",8.75
"683","2020-02-04",8.72
"684","2020-02-05",9.07
"685","2020-02-06",9.08
"686","2020-02-07",9.19
"687","2020-02-10",9.05
"688","2020-02-11",9.1
"689","2020-02-12",8.86
"690","2020-02-13",9.06
"691","2020-02-14",8.85
"692","2020-02-18",8.98
"693","2020-02-19",8.95
"694","2020-02-20",8.97
"695","2020-02-21",8.96
"696","2020-02-24",8.77
"697","2020-02-25",8.48
"698","2020-02-26",8.57
"699","2020-02-27",8.4
"700","2020-02-28",8.12
"701","2020-03-02",8.32
"702","2020-03-03",8.24
"703","2020-03-04",8.45
"704","2020-03-05",8.38
"705","2020-03-06",8.28
"706","2020-03-09",7.96
"707","2020-03-10",7.94
"708","2020-03-11",7.86
"709","2020-03-12",6.66
"710","2020-03-13",6.99
"711","2020-03-16",6.28
"712","2020-03-17",6.41
"713","2020-03-18",6.21
"714","2020-03-19",5.68
"715","2020-03-20",5.57
"716","2020-03-23",5.71
"717","2020-03-24",6.18
"718","2020-03-25",6.39
"719","2020-03-26",6.5
"720","2020-03-27",6.38
"721","2020-03-30",6.48
"722","2020-03-31",6.73
"723","2020-04-01",6.6
"724","2020-04-02",6.57
"725","2020-04-03",6.51
"726","2020-04-06",6.73
"727","2020-04-07",6.56
"728","2020-04-08",6.74
"729","2020-04-09",6.85
"730","2020-04-13",6.72
"731","2020-04-14",6.86
"732","2020-04-15",6.64
"733","2020-04-16",6.35
"734","2020-04-17",6.5
"735","2020-04-20",6.44
"736","2020-04-21",6.22
"737","2020-04-22",6.11
"738","2020-04-23",6.17
"739","2020-04-24",6.07
"740","2020-04-27",6.38
"741","2020-04-28",6.45
"742","2020-04-29",6.67
"743","2020-04-30",6.75
"744","2020-05-01",6.35
"745","2020-05-04",6.15
"746","2020-05-05",6.29
"747","2020-05-06",6.21
"748","2020-05-07",6.36
"749","2020-05-08",6.93
"750","2020-05-11",7.12
"751","2020-05-12",6.6
"752","2020-05-13",6.85
"753","2020-05-14",6.88
"754","2020-05-15",6.77
"755","2020-05-18",6.86
"756","2020-05-19",6.99
"757","2020-05-20",7.05
"758","2020-05-21",7.07
"759","2020-05-22",6.87
"760","2020-05-26",7.43
"761","2020-05-27",7.57
"762","2020-05-28",7.27
"763","2020-05-29",7.31
"764","2020-06-01",7.5
"765","2020-06-02",7.46
"766","2020-06-03",7.6
"767","2020-06-04",7.47
"768","2020-06-05",7.82
"769","2020-06-08",8.59
"770","2020-06-09",8.48
"771","2020-06-10",8.07
"772","2020-06-11",7.67
"773","2020-06-12",7.805
"774","2020-06-15",7.84
"775","2020-06-16",7.85
"776","2020-06-17",7.9
"777","2020-06-18",7.93
"778","2020-06-19",8.07
"779","2020-06-22",8.61
"780","2020-06-23",8.16
"781","2020-06-24",7.8
"782","2020-06-25",7.77
"783","2020-06-26",7.76
"784","2020-06-29",7.82
"785","2020-06-30",7.86
"786","2020-07-01",7.99
"787","2020-07-02",7.88
"788","2020-07-06",8.17
"789","2020-07-07",8.5
"790","2020-07-08",8.21
"791","2020-07-09",8.16
"792","2020-07-10",8.2
"793","2020-07-13",8.26
"794","2020-07-14",8.2
"795","2020-07-15",8.43
"796","2020-07-16",8.37
"797","2020-07-17",8.09
"798","2020-07-20",8.22
"799","2020-07-21",8.7
"800","2020-07-22",8.5
"801","2020-07-23",7.79
"802","2020-07-24",7.62
"803","2020-07-27",7.62
"804","2020-07-28",7.355
"805","2020-07-29",7.45
"806","2020-07-30",7.3
"807","2020-07-31",7.18
"808","2020-08-03",7.4
"809","2020-08-04",7.48
"810","2020-08-05",7.65
"811","2020-08-06",7.62
"812","2020-08-07",7.63
"813","2020-08-10",7.15
"814","2020-08-11",7.55
"815","2020-08-12",7.55
"816","2020-08-13",7.82
"817","2020-08-14",7.63
"818","2020-08-17",7.46
"819","2020-08-18",7.84
"820","2020-08-19",7.671
"821","2020-08-20",7.57
"822","2020-08-21",7.78
"823","2020-08-24",7.76
"824","2020-08-25",7.71
"825","2020-08-26",7.59
"826","2020-08-27",7.43
"827","2020-08-28",7.69
"828","2020-08-31",7.76
"829","2020-09-01",7.57
"830","2020-09-02",6.825
"831","2020-09-03",6.6
"832","2020-09-04",6.55
"833","2020-09-08",6.63
"834","2020-09-09",6.66
"835","2020-09-10",6.5
"836","2020-09-11",6.57
"837","2020-09-14",6.65
"838","2020-09-15",6.6
"839","2020-09-16",6.92
"840","2020-09-17",6.75
"841","2020-09-18",6.6
"842","2020-09-21",6.61
"843","2020-09-22",7
"844","2020-09-23",7.15
"845","2020-09-24",6.83
"846","2020-09-25",6.79
"847","2020-09-28",6.89
"848","2020-09-29",6.77
"849","2020-09-30",6.39
"850","2020-10-01",6.592
"851","2020-10-02",6.58
"852","2020-10-05",6.57
"853","2020-10-06",6.51
"854","2020-10-07",6.03
"855","2020-10-08",6.525
"856","2020-10-09",6.49
"857","2020-10-12",6.45
"858","2020-10-13",6.51
"859","2020-10-14",6.55
"860","2020-10-15",6.46
"861","2020-10-16",6.54
"862","2020-10-19",6.47
"863","2020-10-20",6.53
"864","2020-10-21",6.4
"865","2020-10-22",6.39
"866","2020-10-23",6.48
"867","2020-10-26",6.31
"868","2020-10-27",6.39
"869","2020-10-28",6.33
"870","2020-10-29",6.33
"871","2020-10-30",6.17
"872","2020-11-02",6.25
"873","2020-11-03",6.43
"874","2020-11-04",6.27
"875","2020-11-05",6.28
"876","2020-11-06",6.22
"877","2020-11-09",6.46
"878","2020-11-10",6.46
"879","2020-11-11",6.5
"880","2020-11-12",6.24
"881","2020-11-13",6.405
"882","2020-11-16",6.54
"883","2020-11-17",6.44
"884","2020-11-18",6.62
"885","2020-11-19",6.5
"886","2020-11-20",6.47
"887","2020-11-23",6.56
"888","2020-11-24",6.5
"889","2020-11-25",6.58
"890","2020-11-27",6.63
