"","date","BVH"
"161","2007-08-22",15.8
"162","2007-08-23",16
"163","2007-08-24",16.549999
"164","2007-08-27",17.6
"165","2007-08-28",17.299999
"166","2007-08-29",16
"167","2007-08-30",15.95
"168","2007-08-31",15.75
"169","2007-09-04",15.5
"170","2007-09-05",14.95
"171","2007-09-06",14.65
"172","2007-09-07",14.2
"173","2007-09-10",14.2
"174","2007-09-11",14.2
"175","2007-09-12",13.95
"176","2007-09-13",14.2
"177","2007-09-14",14.3
"178","2007-09-17",13.95
"179","2007-09-18",14.65
"180","2007-09-19",14.25
"181","2007-09-20",14.85
"182","2007-09-21",15
"183","2007-09-24",14.7
"184","2007-09-25",14.55
"185","2007-09-26",14.95
"186","2007-09-27",14.55
"187","2007-09-28",14.6
"188","2007-10-01",14.65
"189","2007-10-02",14.75
"190","2007-10-03",15.45
"191","2007-10-04",16
"192","2007-10-05",16.9
"193","2007-10-08",15.9
"194","2007-10-09",16.6
"195","2007-10-10",16.85
"196","2007-10-11",16.5
"197","2007-10-12",15.5
"198","2007-10-15",14.95
"199","2007-10-16",14.45
"200","2007-10-17",13.75
"201","2007-10-18",13.2
"202","2007-10-19",13.35
"203","2007-10-22",13.3
"204","2007-10-23",13.1
"205","2007-10-24",13.4
"206","2007-10-25",13.5
"207","2007-10-26",11.6
"208","2007-10-29",11.65
"209","2007-10-30",10.55
"210","2007-10-31",10.6
"211","2007-11-01",10.85
"212","2007-11-02",10.65
"213","2007-11-05",10.65
"214","2007-11-06",10.6
"215","2007-11-07",10.6
"216","2007-11-08",10.5
"217","2007-11-09",11.6
"218","2007-11-12",11.35
"219","2007-11-13",10.6
"220","2007-11-14",10.65
"221","2007-11-15",10.4
"222","2007-11-16",10.45
"223","2007-11-19",10.25
"224","2007-11-20",9.25
"225","2007-11-21",8.9
"226","2007-11-23",9.05
"227","2007-11-26",8.8
"228","2007-11-27",8.8
"229","2007-11-28",8.05
"230","2007-11-29",7.9
"231","2007-11-30",7.2
"232","2007-12-03",7.3
"233","2007-12-04",7.25
"234","2007-12-05",6.95
"235","2007-12-06",8.45
"236","2007-12-07",7.8
"237","2007-12-10",7.4
"238","2007-12-11",8
"239","2007-12-12",7.75
"240","2007-12-13",7.15
"241","2007-12-14",6.9
"242","2007-12-17",5.8
"243","2007-12-18",6.4
"244","2007-12-19",6.25
"245","2007-12-20",6.7
"246","2007-12-21",7.65
"247","2007-12-24",8
"248","2007-12-26",9.1
"249","2007-12-27",8.5
"250","2007-12-28",7.75
"251","2007-12-31",7.55
"252","2008-01-02",7.75
"253","2008-01-03",7.3
"254","2008-01-04",6.8
"255","2008-01-07",6.35
"256","2008-01-08",6.35
"257","2008-01-09",6.2
"258","2008-01-10",6.5
"259","2008-01-11",6.35
"260","2008-01-14",6.4
"261","2008-01-15",6.4
"262","2008-01-16",6.35
"263","2008-01-17",6.25
"264","2008-01-18",6.15
"265","2008-01-22",5.65
"266","2008-01-23",5.9
"267","2008-01-24",6
"268","2008-01-25",5.9
"269","2008-01-28",5.6
"270","2008-01-29",5.55
"271","2008-01-30",6.05
"272","2008-01-31",6.85
"273","2008-02-01",7.3
"274","2008-02-04",6.5
"275","2008-02-05",6.45
"276","2008-02-06",6.75
"277","2008-02-07",6.55
"278","2008-02-08",6.2
"279","2008-02-11",6.3
"280","2008-02-12",6.45
"281","2008-02-13",6.65
"282","2008-02-14",6.6
"283","2008-02-15",6.5
"284","2008-02-19",6.65
"285","2008-02-20",6.55
"286","2008-02-21",6.3
"287","2008-02-22",6.45
"288","2008-02-25",6.3
"289","2008-02-26",6.3
"290","2008-02-27",6.3
"291","2008-02-28",6.4
"292","2008-02-29",6.25
"293","2008-03-03",6.25
"294","2008-03-04",6.25
"295","2008-03-05",6.3
"296","2008-03-06",6.3
"297","2008-03-07",6.25
"298","2008-03-10",5.5
"299","2008-03-11",5.75
"300","2008-03-12",5.8
"301","2008-03-13",5.85
"302","2008-03-14",5.6
"303","2008-03-17",5.2
"304","2008-03-18",5.5
"305","2008-03-19",5.55
"306","2008-03-20",5.5
"307","2008-03-24",5.85
"308","2008-03-25",5.8
"309","2008-03-26",6
"310","2008-03-27",6.15
"311","2008-03-28",6.15
"312","2008-03-31",6.05
"313","2008-04-01",6.1
"314","2008-04-02",6.1
"315","2008-04-03",5.85
"316","2008-04-04",6.25
"317","2008-04-07",5.85
"318","2008-04-08",5.55
"319","2008-04-09",5.6
"320","2008-04-10",5.6
"321","2008-04-11",5.5
"322","2008-04-14",5.3
"323","2008-04-15",5.65
"324","2008-04-16",5.65
"325","2008-04-17",5.5
"326","2008-04-18",5.65
"327","2008-04-21",5.45
"328","2008-04-22",5.25
"329","2008-04-23",5.25
"330","2008-04-24",5.15
"331","2008-04-25",5.2
"332","2008-04-28",5.1
"333","2008-04-29",5.15
"334","2008-04-30",5
"335","2008-05-01",4.95
"336","2008-05-02",4.9
"337","2008-05-05",4.8
"338","2008-05-06",4.45
"339","2008-05-07",4.35
"340","2008-05-08",4.3
"341","2008-05-09",4.05
"342","2008-05-12",4.15
"343","2008-05-13",4.25
"344","2008-05-14",4
"345","2008-05-15",3.9
"346","2008-05-16",4.1
"347","2008-05-19",3.9
"348","2008-05-20",3.85
"349","2008-05-21",3.85
"350","2008-05-22",3.85
"351","2008-05-23",3.95
"352","2008-05-27",4
"353","2008-05-28",3.9
"354","2008-05-29",4.05
"355","2008-05-30",4.1
"356","2008-06-02",4.15
"357","2008-06-03",4.3
"358","2008-06-04",4.15
"359","2008-06-05",4.2
"360","2008-06-06",4.1
"361","2008-06-09",4.1
"362","2008-06-10",4
"363","2008-06-11",3.8
"364","2008-06-12",3.8
"365","2008-06-13",3.8
"366","2008-06-16",3.7
"367","2008-06-17",3.7
"368","2008-06-18",3.55
"369","2008-06-19",3.45
"370","2008-06-20",3.4
"371","2008-06-23",3.2
"372","2008-06-24",3.2
"373","2008-06-25",3.15
"374","2008-06-26",3.5
"375","2008-06-27",3.8
"376","2008-06-30",3.75
"377","2008-07-01",3.3
"378","2008-07-02",3.4
"379","2008-07-03",3.6
"380","2008-07-07",3.35
"381","2008-07-08",3.05
"382","2008-07-09",2.85
"383","2008-07-10",2.9
"384","2008-07-11",2.75
"385","2008-07-14",2.65
"386","2008-07-15",2.5
"387","2008-07-16",2.5
"388","2008-07-17",2.85
"389","2008-07-18",2.9
"390","2008-07-21",3.1
"391","2008-07-22",3.9
"392","2008-07-23",4
"393","2008-07-24",3.65
"394","2008-07-25",3.7
"395","2008-07-28",3.5
"396","2008-07-29",3.35
"397","2008-07-30",3.15
"398","2008-07-31",3.5
"399","2008-08-01",3.35
"400","2008-08-04",3.15
"401","2008-08-05",3.2
"402","2008-08-06",3.15
"403","2008-08-07",3.05
"404","2008-08-08",3.05
"405","2008-08-11",3.05
"406","2008-08-12",2.9
"407","2008-08-13",2.9
"408","2008-08-14",2.85
"409","2008-08-15",2.8
"410","2008-08-18",2.7
"411","2008-08-19",2.5
"412","2008-08-20",2.5
"413","2008-08-21",2.4
"414","2008-08-22",2.45
"415","2008-08-25",2.4
"416","2008-08-26",2.35
"417","2008-08-27",2.5
"418","2008-08-28",2.6
"419","2008-08-29",3.6
"420","2008-09-02",3.85
"421","2008-09-03",3.6
"422","2008-09-04",3.4
"423","2008-09-05",3.65
"424","2008-09-08",3.45
"425","2008-09-09",3.45
"426","2008-09-10",3.3
"427","2008-09-11",3
"428","2008-09-12",3
"429","2008-09-15",2.75
"430","2008-09-16",2.85
"431","2008-09-17",2.8
"432","2008-09-18",3.05
"433","2008-09-19",3.15
"434","2008-09-22",2.95
"435","2008-09-23",2.9
"436","2008-09-24",2.8
"437","2008-09-25",2.85
"438","2008-09-26",2.9
"439","2008-09-29",2.6
"440","2008-09-30",2.75
"441","2008-10-01",3.25
"442","2008-10-02",2.75
"443","2008-10-03",2.9
"444","2008-10-06",2.6
"445","2008-10-07",2.55
"446","2008-10-08",2.25
"447","2008-10-09",1.8
"448","2008-10-10",2.05
"449","2008-10-13",2.05
"450","2008-10-14",1.85
"451","2008-10-15",1.95
"452","2008-10-16",2.1
"453","2008-10-17",2.1
"454","2008-10-20",2
"455","2008-10-21",2.05
"456","2008-10-22",2.1
"457","2008-10-23",1.85
"458","2008-10-24",1.85
"459","2008-10-27",1.75
"460","2008-10-28",1.8
"461","2008-10-29",2.05
"462","2008-10-30",2.15
"463","2008-10-31",2.15
"464","2008-11-03",2.1
"465","2008-11-04",2.15
"466","2008-11-05",2.45
"467","2008-11-06",2.45
"468","2008-11-07",2.2
"469","2008-11-10",1.9
"470","2008-11-11",1.8
"471","2008-11-12",1.7
"472","2008-11-13",1.55
"473","2008-11-14",1.55
"474","2008-11-17",1.6
"475","2008-11-18",1.55
"476","2008-11-19",1.35
"477","2008-11-20",1.25
"478","2008-11-21",1.15
"479","2008-11-24",1.3
"480","2008-11-25",1.15
"481","2008-11-26",1.05
"482","2008-11-28",1.35
"483","2008-12-01",1.25
"484","2008-12-02",1
"485","2008-12-03",1.3
"486","2008-12-04",1.3
"487","2008-12-05",1.35
"488","2008-12-08",1.4
"489","2008-12-09",1
"490","2008-12-10",0.85
"491","2008-12-11",1
"492","2008-12-12",1.25
"493","2008-12-15",1
"494","2008-12-16",1.05
"495","2008-12-17",1.05
"496","2008-12-18",1
"497","2008-12-19",1.1
"498","2008-12-22",1.1
"499","2008-12-23",1.15
"500","2008-12-24",1.15
"501","2008-12-26",1.1
"502","2008-12-29",1.1
"503","2008-12-30",1.15
"504","2008-12-31",1.25
"505","2009-01-02",1.1
"506","2009-01-05",1.15
"507","2009-01-06",1.1
"508","2009-01-07",1.15
"509","2009-01-08",1.2
"510","2009-01-09",1.25
"511","2009-01-12",1.3
"512","2009-01-13",1.5
"513","2009-01-14",1.25
"514","2009-01-15",1.1
"515","2009-01-16",1.25
"516","2009-01-20",1.15
"517","2009-01-21",1.2
"518","2009-01-22",1.15
"519","2009-01-23",1.15
"520","2009-01-26",1.15
"521","2009-01-27",1.4
"522","2009-01-28",1.15
"523","2009-01-29",1.1
"524","2009-01-30",1.1
"525","2009-02-02",1.1
"526","2009-02-03",1
"527","2009-02-04",1
"528","2009-02-05",0.7
"529","2009-02-06",1
"530","2009-02-09",1
"531","2009-02-10",1
"532","2009-02-11",0.8
"533","2009-02-12",0.8
"534","2009-02-13",0.8
"535","2009-02-17",0.8
"536","2009-02-18",1
"537","2009-02-19",1
"538","2009-02-20",0.7
"539","2009-02-23",0.75
"540","2009-02-24",0.7
"541","2009-02-25",0.7
"542","2009-02-26",0.7
"543","2009-02-27",0.7
"544","2009-03-02",0.7
"545","2009-03-03",0.6
"546","2009-03-04",0.55
"547","2009-03-05",0.65
"548","2009-03-06",0.55
"549","2009-03-09",0.55
"550","2009-03-10",0.55
"551","2009-03-11",0.55
"552","2009-03-12",0.55
"553","2009-03-13",0.65
"554","2009-03-16",0.7
"555","2009-03-17",0.65
"556","2009-03-18",0.6
"557","2009-03-19",0.75
"558","2009-03-20",0.75
"559","2009-03-23",0.75
"560","2009-03-24",0.85
"561","2009-03-25",1.2
"562","2009-03-26",1.1
"563","2009-03-27",1.1
"564","2009-03-30",1
"565","2009-03-31",0.85
"566","2009-04-01",0.85
"567","2009-04-02",0.9
"568","2009-04-03",0.9
"569","2009-04-06",0.9
"570","2009-04-07",0.8
"571","2009-04-08",0.8
"572","2009-04-09",1.25
"573","2009-04-13",1
"574","2009-04-14",1.4
"575","2009-04-15",1.5
"576","2009-04-16",1.55
"577","2009-04-17",1.5
"578","2009-04-20",1.75
"579","2009-04-21",1.8
"580","2009-04-22",1.8
"581","2009-04-23",1.8
"582","2009-04-24",1.75
"583","2009-04-27",1.75
"584","2009-04-28",1.7
"585","2009-04-29",1.7
"586","2009-04-30",1.65
"587","2009-05-01",1.65
"588","2009-05-04",1.65
"589","2009-05-05",1.5
"590","2009-05-06",1.4
"591","2009-05-07",1.7
"592","2009-05-08",1.65
"593","2009-05-11",1.55
"594","2009-05-12",1.9
"595","2009-05-13",1.95
"596","2009-05-14",2.05
"597","2009-05-15",2.25
"598","2009-05-18",2
"599","2009-05-19",2
"600","2009-05-20",1.85
"601","2009-05-21",2
"602","2009-05-22",2
"603","2009-05-26",2
"604","2009-05-27",2
"605","2009-05-28",2
"606","2009-05-29",2.25
"607","2009-06-01",2
"608","2009-06-02",1.8
"609","2009-06-03",2
"610","2009-06-04",2.45
"611","2009-06-05",2.25
"612","2009-06-08",2.05
"613","2009-06-09",2.1
"614","2009-06-10",2.15
"615","2009-06-11",2.45
"616","2009-06-12",2.1
"617","2009-06-15",2.1
"618","2009-06-16",2.1
"619","2009-06-17",2.1
"620","2009-06-18",2.1
"621","2009-06-19",2.1
"622","2009-06-22",2.1
"623","2009-06-23",2.1
"624","2009-06-24",2.25
"625","2009-06-25",2.1
"626","2009-06-26",2.1
"627","2009-06-29",2.1
"628","2009-06-30",2.05
"629","2009-07-01",2
"630","2009-07-02",2
"631","2009-07-06",2
"632","2009-07-07",1.9
"633","2009-07-08",1.85
"634","2009-07-09",1.85
"635","2009-07-10",1.75
"636","2009-07-13",1.85
"637","2009-07-14",2
"638","2009-07-15",1.75
"639","2009-07-16",1.75
"640","2009-07-17",1.75
"641","2009-07-20",1.9
"642","2009-07-21",1.3
"643","2009-07-22",1.75
"644","2009-07-23",1.75
"645","2009-07-24",1.75
"646","2009-07-27",1.75
"647","2009-07-28",1.7
"648","2009-07-29",1.4
"649","2009-07-30",1.45
"650","2009-07-31",1.75
"651","2009-08-03",2.25
"652","2009-08-04",2.05
"653","2009-08-05",2.25
"654","2009-08-06",2.55
"655","2009-08-07",2.25
"656","2009-08-10",2.45
"657","2009-08-11",2.45
"658","2009-08-12",2.45
"659","2009-08-13",2.45
"660","2009-08-14",2.45
"661","2009-08-17",2.15
"662","2009-08-18",2.15
"663","2009-08-19",2.15
"664","2009-08-20",2.15
"665","2009-08-21",1.95
"666","2009-08-24",2.2
"667","2009-08-25",1.95
"668","2009-08-26",1.95
"669","2009-08-27",2
"670","2009-08-28",1.9
"671","2009-08-31",1.9
"672","2009-09-01",1.9
"673","2009-09-02",1.9
"674","2009-09-03",1.9
"675","2009-09-04",2
"676","2009-09-08",1.9
"677","2009-09-09",2.15
"678","2009-09-10",2
"679","2009-09-11",1.9
"680","2009-09-14",2.15
"681","2009-09-15",1.9
"682","2009-09-16",1.95
"683","2009-09-17",1.95
"684","2009-09-18",1.95
"685","2009-09-21",2.05
"686","2009-09-22",2.2
"687","2009-09-23",2.5
"688","2009-09-24",2.8
"689","2009-09-25",2.85
"690","2009-09-28",3
"691","2009-09-29",3.15
"692","2009-09-30",3.2
"693","2009-10-01",3.2
"694","2009-10-02",3.2
"695","2009-10-05",3.5
"696","2009-10-06",3.5
"697","2009-10-07",3.55
"698","2009-10-08",3.5
"699","2009-10-09",3.5
"700","2009-10-12",3.35
"701","2009-10-13",3.5
"702","2009-10-14",3.5
"703","2009-10-15",3.5
"704","2009-10-16",3.5
"705","2009-10-19",3.35
"706","2009-10-20",3.5
"707","2009-10-21",3.35
"708","2009-10-22",2.9
"709","2009-10-23",2.85
"710","2009-10-26",2.55
"711","2009-10-27",2.55
"712","2009-10-28",2.5
"713","2009-10-29",2.5
"714","2009-10-30",2.45
"715","2009-11-02",2.45
"716","2009-11-03",2.4
"717","2009-11-04",2.4
"718","2009-11-05",2.45
"719","2009-11-06",2.4
"720","2009-11-09",2.25
"721","2009-11-10",2.35
"722","2009-11-11",2.35
"723","2009-11-12",2.3
"724","2009-11-13",2.35
"725","2009-11-16",2.2
"726","2009-11-17",2.15
"727","2009-11-18",2.25
"728","2009-11-19",2.25
"729","2009-11-20",2.2
"730","2009-11-23",2.4
"731","2009-11-24",2.35
"732","2009-11-25",2.25
"733","2009-11-27",2.25
"734","2009-11-30",2.15
"735","2009-12-01",2
"736","2009-12-02",1.95
"737","2009-12-03",1.95
"738","2009-12-04",2
"739","2009-12-07",1.95
"740","2009-12-08",1.95
"741","2009-12-09",1.85
"742","2009-12-10",1.75
"743","2009-12-11",1.75
"744","2009-12-14",1.8
"745","2009-12-15",1.75
"746","2009-12-16",1.75
"747","2009-12-17",1.65
"748","2009-12-18",1.75
"749","2009-12-21",1.65
"750","2009-12-22",1.7
"751","2009-12-23",1.75
"752","2009-12-24",1.75
"753","2009-12-28",1.8
"754","2009-12-29",1.8
"755","2009-12-30",1.9
"756","2009-12-31",1.85
"757","2010-01-04",1.75
"758","2010-01-05",1.75
"759","2010-01-06",1.75
"760","2010-01-07",1.9
"761","2010-01-08",2.1
"762","2010-01-11",2.1
"763","2010-01-12",2.1
"764","2010-01-13",2.1
"765","2010-01-14",2.15
"766","2010-01-15",2.15
"767","2010-01-19",2.15
"768","2010-01-20",2.15
"769","2010-01-21",2.05
"770","2010-01-22",1.95
"771","2010-01-25",1.95
"772","2010-01-26",2
"773","2010-01-27",1.85
"774","2010-01-28",1.95
"775","2010-01-29",1.95
"776","2010-02-01",1.8
"777","2010-02-02",1.8
"778","2010-02-03",1.8
"779","2010-02-04",1.75
"780","2010-02-05",1.6
"781","2010-02-08",1.6
"782","2010-02-09",1.55
"783","2010-02-10",1.6
"784","2010-02-11",1.5
"785","2010-02-12",1.6
"786","2010-02-16",1.4
"787","2010-02-17",1.6
"788","2010-02-18",1.45
"789","2010-02-19",1.5
"790","2010-02-22",1.6
"791","2010-02-23",1.55
"792","2010-02-24",1.55
"793","2010-02-25",1.55
"794","2010-02-26",1.55
"795","2010-03-01",1.5
"796","2010-03-02",1.65
"797","2010-03-03",1.55
"798","2010-03-04",1.55
"799","2010-03-05",1.55
"800","2010-03-08",1.8
"801","2010-03-09",1.8
"802","2010-03-10",1.75
"803","2010-03-11",1.85
"804","2010-03-12",1.9
"805","2010-03-15",2
"806","2010-03-16",2.4
"807","2010-03-17",2.45
"808","2010-03-18",2.6
"809","2010-03-19",2.3
"810","2010-03-22",2.35
"811","2010-03-23",2.3
"812","2010-03-24",2.3
"813","2010-03-25",2.35
"814","2010-03-26",2.3
"815","2010-03-29",2.15
"816","2010-03-30",2.25
"817","2010-03-31",2.15
"818","2010-04-01",2.4
"819","2010-04-05",2.2
"820","2010-04-06",2.4
"821","2010-04-07",2.25
"822","2010-04-08",2.4
"823","2010-04-09",2.3
"824","2010-04-12",2.4
"825","2010-04-13",2.8
"826","2010-04-14",3.15
"827","2010-04-15",3.7
"828","2010-04-16",3.5
"829","2010-04-19",3.5
"830","2010-04-20",3.25
"831","2010-04-21",3.35
"832","2010-04-22",3.7
"833","2010-04-23",4.4
"834","2010-04-26",4.55
"835","2010-04-27",4.5
"836","2010-04-28",4.5
"837","2010-04-29",4.4
"838","2010-04-30",3.7
"839","2010-05-03",3.8
"840","2010-05-04",3.65
"841","2010-05-05",3.45
"842","2010-05-06",3.1
"843","2010-05-07",3.2
"844","2010-05-10",3.35
"845","2010-05-11",3.25
"846","2010-05-12",3.35
"847","2010-05-13",3.25
"848","2010-05-14",3.35
"849","2010-05-17",3.5
"850","2010-05-18",3.2
"851","2010-05-19",3.25
"852","2010-05-20",3.3
"853","2010-05-21",3.2
"854","2010-05-24",3
"855","2010-05-25",2.8
"856","2010-05-26",2.9
"857","2010-05-27",3
"858","2010-05-28",3.3
"859","2010-06-01",3.35
"860","2010-06-02",3.05
"861","2010-06-03",2.7
"862","2010-06-04",2.65
"863","2010-06-07",2.15
"864","2010-06-08",2.1
"865","2010-06-09",2.15
"866","2010-06-10",2.1
"867","2010-06-11",2.05
"868","2010-06-14",2.1
"869","2010-06-15",2.1
"870","2010-06-16",2.25
"871","2010-06-17",2.2
"872","2010-06-18",2.05
"873","2010-06-21",2.1
"874","2010-06-22",2
"875","2010-06-23",2.05
"876","2010-06-24",2.1
"877","2010-06-25",2.05
"878","2010-06-28",2
"879","2010-06-29",2.1
"880","2010-06-30",2.05
"881","2010-07-01",2
"882","2010-07-02",2.2
"883","2010-07-06",2.15
"884","2010-07-07",2.15
"885","2010-07-08",2.05
"886","2010-07-09",2.1
"887","2010-07-12",2.1
"888","2010-07-13",2.1
"889","2010-07-14",2.1
"890","2010-07-15",2.05
"891","2010-07-16",2.05
"892","2010-07-19",1.95
"893","2010-07-20",1.85
"894","2010-07-21",1.6
"895","2010-07-22",1.65
"896","2010-07-23",1.6
"897","2010-07-26",1.7
"898","2010-07-27",1.9
"899","2010-07-28",2
"900","2010-07-29",2
"901","2010-07-30",1.95
"902","2010-08-02",1.95
"903","2010-08-03",2
"904","2010-08-04",1.95
"905","2010-08-05",1.95
"906","2010-08-06",2
"907","2010-08-09",2
"908","2010-08-10",2
"909","2010-08-11",1.95
"910","2010-08-12",2
"911","2010-08-13",2
"912","2010-08-16",1.9
"913","2010-08-17",2
"914","2010-08-18",2
"915","2010-08-19",2
"916","2010-08-20",2
"917","2010-08-23",2
"918","2010-08-24",1.95
"919","2010-08-25",1.9
"920","2010-08-26",1.9
"921","2010-08-27",1.85
"922","2010-08-30",1.85
"923","2010-08-31",1.85
"924","2010-09-01",1.85
"925","2010-09-02",1.85
"926","2010-09-03",1.85
"927","2010-09-07",1.75
"928","2010-09-08",1.65
"929","2010-09-09",1.7
"930","2010-09-10",1.65
"931","2010-09-13",1.65
"932","2010-09-14",1.6
"933","2010-09-15",1.65
"934","2010-09-16",1.6
"935","2010-09-17",1.6
"936","2010-09-20",1.65
"937","2010-09-21",1.65
"938","2010-09-22",1.65
"939","2010-09-23",1.65
"940","2010-09-24",1.6
"941","2010-09-27",1.65
"942","2010-09-28",1.65
"943","2010-09-29",1.65
"944","2010-09-30",1.6
"945","2010-10-01",1.6
"946","2010-10-04",1.65
"947","2010-10-05",1.7
"948","2010-10-06",1.75
"949","2010-10-07",1.75
"950","2010-10-08",1.7
"951","2010-10-11",1.8
"952","2010-10-12",1.75
"953","2010-10-13",1.75
"954","2010-10-14",1.75
"955","2010-10-15",1.75
"956","2010-10-18",1.6
"957","2010-10-19",1.6
"958","2010-10-20",1.6
"959","2010-10-21",1.65
"960","2010-10-22",1.6
"961","2010-10-25",1.65
"962","2010-10-26",1.65
"963","2010-10-27",1.55
"964","2010-10-28",1.6
"965","2010-10-29",1.55
"966","2010-11-01",1.45
"967","2010-11-02",1.5
"968","2010-11-03",1.55
"969","2010-11-04",1.5
"970","2010-11-05",1.5
"971","2010-11-08",1.45
"972","2010-11-09",1.55
"973","2010-11-10",1.5
"974","2010-11-11",1.4
"975","2010-11-12",1.4
"976","2010-11-15",1.5
"977","2010-11-16",1.5
"978","2010-11-17",1.5
"979","2010-11-18",1.35
"980","2010-11-19",1.35
"981","2010-11-22",1.35
"982","2010-11-23",1.25
"983","2010-11-24",1.25
"984","2010-11-26",1.25
"985","2010-11-29",1.2
"986","2010-11-30",1.1
"987","2010-12-01",1.1
"988","2010-12-02",1.3
"989","2010-12-03",1.2
"990","2010-12-06",1.15
"991","2010-12-07",1.1
"992","2010-12-08",1.05
"993","2010-12-09",1.1
"994","2010-12-10",1.1
"995","2010-12-13",1.1
"996","2010-12-14",1.15
"997","2010-12-15",1.25
"998","2010-12-16",1.25
"999","2010-12-17",1.5
"1000","2010-12-20",1.45
"1001","2010-12-21",1.5
"1002","2010-12-22",1.5
"1003","2010-12-23",1.5
"1004","2010-12-27",1.5
"1005","2010-12-28",1.6
"1006","2010-12-29",1.8
