"","date","HURN"
"99","2007-05-24",65.650002
"100","2007-05-25",65.730003
"101","2007-05-29",66.220001
"102","2007-05-30",66.669998
"103","2007-05-31",68.519997
"104","2007-06-01",67.580002
"105","2007-06-04",68.260002
"106","2007-06-05",68.57
"107","2007-06-06",68.709999
"108","2007-06-07",67.949997
"109","2007-06-08",66.959999
"110","2007-06-11",67.290001
"111","2007-06-12",68.010002
"112","2007-06-13",66.300003
"113","2007-06-14",68.760002
"114","2007-06-15",67.709999
"115","2007-06-18",69.139999
"116","2007-06-19",68.010002
"117","2007-06-20",69.980003
"118","2007-06-21",73.190002
"119","2007-06-22",73.470001
"120","2007-06-25",72.269997
"121","2007-06-26",70.650002
"122","2007-06-27",73.370003
"123","2007-06-28",73.059998
"124","2007-06-29",73.010002
"125","2007-07-02",74.279999
"126","2007-07-03",74.440002
"127","2007-07-05",73.480003
"128","2007-07-06",75.489998
"129","2007-07-09",74.220001
"130","2007-07-10",73.849998
"131","2007-07-11",74.389999
"132","2007-07-12",75.68
"133","2007-07-13",75.720001
"134","2007-07-16",74.32
"135","2007-07-17",77.059998
"136","2007-07-18",75.199997
"137","2007-07-19",76.989998
"138","2007-07-20",76.470001
"139","2007-07-23",76.849998
"140","2007-07-24",76.099998
"141","2007-07-25",72.220001
"142","2007-07-26",69.970001
"143","2007-07-27",68.300003
"144","2007-07-30",68.900002
"145","2007-07-31",67.93
"146","2007-08-01",67.269997
"147","2007-08-02",71
"148","2007-08-03",68.309998
"149","2007-08-06",72.360001
"150","2007-08-07",68.389999
"151","2007-08-08",72
"152","2007-08-09",70.82
"153","2007-08-10",69.910004
"154","2007-08-13",67.860001
"155","2007-08-14",65.540001
"156","2007-08-15",61.77
"157","2007-08-16",62.029999
"158","2007-08-17",63.709999
"159","2007-08-20",63.279999
"160","2007-08-21",61.91
"161","2007-08-22",62.939999
"162","2007-08-23",62.610001
"163","2007-08-24",64.260002
"164","2007-08-27",64.989998
"165","2007-08-28",63.18
"166","2007-08-29",65.209999
"167","2007-08-30",64.559998
"168","2007-08-31",66.050003
"169","2007-09-04",66.389999
"170","2007-09-05",65.739998
"171","2007-09-06",66.120003
"172","2007-09-07",64.5
"173","2007-09-10",64.18
"174","2007-09-11",64.519997
"175","2007-09-12",64.190002
"176","2007-09-13",65.540001
"177","2007-09-14",64.650002
"178","2007-09-17",64.5
"179","2007-09-18",66.139999
"180","2007-09-19",67.709999
"181","2007-09-20",68.370003
"182","2007-09-21",70.709999
"183","2007-09-24",71.080002
"184","2007-09-25",71.110001
"185","2007-09-26",71.239998
"186","2007-09-27",72.209999
"187","2007-09-28",72.620003
"188","2007-10-01",75.199997
"189","2007-10-02",73.830002
"190","2007-10-03",72.949997
"191","2007-10-04",73.910004
"192","2007-10-05",76.709999
"193","2007-10-08",75.550003
"194","2007-10-09",76.669998
"195","2007-10-10",74.690002
"196","2007-10-11",74.449997
"197","2007-10-12",77.599998
"198","2007-10-15",78.099998
"199","2007-10-16",77.470001
"200","2007-10-17",77.949997
"201","2007-10-18",78
"202","2007-10-19",73.989998
"203","2007-10-22",75.110001
"204","2007-10-23",78.709999
"205","2007-10-24",78.580002
"206","2007-10-25",78.57
"207","2007-10-26",80.129997
"208","2007-10-29",82.110001
"209","2007-10-30",80.160004
"210","2007-10-31",69.879997
"211","2007-11-01",68.470001
"212","2007-11-02",68.910004
"213","2007-11-05",67.18
"214","2007-11-06",66.230003
"215","2007-11-07",62.790001
"216","2007-11-08",64.669998
"217","2007-11-09",64.93
"218","2007-11-12",66.43
"219","2007-11-13",68.879997
"220","2007-11-14",67.32
"221","2007-11-15",66.120003
"222","2007-11-16",68.019997
"223","2007-11-19",66.040001
"224","2007-11-20",67.080002
"225","2007-11-21",66.989998
"226","2007-11-23",69.589996
"227","2007-11-26",70.199997
"228","2007-11-27",72.410004
"229","2007-11-28",75.019997
"230","2007-11-29",73.800003
"231","2007-11-30",73.269997
"232","2007-12-03",72.989998
"233","2007-12-04",71.730003
"234","2007-12-05",74.720001
"235","2007-12-06",76.669998
"236","2007-12-07",75.129997
"237","2007-12-10",75.279999
"238","2007-12-11",70.610001
"239","2007-12-12",73.220001
"240","2007-12-13",74.959999
"241","2007-12-14",73.660004
"242","2007-12-17",74.260002
"243","2007-12-18",77.510002
"244","2007-12-19",78.760002
"245","2007-12-20",79.879997
"246","2007-12-21",81.889999
"247","2007-12-24",82.830002
"248","2007-12-26",83.25
"249","2007-12-27",80.550003
"250","2007-12-28",81.75
"251","2007-12-31",80.629997
"252","2008-01-02",76.43
"253","2008-01-03",78.75
"254","2008-01-04",75.480003
"255","2008-01-07",71.339996
"256","2008-01-08",71.169998
"257","2008-01-09",69.68
"258","2008-01-10",70.300003
"259","2008-01-11",69.029999
"260","2008-01-14",67.57
"261","2008-01-15",65.75
"262","2008-01-16",65.489998
"263","2008-01-17",65.639999
"264","2008-01-18",65.099998
"265","2008-01-22",65.709999
"266","2008-01-23",68.730003
"267","2008-01-24",67.949997
"268","2008-01-25",67.5
"269","2008-01-28",70
"270","2008-01-29",69.75
"271","2008-01-30",69.349998
"272","2008-01-31",71.82
"273","2008-02-01",71.470001
"274","2008-02-04",69.82
"275","2008-02-05",67.139999
"276","2008-02-06",63.889999
"277","2008-02-07",65.68
"278","2008-02-08",65.43
"279","2008-02-11",65.690002
"280","2008-02-12",66.419998
"281","2008-02-13",66.440002
"282","2008-02-14",64.489998
"283","2008-02-15",63.560001
"284","2008-02-19",56.029999
"285","2008-02-20",54.77
"286","2008-02-21",55.060001
"287","2008-02-22",53.529999
"288","2008-02-25",52.560001
"289","2008-02-26",49.639999
"290","2008-02-27",50.599998
"291","2008-02-28",50.27
"292","2008-02-29",53.060001
"293","2008-03-03",54.25
"294","2008-03-04",54.959999
"295","2008-03-05",55.060001
"296","2008-03-06",54.470001
"297","2008-03-07",54.93
"298","2008-03-10",53.779999
"299","2008-03-11",56.369999
"300","2008-03-12",56
"301","2008-03-13",56.529999
"302","2008-03-14",54.139999
"303","2008-03-17",54.529999
"304","2008-03-18",59.990002
"305","2008-03-19",57.84
"306","2008-03-20",58.939999
"307","2008-03-24",61.119999
"308","2008-03-25",60.16
"309","2008-03-26",58.490002
"310","2008-03-27",40.630001
"311","2008-03-28",41.580002
"312","2008-03-31",41.549999
"313","2008-04-01",44.43
"314","2008-04-02",43.970001
"315","2008-04-03",45.450001
"316","2008-04-04",46.07
"317","2008-04-07",46.060001
"318","2008-04-08",45.130001
"319","2008-04-09",45.25
"320","2008-04-10",46.029999
"321","2008-04-11",44.830002
"322","2008-04-14",43.23
"323","2008-04-15",44.099998
"324","2008-04-16",43.77
"325","2008-04-17",43.799999
"326","2008-04-18",43.98
"327","2008-04-21",43.540001
"328","2008-04-22",42.650002
"329","2008-04-23",42.740002
"330","2008-04-24",42.419998
"331","2008-04-25",42.009998
"332","2008-04-28",41.360001
"333","2008-04-29",42.529999
"334","2008-04-30",41.860001
"335","2008-05-01",44.84
"336","2008-05-02",45.330002
"337","2008-05-05",43.52
"338","2008-05-06",46.389999
"339","2008-05-07",47.400002
"340","2008-05-08",47.400002
"341","2008-05-09",47.360001
"342","2008-05-12",47.610001
"343","2008-05-13",48.41
"344","2008-05-14",47.970001
"345","2008-05-15",47.959999
"346","2008-05-16",47.66
"347","2008-05-19",48.41
"348","2008-05-20",48.16
"349","2008-05-21",48.16
"350","2008-05-22",49.259998
"351","2008-05-23",48.66
"352","2008-05-27",48.799999
"353","2008-05-28",48.689999
"354","2008-05-29",50.470001
"355","2008-05-30",53.59
"356","2008-06-02",52.490002
"357","2008-06-03",52.490002
"358","2008-06-04",52.529999
"359","2008-06-05",52.759998
"360","2008-06-06",51.5
"361","2008-06-09",50.639999
"362","2008-06-10",50.73
"363","2008-06-11",48.799999
"364","2008-06-12",49.619999
"365","2008-06-13",50.290001
"366","2008-06-16",51.360001
"367","2008-06-17",51.150002
"368","2008-06-18",50.880001
"369","2008-06-19",49.02
"370","2008-06-20",47.709999
"371","2008-06-23",46.099998
"372","2008-06-24",44.66
"373","2008-06-25",45.240002
"374","2008-06-26",44.119999
"375","2008-06-27",44.450001
"376","2008-06-30",45.34
"377","2008-07-01",48.169998
"378","2008-07-02",45.869999
"379","2008-07-03",45.400002
"380","2008-07-07",44.889999
"381","2008-07-08",47.48
"382","2008-07-09",49.599998
"383","2008-07-10",48.639999
"384","2008-07-11",49.09
"385","2008-07-14",49.349998
"386","2008-07-15",48.93
"387","2008-07-16",50.91
"388","2008-07-17",55.689999
"389","2008-07-18",54.869999
"390","2008-07-21",54.720001
"391","2008-07-22",54.27
"392","2008-07-23",56.299999
"393","2008-07-24",53.830002
"394","2008-07-25",54.049999
"395","2008-07-28",52.77
"396","2008-07-29",54.169998
"397","2008-07-30",52.560001
"398","2008-07-31",52.16
"399","2008-08-01",53.900002
"400","2008-08-04",54.669998
"401","2008-08-05",60.130001
"402","2008-08-06",59.16
"403","2008-08-07",58.639999
"404","2008-08-08",60.32
"405","2008-08-11",62.889999
"406","2008-08-12",62.02
"407","2008-08-13",61.68
"408","2008-08-14",63.34
"409","2008-08-15",63.25
"410","2008-08-18",63.41
"411","2008-08-19",61.689999
"412","2008-08-20",61.330002
"413","2008-08-21",59.84
"414","2008-08-22",60.419998
"415","2008-08-25",60.029999
"416","2008-08-26",60
"417","2008-08-27",62.540001
"418","2008-08-28",63.700001
"419","2008-08-29",64.480003
"420","2008-09-02",65.629997
"421","2008-09-03",65.059998
"422","2008-09-04",63.07
"423","2008-09-05",62.880001
"424","2008-09-08",64.949997
"425","2008-09-09",62.970001
"426","2008-09-10",61.009998
"427","2008-09-11",59.73
"428","2008-09-12",58.66
"429","2008-09-15",57.02
"430","2008-09-16",57.77
"431","2008-09-17",55.66
"432","2008-09-18",59.689999
"433","2008-09-19",60.5
"434","2008-09-22",58.459999
"435","2008-09-23",59.07
"436","2008-09-24",59.150002
"437","2008-09-25",57.16
"438","2008-09-26",56.220001
"439","2008-09-29",55.18
"440","2008-09-30",56.98
"441","2008-10-01",56.25
"442","2008-10-02",52.68
"443","2008-10-03",50.59
"444","2008-10-06",48.880001
"445","2008-10-07",49.110001
"446","2008-10-08",49.150002
"447","2008-10-09",47.029999
"448","2008-10-10",52.049999
"449","2008-10-13",51.299999
"450","2008-10-14",46.27
"451","2008-10-15",42.599998
"452","2008-10-16",46
"453","2008-10-17",46.75
"454","2008-10-20",48.619999
"455","2008-10-21",48.25
"456","2008-10-22",47.380001
"457","2008-10-23",47.57
"458","2008-10-24",45.150002
"459","2008-10-27",43.099998
"460","2008-10-28",44.150002
"461","2008-10-29",44.09
"462","2008-10-30",49.380001
"463","2008-10-31",54.369999
"464","2008-11-03",53.59
"465","2008-11-04",55.57
"466","2008-11-05",54.860001
"467","2008-11-06",53.560001
"468","2008-11-07",53.5
"469","2008-11-10",53.32
"470","2008-11-11",51.400002
"471","2008-11-12",48.740002
"472","2008-11-13",51.32
"473","2008-11-14",48.509998
"474","2008-11-17",49.529999
"475","2008-11-18",50.779999
"476","2008-11-19",49.48
"477","2008-11-20",49
"478","2008-11-21",48.939999
"479","2008-11-24",50.119999
"480","2008-11-25",49
"481","2008-11-26",51.150002
"482","2008-11-28",52.099998
"483","2008-12-01",48.439999
"484","2008-12-02",50.18
"485","2008-12-03",50.68
"486","2008-12-04",49.720001
"487","2008-12-05",50.549999
"488","2008-12-08",51.720001
"489","2008-12-09",50.470001
"490","2008-12-10",53.790001
"491","2008-12-11",55.549999
"492","2008-12-12",58.27
"493","2008-12-15",57.09
"494","2008-12-16",59.52
"495","2008-12-17",58.66
"496","2008-12-18",59.18
"497","2008-12-19",59.900002
"498","2008-12-22",56.700001
"499","2008-12-23",55.990002
"500","2008-12-24",56.150002
"501","2008-12-26",55.400002
"502","2008-12-29",55.439999
"503","2008-12-30",57.099998
"504","2008-12-31",57.27
"505","2009-01-02",57.599998
"506","2009-01-05",59.950001
"507","2009-01-06",57.360001
"508","2009-01-07",56.619999
"509","2009-01-08",56.139999
"510","2009-01-09",54.939999
"511","2009-01-12",53.290001
"512","2009-01-13",53.240002
"513","2009-01-14",51.59
"514","2009-01-15",54.060001
"515","2009-01-16",53.349998
"516","2009-01-20",49.959999
"517","2009-01-21",51.32
"518","2009-01-22",52.169998
"519","2009-01-23",51.130001
"520","2009-01-26",51.09
"521","2009-01-27",50.98
"522","2009-01-28",52.639999
"523","2009-01-29",51.59
"524","2009-01-30",49.98
"525","2009-02-02",49.720001
"526","2009-02-03",50.029999
"527","2009-02-04",49.700001
"528","2009-02-05",49.360001
"529","2009-02-06",48.720001
"530","2009-02-09",49.380001
"531","2009-02-10",47.810001
"532","2009-02-11",47.02
"533","2009-02-12",47.759998
"534","2009-02-13",47.549999
"535","2009-02-17",46.310001
"536","2009-02-18",46.48
"537","2009-02-19",45.41
"538","2009-02-20",44.439999
"539","2009-02-23",46.07
"540","2009-02-24",40.02
"541","2009-02-25",42.5
"542","2009-02-26",42.200001
"543","2009-02-27",41.27
"544","2009-03-02",40.610001
"545","2009-03-03",40.689999
"546","2009-03-04",40.810001
"547","2009-03-05",40.529999
"548","2009-03-06",40.75
"549","2009-03-09",40.759998
"550","2009-03-10",41.07
"551","2009-03-11",40.619999
"552","2009-03-12",40.880001
"553","2009-03-13",41
"554","2009-03-16",39.369999
"555","2009-03-17",39.830002
"556","2009-03-18",40.939999
"557","2009-03-19",40.299999
"558","2009-03-20",40.84
"559","2009-03-23",42.98
"560","2009-03-24",42.689999
"561","2009-03-25",42.599998
"562","2009-03-26",44.299999
"563","2009-03-27",42.029999
"564","2009-03-30",41.630001
"565","2009-03-31",42.43
"566","2009-04-01",39.330002
"567","2009-04-02",41.84
"568","2009-04-03",41.619999
"569","2009-04-06",40.939999
"570","2009-04-07",40.209999
"571","2009-04-08",40.700001
"572","2009-04-09",41.400002
"573","2009-04-13",40
"574","2009-04-14",36.810001
"575","2009-04-15",37.389999
"576","2009-04-16",38.68
"577","2009-04-17",37.970001
"578","2009-04-20",37.299999
"579","2009-04-21",37.889999
"580","2009-04-22",37.389999
"581","2009-04-23",38.02
"582","2009-04-24",41.799999
"583","2009-04-27",42
"584","2009-04-28",42.049999
"585","2009-04-29",43.549999
"586","2009-04-30",47.950001
"587","2009-05-01",48.02
"588","2009-05-04",47.900002
"589","2009-05-05",46.939999
"590","2009-05-06",46.450001
"591","2009-05-07",44.189999
"592","2009-05-08",44.290001
"593","2009-05-11",43.84
"594","2009-05-12",43.509998
"595","2009-05-13",42.5
"596","2009-05-14",43.959999
"597","2009-05-15",44.25
"598","2009-05-18",44.810001
"599","2009-05-19",45.360001
"600","2009-05-20",46.060001
"601","2009-05-21",45.490002
"602","2009-05-22",44.91
"603","2009-05-26",47
"604","2009-05-27",46.310001
"605","2009-05-28",45.860001
"606","2009-05-29",45.830002
"607","2009-06-01",46.82
"608","2009-06-02",46.91
"609","2009-06-03",47.099998
"610","2009-06-04",47.900002
"611","2009-06-05",47.990002
"612","2009-06-08",48.110001
"613","2009-06-09",49.02
"614","2009-06-10",49.040001
"615","2009-06-11",49.799999
"616","2009-06-12",50.259998
"617","2009-06-15",49.75
"618","2009-06-16",49.349998
"619","2009-06-17",49.610001
"620","2009-06-18",49
"621","2009-06-19",50
"622","2009-06-22",48.93
"623","2009-06-23",48.139999
"624","2009-06-24",47.73
"625","2009-06-25",46.990002
"626","2009-06-26",47.009998
"627","2009-06-29",46.970001
"628","2009-06-30",46.23
"629","2009-07-01",46.810001
"630","2009-07-02",46.41
"631","2009-07-06",45.360001
"632","2009-07-07",44.619999
"633","2009-07-08",43.630001
"634","2009-07-09",43.110001
"635","2009-07-10",42.279999
"636","2009-07-13",41.919998
"637","2009-07-14",41.91
"638","2009-07-15",42.540001
"639","2009-07-16",43.549999
"640","2009-07-17",43.549999
"641","2009-07-20",44.439999
"642","2009-07-21",44.16
"643","2009-07-22",43.950001
"644","2009-07-23",43.619999
"645","2009-07-24",43.880001
"646","2009-07-27",43.84
"647","2009-07-28",43.990002
"648","2009-07-29",43.82
"649","2009-07-30",44.580002
"650","2009-07-31",44.349998
"651","2009-08-03",13.69
"652","2009-08-04",13.73
"653","2009-08-05",14.58
"654","2009-08-06",14.45
"655","2009-08-07",13.91
"656","2009-08-10",13.54
"657","2009-08-11",13.39
"658","2009-08-12",11.99
"659","2009-08-13",12.2
"660","2009-08-14",13.15
"661","2009-08-17",13.69
"662","2009-08-18",18.84
"663","2009-08-19",19.43
"664","2009-08-20",19.48
"665","2009-08-21",19
"666","2009-08-24",19.1
"667","2009-08-25",18.709999
"668","2009-08-26",19.01
"669","2009-08-27",19
"670","2009-08-28",18.93
"671","2009-08-31",18.82
"672","2009-09-01",17.950001
"673","2009-09-02",17.92
"674","2009-09-03",18.129999
"675","2009-09-04",18.1
"676","2009-09-08",18.299999
"677","2009-09-09",18.59
"678","2009-09-10",19.09
"679","2009-09-11",19.370001
"680","2009-09-14",21.719999
"681","2009-09-15",22.25
"682","2009-09-16",22.219999
"683","2009-09-17",21.309999
"684","2009-09-18",22.549999
"685","2009-09-21",22.82
"686","2009-09-22",23.790001
"687","2009-09-23",23.75
"688","2009-09-24",23.379999
"689","2009-09-25",24
"690","2009-09-28",25.040001
"691","2009-09-29",25.280001
"692","2009-09-30",25.83
"693","2009-10-01",25.77
"694","2009-10-02",26.26
"695","2009-10-05",26.66
"696","2009-10-06",26.1
"697","2009-10-07",25.190001
"698","2009-10-08",25.870001
"699","2009-10-09",26.66
"700","2009-10-12",26.190001
"701","2009-10-13",26.059999
"702","2009-10-14",25.889999
"703","2009-10-15",25.91
"704","2009-10-16",23.879999
"705","2009-10-19",24.48
"706","2009-10-20",23.83
"707","2009-10-21",23.42
"708","2009-10-22",23.92
"709","2009-10-23",23.450001
"710","2009-10-26",23.709999
"711","2009-10-27",23.780001
"712","2009-10-28",22.860001
"713","2009-10-29",23.98
"714","2009-10-30",23.200001
"715","2009-11-02",22.719999
"716","2009-11-03",23.35
"717","2009-11-04",23.370001
"718","2009-11-05",25.9
"719","2009-11-06",25.5
"720","2009-11-09",25.059999
"721","2009-11-10",24.870001
"722","2009-11-11",24.950001
"723","2009-11-12",24.040001
"724","2009-11-13",23.879999
"725","2009-11-16",24.469999
"726","2009-11-17",24.4
"727","2009-11-18",24.23
"728","2009-11-19",23.43
"729","2009-11-20",23.15
"730","2009-11-23",23.76
"731","2009-11-24",23.9
"732","2009-11-25",23.690001
"733","2009-11-27",22.870001
"734","2009-11-30",22.799999
"735","2009-12-01",22.93
"736","2009-12-02",22.440001
"737","2009-12-03",22.389999
"738","2009-12-04",23.01
"739","2009-12-07",23.639999
"740","2009-12-08",23.790001
"741","2009-12-09",24.129999
"742","2009-12-10",24.469999
"743","2009-12-11",23.799999
"744","2009-12-14",23.309999
"745","2009-12-15",22.16
"746","2009-12-16",21.790001
"747","2009-12-17",21.48
"748","2009-12-18",21.83
"749","2009-12-21",21.959999
"750","2009-12-22",22.790001
"751","2009-12-23",22.780001
"752","2009-12-24",22.700001
"753","2009-12-28",22.870001
"754","2009-12-29",23.18
"755","2009-12-30",23.1
"756","2009-12-31",23.040001
"757","2010-01-04",23.700001
"758","2010-01-05",23.9
"759","2010-01-06",24.25
"760","2010-01-07",24.25
"761","2010-01-08",23.690001
"762","2010-01-11",23.790001
"763","2010-01-12",23.799999
"764","2010-01-13",24.719999
"765","2010-01-14",25.65
"766","2010-01-15",25
"767","2010-01-19",25.200001
"768","2010-01-20",25.370001
"769","2010-01-21",25
"770","2010-01-22",24.889999
"771","2010-01-25",24.700001
"772","2010-01-26",24.290001
"773","2010-01-27",24.51
"774","2010-01-28",24.25
"775","2010-01-29",23.84
"776","2010-02-01",23.98
"777","2010-02-02",24.01
"778","2010-02-03",23.780001
"779","2010-02-04",22.82
"780","2010-02-05",22.790001
"781","2010-02-08",22.52
"782","2010-02-09",22.98
"783","2010-02-10",23.059999
"784","2010-02-11",23.07
"785","2010-02-12",23.23
"786","2010-02-16",23.549999
"787","2010-02-17",23.860001
"788","2010-02-18",24.16
"789","2010-02-19",24.370001
"790","2010-02-22",24.93
"791","2010-02-23",22.34
"792","2010-02-24",23.030001
"793","2010-02-25",23.139999
"794","2010-02-26",23.68
"795","2010-03-01",23.18
"796","2010-03-02",23.35
"797","2010-03-03",23.379999
"798","2010-03-04",23.57
"799","2010-03-05",23.309999
"800","2010-03-08",23.309999
"801","2010-03-09",23.42
"802","2010-03-10",23.77
"803","2010-03-11",22.73
"804","2010-03-12",22.700001
"805","2010-03-15",22.360001
"806","2010-03-16",22.25
"807","2010-03-17",21.73
"808","2010-03-18",21.92
"809","2010-03-19",21.5
"810","2010-03-22",21.74
"811","2010-03-23",21.620001
"812","2010-03-24",21.459999
"813","2010-03-25",20.6
"814","2010-03-26",20.120001
"815","2010-03-29",20.4
"816","2010-03-30",20.309999
"817","2010-03-31",20.299999
"818","2010-04-01",20.17
"819","2010-04-05",20.790001
"820","2010-04-06",22
"821","2010-04-07",22.02
"822","2010-04-08",22.209999
"823","2010-04-09",22.09
"824","2010-04-12",22.4
"825","2010-04-13",22.700001
"826","2010-04-14",22.48
"827","2010-04-15",22.73
"828","2010-04-16",22.32
"829","2010-04-19",21.969999
"830","2010-04-20",22.370001
"831","2010-04-21",21.870001
"832","2010-04-22",22.059999
"833","2010-04-23",22.200001
"834","2010-04-26",22.040001
"835","2010-04-27",21.809999
"836","2010-04-28",22.110001
"837","2010-04-29",23.889999
"838","2010-04-30",23.43
"839","2010-05-03",23.24
"840","2010-05-04",22.6
"841","2010-05-05",22.17
"842","2010-05-06",21.379999
"843","2010-05-07",21.459999
"844","2010-05-10",22.1
"845","2010-05-11",21.959999
"846","2010-05-12",22.360001
"847","2010-05-13",22.209999
"848","2010-05-14",22.299999
"849","2010-05-17",22.26
"850","2010-05-18",22.42
"851","2010-05-19",22.379999
"852","2010-05-20",21.85
"853","2010-05-21",22.299999
"854","2010-05-24",22.4
"855","2010-05-25",22.459999
"856","2010-05-26",23.129999
"857","2010-05-27",23.49
"858","2010-05-28",23.42
"859","2010-06-01",22.309999
"860","2010-06-02",22.59
"861","2010-06-03",22.77
"862","2010-06-04",21.67
"863","2010-06-07",21.26
"864","2010-06-08",20.99
"865","2010-06-09",21.290001
"866","2010-06-10",21.25
"867","2010-06-11",21.219999
"868","2010-06-14",21.389999
"869","2010-06-15",21.870001
"870","2010-06-16",21.74
"871","2010-06-17",22.129999
"872","2010-06-18",22.16
"873","2010-06-21",21.459999
"874","2010-06-22",20.98
"875","2010-06-23",20.65
"876","2010-06-24",20.450001
"877","2010-06-25",21.23
"878","2010-06-28",20.85
"879","2010-06-29",19.690001
"880","2010-06-30",19.41
"881","2010-07-01",19.049999
"882","2010-07-02",18.870001
"883","2010-07-06",17.860001
"884","2010-07-07",18.52
"885","2010-07-08",19.35
"886","2010-07-09",19.93
"887","2010-07-12",19.18
"888","2010-07-13",19.709999
"889","2010-07-14",19.98
"890","2010-07-15",20.190001
"891","2010-07-16",20.07
"892","2010-07-19",19.73
"893","2010-07-20",20.809999
"894","2010-07-21",20.42
"895","2010-07-22",21.09
"896","2010-07-23",21.620001
"897","2010-07-26",22.1
"898","2010-07-27",21.9
"899","2010-07-28",21.370001
"900","2010-07-29",20.92
"901","2010-07-30",20.530001
"902","2010-08-02",20.5
"903","2010-08-03",20.370001
"904","2010-08-04",20.32
"905","2010-08-05",20.1
"906","2010-08-06",20.049999
"907","2010-08-09",20.469999
"908","2010-08-10",20.01
"909","2010-08-11",19.5
"910","2010-08-12",19.33
"911","2010-08-13",18.870001
"912","2010-08-16",19.6
"913","2010-08-17",20.299999
"914","2010-08-18",20.540001
"915","2010-08-19",19.68
"916","2010-08-20",19.700001
"917","2010-08-23",18.84
"918","2010-08-24",18.809999
"919","2010-08-25",19.27
"920","2010-08-26",18.719999
"921","2010-08-27",19.190001
"922","2010-08-30",18.76
"923","2010-08-31",18.450001
"924","2010-09-01",19.709999
"925","2010-09-02",20.98
"926","2010-09-03",21.5
"927","2010-09-07",20.709999
"928","2010-09-08",21.139999
"929","2010-09-09",21.41
"930","2010-09-10",21.469999
"931","2010-09-13",21.92
"932","2010-09-14",21.200001
"933","2010-09-15",21.41
"934","2010-09-16",21.209999
"935","2010-09-17",21.25
"936","2010-09-20",21.93
"937","2010-09-21",22.1
"938","2010-09-22",22
"939","2010-09-23",21.370001
"940","2010-09-24",22.209999
"941","2010-09-27",22.139999
"942","2010-09-28",22.190001
"943","2010-09-29",22.16
"944","2010-09-30",21.99
"945","2010-10-01",22.530001
"946","2010-10-04",19.139999
"947","2010-10-05",19.610001
"948","2010-10-06",19.66
"949","2010-10-07",19.75
"950","2010-10-08",19.66
"951","2010-10-11",19.66
"952","2010-10-12",19.5
"953","2010-10-13",19.950001
"954","2010-10-14",19.950001
"955","2010-10-15",19.84
"956","2010-10-18",20.059999
"957","2010-10-19",19.82
"958","2010-10-20",20.08
