"","date","PTI"
"183","2016-10-31",7.12
"184","2016-11-01",6.98
"185","2016-11-02",6.87
"186","2016-11-03",7.72
"187","2016-11-04",8.37
"188","2016-11-07",8.81
"189","2016-11-08",9.3
"190","2016-11-09",10.57
"191","2016-11-10",11.53
"192","2016-11-11",11.29
"193","2016-11-14",11.54
"194","2016-11-15",11.5
"195","2016-11-16",11.34
"196","2016-11-17",11.57
"197","2016-11-18",11.75
"198","2016-11-21",11.73
"199","2016-11-22",11.25
"200","2016-11-23",11.74
"201","2016-11-25",11.68
"202","2016-11-28",11.22
"203","2016-11-29",10.86
"204","2016-11-30",10.53
"205","2016-12-01",10.3
"206","2016-12-02",10.5
"207","2016-12-05",10.88
"208","2016-12-06",11.02
"209","2016-12-07",10.76
"210","2016-12-08",11.13
"211","2016-12-09",11.07
"212","2016-12-12",11
"213","2016-12-13",10.96
"214","2016-12-14",10.47
"215","2016-12-15",11.43
"216","2016-12-16",11.29
"217","2016-12-19",11.06
"218","2016-12-20",12.1
"219","2016-12-21",12.43
"220","2016-12-22",11.83
"221","2016-12-23",12.5
"222","2016-12-27",12.44
"223","2016-12-28",12.47
"224","2016-12-29",11.99
"225","2016-12-30",12.26
"226","2017-01-03",12.65
"227","2017-01-04",14.04
"228","2017-01-05",13.88
"229","2017-01-06",13.74
"230","2017-01-09",14.12
"231","2017-01-10",14.04
"232","2017-01-11",13.21
"233","2017-01-12",12.86
"234","2017-01-13",12.86
"235","2017-01-17",12.5
"236","2017-01-18",12.54
"237","2017-01-19",11.7
"238","2017-01-20",11.02
"239","2017-01-23",10.77
"240","2017-01-24",11.86
"241","2017-01-25",12.62
"242","2017-01-26",12.92
"243","2017-01-27",13.27
"244","2017-01-30",13.48
"245","2017-01-31",14.75
"246","2017-02-01",14.98
"247","2017-02-02",14.36
"248","2017-02-03",14.79
"249","2017-02-06",14.88
"250","2017-02-07",14.6
"251","2017-02-08",14.73
"252","2017-02-09",15.24
"253","2017-02-10",14.84
"254","2017-02-13",15.31
"255","2017-02-14",15.5
"256","2017-02-15",15.42
"257","2017-02-16",15.93
"258","2017-02-17",16.309999
"259","2017-02-21",15.12
"260","2017-02-22",14.8
"261","2017-02-23",14.65
"262","2017-02-24",14.61
"263","2017-02-27",14.79
"264","2017-02-28",14.55
"265","2017-03-01",14.72
"266","2017-03-02",13.92
"267","2017-03-03",13.55
"268","2017-03-06",13.27
"269","2017-03-07",12.46
"270","2017-03-08",11.82
"271","2017-03-09",12.2
"272","2017-03-10",12.36
"273","2017-03-13",12.98
"274","2017-03-14",12.53
"275","2017-03-15",12.38
"276","2017-03-16",12.1
"277","2017-03-17",12.41
"278","2017-03-20",12.14
"279","2017-03-21",11.2
"280","2017-03-22",10.82
"281","2017-03-23",10.38
"282","2017-03-24",10.39
"283","2017-03-27",11.43
"284","2017-03-28",11.08
"285","2017-03-29",11.1
"286","2017-03-30",10.89
"287","2017-03-31",7.82
"288","2017-04-03",7.56
"289","2017-04-04",7.34
"290","2017-04-05",7.16
"291","2017-04-06",7.18
"292","2017-04-07",7.13
"293","2017-04-10",7.29
"294","2017-04-11",7.1
"295","2017-04-12",7.11
"296","2017-04-13",6.85
"297","2017-04-17",7.1
"298","2017-04-18",6.85
"299","2017-04-19",6.21
"300","2017-04-20",6.1
"301","2017-04-21",5.74
"302","2017-04-24",5.48
"303","2017-04-25",5.96
"304","2017-04-26",6.31
"305","2017-04-27",7.25
"306","2017-04-28",6.045
"307","2017-05-01",5.81
"308","2017-05-02",5.76
"309","2017-05-03",5.84
"310","2017-05-04",5.24
"311","2017-05-05",5.16
"312","2017-05-08",4.97
"313","2017-05-09",4.91
"314","2017-05-10",4.55
"315","2017-05-11",4.35
"316","2017-05-12",4.48
"317","2017-05-15",4.1
"318","2017-05-16",3.825
"319","2017-05-17",3.58
"320","2017-05-18",4.15
"321","2017-05-19",3.76
"322","2017-05-22",3.88
"323","2017-05-23",3.91
"324","2017-05-24",4.44
"325","2017-05-25",4.26
"326","2017-05-26",4.18
"327","2017-05-30",4.1
"328","2017-05-31",3.96
"329","2017-06-01",4.38
"330","2017-06-02",4.39
"331","2017-06-05",4.28
"332","2017-06-06",4.41
"333","2017-06-07",4.15
"334","2017-06-08",4.1
"335","2017-06-09",4.35
"336","2017-06-12",4.08
"337","2017-06-13",3.88
"338","2017-06-14",3.82
"339","2017-06-15",3.7
"340","2017-06-16",3.84
"341","2017-06-19",4.14
"342","2017-06-20",4.25
"343","2017-06-21",4.26
"344","2017-06-22",4.3
"345","2017-06-23",4.29
"346","2017-06-26",4.79
"347","2017-06-27",4.38
"348","2017-06-28",4.3
"349","2017-06-29",4.21
"350","2017-06-30",4.68
"351","2017-07-03",4.84
"352","2017-07-05",4.87
"353","2017-07-06",4.68
"354","2017-07-07",4.76
"355","2017-07-10",4.79
"356","2017-07-11",5.01
"357","2017-07-12",4.93
"358","2017-07-13",4.9
"359","2017-07-14",4.81
"360","2017-07-17",4.78
"361","2017-07-18",4.58
"362","2017-07-19",3.89
"363","2017-07-20",3.645
"364","2017-07-21",3.51
"365","2017-07-24",3.45
"366","2017-07-25",3.45
"367","2017-07-26",3.44
"368","2017-07-27",3.09
"369","2017-07-28",3.07
"370","2017-07-31",2.84
"371","2017-08-01",2.25
"372","2017-08-02",2.27
"373","2017-08-03",2.2
"374","2017-08-04",2.27
"375","2017-08-07",2.2
"376","2017-08-08",2.22
"377","2017-08-09",2.15
"378","2017-08-10",2.08
"379","2017-08-11",2.16
"380","2017-08-14",2.27
"381","2017-08-15",2.24
"382","2017-08-16",2.04
"383","2017-08-17",2.04
"384","2017-08-18",2
"385","2017-08-21",1.84
"386","2017-08-22",1.75
"387","2017-08-23",1.83
"388","2017-08-24",1.91
"389","2017-08-25",1.88
"390","2017-08-28",1.98
"391","2017-08-29",2.12
"392","2017-08-30",2.09
"393","2017-08-31",2.17
"394","2017-09-01",2.24
"395","2017-09-05",2.11
"396","2017-09-06",2.09
"397","2017-09-07",2.1
"398","2017-09-08",2.21
"399","2017-09-11",2.15
"400","2017-09-12",2.16
"401","2017-09-13",2.06
"402","2017-09-14",1.97
"403","2017-09-15",1.88
"404","2017-09-18",1.88
"405","2017-09-19",1.91
"406","2017-09-20",1.88
"407","2017-09-21",1.99
"408","2017-09-22",1.96
"409","2017-09-25",2.04
"410","2017-09-26",2.02
"411","2017-09-27",2.03
"412","2017-09-28",2.1
"413","2017-09-29",2.1
"414","2017-10-02",2.12
"415","2017-10-03",2.16
"416","2017-10-04",2.11
"417","2017-10-05",2.11
"418","2017-10-06",2.21
"419","2017-10-09",1.99
"420","2017-10-10",2.07
"421","2017-10-11",2.2
"422","2017-10-12",2.16
"423","2017-10-13",2.07
"424","2017-10-16",2.08
"425","2017-10-17",2.14
"426","2017-10-18",2.26
"427","2017-10-19",2.1
"428","2017-10-20",2.24
"429","2017-10-23",2.1
"430","2017-10-24",2.09
"431","2017-10-25",2.03
"432","2017-10-26",1.96
"433","2017-10-27",1.98
"434","2017-10-30",1.97
"435","2017-10-31",1.88
"436","2017-11-01",1.87
"437","2017-11-02",1.79
"438","2017-11-03",1.7
"439","2017-11-06",1.72
"440","2017-11-07",1.6
"441","2017-11-08",1.57
"442","2017-11-09",1.56
"443","2017-11-10",1.63
"444","2017-11-13",1.61
"445","2017-11-14",1.6
"446","2017-11-15",1.72
"447","2017-11-16",1.7
"448","2017-11-17",1.86
"449","2017-11-20",1.93
"450","2017-11-21",1.95
"451","2017-11-22",1.87
"452","2017-11-24",1.83
"453","2017-11-27",1.95
"454","2017-11-28",1.96
"455","2017-11-29",2.59
"456","2017-11-30",2.59
"457","2017-12-01",2.52
"458","2017-12-04",2.5
"459","2017-12-05",2.52
"460","2017-12-06",2.48
"461","2017-12-07",2.53
"462","2017-12-08",2.41
"463","2017-12-11",2.35
"464","2017-12-12",6.14
"465","2017-12-13",5.47
"466","2017-12-14",4.69
"467","2017-12-15",4.99
"468","2017-12-18",4.47
"469","2017-12-19",5.02
"470","2017-12-20",5.33
"471","2017-12-21",5.07
"472","2017-12-22",5.73
"473","2017-12-26",6.06
"474","2017-12-27",5.88
"475","2017-12-28",5.99
"476","2017-12-29",5.83
"477","2018-01-02",6.19
"478","2018-01-03",6
"479","2018-01-04",6
"480","2018-01-05",5.97
"481","2018-01-08",5.56
"482","2018-01-09",5.54
"483","2018-01-10",5.46
"484","2018-01-11",5.24
"485","2018-01-12",5.04
"486","2018-01-16",4.45
"487","2018-01-17",4.28
"488","2018-01-18",4.25
"489","2018-01-19",4.16
"490","2018-01-22",4.26
"491","2018-01-23",4.48
"492","2018-01-24",4.24
"493","2018-01-25",4.18
"494","2018-01-26",4.29
"495","2018-01-29",4.41
"496","2018-01-30",4.65
"497","2018-01-31",4.63
"498","2018-02-01",3.2
"499","2018-02-02",2.76
"500","2018-02-05",2.81
"501","2018-02-06",2.88
"502","2018-02-07",2.8
"503","2018-02-08",2.61
"504","2018-02-09",2.74
"505","2018-02-12",3.01
"506","2018-02-13",3.15
"507","2018-02-14",2.96
"508","2018-02-15",3.11
"509","2018-02-16",2.9
"510","2018-02-20",3.13
"511","2018-02-21",3.11
"512","2018-02-22",2.93
"513","2018-02-23",2.99
"514","2018-02-26",3.1
"515","2018-02-27",2.98
"516","2018-02-28",2.99
"517","2018-03-01",3.11
"518","2018-03-02",3.35
"519","2018-03-05",3.35
"520","2018-03-06",3.37
"521","2018-03-07",3.45
"522","2018-03-08",3.61
"523","2018-03-09",4.12
"524","2018-03-12",4.14
"525","2018-03-13",6.38
"526","2018-03-14",6.555
"527","2018-03-15",7.08
"528","2018-03-16",7.29
"529","2018-03-19",6.99
"530","2018-03-20",5.16
"531","2018-03-21",5.47
"532","2018-03-22",5.39
"533","2018-03-23",5.04
"534","2018-03-26",5.01
"535","2018-03-27",5.05
"536","2018-03-28",4.79
"537","2018-03-29",4.75
"538","2018-04-02",4.69
"539","2018-04-03",4.45
"540","2018-04-04",4.74
"541","2018-04-05",4.58
"542","2018-04-06",4.68
"543","2018-04-09",4.67
"544","2018-04-10",5.01
"545","2018-04-11",5.01
"546","2018-04-12",5.19
"547","2018-04-13",5.05
"548","2018-04-16",5.08
"549","2018-04-17",5.3
"550","2018-04-18",5.32
"551","2018-04-19",5.07
"552","2018-04-20",5.12
"553","2018-04-23",5.1
"554","2018-04-24",5.15
"555","2018-04-25",5.14
"556","2018-04-26",5.28
"557","2018-04-27",5.32
"558","2018-04-30",5.06
"559","2018-05-01",5.16
"560","2018-05-02",5.4
"561","2018-05-03",5.2
"562","2018-05-04",5.2
"563","2018-05-07",5.16
"564","2018-05-08",5.01
"565","2018-05-09",4.98
"566","2018-05-10",5.21
"567","2018-05-11",5.23
"568","2018-05-14",5.32
"569","2018-05-15",5.47
"570","2018-05-16",5.11
"571","2018-05-17",5.03
"572","2018-05-18",4.96
"573","2018-05-21",4.98
"574","2018-05-22",4.94
"575","2018-05-23",5
"576","2018-05-24",4.83
"577","2018-05-25",4.71
"578","2018-05-29",4.62
"579","2018-05-30",5.06
"580","2018-05-31",4.84
"581","2018-06-01",5.03
"582","2018-06-04",4.85
"583","2018-06-05",4.83
"584","2018-06-06",4.9
"585","2018-06-07",3.03
"586","2018-06-08",2.96
"587","2018-06-11",2.97
"588","2018-06-12",2.74
"589","2018-06-13",2.81
"590","2018-06-14",2.84
"591","2018-06-15",3.19
"592","2018-06-18",2.99
"593","2018-06-19",3.06
"594","2018-06-20",3.05
"595","2018-06-21",2.93
"596","2018-06-22",3.1
"597","2018-06-25",2.96
"598","2018-06-26",2.97
"599","2018-06-27",2.81
"600","2018-06-28",2.79
"601","2018-06-29",2.79
"602","2018-07-02",2.78
"603","2018-07-03",2.78
"604","2018-07-05",2.84
"605","2018-07-06",2.93
"606","2018-07-09",2.89
"607","2018-07-10",2.87
"608","2018-07-11",2.84
"609","2018-07-12",2.87
"610","2018-07-13",2.85
"611","2018-07-16",2.76
"612","2018-07-17",2.77
"613","2018-07-18",2.8
"614","2018-07-19",2.78
"615","2018-07-20",2.73
"616","2018-07-23",2.77
"617","2018-07-24",2.78
"618","2018-07-25",2.6
"619","2018-07-26",2.59
"620","2018-07-27",2.4
"621","2018-07-30",2.31
"622","2018-07-31",2.48
"623","2018-08-01",2.51
"624","2018-08-02",2.5
"625","2018-08-03",2.38
"626","2018-08-06",2.47
"627","2018-08-07",2.5
"628","2018-08-08",2.49
"629","2018-08-09",2.45
"630","2018-08-10",2.39
"631","2018-08-13",2.5
"632","2018-08-14",2.32
"633","2018-08-15",2.26
"634","2018-08-16",2.33
"635","2018-08-17",2.35
"636","2018-08-20",2.24
"637","2018-08-21",2.43
"638","2018-08-22",2.44
"639","2018-08-23",2.44
"640","2018-08-24",2.47
"641","2018-08-27",2.44
"642","2018-08-28",2.48
"643","2018-08-29",2.54
"644","2018-08-30",2.57
"645","2018-08-31",2.69
"646","2018-09-04",2.74
"647","2018-09-05",2.68
"648","2018-09-06",2.47
"649","2018-09-07",2.48
"650","2018-09-10",2.45
"651","2018-09-11",2.39
"652","2018-09-12",2.4
"653","2018-09-13",2.37
"654","2018-09-14",2.25
"655","2018-09-17",2.23
"656","2018-09-18",2.32
"657","2018-09-19",2.44
"658","2018-09-20",2.46
"659","2018-09-21",2.58
"660","2018-09-24",2.51
"661","2018-09-25",2.57
"662","2018-09-26",2.68
"663","2018-09-27",2.44
"664","2018-09-28",2.41
"665","2018-10-01",2.44
"666","2018-10-02",2.4
"667","2018-10-03",2.51
"668","2018-10-04",2.2
"669","2018-10-05",2.19
"670","2018-10-08",1.98
"671","2018-10-09",1.96
"672","2018-10-10",1.76
"673","2018-10-11",1.75
"674","2018-10-12",1.77
"675","2018-10-15",1.76
"676","2018-10-16",1.91
"677","2018-10-17",1.89
"678","2018-10-18",10.35
"679","2018-10-19",7.95
"680","2018-10-22",7.2
"681","2018-10-23",7.4
"682","2018-10-24",5.35
"683","2018-10-25",5.35
"684","2018-10-26",5.99
"685","2018-10-29",6.13
"686","2018-10-30",6.04
"687","2018-10-31",6.21
"688","2018-11-01",6.74
"689","2018-11-02",7.03
"690","2018-11-05",6.93
"691","2018-11-06",6.84
"692","2018-11-07",6.91
"693","2018-11-08",7.19
"694","2018-11-09",7.02
"695","2018-11-12",6.6
"696","2018-11-13",6.29
"697","2018-11-14",6.13
"698","2018-11-15",6.23
"699","2018-11-16",6.14
"700","2018-11-19",5.97
"701","2018-11-20",5.69
"702","2018-11-21",5.59
"703","2018-11-23",5.44
"704","2018-11-26",5.49
"705","2018-11-27",4.99
"706","2018-11-28",5.45
"707","2018-11-29",5.04
"708","2018-11-30",5.07
"709","2018-12-03",5.14
"710","2018-12-04",4.92
"711","2018-12-06",4.98
"712","2018-12-07",4.75
"713","2018-12-10",4.76
"714","2018-12-11",4.93
"715","2018-12-12",5.09
"716","2018-12-13",4.88
"717","2018-12-14",4.81
"718","2018-12-17",4.47
"719","2018-12-18",4.47
"720","2018-12-19",4.39
"721","2018-12-20",4.11
"722","2018-12-21",4.07
"723","2018-12-24",3.57
"724","2018-12-26",3.24
"725","2018-12-27",2.94
"726","2018-12-28",2.94
"727","2018-12-31",3.24
"728","2019-01-02",3.47
"729","2019-01-03",3.4
"730","2019-01-04",3.63
"731","2019-01-07",3.71
"732","2019-01-08",3.67
"733","2019-01-09",3.69
"734","2019-01-10",3.71
"735","2019-01-11",3.93
"736","2019-01-14",3.34
"737","2019-01-15",3.16
"738","2019-01-16",3.17
"739","2019-01-17",3.16
"740","2019-01-18",3.12
"741","2019-01-22",2.91
"742","2019-01-23",2.91
"743","2019-01-24",2.89
"744","2019-01-25",2.99
"745","2019-01-28",2.89
"746","2019-01-29",2.99
"747","2019-01-30",3.03
"748","2019-01-31",3.02
"749","2019-02-01",3
"750","2019-02-04",2.99
"751","2019-02-05",3.11
"752","2019-02-06",3.27
"753","2019-02-07",3.09
"754","2019-02-08",3.21
"755","2019-02-11",3.91
"756","2019-02-12",3.75
"757","2019-02-13",3.93
"758","2019-02-14",4.14
"759","2019-02-15",4.07
"760","2019-02-19",4.15
"761","2019-02-20",4.03
"762","2019-02-21",3.99
"763","2019-02-22",4.04
"764","2019-02-25",4.08
"765","2019-02-26",4.35
"766","2019-02-27",4.12
"767","2019-02-28",4.12
"768","2019-03-01",4.3
"769","2019-03-04",4.46
"770","2019-03-05",4.44
"771","2019-03-06",4.07
"772","2019-03-07",3.99
"773","2019-03-08",4.03
"774","2019-03-11",4.15
"775","2019-03-12",4.01
"776","2019-03-13",4.06
"777","2019-03-14",3.98
"778","2019-03-15",4.11
"779","2019-03-18",4.17
"780","2019-03-19",4.18
"781","2019-03-20",4.33
"782","2019-03-21",4.3
"783","2019-03-22",4.07
"784","2019-03-25",1.31
"785","2019-03-26",1.4
"786","2019-03-27",1.24
"787","2019-03-28",1.24
"788","2019-03-29",1.26
"789","2019-04-01",1.3
"790","2019-04-02",1.25
"791","2019-04-03",1.29
"792","2019-04-04",1.26
"793","2019-04-05",1.31
"794","2019-04-08",1.35
"795","2019-04-09",1.37
"796","2019-04-10",1.37
"797","2019-04-11",1.36
"798","2019-04-12",1.33
"799","2019-04-15",1.29
"800","2019-04-16",1.27
"801","2019-04-17",1.26
"802","2019-04-18",1.2
"803","2019-04-22",1.19
"804","2019-04-23",1.19
"805","2019-04-24",1.13
"806","2019-04-25",1.05
"807","2019-04-26",1.08
"808","2019-04-29",1.06
"809","2019-04-30",1.1
"810","2019-05-01",1.07
"811","2019-05-02",1.01
"812","2019-05-03",1.08
"813","2019-05-06",1.06
"814","2019-05-07",1.04
"815","2019-05-08",1.06
"816","2019-05-09",1.12
"817","2019-05-10",1.09
"818","2019-05-13",1.05
"819","2019-05-14",1.08
"820","2019-05-15",1.14
"821","2019-05-16",1.14
"822","2019-05-17",1.13
"823","2019-05-20",1.15
"824","2019-05-21",1.14
"825","2019-05-22",1.07
"826","2019-05-23",1
"827","2019-05-24",1.02
"828","2019-05-28",1.02
"829","2019-05-29",1.01
"830","2019-05-30",1.02
"831","2019-05-31",0.982
"832","2019-06-03",1.07
"833","2019-06-04",1.12
"834","2019-06-05",1.005
"835","2019-06-06",0.966
"836","2019-06-07",1
"837","2019-06-10",1.01
"838","2019-06-11",0.977
"839","2019-06-12",0.956
"840","2019-06-13",1.01
"841","2019-06-14",1
"842","2019-06-17",1.04
"843","2019-06-18",1.05
"844","2019-06-19",1.06
"845","2019-06-20",1.05
"846","2019-06-21",1.07
"847","2019-06-24",1.04
"848","2019-06-25",1.02
"849","2019-06-26",0.991
"850","2019-06-27",0.938
"851","2019-06-28",0.976
"852","2019-07-01",0.97
"853","2019-07-02",0.97
"854","2019-07-03",0.995
"855","2019-07-05",0.988
"856","2019-07-08",1.02
"857","2019-07-09",0.986
"858","2019-07-10",0.99
"859","2019-07-11",1.01
"860","2019-07-12",1
"861","2019-07-15",0.982
"862","2019-07-16",0.98
"863","2019-07-17",0.969
"864","2019-07-18",0.942
"865","2019-07-19",0.906
"866","2019-07-22",0.885
"867","2019-07-23",0.903
"868","2019-07-24",0.91
"869","2019-07-25",0.872
"870","2019-07-26",0.86
"871","2019-07-29",0.796
"872","2019-07-30",0.86
"873","2019-07-31",0.823
"874","2019-08-01",0.837
"875","2019-08-02",0.805
"876","2019-08-05",0.785
"877","2019-08-06",0.801
"878","2019-08-07",0.792
"879","2019-08-08",0.72
"880","2019-08-09",0.704
"881","2019-08-12",0.686
"882","2019-08-13",0.68
"883","2019-08-14",0.681
"884","2019-08-15",0.63
"885","2019-08-16",0.662
"886","2019-08-19",0.669
"887","2019-08-20",0.657
"888","2019-08-21",0.699
"889","2019-08-22",0.695
"890","2019-08-23",0.678
"891","2019-08-26",0.68
"892","2019-08-27",0.67
"893","2019-08-28",0.711
"894","2019-08-29",0.738
"895","2019-08-30",0.759
"896","2019-09-03",0.754
"897","2019-09-04",0.769
"898","2019-09-05",0.819
"899","2019-09-06",0.76
"900","2019-09-09",0.819
"901","2019-09-10",0.93
"902","2019-09-11",0.919
"903","2019-09-12",0.911
"904","2019-09-13",0.97
"905","2019-09-16",1.03
"906","2019-09-17",0.92
"907","2019-09-18",0.943
"908","2019-09-19",0.955
"909","2019-09-20",0.973
"910","2019-09-23",0.984
"911","2019-09-24",0.956
"912","2019-09-25",0.911
"913","2019-09-26",0.889
"914","2019-09-27",0.891
"915","2019-09-30",0.845
"916","2019-10-01",0.782
"917","2019-10-02",0.807
"918","2019-10-03",0.837
"919","2019-10-04",0.86
"920","2019-10-07",0.82
"921","2019-10-08",0.813
"922","2019-10-09",0.799
"923","2019-10-10",0.766
"924","2019-10-11",0.78
"925","2019-10-14",0.785
"926","2019-10-15",0.77
"927","2019-10-16",0.734
"928","2019-10-17",0.73
"929","2019-10-18",0.73
"930","2019-10-21",0.725
"931","2019-10-22",0.75
"932","2019-10-23",0.78
"933","2019-10-24",0.8
"934","2019-10-25",0.81
"935","2019-10-28",0.86
"936","2019-10-29",0.86
"937","2019-10-30",0.81
"938","2019-10-31",0.83
"939","2019-11-01",0.837
"940","2019-11-04",0.818
"941","2019-11-05",0.76
"942","2019-11-06",0.873
"943","2019-11-07",0.913
"944","2019-11-08",0.906
"945","2019-11-11",0.99
"946","2019-11-12",1.07
"947","2019-11-13",1.11
"948","2019-11-14",1.06
"949","2019-11-15",1.05
"950","2019-11-18",1.08
"951","2019-11-19",1.09
"952","2019-11-20",1.35
"953","2019-11-21",1.57
"954","2019-11-22",1.75
"955","2019-11-25",1.89
"956","2019-11-26",2.4
"957","2019-11-27",2.4
"958","2019-11-29",2.44
"959","2019-12-02",2.4
"960","2019-12-03",2.64
"961","2019-12-04",2.8
"962","2019-12-05",3.79
"963","2019-12-06",3.55
"964","2019-12-09",3.53
"965","2019-12-10",3.97
"966","2019-12-11",4.26
"967","2019-12-12",4.1
"968","2019-12-13",4.25
"969","2019-12-16",4.35
"970","2019-12-17",1.58
"971","2019-12-18",1.54
"972","2019-12-19",1.34
"973","2019-12-20",1.245
"974","2019-12-23",1.49
"975","2019-12-24",2.25
"976","2019-12-26",2.44
"977","2019-12-27",2.23
"978","2019-12-30",2.13
"979","2019-12-31",2.28
"980","2020-01-02",2.18
"981","2020-01-03",2.31
"982","2020-01-06",2.31
"983","2020-01-07",2.25
"984","2020-01-08",2.1
"985","2020-01-09",2.08
"986","2020-01-10",1.89
"987","2020-01-13",2.04
"988","2020-01-14",1.94
"989","2020-01-15",1.87
"990","2020-01-16",1.93
"991","2020-01-17",1.96
"992","2020-01-21",1.91
"993","2020-01-22",1.885
"994","2020-01-23",1.87
"995","2020-01-24",1.75
"996","2020-01-27",1.7
"997","2020-01-28",1.76
"998","2020-01-29",1.75
"999","2020-01-30",1.69
"1000","2020-01-31",1.67
