"","date","AGRX"
"1003","2018-05-16",2.62
"1004","2018-05-17",2.5
"1005","2018-05-18",0.69
"1006","2018-05-21",0.69
"1007","2018-05-22",0.66
"1008","2018-05-23",0.615
"1009","2018-05-24",0.615
"1010","2018-05-25",0.59
"1011","2018-05-29",0.535
"1012","2018-05-30",0.56
"1013","2018-05-31",0.56
"1014","2018-06-01",0.561
"1015","2018-06-04",0.562
"1016","2018-06-05",0.609
"1017","2018-06-06",0.608
"1018","2018-06-07",0.597
"1019","2018-06-08",0.611
"1020","2018-06-11",0.592
"1021","2018-06-12",0.652
"1022","2018-06-13",0.608
"1023","2018-06-14",0.584
"1024","2018-06-15",0.572
"1025","2018-06-18",0.57
"1026","2018-06-19",0.578
"1027","2018-06-20",0.577
"1028","2018-06-21",0.58
"1029","2018-06-22",0.57
"1030","2018-06-25",0.545
"1031","2018-06-26",0.56
"1032","2018-06-27",0.55
"1033","2018-06-28",0.53
"1034","2018-06-29",0.494
"1035","2018-07-02",0.481
"1036","2018-07-03",0.53
"1037","2018-07-05",0.545
"1038","2018-07-06",0.56
"1039","2018-07-09",0.57
"1040","2018-07-10",0.56
"1041","2018-07-11",0.54
"1042","2018-07-12",0.551
"1043","2018-07-13",0.54
"1044","2018-07-16",0.512
"1045","2018-07-17",0.484
"1046","2018-07-18",0.515
"1047","2018-07-19",0.51
"1048","2018-07-20",0.485
"1049","2018-07-23",0.468
"1050","2018-07-24",0.46
"1051","2018-07-25",0.29
"1052","2018-07-26",0.3
"1053","2018-07-27",0.295
"1054","2018-07-30",0.28
"1055","2018-07-31",0.293
"1056","2018-08-01",0.281
"1057","2018-08-02",0.268
"1058","2018-08-03",0.291
"1059","2018-08-06",0.281
"1060","2018-08-07",0.273
"1061","2018-08-08",0.28
"1062","2018-08-09",0.265
"1063","2018-08-10",0.252
"1064","2018-08-13",0.25
"1065","2018-08-14",0.266
"1066","2018-08-15",0.256
"1067","2018-08-16",0.265
"1068","2018-08-17",0.255
"1069","2018-08-20",0.253
"1070","2018-08-21",0.252
"1071","2018-08-22",0.256
"1072","2018-08-23",0.267
"1073","2018-08-24",0.28
"1074","2018-08-27",0.262
"1075","2018-08-28",0.258
"1076","2018-08-29",0.27
"1077","2018-08-30",0.276
"1078","2018-08-31",0.293
"1079","2018-09-04",0.27
"1080","2018-09-05",0.275
"1081","2018-09-06",0.29
"1082","2018-09-07",0.3
"1083","2018-09-10",0.309
"1084","2018-09-11",0.67
"1085","2018-09-12",0.55
"1086","2018-09-13",0.485
"1087","2018-09-14",0.362
"1088","2018-09-17",0.37
"1089","2018-09-18",0.366
"1090","2018-09-19",0.336
"1091","2018-09-20",0.355
"1092","2018-09-21",0.338
"1093","2018-09-24",0.34
"1094","2018-09-25",0.392
"1095","2018-09-26",0.39
"1096","2018-09-27",0.378
"1097","2018-09-28",0.367
"1098","2018-10-01",0.36
"1099","2018-10-02",0.357
"1100","2018-10-03",0.465
"1101","2018-10-04",0.39
"1102","2018-10-05",0.39
"1103","2018-10-08",0.462
"1104","2018-10-09",0.71
"1105","2018-10-10",0.656
"1106","2018-10-11",0.61
"1107","2018-10-12",0.74
"1108","2018-10-15",0.948
"1109","2018-10-16",0.979
"1110","2018-10-17",0.89
"1111","2018-10-18",0.835
"1112","2018-10-19",0.955
"1113","2018-10-22",0.81
"1114","2018-10-23",0.8
"1115","2018-10-24",0.763
"1116","2018-10-25",0.77
"1117","2018-10-26",0.78
"1118","2018-10-29",0.727
"1119","2018-10-30",0.86
"1120","2018-10-31",0.841
"1121","2018-11-01",0.923
"1122","2018-11-02",1.05
"1123","2018-11-05",1.02
"1124","2018-11-06",0.962
"1125","2018-11-07",0.895
"1126","2018-11-08",0.96
"1127","2018-11-09",1
"1128","2018-11-12",0.91
"1129","2018-11-13",0.92
"1130","2018-11-14",0.861
"1131","2018-11-15",0.844
"1132","2018-11-16",0.855
"1133","2018-11-19",0.857
"1134","2018-11-20",0.885
"1135","2018-11-21",0.9
"1136","2018-11-23",0.862
"1137","2018-11-26",0.82
"1138","2018-11-27",0.799
"1139","2018-11-28",0.81
"1140","2018-11-29",0.853
"1141","2018-11-30",0.867
"1142","2018-12-03",0.84
"1143","2018-12-04",0.815
"1144","2018-12-06",0.791
"1145","2018-12-07",0.802
"1146","2018-12-10",0.804
"1147","2018-12-11",0.8
"1148","2018-12-12",0.829
"1149","2018-12-13",0.822
"1150","2018-12-14",0.74
"1151","2018-12-17",0.65
"1152","2018-12-18",0.58
"1153","2018-12-19",0.632
"1154","2018-12-20",0.608
"1155","2018-12-21",0.594
"1156","2018-12-24",0.57
"1157","2018-12-26",0.63
"1158","2018-12-27",0.614
"1159","2018-12-28",0.615
"1160","2018-12-31",0.576
"1161","2019-01-02",0.715
"1162","2019-01-03",0.74
"1163","2019-01-04",0.78
"1164","2019-01-07",0.761
"1165","2019-01-08",0.79
"1166","2019-01-09",0.792
"1167","2019-01-10",0.788
"1168","2019-01-11",0.78
"1169","2019-01-14",0.78
"1170","2019-01-15",0.765
"1171","2019-01-16",0.78
"1172","2019-01-17",0.78
"1173","2019-01-18",0.891
"1174","2019-01-22",0.88
"1175","2019-01-23",0.889
"1176","2019-01-24",0.886
"1177","2019-01-25",0.849
"1178","2019-01-28",0.831
"1179","2019-01-29",0.836
"1180","2019-01-30",0.842
"1181","2019-01-31",0.81
"1182","2019-02-01",0.825
"1183","2019-02-04",0.85
"1184","2019-02-05",0.824
"1185","2019-02-06",0.844
"1186","2019-02-07",0.844
"1187","2019-02-08",0.89
"1188","2019-02-11",0.905
"1189","2019-02-12",0.99
"1190","2019-02-13",1.11
"1191","2019-02-14",1.13
"1192","2019-02-15",1.07
"1193","2019-02-19",1.03
"1194","2019-02-20",0.956
"1195","2019-02-21",0.9
"1196","2019-02-22",0.916
"1197","2019-02-25",0.934
"1198","2019-02-26",0.939
"1199","2019-02-27",0.94
"1200","2019-02-28",0.901
"1201","2019-03-01",0.927
"1202","2019-03-04",1.11
"1203","2019-03-05",1.07
"1204","2019-03-06",1.12
"1205","2019-03-07",1.1
"1206","2019-03-08",1.14
"1207","2019-03-11",1.44
"1208","2019-03-12",1.67
"1209","2019-03-13",1.65
"1210","2019-03-14",1.62
"1211","2019-03-15",1.61
"1212","2019-03-18",1.6
"1213","2019-03-19",1.59
"1214","2019-03-20",1.58
"1215","2019-03-21",1.56
"1216","2019-03-22",1.48
"1217","2019-03-25",1.53
"1218","2019-03-26",1.52
"1219","2019-03-27",1.52
"1220","2019-03-28",1.54
"1221","2019-03-29",1.51
"1222","2019-04-01",1.48
"1223","2019-04-02",1.51
"1224","2019-04-03",1.48
"1225","2019-04-04",1.48
"1226","2019-04-05",1.51
"1227","2019-04-08",1.49
"1228","2019-04-09",1.47
"1229","2019-04-10",1.48
"1230","2019-04-11",1.48
"1231","2019-04-12",1.47
"1232","2019-04-15",1.5
"1233","2019-04-16",1.49
"1234","2019-04-17",1.41
"1235","2019-04-18",1.38
"1236","2019-04-22",1.42
"1237","2019-04-23",1.46
"1238","2019-04-24",1.47
"1239","2019-04-25",1.5
"1240","2019-04-26",1.5
"1241","2019-04-29",1.5
"1242","2019-04-30",1.52
"1243","2019-05-01",1.49
"1244","2019-05-02",1.48
"1245","2019-05-03",1.5
"1246","2019-05-06",1.48
"1247","2019-05-07",1.44
"1248","2019-05-08",1.45
"1249","2019-05-09",1.44
"1250","2019-05-10",1.43
"1251","2019-05-13",1.38
"1252","2019-05-14",1.38
"1253","2019-05-15",1.37
"1254","2019-05-16",1.46
"1255","2019-05-17",1.41
"1256","2019-05-20",1.39
"1257","2019-05-21",1.41
"1258","2019-05-22",1.38
"1259","2019-05-23",1.33
"1260","2019-05-24",1.33
"1261","2019-05-28",1.27
"1262","2019-05-29",1.22
"1263","2019-05-30",1.26
"1264","2019-05-31",1.25
"1265","2019-06-03",1.21
"1266","2019-06-04",1.18
"1267","2019-06-05",1.11
"1268","2019-06-06",1.03
"1269","2019-06-07",1.13
"1270","2019-06-10",1.27
"1271","2019-06-11",1.33
"1272","2019-06-12",1.34
"1273","2019-06-13",1.31
"1274","2019-06-14",1.33
"1275","2019-06-17",1.39
"1276","2019-06-18",1.37
"1277","2019-06-19",1.39
"1278","2019-06-20",1.42
"1279","2019-06-21",1.45
"1280","2019-06-24",1.43
"1281","2019-06-25",1.44
"1282","2019-06-26",1.42
"1283","2019-06-27",1.41
"1284","2019-06-28",1.46
"1285","2019-07-01",1.47
"1286","2019-07-02",1.5
"1287","2019-07-03",1.48
"1288","2019-07-05",1.53
"1289","2019-07-08",1.56
"1290","2019-07-09",1.49
"1291","2019-07-10",1.48
"1292","2019-07-11",1.4
"1293","2019-07-12",1.289
"1294","2019-07-15",1.34
"1295","2019-07-16",1.28
"1296","2019-07-17",1.29
"1297","2019-07-18",1.3
"1298","2019-07-19",1.28
"1299","2019-07-22",1.33
"1300","2019-07-23",1.27
"1301","2019-07-24",1.24
"1302","2019-07-25",1.29
"1303","2019-07-26",1.3
"1304","2019-07-29",1.25
"1305","2019-07-30",1.215
"1306","2019-07-31",1.16
"1307","2019-08-01",1.1
"1308","2019-08-02",0.995
"1309","2019-08-05",1.01
"1310","2019-08-06",1.06
"1311","2019-08-07",1.09
"1312","2019-08-08",1.09
"1313","2019-08-09",1.1
"1314","2019-08-12",1.13
"1315","2019-08-13",1.15
"1316","2019-08-14",1.16
"1317","2019-08-15",1.11
"1318","2019-08-16",1.12
"1319","2019-08-19",1.15
"1320","2019-08-20",1.14
"1321","2019-08-21",1.12
"1322","2019-08-22",1.12
"1323","2019-08-23",1.07
"1324","2019-08-26",1.08
"1325","2019-08-27",1.04
"1326","2019-08-28",1.08
"1327","2019-08-29",1.11
"1328","2019-08-30",1.1
"1329","2019-09-03",1.12
"1330","2019-09-04",1.14
"1331","2019-09-05",1.25
"1332","2019-09-06",1.37
"1333","2019-09-09",1.36
"1334","2019-09-10",1.36
"1335","2019-09-11",1.46
"1336","2019-09-12",1.5
"1337","2019-09-13",1.44
"1338","2019-09-16",1.39
"1339","2019-09-17",1.3
"1340","2019-09-18",1.29
"1341","2019-09-19",1.18
"1342","2019-09-20",1.16
"1343","2019-09-23",1.14
"1344","2019-09-24",1.1
"1345","2019-09-25",1.04
"1346","2019-09-26",1.05
"1347","2019-09-27",1.12
"1348","2019-09-30",1.185
"1349","2019-10-01",1.14
"1350","2019-10-02",1.095
"1351","2019-10-03",1.12
"1352","2019-10-04",1.1
"1353","2019-10-07",1.18
"1354","2019-10-08",1.19
"1355","2019-10-09",1.16
"1356","2019-10-10",1.13
"1357","2019-10-11",1.13
"1358","2019-10-14",1.16
"1359","2019-10-15",1.25
"1360","2019-10-16",1.24
"1361","2019-10-17",1.19
"1362","2019-10-18",1.19
"1363","2019-10-21",1.23
"1364","2019-10-22",1.19
"1365","2019-10-23",1.19
"1366","2019-10-24",1.14
"1367","2019-10-25",1.11
"1368","2019-10-28",0.452
"1369","2019-10-29",0.371
"1370","2019-10-30",0.371
"1371","2019-10-31",1.2
"1372","2019-11-01",1.35
"1373","2019-11-04",1.78
"1374","2019-11-05",2.4
"1375","2019-11-06",2.47
"1376","2019-11-07",2.03
"1377","2019-11-08",2.18
"1378","2019-11-11",2.14
"1379","2019-11-12",2.21
"1380","2019-11-13",2.16
"1381","2019-11-14",2.38
"1382","2019-11-15",1.49
"1383","2019-11-18",1.37
"1384","2019-11-19",1.77
"1385","2019-11-20",1.77
"1386","2019-11-21",1.74
"1387","2019-11-22",1.74
"1388","2019-11-25",1.9
"1389","2019-11-26",2.09
"1390","2019-11-27",2.06
"1391","2019-11-29",2.1
"1392","2019-12-02",2.12
"1393","2019-12-03",2.06
"1394","2019-12-04",2.01
"1395","2019-12-05",2.03
"1396","2019-12-06",2.06
"1397","2019-12-09",1.99
"1398","2019-12-10",2
"1399","2019-12-11",1.99
"1400","2019-12-12",2.02
"1401","2019-12-13",2.07
"1402","2019-12-16",2.12
"1403","2019-12-17",2.13
"1404","2019-12-18",2.15
"1405","2019-12-19",2.3
"1406","2019-12-20",2.5
"1407","2019-12-23",2.68
"1408","2019-12-24",2.61
"1409","2019-12-26",2.49
"1410","2019-12-27",2.43
"1411","2019-12-30",2.46
"1412","2019-12-31",2.5
"1413","2020-01-02",2.97
"1414","2020-01-03",2.9
"1415","2020-01-06",2.85
"1416","2020-01-07",2.85
"1417","2020-01-08",2.92
"1418","2020-01-09",2.97
"1419","2020-01-10",2.95
"1420","2020-01-13",2.94
"1421","2020-01-14",2.98
"1422","2020-01-15",2.84
"1423","2020-01-16",2.93
"1424","2020-01-17",2.82
"1425","2020-01-21",2.79
"1426","2020-01-22",2.83
"1427","2020-01-23",3.08
"1428","2020-01-24",3.35
"1429","2020-01-27",3.41
"1430","2020-01-28",3.92
"1431","2020-01-29",3.84
"1432","2020-01-30",3.78
"1433","2020-01-31",3.7
"1434","2020-02-03",3.72
"1435","2020-02-04",3.74
"1436","2020-02-05",3.59
"1437","2020-02-06",3.69
"1438","2020-02-07",3.93
"1439","2020-02-10",4.01
"1440","2020-02-11",4.4
"1441","2020-02-12",4.32
"1442","2020-02-13",4.13
"1443","2020-02-14",4.07
"1444","2020-02-18",3.94
"1445","2020-02-19",3.66
"1446","2020-02-20",3.58
"1447","2020-02-21",3.095
"1448","2020-02-24",3.05
"1449","2020-02-25",3.02
"1450","2020-02-26",3.145
"1451","2020-02-27",2.74
"1452","2020-02-28",2.675
"1453","2020-03-02",2.54
"1454","2020-03-03",2.32
"1455","2020-03-04",2.34
"1456","2020-03-05",2.32
"1457","2020-03-06",2.56
"1458","2020-03-09",2.18
"1459","2020-03-10",2.11
"1460","2020-03-11",1.94
"1461","2020-03-12",1.68
"1462","2020-03-13",1.96
"1463","2020-03-16",1.67
"1464","2020-03-17",1.78
"1465","2020-03-18",1.67
"1466","2020-03-19",1.62
"1467","2020-03-20",1.62
"1468","2020-03-23",1.58
"1469","2020-03-24",1.88
"1470","2020-03-25",1.93
"1471","2020-03-26",2.01
"1472","2020-03-27",2.05
"1473","2020-03-30",2.15
"1474","2020-03-31",1.86
"1475","2020-04-01",1.86
"1476","2020-04-02",1.84
"1477","2020-04-03",1.85
"1478","2020-04-06",1.89
"1479","2020-04-07",1.81
"1480","2020-04-08",1.9
"1481","2020-04-09",2.18
"1482","2020-04-13",2.37
"1483","2020-04-14",2.32
"1484","2020-04-15",2.25
"1485","2020-04-16",2.23
"1486","2020-04-17",2.23
"1487","2020-04-20",2.18
"1488","2020-04-21",2.1
"1489","2020-04-22",2.19
"1490","2020-04-23",2.23
"1491","2020-04-24",2.3
"1492","2020-04-27",2.39
"1493","2020-04-28",2.53
"1494","2020-04-29",2.53
"1495","2020-04-30",2.425
"1496","2020-05-01",2.77
"1497","2020-05-04",2.76
"1498","2020-05-05",2.83
"1499","2020-05-06",2.46
"1500","2020-05-07",2.44
"1501","2020-05-08",2.59
"1502","2020-05-11",2.85
"1503","2020-05-12",2.75
"1504","2020-05-13",2.72
"1505","2020-05-14",2.66
"1506","2020-05-15",2.59
"1507","2020-05-18",2.84
"1508","2020-05-19",2.83
"1509","2020-05-20",2.86
"1510","2020-05-21",2.84
"1511","2020-05-22",2.86
"1512","2020-05-26",2.89
"1513","2020-05-27",3.19
"1514","2020-05-28",2.9
"1515","2020-05-29",2.82
"1516","2020-06-01",2.92
"1517","2020-06-02",2.92
"1518","2020-06-03",2.83
"1519","2020-06-04",2.85
"1520","2020-06-05",2.87
"1521","2020-06-08",2.85
"1522","2020-06-09",2.8
"1523","2020-06-10",2.91
"1524","2020-06-11",2.68
"1525","2020-06-12",2.79
"1526","2020-06-15",2.87
"1527","2020-06-16",2.84
"1528","2020-06-17",2.81
"1529","2020-06-18",2.77
"1530","2020-06-19",2.96
"1531","2020-06-22",2.87
"1532","2020-06-23",2.83
"1533","2020-06-24",2.9
"1534","2020-06-25",2.98
"1535","2020-06-26",2.82
"1536","2020-06-29",2.76
"1537","2020-06-30",2.78
"1538","2020-07-01",2.81
"1539","2020-07-02",2.83
"1540","2020-07-06",2.78
"1541","2020-07-07",2.66
"1542","2020-07-08",2.74
"1543","2020-07-09",2.57
"1544","2020-07-10",2.5
"1545","2020-07-13",2.375
"1546","2020-07-14",2.44
"1547","2020-07-15",2.54
"1548","2020-07-16",2.56
"1549","2020-07-17",2.54
"1550","2020-07-20",2.53
"1551","2020-07-21",2.55
"1552","2020-07-22",2.52
"1553","2020-07-23",2.52
"1554","2020-07-24",2.45
"1555","2020-07-27",2.43
"1556","2020-07-28",2.4
"1557","2020-07-29",2.44
"1558","2020-07-30",2.55
"1559","2020-07-31",2.5
"1560","2020-08-03",2.61
"1561","2020-08-04",2.7
"1562","2020-08-05",2.7
"1563","2020-08-06",2.66
"1564","2020-08-07",2.65
"1565","2020-08-10",2.69
"1566","2020-08-11",2.59
"1567","2020-08-12",2.405
"1568","2020-08-13",2.45
"1569","2020-08-14",2.84
"1570","2020-08-17",2.87
"1571","2020-08-18",2.84
"1572","2020-08-19",2.92
"1573","2020-08-20",2.94
"1574","2020-08-21",2.91
"1575","2020-08-24",2.93
"1576","2020-08-25",3.19
"1577","2020-08-26",3.08
"1578","2020-08-27",2.98
"1579","2020-08-28",3.05
"1580","2020-08-31",3.2
"1581","2020-09-01",2.95
"1582","2020-09-02",3.04
"1583","2020-09-03",2.93
"1584","2020-09-04",2.93
"1585","2020-09-08",3.01
"1586","2020-09-09",3.16
"1587","2020-09-10",3.54
"1588","2020-09-11",3.63
"1589","2020-09-14",3.74
"1590","2020-09-15",3.71
"1591","2020-09-16",3.78
"1592","2020-09-17",3.69
"1593","2020-09-18",3.8
"1594","2020-09-21",3.41
"1595","2020-09-22",3.11
"1596","2020-09-23",2.86
"1597","2020-09-24",2.8
"1598","2020-09-25",2.88
"1599","2020-09-28",2.84
"1600","2020-09-29",3.11
"1601","2020-09-30",3.04
"1602","2020-10-01",3.05
"1603","2020-10-02",3.06
"1604","2020-10-05",3.19
"1605","2020-10-06",3.1
"1606","2020-10-07",3.24
"1607","2020-10-08",3.15
"1608","2020-10-09",3.25
"1609","2020-10-12",3.17
"1610","2020-10-13",3.2
"1611","2020-10-14",3.03
"1612","2020-10-15",3.09
"1613","2020-10-16",3.08
"1614","2020-10-19",3.02
"1615","2020-10-20",2.98
"1616","2020-10-21",2.97
"1617","2020-10-22",3.01
"1618","2020-10-23",2.99
"1619","2020-10-26",2.87
"1620","2020-10-27",2.93
"1621","2020-10-28",2.87
"1622","2020-10-29",2.96
"1623","2020-10-30",2.72
"1624","2020-11-02",2.88
"1625","2020-11-03",2.95
"1626","2020-11-04",2.97
"1627","2020-11-05",2.97
"1628","2020-11-06",2.92
"1629","2020-11-09",2.89
"1630","2020-11-10",2.91
"1631","2020-11-11",2.92
"1632","2020-11-12",2.92
"1633","2020-11-13",2.87
"1634","2020-11-16",2.93
"1635","2020-11-17",2.93
"1636","2020-11-18",2.84
"1637","2020-11-19",2.86
"1638","2020-11-20",2.83
"1639","2020-11-23",2.72
"1640","2020-11-24",2.82
"1641","2020-11-25",2.78
"1642","2020-11-27",2.74
