"","date","REGI"
"1001","2016-01-11",8.24
"1002","2016-01-12",8.18
"1003","2016-01-13",8.1
"1004","2016-01-14",7.82
"1005","2016-01-15",7.35
"1006","2016-01-19",6.67
"1007","2016-01-20",6.47
"1008","2016-01-21",6.73
"1009","2016-01-22",6.61
"1010","2016-01-25",6.23
"1011","2016-01-26",6.17
"1012","2016-01-27",6.54
"1013","2016-01-28",6.85
"1014","2016-01-29",6.93
"1015","2016-02-01",7
"1016","2016-02-02",6.83
"1017","2016-02-03",7.3
"1018","2016-02-04",7.11
"1019","2016-02-05",6.93
"1020","2016-02-08",6.8
"1021","2016-02-09",6.67
"1022","2016-02-10",6.46
"1023","2016-02-11",6.43
"1024","2016-02-12",6.54
"1025","2016-02-16",6.68
"1026","2016-02-17",6.85
"1027","2016-02-18",6.72
"1028","2016-02-19",6.89
"1029","2016-02-22",6.91
"1030","2016-02-23",6.73
"1031","2016-02-24",6.87
"1032","2016-02-25",6.91
"1033","2016-02-26",7.07
"1034","2016-02-29",7.29
"1035","2016-03-01",7.27
"1036","2016-03-02",7.71
"1037","2016-03-03",7.8
"1038","2016-03-04",8.03
"1039","2016-03-07",8.38
"1040","2016-03-08",8.31
"1041","2016-03-09",8.34
"1042","2016-03-10",8.24
"1043","2016-03-11",8.52
"1044","2016-03-14",8.49
"1045","2016-03-15",8.1
"1046","2016-03-16",8.61
"1047","2016-03-17",8.83
"1048","2016-03-18",8.99
"1049","2016-03-21",8.93
"1050","2016-03-22",8.76
"1051","2016-03-23",8.83
"1052","2016-03-24",9.11
"1053","2016-03-28",9.06
"1054","2016-03-29",9.17
"1055","2016-03-30",9.33
"1056","2016-03-31",9.44
"1057","2016-04-01",9.48
"1058","2016-04-04",9.4
"1059","2016-04-05",9.15
"1060","2016-04-06",9.25
"1061","2016-04-07",8.88
"1062","2016-04-08",8.97
"1063","2016-04-11",9.05
"1064","2016-04-12",9.34
"1065","2016-04-13",9.35
"1066","2016-04-14",9.33
"1067","2016-04-15",9.28
"1068","2016-04-18",9.63
"1069","2016-04-19",9.8
"1070","2016-04-20",9.8
"1071","2016-04-21",9.89
"1072","2016-04-22",9.88
"1073","2016-04-25",9.85
"1074","2016-04-26",9.98
"1075","2016-04-27",9.89
"1076","2016-04-28",9.81
"1077","2016-04-29",9.72
"1078","2016-05-02",9.59
"1079","2016-05-03",9.26
"1080","2016-05-04",9.6
"1081","2016-05-05",9.27
"1082","2016-05-06",9.29
"1083","2016-05-09",9.09
"1084","2016-05-10",9.19
"1085","2016-05-11",9.51
"1086","2016-05-12",9.2
"1087","2016-05-13",9.32
"1088","2016-05-16",9.32
"1089","2016-05-17",9.23
"1090","2016-05-18",9.31
"1091","2016-05-19",9.34
"1092","2016-05-20",9.58
"1093","2016-05-23",9.66
"1094","2016-05-24",9.76
"1095","2016-05-25",9.87
"1096","2016-05-26",8.62
"1097","2016-05-27",8.96
"1098","2016-05-31",9.21
"1099","2016-06-01",9.41
"1100","2016-06-02",9.62
"1101","2016-06-03",9.47
"1102","2016-06-06",9.45
"1103","2016-06-07",9.64
"1104","2016-06-08",9.43
"1105","2016-06-09",9.31
"1106","2016-06-10",8.96
"1107","2016-06-13",8.88
"1108","2016-06-14",8.66
"1109","2016-06-15",8.6
"1110","2016-06-16",8.47
"1111","2016-06-17",8.37
"1112","2016-06-20",8.38
"1113","2016-06-21",8.41
"1114","2016-06-22",8.58
"1115","2016-06-23",8.89
"1116","2016-06-24",8.62
"1117","2016-06-27",7.95
"1118","2016-06-28",8.18
"1119","2016-06-29",8.19
"1120","2016-06-30",8.83
"1121","2016-07-01",8.86
"1122","2016-07-05",8.6
"1123","2016-07-06",8.83
"1124","2016-07-07",8.36
"1125","2016-07-08",8.51
"1126","2016-07-11",8.85
"1127","2016-07-12",8.87
"1128","2016-07-13",8.8
"1129","2016-07-14",8.91
"1130","2016-07-15",8.91
"1131","2016-07-18",8.92
"1132","2016-07-19",8.89
"1133","2016-07-20",8.87
"1134","2016-07-21",8.93
"1135","2016-07-22",8.9
"1136","2016-07-25",8.83
"1137","2016-07-26",8.86
"1138","2016-07-27",9.13
"1139","2016-07-28",9.38
"1140","2016-07-29",9.75
"1141","2016-08-01",9.45
"1142","2016-08-02",9.47
"1143","2016-08-03",9.74
"1144","2016-08-04",9.65
"1145","2016-08-05",9.64
"1146","2016-08-08",9.66
"1147","2016-08-09",9.61
"1148","2016-08-10",9.38
"1149","2016-08-11",9.41
"1150","2016-08-12",9.25
"1151","2016-08-15",9.22
"1152","2016-08-16",9.08
"1153","2016-08-17",9.13
"1154","2016-08-18",9.23
"1155","2016-08-19",9.29
"1156","2016-08-22",8.92
"1157","2016-08-23",8.85
"1158","2016-08-24",8.58
"1159","2016-08-25",8.72
"1160","2016-08-26",8.7
"1161","2016-08-29",8.69
"1162","2016-08-30",8.77
"1163","2016-08-31",8.97
"1164","2016-09-01",8.87
"1165","2016-09-02",8.88
"1166","2016-09-06",8.82
"1167","2016-09-07",8.83
"1168","2016-09-08",8.89
"1169","2016-09-09",8.46
"1170","2016-09-12",8.59
"1171","2016-09-13",8.24
"1172","2016-09-14",8.07
"1173","2016-09-15",8.16
"1174","2016-09-16",8.07
"1175","2016-09-19",8.25
"1176","2016-09-20",8.14
"1177","2016-09-21",8.3
"1178","2016-09-22",8.45
"1179","2016-09-23",8.27
"1180","2016-09-26",7.97
"1181","2016-09-27",8.06
"1182","2016-09-28",8.38
"1183","2016-09-29",8.26
"1184","2016-09-30",8.47
"1185","2016-10-03",8.45
"1186","2016-10-04",8.7
"1187","2016-10-05",8.81
"1188","2016-10-06",9.22
"1189","2016-10-07",9.07
"1190","2016-10-10",9.08
"1191","2016-10-11",9.02
"1192","2016-10-12",9.02
"1193","2016-10-13",8.85
"1194","2016-10-14",8.87
"1195","2016-10-17",8.87
"1196","2016-10-18",8.85
"1197","2016-10-19",9.13
"1198","2016-10-20",9.04
"1199","2016-10-21",9.09
"1200","2016-10-24",9.06
"1201","2016-10-25",8.8
"1202","2016-10-26",8.66
"1203","2016-10-27",8.5
"1204","2016-10-28",8.51
"1205","2016-10-31",8.75
"1206","2016-11-01",8.8
"1207","2016-11-02",9.05
"1208","2016-11-03",8.35
"1209","2016-11-04",8.4
"1210","2016-11-07",8.85
"1211","2016-11-08",9.25
"1212","2016-11-09",9
"1213","2016-11-10",9.35
"1214","2016-11-11",9.2
"1215","2016-11-14",9.3
"1216","2016-11-15",9.15
"1217","2016-11-16",9.3
"1218","2016-11-17",9.15
"1219","2016-11-18",9.5
"1220","2016-11-21",9.7
"1221","2016-11-22",9.6
"1222","2016-11-23",9.8
"1223","2016-11-25",9.75
"1224","2016-11-28",9.65
"1225","2016-11-29",9.6
"1226","2016-11-30",9.75
"1227","2016-12-01",9.9
"1228","2016-12-02",9.8
"1229","2016-12-05",9.9
"1230","2016-12-06",9.85
"1231","2016-12-07",10.25
"1232","2016-12-08",10.35
"1233","2016-12-09",10.25
"1234","2016-12-12",10
"1235","2016-12-13",10.05
"1236","2016-12-14",9.6
"1237","2016-12-15",9.55
"1238","2016-12-16",9.75
"1239","2016-12-19",9.8
"1240","2016-12-20",10.05
"1241","2016-12-21",10.05
"1242","2016-12-22",9.85
"1243","2016-12-23",9.9
"1244","2016-12-27",9.95
"1245","2016-12-28",10
"1246","2016-12-29",9.9
"1247","2016-12-30",9.7
"1248","2017-01-03",9.95
"1249","2017-01-04",9.9
"1250","2017-01-05",9.65
"1251","2017-01-06",9.5
"1252","2017-01-09",9.2
"1253","2017-01-10",9.3
"1254","2017-01-11",9.25
"1255","2017-01-12",9.1
"1256","2017-01-13",9.1
"1257","2017-01-17",8.9
"1258","2017-01-18",8.95
"1259","2017-01-19",8.9
"1260","2017-01-20",9
"1261","2017-01-23",9.1
"1262","2017-01-24",9.05
"1263","2017-01-25",8.95
"1264","2017-01-26",8.95
"1265","2017-01-27",8.95
"1266","2017-01-30",8.45
"1267","2017-01-31",8.7
"1268","2017-02-01",8.45
"1269","2017-02-02",8.4
"1270","2017-02-03",8.6
"1271","2017-02-06",8.45
"1272","2017-02-07",8.65
"1273","2017-02-08",8.7
"1274","2017-02-09",8.85
"1275","2017-02-10",9.05
"1276","2017-02-13",8.75
"1277","2017-02-14",8.85
"1278","2017-02-15",8.6
"1279","2017-02-16",8.8
"1280","2017-02-17",9
"1281","2017-02-21",8.8
"1282","2017-02-22",8.7
"1283","2017-02-23",8.7
"1284","2017-02-24",8.43
"1285","2017-02-27",8.7
"1286","2017-02-28",8.9
"1287","2017-03-01",9.35
"1288","2017-03-02",9.3
"1289","2017-03-03",9.1
"1290","2017-03-06",9
"1291","2017-03-07",9
"1292","2017-03-08",9.4
"1293","2017-03-09",9.45
"1294","2017-03-10",9.5
"1295","2017-03-13",9.7
"1296","2017-03-14",9.8
"1297","2017-03-15",9.9
"1298","2017-03-16",10.15
"1299","2017-03-17",10.5
"1300","2017-03-20",10.4
"1301","2017-03-21",10.05
"1302","2017-03-22",10
"1303","2017-03-23",10.05
"1304","2017-03-24",9.95
"1305","2017-03-27",9.9
"1306","2017-03-28",9.85
"1307","2017-03-29",10.2
"1308","2017-03-30",10.15
"1309","2017-03-31",10.45
"1310","2017-04-03",10.35
"1311","2017-04-04",10.3
"1312","2017-04-05",9.95
"1313","2017-04-06",10.1
"1314","2017-04-07",9.95
"1315","2017-04-10",10.25
"1316","2017-04-11",10.3
"1317","2017-04-12",10.2
"1318","2017-04-13",9.9
"1319","2017-04-17",10.2
"1320","2017-04-18",9.95
"1321","2017-04-19",10.1
"1322","2017-04-20",10.25
"1323","2017-04-21",10.3
"1324","2017-04-24",10.35
"1325","2017-04-25",10.5
"1326","2017-04-26",10.48
"1327","2017-04-27",10.55
"1328","2017-04-28",10.45
"1329","2017-05-01",10.55
"1330","2017-05-02",10.55
"1331","2017-05-03",10.3
"1332","2017-05-04",10.15
"1333","2017-05-05",11.8
"1334","2017-05-08",12.25
"1335","2017-05-09",12.5
"1336","2017-05-10",12.45
"1337","2017-05-11",11.85
"1338","2017-05-12",11.65
"1339","2017-05-15",11.4
"1340","2017-05-16",11.5
"1341","2017-05-17",11.15
"1342","2017-05-18",11.5
"1343","2017-05-19",11.4
"1344","2017-05-22",11.35
"1345","2017-05-23",11.3
"1346","2017-05-24",11.3
"1347","2017-05-25",11.3
"1348","2017-05-26",11.3
"1349","2017-05-30",11.05
"1350","2017-05-31",11.3
"1351","2017-06-01",11.45
"1352","2017-06-02",11.45
"1353","2017-06-05",11.35
"1354","2017-06-06",11.35
"1355","2017-06-07",11.05
"1356","2017-06-08",11.2
"1357","2017-06-09",11.4
"1358","2017-06-12",11.8
"1359","2017-06-13",11.95
"1360","2017-06-14",12
"1361","2017-06-15",12.2
"1362","2017-06-16",12.38
"1363","2017-06-19",12
"1364","2017-06-20",12.35
"1365","2017-06-21",12.1
"1366","2017-06-22",12
"1367","2017-06-23",12.5
"1368","2017-06-26",12.8
"1369","2017-06-27",12.65
"1370","2017-06-28",12.55
"1371","2017-06-29",12.75
"1372","2017-06-30",12.95
"1373","2017-07-03",13.1
"1374","2017-07-05",12.4
"1375","2017-07-06",12.35
"1376","2017-07-07",12.3
"1377","2017-07-10",12.4
"1378","2017-07-11",12.05
"1379","2017-07-12",12.1
"1380","2017-07-13",12.2
"1381","2017-07-14",12.25
"1382","2017-07-17",12.3
"1383","2017-07-18",12.25
"1384","2017-07-19",12.3
"1385","2017-07-20",12.4
"1386","2017-07-21",12.55
"1387","2017-07-24",12.75
"1388","2017-07-25",12.75
"1389","2017-07-26",12.6
"1390","2017-07-27",12.6
"1391","2017-07-28",12.55
"1392","2017-07-31",12.5
"1393","2017-08-01",12.65
"1394","2017-08-02",12.55
"1395","2017-08-03",12.7
"1396","2017-08-04",12
"1397","2017-08-07",12.03
"1398","2017-08-08",11.75
"1399","2017-08-09",11.65
"1400","2017-08-10",11.55
"1401","2017-08-11",11.55
"1402","2017-08-14",11.6
"1403","2017-08-15",11.5
"1404","2017-08-16",11.15
"1405","2017-08-17",10.95
"1406","2017-08-18",11.1
"1407","2017-08-21",11.1
"1408","2017-08-22",11.2
"1409","2017-08-23",11.6
"1410","2017-08-24",11.75
"1411","2017-08-25",12
"1412","2017-08-28",12
"1413","2017-08-29",12.05
"1414","2017-08-30",12.1
"1415","2017-08-31",12.1
"1416","2017-09-01",12.25
"1417","2017-09-05",12.25
"1418","2017-09-06",12.15
"1419","2017-09-07",12.25
"1420","2017-09-08",12.05
"1421","2017-09-11",12.2
"1422","2017-09-12",12.6
"1423","2017-09-13",12.75
"1424","2017-09-14",12.75
"1425","2017-09-15",12.95
"1426","2017-09-18",13
"1427","2017-09-19",12.9
"1428","2017-09-20",13.4
"1429","2017-09-21",13.1
"1430","2017-09-22",13.15
"1431","2017-09-25",13.35
"1432","2017-09-26",13.25
"1433","2017-09-27",12.45
"1434","2017-09-28",12.2
"1435","2017-09-29",12.15
"1436","2017-10-02",12.35
"1437","2017-10-03",12.4
"1438","2017-10-04",12.2
"1439","2017-10-05",12.1
"1440","2017-10-06",11.6
"1441","2017-10-09",11.6
"1442","2017-10-10",11.75
"1443","2017-10-11",11.7
"1444","2017-10-12",11.55
"1445","2017-10-13",11.5
"1446","2017-10-16",11.4
"1447","2017-10-17",11.2
"1448","2017-10-18",11.6
"1449","2017-10-19",11.7
"1450","2017-10-20",12.05
"1451","2017-10-23",11.9
"1452","2017-10-24",12.1
"1453","2017-10-25",12
"1454","2017-10-26",11.95
"1455","2017-10-27",12.1
"1456","2017-10-30",12
"1457","2017-10-31",12.1
"1458","2017-11-01",11.83
"1459","2017-11-02",11.65
"1460","2017-11-03",11.55
"1461","2017-11-06",11.7
"1462","2017-11-07",11.8
"1463","2017-11-08",12
"1464","2017-11-09",11.5
"1465","2017-11-10",11.35
"1466","2017-11-13",11.1
"1467","2017-11-14",11
"1468","2017-11-15",10.6
"1469","2017-11-16",10.9
"1470","2017-11-17",10.9
"1471","2017-11-20",11.25
"1472","2017-11-21",11.25
"1473","2017-11-22",11.15
"1474","2017-11-24",11.2
"1475","2017-11-27",10.9
"1476","2017-11-28",10.8
"1477","2017-11-29",10.85
"1478","2017-11-30",11.35
"1479","2017-12-01",11.4
"1480","2017-12-04",11.15
"1481","2017-12-05",11.3
"1482","2017-12-06",11.4
"1483","2017-12-07",11.5
"1484","2017-12-08",11.55
"1485","2017-12-11",11.7
"1486","2017-12-12",11.4
"1487","2017-12-13",11
"1488","2017-12-14",10.9
"1489","2017-12-15",11.35
"1490","2017-12-18",11.35
"1491","2017-12-19",11.8
"1492","2017-12-20",11.8
"1493","2017-12-21",11.95
"1494","2017-12-22",11.75
"1495","2017-12-26",11.5
"1496","2017-12-27",11.85
"1497","2017-12-28",12
"1498","2017-12-29",11.8
"1499","2018-01-02",11.9
"1500","2018-01-03",11.75
"1501","2018-01-04",11.55
"1502","2018-01-05",11.3
"1503","2018-01-08",11.05
"1504","2018-01-09",11.05
"1505","2018-01-10",11
"1506","2018-01-11",11.3
"1507","2018-01-12",11.25
"1508","2018-01-16",11
"1509","2018-01-17",11.13
"1510","2018-01-18",10.9
"1511","2018-01-19",11.05
"1512","2018-01-22",10.95
"1513","2018-01-23",10.9
"1514","2018-01-24",10.95
"1515","2018-01-25",10.95
"1516","2018-01-26",11
"1517","2018-01-29",10.7
"1518","2018-01-30",10.6
"1519","2018-01-31",10.7
"1520","2018-02-01",10.4
"1521","2018-02-02",10.25
"1522","2018-02-05",9.8
"1523","2018-02-06",9.85
"1524","2018-02-07",9.9
"1525","2018-02-08",10.3
"1526","2018-02-09",11
"1527","2018-02-12",10.85
"1528","2018-02-13",10.85
"1529","2018-02-14",11.05
"1530","2018-02-15",11.25
"1531","2018-02-16",11.65
"1532","2018-02-20",11.35
"1533","2018-02-21",11.6
"1534","2018-02-22",11.45
"1535","2018-02-23",11.35
"1536","2018-02-26",11.25
"1537","2018-02-27",11
"1538","2018-02-28",11.1
"1539","2018-03-01",10.8
"1540","2018-03-02",10.9
"1541","2018-03-05",10.9
"1542","2018-03-06",10.9
"1543","2018-03-07",10.85
"1544","2018-03-08",10.9
"1545","2018-03-09",11.2
"1546","2018-03-12",10.9
"1547","2018-03-13",11.05
"1548","2018-03-14",11.3
"1549","2018-03-15",11.75
"1550","2018-03-16",12.05
"1551","2018-03-19",12.25
"1552","2018-03-20",12.25
"1553","2018-03-21",12.3
"1554","2018-03-22",12.2
"1555","2018-03-23",12.1
"1556","2018-03-26",12.65
"1557","2018-03-27",12.65
"1558","2018-03-28",12.6
"1559","2018-03-29",12.8
"1560","2018-04-02",12.8
"1561","2018-04-03",13
"1562","2018-04-04",13.2
"1563","2018-04-05",13.7
"1564","2018-04-06",13.8
"1565","2018-04-09",13.5
"1566","2018-04-10",13.5
"1567","2018-04-11",13.5
"1568","2018-04-12",13.45
"1569","2018-04-13",13.5
"1570","2018-04-16",13.4
"1571","2018-04-17",13.1
"1572","2018-04-18",13.35
"1573","2018-04-19",12.95
"1574","2018-04-20",12.95
"1575","2018-04-23",13
"1576","2018-04-24",13.05
"1577","2018-04-25",13
"1578","2018-04-26",13.25
"1579","2018-04-27",13.15
"1580","2018-04-30",12.9
"1581","2018-05-01",13.15
"1582","2018-05-02",13.3
"1583","2018-05-03",13.35
"1584","2018-05-04",13.2
"1585","2018-05-07",13.25
"1586","2018-05-08",13.45
"1587","2018-05-09",13.5
"1588","2018-05-10",13.7
"1589","2018-05-11",13.75
"1590","2018-05-14",15.1
"1591","2018-05-15",15.45
"1592","2018-05-16",15.65
"1593","2018-05-17",16.65
"1594","2018-05-18",16.950001
"1595","2018-05-21",17.549999
"1596","2018-05-22",17.35
"1597","2018-05-23",17.4
"1598","2018-05-24",17.6
"1599","2018-05-25",17.6
"1600","2018-05-29",18
"1601","2018-05-30",17.85
"1602","2018-05-31",17.85
"1603","2018-06-01",17.65
"1604","2018-06-04",17.5
"1605","2018-06-05",17.5
"1606","2018-06-06",17.75
"1607","2018-06-07",17.950001
"1608","2018-06-08",18.1
"1609","2018-06-11",17.549999
"1610","2018-06-12",17.25
"1611","2018-06-13",16.950001
"1612","2018-06-14",17.15
"1613","2018-06-15",17.25
"1614","2018-06-18",18.200001
"1615","2018-06-19",18.200001
"1616","2018-06-20",18.049999
"1617","2018-06-21",17.4
"1618","2018-06-22",17.950001
"1619","2018-06-25",18.049999
"1620","2018-06-26",17.950001
"1621","2018-06-27",17.75
"1622","2018-06-28",17.549999
"1623","2018-06-29",17.85
"1624","2018-07-02",17.5
"1625","2018-07-03",17.25
"1626","2018-07-05",17.299999
"1627","2018-07-06",17.200001
"1628","2018-07-09",17.15
"1629","2018-07-10",17.299999
"1630","2018-07-11",17.299999
"1631","2018-07-12",17.299999
"1632","2018-07-13",17.299999
"1633","2018-07-16",16.9
"1634","2018-07-17",16.799999
"1635","2018-07-18",17.15
"1636","2018-07-19",17.049999
"1637","2018-07-20",16.700001
"1638","2018-07-23",16.25
"1639","2018-07-24",16.549999
"1640","2018-07-25",16.549999
"1641","2018-07-26",16.450001
"1642","2018-07-27",16.549999
"1643","2018-07-30",16.85
"1644","2018-07-31",17.049999
"1645","2018-08-01",17.5
"1646","2018-08-02",17.75
"1647","2018-08-03",17.6
"1648","2018-08-06",17.85
"1649","2018-08-07",20.4
"1650","2018-08-08",20.35
"1651","2018-08-09",20.25
"1652","2018-08-10",21.049999
"1653","2018-08-13",21.35
"1654","2018-08-14",21.629999
"1655","2018-08-15",21.75
"1656","2018-08-16",22.4
"1657","2018-08-17",23.1
"1658","2018-08-20",24.25
"1659","2018-08-21",25.049999
"1660","2018-08-22",26
"1661","2018-08-23",26.65
"1662","2018-08-24",26.4
"1663","2018-08-27",26.450001
"1664","2018-08-28",25.75
"1665","2018-08-29",26.200001
"1666","2018-08-30",26.35
"1667","2018-08-31",26.950001
"1668","2018-09-04",26.85
"1669","2018-09-05",27.5
"1670","2018-09-06",26.049999
"1671","2018-09-07",26.200001
"1672","2018-09-10",26.75
"1673","2018-09-11",27.1
"1674","2018-09-12",27.799999
"1675","2018-09-13",27.75
"1676","2018-09-14",27.200001
"1677","2018-09-17",27.25
"1678","2018-09-18",27.6
"1679","2018-09-19",26.75
"1680","2018-09-20",26.15
"1681","2018-09-21",27.299999
"1682","2018-09-24",27.35
"1683","2018-09-25",27.200001
"1684","2018-09-26",27.25
"1685","2018-09-27",27.85
"1686","2018-09-28",28.799999
"1687","2018-10-01",27.84
"1688","2018-10-02",28.299999
"1689","2018-10-03",28.709999
"1690","2018-10-04",27.92
"1691","2018-10-05",28.48
"1692","2018-10-08",27.809999
"1693","2018-10-09",27.74
"1694","2018-10-10",26.08
"1695","2018-10-11",26.389999
"1696","2018-10-12",26.959999
"1697","2018-10-15",28.57
"1698","2018-10-16",29.870001
"1699","2018-10-17",29.98
"1700","2018-10-18",31.139999
"1701","2018-10-19",29.610001
"1702","2018-10-22",28.92
"1703","2018-10-23",28.91
"1704","2018-10-24",27.5
"1705","2018-10-25",28.1
"1706","2018-10-26",29.59
"1707","2018-10-29",29.389999
"1708","2018-10-30",31.32
"1709","2018-10-31",31.08
"1710","2018-11-01",31.209999
"1711","2018-11-02",28.690001
"1712","2018-11-05",28.32
"1713","2018-11-06",28.889999
"1714","2018-11-07",24.93
"1715","2018-11-08",25
"1716","2018-11-09",25.709999
"1717","2018-11-12",25.09
"1718","2018-11-13",25.18
"1719","2018-11-14",26.110001
"1720","2018-11-15",26.27
"1721","2018-11-16",26.59
"1722","2018-11-19",26.52
"1723","2018-11-20",26.27
"1724","2018-11-21",26.84
"1725","2018-11-23",25.07
"1726","2018-11-26",25.33
"1727","2018-11-27",27.389999
"1728","2018-11-28",27.870001
"1729","2018-11-29",27.51
"1730","2018-11-30",26.950001
"1731","2018-12-03",27.190001
"1732","2018-12-04",26.68
"1733","2018-12-06",26.969999
"1734","2018-12-07",26.200001
"1735","2018-12-10",25.84
"1736","2018-12-11",26.26
"1737","2018-12-12",25.84
"1738","2018-12-13",25.620001
"1739","2018-12-14",24.82
"1740","2018-12-17",24.190001
"1741","2018-12-18",24
"1742","2018-12-19",24.860001
"1743","2018-12-20",23.84
"1744","2018-12-21",23.27
"1745","2018-12-24",23.67
"1746","2018-12-26",25.07
"1747","2018-12-27",25.209999
"1748","2018-12-28",25.33
"1749","2018-12-31",25.700001
"1750","2019-01-02",26.01
"1751","2019-01-03",25.389999
"1752","2019-01-04",26.07
"1753","2019-01-07",26.08
"1754","2019-01-08",26.559999
"1755","2019-01-09",26.43
"1756","2019-01-10",26.4
"1757","2019-01-11",26.190001
"1758","2019-01-14",26.219999
"1759","2019-01-15",26.6
"1760","2019-01-16",26.889999
"1761","2019-01-17",27.57
"1762","2019-01-18",27.99
"1763","2019-01-22",27.01
"1764","2019-01-23",26.75
"1765","2019-01-24",26.84
"1766","2019-01-25",27.27
"1767","2019-01-28",27.139999
"1768","2019-01-29",27.49
"1769","2019-01-30",28.219999
"1770","2019-01-31",28.9
"1771","2019-02-01",28.68
"1772","2019-02-04",28.549999
"1773","2019-02-05",28.360001
"1774","2019-02-06",28.120001
"1775","2019-02-07",27.85
"1776","2019-02-08",26.35
"1777","2019-02-11",26.379999
"1778","2019-02-12",26.01
"1779","2019-02-13",26.59
"1780","2019-02-14",26.43
"1781","2019-02-15",26.42
"1782","2019-02-19",26.41
"1783","2019-02-20",26.469999
"1784","2019-02-21",26.57
"1785","2019-02-22",26.91
"1786","2019-02-25",26.51
"1787","2019-02-26",26.639999
"1788","2019-02-27",26.889999
"1789","2019-02-28",26.57
"1790","2019-03-01",26.469999
"1791","2019-03-04",26.83
"1792","2019-03-05",26.780001
"1793","2019-03-06",24
"1794","2019-03-07",23.49
"1795","2019-03-08",23.09
"1796","2019-03-11",23.25
"1797","2019-03-12",23.58
"1798","2019-03-13",24.18
"1799","2019-03-14",23.93
"1800","2019-03-15",23.24
"1801","2019-03-18",23.389999
"1802","2019-03-19",22.74
"1803","2019-03-20",22.48
"1804","2019-03-21",22.67
"1805","2019-03-22",22.379999
"1806","2019-03-25",22.32
"1807","2019-03-26",22.719999
"1808","2019-03-27",22.91
"1809","2019-03-28",22.52
"1810","2019-03-29",21.959999
"1811","2019-04-01",21.93
"1812","2019-04-02",21.809999
"1813","2019-04-03",21.98
"1814","2019-04-04",22.5
"1815","2019-04-05",23.27
"1816","2019-04-08",22.719999
"1817","2019-04-09",22.690001
"1818","2019-04-10",23.450001
"1819","2019-04-11",23.139999
"1820","2019-04-12",23.33
"1821","2019-04-15",23.16
"1822","2019-04-16",23.219999
"1823","2019-04-17",23.02
"1824","2019-04-18",23.059999
"1825","2019-04-22",23.66
"1826","2019-04-23",23.17
"1827","2019-04-24",23.15
"1828","2019-04-25",23.290001
"1829","2019-04-26",23.67
"1830","2019-04-29",24.110001
"1831","2019-04-30",24.120001
"1832","2019-05-01",23.459999
"1833","2019-05-02",22.52
"1834","2019-05-03",17.879999
"1835","2019-05-06",17.48
"1836","2019-05-07",16.91
"1837","2019-05-08",16.879999
"1838","2019-05-09",16.969999
"1839","2019-05-10",16.959999
"1840","2019-05-13",16.690001
"1841","2019-05-14",16.690001
"1842","2019-05-15",16.67
"1843","2019-05-16",16.719999
"1844","2019-05-17",16.34
"1845","2019-05-20",16.370001
"1846","2019-05-21",16.24
"1847","2019-05-22",16.049999
"1848","2019-05-23",15.92
"1849","2019-05-24",16.01
"1850","2019-05-28",16
"1851","2019-05-29",15.84
"1852","2019-05-30",15.58
"1853","2019-05-31",15.64
"1854","2019-06-03",15.35
"1855","2019-06-04",15.1
"1856","2019-06-05",14.38
"1857","2019-06-06",14.09
"1858","2019-06-07",14.35
"1859","2019-06-10",14.05
"1860","2019-06-11",13.99
"1861","2019-06-12",13.54
"1862","2019-06-13",14.01
"1863","2019-06-14",14.07
"1864","2019-06-17",14.31
"1865","2019-06-18",15.21
"1866","2019-06-19",16.07
"1867","2019-06-20",16.16
"1868","2019-06-21",16.43
"1869","2019-06-24",16.209999
"1870","2019-06-25",15.82
"1871","2019-06-26",15.97
"1872","2019-06-27",16.139999
"1873","2019-06-28",15.86
"1874","2019-07-01",16.129999
"1875","2019-07-02",15.77
"1876","2019-07-03",15.74
"1877","2019-07-05",15.83
"1878","2019-07-08",15.95
"1879","2019-07-09",15.87
"1880","2019-07-10",15.56
"1881","2019-07-11",15.61
"1882","2019-07-12",15.6
"1883","2019-07-15",15.43
"1884","2019-07-16",15.35
"1885","2019-07-17",15.24
"1886","2019-07-18",15.34
"1887","2019-07-19",15.55
"1888","2019-07-22",15.11
"1889","2019-07-23",15.29
"1890","2019-07-24",14.55
"1891","2019-07-25",13.34
"1892","2019-07-26",13.87
"1893","2019-07-29",13.85
"1894","2019-07-30",13.76
"1895","2019-07-31",13.59
"1896","2019-08-01",13.61
"1897","2019-08-02",13.22
"1898","2019-08-05",12.69
"1899","2019-08-06",12.63
"1900","2019-08-07",11.92
"1901","2019-08-08",12.72
"1902","2019-08-09",12.85
"1903","2019-08-12",12.26
"1904","2019-08-13",12.3
"1905","2019-08-14",11.35
"1906","2019-08-15",10.95
"1907","2019-08-16",10.77
"1908","2019-08-19",10.93
"1909","2019-08-20",10.71
"1910","2019-08-21",10.83
"1911","2019-08-22",11.03
"1912","2019-08-23",11.62
"1913","2019-08-26",11.51
"1914","2019-08-27",11.12
"1915","2019-08-28",11.53
"1916","2019-08-29",12
"1917","2019-08-30",12.17
"1918","2019-09-03",12
"1919","2019-09-04",12.5
"1920","2019-09-05",13.47
"1921","2019-09-06",14.08
"1922","2019-09-09",14.64
"1923","2019-09-10",15.07
"1924","2019-09-11",15.25
"1925","2019-09-12",15.34
"1926","2019-09-13",15.89
"1927","2019-09-16",15.77
"1928","2019-09-17",15.03
"1929","2019-09-18",14.7
"1930","2019-09-19",14.88
