"","date","INSM"
"1015","2011-01-11",6.3
"1016","2011-01-12",6.4
"1017","2011-01-13",6.5
"1018","2011-01-14",6.5
"1019","2011-01-18",6.1
"1020","2011-01-19",6
"1021","2011-01-20",6
"1022","2011-01-21",5.9
"1023","2011-01-24",6
"1024","2011-01-25",5.9
"1025","2011-01-26",5.8
"1026","2011-01-27",6
"1027","2011-01-28",5.9
"1028","2011-01-31",5.9
"1029","2011-02-01",5.9
"1030","2011-02-02",5.9
"1031","2011-02-03",5.8
"1032","2011-02-04",5.9
"1033","2011-02-07",5.9
"1034","2011-02-08",5.9
"1035","2011-02-09",5.9
"1036","2011-02-10",5.9
"1037","2011-02-11",5.9
"1038","2011-02-14",5.9
"1039","2011-02-15",5.9
"1040","2011-02-16",5.9
"1041","2011-02-17",5.9
"1042","2011-02-18",5.9
"1043","2011-02-22",5.6
"1044","2011-02-23",5.3
"1045","2011-02-24",5.3
"1046","2011-02-25",5.5
"1047","2011-02-28",5.5
"1048","2011-03-01",5
"1049","2011-03-02",5
"1050","2011-03-03",5.35
"1051","2011-03-04",5.1
"1052","2011-03-07",4.94
"1053","2011-03-08",5.03
"1054","2011-03-09",5.03
"1055","2011-03-10",4.98
"1056","2011-03-11",4.97
"1057","2011-03-14",5.01
"1058","2011-03-15",4.89
"1059","2011-03-16",5.02
"1060","2011-03-17",4.92
"1061","2011-03-18",4.69
"1062","2011-03-21",4.78
"1063","2011-03-22",4.8
"1064","2011-03-23",5.13
"1065","2011-03-24",5.29
"1066","2011-03-25",6.19
"1067","2011-03-28",6.4
"1068","2011-03-29",6.39
"1069","2011-03-30",6.61
"1070","2011-03-31",6.75
"1071","2011-04-01",7.28
"1072","2011-04-04",8.35
"1073","2011-04-05",7.94
"1074","2011-04-06",7.79
"1075","2011-04-07",7.71
"1076","2011-04-08",7.68
"1077","2011-04-11",7.7
"1078","2011-04-12",7.82
"1079","2011-04-13",8.41
"1080","2011-04-14",8.5
"1081","2011-04-15",8.75
"1082","2011-04-18",9.15
"1083","2011-04-19",9.39
"1084","2011-04-20",9.6
"1085","2011-04-21",9.59
"1086","2011-04-25",8.88
"1087","2011-04-26",8.84
"1088","2011-04-27",8.87
"1089","2011-04-28",8.95
"1090","2011-04-29",8.71
"1091","2011-05-02",8.83
"1092","2011-05-03",8.59
"1093","2011-05-04",8.34
"1094","2011-05-05",8.09
"1095","2011-05-06",8.19
"1096","2011-05-09",8.75
"1097","2011-05-10",8.32
"1098","2011-05-11",8.19
"1099","2011-05-12",8.51
"1100","2011-05-13",8.32
"1101","2011-05-16",8.07
"1102","2011-05-17",8.37
"1103","2011-05-18",8.41
"1104","2011-05-19",8.72
"1105","2011-05-20",9.05
"1106","2011-05-23",9.13
"1107","2011-05-24",9.92
"1108","2011-05-25",10.36
"1109","2011-05-26",10.4
"1110","2011-05-27",10.51
"1111","2011-05-31",10.72
"1112","2011-06-01",10.31
"1113","2011-06-02",10.4
"1114","2011-06-03",10.48
"1115","2011-06-06",10.39
"1116","2011-06-07",10.29
"1117","2011-06-08",9.83
"1118","2011-06-09",10.1
"1119","2011-06-10",11.72
"1120","2011-06-13",13.15
"1121","2011-06-14",12.51
"1122","2011-06-15",12.11
"1123","2011-06-16",12.09
"1124","2011-06-17",11.97
"1125","2011-06-20",11.91
"1126","2011-06-21",11.75
"1127","2011-06-22",11.85
"1128","2011-06-23",11.73
"1129","2011-06-24",12
"1130","2011-06-27",11.8
"1131","2011-06-28",12.47
"1132","2011-06-29",12.14
"1133","2011-06-30",11.99
"1134","2011-07-01",12.07
"1135","2011-07-05",12.07
"1136","2011-07-06",12.07
"1137","2011-07-07",12.2
"1138","2011-07-08",12.27
"1139","2011-07-11",12.01
"1140","2011-07-12",12.19
"1141","2011-07-13",11.97
"1142","2011-07-14",12.01
"1143","2011-07-15",11.74
"1144","2011-07-18",11.41
"1145","2011-07-19",11.97
"1146","2011-07-20",11.83
"1147","2011-07-21",11.78
"1148","2011-07-22",11.34
"1149","2011-07-25",11.62
"1150","2011-07-26",11.53
"1151","2011-07-27",11.11
"1152","2011-07-28",11.36
"1153","2011-07-29",11.49
"1154","2011-08-01",11.35
"1155","2011-08-02",5.39
"1156","2011-08-03",5.09
"1157","2011-08-04",4.16
"1158","2011-08-05",4.01
"1159","2011-08-08",3.47
"1160","2011-08-09",3.82
"1161","2011-08-10",3.7
"1162","2011-08-11",4.79
"1163","2011-08-12",4.45
"1164","2011-08-15",4.65
"1165","2011-08-16",4.45
"1166","2011-08-17",4.23
"1167","2011-08-18",4.05
"1168","2011-08-19",3.83
"1169","2011-08-22",3.85
"1170","2011-08-23",4.25
"1171","2011-08-24",4.34
"1172","2011-08-25",4.25
"1173","2011-08-26",4.45
"1174","2011-08-29",4.87
"1175","2011-08-30",4.81
"1176","2011-08-31",4.75
"1177","2011-09-01",4.51
"1178","2011-09-02",4.25
"1179","2011-09-06",4.13
"1180","2011-09-07",4.69
"1181","2011-09-08",4.36
"1182","2011-09-09",4.14
"1183","2011-09-12",4.22
"1184","2011-09-13",4.28
"1185","2011-09-14",4.41
"1186","2011-09-15",4.48
"1187","2011-09-16",5.16
"1188","2011-09-19",4.93
"1189","2011-09-20",4.95
"1190","2011-09-21",4.61
"1191","2011-09-22",4.52
"1192","2011-09-23",4.56
"1193","2011-09-26",4.91
"1194","2011-09-27",4.96
"1195","2011-09-28",4.91
"1196","2011-09-29",4.95
"1197","2011-09-30",5.08
"1198","2011-10-03",4.31
"1199","2011-10-04",4.3
"1200","2011-10-05",4.71
"1201","2011-10-06",4.81
"1202","2011-10-07",4.35
"1203","2011-10-10",3.01
"1204","2011-10-11",3.37
"1205","2011-10-12",3.54
"1206","2011-10-13",3.5
"1207","2011-10-14",3.32
"1208","2011-10-17",3.36
"1209","2011-10-18",3.48
"1210","2011-10-19",3.31
"1211","2011-10-20",3.24
"1212","2011-10-21",3.38
"1213","2011-10-24",3.57
"1214","2011-10-25",3.47
"1215","2011-10-26",3.52
"1216","2011-10-27",3.8
"1217","2011-10-28",3.76
"1218","2011-10-31",3.53
"1219","2011-11-01",3.31
"1220","2011-11-02",3.49
"1221","2011-11-03",3.45
"1222","2011-11-04",3.45
"1223","2011-11-07",3.31
"1224","2011-11-08",3.24
"1225","2011-11-09",3.1
"1226","2011-11-10",3.12
"1227","2011-11-11",3.03
"1228","2011-11-14",3.01
"1229","2011-11-15",2.99
"1230","2011-11-16",3.01
"1231","2011-11-17",2.98
"1232","2011-11-18",2.93
"1233","2011-11-21",2.83
"1234","2011-11-22",2.79
"1235","2011-11-23",2.71
"1236","2011-11-25",2.64
"1237","2011-11-28",2.84
"1238","2011-11-29",2.81
"1239","2011-11-30",3.22
"1240","2011-12-01",3.17
"1241","2011-12-02",3.22
"1242","2011-12-05",3.29
"1243","2011-12-06",3.32
"1244","2011-12-07",3.26
"1245","2011-12-08",3.08
"1246","2011-12-09",3.21
"1247","2011-12-12",3.14
"1248","2011-12-13",3.06
"1249","2011-12-14",3.3
"1250","2011-12-15",3.16
"1251","2011-12-16",3.18
"1252","2011-12-19",2.95
"1253","2011-12-20",3.06
"1254","2011-12-21",3.03
"1255","2011-12-22",3.16
"1256","2011-12-23",3.15
"1257","2011-12-27",3.1
"1258","2011-12-28",3.03
"1259","2011-12-29",3.11
"1260","2011-12-30",3.05
"1261","2012-01-03",3.15
"1262","2012-01-04",3.13
"1263","2012-01-05",3.19
"1264","2012-01-06",3.19
"1265","2012-01-09",3.23
"1266","2012-01-10",3.31
"1267","2012-01-11",3.41
"1268","2012-01-12",3.44
"1269","2012-01-13",3.48
"1270","2012-01-17",3.52
"1271","2012-01-18",3.69
"1272","2012-01-19",3.8
"1273","2012-01-20",5.01
"1274","2012-01-23",4.81
"1275","2012-01-24",5.02
"1276","2012-01-25",4.93
"1277","2012-01-26",4.87
"1278","2012-01-27",4.9
"1279","2012-01-30",4.84
"1280","2012-01-31",4.82
"1281","2012-02-01",4.89
"1282","2012-02-02",5.1
"1283","2012-02-03",5.35
"1284","2012-02-06",5.26
"1285","2012-02-07",5.12
"1286","2012-02-08",5.18
"1287","2012-02-09",5
"1288","2012-02-10",4.83
"1289","2012-02-13",4.76
"1290","2012-02-14",4.49
"1291","2012-02-15",4.39
"1292","2012-02-16",4.66
"1293","2012-02-17",4.59
"1294","2012-02-21",4.52
"1295","2012-02-22",4.35
"1296","2012-02-23",4.52
"1297","2012-02-24",4.55
"1298","2012-02-27",4.5
"1299","2012-02-28",4.41
"1300","2012-02-29",4.26
"1301","2012-03-01",4.2
"1302","2012-03-02",3.9
"1303","2012-03-05",4.06
"1304","2012-03-06",3.91
"1305","2012-03-07",3.93
"1306","2012-03-08",3.92
"1307","2012-03-09",3.96
"1308","2012-03-12",3.94
"1309","2012-03-13",4.05
"1310","2012-03-14",3.93
"1311","2012-03-15",3.98
"1312","2012-03-16",3.84
"1313","2012-03-19",3.9
"1314","2012-03-20",3.84
"1315","2012-03-21",3.77
"1316","2012-03-22",3.63
"1317","2012-03-23",3.73
"1318","2012-03-26",3.89
"1319","2012-03-27",3.73
"1320","2012-03-28",3.73
"1321","2012-03-29",3.66
"1322","2012-03-30",3.63
"1323","2012-04-02",3.75
"1324","2012-04-03",3.72
"1325","2012-04-04",3.58
"1326","2012-04-05",3.6
"1327","2012-04-09",3.31
"1328","2012-04-10",3.29
"1329","2012-04-11",3.33
"1330","2012-04-12",3.26
"1331","2012-04-13",3
"1332","2012-04-16",3.02
"1333","2012-04-17",2.99
"1334","2012-04-18",2.93
"1335","2012-04-19",2.9
"1336","2012-04-20",3.12
"1337","2012-04-23",3.06
"1338","2012-04-24",2.94
"1339","2012-04-25",2.96
"1340","2012-04-26",2.92
"1341","2012-04-27",2.92
"1342","2012-04-30",2.89
"1343","2012-05-01",2.82
"1344","2012-05-02",2.73
"1345","2012-05-03",2.71
"1346","2012-05-04",2.7
"1347","2012-05-07",4.1
"1348","2012-05-08",3.48
"1349","2012-05-09",3.3
"1350","2012-05-10",3.05
"1351","2012-05-11",3.1
"1352","2012-05-14",3.19
"1353","2012-05-15",3.02
"1354","2012-05-16",2.97
"1355","2012-05-17",2.89
"1356","2012-05-18",2.87
"1357","2012-05-21",3.06
"1358","2012-05-22",2.9
"1359","2012-05-23",3.05
"1360","2012-05-24",3
"1361","2012-05-25",2.98
"1362","2012-05-29",2.97
"1363","2012-05-30",2.94
"1364","2012-05-31",2.82
"1365","2012-06-01",2.92
"1366","2012-06-04",3.27
"1367","2012-06-05",3.54
"1368","2012-06-06",3.5
"1369","2012-06-07",3.68
"1370","2012-06-08",3.64
"1371","2012-06-11",3.37
"1372","2012-06-12",3.27
"1373","2012-06-13",3.09
"1374","2012-06-14",3.02
"1375","2012-06-15",3.36
"1376","2012-06-18",3.27
"1377","2012-06-19",3.08
"1378","2012-06-20",3.15
"1379","2012-06-21",3
"1380","2012-06-22",3.09
"1381","2012-06-25",3.31
"1382","2012-06-26",3.12
"1383","2012-06-27",3.12
"1384","2012-06-28",3.26
"1385","2012-06-29",3.26
"1386","2012-07-02",3.44
"1387","2012-07-03",3.43
"1388","2012-07-05",3.63
"1389","2012-07-06",3.52
"1390","2012-07-09",3.56
"1391","2012-07-10",3.55
"1392","2012-07-11",3.68
"1393","2012-07-12",3.58
"1394","2012-07-13",3.77
"1395","2012-07-16",3.72
"1396","2012-07-17",3.73
"1397","2012-07-18",3.69
"1398","2012-07-19",3.69
"1399","2012-07-20",3.65
"1400","2012-07-23",3.48
"1401","2012-07-24",3.44
"1402","2012-07-25",3.45
"1403","2012-07-26",3.36
"1404","2012-07-27",3.46
"1405","2012-07-30",3.45
"1406","2012-07-31",3.4
"1407","2012-08-01",3.34
"1408","2012-08-02",3.37
"1409","2012-08-03",3.41
"1410","2012-08-06",3.36
"1411","2012-08-07",3.26
"1412","2012-08-08",3.13
"1413","2012-08-09",3.11
"1414","2012-08-10",3.02
"1415","2012-08-13",3.15
"1416","2012-08-14",3.12
"1417","2012-08-15",3.07
"1418","2012-08-16",3.17
"1419","2012-08-17",3.08
"1420","2012-08-20",3.14
"1421","2012-08-21",3.17
"1422","2012-08-22",3.17
"1423","2012-08-23",3.14
"1424","2012-08-24",3.15
"1425","2012-08-27",3.12
"1426","2012-08-28",3.21
"1427","2012-08-29",3.25
"1428","2012-08-30",3.29
"1429","2012-08-31",3.24
"1430","2012-09-04",3.33
"1431","2012-09-05",3.38
"1432","2012-09-06",3.36
"1433","2012-09-07",3.43
"1434","2012-09-10",3.4
"1435","2012-09-11",3.42
"1436","2012-09-12",3.39
"1437","2012-09-13",3.48
"1438","2012-09-14",3.47
"1439","2012-09-17",3.6
"1440","2012-09-18",3.73
"1441","2012-09-19",3.94
"1442","2012-09-20",3.98
"1443","2012-09-21",3.75
"1444","2012-09-24",4.13
"1445","2012-09-25",4.05
"1446","2012-09-26",4.13
"1447","2012-09-27",4.07
"1448","2012-09-28",4.55
"1449","2012-10-01",4.65
"1450","2012-10-02",4.97
"1451","2012-10-03",5.34
"1452","2012-10-04",6.3
"1453","2012-10-05",6.36
"1454","2012-10-08",6.59
"1455","2012-10-09",6.76
"1456","2012-10-10",6.69
"1457","2012-10-11",6.44
"1458","2012-10-12",6.32
"1459","2012-10-15",6.3
"1460","2012-10-16",6.35
"1461","2012-10-17",6.66
"1462","2012-10-18",6.63
"1463","2012-10-19",6.6
"1464","2012-10-22",6.34
"1465","2012-10-23",6.39
"1466","2012-10-24",6.55
"1467","2012-10-25",6.75
"1468","2012-10-26",6.22
"1469","2012-10-31",6.39
"1470","2012-11-01",6.45
"1471","2012-11-02",6.33
"1472","2012-11-05",6.61
"1473","2012-11-06",6.51
"1474","2012-11-07",6.65
"1475","2012-11-08",6.82
"1476","2012-11-09",6.88
"1477","2012-11-12",6.98
"1478","2012-11-13",7.51
"1479","2012-11-14",7.45
"1480","2012-11-15",7.65
"1481","2012-11-16",7.68
"1482","2012-11-19",7.83
"1483","2012-11-20",8
"1484","2012-11-21",8
"1485","2012-11-23",7.99
"1486","2012-11-26",7.99
"1487","2012-11-27",8
"1488","2012-11-28",7.87
"1489","2012-11-29",7.59
"1490","2012-11-30",7.16
"1491","2012-12-03",7.18
"1492","2012-12-04",7.19
"1493","2012-12-05",6.99
"1494","2012-12-06",7.03
"1495","2012-12-07",6.99
"1496","2012-12-10",6.81
"1497","2012-12-11",6.94
"1498","2012-12-12",6.69
"1499","2012-12-13",6.53
"1500","2012-12-14",6.46
"1501","2012-12-17",6.35
"1502","2012-12-18",6.36
"1503","2012-12-19",6.41
"1504","2012-12-20",6.43
"1505","2012-12-21",6.56
"1506","2012-12-24",6.45
"1507","2012-12-26",6.42
"1508","2012-12-27",6.4
"1509","2012-12-28",6.44
"1510","2012-12-31",6.69
"1511","2013-01-02",6.96
"1512","2013-01-03",6.93
"1513","2013-01-04",6.75
"1514","2013-01-07",6.85
"1515","2013-01-08",6.84
"1516","2013-01-09",6.93
"1517","2013-01-10",6.93
"1518","2013-01-11",6.7
"1519","2013-01-14",6.7
"1520","2013-01-15",6.62
"1521","2013-01-16",6.42
"1522","2013-01-17",6.51
"1523","2013-01-18",6.4
"1524","2013-01-22",6.47
"1525","2013-01-23",6.37
"1526","2013-01-24",6.22
"1527","2013-01-25",6.25
"1528","2013-01-28",6.3
"1529","2013-01-29",6.27
"1530","2013-01-30",6.1
"1531","2013-01-31",5.85
"1532","2013-02-01",5.8
"1533","2013-02-04",5.72
"1534","2013-02-05",5.87
"1535","2013-02-06",5.81
"1536","2013-02-07",5.8
"1537","2013-02-08",5.85
"1538","2013-02-11",6
"1539","2013-02-12",6.18
"1540","2013-02-13",6.12
"1541","2013-02-14",6.11
"1542","2013-02-15",6.18
"1543","2013-02-19",6.31
"1544","2013-02-20",6.36
"1545","2013-02-21",6.37
"1546","2013-02-22",6.29
"1547","2013-02-25",6.22
"1548","2013-02-26",5.91
"1549","2013-02-27",6.03
"1550","2013-02-28",6.16
"1551","2013-03-01",6.07
"1552","2013-03-04",6.04
"1553","2013-03-05",5.99
"1554","2013-03-06",6.09
"1555","2013-03-07",6.26
"1556","2013-03-08",6.26
"1557","2013-03-11",6.54
"1558","2013-03-12",6.82
"1559","2013-03-13",6.75
"1560","2013-03-14",6.71
"1561","2013-03-15",6.57
"1562","2013-03-18",6.9
"1563","2013-03-19",6.93
"1564","2013-03-20",6.9
"1565","2013-03-21",6.83
"1566","2013-03-22",7.38
"1567","2013-03-25",7.44
"1568","2013-03-26",7.48
"1569","2013-03-27",7.33
"1570","2013-03-28",7.49
"1571","2013-04-01",7.45
"1572","2013-04-02",7.39
"1573","2013-04-03",7.2
"1574","2013-04-04",6.9
"1575","2013-04-05",7.18
"1576","2013-04-08",7.1
"1577","2013-04-09",6.98
"1578","2013-04-10",7.19
"1579","2013-04-11",7.35
"1580","2013-04-12",7.55
"1581","2013-04-15",7.32
"1582","2013-04-16",7.57
"1583","2013-04-17",7.45
"1584","2013-04-18",7.2
"1585","2013-04-19",7.48
"1586","2013-04-22",7.56
"1587","2013-04-23",7.54
"1588","2013-04-24",8.87
"1589","2013-04-25",9.87
"1590","2013-04-26",9.62
"1591","2013-04-29",9.64
"1592","2013-04-30",9.16
"1593","2013-05-01",8.77
"1594","2013-05-02",8.71
"1595","2013-05-03",8.97
"1596","2013-05-06",9.04
"1597","2013-05-07",8.92
"1598","2013-05-08",8.59
"1599","2013-05-09",8.56
"1600","2013-05-10",8.35
"1601","2013-05-13",8.87
"1602","2013-05-14",9.14
"1603","2013-05-15",10.64
"1604","2013-05-16",10.56
"1605","2013-05-17",10.9
"1606","2013-05-20",11.63
"1607","2013-05-21",11.33
"1608","2013-05-22",12.44
"1609","2013-05-23",12.44
"1610","2013-05-24",12.93
"1611","2013-05-28",12.85
"1612","2013-05-29",13.21
"1613","2013-05-30",13.87
"1614","2013-05-31",13.42
"1615","2013-06-03",13.22
"1616","2013-06-04",13.04
"1617","2013-06-05",12.49
"1618","2013-06-06",12.84
"1619","2013-06-07",12.94
"1620","2013-06-10",13.08
"1621","2013-06-11",12.63
"1622","2013-06-12",12.3
"1623","2013-06-13",12.69
"1624","2013-06-14",12.61
"1625","2013-06-17",12.78
"1626","2013-06-18",12.76
"1627","2013-06-19",12.23
"1628","2013-06-20",12.11
"1629","2013-06-21",12.02
"1630","2013-06-24",12
"1631","2013-06-25",11.37
"1632","2013-06-26",11.65
"1633","2013-06-27",11.74
"1634","2013-06-28",11.96
"1635","2013-07-01",9.72
"1636","2013-07-02",10.04
"1637","2013-07-03",10.06
"1638","2013-07-05",10.34
"1639","2013-07-08",10.11
"1640","2013-07-09",9.99
"1641","2013-07-10",10.9
"1642","2013-07-11",10.75
"1643","2013-07-12",10.81
"1644","2013-07-15",10.92
"1645","2013-07-16",10.77
"1646","2013-07-17",11.78
"1647","2013-07-18",11.75
"1648","2013-07-19",12.08
"1649","2013-07-22",11.84
"1650","2013-07-23",11.66
"1651","2013-07-24",11.35
"1652","2013-07-25",11.37
"1653","2013-07-26",11.24
"1654","2013-07-29",10.9
"1655","2013-07-30",11.14
"1656","2013-07-31",11.06
"1657","2013-08-01",10.69
"1658","2013-08-02",11.13
"1659","2013-08-05",11.32
"1660","2013-08-06",11.81
"1661","2013-08-07",11
"1662","2013-08-08",10.71
"1663","2013-08-09",10.57
"1664","2013-08-12",10.35
"1665","2013-08-13",10.61
"1666","2013-08-14",10.87
"1667","2013-08-15",10.85
"1668","2013-08-16",11.25
"1669","2013-08-19",11.46
"1670","2013-08-20",11.71
"1671","2013-08-21",12.13
"1672","2013-08-22",12.5
"1673","2013-08-23",13.57
"1674","2013-08-26",13.77
"1675","2013-08-27",14.18
"1676","2013-08-28",14.97
"1677","2013-08-29",15.11
"1678","2013-08-30",15.21
"1679","2013-09-03",15.45
"1680","2013-09-04",15.32
"1681","2013-09-05",15.39
"1682","2013-09-06",15.15
"1683","2013-09-09",15.28
"1684","2013-09-10",15.14
"1685","2013-09-11",14.95
"1686","2013-09-12",15.9
"1687","2013-09-13",16.15
"1688","2013-09-16",15.88
"1689","2013-09-17",16.139999
"1690","2013-09-18",15.4
"1691","2013-09-19",15.63
"1692","2013-09-20",15.16
"1693","2013-09-23",14.55
"1694","2013-09-24",14.27
"1695","2013-09-25",14.8
"1696","2013-09-26",15.14
"1697","2013-09-27",15.25
"1698","2013-09-30",15.61
"1699","2013-10-01",15.98
"1700","2013-10-02",16.059999
"1701","2013-10-03",15.62
"1702","2013-10-04",15.18
"1703","2013-10-07",14.65
"1704","2013-10-08",13.87
"1705","2013-10-09",12.32
"1706","2013-10-10",12.78
"1707","2013-10-11",13.21
"1708","2013-10-14",13.04
"1709","2013-10-15",14.11
"1710","2013-10-16",15.53
"1711","2013-10-17",16.08
"1712","2013-10-18",15.25
"1713","2013-10-21",15.29
"1714","2013-10-22",14.01
"1715","2013-10-23",13.96
"1716","2013-10-24",13.57
"1717","2013-10-25",14.69
"1718","2013-10-28",14.73
"1719","2013-10-29",14.92
"1720","2013-10-30",14.56
"1721","2013-10-31",14.24
"1722","2013-11-01",14.56
"1723","2013-11-04",14.81
"1724","2013-11-05",15.02
"1725","2013-11-06",14.55
"1726","2013-11-07",14.23
"1727","2013-11-08",15.06
"1728","2013-11-11",15.5
"1729","2013-11-12",15.4
"1730","2013-11-13",15.48
"1731","2013-11-14",15.24
"1732","2013-11-15",15.22
"1733","2013-11-18",14.64
"1734","2013-11-19",14.72
"1735","2013-11-20",14.93
"1736","2013-11-21",15.22
"1737","2013-11-22",15.3
"1738","2013-11-25",15.44
"1739","2013-11-26",15.13
"1740","2013-11-27",16.08
"1741","2013-11-29",16.200001
"1742","2013-12-02",16.540001
"1743","2013-12-03",17.09
"1744","2013-12-04",17.33
"1745","2013-12-05",16.93
"1746","2013-12-06",16.549999
"1747","2013-12-09",16.190001
"1748","2013-12-10",16.309999
"1749","2013-12-11",15.9
"1750","2013-12-12",15.91
"1751","2013-12-13",15.76
"1752","2013-12-16",15.51
"1753","2013-12-17",15.17
"1754","2013-12-18",15.35
"1755","2013-12-19",15.29
"1756","2013-12-20",16.27
"1757","2013-12-23",16.700001
"1758","2013-12-24",16.75
"1759","2013-12-26",16.99
"1760","2013-12-27",17.110001
"1761","2013-12-30",17.09
"1762","2013-12-31",17
"1763","2014-01-02",17.139999
"1764","2014-01-03",17.030001
"1765","2014-01-06",18.049999
"1766","2014-01-07",17.98
"1767","2014-01-08",18.469999
"1768","2014-01-09",19.58
"1769","2014-01-10",20.49
"1770","2014-01-13",20.299999
"1771","2014-01-14",21.27
"1772","2014-01-15",21.27
"1773","2014-01-16",20.82
"1774","2014-01-17",21.209999
"1775","2014-01-21",21.540001
"1776","2014-01-22",21.309999
"1777","2014-01-23",20.860001
"1778","2014-01-24",20.17
"1779","2014-01-27",20.17
"1780","2014-01-28",19.99
"1781","2014-01-29",19.440001
"1782","2014-01-30",20.9
"1783","2014-01-31",20.42
"1784","2014-02-03",19.299999
"1785","2014-02-04",19.16
"1786","2014-02-05",19.02
"1787","2014-02-06",18.709999
"1788","2014-02-07",18.889999
"1789","2014-02-10",19.110001
"1790","2014-02-11",18.120001
"1791","2014-02-12",17.120001
"1792","2014-02-13",16.74
"1793","2014-02-14",16.610001
"1794","2014-02-18",18.18
"1795","2014-02-19",18.32
"1796","2014-02-20",18.67
"1797","2014-02-21",18.49
"1798","2014-02-24",18.799999
"1799","2014-02-25",18.889999
"1800","2014-02-26",19.559999
"1801","2014-02-27",20.48
"1802","2014-02-28",20.01
"1803","2014-03-03",19.879999
"1804","2014-03-04",19.84
"1805","2014-03-05",19.450001
"1806","2014-03-06",18.07
"1807","2014-03-07",17.940001
"1808","2014-03-10",17.719999
"1809","2014-03-11",17.16
"1810","2014-03-12",17.85
"1811","2014-03-13",18.91
"1812","2014-03-14",19.18
"1813","2014-03-17",19.209999
"1814","2014-03-18",19.5
"1815","2014-03-19",18.92
"1816","2014-03-20",18.58
"1817","2014-03-21",18.42
"1818","2014-03-24",18.59
"1819","2014-03-25",18.299999
"1820","2014-03-26",15.91
"1821","2014-03-27",17.049999
"1822","2014-03-28",17.129999
"1823","2014-03-31",19.040001
"1824","2014-04-01",19.73
"1825","2014-04-02",19.639999
"1826","2014-04-03",18.389999
"1827","2014-04-04",17.389999
"1828","2014-04-07",17.190001
"1829","2014-04-08",16.41
"1830","2014-04-09",16.6
"1831","2014-04-10",15.6
"1832","2014-04-11",14.56
"1833","2014-04-14",13.56
"1834","2014-04-15",12.57
"1835","2014-04-16",12.53
"1836","2014-04-17",13.41
"1837","2014-04-21",14.45
"1838","2014-04-22",14.04
"1839","2014-04-23",14.51
"1840","2014-04-24",14.07
"1841","2014-04-25",13.38
"1842","2014-04-28",12.7
"1843","2014-04-29",13.79
"1844","2014-04-30",13.94
"1845","2014-05-01",14.16
"1846","2014-05-02",14.46
"1847","2014-05-05",14.99
"1848","2014-05-06",13.92
"1849","2014-05-07",13.75
"1850","2014-05-08",13.71
"1851","2014-05-09",14.46
"1852","2014-05-12",15.73
"1853","2014-05-13",15.26
"1854","2014-05-14",14.83
"1855","2014-05-15",14.17
"1856","2014-05-16",13.85
"1857","2014-05-19",13.09
"1858","2014-05-20",13.97
"1859","2014-05-21",13.47
"1860","2014-05-22",13.61
"1861","2014-05-23",13.29
"1862","2014-05-27",13.22
"1863","2014-05-28",13.24
"1864","2014-05-29",13.26
"1865","2014-05-30",13.14
"1866","2014-06-02",12.58
"1867","2014-06-03",12.2
"1868","2014-06-04",12.1
"1869","2014-06-05",12.26
"1870","2014-06-06",12.67
"1871","2014-06-09",12.91
"1872","2014-06-10",13
"1873","2014-06-11",12.91
"1874","2014-06-12",12.55
"1875","2014-06-13",12.41
"1876","2014-06-16",12.76
"1877","2014-06-17",12.47
"1878","2014-06-18",17.780001
"1879","2014-06-19",18.799999
"1880","2014-06-20",18.74
"1881","2014-06-23",18.52
"1882","2014-06-24",18.5
"1883","2014-06-25",18.879999
"1884","2014-06-26",19.32
"1885","2014-06-27",19.51
"1886","2014-06-30",19.98
"1887","2014-07-01",20.040001
"1888","2014-07-02",20.110001
"1889","2014-07-03",20.01
"1890","2014-07-07",19.4
"1891","2014-07-08",18.99
"1892","2014-07-09",19.08
"1893","2014-07-10",18.83
"1894","2014-07-11",19.01
"1895","2014-07-14",18.950001
"1896","2014-07-15",18.309999
"1897","2014-07-16",17.790001
"1898","2014-07-17",17.209999
"1899","2014-07-18",17.82
"1900","2014-07-21",17.74
"1901","2014-07-22",17.700001
"1902","2014-07-23",18.120001
"1903","2014-07-24",17.610001
"1904","2014-07-25",17.5
"1905","2014-07-28",17.1
"1906","2014-07-29",17.5
"1907","2014-07-30",17.51
"1908","2014-07-31",17.09
"1909","2014-08-01",17.25
"1910","2014-08-04",12.66
"1911","2014-08-05",12.84
"1912","2014-08-06",12.13
"1913","2014-08-07",11.65
"1914","2014-08-08",11.82
"1915","2014-08-11",11.81
"1916","2014-08-12",11.81
"1917","2014-08-13",13.09
"1918","2014-08-14",13.48
"1919","2014-08-15",13.18
"1920","2014-08-18",13.5
"1921","2014-08-19",13.73
"1922","2014-08-20",13.45
"1923","2014-08-21",13.16
"1924","2014-08-22",13.15
"1925","2014-08-25",13.46
"1926","2014-08-26",14.04
"1927","2014-08-27",13.94
"1928","2014-08-28",13.82
"1929","2014-08-29",13.93
"1930","2014-09-02",13.81
"1931","2014-09-03",14.04
"1932","2014-09-04",13.96
"1933","2014-09-05",13.96
"1934","2014-09-08",14.69
"1935","2014-09-09",13.79
"1936","2014-09-10",13.93
"1937","2014-09-11",13.75
"1938","2014-09-12",13.58
"1939","2014-09-15",13.37
"1940","2014-09-16",13.25
"1941","2014-09-17",13.29
"1942","2014-09-18",13.18
"1943","2014-09-19",13.21
"1944","2014-09-22",12.84
"1945","2014-09-23",12.81
