"","date","AWK"
"166","2008-12-16",20.940001
"167","2008-12-17",21.82
"168","2008-12-18",20.74
"169","2008-12-19",21.09
"170","2008-12-22",22.059999
"171","2008-12-23",22.16
"172","2008-12-24",21.92
"173","2008-12-26",21.780001
"174","2008-12-29",20.940001
"175","2008-12-30",19.75
"176","2008-12-31",20.879999
"177","2009-01-02",21.120001
"178","2009-01-05",20.49
"179","2009-01-06",20.49
"180","2009-01-07",20.02
"181","2009-01-08",20.190001
"182","2009-01-09",20.709999
"183","2009-01-12",19.84
"184","2009-01-13",20.08
"185","2009-01-14",19.9
"186","2009-01-15",20.34
"187","2009-01-16",20.450001
"188","2009-01-20",20.360001
"189","2009-01-21",20.790001
"190","2009-01-22",20.700001
"191","2009-01-23",20.780001
"192","2009-01-26",20.85
"193","2009-01-27",21.27
"194","2009-01-28",21.360001
"195","2009-01-29",21.139999
"196","2009-01-30",21.18
"197","2009-02-02",20.76
"198","2009-02-03",21.059999
"199","2009-02-04",20.709999
"200","2009-02-05",20.9
"201","2009-02-06",21.030001
"202","2009-02-09",21.48
"203","2009-02-10",21.24
"204","2009-02-11",21.129999
"205","2009-02-12",21.049999
"206","2009-02-13",20.639999
"207","2009-02-17",20.83
"208","2009-02-18",20.57
"209","2009-02-19",20.75
"210","2009-02-20",20.700001
"211","2009-02-23",20.209999
"212","2009-02-24",19.75
"213","2009-02-25",19.209999
"214","2009-02-26",18.5
"215","2009-02-27",18.549999
"216","2009-03-02",17.83
"217","2009-03-03",16.83
"218","2009-03-04",17.18
"219","2009-03-05",16.959999
"220","2009-03-06",16.82
"221","2009-03-09",16.66
"222","2009-03-10",16.530001
"223","2009-03-11",16.709999
"224","2009-03-12",16.610001
"225","2009-03-13",18.16
"226","2009-03-16",19.01
"227","2009-03-17",18.25
"228","2009-03-18",18.629999
"229","2009-03-19",18.299999
"230","2009-03-20",18.389999
"231","2009-03-23",18.049999
"232","2009-03-24",18.09
"233","2009-03-25",18.379999
"234","2009-03-26",18.51
"235","2009-03-27",18.549999
"236","2009-03-30",18.5
"237","2009-03-31",19.24
"238","2009-04-01",18.27
"239","2009-04-02",18.18
"240","2009-04-03",18.34
"241","2009-04-06",18.24
"242","2009-04-07",18.17
"243","2009-04-08",18.4
"244","2009-04-09",18.24
"245","2009-04-13",17.690001
"246","2009-04-14",17.6
"247","2009-04-15",17.799999
"248","2009-04-16",18.629999
"249","2009-04-17",18.790001
"250","2009-04-20",18.49
"251","2009-04-21",18.469999
"252","2009-04-22",18.1
"253","2009-04-23",18.07
"254","2009-04-24",18
"255","2009-04-27",18.41
"256","2009-04-28",18.219999
"257","2009-04-29",18.42
"258","2009-04-30",18
"259","2009-05-01",17.59
"260","2009-05-04",17.610001
"261","2009-05-05",17.66
"262","2009-05-06",18.16
"263","2009-05-07",18.34
"264","2009-05-08",18.549999
"265","2009-05-11",18.49
"266","2009-05-12",18.1
"267","2009-05-13",17.91
"268","2009-05-14",17.67
"269","2009-05-15",17.120001
"270","2009-05-18",17.200001
"271","2009-05-19",17.280001
"272","2009-05-20",17.26
"273","2009-05-21",17.129999
"274","2009-05-22",17.07
"275","2009-05-26",17.49
"276","2009-05-27",16.950001
"277","2009-05-28",17.23
"278","2009-05-29",17.280001
"279","2009-06-01",16.799999
"280","2009-06-02",17.059999
"281","2009-06-03",17.23
"282","2009-06-04",17.49
"283","2009-06-05",17.43
"284","2009-06-08",17.76
"285","2009-06-09",18
"286","2009-06-10",18.309999
"287","2009-06-11",18.620001
"288","2009-06-12",18.68
"289","2009-06-15",18.48
"290","2009-06-16",18.33
"291","2009-06-17",18.360001
"292","2009-06-18",18.549999
"293","2009-06-19",18.58
"294","2009-06-22",18.6
"295","2009-06-23",18.629999
"296","2009-06-24",18.549999
"297","2009-06-25",18.790001
"298","2009-06-26",19.07
"299","2009-06-29",19.26
"300","2009-06-30",19.110001
"301","2009-07-01",19.110001
"302","2009-07-02",18.780001
"303","2009-07-06",18.620001
"304","2009-07-07",18.360001
"305","2009-07-08",18.389999
"306","2009-07-09",18.280001
"307","2009-07-10",18.4
"308","2009-07-13",18.690001
"309","2009-07-14",18.93
"310","2009-07-15",18.450001
"311","2009-07-16",18.59
"312","2009-07-17",18.709999
"313","2009-07-20",18.860001
"314","2009-07-21",18.83
"315","2009-07-22",18.85
"316","2009-07-23",19.26
"317","2009-07-24",19.360001
"318","2009-07-27",19.549999
"319","2009-07-28",19.83
"320","2009-07-29",19.75
"321","2009-07-30",19.57
"322","2009-07-31",19.709999
"323","2009-08-03",19.940001
"324","2009-08-04",19.99
"325","2009-08-05",20
"326","2009-08-06",19.799999
"327","2009-08-07",20.129999
"328","2009-08-10",20.379999
"329","2009-08-11",20.219999
"330","2009-08-12",19.530001
"331","2009-08-13",19.34
"332","2009-08-14",19.139999
"333","2009-08-17",19.25
"334","2009-08-18",19.389999
"335","2009-08-19",19.860001
"336","2009-08-20",20.07
"337","2009-08-21",20.09
"338","2009-08-24",19.98
"339","2009-08-25",20.24
"340","2009-08-26",20.469999
"341","2009-08-27",20.360001
"342","2009-08-28",20.209999
"343","2009-08-31",20.1
"344","2009-09-01",19.959999
"345","2009-09-02",19.889999
"346","2009-09-03",19.780001
"347","2009-09-04",19.809999
"348","2009-09-08",19.99
"349","2009-09-09",19.9
"350","2009-09-10",19.940001
"351","2009-09-11",19.82
"352","2009-09-14",19.9
"353","2009-09-15",20.17
"354","2009-09-16",20.43
"355","2009-09-17",20.48
"356","2009-09-18",20.25
"357","2009-09-21",20.209999
"358","2009-09-22",20.07
"359","2009-09-23",20.1
"360","2009-09-24",19.83
"361","2009-09-25",19.74
"362","2009-09-28",20.17
"363","2009-09-29",20.190001
"364","2009-09-30",19.940001
"365","2009-10-01",19.77
"366","2009-10-02",19.530001
"367","2009-10-05",19.450001
"368","2009-10-06",19.5
"369","2009-10-07",19.58
"370","2009-10-08",19.68
"371","2009-10-09",19.790001
"372","2009-10-12",20.1
"373","2009-10-13",20.049999
"374","2009-10-14",19.82
"375","2009-10-15",19.76
"376","2009-10-16",19.950001
"377","2009-10-19",19.91
"378","2009-10-20",19.870001
"379","2009-10-21",19.780001
"380","2009-10-22",19.9
"381","2009-10-23",19.49
"382","2009-10-26",19.280001
"383","2009-10-27",19.059999
"384","2009-10-28",19.049999
"385","2009-10-29",19.209999
"386","2009-10-30",18.969999
"387","2009-11-02",19.040001
"388","2009-11-03",19.33
"389","2009-11-04",19.280001
"390","2009-11-05",19.59
"391","2009-11-06",19.559999
"392","2009-11-09",20.5
"393","2009-11-10",20.139999
"394","2009-11-11",19.91
"395","2009-11-12",20.27
"396","2009-11-13",20.290001
"397","2009-11-16",20.42
"398","2009-11-17",21.629999
"399","2009-11-18",21.43
"400","2009-11-19",21.469999
"401","2009-11-20",21.290001
"402","2009-11-23",21.290001
"403","2009-11-24",21.84
"404","2009-11-25",22.01
"405","2009-11-27",22.01
"406","2009-11-30",22.24
"407","2009-12-01",22.280001
"408","2009-12-02",22.08
"409","2009-12-03",21.799999
"410","2009-12-04",21.799999
"411","2009-12-07",21.76
"412","2009-12-08",21.6
"413","2009-12-09",21.74
"414","2009-12-10",21.76
"415","2009-12-11",22.07
"416","2009-12-14",22.09
"417","2009-12-15",22.059999
"418","2009-12-16",22.32
"419","2009-12-17",22.540001
"420","2009-12-18",22.41
"421","2009-12-21",22.68
"422","2009-12-22",22.209999
"423","2009-12-23",22.25
"424","2009-12-24",22.4
"425","2009-12-28",22.34
"426","2009-12-29",22.469999
"427","2009-12-30",22.549999
"428","2009-12-31",22.41
"429","2010-01-04",22.65
"430","2010-01-05",22.879999
"431","2010-01-06",23
"432","2010-01-07",23.049999
"433","2010-01-08",23
"434","2010-01-11",23.23
"435","2010-01-12",23.120001
"436","2010-01-13",23.219999
"437","2010-01-14",22.98
"438","2010-01-15",22.6
"439","2010-01-19",22.5
"440","2010-01-20",22.450001
"441","2010-01-21",22.110001
"442","2010-01-22",22.059999
"443","2010-01-25",22.15
"444","2010-01-26",22.02
"445","2010-01-27",22.02
"446","2010-01-28",21.66
"447","2010-01-29",21.799999
"448","2010-02-01",22.139999
"449","2010-02-02",22.1
"450","2010-02-03",22.360001
"451","2010-02-04",21.75
"452","2010-02-05",21.68
"453","2010-02-08",21.610001
"454","2010-02-09",21.4
"455","2010-02-10",21.57
"456","2010-02-11",21.82
"457","2010-02-12",22.16
"458","2010-02-16",22.120001
"459","2010-02-17",22.209999
"460","2010-02-18",22.51
"461","2010-02-19",22.879999
"462","2010-02-22",22.690001
"463","2010-02-23",22.450001
"464","2010-02-24",22.26
"465","2010-02-25",22.309999
"466","2010-02-26",22.26
"467","2010-03-01",21.08
"468","2010-03-02",20.75
"469","2010-03-03",20.92
"470","2010-03-04",21.25
"471","2010-03-05",21.41
"472","2010-03-08",21.35
"473","2010-03-09",21.219999
"474","2010-03-10",21.07
"475","2010-03-11",21.02
"476","2010-03-12",20.959999
"477","2010-03-15",21.1
"478","2010-03-16",21.07
"479","2010-03-17",21.27
"480","2010-03-18",21.4
"481","2010-03-19",21.25
"482","2010-03-22",21.110001
"483","2010-03-23",21.610001
"484","2010-03-24",21.700001
"485","2010-03-25",21.51
"486","2010-03-26",21.25
"487","2010-03-29",21.43
"488","2010-03-30",21.370001
"489","2010-03-31",21.76
"490","2010-04-01",21.809999
"491","2010-04-05",22.15
"492","2010-04-06",22.139999
"493","2010-04-07",21.709999
"494","2010-04-08",21.35
"495","2010-04-09",21.620001
"496","2010-04-12",21.549999
"497","2010-04-13",21.48
"498","2010-04-14",21.440001
"499","2010-04-15",21.43
"500","2010-04-16",21.469999
"501","2010-04-19",21.219999
"502","2010-04-20",21.450001
"503","2010-04-21",21.639999
"504","2010-04-22",21.43
"505","2010-04-23",21.360001
"506","2010-04-26",21.059999
"507","2010-04-27",20.83
"508","2010-04-28",21.24
"509","2010-04-29",21.690001
"510","2010-04-30",21.780001
"511","2010-05-03",21.940001
"512","2010-05-04",22
"513","2010-05-05",22.01
"514","2010-05-06",21.4
"515","2010-05-07",20.709999
"516","2010-05-10",21.93
"517","2010-05-11",21.65
"518","2010-05-12",21.700001
"519","2010-05-13",21.75
"520","2010-05-14",21.379999
"521","2010-05-17",21.290001
"522","2010-05-18",20.92
"523","2010-05-19",20.65
"524","2010-05-20",19.950001
"525","2010-05-21",20.09
"526","2010-05-24",20.049999
"527","2010-05-25",20.01
"528","2010-05-26",20
"529","2010-05-27",20.280001
"530","2010-05-28",20.34
"531","2010-06-01",20.02
"532","2010-06-02",20.219999
"533","2010-06-03",20.41
"534","2010-06-04",19.92
"535","2010-06-07",19.92
"536","2010-06-08",20.209999
"537","2010-06-09",20.1
"538","2010-06-10",20.01
"539","2010-06-11",20.1
"540","2010-06-14",20.66
"541","2010-06-15",20.860001
"542","2010-06-16",20.889999
"543","2010-06-17",21.09
"544","2010-06-18",21.74
"545","2010-06-21",21.450001
"546","2010-06-22",21.1
"547","2010-06-23",20.969999
"548","2010-06-24",20.799999
"549","2010-06-25",21.02
"550","2010-06-28",21.18
"551","2010-06-29",20.76
"552","2010-06-30",20.6
"553","2010-07-01",20
"554","2010-07-02",20.030001
"555","2010-07-06",20.290001
"556","2010-07-07",21.08
"557","2010-07-08",21.209999
"558","2010-07-09",21.23
"559","2010-07-12",21.059999
"560","2010-07-13",21.120001
"561","2010-07-14",21.280001
"562","2010-07-15",21.360001
"563","2010-07-16",20.84
"564","2010-07-19",21.059999
"565","2010-07-20",21.459999
"566","2010-07-21",20.99
"567","2010-07-22",21.379999
"568","2010-07-23",21.34
"569","2010-07-26",21.719999
"570","2010-07-27",21.84
"571","2010-07-28",21.549999
"572","2010-07-29",21.25
"573","2010-07-30",21.379999
"574","2010-08-02",21.799999
"575","2010-08-03",21.559999
"576","2010-08-04",21.58
"577","2010-08-05",22.620001
"578","2010-08-06",22.559999
"579","2010-08-09",22.6
"580","2010-08-10",22.82
"581","2010-08-11",22.719999
"582","2010-08-12",22.48
"583","2010-08-13",22.66
"584","2010-08-16",22.1
"585","2010-08-17",22.33
"586","2010-08-18",22.27
"587","2010-08-19",22.09
"588","2010-08-20",22.08
"589","2010-08-23",22
"590","2010-08-24",21.950001
"591","2010-08-25",22.66
"592","2010-08-26",22.690001
"593","2010-08-27",22.74
"594","2010-08-30",22.6
"595","2010-08-31",22.58
"596","2010-09-01",23.040001
"597","2010-09-02",23.26
"598","2010-09-03",23.34
"599","2010-09-07",22.879999
"600","2010-09-08",22.5
"601","2010-09-09",22.559999
"602","2010-09-10",22.610001
"603","2010-09-13",22.77
"604","2010-09-14",22.780001
"605","2010-09-15",22.85
"606","2010-09-16",22.73
"607","2010-09-17",23.139999
"608","2010-09-20",23.190001
"609","2010-09-21",23.059999
"610","2010-09-22",23.24
"611","2010-09-23",23.040001
"612","2010-09-24",23.49
"613","2010-09-27",23.33
"614","2010-09-28",23.27
"615","2010-09-29",23.059999
"616","2010-09-30",23.27
"617","2010-10-01",23.530001
"618","2010-10-04",23.469999
"619","2010-10-05",23.690001
"620","2010-10-06",23.74
"621","2010-10-07",23.77
"622","2010-10-08",23.700001
"623","2010-10-11",23.66
"624","2010-10-12",23.719999
"625","2010-10-13",23.469999
"626","2010-10-14",23.52
"627","2010-10-15",23.639999
"628","2010-10-18",23.65
"629","2010-10-19",23.73
"630","2010-10-20",23.860001
"631","2010-10-21",23.74
"632","2010-10-22",23.68
"633","2010-10-25",23.549999
"634","2010-10-26",23.629999
"635","2010-10-27",23.9
"636","2010-10-28",23.9
"637","2010-10-29",23.879999
"638","2010-11-01",23.73
"639","2010-11-02",23.870001
"640","2010-11-03",24.1
"641","2010-11-04",24.540001
"642","2010-11-05",24.809999
"643","2010-11-08",24.719999
"644","2010-11-09",24.440001
"645","2010-11-10",24.75
"646","2010-11-11",24.879999
"647","2010-11-12",24.5
"648","2010-11-15",24.860001
"649","2010-11-16",24.02
"650","2010-11-17",24.120001
"651","2010-11-18",23.93
"652","2010-11-19",24.25
"653","2010-11-22",24.290001
"654","2010-11-23",24.440001
"655","2010-11-24",24.639999
"656","2010-11-26",24.790001
"657","2010-11-29",24.540001
"658","2010-11-30",24.51
"659","2010-12-01",24.780001
"660","2010-12-02",25
"661","2010-12-03",24.92
"662","2010-12-06",24.959999
"663","2010-12-07",24.780001
"664","2010-12-08",24.76
"665","2010-12-09",24.9
"666","2010-12-10",24.719999
"667","2010-12-13",25
"668","2010-12-14",24.940001
"669","2010-12-15",24.91
"670","2010-12-16",25.209999
"671","2010-12-17",25.23
"672","2010-12-20",25.52
"673","2010-12-21",25.24
"674","2010-12-22",25.200001
"675","2010-12-23",25.4
"676","2010-12-27",25.41
"677","2010-12-28",25.51
"678","2010-12-29",25.73
"679","2010-12-30",25.440001
"680","2010-12-31",25.290001
"681","2011-01-03",25.540001
"682","2011-01-04",25.67
"683","2011-01-05",25.530001
"684","2011-01-06",25.23
"685","2011-01-07",25.67
"686","2011-01-10",25.51
"687","2011-01-11",25.360001
"688","2011-01-12",25.58
"689","2011-01-13",25.68
"690","2011-01-14",25.98
"691","2011-01-18",25.42
"692","2011-01-19",25.530001
"693","2011-01-20",25.66
"694","2011-01-21",25.59
"695","2011-01-24",25.9
"696","2011-01-25",25.950001
"697","2011-01-26",26.15
"698","2011-01-27",25.889999
"699","2011-01-28",25.379999
"700","2011-01-31",25.5
"701","2011-02-01",25.67
"702","2011-02-02",26.200001
"703","2011-02-03",26.639999
"704","2011-02-04",26.73
"705","2011-02-07",26.799999
"706","2011-02-08",26.629999
"707","2011-02-09",26.559999
"708","2011-02-10",26.459999
"709","2011-02-11",26.620001
"710","2011-02-14",27
"711","2011-02-15",27.27
"712","2011-02-16",27.23
"713","2011-02-17",27.32
"714","2011-02-18",27.83
"715","2011-02-22",27.48
"716","2011-02-23",27.4
"717","2011-02-24",27.08
"718","2011-02-25",27.370001
"719","2011-02-28",27.74
"720","2011-03-01",27.459999
"721","2011-03-02",27.690001
"722","2011-03-03",28.200001
"723","2011-03-04",27.690001
"724","2011-03-07",27.65
"725","2011-03-08",27.889999
"726","2011-03-09",27.870001
"727","2011-03-10",27.4
"728","2011-03-11",27.450001
"729","2011-03-14",27.5
"730","2011-03-15",26.940001
"731","2011-03-16",27.120001
"732","2011-03-17",27
"733","2011-03-18",27.030001
"734","2011-03-21",27.5
"735","2011-03-22",27.42
"736","2011-03-23",27.4
"737","2011-03-24",27.690001
"738","2011-03-25",27.780001
"739","2011-03-28",27.5
"740","2011-03-29",27.67
"741","2011-03-30",27.950001
"742","2011-03-31",28.049999
"743","2011-04-01",28.309999
"744","2011-04-04",28.450001
"745","2011-04-05",28.42
"746","2011-04-06",28.719999
"747","2011-04-07",28.610001
"748","2011-04-08",28.52
"749","2011-04-11",28.360001
"750","2011-04-12",27.9
"751","2011-04-13",28.17
"752","2011-04-14",28.360001
"753","2011-04-15",28.67
"754","2011-04-18",28.370001
"755","2011-04-19",28.379999
"756","2011-04-20",28.48
"757","2011-04-21",28.309999
"758","2011-04-25",28.33
"759","2011-04-26",28.66
"760","2011-04-27",29.09
"761","2011-04-28",29.190001
"762","2011-04-29",29.379999
"763","2011-05-02",29.51
"764","2011-05-03",29.540001
"765","2011-05-04",29.33
"766","2011-05-05",29.200001
"767","2011-05-06",29.280001
"768","2011-05-09",29.639999
"769","2011-05-10",30.610001
"770","2011-05-11",29.67
"771","2011-05-12",29.709999
"772","2011-05-13",29.370001
"773","2011-05-16",28.780001
"774","2011-05-17",28.76
"775","2011-05-18",28.92
"776","2011-05-19",29.33
"777","2011-05-20",29.4
"778","2011-05-23",29.02
"779","2011-05-24",29.01
"780","2011-05-25",29.77
"781","2011-05-26",29.879999
"782","2011-05-27",29.82
"783","2011-05-31",30.01
"784","2011-06-01",29.610001
"785","2011-06-02",29.42
"786","2011-06-03",29.049999
"787","2011-06-06",28.790001
"788","2011-06-07",28.75
"789","2011-06-08",28.75
"790","2011-06-09",28.530001
"791","2011-06-10",28.59
"792","2011-06-13",28.799999
"793","2011-06-14",29.110001
"794","2011-06-15",28.780001
"795","2011-06-16",28.780001
"796","2011-06-17",29.139999
"797","2011-06-20",29.280001
"798","2011-06-21",29.360001
"799","2011-06-22",29.299999
"800","2011-06-23",29.41
"801","2011-06-24",29.24
"802","2011-06-27",29.17
"803","2011-06-28",29.370001
"804","2011-06-29",29.83
"805","2011-06-30",29.450001
"806","2011-07-01",30.1
"807","2011-07-05",29.91
"808","2011-07-06",30.01
"809","2011-07-07",30.16
"810","2011-07-08",30.16
"811","2011-07-11",29.66
"812","2011-07-12",29.559999
"813","2011-07-13",29.67
"814","2011-07-14",29.41
"815","2011-07-15",29.530001
"816","2011-07-18",29.139999
"817","2011-07-19",29.24
"818","2011-07-20",29.379999
"819","2011-07-21",29.700001
"820","2011-07-22",29.48
"821","2011-07-25",29.25
"822","2011-07-26",28.99
"823","2011-07-27",28.25
"824","2011-07-28",28.27
"825","2011-07-29",28
"826","2011-08-01",28.049999
"827","2011-08-02",27.639999
"828","2011-08-03",28.290001
"829","2011-08-04",27.6
"830","2011-08-05",27.41
"831","2011-08-08",25.549999
"832","2011-08-09",27.85
"833","2011-08-10",26.82
"834","2011-08-11",28.530001
"835","2011-08-12",28.23
"836","2011-08-15",29.07
"837","2011-08-16",28.9
"838","2011-08-17",28.610001
"839","2011-08-18",27.9
"840","2011-08-19",27.23
"841","2011-08-22",27.51
"842","2011-08-23",28
"843","2011-08-24",28.790001
"844","2011-08-25",28.540001
"845","2011-08-26",29.02
"846","2011-08-29",29.49
"847","2011-08-30",29.559999
"848","2011-08-31",29.780001
"849","2011-09-01",29.65
"850","2011-09-02",29.49
"851","2011-09-06",29.139999
"852","2011-09-07",29.559999
"853","2011-09-08",29.66
"854","2011-09-09",28.68
"855","2011-09-12",28.52
"856","2011-09-13",28.83
"857","2011-09-14",29.530001
"858","2011-09-15",29.77
"859","2011-09-16",29.690001
"860","2011-09-19",29.5
"861","2011-09-20",30.17
"862","2011-09-21",30.290001
"863","2011-09-22",30.07
"864","2011-09-23",29.790001
"865","2011-09-26",30.27
"866","2011-09-27",30.5
"867","2011-09-28",30.129999
"868","2011-09-29",30.360001
"869","2011-09-30",30.18
"870","2011-10-03",29.27
"871","2011-10-04",29.450001
"872","2011-10-05",29.219999
"873","2011-10-06",29.52
"874","2011-10-07",29.370001
"875","2011-10-10",30.110001
"876","2011-10-11",30.08
"877","2011-10-12",29.43
"878","2011-10-13",29.9
"879","2011-10-14",29.82
"880","2011-10-17",30.139999
"881","2011-10-18",30.360001
"882","2011-10-19",30.639999
"883","2011-10-20",30.549999
"884","2011-10-21",30.51
"885","2011-10-24",30.93
"886","2011-10-25",29.9
"887","2011-10-26",29.67
"888","2011-10-27",30.35
"889","2011-10-28",30.43
"890","2011-10-31",30.530001
"891","2011-11-01",29.799999
"892","2011-11-02",30.1
"893","2011-11-03",31
"894","2011-11-04",30.59
"895","2011-11-07",31.190001
"896","2011-11-08",31.16
"897","2011-11-09",30.82
"898","2011-11-10",31.190001
"899","2011-11-11",31.16
"900","2011-11-14",30.93
"901","2011-11-15",31.059999
"902","2011-11-16",30.559999
"903","2011-11-17",30.360001
"904","2011-11-18",30.450001
"905","2011-11-21",30.4
"906","2011-11-22",30.23
"907","2011-11-23",29.83
"908","2011-11-25",29.82
"909","2011-11-28",29.93
"910","2011-11-29",30.67
"911","2011-11-30",31.07
"912","2011-12-01",31.4
"913","2011-12-02",31.389999
"914","2011-12-05",31.629999
"915","2011-12-06",31.65
"916","2011-12-07",31.08
"917","2011-12-08",30.98
"918","2011-12-09",31.08
"919","2011-12-12",31.02
"920","2011-12-13",30.950001
"921","2011-12-14",30.370001
"922","2011-12-15",30.92
"923","2011-12-16",31.26
"924","2011-12-19",30.959999
"925","2011-12-20",31.41
"926","2011-12-21",31.799999
"927","2011-12-22",31.83
"928","2011-12-23",32.09
"929","2011-12-27",32.549999
"930","2011-12-28",31.860001
"931","2011-12-29",32.18
"932","2011-12-30",31.860001
"933","2012-01-03",31.49
"934","2012-01-04",31.379999
"935","2012-01-05",31.690001
"936","2012-01-06",31.9
"937","2012-01-09",31.82
"938","2012-01-10",31.389999
"939","2012-01-11",31.74
"940","2012-01-12",31.950001
"941","2012-01-13",31.93
"942","2012-01-17",32.369999
"943","2012-01-18",32.439999
"944","2012-01-19",32.93
"945","2012-01-20",32.889999
"946","2012-01-23",32.900002
"947","2012-01-24",32.66
"948","2012-01-25",32.900002
"949","2012-01-26",33.400002
"950","2012-01-27",33.470001
"951","2012-01-30",33.57
"952","2012-01-31",33.73
"953","2012-02-01",33.68
"954","2012-02-02",33.709999
"955","2012-02-03",33.91
"956","2012-02-06",33.869999
"957","2012-02-07",34.290001
"958","2012-02-08",34.470001
"959","2012-02-09",34.279999
"960","2012-02-10",33.990002
"961","2012-02-13",33.950001
"962","2012-02-14",33.98
"963","2012-02-15",33.669998
"964","2012-02-16",34.099998
"965","2012-02-17",33.82
"966","2012-02-21",33.5
"967","2012-02-22",33.66
"968","2012-02-23",34.119999
"969","2012-02-24",33.919998
"970","2012-02-27",33.900002
"971","2012-02-28",33.73
