"","date","ONCY"
"132","2007-07-12",17.955
"133","2007-07-13",17.575001
"134","2007-07-16",17.290001
"135","2007-07-17",17.385
"136","2007-07-18",16.815001
"137","2007-07-19",16.719999
"138","2007-07-20",16.91
"139","2007-07-23",17.860001
"140","2007-07-24",16.91
"141","2007-07-25",16.055
"142","2007-07-26",15.39
"143","2007-07-27",16.15
"144","2007-07-30",16.625
"145","2007-07-31",17.004999
"146","2007-08-01",15.96
"147","2007-08-02",16.34
"148","2007-08-03",16.719999
"149","2007-08-06",16.91
"150","2007-08-07",16.719999
"151","2007-08-08",15.96
"152","2007-08-09",15.2
"153","2007-08-10",16.625
"154","2007-08-13",16.245001
"155","2007-08-14",15.39
"156","2007-08-15",15.58
"157","2007-08-16",14.915
"158","2007-08-17",15.295
"159","2007-08-20",15.105
"160","2007-08-21",15.485
"161","2007-08-22",15.2
"162","2007-08-23",14.63
"163","2007-08-24",14.63
"164","2007-08-27",14.63
"165","2007-08-28",14.25
"166","2007-08-29",15.01
"167","2007-08-30",14.725
"168","2007-08-31",14.725
"169","2007-09-04",14.345
"170","2007-09-05",14.345
"171","2007-09-06",14.725
"172","2007-09-07",14.25
"173","2007-09-10",15.105
"174","2007-09-11",14.82
"175","2007-09-12",16.34
"176","2007-09-13",16.245001
"177","2007-09-14",15.295
"178","2007-09-17",13.87
"179","2007-09-18",15.2
"180","2007-09-19",15.295
"181","2007-09-20",15.58
"182","2007-09-21",15.2
"183","2007-09-24",14.44
"184","2007-09-25",14.25
"185","2007-09-26",14.25
"186","2007-09-27",14.535
"187","2007-09-28",17.955
"188","2007-10-01",19.76
"189","2007-10-02",18.334999
"190","2007-10-03",18.24
"191","2007-10-04",17.195
"192","2007-10-05",17.290001
"193","2007-10-08",16.815001
"194","2007-10-09",18.049999
"195","2007-10-10",18.145
"196","2007-10-11",19.76
"197","2007-10-12",20.045
"198","2007-10-15",20.9
"199","2007-10-16",20.709999
"200","2007-10-17",20.995001
"201","2007-10-18",21.375
"202","2007-10-19",23.559999
"203","2007-10-22",23.18
"204","2007-10-23",22.135
"205","2007-10-24",23.465
"206","2007-10-25",23.465
"207","2007-10-26",22.705
"208","2007-10-29",23.275
"209","2007-10-30",22.705
"210","2007-10-31",23.18
"211","2007-11-01",24.035
"212","2007-11-02",24.415001
"213","2007-11-05",23.844999
"214","2007-11-06",25.459999
"215","2007-11-07",25.745001
"216","2007-11-08",25.555
"217","2007-11-09",24.985001
"218","2007-11-12",22.514999
"219","2007-11-13",22.799999
"220","2007-11-14",24.225
"221","2007-11-15",24.129999
"222","2007-11-16",24.129999
"223","2007-11-19",22.135
"224","2007-11-20",23.559999
"225","2007-11-21",21.754999
"226","2007-11-23",21.184999
"227","2007-11-26",20.995001
"228","2007-11-27",20.615
"229","2007-11-28",21.85
"230","2007-11-29",21.85
"231","2007-11-30",21.754999
"232","2007-12-03",21.09
"233","2007-12-04",21.945
"234","2007-12-05",21.09
"235","2007-12-06",21.85
"236","2007-12-07",21.754999
"237","2007-12-10",20.424999
"238","2007-12-11",20.709999
"239","2007-12-12",20.709999
"240","2007-12-13",20.33
"241","2007-12-14",19.76
"242","2007-12-17",18.145
"243","2007-12-18",17.385
"244","2007-12-19",17.48
"245","2007-12-20",17.67
"246","2007-12-21",18.620001
"247","2007-12-24",18.049999
"248","2007-12-26",18.049999
"249","2007-12-27",17.955
"250","2007-12-28",17.290001
"251","2007-12-31",16.34
"252","2008-01-02",17.67
"253","2008-01-03",18.334999
"254","2008-01-04",17.575001
"255","2008-01-07",18.334999
"256","2008-01-08",18.809999
"257","2008-01-09",18.525
"258","2008-01-10",18.809999
"259","2008-01-11",18.620001
"260","2008-01-14",18.24
"261","2008-01-15",18.049999
"262","2008-01-16",17.955
"263","2008-01-17",17.575001
"264","2008-01-18",17.1
"265","2008-01-22",16.34
"266","2008-01-23",16.245001
"267","2008-01-24",18.43
"268","2008-01-25",17.290001
"269","2008-01-28",17.48
"270","2008-01-29",17.955
"271","2008-01-30",18.145
"272","2008-01-31",18.334999
"273","2008-02-01",19.855
"274","2008-02-04",20.235001
"275","2008-02-05",19.285
"276","2008-02-06",20.045
"277","2008-02-07",19.094999
"278","2008-02-08",19.190001
"279","2008-02-11",20.139999
"280","2008-02-12",19.285
"281","2008-02-13",19.855
"282","2008-02-14",19.76
"283","2008-02-15",19.665001
"284","2008-02-19",19.475
"285","2008-02-20",18.715
"286","2008-02-21",18.905001
"287","2008-02-22",18.620001
"288","2008-02-25",18.620001
"289","2008-02-26",18.715
"290","2008-02-27",18.809999
"291","2008-02-28",18.525
"292","2008-02-29",18.43
"293","2008-03-03",17.48
"294","2008-03-04",17.195
"295","2008-03-05",17.575001
"296","2008-03-06",17.1
"297","2008-03-07",17.385
"298","2008-03-10",16.625
"299","2008-03-11",17.004999
"300","2008-03-12",17.385
"301","2008-03-13",18.620001
"302","2008-03-14",18.145
"303","2008-03-17",17.955
"304","2008-03-18",18.905001
"305","2008-03-19",17.195
"306","2008-03-20",17.385
"307","2008-03-24",16.91
"308","2008-03-25",18.049999
"309","2008-03-26",16.719999
"310","2008-03-27",17.195
"311","2008-03-28",16.625
"312","2008-03-31",17.48
"313","2008-04-01",17.385
"314","2008-04-02",16.91
"315","2008-04-03",17.385
"316","2008-04-04",16.91
"317","2008-04-07",17.385
"318","2008-04-08",17.48
"319","2008-04-09",19.379999
"320","2008-04-10",18.525
"321","2008-04-11",17.860001
"322","2008-04-14",17.575001
"323","2008-04-15",17.575001
"324","2008-04-16",18.145
"325","2008-04-17",18.334999
"326","2008-04-18",17.67
"327","2008-04-21",18.049999
"328","2008-04-22",17.48
"329","2008-04-23",18.525
"330","2008-04-24",18.905001
"331","2008-04-25",18.620001
"332","2008-04-28",18.334999
"333","2008-04-29",19
"334","2008-04-30",18.43
"335","2008-05-01",18.145
"336","2008-05-02",17.48
"337","2008-05-05",18.049999
"338","2008-05-06",18.145
"339","2008-05-07",18.049999
"340","2008-05-08",17.67
"341","2008-05-09",17.955
"342","2008-05-12",18.334999
"343","2008-05-13",17.1
"344","2008-05-14",17.860001
"345","2008-05-15",18.43
"346","2008-05-16",17.955
"347","2008-05-19",17.67
"348","2008-05-20",17.385
"349","2008-05-21",17.764999
"350","2008-05-22",18.905001
"351","2008-05-23",19.950001
"352","2008-05-27",19.57
"353","2008-05-28",19.665001
"354","2008-05-29",20.33
"355","2008-05-30",20.424999
"356","2008-06-02",21.945
"357","2008-06-03",21.945
"358","2008-06-04",21.66
"359","2008-06-05",21.754999
"360","2008-06-06",21.565001
"361","2008-06-09",20.424999
"362","2008-06-10",20.139999
"363","2008-06-11",20.139999
"364","2008-06-12",19.57
"365","2008-06-13",19.76
"366","2008-06-16",19.950001
"367","2008-06-17",19.475
"368","2008-06-18",19.665001
"369","2008-06-19",19.094999
"370","2008-06-20",19.379999
"371","2008-06-23",18.334999
"372","2008-06-24",18.334999
"373","2008-06-25",18.715
"374","2008-06-26",17.955
"375","2008-06-27",17.860001
"376","2008-06-30",18.525
"377","2008-07-01",17.955
"378","2008-07-02",17.67
"379","2008-07-03",17.575001
"380","2008-07-07",17.290001
"381","2008-07-08",17.290001
"382","2008-07-09",17.764999
"383","2008-07-10",18.145
"384","2008-07-11",17.764999
"385","2008-07-14",17.575001
"386","2008-07-15",18.049999
"387","2008-07-16",17.764999
"388","2008-07-17",17.385
"389","2008-07-18",17.860001
"390","2008-07-21",17.575001
"391","2008-07-22",17.860001
"392","2008-07-23",17.67
"393","2008-07-24",17.67
"394","2008-07-25",17.1
"395","2008-07-28",17.860001
"396","2008-07-29",17.764999
"397","2008-07-30",17.67
"398","2008-07-31",17.575001
"399","2008-08-01",17.955
"400","2008-08-04",17.67
"401","2008-08-05",17.385
"402","2008-08-06",17.1
"403","2008-08-07",17.195
"404","2008-08-08",17.48
"405","2008-08-11",17.48
"406","2008-08-12",16.815001
"407","2008-08-13",17.004999
"408","2008-08-14",17.48
"409","2008-08-15",17.48
"410","2008-08-18",17.1
"411","2008-08-19",17.004999
"412","2008-08-20",17.004999
"413","2008-08-21",17.195
"414","2008-08-22",16.719999
"415","2008-08-25",16.625
"416","2008-08-26",16.625
"417","2008-08-27",17.004999
"418","2008-08-28",16.91
"419","2008-08-29",16.815001
"420","2008-09-02",17.1
"421","2008-09-03",16.91
"422","2008-09-04",16.91
"423","2008-09-05",16.625
"424","2008-09-08",16.34
"425","2008-09-09",15.77
"426","2008-09-10",16.15
"427","2008-09-11",15.39
"428","2008-09-12",15.58
"429","2008-09-15",16.055
"430","2008-09-16",14.82
"431","2008-09-17",15.01
"432","2008-09-18",15.295
"433","2008-09-19",15.865
"434","2008-09-22",15.58
"435","2008-09-23",15.295
"436","2008-09-24",15.105
"437","2008-09-25",14.725
"438","2008-09-26",15.485
"439","2008-09-29",14.44
"440","2008-09-30",14.25
"441","2008-10-01",14.25
"442","2008-10-02",13.11
"443","2008-10-03",13.205
"444","2008-10-06",11.78
"445","2008-10-07",12.16
"446","2008-10-08",11.495
"447","2008-10-09",12.35
"448","2008-10-10",11.495
"449","2008-10-13",12.54
"450","2008-10-14",13.3
"451","2008-10-15",11.685
"452","2008-10-16",12.065
"453","2008-10-17",13.11
"454","2008-10-20",14.155
"455","2008-10-21",14.345
"456","2008-10-22",14.155
"457","2008-10-23",14.06
"458","2008-10-24",12.635
"459","2008-10-27",12.73
"460","2008-10-28",12.16
"461","2008-10-29",13.205
"462","2008-10-30",13.11
"463","2008-10-31",13.205
"464","2008-11-03",13.395
"465","2008-11-04",14.915
"466","2008-11-05",14.535
"467","2008-11-06",15.2
"468","2008-11-07",14.44
"469","2008-11-10",14.63
"470","2008-11-11",13.68
"471","2008-11-12",12.255
"472","2008-11-13",13.775
"473","2008-11-14",13.87
"474","2008-11-17",13.965
"475","2008-11-18",13.68
"476","2008-11-19",12.445
"477","2008-11-20",11.685
"478","2008-11-21",11.4
"479","2008-11-24",11.685
"480","2008-11-25",11.685
"481","2008-11-26",11.305
"482","2008-11-28",11.115
"483","2008-12-01",10.45
"484","2008-12-02",10.64
"485","2008-12-03",10.735
"486","2008-12-04",11.4
"487","2008-12-05",11.78
"488","2008-12-08",11.495
"489","2008-12-09",11.21
"490","2008-12-10",10.925
"491","2008-12-11",11.78
"492","2008-12-12",11.21
"493","2008-12-15",10.355
"494","2008-12-16",10.07
"495","2008-12-17",10.735
"496","2008-12-18",10.545
"497","2008-12-19",11.59
"498","2008-12-22",11.875
"499","2008-12-23",11.59
"500","2008-12-24",11.78
"501","2008-12-26",11.78
"502","2008-12-29",11.21
"503","2008-12-30",11.21
"504","2008-12-31",11.495
"505","2009-01-02",11.78
"506","2009-01-05",12.635
"507","2009-01-06",12.635
"508","2009-01-07",13.015
"509","2009-01-08",13.205
"510","2009-01-09",13.3
"511","2009-01-12",12.35
"512","2009-01-13",11.875
"513","2009-01-14",11.685
"514","2009-01-15",11.4
"515","2009-01-16",11.495
"516","2009-01-20",11.305
"517","2009-01-21",11.02
"518","2009-01-22",11.02
"519","2009-01-23",11.115
"520","2009-01-26",11.115
"521","2009-01-27",11.78
"522","2009-01-28",11.4
"523","2009-01-29",11.4
"524","2009-01-30",11.97
"525","2009-02-02",11.59
"526","2009-02-03",11.78
"527","2009-02-04",12.825
"528","2009-02-05",12.635
"529","2009-02-06",12.065
"530","2009-02-09",12.825
"531","2009-02-10",14.155
"532","2009-02-11",13.395
"533","2009-02-12",13.3
"534","2009-02-13",13.87
"535","2009-02-17",13.49
"536","2009-02-18",13.11
"537","2009-02-19",13.68
"538","2009-02-20",13.015
"539","2009-02-23",12.73
"540","2009-02-24",11.97
"541","2009-02-25",12.255
"542","2009-02-26",12.35
"543","2009-02-27",12.35
"544","2009-03-02",11.78
"545","2009-03-03",11.78
"546","2009-03-04",11.875
"547","2009-03-05",11.875
"548","2009-03-06",11.685
"549","2009-03-09",11.115
"550","2009-03-10",11.4
"551","2009-03-11",11.685
"552","2009-03-12",11.875
"553","2009-03-13",11.305
"554","2009-03-16",11.21
"555","2009-03-17",11.305
"556","2009-03-18",11.4
"557","2009-03-19",11.4
"558","2009-03-20",12.445
"559","2009-03-23",12.73
"560","2009-03-24",12.445
"561","2009-03-25",12.73
"562","2009-03-26",12.16
"563","2009-03-27",12.065
"564","2009-03-30",12.16
"565","2009-03-31",11.97
"566","2009-04-01",11.685
"567","2009-04-02",11.685
"568","2009-04-03",12.445
"569","2009-04-06",12.35
"570","2009-04-07",13.015
"571","2009-04-08",13.49
"572","2009-04-09",13.49
"573","2009-04-13",13.11
"574","2009-04-14",13.49
"575","2009-04-15",13.3
"576","2009-04-16",13.395
"577","2009-04-17",13.965
"578","2009-04-20",14.44
"579","2009-04-21",16.719999
"580","2009-04-22",15.675
"581","2009-04-23",17.1
"582","2009-04-24",17.195
"583","2009-04-27",17.67
"584","2009-04-28",16.815001
"585","2009-04-29",16.719999
"586","2009-04-30",16.530001
"587","2009-05-01",15.96
"588","2009-05-04",16.055
"589","2009-05-05",16.34
"590","2009-05-06",16.530001
"591","2009-05-07",16.815001
"592","2009-05-08",16.625
"593","2009-05-11",16.245001
"594","2009-05-12",16.055
"595","2009-05-13",15.77
"596","2009-05-14",15.675
"597","2009-05-15",15.295
"598","2009-05-18",14.82
"599","2009-05-19",15.675
"600","2009-05-20",16.055
"601","2009-05-21",15.675
"602","2009-05-22",16.15
"603","2009-05-26",15.77
"604","2009-05-27",15.675
"605","2009-05-28",15.58
"606","2009-05-29",16.530001
"607","2009-06-01",16.91
"608","2009-06-02",16.15
"609","2009-06-03",16.34
"610","2009-06-04",16.245001
"611","2009-06-05",15.96
"612","2009-06-08",16.625
"613","2009-06-09",16.625
"614","2009-06-10",17.764999
"615","2009-06-11",19.379999
"616","2009-06-12",19.094999
"617","2009-06-15",17.575001
"618","2009-06-16",17.290001
"619","2009-06-17",16.91
"620","2009-06-18",16.815001
"621","2009-06-19",16.815001
"622","2009-06-22",15.485
"623","2009-06-23",14.82
"624","2009-06-24",15.865
"625","2009-06-25",16.34
"626","2009-06-26",15.675
"627","2009-06-29",15.485
"628","2009-06-30",15.58
"629","2009-07-01",15.865
"630","2009-07-02",15.01
"631","2009-07-06",14.535
"632","2009-07-07",14.345
"633","2009-07-08",13.87
"634","2009-07-09",14.44
"635","2009-07-10",14.155
"636","2009-07-13",13.395
"637","2009-07-14",13.68
"638","2009-07-15",13.87
"639","2009-07-16",14.44
"640","2009-07-17",14.535
"641","2009-07-20",15.105
"642","2009-07-21",14.725
"643","2009-07-22",15.01
"644","2009-07-23",15.105
"645","2009-07-24",15.485
"646","2009-07-27",17.67
"647","2009-07-28",18.049999
"648","2009-07-29",19.57
"649","2009-07-30",17.67
"650","2009-07-31",17.67
"651","2009-08-03",17.195
"652","2009-08-04",17.1
"653","2009-08-05",16.625
"654","2009-08-06",16.815001
"655","2009-08-07",16.719999
"656","2009-08-10",17.1
"657","2009-08-11",19.475
"658","2009-08-12",19.76
"659","2009-08-13",21.945
"660","2009-08-14",20.235001
"661","2009-08-17",19.76
"662","2009-08-18",19.379999
"663","2009-08-19",19.379999
"664","2009-08-20",19.950001
"665","2009-08-21",20.615
"666","2009-08-24",20.235001
"667","2009-08-25",21.66
"668","2009-08-26",20.9
"669","2009-08-27",21.945
"670","2009-08-28",22.135
"671","2009-08-31",21.375
"672","2009-09-01",20.424999
"673","2009-09-02",20.9
"674","2009-09-03",21.280001
"675","2009-09-04",21.280001
"676","2009-09-08",21.469999
"677","2009-09-09",21.280001
"678","2009-09-10",20.805
"679","2009-09-11",21.09
"680","2009-09-14",20.52
"681","2009-09-15",19.76
"682","2009-09-16",20.9
"683","2009-09-17",23.559999
"684","2009-09-18",30.115
"685","2009-09-21",30.02
"686","2009-09-22",26.695
"687","2009-09-23",24.605
"688","2009-09-24",26.219999
"689","2009-09-25",26.885
"690","2009-09-28",27.17
"691","2009-09-29",26.885
"692","2009-09-30",27.834999
"693","2009-10-01",27.93
"694","2009-10-02",33.630001
"695","2009-10-05",31.445
"696","2009-10-06",30.969999
"697","2009-10-07",30.115
"698","2009-10-08",30.115
"699","2009-10-09",30.684999
"700","2009-10-12",33.060001
"701","2009-10-13",32.110001
"702","2009-10-14",32.014999
"703","2009-10-15",29.735001
"704","2009-10-16",31.73
"705","2009-10-19",32.014999
"706","2009-10-20",30.969999
"707","2009-10-21",30.495001
"708","2009-10-22",29.639999
"709","2009-10-23",30.115
"710","2009-10-26",29.83
"711","2009-10-27",29.07
"712","2009-10-28",28.879999
"713","2009-10-29",30.209999
"714","2009-10-30",30.684999
"715","2009-11-02",31.540001
"716","2009-11-03",31.065001
"717","2009-11-04",30.59
"718","2009-11-05",31.35
"719","2009-11-06",32.584999
"720","2009-11-09",33.345001
"721","2009-11-10",32.395
"722","2009-11-11",32.869999
"723","2009-11-12",33.060001
"724","2009-11-13",34.200001
"725","2009-11-16",35.055
"726","2009-11-17",32.584999
"727","2009-11-18",26.885
"728","2009-11-19",26.504999
"729","2009-11-20",25.65
"730","2009-11-23",26.504999
"731","2009-11-24",27.075001
"732","2009-11-25",27.74
"733","2009-11-27",26.885
"734","2009-11-30",26.98
"735","2009-12-01",27.549999
"736","2009-12-02",27.834999
"737","2009-12-03",27.455
"738","2009-12-04",27.455
"739","2009-12-07",27.455
"740","2009-12-08",27.360001
"741","2009-12-09",27.360001
"742","2009-12-10",27.549999
"743","2009-12-11",26.695
"744","2009-12-14",25.934999
"745","2009-12-15",25.65
"746","2009-12-16",25.745001
"747","2009-12-17",25.08
"748","2009-12-18",25.65
"749","2009-12-21",25.65
"750","2009-12-22",25.27
"751","2009-12-23",25.365
"752","2009-12-24",25.365
"753","2009-12-28",24.889999
"754","2009-12-29",25.174999
"755","2009-12-30",24.795
"756","2009-12-31",24.795
"757","2010-01-04",25.934999
"758","2010-01-05",27.645
"759","2010-01-06",27.74
"760","2010-01-07",27.264999
"761","2010-01-08",27.93
"762","2010-01-11",27.645
"763","2010-01-12",26.98
"764","2010-01-13",26.98
"765","2010-01-14",27.455
"766","2010-01-15",25.745001
"767","2010-01-19",24.889999
"768","2010-01-20",24.605
"769","2010-01-21",24.700001
"770","2010-01-22",23.75
"771","2010-01-25",22.610001
"772","2010-01-26",20.045
"773","2010-01-27",19.950001
"774","2010-01-28",22.799999
"775","2010-01-29",22.42
"776","2010-02-01",22.135
"777","2010-02-02",23.084999
"778","2010-02-03",23.275
"779","2010-02-04",22.99
"780","2010-02-05",22.705
"781","2010-02-08",24.889999
"782","2010-02-09",28.025
"783","2010-02-10",30.4
"784","2010-02-11",28.975
"785","2010-02-12",29.26
"786","2010-02-16",29.83
"787","2010-02-17",28.215
"788","2010-02-18",28.5
"789","2010-02-19",28.405001
"790","2010-02-22",27.834999
"791","2010-02-23",27.075001
"792","2010-02-24",25.745001
"793","2010-02-25",25.459999
"794","2010-02-26",26.504999
"795","2010-03-01",26.790001
"796","2010-03-02",27.360001
"797","2010-03-03",27.455
"798","2010-03-04",27.264999
"799","2010-03-05",27.93
"800","2010-03-08",29.07
"801","2010-03-09",29.735001
"802","2010-03-10",31.445
"803","2010-03-11",33.154999
"804","2010-03-12",34.389999
"805","2010-03-15",32.490002
"806","2010-03-16",31.35
"807","2010-03-17",32.014999
"808","2010-03-18",32.775002
"809","2010-03-19",31.92
"810","2010-03-22",31.825001
"811","2010-03-23",31.825001
"812","2010-03-24",31.445
"813","2010-03-25",30.969999
"814","2010-03-26",29.924999
"815","2010-03-29",29.639999
"816","2010-03-30",28.879999
"817","2010-03-31",29.735001
"818","2010-04-01",29.26
"819","2010-04-05",30.02
"820","2010-04-06",29.639999
"821","2010-04-07",30.02
"822","2010-04-08",30.684999
"823","2010-04-09",30.875
"824","2010-04-12",30.115
"825","2010-04-13",29.545
"826","2010-04-14",29.545
"827","2010-04-15",29.450001
"828","2010-04-16",28.975
"829","2010-04-19",28.120001
"830","2010-04-20",28.594999
"831","2010-04-21",28.309999
"832","2010-04-22",27.93
"833","2010-04-23",27.264999
"834","2010-04-26",26.790001
"835","2010-04-27",25.459999
"836","2010-04-28",25.65
"837","2010-04-29",26.219999
"838","2010-04-30",26.885
"839","2010-05-03",28.785
"840","2010-05-04",27.645
"841","2010-05-05",27.549999
"842","2010-05-06",26.504999
"843","2010-05-07",26.98
"844","2010-05-10",27.549999
"845","2010-05-11",26.6
"846","2010-05-12",28.5
"847","2010-05-13",27.834999
"848","2010-05-14",27.455
"849","2010-05-17",25.745001
"850","2010-05-18",27.549999
"851","2010-05-19",26.6
"852","2010-05-20",25.27
"853","2010-05-21",25.745001
"854","2010-05-24",25.08
"855","2010-05-25",24.700001
"856","2010-05-26",24.889999
"857","2010-05-27",26.219999
"858","2010-05-28",27.93
"859","2010-06-01",29.924999
"860","2010-06-02",28.120001
"861","2010-06-03",28.785
"862","2010-06-04",29.924999
"863","2010-06-07",26.030001
"864","2010-06-08",26.885
"865","2010-06-09",27.455
"866","2010-06-10",27.264999
"867","2010-06-11",27.075001
"868","2010-06-14",27.360001
"869","2010-06-15",28.025
"870","2010-06-16",27.645
"871","2010-06-17",27.93
"872","2010-06-18",28.025
"873","2010-06-21",28.025
"874","2010-06-22",27.075001
"875","2010-06-23",27.549999
"876","2010-06-24",26.6
"877","2010-06-25",26.504999
"878","2010-06-28",26.030001
"879","2010-06-29",25.459999
"880","2010-06-30",24.985001
"881","2010-07-01",24.605
"882","2010-07-02",25.365
"883","2010-07-06",24.605
"884","2010-07-07",24.32
"885","2010-07-08",24.129999
"886","2010-07-09",24.889999
"887","2010-07-12",25.745001
"888","2010-07-13",26.315001
"889","2010-07-14",25.934999
"890","2010-07-15",25.555
"891","2010-07-16",24.795
"892","2010-07-19",24.225
"893","2010-07-20",25.174999
"894","2010-07-21",26.315001
"895","2010-07-22",25.84
"896","2010-07-23",26.125
"897","2010-07-26",26.030001
"898","2010-07-27",26.695
"899","2010-07-28",28.5
"900","2010-07-29",28.690001
"901","2010-07-30",29.165001
"902","2010-08-02",28.690001
"903","2010-08-03",29.639999
"904","2010-08-04",31.92
"905","2010-08-05",30.969999
"906","2010-08-06",30.875
"907","2010-08-09",30.684999
"908","2010-08-10",30.59
"909","2010-08-11",29.545
"910","2010-08-12",29.545
"911","2010-08-13",29.735001
"912","2010-08-16",29.735001
"913","2010-08-17",30.59
"914","2010-08-18",30.115
"915","2010-08-19",29.355
"916","2010-08-20",28.785
"917","2010-08-23",28.785
"918","2010-08-24",28.025
"919","2010-08-25",28.215
"920","2010-08-26",27.834999
"921","2010-08-27",28.405001
"922","2010-08-30",28.309999
"923","2010-08-31",28.405001
"924","2010-09-01",30.209999
"925","2010-09-02",31.16
"926","2010-09-03",30.115
"927","2010-09-07",31.065001
"928","2010-09-08",32.299999
"929","2010-09-09",31.825001
"930","2010-09-10",33.154999
"931","2010-09-13",35.34
"932","2010-09-14",33.915001
"933","2010-09-15",36.099998
"934","2010-09-16",36.384998
"935","2010-09-17",36.764999
"936","2010-09-20",37.240002
"937","2010-09-21",41.419998
"938","2010-09-22",45.98
"939","2010-09-23",44.744999
"940","2010-09-24",41.325001
"941","2010-09-27",40.279999
"942","2010-09-28",45.125
"943","2010-09-29",46.264999
"944","2010-09-30",45.599998
"945","2010-10-01",45.695
"946","2010-10-04",46.645
"947","2010-10-05",47.404999
"948","2010-10-06",45.790001
"949","2010-10-07",42.939999
"950","2010-10-08",42.275002
"951","2010-10-11",43.130001
"952","2010-10-12",42.845001
"953","2010-10-13",44.174999
"954","2010-10-14",45.314999
"955","2010-10-15",45.125
"956","2010-10-18",45.125
"957","2010-10-19",44.080002
"958","2010-10-20",45.125
"959","2010-10-21",45.884998
"960","2010-10-22",46.549999
"961","2010-10-25",45.505001
"962","2010-10-26",45.790001
"963","2010-10-27",45.41
"964","2010-10-28",43.224998
"965","2010-10-29",43.035
"966","2010-11-01",44.459999
"967","2010-11-02",45.505001
"968","2010-11-03",46.264999
"969","2010-11-04",47.025002
"970","2010-11-05",46.549999
"971","2010-11-08",46.455002
"972","2010-11-09",45.695
"973","2010-11-10",45.790001
