"","date","GCBC"
"320","2008-04-10",6.495
"321","2008-04-11",6.075
"322","2008-04-14",6.015
"323","2008-04-15",6.015
"324","2008-04-16",6.82
"325","2008-04-17",6.6
"326","2008-04-18",6.27
"327","2008-04-21",6.14
"328","2008-04-22",6.165
"329","2008-04-23",6.165
"330","2008-04-24",6.15
"331","2008-04-25",6.25
"332","2008-04-28",6.25
"333","2008-04-29",6.15
"334","2008-04-30",6.505
"335","2008-05-01",6.39
"336","2008-05-02",6.415
"337","2008-05-05",6.45
"338","2008-05-06",6.855
"339","2008-05-07",6.855
"340","2008-05-08",6.9
"341","2008-05-09",6.41
"342","2008-05-12",6.4
"343","2008-05-13",6.32
"344","2008-05-14",6.36
"345","2008-05-15",6.86
"346","2008-05-16",6.9
"347","2008-05-19",6.63
"348","2008-05-20",6.75
"349","2008-05-21",6.75
"350","2008-05-22",6.75
"351","2008-05-23",6.75
"352","2008-05-27",6.75
"353","2008-05-28",6.75
"354","2008-05-29",6.65
"355","2008-05-30",6.52
"356","2008-06-02",6.75
"357","2008-06-03",6.52
"358","2008-06-04",6.52
"359","2008-06-05",6.52
"360","2008-06-06",6.665
"361","2008-06-09",6.64
"362","2008-06-10",6.64
"363","2008-06-11",6.82
"364","2008-06-12",6.82
"365","2008-06-13",6.82
"366","2008-06-16",6.82
"367","2008-06-17",6.82
"368","2008-06-18",6.82
"369","2008-06-19",6.82
"370","2008-06-20",6.82
"371","2008-06-23",6.82
"372","2008-06-24",6.75
"373","2008-06-25",6.75
"374","2008-06-26",6.75
"375","2008-06-27",6.825
"376","2008-06-30",6.825
"377","2008-07-01",6.825
"378","2008-07-02",6.825
"379","2008-07-03",6.825
"380","2008-07-07",6.825
"381","2008-07-08",6.5
"382","2008-07-09",6.375
"383","2008-07-10",6.81
"384","2008-07-11",6.81
"385","2008-07-14",6.24
"386","2008-07-15",6.24
"387","2008-07-16",6.82
"388","2008-07-17",6.82
"389","2008-07-18",6.045
"390","2008-07-21",6.045
"391","2008-07-22",6.045
"392","2008-07-23",6.045
"393","2008-07-24",6.815
"394","2008-07-25",6.815
"395","2008-07-28",6.045
"396","2008-07-29",6.045
"397","2008-07-30",6.25
"398","2008-07-31",6.125
"399","2008-08-01",6.125
"400","2008-08-04",6
"401","2008-08-05",6
"402","2008-08-06",6.495
"403","2008-08-07",6.305
"404","2008-08-08",6.305
"405","2008-08-11",6.305
"406","2008-08-12",6.13
"407","2008-08-13",6.13
"408","2008-08-14",6.13
"409","2008-08-15",6.13
"410","2008-08-18",6.25
"411","2008-08-19",6.25
"412","2008-08-20",6.355
"413","2008-08-21",6.355
"414","2008-08-22",6.355
"415","2008-08-25",6.355
"416","2008-08-26",6.355
"417","2008-08-27",6.625
"418","2008-08-28",6.625
"419","2008-08-29",6.625
"420","2008-09-02",6.35
"421","2008-09-03",6.305
"422","2008-09-04",6.305
"423","2008-09-05",6.305
"424","2008-09-08",6.305
"425","2008-09-09",6.305
"426","2008-09-10",6.305
"427","2008-09-11",6.305
"428","2008-09-12",6.25
"429","2008-09-15",6.25
"430","2008-09-16",6.25
"431","2008-09-17",6.165
"432","2008-09-18",6.165
"433","2008-09-19",6.9
"434","2008-09-22",6.9
"435","2008-09-23",6.4
"436","2008-09-24",6.4
"437","2008-09-25",6.45
"438","2008-09-26",6.9
"439","2008-09-29",6.9
"440","2008-09-30",6.1
"441","2008-10-01",6.875
"442","2008-10-02",6.875
"443","2008-10-03",6.875
"444","2008-10-06",6.875
"445","2008-10-07",6.875
"446","2008-10-08",6.875
"447","2008-10-09",5.365
"448","2008-10-10",5.7
"449","2008-10-13",4.75
"450","2008-10-14",6
"451","2008-10-15",5.38
"452","2008-10-16",5.755
"453","2008-10-17",5.755
"454","2008-10-20",6
"455","2008-10-21",6
"456","2008-10-22",5.75
"457","2008-10-23",5.875
"458","2008-10-24",5.875
"459","2008-10-27",5.775
"460","2008-10-28",5.855
"461","2008-10-29",5.875
"462","2008-10-30",5.875
"463","2008-10-31",5.25
"464","2008-11-03",5.705
"465","2008-11-04",5.88
"466","2008-11-05",5.95
"467","2008-11-06",5.77
"468","2008-11-07",5.995
"469","2008-11-10",5.75
"470","2008-11-11",5.75
"471","2008-11-12",5.75
"472","2008-11-13",5.75
"473","2008-11-14",5.75
"474","2008-11-17",5.75
"475","2008-11-18",5.75
"476","2008-11-19",5.75
"477","2008-11-20",5.6
"478","2008-11-21",5.375
"479","2008-11-24",5.875
"480","2008-11-25",6
"481","2008-11-26",6
"482","2008-11-28",6
"483","2008-12-01",6.55
"484","2008-12-02",6.62
"485","2008-12-03",5.265
"486","2008-12-04",5.25
"487","2008-12-05",4.95
"488","2008-12-08",5.45
"489","2008-12-09",5.495
"490","2008-12-10",5.495
"491","2008-12-11",5.745
"492","2008-12-12",5.75
"493","2008-12-15",5.75
"494","2008-12-16",5.75
"495","2008-12-17",5.26
"496","2008-12-18",5.375
"497","2008-12-19",5.75
"498","2008-12-22",5.25
"499","2008-12-23",5.73
"500","2008-12-24",5.545
"501","2008-12-26",5.775
"502","2008-12-29",5.22
"503","2008-12-30",5.45
"504","2008-12-31",5.255
"505","2009-01-02",5.5
"506","2009-01-05",5.5
"507","2009-01-06",5.5
"508","2009-01-07",5.5
"509","2009-01-08",5.265
"510","2009-01-09",5.25
"511","2009-01-12",5.375
"512","2009-01-13",5.375
"513","2009-01-14",5.375
"514","2009-01-15",5.375
"515","2009-01-16",5.695
"516","2009-01-20",5.25
"517","2009-01-21",5.225
"518","2009-01-22",5.225
"519","2009-01-23",5.225
"520","2009-01-26",5.225
"521","2009-01-27",5.25
"522","2009-01-28",5.25
"523","2009-01-29",5.25
"524","2009-01-30",5.325
"525","2009-02-02",5.505
"526","2009-02-03",5.465
"527","2009-02-04",5.645
"528","2009-02-05",5.645
"529","2009-02-06",5.645
"530","2009-02-09",5.65
"531","2009-02-10",5.65
"532","2009-02-11",5.65
"533","2009-02-12",5.65
"534","2009-02-13",5.65
"535","2009-02-17",5.65
"536","2009-02-18",5.3
"537","2009-02-19",5.25
"538","2009-02-20",5.125
"539","2009-02-23",5.045
"540","2009-02-24",5.05
"541","2009-02-25",5.125
"542","2009-02-26",5.25
"543","2009-02-27",5.25
"544","2009-03-02",5.25
"545","2009-03-03",5.45
"546","2009-03-04",5.375
"547","2009-03-05",5.375
"548","2009-03-06",5.215
"549","2009-03-09",5.25
"550","2009-03-10",5.25
"551","2009-03-11",5.25
"552","2009-03-12",5.25
"553","2009-03-13",5.25
"554","2009-03-16",5.74
"555","2009-03-17",5.255
"556","2009-03-18",5.255
"557","2009-03-19",5.74
"558","2009-03-20",5.5
"559","2009-03-23",5.5
"560","2009-03-24",5.5
"561","2009-03-25",5.5
"562","2009-03-26",5.5
"563","2009-03-27",5.745
"564","2009-03-30",5.72
"565","2009-03-31",5.72
"566","2009-04-01",5.745
"567","2009-04-02",5.745
"568","2009-04-03",5.745
"569","2009-04-06",5.75
"570","2009-04-07",5.75
"571","2009-04-08",5.75
"572","2009-04-09",5.75
"573","2009-04-13",5.5
"574","2009-04-14",5.5
"575","2009-04-15",5.5
"576","2009-04-16",5.735
"577","2009-04-17",5.505
"578","2009-04-20",5.75
"579","2009-04-21",5.75
"580","2009-04-22",5.75
"581","2009-04-23",6.625
"582","2009-04-24",6.625
"583","2009-04-27",7.485
"584","2009-04-28",7.15
"585","2009-04-29",7.15
"586","2009-04-30",7.15
"587","2009-05-01",7.15
"588","2009-05-04",7
"589","2009-05-05",7.15
"590","2009-05-06",7.15
"591","2009-05-07",6.875
"592","2009-05-08",6.875
"593","2009-05-11",6.875
"594","2009-05-12",6.875
"595","2009-05-13",6.745
"596","2009-05-14",6.5
"597","2009-05-15",6.5
"598","2009-05-18",7.05
"599","2009-05-19",6
"600","2009-05-20",6.91
"601","2009-05-21",6.91
"602","2009-05-22",6.91
"603","2009-05-26",6.91
"604","2009-05-27",6.55
"605","2009-05-28",7.6
"606","2009-05-29",7.45
"607","2009-06-01",6.505
"608","2009-06-02",7.005
"609","2009-06-03",6.78
"610","2009-06-04",6.56
"611","2009-06-05",7.325
"612","2009-06-08",7.175
"613","2009-06-09",7.175
"614","2009-06-10",7.175
"615","2009-06-11",7.25
"616","2009-06-12",7.265
"617","2009-06-15",7.265
"618","2009-06-16",7.015
"619","2009-06-17",7.015
"620","2009-06-18",7.12
"621","2009-06-19",7.12
"622","2009-06-22",7.1
"623","2009-06-23",7.1
"624","2009-06-24",7.75
"625","2009-06-25",7.5
"626","2009-06-26",7.5
"627","2009-06-29",7.5
"628","2009-06-30",7.25
"629","2009-07-01",7.265
"630","2009-07-02",7.265
"631","2009-07-06",7.27
"632","2009-07-07",7.5
"633","2009-07-08",6.975
"634","2009-07-09",7.195
"635","2009-07-10",7.195
"636","2009-07-13",7.195
"637","2009-07-14",7.125
"638","2009-07-15",7.125
"639","2009-07-16",7.125
"640","2009-07-17",7.125
"641","2009-07-20",7.125
"642","2009-07-21",7.125
"643","2009-07-22",7.125
"644","2009-07-23",7
"645","2009-07-24",7.47
"646","2009-07-27",7.015
"647","2009-07-28",7.33
"648","2009-07-29",6.9
"649","2009-07-30",6.75
"650","2009-07-31",7.235
"651","2009-08-03",7.205
"652","2009-08-04",7.25
"653","2009-08-05",7.25
"654","2009-08-06",7.475
"655","2009-08-07",7.495
"656","2009-08-10",7.005
"657","2009-08-11",7
"658","2009-08-12",7
"659","2009-08-13",7
"660","2009-08-14",7
"661","2009-08-17",7
"662","2009-08-18",7.25
"663","2009-08-19",7.25
"664","2009-08-20",7.25
"665","2009-08-21",7
"666","2009-08-24",7.125
"667","2009-08-25",7.25
"668","2009-08-26",7.25
"669","2009-08-27",7.01
"670","2009-08-28",7.245
"671","2009-08-31",6.92
"672","2009-09-01",7
"673","2009-09-02",7.245
"674","2009-09-03",7.245
"675","2009-09-04",7.045
"676","2009-09-08",7.045
"677","2009-09-09",7.245
"678","2009-09-10",7.125
"679","2009-09-11",7.13
"680","2009-09-14",7.245
"681","2009-09-15",7.24
"682","2009-09-16",7.24
"683","2009-09-17",7.25
"684","2009-09-18",7.5
"685","2009-09-21",7.5
"686","2009-09-22",7.5
"687","2009-09-23",7.5
"688","2009-09-24",7.125
"689","2009-09-25",7.5
"690","2009-09-28",7.485
"691","2009-09-29",7.5
"692","2009-09-30",7.15
"693","2009-10-01",7.5
"694","2009-10-02",7.5
"695","2009-10-05",7.125
"696","2009-10-06",7.255
"697","2009-10-07",7.13
"698","2009-10-08",7.125
"699","2009-10-09",7.125
"700","2009-10-12",7.125
"701","2009-10-13",7.125
"702","2009-10-14",7.125
"703","2009-10-15",7.125
"704","2009-10-16",7.49
"705","2009-10-19",7.38
"706","2009-10-20",7.175
"707","2009-10-21",7.175
"708","2009-10-22",7.335
"709","2009-10-23",7.18
"710","2009-10-26",7.495
"711","2009-10-27",7.495
"712","2009-10-28",7.495
"713","2009-10-29",7.495
"714","2009-10-30",7.495
"715","2009-11-02",7.49
"716","2009-11-03",7.49
"717","2009-11-04",7.18
"718","2009-11-05",7.13
"719","2009-11-06",7.175
"720","2009-11-09",7.175
"721","2009-11-10",7.175
"722","2009-11-11",7.125
"723","2009-11-12",7.29
"724","2009-11-13",7.125
"725","2009-11-16",7.125
"726","2009-11-17",7.125
"727","2009-11-18",7.125
"728","2009-11-19",7.295
"729","2009-11-20",7.295
"730","2009-11-23",7.295
"731","2009-11-24",7.295
"732","2009-11-25",7.475
"733","2009-11-27",7.475
"734","2009-11-30",7.475
"735","2009-12-01",8
"736","2009-12-02",7.495
"737","2009-12-03",7.405
"738","2009-12-04",7.565
"739","2009-12-07",7.295
"740","2009-12-08",7.295
"741","2009-12-09",7.38
"742","2009-12-10",7.38
"743","2009-12-11",7.38
"744","2009-12-14",7.38
"745","2009-12-15",7.375
"746","2009-12-16",7.295
"747","2009-12-17",7.295
"748","2009-12-18",7.295
"749","2009-12-21",7.295
"750","2009-12-22",7.295
"751","2009-12-23",7.295
"752","2009-12-24",7.295
"753","2009-12-28",7.295
"754","2009-12-29",7.295
"755","2009-12-30",7.295
"756","2009-12-31",7.69
"757","2010-01-04",7.75
"758","2010-01-05",7.375
"759","2010-01-06",7.73
"760","2010-01-07",7.5
"761","2010-01-08",7.625
"762","2010-01-11",7.625
"763","2010-01-12",7.625
"764","2010-01-13",7.625
"765","2010-01-14",7.75
"766","2010-01-15",7.5
"767","2010-01-19",7.38
"768","2010-01-20",7.75
"769","2010-01-21",7.75
"770","2010-01-22",7.75
"771","2010-01-25",7.35
"772","2010-01-26",7.75
"773","2010-01-27",7.75
"774","2010-01-28",7.75
"775","2010-01-29",7.7
"776","2010-02-01",7.7
"777","2010-02-02",7.55
"778","2010-02-03",7.6
"779","2010-02-04",7.55
"780","2010-02-05",7.375
"781","2010-02-08",7.775
"782","2010-02-09",7.775
"783","2010-02-10",7.775
"784","2010-02-11",7.645
"785","2010-02-12",7.25
"786","2010-02-16",7.495
"787","2010-02-17",7.35
"788","2010-02-18",7.35
"789","2010-02-19",7.505
"790","2010-02-22",7.505
"791","2010-02-23",7.505
"792","2010-02-24",7.505
"793","2010-02-25",7.49
"794","2010-02-26",7.5
"795","2010-03-01",7.495
"796","2010-03-02",7.505
"797","2010-03-03",7.505
"798","2010-03-04",7.505
"799","2010-03-05",7.4
"800","2010-03-08",7.35
"801","2010-03-09",7.495
"802","2010-03-10",7.495
"803","2010-03-11",7.4
"804","2010-03-12",7.4
"805","2010-03-15",7.4
"806","2010-03-16",7.4
"807","2010-03-17",7.4
"808","2010-03-18",7.4
"809","2010-03-19",7.4
"810","2010-03-22",7.25
"811","2010-03-23",7.26
"812","2010-03-24",7.23
"813","2010-03-25",7.23
"814","2010-03-26",7.5
"815","2010-03-29",7.5
"816","2010-03-30",7.5
"817","2010-03-31",7.255
"818","2010-04-01",7.49
"819","2010-04-05",7.49
"820","2010-04-06",7.5
"821","2010-04-07",7.265
"822","2010-04-08",7.265
"823","2010-04-09",7.25
"824","2010-04-12",7.25
"825","2010-04-13",7.495
"826","2010-04-14",7.495
"827","2010-04-15",7.5
"828","2010-04-16",7.625
"829","2010-04-19",7.625
"830","2010-04-20",7.625
"831","2010-04-21",7.45
"832","2010-04-22",7.45
"833","2010-04-23",7.26
"834","2010-04-26",7.5
"835","2010-04-27",7.27
"836","2010-04-28",7.5
"837","2010-04-29",7.5
"838","2010-04-30",7.65
"839","2010-05-03",7.505
"840","2010-05-04",8
"841","2010-05-05",8
"842","2010-05-06",7.315
"843","2010-05-07",7.315
"844","2010-05-10",7.5
"845","2010-05-11",7.5
"846","2010-05-12",8.65
"847","2010-05-13",8.6
"848","2010-05-14",8.6
"849","2010-05-17",8.35
"850","2010-05-18",8.35
"851","2010-05-19",8.35
"852","2010-05-20",8.35
"853","2010-05-21",8.35
"854","2010-05-24",8.035
"855","2010-05-25",8.06
"856","2010-05-26",7.75
"857","2010-05-27",7.905
"858","2010-05-28",7.905
"859","2010-06-01",7.905
"860","2010-06-02",9
"861","2010-06-03",8.605
"862","2010-06-04",8.95
"863","2010-06-07",8.75
"864","2010-06-08",8.725
"865","2010-06-09",8.55
"866","2010-06-10",8.455
"867","2010-06-11",9.155
"868","2010-06-14",8.255
"869","2010-06-15",8.57
"870","2010-06-16",9.115
"871","2010-06-17",9.115
"872","2010-06-18",8.5
"873","2010-06-21",8.425
"874","2010-06-22",8.61
"875","2010-06-23",8
"876","2010-06-24",8
"877","2010-06-25",8.235
"878","2010-06-28",8.235
"879","2010-06-29",8
"880","2010-06-30",8
"881","2010-07-01",7.505
"882","2010-07-02",8.12
"883","2010-07-06",7.595
"884","2010-07-07",7.97
"885","2010-07-08",7.62
"886","2010-07-09",7.755
"887","2010-07-12",7.79
"888","2010-07-13",7.79
"889","2010-07-14",8.15
"890","2010-07-15",8.62
"891","2010-07-16",8.62
"892","2010-07-19",8.62
"893","2010-07-20",8.625
"894","2010-07-21",8.625
"895","2010-07-22",8.625
"896","2010-07-23",8.625
"897","2010-07-26",8.625
"898","2010-07-27",8.625
"899","2010-07-28",8.26
"900","2010-07-29",8.26
"901","2010-07-30",8.61
"902","2010-08-02",8.61
"903","2010-08-03",8.61
"904","2010-08-04",8.61
"905","2010-08-05",8.61
"906","2010-08-06",8.61
"907","2010-08-09",8.625
"908","2010-08-10",8.62
"909","2010-08-11",8.165
"910","2010-08-12",8.165
"911","2010-08-13",8.605
"912","2010-08-16",8.255
"913","2010-08-17",8.255
"914","2010-08-18",8.25
"915","2010-08-19",8.25
"916","2010-08-20",8.2
"917","2010-08-23",8.2
"918","2010-08-24",8.2
"919","2010-08-25",8.2
"920","2010-08-26",8.2
"921","2010-08-27",8.625
"922","2010-08-30",8.625
"923","2010-08-31",8.585
"924","2010-09-01",8.625
"925","2010-09-02",8.625
"926","2010-09-03",8.625
"927","2010-09-07",8.625
"928","2010-09-08",8.615
"929","2010-09-09",8.615
"930","2010-09-10",8.625
"931","2010-09-13",8.625
"932","2010-09-14",8.625
"933","2010-09-15",8.62
"934","2010-09-16",8.14
"935","2010-09-17",8.14
"936","2010-09-20",8.62
"937","2010-09-21",8.62
"938","2010-09-22",8.61
"939","2010-09-23",8.61
"940","2010-09-24",8.605
"941","2010-09-27",8.6
"942","2010-09-28",8.6
"943","2010-09-29",8.625
"944","2010-09-30",8.375
"945","2010-10-01",8.585
"946","2010-10-04",8.585
"947","2010-10-05",8.435
"948","2010-10-06",8.48
"949","2010-10-07",8.48
"950","2010-10-08",8.62
"951","2010-10-11",8.625
"952","2010-10-12",8.625
"953","2010-10-13",8.625
"954","2010-10-14",8.625
"955","2010-10-15",8.435
"956","2010-10-18",8.62
"957","2010-10-19",8.62
"958","2010-10-20",8.75
"959","2010-10-21",8.75
"960","2010-10-22",8.75
"961","2010-10-25",8.75
"962","2010-10-26",9.05
"963","2010-10-27",9.125
"964","2010-10-28",9.125
"965","2010-10-29",8.995
"966","2010-11-01",8.995
"967","2010-11-02",9
"968","2010-11-03",9
"969","2010-11-04",9.125
"970","2010-11-05",9.25
"971","2010-11-08",9.25
"972","2010-11-09",9.25
"973","2010-11-10",8.565
"974","2010-11-11",8.565
"975","2010-11-12",8.75
"976","2010-11-15",8.955
"977","2010-11-16",8.945
"978","2010-11-17",8.98
"979","2010-11-18",9
"980","2010-11-19",8.875
"981","2010-11-22",8.875
"982","2010-11-23",8.285
"983","2010-11-24",8.87
"984","2010-11-26",8.875
"985","2010-11-29",8.875
"986","2010-11-30",8.875
"987","2010-12-01",9.25
"988","2010-12-02",8.9
"989","2010-12-03",9.26
"990","2010-12-06",9.275
"991","2010-12-07",9.275
"992","2010-12-08",9.98
"993","2010-12-09",8.8
"994","2010-12-10",9.785
"995","2010-12-13",9.625
"996","2010-12-14",9.405
"997","2010-12-15",9.975
"998","2010-12-16",9.04
"999","2010-12-17",9.39
"1000","2010-12-20",9.39
"1001","2010-12-21",8.995
"1002","2010-12-22",9.435
"1003","2010-12-23",9.375
"1004","2010-12-27",9.375
"1005","2010-12-28",9.5
