"","date","OBAS"
"71","2007-04-16",20.5
"72","2007-04-17",20.15
"73","2007-04-18",20.15
"74","2007-04-19",20.049999
"75","2007-04-20",20.35
"76","2007-04-23",20.450001
"77","2007-04-24",20.299999
"78","2007-04-25",20.35
"79","2007-04-26",20.4
"80","2007-04-27",20.35
"81","2007-04-30",20.200001
"82","2007-05-01",19.9
"83","2007-05-02",20.25
"84","2007-05-03",20.1
"85","2007-05-04",19.9
"86","2007-05-07",20
"87","2007-05-08",20.299999
"88","2007-05-09",20.15
"89","2007-05-10",19.9
"90","2007-05-11",19.85
"91","2007-05-14",19.950001
"92","2007-05-15",18.200001
"93","2007-05-16",18.6
"94","2007-05-17",18.85
"95","2007-05-18",19.700001
"96","2007-05-21",20
"97","2007-05-22",19.75
"98","2007-05-23",20
"99","2007-05-24",20.25
"100","2007-05-25",20.25
"101","2007-05-29",21.049999
"102","2007-05-30",21.9
"103","2007-05-31",22
"104","2007-06-01",21.950001
"105","2007-06-04",22.450001
"106","2007-06-05",21.75
"107","2007-06-06",21.5
"108","2007-06-07",21.15
"109","2007-06-08",21.799999
"110","2007-06-11",21.65
"111","2007-06-12",21.85
"112","2007-06-13",22.200001
"113","2007-06-14",22.4
"114","2007-06-15",21.200001
"115","2007-06-18",22.4
"116","2007-06-19",22.5
"117","2007-06-20",22.4
"118","2007-06-21",22.4
"119","2007-06-22",22.6
"120","2007-06-25",21.65
"121","2007-06-26",21.85
"122","2007-06-27",21.85
"123","2007-06-28",21.6
"124","2007-06-29",22.049999
"125","2007-07-02",22.200001
"126","2007-07-03",21.85
"127","2007-07-05",21.950001
"128","2007-07-06",22.049999
"129","2007-07-09",21.65
"130","2007-07-10",21.6
"131","2007-07-11",21.9
"132","2007-07-12",21.75
"133","2007-07-13",21.5
"134","2007-07-16",21.25
"135","2007-07-17",21.299999
"136","2007-07-18",21.299999
"137","2007-07-19",21.950001
"138","2007-07-20",21.799999
"139","2007-07-23",21.1
"140","2007-07-24",21
"141","2007-07-25",20.950001
"142","2007-07-26",20.799999
"143","2007-07-27",20.65
"144","2007-07-30",20.15
"145","2007-07-31",20.5
"146","2007-08-01",20.15
"147","2007-08-02",20.450001
"148","2007-08-03",20.200001
"149","2007-08-06",19.5
"150","2007-08-07",18.6
"151","2007-08-08",19.25
"152","2007-08-09",19.200001
"153","2007-08-10",18.6
"154","2007-08-13",19.35
"155","2007-08-14",19
"156","2007-08-15",17.549999
"157","2007-08-16",17.5
"158","2007-08-17",17.049999
"159","2007-08-20",17.4
"160","2007-08-21",18.15
"161","2007-08-22",18.049999
"162","2007-08-23",18.35
"163","2007-08-24",18.35
"164","2007-08-27",18.950001
"165","2007-08-28",18.299999
"166","2007-08-29",18.549999
"167","2007-08-30",18.549999
"168","2007-08-31",18
"169","2007-09-04",18
"170","2007-09-05",18.25
"171","2007-09-06",18.700001
"172","2007-09-07",18.299999
"173","2007-09-10",18.549999
"174","2007-09-11",17.200001
"175","2007-09-12",18.450001
"176","2007-09-13",17.299999
"177","2007-09-14",17.549999
"178","2007-09-17",17.85
"179","2007-09-18",17.299999
"180","2007-09-19",17.25
"181","2007-09-20",17.35
"182","2007-09-21",17.299999
"183","2007-09-24",17.65
"184","2007-09-25",17.75
"185","2007-09-26",17.85
"186","2007-09-27",17.549999
"187","2007-09-28",17.700001
"188","2007-10-01",17.15
"189","2007-10-02",17.5
"190","2007-10-03",17.35
"191","2007-10-04",17.1
"192","2007-10-05",18.950001
"193","2007-10-08",19.5
"194","2007-10-09",18
"195","2007-10-10",17.700001
"196","2007-10-11",18.25
"197","2007-10-12",17.700001
"198","2007-10-15",18
"199","2007-10-16",18.700001
"200","2007-10-17",18.5
"201","2007-10-18",17.65
"202","2007-10-19",18.950001
"203","2007-10-22",18.299999
"204","2007-10-23",18.25
"205","2007-10-24",17.25
"206","2007-10-25",17.450001
"207","2007-10-26",18.15
"208","2007-10-29",17.950001
"209","2007-10-30",17.75
"210","2007-10-31",17.85
"211","2007-11-01",17.5
"212","2007-11-02",17.049999
"213","2007-11-05",18
"214","2007-11-06",17.9
"215","2007-11-07",17
"216","2007-11-08",16.5
"217","2007-11-09",16.75
"218","2007-11-12",16.25
"219","2007-11-13",16.25
"220","2007-11-14",15.85
"221","2007-11-15",15.75
"222","2007-11-16",15.75
"223","2007-11-19",15.8
"224","2007-11-20",15.75
"225","2007-11-21",15.55
"226","2007-11-23",15.75
"227","2007-11-26",15.65
"228","2007-11-27",15.55
"229","2007-11-28",15.55
"230","2007-11-29",14.9
"231","2007-11-30",14.85
"232","2007-12-03",14.75
"233","2007-12-04",14.55
"234","2007-12-05",14.75
"235","2007-12-06",14.9
"236","2007-12-07",15.65
"237","2007-12-10",15.6
"238","2007-12-11",15.6
"239","2007-12-12",15.35
"240","2007-12-13",15.05
"241","2007-12-14",14.95
"242","2007-12-17",14.85
"243","2007-12-18",14.65
"244","2007-12-19",14.6
"245","2007-12-20",14.5
"246","2007-12-21",14.5
"247","2007-12-24",14.5
"248","2007-12-26",14.55
"249","2007-12-27",14
"250","2007-12-28",13.7
"251","2007-12-31",12.6
"252","2008-01-02",12.95
"253","2008-01-03",13.65
"254","2008-01-04",12.3
"255","2008-01-07",11.95
"256","2008-01-08",11.75
"257","2008-01-09",11.45
"258","2008-01-10",10.95
"259","2008-01-11",10.5
"260","2008-01-14",10.95
"261","2008-01-15",11.75
"262","2008-01-16",11.75
"263","2008-01-17",11.15
"264","2008-01-18",11.15
"265","2008-01-22",10.25
"266","2008-01-23",10.55
"267","2008-01-24",10.35
"268","2008-01-25",11.05
"269","2008-01-28",10.15
"270","2008-01-29",10.35
"271","2008-01-30",9.95
"272","2008-01-31",10.05
"273","2008-02-01",10.35
"274","2008-02-04",10.2
"275","2008-02-05",10.05
"276","2008-02-06",9.85
"277","2008-02-07",10.15
"278","2008-02-08",10.2
"279","2008-02-11",10.4
"280","2008-02-12",10.35
"281","2008-02-13",10.25
"282","2008-02-14",10.2
"283","2008-02-15",10.2
"284","2008-02-19",9.85
"285","2008-02-20",10
"286","2008-02-21",10
"287","2008-02-22",9.95
"288","2008-02-25",10.1
"289","2008-02-26",10.1
"290","2008-02-27",10.1
"291","2008-02-28",10.05
"292","2008-02-29",9.95
"293","2008-03-03",10.35
"294","2008-03-04",10.35
"295","2008-03-05",10.25
"296","2008-03-06",10
"297","2008-03-07",9.9
"298","2008-03-10",9.75
"299","2008-03-11",9.65
"300","2008-03-12",9.65
"301","2008-03-13",9
"302","2008-03-14",8.9
"303","2008-03-17",8.65
"304","2008-03-18",8.5
"305","2008-03-19",8.05
"306","2008-03-20",8.6
"307","2008-03-24",8.65
"308","2008-03-25",8.95
"309","2008-03-26",8.95
"310","2008-03-27",9.5
"311","2008-03-28",9.35
"312","2008-03-31",9.35
"313","2008-04-01",9.35
"314","2008-04-02",9.4
"315","2008-04-03",9.9
"316","2008-04-04",9.4
"317","2008-04-07",9.5
"318","2008-04-08",9.5
"319","2008-04-09",9.95
"320","2008-04-10",10.05
"321","2008-04-11",9.55
"322","2008-04-14",9.95
"323","2008-04-15",9.3
"324","2008-04-16",9.3
"325","2008-04-17",9.35
"326","2008-04-18",10.25
"327","2008-04-21",9.5
"328","2008-04-22",9.5
"329","2008-04-23",9.5
"330","2008-04-24",10.1
"331","2008-04-25",10.1
"332","2008-04-28",9.95
"333","2008-04-29",9.5
"334","2008-04-30",9.55
"335","2008-05-01",9.6
"336","2008-05-02",9.5
"337","2008-05-05",10.2
"338","2008-05-06",10
"339","2008-05-07",9.85
"340","2008-05-08",9.9
"341","2008-05-09",9.95
"342","2008-05-12",9.8
"343","2008-05-13",9.9
"344","2008-05-14",10.75
"345","2008-05-15",10.75
"346","2008-05-16",11
"347","2008-05-19",9.2
"348","2008-05-20",9.2
"349","2008-05-21",9.4
"350","2008-05-22",9.35
"351","2008-05-23",9.35
"352","2008-05-27",9.45
"353","2008-05-28",8.85
"354","2008-05-29",8.8
"355","2008-05-30",8.8
"356","2008-06-02",8.6
"357","2008-06-03",9
"358","2008-06-04",8.7
"359","2008-06-05",9.1
"360","2008-06-06",8.65
"361","2008-06-09",8.7
"362","2008-06-10",8.7
"363","2008-06-11",8.5
"364","2008-06-12",8.5
"365","2008-06-13",8.7
"366","2008-06-16",8.45
"367","2008-06-17",8.35
"368","2008-06-18",8.35
"369","2008-06-19",8.1
"370","2008-06-20",8.4
"371","2008-06-23",8.05
"372","2008-06-24",7.95
"373","2008-06-25",8.15
"374","2008-06-26",8.15
"375","2008-06-27",8.2
"376","2008-06-30",8.15
"377","2008-07-01",8
"378","2008-07-02",8.1
"379","2008-07-03",8.05
"380","2008-07-07",8.05
"381","2008-07-08",8.15
"382","2008-07-09",7.75
"383","2008-07-10",8.2
"384","2008-07-11",8.15
"385","2008-07-14",8.15
"386","2008-07-15",8.15
"387","2008-07-16",8.5
"388","2008-07-17",8
"389","2008-07-18",8
"390","2008-07-21",8
"391","2008-07-22",8
"392","2008-07-23",8
"393","2008-07-24",8.15
"394","2008-07-25",8.15
"395","2008-07-28",8.25
"396","2008-07-29",8.35
"397","2008-07-30",8.35
"398","2008-07-31",8.45
"399","2008-08-01",8.6
"400","2008-08-04",7.9
"401","2008-08-05",7.95
"402","2008-08-06",7.75
"403","2008-08-07",7.7
"404","2008-08-08",7.75
"405","2008-08-11",8.2
"406","2008-08-12",8.1
"407","2008-08-13",8.2
"408","2008-08-14",8.2
"409","2008-08-15",8.2
"410","2008-08-18",8.2
"411","2008-08-19",8.3
"412","2008-08-20",8.85
"413","2008-08-21",9.15
"414","2008-08-22",8.2
"415","2008-08-25",8.75
"416","2008-08-26",8.75
"417","2008-08-27",8.25
"418","2008-08-28",8.25
"419","2008-08-29",8.25
"420","2008-09-02",8.15
"421","2008-09-03",8.2
"422","2008-09-04",8.15
"423","2008-09-05",8.1
"424","2008-09-08",8.15
"425","2008-09-09",7.55
"426","2008-09-10",7.15
"427","2008-09-11",7.5
"428","2008-09-12",7.5
"429","2008-09-15",7.5
"430","2008-09-16",7.45
"431","2008-09-17",6.95
"432","2008-09-18",6.95
"433","2008-09-19",7.25
"434","2008-09-22",7.25
"435","2008-09-23",7.25
"436","2008-09-24",6.75
"437","2008-09-25",6.9
"438","2008-09-26",5.7
"439","2008-09-29",6.15
"440","2008-09-30",6.7
"441","2008-10-01",6.7
"442","2008-10-02",6.65
"443","2008-10-03",6.7
"444","2008-10-06",6.2
"445","2008-10-07",5.2
"446","2008-10-08",6.05
"447","2008-10-09",5.4
"448","2008-10-10",4.3
"449","2008-10-13",5.25
"450","2008-10-14",5.15
"451","2008-10-15",4.9
"452","2008-10-16",4.6
"453","2008-10-17",5.2
"454","2008-10-20",5.25
"455","2008-10-21",4.9
"456","2008-10-22",4.7
"457","2008-10-23",4.7
"458","2008-10-24",4.75
"459","2008-10-27",4.7
"460","2008-10-28",4.7
"461","2008-10-29",4.5
"462","2008-10-30",4.95
"463","2008-10-31",5.25
"464","2008-11-03",5.85
"465","2008-11-04",5.85
"466","2008-11-05",6
"467","2008-11-06",4.75
"468","2008-11-07",5.65
"469","2008-11-10",5.4
"470","2008-11-11",5
"471","2008-11-12",4.1
"472","2008-11-13",4.95
"473","2008-11-14",4.95
"474","2008-11-17",5
"475","2008-11-18",5
"476","2008-11-19",5
"477","2008-11-20",4.75
"478","2008-11-21",4.65
"479","2008-11-24",4.65
"480","2008-11-25",4.4
"481","2008-11-26",4.4
"482","2008-11-28",4.25
"483","2008-12-01",4
"484","2008-12-02",3.95
"485","2008-12-03",3.95
"486","2008-12-04",3.9
"487","2008-12-05",3.95
"488","2008-12-08",4
"489","2008-12-09",4
"490","2008-12-10",3.7
"491","2008-12-11",3.75
"492","2008-12-12",3.95
"493","2008-12-15",3.95
"494","2008-12-16",3.9
"495","2008-12-17",3.9
"496","2008-12-18",3.85
"497","2008-12-19",3.8
"498","2008-12-22",3.75
"499","2008-12-23",5.4
"500","2008-12-24",5.95
"501","2008-12-26",5.75
"502","2008-12-29",5.5
"503","2008-12-30",5.5
"504","2008-12-31",6.1
"505","2009-01-02",6.2
"506","2009-01-05",6.25
"507","2009-01-06",6.25
"508","2009-01-07",5.95
"509","2009-01-08",5.8
"510","2009-01-09",5.75
"511","2009-01-12",5.75
"512","2009-01-13",5.85
"513","2009-01-14",5.85
"514","2009-01-15",5.4
"515","2009-01-16",5.35
"516","2009-01-20",5.35
"517","2009-01-21",5.2
"518","2009-01-22",4.9
"519","2009-01-23",4.8
"520","2009-01-26",5.1
"521","2009-01-27",5.45
"522","2009-01-28",5
"523","2009-01-29",5.1
"524","2009-01-30",5.25
"525","2009-02-02",5.1
"526","2009-02-03",5
"527","2009-02-04",5
"528","2009-02-05",5
"529","2009-02-06",5
"530","2009-02-09",5
"531","2009-02-10",4.95
"532","2009-02-11",5.95
"533","2009-02-12",5.05
"534","2009-02-13",5.05
"535","2009-02-17",5
"536","2009-02-18",4.65
"537","2009-02-19",4.8
"538","2009-02-20",4.8
"539","2009-02-23",4.65
"540","2009-02-24",4.65
"541","2009-02-25",4.7
"542","2009-02-26",5
"543","2009-02-27",4.9
"544","2009-03-02",4.75
"545","2009-03-03",4.9
"546","2009-03-04",5
"547","2009-03-05",5.05
"548","2009-03-06",4.95
"549","2009-03-09",4.7
"550","2009-03-10",5
"551","2009-03-11",4.8
"552","2009-03-12",5
"553","2009-03-13",5.05
"554","2009-03-16",5.4
"555","2009-03-17",5.85
"556","2009-03-18",6.45
"557","2009-03-19",6.35
"558","2009-03-20",6.1
"559","2009-03-23",5.95
"560","2009-03-24",5.5
"561","2009-03-25",5.2
"562","2009-03-26",5.9
"563","2009-03-27",5.8
"564","2009-03-30",6
"565","2009-03-31",6
"566","2009-04-01",5.75
"567","2009-04-02",5.45
"568","2009-04-03",5.1
"569","2009-04-06",5.7
"570","2009-04-07",5.7
"571","2009-04-08",5.4
"572","2009-04-09",5.65
"573","2009-04-13",5.65
"574","2009-04-14",5.75
"575","2009-04-15",5.85
"576","2009-04-16",5.95
"577","2009-04-17",5.9
"578","2009-04-20",6.4
"579","2009-04-21",6.15
"580","2009-04-22",6.35
"581","2009-04-23",5.8
"582","2009-04-24",6.5
"583","2009-04-27",6.55
"584","2009-04-28",7
"585","2009-04-29",7.5
"586","2009-04-30",7.5
"587","2009-05-01",7.25
"588","2009-05-04",7.25
"589","2009-05-05",6.5
"590","2009-05-06",7.2
"591","2009-05-07",6.9
"592","2009-05-08",7
"593","2009-05-11",7
"594","2009-05-12",6.45
"595","2009-05-13",6.8
"596","2009-05-14",6.3
"597","2009-05-15",6.25
"598","2009-05-18",6.15
"599","2009-05-19",6.15
"600","2009-05-20",6.25
"601","2009-05-21",6.25
"602","2009-05-22",6.25
"603","2009-05-26",6.25
"604","2009-05-27",6.45
"605","2009-05-28",6.5
"606","2009-05-29",6.7
"607","2009-06-01",6.8
"608","2009-06-02",7.1
"609","2009-06-03",7.1
"610","2009-06-04",7.2
"611","2009-06-05",7.2
"612","2009-06-08",7
"613","2009-06-09",7
"614","2009-06-10",7.2
"615","2009-06-11",6.7
"616","2009-06-12",7.05
"617","2009-06-15",6.95
"618","2009-06-16",6.75
"619","2009-06-17",6.75
"620","2009-06-18",6.75
"621","2009-06-19",6.7
"622","2009-06-22",6.35
"623","2009-06-23",6.2
"624","2009-06-24",6.6
"625","2009-06-25",6.6
"626","2009-06-26",6.6
"627","2009-06-29",6.5
"628","2009-06-30",6.2
"629","2009-07-01",6.15
"630","2009-07-02",6
"631","2009-07-06",5.95
"632","2009-07-07",5.9
"633","2009-07-08",5.9
"634","2009-07-09",5.9
"635","2009-07-10",5.9
"636","2009-07-13",5.9
"637","2009-07-14",5.85
"638","2009-07-15",5.85
"639","2009-07-16",5.5
"640","2009-07-17",5.25
"641","2009-07-20",5.7
"642","2009-07-21",5.45
"643","2009-07-22",5.65
"644","2009-07-23",5.65
"645","2009-07-24",5.75
"646","2009-07-27",5.75
"647","2009-07-28",5.7
"648","2009-07-29",5.7
"649","2009-07-30",5.65
"650","2009-07-31",5.6
"651","2009-08-03",6.25
"652","2009-08-04",6.15
"653","2009-08-05",6.25
"654","2009-08-06",6.2
"655","2009-08-07",6.2
"656","2009-08-10",6.2
"657","2009-08-11",5.75
"658","2009-08-12",5.95
"659","2009-08-13",5.9
"660","2009-08-14",5.55
"661","2009-08-17",5.75
"662","2009-08-18",5.75
"663","2009-08-19",5.75
"664","2009-08-20",6.15
"665","2009-08-21",6.1
"666","2009-08-24",6
"667","2009-08-25",6.25
"668","2009-08-26",6.15
"669","2009-08-27",6.3
"670","2009-08-28",6.65
"671","2009-08-31",6.65
"672","2009-09-01",5.95
"673","2009-09-02",5.9
"674","2009-09-03",6.25
"675","2009-09-04",6.25
"676","2009-09-08",6.25
"677","2009-09-09",6.5
"678","2009-09-10",6.6
"679","2009-09-11",6.6
"680","2009-09-14",6.25
"681","2009-09-15",6.55
"682","2009-09-16",6.6
"683","2009-09-17",6.6
"684","2009-09-18",6.45
"685","2009-09-21",6.45
"686","2009-09-22",6.75
"687","2009-09-23",6.4
"688","2009-09-24",6.35
"689","2009-09-25",6.35
"690","2009-09-28",6.35
"691","2009-09-29",6.1
"692","2009-09-30",6.35
"693","2009-10-01",6.35
"694","2009-10-02",6.15
"695","2009-10-05",5.9
"696","2009-10-06",6
"697","2009-10-07",6
"698","2009-10-08",6.25
"699","2009-10-09",6.15
"700","2009-10-12",6.15
"701","2009-10-13",6.05
"702","2009-10-14",6.25
"703","2009-10-15",6.25
"704","2009-10-16",6.25
"705","2009-10-19",6.35
"706","2009-10-20",6.25
"707","2009-10-21",6.15
"708","2009-10-22",6.15
"709","2009-10-23",6.15
"710","2009-10-26",6
"711","2009-10-27",6.05
"712","2009-10-28",6.1
"713","2009-10-29",5.9
"714","2009-10-30",5.9
"715","2009-11-02",5.85
"716","2009-11-03",5.65
"717","2009-11-04",5.8
"718","2009-11-05",5.8
"719","2009-11-06",6.05
"720","2009-11-09",5.95
"721","2009-11-10",5.9
"722","2009-11-11",6.4
"723","2009-11-12",6.25
"724","2009-11-13",6.3
"725","2009-11-16",6.45
"726","2009-11-17",6.4
"727","2009-11-18",6.55
"728","2009-11-19",6.55
"729","2009-11-20",6.45
"730","2009-11-23",6.85
"731","2009-11-24",6.85
"732","2009-11-25",7
"733","2009-11-27",6.45
"734","2009-11-30",6.9
"735","2009-12-01",7.1
"736","2009-12-02",7
"737","2009-12-03",6.65
"738","2009-12-04",6.55
"739","2009-12-07",6.35
"740","2009-12-08",6.35
"741","2009-12-09",6.35
"742","2009-12-10",6.8
"743","2009-12-11",6.75
"744","2009-12-14",6.5
"745","2009-12-15",7
"746","2009-12-16",6.75
"747","2009-12-17",7.25
"748","2009-12-18",6.9
"749","2009-12-21",6.55
"750","2009-12-22",6.55
"751","2009-12-23",6.5
"752","2009-12-24",7
"753","2009-12-28",6.55
"754","2009-12-29",6.5
"755","2009-12-30",6.65
"756","2009-12-31",6.65
"757","2010-01-04",6.75
"758","2010-01-05",6.75
"759","2010-01-06",6.75
"760","2010-01-07",6.5
"761","2010-01-08",6.9
"762","2010-01-11",6.4
"763","2010-01-12",6.3
"764","2010-01-13",6.35
"765","2010-01-14",6.3
"766","2010-01-15",6.25
"767","2010-01-19",6.35
"768","2010-01-20",6.55
"769","2010-01-21",6.55
"770","2010-01-22",6.55
"771","2010-01-25",6.6
"772","2010-01-26",6.6
"773","2010-01-27",6.2
"774","2010-01-28",6.2
"775","2010-01-29",6.1
"776","2010-02-01",6.2
"777","2010-02-02",6.15
"778","2010-02-03",6.15
"779","2010-02-04",6
"780","2010-02-05",6.05
"781","2010-02-08",6.2
"782","2010-02-09",6.2
"783","2010-02-10",6
"784","2010-02-11",6
"785","2010-02-12",6
"786","2010-02-16",6
"787","2010-02-17",6.1
"788","2010-02-18",6.1
"789","2010-02-19",6.25
"790","2010-02-22",6.25
"791","2010-02-23",6.25
"792","2010-02-24",6.25
"793","2010-02-25",6.25
"794","2010-02-26",6.25
"795","2010-03-01",6.25
"796","2010-03-02",6.25
"797","2010-03-03",6.25
"798","2010-03-04",6.2
"799","2010-03-05",6.25
"800","2010-03-08",6.1
"801","2010-03-09",6.4
"802","2010-03-10",6.5
"803","2010-03-11",6.5
"804","2010-03-12",6.35
"805","2010-03-15",6.3
"806","2010-03-16",7.15
"807","2010-03-17",6.9
"808","2010-03-18",6.85
"809","2010-03-19",6.9
"810","2010-03-22",6.9
"811","2010-03-23",7
"812","2010-03-24",6.95
"813","2010-03-25",7.05
"814","2010-03-26",7
"815","2010-03-29",7.1
"816","2010-03-30",7.05
"817","2010-03-31",7.05
"818","2010-04-01",7.05
"819","2010-04-05",7.15
"820","2010-04-06",7.05
"821","2010-04-07",7.2
"822","2010-04-08",7.1
"823","2010-04-09",6.9
"824","2010-04-12",7.15
"825","2010-04-13",7.2
"826","2010-04-14",7.3
"827","2010-04-15",6.9
"828","2010-04-16",6.85
"829","2010-04-19",7.25
"830","2010-04-20",7.5
"831","2010-04-21",7.2
"832","2010-04-22",7.5
"833","2010-04-23",7.2
"834","2010-04-26",7.15
"835","2010-04-27",7.55
"836","2010-04-28",7.75
"837","2010-04-29",7.75
"838","2010-04-30",7.5
"839","2010-05-03",7.25
"840","2010-05-04",7.45
"841","2010-05-05",7.25
"842","2010-05-06",6.75
"843","2010-05-07",6.75
"844","2010-05-10",7.35
"845","2010-05-11",7.3
"846","2010-05-12",7
"847","2010-05-13",7.1
"848","2010-05-14",7
"849","2010-05-17",7.3
"850","2010-05-18",7
"851","2010-05-19",7
"852","2010-05-20",7
"853","2010-05-21",7
"854","2010-05-24",7.25
"855","2010-05-25",7.25
"856","2010-05-26",7.25
"857","2010-05-27",7.15
"858","2010-05-28",7
"859","2010-06-01",7
"860","2010-06-02",7
"861","2010-06-03",7.15
"862","2010-06-04",7.05
"863","2010-06-07",7
"864","2010-06-08",6.95
"865","2010-06-09",7
"866","2010-06-10",7
"867","2010-06-11",7
"868","2010-06-14",7.05
"869","2010-06-15",7.05
"870","2010-06-16",7.05
"871","2010-06-17",7.1
"872","2010-06-18",7.1
"873","2010-06-21",7.1
"874","2010-06-22",7.1
"875","2010-06-23",7
"876","2010-06-24",6.95
"877","2010-06-25",7
"878","2010-06-28",7.2
"879","2010-06-29",6.9
"880","2010-06-30",6.75
"881","2010-07-01",6.75
"882","2010-07-02",6.75
"883","2010-07-06",6.75
"884","2010-07-07",6.75
"885","2010-07-08",6.8
"886","2010-07-09",6.5
"887","2010-07-12",6.75
"888","2010-07-13",6.7
"889","2010-07-14",7.15
"890","2010-07-15",7
"891","2010-07-16",7
"892","2010-07-19",7
"893","2010-07-20",6.95
"894","2010-07-21",7
"895","2010-07-22",7.25
"896","2010-07-23",7.3
"897","2010-07-26",7.25
"898","2010-07-27",7.2
"899","2010-07-28",7.2
"900","2010-07-29",7.2
"901","2010-07-30",7.2
"902","2010-08-02",7.3
"903","2010-08-03",7.25
"904","2010-08-04",7.25
"905","2010-08-05",6.85
"906","2010-08-06",6.85
"907","2010-08-09",6.75
"908","2010-08-10",6.75
"909","2010-08-11",6.75
"910","2010-08-12",6.7
"911","2010-08-13",6.7
"912","2010-08-16",6.85
"913","2010-08-17",7.25
"914","2010-08-18",7.25
"915","2010-08-19",6.85
"916","2010-08-20",6.85
"917","2010-08-23",7.15
"918","2010-08-24",7.1
"919","2010-08-25",7.1
"920","2010-08-26",7
"921","2010-08-27",7
"922","2010-08-30",6.85
"923","2010-08-31",6.8
"924","2010-09-01",6.65
"925","2010-09-02",6.65
"926","2010-09-03",6.65
"927","2010-09-07",6.65
"928","2010-09-08",6.7
"929","2010-09-09",7.2
"930","2010-09-10",6.8
"931","2010-09-13",7.2
"932","2010-09-14",6.7
"933","2010-09-15",6.6
"934","2010-09-16",6.9
"935","2010-09-17",6.6
"936","2010-09-20",6.95
"937","2010-09-21",6.55
"938","2010-09-22",6.8
"939","2010-09-23",6.8
"940","2010-09-24",7
"941","2010-09-27",7.45
"942","2010-09-28",7.5
"943","2010-09-29",7.5
"944","2010-09-30",7.5
"945","2010-10-01",7.1
"946","2010-10-04",7.1
"947","2010-10-05",7.25
"948","2010-10-06",6.9
"949","2010-10-07",7
"950","2010-10-08",7.55
"951","2010-10-11",7.85
"952","2010-10-12",7.5
"953","2010-10-13",7.15
"954","2010-10-14",7.15
"955","2010-10-15",7.1
"956","2010-10-18",7.25
"957","2010-10-19",7.1
"958","2010-10-20",7.15
"959","2010-10-21",7.5
"960","2010-10-22",7.5
"961","2010-10-25",7.5
"962","2010-10-26",7.5
"963","2010-10-27",7.5
"964","2010-10-28",7.5
"965","2010-10-29",7.75
"966","2010-11-01",7.75
"967","2010-11-02",8
"968","2010-11-03",7.75
"969","2010-11-04",7.45
"970","2010-11-05",7.45
"971","2010-11-08",7.4
"972","2010-11-09",7.15
"973","2010-11-10",7.8
"974","2010-11-11",7.5
"975","2010-11-12",7.55
"976","2010-11-15",7.75
"977","2010-11-16",7.5
"978","2010-11-17",7.5
"979","2010-11-18",7.55
"980","2010-11-19",7.75
"981","2010-11-22",7.5
"982","2010-11-23",7.5
"983","2010-11-24",7.5
"984","2010-11-26",7.95
"985","2010-11-29",7.95
"986","2010-11-30",7.6
"987","2010-12-01",7.6
"988","2010-12-02",7.25
"989","2010-12-03",7.25
"990","2010-12-06",7.25
"991","2010-12-07",7.25
"992","2010-12-08",7.5
"993","2010-12-09",7.2
"994","2010-12-10",7.15
"995","2010-12-13",7.1
"996","2010-12-14",7.4
"997","2010-12-15",7.15
"998","2010-12-16",7.35
"999","2010-12-17",7.15
"1000","2010-12-20",7.25
"1001","2010-12-21",7.25
"1002","2010-12-22",7.25
"1003","2010-12-23",7.25
"1004","2010-12-27",7.3
"1005","2010-12-28",7.45
"1006","2010-12-29",7.25
