"","date","JBL"
"130","2007-07-10",23.309999
"131","2007-07-11",23.83
"132","2007-07-12",24
"133","2007-07-13",24.809999
"134","2007-07-16",24.690001
"135","2007-07-17",24.83
"136","2007-07-18",24.52
"137","2007-07-19",24.73
"138","2007-07-20",24.469999
"139","2007-07-23",24.120001
"140","2007-07-24",23.610001
"141","2007-07-25",23.59
"142","2007-07-26",23.120001
"143","2007-07-27",22.690001
"144","2007-07-30",23.07
"145","2007-07-31",22.530001
"146","2007-08-01",22.65
"147","2007-08-02",22.68
"148","2007-08-03",21.889999
"149","2007-08-06",22.030001
"150","2007-08-07",21.34
"151","2007-08-08",22.91
"152","2007-08-09",23.450001
"153","2007-08-10",24.08
"154","2007-08-13",23.91
"155","2007-08-14",23.530001
"156","2007-08-15",23.26
"157","2007-08-16",22.74
"158","2007-08-17",22.42
"159","2007-08-20",22.440001
"160","2007-08-21",21.940001
"161","2007-08-22",21.799999
"162","2007-08-23",21.52
"163","2007-08-24",21.67
"164","2007-08-27",21.33
"165","2007-08-28",21.360001
"166","2007-08-29",22
"167","2007-08-30",21.790001
"168","2007-08-31",22.200001
"169","2007-09-04",22.559999
"170","2007-09-05",21.82
"171","2007-09-06",22.26
"172","2007-09-07",22.32
"173","2007-09-10",22.51
"174","2007-09-11",22.889999
"175","2007-09-12",22.83
"176","2007-09-13",23.01
"177","2007-09-14",23.389999
"178","2007-09-17",23.780001
"179","2007-09-18",24.27
"180","2007-09-19",24.629999
"181","2007-09-20",25.32
"182","2007-09-21",24.74
"183","2007-09-24",24.870001
"184","2007-09-25",25.200001
"185","2007-09-26",24.43
"186","2007-09-27",24.5
"187","2007-09-28",22.84
"188","2007-10-01",23.17
"189","2007-10-02",23.190001
"190","2007-10-03",23.059999
"191","2007-10-04",22.57
"192","2007-10-05",22.58
"193","2007-10-08",22.26
"194","2007-10-09",22.030001
"195","2007-10-10",21.77
"196","2007-10-11",21.709999
"197","2007-10-12",21.889999
"198","2007-10-15",21.77
"199","2007-10-16",21.58
"200","2007-10-17",21.9
"201","2007-10-18",21.719999
"202","2007-10-19",21.370001
"203","2007-10-22",21.33
"204","2007-10-23",21.559999
"205","2007-10-24",21.030001
"206","2007-10-25",20.5
"207","2007-10-26",20.65
"208","2007-10-29",20.799999
"209","2007-10-30",21.58
"210","2007-10-31",21.73
"211","2007-11-01",20.879999
"212","2007-11-02",20.73
"213","2007-11-05",21.059999
"214","2007-11-06",21.41
"215","2007-11-07",20.969999
"216","2007-11-08",19.799999
"217","2007-11-09",19.15
"218","2007-11-12",18.719999
"219","2007-11-13",19.15
"220","2007-11-14",18.51
"221","2007-11-15",18.209999
"222","2007-11-16",17.809999
"223","2007-11-19",17.709999
"224","2007-11-20",17.01
"225","2007-11-21",17.200001
"226","2007-11-23",17.35
"227","2007-11-26",17
"228","2007-11-27",17.049999
"229","2007-11-28",17.17
"230","2007-11-29",17.18
"231","2007-11-30",16.950001
"232","2007-12-03",16.35
"233","2007-12-04",16.309999
"234","2007-12-05",17.09
"235","2007-12-06",17.24
"236","2007-12-07",17.85
"237","2007-12-10",18.389999
"238","2007-12-11",17.24
"239","2007-12-12",17.559999
"240","2007-12-13",17.49
"241","2007-12-14",16.99
"242","2007-12-17",17.290001
"243","2007-12-18",17.280001
"244","2007-12-19",18.02
"245","2007-12-20",18.42
"246","2007-12-21",14.43
"247","2007-12-24",14.69
"248","2007-12-26",15.03
"249","2007-12-27",14.98
"250","2007-12-28",15.18
"251","2007-12-31",15.27
"252","2008-01-02",14.77
"253","2008-01-03",14.36
"254","2008-01-04",13.56
"255","2008-01-07",14.05
"256","2008-01-08",13.9
"257","2008-01-09",14.46
"258","2008-01-10",15.07
"259","2008-01-11",14.45
"260","2008-01-14",14.28
"261","2008-01-15",14.42
"262","2008-01-16",14.62
"263","2008-01-17",14.06
"264","2008-01-18",13.94
"265","2008-01-22",13.17
"266","2008-01-23",12.78
"267","2008-01-24",13.43
"268","2008-01-25",13.14
"269","2008-01-28",13.22
"270","2008-01-29",13.14
"271","2008-01-30",13.19
"272","2008-01-31",13.25
"273","2008-02-01",13.91
"274","2008-02-04",13.99
"275","2008-02-05",13.3
"276","2008-02-06",13.96
"277","2008-02-07",13.71
"278","2008-02-08",13.56
"279","2008-02-11",14.36
"280","2008-02-12",14.13
"281","2008-02-13",14.66
"282","2008-02-14",14.29
"283","2008-02-15",14.4
"284","2008-02-19",14.37
"285","2008-02-20",14.39
"286","2008-02-21",14.14
"287","2008-02-22",14.3
"288","2008-02-25",14.61
"289","2008-02-26",14.71
"290","2008-02-27",14.83
"291","2008-02-28",13.68
"292","2008-02-29",12.92
"293","2008-03-03",12.59
"294","2008-03-04",12.63
"295","2008-03-05",13
"296","2008-03-06",12.37
"297","2008-03-07",12.12
"298","2008-03-10",12.14
"299","2008-03-11",12.72
"300","2008-03-12",12.48
"301","2008-03-13",12.74
"302","2008-03-14",12.44
"303","2008-03-17",12.4
"304","2008-03-18",12.63
"305","2008-03-19",12.23
"306","2008-03-20",11.58
"307","2008-03-24",11.38
"308","2008-03-25",11.38
"309","2008-03-26",9.29
"310","2008-03-27",9.03
"311","2008-03-28",9.21
"312","2008-03-31",9.46
"313","2008-04-01",9.88
"314","2008-04-02",9.68
"315","2008-04-03",9.72
"316","2008-04-04",9.98
"317","2008-04-07",10.1
"318","2008-04-08",9.85
"319","2008-04-09",9.86
"320","2008-04-10",10.04
"321","2008-04-11",9.8
"322","2008-04-14",9.95
"323","2008-04-15",10.06
"324","2008-04-16",10.28
"325","2008-04-17",10.47
"326","2008-04-18",10.68
"327","2008-04-21",10.78
"328","2008-04-22",10.36
"329","2008-04-23",10.33
"330","2008-04-24",10.78
"331","2008-04-25",10.87
"332","2008-04-28",10.85
"333","2008-04-29",11.05
"334","2008-04-30",10.88
"335","2008-05-01",11.13
"336","2008-05-02",11.14
"337","2008-05-05",11.13
"338","2008-05-06",11.08
"339","2008-05-07",10.9
"340","2008-05-08",11.02
"341","2008-05-09",10.91
"342","2008-05-12",11.4
"343","2008-05-13",11.29
"344","2008-05-14",11.43
"345","2008-05-15",11.68
"346","2008-05-16",11.65
"347","2008-05-19",11.83
"348","2008-05-20",11.84
"349","2008-05-21",11.44
"350","2008-05-22",11.63
"351","2008-05-23",11.34
"352","2008-05-27",11.36
"353","2008-05-28",11.6
"354","2008-05-29",12.26
"355","2008-05-30",12.72
"356","2008-06-02",13.86
"357","2008-06-03",14.2
"358","2008-06-04",14.21
"359","2008-06-05",14.52
"360","2008-06-06",14.07
"361","2008-06-09",14.16
"362","2008-06-10",14.1
"363","2008-06-11",13.62
"364","2008-06-12",14.24
"365","2008-06-13",14.5
"366","2008-06-16",14.75
"367","2008-06-17",14.63
"368","2008-06-18",15.12
"369","2008-06-19",15.13
"370","2008-06-20",14.95
"371","2008-06-23",14.24
"372","2008-06-24",14.33
"373","2008-06-25",16.57
"374","2008-06-26",16.139999
"375","2008-06-27",16.219999
"376","2008-06-30",16.41
"377","2008-07-01",16.49
"378","2008-07-02",16.139999
"379","2008-07-03",16.290001
"380","2008-07-07",16.15
"381","2008-07-08",16.48
"382","2008-07-09",15.92
"383","2008-07-10",15.09
"384","2008-07-11",14.96
"385","2008-07-14",14.95
"386","2008-07-15",15.05
"387","2008-07-16",15.69
"388","2008-07-17",15.99
"389","2008-07-18",15.99
"390","2008-07-21",15.78
"391","2008-07-22",16.200001
"392","2008-07-23",16.65
"393","2008-07-24",16.24
"394","2008-07-25",15.72
"395","2008-07-28",15.52
"396","2008-07-29",16.25
"397","2008-07-30",16.360001
"398","2008-07-31",16.26
"399","2008-08-01",16.639999
"400","2008-08-04",16.219999
"401","2008-08-05",16.59
"402","2008-08-06",17.139999
"403","2008-08-07",17.16
"404","2008-08-08",18.280001
"405","2008-08-11",18
"406","2008-08-12",17.370001
"407","2008-08-13",17.700001
"408","2008-08-14",18.41
"409","2008-08-15",18.5
"410","2008-08-18",18.120001
"411","2008-08-19",17.860001
"412","2008-08-20",17.4
"413","2008-08-21",17.040001
"414","2008-08-22",17.309999
"415","2008-08-25",16.98
"416","2008-08-26",16.620001
"417","2008-08-27",16.99
"418","2008-08-28",17.469999
"419","2008-08-29",16.860001
"420","2008-09-02",16.15
"421","2008-09-03",15.59
"422","2008-09-04",14.07
"423","2008-09-05",13.31
"424","2008-09-08",13.62
"425","2008-09-09",12.43
"426","2008-09-10",12.81
"427","2008-09-11",12.7
"428","2008-09-12",12.73
"429","2008-09-15",12.27
"430","2008-09-16",12.18
"431","2008-09-17",11.13
"432","2008-09-18",11.28
"433","2008-09-19",11.24
"434","2008-09-22",10.88
"435","2008-09-23",10.74
"436","2008-09-24",10.81
"437","2008-09-25",10.69
"438","2008-09-26",10.99
"439","2008-09-29",9.12
"440","2008-09-30",9.54
"441","2008-10-01",9.17
"442","2008-10-02",8.52
"443","2008-10-03",8.62
"444","2008-10-06",8.28
"445","2008-10-07",7.73
"446","2008-10-08",7.53
"447","2008-10-09",6.86
"448","2008-10-10",6.35
"449","2008-10-13",7.76
"450","2008-10-14",7.57
"451","2008-10-15",7.04
"452","2008-10-16",7.42
"453","2008-10-17",7.39
"454","2008-10-20",7.7
"455","2008-10-21",7.27
"456","2008-10-22",8.05
"457","2008-10-23",7.93
"458","2008-10-24",7.74
"459","2008-10-27",7.82
"460","2008-10-28",8.91
"461","2008-10-29",8.28
"462","2008-10-30",8.69
"463","2008-10-31",8.41
"464","2008-11-03",8.64
"465","2008-11-04",9.15
"466","2008-11-05",8.52
"467","2008-11-06",8.01
"468","2008-11-07",8.29
"469","2008-11-10",7.78
"470","2008-11-11",7.3
"471","2008-11-12",6.2
"472","2008-11-13",7.28
"473","2008-11-14",6.33
"474","2008-11-17",6.06
"475","2008-11-18",6.15
"476","2008-11-19",5.27
"477","2008-11-20",5.24
"478","2008-11-21",5.39
"479","2008-11-24",5.92
"480","2008-11-25",5.87
"481","2008-11-26",6.52
"482","2008-11-28",6.58
"483","2008-12-01",6.2
"484","2008-12-02",6.13
"485","2008-12-03",6.23
"486","2008-12-04",6.14
"487","2008-12-05",6.34
"488","2008-12-08",6.57
"489","2008-12-09",6.91
"490","2008-12-10",6.81
"491","2008-12-11",6.22
"492","2008-12-12",6.6
"493","2008-12-15",6.32
"494","2008-12-16",6.72
"495","2008-12-17",6.91
"496","2008-12-18",6.46
"497","2008-12-19",6.32
"498","2008-12-22",6.33
"499","2008-12-23",6.05
"500","2008-12-24",5.98
"501","2008-12-26",6.32
"502","2008-12-29",6.19
"503","2008-12-30",6.49
"504","2008-12-31",6.75
"505","2009-01-02",7.09
"506","2009-01-05",7.27
"507","2009-01-06",7.59
"508","2009-01-07",7.32
"509","2009-01-08",7
"510","2009-01-09",6.98
"511","2009-01-12",6.63
"512","2009-01-13",6.56
"513","2009-01-14",6.07
"514","2009-01-15",6.11
"515","2009-01-16",5.92
"516","2009-01-20",5.46
"517","2009-01-21",6.37
"518","2009-01-22",6.06
"519","2009-01-23",6.1
"520","2009-01-26",5.78
"521","2009-01-27",6.12
"522","2009-01-28",6.36
"523","2009-01-29",6.09
"524","2009-01-30",5.82
"525","2009-02-02",5.91
"526","2009-02-03",5.95
"527","2009-02-04",6.06
"528","2009-02-05",6.13
"529","2009-02-06",6.5
"530","2009-02-09",6.45
"531","2009-02-10",5.91
"532","2009-02-11",6.03
"533","2009-02-12",5.96
"534","2009-02-13",6.1
"535","2009-02-17",5.71
"536","2009-02-18",5.63
"537","2009-02-19",5.35
"538","2009-02-20",5.19
"539","2009-02-23",4.94
"540","2009-02-24",4.96
"541","2009-02-25",4.4
"542","2009-02-26",4.51
"543","2009-02-27",4.14
"544","2009-03-02",3.82
"545","2009-03-03",3.89
"546","2009-03-04",4.2
"547","2009-03-05",3.58
"548","2009-03-06",3.26
"549","2009-03-09",3.16
"550","2009-03-10",3.19
"551","2009-03-11",3.24
"552","2009-03-12",3.54
"553","2009-03-13",4.03
"554","2009-03-16",4
"555","2009-03-17",4.17
"556","2009-03-18",4.26
"557","2009-03-19",4.26
"558","2009-03-20",3.97
"559","2009-03-23",4.31
"560","2009-03-24",3.81
"561","2009-03-25",5.2
"562","2009-03-26",5.83
"563","2009-03-27",5.69
"564","2009-03-30",5.47
"565","2009-03-31",5.56
"566","2009-04-01",5.8
"567","2009-04-02",6.3
"568","2009-04-03",6.3
"569","2009-04-06",6.08
"570","2009-04-07",5.58
"571","2009-04-08",6.01
"572","2009-04-09",6.63
"573","2009-04-13",6.62
"574","2009-04-14",6.53
"575","2009-04-15",6.75
"576","2009-04-16",7.13
"577","2009-04-17",7.28
"578","2009-04-20",6.77
"579","2009-04-21",7.18
"580","2009-04-22",7.28
"581","2009-04-23",7.4
"582","2009-04-24",7.71
"583","2009-04-27",7.42
"584","2009-04-28",7.47
"585","2009-04-29",7.84
"586","2009-04-30",8.1
"587","2009-05-01",8.03
"588","2009-05-04",8.68
"589","2009-05-05",8.53
"590","2009-05-06",8.94
"591","2009-05-07",8.26
"592","2009-05-08",8.41
"593","2009-05-11",8.09
"594","2009-05-12",7.78
"595","2009-05-13",7
"596","2009-05-14",7.49
"597","2009-05-15",7.49
"598","2009-05-18",7.75
"599","2009-05-19",8.02
"600","2009-05-20",8.18
"601","2009-05-21",7.83
"602","2009-05-22",7.63
"603","2009-05-26",7.93
"604","2009-05-27",7.83
"605","2009-05-28",7.84
"606","2009-05-29",7.83
"607","2009-06-01",8.4
"608","2009-06-02",8.41
"609","2009-06-03",8.06
"610","2009-06-04",8.38
"611","2009-06-05",8.58
"612","2009-06-08",8.34
"613","2009-06-09",7.72
"614","2009-06-10",7.4
"615","2009-06-11",7.61
"616","2009-06-12",7.55
"617","2009-06-15",7.29
"618","2009-06-16",7.02
"619","2009-06-17",6.94
"620","2009-06-18",6.9
"621","2009-06-19",6.85
"622","2009-06-22",6.61
"623","2009-06-23",7.12
"624","2009-06-24",7.32
"625","2009-06-25",7.21
"626","2009-06-26",7.16
"627","2009-06-29",7.46
"628","2009-06-30",7.42
"629","2009-07-01",7.67
"630","2009-07-02",7.2
"631","2009-07-06",7.13
"632","2009-07-07",6.81
"633","2009-07-08",6.73
"634","2009-07-09",6.97
"635","2009-07-10",6.82
"636","2009-07-13",7.03
"637","2009-07-14",7.24
"638","2009-07-15",7.77
"639","2009-07-16",8.2
"640","2009-07-17",8.16
"641","2009-07-20",8.51
"642","2009-07-21",8.45
"643","2009-07-22",8.74
"644","2009-07-23",8.9
"645","2009-07-24",9.05
"646","2009-07-27",9.07
"647","2009-07-28",8.99
"648","2009-07-29",8.81
"649","2009-07-30",9.02
"650","2009-07-31",9.16
"651","2009-08-03",9.56
"652","2009-08-04",9.89
"653","2009-08-05",9.9
"654","2009-08-06",9.51
"655","2009-08-07",9.79
"656","2009-08-10",9.64
"657","2009-08-11",9.75
"658","2009-08-12",10.27
"659","2009-08-13",10.06
"660","2009-08-14",9.87
"661","2009-08-17",9.33
"662","2009-08-18",9.74
"663","2009-08-19",9.72
"664","2009-08-20",9.66
"665","2009-08-21",10.71
"666","2009-08-24",10.56
"667","2009-08-25",10.8
"668","2009-08-26",10.63
"669","2009-08-27",10.81
"670","2009-08-28",11.16
"671","2009-08-31",10.95
"672","2009-09-01",10.95
"673","2009-09-02",10.56
"674","2009-09-03",10.72
"675","2009-09-04",11.08
"676","2009-09-08",11.12
"677","2009-09-09",11.83
"678","2009-09-10",11.78
"679","2009-09-11",11.77
"680","2009-09-14",11.91
"681","2009-09-15",11.89
"682","2009-09-16",12.2
"683","2009-09-17",11.91
"684","2009-09-18",12.41
"685","2009-09-21",12.4
"686","2009-09-22",12.34
"687","2009-09-23",12.69
"688","2009-09-24",12.53
"689","2009-09-25",11.87
"690","2009-09-28",12.38
"691","2009-09-29",12.28
"692","2009-09-30",13.41
"693","2009-10-01",12.89
"694","2009-10-02",12.94
"695","2009-10-05",13.6
"696","2009-10-06",13.88
"697","2009-10-07",13.92
"698","2009-10-08",13.95
"699","2009-10-09",14.35
"700","2009-10-12",14.56
"701","2009-10-13",14.64
"702","2009-10-14",15.38
"703","2009-10-15",15.2
"704","2009-10-16",14.78
"705","2009-10-19",15.18
"706","2009-10-20",15.12
"707","2009-10-21",14.96
"708","2009-10-22",14.88
"709","2009-10-23",14.96
"710","2009-10-26",15
"711","2009-10-27",14.65
"712","2009-10-28",13.69
"713","2009-10-29",14.27
"714","2009-10-30",13.38
"715","2009-11-02",13.7
"716","2009-11-03",13.54
"717","2009-11-04",13.63
"718","2009-11-05",14.24
"719","2009-11-06",14.29
"720","2009-11-09",14.83
"721","2009-11-10",14.77
"722","2009-11-11",14.7
"723","2009-11-12",14.45
"724","2009-11-13",14.48
"725","2009-11-16",14.52
"726","2009-11-17",14.42
"727","2009-11-18",14.23
"728","2009-11-19",13.75
"729","2009-11-20",13.63
"730","2009-11-23",13.93
"731","2009-11-24",13.37
"732","2009-11-25",13.53
"733","2009-11-27",13.34
"734","2009-11-30",13.31
"735","2009-12-01",13.27
"736","2009-12-02",13.1
"737","2009-12-03",12.86
"738","2009-12-04",12.94
"739","2009-12-07",13.25
"740","2009-12-08",13.25
"741","2009-12-09",13.7
"742","2009-12-10",14.03
"743","2009-12-11",14.06
"744","2009-12-14",14.46
"745","2009-12-15",14.38
"746","2009-12-16",14.46
"747","2009-12-17",14.42
"748","2009-12-18",14.8
"749","2009-12-21",15.02
"750","2009-12-22",17.18
"751","2009-12-23",17.059999
"752","2009-12-24",17.42
"753","2009-12-28",17.559999
"754","2009-12-29",17.83
"755","2009-12-30",17.67
"756","2009-12-31",17.370001
"757","2010-01-04",17.67
"758","2010-01-05",17.459999
"759","2010-01-06",17.540001
"760","2010-01-07",17.57
"761","2010-01-08",17.540001
"762","2010-01-11",17.040001
"763","2010-01-12",16.99
"764","2010-01-13",17.15
"765","2010-01-14",17.77
"766","2010-01-15",17.040001
"767","2010-01-19",17.18
"768","2010-01-20",16.99
"769","2010-01-21",16.889999
"770","2010-01-22",15.69
"771","2010-01-25",15.79
"772","2010-01-26",15.65
"773","2010-01-27",15.8
"774","2010-01-28",14.97
"775","2010-01-29",14.48
"776","2010-02-01",15.37
"777","2010-02-02",15.48
"778","2010-02-03",15.57
"779","2010-02-04",14.38
"780","2010-02-05",14.36
"781","2010-02-08",14.19
"782","2010-02-09",14.26
"783","2010-02-10",14.63
"784","2010-02-11",14.8
"785","2010-02-12",14.74
"786","2010-02-16",15.26
"787","2010-02-17",15.29
"788","2010-02-18",15.36
"789","2010-02-19",15.16
"790","2010-02-22",15.27
"791","2010-02-23",14.93
"792","2010-02-24",15.28
"793","2010-02-25",15.01
"794","2010-02-26",15.17
"795","2010-03-01",15.57
"796","2010-03-02",16.190001
"797","2010-03-03",16.450001
"798","2010-03-04",16.629999
"799","2010-03-05",16.719999
"800","2010-03-08",16.950001
"801","2010-03-09",17.059999
"802","2010-03-10",17.540001
"803","2010-03-11",17.5
"804","2010-03-12",17.620001
"805","2010-03-15",17.370001
"806","2010-03-16",17.719999
"807","2010-03-17",17.9
"808","2010-03-18",17.73
"809","2010-03-19",17.34
"810","2010-03-22",17.77
"811","2010-03-23",18.360001
"812","2010-03-24",16.530001
"813","2010-03-25",16.440001
"814","2010-03-26",16.370001
"815","2010-03-29",16.370001
"816","2010-03-30",16.51
"817","2010-03-31",16.190001
"818","2010-04-01",16.27
"819","2010-04-05",16.67
"820","2010-04-06",16.84
"821","2010-04-07",16.76
"822","2010-04-08",16.73
"823","2010-04-09",16.799999
"824","2010-04-12",17.030001
"825","2010-04-13",16.77
"826","2010-04-14",16.76
"827","2010-04-15",16.719999
"828","2010-04-16",16.450001
"829","2010-04-19",15.99
"830","2010-04-20",16.379999
"831","2010-04-21",16.74
"832","2010-04-22",16.9
"833","2010-04-23",17.02
"834","2010-04-26",16.790001
"835","2010-04-27",15.92
"836","2010-04-28",16.040001
"837","2010-04-29",16.219999
"838","2010-04-30",15.32
"839","2010-05-03",15.64
"840","2010-05-04",15.21
"841","2010-05-05",15.43
"842","2010-05-06",14.65
"843","2010-05-07",14.09
"844","2010-05-10",15.4
"845","2010-05-11",15.25
"846","2010-05-12",15.47
"847","2010-05-13",14.94
"848","2010-05-14",14.12
"849","2010-05-17",14.18
"850","2010-05-18",13.69
"851","2010-05-19",13.6
"852","2010-05-20",12.86
"853","2010-05-21",13.15
"854","2010-05-24",12.93
"855","2010-05-25",13.03
"856","2010-05-26",12.91
"857","2010-05-27",13.98
"858","2010-05-28",13.69
"859","2010-06-01",12.91
"860","2010-06-02",13.63
"861","2010-06-03",13.75
"862","2010-06-04",12.66
"863","2010-06-07",12.07
"864","2010-06-08",11.95
"865","2010-06-09",12.51
"866","2010-06-10",12.89
"867","2010-06-11",13.09
"868","2010-06-14",13.19
"869","2010-06-15",13.62
"870","2010-06-16",13.79
"871","2010-06-17",13.87
"872","2010-06-18",13.96
"873","2010-06-21",13.75
"874","2010-06-22",13.59
"875","2010-06-23",15.03
"876","2010-06-24",14.41
"877","2010-06-25",14.4
"878","2010-06-28",14.22
"879","2010-06-29",13.65
"880","2010-06-30",13.3
"881","2010-07-01",13.13
"882","2010-07-02",13.02
"883","2010-07-06",12.88
"884","2010-07-07",13.5
"885","2010-07-08",13.71
"886","2010-07-09",13.97
"887","2010-07-12",14.08
"888","2010-07-13",14.71
"889","2010-07-14",15.02
"890","2010-07-15",15.25
"891","2010-07-16",14.79
"892","2010-07-19",14.93
"893","2010-07-20",15.04
"894","2010-07-21",14.6
"895","2010-07-22",15.09
"896","2010-07-23",15.31
"897","2010-07-26",15.76
"898","2010-07-27",15.23
"899","2010-07-28",15
"900","2010-07-29",14.73
"901","2010-07-30",14.51
"902","2010-08-02",14.94
"903","2010-08-03",14.67
"904","2010-08-04",14.9
"905","2010-08-05",14.23
"906","2010-08-06",13.29
"907","2010-08-09",13.63
"908","2010-08-10",12.95
"909","2010-08-11",12.38
"910","2010-08-12",11.71
"911","2010-08-13",11.55
"912","2010-08-16",11.46
"913","2010-08-17",11.76
"914","2010-08-18",12.04
"915","2010-08-19",11.56
"916","2010-08-20",11.17
"917","2010-08-23",11.12
"918","2010-08-24",10.78
"919","2010-08-25",10.81
"920","2010-08-26",10.73
"921","2010-08-27",10.82
"922","2010-08-30",10.61
"923","2010-08-31",10.25
"924","2010-09-01",10.93
"925","2010-09-02",11.4
"926","2010-09-03",11.73
"927","2010-09-07",11.5
"928","2010-09-08",11.86
"929","2010-09-09",12.16
"930","2010-09-10",12.22
"931","2010-09-13",12.61
"932","2010-09-14",12.5
"933","2010-09-15",12.61
"934","2010-09-16",12.33
"935","2010-09-17",12.79
"936","2010-09-20",13.12
"937","2010-09-21",12.97
"938","2010-09-22",12.7
"939","2010-09-23",12.68
"940","2010-09-24",13.57
"941","2010-09-27",13.89
"942","2010-09-28",13.76
"943","2010-09-29",14.34
"944","2010-09-30",14.41
"945","2010-10-01",14.3
"946","2010-10-04",14.55
"947","2010-10-05",15.14
"948","2010-10-06",14.75
"949","2010-10-07",14.55
"950","2010-10-08",14.71
"951","2010-10-11",14.57
"952","2010-10-12",14.69
"953","2010-10-13",15.02
"954","2010-10-14",14.72
"955","2010-10-15",14.75
"956","2010-10-18",14.84
"957","2010-10-19",14.09
"958","2010-10-20",14.31
"959","2010-10-21",14.2
"960","2010-10-22",14.18
"961","2010-10-25",14.45
"962","2010-10-26",14.31
"963","2010-10-27",14.31
"964","2010-10-28",14.92
"965","2010-10-29",15.34
"966","2010-11-01",14.91
"967","2010-11-02",15
"968","2010-11-03",14.76
"969","2010-11-04",15.3
"970","2010-11-05",15.63
"971","2010-11-08",15.66
"972","2010-11-09",15.36
"973","2010-11-10",15.1
"974","2010-11-11",14.4
"975","2010-11-12",14.39
"976","2010-11-15",14.55
"977","2010-11-16",14.09
"978","2010-11-17",14.01
"979","2010-11-18",14.87
"980","2010-11-19",15.03
"981","2010-11-22",14.64
"982","2010-11-23",14.24
"983","2010-11-24",14.61
"984","2010-11-26",14.59
"985","2010-11-29",14.59
"986","2010-11-30",15.11
"987","2010-12-01",15.47
"988","2010-12-02",16.049999
