"","date","NGL"
"167","2012-01-11",22.1
"168","2012-01-12",21.58
"169","2012-01-13",22
"170","2012-01-17",21.809999
"171","2012-01-18",21.93
"172","2012-01-19",21.99
"173","2012-01-20",22.18
"174","2012-01-23",22.25
"175","2012-01-24",22.09
"176","2012-01-25",22.35
"177","2012-01-26",22.9
"178","2012-01-27",23.15
"179","2012-01-30",22.77
"180","2012-01-31",22.76
"181","2012-02-01",21.91
"182","2012-02-02",22.219999
"183","2012-02-03",22.1
"184","2012-02-06",22.389999
"185","2012-02-07",22.969999
"186","2012-02-08",22.889999
"187","2012-02-09",22.809999
"188","2012-02-10",22.440001
"189","2012-02-13",22.99
"190","2012-02-14",23.15
"191","2012-02-15",22.209999
"192","2012-02-16",22.73
"193","2012-02-17",22.02
"194","2012-02-21",21.67
"195","2012-02-22",21.66
"196","2012-02-23",21.57
"197","2012-02-24",21.52
"198","2012-02-27",21.370001
"199","2012-02-28",21.799999
"200","2012-02-29",21.360001
"201","2012-03-01",22.139999
"202","2012-03-02",21.940001
"203","2012-03-05",21.52
"204","2012-03-06",21.25
"205","2012-03-07",21.34
"206","2012-03-08",21.5
"207","2012-03-09",21.370001
"208","2012-03-12",21.4
"209","2012-03-13",21.370001
"210","2012-03-14",21.25
"211","2012-03-15",21
"212","2012-03-16",21.379999
"213","2012-03-19",21.1
"214","2012-03-20",20.860001
"215","2012-03-21",20.73
"216","2012-03-22",20.860001
"217","2012-03-23",21.4
"218","2012-03-26",21.09
"219","2012-03-27",20.9
"220","2012-03-28",20.92
"221","2012-03-29",20.59
"222","2012-03-30",20.610001
"223","2012-04-02",20.49
"224","2012-04-03",20.219999
"225","2012-04-04",20.75
"226","2012-04-05",20.5
"227","2012-04-09",20.5
"228","2012-04-10",20.290001
"229","2012-04-11",20.690001
"230","2012-04-12",21.5
"231","2012-04-13",20.68
"232","2012-04-16",20.389999
"233","2012-04-17",20.15
"234","2012-04-18",20.290001
"235","2012-04-19",21.299999
"236","2012-04-20",21.799999
"237","2012-04-23",21.65
"238","2012-04-24",22.25
"239","2012-04-25",22.32
"240","2012-04-26",21.530001
"241","2012-04-27",22.24
"242","2012-04-30",22.120001
"243","2012-05-01",22.200001
"244","2012-05-02",22.08
"245","2012-05-03",21.540001
"246","2012-05-04",21.73
"247","2012-05-07",21.190001
"248","2012-05-08",21.49
"249","2012-05-09",21.280001
"250","2012-05-10",21.75
"251","2012-05-11",21.959999
"252","2012-05-14",21
"253","2012-05-15",21.16
"254","2012-05-16",20.870001
"255","2012-05-17",20.889999
"256","2012-05-18",20.780001
"257","2012-05-21",23.15
"258","2012-05-22",23.08
"259","2012-05-23",23.17
"260","2012-05-24",23.049999
"261","2012-05-25",23.15
"262","2012-05-29",23.4
"263","2012-05-30",23.5
"264","2012-05-31",23.120001
"265","2012-06-01",22.280001
"266","2012-06-04",22.32
"267","2012-06-05",22.58
"268","2012-06-06",22.459999
"269","2012-06-07",22.58
"270","2012-06-08",22.76
"271","2012-06-11",22.790001
"272","2012-06-12",22.559999
"273","2012-06-13",22.309999
"274","2012-06-14",22.68
"275","2012-06-15",22.5
"276","2012-06-18",22.49
"277","2012-06-19",22.85
"278","2012-06-20",23.139999
"279","2012-06-21",22.9
"280","2012-06-22",23.200001
"281","2012-06-25",23.49
"282","2012-06-26",22.27
"283","2012-06-27",22.1
"284","2012-06-28",22.08
"285","2012-06-29",22.15
"286","2012-07-02",22.110001
"287","2012-07-03",23.799999
"288","2012-07-05",23.209999
"289","2012-07-06",23.219999
"290","2012-07-09",22.700001
"291","2012-07-10",22.370001
"292","2012-07-11",22.65
"293","2012-07-12",22.33
"294","2012-07-13",22.440001
"295","2012-07-16",22.58
"296","2012-07-17",22.75
"297","2012-07-18",22.5
"298","2012-07-19",22.5
"299","2012-07-20",22.450001
"300","2012-07-23",22.389999
"301","2012-07-24",22.370001
"302","2012-07-25",25.200001
"303","2012-07-26",24.799999
"304","2012-07-27",25.139999
"305","2012-07-30",25.459999
"306","2012-07-31",26.26
"307","2012-08-01",25.559999
"308","2012-08-02",25.6
"309","2012-08-03",26.049999
"310","2012-08-06",25.879999
"311","2012-08-07",26.02
"312","2012-08-08",25.940001
"313","2012-08-09",26.07
"314","2012-08-10",26.09
"315","2012-08-13",26.51
"316","2012-08-14",26.49
"317","2012-08-15",26.5
"318","2012-08-16",26.6
"319","2012-08-17",26.5
"320","2012-08-20",26.67
"321","2012-08-21",26.5
"322","2012-08-22",26.459999
"323","2012-08-23",26.440001
"324","2012-08-24",26.219999
"325","2012-08-27",26.25
"326","2012-08-28",25.91
"327","2012-08-29",25.559999
"328","2012-08-30",25.549999
"329","2012-08-31",25.389999
"330","2012-09-04",24.959999
"331","2012-09-05",24.559999
"332","2012-09-06",24.07
"333","2012-09-07",24.610001
"334","2012-09-10",24.889999
"335","2012-09-11",25.24
"336","2012-09-12",25.299999
"337","2012-09-13",25.110001
"338","2012-09-14",25
"339","2012-09-17",24.549999
"340","2012-09-18",24.700001
"341","2012-09-19",24.52
"342","2012-09-20",25.040001
"343","2012-09-21",25.200001
"344","2012-09-24",24.969999
"345","2012-09-25",24.5
"346","2012-09-26",24.290001
"347","2012-09-27",24.85
"348","2012-09-28",24.040001
"349","2012-10-01",24.459999
"350","2012-10-02",24.48
"351","2012-10-03",24.5
"352","2012-10-04",24.5
"353","2012-10-05",24.940001
"354","2012-10-08",24.68
"355","2012-10-09",24.67
"356","2012-10-10",24.5
"357","2012-10-11",24.5
"358","2012-10-12",24.4
"359","2012-10-15",24.49
"360","2012-10-16",24.65
"361","2012-10-17",24.52
"362","2012-10-18",24.860001
"363","2012-10-19",24.280001
"364","2012-10-22",24.5
"365","2012-10-23",24.450001
"366","2012-10-24",24.459999
"367","2012-10-25",24.440001
"368","2012-10-26",24.299999
"369","2012-10-31",24.530001
"370","2012-11-01",25.16
"371","2012-11-02",24.5
"372","2012-11-05",24.5
"373","2012-11-06",24.299999
"374","2012-11-07",23.84
"375","2012-11-08",24.24
"376","2012-11-09",24.1
"377","2012-11-12",24.25
"378","2012-11-13",24.25
"379","2012-11-14",24.200001
"380","2012-11-15",23.32
"381","2012-11-16",23.5
"382","2012-11-19",23.75
"383","2012-11-20",23.5
"384","2012-11-21",23.51
"385","2012-11-23",23.52
"386","2012-11-26",23.09
"387","2012-11-27",22.75
"388","2012-11-28",23.18
"389","2012-11-29",22.709999
"390","2012-11-30",22.6
"391","2012-12-03",22.27
"392","2012-12-04",22.559999
"393","2012-12-05",22.5
"394","2012-12-06",22
"395","2012-12-07",22.5
"396","2012-12-10",22.440001
"397","2012-12-11",22.5
"398","2012-12-12",22.4
"399","2012-12-13",22.4
"400","2012-12-14",22.35
"401","2012-12-17",22.4
"402","2012-12-18",22.299999
"403","2012-12-19",22.49
"404","2012-12-20",21.940001
"405","2012-12-21",21.57
"406","2012-12-24",21.26
"407","2012-12-26",21.799999
"408","2012-12-27",22.23
"409","2012-12-28",21.99
"410","2012-12-31",23.32
"411","2013-01-02",23.67
"412","2013-01-03",23.27
"413","2013-01-04",22.98
"414","2013-01-07",22.84
"415","2013-01-08",22.690001
"416","2013-01-09",22.639999
"417","2013-01-10",22.959999
"418","2013-01-11",23.75
"419","2013-01-14",23.639999
"420","2013-01-15",23.33
"421","2013-01-16",23.25
"422","2013-01-17",23.58
"423","2013-01-18",23.5
"424","2013-01-22",23.6
"425","2013-01-23",24.08
"426","2013-01-24",23.76
"427","2013-01-25",24.35
"428","2013-01-28",24.48
"429","2013-01-29",25.280001
"430","2013-01-30",25.5
"431","2013-01-31",25.200001
"432","2013-02-01",24.09
"433","2013-02-04",23.92
"434","2013-02-05",24.129999
"435","2013-02-06",24.299999
"436","2013-02-07",24.85
"437","2013-02-08",24.709999
"438","2013-02-11",24.799999
"439","2013-02-12",24.870001
"440","2013-02-13",24.5
"441","2013-02-14",24.5
"442","2013-02-15",23.799999
"443","2013-02-19",24.690001
"444","2013-02-20",24.24
"445","2013-02-21",23.799999
"446","2013-02-22",24.09
"447","2013-02-25",24.200001
"448","2013-02-26",24.17
"449","2013-02-27",24.299999
"450","2013-02-28",24.370001
"451","2013-03-01",24.1
"452","2013-03-04",24.25
"453","2013-03-05",24.139999
"454","2013-03-06",24.15
"455","2013-03-07",24.440001
"456","2013-03-08",24.84
"457","2013-03-11",24.709999
"458","2013-03-12",24.35
"459","2013-03-13",24.57
"460","2013-03-14",24.549999
"461","2013-03-15",24.9
"462","2013-03-18",25.25
"463","2013-03-19",25.5
"464","2013-03-20",25.4
"465","2013-03-21",25.4
"466","2013-03-22",25.4
"467","2013-03-25",25.610001
"468","2013-03-26",25.83
"469","2013-03-27",25.74
"470","2013-03-28",26.9
"471","2013-04-01",27.440001
"472","2013-04-02",27.950001
"473","2013-04-03",27.4
"474","2013-04-04",27.049999
"475","2013-04-05",26.65
"476","2013-04-08",27.42
"477","2013-04-09",27.629999
"478","2013-04-10",28.370001
"479","2013-04-11",28.15
"480","2013-04-12",27.18
"481","2013-04-15",27.07
"482","2013-04-16",27.450001
"483","2013-04-17",27.379999
"484","2013-04-18",27.91
"485","2013-04-19",28.450001
"486","2013-04-22",28.549999
"487","2013-04-23",29.16
"488","2013-04-24",29.6
"489","2013-04-25",29.42
"490","2013-04-26",28.65
"491","2013-04-29",29
"492","2013-04-30",29.4
"493","2013-05-01",29.1
"494","2013-05-02",29.370001
"495","2013-05-03",29.49
"496","2013-05-06",29.6
"497","2013-05-07",29.67
"498","2013-05-08",29.82
"499","2013-05-09",29.92
"500","2013-05-10",29.76
"501","2013-05-13",29.790001
"502","2013-05-14",29
"503","2013-05-15",29.33
"504","2013-05-16",29.450001
"505","2013-05-17",29.379999
"506","2013-05-20",29.48
"507","2013-05-21",29.879999
"508","2013-05-22",29.799999
"509","2013-05-23",29.799999
"510","2013-05-24",29.969999
"511","2013-05-28",28.76
"512","2013-05-29",27.5
"513","2013-05-30",28.139999
"514","2013-05-31",27.84
"515","2013-06-03",28
"516","2013-06-04",27.5
"517","2013-06-05",27.9
"518","2013-06-06",27.950001
"519","2013-06-07",28.870001
"520","2013-06-10",28.799999
"521","2013-06-11",28.200001
"522","2013-06-12",29
"523","2013-06-13",29.4
"524","2013-06-14",29.75
"525","2013-06-17",29.639999
"526","2013-06-18",29.709999
"527","2013-06-19",29.59
"528","2013-06-20",28.83
"529","2013-06-21",29.040001
"530","2013-06-24",29.15
"531","2013-06-25",29.969999
"532","2013-06-26",30.370001
"533","2013-06-27",30.190001
"534","2013-06-28",30.190001
"535","2013-07-01",30.49
"536","2013-07-02",29.93
"537","2013-07-03",30.27
"538","2013-07-05",31.120001
"539","2013-07-08",31.41
"540","2013-07-09",29.16
"541","2013-07-10",29.610001
"542","2013-07-11",29.59
"543","2013-07-12",29.450001
"544","2013-07-15",29.299999
"545","2013-07-16",29.110001
"546","2013-07-17",28.93
"547","2013-07-18",28.969999
"548","2013-07-19",28.950001
"549","2013-07-22",29.42
"550","2013-07-23",28.92
"551","2013-07-24",29.15
"552","2013-07-25",29.040001
"553","2013-07-26",29.1
"554","2013-07-29",29.4
"555","2013-07-30",29.059999
"556","2013-07-31",28.700001
"557","2013-08-01",28.5
"558","2013-08-02",28.5
"559","2013-08-05",29.059999
"560","2013-08-06",28.99
"561","2013-08-07",28.799999
"562","2013-08-08",29.35
"563","2013-08-09",29.68
"564","2013-08-12",29.01
"565","2013-08-13",28.57
"566","2013-08-14",28.209999
"567","2013-08-15",28.809999
"568","2013-08-16",29.629999
"569","2013-08-19",29.299999
"570","2013-08-20",29.549999
"571","2013-08-21",29.450001
"572","2013-08-22",29.610001
"573","2013-08-23",30.15
"574","2013-08-26",30.01
"575","2013-08-27",30.139999
"576","2013-08-28",30.51
"577","2013-08-29",30.99
"578","2013-08-30",30.879999
"579","2013-09-03",30.780001
"580","2013-09-04",31
"581","2013-09-05",31.1
"582","2013-09-06",31.25
"583","2013-09-09",31.139999
"584","2013-09-10",30.299999
"585","2013-09-11",31.190001
"586","2013-09-12",31.469999
"587","2013-09-13",32.490002
"588","2013-09-16",32.360001
"589","2013-09-17",32.459999
"590","2013-09-18",32.950001
"591","2013-09-19",33.73
"592","2013-09-20",32.189999
"593","2013-09-23",31.35
"594","2013-09-24",30.860001
"595","2013-09-25",31
"596","2013-09-26",30.889999
"597","2013-09-27",31.01
"598","2013-09-30",30.84
"599","2013-10-01",31.450001
"600","2013-10-02",31.219999
"601","2013-10-03",30.93
"602","2013-10-04",30.43
"603","2013-10-07",31.65
"604","2013-10-08",31.6
"605","2013-10-09",31.76
"606","2013-10-10",31.190001
"607","2013-10-11",31.25
"608","2013-10-14",31.780001
"609","2013-10-15",31.26
"610","2013-10-16",30.76
"611","2013-10-17",31.459999
"612","2013-10-18",32.25
"613","2013-10-21",32.200001
"614","2013-10-22",32.09
"615","2013-10-23",31.85
"616","2013-10-24",31.879999
"617","2013-10-25",31.66
"618","2013-10-28",32.220001
"619","2013-10-29",31.690001
"620","2013-10-30",31.469999
"621","2013-10-31",31.459999
"622","2013-11-01",31
"623","2013-11-04",31.200001
"624","2013-11-05",31.530001
"625","2013-11-06",31.51
"626","2013-11-07",32.330002
"627","2013-11-08",31.68
"628","2013-11-11",31.91
"629","2013-11-12",31.5
"630","2013-11-13",31.790001
"631","2013-11-14",31.950001
"632","2013-11-15",32.400002
"633","2013-11-18",32.16
"634","2013-11-19",32.189999
"635","2013-11-20",31.799999
"636","2013-11-21",32.290001
"637","2013-11-22",32.580002
"638","2013-11-25",32.610001
"639","2013-11-26",32.52
"640","2013-11-27",32.389999
"641","2013-11-29",32.48
"642","2013-12-02",32.52
"643","2013-12-03",32.41
"644","2013-12-04",32.27
"645","2013-12-05",32.049999
"646","2013-12-06",31.35
"647","2013-12-09",31.58
"648","2013-12-10",31.790001
"649","2013-12-11",31.66
"650","2013-12-12",31.23
"651","2013-12-13",30.969999
"652","2013-12-16",31.41
"653","2013-12-17",31.27
"654","2013-12-18",31.48
"655","2013-12-19",31.190001
"656","2013-12-20",31.969999
"657","2013-12-23",32.470001
"658","2013-12-24",32.830002
"659","2013-12-26",33.119999
"660","2013-12-27",33.470001
"661","2013-12-30",33.900002
"662","2013-12-31",34.5
"663","2014-01-02",33.73
"664","2014-01-03",34.049999
"665","2014-01-06",33.970001
"666","2014-01-07",33.66
"667","2014-01-08",33.759998
"668","2014-01-09",33.450001
"669","2014-01-10",34.279999
"670","2014-01-13",34.029999
"671","2014-01-14",34.849998
"672","2014-01-15",35.669998
"673","2014-01-16",35.68
"674","2014-01-17",35.099998
"675","2014-01-21",35.59
"676","2014-01-22",35.470001
"677","2014-01-23",35.48
"678","2014-01-24",35.360001
"679","2014-01-27",35.060001
"680","2014-01-28",35.169998
"681","2014-01-29",34.900002
"682","2014-01-30",35.200001
"683","2014-01-31",34.990002
"684","2014-02-03",34.77
"685","2014-02-04",35.040001
"686","2014-02-05",35.619999
"687","2014-02-06",35.900002
"688","2014-02-07",36.25
"689","2014-02-10",36.389999
"690","2014-02-11",35.299999
"691","2014-02-12",35.84
"692","2014-02-13",35.990002
"693","2014-02-14",35.98
"694","2014-02-18",36.32
"695","2014-02-19",36.57
"696","2014-02-20",36.279999
"697","2014-02-21",36.580002
"698","2014-02-24",36.290001
"699","2014-02-25",36.529999
"700","2014-02-26",36.779999
"701","2014-02-27",36.59
"702","2014-02-28",36.259998
"703","2014-03-03",36.290001
"704","2014-03-04",37.279999
"705","2014-03-05",36.799999
"706","2014-03-06",36.970001
"707","2014-03-07",36.419998
"708","2014-03-10",36.509998
"709","2014-03-11",36.419998
"710","2014-03-12",36.509998
"711","2014-03-13",36.59
"712","2014-03-14",36.799999
"713","2014-03-17",37.720001
"714","2014-03-18",36.860001
"715","2014-03-19",35.970001
"716","2014-03-20",35.610001
"717","2014-03-21",37.290001
"718","2014-03-24",37.099998
"719","2014-03-25",36.400002
"720","2014-03-26",36.32
"721","2014-03-27",36.830002
"722","2014-03-28",37.490002
"723","2014-03-31",37.529999
"724","2014-04-01",37.869999
"725","2014-04-02",38.450001
"726","2014-04-03",38.700001
"727","2014-04-04",39.23
"728","2014-04-07",39.080002
"729","2014-04-08",39.43
"730","2014-04-09",39.779999
"731","2014-04-10",38.91
"732","2014-04-11",39.099998
"733","2014-04-14",39.720001
"734","2014-04-15",39.439999
"735","2014-04-16",38.360001
"736","2014-04-17",38.110001
"737","2014-04-21",38.52
"738","2014-04-22",38.389999
"739","2014-04-23",38.189999
"740","2014-04-24",38.93
"741","2014-04-25",38.32
"742","2014-04-28",38.549999
"743","2014-04-29",38.869999
"744","2014-04-30",38.669998
"745","2014-05-01",38.580002
"746","2014-05-02",37.84
"747","2014-05-05",38.919998
"748","2014-05-06",38.380001
"749","2014-05-07",38.32
"750","2014-05-08",37.799999
"751","2014-05-09",38.669998
"752","2014-05-12",37.740002
"753","2014-05-13",38.27
"754","2014-05-14",38.950001
"755","2014-05-15",39.029999
"756","2014-05-16",39.66
"757","2014-05-19",38.990002
"758","2014-05-20",38.77
"759","2014-05-21",38.650002
"760","2014-05-22",38.580002
"761","2014-05-23",38.740002
"762","2014-05-27",38.700001
"763","2014-05-28",39.240002
"764","2014-05-29",39.439999
"765","2014-05-30",40
"766","2014-06-02",40.09
"767","2014-06-03",39.900002
"768","2014-06-04",40.919998
"769","2014-06-05",41.689999
"770","2014-06-06",41.919998
"771","2014-06-09",42.860001
"772","2014-06-10",43.5
"773","2014-06-11",43.419998
"774","2014-06-12",42.939999
"775","2014-06-13",43.970001
"776","2014-06-16",45.290001
"777","2014-06-17",45.669998
"778","2014-06-18",42.5
"779","2014-06-19",43.060001
"780","2014-06-20",43.400002
"781","2014-06-23",43.560001
"782","2014-06-24",43.349998
"783","2014-06-25",43.91
"784","2014-06-26",43.549999
"785","2014-06-27",43.93
"786","2014-06-30",43.34
"787","2014-07-01",43.200001
"788","2014-07-02",43.5
"789","2014-07-03",43.900002
"790","2014-07-07",43.779999
"791","2014-07-08",43.889999
"792","2014-07-09",43.59
"793","2014-07-10",43.549999
"794","2014-07-11",43.650002
"795","2014-07-14",43.84
"796","2014-07-15",43.75
"797","2014-07-16",44.139999
"798","2014-07-17",42.310001
"799","2014-07-18",42.52
"800","2014-07-21",42.419998
"801","2014-07-22",43.509998
"802","2014-07-23",43.150002
"803","2014-07-24",43.869999
"804","2014-07-25",44.580002
"805","2014-07-28",44.66
"806","2014-07-29",44.830002
"807","2014-07-30",44.23
"808","2014-07-31",42.950001
"809","2014-08-01",43.080002
"810","2014-08-04",43.07
"811","2014-08-05",42.209999
"812","2014-08-06",41.900002
"813","2014-08-07",40.799999
"814","2014-08-08",40.810001
"815","2014-08-11",41.84
"816","2014-08-12",41.369999
"817","2014-08-13",42.040001
"818","2014-08-14",42.450001
"819","2014-08-15",42.209999
"820","2014-08-18",41.75
"821","2014-08-19",42.310001
"822","2014-08-20",43.310001
"823","2014-08-21",43.490002
"824","2014-08-22",42.939999
"825","2014-08-25",42.759998
"826","2014-08-26",42.509998
"827","2014-08-27",42.48
"828","2014-08-28",42.57
"829","2014-08-29",42.580002
"830","2014-09-02",42.540001
"831","2014-09-03",42.5
"832","2014-09-04",42.110001
"833","2014-09-05",42.130001
"834","2014-09-08",42.93
"835","2014-09-09",42.91
"836","2014-09-10",42.959999
"837","2014-09-11",42.880001
"838","2014-09-12",42.119999
"839","2014-09-15",41.560001
"840","2014-09-16",41.5
"841","2014-09-17",41.450001
"842","2014-09-18",42.470001
"843","2014-09-19",42.66
"844","2014-09-22",42.369999
"845","2014-09-23",41.75
"846","2014-09-24",41.57
"847","2014-09-25",40.189999
"848","2014-09-26",40.200001
"849","2014-09-29",39.700001
"850","2014-09-30",39.369999
"851","2014-10-01",39.279999
"852","2014-10-02",39.16
"853","2014-10-03",38.84
"854","2014-10-06",38.470001
"855","2014-10-07",37.049999
"856","2014-10-08",36.25
"857","2014-10-09",34.52
"858","2014-10-10",33.540001
"859","2014-10-13",31.639999
"860","2014-10-14",30.5
"861","2014-10-15",31.59
"862","2014-10-16",34.18
"863","2014-10-17",33.740002
"864","2014-10-20",34.66
"865","2014-10-21",35.790001
"866","2014-10-22",36.049999
"867","2014-10-23",37.040001
"868","2014-10-24",36.98
"869","2014-10-27",35.82
"870","2014-10-28",35.650002
"871","2014-10-29",35.68
"872","2014-10-30",34.880001
"873","2014-10-31",34.360001
"874","2014-11-03",34.279999
"875","2014-11-04",33.330002
"876","2014-11-05",33.150002
"877","2014-11-06",33.790001
"878","2014-11-07",33.139999
"879","2014-11-10",32.389999
"880","2014-11-11",30.65
"881","2014-11-12",31.92
"882","2014-11-13",30.790001
"883","2014-11-14",32.419998
"884","2014-11-17",33.419998
"885","2014-11-18",33.41
"886","2014-11-19",35.639999
"887","2014-11-20",38.099998
"888","2014-11-21",39.18
"889","2014-11-24",37.549999
"890","2014-11-25",36.619999
"891","2014-11-26",36.18
"892","2014-11-28",34.900002
"893","2014-12-01",31.860001
"894","2014-12-02",32.830002
"895","2014-12-03",33.650002
"896","2014-12-04",32.549999
"897","2014-12-05",32.540001
"898","2014-12-08",28.559999
"899","2014-12-09",27.99
"900","2014-12-10",26.77
"901","2014-12-11",24.84
"902","2014-12-12",23.940001
"903","2014-12-15",23.440001
"904","2014-12-16",25.91
"905","2014-12-17",29.370001
"906","2014-12-18",28.5
"907","2014-12-19",28.629999
"908","2014-12-22",29.049999
"909","2014-12-23",29.139999
"910","2014-12-24",28.65
"911","2014-12-26",29.290001
"912","2014-12-29",29.780001
"913","2014-12-30",29.549999
"914","2014-12-31",27.99
"915","2015-01-02",28.6
"916","2015-01-05",26.32
"917","2015-01-06",26.51
"918","2015-01-07",26.129999
"919","2015-01-08",26.93
"920","2015-01-09",27.610001
"921","2015-01-12",25.200001
"922","2015-01-13",26.01
"923","2015-01-14",25.98
"924","2015-01-15",27.07
"925","2015-01-16",27.59
"926","2015-01-20",28.17
"927","2015-01-21",28.83
"928","2015-01-22",29.1
"929","2015-01-23",28.969999
"930","2015-01-26",29.139999
"931","2015-01-27",29.66
"932","2015-01-28",28.389999
"933","2015-01-29",27.700001
"934","2015-01-30",28.219999
"935","2015-02-02",28.74
"936","2015-02-03",30.91
"937","2015-02-04",29.58
"938","2015-02-05",30
"939","2015-02-06",29.51
"940","2015-02-09",30.129999
"941","2015-02-10",29.200001
"942","2015-02-11",28.85
"943","2015-02-12",29.92
"944","2015-02-13",29.99
"945","2015-02-17",30.17
"946","2015-02-18",30.700001
"947","2015-02-19",30.43
"948","2015-02-20",31.309999
"949","2015-02-23",30.780001
"950","2015-02-24",30.93
"951","2015-02-25",30.809999
"952","2015-02-26",29.67
"953","2015-02-27",30.52
"954","2015-03-02",29.280001
"955","2015-03-03",29.27
"956","2015-03-04",29.43
"957","2015-03-05",28.98
"958","2015-03-06",27.040001
"959","2015-03-09",26.879999
"960","2015-03-10",27.07
"961","2015-03-11",26.9
"962","2015-03-12",27.219999
"963","2015-03-13",27.16
"964","2015-03-16",27.17
"965","2015-03-17",27.040001
"966","2015-03-18",27.030001
