"","date","FBM"
"93","2017-06-23",13.79
"94","2017-06-26",13.85
"95","2017-06-27",13.7
"96","2017-06-28",14.12
"97","2017-06-29",13.03
"98","2017-06-30",12.86
"99","2017-07-03",12.88
"100","2017-07-05",12.39
"101","2017-07-06",11.95
"102","2017-07-07",11.97
"103","2017-07-10",11.81
"104","2017-07-11",11.76
"105","2017-07-12",12.03
"106","2017-07-13",12.2
"107","2017-07-14",12.22
"108","2017-07-17",12.33
"109","2017-07-18",12.08
"110","2017-07-19",12.03
"111","2017-07-20",12.13
"112","2017-07-21",11.92
"113","2017-07-24",11.82
"114","2017-07-25",12.14
"115","2017-07-26",12.01
"116","2017-07-27",12.09
"117","2017-07-28",12.11
"118","2017-07-31",12.06
"119","2017-08-01",12.02
"120","2017-08-02",12.03
"121","2017-08-03",11.86
"122","2017-08-04",11.87
"123","2017-08-07",11.76
"124","2017-08-08",11.55
"125","2017-08-09",11.96
"126","2017-08-10",11.74
"127","2017-08-11",11.87
"128","2017-08-14",11.99
"129","2017-08-15",12.01
"130","2017-08-16",11.92
"131","2017-08-17",11.71
"132","2017-08-18",11.28
"133","2017-08-21",11.27
"134","2017-08-22",11.6
"135","2017-08-23",11.43
"136","2017-08-24",11.66
"137","2017-08-25",11.88
"138","2017-08-28",12.2
"139","2017-08-29",12.5
"140","2017-08-30",12.69
"141","2017-08-31",13.06
"142","2017-09-01",13.48
"143","2017-09-05",13.01
"144","2017-09-06",13.55
"145","2017-09-07",13.48
"146","2017-09-08",13.34
"147","2017-09-11",13.34
"148","2017-09-12",13.45
"149","2017-09-13",13.59
"150","2017-09-14",13.23
"151","2017-09-15",12.81
"152","2017-09-18",12.79
"153","2017-09-19",12.52
"154","2017-09-20",13.13
"155","2017-09-21",13.08
"156","2017-09-22",13.36
"157","2017-09-25",13.7
"158","2017-09-26",13.58
"159","2017-09-27",14.07
"160","2017-09-28",14.29
"161","2017-09-29",14.14
"162","2017-10-02",14.45
"163","2017-10-03",14.44
"164","2017-10-04",14.4
"165","2017-10-05",14.38
"166","2017-10-06",14.4
"167","2017-10-09",14.28
"168","2017-10-10",14.16
"169","2017-10-11",14.21
"170","2017-10-12",13.29
"171","2017-10-13",13.48
"172","2017-10-16",13.5
"173","2017-10-17",13.38
"174","2017-10-18",13.12
"175","2017-10-19",13.08
"176","2017-10-20",13.48
"177","2017-10-23",13.27
"178","2017-10-24",13.35
"179","2017-10-25",13.07
"180","2017-10-26",13.24
"181","2017-10-27",13.41
"182","2017-10-30",13.32
"183","2017-10-31",13.45
"184","2017-11-01",13.42
"185","2017-11-02",13.73
"186","2017-11-03",13.43
"187","2017-11-06",13.52
"188","2017-11-07",13.94
"189","2017-11-08",13.49
"190","2017-11-09",13.88
"191","2017-11-10",13.95
"192","2017-11-13",13.75
"193","2017-11-14",13.71
"194","2017-11-15",13.6
"195","2017-11-16",13.91
"196","2017-11-17",14.23
"197","2017-11-20",14.37
"198","2017-11-21",14.4
"199","2017-11-22",14.43
"200","2017-11-24",14.51
"201","2017-11-27",14.27
"202","2017-11-28",14.86
"203","2017-11-29",14.91
"204","2017-11-30",15.21
"205","2017-12-01",15.26
"206","2017-12-04",15.14
"207","2017-12-05",14.44
"208","2017-12-06",14.21
"209","2017-12-07",14.74
"210","2017-12-08",15
"211","2017-12-11",14.74
"212","2017-12-12",14.73
"213","2017-12-13",14.2
"214","2017-12-14",14.09
"215","2017-12-15",14.36
"216","2017-12-18",14.91
"217","2017-12-19",14.71
"218","2017-12-20",14.86
"219","2017-12-21",14.91
"220","2017-12-22",14.88
"221","2017-12-26",14.9
"222","2017-12-27",14.9
"223","2017-12-28",14.98
"224","2017-12-29",14.79
"225","2018-01-02",14.94
"226","2018-01-03",15.04
"227","2018-01-04",15.64
"228","2018-01-05",16.07
"229","2018-01-08",16.190001
"230","2018-01-09",15.81
"231","2018-01-10",15.51
"232","2018-01-11",16
"233","2018-01-12",15.95
"234","2018-01-16",15.62
"235","2018-01-17",15.64
"236","2018-01-18",15.58
"237","2018-01-19",15.63
"238","2018-01-22",15.5
"239","2018-01-23",15.37
"240","2018-01-24",15.6
"241","2018-01-25",15.63
"242","2018-01-26",15.82
"243","2018-01-29",15.36
"244","2018-01-30",15.59
"245","2018-01-31",14.83
"246","2018-02-01",14.84
"247","2018-02-02",14.5
"248","2018-02-05",14.22
"249","2018-02-06",14.2
"250","2018-02-07",14.26
"251","2018-02-08",14.15
"252","2018-02-09",13.92
"253","2018-02-12",14.28
"254","2018-02-13",14.67
"255","2018-02-14",14.49
"256","2018-02-15",14.54
"257","2018-02-16",14.06
"258","2018-02-20",13.9
"259","2018-02-21",13.84
"260","2018-02-22",13.56
"261","2018-02-23",13.72
"262","2018-02-26",13.71
"263","2018-02-27",14.17
"264","2018-02-28",13.69
"265","2018-03-01",14.3
"266","2018-03-02",14.47
"267","2018-03-05",14.88
"268","2018-03-06",15.02
"269","2018-03-07",15.4
"270","2018-03-08",15.53
"271","2018-03-09",15.94
"272","2018-03-12",15.47
"273","2018-03-13",15.71
"274","2018-03-14",15.52
"275","2018-03-15",15.44
"276","2018-03-16",15.54
"277","2018-03-19",15.4
"278","2018-03-20",15.18
"279","2018-03-21",15.31
"280","2018-03-22",14.86
"281","2018-03-23",14.47
"282","2018-03-26",14.9
"283","2018-03-27",14.68
"284","2018-03-28",14.71
"285","2018-03-29",14.91
"286","2018-04-02",14.51
"287","2018-04-03",14.6
"288","2018-04-04",14.62
"289","2018-04-05",14.95
"290","2018-04-06",14.6
"291","2018-04-09",14.57
"292","2018-04-10",14.57
"293","2018-04-11",14.44
"294","2018-04-12",14.52
"295","2018-04-13",14.38
"296","2018-04-16",14.59
"297","2018-04-17",14.61
"298","2018-04-18",14.76
"299","2018-04-19",14.78
"300","2018-04-20",14.58
"301","2018-04-23",14.35
"302","2018-04-24",14.35
"303","2018-04-25",14.34
"304","2018-04-26",14.41
"305","2018-04-27",14.38
"306","2018-04-30",14.05
"307","2018-05-01",14
"308","2018-05-02",13.84
"309","2018-05-03",13.8
"310","2018-05-04",14.11
"311","2018-05-07",14.2
"312","2018-05-08",14.68
"313","2018-05-09",13.94
"314","2018-05-10",14.56
"315","2018-05-11",14.47
"316","2018-05-14",14.13
"317","2018-05-15",14.07
"318","2018-05-16",14.19
"319","2018-05-17",14.68
"320","2018-05-18",14.63
"321","2018-05-21",14.6
"322","2018-05-22",14.53
"323","2018-05-23",14.51
"324","2018-05-24",14.8
"325","2018-05-25",15.07
"326","2018-05-29",15.31
"327","2018-05-30",15.35
"328","2018-05-31",15.35
"329","2018-06-01",15.51
"330","2018-06-04",15.47
"331","2018-06-05",15.54
"332","2018-06-06",15.51
"333","2018-06-07",15.39
"334","2018-06-08",15.56
"335","2018-06-11",15.68
"336","2018-06-12",15.68
"337","2018-06-13",15.56
"338","2018-06-14",15.61
"339","2018-06-15",15.89
"340","2018-06-18",15.85
"341","2018-06-19",15.69
"342","2018-06-20",15.86
"343","2018-06-21",15.8
"344","2018-06-22",15.79
"345","2018-06-25",15.89
"346","2018-06-26",16.290001
"347","2018-06-27",15.97
"348","2018-06-28",15.04
"349","2018-06-29",15.38
"350","2018-07-02",15.62
"351","2018-07-03",15.58
"352","2018-07-05",15.71
"353","2018-07-06",15.85
"354","2018-07-09",15.88
"355","2018-07-10",15.62
"356","2018-07-11",15.4
"357","2018-07-12",15.04
"358","2018-07-13",15.08
"359","2018-07-16",14.69
"360","2018-07-17",14.78
"361","2018-07-18",14.79
"362","2018-07-19",15.07
"363","2018-07-20",14.81
"364","2018-07-23",14.32
"365","2018-07-24",14.56
"366","2018-07-25",14.4
"367","2018-07-26",14.5
"368","2018-07-27",14.33
"369","2018-07-30",14.49
"370","2018-07-31",14.49
"371","2018-08-01",14.2
"372","2018-08-02",14
"373","2018-08-03",13.23
"374","2018-08-06",13.5
"375","2018-08-07",13.47
"376","2018-08-08",12.9
"377","2018-08-09",13.34
"378","2018-08-10",13.18
"379","2018-08-13",13.18
"380","2018-08-14",13.45
"381","2018-08-15",13.6
"382","2018-08-16",13.8
"383","2018-08-17",13.53
"384","2018-08-20",13.6
"385","2018-08-21",14.01
"386","2018-08-22",14.09
"387","2018-08-23",13.84
"388","2018-08-24",13.79
"389","2018-08-27",14
"390","2018-08-28",13.58
"391","2018-08-29",13.78
"392","2018-08-30",14.03
"393","2018-08-31",13.81
"394","2018-09-04",14.12
"395","2018-09-05",13.99
"396","2018-09-06",13.8
"397","2018-09-07",13.62
"398","2018-09-10",14.09
"399","2018-09-11",14.19
"400","2018-09-12",14.11
"401","2018-09-13",13.22
"402","2018-09-14",13.15
"403","2018-09-17",13.08
"404","2018-09-18",13.2
"405","2018-09-19",13.19
"406","2018-09-20",13.11
"407","2018-09-21",12.9
"408","2018-09-24",13.08
"409","2018-09-25",12.7
"410","2018-09-26",12.7
"411","2018-09-27",13.19
"412","2018-09-28",12.47
"413","2018-10-01",12.18
"414","2018-10-02",11.99
"415","2018-10-03",12.29
"416","2018-10-04",12.49
"417","2018-10-05",12.56
"418","2018-10-08",12.95
"419","2018-10-09",12.78
"420","2018-10-10",12.66
"421","2018-10-11",11.82
"422","2018-10-12",11.52
"423","2018-10-15",11.29
"424","2018-10-16",11.52
"425","2018-10-17",11.37
"426","2018-10-18",11.05
"427","2018-10-19",10.94
"428","2018-10-22",10.95
"429","2018-10-23",10.71
"430","2018-10-24",10.07
"431","2018-10-25",10.24
"432","2018-10-26",9.77
"433","2018-10-29",9.39
"434","2018-10-30",9.62
"435","2018-10-31",9.53
"436","2018-11-01",10.92
"437","2018-11-02",10.75
"438","2018-11-05",10.22
"439","2018-11-06",9.85
"440","2018-11-07",9.96
"441","2018-11-08",9.85
"442","2018-11-09",9.65
"443","2018-11-12",9.44
"444","2018-11-13",9.76
"445","2018-11-14",9.64
"446","2018-11-15",9.83
"447","2018-11-16",9.98
"448","2018-11-19",9.72
"449","2018-11-20",9.58
"450","2018-11-21",9.75
"451","2018-11-23",9.52
"452","2018-11-26",9.73
"453","2018-11-27",9.62
"454","2018-11-28",9.98
"455","2018-11-29",9.82
"456","2018-11-30",9.78
"457","2018-12-03",9.79
"458","2018-12-04",9.19
"459","2018-12-06",8.85
"460","2018-12-07",8.64
"461","2018-12-10",8.3
"462","2018-12-11",8.2
"463","2018-12-12",8.03
"464","2018-12-13",8.03
"465","2018-12-14",7.98
"466","2018-12-17",8.13
"467","2018-12-18",8.23
"468","2018-12-19",7.95
"469","2018-12-20",7.85
"470","2018-12-21",7.76
"471","2018-12-24",7.83
"472","2018-12-26",8.16
"473","2018-12-27",8.27
"474","2018-12-28",8.21
"475","2018-12-31",8.31
"476","2019-01-02",8.91
"477","2019-01-03",8.96
"478","2019-01-04",9.36
"479","2019-01-07",9.67
"480","2019-01-08",9.68
"481","2019-01-09",9.75
"482","2019-01-10",9.75
"483","2019-01-11",9.38
"484","2019-01-14",9.12
"485","2019-01-15",9.44
"486","2019-01-16",9.44
"487","2019-01-17",9.47
"488","2019-01-18",9.75
"489","2019-01-22",9.31
"490","2019-01-23",9.33
"491","2019-01-24",9.38
"492","2019-01-25",9.49
"493","2019-01-28",9.45
"494","2019-01-29",9.33
"495","2019-01-30",9.2
"496","2019-01-31",9.14
"497","2019-02-01",9.29
"498","2019-02-04",9.31
"499","2019-02-05",9.13
"500","2019-02-06",9
"501","2019-02-07",8.95
"502","2019-02-08",8.74
"503","2019-02-11",8.86
"504","2019-02-12",8.95
"505","2019-02-13",9.01
"506","2019-02-14",8.99
"507","2019-02-15",9.21
"508","2019-02-19",9.44
"509","2019-02-20",9.9
"510","2019-02-21",9.85
"511","2019-02-22",9.51
"512","2019-02-25",9.46
"513","2019-02-26",10.52
"514","2019-02-27",10.93
"515","2019-02-28",11.12
"516","2019-03-01",10.8
"517","2019-03-04",11.07
"518","2019-03-05",10.87
"519","2019-03-06",10.37
"520","2019-03-07",10.2
"521","2019-03-08",10.4
"522","2019-03-11",10.56
"523","2019-03-12",10.53
"524","2019-03-13",10.31
"525","2019-03-14",10.19
"526","2019-03-15",10.51
"527","2019-03-18",10.27
"528","2019-03-19",10.25
"529","2019-03-20",9.75
"530","2019-03-21",9.84
"531","2019-03-22",9.53
"532","2019-03-25",9.51
"533","2019-03-26",9.64
"534","2019-03-27",9.65
"535","2019-03-28",9.86
"536","2019-03-29",9.84
"537","2019-04-01",9.98
"538","2019-04-02",10
"539","2019-04-03",9.98
"540","2019-04-04",10.62
"541","2019-04-05",10.99
"542","2019-04-08",11.09
"543","2019-04-09",10.87
"544","2019-04-10",11.38
"545","2019-04-11",11.76
"546","2019-04-12",12.26
"547","2019-04-15",12.64
"548","2019-04-16",12.54
"549","2019-04-17",12.72
"550","2019-04-18",13.1
"551","2019-04-22",13
"552","2019-04-23",13.35
"553","2019-04-24",13.31
"554","2019-04-25",13.31
"555","2019-04-26",13.31
"556","2019-04-29",13.48
"557","2019-04-30",13.59
"558","2019-05-01",13.76
"559","2019-05-02",13.6
"560","2019-05-03",13.9
"561","2019-05-06",14.2
"562","2019-05-07",14.42
"563","2019-05-08",15.44
"564","2019-05-09",15.55
"565","2019-05-10",15.7
"566","2019-05-13",15.39
"567","2019-05-14",15.31
"568","2019-05-15",15.85
"569","2019-05-16",15.87
"570","2019-05-17",15.72
"571","2019-05-20",15.63
"572","2019-05-21",15.72
"573","2019-05-22",15.49
"574","2019-05-23",15.3
"575","2019-05-24",15.33
"576","2019-05-28",15.55
"577","2019-05-29",15.18
"578","2019-05-30",15.09
"579","2019-05-31",15.17
"580","2019-06-03",15.1
"581","2019-06-04",15.16
"582","2019-06-05",15.39
"583","2019-06-06",15.35
"584","2019-06-07",15.38
"585","2019-06-10",15.45
"586","2019-06-11",15.5
"587","2019-06-12",15.39
"588","2019-06-13",15.88
"589","2019-06-14",15.74
"590","2019-06-17",15.83
"591","2019-06-18",16.360001
"592","2019-06-19",15.85
"593","2019-06-20",16.200001
"594","2019-06-21",16.209999
"595","2019-06-24",16.219999
"596","2019-06-25",16.5
"597","2019-06-26",16.690001
"598","2019-06-27",16.690001
"599","2019-06-28",17.780001
"600","2019-07-01",17.450001
"601","2019-07-02",17.4
"602","2019-07-03",17.370001
"603","2019-07-05",17.34
"604","2019-07-08",17.26
"605","2019-07-09",17.1
"606","2019-07-10",17.23
"607","2019-07-11",17.559999
"608","2019-07-12",17.549999
"609","2019-07-15",17.5
"610","2019-07-16",17.49
"611","2019-07-17",17.24
"612","2019-07-18",16.860001
"613","2019-07-19",16.68
"614","2019-07-22",16.6
"615","2019-07-23",16.58
"616","2019-07-24",17.48
"617","2019-07-25",17.620001
"618","2019-07-26",17.5
"619","2019-07-29",17.23
"620","2019-07-30",17.379999
"621","2019-07-31",17.209999
"622","2019-08-01",16.75
"623","2019-08-02",16.940001
"624","2019-08-05",16.35
"625","2019-08-06",16.950001
"626","2019-08-07",17.700001
"627","2019-08-08",19.34
"628","2019-08-09",18.719999
"629","2019-08-12",18.49
"630","2019-08-13",17.940001
"631","2019-08-14",17.9
"632","2019-08-15",17.959999
"633","2019-08-16",17.33
"634","2019-08-19",17.110001
"635","2019-08-20",17.93
"636","2019-08-21",18.34
"637","2019-08-22",18.219999
"638","2019-08-23",17.93
"639","2019-08-26",17.780001
"640","2019-08-27",17.24
"641","2019-08-28",16.99
"642","2019-08-29",17.129999
"643","2019-08-30",17.129999
"644","2019-09-03",16.450001
"645","2019-09-04",16.35
"646","2019-09-05",16.83
"647","2019-09-06",16.940001
"648","2019-09-09",17.49
"649","2019-09-10",18.030001
"650","2019-09-11",18.459999
"651","2019-09-12",18.51
"652","2019-09-13",18.26
"653","2019-09-16",18.5
"654","2019-09-17",18.889999
"655","2019-09-18",18.940001
"656","2019-09-19",17.469999
"657","2019-09-20",16.5
"658","2019-09-23",16.440001
"659","2019-09-24",15.93
"660","2019-09-25",16.23
"661","2019-09-26",15.97
"662","2019-09-27",15.33
"663","2019-09-30",15.49
"664","2019-10-01",15.14
"665","2019-10-02",15
"666","2019-10-03",15.67
"667","2019-10-04",15.94
"668","2019-10-07",16.25
"669","2019-10-08",16.620001
"670","2019-10-09",16.620001
"671","2019-10-10",16.68
"672","2019-10-11",17.1
"673","2019-10-14",17.42
"674","2019-10-15",17.540001
"675","2019-10-16",17.76
"676","2019-10-17",18.129999
"677","2019-10-18",18.27
"678","2019-10-21",18.190001
"679","2019-10-22",18.4
"680","2019-10-23",18.34
"681","2019-10-24",18.700001
"682","2019-10-25",18.85
"683","2019-10-28",18.85
"684","2019-10-29",18.790001
"685","2019-10-30",18.459999
"686","2019-10-31",18.59
"687","2019-11-01",19.040001
"688","2019-11-04",19.5
"689","2019-11-05",20.700001
"690","2019-11-06",21.700001
"691","2019-11-07",20.84
"692","2019-11-08",21.26
"693","2019-11-11",21.059999
"694","2019-11-12",21.190001
"695","2019-11-13",21.549999
"696","2019-11-14",21.469999
"697","2019-11-15",21.23
"698","2019-11-18",21.139999
"699","2019-11-19",20.6
"700","2019-11-20",20.790001
"701","2019-11-21",20.73
"702","2019-11-22",20.559999
"703","2019-11-25",20.9
"704","2019-11-26",20.860001
"705","2019-11-27",20.92
"706","2019-11-29",20.440001
"707","2019-12-02",20.58
"708","2019-12-03",20.549999
"709","2019-12-04",20.76
"710","2019-12-05",20.15
"711","2019-12-06",20.15
"712","2019-12-09",20.040001
"713","2019-12-10",20
"714","2019-12-11",19.59
"715","2019-12-12",19.26
"716","2019-12-13",19.040001
"717","2019-12-16",19.129999
"718","2019-12-17",19.16
"719","2019-12-18",19.18
"720","2019-12-19",18.9
"721","2019-12-20",18.73
"722","2019-12-23",18.65
"723","2019-12-24",18.84
"724","2019-12-26",18.91
"725","2019-12-27",20.209999
"726","2019-12-30",19.4
"727","2019-12-31",19.35
"728","2020-01-02",19.57
"729","2020-01-03",19.67
"730","2020-01-06",19.07
"731","2020-01-07",18.75
"732","2020-01-08",19.07
"733","2020-01-09",18.85
"734","2020-01-10",19
"735","2020-01-13",19.299999
"736","2020-01-14",18.950001
"737","2020-01-15",19.450001
"738","2020-01-16",19.629999
"739","2020-01-17",19.309999
"740","2020-01-21",19.41
"741","2020-01-22",18.99
"742","2020-01-23",19.030001
"743","2020-01-24",18.75
"744","2020-01-27",18.469999
"745","2020-01-28",18.440001
"746","2020-01-29",18.84
"747","2020-01-30",18.620001
"748","2020-01-31",17.83
"749","2020-02-03",17.459999
"750","2020-02-04",17.690001
"751","2020-02-05",18.110001
"752","2020-02-06",17.82
"753","2020-02-07",17.4
"754","2020-02-10",17.74
"755","2020-02-11",17.940001
"756","2020-02-12",18.23
"757","2020-02-13",18.35
"758","2020-02-14",18.18
"759","2020-02-18",18.02
"760","2020-02-19",18.610001
"761","2020-02-20",18.540001
"762","2020-02-21",18.120001
"763","2020-02-24",18.16
"764","2020-02-25",15.7
"765","2020-02-26",15.07
"766","2020-02-27",15.33
"767","2020-02-28",15.6
"768","2020-03-02",16.690001
"769","2020-03-03",16.93
"770","2020-03-04",17.35
"771","2020-03-05",16.74
"772","2020-03-06",16.450001
"773","2020-03-09",15.22
"774","2020-03-10",15.5
"775","2020-03-11",14.51
"776","2020-03-12",11.71
"777","2020-03-13",12.1
"778","2020-03-16",9.66
"779","2020-03-17",10.18
"780","2020-03-18",9
"781","2020-03-19",10.29
"782","2020-03-20",9.8
"783","2020-03-23",8.88
"784","2020-03-24",10.06
"785","2020-03-25",11.17
"786","2020-03-26",12.27
"787","2020-03-27",10.58
"788","2020-03-30",10.54
"789","2020-03-31",10.29
"790","2020-04-01",9.49
"791","2020-04-02",9.12
"792","2020-04-03",8.09
"793","2020-04-06",9.23
"794","2020-04-07",9.06
"795","2020-04-08",9.66
"796","2020-04-09",10.78
"797","2020-04-13",9.85
"798","2020-04-14",9.69
"799","2020-04-15",9.3
"800","2020-04-16",9.04
"801","2020-04-17",10.12
"802","2020-04-20",9.88
"803","2020-04-21",9.67
"804","2020-04-22",9.31
"805","2020-04-23",9.77
"806","2020-04-24",9.97
"807","2020-04-27",10.59
"808","2020-04-28",11.23
"809","2020-04-29",12.38
"810","2020-04-30",11.7
"811","2020-05-01",11.08
"812","2020-05-04",11.47
"813","2020-05-05",11.33
"814","2020-05-06",10.88
"815","2020-05-07",11.38
"816","2020-05-08",11.97
"817","2020-05-11",12.37
"818","2020-05-12",12.19
"819","2020-05-13",10.95
"820","2020-05-14",11.53
"821","2020-05-15",11.78
"822","2020-05-18",13.31
"823","2020-05-19",12.67
"824","2020-05-20",13.23
"825","2020-05-21",12.99
"826","2020-05-22",13.23
"827","2020-05-26",13.74
"828","2020-05-27",14.85
"829","2020-05-28",13.71
"830","2020-05-29",13.32
"831","2020-06-01",13.44
"832","2020-06-02",14
"833","2020-06-03",14.44
"834","2020-06-04",15.11
"835","2020-06-05",16.02
"836","2020-06-08",16.200001
"837","2020-06-09",16.51
"838","2020-06-10",16.040001
"839","2020-06-11",14.67
"840","2020-06-12",14.61
"841","2020-06-15",15.22
"842","2020-06-16",16.059999
"843","2020-06-17",15.8
"844","2020-06-18",16.01
"845","2020-06-19",15.99
"846","2020-06-22",16.059999
"847","2020-06-23",16.23
"848","2020-06-24",15.47
"849","2020-06-25",15.48
"850","2020-06-26",14.69
"851","2020-06-29",15.72
"852","2020-06-30",15.61
"853","2020-07-01",14.87
"854","2020-07-02",14.87
"855","2020-07-06",15.02
"856","2020-07-07",14.63
"857","2020-07-08",14.76
"858","2020-07-09",14.1
"859","2020-07-10",14.47
"860","2020-07-13",14.2
"861","2020-07-14",14.5
"862","2020-07-15",14.9
"863","2020-07-16",15.38
"864","2020-07-17",15.12
"865","2020-07-20",14.61
"866","2020-07-21",14.42
"867","2020-07-22",14.73
"868","2020-07-23",14.56
"869","2020-07-24",14.16
"870","2020-07-27",14.32
"871","2020-07-28",14
"872","2020-07-29",14.43
"873","2020-07-30",13.78
"874","2020-07-31",13.73
"875","2020-08-03",14.9
"876","2020-08-04",15.54
"877","2020-08-05",15.75
"878","2020-08-06",15.28
"879","2020-08-07",15.4
"880","2020-08-10",16.139999
"881","2020-08-11",16.129999
"882","2020-08-12",16.33
"883","2020-08-13",16.15
"884","2020-08-14",15.96
"885","2020-08-17",16.01
"886","2020-08-18",15.72
"887","2020-08-19",15.72
"888","2020-08-20",15.69
"889","2020-08-21",15.86
"890","2020-08-24",15.77
"891","2020-08-25",15.87
"892","2020-08-26",15.98
"893","2020-08-27",15.88
"894","2020-08-28",16.26
"895","2020-08-31",16.23
"896","2020-09-01",16.639999
"897","2020-09-02",16.969999
"898","2020-09-03",16.040001
"899","2020-09-04",15.38
"900","2020-09-08",15.47
"901","2020-09-09",15.76
"902","2020-09-10",15.66
"903","2020-09-11",15.61
"904","2020-09-14",15.69
"905","2020-09-15",15.68
"906","2020-09-16",16.030001
"907","2020-09-17",15.77
"908","2020-09-18",15.41
"909","2020-09-21",14.57
"910","2020-09-22",14.88
"911","2020-09-23",14.5
"912","2020-09-24",14.68
"913","2020-09-25",14.69
"914","2020-09-28",15.38
"915","2020-09-29",15.61
"916","2020-09-30",15.72
"917","2020-10-01",16.02
"918","2020-10-02",16.200001
"919","2020-10-05",16.719999
"920","2020-10-06",16.610001
"921","2020-10-07",16.629999
"922","2020-10-08",17.15
"923","2020-10-09",17.17
"924","2020-10-12",17.76
"925","2020-10-13",17.33
"926","2020-10-14",17.51
"927","2020-10-15",17.66
"928","2020-10-16",17.610001
"929","2020-10-19",17.030001
"930","2020-10-20",17.08
"931","2020-10-21",16.540001
"932","2020-10-22",16.129999
"933","2020-10-23",16.32
"934","2020-10-26",15.54
"935","2020-10-27",15.19
"936","2020-10-28",14.77
"937","2020-10-29",14.52
"938","2020-10-30",14.56
"939","2020-11-02",15.89
"940","2020-11-03",15.15
"941","2020-11-04",15.04
"942","2020-11-05",15.27
"943","2020-11-06",14.45
"944","2020-11-09",14.29
"945","2020-11-10",14.7
"946","2020-11-11",14.89
"947","2020-11-12",14.91
"948","2020-11-13",15.16
"949","2020-11-16",19.26
"950","2020-11-17",19.26
"951","2020-11-18",19.190001
"952","2020-11-19",19.219999
"953","2020-11-20",19.190001
"954","2020-11-23",19.280001
"955","2020-11-24",19.23
"956","2020-11-25",19.219999
"957","2020-11-27",19.25
