"","date","CXDC"
"161","2008-05-23",2.482
"162","2008-05-27",2.482
"163","2008-05-28",2.482
"164","2008-05-29",2.482
"165","2008-05-30",2.482
"166","2008-06-02",2.482
"167","2008-06-03",2.482
"168","2008-06-04",2.482
"169","2008-06-05",2.482
"170","2008-06-06",2.482
"171","2008-06-09",2.482
"172","2008-06-10",2.482
"173","2008-06-11",2.482
"174","2008-06-12",2.482
"175","2008-06-13",2.482
"176","2008-06-16",2.482
"177","2008-06-17",2.482
"178","2008-06-18",2.482
"179","2008-06-19",2.482
"180","2008-06-20",2.482
"181","2008-06-23",2.482
"182","2008-06-24",2.482
"183","2008-06-25",2.482
"184","2008-06-26",2.482
"185","2008-06-27",2.482
"186","2008-06-30",2.482
"187","2008-07-01",2.482
"188","2008-07-02",2.482
"189","2008-07-03",2.482
"190","2008-07-07",2.482
"191","2008-07-08",2.482
"192","2008-07-09",2.482
"193","2008-07-10",2.482
"194","2008-07-11",2.482
"195","2008-07-14",2.482
"196","2008-07-15",2.482
"197","2008-07-16",2.482
"198","2008-07-17",2.482
"199","2008-07-18",2.482
"200","2008-07-21",2.482
"201","2008-07-22",2.482
"202","2008-07-23",2.482
"203","2008-07-24",2.482
"204","2008-07-25",2.482
"205","2008-07-28",2.482
"206","2008-07-29",2.482
"207","2008-07-30",2.482
"208","2008-07-31",1.241
"209","2008-08-01",1.241
"210","2008-08-04",1.241
"211","2008-08-05",1.241
"212","2008-08-06",1.241
"213","2008-08-07",1.241
"214","2008-08-08",1.241
"215","2008-08-11",1.241
"216","2008-08-12",1.241
"217","2008-08-13",1.241
"218","2008-08-14",1.241
"219","2008-08-15",1.241
"220","2008-08-18",1.241
"221","2008-08-19",1.241
"222","2008-08-20",1.241
"223","2008-08-21",1.241
"224","2008-08-22",1.241
"225","2008-08-25",1.241
"226","2008-08-26",1.241
"227","2008-08-27",1.241
"228","2008-08-28",1.241
"229","2008-08-29",1.241
"230","2008-09-02",1.241
"231","2008-09-03",1.241
"232","2008-09-04",1.241
"233","2008-09-05",1.241
"234","2008-09-08",1.241
"235","2008-09-09",1.241
"236","2008-09-10",1.241
"237","2008-09-11",1.241
"238","2008-09-12",1.241
"239","2008-09-15",1.241
"240","2008-09-16",1.241
"241","2008-09-17",1.241
"242","2008-09-18",1.241
"243","2008-09-19",1.241
"244","2008-09-22",1.241
"245","2008-09-23",1.241
"246","2008-09-24",1.241
"247","2008-09-25",1.241
"248","2008-09-26",1.241
"249","2008-09-29",1.241
"250","2008-09-30",1.241
"251","2008-10-01",1.241
"252","2008-10-02",1.241
"253","2008-10-03",1.241
"254","2008-10-06",1.241
"255","2008-10-07",1.241
"256","2008-10-08",1.241
"257","2008-10-09",1.241
"258","2008-10-10",1.241
"259","2008-10-13",1.241
"260","2008-10-14",1.241
"261","2008-10-15",1.241
"262","2008-10-16",1.241
"263","2008-10-17",1.241
"264","2008-10-20",1.241
"265","2008-10-21",1.241
"266","2008-10-22",1.241
"267","2008-10-23",1.241
"268","2008-10-24",1.241
"269","2008-10-27",1.241
"270","2008-10-28",1.241
"271","2008-10-29",1.241
"272","2008-10-30",1.241
"273","2008-10-31",1.241
"274","2008-11-03",1.241
"275","2008-11-04",1.241
"276","2008-11-05",1.241
"277","2008-11-06",1.241
"278","2008-11-07",1.241
"279","2008-11-10",1.241
"280","2008-11-11",1.241
"281","2008-11-12",1.241
"282","2008-11-13",1.241
"283","2008-11-14",1.241
"284","2008-11-17",1.241
"285","2008-11-18",1.241
"286","2008-11-19",1.241
"287","2008-11-20",1.241
"288","2008-11-21",1.241
"289","2008-11-24",1.241
"290","2008-11-25",1.241
"291","2008-11-26",1.241
"292","2008-11-28",1.241
"293","2008-12-01",1.241
"294","2008-12-02",1.241
"295","2008-12-03",1.241
"296","2008-12-04",1.241
"297","2008-12-05",1.241
"298","2008-12-08",1.241
"299","2008-12-09",1.241
"300","2008-12-10",1.241
"301","2008-12-11",1.241
"302","2008-12-12",1.241
"303","2008-12-15",1.241
"304","2008-12-16",1.241
"305","2008-12-17",1.241
"306","2008-12-18",1.241
"307","2008-12-19",1.241
"308","2008-12-22",1.241
"309","2008-12-23",1.241
"310","2008-12-24",1.241
"311","2008-12-26",1.241
"312","2008-12-29",1.241
"313","2008-12-30",1.241
"314","2008-12-31",1.241
"315","2009-01-02",3.723
"316","2009-01-05",3.723
"317","2009-01-06",3.723
"318","2009-01-07",3.723
"319","2009-01-08",3.723
"320","2009-01-09",3.723
"321","2009-01-12",3.723
"322","2009-01-13",3.723
"323","2009-01-14",3.723
"324","2009-01-15",6.205
"325","2009-01-16",4.964
"326","2009-01-20",4.964
"327","2009-01-21",4.964
"328","2009-01-22",6.205
"329","2009-01-23",6.205
"330","2009-01-26",6.205
"331","2009-01-27",3.723
"332","2009-01-28",4.964
"333","2009-01-29",4.964
"334","2009-01-30",4.964
"335","2009-02-02",4.964
"336","2009-02-03",4.964
"337","2009-02-04",4.964
"338","2009-02-05",3.723
"339","2009-02-06",3.72
"340","2009-02-09",3.72
"341","2009-02-10",3.72
"342","2009-02-11",3.72
"343","2009-02-12",3.7
"344","2009-02-13",5.6
"345","2009-02-17",5
"346","2009-02-18",5
"347","2009-02-19",5
"348","2009-02-20",5
"349","2009-02-23",5
"350","2009-02-24",5
"351","2009-02-25",5
"352","2009-02-26",5
"353","2009-02-27",5
"354","2009-03-02",5
"355","2009-03-03",5.5
"356","2009-03-04",5.5
"357","2009-03-05",5.5
"358","2009-03-06",5.5
"359","2009-03-09",5.5
"360","2009-03-10",5.5
"361","2009-03-11",5.5
"362","2009-03-12",4
"363","2009-03-13",4
"364","2009-03-16",4
"365","2009-03-17",4
"366","2009-03-18",4
"367","2009-03-19",4
"368","2009-03-20",4
"369","2009-03-23",4
"370","2009-03-24",4
"371","2009-03-25",2
"372","2009-03-26",2
"373","2009-03-27",4
"374","2009-03-30",4
"375","2009-03-31",4
"376","2009-04-01",3.9
"377","2009-04-02",3.9
"378","2009-04-03",3.9
"379","2009-04-06",3.9
"380","2009-04-07",3.9
"381","2009-04-08",3.9
"382","2009-04-09",3.9
"383","2009-04-13",4
"384","2009-04-14",4.1
"385","2009-04-15",4.1
"386","2009-04-16",4.1
"387","2009-04-17",4
"388","2009-04-20",4.24
"389","2009-04-21",4.24
"390","2009-04-22",4.25
"391","2009-04-23",4.25
"392","2009-04-24",4.25
"393","2009-04-27",4.25
"394","2009-04-28",4.25
"395","2009-04-29",4.25
"396","2009-04-30",4.25
"397","2009-05-01",4.25
"398","2009-05-04",4.25
"399","2009-05-05",4.25
"400","2009-05-06",3.95
"401","2009-05-07",3.91
"402","2009-05-08",3.9
"403","2009-05-11",3.9
"404","2009-05-12",2.2
"405","2009-05-13",3.5
"406","2009-05-14",3.5
"407","2009-05-15",3.5
"408","2009-05-18",3.5
"409","2009-05-19",3.5
"410","2009-05-20",3
"411","2009-05-21",3.5
"412","2009-05-22",3
"413","2009-05-26",2.5
"414","2009-05-27",2.98
"415","2009-05-28",3
"416","2009-05-29",2.5
"417","2009-06-01",2.5
"418","2009-06-02",2.5
"419","2009-06-03",2.5
"420","2009-06-04",2.5
"421","2009-06-05",3
"422","2009-06-08",3
"423","2009-06-09",2.99
"424","2009-06-10",2.99
"425","2009-06-11",3
"426","2009-06-12",3
"427","2009-06-15",2.5
"428","2009-06-16",2.5
"429","2009-06-17",2.97
"430","2009-06-18",2.8
"431","2009-06-19",2.8
"432","2009-06-22",2.98
"433","2009-06-23",2.98
"434","2009-06-24",2.95
"435","2009-06-25",2.97
"436","2009-06-26",2.97
"437","2009-06-29",2.75
"438","2009-06-30",2.4
"439","2009-07-01",2.3
"440","2009-07-02",2
"441","2009-07-06",2.3
"442","2009-07-07",2.25
"443","2009-07-08",2.4
"444","2009-07-09",2.8
"445","2009-07-10",2.9
"446","2009-07-13",3.9
"447","2009-07-14",4.4
"448","2009-07-15",4.6
"449","2009-07-16",4.5
"450","2009-07-17",4.7
"451","2009-07-20",4.85
"452","2009-07-21",4.85
"453","2009-07-22",5.24
"454","2009-07-23",5.4
"455","2009-07-24",5.49
"456","2009-07-27",5.46
"457","2009-07-28",5.7
"458","2009-07-29",5.65
"459","2009-07-30",5.7
"460","2009-07-31",5.8
"461","2009-08-03",5.77
"462","2009-08-04",5.75
"463","2009-08-05",5.77
"464","2009-08-06",5.77
"465","2009-08-07",5.88
"466","2009-08-10",5.91
"467","2009-08-11",5.93
"468","2009-08-12",6.1
"469","2009-08-13",6.1
"470","2009-08-14",6.05
"471","2009-08-17",5.85
"472","2009-08-18",5.9
"473","2009-08-19",5.85
"474","2009-08-20",5.87
"475","2009-08-21",5.83
"476","2009-08-24",5.82
"477","2009-08-25",5.81
"478","2009-08-26",5.8
"479","2009-08-27",5.84
"480","2009-08-28",5.9
"481","2009-08-31",5.88
"482","2009-09-01",5.85
"483","2009-09-02",5.87
"484","2009-09-03",5.94
"485","2009-09-04",5.95
"486","2009-09-08",5.94
"487","2009-09-09",5.95
"488","2009-09-10",5.94
"489","2009-09-11",5.92
"490","2009-09-14",5.91
"491","2009-09-15",5.88
"492","2009-09-16",5.87
"493","2009-09-17",5.82
"494","2009-09-18",5.76
"495","2009-09-21",5.7
"496","2009-09-22",5.98
"497","2009-09-23",6.48
"498","2009-09-24",6.51
"499","2009-09-25",6.53
"500","2009-09-28",6.68
"501","2009-09-29",6.64
"502","2009-09-30",6.51
"503","2009-10-01",6.39
"504","2009-10-02",6.35
"505","2009-10-05",6.62
"506","2009-10-06",6.7
"507","2009-10-07",6.68
"508","2009-10-08",6.67
"509","2009-10-09",6.63
"510","2009-10-12",6.61
"511","2009-10-13",6.6
"512","2009-10-14",6.62
"513","2009-10-15",6.59
"514","2009-10-16",6.57
"515","2009-10-19",6.68
"516","2009-10-20",6.73
"517","2009-10-21",6.75
"518","2009-10-22",6.72
"519","2009-10-23",6.68
"520","2009-10-26",6.61
"521","2009-10-27",6.56
"522","2009-10-28",6.49
"523","2009-10-29",6.7
"524","2009-10-30",6.63
"525","2009-11-02",6.71
"526","2009-11-03",6.76
"527","2009-11-04",6.82
"528","2009-11-05",6.93
"529","2009-11-06",6.99
"530","2009-11-09",7.08
"531","2009-11-10",7.04
"532","2009-11-11",6.99
"533","2009-11-12",6.98
"534","2009-11-13",7.04
"535","2009-11-16",10.51
"536","2009-11-17",11.15
"537","2009-11-18",10.51
"538","2009-11-19",10.35
"539","2009-11-20",10.26
"540","2009-11-23",10.34
"541","2009-11-24",10.12
"542","2009-11-25",10.32
"543","2009-11-27",10.78
"544","2009-11-30",8.12
"545","2009-12-01",7.25
"546","2009-12-02",7.03
"547","2009-12-03",7.43
"548","2009-12-04",7.4
"549","2009-12-07",7.67
"550","2009-12-08",7.72
"551","2009-12-09",7.76
"552","2009-12-10",7.72
"553","2009-12-11",7.69
"554","2009-12-14",7.9
"555","2009-12-15",7.85
"556","2009-12-16",7.88
"557","2009-12-17",7.72
"558","2009-12-18",7.76
"559","2009-12-21",7.87
"560","2009-12-22",7.88
"561","2009-12-23",7.86
"562","2009-12-24",7.65
"563","2009-12-28",7.68
"564","2009-12-29",8.18
"565","2009-12-30",8.25
"566","2009-12-31",8.01
"567","2010-01-04",8.1
"568","2010-01-05",8.04
"569","2010-01-06",8
"570","2010-01-07",8.04
"571","2010-01-08",7.91
"572","2010-01-11",8
"573","2010-01-12",7.98
"574","2010-01-13",7.97
"575","2010-01-14",8.02
"576","2010-01-15",7.82
"577","2010-01-19",8.2
"578","2010-01-20",7.99
"579","2010-01-21",7.85
"580","2010-01-22",8.25
"581","2010-01-25",8.13
"582","2010-01-26",8.15
"583","2010-01-27",8.3
"584","2010-01-28",8.29
"585","2010-01-29",7.99
"586","2010-02-01",7.99
"587","2010-02-02",8
"588","2010-02-03",7.98
"589","2010-02-04",7.62
"590","2010-02-05",7.28
"591","2010-02-08",8.09
"592","2010-02-09",8.39
"593","2010-02-10",8.36
"594","2010-02-11",8.43
"595","2010-02-12",8.33
"596","2010-02-16",8.75
"597","2010-02-17",8.84
"598","2010-02-18",8.86
"599","2010-02-19",8.84
"600","2010-02-22",8.21
"601","2010-02-23",7.95
"602","2010-02-24",8.08
"603","2010-02-25",7.88
"604","2010-02-26",8.15
"605","2010-03-01",7.35
"606","2010-03-02",6.07
"607","2010-03-03",6.15
"608","2010-03-04",6.01
"609","2010-03-05",5.9
"610","2010-03-08",5.97
"611","2010-03-09",6.52
"612","2010-03-10",6.8
"613","2010-03-11",6.68
"614","2010-03-12",6.5
"615","2010-03-15",6.51
"616","2010-03-16",6.4
"617","2010-03-17",6.41
"618","2010-03-18",6.3
"619","2010-03-19",6.23
"620","2010-03-22",6.01
"621","2010-03-23",5.99
"622","2010-03-24",6.19
"623","2010-03-25",6.1
"624","2010-03-26",6.07
"625","2010-03-29",6.24
"626","2010-03-30",6.55
"627","2010-03-31",6.26
"628","2010-04-01",6.2
"629","2010-04-05",6.2
"630","2010-04-06",6.23
"631","2010-04-07",6.22
"632","2010-04-08",6.38
"633","2010-04-09",6.51
"634","2010-04-12",6.44
"635","2010-04-13",6.55
"636","2010-04-14",6.6
"637","2010-04-15",7.18
"638","2010-04-16",7.17
"639","2010-04-19",7.12
"640","2010-04-20",7.22
"641","2010-04-21",7.28
"642","2010-04-22",7.02
"643","2010-04-23",7.14
"644","2010-04-26",7.08
"645","2010-04-27",6.9
"646","2010-04-28",6.92
"647","2010-04-29",6.9
"648","2010-04-30",6.83
"649","2010-05-03",6.89
"650","2010-05-04",6.79
"651","2010-05-05",6.29
"652","2010-05-06",6.18
"653","2010-05-07",5.87
"654","2010-05-10",6.3
"655","2010-05-11",6.55
"656","2010-05-12",6.65
"657","2010-05-13",6.48
"658","2010-05-14",6.45
"659","2010-05-17",6.51
"660","2010-05-18",6.46
"661","2010-05-19",6.43
"662","2010-05-20",6.35
"663","2010-05-21",6.47
"664","2010-05-24",6.52
"665","2010-05-25",6.44
"666","2010-05-26",6.54
"667","2010-05-27",6.77
"668","2010-05-28",6.77
"669","2010-06-01",6.74
"670","2010-06-02",6.79
"671","2010-06-03",6.76
"672","2010-06-04",6.6
"673","2010-06-07",6.54
"674","2010-06-08",6.69
"675","2010-06-09",6.65
"676","2010-06-10",6.27
"677","2010-06-11",6.34
"678","2010-06-14",6.37
"679","2010-06-15",6.57
"680","2010-06-16",6.6
"681","2010-06-17",6.61
"682","2010-06-18",6.74
"683","2010-06-21",6.86
"684","2010-06-22",6.95
"685","2010-06-23",6.97
"686","2010-06-24",6.92
"687","2010-06-25",6.87
"688","2010-06-28",6.98
"689","2010-06-29",6.8
"690","2010-06-30",6.8
"691","2010-07-01",6.75
"692","2010-07-02",6.7
"693","2010-07-06",6.37
"694","2010-07-07",6.3
"695","2010-07-08",6.45
"696","2010-07-09",6.69
"697","2010-07-12",6.65
"698","2010-07-13",6.97
"699","2010-07-14",6.94
"700","2010-07-15",6.42
"701","2010-07-16",6.55
"702","2010-07-19",6.3
"703","2010-07-20",6.5
"704","2010-07-21",6.65
"705","2010-07-22",6.41
"706","2010-07-23",6.84
"707","2010-07-26",6.72
"708","2010-07-27",6.6
"709","2010-07-28",6.59
"710","2010-07-29",6.54
"711","2010-07-30",6.6
"712","2010-08-02",6.6
"713","2010-08-03",6.65
"714","2010-08-04",6.36
"715","2010-08-05",6.29
"716","2010-08-06",6.57
"717","2010-08-09",6.67
"718","2010-08-10",6.7
"719","2010-08-11",6.5
"720","2010-08-12",6.29
"721","2010-08-13",6.3
"722","2010-08-16",6.31
"723","2010-08-17",6.37
"724","2010-08-18",6.22
"725","2010-08-19",6.26
"726","2010-08-20",6.23
"727","2010-08-23",6.2
"728","2010-08-24",6.13
"729","2010-08-25",5.78
"730","2010-08-26",5.8
"731","2010-08-27",5.79
"732","2010-08-30",5.7
"733","2010-08-31",5.68
"734","2010-09-01",5.75
"735","2010-09-02",5.78
"736","2010-09-03",5.73
"737","2010-09-07",5.45
"738","2010-09-08",5.4
"739","2010-09-09",5.45
"740","2010-09-10",5.5
"741","2010-09-13",5.5
"742","2010-09-14",5.92
"743","2010-09-15",6.15
"744","2010-09-16",6.55
"745","2010-09-17",6.71
"746","2010-09-20",6.91
"747","2010-09-21",7.03
"748","2010-09-22",6.99
"749","2010-09-23",6.72
"750","2010-09-24",6.89
"751","2010-09-27",6.42
"752","2010-09-28",6.51
"753","2010-09-29",6.33
"754","2010-09-30",6.67
"755","2010-10-01",6.72
"756","2010-10-04",5.41
"757","2010-10-05",5.45
"758","2010-10-06",5.35
"759","2010-10-07",5.25
"760","2010-10-08",5.41
"761","2010-10-11",5.55
"762","2010-10-12",5.42
"763","2010-10-13",5.45
"764","2010-10-14",5.65
"765","2010-10-15",5.66
"766","2010-10-18",5.68
"767","2010-10-19",5.47
"768","2010-10-20",5.56
"769","2010-10-21",5.52
"770","2010-10-22",5.5
"771","2010-10-25",5.46
"772","2010-10-26",5.46
"773","2010-10-27",5.43
"774","2010-10-28",5.33
"775","2010-10-29",5.39
"776","2010-11-01",5.34
"777","2010-11-02",5.55
"778","2010-11-03",5.42
"779","2010-11-04",5.39
"780","2010-11-05",5.31
"781","2010-11-08",5.6
"782","2010-11-09",5.54
"783","2010-11-10",5.52
"784","2010-11-11",5.78
"785","2010-11-12",5.62
"786","2010-11-15",5.67
"787","2010-11-16",5.61
"788","2010-11-17",5.67
"789","2010-11-18",5.65
"790","2010-11-19",5.66
"791","2010-11-22",5.65
"792","2010-11-23",5.67
"793","2010-11-24",5.72
"794","2010-11-26",5.72
"795","2010-11-29",5.7
"796","2010-11-30",5.45
"797","2010-12-01",5.47
"798","2010-12-02",5.48
"799","2010-12-03",5.38
"800","2010-12-06",5.39
"801","2010-12-07",5.4
"802","2010-12-08",5.15
"803","2010-12-09",5.19
"804","2010-12-10",5.17
"805","2010-12-13",5.11
"806","2010-12-14",5.04
"807","2010-12-15",5.04
"808","2010-12-16",5.06
"809","2010-12-17",5.09
"810","2010-12-20",5.1
"811","2010-12-21",5.22
"812","2010-12-22",5.3
"813","2010-12-23",5.25
"814","2010-12-27",5.14
"815","2010-12-28",5.13
"816","2010-12-29",5.12
"817","2010-12-30",5.19
"818","2010-12-31",5.43
"819","2011-01-03",5.45
"820","2011-01-04",5.5
"821","2011-01-05",5.59
"822","2011-01-06",5.67
"823","2011-01-07",5.7
"824","2011-01-10",5.66
"825","2011-01-11",5.62
"826","2011-01-12",5.6
"827","2011-01-13",5.58
"828","2011-01-14",5.52
"829","2011-01-18",6.05
"830","2011-01-19",6.37
"831","2011-01-20",6.48
"832","2011-01-21",6.34
"833","2011-01-24",6.52
"834","2011-01-25",6.37
"835","2011-01-26",6.45
"836","2011-01-27",6.49
"837","2011-01-28",6.59
"838","2011-01-31",6.47
"839","2011-02-01",6.59
"840","2011-02-02",6.66
"841","2011-02-03",6.63
"842","2011-02-04",6.74
"843","2011-02-07",6.81
"844","2011-02-08",6.75
"845","2011-02-09",6.68
"846","2011-02-10",6.44
"847","2011-02-11",6.5
"848","2011-02-14",6.59
"849","2011-02-15",6.63
"850","2011-02-16",6.65
"851","2011-02-17",7.35
"852","2011-02-18",7.17
"853","2011-02-22",7.14
"854","2011-02-23",6.95
"855","2011-02-24",6.99
"856","2011-02-25",7.18
"857","2011-02-28",7.12
"858","2011-03-01",7.02
"859","2011-03-02",6.73
"860","2011-03-03",6.95
"861","2011-03-04",6.92
"862","2011-03-07",6.31
"863","2011-03-08",6.52
"864","2011-03-09",6.48
"865","2011-03-10",6.17
"866","2011-03-11",6.13
"867","2011-03-14",6.07
"868","2011-03-15",6.31
"869","2011-03-16",5.9
"870","2011-03-17",5.86
"871","2011-03-18",6.14
"872","2011-03-21",5.87
"873","2011-03-22",5.59
"874","2011-03-23",5.31
"875","2011-03-24",5.33
"876","2011-03-25",5.89
"877","2011-03-28",5.53
"878","2011-03-29",5.42
"879","2011-03-30",5.32
"880","2011-03-31",5.21
"881","2011-04-01",5.19
"882","2011-04-04",5.02
"883","2011-04-05",4.74
"884","2011-04-06",4.55
"885","2011-04-07",4.9
"886","2011-04-08",4.95
"887","2011-04-11",4.57
"888","2011-04-12",4.36
"889","2011-04-13",4.26
"890","2011-04-14",4.19
"891","2011-04-15",4.31
"892","2011-04-18",4.57
"893","2011-04-19",4.55
"894","2011-04-20",4.35
"895","2011-04-21",4.37
"896","2011-04-25",4.5
"897","2011-04-26",4.5
"898","2011-04-27",4.51
"899","2011-04-28",4.47
"900","2011-04-29",4.41
"901","2011-05-02",4.56
"902","2011-05-03",4.55
"903","2011-05-04",4.48
"904","2011-05-05",4.36
"905","2011-05-06",4.33
"906","2011-05-09",4.37
"907","2011-05-10",4.42
"908","2011-05-11",4.47
"909","2011-05-12",4.37
"910","2011-05-13",4.37
"911","2011-05-16",4.37
"912","2011-05-17",4.45
"913","2011-05-18",4.49
"914","2011-05-19",4.44
"915","2011-05-20",4.37
"916","2011-05-23",4.22
"917","2011-05-24",4.23
"918","2011-05-25",4.2
"919","2011-05-26",4.19
"920","2011-05-27",4.27
"921","2011-05-31",4.1
"922","2011-06-01",4.09
"923","2011-06-02",4.21
"924","2011-06-03",4.07
"925","2011-06-06",4
"926","2011-06-07",3.77
"927","2011-06-08",3.66
"928","2011-06-09",3.59
"929","2011-06-10",3.52
"930","2011-06-13",3.59
"931","2011-06-14",3.66
"932","2011-06-15",3.63
"933","2011-06-16",3.7
"934","2011-06-17",3.8
"935","2011-06-20",3.97
"936","2011-06-21",4.02
"937","2011-06-22",4
"938","2011-06-23",4.05
"939","2011-06-24",4.11
"940","2011-06-27",4.17
"941","2011-06-28",4.19
"942","2011-06-29",4.19
"943","2011-06-30",4.21
"944","2011-07-01",4.26
"945","2011-07-05",4.33
"946","2011-07-06",4.26
"947","2011-07-07",4.37
"948","2011-07-08",4.4
"949","2011-07-11",4.35
"950","2011-07-12",4.16
"951","2011-07-13",4.18
"952","2011-07-14",4.12
"953","2011-07-15",4.29
"954","2011-07-18",4.37
"955","2011-07-19",4.3
"956","2011-07-20",4.38
"957","2011-07-21",4.31
"958","2011-07-22",4.31
"959","2011-07-25",4.29
"960","2011-07-26",4.3
"961","2011-07-27",4.19
"962","2011-07-28",4.29
"963","2011-07-29",4.19
"964","2011-08-01",4.18
"965","2011-08-02",4.12
"966","2011-08-03",4.02
"967","2011-08-04",4.02
"968","2011-08-05",3.8
"969","2011-08-08",3.59
"970","2011-08-09",3.45
"971","2011-08-10",3.17
"972","2011-08-11",3.29
"973","2011-08-12",3.32
"974","2011-08-15",4.61
"975","2011-08-16",4.8
"976","2011-08-17",4.95
"977","2011-08-18",4.76
"978","2011-08-19",4.7
"979","2011-08-22",4.77
"980","2011-08-23",4.84
"981","2011-08-24",4.93
"982","2011-08-25",4.93
"983","2011-08-26",4.79
"984","2011-08-29",5.11
"985","2011-08-30",5.16
"986","2011-08-31",5.31
"987","2011-09-01",5.29
"988","2011-09-02",5.2
"989","2011-09-06",5.12
"990","2011-09-07",5.27
"991","2011-09-08",5.37
"992","2011-09-09",5.3
"993","2011-09-12",5.25
"994","2011-09-13",5.25
"995","2011-09-14",5.24
"996","2011-09-15",5.21
"997","2011-09-16",5.11
"998","2011-09-19",5.01
"999","2011-09-20",4.9
"1000","2011-09-21",4.7
"1001","2011-09-22",4.34
"1002","2011-09-23",4.51
"1003","2011-09-26",4.63
