"","date","CNK"
"143","2007-11-13",17.25
"144","2007-11-14",16.93
"145","2007-11-15",16.870001
"146","2007-11-16",16.870001
"147","2007-11-19",16.610001
"148","2007-11-20",16.77
"149","2007-11-21",16.540001
"150","2007-11-23",16.84
"151","2007-11-26",16.5
"152","2007-11-27",16.26
"153","2007-11-28",16.77
"154","2007-11-29",17.120001
"155","2007-11-30",16.690001
"156","2007-12-03",16.870001
"157","2007-12-04",16.6
"158","2007-12-05",16.49
"159","2007-12-06",16.65
"160","2007-12-07",16.83
"161","2007-12-10",16.24
"162","2007-12-11",16.870001
"163","2007-12-12",16.459999
"164","2007-12-13",16.219999
"165","2007-12-14",16.51
"166","2007-12-17",16.23
"167","2007-12-18",16.370001
"168","2007-12-19",16.389999
"169","2007-12-20",15.92
"170","2007-12-21",16.280001
"171","2007-12-24",16.450001
"172","2007-12-26",16.799999
"173","2007-12-27",16.9
"174","2007-12-28",17.1
"175","2007-12-31",17
"176","2008-01-02",17
"177","2008-01-03",16.58
"178","2008-01-04",15.71
"179","2008-01-07",15.22
"180","2008-01-08",13.73
"181","2008-01-09",12.7
"182","2008-01-10",13.96
"183","2008-01-11",13.65
"184","2008-01-14",14.21
"185","2008-01-15",14.06
"186","2008-01-16",14.16
"187","2008-01-17",14.14
"188","2008-01-18",13.86
"189","2008-01-22",14.09
"190","2008-01-23",14.48
"191","2008-01-24",14.28
"192","2008-01-25",13.98
"193","2008-01-28",14.19
"194","2008-01-29",14.44
"195","2008-01-30",14.16
"196","2008-01-31",14.3
"197","2008-02-01",15.79
"198","2008-02-04",15.92
"199","2008-02-05",15.16
"200","2008-02-06",14.65
"201","2008-02-07",14.15
"202","2008-02-08",14.02
"203","2008-02-11",14.74
"204","2008-02-12",15.49
"205","2008-02-13",15.44
"206","2008-02-14",15.35
"207","2008-02-15",15.29
"208","2008-02-19",15.22
"209","2008-02-20",15.65
"210","2008-02-21",15.3
"211","2008-02-22",15.4
"212","2008-02-25",15.38
"213","2008-02-26",15.36
"214","2008-02-27",15.09
"215","2008-02-28",14.8
"216","2008-02-29",14.44
"217","2008-03-03",14.48
"218","2008-03-04",14.37
"219","2008-03-05",14.12
"220","2008-03-06",13.81
"221","2008-03-07",13.17
"222","2008-03-10",13.1
"223","2008-03-11",13.89
"224","2008-03-12",13.9
"225","2008-03-13",14.74
"226","2008-03-14",14.33
"227","2008-03-17",14.28
"228","2008-03-18",14.5
"229","2008-03-19",15.07
"230","2008-03-20",14.52
"231","2008-03-24",14.62
"232","2008-03-25",14.59
"233","2008-03-26",13.92
"234","2008-03-27",13.58
"235","2008-03-28",12.89
"236","2008-03-31",12.79
"237","2008-04-01",12.91
"238","2008-04-02",12.83
"239","2008-04-03",12.74
"240","2008-04-04",13.26
"241","2008-04-07",13.3
"242","2008-04-08",13.31
"243","2008-04-09",12.9
"244","2008-04-10",13.14
"245","2008-04-11",12.99
"246","2008-04-14",13.1
"247","2008-04-15",13.2
"248","2008-04-16",13.69
"249","2008-04-17",13.8
"250","2008-04-18",14.39
"251","2008-04-21",14.53
"252","2008-04-22",14.14
"253","2008-04-23",13.97
"254","2008-04-24",14.48
"255","2008-04-25",14.25
"256","2008-04-28",14.69
"257","2008-04-29",14.8
"258","2008-04-30",14.81
"259","2008-05-01",15.26
"260","2008-05-02",15.15
"261","2008-05-05",14.83
"262","2008-05-06",14.94
"263","2008-05-07",14.51
"264","2008-05-08",14.33
"265","2008-05-09",14.05
"266","2008-05-12",14.07
"267","2008-05-13",14.11
"268","2008-05-14",13.98
"269","2008-05-15",14
"270","2008-05-16",13.77
"271","2008-05-19",13.83
"272","2008-05-20",13.52
"273","2008-05-21",13.92
"274","2008-05-22",14.08
"275","2008-05-23",14.06
"276","2008-05-27",14.19
"277","2008-05-28",13.93
"278","2008-05-29",14.4
"279","2008-05-30",14.47
"280","2008-06-02",14.69
"281","2008-06-03",14.56
"282","2008-06-04",14.74
"283","2008-06-05",14.88
"284","2008-06-06",14.54
"285","2008-06-09",14.72
"286","2008-06-10",14.96
"287","2008-06-11",13.94
"288","2008-06-12",13.99
"289","2008-06-13",14.03
"290","2008-06-16",13.98
"291","2008-06-17",12.7
"292","2008-06-18",12.49
"293","2008-06-19",12.67
"294","2008-06-20",13.17
"295","2008-06-23",12.97
"296","2008-06-24",12.83
"297","2008-06-25",13.04
"298","2008-06-26",12.76
"299","2008-06-27",12.57
"300","2008-06-30",13.06
"301","2008-07-01",12.91
"302","2008-07-02",12.29
"303","2008-07-03",12.05
"304","2008-07-07",12.1
"305","2008-07-08",12.16
"306","2008-07-09",11.85
"307","2008-07-10",11.94
"308","2008-07-11",11.54
"309","2008-07-14",11.64
"310","2008-07-15",11.63
"311","2008-07-16",12.13
"312","2008-07-17",12.45
"313","2008-07-18",12.73
"314","2008-07-21",12.66
"315","2008-07-22",13.33
"316","2008-07-23",13.67
"317","2008-07-24",14.02
"318","2008-07-25",14.17
"319","2008-07-28",13.86
"320","2008-07-29",14.67
"321","2008-07-30",14.65
"322","2008-07-31",14.66
"323","2008-08-01",14.94
"324","2008-08-04",14.74
"325","2008-08-05",15
"326","2008-08-06",15
"327","2008-08-07",14.8
"328","2008-08-08",15.06
"329","2008-08-11",15.09
"330","2008-08-12",15.29
"331","2008-08-13",15.19
"332","2008-08-14",15.13
"333","2008-08-15",14.8
"334","2008-08-18",14.56
"335","2008-08-19",14.33
"336","2008-08-20",14.03
"337","2008-08-21",14.03
"338","2008-08-22",15.27
"339","2008-08-25",15.82
"340","2008-08-26",15.91
"341","2008-08-27",15.87
"342","2008-08-28",15.25
"343","2008-08-29",14.69
"344","2008-09-02",14.62
"345","2008-09-03",14.57
"346","2008-09-04",14.52
"347","2008-09-05",14.56
"348","2008-09-08",14.89
"349","2008-09-09",14.95
"350","2008-09-10",14.8
"351","2008-09-11",14.57
"352","2008-09-12",14.13
"353","2008-09-15",13.37
"354","2008-09-16",13.33
"355","2008-09-17",13.55
"356","2008-09-18",13.75
"357","2008-09-19",13.7
"358","2008-09-22",13.53
"359","2008-09-23",13.36
"360","2008-09-24",13.32
"361","2008-09-25",13.72
"362","2008-09-26",13.71
"363","2008-09-29",13.26
"364","2008-09-30",13.6
"365","2008-10-01",14.34
"366","2008-10-02",14.27
"367","2008-10-03",13.5
"368","2008-10-06",12.91
"369","2008-10-07",11.92
"370","2008-10-08",11.6
"371","2008-10-09",10.64
"372","2008-10-10",11.59
"373","2008-10-13",11.81
"374","2008-10-14",11.43
"375","2008-10-15",10.91
"376","2008-10-16",11.82
"377","2008-10-17",11.72
"378","2008-10-20",11.49
"379","2008-10-21",10.89
"380","2008-10-22",9.6
"381","2008-10-23",8.87
"382","2008-10-24",8.62
"383","2008-10-27",7.89
"384","2008-10-28",7.45
"385","2008-10-29",7.32
"386","2008-10-30",7.08
"387","2008-10-31",8.29
"388","2008-11-03",8.5
"389","2008-11-04",8.79
"390","2008-11-05",8.33
"391","2008-11-06",8.13
"392","2008-11-07",8.59
"393","2008-11-10",8.52
"394","2008-11-11",8.18
"395","2008-11-12",8
"396","2008-11-13",9.02
"397","2008-11-14",8.52
"398","2008-11-17",8.69
"399","2008-11-18",8.57
"400","2008-11-19",7.84
"401","2008-11-20",7.13
"402","2008-11-21",7.3
"403","2008-11-24",7.24
"404","2008-11-25",7.08
"405","2008-11-26",7.31
"406","2008-11-28",7.53
"407","2008-12-01",7.38
"408","2008-12-02",7.87
"409","2008-12-03",8.22
"410","2008-12-04",7.75
"411","2008-12-05",7.85
"412","2008-12-08",7.9
"413","2008-12-09",7.6
"414","2008-12-10",7.5
"415","2008-12-11",7.32
"416","2008-12-12",7.35
"417","2008-12-15",6.88
"418","2008-12-16",7.1
"419","2008-12-17",7.42
"420","2008-12-18",7.53
"421","2008-12-19",7.5
"422","2008-12-22",7.47
"423","2008-12-23",7.27
"424","2008-12-24",7.21
"425","2008-12-26",7.22
"426","2008-12-29",7.01
"427","2008-12-30",7.16
"428","2008-12-31",7.43
"429","2009-01-02",7.63
"430","2009-01-05",7.86
"431","2009-01-06",8.18
"432","2009-01-07",8.09
"433","2009-01-08",8.33
"434","2009-01-09",7.82
"435","2009-01-12",7.9
"436","2009-01-13",8.18
"437","2009-01-14",7.55
"438","2009-01-15",7.91
"439","2009-01-16",7.64
"440","2009-01-20",7.12
"441","2009-01-21",7.51
"442","2009-01-22",7.35
"443","2009-01-23",7.5
"444","2009-01-26",7.37
"445","2009-01-27",8.25
"446","2009-01-28",8.83
"447","2009-01-29",7.92
"448","2009-01-30",7.91
"449","2009-02-02",8
"450","2009-02-03",8.06
"451","2009-02-04",7.91
"452","2009-02-05",8.26
"453","2009-02-06",9.33
"454","2009-02-09",9.19
"455","2009-02-10",8.34
"456","2009-02-11",8.7
"457","2009-02-12",8.78
"458","2009-02-13",8.55
"459","2009-02-17",8.82
"460","2009-02-18",8.43
"461","2009-02-19",8.55
"462","2009-02-20",8.19
"463","2009-02-23",7.99
"464","2009-02-24",8
"465","2009-02-25",7.63
"466","2009-02-26",8.04
"467","2009-02-27",7.69
"468","2009-03-02",7.31
"469","2009-03-03",6.86
"470","2009-03-04",7.5
"471","2009-03-05",6.83
"472","2009-03-06",7.12
"473","2009-03-09",6.83
"474","2009-03-10",7.7
"475","2009-03-11",7.79
"476","2009-03-12",7.79
"477","2009-03-13",7.58
"478","2009-03-16",7.5
"479","2009-03-17",8
"480","2009-03-18",8.83
"481","2009-03-19",8.69
"482","2009-03-20",8.35
"483","2009-03-23",9.39
"484","2009-03-24",9.02
"485","2009-03-25",9.66
"486","2009-03-26",9.77
"487","2009-03-27",9.5
"488","2009-03-30",9.38
"489","2009-03-31",9.39
"490","2009-04-01",9.88
"491","2009-04-02",10.49
"492","2009-04-03",9.82
"493","2009-04-06",9.61
"494","2009-04-07",9.41
"495","2009-04-08",9.95
"496","2009-04-09",10.22
"497","2009-04-13",10.49
"498","2009-04-14",9.93
"499","2009-04-15",10.22
"500","2009-04-16",10.79
"501","2009-04-17",10.4
"502","2009-04-20",9.69
"503","2009-04-21",9.97
"504","2009-04-22",9.9
"505","2009-04-23",9.52
"506","2009-04-24",9.54
"507","2009-04-27",9.35
"508","2009-04-28",8.93
"509","2009-04-29",8.87
"510","2009-04-30",8.9
"511","2009-05-01",8.78
"512","2009-05-04",9.27
"513","2009-05-05",9.91
"514","2009-05-06",10.5
"515","2009-05-07",10.98
"516","2009-05-08",11.16
"517","2009-05-11",10.76
"518","2009-05-12",10.48
"519","2009-05-13",10.04
"520","2009-05-14",10.14
"521","2009-05-15",9.91
"522","2009-05-18",10.21
"523","2009-05-19",10.24
"524","2009-05-20",10.26
"525","2009-05-21",10.17
"526","2009-05-22",10.23
"527","2009-05-26",10.47
"528","2009-05-27",10.43
"529","2009-05-28",10.67
"530","2009-05-29",10.62
"531","2009-06-01",10.99
"532","2009-06-02",11.13
"533","2009-06-03",11.25
"534","2009-06-04",11.21
"535","2009-06-05",11.08
"536","2009-06-08",10.82
"537","2009-06-09",10.68
"538","2009-06-10",10.4
"539","2009-06-11",10.59
"540","2009-06-12",10.74
"541","2009-06-15",10.71
"542","2009-06-16",10.55
"543","2009-06-17",10.55
"544","2009-06-18",11
"545","2009-06-19",10.96
"546","2009-06-22",10.64
"547","2009-06-23",10.55
"548","2009-06-24",10.63
"549","2009-06-25",10.74
"550","2009-06-26",10.83
"551","2009-06-29",11.2
"552","2009-06-30",11.32
"553","2009-07-01",11.3
"554","2009-07-02",10.84
"555","2009-07-06",10.94
"556","2009-07-07",10.89
"557","2009-07-08",10.73
"558","2009-07-09",10.58
"559","2009-07-10",10.57
"560","2009-07-13",10.67
"561","2009-07-14",10.87
"562","2009-07-15",10.88
"563","2009-07-16",10.96
"564","2009-07-17",10.79
"565","2009-07-20",10.93
"566","2009-07-21",10.69
"567","2009-07-22",10.86
"568","2009-07-23",10.9
"569","2009-07-24",10.91
"570","2009-07-27",10.9
"571","2009-07-28",11.04
"572","2009-07-29",11.38
"573","2009-07-30",11.23
"574","2009-07-31",11.09
"575","2009-08-03",10.98
"576","2009-08-04",10.79
"577","2009-08-05",10.62
"578","2009-08-06",10.66
"579","2009-08-07",10.44
"580","2009-08-10",10.5
"581","2009-08-11",10.11
"582","2009-08-12",10.24
"583","2009-08-13",10.03
"584","2009-08-14",9.96
"585","2009-08-17",9.8
"586","2009-08-18",9.7
"587","2009-08-19",9.68
"588","2009-08-20",9.72
"589","2009-08-21",9.86
"590","2009-08-24",9.84
"591","2009-08-25",9.79
"592","2009-08-26",9.69
"593","2009-08-27",9.68
"594","2009-08-28",9.75
"595","2009-08-31",10.04
"596","2009-09-01",9.88
"597","2009-09-02",9.86
"598","2009-09-03",9.98
"599","2009-09-04",10.02
"600","2009-09-08",10.05
"601","2009-09-09",10
"602","2009-09-10",10
"603","2009-09-11",10.64
"604","2009-09-14",10.73
"605","2009-09-15",10.43
"606","2009-09-16",10.69
"607","2009-09-17",10.8
"608","2009-09-18",10.5
"609","2009-09-21",10.46
"610","2009-09-22",10.43
"611","2009-09-23",10.24
"612","2009-09-24",10.26
"613","2009-09-25",10.29
"614","2009-09-28",10.29
"615","2009-09-29",10.48
"616","2009-09-30",10.36
"617","2009-10-01",10.24
"618","2009-10-02",10.35
"619","2009-10-05",10.45
"620","2009-10-06",11.21
"621","2009-10-07",11.01
"622","2009-10-08",11.07
"623","2009-10-09",11.41
"624","2009-10-12",11.3
"625","2009-10-13",11.22
"626","2009-10-14",11.29
"627","2009-10-15",11.2
"628","2009-10-16",11.17
"629","2009-10-19",11.23
"630","2009-10-20",11.18
"631","2009-10-21",11.21
"632","2009-10-22",11.92
"633","2009-10-23",11.41
"634","2009-10-26",11.22
"635","2009-10-27",11.27
"636","2009-10-28",11.05
"637","2009-10-29",11.34
"638","2009-10-30",11.59
"639","2009-11-02",11.2
"640","2009-11-03",11.17
"641","2009-11-04",11.4
"642","2009-11-05",11.74
"643","2009-11-06",11.73
"644","2009-11-09",12.33
"645","2009-11-10",12.43
"646","2009-11-11",12.52
"647","2009-11-12",12.4
"648","2009-11-13",12.25
"649","2009-11-16",12.29
"650","2009-11-17",12.33
"651","2009-11-18",12.32
"652","2009-11-19",12.47
"653","2009-11-20",12.34
"654","2009-11-23",12.59
"655","2009-11-24",12.58
"656","2009-11-25",12.59
"657","2009-11-27",12.44
"658","2009-11-30",12.65
"659","2009-12-01",12.79
"660","2009-12-02",13.07
"661","2009-12-03",13.04
"662","2009-12-04",13.2
"663","2009-12-07",13.44
"664","2009-12-08",13.05
"665","2009-12-09",13.15
"666","2009-12-10",13.04
"667","2009-12-11",13.4
"668","2009-12-14",13.42
"669","2009-12-15",13.41
"670","2009-12-16",13.54
"671","2009-12-17",13.21
"672","2009-12-18",13.46
"673","2009-12-21",13.68
"674","2009-12-22",13.96
"675","2009-12-23",13.89
"676","2009-12-24",13.95
"677","2009-12-28",14.09
"678","2009-12-29",14.28
"679","2009-12-30",14.53
"680","2009-12-31",14.37
"681","2010-01-04",14.71
"682","2010-01-05",14.46
"683","2010-01-06",14.63
"684","2010-01-07",14.67
"685","2010-01-08",14.85
"686","2010-01-11",15.22
"687","2010-01-12",14.77
"688","2010-01-13",15.17
"689","2010-01-14",15.17
"690","2010-01-15",14.97
"691","2010-01-19",15.07
"692","2010-01-20",14.33
"693","2010-01-21",14.55
"694","2010-01-22",14.43
"695","2010-01-25",14.54
"696","2010-01-26",14.6
"697","2010-01-27",14.73
"698","2010-01-28",14.51
"699","2010-01-29",14.18
"700","2010-02-01",14.52
"701","2010-02-02",14.8
"702","2010-02-03",14.84
"703","2010-02-04",14.33
"704","2010-02-05",14.33
"705","2010-02-08",14.82
"706","2010-02-09",14.87
"707","2010-02-10",14.54
"708","2010-02-11",14.66
"709","2010-02-12",14.86
"710","2010-02-16",15
"711","2010-02-17",14.99
"712","2010-02-18",15.25
"713","2010-02-19",15.36
"714","2010-02-22",15.45
"715","2010-02-23",15.29
"716","2010-02-24",15.31
"717","2010-02-25",16.030001
"718","2010-02-26",16.110001
"719","2010-03-01",16.25
"720","2010-03-02",16.9
"721","2010-03-03",16.67
"722","2010-03-04",16.98
"723","2010-03-05",17.139999
"724","2010-03-08",17.459999
"725","2010-03-09",17.620001
"726","2010-03-10",18.16
"727","2010-03-11",17.1
"728","2010-03-12",17.219999
"729","2010-03-15",17.32
"730","2010-03-16",17.370001
"731","2010-03-17",17.280001
"732","2010-03-18",17.25
"733","2010-03-19",17.25
"734","2010-03-22",17.5
"735","2010-03-23",17.719999
"736","2010-03-24",17.74
"737","2010-03-25",18.209999
"738","2010-03-26",18.200001
"739","2010-03-29",17.82
"740","2010-03-30",18.34
"741","2010-03-31",18.34
"742","2010-04-01",18.469999
"743","2010-04-05",18.549999
"744","2010-04-06",18.92
"745","2010-04-07",18.76
"746","2010-04-08",18.85
"747","2010-04-09",18.459999
"748","2010-04-12",18.139999
"749","2010-04-13",18
"750","2010-04-14",18.82
"751","2010-04-15",19.01
"752","2010-04-16",18.9
"753","2010-04-19",18.879999
"754","2010-04-20",19.15
"755","2010-04-21",18.84
"756","2010-04-22",19.120001
"757","2010-04-23",19.200001
"758","2010-04-26",19.35
"759","2010-04-27",18.459999
"760","2010-04-28",18.389999
"761","2010-04-29",18.75
"762","2010-04-30",18.26
"763","2010-05-03",18.77
"764","2010-05-04",18.219999
"765","2010-05-05",17.690001
"766","2010-05-06",18.48
"767","2010-05-07",17.98
"768","2010-05-10",17.75
"769","2010-05-11",17.690001
"770","2010-05-12",17.639999
"771","2010-05-13",17.65
"772","2010-05-14",17.200001
"773","2010-05-17",17.360001
"774","2010-05-18",17.129999
"775","2010-05-19",16.879999
"776","2010-05-20",15.7
"777","2010-05-21",16.4
"778","2010-05-24",15.69
"779","2010-05-25",15.87
"780","2010-05-26",15.76
"781","2010-05-27",16.51
"782","2010-05-28",15.99
"783","2010-06-01",14.8
"784","2010-06-02",14.61
"785","2010-06-03",15.25
"786","2010-06-04",14.98
"787","2010-06-07",14.63
"788","2010-06-08",14.53
"789","2010-06-09",14.85
"790","2010-06-10",15.03
"791","2010-06-11",15.5
"792","2010-06-14",15.32
"793","2010-06-15",15.86
"794","2010-06-16",15.66
"795","2010-06-17",15.68
"796","2010-06-18",16.190001
"797","2010-06-21",15.62
"798","2010-06-22",14.85
"799","2010-06-23",14.8
"800","2010-06-24",14.69
"801","2010-06-25",15.01
"802","2010-06-28",14.73
"803","2010-06-29",13.57
"804","2010-06-30",13.15
"805","2010-07-01",13.07
"806","2010-07-02",12.95
"807","2010-07-06",13.36
"808","2010-07-07",13.8
"809","2010-07-08",13.94
"810","2010-07-09",14.04
"811","2010-07-12",13.93
"812","2010-07-13",14.36
"813","2010-07-14",14.21
"814","2010-07-15",14.01
"815","2010-07-16",13.42
"816","2010-07-19",13.63
"817","2010-07-20",13.86
"818","2010-07-21",13.75
"819","2010-07-22",14.36
"820","2010-07-23",14.49
"821","2010-07-26",14.88
"822","2010-07-27",14.56
"823","2010-07-28",14.4
"824","2010-07-29",14.32
"825","2010-07-30",14.59
"826","2010-08-02",14.87
"827","2010-08-03",14.96
"828","2010-08-04",15.13
"829","2010-08-05",16
"830","2010-08-06",16.58
"831","2010-08-09",16.52
"832","2010-08-10",16.459999
"833","2010-08-11",16.09
"834","2010-08-12",15.78
"835","2010-08-13",15.51
"836","2010-08-16",15.76
"837","2010-08-17",15.67
"838","2010-08-18",15.69
"839","2010-08-19",15.39
"840","2010-08-20",15.46
"841","2010-08-23",15
"842","2010-08-24",14.71
"843","2010-08-25",14.81
"844","2010-08-26",14.72
"845","2010-08-27",14.73
"846","2010-08-30",14.44
"847","2010-08-31",14.61
"848","2010-09-01",15.14
"849","2010-09-02",15.47
"850","2010-09-03",15.98
"851","2010-09-07",15.33
"852","2010-09-08",15.65
"853","2010-09-09",15.74
"854","2010-09-10",15.84
"855","2010-09-13",15.91
"856","2010-09-14",15.52
"857","2010-09-15",15.46
"858","2010-09-16",15.37
"859","2010-09-17",15.53
"860","2010-09-20",15.72
"861","2010-09-21",15.81
"862","2010-09-22",15.58
"863","2010-09-23",15.55
"864","2010-09-24",15.98
"865","2010-09-27",15.64
"866","2010-09-28",15.82
"867","2010-09-29",16.16
"868","2010-09-30",16.1
"869","2010-10-01",16.42
"870","2010-10-04",16.33
"871","2010-10-05",16.67
"872","2010-10-06",16.940001
"873","2010-10-07",17.01
"874","2010-10-08",17.129999
"875","2010-10-11",17.02
"876","2010-10-12",17.17
"877","2010-10-13",17.27
"878","2010-10-14",17.32
"879","2010-10-15",17.059999
"880","2010-10-18",17.33
"881","2010-10-19",16.93
"882","2010-10-20",17.290001
"883","2010-10-21",17.34
"884","2010-10-22",17.26
"885","2010-10-25",17.360001
"886","2010-10-26",17.35
"887","2010-10-27",17.389999
"888","2010-10-28",17.65
"889","2010-10-29",17.549999
"890","2010-11-01",17.52
"891","2010-11-02",17.629999
"892","2010-11-03",17.690001
"893","2010-11-04",17.92
"894","2010-11-05",18.35
"895","2010-11-08",18.57
"896","2010-11-09",18.450001
"897","2010-11-10",18.42
"898","2010-11-11",18.200001
"899","2010-11-12",18.110001
"900","2010-11-15",18.190001
"901","2010-11-16",17.85
"902","2010-11-17",17.82
"903","2010-11-18",17.790001
"904","2010-11-19",17.700001
"905","2010-11-22",17.82
"906","2010-11-23",17.809999
"907","2010-11-24",18
"908","2010-11-26",17.940001
"909","2010-11-29",17.75
"910","2010-11-30",17.549999
"911","2010-12-01",17.9
"912","2010-12-02",18.290001
"913","2010-12-03",18.6
"914","2010-12-06",18.4
"915","2010-12-07",18.200001
"916","2010-12-08",18.059999
"917","2010-12-09",18.09
"918","2010-12-10",18.1
"919","2010-12-13",18.01
"920","2010-12-14",17.91
"921","2010-12-15",17.59
"922","2010-12-16",17.59
"923","2010-12-17",17.540001
"924","2010-12-20",17.549999
"925","2010-12-21",17.73
"926","2010-12-22",17.83
"927","2010-12-23",17.75
"928","2010-12-27",17.5
"929","2010-12-28",17.27
"930","2010-12-29",17.23
"931","2010-12-30",17.34
"932","2010-12-31",17.24
"933","2011-01-03",17.34
"934","2011-01-04",17.950001
"935","2011-01-05",17.809999
"936","2011-01-06",17.629999
"937","2011-01-07",17.6
"938","2011-01-10",17.620001
"939","2011-01-11",17.549999
"940","2011-01-12",17.74
"941","2011-01-13",17.75
"942","2011-01-14",17.790001
"943","2011-01-18",17.950001
"944","2011-01-19",17.809999
"945","2011-01-20",17.66
"946","2011-01-21",17.18
"947","2011-01-24",17.07
"948","2011-01-25",17.280001
"949","2011-01-26",17.209999
"950","2011-01-27",17.200001
"951","2011-01-28",16.82
"952","2011-01-31",16.950001
"953","2011-02-01",17.16
"954","2011-02-02",17.23
"955","2011-02-03",17.5
"956","2011-02-04",17.48
"957","2011-02-07",17.5
"958","2011-02-08",17.76
"959","2011-02-09",17.860001
"960","2011-02-10",18.6
"961","2011-02-11",18.58
"962","2011-02-14",18.549999
"963","2011-02-15",18.9
"964","2011-02-16",19.309999
"965","2011-02-17",19.49
"966","2011-02-18",19.42
"967","2011-02-22",18.92
"968","2011-02-23",18.66
"969","2011-02-24",19.879999
"970","2011-02-25",20.120001
"971","2011-02-28",20.08
"972","2011-03-01",19.58
"973","2011-03-02",19.290001
"974","2011-03-03",19.76
"975","2011-03-04",19.43
"976","2011-03-07",19.4
"977","2011-03-08",19.5
"978","2011-03-09",19.540001
"979","2011-03-10",19.280001
"980","2011-03-11",19.33
"981","2011-03-14",18.98
"982","2011-03-15",18.969999
"983","2011-03-16",18.68
"984","2011-03-17",18.469999
"985","2011-03-18",18.57
"986","2011-03-21",19.120001
"987","2011-03-22",18.870001
"988","2011-03-23",19.1
"989","2011-03-24",19.530001
"990","2011-03-25",19.6
"991","2011-03-28",19.360001
