"","date","DLPN"
"1152","2011-07-28",34
"1153","2011-07-29",38
"1154","2011-08-01",32
"1155","2011-08-02",38
"1156","2011-08-03",38
"1157","2011-08-04",38
"1158","2011-08-05",38
"1159","2011-08-08",38
"1160","2011-08-09",30
"1161","2011-08-10",34
"1162","2011-08-11",34
"1163","2011-08-12",34
"1164","2011-08-15",34
"1165","2011-08-16",34
"1166","2011-08-17",24
"1167","2011-08-18",24
"1168","2011-08-19",24
"1169","2011-08-22",24
"1170","2011-08-23",34
"1171","2011-08-24",34
"1172","2011-08-25",34
"1173","2011-08-26",46
"1174","2011-08-29",46
"1175","2011-08-30",44
"1176","2011-08-31",44
"1177","2011-09-01",44
"1178","2011-09-02",36
"1179","2011-09-06",36
"1180","2011-09-07",30
"1181","2011-09-08",30
"1182","2011-09-09",30
"1183","2011-09-12",30
"1184","2011-09-13",30
"1185","2011-09-14",36
"1186","2011-09-15",36
"1187","2011-09-16",36
"1188","2011-09-19",36
"1189","2011-09-20",36
"1190","2011-09-21",36
"1191","2011-09-22",36
"1192","2011-09-23",36
"1193","2011-09-26",36
"1194","2011-09-27",26
"1195","2011-09-28",30
"1196","2011-09-29",30
"1197","2011-09-30",30
"1198","2011-10-03",28
"1199","2011-10-04",22
"1200","2011-10-05",22
"1201","2011-10-06",28
"1202","2011-10-07",34
"1203","2011-10-10",26
"1204","2011-10-11",26
"1205","2011-10-12",26
"1206","2011-10-13",26
"1207","2011-10-14",28
"1208","2011-10-17",30
"1209","2011-10-18",28
"1210","2011-10-19",30
"1211","2011-10-20",30
"1212","2011-10-21",30
"1213","2011-10-24",28
"1214","2011-10-25",28
"1215","2011-10-26",28
"1216","2011-10-27",26
"1217","2011-10-28",26
"1218","2011-10-31",30
"1219","2011-11-01",36
"1220","2011-11-02",36
"1221","2011-11-03",32
"1222","2011-11-04",26
"1223","2011-11-07",26
"1224","2011-11-08",26
"1225","2011-11-09",26
"1226","2011-11-10",26
"1227","2011-11-11",26
"1228","2011-11-14",26
"1229","2011-11-15",24
"1230","2011-11-16",26
"1231","2011-11-17",26
"1232","2011-11-18",26
"1233","2011-11-21",26
"1234","2011-11-22",26
"1235","2011-11-23",30
"1236","2011-11-25",30
"1237","2011-11-28",30
"1238","2011-11-29",30
"1239","2011-11-30",30
"1240","2011-12-01",32
"1241","2011-12-02",32
"1242","2011-12-05",30
"1243","2011-12-06",30
"1244","2011-12-07",30
"1245","2011-12-08",30
"1246","2011-12-09",30
"1247","2011-12-12",30
"1248","2011-12-13",30
"1249","2011-12-14",30
"1250","2011-12-15",30
"1251","2011-12-16",30
"1252","2011-12-19",32
"1253","2011-12-20",32
"1254","2011-12-21",32
"1255","2011-12-22",32
"1256","2011-12-23",32
"1257","2011-12-27",32
"1258","2011-12-28",32
"1259","2011-12-29",32
"1260","2011-12-30",16
"1261","2012-01-03",16
"1262","2012-01-04",16
"1263","2012-01-05",16
"1264","2012-01-06",16
"1265","2012-01-09",16
"1266","2012-01-10",16
"1267","2012-01-11",16
"1268","2012-01-12",16
"1269","2012-01-13",16
"1270","2012-01-17",18
"1271","2012-01-18",18
"1272","2012-01-19",18
"1273","2012-01-20",18
"1274","2012-01-23",18
"1275","2012-01-24",18
"1276","2012-01-25",18
"1277","2012-01-26",18
"1278","2012-01-27",18
"1279","2012-01-30",18
"1280","2012-01-31",18
"1281","2012-02-01",18
"1282","2012-02-02",18
"1283","2012-02-03",18
"1284","2012-02-06",18
"1285","2012-02-07",26
"1286","2012-02-08",26
"1287","2012-02-09",26
"1288","2012-02-10",26
"1289","2012-02-13",26
"1290","2012-02-14",26
"1291","2012-02-15",26
"1292","2012-02-16",26
"1293","2012-02-17",26
"1294","2012-02-21",16
"1295","2012-02-22",16
"1296","2012-02-23",26
"1297","2012-02-24",26
"1298","2012-02-27",26
"1299","2012-02-28",16
"1300","2012-02-29",16
"1301","2012-03-01",16
"1302","2012-03-02",16
"1303","2012-03-05",16
"1304","2012-03-06",16
"1305","2012-03-07",16
"1306","2012-03-08",16
"1307","2012-03-09",16
"1308","2012-03-12",16
"1309","2012-03-13",16
"1310","2012-03-14",22
"1311","2012-03-15",26
"1312","2012-03-16",26
"1313","2012-03-19",26
"1314","2012-03-20",26
"1315","2012-03-21",26
"1316","2012-03-22",26
"1317","2012-03-23",26
"1318","2012-03-26",26
"1319","2012-03-27",26
"1320","2012-03-28",26
"1321","2012-03-29",26
"1322","2012-03-30",26
"1323","2012-04-02",20
"1324","2012-04-03",20
"1325","2012-04-04",20
"1326","2012-04-05",20
"1327","2012-04-09",20
"1328","2012-04-10",20
"1329","2012-04-11",20
"1330","2012-04-12",20
"1331","2012-04-13",20
"1332","2012-04-16",20
"1333","2012-04-17",20
"1334","2012-04-18",16
"1335","2012-04-19",16
"1336","2012-04-20",16
"1337","2012-04-23",16
"1338","2012-04-24",16
"1339","2012-04-25",16
"1340","2012-04-26",16
"1341","2012-04-27",16
"1342","2012-04-30",16
"1343","2012-05-01",16
"1344","2012-05-02",16
"1345","2012-05-03",16
"1346","2012-05-04",16
"1347","2012-05-07",16
"1348","2012-05-08",16
"1349","2012-05-09",16
"1350","2012-05-10",16
"1351","2012-05-11",16
"1352","2012-05-14",16
"1353","2012-05-15",16
"1354","2012-05-16",16
"1355","2012-05-17",16
"1356","2012-05-18",16
"1357","2012-05-21",16
"1358","2012-05-22",16
"1359","2012-05-23",16
"1360","2012-05-24",16
"1361","2012-05-25",16
"1362","2012-05-29",16
"1363","2012-05-30",16
"1364","2012-05-31",16
"1365","2012-06-01",16
"1366","2012-06-04",16
"1367","2012-06-05",16
"1368","2012-06-06",16
"1369","2012-06-07",8
"1370","2012-06-08",8
"1371","2012-06-11",8
"1372","2012-06-12",8
"1373","2012-06-13",8
"1374","2012-06-14",8
"1375","2012-06-15",8
"1376","2012-06-18",8
"1377","2012-06-19",8
"1378","2012-06-20",8
"1379","2012-06-21",8
"1380","2012-06-22",8
"1381","2012-06-25",8
"1382","2012-06-26",8
"1383","2012-06-27",8
"1384","2012-06-28",8
"1385","2012-06-29",8
"1386","2012-07-02",20
"1387","2012-07-03",20
"1388","2012-07-05",20
"1389","2012-07-06",20
"1390","2012-07-09",20
"1391","2012-07-10",20
"1392","2012-07-11",20
"1393","2012-07-12",20
"1394","2012-07-13",20
"1395","2012-07-16",20
"1396","2012-07-17",20
"1397","2012-07-18",20
"1398","2012-07-19",20
"1399","2012-07-20",20
"1400","2012-07-23",20
"1401","2012-07-24",20
"1402","2012-07-25",20
"1403","2012-07-26",20
"1404","2012-07-27",20
"1405","2012-07-30",20
"1406","2012-07-31",20
"1407","2012-08-01",20
"1408","2012-08-02",20
"1409","2012-08-03",20
"1410","2012-08-06",20
"1411","2012-08-07",20
"1412","2012-08-08",20
"1413","2012-08-09",20
"1414","2012-08-10",20
"1415","2012-08-13",20
"1416","2012-08-14",20
"1417","2012-08-15",20
"1418","2012-08-16",20
"1419","2012-08-17",20
"1420","2012-08-20",20
"1421","2012-08-21",20
"1422","2012-08-22",20
"1423","2012-08-23",24
"1424","2012-08-24",24
"1425","2012-08-27",24
"1426","2012-08-28",24
"1427","2012-08-29",20
"1428","2012-08-30",20
"1429","2012-08-31",20
"1430","2012-09-04",20
"1431","2012-09-05",20
"1432","2012-09-06",32
"1433","2012-09-07",32
"1434","2012-09-10",32
"1435","2012-09-11",20
"1436","2012-09-12",16
"1437","2012-09-13",16
"1438","2012-09-14",16
"1439","2012-09-17",16
"1440","2012-09-18",16
"1441","2012-09-19",16
"1442","2012-09-20",16
"1443","2012-09-21",32
"1444","2012-09-24",32
"1445","2012-09-25",32
"1446","2012-09-26",32
"1447","2012-09-27",16
"1448","2012-09-28",16
"1449","2012-10-01",16
"1450","2012-10-02",16
"1451","2012-10-03",16
"1452","2012-10-04",10
"1453","2012-10-05",10
"1454","2012-10-08",10
"1455","2012-10-09",10
"1456","2012-10-10",10
"1457","2012-10-11",10
"1458","2012-10-12",10
"1459","2012-10-15",10
"1460","2012-10-16",10
"1461","2012-10-17",10
"1462","2012-10-18",10
"1463","2012-10-19",10
"1464","2012-10-22",8
"1465","2012-10-23",8
"1466","2012-10-24",8
"1467","2012-10-25",8
"1468","2012-10-26",8
"1469","2012-10-31",8
"1470","2012-11-01",8
"1471","2012-11-02",8
"1472","2012-11-05",8
"1473","2012-11-06",8
"1474","2012-11-07",8
"1475","2012-11-08",8
"1476","2012-11-09",8
"1477","2012-11-12",8
"1478","2012-11-13",8
"1479","2012-11-14",8
"1480","2012-11-15",8
"1481","2012-11-16",8
"1482","2012-11-19",8
"1483","2012-11-20",8
"1484","2012-11-21",8
"1485","2012-11-23",8
"1486","2012-11-26",8
"1487","2012-11-27",8
"1488","2012-11-28",8
"1489","2012-11-29",8
"1490","2012-11-30",8
"1491","2012-12-03",8
"1492","2012-12-04",8
"1493","2012-12-05",8
"1494","2012-12-06",8
"1495","2012-12-07",10
"1496","2012-12-10",10
"1497","2012-12-11",10
"1498","2012-12-12",10
"1499","2012-12-13",10
"1500","2012-12-14",10
"1501","2012-12-17",10
"1502","2012-12-18",10
"1503","2012-12-19",10
"1504","2012-12-20",10
"1505","2012-12-21",16
"1506","2012-12-24",16
"1507","2012-12-26",10
"1508","2012-12-27",10
"1509","2012-12-28",10
"1510","2012-12-31",10
"1511","2013-01-02",10
"1512","2013-01-03",10
"1513","2013-01-04",10
"1514","2013-01-07",10
"1515","2013-01-08",10
"1516","2013-01-09",10
"1517","2013-01-10",10
"1518","2013-01-11",10
"1519","2013-01-14",10
"1520","2013-01-15",10
"1521","2013-01-16",10
"1522","2013-01-17",10
"1523","2013-01-18",10
"1524","2013-01-22",10
"1525","2013-01-23",10
"1526","2013-01-24",10
"1527","2013-01-25",10
"1528","2013-01-28",10
"1529","2013-01-29",10
"1530","2013-01-30",10
"1531","2013-01-31",6
"1532","2013-02-01",6
"1533","2013-02-04",6
"1534","2013-02-05",6
"1535","2013-02-06",6
"1536","2013-02-07",6
"1537","2013-02-08",6
"1538","2013-02-11",6
"1539","2013-02-12",6
"1540","2013-02-13",6
"1541","2013-02-14",6
"1542","2013-02-15",6
"1543","2013-02-19",6
"1544","2013-02-20",6
"1545","2013-02-21",6
"1546","2013-02-22",6
"1547","2013-02-25",6
"1548","2013-02-26",6
"1549","2013-02-27",30
"1550","2013-02-28",30
"1551","2013-03-01",30
"1552","2013-03-04",30
"1553","2013-03-05",30
"1554","2013-03-06",30
"1555","2013-03-07",30
"1556","2013-03-08",14
"1557","2013-03-11",10
"1558","2013-03-12",10
"1559","2013-03-13",8
"1560","2013-03-14",8
"1561","2013-03-15",8
"1562","2013-03-18",8
"1563","2013-03-19",8
"1564","2013-03-20",8
"1565","2013-03-21",8
"1566","2013-03-22",8
"1567","2013-03-25",8
"1568","2013-03-26",8
"1569","2013-03-27",8
"1570","2013-03-28",8
"1571","2013-04-01",8
"1572","2013-04-02",8
"1573","2013-04-03",8
"1574","2013-04-04",8
"1575","2013-04-05",8
"1576","2013-04-08",8
"1577","2013-04-09",8
"1578","2013-04-10",8
"1579","2013-04-11",8
"1580","2013-04-12",8
"1581","2013-04-15",8
"1582","2013-04-16",8
"1583","2013-04-17",8
"1584","2013-04-18",8
"1585","2013-04-19",8
"1586","2013-04-22",8
"1587","2013-04-23",8
"1588","2013-04-24",8
"1589","2013-04-25",8
"1590","2013-04-26",8
"1591","2013-04-29",8
"1592","2013-04-30",8
"1593","2013-05-01",8
"1594","2013-05-02",8
"1595","2013-05-03",8
"1596","2013-05-06",8
"1597","2013-05-07",8
"1598","2013-05-08",8
"1599","2013-05-09",8
"1600","2013-05-10",8
"1601","2013-05-13",8
"1602","2013-05-14",8
"1603","2013-05-15",8
"1604","2013-05-16",8
"1605","2013-05-17",8
"1606","2013-05-20",8
"1607","2013-05-21",6
"1608","2013-05-22",6
"1609","2013-05-23",6
"1610","2013-05-24",6
"1611","2013-05-28",6
"1612","2013-05-29",6
"1613","2013-05-30",6
"1614","2013-05-31",8
"1615","2013-06-03",8
"1616","2013-06-04",8
"1617","2013-06-05",8
"1618","2013-06-06",8
"1619","2013-06-07",6
"1620","2013-06-10",6
"1621","2013-06-11",6
"1622","2013-06-12",6
"1623","2013-06-13",6
"1624","2013-06-14",6
"1625","2013-06-17",6
"1626","2013-06-18",6
"1627","2013-06-19",6
"1628","2013-06-20",6
"1629","2013-06-21",6
"1630","2013-06-24",4
"1631","2013-06-25",4
"1632","2013-06-26",4
"1633","2013-06-27",4
"1634","2013-06-28",4
"1635","2013-07-01",4
"1636","2013-07-02",4
"1637","2013-07-03",4
"1638","2013-07-05",4
"1639","2013-07-08",4
"1640","2013-07-09",4
"1641","2013-07-10",4
"1642","2013-07-11",4
"1643","2013-07-12",4
"1644","2013-07-15",4
"1645","2013-07-16",8
"1646","2013-07-17",8
"1647","2013-07-18",8
"1648","2013-07-19",6
"1649","2013-07-22",6
"1650","2013-07-23",8
"1651","2013-07-24",8
"1652","2013-07-25",14
"1653","2013-07-26",14
"1654","2013-07-29",14
"1655","2013-07-30",14
"1656","2013-07-31",14
"1657","2013-08-01",14
"1658","2013-08-02",14
"1659","2013-08-05",14
"1660","2013-08-06",14
"1661","2013-08-07",14
"1662","2013-08-08",14
"1663","2013-08-09",12
"1664","2013-08-12",12
"1665","2013-08-13",12
"1666","2013-08-14",12
"1667","2013-08-15",12
"1668","2013-08-16",12
"1669","2013-08-19",12
"1670","2013-08-20",12
"1671","2013-08-21",12
"1672","2013-08-22",12
"1673","2013-08-23",8
"1674","2013-08-26",8
"1675","2013-08-27",8
"1676","2013-08-28",8
"1677","2013-08-29",8
"1678","2013-08-30",8
"1679","2013-09-03",8
"1680","2013-09-04",12
"1681","2013-09-05",12
"1682","2013-09-06",12
"1683","2013-09-09",10
"1684","2013-09-10",18
"1685","2013-09-11",18
"1686","2013-09-12",18
"1687","2013-09-13",18
"1688","2013-09-16",18
"1689","2013-09-17",18
"1690","2013-09-18",18
"1691","2013-09-19",12
"1692","2013-09-20",12
"1693","2013-09-23",12
"1694","2013-09-24",12
"1695","2013-09-25",12
"1696","2013-09-26",12
"1697","2013-09-27",12
"1698","2013-09-30",12
"1699","2013-10-01",12
"1700","2013-10-02",12
"1701","2013-10-03",12
"1702","2013-10-04",12
"1703","2013-10-07",12
"1704","2013-10-08",12
"1705","2013-10-09",12
"1706","2013-10-10",12
"1707","2013-10-11",12
"1708","2013-10-14",12
"1709","2013-10-15",14
"1710","2013-10-16",14
"1711","2013-10-17",14
"1712","2013-10-18",14
"1713","2013-10-21",14
"1714","2013-10-22",14
"1715","2013-10-23",10
"1716","2013-10-24",10
"1717","2013-10-25",10
"1718","2013-10-28",10
"1719","2013-10-29",10
"1720","2013-10-30",10
"1721","2013-10-31",10
"1722","2013-11-01",10
"1723","2013-11-04",10
"1724","2013-11-05",10
"1725","2013-11-06",10
"1726","2013-11-07",10
"1727","2013-11-08",10
"1728","2013-11-11",10
"1729","2013-11-12",10
"1730","2013-11-13",10
"1731","2013-11-14",10
"1732","2013-11-15",10
"1733","2013-11-18",10
"1734","2013-11-19",10
"1735","2013-11-20",10
"1736","2013-11-21",10
"1737","2013-11-22",10
"1738","2013-11-25",10
"1739","2013-11-26",10
"1740","2013-11-27",10
"1741","2013-11-29",10
"1742","2013-12-02",10
"1743","2013-12-03",10
"1744","2013-12-04",10
"1745","2013-12-05",10
"1746","2013-12-06",10
"1747","2013-12-09",10
"1748","2013-12-10",10
"1749","2013-12-11",10
"1750","2013-12-12",10
"1751","2013-12-13",10
"1752","2013-12-16",10
"1753","2013-12-17",12
"1754","2013-12-18",12
"1755","2013-12-19",12
"1756","2013-12-20",12
"1757","2013-12-23",12
"1758","2013-12-24",12
"1759","2013-12-26",12
"1760","2013-12-27",12
"1761","2013-12-30",12
"1762","2013-12-31",12
"1763","2014-01-02",12
"1764","2014-01-03",12
"1765","2014-01-06",12
"1766","2014-01-07",12
"1767","2014-01-08",12
"1768","2014-01-09",12
"1769","2014-01-10",12
"1770","2014-01-13",12
"1771","2014-01-14",12
"1772","2014-01-15",12
"1773","2014-01-16",12
"1774","2014-01-17",12
"1775","2014-01-21",12
"1776","2014-01-22",12
"1777","2014-01-23",12
"1778","2014-01-24",12
"1779","2014-01-27",12
"1780","2014-01-28",12
"1781","2014-01-29",12
"1782","2014-01-30",12
"1783","2014-01-31",12
"1784","2014-02-03",12
"1785","2014-02-04",12
"1786","2014-02-05",12
"1787","2014-02-06",12
"1788","2014-02-07",12
"1789","2014-02-10",12
"1790","2014-02-11",12
"1791","2014-02-12",12
"1792","2014-02-13",12
"1793","2014-02-14",12
"1794","2014-02-18",12
"1795","2014-02-19",12
"1796","2014-02-20",12
"1797","2014-02-21",12
"1798","2014-02-24",12
"1799","2014-02-25",12
"1800","2014-02-26",12
"1801","2014-02-27",12
"1802","2014-02-28",12
"1803","2014-03-03",12
"1804","2014-03-04",12
"1805","2014-03-05",12
"1806","2014-03-06",12
"1807","2014-03-07",12
"1808","2014-03-10",12
"1809","2014-03-11",12
"1810","2014-03-12",12
"1811","2014-03-13",12
"1812","2014-03-14",12
"1813","2014-03-17",20
"1814","2014-03-18",20
"1815","2014-03-19",20
"1816","2014-03-20",20
"1817","2014-03-21",14
"1818","2014-03-24",18
"1819","2014-03-25",26
"1820","2014-03-26",18
"1821","2014-03-27",18
"1822","2014-03-28",16
"1823","2014-03-31",16
"1824","2014-04-01",16
"1825","2014-04-02",16
"1826","2014-04-03",16
"1827","2014-04-04",16
"1828","2014-04-07",16
"1829","2014-04-08",16
"1830","2014-04-09",16
"1831","2014-04-10",16
"1832","2014-04-11",16
"1833","2014-04-14",16
"1834","2014-04-15",16
"1835","2014-04-16",16
"1836","2014-04-17",16
"1837","2014-04-21",16
"1838","2014-04-22",16
"1839","2014-04-23",16
"1840","2014-04-24",16
"1841","2014-04-25",16
"1842","2014-04-28",16
"1843","2014-04-29",16
"1844","2014-04-30",16
"1845","2014-05-01",16
"1846","2014-05-02",16
"1847","2014-05-05",16
"1848","2014-05-06",16
"1849","2014-05-07",14
"1850","2014-05-08",14
"1851","2014-05-09",14
"1852","2014-05-12",14
"1853","2014-05-13",14
"1854","2014-05-14",14
"1855","2014-05-15",14
"1856","2014-05-16",16
"1857","2014-05-19",14
"1858","2014-05-20",14
"1859","2014-05-21",12
"1860","2014-05-22",12
"1861","2014-05-23",12
"1862","2014-05-27",12
"1863","2014-05-28",12
"1864","2014-05-29",12
"1865","2014-05-30",12
"1866","2014-06-02",12
"1867","2014-06-03",12
"1868","2014-06-04",12
"1869","2014-06-05",12
"1870","2014-06-06",12
"1871","2014-06-09",12
"1872","2014-06-10",12
"1873","2014-06-11",12
"1874","2014-06-12",12
"1875","2014-06-13",12
"1876","2014-06-16",12
"1877","2014-06-17",12
"1878","2014-06-18",12
"1879","2014-06-19",12
"1880","2014-06-20",12
"1881","2014-06-23",12
"1882","2014-06-24",12
"1883","2014-06-25",12
"1884","2014-06-26",12
"1885","2014-06-27",12
"1886","2014-06-30",12
"1887","2014-07-01",12
"1888","2014-07-02",12
"1889","2014-07-03",12
"1890","2014-07-07",12
"1891","2014-07-08",12
"1892","2014-07-09",12
"1893","2014-07-10",12
"1894","2014-07-11",12
"1895","2014-07-14",12
"1896","2014-07-15",12
"1897","2014-07-16",12
"1898","2014-07-17",12
"1899","2014-07-18",12
"1900","2014-07-21",12
"1901","2014-07-22",12
"1902","2014-07-23",12
"1903","2014-07-24",12
"1904","2014-07-25",12
"1905","2014-07-28",12
"1906","2014-07-29",12
"1907","2014-07-30",12
"1908","2014-07-31",12
"1909","2014-08-01",12
"1910","2014-08-04",8
"1911","2014-08-05",8
"1912","2014-08-06",8
"1913","2014-08-07",10
"1914","2014-08-08",10
"1915","2014-08-11",10
"1916","2014-08-12",14
"1917","2014-08-13",14
"1918","2014-08-14",14
"1919","2014-08-15",14
"1920","2014-08-18",14
"1921","2014-08-19",14
"1922","2014-08-20",14
"1923","2014-08-21",14
"1924","2014-08-22",14
"1925","2014-08-25",14
"1926","2014-08-26",14
"1927","2014-08-27",14
"1928","2014-08-28",14
"1929","2014-08-29",14
"1930","2014-09-02",14
"1931","2014-09-03",10
"1932","2014-09-04",10
"1933","2014-09-05",10
"1934","2014-09-08",10
"1935","2014-09-09",10
"1936","2014-09-10",10
"1937","2014-09-11",10
"1938","2014-09-12",10
"1939","2014-09-15",10
"1940","2014-09-16",10
"1941","2014-09-17",10
"1942","2014-09-18",10
"1943","2014-09-19",10
"1944","2014-09-22",10
"1945","2014-09-23",10
"1946","2014-09-24",10
"1947","2014-09-25",10
"1948","2014-09-26",10
"1949","2014-09-29",8
"1950","2014-09-30",8
"1951","2014-10-01",8
"1952","2014-10-02",8
"1953","2014-10-03",8
"1954","2014-10-06",8
"1955","2014-10-07",8
"1956","2014-10-08",8
"1957","2014-10-09",8
"1958","2014-10-10",8
"1959","2014-10-13",8
"1960","2014-10-14",8
"1961","2014-10-15",8
"1962","2014-10-16",8
"1963","2014-10-17",8
"1964","2014-10-20",8
"1965","2014-10-21",8
"1966","2014-10-22",8
"1967","2014-10-23",8
"1968","2014-10-24",8
"1969","2014-10-27",10
"1970","2014-10-28",8
"1971","2014-10-29",8
"1972","2014-10-30",10
"1973","2014-10-31",10
"1974","2014-11-03",10
"1975","2014-11-04",10
"1976","2014-11-05",10
"1977","2014-11-06",16
"1978","2014-11-07",16
"1979","2014-11-10",16
"1980","2014-11-11",16
"1981","2014-11-12",8
"1982","2014-11-13",8
"1983","2014-11-14",8
"1984","2014-11-17",8
"1985","2014-11-18",8
"1986","2014-11-19",8
"1987","2014-11-20",8
"1988","2014-11-21",8
"1989","2014-11-24",8
"1990","2014-11-25",6
"1991","2014-11-26",4
"1992","2014-11-28",4
"1993","2014-12-01",4
"1994","2014-12-02",4
"1995","2014-12-03",4
"1996","2014-12-04",4
"1997","2014-12-05",4
"1998","2014-12-08",4
"1999","2014-12-09",4
"2000","2014-12-10",4
"2001","2014-12-11",4
"2002","2014-12-12",4
"2003","2014-12-15",4
"2004","2014-12-16",6
"2005","2014-12-17",6
"2006","2014-12-18",6
"2007","2014-12-19",6
"2008","2014-12-22",6
"2009","2014-12-23",6
"2010","2014-12-24",6
"2011","2014-12-26",8
"2012","2014-12-29",8
"2013","2014-12-30",8
"2014","2014-12-31",8
"2015","2015-01-02",8
"2016","2015-01-05",8
"2017","2015-01-06",8
"2018","2015-01-07",8
"2019","2015-01-08",8
"2020","2015-01-09",8
"2021","2015-01-12",8
"2022","2015-01-13",8
"2023","2015-01-14",8
"2024","2015-01-15",8
"2025","2015-01-16",8
"2026","2015-01-20",8
"2027","2015-01-21",8
"2028","2015-01-22",8
"2029","2015-01-23",8
"2030","2015-01-26",8
"2031","2015-01-27",8
"2032","2015-01-28",8
"2033","2015-01-29",8
"2034","2015-01-30",8
"2035","2015-02-02",8
"2036","2015-02-03",8
"2037","2015-02-04",8
"2038","2015-02-05",8
"2039","2015-02-06",8
"2040","2015-02-09",8
"2041","2015-02-10",8
"2042","2015-02-11",8
"2043","2015-02-12",8
"2044","2015-02-13",8
"2045","2015-02-17",8
"2046","2015-02-18",10
"2047","2015-02-19",10
"2048","2015-02-20",10
"2049","2015-02-23",10
"2050","2015-02-24",10
"2051","2015-02-25",10
"2052","2015-02-26",10
"2053","2015-02-27",10
"2054","2015-03-02",10
"2055","2015-03-03",10
"2056","2015-03-04",10
"2057","2015-03-05",10
"2058","2015-03-06",10
"2059","2015-03-09",10
"2060","2015-03-10",10
"2061","2015-03-11",10
"2062","2015-03-12",10
"2063","2015-03-13",10
"2064","2015-03-16",10
"2065","2015-03-17",10
"2066","2015-03-18",10
"2067","2015-03-19",10
"2068","2015-03-20",10
"2069","2015-03-23",10
"2070","2015-03-24",10
"2071","2015-03-25",10
"2072","2015-03-26",10
"2073","2015-03-27",10
"2074","2015-03-30",10
"2075","2015-03-31",10
"2076","2015-04-01",10
"2077","2015-04-02",10
"2078","2015-04-06",8
"2079","2015-04-07",8
"2080","2015-04-08",8
"2081","2015-04-09",8
"2082","2015-04-10",8
"2083","2015-04-13",8
"2084","2015-04-14",8
"2085","2015-04-15",8
"2086","2015-04-16",8
"2087","2015-04-17",8
"2088","2015-04-20",8
"2089","2015-04-21",8
"2090","2015-04-22",8
"2091","2015-04-23",8
"2092","2015-04-24",8
"2093","2015-04-27",8
"2094","2015-04-28",8
"2095","2015-04-29",8
"2096","2015-04-30",8
"2097","2015-05-01",8
"2098","2015-05-04",8
"2099","2015-05-05",8
"2100","2015-05-06",8
"2101","2015-05-07",8
"2102","2015-05-08",8
"2103","2015-05-11",8
"2104","2015-05-12",8
"2105","2015-05-13",8
"2106","2015-05-14",12
"2107","2015-05-15",12
"2108","2015-05-18",12
"2109","2015-05-19",12
"2110","2015-05-20",12
"2111","2015-05-21",12
"2112","2015-05-22",12
"2113","2015-05-26",12
"2114","2015-05-27",12
"2115","2015-05-28",12
"2116","2015-05-29",12
"2117","2015-06-01",12
"2118","2015-06-02",12
"2119","2015-06-03",12
"2120","2015-06-04",10
"2121","2015-06-05",10
"2122","2015-06-08",10
"2123","2015-06-09",10
"2124","2015-06-10",10
"2125","2015-06-11",12
"2126","2015-06-12",12
"2127","2015-06-15",12
"2128","2015-06-16",10
"2129","2015-06-17",10
"2130","2015-06-18",10
"2131","2015-06-19",10
"2132","2015-06-22",10
"2133","2015-06-23",10
"2134","2015-06-24",10
"2135","2015-06-25",10
"2136","2015-06-26",10
"2137","2015-06-29",10
"2138","2015-06-30",10
"2139","2015-07-01",10
"2140","2015-07-02",10
"2141","2015-07-06",10
"2142","2015-07-07",10
"2143","2015-07-08",10
"2144","2015-07-09",10
"2145","2015-07-10",10
"2146","2015-07-13",10
"2147","2015-07-14",10
"2148","2015-07-15",10
"2149","2015-07-16",10
"2150","2015-07-17",10
"2151","2015-07-20",10
"2152","2015-07-21",10
"2153","2015-07-22",10
"2154","2015-07-23",10
"2155","2015-07-24",10
"2156","2015-07-27",10
"2157","2015-07-28",10
"2158","2015-07-29",10
"2159","2015-07-30",10
"2160","2015-07-31",10
"2161","2015-08-03",10
"2162","2015-08-04",8
"2163","2015-08-05",8
"2164","2015-08-06",8
"2165","2015-08-07",8
"2166","2015-08-10",8
"2167","2015-08-11",8
"2168","2015-08-12",8
"2169","2015-08-13",8
"2170","2015-08-14",8
"2171","2015-08-17",8
"2172","2015-08-18",8
"2173","2015-08-19",8
"2174","2015-08-20",8
"2175","2015-08-21",8
"2176","2015-08-24",8
"2177","2015-08-25",8
"2178","2015-08-26",8
"2179","2015-08-27",6
"2180","2015-08-28",8
"2181","2015-08-31",8
"2182","2015-09-01",8
"2183","2015-09-02",8
"2184","2015-09-03",8
"2185","2015-09-04",8
"2186","2015-09-08",8
"2187","2015-09-09",8
"2188","2015-09-10",8
"2189","2015-09-11",8
"2190","2015-09-14",8
"2191","2015-09-15",8
"2192","2015-09-16",8
"2193","2015-09-17",8
"2194","2015-09-18",6
"2195","2015-09-21",6
"2196","2015-09-22",6
"2197","2015-09-23",6
"2198","2015-09-24",6
"2199","2015-09-25",6
"2200","2015-09-28",6
"2201","2015-09-29",6
"2202","2015-09-30",6
"2203","2015-10-01",6
"2204","2015-10-02",6
"2205","2015-10-05",6
"2206","2015-10-06",6
"2207","2015-10-07",8
"2208","2015-10-08",8
"2209","2015-10-09",8
"2210","2015-10-12",8
"2211","2015-10-13",8
"2212","2015-10-14",8
"2213","2015-10-15",8
"2214","2015-10-16",8
"2215","2015-10-19",8
"2216","2015-10-20",8
"2217","2015-10-21",30
"2218","2015-10-22",46
"2219","2015-10-23",46
"2220","2015-10-26",40
"2221","2015-10-27",40
"2222","2015-10-28",40
"2223","2015-10-29",50
"2224","2015-10-30",46
"2225","2015-11-02",50
"2226","2015-11-03",42
"2227","2015-11-04",42
