"","date","IBKR"
"124","2007-10-29",29.15
"125","2007-10-30",28.67
"126","2007-10-31",28.870001
"127","2007-11-01",27.83
"128","2007-11-02",29
"129","2007-11-05",28.91
"130","2007-11-06",28.99
"131","2007-11-07",28.5
"132","2007-11-08",27.969999
"133","2007-11-09",27.559999
"134","2007-11-12",27.76
"135","2007-11-13",28
"136","2007-11-14",27.92
"137","2007-11-15",27.6
"138","2007-11-16",27.68
"139","2007-11-19",27.309999
"140","2007-11-20",28
"141","2007-11-21",28
"142","2007-11-23",27.66
"143","2007-11-26",27.58
"144","2007-11-27",27.950001
"145","2007-11-28",28.690001
"146","2007-11-29",29.17
"147","2007-11-30",29.4
"148","2007-12-03",29.75
"149","2007-12-04",29.5
"150","2007-12-05",29.99
"151","2007-12-06",30.790001
"152","2007-12-07",31.049999
"153","2007-12-10",31.799999
"154","2007-12-11",30.959999
"155","2007-12-12",30.889999
"156","2007-12-13",30.18
"157","2007-12-14",30.639999
"158","2007-12-17",30.02
"159","2007-12-18",29.879999
"160","2007-12-19",30.93
"161","2007-12-20",32.27
"162","2007-12-21",32.66
"163","2007-12-24",32.560001
"164","2007-12-26",33.009998
"165","2007-12-27",32.439999
"166","2007-12-28",32.400002
"167","2007-12-31",32.32
"168","2008-01-02",31.91
"169","2008-01-03",31.610001
"170","2008-01-04",31
"171","2008-01-07",31.35
"172","2008-01-08",31.32
"173","2008-01-09",31.780001
"174","2008-01-10",32.610001
"175","2008-01-11",32.77
"176","2008-01-14",33.869999
"177","2008-01-15",32.889999
"178","2008-01-16",32.540001
"179","2008-01-17",31.450001
"180","2008-01-18",31.33
"181","2008-01-22",30.52
"182","2008-01-23",31.870001
"183","2008-01-24",32.860001
"184","2008-01-25",31.450001
"185","2008-01-28",33.34
"186","2008-01-29",33.349998
"187","2008-01-30",33.740002
"188","2008-01-31",34.810001
"189","2008-02-01",35.470001
"190","2008-02-04",35
"191","2008-02-05",34.02
"192","2008-02-06",32.599998
"193","2008-02-07",32.23
"194","2008-02-08",31.67
"195","2008-02-11",32.740002
"196","2008-02-12",33.23
"197","2008-02-13",34.07
"198","2008-02-14",33.959999
"199","2008-02-15",34.450001
"200","2008-02-19",34.049999
"201","2008-02-20",34.650002
"202","2008-02-21",34.599998
"203","2008-02-22",34.490002
"204","2008-02-25",34.700001
"205","2008-02-26",34.869999
"206","2008-02-27",34.060001
"207","2008-02-28",33.279999
"208","2008-02-29",31.07
"209","2008-03-03",30.49
"210","2008-03-04",30.280001
"211","2008-03-05",30.969999
"212","2008-03-06",29.709999
"213","2008-03-07",30.35
"214","2008-03-10",29.84
"215","2008-03-11",31.66
"216","2008-03-12",31.93
"217","2008-03-13",31.91
"218","2008-03-14",29.719999
"219","2008-03-17",25.370001
"220","2008-03-18",25.59
"221","2008-03-19",26.74
"222","2008-03-20",26.9
"223","2008-03-24",27.16
"224","2008-03-25",27.110001
"225","2008-03-26",26.870001
"226","2008-03-27",26.82
"227","2008-03-28",26.07
"228","2008-03-31",25.67
"229","2008-04-01",28.440001
"230","2008-04-02",28.25
"231","2008-04-03",28.940001
"232","2008-04-04",28.700001
"233","2008-04-07",28.73
"234","2008-04-08",28.870001
"235","2008-04-09",27.799999
"236","2008-04-10",27.950001
"237","2008-04-11",27.290001
"238","2008-04-14",25.9
"239","2008-04-15",26.690001
"240","2008-04-16",28.129999
"241","2008-04-17",28.1
"242","2008-04-18",27.870001
"243","2008-04-21",28.27
"244","2008-04-22",27.59
"245","2008-04-23",27.48
"246","2008-04-24",27.870001
"247","2008-04-25",30.92
"248","2008-04-28",31.139999
"249","2008-04-29",31.620001
"250","2008-04-30",31.57
"251","2008-05-01",32.150002
"252","2008-05-02",31.85
"253","2008-05-05",32.240002
"254","2008-05-06",32.240002
"255","2008-05-07",32.73
"256","2008-05-08",31.950001
"257","2008-05-09",32.619999
"258","2008-05-12",32.990002
"259","2008-05-13",32.669998
"260","2008-05-14",32.799999
"261","2008-05-15",32.759998
"262","2008-05-16",32.34
"263","2008-05-19",31.99
"264","2008-05-20",31.360001
"265","2008-05-21",30.74
"266","2008-05-22",30.620001
"267","2008-05-23",29.83
"268","2008-05-27",31.48
"269","2008-05-28",31.559999
"270","2008-05-29",32.130001
"271","2008-05-30",32.57
"272","2008-06-02",32.02
"273","2008-06-03",32.02
"274","2008-06-04",32.740002
"275","2008-06-05",34.720001
"276","2008-06-06",32.66
"277","2008-06-09",32.889999
"278","2008-06-10",32.77
"279","2008-06-11",32.029999
"280","2008-06-12",32.66
"281","2008-06-13",34.419998
"282","2008-06-16",34.830002
"283","2008-06-17",33.630001
"284","2008-06-18",33.369999
"285","2008-06-19",33.669998
"286","2008-06-20",33.490002
"287","2008-06-23",33.5
"288","2008-06-24",33.459999
"289","2008-06-25",33.540001
"290","2008-06-26",33
"291","2008-06-27",32.540001
"292","2008-06-30",32.130001
"293","2008-07-01",31.91
"294","2008-07-02",31
"295","2008-07-03",30.24
"296","2008-07-07",29.73
"297","2008-07-08",31.91
"298","2008-07-09",30.4
"299","2008-07-10",29.35
"300","2008-07-11",30
"301","2008-07-14",28.950001
"302","2008-07-15",29.65
"303","2008-07-16",31.450001
"304","2008-07-17",32.119999
"305","2008-07-18",33.720001
"306","2008-07-21",32.209999
"307","2008-07-22",33.790001
"308","2008-07-23",33.959999
"309","2008-07-24",32.200001
"310","2008-07-25",26.030001
"311","2008-07-28",26.219999
"312","2008-07-29",27.57
"313","2008-07-30",27.889999
"314","2008-07-31",28.059999
"315","2008-08-01",28.32
"316","2008-08-04",26.99
"317","2008-08-05",27.85
"318","2008-08-06",27.639999
"319","2008-08-07",27.23
"320","2008-08-08",28.389999
"321","2008-08-11",28.73
"322","2008-08-12",27.27
"323","2008-08-13",27.389999
"324","2008-08-14",28.559999
"325","2008-08-15",28.889999
"326","2008-08-18",27.870001
"327","2008-08-19",27.040001
"328","2008-08-20",27.32
"329","2008-08-21",26.74
"330","2008-08-22",27.43
"331","2008-08-25",26.76
"332","2008-08-26",26.959999
"333","2008-08-27",27.16
"334","2008-08-28",27.4
"335","2008-08-29",27.299999
"336","2008-09-02",27.34
"337","2008-09-03",27.24
"338","2008-09-04",26.07
"339","2008-09-05",26.92
"340","2008-09-08",25.93
"341","2008-09-09",24.059999
"342","2008-09-10",23.75
"343","2008-09-11",24.23
"344","2008-09-12",24.879999
"345","2008-09-15",23.360001
"346","2008-09-16",22.790001
"347","2008-09-17",19.32
"348","2008-09-18",19.66
"349","2008-09-19",21.969999
"350","2008-09-22",21.639999
"351","2008-09-23",20.549999
"352","2008-09-24",20.860001
"353","2008-09-25",21.09
"354","2008-09-26",24.190001
"355","2008-09-29",21.200001
"356","2008-09-30",22.17
"357","2008-10-01",22.889999
"358","2008-10-02",22.51
"359","2008-10-03",21.450001
"360","2008-10-06",21.540001
"361","2008-10-07",21.51
"362","2008-10-08",20.23
"363","2008-10-09",19.18
"364","2008-10-10",20.58
"365","2008-10-13",23.17
"366","2008-10-14",21.940001
"367","2008-10-15",20.040001
"368","2008-10-16",21.280001
"369","2008-10-17",22.030001
"370","2008-10-20",23.4
"371","2008-10-21",23.58
"372","2008-10-22",21.92
"373","2008-10-23",21.59
"374","2008-10-24",20
"375","2008-10-27",18.190001
"376","2008-10-28",19.77
"377","2008-10-29",19.75
"378","2008-10-30",20.23
"379","2008-10-31",21.370001
"380","2008-11-03",21.99
"381","2008-11-04",22.280001
"382","2008-11-05",21.959999
"383","2008-11-06",21.4
"384","2008-11-07",21.370001
"385","2008-11-10",19.98
"386","2008-11-11",19.25
"387","2008-11-12",17.91
"388","2008-11-13",19.82
"389","2008-11-14",18.99
"390","2008-11-17",17.99
"391","2008-11-18",16.610001
"392","2008-11-19",15.49
"393","2008-11-20",13.1
"394","2008-11-21",14.75
"395","2008-11-24",16.26
"396","2008-11-25",16.719999
"397","2008-11-26",17.9
"398","2008-11-28",18.24
"399","2008-12-01",17.18
"400","2008-12-02",16.799999
"401","2008-12-03",16.6
"402","2008-12-04",16.24
"403","2008-12-05",17.190001
"404","2008-12-08",18.4
"405","2008-12-09",18.139999
"406","2008-12-10",18.49
"407","2008-12-11",18.09
"408","2008-12-12",18.200001
"409","2008-12-15",17.190001
"410","2008-12-16",18.25
"411","2008-12-17",18.120001
"412","2008-12-18",17.76
"413","2008-12-19",17.299999
"414","2008-12-22",16.82
"415","2008-12-23",15.86
"416","2008-12-24",15.6
"417","2008-12-26",15.84
"418","2008-12-29",16.059999
"419","2008-12-30",17.09
"420","2008-12-31",17.889999
"421","2009-01-02",18.15
"422","2009-01-05",18.82
"423","2009-01-06",19.41
"424","2009-01-07",18.58
"425","2009-01-08",18
"426","2009-01-09",17.799999
"427","2009-01-12",17.700001
"428","2009-01-13",18.01
"429","2009-01-14",17.58
"430","2009-01-15",18.08
"431","2009-01-16",18.1
"432","2009-01-20",16.82
"433","2009-01-21",18.389999
"434","2009-01-22",16.24
"435","2009-01-23",16.09
"436","2009-01-26",15.6
"437","2009-01-27",15.5
"438","2009-01-28",16.9
"439","2009-01-29",15.79
"440","2009-01-30",15.27
"441","2009-02-02",15.04
"442","2009-02-03",15.12
"443","2009-02-04",15.06
"444","2009-02-05",15.48
"445","2009-02-06",15.82
"446","2009-02-09",15.94
"447","2009-02-10",14.78
"448","2009-02-11",14.95
"449","2009-02-12",15.29
"450","2009-02-13",15.35
"451","2009-02-17",14.6
"452","2009-02-18",14.48
"453","2009-02-19",14.53
"454","2009-02-20",14.43
"455","2009-02-23",14.05
"456","2009-02-24",14.84
"457","2009-02-25",14.59
"458","2009-02-26",14.5
"459","2009-02-27",14.05
"460","2009-03-02",14.02
"461","2009-03-03",13.96
"462","2009-03-04",13.99
"463","2009-03-05",13.37
"464","2009-03-06",13.37
"465","2009-03-09",12.89
"466","2009-03-10",14.42
"467","2009-03-11",14.21
"468","2009-03-12",14.62
"469","2009-03-13",14.78
"470","2009-03-16",14.38
"471","2009-03-17",15.16
"472","2009-03-18",15.4
"473","2009-03-19",14.93
"474","2009-03-20",14.5
"475","2009-03-23",15.9
"476","2009-03-24",15.59
"477","2009-03-25",16.49
"478","2009-03-26",16.870001
"479","2009-03-27",16.98
"480","2009-03-30",15.91
"481","2009-03-31",16.129999
"482","2009-04-01",16.139999
"483","2009-04-02",16.57
"484","2009-04-03",17.030001
"485","2009-04-06",15.98
"486","2009-04-07",15.41
"487","2009-04-08",15.23
"488","2009-04-09",15.8
"489","2009-04-13",15.86
"490","2009-04-14",15.65
"491","2009-04-15",16.809999
"492","2009-04-16",16.83
"493","2009-04-17",17.42
"494","2009-04-20",16.17
"495","2009-04-21",16.889999
"496","2009-04-22",16.6
"497","2009-04-23",16.58
"498","2009-04-24",14.16
"499","2009-04-27",13.89
"500","2009-04-28",14.34
"501","2009-04-29",14.89
"502","2009-04-30",14.75
"503","2009-05-01",14.19
"504","2009-05-04",14.93
"505","2009-05-05",15.12
"506","2009-05-06",15.72
"507","2009-05-07",15.35
"508","2009-05-08",15.83
"509","2009-05-11",15.47
"510","2009-05-12",15.21
"511","2009-05-13",14.72
"512","2009-05-14",14.46
"513","2009-05-15",14.53
"514","2009-05-18",14.84
"515","2009-05-19",14.63
"516","2009-05-20",14.59
"517","2009-05-21",14.18
"518","2009-05-22",14.14
"519","2009-05-26",14.72
"520","2009-05-27",14.31
"521","2009-05-28",14.44
"522","2009-05-29",14.87
"523","2009-06-01",14.99
"524","2009-06-02",15.17
"525","2009-06-03",15.23
"526","2009-06-04",15.32
"527","2009-06-05",15.29
"528","2009-06-08",15.21
"529","2009-06-09",15.13
"530","2009-06-10",14.87
"531","2009-06-11",14.7
"532","2009-06-12",14.77
"533","2009-06-15",14.57
"534","2009-06-16",14.43
"535","2009-06-17",14.61
"536","2009-06-18",14.49
"537","2009-06-19",14.89
"538","2009-06-22",14.38
"539","2009-06-23",14.47
"540","2009-06-24",14.83
"541","2009-06-25",15.43
"542","2009-06-26",15.24
"543","2009-06-29",15.49
"544","2009-06-30",15.53
"545","2009-07-01",15.77
"546","2009-07-02",15.53
"547","2009-07-06",15.39
"548","2009-07-07",15.25
"549","2009-07-08",15
"550","2009-07-09",15.31
"551","2009-07-10",15.71
"552","2009-07-13",15.48
"553","2009-07-14",15.38
"554","2009-07-15",15.56
"555","2009-07-16",15.24
"556","2009-07-17",15.03
"557","2009-07-20",15.16
"558","2009-07-21",15.14
"559","2009-07-22",15.19
"560","2009-07-23",15.52
"561","2009-07-24",17.200001
"562","2009-07-27",17.360001
"563","2009-07-28",17.93
"564","2009-07-29",18.219999
"565","2009-07-30",18.549999
"566","2009-07-31",18.790001
"567","2009-08-03",19.190001
"568","2009-08-04",19.1
"569","2009-08-05",19.139999
"570","2009-08-06",19.049999
"571","2009-08-07",19.84
"572","2009-08-10",19.82
"573","2009-08-11",19.379999
"574","2009-08-12",20.059999
"575","2009-08-13",19.809999
"576","2009-08-14",19.24
"577","2009-08-17",18.790001
"578","2009-08-18",19.040001
"579","2009-08-19",18.780001
"580","2009-08-20",18.950001
"581","2009-08-21",19.1
"582","2009-08-24",18.959999
"583","2009-08-25",18.98
"584","2009-08-26",19.209999
"585","2009-08-27",19.07
"586","2009-08-28",18.99
"587","2009-08-31",18.98
"588","2009-09-01",18.200001
"589","2009-09-02",17.860001
"590","2009-09-03",17.879999
"591","2009-09-04",18.15
"592","2009-09-08",18.32
"593","2009-09-09",18.370001
"594","2009-09-10",18.67
"595","2009-09-11",18.940001
"596","2009-09-14",18.92
"597","2009-09-15",19.200001
"598","2009-09-16",19.950001
"599","2009-09-17",19.700001
"600","2009-09-18",19.860001
"601","2009-09-21",19.799999
"602","2009-09-22",20.02
"603","2009-09-23",19.809999
"604","2009-09-24",19.280001
"605","2009-09-25",19.030001
"606","2009-09-28",19.719999
"607","2009-09-29",20.01
"608","2009-09-30",19.870001
"609","2009-10-01",19.83
"610","2009-10-02",19.299999
"611","2009-10-05",20
"612","2009-10-06",20.59
"613","2009-10-07",20.370001
"614","2009-10-08",20.6
"615","2009-10-09",20.559999
"616","2009-10-12",20.559999
"617","2009-10-13",20.34
"618","2009-10-14",20.9
"619","2009-10-15",20.93
"620","2009-10-16",20.33
"621","2009-10-19",20.49
"622","2009-10-20",20.530001
"623","2009-10-21",19.959999
"624","2009-10-22",19.559999
"625","2009-10-23",16.84
"626","2009-10-26",16.52
"627","2009-10-27",16.370001
"628","2009-10-28",16.219999
"629","2009-10-29",16.370001
"630","2009-10-30",16.01
"631","2009-11-02",16.309999
"632","2009-11-03",16.9
"633","2009-11-04",16.82
"634","2009-11-05",17.07
"635","2009-11-06",17.059999
"636","2009-11-09",17.139999
"637","2009-11-10",17.049999
"638","2009-11-11",17.309999
"639","2009-11-12",17.07
"640","2009-11-13",17.17
"641","2009-11-16",17.41
"642","2009-11-17",17.030001
"643","2009-11-18",17.120001
"644","2009-11-19",16.9
"645","2009-11-20",16.879999
"646","2009-11-23",16.9
"647","2009-11-24",16.700001
"648","2009-11-25",16.92
"649","2009-11-27",16.76
"650","2009-11-30",16.93
"651","2009-12-01",17.58
"652","2009-12-02",17.290001
"653","2009-12-03",17.209999
"654","2009-12-04",17.5
"655","2009-12-07",17.59
"656","2009-12-08",17.389999
"657","2009-12-09",17.32
"658","2009-12-10",17.32
"659","2009-12-11",17.33
"660","2009-12-14",17.459999
"661","2009-12-15",17.459999
"662","2009-12-16",17.48
"663","2009-12-17",17.49
"664","2009-12-18",17.52
"665","2009-12-21",17.4
"666","2009-12-22",17.549999
"667","2009-12-23",17.959999
"668","2009-12-24",17.92
"669","2009-12-28",17.9
"670","2009-12-29",17.82
"671","2009-12-30",17.709999
"672","2009-12-31",17.719999
"673","2010-01-04",17.75
"674","2010-01-05",17.35
"675","2010-01-06",17.41
"676","2010-01-07",17.52
"677","2010-01-08",17.26
"678","2010-01-11",17.049999
"679","2010-01-12",16.9
"680","2010-01-13",16.879999
"681","2010-01-14",16.780001
"682","2010-01-15",16.389999
"683","2010-01-19",16.49
"684","2010-01-20",16.299999
"685","2010-01-21",16.5
"686","2010-01-22",15.96
"687","2010-01-25",15.96
"688","2010-01-26",15.8
"689","2010-01-27",16.139999
"690","2010-01-28",16.09
"691","2010-01-29",15.9
"692","2010-02-01",16.129999
"693","2010-02-02",16.379999
"694","2010-02-03",16.25
"695","2010-02-04",15.96
"696","2010-02-05",16.5
"697","2010-02-08",16.24
"698","2010-02-09",16.26
"699","2010-02-10",16.4
"700","2010-02-11",16.5
"701","2010-02-12",16.93
"702","2010-02-16",16.84
"703","2010-02-17",16.790001
"704","2010-02-18",17.139999
"705","2010-02-19",17.309999
"706","2010-02-22",17.049999
"707","2010-02-23",16.65
"708","2010-02-24",16.77
"709","2010-02-25",16.969999
"710","2010-02-26",17.23
"711","2010-03-01",17.23
"712","2010-03-02",17.209999
"713","2010-03-03",16.950001
"714","2010-03-04",17.08
"715","2010-03-05",17.129999
"716","2010-03-08",17.08
"717","2010-03-09",16.75
"718","2010-03-10",16.549999
"719","2010-03-11",16.690001
"720","2010-03-12",16.65
"721","2010-03-15",16.32
"722","2010-03-16",16.42
"723","2010-03-17",16.459999
"724","2010-03-18",16.49
"725","2010-03-19",16.690001
"726","2010-03-22",16.469999
"727","2010-03-23",16.26
"728","2010-03-24",16.219999
"729","2010-03-25",16.110001
"730","2010-03-26",16.120001
"731","2010-03-29",16.129999
"732","2010-03-30",16.16
"733","2010-03-31",16.15
"734","2010-04-01",16.42
"735","2010-04-05",16.26
"736","2010-04-06",16.26
"737","2010-04-07",16.35
"738","2010-04-08",16.370001
"739","2010-04-09",16.59
"740","2010-04-12",16.6
"741","2010-04-13",16.48
"742","2010-04-14",16.51
"743","2010-04-15",16.540001
"744","2010-04-16",16.290001
"745","2010-04-19",16.48
"746","2010-04-20",16.299999
"747","2010-04-21",16.17
"748","2010-04-22",16.15
"749","2010-04-23",17.01
"750","2010-04-26",16.879999
"751","2010-04-27",16.51
"752","2010-04-28",16.5
"753","2010-04-29",17.02
"754","2010-04-30",17.15
"755","2010-05-03",17.25
"756","2010-05-04",16.889999
"757","2010-05-05",16.74
"758","2010-05-06",17.15
"759","2010-05-07",16.74
"760","2010-05-10",16.959999
"761","2010-05-11",16.91
"762","2010-05-12",17.24
"763","2010-05-13",17.459999
"764","2010-05-14",17.469999
"765","2010-05-17",17.33
"766","2010-05-18",16.870001
"767","2010-05-19",16.950001
"768","2010-05-20",16.4
"769","2010-05-21",16.389999
"770","2010-05-24",16.34
"771","2010-05-25",16.440001
"772","2010-05-26",16.42
"773","2010-05-27",16.82
"774","2010-05-28",16.77
"775","2010-06-01",16.639999
"776","2010-06-02",16.969999
"777","2010-06-03",17.450001
"778","2010-06-04",17.110001
"779","2010-06-07",16.700001
"780","2010-06-08",17.110001
"781","2010-06-09",16.9
"782","2010-06-10",17.18
"783","2010-06-11",17.34
"784","2010-06-14",17.26
"785","2010-06-15",17.4
"786","2010-06-16",17.6
"787","2010-06-17",17.629999
"788","2010-06-18",17.459999
"789","2010-06-21",17.42
"790","2010-06-22",17.09
"791","2010-06-23",17.049999
"792","2010-06-24",16.870001
"793","2010-06-25",17.25
"794","2010-06-28",17.33
"795","2010-06-29",16.809999
"796","2010-06-30",16.6
"797","2010-07-01",16.48
"798","2010-07-02",16.52
"799","2010-07-06",16.389999
"800","2010-07-07",16.66
"801","2010-07-08",16.629999
"802","2010-07-09",16.82
"803","2010-07-12",16.790001
"804","2010-07-13",17.059999
"805","2010-07-14",17.01
"806","2010-07-15",17.67
"807","2010-07-16",17.370001
"808","2010-07-19",17.65
"809","2010-07-20",17.59
"810","2010-07-21",17.84
"811","2010-07-22",18.09
"812","2010-07-23",16.700001
"813","2010-07-26",16.559999
"814","2010-07-27",16.59
"815","2010-07-28",16.5
"816","2010-07-29",16.469999
"817","2010-07-30",16.549999
"818","2010-08-02",16.77
"819","2010-08-03",16.65
"820","2010-08-04",16.799999
"821","2010-08-05",17.1
"822","2010-08-06",16.969999
"823","2010-08-09",17.049999
"824","2010-08-10",16.99
"825","2010-08-11",16.450001
"826","2010-08-12",16.59
"827","2010-08-13",16.41
"828","2010-08-16",16.34
"829","2010-08-17",16.469999
"830","2010-08-18",16.43
"831","2010-08-19",16.190001
"832","2010-08-20",16.34
"833","2010-08-23",16.200001
"834","2010-08-24",16.02
"835","2010-08-25",15.97
"836","2010-08-26",16.01
"837","2010-08-27",16.309999
"838","2010-08-30",16.1
"839","2010-08-31",16.190001
"840","2010-09-01",16.68
"841","2010-09-02",16.58
"842","2010-09-03",16.66
"843","2010-09-07",16.370001
"844","2010-09-08",16.559999
"845","2010-09-09",16.549999
"846","2010-09-10",16.65
"847","2010-09-13",16.790001
"848","2010-09-14",16.9
"849","2010-09-15",16.92
"850","2010-09-16",16.950001
"851","2010-09-17",17.059999
"852","2010-09-20",17.15
"853","2010-09-21",17.129999
"854","2010-09-22",17.08
"855","2010-09-23",16.870001
"856","2010-09-24",17.26
"857","2010-09-27",17.389999
"858","2010-09-28",17.370001
"859","2010-09-29",17.23
"860","2010-09-30",17.209999
"861","2010-10-01",17.360001
"862","2010-10-04",17.33
"863","2010-10-05",17.309999
"864","2010-10-06",17.07
"865","2010-10-07",16.85
"866","2010-10-08",17.08
"867","2010-10-11",17.18
"868","2010-10-12",17.25
"869","2010-10-13",17.15
"870","2010-10-14",17.190001
"871","2010-10-15",16.93
"872","2010-10-18",17.49
"873","2010-10-19",17.18
"874","2010-10-20",17.309999
"875","2010-10-21",17.200001
"876","2010-10-22",18.870001
"877","2010-10-25",18.700001
"878","2010-10-26",18.59
"879","2010-10-27",18.780001
"880","2010-10-28",18.75
"881","2010-10-29",18.719999
"882","2010-11-01",18.5
"883","2010-11-02",18.690001
"884","2010-11-03",18.66
"885","2010-11-04",18.870001
"886","2010-11-05",19.08
"887","2010-11-08",18.83
"888","2010-11-09",18.75
"889","2010-11-10",18.940001
"890","2010-11-11",18.620001
"891","2010-11-12",18.5
"892","2010-11-15",18.84
"893","2010-11-16",18.41
"894","2010-11-17",18.09
"895","2010-11-18",17.799999
"896","2010-11-19",17.860001
"897","2010-11-22",17.700001
"898","2010-11-23",17.52
"899","2010-11-24",17.67
"900","2010-11-26",17.940001
"901","2010-11-29",17.559999
"902","2010-11-30",18.309999
"903","2010-12-01",18.040001
"904","2010-12-02",18.34
"905","2010-12-03",19.24
"906","2010-12-06",19.120001
"907","2010-12-07",17.42
"908","2010-12-08",17.370001
"909","2010-12-09",17.469999
"910","2010-12-10",17.440001
"911","2010-12-13",17.360001
"912","2010-12-14",17.32
"913","2010-12-15",17.43
"914","2010-12-16",17.27
"915","2010-12-17",17.58
"916","2010-12-20",17.549999
"917","2010-12-21",17.73
"918","2010-12-22",17.77
"919","2010-12-23",17.92
"920","2010-12-27",17.98
"921","2010-12-28",18.030001
"922","2010-12-29",17.98
"923","2010-12-30",17.950001
"924","2010-12-31",17.82
"925","2011-01-03",18
"926","2011-01-04",17.629999
"927","2011-01-05",17.77
"928","2011-01-06",17.98
"929","2011-01-07",17.92
"930","2011-01-10",17.790001
"931","2011-01-11",17.809999
"932","2011-01-12",18.200001
"933","2011-01-13",18.08
"934","2011-01-14",18.030001
"935","2011-01-18",17.98
"936","2011-01-19",17.41
"937","2011-01-20",17.48
"938","2011-01-21",16.700001
"939","2011-01-24",16.719999
"940","2011-01-25",16.799999
"941","2011-01-26",16.700001
"942","2011-01-27",16.700001
"943","2011-01-28",16.17
"944","2011-01-31",16.17
"945","2011-02-01",16.440001
"946","2011-02-02",16.23
"947","2011-02-03",16.15
"948","2011-02-04",16.08
"949","2011-02-07",16.07
"950","2011-02-08",15.97
"951","2011-02-09",15.96
"952","2011-02-10",16.01
"953","2011-02-11",16.07
"954","2011-02-14",16.1
"955","2011-02-15",15.86
"956","2011-02-16",15.89
"957","2011-02-17",15.85
"958","2011-02-18",15.82
"959","2011-02-22",15.54
"960","2011-02-23",15.49
"961","2011-02-24",15.4
"962","2011-02-25",15.55
"963","2011-02-28",15.45
"964","2011-03-01",15.4
"965","2011-03-02",16.030001
"966","2011-03-03",15.9
"967","2011-03-04",15.77
"968","2011-03-07",15.66
"969","2011-03-08",15.67
"970","2011-03-09",15.73
"971","2011-03-10",15.51
"972","2011-03-11",15.56
"973","2011-03-14",15.51
