"","date","STE"
"126","2007-07-03",30.77
"127","2007-07-05",30.6
"128","2007-07-06",30.629999
"129","2007-07-09",30.92
"130","2007-07-10",30.08
"131","2007-07-11",30.27
"132","2007-07-12",30.48
"133","2007-07-13",30.59
"134","2007-07-16",30.459999
"135","2007-07-17",30.540001
"136","2007-07-18",30.66
"137","2007-07-19",30.379999
"138","2007-07-20",29.92
"139","2007-07-23",30.1
"140","2007-07-24",29.1
"141","2007-07-25",29.290001
"142","2007-07-26",28.43
"143","2007-07-27",27.68
"144","2007-07-30",28.219999
"145","2007-07-31",27.35
"146","2007-08-01",27.709999
"147","2007-08-02",28.059999
"148","2007-08-03",27.200001
"149","2007-08-06",27.709999
"150","2007-08-07",27.43
"151","2007-08-08",27.809999
"152","2007-08-09",26.75
"153","2007-08-10",28.719999
"154","2007-08-13",28.360001
"155","2007-08-14",27.65
"156","2007-08-15",27.5
"157","2007-08-16",27.969999
"158","2007-08-17",28.18
"159","2007-08-20",28.030001
"160","2007-08-21",27.99
"161","2007-08-22",28.26
"162","2007-08-23",27.99
"163","2007-08-24",28.17
"164","2007-08-27",27.98
"165","2007-08-28",27.51
"166","2007-08-29",28.139999
"167","2007-08-30",27.93
"168","2007-08-31",28.07
"169","2007-09-04",28.07
"170","2007-09-05",27.26
"171","2007-09-06",27.370001
"172","2007-09-07",26.780001
"173","2007-09-10",26.940001
"174","2007-09-11",26.940001
"175","2007-09-12",27.23
"176","2007-09-13",26.82
"177","2007-09-14",26.860001
"178","2007-09-17",26.110001
"179","2007-09-18",27.23
"180","2007-09-19",27.23
"181","2007-09-20",26.98
"182","2007-09-21",27.030001
"183","2007-09-24",26.6
"184","2007-09-25",26.77
"185","2007-09-26",27.25
"186","2007-09-27",27.66
"187","2007-09-28",27.33
"188","2007-10-01",27.9
"189","2007-10-02",28.059999
"190","2007-10-03",28.129999
"191","2007-10-04",28.59
"192","2007-10-05",29.26
"193","2007-10-08",29.129999
"194","2007-10-09",29.280001
"195","2007-10-10",29.049999
"196","2007-10-11",28.57
"197","2007-10-12",28.559999
"198","2007-10-15",28.32
"199","2007-10-16",28.17
"200","2007-10-17",28.290001
"201","2007-10-18",28.32
"202","2007-10-19",27.51
"203","2007-10-22",28.01
"204","2007-10-23",27.68
"205","2007-10-24",27.559999
"206","2007-10-25",27.48
"207","2007-10-26",28.379999
"208","2007-10-29",28.93
"209","2007-10-30",28.93
"210","2007-10-31",29.040001
"211","2007-11-01",27.450001
"212","2007-11-02",27.620001
"213","2007-11-05",27.280001
"214","2007-11-06",27.799999
"215","2007-11-07",26.74
"216","2007-11-08",27.27
"217","2007-11-09",27.049999
"218","2007-11-12",27.450001
"219","2007-11-13",27.790001
"220","2007-11-14",27.49
"221","2007-11-15",27.049999
"222","2007-11-16",27.309999
"223","2007-11-19",27.120001
"224","2007-11-20",27.34
"225","2007-11-21",26.92
"226","2007-11-23",27.290001
"227","2007-11-26",26.76
"228","2007-11-27",27.18
"229","2007-11-28",28.379999
"230","2007-11-29",28
"231","2007-11-30",27.959999
"232","2007-12-03",27.57
"233","2007-12-04",27.129999
"234","2007-12-05",27.120001
"235","2007-12-06",28.07
"236","2007-12-07",28.17
"237","2007-12-10",28.870001
"238","2007-12-11",28.219999
"239","2007-12-12",28.52
"240","2007-12-13",28.719999
"241","2007-12-14",28.040001
"242","2007-12-17",27.889999
"243","2007-12-18",28.23
"244","2007-12-19",28.549999
"245","2007-12-20",29.540001
"246","2007-12-21",28.889999
"247","2007-12-24",29.799999
"248","2007-12-26",29.91
"249","2007-12-27",29.23
"250","2007-12-28",29.41
"251","2007-12-31",28.84
"252","2008-01-02",28.780001
"253","2008-01-03",28.969999
"254","2008-01-04",29.360001
"255","2008-01-07",29.85
"256","2008-01-08",29.469999
"257","2008-01-09",30.139999
"258","2008-01-10",30.700001
"259","2008-01-11",30.440001
"260","2008-01-14",29.76
"261","2008-01-15",29.469999
"262","2008-01-16",30.25
"263","2008-01-17",29.370001
"264","2008-01-18",29.26
"265","2008-01-22",28.620001
"266","2008-01-23",28.700001
"267","2008-01-24",27.790001
"268","2008-01-25",27.620001
"269","2008-01-28",27.6
"270","2008-01-29",27.440001
"271","2008-01-30",23.48
"272","2008-01-31",24.780001
"273","2008-02-01",24.74
"274","2008-02-04",24.52
"275","2008-02-05",24.139999
"276","2008-02-06",23.780001
"277","2008-02-07",23.639999
"278","2008-02-08",23.200001
"279","2008-02-11",23.559999
"280","2008-02-12",24.07
"281","2008-02-13",24.24
"282","2008-02-14",23.75
"283","2008-02-15",23.610001
"284","2008-02-19",23.77
"285","2008-02-20",24.059999
"286","2008-02-21",23.809999
"287","2008-02-22",23.790001
"288","2008-02-25",24.389999
"289","2008-02-26",24.690001
"290","2008-02-27",24.809999
"291","2008-02-28",24.65
"292","2008-02-29",24.620001
"293","2008-03-03",24.35
"294","2008-03-04",24.639999
"295","2008-03-05",24.700001
"296","2008-03-06",24.700001
"297","2008-03-07",24.870001
"298","2008-03-10",24.610001
"299","2008-03-11",25.459999
"300","2008-03-12",25.51
"301","2008-03-13",25.809999
"302","2008-03-14",26.41
"303","2008-03-17",26.280001
"304","2008-03-18",27.549999
"305","2008-03-19",27.26
"306","2008-03-20",26.99
"307","2008-03-24",27
"308","2008-03-25",26.889999
"309","2008-03-26",26.549999
"310","2008-03-27",26.629999
"311","2008-03-28",26.530001
"312","2008-03-31",26.83
"313","2008-04-01",27.440001
"314","2008-04-02",27.559999
"315","2008-04-03",26.889999
"316","2008-04-04",27.059999
"317","2008-04-07",27.040001
"318","2008-04-08",26.83
"319","2008-04-09",26.940001
"320","2008-04-10",27
"321","2008-04-11",26.15
"322","2008-04-14",25.77
"323","2008-04-15",26
"324","2008-04-16",26.48
"325","2008-04-17",26.4
"326","2008-04-18",26.91
"327","2008-04-21",26.84
"328","2008-04-22",25.77
"329","2008-04-23",26.290001
"330","2008-04-24",26.76
"331","2008-04-25",26.98
"332","2008-04-28",27.299999
"333","2008-04-29",27.629999
"334","2008-04-30",27.709999
"335","2008-05-01",28.6
"336","2008-05-02",27.91
"337","2008-05-05",27.57
"338","2008-05-06",27.559999
"339","2008-05-07",29.9
"340","2008-05-08",29.75
"341","2008-05-09",31.01
"342","2008-05-12",31.5
"343","2008-05-13",31.58
"344","2008-05-14",31.559999
"345","2008-05-15",31.85
"346","2008-05-16",31.51
"347","2008-05-19",31.530001
"348","2008-05-20",31.26
"349","2008-05-21",30.84
"350","2008-05-22",31.52
"351","2008-05-23",30.6
"352","2008-05-27",30.780001
"353","2008-05-28",30.540001
"354","2008-05-29",30.15
"355","2008-05-30",30.25
"356","2008-06-02",30.18
"357","2008-06-03",30.540001
"358","2008-06-04",31.66
"359","2008-06-05",33.07
"360","2008-06-06",32.84
"361","2008-06-09",32.57
"362","2008-06-10",32.740002
"363","2008-06-11",30.5
"364","2008-06-12",30.65
"365","2008-06-13",30.91
"366","2008-06-16",30.870001
"367","2008-06-17",30.360001
"368","2008-06-18",30.07
"369","2008-06-19",30.440001
"370","2008-06-20",29.530001
"371","2008-06-23",29.530001
"372","2008-06-24",29.049999
"373","2008-06-25",29.77
"374","2008-06-26",29.18
"375","2008-06-27",29.450001
"376","2008-06-30",28.76
"377","2008-07-01",28.860001
"378","2008-07-02",28.67
"379","2008-07-03",28.99
"380","2008-07-07",28.57
"381","2008-07-08",29.85
"382","2008-07-09",29.700001
"383","2008-07-10",30.360001
"384","2008-07-11",30.799999
"385","2008-07-14",30.48
"386","2008-07-15",30.85
"387","2008-07-16",31.309999
"388","2008-07-17",31.65
"389","2008-07-18",31.549999
"390","2008-07-21",31.43
"391","2008-07-22",31.83
"392","2008-07-23",31.77
"393","2008-07-24",32.880001
"394","2008-07-25",33.080002
"395","2008-07-28",31.639999
"396","2008-07-29",31.75
"397","2008-07-30",35.07
"398","2008-07-31",34.169998
"399","2008-08-01",35.290001
"400","2008-08-04",35.720001
"401","2008-08-05",37.470001
"402","2008-08-06",36.48
"403","2008-08-07",36.220001
"404","2008-08-08",36.650002
"405","2008-08-11",37.509998
"406","2008-08-12",36.959999
"407","2008-08-13",37.580002
"408","2008-08-14",37.43
"409","2008-08-15",37.790001
"410","2008-08-18",37.380001
"411","2008-08-19",37.43
"412","2008-08-20",37.48
"413","2008-08-21",36.540001
"414","2008-08-22",37.849998
"415","2008-08-25",36.369999
"416","2008-08-26",35.990002
"417","2008-08-27",35.990002
"418","2008-08-28",36.990002
"419","2008-08-29",36.77
"420","2008-09-02",37.09
"421","2008-09-03",37.939999
"422","2008-09-04",36.900002
"423","2008-09-05",36.77
"424","2008-09-08",37.709999
"425","2008-09-09",38.209999
"426","2008-09-10",37.82
"427","2008-09-11",37.439999
"428","2008-09-12",36.93
"429","2008-09-15",36.209999
"430","2008-09-16",37.049999
"431","2008-09-17",34.93
"432","2008-09-18",36.48
"433","2008-09-19",37.860001
"434","2008-09-22",37.169998
"435","2008-09-23",37.43
"436","2008-09-24",37.029999
"437","2008-09-25",37.209999
"438","2008-09-26",38.380001
"439","2008-09-29",36.560001
"440","2008-09-30",37.580002
"441","2008-10-01",36.110001
"442","2008-10-02",35.630001
"443","2008-10-03",34.099998
"444","2008-10-06",33.150002
"445","2008-10-07",31.49
"446","2008-10-08",31.360001
"447","2008-10-09",29.16
"448","2008-10-10",29.42
"449","2008-10-13",32.599998
"450","2008-10-14",32.509998
"451","2008-10-15",29.83
"452","2008-10-16",33.09
"453","2008-10-17",32.209999
"454","2008-10-20",33.529999
"455","2008-10-21",31.940001
"456","2008-10-22",31.120001
"457","2008-10-23",31.120001
"458","2008-10-24",30.99
"459","2008-10-27",29.549999
"460","2008-10-28",30.18
"461","2008-10-29",31.959999
"462","2008-10-30",33.029999
"463","2008-10-31",34.040001
"464","2008-11-03",35.099998
"465","2008-11-04",35.439999
"466","2008-11-05",34.509998
"467","2008-11-06",33.299999
"468","2008-11-07",33.240002
"469","2008-11-10",33.130001
"470","2008-11-11",32.09
"471","2008-11-12",31.27
"472","2008-11-13",31
"473","2008-11-14",30.709999
"474","2008-11-17",31.280001
"475","2008-11-18",30.940001
"476","2008-11-19",29.5
"477","2008-11-20",26.379999
"478","2008-11-21",27.370001
"479","2008-11-24",27.1
"480","2008-11-25",27.24
"481","2008-11-26",27.809999
"482","2008-11-28",27.65
"483","2008-12-01",25.620001
"484","2008-12-02",26.5
"485","2008-12-03",27.690001
"486","2008-12-04",26.83
"487","2008-12-05",27.08
"488","2008-12-08",28.35
"489","2008-12-09",26.790001
"490","2008-12-10",26.190001
"491","2008-12-11",26.059999
"492","2008-12-12",26.530001
"493","2008-12-15",25.25
"494","2008-12-16",24.93
"495","2008-12-17",24.879999
"496","2008-12-18",25.049999
"497","2008-12-19",24.82
"498","2008-12-22",24.540001
"499","2008-12-23",23.129999
"500","2008-12-24",23.309999
"501","2008-12-26",23.469999
"502","2008-12-29",22.290001
"503","2008-12-30",23.17
"504","2008-12-31",23.889999
"505","2009-01-02",23.9
"506","2009-01-05",23.780001
"507","2009-01-06",23.780001
"508","2009-01-07",23.790001
"509","2009-01-08",23.02
"510","2009-01-09",22.790001
"511","2009-01-12",23.370001
"512","2009-01-13",24.200001
"513","2009-01-14",23.540001
"514","2009-01-15",23.9
"515","2009-01-16",23.959999
"516","2009-01-20",23.290001
"517","2009-01-21",23.540001
"518","2009-01-22",23.469999
"519","2009-01-23",23.809999
"520","2009-01-26",24.26
"521","2009-01-27",25.93
"522","2009-01-28",26.780001
"523","2009-01-29",26.5
"524","2009-01-30",26.6
"525","2009-02-02",27.379999
"526","2009-02-03",27.309999
"527","2009-02-04",27.1
"528","2009-02-05",27.639999
"529","2009-02-06",28.09
"530","2009-02-09",27.92
"531","2009-02-10",26.92
"532","2009-02-11",27.33
"533","2009-02-12",27.51
"534","2009-02-13",27.35
"535","2009-02-17",26.709999
"536","2009-02-18",26.49
"537","2009-02-19",26.5
"538","2009-02-20",26.469999
"539","2009-02-23",25.76
"540","2009-02-24",26.02
"541","2009-02-25",25.209999
"542","2009-02-26",23.74
"543","2009-02-27",23.059999
"544","2009-03-02",20.76
"545","2009-03-03",20.65
"546","2009-03-04",20.940001
"547","2009-03-05",20.120001
"548","2009-03-06",20.610001
"549","2009-03-09",19.25
"550","2009-03-10",20.08
"551","2009-03-11",19.809999
"552","2009-03-12",20.719999
"553","2009-03-13",21.139999
"554","2009-03-16",21.07
"555","2009-03-17",21.639999
"556","2009-03-18",22.190001
"557","2009-03-19",21.809999
"558","2009-03-20",21.709999
"559","2009-03-23",22.15
"560","2009-03-24",21.879999
"561","2009-03-25",22.469999
"562","2009-03-26",23.870001
"563","2009-03-27",23.51
"564","2009-03-30",22.77
"565","2009-03-31",23.280001
"566","2009-04-01",22.879999
"567","2009-04-02",24
"568","2009-04-03",24.049999
"569","2009-04-06",23.74
"570","2009-04-07",23.889999
"571","2009-04-08",24.66
"572","2009-04-09",25.219999
"573","2009-04-13",25.01
"574","2009-04-14",24.549999
"575","2009-04-15",24.9
"576","2009-04-16",25.309999
"577","2009-04-17",25.83
"578","2009-04-20",24.75
"579","2009-04-21",24.200001
"580","2009-04-22",23.950001
"581","2009-04-23",22.950001
"582","2009-04-24",22.870001
"583","2009-04-27",23.08
"584","2009-04-28",23.01
"585","2009-04-29",24.09
"586","2009-04-30",24.1
"587","2009-05-01",24.07
"588","2009-05-04",24.51
"589","2009-05-05",23.76
"590","2009-05-06",23.4
"591","2009-05-07",26.02
"592","2009-05-08",26.290001
"593","2009-05-11",26
"594","2009-05-12",26.299999
"595","2009-05-13",25.530001
"596","2009-05-14",25.51
"597","2009-05-15",25.139999
"598","2009-05-18",24.379999
"599","2009-05-19",24.049999
"600","2009-05-20",23.73
"601","2009-05-21",22.83
"602","2009-05-22",22.85
"603","2009-05-26",23.309999
"604","2009-05-27",22.709999
"605","2009-05-28",22.58
"606","2009-05-29",23.629999
"607","2009-06-01",24.639999
"608","2009-06-02",25.41
"609","2009-06-03",26.040001
"610","2009-06-04",25.639999
"611","2009-06-05",25.219999
"612","2009-06-08",25.08
"613","2009-06-09",25.41
"614","2009-06-10",25.16
"615","2009-06-11",25.51
"616","2009-06-12",25.18
"617","2009-06-15",24.530001
"618","2009-06-16",24.190001
"619","2009-06-17",25.09
"620","2009-06-18",25.870001
"621","2009-06-19",25.870001
"622","2009-06-22",25.42
"623","2009-06-23",25.200001
"624","2009-06-24",25.07
"625","2009-06-25",25.23
"626","2009-06-26",25.139999
"627","2009-06-29",26
"628","2009-06-30",26.08
"629","2009-07-01",26.190001
"630","2009-07-02",25.719999
"631","2009-07-06",25.85
"632","2009-07-07",25.25
"633","2009-07-08",25.15
"634","2009-07-09",24.870001
"635","2009-07-10",25
"636","2009-07-13",25.639999
"637","2009-07-14",25.040001
"638","2009-07-15",26.4
"639","2009-07-16",26.780001
"640","2009-07-17",27.059999
"641","2009-07-20",27.059999
"642","2009-07-21",27.309999
"643","2009-07-22",27.99
"644","2009-07-23",29.08
"645","2009-07-24",29.27
"646","2009-07-27",29.15
"647","2009-07-28",29.5
"648","2009-07-29",29.41
"649","2009-07-30",29.889999
"650","2009-07-31",28.08
"651","2009-08-03",28.23
"652","2009-08-04",28.41
"653","2009-08-05",27.799999
"654","2009-08-06",27.6
"655","2009-08-07",28.41
"656","2009-08-10",28.940001
"657","2009-08-11",28.73
"658","2009-08-12",29.389999
"659","2009-08-13",29.059999
"660","2009-08-14",28.459999
"661","2009-08-17",28.32
"662","2009-08-18",28.309999
"663","2009-08-19",28.93
"664","2009-08-20",29.16
"665","2009-08-21",29.42
"666","2009-08-24",29.02
"667","2009-08-25",29.4
"668","2009-08-26",29.02
"669","2009-08-27",29.049999
"670","2009-08-28",28.889999
"671","2009-08-31",29.02
"672","2009-09-01",28.280001
"673","2009-09-02",28.309999
"674","2009-09-03",28.4
"675","2009-09-04",28.83
"676","2009-09-08",28.209999
"677","2009-09-09",28.09
"678","2009-09-10",28.33
"679","2009-09-11",28.209999
"680","2009-09-14",28.35
"681","2009-09-15",28.68
"682","2009-09-16",29
"683","2009-09-17",29.25
"684","2009-09-18",29.77
"685","2009-09-21",29.91
"686","2009-09-22",30.040001
"687","2009-09-23",30.110001
"688","2009-09-24",29.809999
"689","2009-09-25",29.809999
"690","2009-09-28",30.549999
"691","2009-09-29",30.459999
"692","2009-09-30",30.450001
"693","2009-10-01",29.629999
"694","2009-10-02",29.23
"695","2009-10-05",29.879999
"696","2009-10-06",30.51
"697","2009-10-07",30.48
"698","2009-10-08",31.34
"699","2009-10-09",32.07
"700","2009-10-12",32.619999
"701","2009-10-13",32.32
"702","2009-10-14",32.77
"703","2009-10-15",32.549999
"704","2009-10-16",32.75
"705","2009-10-19",32.759998
"706","2009-10-20",32.23
"707","2009-10-21",31.16
"708","2009-10-22",32.080002
"709","2009-10-23",31.459999
"710","2009-10-26",31.299999
"711","2009-10-27",31.190001
"712","2009-10-28",30.1
"713","2009-10-29",29.58
"714","2009-10-30",29.26
"715","2009-11-02",29.790001
"716","2009-11-03",31.66
"717","2009-11-04",33
"718","2009-11-05",34
"719","2009-11-06",33.93
"720","2009-11-09",34.529999
"721","2009-11-10",34.869999
"722","2009-11-11",34.75
"723","2009-11-12",34.23
"724","2009-11-13",34.73
"725","2009-11-16",35.029999
"726","2009-11-17",35.25
"727","2009-11-18",34.84
"728","2009-11-19",34.220001
"729","2009-11-20",31.83
"730","2009-11-23",32.740002
"731","2009-11-24",33.060001
"732","2009-11-25",32.869999
"733","2009-11-27",32.48
"734","2009-11-30",32.310001
"735","2009-12-01",32.900002
"736","2009-12-02",33.389999
"737","2009-12-03",33.310001
"738","2009-12-04",29.139999
"739","2009-12-07",30.200001
"740","2009-12-08",30.02
"741","2009-12-09",29.68
"742","2009-12-10",28.99
"743","2009-12-11",28.33
"744","2009-12-14",28.34
"745","2009-12-15",28.030001
"746","2009-12-16",27.190001
"747","2009-12-17",27.469999
"748","2009-12-18",27.83
"749","2009-12-21",28.18
"750","2009-12-22",28.01
"751","2009-12-23",27.76
"752","2009-12-24",27.809999
"753","2009-12-28",28.049999
"754","2009-12-29",28.77
"755","2009-12-30",28.450001
"756","2009-12-31",27.969999
"757","2010-01-04",28.290001
"758","2010-01-05",28.26
"759","2010-01-06",28.23
"760","2010-01-07",27.82
"761","2010-01-08",27.68
"762","2010-01-11",27.66
"763","2010-01-12",27.35
"764","2010-01-13",27.780001
"765","2010-01-14",27.6
"766","2010-01-15",27.620001
"767","2010-01-19",27.66
"768","2010-01-20",27.41
"769","2010-01-21",27.059999
"770","2010-01-22",26.82
"771","2010-01-25",26.959999
"772","2010-01-26",26.75
"773","2010-01-27",26.440001
"774","2010-01-28",26.120001
"775","2010-01-29",26.08
"776","2010-02-01",26.08
"777","2010-02-02",29.530001
"778","2010-02-03",29.98
"779","2010-02-04",29.73
"780","2010-02-05",29.690001
"781","2010-02-08",30.26
"782","2010-02-09",30.290001
"783","2010-02-10",30.219999
"784","2010-02-11",30.360001
"785","2010-02-12",30.59
"786","2010-02-16",30.84
"787","2010-02-17",30.83
"788","2010-02-18",31.41
"789","2010-02-19",31.610001
"790","2010-02-22",31.24
"791","2010-02-23",31.049999
"792","2010-02-24",31.629999
"793","2010-02-25",31.4
"794","2010-02-26",31.610001
"795","2010-03-01",32.169998
"796","2010-03-02",32.450001
"797","2010-03-03",31.879999
"798","2010-03-04",31.6
"799","2010-03-05",32.220001
"800","2010-03-08",31.82
"801","2010-03-09",32
"802","2010-03-10",32.34
"803","2010-03-11",32.369999
"804","2010-03-12",32.34
"805","2010-03-15",32.400002
"806","2010-03-16",32.990002
"807","2010-03-17",32.860001
"808","2010-03-18",33.32
"809","2010-03-19",33.540001
"810","2010-03-22",33.799999
"811","2010-03-23",34.049999
"812","2010-03-24",33.580002
"813","2010-03-25",34.23
"814","2010-03-26",34.02
"815","2010-03-29",34.18
"816","2010-03-30",34.16
"817","2010-03-31",33.66
"818","2010-04-01",34.119999
"819","2010-04-05",34.290001
"820","2010-04-06",33.959999
"821","2010-04-07",35.779999
"822","2010-04-08",34.669998
"823","2010-04-09",35.110001
"824","2010-04-12",35.650002
"825","2010-04-13",35.509998
"826","2010-04-14",36
"827","2010-04-15",35.66
"828","2010-04-16",35.68
"829","2010-04-19",35.849998
"830","2010-04-20",36.209999
"831","2010-04-21",35.459999
"832","2010-04-22",34.91
"833","2010-04-23",34.919998
"834","2010-04-26",34.48
"835","2010-04-27",34.02
"836","2010-04-28",33.990002
"837","2010-04-29",34.240002
"838","2010-04-30",33.279999
"839","2010-05-03",33.869999
"840","2010-05-04",33.509998
"841","2010-05-05",34.310001
"842","2010-05-06",32.970001
"843","2010-05-07",32.060001
"844","2010-05-10",32.860001
"845","2010-05-11",33.369999
"846","2010-05-12",33.369999
"847","2010-05-13",33.32
"848","2010-05-14",33.040001
"849","2010-05-17",33.580002
"850","2010-05-18",33.43
"851","2010-05-19",32.970001
"852","2010-05-20",31.870001
"853","2010-05-21",31.9
"854","2010-05-24",31.85
"855","2010-05-25",31.34
"856","2010-05-26",31.280001
"857","2010-05-27",32.060001
"858","2010-05-28",31.83
"859","2010-06-01",30.959999
"860","2010-06-02",31.41
"861","2010-06-03",31.549999
"862","2010-06-04",30.4
"863","2010-06-07",30.110001
"864","2010-06-08",30.09
"865","2010-06-09",30.18
"866","2010-06-10",30.43
"867","2010-06-11",31.42
"868","2010-06-14",32.150002
"869","2010-06-15",32.450001
"870","2010-06-16",32.290001
"871","2010-06-17",32.599998
"872","2010-06-18",32.59
"873","2010-06-21",32.59
"874","2010-06-22",32.259998
"875","2010-06-23",31.799999
"876","2010-06-24",31.68
"877","2010-06-25",31.690001
"878","2010-06-28",32.049999
"879","2010-06-29",31.49
"880","2010-06-30",31.08
"881","2010-07-01",30.700001
"882","2010-07-02",30.620001
"883","2010-07-06",30.41
"884","2010-07-07",31.23
"885","2010-07-08",31.32
"886","2010-07-09",31.309999
"887","2010-07-12",31.049999
"888","2010-07-13",31.9
"889","2010-07-14",31.790001
"890","2010-07-15",31.190001
"891","2010-07-16",30.129999
"892","2010-07-19",29.98
"893","2010-07-20",30.459999
"894","2010-07-21",29.82
"895","2010-07-22",30.639999
"896","2010-07-23",30.870001
"897","2010-07-26",31.5
"898","2010-07-27",31.91
"899","2010-07-28",30.940001
"900","2010-07-29",31.34
"901","2010-07-30",31.790001
"902","2010-08-02",32.119999
"903","2010-08-03",31.99
"904","2010-08-04",32.34
"905","2010-08-05",32.23
"906","2010-08-06",32.060001
"907","2010-08-09",32.5
"908","2010-08-10",32.209999
"909","2010-08-11",30.9
"910","2010-08-12",30.709999
"911","2010-08-13",30.17
"912","2010-08-16",30.17
"913","2010-08-17",30.809999
"914","2010-08-18",30.959999
"915","2010-08-19",29.950001
"916","2010-08-20",29.42
"917","2010-08-23",29.040001
"918","2010-08-24",28.35
"919","2010-08-25",28.73
"920","2010-08-26",28.93
"921","2010-08-27",29.49
"922","2010-08-30",28.99
"923","2010-08-31",28.77
"924","2010-09-01",29.219999
"925","2010-09-02",29.9
"926","2010-09-03",30.540001
"927","2010-09-07",30.24
"928","2010-09-08",30.57
"929","2010-09-09",30.620001
"930","2010-09-10",30.790001
"931","2010-09-13",31.58
"932","2010-09-14",31.950001
"933","2010-09-15",32.360001
"934","2010-09-16",31.870001
"935","2010-09-17",32.57
"936","2010-09-20",33.27
"937","2010-09-21",33.150002
"938","2010-09-22",32.990002
"939","2010-09-23",32.5
"940","2010-09-24",33.310001
"941","2010-09-27",33.110001
"942","2010-09-28",33.279999
"943","2010-09-29",33.16
"944","2010-09-30",33.220001
"945","2010-10-01",33.43
"946","2010-10-04",32.82
"947","2010-10-05",33.830002
"948","2010-10-06",33.990002
"949","2010-10-07",34.130001
"950","2010-10-08",34.18
"951","2010-10-11",34.16
"952","2010-10-12",34.110001
"953","2010-10-13",34.369999
"954","2010-10-14",34.540001
"955","2010-10-15",34.23
"956","2010-10-18",34.299999
"957","2010-10-19",33.349998
"958","2010-10-20",33.709999
"959","2010-10-21",33.709999
"960","2010-10-22",33.939999
"961","2010-10-25",34.27
"962","2010-10-26",34.27
"963","2010-10-27",33.93
"964","2010-10-28",34.040001
"965","2010-10-29",34.220001
