"","date","NEXT"
"76","2015-10-01",9.9
"77","2015-10-02",9.9
"78","2015-10-05",9.9
"79","2015-10-06",9.9
"80","2015-10-07",9.9
"81","2015-10-08",9.9
"82","2015-10-09",9.9
"83","2015-10-12",9.9
"84","2015-10-13",9.9
"85","2015-10-14",9.9
"86","2015-10-15",9.9
"87","2015-10-16",9.9
"88","2015-10-19",9.9
"89","2015-10-20",9.9
"90","2015-10-21",9.9
"91","2015-10-22",9.9
"92","2015-10-23",9.9
"93","2015-10-26",9.9
"94","2015-10-27",9.9
"95","2015-10-28",9.9
"96","2015-10-29",9.9
"97","2015-10-30",9.9
"98","2015-11-02",9.9
"99","2015-11-03",9.9
"100","2015-11-04",9.9
"101","2015-11-05",9.9
"102","2015-11-06",9.9
"103","2015-11-09",9.9
"104","2015-11-10",9.9
"105","2015-11-11",9.9
"106","2015-11-12",9.9
"107","2015-11-13",9.9
"108","2015-11-16",9.9
"109","2015-11-17",9.9
"110","2015-11-18",9.9
"111","2015-11-19",9.9
"112","2015-11-20",9.9
"113","2015-11-23",9.9
"114","2015-11-24",9.9
"115","2015-11-25",9.9
"116","2015-11-27",9.9
"117","2015-11-30",9.9
"118","2015-12-01",9.9
"119","2015-12-02",9.9
"120","2015-12-03",9.9
"121","2015-12-04",9.9
"122","2015-12-07",9.9
"123","2015-12-08",9.9
"124","2015-12-09",9.9
"125","2015-12-10",9.9
"126","2015-12-11",9.9
"127","2015-12-14",9.9
"128","2015-12-15",9.75
"129","2015-12-16",9.95
"130","2015-12-17",9.75
"131","2015-12-18",9.79
"132","2015-12-21",9.79
"133","2015-12-22",9.79
"134","2015-12-23",9.7
"135","2015-12-24",9.82
"136","2015-12-28",9.82
"137","2015-12-29",9.82
"138","2015-12-30",9.82
"139","2015-12-31",9.82
"140","2016-01-04",9.82
"141","2016-01-05",9.82
"142","2016-01-06",9.82
"143","2016-01-07",9.82
"144","2016-01-08",9.82
"145","2016-01-11",9.82
"146","2016-01-12",9.82
"147","2016-01-13",9.82
"148","2016-01-14",9.82
"149","2016-01-15",9.82
"150","2016-01-19",9.87
"151","2016-01-20",9.87
"152","2016-01-21",9.87
"153","2016-01-22",9.87
"154","2016-01-25",9.87
"155","2016-01-26",9.87
"156","2016-01-27",9.87
"157","2016-01-28",9.87
"158","2016-01-29",9.87
"159","2016-02-01",9.87
"160","2016-02-02",9.87
"161","2016-02-03",9.87
"162","2016-02-04",9.87
"163","2016-02-05",9.87
"164","2016-02-08",9.85
"165","2016-02-09",9.85
"166","2016-02-10",9.85
"167","2016-02-11",9.85
"168","2016-02-12",9.85
"169","2016-02-16",9.85
"170","2016-02-17",9.85
"171","2016-02-18",9.85
"172","2016-02-19",9.85
"173","2016-02-22",9.85
"174","2016-02-23",9.86
"175","2016-02-24",9.9
"176","2016-02-25",9.85
"177","2016-02-26",9.85
"178","2016-02-29",9.85
"179","2016-03-01",9.85
"180","2016-03-02",9.9
"181","2016-03-03",9.9
"182","2016-03-04",9.9
"183","2016-03-07",9.9
"184","2016-03-08",9.9
"185","2016-03-09",9.9
"186","2016-03-10",9.9
"187","2016-03-11",9.9
"188","2016-03-14",9.9
"189","2016-03-15",9.9
"190","2016-03-16",9.9
"191","2016-03-17",9.9
"192","2016-03-18",9.96
"193","2016-03-21",9.96
"194","2016-03-22",9.96
"195","2016-03-23",9.96
"196","2016-03-24",9.96
"197","2016-03-28",9.96
"198","2016-03-29",9.96
"199","2016-03-30",9.9
"200","2016-03-31",9.9
"201","2016-04-01",9.9
"202","2016-04-04",9.9
"203","2016-04-05",10
"204","2016-04-06",10
"205","2016-04-07",10
"206","2016-04-08",10
"207","2016-04-11",10
"208","2016-04-12",10
"209","2016-04-13",10
"210","2016-04-14",9.9
"211","2016-04-15",9.9
"212","2016-04-18",9.9
"213","2016-04-19",9.9
"214","2016-04-20",9.9
"215","2016-04-21",9.9
"216","2016-04-22",9.9
"217","2016-04-25",9.84
"218","2016-04-26",9.84
"219","2016-04-27",9.84
"220","2016-04-28",9.85
"221","2016-04-29",9.9
"222","2016-05-02",9.9
"223","2016-05-03",9.9
"224","2016-05-04",9.9
"225","2016-05-05",9.9
"226","2016-05-06",9.9
"227","2016-05-09",9.9
"228","2016-05-10",9.9
"229","2016-05-11",9.9
"230","2016-05-12",9.9
"231","2016-05-13",9.9
"232","2016-05-16",9.9
"233","2016-05-17",9.9
"234","2016-05-18",9.95
"235","2016-05-19",9.95
"236","2016-05-20",10
"237","2016-05-23",10
"238","2016-05-24",9.95
"239","2016-05-25",9.95
"240","2016-05-26",9.95
"241","2016-05-27",9.95
"242","2016-05-31",10
"243","2016-06-01",9.95
"244","2016-06-02",9.95
"245","2016-06-03",9.95
"246","2016-06-06",9.95
"247","2016-06-07",9.95
"248","2016-06-08",9.95
"249","2016-06-09",9.95
"250","2016-06-10",9.97
"251","2016-06-13",9.98
"252","2016-06-14",9.98
"253","2016-06-15",9.97
"254","2016-06-16",9.98
"255","2016-06-17",9.98
"256","2016-06-20",9.98
"257","2016-06-21",10.012
"258","2016-06-22",10.03
"259","2016-06-23",10.03
"260","2016-06-24",10.03
"261","2016-06-27",10.03
"262","2016-06-28",9.987
"263","2016-06-29",10.03
"264","2016-06-30",10.03
"265","2016-07-01",10.03
"266","2016-07-05",10.03
"267","2016-07-06",9.98
"268","2016-07-07",10.02
"269","2016-07-08",10
"270","2016-07-11",10
"271","2016-07-12",10.02
"272","2016-07-13",10.04
"273","2016-07-14",10
"274","2016-07-15",10.03
"275","2016-07-18",10.03
"276","2016-07-19",10.03
"277","2016-07-20",10
"278","2016-07-21",10
"279","2016-07-22",10
"280","2016-07-25",10.04
"281","2016-07-26",10.02
"282","2016-07-27",10.08
"283","2016-07-28",10.08
"284","2016-07-29",10.08
"285","2016-08-01",10.08
"286","2016-08-02",10.08
"287","2016-08-03",10.08
"288","2016-08-04",10.08
"289","2016-08-05",10.08
"290","2016-08-08",10.08
"291","2016-08-09",10.08
"292","2016-08-10",10.08
"293","2016-08-11",10.19
"294","2016-08-12",10.19
"295","2016-08-15",10.04
"296","2016-08-16",10.001
"297","2016-08-17",10.001
"298","2016-08-18",10.001
"299","2016-08-19",10.001
"300","2016-08-22",10.04
"301","2016-08-23",10.1
"302","2016-08-24",10.1
"303","2016-08-25",10.1
"304","2016-08-26",10.08
"305","2016-08-29",10.08
"306","2016-08-30",10.08
"307","2016-08-31",10.07
"308","2016-09-01",10.07
"309","2016-09-02",10.05
"310","2016-09-06",10.05
"311","2016-09-07",10.05
"312","2016-09-08",10.05
"313","2016-09-09",10.05
"314","2016-09-12",10.05
"315","2016-09-13",10.05
"316","2016-09-14",10.05
"317","2016-09-15",10.05
"318","2016-09-16",10.05
"319","2016-09-19",10.05
"320","2016-09-20",10.05
"321","2016-09-21",10.05
"322","2016-09-22",10.05
"323","2016-09-23",10.05
"324","2016-09-26",10.05
"325","2016-09-27",10.05
"326","2016-09-28",10.05
"327","2016-09-29",10.05
"328","2016-09-30",10.05
"329","2016-10-03",10.05
"330","2016-10-04",10.05
"331","2016-10-05",10.05
"332","2016-10-06",10.05
"333","2016-10-07",10.05
"334","2016-10-10",10.05
"335","2016-10-11",10.05
"336","2016-10-12",10.05
"337","2016-10-13",10.05
"338","2016-10-14",10.05
"339","2016-10-17",10.07
"340","2016-10-18",10.08
"341","2016-10-19",10.08
"342","2016-10-20",10.08
"343","2016-10-21",10.08
"344","2016-10-24",10.08
"345","2016-10-25",10.08
"346","2016-10-26",10.08
"347","2016-10-27",10.117
"348","2016-10-28",10.117
"349","2016-10-31",10.12
"350","2016-11-01",10.12
"351","2016-11-02",10.12
"352","2016-11-03",10.11
"353","2016-11-04",10.11
"354","2016-11-07",10.12
"355","2016-11-08",10.13
"356","2016-11-09",10.15
"357","2016-11-10",10.15
"358","2016-11-11",10.15
"359","2016-11-14",10.15
"360","2016-11-15",10.15
"361","2016-11-16",10.15
"362","2016-11-17",10.15
"363","2016-11-18",10.15
"364","2016-11-21",10.15
"365","2016-11-22",10.15
"366","2016-11-23",10.15
"367","2016-11-25",10.25
"368","2016-11-28",10.25
"369","2016-11-29",10.25
"370","2016-11-30",10.25
"371","2016-12-01",10.25
"372","2016-12-02",10.25
"373","2016-12-05",10.1
"374","2016-12-06",10.1
"375","2016-12-07",10.1
"376","2016-12-08",10.1
"377","2016-12-09",10.1
"378","2016-12-12",10.1
"379","2016-12-13",10.1
"380","2016-12-14",10.1
"381","2016-12-15",10.1
"382","2016-12-16",10.1
"383","2016-12-19",10.1
"384","2016-12-20",10.11
"385","2016-12-21",10.11
"386","2016-12-22",10.12
"387","2016-12-23",10.12
"388","2016-12-27",10.12
"389","2016-12-28",10.12
"390","2016-12-29",10.12
"391","2016-12-30",10.12
"392","2017-01-03",10.12
"393","2017-01-04",10.12
"394","2017-01-05",10.17
"395","2017-01-06",10.17
"396","2017-01-09",10.19
"397","2017-01-10",10.2
"398","2017-01-11",10.18
"399","2017-01-12",10.2
"400","2017-01-13",10.199
"401","2017-01-17",10.2
"402","2017-01-18",10.187
"403","2017-01-19",10.16
"404","2017-01-20",10.16
"405","2017-01-23",10.22
"406","2017-01-24",10.22
"407","2017-01-25",10.17
"408","2017-01-26",10.2
"409","2017-01-27",10.2
"410","2017-01-30",10.2
"411","2017-01-31",10.2
"412","2017-02-01",10.195
"413","2017-02-02",10.197
"414","2017-02-03",10.185
"415","2017-02-06",10.185
"416","2017-02-07",10.19
"417","2017-02-08",10.19
"418","2017-02-09",10.19
"419","2017-02-10",10.19
"420","2017-02-13",10.19
"421","2017-02-14",10.19
"422","2017-02-15",10.19
"423","2017-02-16",10.19
"424","2017-02-17",10.19
"425","2017-02-21",10.19
"426","2017-02-22",10.24
"427","2017-02-23",10.15
"428","2017-02-24",10.17
"429","2017-02-27",10.17
"430","2017-02-28",10.17
"431","2017-03-01",10.17
"432","2017-03-02",10.15
"433","2017-03-03",10.18
"434","2017-03-06",10.195
"435","2017-03-07",10.195
"436","2017-03-08",10.17
"437","2017-03-09",10.17
"438","2017-03-10",10.16
"439","2017-03-13",10.2
"440","2017-03-14",10.18
"441","2017-03-15",10.194
"442","2017-03-16",10.2
"443","2017-03-17",10.22
"444","2017-03-20",10.2
"445","2017-03-21",10.2
"446","2017-03-22",10.2
"447","2017-03-23",10.2
"448","2017-03-24",10.19
"449","2017-03-27",10.2
"450","2017-03-28",10.2
"451","2017-03-29",10.2
"452","2017-03-30",10.21
"453","2017-03-31",10.21
"454","2017-04-03",10.21
"455","2017-04-04",10.21
"456","2017-04-05",10.2
"457","2017-04-06",10.2
"458","2017-04-07",10.21
"459","2017-04-10",10.21
"460","2017-04-11",10.237
"461","2017-04-12",10.237
"462","2017-04-13",10.237
"463","2017-04-17",10.237
"464","2017-04-18",10.2
"465","2017-04-19",10.2
"466","2017-04-20",10.2
"467","2017-04-21",10.2
"468","2017-04-24",10.186
"469","2017-04-25",10.186
"470","2017-04-26",10.19
"471","2017-04-27",10.19
"472","2017-04-28",10.19
"473","2017-05-01",10.211
"474","2017-05-02",10.211
"475","2017-05-03",10.211
"476","2017-05-04",10.211
"477","2017-05-05",10.211
"478","2017-05-08",10.221
"479","2017-05-09",10.221
"480","2017-05-10",10.221
"481","2017-05-11",10.221
"482","2017-05-12",10.29
"483","2017-05-15",10.28
"484","2017-05-16",10.28
"485","2017-05-17",10.26
"486","2017-05-18",10.3
"487","2017-05-19",10.25
"488","2017-05-22",10.2
"489","2017-05-23",10.2
"490","2017-05-24",10.2
"491","2017-05-25",10.2
"492","2017-05-26",10.28
"493","2017-05-30",10.23
"494","2017-05-31",10.24
"495","2017-06-01",10.271
"496","2017-06-02",10.25
"497","2017-06-05",10.25
"498","2017-06-06",10.26
"499","2017-06-07",10.27
"500","2017-06-08",10.25
"501","2017-06-09",10.26
"502","2017-06-12",10.27
"503","2017-06-13",10.26
"504","2017-06-14",10.29
"505","2017-06-15",10.28
"506","2017-06-16",10.27
"507","2017-06-19",10.29
"508","2017-06-20",10.27
"509","2017-06-21",10.27
"510","2017-06-22",10.275
"511","2017-06-23",10.275
"512","2017-06-26",10.28
"513","2017-06-27",10.32
"514","2017-06-28",10.32
"515","2017-06-29",10.32
"516","2017-06-30",10.331
"517","2017-07-03",10.13
"518","2017-07-05",10.3
"519","2017-07-06",10.21
"520","2017-07-07",10.21
"521","2017-07-10",10.26
"522","2017-07-11",10.34
"523","2017-07-12",10.349
"524","2017-07-13",10.39
"525","2017-07-14",10.32
"526","2017-07-17",10.29
"527","2017-07-18",10.34
"528","2017-07-19",10.36
"529","2017-07-20",10.35
"530","2017-07-21",10.38
"531","2017-07-24",10.26
"532","2017-07-25",9.95
"533","2017-07-26",10.07
"534","2017-07-27",10.085
"535","2017-07-28",9.65
"536","2017-07-31",9.59
"537","2017-08-01",9.49
"538","2017-08-02",9.29
"539","2017-08-03",8.59
"540","2017-08-04",8.46
"541","2017-08-07",8.6
"542","2017-08-08",8.5
"543","2017-08-09",8.9
"544","2017-08-10",8.77
"545","2017-08-11",9
"546","2017-08-14",9.1
"547","2017-08-15",9.46
"548","2017-08-16",9.39
"549","2017-08-17",9.29
"550","2017-08-18",9.31
"551","2017-08-21",9.31
"552","2017-08-22",9.35
"553","2017-08-23",9.53
"554","2017-08-24",9.85
"555","2017-08-25",9.95
"556","2017-08-28",9.9
"557","2017-08-29",9.84
"558","2017-08-30",9.58
"559","2017-08-31",9.3
"560","2017-09-01",9.3
"561","2017-09-05",9.7
"562","2017-09-06",9.82
"563","2017-09-07",9.75
"564","2017-09-08",9.93
"565","2017-09-11",10.25
"566","2017-09-12",10.35
"567","2017-09-13",10.25
"568","2017-09-14",10.15
"569","2017-09-15",10.1
"570","2017-09-18",10.1
"571","2017-09-19",10.1
"572","2017-09-20",10.05
"573","2017-09-21",10.05
"574","2017-09-22",10.08
"575","2017-09-25",10.01
"576","2017-09-26",10.02
"577","2017-09-27",10.02
"578","2017-09-28",10.05
"579","2017-09-29",10.09
"580","2017-10-02",10.12
"581","2017-10-03",10.44
"582","2017-10-04",10.06
"583","2017-10-05",10.27
"584","2017-10-06",10.1
"585","2017-10-09",10.12
"586","2017-10-10",10.07
"587","2017-10-11",10.05
"588","2017-10-12",10.08
"589","2017-10-13",10.05
"590","2017-10-16",10.01
"591","2017-10-17",9.8
"592","2017-10-18",10.08
"593","2017-10-19",10.05
"594","2017-10-20",10.07
"595","2017-10-23",10.04
"596","2017-10-24",10.08
"597","2017-10-25",10.08
"598","2017-10-26",10.05
"599","2017-10-27",10.1
"600","2017-10-30",10.05
"601","2017-10-31",10.09
"602","2017-11-01",10.1
"603","2017-11-02",10.09
"604","2017-11-03",10.07
"605","2017-11-06",10.07
"606","2017-11-07",10.07
"607","2017-11-08",10.06
"608","2017-11-09",9.49
"609","2017-11-10",9.62
"610","2017-11-13",9.9
"611","2017-11-14",9.9
"612","2017-11-15",9.91
"613","2017-11-16",10.05
"614","2017-11-17",10.02
"615","2017-11-20",9.93
"616","2017-11-21",9.93
"617","2017-11-22",9.55
"618","2017-11-24",9.24
"619","2017-11-27",9.56
"620","2017-11-28",9.73
"621","2017-11-29",9.59
"622","2017-11-30",9.51
"623","2017-12-01",9.67
"624","2017-12-04",9.52
"625","2017-12-05",7.3
"626","2017-12-06",7.06
"627","2017-12-07",6.84
"628","2017-12-08",6.8
"629","2017-12-11",6.81
"630","2017-12-12",6.65
"631","2017-12-13",6.58
"632","2017-12-14",8.61
"633","2017-12-15",9.33
"634","2017-12-18",9.41
"635","2017-12-19",9.76
"636","2017-12-20",9.54
"637","2017-12-21",9.32
"638","2017-12-22",8.84
"639","2017-12-26",8.79
"640","2017-12-27",8.75
"641","2017-12-28",8.41
"642","2017-12-29",8.32
"643","2018-01-02",8.43
"644","2018-01-03",8.34
"645","2018-01-04",8.1
"646","2018-01-05",8.04
"647","2018-01-08",8.16
"648","2018-01-09",8.02
"649","2018-01-10",8.22
"650","2018-01-11",8.35
"651","2018-01-12",8.37
"652","2018-01-16",8.15
"653","2018-01-17",8.05
"654","2018-01-18",8.12
"655","2018-01-19",8.17
"656","2018-01-22",8.17
"657","2018-01-23",8.11
"658","2018-01-24",8.11
"659","2018-01-25",7.61
"660","2018-01-26",7.33
"661","2018-01-29",7.15
"662","2018-01-30",7.04
"663","2018-01-31",6.83
"664","2018-02-01",7
"665","2018-02-02",6.93
"666","2018-02-05",6.93
"667","2018-02-06",6.75
"668","2018-02-07",6.75
"669","2018-02-08",6.76
"670","2018-02-09",6.84
"671","2018-02-12",6.75
"672","2018-02-13",6.18
"673","2018-02-14",6.44
"674","2018-02-15",6.31
"675","2018-02-16",5.96
"676","2018-02-20",5.81
"677","2018-02-21",5.72
"678","2018-02-22",5.7
"679","2018-02-23",5.81
"680","2018-02-26",5.97
"681","2018-02-27",5.9
"682","2018-02-28",5.95
"683","2018-03-01",5.51
"684","2018-03-02",6.31
"685","2018-03-05",5.155
"686","2018-03-06",5
"687","2018-03-07",4.84
"688","2018-03-08",5.12
"689","2018-03-09",4.84
"690","2018-03-12",4.71
"691","2018-03-13",4.51
"692","2018-03-14",4.44
"693","2018-03-15",4.06
"694","2018-03-16",4.93
"695","2018-03-19",5
"696","2018-03-20",4.67
"697","2018-03-21",4.67
"698","2018-03-22",4.66
"699","2018-03-23",4.55
"700","2018-03-26",4.62
"701","2018-03-27",4.52
"702","2018-03-28",4.5
"703","2018-03-29",4.94
"704","2018-04-02",5.04
"705","2018-04-03",5.03
"706","2018-04-04",5.34
"707","2018-04-05",5.22
"708","2018-04-06",5.79
"709","2018-04-09",5.6
"710","2018-04-10",5.77
"711","2018-04-11",5.55
"712","2018-04-12",5.3
"713","2018-04-13",5.3
"714","2018-04-16",5.3
"715","2018-04-17",5.45
"716","2018-04-18",5.46
"717","2018-04-19",5.65
"718","2018-04-20",5.89
"719","2018-04-23",6.48
"720","2018-04-24",7.25
"721","2018-04-25",7
"722","2018-04-26",6.57
"723","2018-04-27",6.83
"724","2018-04-30",6.73
"725","2018-05-01",6.82
"726","2018-05-02",6.74
"727","2018-05-03",6.7
"728","2018-05-04",6.8
"729","2018-05-07",7.09
"730","2018-05-08",6.88
"731","2018-05-09",6.87
"732","2018-05-10",6.76
"733","2018-05-11",6.97
"734","2018-05-14",7.07
"735","2018-05-15",7.09
"736","2018-05-16",6.88
"737","2018-05-17",6.88
"738","2018-05-18",6.46
"739","2018-05-21",6.23
"740","2018-05-22",6.11
"741","2018-05-23",6.08
"742","2018-05-24",6.1
"743","2018-05-25",6.21
"744","2018-05-29",6.35
"745","2018-05-30",6.65
"746","2018-05-31",6.83
"747","2018-06-01",7.01
"748","2018-06-04",6.58
"749","2018-06-05",6.8
"750","2018-06-06",6.58
"751","2018-06-07",6.5
"752","2018-06-08",6.45
"753","2018-06-11",6.25
"754","2018-06-12",6.25
"755","2018-06-13",6.1
"756","2018-06-14",6.12
"757","2018-06-15",5.99
"758","2018-06-18",6.01
"759","2018-06-19",6
"760","2018-06-20",6.03
"761","2018-06-21",6.01
"762","2018-06-22",6.03
"763","2018-06-25",6.19
"764","2018-06-26",6.78
"765","2018-06-27",6.49
"766","2018-06-28",6.8
"767","2018-06-29",6.84
"768","2018-07-02",6.49
"769","2018-07-03",6.22
"770","2018-07-05",6.44
"771","2018-07-06",6.27
"772","2018-07-09",6.59
"773","2018-07-10",6.45
"774","2018-07-11",6.39
"775","2018-07-12",6.22
"776","2018-07-13",6.24
"777","2018-07-16",6.23
"778","2018-07-17",6.25
"779","2018-07-18",6.31
"780","2018-07-19",6.56
"781","2018-07-20",6.42
"782","2018-07-23",6.41
"783","2018-07-24",6.41
"784","2018-07-25",6.28
"785","2018-07-26",6.49
"786","2018-07-27",6.49
"787","2018-07-30",6.28
"788","2018-07-31",6.47
"789","2018-08-01",6.31
"790","2018-08-02",6.41
"791","2018-08-03",6.28
"792","2018-08-06",6.34
"793","2018-08-07",6.3
"794","2018-08-08",6.45
"795","2018-08-09",6.33
"796","2018-08-10",6.35
"797","2018-08-13",6.18
"798","2018-08-14",6.27
"799","2018-08-15",6.15
"800","2018-08-16",6.33
"801","2018-08-17",6.25
"802","2018-08-20",6.41
"803","2018-08-21",6.45
"804","2018-08-22",6.45
"805","2018-08-23",6.45
"806","2018-08-24",6.48
"807","2018-08-27",6.65
"808","2018-08-28",6.58
"809","2018-08-29",6.55
"810","2018-08-30",6.65
"811","2018-08-31",6.79
"812","2018-09-04",6.29
"813","2018-09-05",5.9
"814","2018-09-06",5.16
"815","2018-09-07",4.93
"816","2018-09-10",4.91
"817","2018-09-11",4.71
"818","2018-09-12",4.66
"819","2018-09-13",4.52
"820","2018-09-14",4.41
"821","2018-09-17",4.31
"822","2018-09-18",4.41
"823","2018-09-19",4.31
"824","2018-09-20",4.28
"825","2018-09-21",4.69
"826","2018-09-24",5.22
"827","2018-09-25",5.52
"828","2018-09-26",5.33
"829","2018-09-27",5.46
"830","2018-09-28",5.65
"831","2018-10-01",5.46
"832","2018-10-02",5.52
"833","2018-10-03",5.53
"834","2018-10-04",5.51
"835","2018-10-05",5.49
"836","2018-10-08",5.46
"837","2018-10-09",5.29
"838","2018-10-10",5.09
"839","2018-10-11",5.04
"840","2018-10-12",5.2
"841","2018-10-15",5.1
"842","2018-10-16",5.3
"843","2018-10-17",5.26
"844","2018-10-18",5.24
"845","2018-10-19",5.2
"846","2018-10-22",5.31
"847","2018-10-23",5.27
"848","2018-10-24",5.17
"849","2018-10-25",5.2
"850","2018-10-26",5.14
"851","2018-10-29",5.1
"852","2018-10-30",5.06
"853","2018-10-31",5.19
"854","2018-11-01",5.24
"855","2018-11-02",5.18
"856","2018-11-05",4.94
"857","2018-11-06",4.99
"858","2018-11-07",5.18
"859","2018-11-08",5.1
"860","2018-11-09",5.06
"861","2018-11-12",4.87
"862","2018-11-13",4.53
"863","2018-11-14",4.7
"864","2018-11-15",4.81
"865","2018-11-16",5.01
"866","2018-11-19",4.88
"867","2018-11-20",4.75
"868","2018-11-21",4.82
"869","2018-11-23",4.8
"870","2018-11-26",4.8
"871","2018-11-27",4.8
"872","2018-11-28",5.01
"873","2018-11-29",4.96
"874","2018-11-30",5.03
"875","2018-12-03",4.98
"876","2018-12-04",4.9
"877","2018-12-06",4.73
"878","2018-12-07",4.7
"879","2018-12-10",4.71
"880","2018-12-11",4.64
"881","2018-12-12",4.7
"882","2018-12-13",4.71
"883","2018-12-14",4.75
"884","2018-12-17",4.86
"885","2018-12-18",5.25
"886","2018-12-19",5.37
"887","2018-12-20",5.25
"888","2018-12-21",5.07
"889","2018-12-24",4.95
"890","2018-12-26",4.79
"891","2018-12-27",4.8
"892","2018-12-28",4.89
"893","2018-12-31",5.4
"894","2019-01-02",5.02
"895","2019-01-03",4.51
"896","2019-01-04",4.57
"897","2019-01-07",4.66
"898","2019-01-08",4.76
"899","2019-01-09",4.8
"900","2019-01-10",4.89
"901","2019-01-11",4.74
"902","2019-01-14",4.54
"903","2019-01-15",4.58
"904","2019-01-16",4.52
"905","2019-01-17",4.55
"906","2019-01-18",4.51
"907","2019-01-22",4.26
"908","2019-01-23",4.17
"909","2019-01-24",4.19
"910","2019-01-25",4.28
"911","2019-01-28",3.97
"912","2019-01-29",3.84
"913","2019-01-30",3.79
"914","2019-01-31",3.65
"915","2019-02-01",3.68
"916","2019-02-04",3.53
"917","2019-02-05",3.47
"918","2019-02-06",3.43
"919","2019-02-07",3.19
"920","2019-02-08",3.27
"921","2019-02-11",3.18
"922","2019-02-12",3.28
"923","2019-02-13",3.25
"924","2019-02-14",3.27
"925","2019-02-15",3.29
"926","2019-02-19",3.39
"927","2019-02-20",3.61
"928","2019-02-21",3.71
"929","2019-02-22",3.6
"930","2019-02-25",3.46
"931","2019-02-26",3.6
"932","2019-02-27",3.59
"933","2019-02-28",3.58
"934","2019-03-01",3.65
"935","2019-03-04",4.16
"936","2019-03-05",4.5
"937","2019-03-06",4.36
"938","2019-03-07",4.12
"939","2019-03-08",4.28
"940","2019-03-11",4.43
"941","2019-03-12",4.56
"942","2019-03-13",4.53
"943","2019-03-14",4.66
"944","2019-03-15",4.77
"945","2019-03-18",4.73
"946","2019-03-19",4.95
"947","2019-03-20",4.32
"948","2019-03-21",4.53
"949","2019-03-22",4.62
"950","2019-03-25",4.79
"951","2019-03-26",4.83
"952","2019-03-27",4.85
"953","2019-03-28",5.06
"954","2019-03-29",5.52
"955","2019-04-01",5.59
"956","2019-04-02",5.39
"957","2019-04-03",5.4
"958","2019-04-04",5.2
"959","2019-04-05",5.12
"960","2019-04-08",4.91
"961","2019-04-09",5.05
"962","2019-04-10",5.15
"963","2019-04-11",5.28
"964","2019-04-12",5.19
"965","2019-04-15",5.28
"966","2019-04-16",5.31
"967","2019-04-17",5.24
"968","2019-04-18",5.16
"969","2019-04-22",5.17
"970","2019-04-23",5.39
"971","2019-04-24",5.22
"972","2019-04-25",5.3
"973","2019-04-26",5.51
"974","2019-04-29",5.75
"975","2019-04-30",5.55
"976","2019-05-01",5.52
"977","2019-05-02",5.45
"978","2019-05-03",5.44
"979","2019-05-06",5.47
"980","2019-05-07",5.38
"981","2019-05-08",5.45
"982","2019-05-09",5.32
"983","2019-05-10",5.44
"984","2019-05-13",5.25
"985","2019-05-14",5.45
"986","2019-05-15",5.88
"987","2019-05-16",5.5
"988","2019-05-17",5.43
"989","2019-05-20",5.43
"990","2019-05-21",5.33
"991","2019-05-22",5.47
"992","2019-05-23",5.2
"993","2019-05-24",5.41
"994","2019-05-28",5.3
"995","2019-05-29",5.23
"996","2019-05-30",5.42
"997","2019-05-31",5.43
"998","2019-06-03",5.42
"999","2019-06-04",5.48
"1000","2019-06-05",5.65
"1001","2019-06-06",5.88
