"","date","FRPT"
"177","2015-07-23",18.139999
"178","2015-07-24",16.559999
"179","2015-07-27",16.26
"180","2015-07-28",16.889999
"181","2015-07-29",16.5
"182","2015-07-30",16.540001
"183","2015-07-31",16.52
"184","2015-08-03",16.43
"185","2015-08-04",17.049999
"186","2015-08-05",17.370001
"187","2015-08-06",16.83
"188","2015-08-07",16.33
"189","2015-08-10",15.87
"190","2015-08-11",14.6
"191","2015-08-12",13.73
"192","2015-08-13",14.45
"193","2015-08-14",14.61
"194","2015-08-17",14.52
"195","2015-08-18",14.23
"196","2015-08-19",14
"197","2015-08-20",13.32
"198","2015-08-21",13
"199","2015-08-24",12.97
"200","2015-08-25",12.55
"201","2015-08-26",12.4
"202","2015-08-27",12.69
"203","2015-08-28",13.06
"204","2015-08-31",12.99
"205","2015-09-01",12.85
"206","2015-09-02",12.41
"207","2015-09-03",12.58
"208","2015-09-04",12.47
"209","2015-09-08",12.56
"210","2015-09-09",12.18
"211","2015-09-10",11.87
"212","2015-09-11",11.47
"213","2015-09-14",11.12
"214","2015-09-15",10.81
"215","2015-09-16",10.44
"216","2015-09-17",10.42
"217","2015-09-18",9.99
"218","2015-09-21",10.29
"219","2015-09-22",10.48
"220","2015-09-23",10.64
"221","2015-09-24",10.99
"222","2015-09-25",10.44
"223","2015-09-28",10.69
"224","2015-09-29",10.65
"225","2015-09-30",10.5
"226","2015-10-01",10.01
"227","2015-10-02",10.03
"228","2015-10-05",10.1
"229","2015-10-06",9.6
"230","2015-10-07",10
"231","2015-10-08",10.27
"232","2015-10-09",10.36
"233","2015-10-12",10.52
"234","2015-10-13",10.2
"235","2015-10-14",10
"236","2015-10-15",10.26
"237","2015-10-16",10.33
"238","2015-10-19",10.35
"239","2015-10-20",10.53
"240","2015-10-21",10.39
"241","2015-10-22",10.85
"242","2015-10-23",10.5
"243","2015-10-26",10.04
"244","2015-10-27",9.89
"245","2015-10-28",10.03
"246","2015-10-29",9.96
"247","2015-10-30",9.75
"248","2015-11-02",9.83
"249","2015-11-03",9.22
"250","2015-11-04",9.2
"251","2015-11-05",9.05
"252","2015-11-06",9.14
"253","2015-11-09",9.15
"254","2015-11-10",8.81
"255","2015-11-11",8.37
"256","2015-11-12",6.28
"257","2015-11-13",6.275
"258","2015-11-16",6.22
"259","2015-11-17",6.1
"260","2015-11-18",6.29
"261","2015-11-19",6.56
"262","2015-11-20",6.83
"263","2015-11-23",7.07
"264","2015-11-24",7.51
"265","2015-11-25",8.33
"266","2015-11-27",8.48
"267","2015-11-30",8.61
"268","2015-12-01",7.98
"269","2015-12-02",7.2
"270","2015-12-03",6.99
"271","2015-12-04",7
"272","2015-12-07",7.03
"273","2015-12-08",7.06
"274","2015-12-09",7.28
"275","2015-12-10",8.05
"276","2015-12-11",7.69
"277","2015-12-14",7.51
"278","2015-12-15",7.81
"279","2015-12-16",8.17
"280","2015-12-17",8.12
"281","2015-12-18",8.23
"282","2015-12-21",8.27
"283","2015-12-22",8.5
"284","2015-12-23",8.61
"285","2015-12-24",8.89
"286","2015-12-28",8.71
"287","2015-12-29",8.8
"288","2015-12-30",8.66
"289","2015-12-31",8.49
"290","2016-01-04",8.36
"291","2016-01-05",8.31
"292","2016-01-06",8.12
"293","2016-01-07",8.15
"294","2016-01-08",7.96
"295","2016-01-11",7.57
"296","2016-01-12",7.8
"297","2016-01-13",7.72
"298","2016-01-14",6.96
"299","2016-01-15",6.88
"300","2016-01-19",6.74
"301","2016-01-20",6.93
"302","2016-01-21",6.86
"303","2016-01-22",7.16
"304","2016-01-25",6.56
"305","2016-01-26",6.69
"306","2016-01-27",6.12
"307","2016-01-28",5.89
"308","2016-01-29",5.94
"309","2016-02-01",5.97
"310","2016-02-02",5.86
"311","2016-02-03",5.95
"312","2016-02-04",6.1
"313","2016-02-05",5.93
"314","2016-02-08",6.04
"315","2016-02-09",6.03
"316","2016-02-10",6.17
"317","2016-02-11",6.37
"318","2016-02-12",6.37
"319","2016-02-16",7.01
"320","2016-02-17",6.94
"321","2016-02-18",7.03
"322","2016-02-19",6.77
"323","2016-02-22",7.03
"324","2016-02-23",6.7
"325","2016-02-24",6.69
"326","2016-02-25",6.7
"327","2016-02-26",6.74
"328","2016-02-29",6.65
"329","2016-03-01",6.7
"330","2016-03-02",6.9
"331","2016-03-03",7.08
"332","2016-03-04",7.2
"333","2016-03-07",7.35
"334","2016-03-08",7.1
"335","2016-03-09",7.04
"336","2016-03-10",7.8
"337","2016-03-11",7.12
"338","2016-03-14",7.35
"339","2016-03-15",7.1
"340","2016-03-16",7.17
"341","2016-03-17",7.5
"342","2016-03-18",7.66
"343","2016-03-21",7.68
"344","2016-03-22",7.57
"345","2016-03-23",7.09
"346","2016-03-24",7.15
"347","2016-03-28",7.13
"348","2016-03-29",7.31
"349","2016-03-30",7.41
"350","2016-03-31",7.33
"351","2016-04-01",7.51
"352","2016-04-04",7.33
"353","2016-04-05",7.11
"354","2016-04-06",7.07
"355","2016-04-07",7.03
"356","2016-04-08",7.06
"357","2016-04-11",7.1
"358","2016-04-12",7.13
"359","2016-04-13",7.26
"360","2016-04-14",7.26
"361","2016-04-15",7.37
"362","2016-04-18",7.74
"363","2016-04-19",7.41
"364","2016-04-20",7.7
"365","2016-04-21",7.71
"366","2016-04-22",7.81
"367","2016-04-25",7.97
"368","2016-04-26",7.96
"369","2016-04-27",8.18
"370","2016-04-28",8.21
"371","2016-04-29",8.28
"372","2016-05-02",8.36
"373","2016-05-03",8.11
"374","2016-05-04",8.13
"375","2016-05-05",8.49
"376","2016-05-06",8.93
"377","2016-05-09",9.05
"378","2016-05-10",9.35
"379","2016-05-11",9.02
"380","2016-05-12",9.02
"381","2016-05-13",8.71
"382","2016-05-16",9.12
"383","2016-05-17",8.86
"384","2016-05-18",8.77
"385","2016-05-19",8.59
"386","2016-05-20",8.99
"387","2016-05-23",8.91
"388","2016-05-24",8.84
"389","2016-05-25",9.05
"390","2016-05-26",9.42
"391","2016-05-27",9.89
"392","2016-05-31",9.26
"393","2016-06-01",9.1
"394","2016-06-02",9.38
"395","2016-06-03",9.47
"396","2016-06-06",9.66
"397","2016-06-07",9.99
"398","2016-06-08",10.13
"399","2016-06-09",10
"400","2016-06-10",9.55
"401","2016-06-13",9.29
"402","2016-06-14",9.15
"403","2016-06-15",9.14
"404","2016-06-16",9.25
"405","2016-06-17",9.27
"406","2016-06-20",9.39
"407","2016-06-21",9.45
"408","2016-06-22",9.34
"409","2016-06-23",9.73
"410","2016-06-24",9.49
"411","2016-06-27",9.11
"412","2016-06-28",9.07
"413","2016-06-29",9.18
"414","2016-06-30",9.33
"415","2016-07-01",9.86
"416","2016-07-05",9.77
"417","2016-07-06",9.49
"418","2016-07-07",9.47
"419","2016-07-08",10.1
"420","2016-07-11",10.18
"421","2016-07-12",10.41
"422","2016-07-13",10.43
"423","2016-07-14",10.4
"424","2016-07-15",10.36
"425","2016-07-18",10.38
"426","2016-07-19",10.16
"427","2016-07-20",10.03
"428","2016-07-21",10
"429","2016-07-22",10.02
"430","2016-07-25",9.28
"431","2016-07-26",8.87
"432","2016-07-27",8.86
"433","2016-07-28",8.86
"434","2016-07-29",8.74
"435","2016-08-01",8.87
"436","2016-08-02",8.73
"437","2016-08-03",8.69
"438","2016-08-04",8.26
"439","2016-08-05",10.6
"440","2016-08-08",10.85
"441","2016-08-09",10.96
"442","2016-08-10",10.74
"443","2016-08-11",10.7
"444","2016-08-12",10.59
"445","2016-08-15",10.53
"446","2016-08-16",10.28
"447","2016-08-17",10.26
"448","2016-08-18",10.3
"449","2016-08-19",10.4
"450","2016-08-22",10.61
"451","2016-08-23",10.52
"452","2016-08-24",10.3
"453","2016-08-25",10.3
"454","2016-08-26",10.31
"455","2016-08-29",10.34
"456","2016-08-30",10.22
"457","2016-08-31",10.51
"458","2016-09-01",10.51
"459","2016-09-02",10.23
"460","2016-09-06",10.5
"461","2016-09-07",10.34
"462","2016-09-08",10.38
"463","2016-09-09",9.85
"464","2016-09-12",9.8
"465","2016-09-13",9.77
"466","2016-09-14",10.03
"467","2016-09-15",9.97
"468","2016-09-16",9.65
"469","2016-09-19",9.08
"470","2016-09-20",9.16
"471","2016-09-21",8.96
"472","2016-09-22",9.11
"473","2016-09-23",9.12
"474","2016-09-26",8.9
"475","2016-09-27",9.02
"476","2016-09-28",9.15
"477","2016-09-29",8.76
"478","2016-09-30",8.65
"479","2016-10-03",8.65
"480","2016-10-04",8.7
"481","2016-10-05",8.65
"482","2016-10-06",8.56
"483","2016-10-07",8.74
"484","2016-10-10",8.75
"485","2016-10-11",8.64
"486","2016-10-12",8.65
"487","2016-10-13",8.66
"488","2016-10-14",8.79
"489","2016-10-17",8.9
"490","2016-10-18",9
"491","2016-10-19",9.15
"492","2016-10-20",9.05
"493","2016-10-21",9
"494","2016-10-24",9
"495","2016-10-25",9
"496","2016-10-26",8.55
"497","2016-10-27",8.35
"498","2016-10-28",8.4
"499","2016-10-31",8.5
"500","2016-11-01",8.2
"501","2016-11-02",8.75
"502","2016-11-03",8.3
"503","2016-11-04",8.1
"504","2016-11-07",8.05
"505","2016-11-08",8.35
"506","2016-11-09",8.65
"507","2016-11-10",8.55
"508","2016-11-11",8.75
"509","2016-11-14",8.7
"510","2016-11-15",8.7
"511","2016-11-16",8.7
"512","2016-11-17",9.05
"513","2016-11-18",8.8
"514","2016-11-21",8.8
"515","2016-11-22",9.1
"516","2016-11-23",9.4
"517","2016-11-25",8.85
"518","2016-11-28",8.8
"519","2016-11-29",9.05
"520","2016-11-30",9.25
"521","2016-12-01",8.95
"522","2016-12-02",9.1
"523","2016-12-05",9.1
"524","2016-12-06",9.35
"525","2016-12-07",9.3
"526","2016-12-08",9.5
"527","2016-12-09",9.85
"528","2016-12-12",9.65
"529","2016-12-13",9.7
"530","2016-12-14",9.4
"531","2016-12-15",9.6
"532","2016-12-16",10.15
"533","2016-12-19",10
"534","2016-12-20",10
"535","2016-12-21",9.9
"536","2016-12-22",9.8
"537","2016-12-23",10.1
"538","2016-12-27",10.05
"539","2016-12-28",10
"540","2016-12-29",10.15
"541","2016-12-30",10.15
"542","2017-01-03",10.2
"543","2017-01-04",10.5
"544","2017-01-05",10.35
"545","2017-01-06",10.1
"546","2017-01-09",10
"547","2017-01-10",10.1
"548","2017-01-11",10.25
"549","2017-01-12",10.1
"550","2017-01-13",10.05
"551","2017-01-17",10.05
"552","2017-01-18",10.1
"553","2017-01-19",10.35
"554","2017-01-20",10.65
"555","2017-01-23",10.8
"556","2017-01-24",11.25
"557","2017-01-25",11.25
"558","2017-01-26",11.05
"559","2017-01-27",11.1
"560","2017-01-30",11.1
"561","2017-01-31",11.15
"562","2017-02-01",10.9
"563","2017-02-02",11
"564","2017-02-03",11.15
"565","2017-02-06",11.25
"566","2017-02-07",11.35
"567","2017-02-08",11.85
"568","2017-02-09",11.55
"569","2017-02-10",11.75
"570","2017-02-13",11.55
"571","2017-02-14",11.3
"572","2017-02-15",11
"573","2017-02-16",10.9
"574","2017-02-17",11.05
"575","2017-02-21",11.5
"576","2017-02-22",11.6
"577","2017-02-23",11.3
"578","2017-02-24",10.95
"579","2017-02-27",10.7
"580","2017-02-28",10.1
"581","2017-03-01",10
"582","2017-03-02",9.75
"583","2017-03-03",10.1
"584","2017-03-06",9.7
"585","2017-03-07",9.5
"586","2017-03-08",9.5
"587","2017-03-09",9.85
"588","2017-03-10",11
"589","2017-03-13",11.2
"590","2017-03-14",11.25
"591","2017-03-15",11.15
"592","2017-03-16",11.25
"593","2017-03-17",11.45
"594","2017-03-20",11.2
"595","2017-03-21",10.55
"596","2017-03-22",10.95
"597","2017-03-23",10.9
"598","2017-03-24",11
"599","2017-03-27",11.4
"600","2017-03-28",11.4
"601","2017-03-29",11.3
"602","2017-03-30",10.85
"603","2017-03-31",11
"604","2017-04-03",11
"605","2017-04-04",10.9
"606","2017-04-05",11
"607","2017-04-06",11.15
"608","2017-04-07",11.05
"609","2017-04-10",11
"610","2017-04-11",11.2
"611","2017-04-12",11.1
"612","2017-04-13",11
"613","2017-04-17",11.35
"614","2017-04-18",11.15
"615","2017-04-19",11.55
"616","2017-04-20",11.55
"617","2017-04-21",11.3
"618","2017-04-24",11.5
"619","2017-04-25",11.85
"620","2017-04-26",12
"621","2017-04-27",12.05
"622","2017-04-28",11.75
"623","2017-05-01",11.75
"624","2017-05-02",11.9
"625","2017-05-03",11.85
"626","2017-05-04",12.1
"627","2017-05-05",13.3
"628","2017-05-08",14
"629","2017-05-09",14.1
"630","2017-05-10",14.1
"631","2017-05-11",13.95
"632","2017-05-12",13.95
"633","2017-05-15",14.05
"634","2017-05-16",14.1
"635","2017-05-17",13.7
"636","2017-05-18",14
"637","2017-05-19",13.9
"638","2017-05-22",14.75
"639","2017-05-23",14.9
"640","2017-05-24",14.65
"641","2017-05-25",14.95
"642","2017-05-26",15.1
"643","2017-05-30",14.95
"644","2017-05-31",15.2
"645","2017-06-01",16
"646","2017-06-02",15.85
"647","2017-06-05",15.65
"648","2017-06-06",15.6
"649","2017-06-07",15.5
"650","2017-06-08",15.3
"651","2017-06-09",15.65
"652","2017-06-12",15.25
"653","2017-06-13",15.15
"654","2017-06-14",15.6
"655","2017-06-15",16.700001
"656","2017-06-16",15.9
"657","2017-06-19",15.95
"658","2017-06-20",15.3
"659","2017-06-21",15.65
"660","2017-06-22",16.049999
"661","2017-06-23",16.6
"662","2017-06-26",15.6
"663","2017-06-27",15.5
"664","2017-06-28",16.1
"665","2017-06-29",16
"666","2017-06-30",16.6
"667","2017-07-03",16.35
"668","2017-07-05",16.200001
"669","2017-07-06",15.7
"670","2017-07-07",16.049999
"671","2017-07-10",15.55
"672","2017-07-11",15.6
"673","2017-07-12",16.15
"674","2017-07-13",16.200001
"675","2017-07-14",17
"676","2017-07-17",17.200001
"677","2017-07-18",17.200001
"678","2017-07-19",17.549999
"679","2017-07-20",17.65
"680","2017-07-21",17.5
"681","2017-07-24",17.450001
"682","2017-07-25",17.65
"683","2017-07-26",17.450001
"684","2017-07-27",17.35
"685","2017-07-28",17.200001
"686","2017-07-31",17.049999
"687","2017-08-01",16.9
"688","2017-08-02",16.549999
"689","2017-08-03",16.35
"690","2017-08-04",16.25
"691","2017-08-07",16.049999
"692","2017-08-08",16.549999
"693","2017-08-09",15.9
"694","2017-08-10",15.3
"695","2017-08-11",15.3
"696","2017-08-14",15.95
"697","2017-08-15",15.8
"698","2017-08-16",16.049999
"699","2017-08-17",15.85
"700","2017-08-18",15.85
"701","2017-08-21",15.8
"702","2017-08-22",15.95
"703","2017-08-23",15.7
"704","2017-08-24",15.75
"705","2017-08-25",15.55
"706","2017-08-28",15.7
"707","2017-08-29",15.6
"708","2017-08-30",15.7
"709","2017-08-31",15.85
"710","2017-09-01",16.15
"711","2017-09-05",16.5
"712","2017-09-06",16.1
"713","2017-09-07",15.9
"714","2017-09-08",15.9
"715","2017-09-11",16.200001
"716","2017-09-12",15.95
"717","2017-09-13",16
"718","2017-09-14",15.7
"719","2017-09-15",15.7
"720","2017-09-18",15.75
"721","2017-09-19",15.35
"722","2017-09-20",14.85
"723","2017-09-21",14.55
"724","2017-09-22",14.5
"725","2017-09-25",14.8
"726","2017-09-26",15.2
"727","2017-09-27",15.6
"728","2017-09-28",15.6
"729","2017-09-29",15.65
"730","2017-10-02",15.9
"731","2017-10-03",15.05
"732","2017-10-04",14.9
"733","2017-10-05",15.3
"734","2017-10-06",15.35
"735","2017-10-09",15.5
"736","2017-10-10",15.7
"737","2017-10-11",15.95
"738","2017-10-12",16.5
"739","2017-10-13",16.799999
"740","2017-10-16",16.5
"741","2017-10-17",15.9
"742","2017-10-18",16.049999
"743","2017-10-19",15.75
"744","2017-10-20",15.55
"745","2017-10-23",15.6
"746","2017-10-24",15.75
"747","2017-10-25",15.75
"748","2017-10-26",16.15
"749","2017-10-27",16.049999
"750","2017-10-30",15.55
"751","2017-10-31",15.55
"752","2017-11-01",15.25
"753","2017-11-02",15.6
"754","2017-11-03",15.75
"755","2017-11-06",15.7
"756","2017-11-07",16.950001
"757","2017-11-08",17.25
"758","2017-11-09",17
"759","2017-11-10",17.4
"760","2017-11-13",17.125
"761","2017-11-14",17.299999
"762","2017-11-15",17.25
"763","2017-11-16",18.200001
"764","2017-11-17",18.1
"765","2017-11-20",18.15
"766","2017-11-21",18
"767","2017-11-22",17.75
"768","2017-11-24",17.9
"769","2017-11-27",18.299999
"770","2017-11-28",18.700001
"771","2017-11-29",18.9
"772","2017-11-30",19
"773","2017-12-01",18.75
"774","2017-12-04",18.950001
"775","2017-12-05",18.799999
"776","2017-12-06",18.950001
"777","2017-12-07",19
"778","2017-12-08",19.049999
"779","2017-12-11",19.200001
"780","2017-12-12",18.799999
"781","2017-12-13",19.049999
"782","2017-12-14",18.950001
"783","2017-12-15",18.950001
"784","2017-12-18",19.6
"785","2017-12-19",19.65
"786","2017-12-20",19.6
"787","2017-12-21",20.1
"788","2017-12-22",19.700001
"789","2017-12-26",19.4
"790","2017-12-27",19.200001
"791","2017-12-28",18.75
"792","2017-12-29",18.950001
"793","2018-01-02",20
"794","2018-01-03",19.049999
"795","2018-01-04",18.700001
"796","2018-01-05",18.75
"797","2018-01-08",18.549999
"798","2018-01-09",18.450001
"799","2018-01-10",18.35
"800","2018-01-11",18.700001
"801","2018-01-12",18.700001
"802","2018-01-16",18.6
"803","2018-01-17",18.950001
"804","2018-01-18",18.4
"805","2018-01-19",18.65
"806","2018-01-22",18.5
"807","2018-01-23",18.15
"808","2018-01-24",18.549999
"809","2018-01-25",18.799999
"810","2018-01-26",18.85
"811","2018-01-29",18.75
"812","2018-01-30",18.65
"813","2018-01-31",18.4
"814","2018-02-01",18.15
"815","2018-02-02",18.15
"816","2018-02-05",18.450001
"817","2018-02-06",18.700001
"818","2018-02-07",18.75
"819","2018-02-08",18.049999
"820","2018-02-09",18.75
"821","2018-02-12",18.950001
"822","2018-02-13",18.65
"823","2018-02-14",19.4
"824","2018-02-15",19.4
"825","2018-02-16",19
"826","2018-02-20",18.700001
"827","2018-02-21",18.950001
"828","2018-02-22",18.5
"829","2018-02-23",19.75
"830","2018-02-26",19.950001
"831","2018-02-27",19.9
"832","2018-02-28",20
"833","2018-03-01",20.299999
"834","2018-03-02",20.25
"835","2018-03-05",20.575001
"836","2018-03-06",18.5
"837","2018-03-07",17.875
"838","2018-03-08",18.549999
"839","2018-03-09",18.1
"840","2018-03-12",18
"841","2018-03-13",17.85
"842","2018-03-14",18.299999
"843","2018-03-15",18.049999
"844","2018-03-16",17.9
"845","2018-03-19",17.799999
"846","2018-03-20",17.450001
"847","2018-03-21",16.85
"848","2018-03-22",16.4
"849","2018-03-23",16.549999
"850","2018-03-26",16.299999
"851","2018-03-27",16.35
"852","2018-03-28",16.35
"853","2018-03-29",16.450001
"854","2018-04-02",15.95
"855","2018-04-03",15.95
"856","2018-04-04",16.200001
"857","2018-04-05",16.4
"858","2018-04-06",18.049999
"859","2018-04-09",18.35
"860","2018-04-10",18.1
"861","2018-04-11",18.200001
"862","2018-04-12",18
"863","2018-04-13",18.15
"864","2018-04-16",18.700001
"865","2018-04-17",19.25
"866","2018-04-18",19.25
"867","2018-04-19",19.1
"868","2018-04-20",19.35
"869","2018-04-23",19.5
"870","2018-04-24",19.6
"871","2018-04-25",19.799999
"872","2018-04-26",19.6
"873","2018-04-27",19.6
"874","2018-04-30",19.799999
"875","2018-05-01",20.799999
"876","2018-05-02",20.25
"877","2018-05-03",19.700001
"878","2018-05-04",19.799999
"879","2018-05-07",19.799999
"880","2018-05-08",19.1
"881","2018-05-09",20.4
"882","2018-05-10",20.950001
"883","2018-05-11",20.85
"884","2018-05-14",20.549999
"885","2018-05-15",20.6
"886","2018-05-16",20.950001
"887","2018-05-17",21.75
"888","2018-05-18",21.75
"889","2018-05-21",21.549999
"890","2018-05-22",21.65
"891","2018-05-23",21.700001
"892","2018-05-24",21.700001
"893","2018-05-25",22.299999
"894","2018-05-29",22.75
"895","2018-05-30",22.950001
"896","2018-05-31",22.799999
"897","2018-06-01",22.35
"898","2018-06-04",22.950001
"899","2018-06-05",23.1
"900","2018-06-06",23.65
"901","2018-06-07",23.6
"902","2018-06-08",23.299999
"903","2018-06-11",23.799999
"904","2018-06-12",24.25
"905","2018-06-13",24.5
"906","2018-06-14",24.35
"907","2018-06-15",24.700001
"908","2018-06-18",25.1
"909","2018-06-19",24.9
"910","2018-06-20",24.799999
"911","2018-06-21",24.6
"912","2018-06-22",24.9
"913","2018-06-25",24.9
"914","2018-06-26",26.15
"915","2018-06-27",26.1
"916","2018-06-28",26.6
"917","2018-06-29",27.450001
"918","2018-07-02",28.200001
"919","2018-07-03",28.9
"920","2018-07-05",29.5
"921","2018-07-06",28.6
"922","2018-07-09",28.9
"923","2018-07-10",27.9
"924","2018-07-11",28.200001
"925","2018-07-12",28.35
"926","2018-07-13",29.1
"927","2018-07-16",29.25
"928","2018-07-17",28.9
"929","2018-07-18",28.799999
"930","2018-07-19",29.35
"931","2018-07-20",29.299999
"932","2018-07-23",29.1
"933","2018-07-24",28.85
"934","2018-07-25",29.5
"935","2018-07-26",30.35
"936","2018-07-27",29.799999
"937","2018-07-30",28.6
"938","2018-07-31",29
"939","2018-08-01",28.85
"940","2018-08-02",29.35
"941","2018-08-03",29.299999
"942","2018-08-06",29.1
"943","2018-08-07",31.299999
"944","2018-08-08",33.799999
"945","2018-08-09",33.299999
"946","2018-08-10",33.549999
"947","2018-08-13",33.5
"948","2018-08-14",34.150002
"949","2018-08-15",34.299999
"950","2018-08-16",34.349998
"951","2018-08-17",34.299999
"952","2018-08-20",35.099998
"953","2018-08-21",35.349998
"954","2018-08-22",35.5
"955","2018-08-23",35.099998
"956","2018-08-24",35.549999
"957","2018-08-27",35.200001
"958","2018-08-28",35.200001
"959","2018-08-29",35.799999
"960","2018-08-30",36
"961","2018-08-31",37.150002
"962","2018-09-04",37.299999
"963","2018-09-05",37.549999
"964","2018-09-06",38.049999
"965","2018-09-07",34.400002
"966","2018-09-10",35.700001
"967","2018-09-11",36.849998
"968","2018-09-12",37.099998
"969","2018-09-13",37.299999
"970","2018-09-14",36.400002
"971","2018-09-17",36
"972","2018-09-18",35.950001
"973","2018-09-19",34.450001
"974","2018-09-20",34.849998
"975","2018-09-21",34.849998
"976","2018-09-24",35.950001
"977","2018-09-25",36.700001
"978","2018-09-26",37.349998
"979","2018-09-27",36.450001
"980","2018-09-28",36.700001
"981","2018-10-01",36.700001
"982","2018-10-02",36.360001
"983","2018-10-03",35.630001
"984","2018-10-04",33.900002
"985","2018-10-05",34.599998
"986","2018-10-08",35.330002
"987","2018-10-09",36.389999
"988","2018-10-10",35.950001
"989","2018-10-11",35.459999
