"","date","ZEUS"
"117","2007-06-20",31.51
"118","2007-06-21",31.66
"119","2007-06-22",31.790001
"120","2007-06-25",31.559999
"121","2007-06-26",30.799999
"122","2007-06-27",29.309999
"123","2007-06-28",29.120001
"124","2007-06-29",28.66
"125","2007-07-02",29.34
"126","2007-07-03",29.01
"127","2007-07-05",29.209999
"128","2007-07-06",29.469999
"129","2007-07-09",30.190001
"130","2007-07-10",29.690001
"131","2007-07-11",30.16
"132","2007-07-12",30.809999
"133","2007-07-13",30.82
"134","2007-07-16",30.65
"135","2007-07-17",30.559999
"136","2007-07-18",30.870001
"137","2007-07-19",30.780001
"138","2007-07-20",30.32
"139","2007-07-23",30.5
"140","2007-07-24",29.49
"141","2007-07-25",29.48
"142","2007-07-26",27.389999
"143","2007-07-27",27.02
"144","2007-07-30",27.690001
"145","2007-07-31",26.27
"146","2007-08-01",26.51
"147","2007-08-02",27.139999
"148","2007-08-03",24.540001
"149","2007-08-06",25.030001
"150","2007-08-07",25.360001
"151","2007-08-08",25.68
"152","2007-08-09",26.440001
"153","2007-08-10",26.459999
"154","2007-08-13",24.48
"155","2007-08-14",23.799999
"156","2007-08-15",23.08
"157","2007-08-16",23.41
"158","2007-08-17",23.780001
"159","2007-08-20",24.1
"160","2007-08-21",24.200001
"161","2007-08-22",24.780001
"162","2007-08-23",24.82
"163","2007-08-24",25.08
"164","2007-08-27",24.58
"165","2007-08-28",24.290001
"166","2007-08-29",24.76
"167","2007-08-30",24.059999
"168","2007-08-31",24.43
"169","2007-09-04",24.370001
"170","2007-09-05",23.950001
"171","2007-09-06",24.459999
"172","2007-09-07",23.5
"173","2007-09-10",23.139999
"174","2007-09-11",23.690001
"175","2007-09-12",23.299999
"176","2007-09-13",23.889999
"177","2007-09-14",24.370001
"178","2007-09-17",24.08
"179","2007-09-18",26.440001
"180","2007-09-19",27.1
"181","2007-09-20",27.02
"182","2007-09-21",27.040001
"183","2007-09-24",26.84
"184","2007-09-25",26.92
"185","2007-09-26",27.83
"186","2007-09-27",28.200001
"187","2007-09-28",27.16
"188","2007-10-01",27.65
"189","2007-10-02",27.639999
"190","2007-10-03",27.290001
"191","2007-10-04",27.23
"192","2007-10-05",28
"193","2007-10-08",27.799999
"194","2007-10-09",28.610001
"195","2007-10-10",28.120001
"196","2007-10-11",27.73
"197","2007-10-12",26.99
"198","2007-10-15",26.51
"199","2007-10-16",26.52
"200","2007-10-17",26.73
"201","2007-10-18",27.879999
"202","2007-10-19",27.299999
"203","2007-10-22",26.969999
"204","2007-10-23",27.01
"205","2007-10-24",26.25
"206","2007-10-25",24.780001
"207","2007-10-26",26.530001
"208","2007-10-29",27
"209","2007-10-30",25.82
"210","2007-10-31",26.030001
"211","2007-11-01",24.52
"212","2007-11-02",24.280001
"213","2007-11-05",24.1
"214","2007-11-06",24.540001
"215","2007-11-07",23.91
"216","2007-11-08",25.030001
"217","2007-11-09",24.48
"218","2007-11-12",24.01
"219","2007-11-13",23.879999
"220","2007-11-14",24.34
"221","2007-11-15",24.23
"222","2007-11-16",24.549999
"223","2007-11-19",24.290001
"224","2007-11-20",25.030001
"225","2007-11-21",24.719999
"226","2007-11-23",24.870001
"227","2007-11-26",24.5
"228","2007-11-27",26.450001
"229","2007-11-28",25.280001
"230","2007-11-29",25.389999
"231","2007-11-30",26.139999
"232","2007-12-03",26.620001
"233","2007-12-04",26.43
"234","2007-12-05",28.98
"235","2007-12-06",31.049999
"236","2007-12-07",31.02
"237","2007-12-10",33
"238","2007-12-11",31.52
"239","2007-12-12",31.09
"240","2007-12-13",31.709999
"241","2007-12-14",31.25
"242","2007-12-17",30.35
"243","2007-12-18",31
"244","2007-12-19",30.85
"245","2007-12-20",31.4
"246","2007-12-21",31.780001
"247","2007-12-24",32
"248","2007-12-26",32.599998
"249","2007-12-27",31.57
"250","2007-12-28",31.879999
"251","2007-12-31",31.709999
"252","2008-01-02",32.200001
"253","2008-01-03",33.02
"254","2008-01-04",31.01
"255","2008-01-07",29.9
"256","2008-01-08",29.67
"257","2008-01-09",29.42
"258","2008-01-10",30.450001
"259","2008-01-11",29.33
"260","2008-01-14",30.77
"261","2008-01-15",30.5
"262","2008-01-16",31.02
"263","2008-01-17",30.129999
"264","2008-01-18",30.52
"265","2008-01-22",29.879999
"266","2008-01-23",29.780001
"267","2008-01-24",31.440001
"268","2008-01-25",31.08
"269","2008-01-28",32.77
"270","2008-01-29",33.34
"271","2008-01-30",33.52
"272","2008-01-31",33.790001
"273","2008-02-01",35.34
"274","2008-02-04",35.549999
"275","2008-02-05",34.490002
"276","2008-02-06",34.09
"277","2008-02-07",35.139999
"278","2008-02-08",35.450001
"279","2008-02-11",35.939999
"280","2008-02-12",35.34
"281","2008-02-13",36.369999
"282","2008-02-14",36.93
"283","2008-02-15",38.040001
"284","2008-02-19",39.950001
"285","2008-02-20",39.259998
"286","2008-02-21",38.73
"287","2008-02-22",39.580002
"288","2008-02-25",42.57
"289","2008-02-26",41.150002
"290","2008-02-27",42.75
"291","2008-02-28",42.23
"292","2008-02-29",41.299999
"293","2008-03-03",42.849998
"294","2008-03-04",42.900002
"295","2008-03-05",42.68
"296","2008-03-06",41.41
"297","2008-03-07",40.23
"298","2008-03-10",39.82
"299","2008-03-11",42.040001
"300","2008-03-12",42.25
"301","2008-03-13",43.200001
"302","2008-03-14",42.75
"303","2008-03-17",43.77
"304","2008-03-18",45.02
"305","2008-03-19",41.720001
"306","2008-03-20",40.669998
"307","2008-03-24",42.48
"308","2008-03-25",42.5
"309","2008-03-26",44.32
"310","2008-03-27",45.380001
"311","2008-03-28",44.75
"312","2008-03-31",45.099998
"313","2008-04-01",45.939999
"314","2008-04-02",47.049999
"315","2008-04-03",47.18
"316","2008-04-04",47.889999
"317","2008-04-07",47.369999
"318","2008-04-08",47.189999
"319","2008-04-09",46.470001
"320","2008-04-10",47.139999
"321","2008-04-11",45.619999
"322","2008-04-14",45.279999
"323","2008-04-15",44.889999
"324","2008-04-16",46.689999
"325","2008-04-17",47.41
"326","2008-04-18",48.220001
"327","2008-04-21",48.939999
"328","2008-04-22",47.639999
"329","2008-04-23",46.950001
"330","2008-04-24",46
"331","2008-04-25",47.830002
"332","2008-04-28",49.369999
"333","2008-04-29",50.099998
"334","2008-04-30",51.200001
"335","2008-05-01",50.389999
"336","2008-05-02",51.59
"337","2008-05-05",52.91
"338","2008-05-06",54.470001
"339","2008-05-07",53.700001
"340","2008-05-08",53.98
"341","2008-05-09",53.650002
"342","2008-05-12",53.560001
"343","2008-05-13",54.02
"344","2008-05-14",54.189999
"345","2008-05-15",55.41
"346","2008-05-16",54.93
"347","2008-05-19",56.630001
"348","2008-05-20",60.509998
"349","2008-05-21",58.139999
"350","2008-05-22",59.369999
"351","2008-05-23",62.220001
"352","2008-05-27",61.740002
"353","2008-05-28",63.389999
"354","2008-05-29",63.720001
"355","2008-05-30",64.980003
"356","2008-06-02",62.23
"357","2008-06-03",63.5
"358","2008-06-04",63.59
"359","2008-06-05",67.379997
"360","2008-06-06",66.760002
"361","2008-06-09",67.089996
"362","2008-06-10",64.5
"363","2008-06-11",64.300003
"364","2008-06-12",64.110001
"365","2008-06-13",68.080002
"366","2008-06-16",69.120003
"367","2008-06-17",68.650002
"368","2008-06-18",69.019997
"369","2008-06-19",74.089996
"370","2008-06-20",74.18
"371","2008-06-23",73.529999
"372","2008-06-24",73.449997
"373","2008-06-25",71.730003
"374","2008-06-26",70.309998
"375","2008-06-27",74.720001
"376","2008-06-30",75.919998
"377","2008-07-01",70.470001
"378","2008-07-02",60.700001
"379","2008-07-03",58.220001
"380","2008-07-07",57.009998
"381","2008-07-08",56.560001
"382","2008-07-09",56.959999
"383","2008-07-10",59.830002
"384","2008-07-11",59.459999
"385","2008-07-14",58.259998
"386","2008-07-15",58.889999
"387","2008-07-16",60.779999
"388","2008-07-17",53.799999
"389","2008-07-18",53.490002
"390","2008-07-21",58.419998
"391","2008-07-22",54.27
"392","2008-07-23",49.84
"393","2008-07-24",45.169998
"394","2008-07-25",49.959999
"395","2008-07-28",51.380001
"396","2008-07-29",55.52
"397","2008-07-30",59.279999
"398","2008-07-31",50.849998
"399","2008-08-01",51.619999
"400","2008-08-04",49.07
"401","2008-08-05",52.5
"402","2008-08-06",54.389999
"403","2008-08-07",50.93
"404","2008-08-08",49.700001
"405","2008-08-11",46.610001
"406","2008-08-12",48.450001
"407","2008-08-13",52.869999
"408","2008-08-14",52.060001
"409","2008-08-15",48.970001
"410","2008-08-18",47.450001
"411","2008-08-19",50.41
"412","2008-08-20",51.93
"413","2008-08-21",51.650002
"414","2008-08-22",49.740002
"415","2008-08-25",44.889999
"416","2008-08-26",46.029999
"417","2008-08-27",47.380001
"418","2008-08-28",48.200001
"419","2008-08-29",47.610001
"420","2008-09-02",44.950001
"421","2008-09-03",45.279999
"422","2008-09-04",40.48
"423","2008-09-05",40.470001
"424","2008-09-08",36.98
"425","2008-09-09",30.879999
"426","2008-09-10",33.689999
"427","2008-09-11",33.669998
"428","2008-09-12",35.759998
"429","2008-09-15",31.709999
"430","2008-09-16",33.810001
"431","2008-09-17",32.009998
"432","2008-09-18",32.740002
"433","2008-09-19",35.389999
"434","2008-09-22",33.900002
"435","2008-09-23",34.77
"436","2008-09-24",32.91
"437","2008-09-25",33.400002
"438","2008-09-26",32.400002
"439","2008-09-29",28.24
"440","2008-09-30",29.49
"441","2008-10-01",28.139999
"442","2008-10-02",24.68
"443","2008-10-03",25.639999
"444","2008-10-06",23.139999
"445","2008-10-07",21.27
"446","2008-10-08",22.049999
"447","2008-10-09",19.48
"448","2008-10-10",20.34
"449","2008-10-13",22.280001
"450","2008-10-14",20.200001
"451","2008-10-15",18.25
"452","2008-10-16",19.42
"453","2008-10-17",18.34
"454","2008-10-20",19.690001
"455","2008-10-21",19.02
"456","2008-10-22",18.34
"457","2008-10-23",18.030001
"458","2008-10-24",17.67
"459","2008-10-27",16.049999
"460","2008-10-28",17.940001
"461","2008-10-29",20.42
"462","2008-10-30",22.34
"463","2008-10-31",22.860001
"464","2008-11-03",22.17
"465","2008-11-04",22.360001
"466","2008-11-05",20.57
"467","2008-11-06",18.559999
"468","2008-11-07",18.610001
"469","2008-11-10",18.41
"470","2008-11-11",18.209999
"471","2008-11-12",16.620001
"472","2008-11-13",18.9
"473","2008-11-14",16.9
"474","2008-11-17",17.139999
"475","2008-11-18",16.690001
"476","2008-11-19",14.34
"477","2008-11-20",12.12
"478","2008-11-21",13.67
"479","2008-11-24",15.57
"480","2008-11-25",15.96
"481","2008-11-26",17.51
"482","2008-11-28",17.5
"483","2008-12-01",14.52
"484","2008-12-02",15.65
"485","2008-12-03",15.22
"486","2008-12-04",15.22
"487","2008-12-05",15.19
"488","2008-12-08",19.02
"489","2008-12-09",21
"490","2008-12-10",21.57
"491","2008-12-11",21.209999
"492","2008-12-12",20.889999
"493","2008-12-15",19.889999
"494","2008-12-16",21.620001
"495","2008-12-17",22.18
"496","2008-12-18",20.25
"497","2008-12-19",19.280001
"498","2008-12-22",17.559999
"499","2008-12-23",17.68
"500","2008-12-24",17.9
"501","2008-12-26",18.09
"502","2008-12-29",17.629999
"503","2008-12-30",18.98
"504","2008-12-31",20.370001
"505","2009-01-02",21.68
"506","2009-01-05",22.290001
"507","2009-01-06",23.27
"508","2009-01-07",21.84
"509","2009-01-08",22.48
"510","2009-01-09",20.809999
"511","2009-01-12",18.41
"512","2009-01-13",18.59
"513","2009-01-14",17.24
"514","2009-01-15",17.98
"515","2009-01-16",17.68
"516","2009-01-20",15.86
"517","2009-01-21",15.88
"518","2009-01-22",15.43
"519","2009-01-23",15.55
"520","2009-01-26",15.2
"521","2009-01-27",16.5
"522","2009-01-28",18.129999
"523","2009-01-29",17.620001
"524","2009-01-30",15.87
"525","2009-02-02",15.69
"526","2009-02-03",16.610001
"527","2009-02-04",17.08
"528","2009-02-05",17.629999
"529","2009-02-06",18.940001
"530","2009-02-09",19.08
"531","2009-02-10",17.120001
"532","2009-02-11",17.450001
"533","2009-02-12",16.280001
"534","2009-02-13",16.75
"535","2009-02-17",15.36
"536","2009-02-18",14.86
"537","2009-02-19",15.35
"538","2009-02-20",14.45
"539","2009-02-23",12.64
"540","2009-02-24",13.91
"541","2009-02-25",13.25
"542","2009-02-26",12.82
"543","2009-02-27",12.38
"544","2009-03-02",10.81
"545","2009-03-03",10.75
"546","2009-03-04",11.61
"547","2009-03-05",10.93
"548","2009-03-06",11.21
"549","2009-03-09",11.14
"550","2009-03-10",13.85
"551","2009-03-11",13.5
"552","2009-03-12",13.63
"553","2009-03-13",12.93
"554","2009-03-16",12.43
"555","2009-03-17",11.57
"556","2009-03-18",13.74
"557","2009-03-19",14.8
"558","2009-03-20",13.68
"559","2009-03-23",15.7
"560","2009-03-24",16.059999
"561","2009-03-25",16.290001
"562","2009-03-26",17.35
"563","2009-03-27",17.18
"564","2009-03-30",15.18
"565","2009-03-31",15.17
"566","2009-04-01",16.17
"567","2009-04-02",17.719999
"568","2009-04-03",18.98
"569","2009-04-06",18.299999
"570","2009-04-07",16.030001
"571","2009-04-08",16.73
"572","2009-04-09",18.549999
"573","2009-04-13",19.469999
"574","2009-04-14",19.360001
"575","2009-04-15",19.309999
"576","2009-04-16",20.030001
"577","2009-04-17",21.030001
"578","2009-04-20",20.35
"579","2009-04-21",21.08
"580","2009-04-22",21.299999
"581","2009-04-23",20.01
"582","2009-04-24",21.290001
"583","2009-04-27",19.610001
"584","2009-04-28",19.879999
"585","2009-04-29",17.43
"586","2009-04-30",18.34
"587","2009-05-01",20.799999
"588","2009-05-04",21.57
"589","2009-05-05",21
"590","2009-05-06",20.530001
"591","2009-05-07",19.219999
"592","2009-05-08",20.32
"593","2009-05-11",18.82
"594","2009-05-12",18.26
"595","2009-05-13",16.51
"596","2009-05-14",16.690001
"597","2009-05-15",16.309999
"598","2009-05-18",17
"599","2009-05-19",18.35
"600","2009-05-20",18.16
"601","2009-05-21",17.200001
"602","2009-05-22",16.360001
"603","2009-05-26",16.950001
"604","2009-05-27",16.93
"605","2009-05-28",17.639999
"606","2009-05-29",18.4
"607","2009-06-01",19.690001
"608","2009-06-02",20.24
"609","2009-06-03",18.309999
"610","2009-06-04",19.620001
"611","2009-06-05",19.809999
"612","2009-06-08",18.99
"613","2009-06-09",20.32
"614","2009-06-10",24.27
"615","2009-06-11",25.559999
"616","2009-06-12",26.379999
"617","2009-06-15",24.58
"618","2009-06-16",24.219999
"619","2009-06-17",24.76
"620","2009-06-18",25.16
"621","2009-06-19",25.879999
"622","2009-06-22",23.99
"623","2009-06-23",24.27
"624","2009-06-24",24.27
"625","2009-06-25",25.57
"626","2009-06-26",25.33
"627","2009-06-29",25.190001
"628","2009-06-30",24.469999
"629","2009-07-01",24.370001
"630","2009-07-02",23.790001
"631","2009-07-06",22.23
"632","2009-07-07",21.280001
"633","2009-07-08",19.809999
"634","2009-07-09",20.16
"635","2009-07-10",20.43
"636","2009-07-13",20.940001
"637","2009-07-14",20.74
"638","2009-07-15",22.790001
"639","2009-07-16",24.870001
"640","2009-07-17",25.1
"641","2009-07-20",25.49
"642","2009-07-21",25.25
"643","2009-07-22",24.219999
"644","2009-07-23",23
"645","2009-07-24",23.83
"646","2009-07-27",23.790001
"647","2009-07-28",23.33
"648","2009-07-29",21.879999
"649","2009-07-30",25.01
"650","2009-07-31",25.51
"651","2009-08-03",28.549999
"652","2009-08-04",27.84
"653","2009-08-05",27.98
"654","2009-08-06",27.74
"655","2009-08-07",28.33
"656","2009-08-10",28.24
"657","2009-08-11",27.540001
"658","2009-08-12",27.68
"659","2009-08-13",29.15
"660","2009-08-14",27.889999
"661","2009-08-17",24.950001
"662","2009-08-18",25.969999
"663","2009-08-19",26.23
"664","2009-08-20",26.41
"665","2009-08-21",27.120001
"666","2009-08-24",26.77
"667","2009-08-25",26.790001
"668","2009-08-26",27.200001
"669","2009-08-27",27.25
"670","2009-08-28",27.02
"671","2009-08-31",26.93
"672","2009-09-01",25.66
"673","2009-09-02",26.25
"674","2009-09-03",26.16
"675","2009-09-04",26.76
"676","2009-09-08",27.059999
"677","2009-09-09",27.52
"678","2009-09-10",27.98
"679","2009-09-11",27.790001
"680","2009-09-14",27.389999
"681","2009-09-15",27.940001
"682","2009-09-16",29.299999
"683","2009-09-17",28.780001
"684","2009-09-18",28.68
"685","2009-09-21",28.67
"686","2009-09-22",29.42
"687","2009-09-23",29.5
"688","2009-09-24",28.59
"689","2009-09-25",28.110001
"690","2009-09-28",28.84
"691","2009-09-29",29.299999
"692","2009-09-30",28.690001
"693","2009-10-01",27.41
"694","2009-10-02",26.799999
"695","2009-10-05",28.059999
"696","2009-10-06",28.58
"697","2009-10-07",29.049999
"698","2009-10-08",29.629999
"699","2009-10-09",29.700001
"700","2009-10-12",28.790001
"701","2009-10-13",29.219999
"702","2009-10-14",29.870001
"703","2009-10-15",30.639999
"704","2009-10-16",30.48
"705","2009-10-19",30.450001
"706","2009-10-20",30.99
"707","2009-10-21",31.15
"708","2009-10-22",30.32
"709","2009-10-23",29.77
"710","2009-10-26",28.969999
"711","2009-10-27",28.280001
"712","2009-10-28",26.5
"713","2009-10-29",27.280001
"714","2009-10-30",25.299999
"715","2009-11-02",25.379999
"716","2009-11-03",26.610001
"717","2009-11-04",27.030001
"718","2009-11-05",25.549999
"719","2009-11-06",25.809999
"720","2009-11-09",26.35
"721","2009-11-10",25.450001
"722","2009-11-11",26.65
"723","2009-11-12",25.809999
"724","2009-11-13",26.09
"725","2009-11-16",27.219999
"726","2009-11-17",27.370001
"727","2009-11-18",27.389999
"728","2009-11-19",26.82
"729","2009-11-20",27.200001
"730","2009-11-23",27.940001
"731","2009-11-24",28.01
"732","2009-11-25",28.309999
"733","2009-11-27",27.469999
"734","2009-11-30",27.73
"735","2009-12-01",29.129999
"736","2009-12-02",29.709999
"737","2009-12-03",28.91
"738","2009-12-04",29.950001
"739","2009-12-07",29.639999
"740","2009-12-08",29.57
"741","2009-12-09",30.75
"742","2009-12-10",31.219999
"743","2009-12-11",31.34
"744","2009-12-14",31.370001
"745","2009-12-15",31.290001
"746","2009-12-16",31.52
"747","2009-12-17",31.299999
"748","2009-12-18",32.52
"749","2009-12-21",32.860001
"750","2009-12-22",33.25
"751","2009-12-23",33.709999
"752","2009-12-24",34.290001
"753","2009-12-28",33.580002
"754","2009-12-29",33.18
"755","2009-12-30",33
"756","2009-12-31",32.580002
"757","2010-01-04",33.849998
"758","2010-01-05",33.630001
"759","2010-01-06",34.950001
"760","2010-01-07",34.5
"761","2010-01-08",35.580002
"762","2010-01-11",34.599998
"763","2010-01-12",33.68
"764","2010-01-13",32.009998
"765","2010-01-14",31.969999
"766","2010-01-15",31.85
"767","2010-01-19",32.450001
"768","2010-01-20",31.83
"769","2010-01-21",30.92
"770","2010-01-22",30.43
"771","2010-01-25",30.18
"772","2010-01-26",28.950001
"773","2010-01-27",28.26
"774","2010-01-28",28.030001
"775","2010-01-29",27.74
"776","2010-02-01",28.76
"777","2010-02-02",29.700001
"778","2010-02-03",29.33
"779","2010-02-04",27.42
"780","2010-02-05",28.01
"781","2010-02-08",27.040001
"782","2010-02-09",28.549999
"783","2010-02-10",27.98
"784","2010-02-11",29.26
"785","2010-02-12",29.82
"786","2010-02-16",31.629999
"787","2010-02-17",30.959999
"788","2010-02-18",32
"789","2010-02-19",32.16
"790","2010-02-22",32.650002
"791","2010-02-23",32.310001
"792","2010-02-24",32.580002
"793","2010-02-25",29.57
"794","2010-02-26",27.66
"795","2010-03-01",28.389999
"796","2010-03-02",28.57
"797","2010-03-03",28.68
"798","2010-03-04",29.24
"799","2010-03-05",30.43
"800","2010-03-08",30.719999
"801","2010-03-09",30.5
"802","2010-03-10",30.459999
"803","2010-03-11",30.030001
"804","2010-03-12",30.129999
"805","2010-03-15",30.25
"806","2010-03-16",31.34
"807","2010-03-17",32
"808","2010-03-18",31.08
"809","2010-03-19",30.34
"810","2010-03-22",32.040001
"811","2010-03-23",32.970001
"812","2010-03-24",32.330002
"813","2010-03-25",31.57
"814","2010-03-26",32.029999
"815","2010-03-29",32.799999
"816","2010-03-30",32.509998
"817","2010-03-31",32.650002
"818","2010-04-01",33.779999
"819","2010-04-05",35.32
"820","2010-04-06",35.419998
"821","2010-04-07",34.939999
"822","2010-04-08",33.91
"823","2010-04-09",34.900002
"824","2010-04-12",34.599998
"825","2010-04-13",35.040001
"826","2010-04-14",36.220001
"827","2010-04-15",35.740002
"828","2010-04-16",35
"829","2010-04-19",33.869999
"830","2010-04-20",35.41
"831","2010-04-21",36.669998
"832","2010-04-22",34.560001
"833","2010-04-23",34.220001
"834","2010-04-26",34.52
"835","2010-04-27",32.290001
"836","2010-04-28",32.560001
"837","2010-04-29",32.380001
"838","2010-04-30",31.780001
"839","2010-05-03",31.959999
"840","2010-05-04",29.33
"841","2010-05-05",28.07
"842","2010-05-06",26.27
"843","2010-05-07",25.549999
"844","2010-05-10",27.129999
"845","2010-05-11",28.75
"846","2010-05-12",29.52
"847","2010-05-13",29.719999
"848","2010-05-14",28.66
"849","2010-05-17",28.34
"850","2010-05-18",27.99
"851","2010-05-19",27.08
"852","2010-05-20",25.24
"853","2010-05-21",26.74
"854","2010-05-24",26.08
"855","2010-05-25",26.200001
"856","2010-05-26",26.6
"857","2010-05-27",27.139999
"858","2010-05-28",27.559999
"859","2010-06-01",25.139999
"860","2010-06-02",25.76
"861","2010-06-03",26.35
"862","2010-06-04",25.08
"863","2010-06-07",23.83
"864","2010-06-08",24.07
"865","2010-06-09",24.25
"866","2010-06-10",25.75
"867","2010-06-11",26.129999
"868","2010-06-14",26.120001
"869","2010-06-15",26.540001
"870","2010-06-16",26.77
"871","2010-06-17",26.549999
"872","2010-06-18",25.67
"873","2010-06-21",25.82
"874","2010-06-22",24.57
"875","2010-06-23",24.559999
"876","2010-06-24",24.030001
"877","2010-06-25",24.780001
"878","2010-06-28",24.299999
"879","2010-06-29",23.23
"880","2010-06-30",22.969999
"881","2010-07-01",22.49
"882","2010-07-02",22.360001
"883","2010-07-06",22.41
"884","2010-07-07",23.110001
"885","2010-07-08",23.83
"886","2010-07-09",25.18
"887","2010-07-12",23.780001
"888","2010-07-13",24.690001
"889","2010-07-14",24.219999
"890","2010-07-15",23.57
"891","2010-07-16",22.82
"892","2010-07-19",23.389999
"893","2010-07-20",24.67
"894","2010-07-21",23.67
"895","2010-07-22",25.18
"896","2010-07-23",25.82
"897","2010-07-26",26.09
"898","2010-07-27",26.15
"899","2010-07-28",25.440001
"900","2010-07-29",25.76
"901","2010-07-30",25.43
"902","2010-08-02",26.15
"903","2010-08-03",25.75
"904","2010-08-04",25.940001
"905","2010-08-05",25
"906","2010-08-06",24.610001
"907","2010-08-09",24.059999
"908","2010-08-10",24.27
"909","2010-08-11",22.469999
"910","2010-08-12",22.27
"911","2010-08-13",21.84
"912","2010-08-16",22.389999
"913","2010-08-17",23.02
"914","2010-08-18",23.969999
"915","2010-08-19",22.77
"916","2010-08-20",22.620001
"917","2010-08-23",21.49
"918","2010-08-24",21.120001
"919","2010-08-25",20.76
"920","2010-08-26",20.57
"921","2010-08-27",22.370001
"922","2010-08-30",21.309999
"923","2010-08-31",22.040001
"924","2010-09-01",23.040001
"925","2010-09-02",23.26
"926","2010-09-03",23.48
"927","2010-09-07",23.32
"928","2010-09-08",23.41
"929","2010-09-09",22.690001
"930","2010-09-10",22.98
"931","2010-09-13",23.559999
"932","2010-09-14",22.82
"933","2010-09-15",22.49
"934","2010-09-16",22.1
"935","2010-09-17",22.190001
"936","2010-09-20",23.25
"937","2010-09-21",22.76
"938","2010-09-22",22.219999
"939","2010-09-23",21.790001
"940","2010-09-24",22.790001
"941","2010-09-27",22.4
"942","2010-09-28",22.799999
"943","2010-09-29",23.209999
"944","2010-09-30",22.99
"945","2010-10-01",23.129999
"946","2010-10-04",23.129999
"947","2010-10-05",23.940001
"948","2010-10-06",24.27
"949","2010-10-07",23.459999
"950","2010-10-08",24.83
"951","2010-10-11",24.709999
"952","2010-10-12",24.639999
"953","2010-10-13",25.74
"954","2010-10-14",25.540001
"955","2010-10-15",25.139999
"956","2010-10-18",24.940001
"957","2010-10-19",23.559999
"958","2010-10-20",24.01
"959","2010-10-21",22.4
"960","2010-10-22",22.73
"961","2010-10-25",22.969999
"962","2010-10-26",22.85
"963","2010-10-27",22.110001
"964","2010-10-28",21.540001
