"","date","VEC"
"206","2015-07-10",24.129999
"207","2015-07-13",24.200001
"208","2015-07-14",25.25
"209","2015-07-15",25.18
"210","2015-07-16",25.24
"211","2015-07-17",24.18
"212","2015-07-20",23.190001
"213","2015-07-21",24.65
"214","2015-07-22",24.610001
"215","2015-07-23",24.540001
"216","2015-07-24",23.73
"217","2015-07-27",22.93
"218","2015-07-28",22.860001
"219","2015-07-29",22.93
"220","2015-07-30",23.09
"221","2015-07-31",23.200001
"222","2015-08-03",23.02
"223","2015-08-04",22.66
"224","2015-08-05",23.49
"225","2015-08-06",26.290001
"226","2015-08-07",25.41
"227","2015-08-10",26.139999
"228","2015-08-11",25.4
"229","2015-08-12",26.129999
"230","2015-08-13",25.690001
"231","2015-08-14",26.91
"232","2015-08-17",26.639999
"233","2015-08-18",26.57
"234","2015-08-19",26.719999
"235","2015-08-20",26.09
"236","2015-08-21",25.879999
"237","2015-08-24",25.040001
"238","2015-08-25",24.23
"239","2015-08-26",25.190001
"240","2015-08-27",24.91
"241","2015-08-28",24.049999
"242","2015-08-31",24.85
"243","2015-09-01",23.959999
"244","2015-09-02",24.440001
"245","2015-09-03",24.18
"246","2015-09-04",23.360001
"247","2015-09-08",23.629999
"248","2015-09-09",23.27
"249","2015-09-10",23.01
"250","2015-09-11",23.58
"251","2015-09-14",23.129999
"252","2015-09-15",23.77
"253","2015-09-16",23.59
"254","2015-09-17",23.52
"255","2015-09-18",23.41
"256","2015-09-21",23.700001
"257","2015-09-22",23
"258","2015-09-23",23.07
"259","2015-09-24",22.98
"260","2015-09-25",22.049999
"261","2015-09-28",21.76
"262","2015-09-29",22.59
"263","2015-09-30",22.040001
"264","2015-10-01",22.08
"265","2015-10-02",22.16
"266","2015-10-05",23.219999
"267","2015-10-06",22.68
"268","2015-10-07",23.17
"269","2015-10-08",23.139999
"270","2015-10-09",23.57
"271","2015-10-12",23.709999
"272","2015-10-13",23.799999
"273","2015-10-14",22.6
"274","2015-10-15",23.68
"275","2015-10-16",24.01
"276","2015-10-19",24.24
"277","2015-10-20",24.25
"278","2015-10-21",23.75
"279","2015-10-22",23.73
"280","2015-10-23",24.93
"281","2015-10-26",24.530001
"282","2015-10-27",23.620001
"283","2015-10-28",24.98
"284","2015-10-29",24.57
"285","2015-10-30",24.870001
"286","2015-11-02",25
"287","2015-11-03",25.360001
"288","2015-11-04",25.33
"289","2015-11-05",25.83
"290","2015-11-06",26.139999
"291","2015-11-09",24.780001
"292","2015-11-10",24.309999
"293","2015-11-11",24.049999
"294","2015-11-12",23.370001
"295","2015-11-13",22.99
"296","2015-11-16",23.25
"297","2015-11-17",22.950001
"298","2015-11-18",23.59
"299","2015-11-19",23.51
"300","2015-11-20",23.620001
"301","2015-11-23",24.01
"302","2015-11-24",24.27
"303","2015-11-25",24.66
"304","2015-11-27",24.559999
"305","2015-11-30",24.16
"306","2015-12-01",24.35
"307","2015-12-02",24.059999
"308","2015-12-03",23.4
"309","2015-12-04",23.469999
"310","2015-12-07",22.549999
"311","2015-12-08",22.16
"312","2015-12-09",21.629999
"313","2015-12-10",22.370001
"314","2015-12-11",21.43
"315","2015-12-14",21.469999
"316","2015-12-15",21.700001
"317","2015-12-16",21.6
"318","2015-12-17",21.84
"319","2015-12-18",21.02
"320","2015-12-21",21.209999
"321","2015-12-22",21.129999
"322","2015-12-23",21.41
"323","2015-12-24",21.48
"324","2015-12-28",21.360001
"325","2015-12-29",21.540001
"326","2015-12-30",21.450001
"327","2015-12-31",20.889999
"328","2016-01-04",19.860001
"329","2016-01-05",20.059999
"330","2016-01-06",20.309999
"331","2016-01-07",19.74
"332","2016-01-08",20.780001
"333","2016-01-11",20.780001
"334","2016-01-12",21.52
"335","2016-01-13",19.799999
"336","2016-01-14",20.040001
"337","2016-01-15",20.030001
"338","2016-01-19",18.91
"339","2016-01-20",19.58
"340","2016-01-21",18.83
"341","2016-01-22",19.26
"342","2016-01-25",18.92
"343","2016-01-26",19.299999
"344","2016-01-27",18.9
"345","2016-01-28",18.780001
"346","2016-01-29",19.76
"347","2016-02-01",19.25
"348","2016-02-02",18.700001
"349","2016-02-03",18.76
"350","2016-02-04",18.6
"351","2016-02-05",18.049999
"352","2016-02-08",18.110001
"353","2016-02-09",17.809999
"354","2016-02-10",18.040001
"355","2016-02-11",17.780001
"356","2016-02-12",18.209999
"357","2016-02-16",18.58
"358","2016-02-17",18.700001
"359","2016-02-18",18.809999
"360","2016-02-19",18.92
"361","2016-02-22",18.4
"362","2016-02-23",18.57
"363","2016-02-24",18.6
"364","2016-02-25",19.08
"365","2016-02-26",19.209999
"366","2016-02-29",19.25
"367","2016-03-01",19.370001
"368","2016-03-02",19.629999
"369","2016-03-03",19.76
"370","2016-03-04",20.059999
"371","2016-03-07",20.139999
"372","2016-03-08",19.809999
"373","2016-03-09",20.32
"374","2016-03-10",20.040001
"375","2016-03-11",20.530001
"376","2016-03-14",20.290001
"377","2016-03-15",19.92
"378","2016-03-16",21.790001
"379","2016-03-17",21.709999
"380","2016-03-18",22.58
"381","2016-03-21",22.85
"382","2016-03-22",21.879999
"383","2016-03-23",21.09
"384","2016-03-24",21.75
"385","2016-03-28",21.450001
"386","2016-03-29",23.040001
"387","2016-03-30",22.440001
"388","2016-03-31",22.75
"389","2016-04-01",22.75
"390","2016-04-04",22.23
"391","2016-04-05",21.860001
"392","2016-04-06",22.33
"393","2016-04-07",21.889999
"394","2016-04-08",22.15
"395","2016-04-11",21.540001
"396","2016-04-12",21.85
"397","2016-04-13",22.51
"398","2016-04-14",21.889999
"399","2016-04-15",22.26
"400","2016-04-18",22.67
"401","2016-04-19",22.690001
"402","2016-04-20",22.85
"403","2016-04-21",21.84
"404","2016-04-22",22.07
"405","2016-04-25",21.83
"406","2016-04-26",21.85
"407","2016-04-27",21.83
"408","2016-04-28",21.709999
"409","2016-04-29",21.559999
"410","2016-05-02",22
"411","2016-05-03",21.709999
"412","2016-05-04",21.610001
"413","2016-05-05",21.360001
"414","2016-05-06",21.66
"415","2016-05-09",22.049999
"416","2016-05-10",21.84
"417","2016-05-11",23.43
"418","2016-05-12",22.74
"419","2016-05-13",24.219999
"420","2016-05-16",24.360001
"421","2016-05-17",23.42
"422","2016-05-18",23.690001
"423","2016-05-19",23.02
"424","2016-05-20",24.52
"425","2016-05-23",24.52
"426","2016-05-24",24.799999
"427","2016-05-25",24.49
"428","2016-05-26",24.860001
"429","2016-05-27",24.950001
"430","2016-05-31",25.41
"431","2016-06-01",25.49
"432","2016-06-02",25.59
"433","2016-06-03",25.48
"434","2016-06-06",25.620001
"435","2016-06-07",25.4
"436","2016-06-08",25.74
"437","2016-06-09",25.85
"438","2016-06-10",26.23
"439","2016-06-13",25.83
"440","2016-06-14",25.99
"441","2016-06-15",25.93
"442","2016-06-16",26.07
"443","2016-06-17",26.23
"444","2016-06-20",26.540001
"445","2016-06-21",26.4
"446","2016-06-22",26.559999
"447","2016-06-23",26.85
"448","2016-06-24",26.639999
"449","2016-06-27",26.959999
"450","2016-06-28",27.309999
"451","2016-06-29",28.290001
"452","2016-06-30",28.49
"453","2016-07-01",29.200001
"454","2016-07-05",28.82
"455","2016-07-06",29.07
"456","2016-07-07",28.690001
"457","2016-07-08",29.85
"458","2016-07-11",30.41
"459","2016-07-12",30.389999
"460","2016-07-13",30.65
"461","2016-07-14",30.700001
"462","2016-07-15",31.25
"463","2016-07-18",30.6
"464","2016-07-19",31.110001
"465","2016-07-20",31.120001
"466","2016-07-21",30.969999
"467","2016-07-22",30.629999
"468","2016-07-25",30.82
"469","2016-07-26",30.940001
"470","2016-07-27",31.08
"471","2016-07-28",30.82
"472","2016-07-29",31.15
"473","2016-08-01",31.280001
"474","2016-08-02",31.33
"475","2016-08-03",31.290001
"476","2016-08-04",30.98
"477","2016-08-05",32.060001
"478","2016-08-08",32.66
"479","2016-08-09",33.200001
"480","2016-08-10",30.940001
"481","2016-08-11",31.959999
"482","2016-08-12",31.92
"483","2016-08-15",32.110001
"484","2016-08-16",32.630001
"485","2016-08-17",32.279999
"486","2016-08-18",32.369999
"487","2016-08-19",32.650002
"488","2016-08-22",32.580002
"489","2016-08-23",32.84
"490","2016-08-24",32.709999
"491","2016-08-25",33
"492","2016-08-26",33.18
"493","2016-08-29",32.889999
"494","2016-08-30",34.560001
"495","2016-08-31",33.740002
"496","2016-09-01",26.91
"497","2016-09-02",26.389999
"498","2016-09-06",26.23
"499","2016-09-07",27.049999
"500","2016-09-08",27.360001
"501","2016-09-09",27.209999
"502","2016-09-12",27.68
"503","2016-09-13",27.540001
"504","2016-09-14",27.559999
"505","2016-09-15",27.67
"506","2016-09-16",27.030001
"507","2016-09-19",27.690001
"508","2016-09-20",27.27
"509","2016-09-21",28.360001
"510","2016-09-22",28.65
"511","2016-09-23",28.690001
"512","2016-09-26",28.190001
"513","2016-09-27",27.940001
"514","2016-09-28",27.950001
"515","2016-09-29",27.629999
"516","2016-09-30",15.23
"517","2016-10-03",16.540001
"518","2016-10-04",17.129999
"519","2016-10-05",16.98
"520","2016-10-06",16.25
"521","2016-10-07",16.440001
"522","2016-10-10",16.639999
"523","2016-10-11",16.559999
"524","2016-10-12",16.58
"525","2016-10-13",15.91
"526","2016-10-14",16.23
"527","2016-10-17",16.85
"528","2016-10-18",16.139999
"529","2016-10-19",16.52
"530","2016-10-20",16.639999
"531","2016-10-21",16.77
"532","2016-10-24",17.16
"533","2016-10-25",16.610001
"534","2016-10-26",16.629999
"535","2016-10-27",16.540001
"536","2016-10-28",16.540001
"537","2016-10-31",16.77
"538","2016-11-01",16.639999
"539","2016-11-02",16.530001
"540","2016-11-03",16.58
"541","2016-11-04",16.450001
"542","2016-11-07",17.07
"543","2016-11-08",16.85
"544","2016-11-09",20.549999
"545","2016-11-10",20.959999
"546","2016-11-11",21.92
"547","2016-11-14",22.25
"548","2016-11-15",21.639999
"549","2016-11-16",21.549999
"550","2016-11-17",21.610001
"551","2016-11-18",21.629999
"552","2016-11-21",21.959999
"553","2016-11-22",22.76
"554","2016-11-23",22.959999
"555","2016-11-25",23.1
"556","2016-11-28",23.219999
"557","2016-11-29",23.24
"558","2016-11-30",23.1
"559","2016-12-01",22.91
"560","2016-12-02",23.08
"561","2016-12-05",23.6
"562","2016-12-06",23.629999
"563","2016-12-07",23.99
"564","2016-12-08",24.34
"565","2016-12-09",24.190001
"566","2016-12-12",24.01
"567","2016-12-13",22.74
"568","2016-12-14",22.610001
"569","2016-12-15",23.52
"570","2016-12-16",23.41
"571","2016-12-19",24.52
"572","2016-12-20",25.1
"573","2016-12-21",24.549999
"574","2016-12-22",23.969999
"575","2016-12-23",24.02
"576","2016-12-27",24.26
"577","2016-12-28",23.85
"578","2016-12-29",23.940001
"579","2016-12-30",23.85
"580","2017-01-03",24
"581","2017-01-04",24.370001
"582","2017-01-05",23.84
"583","2017-01-06",23.620001
"584","2017-01-09",23.450001
"585","2017-01-10",23.99
"586","2017-01-11",24.049999
"587","2017-01-12",23.969999
"588","2017-01-13",24.65
"589","2017-01-17",23.379999
"590","2017-01-18",23.549999
"591","2017-01-19",23.639999
"592","2017-01-20",23.5
"593","2017-01-23",22.93
"594","2017-01-24",23.379999
"595","2017-01-25",23.42
"596","2017-01-26",23.24
"597","2017-01-27",22.959999
"598","2017-01-30",22.309999
"599","2017-01-31",22.540001
"600","2017-02-01",22.67
"601","2017-02-02",22.48
"602","2017-02-03",22.459999
"603","2017-02-06",22.469999
"604","2017-02-07",22.26
"605","2017-02-08",21.98
"606","2017-02-09",22.48
"607","2017-02-10",23.389999
"608","2017-02-13",23.57
"609","2017-02-14",23.57
"610","2017-02-15",23.67
"611","2017-02-16",23.93
"612","2017-02-17",23.34
"613","2017-02-21",23.08
"614","2017-02-22",22.9
"615","2017-02-23",22.75
"616","2017-02-24",23.370001
"617","2017-02-27",24.370001
"618","2017-02-28",24.209999
"619","2017-03-01",24.76
"620","2017-03-02",21.309999
"621","2017-03-03",21.98
"622","2017-03-06",21.549999
"623","2017-03-07",22.110001
"624","2017-03-08",22.74
"625","2017-03-09",21.709999
"626","2017-03-10",22.360001
"627","2017-03-13",22.26
"628","2017-03-14",21.629999
"629","2017-03-15",22.110001
"630","2017-03-16",22.889999
"631","2017-03-17",23.75
"632","2017-03-20",23.450001
"633","2017-03-21",22.25
"634","2017-03-22",22.09
"635","2017-03-23",22.290001
"636","2017-03-24",22.01
"637","2017-03-27",21.58
"638","2017-03-28",21.790001
"639","2017-03-29",21.75
"640","2017-03-30",21.9
"641","2017-03-31",22.35
"642","2017-04-03",22.049999
"643","2017-04-04",21.879999
"644","2017-04-05",21.719999
"645","2017-04-06",23.290001
"646","2017-04-07",23.35
"647","2017-04-10",22.65
"648","2017-04-11",23.84
"649","2017-04-12",23.16
"650","2017-04-13",22.67
"651","2017-04-17",22.92
"652","2017-04-18",23.530001
"653","2017-04-19",23.889999
"654","2017-04-20",24.43
"655","2017-04-21",24.200001
"656","2017-04-24",24.629999
"657","2017-04-25",25.209999
"658","2017-04-26",25.9
"659","2017-04-27",26
"660","2017-04-28",25.440001
"661","2017-05-01",26.08
"662","2017-05-02",26.17
"663","2017-05-03",25.4
"664","2017-05-04",26.040001
"665","2017-05-05",26.43
"666","2017-05-08",26.049999
"667","2017-05-09",26.6
"668","2017-05-10",29.799999
"669","2017-05-11",29.65
"670","2017-05-12",29.32
"671","2017-05-15",29.879999
"672","2017-05-16",29.35
"673","2017-05-17",29.17
"674","2017-05-18",28.9
"675","2017-05-19",28.48
"676","2017-05-22",29.33
"677","2017-05-23",29.360001
"678","2017-05-24",29.77
"679","2017-05-25",29.6
"680","2017-05-26",29.620001
"681","2017-05-30",29.48
"682","2017-05-31",29.5
"683","2017-06-01",30
"684","2017-06-02",29.98
"685","2017-06-05",29.74
"686","2017-06-06",29.5
"687","2017-06-07",29.51
"688","2017-06-08",30.23
"689","2017-06-09",30.719999
"690","2017-06-12",30.440001
"691","2017-06-13",31.33
"692","2017-06-14",32.200001
"693","2017-06-15",32.279999
"694","2017-06-16",31.139999
"695","2017-06-19",30.950001
"696","2017-06-20",31.02
"697","2017-06-21",30.049999
"698","2017-06-22",29.98
"699","2017-06-23",30.190001
"700","2017-06-26",30.870001
"701","2017-06-27",31.26
"702","2017-06-28",32.41
"703","2017-06-29",32.48
"704","2017-06-30",32.32
"705","2017-07-03",33.009998
"706","2017-07-05",32.939999
"707","2017-07-06",32.389999
"708","2017-07-07",32.52
"709","2017-07-10",33.950001
"710","2017-07-11",34.25
"711","2017-07-12",34.279999
"712","2017-07-13",34.240002
"713","2017-07-14",34.349998
"714","2017-07-17",34.279999
"715","2017-07-18",34.130001
"716","2017-07-19",34.5
"717","2017-07-20",34.619999
"718","2017-07-21",34.360001
"719","2017-07-24",34.830002
"720","2017-07-25",35.169998
"721","2017-07-26",34.400002
"722","2017-07-27",34.029999
"723","2017-07-28",34.610001
"724","2017-07-31",34.009998
"725","2017-08-01",34.400002
"726","2017-08-02",33.169998
"727","2017-08-03",33.389999
"728","2017-08-04",33.799999
"729","2017-08-07",33.310001
"730","2017-08-08",33.299999
"731","2017-08-09",25.77
"732","2017-08-10",26.59
"733","2017-08-11",28.690001
"734","2017-08-14",30.66
"735","2017-08-15",29.639999
"736","2017-08-16",29.040001
"737","2017-08-17",28.620001
"738","2017-08-18",29
"739","2017-08-21",29.49
"740","2017-08-22",29.549999
"741","2017-08-23",28.24
"742","2017-08-24",27.52
"743","2017-08-25",27.43
"744","2017-08-28",28.219999
"745","2017-08-29",28.370001
"746","2017-08-30",28.73
"747","2017-08-31",28.58
"748","2017-09-01",28.889999
"749","2017-09-05",28.52
"750","2017-09-06",28.620001
"751","2017-09-07",28.629999
"752","2017-09-08",28.040001
"753","2017-09-11",28.440001
"754","2017-09-12",28.59
"755","2017-09-13",28.290001
"756","2017-09-14",28.34
"757","2017-09-15",28.42
"758","2017-09-18",28.92
"759","2017-09-19",28.91
"760","2017-09-20",28.99
"761","2017-09-21",29.129999
"762","2017-09-22",29.57
"763","2017-09-25",30.15
"764","2017-09-26",31.42
"765","2017-09-27",31.559999
"766","2017-09-28",31.540001
"767","2017-09-29",30.84
"768","2017-10-02",31.719999
"769","2017-10-03",32.099998
"770","2017-10-04",31.879999
"771","2017-10-05",32.130001
"772","2017-10-06",31.790001
"773","2017-10-09",32.349998
"774","2017-10-10",33.099998
"775","2017-10-11",33.509998
"776","2017-10-12",33.73
"777","2017-10-13",32.77
"778","2017-10-16",32.869999
"779","2017-10-17",32.490002
"780","2017-10-18",32.209999
"781","2017-10-19",32.220001
"782","2017-10-20",32.650002
"783","2017-10-23",32.279999
"784","2017-10-24",32.330002
"785","2017-10-25",31.98
"786","2017-10-26",31.879999
"787","2017-10-27",31.969999
"788","2017-10-30",29.67
"789","2017-10-31",30.51
"790","2017-11-01",30.57
"791","2017-11-02",31.530001
"792","2017-11-03",31.52
"793","2017-11-06",30.68
"794","2017-11-07",30.129999
"795","2017-11-08",33.68
"796","2017-11-09",32.59
"797","2017-11-10",32.5
"798","2017-11-13",31.83
"799","2017-11-14",31.799999
"800","2017-11-15",31.629999
"801","2017-11-16",32.02
"802","2017-11-17",32.139999
"803","2017-11-20",32.27
"804","2017-11-21",32.41
"805","2017-11-22",32.400002
"806","2017-11-24",32.5
"807","2017-11-27",32.040001
"808","2017-11-28",32.209999
"809","2017-11-29",32.150002
"810","2017-11-30",32.23
"811","2017-12-01",32.200001
"812","2017-12-04",31.41
"813","2017-12-05",31.870001
"814","2017-12-06",31
"815","2017-12-07",30.879999
"816","2017-12-08",31.110001
"817","2017-12-11",31.08
"818","2017-12-12",31.48
"819","2017-12-13",31.129999
"820","2017-12-14",31.65
"821","2017-12-15",32.650002
"822","2017-12-18",32.720001
"823","2017-12-19",32.490002
"824","2017-12-20",32.259998
"825","2017-12-21",32.889999
"826","2017-12-22",32.5
"827","2017-12-26",32.389999
"828","2017-12-27",31.92
"829","2017-12-28",31.51
"830","2017-12-29",30.85
"831","2018-01-02",31.66
"832","2018-01-03",30.91
"833","2018-01-04",31.07
"834","2018-01-05",30.700001
"835","2018-01-08",30.290001
"836","2018-01-09",30.25
"837","2018-01-10",31.209999
"838","2018-01-11",31.940001
"839","2018-01-12",31.92
"840","2018-01-16",31.200001
"841","2018-01-17",31.85
"842","2018-01-18",31.51
"843","2018-01-19",32.41
"844","2018-01-22",32.32
"845","2018-01-23",31.59
"846","2018-01-24",31.27
"847","2018-01-25",31.16
"848","2018-01-26",31.24
"849","2018-01-29",31.110001
"850","2018-01-30",30.469999
"851","2018-01-31",30.4
"852","2018-02-01",30.24
"853","2018-02-02",29.200001
"854","2018-02-05",28.209999
"855","2018-02-06",27.42
"856","2018-02-07",27.620001
"857","2018-02-08",26.799999
"858","2018-02-09",27.16
"859","2018-02-12",27.41
"860","2018-02-13",28.02
"861","2018-02-14",28
"862","2018-02-15",27.870001
"863","2018-02-16",28.129999
"864","2018-02-20",27.959999
"865","2018-02-21",28.5
"866","2018-02-22",28.35
"867","2018-02-23",28.41
"868","2018-02-26",28.15
"869","2018-02-27",27.610001
"870","2018-02-28",27.290001
"871","2018-03-01",27.360001
"872","2018-03-02",36.950001
"873","2018-03-05",33.619999
"874","2018-03-06",37
"875","2018-03-07",36.970001
"876","2018-03-08",37.950001
"877","2018-03-09",37.900002
"878","2018-03-12",39.439999
"879","2018-03-13",39.849998
"880","2018-03-14",38.400002
"881","2018-03-15",38.25
"882","2018-03-16",38.740002
"883","2018-03-19",39.240002
"884","2018-03-20",39.529999
"885","2018-03-21",38.98
"886","2018-03-22",37.66
"887","2018-03-23",38.07
"888","2018-03-26",37.880001
"889","2018-03-27",37.419998
"890","2018-03-28",36.740002
"891","2018-03-29",37.240002
"892","2018-04-02",36.790001
"893","2018-04-03",37.360001
"894","2018-04-04",37.540001
"895","2018-04-05",38
"896","2018-04-06",37.18
"897","2018-04-09",36.240002
"898","2018-04-10",37.709999
"899","2018-04-11",37.650002
"900","2018-04-12",37.799999
"901","2018-04-13",37.639999
"902","2018-04-16",37.959999
"903","2018-04-17",38.209999
"904","2018-04-18",39.07
"905","2018-04-19",39.150002
"906","2018-04-20",39.040001
"907","2018-04-23",38.360001
"908","2018-04-24",37.82
"909","2018-04-25",37.470001
"910","2018-04-26",37.330002
"911","2018-04-27",36.560001
"912","2018-04-30",36
"913","2018-05-01",35.529999
"914","2018-05-02",35.540001
"915","2018-05-03",35.080002
"916","2018-05-04",35.07
"917","2018-05-07",34.950001
"918","2018-05-08",35.330002
"919","2018-05-09",28.549999
"920","2018-05-10",29.49
"921","2018-05-11",30.559999
"922","2018-05-14",29.790001
"923","2018-05-15",29.66
"924","2018-05-16",30.370001
"925","2018-05-17",31.24
"926","2018-05-18",31.34
"927","2018-05-21",31.26
"928","2018-05-22",31.58
"929","2018-05-23",31.940001
"930","2018-05-24",32.669998
"931","2018-05-25",32.259998
"932","2018-05-29",32.029999
"933","2018-05-30",32.299999
"934","2018-05-31",32.07
"935","2018-06-01",32.389999
"936","2018-06-04",31.860001
"937","2018-06-05",31.9
"938","2018-06-06",32.130001
"939","2018-06-07",31.76
"940","2018-06-08",31.92
"941","2018-06-11",32.68
"942","2018-06-12",32.779999
"943","2018-06-13",32.91
"944","2018-06-14",32.009998
"945","2018-06-15",31.549999
"946","2018-06-18",31.98
"947","2018-06-19",31.15
"948","2018-06-20",31.299999
"949","2018-06-21",31.370001
"950","2018-06-22",31.469999
"951","2018-06-25",30.940001
"952","2018-06-26",30.809999
"953","2018-06-27",30.33
"954","2018-06-28",30.879999
"955","2018-06-29",30.82
"956","2018-07-02",31.33
"957","2018-07-03",31.74
"958","2018-07-05",32.150002
"959","2018-07-06",31.620001
"960","2018-07-09",31.52
"961","2018-07-10",31.49
"962","2018-07-11",30.950001
"963","2018-07-12",30.860001
"964","2018-07-13",31.309999
"965","2018-07-16",31.309999
"966","2018-07-17",31.290001
"967","2018-07-18",31.26
