"","date","FLT"
"102","2011-05-11",33.389999
"103","2011-05-12",33.610001
"104","2011-05-13",35.380001
"105","2011-05-16",35.150002
"106","2011-05-17",34.07
"107","2011-05-18",35
"108","2011-05-19",36
"109","2011-05-20",35.5
"110","2011-05-23",34.869999
"111","2011-05-24",34.34
"112","2011-05-25",33.720001
"113","2011-05-26",33.689999
"114","2011-05-27",33.369999
"115","2011-05-31",33.740002
"116","2011-06-01",33
"117","2011-06-02",32.91
"118","2011-06-03",31.790001
"119","2011-06-06",31.08
"120","2011-06-07",30.620001
"121","2011-06-08",30
"122","2011-06-09",30.040001
"123","2011-06-10",29.16
"124","2011-06-13",30.01
"125","2011-06-14",30.16
"126","2011-06-15",30.09
"127","2011-06-16",30.07
"128","2011-06-17",30.23
"129","2011-06-20",30
"130","2011-06-21",30.35
"131","2011-06-22",30.1
"132","2011-06-23",30.16
"133","2011-06-24",30.040001
"134","2011-06-27",29.93
"135","2011-06-28",29.870001
"136","2011-06-29",29.530001
"137","2011-06-30",29.639999
"138","2011-07-01",29.700001
"139","2011-07-05",29.530001
"140","2011-07-06",30.1
"141","2011-07-07",29.700001
"142","2011-07-08",29.799999
"143","2011-07-11",29.98
"144","2011-07-12",30
"145","2011-07-13",30.15
"146","2011-07-14",29.91
"147","2011-07-15",29.620001
"148","2011-07-18",29.51
"149","2011-07-19",29.719999
"150","2011-07-20",29.549999
"151","2011-07-21",29.51
"152","2011-07-22",29.389999
"153","2011-07-25",29.16
"154","2011-07-26",29.33
"155","2011-07-27",29.299999
"156","2011-07-28",29.48
"157","2011-07-29",29.639999
"158","2011-08-01",29.620001
"159","2011-08-02",29.190001
"160","2011-08-03",29.110001
"161","2011-08-04",28.4
"162","2011-08-05",30.01
"163","2011-08-08",26.969999
"164","2011-08-09",28.860001
"165","2011-08-10",28.42
"166","2011-08-11",27.450001
"167","2011-08-12",26.959999
"168","2011-08-15",27.01
"169","2011-08-16",26.290001
"170","2011-08-17",27
"171","2011-08-18",25.58
"172","2011-08-19",25.26
"173","2011-08-22",25.25
"174","2011-08-23",26.82
"175","2011-08-24",27.879999
"176","2011-08-25",27.91
"177","2011-08-26",28
"178","2011-08-29",28.469999
"179","2011-08-30",28.07
"180","2011-08-31",28.41
"181","2011-09-01",28.26
"182","2011-09-02",27.889999
"183","2011-09-06",27.809999
"184","2011-09-07",28.030001
"185","2011-09-08",27.799999
"186","2011-09-09",27.68
"187","2011-09-12",27.879999
"188","2011-09-13",28.02
"189","2011-09-14",28.42
"190","2011-09-15",28.85
"191","2011-09-16",29.1
"192","2011-09-19",28.219999
"193","2011-09-20",27.85
"194","2011-09-21",26.75
"195","2011-09-22",26.24
"196","2011-09-23",26.610001
"197","2011-09-26",26.219999
"198","2011-09-27",27.059999
"199","2011-09-28",26.809999
"200","2011-09-29",26.24
"201","2011-09-30",26.26
"202","2011-10-03",25.780001
"203","2011-10-04",27.299999
"204","2011-10-05",27.75
"205","2011-10-06",28.030001
"206","2011-10-07",27.799999
"207","2011-10-10",28.01
"208","2011-10-11",28
"209","2011-10-12",28.219999
"210","2011-10-13",28.110001
"211","2011-10-14",28.08
"212","2011-10-17",27.26
"213","2011-10-18",27.719999
"214","2011-10-19",27.9
"215","2011-10-20",27.73
"216","2011-10-21",27.75
"217","2011-10-24",28.049999
"218","2011-10-25",27.940001
"219","2011-10-26",28
"220","2011-10-27",28.219999
"221","2011-10-28",28.190001
"222","2011-10-31",27.959999
"223","2011-11-01",27.299999
"224","2011-11-02",27.83
"225","2011-11-03",28.27
"226","2011-11-04",27.969999
"227","2011-11-07",28.049999
"228","2011-11-08",27.85
"229","2011-11-09",26.91
"230","2011-11-10",28.43
"231","2011-11-11",29.549999
"232","2011-11-14",28.74
"233","2011-11-15",28.969999
"234","2011-11-16",28.809999
"235","2011-11-17",28.16
"236","2011-11-18",28.23
"237","2011-11-21",27.9
"238","2011-11-22",27.75
"239","2011-11-23",27.190001
"240","2011-11-25",26.98
"241","2011-11-28",27.370001
"242","2011-11-29",27.73
"243","2011-11-30",28.4
"244","2011-12-01",28.41
"245","2011-12-02",28.68
"246","2011-12-05",28.950001
"247","2011-12-06",28.940001
"248","2011-12-07",28.91
"249","2011-12-08",28.74
"250","2011-12-09",29.26
"251","2011-12-12",28.93
"252","2011-12-13",29.41
"253","2011-12-14",29.959999
"254","2011-12-15",28.440001
"255","2011-12-16",29.16
"256","2011-12-19",28.52
"257","2011-12-20",29.5
"258","2011-12-21",29.48
"259","2011-12-22",29.52
"260","2011-12-23",29.49
"261","2011-12-27",29.629999
"262","2011-12-28",29.440001
"263","2011-12-29",29.68
"264","2011-12-30",29.870001
"265","2012-01-03",30.559999
"266","2012-01-04",30.549999
"267","2012-01-05",31.15
"268","2012-01-06",31.18
"269","2012-01-09",31.57
"270","2012-01-10",32.02
"271","2012-01-11",32.400002
"272","2012-01-12",32.529999
"273","2012-01-13",32.32
"274","2012-01-17",32.549999
"275","2012-01-18",32.77
"276","2012-01-19",33.240002
"277","2012-01-20",33.200001
"278","2012-01-23",33.52
"279","2012-01-24",33.66
"280","2012-01-25",33.970001
"281","2012-01-26",33.759998
"282","2012-01-27",34.110001
"283","2012-01-30",33.82
"284","2012-01-31",33.990002
"285","2012-02-01",34.349998
"286","2012-02-02",34.470001
"287","2012-02-03",34.740002
"288","2012-02-06",35.23
"289","2012-02-07",35.209999
"290","2012-02-08",35.740002
"291","2012-02-09",36.75
"292","2012-02-10",36.490002
"293","2012-02-13",35.400002
"294","2012-02-14",36.139999
"295","2012-02-15",36.139999
"296","2012-02-16",36.419998
"297","2012-02-17",36.66
"298","2012-02-21",36.200001
"299","2012-02-22",36.57
"300","2012-02-23",37.169998
"301","2012-02-24",37.400002
"302","2012-02-27",36.98
"303","2012-02-28",36.990002
"304","2012-02-29",37.029999
"305","2012-03-01",37.5
"306","2012-03-02",36.950001
"307","2012-03-05",37.119999
"308","2012-03-06",35.889999
"309","2012-03-07",36.470001
"310","2012-03-08",36.869999
"311","2012-03-09",37.240002
"312","2012-03-12",37.200001
"313","2012-03-13",37.700001
"314","2012-03-14",37
"315","2012-03-15",38.59
"316","2012-03-16",38.610001
"317","2012-03-19",38.630001
"318","2012-03-20",38.740002
"319","2012-03-21",38.959999
"320","2012-03-22",39.029999
"321","2012-03-23",39.41
"322","2012-03-26",39.73
"323","2012-03-27",39.900002
"324","2012-03-28",39.630001
"325","2012-03-29",39.529999
"326","2012-03-30",38.77
"327","2012-04-02",38.959999
"328","2012-04-03",39.220001
"329","2012-04-04",39.18
"330","2012-04-05",39.25
"331","2012-04-09",38.709999
"332","2012-04-10",37.860001
"333","2012-04-11",38.349998
"334","2012-04-12",38.700001
"335","2012-04-13",38.549999
"336","2012-04-16",38.080002
"337","2012-04-17",39.119999
"338","2012-04-18",38.669998
"339","2012-04-19",38.490002
"340","2012-04-20",38.619999
"341","2012-04-23",38.630001
"342","2012-04-24",39.07
"343","2012-04-25",40.07
"344","2012-04-26",40
"345","2012-04-27",40.080002
"346","2012-04-30",39.549999
"347","2012-05-01",40.790001
"348","2012-05-02",40.470001
"349","2012-05-03",40.650002
"350","2012-05-04",40.27
"351","2012-05-07",40.259998
"352","2012-05-08",40.549999
"353","2012-05-09",40.869999
"354","2012-05-10",39.529999
"355","2012-05-11",39.68
"356","2012-05-14",39.34
"357","2012-05-15",39.209999
"358","2012-05-16",39.009998
"359","2012-05-17",38.990002
"360","2012-05-18",37.740002
"361","2012-05-21",38
"362","2012-05-22",37.639999
"363","2012-05-23",37.849998
"364","2012-05-24",38.540001
"365","2012-05-25",38.459999
"366","2012-05-29",38.689999
"367","2012-05-30",38.200001
"368","2012-05-31",37.900002
"369","2012-06-01",36.209999
"370","2012-06-04",36.68
"371","2012-06-05",37.029999
"372","2012-06-06",38.540001
"373","2012-06-07",38.599998
"374","2012-06-08",36.669998
"375","2012-06-11",36.580002
"376","2012-06-12",36.990002
"377","2012-06-13",37.23
"378","2012-06-14",37.279999
"379","2012-06-15",37.450001
"380","2012-06-18",37.93
"381","2012-06-19",38.23
"382","2012-06-20",37.59
"383","2012-06-21",36.459999
"384","2012-06-22",35
"385","2012-06-25",34.43
"386","2012-06-26",34.389999
"387","2012-06-27",34.09
"388","2012-06-28",34.009998
"389","2012-06-29",35.040001
"390","2012-07-02",34.950001
"391","2012-07-03",35.599998
"392","2012-07-05",35.290001
"393","2012-07-06",34.84
"394","2012-07-09",35.369999
"395","2012-07-10",35.290001
"396","2012-07-11",35.68
"397","2012-07-12",36.139999
"398","2012-07-13",36.470001
"399","2012-07-16",35.959999
"400","2012-07-17",36.439999
"401","2012-07-18",36.279999
"402","2012-07-19",36.34
"403","2012-07-20",36.009998
"404","2012-07-23",35.48
"405","2012-07-24",35.470001
"406","2012-07-25",35.77
"407","2012-07-26",36.52
"408","2012-07-27",37.27
"409","2012-07-30",36.98
"410","2012-07-31",36.919998
"411","2012-08-01",36.389999
"412","2012-08-02",35.779999
"413","2012-08-03",36.07
"414","2012-08-06",35.990002
"415","2012-08-07",36.560001
"416","2012-08-08",36.700001
"417","2012-08-09",40.080002
"418","2012-08-10",40.650002
"419","2012-08-13",39.990002
"420","2012-08-14",40.709999
"421","2012-08-15",41.959999
"422","2012-08-16",42.779999
"423","2012-08-17",42.540001
"424","2012-08-20",43.439999
"425","2012-08-21",43.389999
"426","2012-08-22",43.169998
"427","2012-08-23",42.77
"428","2012-08-24",42.77
"429","2012-08-27",43.099998
"430","2012-08-28",42.990002
"431","2012-08-29",43.34
"432","2012-08-30",42.869999
"433","2012-08-31",43.18
"434","2012-09-04",43.060001
"435","2012-09-05",42.990002
"436","2012-09-06",44.459999
"437","2012-09-07",44.119999
"438","2012-09-10",44.02
"439","2012-09-11",43.799999
"440","2012-09-12",43.970001
"441","2012-09-13",44.25
"442","2012-09-14",44.630001
"443","2012-09-17",43.799999
"444","2012-09-18",43.959999
"445","2012-09-19",44.610001
"446","2012-09-20",43.959999
"447","2012-09-21",45.599998
"448","2012-09-24",45.220001
"449","2012-09-25",43.970001
"450","2012-09-26",43.98
"451","2012-09-27",44.389999
"452","2012-09-28",44.799999
"453","2012-10-01",44.380001
"454","2012-10-02",44.799999
"455","2012-10-03",45.240002
"456","2012-10-04",45.540001
"457","2012-10-05",45.650002
"458","2012-10-08",45.310001
"459","2012-10-09",45.639999
"460","2012-10-10",45.66
"461","2012-10-11",46
"462","2012-10-12",45.599998
"463","2012-10-15",45.84
"464","2012-10-16",45.82
"465","2012-10-17",46.32
"466","2012-10-18",47.200001
"467","2012-10-19",47.07
"468","2012-10-22",47.52
"469","2012-10-23",46.700001
"470","2012-10-24",46.599998
"471","2012-10-25",46.32
"472","2012-10-26",46.639999
"473","2012-10-31",47.41
"474","2012-11-01",47.630001
"475","2012-11-02",47.419998
"476","2012-11-05",47.209999
"477","2012-11-06",47.529999
"478","2012-11-07",46.220001
"479","2012-11-08",46.139999
"480","2012-11-09",47.880001
"481","2012-11-12",48.639999
"482","2012-11-13",48.52
"483","2012-11-14",48.310001
"484","2012-11-15",48.470001
"485","2012-11-16",48.650002
"486","2012-11-19",49.470001
"487","2012-11-20",50.549999
"488","2012-11-21",51.119999
"489","2012-11-23",51.709999
"490","2012-11-26",51.200001
"491","2012-11-27",52.700001
"492","2012-11-28",52.189999
"493","2012-11-29",51.59
"494","2012-11-30",52.189999
"495","2012-12-03",51.93
"496","2012-12-04",51.669998
"497","2012-12-05",52.450001
"498","2012-12-06",52.450001
"499","2012-12-07",52.740002
"500","2012-12-10",51.700001
"501","2012-12-11",51.290001
"502","2012-12-12",51.349998
"503","2012-12-13",50.529999
"504","2012-12-14",50.419998
"505","2012-12-17",50.740002
"506","2012-12-18",51.52
"507","2012-12-19",51.900002
"508","2012-12-20",52.52
"509","2012-12-21",53.099998
"510","2012-12-24",53.490002
"511","2012-12-26",53.279999
"512","2012-12-27",53.130001
"513","2012-12-28",52.849998
"514","2012-12-31",53.650002
"515","2013-01-02",55.18
"516","2013-01-03",54.889999
"517","2013-01-04",55
"518","2013-01-07",55.810001
"519","2013-01-08",55.740002
"520","2013-01-09",55.98
"521","2013-01-10",56.709999
"522","2013-01-11",56.57
"523","2013-01-14",56.93
"524","2013-01-15",57.200001
"525","2013-01-16",57.169998
"526","2013-01-17",58.189999
"527","2013-01-18",59.080002
"528","2013-01-22",58.73
"529","2013-01-23",58.02
"530","2013-01-24",59.360001
"531","2013-01-25",60.259998
"532","2013-01-28",59.34
"533","2013-01-29",59.080002
"534","2013-01-30",59.509998
"535","2013-01-31",59.84
"536","2013-02-01",60.029999
"537","2013-02-04",59.779999
"538","2013-02-05",59.889999
"539","2013-02-06",59.900002
"540","2013-02-07",59.549999
"541","2013-02-08",66.010002
"542","2013-02-11",66.150002
"543","2013-02-12",66.029999
"544","2013-02-13",66.040001
"545","2013-02-14",66.529999
"546","2013-02-15",68.470001
"547","2013-02-19",69.550003
"548","2013-02-20",68.650002
"549","2013-02-21",67.699997
"550","2013-02-22",67.970001
"551","2013-02-25",67.279999
"552","2013-02-26",67.449997
"553","2013-02-27",68.230003
"554","2013-02-28",69.809998
"555","2013-03-01",70.339996
"556","2013-03-04",71.18
"557","2013-03-05",72.07
"558","2013-03-06",72.25
"559","2013-03-07",69.879997
"560","2013-03-08",70.519997
"561","2013-03-11",70.410004
"562","2013-03-12",70.400002
"563","2013-03-13",70.5
"564","2013-03-14",70.559998
"565","2013-03-15",69.519997
"566","2013-03-18",69.459999
"567","2013-03-19",68.830002
"568","2013-03-20",69.739998
"569","2013-03-21",72.379997
"570","2013-03-22",75.82
"571","2013-03-25",75.459999
"572","2013-03-26",76.690002
"573","2013-03-27",76.050003
"574","2013-03-28",76.669998
"575","2013-04-01",77.239998
"576","2013-04-02",77.830002
"577","2013-04-03",77.269997
"578","2013-04-04",77.260002
"579","2013-04-05",75.25
"580","2013-04-08",76.440002
"581","2013-04-09",77.080002
"582","2013-04-10",78.360001
"583","2013-04-11",77.57
"584","2013-04-12",77.029999
"585","2013-04-15",73.809998
"586","2013-04-16",75.050003
"587","2013-04-17",74.099998
"588","2013-04-18",72.419998
"589","2013-04-19",73.440002
"590","2013-04-22",75.300003
"591","2013-04-23",77.220001
"592","2013-04-24",75.93
"593","2013-04-25",74.989998
"594","2013-04-26",75.480003
"595","2013-04-29",75.440002
"596","2013-04-30",76.900002
"597","2013-05-01",74.900002
"598","2013-05-02",77.199997
"599","2013-05-03",80.339996
"600","2013-05-06",81.970001
"601","2013-05-07",82.169998
"602","2013-05-08",82.839996
"603","2013-05-09",81.580002
"604","2013-05-10",81.25
"605","2013-05-13",82.349998
"606","2013-05-14",84.209999
"607","2013-05-15",81.900002
"608","2013-05-16",81.220001
"609","2013-05-17",82.050003
"610","2013-05-20",83.43
"611","2013-05-21",84.010002
"612","2013-05-22",81.839996
"613","2013-05-23",82.059998
"614","2013-05-24",82.540001
"615","2013-05-28",84.349998
"616","2013-05-29",85.910004
"617","2013-05-30",87.389999
"618","2013-05-31",87.080002
"619","2013-06-03",86.139999
"620","2013-06-04",85.330002
"621","2013-06-05",84.129997
"622","2013-06-06",85.419998
"623","2013-06-07",87.110001
"624","2013-06-10",88.099998
"625","2013-06-11",87.580002
"626","2013-06-12",87.540001
"627","2013-06-13",87.790001
"628","2013-06-14",87.650002
"629","2013-06-17",88.07
"630","2013-06-18",89.120003
"631","2013-06-19",88.150002
"632","2013-06-20",83.940002
"633","2013-06-21",83.800003
"634","2013-06-24",82.379997
"635","2013-06-25",83.400002
"636","2013-06-26",84.910004
"637","2013-06-27",83.169998
"638","2013-06-28",81.300003
"639","2013-07-01",82.879997
"640","2013-07-02",82.410004
"641","2013-07-03",83.239998
"642","2013-07-05",84.339996
"643","2013-07-08",84.260002
"644","2013-07-09",85.800003
"645","2013-07-10",85.669998
"646","2013-07-11",86.650002
"647","2013-07-12",85.970001
"648","2013-07-15",86.129997
"649","2013-07-16",84.940002
"650","2013-07-17",85.57
"651","2013-07-18",87
"652","2013-07-19",86.870003
"653","2013-07-22",87.610001
"654","2013-07-23",87.080002
"655","2013-07-24",87.739998
"656","2013-07-25",87.610001
"657","2013-07-26",90.459999
"658","2013-07-29",89.120003
"659","2013-07-30",89.57
"660","2013-07-31",89.769997
"661","2013-08-01",91.849998
"662","2013-08-02",98.440002
"663","2013-08-05",98.779999
"664","2013-08-06",98.190002
"665","2013-08-07",97.940002
"666","2013-08-08",98.900002
"667","2013-08-09",98.669998
"668","2013-08-12",97.25
"669","2013-08-13",97.449997
"670","2013-08-14",99.43
"671","2013-08-15",97.519997
"672","2013-08-16",97.669998
"673","2013-08-19",97.510002
"674","2013-08-20",97.800003
"675","2013-08-21",96.959999
"676","2013-08-22",103.120003
"677","2013-08-23",102.82
"678","2013-08-26",104.699997
"679","2013-08-27",103.169998
"680","2013-08-28",103.089996
"681","2013-08-29",104.480003
"682","2013-08-30",103.110001
"683","2013-09-03",105.800003
"684","2013-09-04",103.989998
"685","2013-09-05",104.010002
"686","2013-09-06",103.330002
"687","2013-09-09",103.209999
"688","2013-09-10",106.089996
"689","2013-09-11",107.410004
"690","2013-09-12",107.239998
"691","2013-09-13",107.230003
"692","2013-09-16",108.470001
"693","2013-09-17",109.57
"694","2013-09-18",110.980003
"695","2013-09-19",110.730003
"696","2013-09-20",110.68
"697","2013-09-23",109.870003
"698","2013-09-24",110.419998
"699","2013-09-25",110.93
"700","2013-09-26",110.099998
"701","2013-09-27",111.169998
"702","2013-09-30",110.160004
"703","2013-10-01",111.370003
"704","2013-10-02",113.599998
"705","2013-10-03",111.150002
"706","2013-10-04",112.040001
"707","2013-10-07",111.809998
"708","2013-10-08",104.57
"709","2013-10-09",103.089996
"710","2013-10-10",107.080002
"711","2013-10-11",106.589996
"712","2013-10-14",106.099998
"713","2013-10-15",106.790001
"714","2013-10-16",110.410004
"715","2013-10-17",111.300003
"716","2013-10-18",112.489998
"717","2013-10-21",112.32
"718","2013-10-22",113.360001
"719","2013-10-23",111.089996
"720","2013-10-24",110.410004
"721","2013-10-25",109.580002
"722","2013-10-28",108.470001
"723","2013-10-29",111.239998
"724","2013-10-30",107.160004
"725","2013-10-31",115.349998
"726","2013-11-01",114.160004
"727","2013-11-04",114.400002
"728","2013-11-05",116.269997
"729","2013-11-06",114.709999
"730","2013-11-07",111.18
"731","2013-11-08",113.599998
"732","2013-11-11",114.860001
"733","2013-11-12",114.82
"734","2013-11-13",116.989998
"735","2013-11-14",117.489998
"736","2013-11-15",118.199997
"737","2013-11-18",118.029999
"738","2013-11-19",116.080002
"739","2013-11-20",116.980003
"740","2013-11-21",119.360001
"741","2013-11-22",120.93
"742","2013-11-25",120.720001
"743","2013-11-26",120.519997
"744","2013-11-27",121.199997
"745","2013-11-29",121.779999
"746","2013-12-02",122.699997
"747","2013-12-03",122.050003
"748","2013-12-04",121.989998
"749","2013-12-05",122.190002
"750","2013-12-06",118.730003
"751","2013-12-09",118.309998
"752","2013-12-10",118.480003
"753","2013-12-11",116.779999
"754","2013-12-12",116.589996
"755","2013-12-13",118.120003
"756","2013-12-16",118.599998
"757","2013-12-17",118.150002
"758","2013-12-18",119.120003
"759","2013-12-19",117.059998
"760","2013-12-20",117.870003
"761","2013-12-23",118.620003
"762","2013-12-24",118.089996
"763","2013-12-26",118.529999
"764","2013-12-27",115.949997
"765","2013-12-30",114.269997
"766","2013-12-31",117.169998
"767","2014-01-02",118.379997
"768","2014-01-03",116.620003
"769","2014-01-06",116.110001
"770","2014-01-07",116.550003
"771","2014-01-08",117.800003
"772","2014-01-09",115.870003
"773","2014-01-10",116.260002
"774","2014-01-13",113.5
"775","2014-01-14",113.379997
"776","2014-01-15",110.209999
"777","2014-01-16",110.010002
"778","2014-01-17",107.709999
"779","2014-01-21",104.559998
"780","2014-01-22",106.279999
"781","2014-01-23",106.830002
"782","2014-01-24",105.190002
"783","2014-01-27",101.690002
"784","2014-01-28",106.190002
"785","2014-01-29",106.360001
"786","2014-01-30",110.120003
"787","2014-01-31",106.32
"788","2014-02-03",104.480003
"789","2014-02-04",107.480003
"790","2014-02-05",107.800003
"791","2014-02-06",114.940002
"792","2014-02-07",116.480003
"793","2014-02-10",113.550003
"794","2014-02-11",115.059998
"795","2014-02-12",116.150002
"796","2014-02-13",116.529999
"797","2014-02-14",116.75
"798","2014-02-18",119.360001
"799","2014-02-19",118.739998
"800","2014-02-20",119.32
"801","2014-02-21",120.889999
"802","2014-02-24",124.440002
"803","2014-02-25",127.279999
"804","2014-02-26",127.330002
"805","2014-02-27",130.570007
"806","2014-02-28",129.929993
"807","2014-03-03",127.370003
"808","2014-03-04",129.960007
"809","2014-03-05",125.849998
"810","2014-03-06",126.529999
"811","2014-03-07",125.879997
"812","2014-03-10",124.07
"813","2014-03-11",122.919998
"814","2014-03-12",120.889999
"815","2014-03-13",117.919998
"816","2014-03-14",118.050003
"817","2014-03-17",118.690002
"818","2014-03-18",120.480003
"819","2014-03-19",118.32
"820","2014-03-20",119.790001
"821","2014-03-21",120.470001
"822","2014-03-24",117.589996
"823","2014-03-25",115.379997
"824","2014-03-26",114.269997
"825","2014-03-27",113.129997
"826","2014-03-28",113.360001
"827","2014-03-31",115.099998
"828","2014-04-01",117.68
"829","2014-04-02",117.190002
"830","2014-04-03",114.830002
"831","2014-04-04",113.019997
"832","2014-04-07",109.900002
"833","2014-04-08",112.25
"834","2014-04-09",115.57
"835","2014-04-10",113.389999
"836","2014-04-11",109.57
"837","2014-04-14",110.07
"838","2014-04-15",110.220001
"839","2014-04-16",112.589996
"840","2014-04-17",114.959999
"841","2014-04-21",113.419998
"842","2014-04-22",115.449997
"843","2014-04-23",113.360001
"844","2014-04-24",113.559998
"845","2014-04-25",110.300003
"846","2014-04-28",108.75
"847","2014-04-29",111.910004
"848","2014-04-30",114.129997
"849","2014-05-01",114.940002
"850","2014-05-02",120.449997
"851","2014-05-05",122.800003
"852","2014-05-06",122.199997
"853","2014-05-07",120.120003
"854","2014-05-08",120.599998
"855","2014-05-09",122.010002
"856","2014-05-12",124.290001
"857","2014-05-13",124.25
"858","2014-05-14",122.459999
"859","2014-05-15",120.199997
"860","2014-05-16",121.330002
"861","2014-05-19",121.669998
"862","2014-05-20",119.949997
"863","2014-05-21",122.120003
"864","2014-05-22",123.589996
"865","2014-05-23",125.339996
"866","2014-05-27",126.650002
"867","2014-05-28",127.660004
"868","2014-05-29",127.459999
"869","2014-05-30",126.410004
"870","2014-06-02",126.779999
"871","2014-06-03",126.599998
"872","2014-06-04",127.139999
"873","2014-06-05",127.669998
"874","2014-06-06",130.970001
"875","2014-06-09",130.990005
"876","2014-06-10",130.600006
"877","2014-06-11",131.240005
"878","2014-06-12",131.770004
"879","2014-06-13",132.350006
"880","2014-06-16",133.119995
"881","2014-06-17",133.570007
"882","2014-06-18",133.729996
"883","2014-06-19",131.529999
"884","2014-06-20",131.300003
"885","2014-06-23",132.550003
"886","2014-06-24",131.100006
"887","2014-06-25",132.679993
"888","2014-06-26",131.570007
"889","2014-06-27",133.660004
"890","2014-06-30",131.800003
"891","2014-07-01",132.850006
"892","2014-07-02",130.990005
"893","2014-07-03",132.690002
"894","2014-07-07",131.020004
"895","2014-07-08",129.710007
"896","2014-07-09",129.75
"897","2014-07-10",128.839996
"898","2014-07-11",129.679993
"899","2014-07-14",132.470001
"900","2014-07-15",132.240005
"901","2014-07-16",131.949997
"902","2014-07-17",128.639999
"903","2014-07-18",129.550003
"904","2014-07-21",130.270004
"905","2014-07-22",132.639999
"906","2014-07-23",132.770004
"907","2014-07-24",132.479996
"908","2014-07-25",131.720001
"909","2014-07-28",132.119995
"910","2014-07-29",134.240005
"911","2014-07-30",136.520004
"912","2014-07-31",132.789993
"913","2014-08-01",130.869995
"914","2014-08-04",133.339996
"915","2014-08-05",132.190002
"916","2014-08-06",130.050003
"917","2014-08-07",129.929993
"918","2014-08-08",131.080002
"919","2014-08-11",131.539993
"920","2014-08-12",129.440002
"921","2014-08-13",142.100006
"922","2014-08-14",142.389999
"923","2014-08-15",144.460007
"924","2014-08-18",147.149994
"925","2014-08-19",148.600006
"926","2014-08-20",148.539993
"927","2014-08-21",148.080002
"928","2014-08-22",148.110001
"929","2014-08-25",147.860001
"930","2014-08-26",147.139999
"931","2014-08-27",145
"932","2014-08-28",142.770004
"933","2014-08-29",143.690002
"934","2014-09-02",144.179993
"935","2014-09-03",141.839996
"936","2014-09-04",141.559998
"937","2014-09-05",142.240005
"938","2014-09-08",140.850006
"939","2014-09-09",139.679993
"940","2014-09-10",143.419998
"941","2014-09-11",141.610001
"942","2014-09-12",141.710007
"943","2014-09-15",141.25
"944","2014-09-16",143.089996
"945","2014-09-17",144.699997
"946","2014-09-18",144.539993
"947","2014-09-19",142.050003
"948","2014-09-22",138.460007
"949","2014-09-23",138.25
"950","2014-09-24",140.880005
"951","2014-09-25",137.979996
"952","2014-09-26",140.130005
